L.007.M1	L.033.M1	L.005.M1	CS.245	CS.019	CS.021	L.011.M1	CS.277	CS.086	L.001.M1	CS.003	L.004.M1	CS.001	CS.217	CS.099	CS.077	CS.066	CS.287	CS.365	CS.118	CS.377	CS.360	CS.076	CS.171	CS.154	CS.072	CS.040	CS.269	CS.229	CS.062	CS.128	CS.292	CS.224	CS.126	CS.213	CS.380	CS.232	CS.125	CS.282	CS.378	CS.136	CS.302	CS.041	CS.375	CS.376	CS.181	CS.166	CS.214	CS.372	CS.385	CS.395	CS.129	CS.389	CS.386	CS.369	CS.183	CS.256	CS.348	CS.268	CS.177	T.CS.022	T.CS.048	T.CS.024	T.CS.079	T.CS.003	T.CS.058	T.CS.041	T.CS.072	T.CS.023	T.CS.028	T.CS.035	TFS.023	T.CS.020	T.CS.029	T.CS.050	T.CS.161	T.CS.144	T.CS.132	T.CS.114	T.CS.123	T.CS.092	T.CS.153	T.CS.126	T.CS.119	T.CS.117	T.CS.125	T.CS.134	T.CS.091	T.CS.129	T.CS.167	CS.246	CS.087	L.034.M1	CS.237	CS.242	CS.015	CS.238	CS.006	CS.082	CS.356	CS.085	L.024.M1	CS.088	CS.103	CS.110	CS.191	CS.364	CS.387	CS.336	CS.189	CS.274	CS.330	CS.358	CS.234	CS.363	CS.347.0	CS.113	CS.078	CS.150	CS.187	CS.339	CS.202	CS.112	CS.080	CS.322	CS.285	CS.194	CS.163	CS.318	CS.319	CS.158	CS.152	CS.331	CS.320	CS.223	CS.262	CS.393	CS.145	CS.326	CS.270	CS.390	CS.255	CS.253	CS.370	T.CS.045	T.CS.043	T.CS.036	T.CS.049	TFS.020	TFS.022	T.CS.064	TFS.027	TFS.021	T.CS.031	T.CS.055	TFS.025	T.CS.008	T.CS.061	T.CS.066	T.CS.141	T.CS.157	T.CS.109	T.CS.095	T.CS.142	T.CS.152	T.CS.151	T.CS.166	T.CS.158
TFS.022	0.467141923938	0.613127530613	0.479621899557	0.581718840683	0.540747971458	0.642465821414	0.538737228948	0.52560011287	0.55020283177	0.561507829211	0.54302356083	0.438660159026	0.521624234362	0.517961349164	0.534375669926	0.576411913373	0.629436742447	0.619461375973	0.5176056473	0.625415697445	0.650043305591	0.625409995855	0.670851304971	0.628619706162	0.793388928127	0.474941035211	0.593293439851	0.772282711925	0.650944609096	0.542805352968	0.582610666787	0.609458904666	0.77415938034	0.497998883193	0.70083438888	0.483751958994	0.546441635433	0.662031324512	0.684721397444	0.707741106323	0.642960925131	0.737674874869	0.681564772195	0.628097131269	0.656256360482	0.634614346638	0.681466694626	0.645797108706	0.636683479865	0.636115533733	0.627373931964	0.623142704413	0.657835986369	0.714668244198	0.74780874948	0.734730607931	0.657754624821	0.61003353215	0.690317970177	0.67599148453	0.581911068666	0.551404971713	0.540636946846	0.692430660534	0.439643262055	0.525786302309	0.537691338115	0.505309594196	0.74829549479	0.515097488021	0.518770310537	0.513014167992	0.499202920062	0.617485278698	0.631101881946	0.52966030652	0.477866076308	0.471816160435	0.55001482654	0.519178800214	0.495435906212	0.504462643409	0.436724870371	0.522460550418	0.4931125069	0.516356686144	0.49100709289	0.425406490172	0.472670396666	0.461148456123	0.490460072268	0.619606702228	0.585693951964	0.681864135257	0.451463107921	0.608452505811	0.589335802128	0.550587793257	0.537285538564	0.700262178124	0.552334414848	0.533750380116	0.67211770107	0.578552735398	0.669952767604	0.462552545587	0.7384790237	0.578324391695	0.586823434151	0.650385616962	0.674515451287	0.639404793713	0.779100225817	0.679769830637	0.644251614136	0.713582513763	0.577514269355	0.57139118191	0.584832724949	0.624337046199	0.650346492687	0.659536593686	0.677771922527	0.610286289173	0.687665404851	0.745970959433	0.756043707711	0.668343410475	0.652284732002	0.650572527663	0.682977280296	0.476779484731	0.55627661458	0.592786992591	0.648939721304	0.675721305106	0.675953862646	0.544238703353	0.609479123443	0.646008593012	0.653926575837	0.602190293916	0.745667907668	0.639380668118	0.54904731311	0.503817126063	0.547958277649	0.645224692279	0.375689554593	0	0.489812350717	0.470612688797	0.549526078008	0.526268891405	0.519679016272	0.530855855759	0.588921501334	0.566937500591	0.45694077301	0.551107809012	0.548982973521	0.422110487417	0.44225619455	0.534904841789	0.486549821159	0.46950683006	0.458847986193	0.428953691104
T.CS.064	0.493493868934	0.582129795193	0.507561113869	0.54141794112	0.513299369971	0.61202618972	0.518633824746	0.52759099807	0.565368842618	0.582714582268	0.575285453571	0.493078816807	0.593839307725	0.525558353292	0.55387672997	0.544120432825	0.568699087995	0.608256684119	0.505784347442	0.592745985503	0.65025876151	0.587027063267	0.653150575352	0.593179623805	0.764052877897	0.498782779158	0.571659749917	0.748864926617	0.613327131621	0.53359070331	0.54740850556	0.579026663304	0.757265160945	0.485245070097	0.666169636617	0.474730195394	0.560206804114	0.633147525914	0.6745029621	0.684054719092	0.621150988828	0.710780234667	0.646518130396	0.586632471504	0.626604949418	0.604091374301	0.645780739077	0.619188434605	0.59789650604	0.621284545961	0.620958244843	0.559493267795	0.631068710284	0.679024578074	0.725222163461	0.712128218034	0.617945564273	0.589441235189	0.636645483577	0.64740533283	0.526209564555	0.523796646676	0.504762334614	0.644927199837	0.4695191845	0.507755715648	0.503044276476	0.521425576875	0.715273535665	0.499433026971	0.501381975835	0.513591387381	0.551663782247	0.600731788896	0.548916945667	0.543279722212	0.511914050145	0.55767367987	0.550547251878	0.486201139497	0.596718259941	0.555995332579	0.491264877834	0.598921670872	0.513586945048	0.492225716568	0.507004634211	0.486410454973	0.544595789534	0.483613199875	0.518941265971	0.583847949749	0.543804955129	0.637614381613	0.485174957541	0.586652844209	0.52876359269	0.530517405164	0.572201817346	0.692306259424	0.546768739646	0.533161529471	0.629697918661	0.567158082246	0.626058505009	0.49119889026	0.706331413282	0.527721236393	0.562280310963	0.641898246013	0.633213190625	0.608088559587	0.750793975688	0.661768967318	0.60183184969	0.664575349354	0.510873428615	0.546909019283	0.568645567091	0.604775649363	0.60647041443	0.630049021767	0.634673138274	0.584359926795	0.65980729703	0.709442192681	0.720997711514	0.651434838716	0.623750668271	0.630047111925	0.638788401665	0.498790413898	0.562851105422	0.556358700222	0.615901265738	0.587820889201	0.647720609602	0.541107065776	0.602737177607	0.622023946593	0.634108159478	0.585878117883	0.720674027413	0.596275387625	0.506592371271	0.507596904054	0.551815077189	0.611851358877	0.488822586131	0.489812350717	0	0.479471669028	0.518889233144	0.493944746582	0.489126891442	0.536160057678	0.53654956369	0.527809693348	0.472887546072	0.520131276554	0.519318436861	0.504903622932	0.521476262657	0.528060491491	0.520008864737	0.471493654173	0.519504078422	0.486208472703
TFS.027	0.483049011517	0.576213730253	0.472391318473	0.513133717842	0.516024132792	0.597660819169	0.525852468982	0.536357689646	0.584644193861	0.597643568172	0.601841453407	0.469696149315	0.625574870913	0.543184033822	0.568524919889	0.563252397161	0.567506125957	0.627378822119	0.496676465541	0.610122444567	0.690874466037	0.596120915693	0.664945879995	0.601543080027	0.764196281772	0.516738222056	0.602407608937	0.752137079068	0.606542654606	0.536018158519	0.573561161107	0.621565663321	0.755787045486	0.495308838313	0.671665454895	0.499738741928	0.590185869993	0.629659584155	0.662307415887	0.702671971568	0.628867813785	0.702215949542	0.650405818827	0.598147892099	0.627991737251	0.639717717028	0.68494115742	0.647906649419	0.643355422572	0.653873071311	0.661067521667	0.612051880079	0.659944358457	0.702845109026	0.74601462812	0.721715427775	0.63809994805	0.626411312271	0.69780242655	0.670612141599	0.538999406885	0.515236148551	0.494883961571	0.648964836533	0.41832136705	0.537289666344	0.501439753153	0.536119280345	0.697216607854	0.497546965085	0.51562140379	0.484125000149	0.584335121626	0.627546342575	0.614576084905	0.588652712804	0.492995146685	0.578649409395	0.587285165031	0.515278207723	0.593639321641	0.583504611682	0.485545250598	0.644113862549	0.533959038563	0.516496719043	0.504920818383	0.496686807062	0.546634677655	0.496967138439	0.529161183008	0.576972214248	0.549541000392	0.657083995918	0.509401437922	0.586653077724	0.536847397983	0.532664673037	0.605919265994	0.670124909412	0.592096732832	0.54641429784	0.618421913419	0.594805668785	0.646257141794	0.48851336273	0.697651016592	0.550432290029	0.567555152805	0.653739593771	0.650821972825	0.632011711297	0.743692563722	0.692697910872	0.641543843276	0.677209802097	0.512873762385	0.524737088711	0.614819533793	0.61945646626	0.6042171181	0.618535715857	0.64284488086	0.622844668601	0.64871657658	0.715809499291	0.721035906987	0.651817127606	0.621537590351	0.619133062786	0.656870681969	0.50223747221	0.600348381933	0.579807600953	0.645391738171	0.62482686689	0.655424233614	0.515691632865	0.622955306943	0.665987286731	0.653636475489	0.623914411722	0.746036929814	0.616780129308	0.501262038166	0.481279430404	0.606298862555	0.595058119365	0.481077483546	0.470612688797	0.479471669028	0	0.470776013315	0.497720952828	0.522501161548	0.447521553403	0.467666288808	0.502556258249	0.528946378311	0.512963508431	0.536621385836	0.490709786852	0.525462184605	0.482771504994	0.510628732152	0.482916628382	0.502994011481	0.475743839698
TFS.021	0.558585697416	0.563847231018	0.540659495886	0.54615210201	0.57583481917	0.607493184412	0.564696470067	0.537494380448	0.611824007189	0.630617795989	0.637737476924	0.539449371013	0.641163077382	0.565151167708	0.596478776344	0.587534340072	0.571245727028	0.634317602656	0.568393158053	0.616758263799	0.683583584075	0.605784134259	0.651884226075	0.64175026629	0.73669325493	0.558898237352	0.625628831911	0.723364760494	0.59274367139	0.570971877277	0.597493942136	0.622258125817	0.710830730395	0.538269243182	0.67209769417	0.525814281081	0.618854371098	0.652947276198	0.664764188388	0.674798769864	0.628779967913	0.692870740742	0.657365024192	0.586613239642	0.639571602516	0.646677755827	0.685684259796	0.6450430131	0.656349673312	0.659272852987	0.656894197356	0.604840952745	0.646210659465	0.682626476499	0.739750877484	0.71404396268	0.646896926423	0.668515052003	0.670096991273	0.640530591739	0.581337461632	0.534067566518	0.560575094293	0.626924680443	0.481053265306	0.581728276897	0.561498916932	0.593824855286	0.709281822308	0.577774107044	0.549107551705	0.499901884331	0.608663331508	0.626293576695	0.594139661438	0.635155077463	0.587019958697	0.629424266373	0.637586245707	0.549532904964	0.650738190571	0.620618397347	0.573862778692	0.665735591552	0.564289895639	0.523923577976	0.54054567521	0.569925122689	0.612484756271	0.539630919611	0.603161319984	0.588988252063	0.585203313419	0.652286277993	0.560029098068	0.607929297532	0.570670732853	0.551738581772	0.642774320823	0.669518070595	0.620469147317	0.551842161376	0.618901395983	0.620537397732	0.642927976871	0.540628555388	0.681851757649	0.571086446865	0.577635803275	0.656895310554	0.628955737128	0.647624625244	0.71868552519	0.682554290051	0.633288723918	0.651684316733	0.534799345717	0.526021631071	0.610868352358	0.617294281814	0.58999733683	0.623220870934	0.643305965582	0.578308568073	0.63651389832	0.704361107315	0.693900724822	0.643239428597	0.624289440803	0.649833622544	0.653124288875	0.560366229605	0.627644133267	0.595147468323	0.633164273089	0.616000916851	0.665510896559	0.571122924865	0.624472807285	0.652306398364	0.644955033138	0.626459832076	0.728578192309	0.638333007736	0.530546253247	0.535801616421	0.617280144204	0.607358267221	0.536444063694	0.549526078008	0.518889233144	0.470776013315	0	0.51038546795	0.551497497201	0.513042562367	0.523350488419	0.566917047581	0.560402069898	0.545501850133	0.553108082293	0.569485318459	0.574899126941	0.533624393738	0.531700911986	0.536583123787	0.560237008654	0.553188032039
T.CS.031	0.529202791136	0.569545348403	0.535250406912	0.52619114946	0.532485887945	0.585342102589	0.565848854384	0.532866576379	0.595619608403	0.593661989089	0.591253023688	0.521560533902	0.608618462787	0.558656797313	0.575748137173	0.564181097912	0.589980387598	0.626769797928	0.548269816588	0.570122726949	0.665744400256	0.609940115572	0.641763494841	0.599442870733	0.746564515007	0.522747021304	0.586039744882	0.734882778615	0.624577926322	0.538263267517	0.583621726925	0.616789291402	0.73296485776	0.524513726527	0.654948581218	0.540242043721	0.581461040516	0.630021379171	0.66883205128	0.655883364406	0.615591315968	0.69423634677	0.630461820086	0.557053612067	0.623544438063	0.614663123843	0.665653668136	0.599611245014	0.620512378296	0.638468857005	0.630228522802	0.584551584254	0.623020819627	0.661934864943	0.717447352188	0.700013671418	0.639357241798	0.622976820471	0.656017790212	0.653433076428	0.556390653348	0.529144343057	0.518199721129	0.623944714198	0.502197466141	0.526797240026	0.513742938593	0.545007187391	0.717252152904	0.524926860369	0.529411392537	0.522087066332	0.573474513781	0.592559164289	0.562848348287	0.573830404854	0.530310649196	0.594561545055	0.573348634313	0.523807620348	0.607134961609	0.576733050475	0.537517262151	0.605063617248	0.532862182706	0.489281197916	0.498120103341	0.526306203994	0.574505912319	0.513788313096	0.552290404761	0.59477965015	0.549894585744	0.637571017578	0.503393335801	0.610535523405	0.554520735472	0.532336957651	0.60258439661	0.658593321276	0.576076530035	0.55857965953	0.619065230673	0.584614467371	0.636714649289	0.523276374299	0.708496188219	0.537866458413	0.567311367561	0.622654796659	0.631207535771	0.620787443335	0.724203319449	0.66340966967	0.622559512961	0.645848059723	0.499471151206	0.563227038318	0.597259791765	0.615331333628	0.619385285858	0.600183440912	0.61302271515	0.586035251659	0.649056229725	0.715331278744	0.710888103487	0.6389515394	0.64024162722	0.636539325832	0.621757600944	0.512865466753	0.582504045464	0.593790680185	0.638668130325	0.613061705	0.636995438986	0.559212313283	0.59858144549	0.638809786035	0.623723114867	0.594111712375	0.713504716237	0.620801849096	0.521954537261	0.506452186234	0.56161058698	0.595953337911	0.516351413873	0.526268891405	0.493944746582	0.497720952828	0.51038546795	0	0.520889523316	0.534063305001	0.526031821167	0.556043881371	0.528382723554	0.537184178935	0.540431065538	0.552726180748	0.546255589816	0.54401204269	0.499850790434	0.523648491345	0.521724880913	0.516906032086
T.CS.055	0.507962536436	0.576034604486	0.512929170719	0.552461584437	0.545340708308	0.590362665147	0.549572459152	0.552531310198	0.58711156902	0.602948114375	0.587650488919	0.522053474703	0.577531245963	0.529167413192	0.556356185403	0.597131837332	0.60459169868	0.625926548877	0.539163267345	0.601156304315	0.647217035638	0.606478700008	0.647642669676	0.608289225458	0.737523586773	0.541880763911	0.620861137356	0.719827516184	0.620315354938	0.558893839483	0.575300975819	0.607240864108	0.735955329739	0.551704065838	0.672085448651	0.555505904587	0.588586762687	0.622652508218	0.66733922471	0.694981154016	0.60961338009	0.707423099434	0.631431634839	0.608407455792	0.633767823919	0.597371305818	0.676124640548	0.625630599244	0.611489048495	0.635998378147	0.649328288984	0.588827370231	0.641454962145	0.682752401541	0.726948126932	0.72058519023	0.631531781029	0.609814490652	0.649340947735	0.656973713465	0.559620653179	0.540607083741	0.524461686497	0.634289196624	0.491431624171	0.534133399209	0.543407956034	0.557505498084	0.728982450562	0.548767163333	0.524527088324	0.571414605877	0.559072228292	0.621462077933	0.574957786077	0.561051546019	0.510407735142	0.554579428157	0.577030978585	0.514362902446	0.601169898656	0.555027112437	0.53257339311	0.58925965532	0.520081791039	0.526685787127	0.530883814387	0.504389024621	0.559069340506	0.480016063348	0.55971758335	0.578689878166	0.529147623793	0.632898735987	0.53865462646	0.549472003897	0.569638924128	0.511671297965	0.60706281438	0.669393706524	0.59096447746	0.540683722599	0.614568952905	0.595735693271	0.620541425818	0.545106766618	0.700557358575	0.569783005319	0.584564758602	0.636845002242	0.649712267448	0.603869584262	0.737475891224	0.676311360205	0.613275086396	0.692037272303	0.552861529566	0.552883695948	0.592315678054	0.599656255365	0.64554760454	0.655531301091	0.628315533621	0.592881468816	0.667456914839	0.706921413656	0.70537379758	0.643146703264	0.624548337568	0.647238550976	0.632050986099	0.527072463065	0.588694563292	0.566405807187	0.621269813295	0.631067850687	0.658635041913	0.573296149036	0.606447148412	0.634411280554	0.628607604692	0.602757329556	0.734275239537	0.621808353966	0.547163829627	0.488048832548	0.553515536924	0.612126009384	0.506998100085	0.519679016272	0.489126891442	0.522501161548	0.551497497201	0.520889523316	0	0.559765698775	0.568668507967	0.585306264903	0.496830079314	0.516788125448	0.54366304837	0.521841646445	0.537836889649	0.52801015288	0.528946542936	0.4887545359	0.506389189537	0.510701424235
TFS.025	0.545729594426	0.593321980575	0.556318030343	0.529124179642	0.550633117515	0.561345788536	0.564268674148	0.544048305064	0.629187248806	0.645560539223	0.65529277869	0.543015182772	0.66109902598	0.602173483554	0.635440095435	0.569834437429	0.615652116524	0.617199691459	0.530722058755	0.624198905744	0.642081861583	0.581334681934	0.633095547625	0.617557191188	0.708010075258	0.538349762539	0.626229709213	0.689920933261	0.579312763363	0.562487469046	0.564270509341	0.624370189504	0.693021069317	0.491136714605	0.610384029333	0.5034390939	0.604484658005	0.561347149103	0.599138523088	0.667279417054	0.597726893226	0.611965814648	0.637743221315	0.540867179242	0.577024847723	0.617287708626	0.656090446741	0.578383041491	0.602902883296	0.614271084668	0.643162702455	0.626768893423	0.590339447444	0.654504591198	0.721889223262	0.679701515668	0.624817603437	0.629254526841	0.675169000696	0.618708757914	0.55650485975	0.534225595841	0.512144184062	0.584386040186	0.503740301842	0.549139916704	0.520447911648	0.547738925438	0.689649990444	0.492186050634	0.5140761783	0.432992547709	0.638670584768	0.608858165582	0.601018209887	0.624347712322	0.569393051831	0.631068098242	0.632131970606	0.529630780376	0.629282942718	0.631415750752	0.505217595734	0.674379498489	0.554467994202	0.506602546106	0.538711519073	0.571615182878	0.590785071753	0.526496506922	0.553236152566	0.569251418782	0.597618775063	0.629017742408	0.536808196657	0.637651425139	0.590208893079	0.54207847671	0.627264421198	0.61993166964	0.628733303186	0.57797694647	0.630055527887	0.634251441628	0.637170565631	0.530113173105	0.639819640063	0.500883990915	0.531918093109	0.636844466467	0.540299492741	0.583169539465	0.680467637183	0.632499337578	0.581082743361	0.615891257572	0.534508191978	0.52680953137	0.588535522228	0.571558095162	0.548844010759	0.597558000864	0.62939407185	0.589126862321	0.599897893052	0.657264503277	0.662995191612	0.621425295905	0.548065343738	0.55980447671	0.63796456751	0.518814309715	0.60485006612	0.556113671034	0.595321861866	0.586191055603	0.644983677919	0.512471412936	0.575507523681	0.607890844942	0.603887292469	0.587848082405	0.700366158706	0.601961893092	0.497511212719	0.517230463396	0.644883964205	0.54661125505	0.525367910963	0.530855855759	0.536160057678	0.447521553403	0.513042562367	0.534063305001	0.559765698775	0	0.454670694065	0.482803709993	0.57684662946	0.539886100883	0.560066618125	0.569683482555	0.599279238972	0.522965511206	0.514094949441	0.51601851392	0.512312817535	0.516349887768
T.CS.008	0.573898279435	0.587409324249	0.578107236944	0.533892113095	0.575007550343	0.590489904464	0.575889051779	0.570907884875	0.658558078573	0.634672491922	0.664716573578	0.577847075612	0.691342967162	0.630054108766	0.658941824956	0.591919653901	0.622146271695	0.624255490034	0.539726270014	0.626943493185	0.668382186281	0.571870553168	0.676026238443	0.627436702622	0.716164860568	0.585177707269	0.633388696321	0.701784407692	0.577155931414	0.611707404893	0.581576016325	0.639712222671	0.706861373072	0.502327013271	0.616141728541	0.520021987083	0.644261935255	0.590255116188	0.618494833656	0.673698410203	0.638813943981	0.629721980459	0.621965249892	0.555931211427	0.586382744478	0.624634697919	0.662376054352	0.605154199497	0.62546251145	0.635897919645	0.654761319813	0.628791100215	0.615993218	0.681121822273	0.724854738975	0.682380641943	0.633149846571	0.626563127267	0.703427143586	0.641682690538	0.561046696527	0.536510234309	0.506393487594	0.584447366507	0.523107268419	0.565908065448	0.520280194317	0.581750756943	0.656536664324	0.523915538832	0.521600550043	0.511810114011	0.655657777675	0.628837587028	0.584050499746	0.64079995822	0.587892458288	0.651298854205	0.645220821353	0.539314374534	0.646598025029	0.648603805735	0.564770732421	0.696513402304	0.589451455997	0.527543626483	0.527460017165	0.61117897918	0.621142575836	0.577473668368	0.596728206638	0.586397399489	0.602537233708	0.6634110998	0.556625627708	0.626166089067	0.623667637277	0.589099285816	0.668973373483	0.608599584705	0.653183868373	0.623676439547	0.629072774347	0.667777160254	0.655788323394	0.549296315067	0.649291838048	0.517868929461	0.534268635277	0.660682775557	0.592868545405	0.598041156493	0.683400244982	0.65661907491	0.592121774186	0.648502906739	0.55024890226	0.553108297283	0.622677463468	0.591243741074	0.585270046827	0.582117940325	0.625343707649	0.617465446267	0.605889892652	0.669575625351	0.660401649865	0.648652716245	0.57362861023	0.588520786444	0.652846363288	0.556414743742	0.615342888606	0.579544641808	0.615982441647	0.588559134711	0.62624371415	0.518681641392	0.611913373117	0.639944136798	0.637903369223	0.618391919682	0.721114425489	0.606605779884	0.491788629682	0.50399028044	0.650079545319	0.558495568702	0.574171987206	0.588921501334	0.53654956369	0.467666288808	0.523350488419	0.526031821167	0.568668507967	0.454670694065	0	0.479963322137	0.623498225619	0.553242446272	0.579488126743	0.624630023837	0.622091729066	0.542789806099	0.542430479985	0.537256172307	0.550368494428	0.553872057552
T.CS.061	0.571983377287	0.631167886269	0.58497637267	0.560478540773	0.565681226364	0.590481990552	0.565804478862	0.551247929794	0.630447143777	0.632585997283	0.63176486217	0.56850796916	0.666240023652	0.619157800663	0.636061907871	0.573632005917	0.618963208	0.596185530397	0.522800205619	0.599870337698	0.634654221751	0.571475987467	0.653196057944	0.613855390469	0.735839576376	0.540479022088	0.609905487484	0.685091507322	0.562271531149	0.578069862886	0.548994696545	0.630151044598	0.709014639772	0.504417974845	0.60361440634	0.522956576619	0.601147101527	0.595647678093	0.60374488639	0.688061389291	0.606699391963	0.652813342283	0.650166468377	0.542086088196	0.586483997055	0.594989559273	0.624333441643	0.571889395326	0.578141547982	0.598793353559	0.614896824934	0.603895478219	0.580769270863	0.651766664444	0.683566629565	0.67953443513	0.613625705443	0.600040884286	0.650368608901	0.632676897778	0.512783602548	0.542052570431	0.490460139847	0.597206417754	0.548286731345	0.554327452112	0.520330217815	0.536442370117	0.681796555929	0.492507924321	0.497864462004	0.524759891546	0.645116057231	0.602154517026	0.59590118154	0.631095874467	0.579329611381	0.63621386593	0.643294829937	0.530255804696	0.620172217161	0.632530411998	0.503325100673	0.662010942268	0.585336329693	0.521985547767	0.533068765315	0.593592886381	0.617715911602	0.563490948093	0.556953599804	0.610968101978	0.597981514244	0.629857904822	0.540739315768	0.655004961723	0.582200043221	0.5880394481	0.624702515394	0.630328230419	0.608404169696	0.619477423287	0.648725921076	0.63654372928	0.637022052505	0.549148422116	0.636041155736	0.504313631837	0.534101333347	0.634843961582	0.566010027885	0.571782969593	0.700776113004	0.64982260203	0.572901023777	0.645974799678	0.562913176358	0.587141648622	0.574193682313	0.586674363039	0.589276819816	0.590585248737	0.638732885665	0.600410224421	0.610763123723	0.675355927937	0.685472855757	0.642068357918	0.569837033573	0.540430859614	0.637451110314	0.538529461801	0.59498691175	0.581786014846	0.568657324754	0.616155660893	0.644783515981	0.518606104172	0.611161039847	0.620277350851	0.604829488854	0.603021319781	0.712886275864	0.57468917216	0.557472082781	0.534421543336	0.632774142448	0.553914937794	0.570924709338	0.566937500591	0.527809693348	0.502556258249	0.566917047581	0.556043881371	0.585306264903	0.482803709993	0.479963322137	0	0.598119071272	0.58796891015	0.579670828962	0.585802251561	0.611671017695	0.56017091475	0.547971615549	0.542665239766	0.535021680497	0.549256463344
T.CS.066	0.457678339545	0.585216014555	0.473383576922	0.581576272554	0.538799573187	0.638834221441	0.545817175949	0.5526709497	0.521606673915	0.578663832347	0.538635645221	0.45548212736	0.541796077957	0.488025242518	0.522838897998	0.57931804583	0.578236256676	0.650087789587	0.527051528802	0.613555275409	0.680356097368	0.659675576575	0.667758992816	0.604025783316	0.784820912169	0.497328715822	0.597358695981	0.75556906395	0.683107806312	0.54831894542	0.606301091884	0.619448338933	0.765511926228	0.533472640129	0.705914356537	0.528769181033	0.57055657336	0.669888857093	0.698982421727	0.699367540171	0.652144960285	0.735669114305	0.692707680854	0.631990888267	0.681337483771	0.648757012336	0.695712681242	0.633253820489	0.644419379215	0.649458397297	0.66365957439	0.602152716757	0.663785877177	0.707343559427	0.754681043319	0.750632153822	0.679731666656	0.618864686976	0.6705432146	0.690214456635	0.612370434147	0.54939886602	0.57011324502	0.70636609615	0.450599002278	0.532425708774	0.537781583264	0.52558267538	0.745148896837	0.549926565679	0.530554174469	0.57228129726	0.477731435126	0.634486368133	0.604768331368	0.531516496465	0.489812766455	0.503555926974	0.543925115664	0.515697289867	0.545408766867	0.500137421403	0.498071889849	0.56514784093	0.490085140503	0.523348893498	0.489049969613	0.435641235306	0.496358894045	0.42304056885	0.517139308008	0.585496995619	0.570900783737	0.664794678821	0.503506052664	0.572263963227	0.559857290179	0.522223109445	0.573706093142	0.698664049473	0.546146793074	0.484282373731	0.658555846034	0.564673737776	0.647861818619	0.475393534739	0.735186928992	0.599422623719	0.607535318731	0.658726505542	0.689961462154	0.650239091403	0.779031264094	0.672392778238	0.666048386144	0.69665926027	0.562509296458	0.589632725302	0.594231296644	0.626990097865	0.649925074879	0.663603759036	0.672440608983	0.604796648791	0.699440015429	0.746229797118	0.762896218668	0.654860590603	0.669485904404	0.675634011065	0.680536442488	0.511197350805	0.581837428339	0.619760583323	0.668485110599	0.671876155965	0.695821118949	0.578418036916	0.621682679913	0.662726486635	0.683059561665	0.60705936769	0.735826814854	0.663949004982	0.568456149502	0.509848519653	0.538179532125	0.664323459128	0.459314336318	0.45694077301	0.472887546072	0.528946378311	0.560402069898	0.528382723554	0.496830079314	0.57684662946	0.623498225619	0.598119071272	0	0.532448051241	0.518732983585	0.444796446534	0.46243847027	0.527084619188	0.511213681401	0.453957952176	0.489109127899	0.461784669181
T.CS.141	0.448949725444	0.587510285908	0.458748057708	0.497322240392	0.562244927263	0.65093298383	0.57314811745	0.570727332206	0.601263513517	0.612368927687	0.624806242254	0.500240406029	0.655033665118	0.555520660971	0.582165186773	0.623483455967	0.560687759839	0.675149507207	0.556011547982	0.607204214944	0.735987673843	0.669755647762	0.695178930111	0.615365438147	0.745853489836	0.580850756465	0.615313623737	0.749730646091	0.677692331371	0.569584933637	0.62151397826	0.658190849865	0.735598810251	0.580515290104	0.675685174346	0.556264430069	0.631713222011	0.662745226126	0.700809553911	0.675027226461	0.679238434093	0.724232510874	0.687582988523	0.613556642915	0.662645899991	0.678210182492	0.724841533041	0.664973790177	0.678499074336	0.713782905394	0.698926569169	0.610375993576	0.681426866568	0.688864268194	0.774530357296	0.739026423726	0.67288801982	0.694834731935	0.714857477688	0.684705601143	0.598130874627	0.560081457511	0.577507812762	0.674971976498	0.493316931319	0.571491526879	0.555983118987	0.627664228993	0.747035237606	0.587640888364	0.576618944933	0.56686649691	0.577914420124	0.662131352146	0.587192042355	0.608405364262	0.493339833239	0.62317935496	0.586460243374	0.547960066013	0.64156337564	0.5954628157	0.571543939725	0.65232542809	0.535715507073	0.520817515348	0.527361998855	0.509636963192	0.582541309494	0.491476018151	0.586470668805	0.569413764315	0.577342021541	0.679737504848	0.537770967519	0.525570838042	0.607117566722	0.545157453033	0.644410777888	0.662330176837	0.621236966327	0.483943950386	0.574457743529	0.60628175583	0.664487507734	0.524999233606	0.735584997024	0.593584625237	0.608137944614	0.659662421122	0.667131656409	0.651654691347	0.755519569395	0.693845722789	0.665240365817	0.702319043466	0.525934680937	0.550356053292	0.626042404359	0.653321318404	0.634958245425	0.644175008266	0.657824611475	0.634764907948	0.692192918226	0.737136974776	0.730110033616	0.685638704445	0.6841832153	0.671656865116	0.666363331683	0.592198671125	0.651754168427	0.618890730107	0.678433306867	0.64425151287	0.684250533682	0.62079017831	0.655518198768	0.665778898891	0.679455300404	0.641782166011	0.745053483786	0.676293500383	0.536980789705	0.503225843281	0.596632008522	0.621051669391	0.535907941756	0.551107809012	0.520131276554	0.512963508431	0.545501850133	0.537184178935	0.516788125448	0.539886100883	0.553242446272	0.58796891015	0.532448051241	0	0.480877316371	0.545340302777	0.509101446547	0.426249640409	0.530652940287	0.448680633294	0.531068677678	0.543643200089
