CS.002	CS.280	L.002.M1	CS.263	CS.092	CS.007	CS.245	CS.176	CS.011	L.004.M1	CS.028	L.008.M1	L.001.M1	CS.296	CS.036	CS.127	CS.153	CS.056	CS.040	CS.248	CS.301	CS.117	CS.066	CS.382	CS.154	CS.077	CS.155	CS.269	CS.122	CS.381	CS.232	CS.224	CS.375	CS.205	CS.236	CS.302	CS.378	CS.128	CS.213	CS.292	CS.041	CS.203	CS.282	CS.125	CS.126	CS.178	CS.254	CS.147	CS.386	CS.183	CS.148	CS.369	CS.166	CS.256	CS.348	CS.181	CS.129	CS.323	CS.359	CS.214	T.CS.067	T.CS.001	T.CS.020	T.CS.072	T.CS.007	T.CS.038	T.CS.023	T.CS.024	T.CS.014	T.CS.057	T.CS.076	T.CS.034	T.CS.048	T.CS.058	T.CS.080	T.CS.104	T.CS.177	T.CS.159	T.CS.098	T.CS.115	T.CS.126	T.CS.134	T.CS.132	T.CS.118	T.CS.180	T.CS.153	T.CS.092	T.CS.105	T.CS.144	T.CS.119	CS.015	CS.088	CS.242	L.034.M1	CS.246	CS.103	CS.006	CS.356	CS.087	CS.082	CS.085	CS.110	CS.237	CS.238	L.024.M1	CS.387	CS.191	CS.330	CS.345.0	CS.274	CS.325	CS.311	CS.188	CS.228	CS.234	CS.338	CS.165	CS.308.0	CS.189	CS.346	CS.158	CS.152	CS.319	CS.343	CS.331	CS.339	CS.361	CS.320	CS.318	CS.227	CS.080	CS.321	CS.163	CS.285	CS.223	CS.390	CS.326	CS.270	CS.253	CS.393	CS.255	CS.370	CS.145	CS.262	TFS.025	T.CS.036	T.CS.031	TFS.027	TFS.022	T.CS.043	T.CS.026	T.CS.049	TFS.020	T.CS.061	TFS.021	T.CS.045	T.CS.064	T.CS.055	T.CS.066	T.CS.142	T.CS.152	T.CS.095	T.CS.109	T.CS.166	T.CS.141	T.CS.158	T.CS.157	T.CS.151
CS.145	0.625993811116	0.585169449734	0.609350066976	0.546909005143	0.617255196138	0.532828653831	0.587532873781	0.485874913979	0.594894076309	0.573861572629	0.609817431898	0.613032148233	0.631978897485	0.541797246809	0.631335747195	0.490734927532	0.593153463408	0.606713807008	0.627121689663	0.529670087436	0.519012618095	0.623777940037	0.632787156762	0.483971043134	0.742186089646	0.558230483237	0.534014716351	0.716187644822	0.613279713466	0.478919032057	0.56438302526	0.701975262436	0.535919778381	0.608411231535	0.684031876375	0.671897441319	0.67103232461	0.4956959608	0.613368573361	0.553953850192	0.616708215117	0.500501921695	0.583254806946	0.534400521629	0.445022937173	0.540625712951	0.493763076709	0.558182633471	0.658435569875	0.645193205634	0.613846724917	0.656371528152	0.564693146165	0.554888579114	0.515354164266	0.521634321104	0.556528435199	0.473894699235	0.645779927277	0.545959097382	0.514923571283	0.645990964613	0.646017245966	0.552409595284	0.597695618559	0.623304446812	0.703692558575	0.49324228326	0.586107706113	0.643097171491	0.541379126966	0.529130230734	0.569882871415	0.531641982143	0.578294737973	0.581020051911	0.582244066865	0.644204071205	0.606975265552	0.585184819067	0.480833773435	0.552910863287	0.586389416157	0.517556859146	0.600515088057	0.603618393145	0.591219113062	0.664109100724	0.59479740143	0.643727148966	0.654334498453	0.671248405084	0.543021995091	0.584615082765	0.533346514736	0.608685037054	0.570973184452	0.662001485026	0.616907248697	0.589003877836	0.611952322351	0.638465857794	0.623332824913	0.581121009863	0.602382098639	0.480913271272	0.550794935444	0.558217547418	0.720987927799	0.571825309121	0.717251940936	0.558413889281	0.569158804414	0.618967166076	0.631792096823	0.55299552395	0.636163641901	0.64486778925	0.621544270116	0.71344954697	0.639674330563	0.452569062419	0.517463999687	0.588608433354	0.517222746152	0.60794158881	0.566817730052	0.525808887712	0.543066765207	0.734188170356	0.583395887566	0.540168400494	0.604352741943	0.661549865491	0.534301803758	0.544835740441	0.54088868561	0.550330459152	0.697381874302	0.589265220136	0.506747368308	0.501652712478	0	0.584352100085	0.512471412936	0.617836290581	0.559212313283	0.515691632865	0.544238703353	0.571647315612	0.671625677558	0.582693189201	0.549477238051	0.518606104172	0.571122924865	0.554455686154	0.541107065776	0.573296149036	0.578418036916	0.595541216449	0.541952170486	0.598328153691	0.553619586805	0.516131348569	0.62079017831	0.503938987528	0.598631427353	0.549935932416
CS.262	0.661815994858	0.684852840419	0.590144173374	0.631484985706	0.688170547681	0.639897190363	0.626284132889	0.639637939046	0.678782529494	0.677754792373	0.638544212243	0.575918761215	0.681622414666	0.680865386512	0.673391743271	0.586014890259	0.642247376096	0.600332175631	0.680785110439	0.58942354364	0.589695902504	0.640542053805	0.64317253134	0.581657884898	0.651802170395	0.621330388148	0.588427899319	0.649965237334	0.68455850874	0.624895345188	0.659888418954	0.653320271412	0.578950686924	0.604831565215	0.6799206684	0.594616940778	0.619752591543	0.577270264598	0.557415791384	0.584746589647	0.613356499374	0.642061675658	0.601867235635	0.556041014662	0.589224053919	0.61715827937	0.528231306156	0.529489176708	0.580239494061	0.602697243166	0.5873290645	0.619425265067	0.575393524827	0.551717882608	0.595028562107	0.574790836638	0.577421908054	0.560841243221	0.622523563623	0.588975877879	0.630942140199	0.558742634275	0.697787510006	0.634287563585	0.572718892391	0.687663419792	0.666829982541	0.598635133297	0.662639976637	0.557608537735	0.600166826323	0.620663437788	0.60396730621	0.616791226245	0.553504907657	0.693531789584	0.668515638024	0.699791504768	0.70198952635	0.686789285128	0.64151089886	0.655865635226	0.683299155097	0.531737627732	0.690636672931	0.68828817042	0.711618206069	0.725485446567	0.678696756091	0.697928628498	0.691130364381	0.663737346553	0.631223592371	0.605977529293	0.652900958932	0.643324471082	0.638897890515	0.640125757059	0.657020862247	0.681309660086	0.649592292965	0.609316595716	0.611776108669	0.634962048139	0.672956044664	0.536972173717	0.656085150686	0.555022380632	0.651678289403	0.558216715269	0.630270355394	0.616383373422	0.625492896246	0.619513077597	0.602385633022	0.588201387882	0.630982573117	0.601485235946	0.597070812095	0.654647246482	0.608478977153	0.621783561445	0.528655149612	0.567538885048	0.585446970152	0.588757722225	0.602886657536	0.548219669387	0.551869300722	0.673936170994	0.597690966429	0.662652170436	0.642899985722	0.62695312311	0.573838657912	0.586016348755	0.531909380129	0.523215796001	0.606320060003	0.618891016165	0.545677399602	0.518613504694	0.584352100085	0	0.586191055603	0.65024813326	0.613061705	0.62482686689	0.675721305106	0.654499597209	0.578642406849	0.536246229496	0.66794957043	0.616155660893	0.616000916851	0.634011779959	0.587820889201	0.631067850687	0.671876155965	0.650834516842	0.641350564936	0.695125308638	0.689574207882	0.654778809899	0.64425151287	0.665410756331	0.651565022191	0.64319152908
TFS.025	0.665823532979	0.580632245661	0.638274418151	0.593546191651	0.659787586309	0.553650773511	0.529124179642	0.561197858264	0.632406640785	0.543015182772	0.62383323587	0.562940532627	0.645560539223	0.550133922006	0.642104640632	0.523866019324	0.609334016221	0.647120222383	0.626229709213	0.613110837433	0.55945900938	0.565996969645	0.615652116524	0.460753407996	0.708010075258	0.569834437429	0.550280479811	0.689920933261	0.616912921171	0.550173455421	0.604484658005	0.693021069317	0.540867179242	0.59678274544	0.703745382089	0.611965814648	0.667279417054	0.564270509341	0.610384029333	0.624370189504	0.637743221315	0.516866928229	0.599138523088	0.561347149103	0.491136714605	0.576882249167	0.607227999478	0.597372959226	0.654504591198	0.679701515668	0.646424448262	0.721889223262	0.656090446741	0.624817603437	0.629254526841	0.617287708626	0.626768893423	0.582895771358	0.677348341226	0.578383041491	0.454348925064	0.644317118981	0.638670584768	0.547738925438	0.528549084563	0.652873830965	0.689649990444	0.512144184062	0.574836271267	0.60539854239	0.565630525773	0.533430470742	0.534225595841	0.549139916704	0.509799965181	0.603230572594	0.591515157723	0.672595634112	0.599303214994	0.597102018043	0.505217595734	0.538711519073	0.631068098242	0.519283121733	0.643643067751	0.631415750752	0.629282942718	0.699564763153	0.569393051831	0.674379498489	0.637651425139	0.630055527887	0.536808196657	0.597618775063	0.553236152566	0.634251441628	0.54207847671	0.61993166964	0.569251418782	0.627264421198	0.628733303186	0.637170565631	0.629017742408	0.590208893079	0.57797694647	0.500883990915	0.530113173105	0.583169539465	0.699174547202	0.540299492741	0.685872848686	0.56652294613	0.524585755929	0.622829849613	0.632499337578	0.630941575801	0.581175615942	0.629283552124	0.636844466467	0.685079129206	0.63796456751	0.518814309715	0.55980447671	0.563085840918	0.60485006612	0.548844010759	0.596137458964	0.556113671034	0.548065343738	0.706371161282	0.589126862321	0.517758871037	0.621425295905	0.657264503277	0.595321861866	0.603887292469	0.575507523681	0.607890844942	0.700366158706	0.644983677919	0.587848082405	0.601961893092	0.512471412936	0.586191055603	0	0.644883964205	0.534063305001	0.447521553403	0.530855855759	0.517230463396	0.65752514748	0.54661125505	0.525367910963	0.482803709993	0.513042562367	0.497511212719	0.536160057678	0.559765698775	0.57684662946	0.522965511206	0.514094949441	0.599279238972	0.569683482555	0.512312817535	0.539886100883	0.516349887768	0.560066618125	0.51601851392
T.CS.036	0.564393601562	0.538112879025	0.643016220285	0.553996460002	0.526778367554	0.591500324277	0.608812889953	0.620960228981	0.512433299537	0.544809903663	0.526008405139	0.672947650971	0.531063606562	0.543634603957	0.61504651329	0.585144868751	0.562687321644	0.660107002764	0.587339859375	0.617419207161	0.5993439319	0.582101904626	0.600715764668	0.626336098845	0.753553530757	0.585226272052	0.580047926866	0.73668130944	0.536966295849	0.571874518316	0.540741363303	0.745385720093	0.636698765993	0.715262898703	0.670238774415	0.71609836957	0.64504869069	0.596122397035	0.6834204301	0.579614922297	0.639991681544	0.599380701557	0.679738613948	0.649350008573	0.579540252095	0.604468514238	0.645179198521	0.657241628873	0.68416934252	0.705405738207	0.684280198341	0.703618046909	0.682202813514	0.655451481125	0.593189163544	0.611901418657	0.595261658176	0.632706589365	0.704304469015	0.648855615316	0.577571795799	0.699306320896	0.496143848728	0.553092402905	0.64495284189	0.558465111815	0.747148173032	0.58372651187	0.560945999743	0.701875970386	0.575515234094	0.570177033038	0.569588764034	0.569452310633	0.64482527429	0.546090371145	0.554237307165	0.543636413411	0.568458454684	0.539451257824	0.561614760139	0.577982808979	0.556424218692	0.576556805284	0.535394123531	0.51825860955	0.571894721829	0.533501078403	0.563568915717	0.535400394063	0.615628606104	0.657128539784	0.536555657163	0.580096785083	0.557986096538	0.547760304961	0.550329470976	0.701457840565	0.60547688522	0.531869362809	0.50952469803	0.613422213574	0.601044099522	0.546972773901	0.579242879333	0.609253073918	0.549759968758	0.640520753202	0.737368615649	0.677483280087	0.751153313482	0.62555417522	0.706101430638	0.595820930288	0.648703892063	0.601272317415	0.706555740167	0.654892197252	0.597032927823	0.707346712145	0.604393639319	0.549933964847	0.664757266388	0.659219864725	0.571531054954	0.662464477157	0.680316041214	0.599351823358	0.654382210019	0.761555087182	0.574004480164	0.571402447437	0.606772845108	0.715332909452	0.645496554679	0.646541600588	0.610550265034	0.655299746234	0.705963139587	0.659291401059	0.589132581154	0.653671846735	0.617836290581	0.65024813326	0.644883964205	0	0.56161058698	0.606298862555	0.547958277649	0.583291357638	0.68921853085	0.6429683286	0.53963750468	0.632774142448	0.617280144204	0.605727564717	0.551815077189	0.553515536924	0.538179532125	0.621637117832	0.550323037473	0.546031648505	0.540872015036	0.568553445593	0.596632008522	0.551645013609	0.568134302048	0.579341762354
T.CS.031	0.609607400625	0.549014724262	0.617187138622	0.564983425303	0.618978984255	0.526599032163	0.52619114946	0.594747683409	0.585035619248	0.521560533902	0.564673913516	0.634821376362	0.593661989089	0.534044337931	0.651183142323	0.541720084954	0.598042812159	0.660188354708	0.586039744882	0.610477853535	0.586485083879	0.55070981102	0.589980387598	0.523221303985	0.746564515007	0.564181097912	0.574683588817	0.734882778615	0.569599682554	0.545904030461	0.581461040516	0.73296485776	0.557053612067	0.663276839507	0.709307369169	0.69423634677	0.655883364406	0.583621726925	0.654948581218	0.616789291402	0.630461820086	0.531883609299	0.66883205128	0.630021379171	0.524513726527	0.583190168804	0.617998376008	0.625863009605	0.661934864943	0.700013671418	0.656433876791	0.717447352188	0.665653668136	0.639357241798	0.622976820471	0.614663123843	0.584551584254	0.608924501696	0.726382911055	0.599611245014	0.501927177893	0.653366595531	0.573474513781	0.545007187391	0.604195297628	0.58912800717	0.717252152904	0.518199721129	0.583236111923	0.648556243659	0.567728154705	0.507221700854	0.529144343057	0.526797240026	0.542987285976	0.571654042596	0.533999782617	0.607510509968	0.589707460858	0.548233268123	0.537517262151	0.498120103341	0.594561545055	0.536635477369	0.598821945512	0.576733050475	0.607134961609	0.636438179417	0.530310649196	0.605063617248	0.610535523405	0.619065230673	0.503393335801	0.549894585744	0.552290404761	0.584614467371	0.532336957651	0.658593321276	0.59477965015	0.60258439661	0.576076530035	0.636714649289	0.637571017578	0.554520735472	0.55857965953	0.537866458413	0.523276374299	0.620787443335	0.738734536528	0.631207535771	0.72686809533	0.585045465916	0.604513432327	0.618339502196	0.66340966967	0.619737516448	0.64220036723	0.669913179688	0.622654796659	0.727037517099	0.621757600944	0.512865466753	0.636539325832	0.627296950601	0.582504045464	0.619385285858	0.634717786072	0.593790680185	0.64024162722	0.758617338963	0.586035251659	0.533207804081	0.6389515394	0.715331278744	0.638668130325	0.623723114867	0.59858144549	0.638809786035	0.713504716237	0.636995438986	0.594111712375	0.620801849096	0.559212313283	0.613061705	0.534063305001	0.56161058698	0	0.497720952828	0.526268891405	0.506452186234	0.66462517938	0.595953337911	0.516351413873	0.556043881371	0.51038546795	0.521954537261	0.493944746582	0.520889523316	0.528382723554	0.54401204269	0.499850790434	0.546255589816	0.552726180748	0.521724880913	0.537184178935	0.516906032086	0.540431065538	0.523648491345
TFS.027	0.641819424945	0.525567264275	0.658316830372	0.578833903253	0.617278145984	0.515248724403	0.513133717842	0.575808057311	0.602873775058	0.469696149315	0.596036563516	0.63820255084	0.597643568172	0.496931035029	0.643174653512	0.536345029789	0.602599015551	0.665052688153	0.602407608937	0.637181308627	0.559245753954	0.562026048995	0.567506125957	0.473026910062	0.764196281772	0.563252397161	0.551780957108	0.752137079068	0.569469818281	0.540092232247	0.590185869993	0.755787045486	0.598147892099	0.670768641962	0.718751677433	0.702215949542	0.702671971568	0.573561161107	0.671665454895	0.621565663321	0.650405818827	0.47393048381	0.662307415887	0.629659584155	0.495308838313	0.580842245171	0.644353209197	0.641931234573	0.702845109026	0.721715427775	0.680193782199	0.74601462812	0.68494115742	0.63809994805	0.626411312271	0.639717717028	0.612051880079	0.622773425963	0.734732114594	0.647906649419	0.478939446447	0.67299584283	0.584335121626	0.536119280345	0.593521823112	0.623189763332	0.697216607854	0.494883961571	0.572344119347	0.645563827531	0.565201326709	0.480770641214	0.515236148551	0.537289666344	0.528733430139	0.542816331604	0.521487699031	0.615435277824	0.548347794735	0.542633007388	0.485545250598	0.504920818383	0.578649409395	0.527744777825	0.616675433128	0.583504611682	0.593639321641	0.676521935351	0.492995146685	0.644113862549	0.586653077724	0.618421913419	0.509401437922	0.549541000392	0.529161183008	0.594805668785	0.532664673037	0.670124909412	0.576972214248	0.605919265994	0.592096732832	0.646257141794	0.657083995918	0.536847397983	0.54641429784	0.550432290029	0.48851336273	0.632011711297	0.764852326197	0.650821972825	0.740324273894	0.580685015802	0.580538986692	0.619215229688	0.692697910872	0.662912331044	0.642511782381	0.696197927453	0.653739593771	0.754162462104	0.656870681969	0.50223747221	0.619133062786	0.652753587519	0.600348381933	0.6042171181	0.64466124325	0.579807600953	0.621537590351	0.767797747801	0.622844668601	0.509978021477	0.651817127606	0.715809499291	0.645391738171	0.653636475489	0.622955306943	0.665987286731	0.746036929814	0.655424233614	0.623914411722	0.616780129308	0.515691632865	0.62482686689	0.447521553403	0.606298862555	0.497720952828	0	0.470612688797	0.481279430404	0.686681746205	0.595058119365	0.481077483546	0.502556258249	0.470776013315	0.501262038166	0.479471669028	0.522501161548	0.528946378311	0.482771504994	0.510628732152	0.525462184605	0.490709786852	0.502994011481	0.512963508431	0.475743839698	0.536621385836	0.482916628382
TFS.022	0.629540583368	0.468897721871	0.662637885097	0.539782253126	0.538721572488	0.509995842719	0.581718840683	0.590030963742	0.503902536921	0.438660159026	0.537870298529	0.686739072696	0.561507829211	0.440842645949	0.65455553436	0.557952506794	0.587711433661	0.698216458158	0.593293439851	0.634769078563	0.558151452219	0.594129922598	0.629436742447	0.533721589844	0.793388928127	0.576411913373	0.527757421614	0.772282711925	0.559814979935	0.505194829455	0.546441635433	0.77415938034	0.628097131269	0.711748798252	0.719379199355	0.737674874869	0.707741106323	0.582610666787	0.70083438888	0.609458904666	0.681564772195	0.518657551029	0.684721397444	0.662031324512	0.497998883193	0.553659639595	0.640877773634	0.664879671673	0.714668244198	0.734730607931	0.686650288213	0.74780874948	0.681466694626	0.657754624821	0.61003353215	0.634614346638	0.623142704413	0.610566244563	0.74091560637	0.645797108706	0.505793568644	0.720229129723	0.499202920062	0.505309594196	0.639170527358	0.518555672041	0.74829549479	0.540636946846	0.539143730826	0.705372785482	0.523346463478	0.499035930898	0.551404971713	0.525786302309	0.596111330527	0.448300597378	0.453794112175	0.531143904366	0.489853774215	0.43755156842	0.436724870371	0.49100709289	0.471816160435	0.538490892449	0.579887642987	0.504462643409	0.495435906212	0.558455809512	0.477866076308	0.522460550418	0.608452505811	0.67211770107	0.451463107921	0.585693951964	0.490460072268	0.578552735398	0.550587793257	0.700262178124	0.619606702228	0.537285538564	0.552334414848	0.669952767604	0.681864135257	0.589335802128	0.533750380116	0.578324391695	0.462552545587	0.639404793713	0.796904441006	0.674515451287	0.776913747257	0.60646228737	0.623689161112	0.649772514627	0.679769830637	0.64675460854	0.703884740857	0.712285952753	0.650385616962	0.783919589475	0.682977280296	0.476779484731	0.650572527663	0.669505122906	0.55627661458	0.650346492687	0.682013626799	0.592786992591	0.652284732002	0.79347183352	0.610286289173	0.538318739278	0.668343410475	0.745970959433	0.648939721304	0.653926575837	0.609479123443	0.646008593012	0.745667907668	0.675953862646	0.602190293916	0.639380668118	0.544238703353	0.675721305106	0.530855855759	0.547958277649	0.526268891405	0.470612688797	0	0.503817126063	0.730010947358	0.645224692279	0.375689554593	0.566937500591	0.549526078008	0.54904731311	0.489812350717	0.519679016272	0.45694077301	0.534904841789	0.486549821159	0.44225619455	0.422110487417	0.458847986193	0.551107809012	0.428953691104	0.548982973521	0.46950683006
T.CS.043	0.61607241442	0.529904197644	0.652348041924	0.574286272534	0.620642862626	0.549707025935	0.549394721371	0.590103258723	0.61109389817	0.511423461182	0.608376112398	0.649078695133	0.595403697364	0.477488677948	0.63431045364	0.522530178872	0.590465023516	0.69302007329	0.607170948394	0.637685302814	0.577901909131	0.576809484491	0.585659058174	0.499706651611	0.745692499276	0.581791142381	0.574488466766	0.721187549506	0.585087577251	0.547467044031	0.575432190469	0.740495440691	0.572378356867	0.674539607268	0.699093928922	0.681495417226	0.683325401867	0.590296169524	0.680486172011	0.635842646045	0.645576235397	0.509069493887	0.649929099991	0.644043084877	0.500815008865	0.582778434137	0.6598256459	0.655447385521	0.706129230722	0.709702206891	0.66748587544	0.749679567255	0.677617335377	0.665304487273	0.634553468068	0.638062460292	0.630217071127	0.63093612478	0.726302281938	0.61726793605	0.463923986138	0.685347396154	0.56705439964	0.539434708786	0.592288759785	0.609763372105	0.697779047379	0.511659489798	0.525768658896	0.667396317611	0.554012750864	0.466430809046	0.528014932638	0.550610845435	0.548560525194	0.526500867976	0.552031368176	0.628451371542	0.53261039503	0.55793518151	0.517404081822	0.479032185952	0.591308262849	0.574079500024	0.606880575798	0.570796620692	0.584884597516	0.662143765291	0.499557823583	0.643324231955	0.564557937483	0.624042845741	0.489134545198	0.584945965351	0.551106756679	0.615749517628	0.548364152211	0.661083659907	0.546376849768	0.591736530197	0.596961848875	0.646839651395	0.651785653003	0.575859485228	0.548242215818	0.565807066835	0.458424582876	0.621304302596	0.737106283802	0.634801411386	0.731319426498	0.603405799147	0.565028777674	0.624811123054	0.669144888197	0.653302121396	0.635998849702	0.677441586182	0.641120113431	0.732959202607	0.63652571055	0.535318142218	0.638708160988	0.613831940349	0.608063848131	0.599972086845	0.638850487751	0.576792618668	0.644660514984	0.761892146696	0.59042348563	0.49318719301	0.645373246273	0.718778958828	0.628331911693	0.637714745243	0.617076610448	0.663472552792	0.728603206493	0.648951143432	0.612332106612	0.643365633198	0.571647315612	0.654499597209	0.517230463396	0.583291357638	0.506452186234	0.481279430404	0.503817126063	0	0.681298290553	0.61112422056	0.474549005291	0.534421543336	0.535801616421	0.50053887827	0.507596904054	0.488048832548	0.509848519653	0.481840128531	0.493056451474	0.523191832044	0.531594098913	0.470998818687	0.503225843281	0.491339325252	0.507825885978	0.48256564296
T.CS.026	0.71669450696	0.741336787612	0.673211586848	0.701948063203	0.731156729295	0.724973671837	0.674017998252	0.703677228806	0.705927490731	0.716506267433	0.708938805589	0.641437588633	0.695850256277	0.732690309398	0.707653452771	0.640728432414	0.699896020295	0.670156605153	0.736387537947	0.659106671011	0.658404599522	0.71090817734	0.708791612111	0.666136383019	0.653361562508	0.689189133328	0.670979024792	0.682624272824	0.721643696752	0.682920086167	0.703623644252	0.66233268889	0.641095529343	0.622977392142	0.718247892002	0.574252020008	0.660847537252	0.693964761265	0.641531200306	0.657414153685	0.632310207852	0.723699474518	0.660732081784	0.590018516385	0.650369835198	0.637234851958	0.619203683594	0.607627903188	0.632903761322	0.635614537929	0.620587535438	0.622428476551	0.629481817861	0.635339948386	0.662629687853	0.64024133935	0.653755442023	0.629210410906	0.639382821259	0.653461635718	0.667945544513	0.558414167367	0.723666423671	0.687613037504	0.573453095091	0.7265162191	0.606227648161	0.644556987462	0.70708207391	0.564921573686	0.647691432278	0.68890334523	0.656333513706	0.670158459315	0.601065270196	0.750348625445	0.718267787339	0.747729791814	0.742053397638	0.721372384899	0.707358295266	0.706515656883	0.736106654902	0.615807152323	0.737248350181	0.733717483943	0.739295214489	0.747928949673	0.734228071767	0.737653565898	0.750145897936	0.721438363848	0.690147858043	0.693613545428	0.701425184859	0.702695887656	0.683429970779	0.622069171727	0.699645545066	0.72018583191	0.698128208069	0.637975054111	0.662390108357	0.693347343244	0.716295071592	0.614173928616	0.707445658279	0.612003211538	0.631345944731	0.579192092331	0.6223342451	0.706116524078	0.652827174325	0.662460680469	0.630786448424	0.656114382422	0.641667013482	0.653775538818	0.591263385309	0.654677718884	0.665396761247	0.69063388771	0.663899862822	0.653730743525	0.670660587566	0.641335207335	0.638058569358	0.638212712406	0.629170618078	0.661246019705	0.684138960946	0.720454058434	0.673706623173	0.648704313889	0.63787165124	0.658736513171	0.60980387723	0.599227304896	0.624106288952	0.691145148926	0.635034816556	0.632873339971	0.671625677558	0.578642406849	0.65752514748	0.68921853085	0.66462517938	0.686681746205	0.730010947358	0.681298290553	0	0.617394726933	0.714417066824	0.692449888728	0.664079157922	0.66660955461	0.6844282208	0.680714258043	0.719102484598	0.688042799663	0.671209082082	0.742005272995	0.747843062393	0.705973381087	0.688227831877	0.714946379834	0.68374147238	0.71785971495
T.CS.049	0.662589599593	0.652196854494	0.6149431342	0.64158397352	0.69046480528	0.65162898048	0.61883814636	0.630866248846	0.664511119984	0.624192947567	0.645684204209	0.515975162519	0.658213717343	0.641829017862	0.657142935356	0.593821915633	0.665502840133	0.61706218046	0.685056580116	0.601703234542	0.56793670736	0.647041104367	0.673350806419	0.568260389484	0.67968967356	0.644129434301	0.571724169345	0.644534754849	0.675487035841	0.644977365634	0.63129272381	0.640452258841	0.591745972304	0.568698592535	0.714886546872	0.598800910907	0.661108002457	0.616036890474	0.55057493289	0.614403438875	0.627620636318	0.636169609181	0.546912200467	0.563548741085	0.585985892422	0.647037206293	0.579815680791	0.55342687253	0.628879847093	0.633284029545	0.607543841739	0.671075387242	0.627609153964	0.55047699425	0.61858620813	0.603497465653	0.618683635711	0.551386795329	0.629973702372	0.611764069652	0.578657093087	0.584710875145	0.674857724214	0.64261855696	0.547326657487	0.667171348298	0.678701067155	0.561382837214	0.620788979135	0.58482266013	0.560331596399	0.639428843558	0.591935955247	0.634273235431	0.591606008455	0.685781542036	0.665799809745	0.69103669824	0.653926861733	0.668113157946	0.623672672225	0.63628546764	0.671129769954	0.521619882486	0.690689701957	0.656840365652	0.680622781113	0.697070684112	0.658578232036	0.675971648502	0.693924542191	0.672015431549	0.624431690285	0.641746099679	0.625426922399	0.66832748863	0.61155537866	0.591219645118	0.641682196659	0.680255884705	0.644785533538	0.619331232423	0.600280912423	0.623124988761	0.647741496239	0.53108162506	0.645515813719	0.538083233927	0.659999623505	0.503181773307	0.607020139476	0.645009262352	0.61396584905	0.633578320611	0.59180703044	0.605127373687	0.628367814385	0.608400208759	0.567080402652	0.640677286825	0.636059129927	0.617609154354	0.518104149132	0.540666062452	0.595455184067	0.57856436652	0.622336565707	0.555113159442	0.520449078225	0.663534833068	0.613064578925	0.641289556575	0.632681178728	0.630779709332	0.568238337351	0.619077528055	0.555294795507	0.573332695523	0.660513452651	0.683812710925	0.559432877067	0.58370981728	0.582693189201	0.536246229496	0.54661125505	0.6429683286	0.595953337911	0.595058119365	0.645224692279	0.61112422056	0.617394726933	0	0.636852143747	0.553914937794	0.607358267221	0.601871260251	0.611851358877	0.612126009384	0.664323459128	0.589421301266	0.615645751954	0.671958776224	0.658441533393	0.61387846553	0.621051669391	0.63377605742	0.618357505159	0.608219754971
TFS.020	0.632694537478	0.471674188621	0.65827828182	0.535101807945	0.533607678267	0.513313530423	0.570629594229	0.592570374072	0.502898949267	0.432330625229	0.541678845313	0.662735849057	0.561215806274	0.459627697948	0.653322580208	0.542871283288	0.591271062078	0.702023111353	0.586151875327	0.6404201093	0.573223578768	0.588319898232	0.617824097776	0.546451180398	0.791467617004	0.582391508374	0.524956715648	0.765312052564	0.551224600949	0.514358353698	0.545784097942	0.782569612627	0.632105757091	0.702385164949	0.721002066575	0.733435376521	0.710897239102	0.594296082461	0.70132164546	0.615570581119	0.67321024191	0.527809134163	0.682695512526	0.651239325303	0.497566094858	0.577978282719	0.653937261092	0.661100795084	0.72319263122	0.750746378109	0.695571744235	0.755994059843	0.686029506051	0.677241951296	0.591108156731	0.629592903697	0.623313961124	0.618244578785	0.739816347179	0.647484880053	0.48718307405	0.712636419645	0.491302374094	0.516007497894	0.623429313133	0.522210379605	0.75849823036	0.527942721496	0.514270566761	0.703705347963	0.524332258556	0.492828084465	0.551444298337	0.536132421425	0.610665372676	0.452617434106	0.483925945297	0.53291346335	0.472060176877	0.45479256961	0.4616675363	0.502399020961	0.477757589548	0.52654139555	0.574165257572	0.482613093877	0.526891743106	0.560267994699	0.491353543833	0.540189363246	0.577335854457	0.667426644291	0.455778164017	0.578491081727	0.520252752092	0.577635503233	0.528935655201	0.700110714001	0.600005792573	0.547699927084	0.540947287512	0.659780862073	0.673734335541	0.579440809204	0.533403389789	0.587228971139	0.446595618219	0.651387133511	0.780183855423	0.668348299686	0.76201055117	0.60419060092	0.633549747804	0.650912514012	0.673823671737	0.64251743512	0.694977443791	0.702069540027	0.637615469152	0.767111544173	0.666715178821	0.479029824669	0.660730739271	0.66778725955	0.559063522306	0.637325668662	0.680634264993	0.592053121006	0.647791115028	0.795947911076	0.60103514135	0.528566711777	0.671374367568	0.741005758748	0.654710029784	0.65014467208	0.612198171094	0.643293957462	0.739163250627	0.67906565733	0.589082713745	0.656178865753	0.549477238051	0.66794957043	0.525367910963	0.53963750468	0.516351413873	0.481077483546	0.375689554593	0.474549005291	0.714417066824	0.636852143747	0	0.570924709338	0.536444063694	0.527562667401	0.488822586131	0.506998100085	0.459314336318	0.520541007402	0.462158866391	0.463877810056	0.430957788665	0.45872513711	0.535907941756	0.443206102396	0.526164805367	0.473433762902
