CS.280	CS.021	L.033.M1	CS.265	CS.098	L.035.M1	CS.296	L.002.M1	CS.174	CS.039	CS.005	L.031.M1	CS.016	L.025.M1	CS.245	CS.290	CS.248	CS.065	CS.154	CS.067	CS.388	CS.301	CS.360	CS.269	CS.063	CS.040	CS.115	CS.229	CS.060	CS.137	CS.378	CS.205	CS.203	CS.213	CS.232	CS.236	CS.041	CS.282	CS.136	CS.126	CS.224	CS.302	CS.125	CS.374	CS.128	CS.148	CS.177	CS.268	CS.147	CS.323	CS.181	CS.183	CS.254	CS.256	CS.386	CS.348	CS.166	CS.129	CS.372	CS.389	T.CS.048	T.CS.050	T.CS.058	T.CS.007	T.CS.038	T.CS.069	T.CS.040	T.CS.079	T.CS.082	T.CS.085	T.CS.022	T.CS.041	T.CS.029	T.CS.023	T.CS.042	T.CS.092	T.CS.108	T.CS.112	T.CS.160	T.CS.107	T.CS.180	T.CS.110	T.CS.167	T.CS.144	T.CS.125	T.CS.124	T.CS.098	T.CS.120	T.CS.153	T.CS.100	CS.238	CS.088	CS.242	CS.015	CS.246	CS.103	CS.085	CS.082	CS.237	CS.356	CS.110	L.024.M1	CS.241	L.034.M1	CS.006	CS.234	CS.191	CS.330	CS.164	CS.387	CS.274	CS.188	CS.325	CS.150	CS.044	CS.151	CS.345.0	CS.212	CS.228	CS.338	CS.080	CS.112	CS.163	CS.321	CS.331	CS.361	CS.285	CS.158	CS.202	CS.319	CS.194	CS.152	CS.320	CS.227	CS.339	CS.390	CS.255	CS.370	CS.253	CS.145	CS.270	CS.393	CS.262	CS.326	T.CS.061	T.CS.064	TFS.022	T.CS.008	TFS.027	T.CS.055	T.CS.049	T.CS.036	T.CS.031	TFS.021	T.CS.026	TFS.020	T.CS.066	T.CS.043	T.CS.045	T.CS.109	T.CS.152	T.CS.157	T.CS.166	T.CS.158	T.CS.142	T.CS.151	T.CS.095	T.CS.141
T.CS.055	0.511096721741	0.590362665147	0.576034604486	0.592035914141	0.555733816695	0.565775259042	0.525201151606	0.642904023858	0.501842421242	0.604207909807	0.577549188528	0.608455123005	0.607918741027	0.617746738112	0.552461584437	0.648532915215	0.63908080967	0.596887085855	0.737523586773	0.729614612141	0.684146621935	0.616545148376	0.606478700008	0.719827516184	0.665217396142	0.620861137356	0.664135016037	0.620315354938	0.619226459436	0.560768609504	0.694981154016	0.658106998764	0.556806910013	0.672085448651	0.588586762687	0.688118988138	0.631431634839	0.66733922471	0.60961338009	0.551704065838	0.735955329739	0.707423099434	0.622652508218	0.651380562117	0.575300975819	0.649520991457	0.656973713465	0.649340947735	0.632883843538	0.618043342545	0.597371305818	0.72058519023	0.642048531493	0.631531781029	0.682752401541	0.609814490652	0.676124640548	0.588827370231	0.611489048495	0.641454962145	0.540607083741	0.574957786077	0.534133399209	0.605828996696	0.581135582516	0.551980885967	0.492606332254	0.634289196624	0.531101743631	0.489620797771	0.559620653179	0.543407956034	0.621462077933	0.728982450562	0.526977010805	0.601169898656	0.527751616809	0.496743806345	0.554067152366	0.508551934623	0.596215312175	0.538990201801	0.480016063348	0.510407735142	0.526685787127	0.564584767628	0.544898056281	0.522344913179	0.555027112437	0.58356572081	0.569638924128	0.614568952905	0.53865462646	0.549472003897	0.55971758335	0.595735693271	0.59096447746	0.60706281438	0.632898735987	0.669393706524	0.620541425818	0.540683722599	0.533742341333	0.529147623793	0.511671297965	0.676311360205	0.545106766618	0.603869584262	0.710302946836	0.569783005319	0.649712267448	0.627851268331	0.7248832132	0.592315678054	0.548323142856	0.631364333974	0.751593462824	0.63566906622	0.629198317467	0.646001434193	0.592881468816	0.628315533621	0.643146703264	0.536886196201	0.588694563292	0.641365473553	0.706921413656	0.632050986099	0.655531301091	0.647238550976	0.70537379758	0.527072463065	0.566405807187	0.75791113463	0.64554760454	0.628607604692	0.602757329556	0.621808353966	0.734275239537	0.573296149036	0.634411280554	0.658635041913	0.631067850687	0.606447148412	0.585306264903	0.489126891442	0.519679016272	0.568668507967	0.522501161548	0	0.612126009384	0.553515536924	0.520889523316	0.551497497201	0.680714258043	0.506998100085	0.496830079314	0.488048832548	0.547163829627	0.521841646445	0.528946542936	0.54366304837	0.506389189537	0.510701424235	0.52801015288	0.4887545359	0.537836889649	0.516788125448
T.CS.049	0.652196854494	0.557609203962	0.648232250456	0.693307578703	0.678423929681	0.540953601133	0.641829017862	0.6149431342	0.65443684389	0.651475737951	0.66644007955	0.628745245278	0.645927960491	0.608670320673	0.61883814636	0.535894145012	0.601703234542	0.618452013743	0.67968967356	0.640877111815	0.642794916581	0.56793670736	0.540233111119	0.644534754849	0.667198302365	0.685056580116	0.650091877671	0.597516107932	0.608203254593	0.600034801574	0.661108002457	0.568698592535	0.636169609181	0.55057493289	0.63129272381	0.714886546872	0.627620636318	0.546912200467	0.608459710618	0.585985892422	0.640452258841	0.598800910907	0.563548741085	0.572004532834	0.616036890474	0.607543841739	0.60529699958	0.662823114674	0.55342687253	0.551386795329	0.603497465653	0.633284029545	0.579815680791	0.55047699425	0.628879847093	0.61858620813	0.627609153964	0.618683635711	0.586827087519	0.576957842678	0.591935955247	0.627157415627	0.634273235431	0.547326657487	0.667171348298	0.553569733109	0.639140042004	0.524596366491	0.634335855834	0.604900382961	0.598671705953	0.58128628187	0.649833612786	0.678701067155	0.64762135818	0.680622781113	0.672149212045	0.591591070398	0.669997062434	0.651797773258	0.690689701957	0.651752615799	0.618660838131	0.658578232036	0.547619770757	0.652747990748	0.653926861733	0.594055587107	0.656840365652	0.671324826784	0.623124988761	0.672015431549	0.624431690285	0.693924542191	0.625426922399	0.66832748863	0.644785533538	0.680255884705	0.600280912423	0.591219645118	0.619331232423	0.647741496239	0.68826673223	0.641746099679	0.61155537866	0.59180703044	0.645515813719	0.538083233927	0.6955654543	0.53108162506	0.503181773307	0.61396584905	0.607020139476	0.562498404712	0.602119343043	0.62527146745	0.659999623505	0.581492564804	0.633578320611	0.605127373687	0.613064578925	0.615296705327	0.632681178728	0.641289556575	0.595455184067	0.622336565707	0.630779709332	0.636059129927	0.644858598246	0.518104149132	0.583169377232	0.617609154354	0.555113159442	0.663534833068	0.57856436652	0.619077528055	0.559432877067	0.58370981728	0.660513452651	0.582693189201	0.573332695523	0.683812710925	0.536246229496	0.555294795507	0.553914937794	0.611851358877	0.645224692279	0.558495568702	0.595058119365	0.612126009384	0	0.6429683286	0.595953337911	0.607358267221	0.617394726933	0.636852143747	0.664323459128	0.61112422056	0.601871260251	0.658441533393	0.615645751954	0.618357505159	0.61387846553	0.63377605742	0.589421301266	0.608219754971	0.671958776224	0.621051669391
T.CS.036	0.538112879025	0.617738131898	0.623759781508	0.547374016214	0.548872449824	0.607159215806	0.543634603957	0.643016220285	0.550723973815	0.581321295328	0.513874523522	0.543262037255	0.609435069697	0.621252443448	0.608812889953	0.653199827329	0.617419207161	0.628210217889	0.753553530757	0.729931947476	0.712402097429	0.5993439319	0.616351955606	0.73668130944	0.644926107505	0.587339859375	0.63373751502	0.653178319499	0.604152503607	0.606875161866	0.64504869069	0.715262898703	0.599380701557	0.6834204301	0.540741363303	0.670238774415	0.639991681544	0.679738613948	0.607232738005	0.579540252095	0.745385720093	0.71609836957	0.649350008573	0.64068919635	0.596122397035	0.684280198341	0.684428238091	0.639634406706	0.657241628873	0.632706589365	0.611901418657	0.705405738207	0.645179198521	0.655451481125	0.68416934252	0.593189163544	0.682202813514	0.595261658176	0.651525730165	0.634543087109	0.569588764034	0.578132747275	0.569452310633	0.64495284189	0.558465111815	0.589870979481	0.506410236787	0.676221549476	0.569426837843	0.572836583956	0.600305862941	0.556987737913	0.584714827215	0.747148173032	0.554913056091	0.571894721829	0.532069810619	0.592483110483	0.543346281624	0.562664875074	0.535394123531	0.536362702594	0.535364365011	0.563568915717	0.554340927946	0.522332781173	0.568458454684	0.566962424407	0.51825860955	0.564420300673	0.546972773901	0.657128539784	0.536555657163	0.615628606104	0.557986096538	0.547760304961	0.50952469803	0.531869362809	0.601044099522	0.701457840565	0.613422213574	0.579242879333	0.574387459375	0.580096785083	0.550329470976	0.648703892063	0.549759968758	0.640520753202	0.672136518842	0.609253073918	0.677483280087	0.706101430638	0.751153313482	0.559381044173	0.586351207646	0.60606635177	0.737368615649	0.694185152232	0.595820930288	0.601272317415	0.574004480164	0.613880592371	0.606772845108	0.571402447437	0.571531054954	0.680316041214	0.715332909452	0.604393639319	0.664071458947	0.664757266388	0.758341242283	0.549933964847	0.599351823358	0.761555087182	0.662464477157	0.646541600588	0.589132581154	0.653671846735	0.705963139587	0.617836290581	0.655299746234	0.659291401059	0.65024813326	0.610550265034	0.632774142448	0.551815077189	0.547958277649	0.650079545319	0.606298862555	0.553515536924	0.6429683286	0	0.56161058698	0.617280144204	0.68921853085	0.53963750468	0.538179532125	0.583291357638	0.605727564717	0.540872015036	0.550323037473	0.568134302048	0.568553445593	0.551645013609	0.621637117832	0.579341762354	0.546031648505	0.596632008522
T.CS.031	0.549014724262	0.585342102589	0.569545348403	0.614926184529	0.552503176518	0.528232713024	0.534044337931	0.617187138622	0.501716738103	0.589025586853	0.574620307484	0.597382281016	0.574159577417	0.603649795341	0.52619114946	0.640292000874	0.610477853535	0.593641802404	0.746564515007	0.712209684203	0.664737073584	0.586485083879	0.609940115572	0.734882778615	0.672513367292	0.586039744882	0.674163869891	0.624577926322	0.626439646042	0.555055695301	0.655883364406	0.663276839507	0.531883609299	0.654948581218	0.581461040516	0.709307369169	0.630461820086	0.66883205128	0.615591315968	0.524513726527	0.73296485776	0.69423634677	0.630021379171	0.631565752637	0.583621726925	0.656433876791	0.653433076428	0.656017790212	0.625863009605	0.608924501696	0.614663123843	0.700013671418	0.617998376008	0.639357241798	0.661934864943	0.622976820471	0.665653668136	0.584551584254	0.620512378296	0.623020819627	0.529144343057	0.562848348287	0.526797240026	0.604195297628	0.58912800717	0.537887508272	0.496396596614	0.623944714198	0.522367419694	0.506329411478	0.556390653348	0.513742938593	0.592559164289	0.717252152904	0.518425811059	0.607134961609	0.552125119039	0.528585279818	0.565261505931	0.530925280966	0.598821945512	0.550695032824	0.513788313096	0.530310649196	0.489281197916	0.548859974624	0.589707460858	0.527669780802	0.576733050475	0.585306745719	0.554520735472	0.619065230673	0.503393335801	0.610535523405	0.552290404761	0.584614467371	0.576076530035	0.60258439661	0.637571017578	0.658593321276	0.636714649289	0.55857965953	0.548067507547	0.549894585744	0.532336957651	0.66340966967	0.523276374299	0.620787443335	0.714528442197	0.537866458413	0.631207535771	0.604513432327	0.72686809533	0.597259791765	0.525267665964	0.596878685774	0.738734536528	0.62674882897	0.618339502196	0.619737516448	0.586035251659	0.61302271515	0.6389515394	0.533207804081	0.582504045464	0.634717786072	0.715331278744	0.621757600944	0.600183440912	0.636539325832	0.710888103487	0.512865466753	0.593790680185	0.758617338963	0.619385285858	0.623723114867	0.594111712375	0.620801849096	0.713504716237	0.559212313283	0.638809786035	0.636995438986	0.613061705	0.59858144549	0.556043881371	0.493944746582	0.526268891405	0.526031821167	0.497720952828	0.520889523316	0.595953337911	0.56161058698	0	0.51038546795	0.66462517938	0.516351413873	0.528382723554	0.506452186234	0.521954537261	0.552726180748	0.499850790434	0.540431065538	0.521724880913	0.516906032086	0.54401204269	0.523648491345	0.546255589816	0.537184178935
TFS.021	0.606599416376	0.607493184412	0.563847231018	0.647299772177	0.597391584078	0.555803302502	0.563486695986	0.626875937459	0.546608175414	0.628742941503	0.630055747352	0.643722827803	0.603885833483	0.602031191749	0.54615210201	0.63772839223	0.639512699324	0.61620219024	0.73669325493	0.690548838921	0.675182360802	0.610653252852	0.605784134259	0.723364760494	0.68075961666	0.625628831911	0.678728469469	0.59274367139	0.603947785651	0.56868886153	0.674798769864	0.66810667145	0.569814842061	0.67209769417	0.618854371098	0.702478474116	0.657365024192	0.664764188388	0.628779967913	0.538269243182	0.710830730395	0.692870740742	0.652947276198	0.647068128834	0.597493942136	0.663664272034	0.640530591739	0.670096991273	0.63804320367	0.637729117662	0.646677755827	0.71404396268	0.643193284871	0.646896926423	0.682626476499	0.668515052003	0.685684259796	0.604840952745	0.656349673312	0.646210659465	0.534067566518	0.594139661438	0.581728276897	0.605272230496	0.657726510154	0.578821574455	0.533563241607	0.626924680443	0.531266612666	0.543533451568	0.581337461632	0.561498916932	0.626293576695	0.709281822308	0.583964058792	0.650738190571	0.594719923511	0.559542327811	0.605120610619	0.573314180527	0.635295903918	0.591063949985	0.539630919611	0.587019958697	0.523923577976	0.582328014085	0.610019372752	0.562538167864	0.620618397347	0.620359932187	0.570670732853	0.618901395983	0.560029098068	0.607929297532	0.603161319984	0.620537397732	0.620469147317	0.642774320823	0.652286277993	0.669518070595	0.642927976871	0.551842161376	0.573700058716	0.585203313419	0.551738581772	0.682554290051	0.540628555388	0.647624625244	0.704952313572	0.571086446865	0.628955737128	0.604161174465	0.706934757732	0.610868352358	0.548874147044	0.645080651367	0.727231861298	0.643552948533	0.629443845025	0.658085175824	0.578308568073	0.643305965582	0.643239428597	0.551597710867	0.627644133267	0.653730716139	0.704361107315	0.653124288875	0.623220870934	0.649833622544	0.693900724822	0.560366229605	0.595147468323	0.740032012215	0.58999733683	0.644955033138	0.626459832076	0.638333007736	0.728578192309	0.571122924865	0.652306398364	0.665510896559	0.616000916851	0.624472807285	0.566917047581	0.518889233144	0.549526078008	0.523350488419	0.470776013315	0.551497497201	0.607358267221	0.617280144204	0.51038546795	0	0.664079157922	0.536444063694	0.560402069898	0.535801616421	0.530546253247	0.569485318459	0.531700911986	0.553108082293	0.560237008654	0.553188032039	0.533624393738	0.536583123787	0.574899126941	0.545501850133
T.CS.026	0.741336787612	0.601086405771	0.671893051144	0.740288399448	0.734120867344	0.627964771582	0.732690309398	0.673211586848	0.726746000636	0.697268751079	0.733492962004	0.713801010643	0.71010353854	0.709068992812	0.674017998252	0.631313950607	0.659106671011	0.668940895112	0.653361562508	0.604338006848	0.625564498213	0.658404599522	0.630628733016	0.682624272824	0.684337800289	0.736387537947	0.619415803003	0.638146358983	0.64566353637	0.693273204037	0.660847537252	0.622977392142	0.723699474518	0.641531200306	0.703623644252	0.718247892002	0.632310207852	0.660732081784	0.662219063443	0.650369835198	0.66233268889	0.574252020008	0.590018516385	0.646444186776	0.693964761265	0.620587535438	0.646310694586	0.665928323571	0.607627903188	0.629210410906	0.64024133935	0.635614537929	0.619203683594	0.635339948386	0.632903761322	0.662629687853	0.629481817861	0.653755442023	0.646246518832	0.587406322585	0.656333513706	0.677663510966	0.670158459315	0.573453095091	0.7265162191	0.655649745326	0.680719537757	0.558161580277	0.711570917285	0.697298253414	0.67166087021	0.669450636946	0.68366554717	0.606227648161	0.738364666427	0.739295214489	0.735521849951	0.683406527199	0.745987786136	0.723883263369	0.737248350181	0.705194040416	0.708165517463	0.734228071767	0.656079304238	0.72530796529	0.742053397638	0.680136547319	0.733717483943	0.738537453423	0.693347343244	0.721438363848	0.690147858043	0.750145897936	0.701425184859	0.702695887656	0.698128208069	0.72018583191	0.662390108357	0.622069171727	0.637975054111	0.716295071592	0.745197878786	0.693613545428	0.683429970779	0.630786448424	0.707445658279	0.612003211538	0.665590307979	0.614173928616	0.579192092331	0.652827174325	0.6223342451	0.638335765052	0.687138282986	0.69588964561	0.631345944731	0.627386586112	0.662460680469	0.656114382422	0.684138960946	0.624915929767	0.673706623173	0.720454058434	0.670660587566	0.638058569358	0.648704313889	0.665396761247	0.661980649481	0.663899862822	0.586611329282	0.69063388771	0.638212712406	0.661246019705	0.641335207335	0.658736513171	0.635034816556	0.632873339971	0.624106288952	0.671625677558	0.599227304896	0.691145148926	0.578642406849	0.60980387723	0.692449888728	0.6844282208	0.730010947358	0.65888888191	0.686681746205	0.680714258043	0.617394726933	0.68921853085	0.66462517938	0.664079157922	0	0.714417066824	0.719102484598	0.681298290553	0.66660955461	0.747843062393	0.671209082082	0.68374147238	0.705973381087	0.714946379834	0.688042799663	0.71785971495	0.742005272995	0.688227831877
TFS.020	0.471674188621	0.635275576625	0.611320738635	0.51052594462	0.498681432676	0.572096190909	0.459627697948	0.65827828182	0.41584430248	0.621956318647	0.507986878208	0.525536945391	0.601554701271	0.63278257573	0.570629594229	0.654617644586	0.6404201093	0.602311785319	0.791467617004	0.770376463778	0.705597103446	0.573223578768	0.625405467647	0.765312052564	0.723244356174	0.586151875327	0.68862370895	0.654159600148	0.635124006915	0.464539897134	0.710897239102	0.702385164949	0.527809134163	0.70132164546	0.545784097942	0.721002066575	0.67321024191	0.682695512526	0.630634935643	0.497566094858	0.782569612627	0.733435376521	0.651239325303	0.674922919026	0.594296082461	0.695571744235	0.693980787372	0.691096289738	0.661100795084	0.618244578785	0.629592903697	0.750746378109	0.653937261092	0.677241951296	0.72319263122	0.591108156731	0.686029506051	0.623313961124	0.639740761316	0.642022669224	0.551444298337	0.609488835973	0.536132421425	0.623429313133	0.522210379605	0.512395957894	0.466398834127	0.68500543845	0.52047596169	0.467778203124	0.583558153311	0.528061188992	0.620436660687	0.75849823036	0.437284656941	0.526891743106	0.476614874503	0.53140092498	0.476043849318	0.430025926731	0.574165257572	0.468337656807	0.455944856787	0.491353543833	0.506212939668	0.505851060095	0.472060176877	0.515870164957	0.482613093877	0.533232280327	0.579440809204	0.667426644291	0.455778164017	0.577335854457	0.520252752092	0.577635503233	0.540947287512	0.547699927084	0.673734335541	0.700110714001	0.659780862073	0.533403389789	0.514405642519	0.578491081727	0.528935655201	0.673823671737	0.446595618219	0.651387133511	0.757193042967	0.587228971139	0.668348299686	0.633549747804	0.76201055117	0.57381735241	0.5319539008	0.597633249651	0.780183855423	0.662656596225	0.650912514012	0.64251743512	0.60103514135	0.664324535484	0.671374367568	0.528566711777	0.559063522306	0.680634264993	0.741005758748	0.666715178821	0.658508923644	0.660730739271	0.755034167896	0.479029824669	0.592053121006	0.795947911076	0.637325668662	0.65014467208	0.589082713745	0.656178865753	0.739163250627	0.549477238051	0.643293957462	0.67906565733	0.66794957043	0.612198171094	0.570924709338	0.488822586131	0.375689554593	0.574171987206	0.481077483546	0.506998100085	0.636852143747	0.53963750468	0.516351413873	0.536444063694	0.714417066824	0	0.459314336318	0.474549005291	0.527562667401	0.430957788665	0.462158866391	0.526164805367	0.45872513711	0.443206102396	0.520541007402	0.473433762902	0.463877810056	0.535907941756
T.CS.066	0.481259994081	0.638834221441	0.585216014555	0.530979346262	0.533172212163	0.582488480393	0.48125218332	0.656638362842	0.451117543559	0.629196227398	0.527411251761	0.554071549009	0.614542965345	0.633030405566	0.581576272554	0.700701684322	0.65495859379	0.632724818993	0.784820912169	0.766596958627	0.692967943671	0.605868365677	0.659675576575	0.75556906395	0.7092739657	0.597358695981	0.70013691584	0.683107806312	0.624251016764	0.536862140803	0.699367540171	0.717920826878	0.544580747317	0.705914356537	0.57055657336	0.720344089142	0.692707680854	0.698982421727	0.652144960285	0.533472640129	0.765511926228	0.735669114305	0.669888857093	0.685724567718	0.606301091884	0.702673626913	0.690214456635	0.6705432146	0.673463877077	0.649141590314	0.648757012336	0.750632153822	0.677266287438	0.679731666656	0.707343559427	0.618864686976	0.695712681242	0.602152716757	0.644419379215	0.663785877177	0.54939886602	0.604768331368	0.532425708774	0.660470001772	0.555989835526	0.577650815766	0.462552055543	0.70636609615	0.4974524927	0.50791678994	0.612370434147	0.537781583264	0.634486368133	0.745148896837	0.474982539646	0.545408766867	0.47236218388	0.541817042501	0.49371912008	0.474546968152	0.552241981429	0.502438707239	0.42304056885	0.489812766455	0.523348893498	0.496655734733	0.502732733283	0.524675772767	0.500137421403	0.521230302081	0.559857290179	0.658555846034	0.503506052664	0.572263963227	0.517139308008	0.564673737776	0.546146793074	0.573706093142	0.664794678821	0.698664049473	0.647861818619	0.484282373731	0.515638485679	0.570900783737	0.522223109445	0.672392778238	0.475393534739	0.650239091403	0.728256966055	0.599422623719	0.689961462154	0.650672916665	0.765902635898	0.594231296644	0.549206347589	0.613223880741	0.787290620275	0.667113046375	0.649331996592	0.654678258406	0.604796648791	0.672440608983	0.654860590603	0.52282599401	0.581837428339	0.679778120813	0.746229797118	0.680536442488	0.663603759036	0.675634011065	0.762896218668	0.511197350805	0.619760583323	0.782522211588	0.649925074879	0.683059561665	0.60705936769	0.663949004982	0.735826814854	0.578418036916	0.662726486635	0.695821118949	0.671876155965	0.621682679913	0.598119071272	0.472887546072	0.45694077301	0.623498225619	0.528946378311	0.496830079314	0.664323459128	0.538179532125	0.528382723554	0.560402069898	0.719102484598	0.459314336318	0	0.509848519653	0.568456149502	0.444796446534	0.511213681401	0.518732983585	0.489109127899	0.461784669181	0.527084619188	0.453957952176	0.46243847027	0.532448051241
T.CS.043	0.529904197644	0.616201227979	0.567210530288	0.612122353044	0.582344458927	0.549411147549	0.477488677948	0.652348041924	0.490277608155	0.634230644324	0.586029128237	0.621834185137	0.602350401786	0.610497241382	0.549394721371	0.641284053115	0.637685302814	0.608602604401	0.745692499276	0.732141569835	0.631202049615	0.577901909131	0.609552351686	0.721187549506	0.701645736344	0.607170948394	0.678583958024	0.629156471201	0.626670805571	0.489984028532	0.683325401867	0.674539607268	0.509069493887	0.680486172011	0.575432190469	0.699093928922	0.645576235397	0.649929099991	0.617721549504	0.500815008865	0.740495440691	0.681495417226	0.644043084877	0.666364997592	0.590296169524	0.66748587544	0.670562209735	0.68512824296	0.655447385521	0.63093612478	0.638062460292	0.709702206891	0.6598256459	0.665304487273	0.706129230722	0.634553468068	0.677617335377	0.630217071127	0.628626687768	0.644680632484	0.528014932638	0.584738018855	0.550610845435	0.592288759785	0.609763372105	0.499717311603	0.49911649761	0.614293907933	0.504248006153	0.463302977677	0.548791653649	0.519437553972	0.61160252542	0.697779047379	0.497120999274	0.584884597516	0.558294715375	0.52387700561	0.567015721728	0.51656550271	0.606880575798	0.550815229885	0.499374520592	0.499557823583	0.493817036254	0.568169049285	0.53261039503	0.523780222097	0.570796620692	0.550164306485	0.575859485228	0.624042845741	0.489134545198	0.564557937483	0.551106756679	0.615749517628	0.596961848875	0.591736530197	0.651785653003	0.661083659907	0.646839651395	0.548242215818	0.567221708734	0.584945965351	0.548364152211	0.669144888197	0.458424582876	0.621304302596	0.7340807082	0.565807066835	0.634801411386	0.565028777674	0.731319426498	0.606472132216	0.511609219412	0.594780931253	0.737106283802	0.620795021255	0.624811123054	0.653302121396	0.59042348563	0.653333821763	0.645373246273	0.49318719301	0.608063848131	0.638850487751	0.718778958828	0.63652571055	0.605458687052	0.638708160988	0.714920661061	0.535318142218	0.576792618668	0.761892146696	0.599972086845	0.637714745243	0.612332106612	0.643365633198	0.728603206493	0.571647315612	0.663472552792	0.648951143432	0.654499597209	0.617076610448	0.534421543336	0.507596904054	0.503817126063	0.50399028044	0.481279430404	0.488048832548	0.61112422056	0.583291357638	0.506452186234	0.535801616421	0.681298290553	0.474549005291	0.509848519653	0	0.50053887827	0.531594098913	0.493056451474	0.507825885978	0.470998818687	0.491339325252	0.481840128531	0.48256564296	0.523191832044	0.503225843281
T.CS.045	0.585903193743	0.602426088195	0.59224898423	0.63593972645	0.599633839588	0.527206866163	0.551957523352	0.639474883835	0.530558024718	0.603606677084	0.602841181095	0.621932941045	0.583440196104	0.620968333918	0.535073161706	0.623351138644	0.638178890183	0.575117690225	0.732156986357	0.720626415161	0.630013818816	0.577715162111	0.588776717635	0.712739363184	0.665480894338	0.600981683501	0.6788458133	0.605870606047	0.621415063527	0.54227623284	0.675698106272	0.675327529858	0.552975149766	0.652363083948	0.597746946741	0.7013286885	0.627237881936	0.659324965824	0.617517460764	0.528391171788	0.723628770729	0.66393059478	0.639382617196	0.658964308933	0.611165067621	0.677226540985	0.66002674299	0.686051902677	0.642726328599	0.633282332932	0.62920382979	0.72884181732	0.660127659772	0.665031946951	0.697638385481	0.646781364915	0.672566931398	0.609005267942	0.657464583074	0.634594295042	0.556971292964	0.551997878893	0.567002198271	0.541872786182	0.625227086747	0.496012564434	0.53710898768	0.630708483235	0.500630385573	0.537926060431	0.581136035193	0.504609221087	0.59506401569	0.672134954501	0.551790689164	0.638740184697	0.593908441378	0.544780694665	0.609306318489	0.550887523015	0.603161751289	0.58633618571	0.537449646807	0.57097665211	0.537759334224	0.583399611296	0.574284580195	0.556341469848	0.608988610225	0.6092966465	0.592182073087	0.634032302203	0.556179809266	0.622251331884	0.580143863211	0.612950877528	0.607916797217	0.592726757251	0.654821988214	0.639529480306	0.648194193786	0.590096950315	0.568987827177	0.605748826492	0.561799469442	0.660826268098	0.53054874704	0.639667653546	0.706787067814	0.564546444959	0.612982524783	0.572687308184	0.731422196304	0.614368111611	0.534610858458	0.623945617911	0.723809558304	0.596678005316	0.609542455437	0.646676235183	0.584113882366	0.630634036196	0.621113804709	0.503914820867	0.619222129315	0.619554983742	0.703565293126	0.631532253683	0.614417968082	0.642151927807	0.717990278314	0.557776805546	0.578294330962	0.747506257854	0.59805162123	0.649475309799	0.628209488753	0.654520642043	0.715527306933	0.554455686154	0.656212435962	0.640457848632	0.634011779959	0.637895858423	0.557472082781	0.506592371271	0.54904731311	0.491788629682	0.501262038166	0.547163829627	0.601871260251	0.605727564717	0.521954537261	0.530546253247	0.66660955461	0.527562667401	0.568456149502	0.50053887827	0	0.569008446912	0.509676036626	0.555641166543	0.517571267286	0.544256533091	0.543052857707	0.530484093854	0.57684668707	0.536980789705
T.CS.109	0.432423887436	0.652267572482	0.615974225445	0.471312210241	0.521757162059	0.59013188183	0.441723834931	0.674553341995	0.424434679144	0.602065543265	0.474145586292	0.533714892148	0.604866346076	0.639437336972	0.577621981157	0.69095848825	0.654709302942	0.627660716065	0.80516935794	0.779630388718	0.719683391402	0.596674267372	0.641120432113	0.781213361145	0.729479126788	0.598461153575	0.706349813095	0.683193695242	0.629870466632	0.525426436371	0.711517231602	0.711993039235	0.531006166175	0.69932918368	0.552961186384	0.73208911258	0.706540521465	0.688527179229	0.658514815083	0.532452418289	0.780047215074	0.75862070849	0.660105778302	0.68799866434	0.582361556301	0.698014487844	0.705391638248	0.682358064789	0.668229417845	0.629444800511	0.627086390727	0.763421609475	0.666293378394	0.657639259291	0.717780601851	0.630791318572	0.699996078441	0.602997152332	0.65479648907	0.666023061397	0.572613412545	0.619055854623	0.52754424515	0.668462040707	0.542331399406	0.561775263076	0.487586875413	0.713693503691	0.511843148133	0.481104625604	0.593818217254	0.551335281513	0.631379245302	0.766941244412	0.441163709668	0.509967983545	0.416717837585	0.506549541619	0.420710209862	0.401298447303	0.56086865933	0.459027669113	0.43988073496	0.461560924302	0.509635626405	0.481802462516	0.452940935324	0.497785253501	0.449445690374	0.510289502244	0.564470826222	0.672419147136	0.482538755292	0.583192613182	0.479546152358	0.568535550828	0.547100100646	0.537356565765	0.665321060819	0.705878099761	0.674334590948	0.514001503818	0.493958864345	0.566932280834	0.508345526925	0.687235114415	0.483591605807	0.649108823828	0.75799229666	0.605822458084	0.6923627284	0.653880903998	0.78354109727	0.583381238045	0.55285026538	0.617285211852	0.791591718794	0.687983110711	0.638515237712	0.650797916855	0.63189817617	0.677684382269	0.676664214554	0.531568515651	0.558399814014	0.694066342612	0.759706130051	0.681151248101	0.662787433113	0.665554560072	0.771462837454	0.495439123401	0.602703290077	0.805744471363	0.665162797346	0.663209080164	0.612599738596	0.672523049694	0.757516472421	0.553619586805	0.674272232285	0.698343847843	0.689574207882	0.607421907826	0.585802251561	0.504903622932	0.422110487417	0.624630023837	0.490709786852	0.521841646445	0.658441533393	0.540872015036	0.552726180748	0.569485318459	0.747843062393	0.430957788665	0.444796446534	0.531594098913	0.569008446912	0	0.490379889557	0.527279247379	0.469686952387	0.417514537332	0.525163654718	0.447425344988	0.410498820825	0.545340302777
