CS.028	L.036.M1	CS.037	CS.172	L.002.M1	CS.263	CS.022	CS.357	L.008.M1	CS.002	CS.176	CS.007	CS.277	CS.009	CS.017	CS.073	CS.360	CS.287	CS.371.1	CS.335	CS.064	CS.065	CS.341	CS.063	CS.373	CS.077	CS.062	CS.186	CS.058	CS.115	CS.224	CS.236	CS.375	CS.126	CS.041	CS.376	CS.378	CS.302	CS.213	CS.374	CS.205	CS.380	CS.125	CS.203	CS.282	CS.386	CS.268	CS.178	CS.385	CS.129	CS.254	CS.372	CS.323	CS.182	CS.369	CS.166	CS.181	CS.256	CS.349	CS.148	T.CS.056	TFS.024	T.CS.035	T.CS.012	T.CS.041	T.CS.048	T.CS.050	T.CS.040	T.CS.024	T.CS.029	T.CS.071	T.CS.004	T.CS.019	T.CS.052	T.CS.042	T.CS.167	T.CS.104	T.CS.160	T.CS.097	T.CS.125	T.CS.091	T.CS.180	T.CS.131	T.CS.144	T.CS.105	T.CS.117	T.CS.102	T.CS.122	T.CS.118	T.CS.116	CS.241	CS.246	CS.088	CS.085	L.034.M1	CS.242	CS.237	CS.356	CS.103	CS.006	CS.087	CS.082	CS.238	CS.015	L.024.M1	CS.078	CS.228	CS.304	CS.347.0	CS.151	CS.363	CS.164	CS.330	CS.191	CS.187	CS.150	CS.358	CS.364	CS.044	CS.189	CS.285	CS.223	CS.319	CS.080	CS.322	CS.158	CS.112	CS.152	CS.318	CS.339	CS.202	CS.320	CS.343	CS.227	CS.163	CS.262	CS.270	CS.255	CS.326	CS.370	CS.145	CS.253	CS.390	CS.393	TFS.025	T.CS.045	T.CS.064	T.CS.049	TFS.022	T.CS.036	T.CS.008	T.CS.055	T.CS.061	TFS.021	T.CS.026	T.CS.043	T.CS.066	T.CS.031	TFS.020	T.CS.141	T.CS.166	T.CS.158	T.CS.152	T.CS.095	T.CS.157	T.CS.109	T.CS.151	T.CS.142
CS.370	0.627484386929	0.626736941878	0.605952250833	0.663617475241	0.607460599751	0.606517570476	0.614347343822	0.668644012771	0.59602506446	0.605682861714	0.547244156585	0.624850082562	0.597320329243	0.578349923625	0.649764726646	0.679326725133	0.503356439585	0.503742917486	0.584606542469	0.628489623547	0.637413522619	0.536352734557	0.555476591098	0.634166195537	0.545832233906	0.609021618298	0.647285936091	0.681188611484	0.549402558198	0.601438980952	0.683566171127	0.640230550474	0.581225320959	0.556825053337	0.583966888651	0.529042644829	0.650667515088	0.659840410044	0.553050894876	0.571147483263	0.598910777087	0.573639616994	0.524145759981	0.599433745443	0.560833385565	0.609374961235	0.543072070911	0.559854253811	0.471719041576	0.578287942615	0.462152640021	0.444749209866	0.455206122149	0.494701424197	0.584384029472	0.495039186838	0.511390288569	0.481626556839	0.462065228699	0.560477099752	0.659157559245	0.610596036049	0.605363562674	0.660244749329	0.604115136015	0.609559720206	0.63643392363	0.646307266766	0.551656418166	0.580884863494	0.612218038394	0.589054508728	0.630776498972	0.575519286348	0.626115499793	0.659753747013	0.673639081373	0.651789017003	0.680890709687	0.612695496649	0.670386399587	0.663068127592	0.617665830966	0.660399513664	0.697689125975	0.661966676985	0.698776293319	0.609240771475	0.556131549449	0.661013583709	0.666687539057	0.604537418956	0.708183046051	0.633364240572	0.613091046789	0.627107237304	0.6000950804	0.698375536751	0.621695152053	0.651894851705	0.665517574976	0.638099024751	0.629291108522	0.702565673797	0.696365267385	0.662310235431	0.585871435844	0.651243060159	0.62252753836	0.564163863213	0.491263775755	0.704167472488	0.529711223267	0.644673122986	0.520431345514	0.579180553172	0.633013117298	0.611749204351	0.619491564417	0.623289699774	0.622417481433	0.520053089826	0.497239731906	0.586020947658	0.504125084644	0.616645880683	0.587142391692	0.550039433647	0.520182541581	0.63147067388	0.673956966439	0.517170356655	0.55646808384	0.690864876142	0.61024743796	0.518613504694	0.493698903269	0.525760741523	0.541353287741	0	0.501652712478	0.646147988905	0.507430128286	0.557964062247	0.601961893092	0.654520642043	0.596275387625	0.58370981728	0.639380668118	0.653671846735	0.606605779884	0.621808353966	0.57468917216	0.638333007736	0.632873339971	0.643365633198	0.663949004982	0.620801849096	0.656178865753	0.676293500383	0.618765844233	0.635704098793	0.639212015652	0.691785688316	0.679900705502	0.672523049694	0.653993727132	0.681645088207
CS.145	0.609817431898	0.574082733446	0.642172852496	0.616452054451	0.609350066976	0.546909005143	0.633603003377	0.562131223442	0.613032148233	0.625993811116	0.485874913979	0.532828653831	0.558698228567	0.61317226882	0.62154530346	0.665383074195	0.548318028873	0.555058098912	0.544292636863	0.675124370317	0.601221991657	0.524030241375	0.608198019442	0.657562397574	0.552861708972	0.558230483237	0.567898368681	0.636049901335	0.560679669827	0.657855364936	0.701975262436	0.684031876375	0.535919778381	0.445022937173	0.616708215117	0.563996941432	0.67103232461	0.671897441319	0.613368573361	0.571923866224	0.608411231535	0.508882390126	0.534400521629	0.500501921695	0.583254806946	0.658435569875	0.594600435529	0.540625712951	0.501059846312	0.556528435199	0.493763076709	0.516577611455	0.473894699235	0.476348358042	0.656371528152	0.564693146165	0.521634321104	0.554888579114	0.48938233888	0.613846724917	0.647239538379	0.539708496613	0.532571667775	0.613465919724	0.509717081804	0.569882871415	0.59857363641	0.563206107061	0.49324228326	0.574480478867	0.52583774171	0.508983997644	0.580024713217	0.565892213933	0.519566846034	0.553270192904	0.581020051911	0.574813863899	0.606926099233	0.533159880257	0.571465516181	0.600515088057	0.516302155462	0.59479740143	0.664109100724	0.547196222038	0.597745321291	0.515219677449	0.517556859146	0.618351458494	0.597371569248	0.533346514736	0.671248405084	0.611952322351	0.584615082765	0.543021995091	0.623332824913	0.662001485026	0.608685037054	0.570973184452	0.616907248697	0.589003877836	0.581121009863	0.654334498453	0.602382098639	0.577909977641	0.618967166076	0.655342450237	0.62727902845	0.540024116891	0.55345107156	0.723290432017	0.558217547418	0.550794935444	0.510924941106	0.562838157604	0.675951700605	0.627609829543	0.562452706271	0.621544270116	0.661549865491	0.534301803758	0.517463999687	0.583395887566	0.570393783839	0.639674330563	0.61240436264	0.452569062419	0.543066765207	0.60794158881	0.623158299789	0.525808887712	0.588608433354	0.734188170356	0.604352741943	0.584352100085	0.550330459152	0.506747368308	0.54088868561	0.501652712478	0	0.697381874302	0.544835740441	0.589265220136	0.512471412936	0.554455686154	0.541107065776	0.582693189201	0.544238703353	0.617836290581	0.518681641392	0.573296149036	0.518606104172	0.571122924865	0.671625677558	0.571647315612	0.578418036916	0.559212313283	0.549477238051	0.62079017831	0.516131348569	0.503938987528	0.541952170486	0.598328153691	0.598631427353	0.553619586805	0.549935932416	0.595541216449
CS.253	0.706458562808	0.750035629418	0.7169276946	0.682630239837	0.68842637361	0.687923214281	0.672500162501	0.74438501472	0.674463824301	0.694409050447	0.70470994705	0.748459047354	0.676458175407	0.647751538432	0.741795861636	0.677475414215	0.642222172921	0.623385502006	0.670700000671	0.604353424719	0.721881421172	0.678729276626	0.609292914105	0.670168754336	0.643313473504	0.701335130849	0.705865108601	0.7303018322	0.6079920194	0.619341453584	0.648255909349	0.684389533247	0.638312183684	0.673851172643	0.672798571039	0.606527081536	0.511180193812	0.615200676259	0.593927140635	0.608035662525	0.605419171078	0.734456038434	0.591854153281	0.731569968358	0.642595171729	0.587154953572	0.643208505064	0.679420683777	0.654321541616	0.645947991899	0.622540610998	0.640802779645	0.647450541808	0.664345000576	0.577576525754	0.620087428749	0.644884281628	0.619387853315	0.653541813663	0.621631902038	0.693979646961	0.721217190012	0.716621067948	0.654298368145	0.71287558921	0.716398179445	0.685931035132	0.732931725563	0.695170440386	0.665387189238	0.736529145204	0.687007663863	0.682090333608	0.670013284312	0.731279425611	0.754459792322	0.757957897839	0.749921874354	0.761940394983	0.700023182787	0.76321146519	0.721165244517	0.738424959549	0.769996652179	0.744568912863	0.725821328931	0.749424145176	0.728293780161	0.67744177666	0.697188083201	0.757337232197	0.699800134362	0.719914271551	0.696800373553	0.718086606411	0.714693298374	0.637639535593	0.647670767627	0.672388148864	0.704081200882	0.699530028944	0.717024811544	0.70612276181	0.783233189302	0.738118176357	0.720059013488	0.630078930466	0.666601814883	0.635015422436	0.702576916799	0.598028070049	0.662336028353	0.597018320862	0.715808972509	0.625810885428	0.624362695448	0.597740085416	0.60341726915	0.694469137716	0.600230523325	0.619259039213	0.61939127263	0.654587884029	0.661719270709	0.603788906862	0.646450184033	0.62407966209	0.720171666537	0.622754627166	0.652194522167	0.66735343159	0.632619696271	0.646886460816	0.630788547695	0.619140693268	0.606320060003	0.593378714191	0.628573617417	0.58704215071	0.646147988905	0.697381874302	0	0.651179599114	0.670629596187	0.700366158706	0.715527306933	0.720674027413	0.660513452651	0.745667907668	0.705963139587	0.721114425489	0.734275239537	0.712886275864	0.728578192309	0.624106288952	0.728603206493	0.735826814854	0.713504716237	0.739163250627	0.745053483786	0.738287653872	0.73742334217	0.70166843539	0.757420797508	0.721185223461	0.757516472421	0.747898824276	0.744940471813
CS.390	0.64621372983	0.655887518241	0.635723121035	0.646954720436	0.614996484573	0.619951598571	0.583541872375	0.658385581414	0.57015702913	0.598180692888	0.588988503485	0.611215817885	0.607826016607	0.604833024523	0.678471048035	0.667483486141	0.569163751206	0.531098437602	0.582515895386	0.665273412343	0.606372989171	0.558874118992	0.578448382166	0.60093637566	0.571853814698	0.615673038106	0.623326935001	0.673598754615	0.576311820543	0.634746794905	0.623313359694	0.650920489478	0.575827344923	0.556424365574	0.617618533822	0.537593227679	0.636840500413	0.635983287617	0.587766081763	0.584119813534	0.585367315984	0.585795870227	0.528384055961	0.635673537529	0.51836550048	0.560387776971	0.528166467934	0.581621731429	0.493858406596	0.577351491587	0.503816612274	0.484251901936	0.483431428835	0.491042028508	0.589762532084	0.482673391972	0.483986518414	0.528125027212	0.471916737426	0.499924027704	0.687048566194	0.608476952905	0.632586825142	0.689710665667	0.628971960832	0.633560693971	0.610668513817	0.653238102156	0.603311109082	0.572024413187	0.617638940084	0.579388777851	0.608628380179	0.577185594351	0.635302289223	0.642010000104	0.669511063061	0.658970029176	0.690749888423	0.61471625182	0.686534028931	0.659140001164	0.64016984525	0.668735143719	0.700081006796	0.634736720981	0.69374388619	0.630659766632	0.56755389311	0.634042257476	0.666327595007	0.621487272954	0.712144278871	0.641499681144	0.641341074245	0.634865952467	0.574982949861	0.694162523762	0.623198651052	0.637193580506	0.657852786015	0.642802189463	0.636518004451	0.693968799399	0.695542114137	0.635924320873	0.617804607249	0.593116120394	0.609822430662	0.58482739313	0.505892101834	0.697360892946	0.555907938707	0.635257467571	0.525166354792	0.576840384171	0.660810534378	0.609656328031	0.616222038194	0.628812377204	0.603078884467	0.505052118646	0.514732057252	0.583282371439	0.550157713108	0.59951338493	0.613470154889	0.576726406523	0.509685830979	0.625938877094	0.65743836401	0.496747069938	0.527908060292	0.669856623216	0.615216997097	0.586016348755	0.508799371168	0.528664259645	0.537496725438	0.507430128286	0.544835740441	0.651179599114	0	0.586094967252	0.603887292469	0.649475309799	0.634108159478	0.619077528055	0.653926575837	0.646541600588	0.637903369223	0.628607604692	0.604829488854	0.644955033138	0.658736513171	0.637714745243	0.683059561665	0.623723114867	0.65014467208	0.679455300404	0.62958521097	0.644002236899	0.63504765064	0.692062973103	0.668351036656	0.663209080164	0.654024239304	0.684546334044
CS.393	0.639306742463	0.636096439851	0.639090915404	0.635789718036	0.664634394526	0.62116460753	0.62603638954	0.675625273821	0.666128488592	0.611944070507	0.577497790174	0.665015575722	0.634589230664	0.633567218902	0.649032395829	0.658864516585	0.612016196268	0.613954036058	0.598234961949	0.706052520805	0.626837620264	0.586949034115	0.655781664106	0.629084544757	0.626816240986	0.639633938457	0.639809843782	0.679159291417	0.604012947736	0.63283197978	0.693440955654	0.637071305668	0.584231391469	0.596498929366	0.584933261826	0.597870307891	0.643984076462	0.683245408337	0.638815256296	0.600852116359	0.667782941991	0.653692030119	0.607107783433	0.632000531467	0.605864058451	0.659386247596	0.602714629878	0.603208747792	0.589533356503	0.612526790626	0.562772724129	0.590869672415	0.59416325946	0.611972662166	0.630352041252	0.606937238439	0.593418712635	0.606388400648	0.590358402437	0.614825467157	0.642858857788	0.640093422937	0.638074799456	0.664304857153	0.6095922658	0.651481468172	0.629345227963	0.651013038711	0.599113816294	0.57057517859	0.653086147451	0.642659590794	0.609794211251	0.637806353746	0.666172676711	0.688309085462	0.681155777677	0.692400507762	0.701532425117	0.647008504173	0.714677533055	0.639181171358	0.658845292321	0.679889589342	0.698309588078	0.674448971262	0.701212399306	0.667551617808	0.668216347143	0.640562762894	0.683954048233	0.632792957534	0.694226934844	0.642304691409	0.630444975014	0.637258569416	0.604530751259	0.666972010222	0.636149747502	0.6495080316	0.647018954482	0.63260411317	0.662177265193	0.665735852641	0.697264338233	0.645211654442	0.591133891039	0.602970129315	0.656410823555	0.604883012307	0.610690505634	0.667718153517	0.621381056573	0.645399951702	0.602798528323	0.614619715223	0.698410997857	0.65071845004	0.627021589054	0.675416458269	0.642708333405	0.599533905986	0.628970403798	0.623273344208	0.611257732434	0.592406557503	0.582852677132	0.602235976068	0.623283933419	0.642327668099	0.649588998445	0.618702889499	0.616145345727	0.727917241375	0.60564063605	0.618891016165	0.607039402009	0.612935551451	0.62393139329	0.557964062247	0.589265220136	0.670629596187	0.586094967252	0	0.644983677919	0.640457848632	0.647720609602	0.683812710925	0.675953862646	0.659291401059	0.62624371415	0.658635041913	0.644783515981	0.665510896559	0.691145148926	0.648951143432	0.695821118949	0.636995438986	0.67906565733	0.684250533682	0.649434011206	0.659273847387	0.654772671231	0.69768149973	0.667605608861	0.698343847843	0.689534608344	0.693373982029
TFS.025	0.62383323587	0.569814950435	0.655004838693	0.575191743065	0.638274418151	0.593546191651	0.634681766288	0.494424783919	0.562940532627	0.665823532979	0.561197858264	0.553650773511	0.544048305064	0.606689432759	0.629441812964	0.668574754662	0.581334681934	0.617199691459	0.523361801884	0.649443798923	0.631035874277	0.552616411688	0.551935843018	0.665215907121	0.55491575962	0.569834437429	0.562487469046	0.660561763749	0.603053273783	0.674371880008	0.693021069317	0.703745382089	0.540867179242	0.491136714605	0.637743221315	0.577024847723	0.667279417054	0.611965814648	0.610384029333	0.619007387332	0.59678274544	0.5034390939	0.561347149103	0.516866928229	0.599138523088	0.654504591198	0.675169000696	0.576882249167	0.614271084668	0.626768893423	0.607227999478	0.602902883296	0.582895771358	0.55539073572	0.721889223262	0.656090446741	0.617287708626	0.624817603437	0.607314887068	0.646424448262	0.639129288338	0.467489759043	0.5140761783	0.604771546176	0.520447911648	0.534225595841	0.601018209887	0.559716684658	0.512144184062	0.608858165582	0.500355493199	0.44846736319	0.588073801726	0.581728733552	0.544729495137	0.526496506922	0.603230572594	0.601777645174	0.575006741523	0.506602546106	0.571615182878	0.643643067751	0.536130323084	0.569393051831	0.699564763153	0.554467994202	0.587173526015	0.508823240135	0.519283121733	0.617195708802	0.611786849934	0.553236152566	0.630055527887	0.628733303186	0.597618775063	0.536808196657	0.629017742408	0.61993166964	0.634251441628	0.54207847671	0.569251418782	0.627264421198	0.590208893079	0.637651425139	0.57797694647	0.52680953137	0.622829849613	0.661543052666	0.615891257572	0.601075698549	0.581082743361	0.724245343881	0.583169539465	0.530113173105	0.571558095162	0.588535522228	0.680467637183	0.639819640063	0.503762376825	0.636844466467	0.657264503277	0.595321861866	0.55980447671	0.589126862321	0.599897893052	0.63796456751	0.62939407185	0.518814309715	0.548065343738	0.548844010759	0.597558000864	0.556113671034	0.563085840918	0.706371161282	0.621425295905	0.586191055603	0.607890844942	0.587848082405	0.575507523681	0.601961893092	0.512471412936	0.700366158706	0.603887292469	0.644983677919	0	0.497511212719	0.536160057678	0.54661125505	0.530855855759	0.644883964205	0.454670694065	0.559765698775	0.482803709993	0.513042562367	0.65752514748	0.517230463396	0.57684662946	0.534063305001	0.525367910963	0.539886100883	0.512312817535	0.516349887768	0.514094949441	0.599279238972	0.560066618125	0.569683482555	0.51601851392	0.522965511206
T.CS.045	0.601753581558	0.578257582603	0.667328289577	0.56252545814	0.639474883835	0.569955631176	0.628260289891	0.523618371704	0.643629106129	0.637087048222	0.578160126482	0.566168931349	0.558804406986	0.635024891151	0.578542765812	0.637730659829	0.588776717635	0.64007057745	0.552439169863	0.734456520449	0.589511944348	0.575117690225	0.607830330758	0.665480894338	0.576477417795	0.568083799706	0.564288732592	0.639663834866	0.599060042685	0.6788458133	0.723628770729	0.7013286885	0.579586365911	0.528391171788	0.627237881936	0.622699913812	0.675698106272	0.66393059478	0.652363083948	0.658964308933	0.675327529858	0.527805159494	0.639382617196	0.552975149766	0.659324965824	0.697638385481	0.686051902677	0.606741756962	0.660665430647	0.609005267942	0.660127659772	0.657464583074	0.633282332932	0.602331792136	0.735312447895	0.672566931398	0.62920382979	0.665031946951	0.63933938517	0.677226540985	0.600595898289	0.543116243181	0.511058571921	0.629509205465	0.504609221087	0.556971292964	0.551997878893	0.53710898768	0.521959676561	0.59506401569	0.519337383203	0.504189394744	0.606311107249	0.605062689721	0.551790689164	0.537449646807	0.587069941815	0.609306318489	0.559455165379	0.537759334224	0.561777352708	0.603161751289	0.565470014484	0.57097665211	0.669654008642	0.556992886579	0.568322327381	0.551699352814	0.5407555043	0.598272825584	0.568987827177	0.580143863211	0.634032302203	0.607916797217	0.605748826492	0.556179809266	0.654821988214	0.639529480306	0.612950877528	0.561799469442	0.564476477151	0.592726757251	0.592182073087	0.622251331884	0.590096950315	0.564595700585	0.609542455437	0.674941697935	0.655266171832	0.623945617911	0.632274812509	0.706787067814	0.639667653546	0.53054874704	0.618898733867	0.614368111611	0.733594948996	0.689834684928	0.534610858458	0.628985150981	0.703565293126	0.632966634739	0.642151927807	0.584113882366	0.674875276261	0.631532253683	0.630634036196	0.557776805546	0.627780368333	0.59805162123	0.614417968082	0.578294330962	0.632966779915	0.747506257854	0.621113804709	0.634011779959	0.656212435962	0.628209488753	0.637895858423	0.654520642043	0.554455686154	0.715527306933	0.649475309799	0.640457848632	0.497511212719	0	0.506592371271	0.601871260251	0.54904731311	0.605727564717	0.491788629682	0.547163829627	0.557472082781	0.530546253247	0.66660955461	0.50053887827	0.568456149502	0.521954537261	0.527562667401	0.536980789705	0.517571267286	0.544256533091	0.509676036626	0.57684668707	0.555641166543	0.569008446912	0.530484093854	0.543052857707
T.CS.064	0.559833856062	0.521282460504	0.651001971315	0.565322425288	0.609330401046	0.525840124885	0.627187009162	0.493757518959	0.627072731845	0.611312029274	0.582043328559	0.500098085443	0.52759099807	0.635783302765	0.569949757736	0.624503284702	0.587027063267	0.608256684119	0.555904302737	0.727281371076	0.595203022186	0.576022129679	0.628789963546	0.670209091919	0.568679531815	0.544120432825	0.53359070331	0.565682261184	0.564175342941	0.676575811102	0.757265160945	0.699792704779	0.586632471504	0.485245070097	0.646518130396	0.626604949418	0.684054719092	0.710780234667	0.666169636617	0.65050833589	0.672956164083	0.474730195394	0.633147525914	0.510195632578	0.6745029621	0.679024578074	0.636645483577	0.588060201685	0.621284545961	0.559493267795	0.612294356781	0.59789650604	0.588316748783	0.541089280975	0.725222163461	0.645780739077	0.604091374301	0.617945564273	0.570716132052	0.657745506629	0.573114857596	0.522964086021	0.501381975835	0.64648015562	0.503044276476	0.523796646676	0.548916945667	0.483076768866	0.504762334614	0.600731788896	0.503344799833	0.515298456565	0.608372157994	0.598878814662	0.502414927455	0.483613199875	0.52031403958	0.54002074355	0.519453837299	0.492225716568	0.486410454973	0.567457723962	0.507305360325	0.511914050145	0.618567397511	0.513586945048	0.526102773084	0.49006654631	0.501735693036	0.566988776761	0.509025895558	0.518941265971	0.629697918661	0.546768739646	0.543804955129	0.485174957541	0.637614381613	0.692306259424	0.567158082246	0.530517405164	0.583847949749	0.572201817346	0.52876359269	0.586652844209	0.533161529471	0.546909019283	0.606151495171	0.695074552754	0.664575349354	0.601014300302	0.60183184969	0.71368269328	0.608088559587	0.49119889026	0.604775649363	0.568645567091	0.750793975688	0.706331413282	0.522130970707	0.641898246013	0.709442192681	0.615901265738	0.630047111925	0.584359926795	0.65980729703	0.638788401665	0.634673138274	0.498790413898	0.623750668271	0.60647041443	0.630049021767	0.556358700222	0.636213368056	0.759001573386	0.651434838716	0.587820889201	0.622023946593	0.585878117883	0.602737177607	0.596275387625	0.541107065776	0.720674027413	0.634108159478	0.647720609602	0.536160057678	0.506592371271	0	0.611851358877	0.489812350717	0.551815077189	0.53654956369	0.489126891442	0.527809693348	0.518889233144	0.6844282208	0.507596904054	0.472887546072	0.493944746582	0.488822586131	0.520131276554	0.519504078422	0.486208472703	0.520008864737	0.521476262657	0.519318436861	0.504903622932	0.471493654173	0.528060491491
T.CS.049	0.645684204209	0.629902054819	0.616148655006	0.626534720581	0.6149431342	0.64158397352	0.612272195861	0.62037959111	0.515975162519	0.662589599593	0.630866248846	0.65162898048	0.586165520802	0.565432275096	0.663277449773	0.669829100093	0.540233111119	0.565911733234	0.583445850095	0.574088952046	0.666390916286	0.618452013743	0.520762790343	0.667198302365	0.530514774249	0.644129434301	0.649309871713	0.672401900613	0.605606635499	0.650091877671	0.640452258841	0.714886546872	0.591745972304	0.585985892422	0.627620636318	0.536855338111	0.661108002457	0.598800910907	0.55057493289	0.572004532834	0.568698592535	0.608321463851	0.563548741085	0.636169609181	0.546912200467	0.628879847093	0.662823114674	0.647037206293	0.595296915414	0.618683635711	0.579815680791	0.586827087519	0.551386795329	0.579206688983	0.671075387242	0.627609153964	0.603497465653	0.55047699425	0.583831098247	0.607543841739	0.65720701431	0.592712265397	0.61092407815	0.617778074644	0.58128628187	0.591935955247	0.627157415627	0.639140042004	0.561382837214	0.649833612786	0.590338450088	0.53155741654	0.631472183498	0.590419792916	0.64762135818	0.618660838131	0.685781542036	0.669997062434	0.674960674116	0.547619770757	0.6466917515	0.690689701957	0.644249157672	0.658578232036	0.697070684112	0.62702079309	0.681520397137	0.603183948673	0.521619882486	0.649783502932	0.68826673223	0.625426922399	0.672015431549	0.644785533538	0.641746099679	0.624431690285	0.600280912423	0.591219645118	0.66832748863	0.61155537866	0.641682196659	0.680255884705	0.623124988761	0.693924542191	0.647741496239	0.64687158339	0.633578320611	0.686662161082	0.591471025624	0.62527146745	0.540634168601	0.6955654543	0.538083233927	0.645515813719	0.562500656824	0.562498404712	0.611055656082	0.5984883615	0.602119343043	0.567080402652	0.630779709332	0.568238337351	0.518104149132	0.613064578925	0.538605479312	0.636059129927	0.615296705327	0.617609154354	0.520449078225	0.57856436652	0.644858598246	0.555113159442	0.540666062452	0.663534833068	0.632681178728	0.536246229496	0.573332695523	0.559432877067	0.555294795507	0.58370981728	0.582693189201	0.660513452651	0.619077528055	0.683812710925	0.54661125505	0.601871260251	0.611851358877	0	0.645224692279	0.6429683286	0.558495568702	0.612126009384	0.553914937794	0.607358267221	0.617394726933	0.61112422056	0.664323459128	0.595953337911	0.636852143747	0.621051669391	0.61387846553	0.63377605742	0.615645751954	0.671958776224	0.618357505159	0.658441533393	0.608219754971	0.589421301266
TFS.022	0.537870298529	0.511182683537	0.696772016363	0.600445615074	0.662637885097	0.539782253126	0.675035895484	0.486769425608	0.686739072696	0.629540583368	0.590030963742	0.509995842719	0.52560011287	0.683583373645	0.602182699356	0.681308195322	0.625409995855	0.619461375973	0.599808937268	0.77173591605	0.601857972023	0.601220430983	0.668302548182	0.72408811853	0.609793962303	0.576411913373	0.542805352968	0.571025028528	0.625163473205	0.694391679498	0.77415938034	0.719379199355	0.628097131269	0.497998883193	0.681564772195	0.656256360482	0.707741106323	0.737674874869	0.70083438888	0.677997853247	0.711748798252	0.483751958994	0.662031324512	0.518657551029	0.684721397444	0.714668244198	0.690317970177	0.553659639595	0.636115533733	0.623142704413	0.640877773634	0.636683479865	0.610566244563	0.590320942768	0.74780874948	0.681466694626	0.634614346638	0.657754624821	0.606197031661	0.686650288213	0.652758791301	0.505446957656	0.518770310537	0.677439594994	0.537691338115	0.551404971713	0.631101881946	0.468569414398	0.540636946846	0.617485278698	0.470537991033	0.537555617988	0.630313278001	0.624899883642	0.432889612652	0.461148456123	0.448300597378	0.450006954058	0.458630806251	0.516356686144	0.425406490172	0.579887642987	0.420713127645	0.477866076308	0.558455809512	0.4931125069	0.511184597532	0.419446567243	0.538490892449	0.625932082044	0.519846169143	0.490460072268	0.67211770107	0.552334414848	0.585693951964	0.451463107921	0.681864135257	0.700262178124	0.578552735398	0.550587793257	0.619606702228	0.537285538564	0.589335802128	0.608452505811	0.533750380116	0.57139118191	0.649772514627	0.70773155077	0.713582513763	0.591116858889	0.644251614136	0.754422805122	0.639404793713	0.462552545587	0.624337046199	0.584832724949	0.779100225817	0.7384790237	0.538078064387	0.650385616962	0.745970959433	0.648939721304	0.650572527663	0.610286289173	0.687665404851	0.682977280296	0.677771922527	0.476779484731	0.652284732002	0.650346492687	0.659536593686	0.592786992591	0.669505122906	0.79347183352	0.668343410475	0.675721305106	0.646008593012	0.602190293916	0.609479123443	0.639380668118	0.544238703353	0.745667907668	0.653926575837	0.675953862646	0.530855855759	0.54904731311	0.489812350717	0.645224692279	0	0.547958277649	0.588921501334	0.519679016272	0.566937500591	0.549526078008	0.730010947358	0.503817126063	0.45694077301	0.526268891405	0.375689554593	0.551107809012	0.458847986193	0.428953691104	0.486549821159	0.44225619455	0.548982973521	0.422110487417	0.46950683006	0.534904841789
T.CS.036	0.526008405139	0.574398770253	0.667225092976	0.566797452895	0.643016220285	0.553996460002	0.610628506623	0.550062764286	0.672947650971	0.564393601562	0.620960228981	0.591500324277	0.547844955518	0.627140839535	0.585365020391	0.602414744194	0.616351955606	0.615144260611	0.651032644407	0.75730896165	0.574258109547	0.628210217889	0.683089172775	0.644926107505	0.603439128033	0.585226272052	0.561042664644	0.528434907151	0.568312789377	0.63373751502	0.745385720093	0.670238774415	0.636698765993	0.579540252095	0.639991681544	0.641295332598	0.64504869069	0.71609836957	0.6834204301	0.64068919635	0.715262898703	0.586104465599	0.649350008573	0.599380701557	0.679738613948	0.68416934252	0.639634406706	0.604468514238	0.637613446695	0.595261658176	0.645179198521	0.651525730165	0.632706589365	0.586190592917	0.703618046909	0.682202813514	0.611901418657	0.655451481125	0.621808910997	0.684280198341	0.594077650455	0.595150573489	0.588321710341	0.701044597571	0.556987737913	0.569588764034	0.578132747275	0.506410236787	0.58372651187	0.584714827215	0.586556883153	0.614713120667	0.621995900326	0.630644704387	0.554913056091	0.535364365011	0.546090371145	0.543346281624	0.547492548872	0.554340927946	0.542774017174	0.535394123531	0.56573526301	0.563568915717	0.533501078403	0.554396978883	0.561634824625	0.550200655884	0.576556805284	0.547638712911	0.574387459375	0.557986096538	0.657128539784	0.50952469803	0.580096785083	0.536555657163	0.601044099522	0.701457840565	0.547760304961	0.550329470976	0.60547688522	0.531869362809	0.546972773901	0.615628606104	0.579242879333	0.633397618825	0.595820930288	0.698210896459	0.674942464015	0.60606635177	0.649397608871	0.672136518842	0.640520753202	0.549759968758	0.627940963057	0.559381044173	0.759561286507	0.712646513072	0.586351207646	0.597032927823	0.715332909452	0.645496554679	0.664757266388	0.574004480164	0.69758922684	0.604393639319	0.613880592371	0.549933964847	0.654382210019	0.662464477157	0.664071458947	0.599351823358	0.659219864725	0.761555087182	0.606772845108	0.65024813326	0.655299746234	0.589132581154	0.610550265034	0.653671846735	0.617836290581	0.705963139587	0.646541600588	0.659291401059	0.644883964205	0.605727564717	0.551815077189	0.6429683286	0.547958277649	0	0.650079545319	0.553515536924	0.632774142448	0.617280144204	0.68921853085	0.583291357638	0.538179532125	0.56161058698	0.53963750468	0.596632008522	0.568553445593	0.551645013609	0.550323037473	0.546031648505	0.568134302048	0.540872015036	0.579341762354	0.621637117832
