CS.101	CS.084	CS.293	CS.010	CS.245	CS.260	CS.002	CS.104	CS.143	CS.035	CS.313	CS.108	CS.021	CS.003	CS.019	CS.064	CS.118	CS.287	CS.056	CS.067	CS.381	CS.137	CS.360	CS.341	CS.063	CS.301	CS.327	CS.122	CS.367	CS.040	CS.302	CS.374	CS.125	CS.203	CS.292	CS.380	CS.232	CS.136	CS.376	CS.213	CS.378	CS.041	CS.128	CS.375	CS.126	CS.323	CS.386	CS.395	CS.389	CS.348	CS.349	CS.177	CS.369	CS.214	CS.254	CS.129	CS.148	CS.359	CS.256	CS.181	T.CS.048	T.CS.069	T.CS.019	T.CS.062	T.CS.072	T.CS.004	TFS.024	T.CS.029	T.CS.067	T.CS.035	T.CS.052	T.CS.012	T.CS.050	T.CS.041	T.CS.034	T.CS.104	T.CS.114	T.CS.132	T.CS.098	T.CS.147	T.CS.167	T.CS.134	T.CS.123	T.CS.124	T.CS.106	T.CS.121	T.CS.117	T.CS.180	T.CS.105	T.CS.119	CS.082	CS.110	CS.356	CS.088	CS.246	L.034.M1	L.024.M1	CS.242	CS.241	CS.006	CS.237	CS.238	CS.103	CS.087	CS.085	CS.228	CS.191	CS.188	CS.338	CS.233	CS.234	CS.358	CS.187	CS.387	CS.150	CS.078	CS.336	CS.363	CS.274	CS.346	CS.112	CS.163	CS.320	CS.321	CS.223	CS.158	CS.227	CS.343	CS.339	CS.319	CS.318	CS.194	CS.080	CS.285	CS.152	CS.390	CS.253	CS.270	CS.370	CS.326	CS.262	CS.393	CS.145	CS.255	T.CS.031	TFS.022	T.CS.064	T.CS.049	TFS.027	T.CS.066	T.CS.043	T.CS.055	T.CS.008	T.CS.026	T.CS.045	T.CS.061	TFS.021	TFS.025	TFS.020	T.CS.109	T.CS.151	T.CS.142	T.CS.095	T.CS.158	T.CS.166	T.CS.157	T.CS.141	T.CS.152
TFS.022	0.525979293123	0.570137900911	0.455203062448	0.746763530897	0.581718840683	0.633570357405	0.629540583368	0.547024486173	0.583596118282	0.558063400203	0.483453173245	0.597133875974	0.642465821414	0.54302356083	0.540747971458	0.601857972023	0.625415697445	0.619461375973	0.698216458158	0.770399222567	0.505194829455	0.472383666318	0.625409995855	0.668302548182	0.72408811853	0.558151452219	0.606356622714	0.559814979935	0.759267087585	0.593293439851	0.737674874869	0.677997853247	0.662031324512	0.518657551029	0.609458904666	0.483751958994	0.546441635433	0.642960925131	0.656256360482	0.70083438888	0.707741106323	0.681564772195	0.582610666787	0.628097131269	0.497998883193	0.610566244563	0.714668244198	0.627373931964	0.657835986369	0.61003353215	0.606197031661	0.67599148453	0.74780874948	0.645797108706	0.640877773634	0.623142704413	0.686650288213	0.74091560637	0.657754624821	0.634614346638	0.551404971713	0.51892050579	0.630313278001	0.461900837092	0.505309594196	0.537555617988	0.505446957656	0.617485278698	0.505793568644	0.518770310537	0.624899883642	0.677439594994	0.631101881946	0.537691338115	0.499035930898	0.448300597378	0.55001482654	0.471816160435	0.489853774215	0.435501081418	0.461148456123	0.49100709289	0.519178800214	0.516725533762	0.439974017145	0.497080607432	0.4931125069	0.579887642987	0.558455809512	0.522460550418	0.537285538564	0.669952767604	0.700262178124	0.67211770107	0.490460072268	0.585693951964	0.533750380116	0.451463107921	0.519846169143	0.550587793257	0.681864135257	0.589335802128	0.578552735398	0.619606702228	0.552334414848	0.649772514627	0.462552545587	0.623689161112	0.64675460854	0.609315419162	0.679769830637	0.779100225817	0.624337046199	0.578324391695	0.584832724949	0.57139118191	0.586823434151	0.644251614136	0.674515451287	0.783919589475	0.677771922527	0.668343410475	0.592786992591	0.538318739278	0.648939721304	0.682977280296	0.79347183352	0.669505122906	0.650346492687	0.650572527663	0.652284732002	0.756043707711	0.610286289173	0.745970959433	0.476779484731	0.653926575837	0.745667907668	0.646008593012	0.639380668118	0.609479123443	0.675721305106	0.675953862646	0.544238703353	0.602190293916	0.526268891405	0	0.489812350717	0.645224692279	0.470612688797	0.45694077301	0.503817126063	0.519679016272	0.588921501334	0.730010947358	0.54904731311	0.566937500591	0.549526078008	0.530855855759	0.375689554593	0.422110487417	0.46950683006	0.534904841789	0.44225619455	0.428953691104	0.458847986193	0.548982973521	0.551107809012	0.486549821159
T.CS.064	0.553124084512	0.590242180563	0.511791740471	0.700132590961	0.54141794112	0.604543651466	0.611312029274	0.527451867293	0.565169085275	0.552642297014	0.524168666287	0.632346042665	0.61202618972	0.575285453571	0.513299369971	0.595203022186	0.592745985503	0.608256684119	0.652301766462	0.737101811957	0.515142027487	0.502837697047	0.587027063267	0.628789963546	0.670209091919	0.562944544927	0.564272054449	0.533240493061	0.711465984485	0.571659749917	0.710780234667	0.65050833589	0.633147525914	0.510195632578	0.579026663304	0.474730195394	0.560206804114	0.621150988828	0.626604949418	0.666169636617	0.684054719092	0.646518130396	0.54740850556	0.586632471504	0.485245070097	0.588316748783	0.679024578074	0.620958244843	0.631068710284	0.589441235189	0.570716132052	0.64740533283	0.725222163461	0.619188434605	0.612294356781	0.559493267795	0.657745506629	0.705617493358	0.617945564273	0.604091374301	0.523796646676	0.523538586363	0.608372157994	0.456779263669	0.521425576875	0.515298456565	0.522964086021	0.600731788896	0.493071051659	0.501381975835	0.598878814662	0.64648015562	0.548916945667	0.503044276476	0.502182878917	0.52031403958	0.550547251878	0.55767367987	0.549448136228	0.494709415116	0.483613199875	0.507004634211	0.486201139497	0.508342899843	0.502408114806	0.553560225223	0.513586945048	0.567457723962	0.618567397511	0.598921670872	0.572201817346	0.626058505009	0.692306259424	0.629697918661	0.518941265971	0.543804955129	0.533161529471	0.485174957541	0.509025895558	0.530517405164	0.637614381613	0.52876359269	0.567158082246	0.583847949749	0.546768739646	0.606151495171	0.49119889026	0.607436459882	0.62009026916	0.598926555374	0.661768967318	0.750793975688	0.604775649363	0.527721236393	0.568645567091	0.546909019283	0.562280310963	0.60183184969	0.633213190625	0.734306429092	0.634673138274	0.651434838716	0.556358700222	0.50535994277	0.615901265738	0.638788401665	0.759001573386	0.636213368056	0.60647041443	0.630047111925	0.623750668271	0.720997711514	0.584359926795	0.709442192681	0.498790413898	0.634108159478	0.720674027413	0.622023946593	0.596275387625	0.602737177607	0.587820889201	0.647720609602	0.541107065776	0.585878117883	0.493944746582	0.489812350717	0	0.611851358877	0.479471669028	0.472887546072	0.507596904054	0.489126891442	0.53654956369	0.6844282208	0.506592371271	0.527809693348	0.518889233144	0.536160057678	0.488822586131	0.504903622932	0.471493654173	0.528060491491	0.521476262657	0.486208472703	0.519504078422	0.519318436861	0.520131276554	0.520008864737
T.CS.049	0.69601401026	0.672665397661	0.653839013123	0.742019610812	0.61883814636	0.564377548882	0.662589599593	0.635700398837	0.621304215482	0.645685693245	0.643153646101	0.721349586171	0.557609203962	0.684654757037	0.63208914031	0.666390916286	0.660269258887	0.565911733234	0.61706218046	0.640877111815	0.644977365634	0.600034801574	0.540233111119	0.520762790343	0.667198302365	0.56793670736	0.648310310037	0.675487035841	0.602335542527	0.685056580116	0.598800910907	0.572004532834	0.563548741085	0.636169609181	0.614403438875	0.608321463851	0.63129272381	0.608459710618	0.536855338111	0.55057493289	0.661108002457	0.627620636318	0.616036890474	0.591745972304	0.585985892422	0.551386795329	0.628879847093	0.616498188215	0.576957842678	0.61858620813	0.583831098247	0.60529699958	0.671075387242	0.611764069652	0.579815680791	0.618683635711	0.607543841739	0.629973702372	0.55047699425	0.603497465653	0.591935955247	0.553569733109	0.631472183498	0.620933903563	0.64261855696	0.53155741654	0.592712265397	0.649833612786	0.578657093087	0.61092407815	0.590419792916	0.617778074644	0.627157415627	0.58128628187	0.639428843558	0.685781542036	0.6631433498	0.671129769954	0.653926861733	0.678550544135	0.618660838131	0.63628546764	0.600437614842	0.652747990748	0.678544035778	0.652959575146	0.62702079309	0.690689701957	0.697070684112	0.675971648502	0.680255884705	0.619331232423	0.591219645118	0.672015431549	0.625426922399	0.641746099679	0.647741496239	0.624431690285	0.68826673223	0.61155537866	0.600280912423	0.623124988761	0.66832748863	0.641682196659	0.644785533538	0.633578320611	0.645515813719	0.61396584905	0.605127373687	0.685139247705	0.59180703044	0.611055656082	0.562500656824	0.53108162506	0.562498404712	0.64687158339	0.56811850784	0.540634168601	0.503181773307	0.640677286825	0.615296705327	0.632681178728	0.555113159442	0.641289556575	0.568238337351	0.636059129927	0.663534833068	0.540666062452	0.57856436652	0.518104149132	0.520449078225	0.583169377232	0.613064578925	0.630779709332	0.617609154354	0.619077528055	0.660513452651	0.573332695523	0.58370981728	0.555294795507	0.536246229496	0.683812710925	0.582693189201	0.559432877067	0.595953337911	0.645224692279	0.611851358877	0	0.595058119365	0.664323459128	0.61112422056	0.612126009384	0.558495568702	0.617394726933	0.601871260251	0.553914937794	0.607358267221	0.54661125505	0.636852143747	0.658441533393	0.608219754971	0.589421301266	0.671958776224	0.63377605742	0.61387846553	0.618357505159	0.621051669391	0.615645751954
TFS.027	0.565219140433	0.612464907588	0.514291197089	0.736886177694	0.513133717842	0.606427072807	0.641819424945	0.543798436209	0.591252171354	0.566171793169	0.536637777444	0.681137539211	0.597660819169	0.601841453407	0.516024132792	0.626621951337	0.610122444567	0.627378822119	0.665052688153	0.739872922673	0.540092232247	0.488904144261	0.596120915693	0.634137293049	0.703658383009	0.559245753954	0.575285251021	0.569469818281	0.736191610226	0.602407608937	0.702215949542	0.661080419796	0.629659584155	0.47393048381	0.621565663321	0.499738741928	0.590185869993	0.628867813785	0.627991737251	0.671665454895	0.702671971568	0.650405818827	0.573561161107	0.598147892099	0.495308838313	0.622773425963	0.702845109026	0.661067521667	0.659944358457	0.626411312271	0.625805491087	0.670612141599	0.74601462812	0.647906649419	0.644353209197	0.612051880079	0.680193782199	0.734732114594	0.63809994805	0.639717717028	0.515236148551	0.502328201391	0.602892148113	0.471060196001	0.536119280345	0.482517382984	0.467517793965	0.627546342575	0.478939446447	0.51562140379	0.604797697629	0.639329111383	0.614576084905	0.501439753153	0.480770641214	0.542816331604	0.587285165031	0.578649409395	0.548347794735	0.515524383018	0.496967138439	0.504920818383	0.515278207723	0.55035406953	0.521530146414	0.540018440321	0.533959038563	0.616675433128	0.676521935351	0.644113862549	0.605919265994	0.646257141794	0.670124909412	0.618421913419	0.529161183008	0.549541000392	0.54641429784	0.509401437922	0.522627378661	0.532664673037	0.657083995918	0.536847397983	0.594805668785	0.576972214248	0.592096732832	0.619215229688	0.48851336273	0.580538986692	0.662912331044	0.633099288456	0.692697910872	0.743692563722	0.61945646626	0.550432290029	0.614819533793	0.524737088711	0.567555152805	0.641543843276	0.650821972825	0.754162462104	0.64284488086	0.651817127606	0.579807600953	0.509978021477	0.645391738171	0.656870681969	0.767797747801	0.652753587519	0.6042171181	0.619133062786	0.621537590351	0.721035906987	0.622844668601	0.715809499291	0.50223747221	0.653636475489	0.746036929814	0.665987286731	0.616780129308	0.622955306943	0.62482686689	0.655424233614	0.515691632865	0.623914411722	0.497720952828	0.470612688797	0.479471669028	0.595058119365	0	0.528946378311	0.481279430404	0.522501161548	0.467666288808	0.686681746205	0.501262038166	0.502556258249	0.470776013315	0.447521553403	0.481077483546	0.490709786852	0.482916628382	0.482771504994	0.525462184605	0.475743839698	0.502994011481	0.536621385836	0.512963508431	0.510628732152
T.CS.066	0.526573181135	0.575882382483	0.470982575536	0.725899080493	0.581576272554	0.663574142647	0.639701328873	0.558874619904	0.592396219901	0.564453403721	0.494640267241	0.599751102397	0.638834221441	0.538635645221	0.538799573187	0.61004581416	0.613555275409	0.650087789587	0.707224504292	0.766596958627	0.551964838373	0.536862140803	0.659675576575	0.686637252668	0.7092739657	0.605868365677	0.582956092012	0.53932362514	0.734184798157	0.597358695981	0.735669114305	0.685724567718	0.669888857093	0.544580747317	0.619448338933	0.528769181033	0.57055657336	0.652144960285	0.681337483771	0.705914356537	0.699367540171	0.692707680854	0.606301091884	0.631990888267	0.533472640129	0.649141590314	0.707343559427	0.66365957439	0.663785877177	0.618864686976	0.647088039166	0.690214456635	0.754681043319	0.633253820489	0.677266287438	0.602152716757	0.702673626913	0.719835873418	0.679731666656	0.648757012336	0.54939886602	0.577650815766	0.634764048557	0.467489660898	0.52558267538	0.590223932556	0.56985764499	0.634486368133	0.529465630796	0.530554174469	0.649835554371	0.69323901985	0.604768331368	0.537781583264	0.49275271036	0.471503546838	0.543925115664	0.503555926974	0.502732733283	0.436083928306	0.42304056885	0.489049969613	0.515697289867	0.496655734733	0.446260699515	0.539387075283	0.490085140503	0.552241981429	0.581139495197	0.56514784093	0.573706093142	0.647861818619	0.698664049473	0.658555846034	0.517139308008	0.570900783737	0.484282373731	0.503506052664	0.515638485679	0.522223109445	0.664794678821	0.559857290179	0.564673737776	0.585496995619	0.546146793074	0.649331996592	0.475393534739	0.650672916665	0.654678258406	0.594134999014	0.672392778238	0.779031264094	0.626990097865	0.599422623719	0.594231296644	0.589632725302	0.607535318731	0.666048386144	0.689961462154	0.758281478927	0.672440608983	0.654860590603	0.619760583323	0.52282599401	0.668485110599	0.680536442488	0.782522211588	0.661540200691	0.649925074879	0.675634011065	0.669485904404	0.762896218668	0.604796648791	0.746229797118	0.511197350805	0.683059561665	0.735826814854	0.662726486635	0.663949004982	0.621682679913	0.671876155965	0.695821118949	0.578418036916	0.60705936769	0.528382723554	0.45694077301	0.472887546072	0.664323459128	0.528946378311	0	0.509848519653	0.496830079314	0.623498225619	0.719102484598	0.568456149502	0.598119071272	0.560402069898	0.57684662946	0.459314336318	0.444796446534	0.453957952176	0.527084619188	0.46243847027	0.461784669181	0.489109127899	0.518732983585	0.532448051241	0.511213681401
T.CS.043	0.575798552574	0.623291115371	0.494816615392	0.743444384152	0.549394721371	0.620662342198	0.61607241442	0.548950426477	0.62282093762	0.556418901102	0.542558460426	0.66646115203	0.616201227979	0.603571377819	0.538948386397	0.593907476188	0.587748094592	0.63102968857	0.69302007329	0.732141569835	0.547467044031	0.489984028532	0.609552351686	0.605015867977	0.701645736344	0.577901909131	0.576828296589	0.585087577251	0.723833076493	0.607170948394	0.681495417226	0.666364997592	0.644043084877	0.509069493887	0.635842646045	0.51358514462	0.575432190469	0.617721549504	0.637029129015	0.680486172011	0.683325401867	0.645576235397	0.590296169524	0.572378356867	0.500815008865	0.63093612478	0.706129230722	0.642419059215	0.644680632484	0.634553468068	0.627486221081	0.670562209735	0.749679567255	0.61726793605	0.6598256459	0.630217071127	0.66748587544	0.726302281938	0.665304487273	0.638062460292	0.528014932638	0.499717311603	0.621022442276	0.499320406636	0.539434708786	0.504957548002	0.505769056141	0.61160252542	0.463923986138	0.508760024732	0.601661618755	0.630637697413	0.584738018855	0.519437553972	0.466430809046	0.526500867976	0.603959221367	0.591308262849	0.53261039503	0.537623794154	0.499374520592	0.479032185952	0.507288950383	0.568169049285	0.553650624309	0.577931026327	0.542168037911	0.606880575798	0.662143765291	0.643324231955	0.591736530197	0.646839651395	0.661083659907	0.624042845741	0.551106756679	0.584945965351	0.548242215818	0.489134545198	0.567221708734	0.548364152211	0.651785653003	0.575859485228	0.615749517628	0.546376849768	0.596961848875	0.624811123054	0.458424582876	0.565028777674	0.653302121396	0.641566657113	0.669144888197	0.746811178672	0.63917629892	0.565807066835	0.606472132216	0.562064829471	0.552576700004	0.627227948529	0.634801411386	0.732959202607	0.653333821763	0.645373246273	0.576792618668	0.49318719301	0.628331911693	0.63652571055	0.761892146696	0.613831940349	0.599972086845	0.638708160988	0.644660514984	0.714920661061	0.59042348563	0.718778958828	0.535318142218	0.637714745243	0.728603206493	0.663472552792	0.643365633198	0.617076610448	0.654499597209	0.648951143432	0.571647315612	0.612332106612	0.506452186234	0.503817126063	0.507596904054	0.61112422056	0.481279430404	0.509848519653	0	0.488048832548	0.50399028044	0.681298290553	0.50053887827	0.534421543336	0.535801616421	0.517230463396	0.474549005291	0.531594098913	0.48256564296	0.481840128531	0.523191832044	0.491339325252	0.470998818687	0.507825885978	0.503225843281	0.493056451474
T.CS.055	0.558343268478	0.598172851204	0.515355401241	0.716749976876	0.552461584437	0.601777835082	0.604686385495	0.539242227706	0.589885428396	0.576229916307	0.535203897784	0.621592454437	0.590362665147	0.587650488919	0.545340708308	0.605192556712	0.601156304315	0.625926548877	0.655823546644	0.729614612141	0.56491986077	0.560768609504	0.606478700008	0.634980362189	0.665217396142	0.616545148376	0.552483904736	0.566790806705	0.726402080623	0.620861137356	0.707423099434	0.651380562117	0.622652508218	0.556806910013	0.607240864108	0.555505904587	0.588586762687	0.60961338009	0.633767823919	0.672085448651	0.694981154016	0.631431634839	0.575300975819	0.608407455792	0.551704065838	0.618043342545	0.682752401541	0.649328288984	0.641454962145	0.609814490652	0.625324480499	0.656973713465	0.726948126932	0.625630599244	0.642048531493	0.588827370231	0.649520991457	0.710540112392	0.631531781029	0.597371305818	0.540607083741	0.551980885967	0.632542093791	0.521664784466	0.557505498084	0.557430257376	0.540313999929	0.621462077933	0.531375259312	0.524527088324	0.602184405909	0.657202994884	0.574957786077	0.543407956034	0.498663500122	0.520319548649	0.577030978585	0.554579428157	0.544898056281	0.517664343132	0.480016063348	0.530883814387	0.514362902446	0.564584767628	0.53870384155	0.572006854317	0.520081791039	0.596215312175	0.633224857417	0.58925965532	0.60706281438	0.620541425818	0.669393706524	0.614568952905	0.55971758335	0.529147623793	0.540683722599	0.53865462646	0.533742341333	0.511671297965	0.632898735987	0.569638924128	0.595735693271	0.578689878166	0.59096447746	0.629198317467	0.545106766618	0.627851268331	0.646001434193	0.627677978096	0.676311360205	0.737475891224	0.599656255365	0.569783005319	0.592315678054	0.552883695948	0.584564758602	0.613275086396	0.649712267448	0.731504239728	0.628315533621	0.643146703264	0.566405807187	0.536886196201	0.621269813295	0.632050986099	0.75791113463	0.623535822054	0.64554760454	0.647238550976	0.624548337568	0.70537379758	0.592881468816	0.706921413656	0.527072463065	0.628607604692	0.734275239537	0.634411280554	0.621808353966	0.606447148412	0.631067850687	0.658635041913	0.573296149036	0.602757329556	0.520889523316	0.519679016272	0.489126891442	0.612126009384	0.522501161548	0.496830079314	0.488048832548	0	0.568668507967	0.680714258043	0.547163829627	0.585306264903	0.551497497201	0.559765698775	0.506998100085	0.521841646445	0.4887545359	0.52801015288	0.537836889649	0.510701424235	0.506389189537	0.54366304837	0.516788125448	0.528946542936
T.CS.008	0.645755028975	0.663916724868	0.593553292295	0.738203872448	0.533892113095	0.567658933388	0.66965463631	0.600180740071	0.624466484115	0.618030642288	0.619134021488	0.734897893353	0.590489904464	0.664716573578	0.575007550343	0.632819882349	0.626943493185	0.624255490034	0.661262357618	0.697084746073	0.564735389718	0.53298585658	0.571870553168	0.573500425375	0.691825215679	0.570367422077	0.611577381655	0.640398573561	0.687990400791	0.633388696321	0.629721980459	0.633315165068	0.590255116188	0.519069414935	0.639712222671	0.520021987083	0.644261935255	0.638813943981	0.586382744478	0.616141728541	0.673698410203	0.621965249892	0.581576016325	0.555931211427	0.502327013271	0.613590523136	0.681121822273	0.654761319813	0.615993218	0.626563127267	0.61894296031	0.641682690538	0.724854738975	0.605154199497	0.617809014315	0.628791100215	0.662403028019	0.699937463981	0.633149846571	0.624634697919	0.536510234309	0.480825810189	0.582754273641	0.550235684454	0.581750756943	0.466669194617	0.512912838687	0.628837587028	0.473675253165	0.521600550043	0.568753338161	0.602779125693	0.584050499746	0.520280194317	0.522222029864	0.6249651739	0.645220821353	0.651298854205	0.618877956732	0.617210771625	0.577473668368	0.527460017165	0.539314374534	0.627430538028	0.636411572385	0.610623919716	0.589451455997	0.65705408638	0.72271878048	0.696513402304	0.668973373483	0.655788323394	0.608599584705	0.629072774347	0.596728206638	0.602537233708	0.623676439547	0.556625627708	0.615823950269	0.589099285816	0.6634110998	0.623667637277	0.667777160254	0.586397399489	0.653183868373	0.645969214939	0.549296315067	0.539258740449	0.637291910834	0.688293132027	0.65661907491	0.683400244982	0.591243741074	0.517868929461	0.622677463468	0.553108297283	0.534268635277	0.592121774186	0.592868545405	0.720162362911	0.625343707649	0.648652716245	0.579544641808	0.527084715009	0.615982441647	0.652846363288	0.719257921355	0.594538794801	0.585270046827	0.588520786444	0.57362861023	0.660401649865	0.617465446267	0.669575625351	0.556414743742	0.637903369223	0.721114425489	0.639944136798	0.606605779884	0.611913373117	0.588559134711	0.62624371415	0.518681641392	0.618391919682	0.526031821167	0.588921501334	0.53654956369	0.558495568702	0.467666288808	0.623498225619	0.50399028044	0.568668507967	0	0.65888888191	0.491788629682	0.479963322137	0.523350488419	0.454670694065	0.574171987206	0.624630023837	0.537256172307	0.542789806099	0.622091729066	0.553872057552	0.550368494428	0.579488126743	0.553242446272	0.542430479985
T.CS.026	0.74361117429	0.703646801208	0.725929768672	0.719089503566	0.674017998252	0.613396036904	0.71669450696	0.699852243296	0.689277455945	0.71810566686	0.72286326063	0.747437092106	0.601086405771	0.73710056888	0.696156450474	0.716000547749	0.702947680605	0.619290425447	0.670156605153	0.604338006848	0.682920086167	0.693273204037	0.630628733016	0.548790002205	0.684337800289	0.658404599522	0.703327306355	0.721643696752	0.604241889791	0.736387537947	0.574252020008	0.646444186776	0.590018516385	0.723699474518	0.657414153685	0.665888448033	0.703623644252	0.662219063443	0.633141673591	0.641531200306	0.660847537252	0.632310207852	0.693964761265	0.641095529343	0.650369835198	0.629210410906	0.632903761322	0.650240597961	0.587406322585	0.662629687853	0.635754196888	0.646310694586	0.622428476551	0.653461635718	0.619203683594	0.653755442023	0.620587535438	0.639382821259	0.635339948386	0.64024133935	0.656333513706	0.655649745326	0.646620080649	0.683151180907	0.687613037504	0.661420125627	0.693324628983	0.68366554717	0.667945544513	0.681136133798	0.617422909489	0.626880893911	0.677663510966	0.669450636946	0.68890334523	0.750348625445	0.727843750598	0.736106654902	0.742053397638	0.741325647192	0.708165517463	0.706515656883	0.68876721708	0.72530796529	0.750567898853	0.711868385218	0.720725122244	0.737248350181	0.747928949673	0.737653565898	0.72018583191	0.637975054111	0.622069171727	0.721438363848	0.701425184859	0.693613545428	0.716295071592	0.690147858043	0.745197878786	0.683429970779	0.662390108357	0.693347343244	0.702695887656	0.699645545066	0.698128208069	0.662460680469	0.707445658279	0.652827174325	0.656114382422	0.715058496689	0.630786448424	0.601898866421	0.630396818647	0.614173928616	0.638335765052	0.722819805436	0.627214049902	0.621970077556	0.579192092331	0.654677718884	0.624915929767	0.673706623173	0.638212712406	0.720454058434	0.63787165124	0.665396761247	0.661246019705	0.653730743525	0.641335207335	0.663899862822	0.629170618078	0.586611329282	0.684138960946	0.648704313889	0.69063388771	0.658736513171	0.624106288952	0.599227304896	0.632873339971	0.60980387723	0.578642406849	0.691145148926	0.671625677558	0.635034816556	0.66462517938	0.730010947358	0.6844282208	0.617394726933	0.686681746205	0.719102484598	0.681298290553	0.680714258043	0.65888888191	0	0.66660955461	0.692449888728	0.664079157922	0.65752514748	0.714417066824	0.747843062393	0.71785971495	0.688042799663	0.742005272995	0.714946379834	0.705973381087	0.68374147238	0.688227831877	0.671209082082
T.CS.045	0.594053208213	0.615272875695	0.544954784694	0.709302552849	0.535073161706	0.596806180569	0.637087048222	0.566031329661	0.613656019243	0.571249995377	0.573268972662	0.666140650246	0.602426088195	0.615138177302	0.544950546548	0.589511944348	0.594486729957	0.64007057745	0.671944071469	0.720626415161	0.564889288989	0.54227623284	0.588776717635	0.607830330758	0.665480894338	0.577715162111	0.58085615823	0.590150318517	0.712804303823	0.600981683501	0.66393059478	0.658964308933	0.639382617196	0.552975149766	0.622213421468	0.527805159494	0.597746946741	0.617517460764	0.622699913812	0.652363083948	0.675698106272	0.627237881936	0.611165067621	0.579586365911	0.528391171788	0.633282332932	0.697638385481	0.656161105064	0.634594295042	0.646781364915	0.63933938517	0.66002674299	0.735312447895	0.633753515654	0.660127659772	0.609005267942	0.677226540985	0.703498672923	0.665031946951	0.62920382979	0.556971292964	0.496012564434	0.606311107249	0.50937224694	0.552423339674	0.504189394744	0.543116243181	0.59506401569	0.471553724944	0.511058571921	0.605062689721	0.629509205465	0.551997878893	0.504609221087	0.511549809922	0.587069941815	0.612108978716	0.615136869155	0.574284580195	0.576829712124	0.537449646807	0.509834607189	0.504074480772	0.583399611296	0.598444218493	0.60204470783	0.556992886579	0.603161751289	0.669654008642	0.650465151888	0.592726757251	0.648194193786	0.639529480306	0.634032302203	0.580143863211	0.605748826492	0.590096950315	0.556179809266	0.568987827177	0.561799469442	0.654821988214	0.592182073087	0.612950877528	0.564476477151	0.607916797217	0.609542455437	0.53054874704	0.572687308184	0.646676235183	0.636222810096	0.660826268098	0.733594948996	0.618898733867	0.564546444959	0.614368111611	0.564595700585	0.55447270147	0.632274812509	0.612982524783	0.717511072731	0.630634036196	0.621113804709	0.578294330962	0.503914820867	0.632966634739	0.631532253683	0.747506257854	0.632966779915	0.59805162123	0.642151927807	0.627780368333	0.717990278314	0.584113882366	0.703565293126	0.557776805546	0.649475309799	0.715527306933	0.656212435962	0.654520642043	0.637895858423	0.634011779959	0.640457848632	0.554455686154	0.628209488753	0.521954537261	0.54904731311	0.506592371271	0.601871260251	0.501262038166	0.568456149502	0.50053887827	0.547163829627	0.491788629682	0.66660955461	0	0.557472082781	0.530546253247	0.497511212719	0.527562667401	0.569008446912	0.530484093854	0.543052857707	0.57684668707	0.544256533091	0.517571267286	0.555641166543	0.536980789705	0.509676036626
T.CS.061	0.636421476893	0.632296274538	0.583528621142	0.751142777761	0.560478540773	0.578866318016	0.619514177583	0.562418081519	0.594320053734	0.601442370274	0.59925395294	0.704235520283	0.590481990552	0.63176486217	0.565681226364	0.613944459901	0.599870337698	0.596185530397	0.627662819962	0.708924158846	0.548045103073	0.513244450741	0.571475987467	0.597736617323	0.671894784788	0.557587826971	0.618012002629	0.634583548605	0.691057530021	0.609905487484	0.652813342283	0.62943118816	0.595647678093	0.539975573735	0.630151044598	0.522956576619	0.601147101527	0.606699391963	0.586483997055	0.60361440634	0.688061389291	0.650166468377	0.548994696545	0.542086088196	0.504417974845	0.568926874384	0.651766664444	0.614896824934	0.580769270863	0.600040884286	0.583117682653	0.632676897778	0.683566629565	0.571889395326	0.591828304351	0.603895478219	0.645171412471	0.68847569578	0.613625705443	0.594989559273	0.542052570431	0.495816390343	0.574966283543	0.546311141721	0.536442370117	0.485105067717	0.510215947087	0.602154517026	0.503050582591	0.497864462004	0.567107813283	0.621375651712	0.59590118154	0.520330217815	0.536244857253	0.600762550374	0.643294829937	0.63621386593	0.616902177517	0.61028616577	0.563490948093	0.533068765315	0.530255804696	0.600242076395	0.612790432226	0.555167646168	0.585336329693	0.625550817424	0.694208051053	0.662010942268	0.624702515394	0.637022052505	0.630328230419	0.648725921076	0.556953599804	0.597981514244	0.619477423287	0.540739315768	0.60004385748	0.5880394481	0.629857904822	0.582200043221	0.63654372928	0.610968101978	0.608404169696	0.622376542783	0.549148422116	0.540990795584	0.64362489961	0.668070222239	0.64982260203	0.700776113004	0.586674363039	0.504313631837	0.574193682313	0.587141648622	0.534101333347	0.572901023777	0.566010027885	0.696633627409	0.638732885665	0.642068357918	0.581786014846	0.543137208927	0.568657324754	0.637451110314	0.738343200273	0.598404072428	0.589276819816	0.540430859614	0.569837033573	0.685472855757	0.600410224421	0.675355927937	0.538529461801	0.604829488854	0.712886275864	0.620277350851	0.57468917216	0.611161039847	0.616155660893	0.644783515981	0.518606104172	0.603021319781	0.556043881371	0.566937500591	0.527809693348	0.553914937794	0.502556258249	0.598119071272	0.534421543336	0.585306264903	0.479963322137	0.692449888728	0.557472082781	0	0.566917047581	0.482803709993	0.570924709338	0.585802251561	0.542665239766	0.56017091475	0.611671017695	0.549256463344	0.535021680497	0.579670828962	0.58796891015	0.547971615549
