CS.106	CS.265	CS.009	CS.091	CS.038	CS.098	CS.280	CS.017	CS.021	CS.005	CS.092	L.002.M1	CS.101	CS.011	CS.019	CS.335	CS.365	CS.077	CS.066	CS.073	CS.117	CS.122	CS.161	CS.381	CS.058	CS.290	CS.118	CS.341	CS.287	CS.063	CS.375	CS.236	CS.128	CS.213	CS.380	CS.203	CS.374	CS.232	CS.205	CS.125	CS.376	CS.282	CS.292	CS.041	CS.224	CS.166	CS.348	CS.182	CS.183	CS.147	CS.359	CS.178	CS.268	CS.129	CS.256	CS.395	CS.389	CS.349	CS.369	CS.323	T.CS.004	T.CS.089	T.CS.048	T.CS.067	T.CS.024	T.CS.071	T.CS.016	T.CS.085	T.CS.014	T.CS.040	T.CS.020	T.CS.019	T.CS.080	T.CS.072	T.CS.058	T.CS.111	T.CS.117	T.CS.124	T.CS.097	T.CS.108	T.CS.177	T.CS.091	T.CS.100	T.CS.105	T.CS.092	T.CS.120	T.CS.106	T.CS.112	T.CS.178	T.CS.131	CS.088	CS.015	CS.103	L.024.M1	CS.087	CS.246	L.034.M1	CS.241	CS.356	CS.006	CS.238	CS.242	CS.085	CS.237	CS.082	CS.044	CS.188	CS.234	CS.191	CS.189	CS.151	CS.345.0	CS.207	CS.363	CS.212	CS.308.0	CS.304	CS.311	CS.338	CS.228	CS.319	CS.163	CS.152	CS.227	CS.080	CS.112	CS.322	CS.343	CS.321	CS.331	CS.285	CS.318	CS.223	CS.339	CS.361	CS.270	CS.145	CS.255	CS.393	CS.326	CS.370	CS.262	CS.390	CS.253	T.CS.031	T.CS.043	T.CS.045	TFS.027	T.CS.036	T.CS.008	T.CS.055	TFS.025	TFS.021	T.CS.049	T.CS.061	T.CS.066	TFS.022	T.CS.064	T.CS.026	T.CS.142	T.CS.141	T.CS.166	T.CS.158	T.CS.152	T.CS.109	T.CS.095	T.CS.151	T.CS.157
CS.361	0.662797218159	0.72426818275	0.60242964483	0.620209294098	0.622936140405	0.706679484822	0.682985179559	0.657588347411	0.606501374579	0.693361161559	0.693472866558	0.658354971808	0.691674781378	0.683264820271	0.624075885426	0.613472806846	0.630872506396	0.630564035075	0.658307701776	0.630415161954	0.641657382632	0.663330053386	0.564964743824	0.621554694398	0.598332582278	0.584904424413	0.62681384895	0.604484711739	0.607650676561	0.623652165401	0.522847654842	0.671175554193	0.573334762342	0.568606326649	0.649779695906	0.621010579325	0.596910062016	0.643003821219	0.596728556432	0.554211557342	0.575210392154	0.560362887215	0.601377705096	0.604448835678	0.659432988997	0.625245080341	0.64349711297	0.599260945459	0.596564574642	0.540712302734	0.649448075357	0.612356560628	0.635766086074	0.620561978658	0.60591594499	0.605868953348	0.582973615046	0.616246886555	0.609028116138	0.582907763515	0.615179399722	0.62736521221	0.626361006378	0.614537793117	0.599381157832	0.65214211045	0.592397083829	0.639113811335	0.636255949834	0.635739452251	0.724583767383	0.586701575688	0.606009719181	0.666706649108	0.615825344387	0.638467639133	0.667319018418	0.679870599607	0.703095851923	0.721103158108	0.674191218527	0.719581459193	0.708050827328	0.729529229696	0.676656102625	0.626479160628	0.721652972075	0.611047825645	0.677885903236	0.645200348487	0.632781980262	0.681910961569	0.641842619021	0.678591367814	0.614225560477	0.619277545596	0.641177111468	0.687846868281	0.607652917489	0.614312916979	0.655891429002	0.64424281106	0.677793674871	0.597139256576	0.668995696183	0.614929995949	0.574292453776	0.621502121878	0.66251249141	0.617111179011	0.595600549723	0.626599634736	0.612528430044	0.575483294256	0.567446844147	0.589341993216	0.640982180148	0.590159348115	0.609769376022	0.632732845605	0.563718726667	0.582636502366	0.60397105524	0.653825579573	0.613468673184	0.585387118862	0.57982121521	0.592706612016	0.621484518886	0.615671734181	0.583633891152	0.569852263095	0.552610710219	0.559613756014	0	0.578026224015	0.566817730052	0.608038772445	0.573969273332	0.600344486005	0.596635086674	0.602886657536	0.622430397561	0.636299393292	0.634717786072	0.638850487751	0.619554983742	0.64466124325	0.680316041214	0.588927935609	0.641365473553	0.596137458964	0.653730716139	0.622336565707	0.597213395561	0.679778120813	0.682013626799	0.658844744486	0.638058569358	0.65126611379	0.654279780374	0.619527866011	0.645159689524	0.617587542281	0.694066342612	0.714597598392	0.669049982066	0.64782893338
CS.270	0.650256571726	0.677284177744	0.592650881523	0.579021189982	0.683841832175	0.67101558754	0.672385334812	0.676835048396	0.592613365268	0.679187551212	0.675354019264	0.621261194884	0.698598420203	0.665457467816	0.65177387175	0.594977545306	0.642335814464	0.655415790151	0.686396989137	0.680530120726	0.668411142539	0.664115085517	0.586449599411	0.569476519946	0.556404623111	0.542426427529	0.683185801982	0.537374896831	0.501055298089	0.649732622547	0.576474639288	0.662389345033	0.547295261466	0.54767136691	0.619631955826	0.635867422229	0.567088970053	0.584449945761	0.573930889421	0.511365003599	0.515464649221	0.536506763429	0.522327798823	0.578749034065	0.649328334164	0.503320525275	0.549440726036	0.501994129154	0.560974164664	0.513433041631	0.613555999765	0.555863202099	0.531902404614	0.572067232604	0.487194664725	0.530598628826	0.526114038089	0.49744317128	0.516691492543	0.482655681273	0.598125047752	0.601720168437	0.634216902496	0.63340800041	0.588581471467	0.632031669773	0.570778712588	0.626675320905	0.621937791833	0.652340985094	0.689656513431	0.600655308344	0.58603467478	0.643768786497	0.612747497535	0.650489903666	0.642378151259	0.664205599528	0.691423632962	0.68009856308	0.660729363173	0.672966234292	0.674303172665	0.709560802203	0.685729908991	0.630721991254	0.688652324431	0.619302720749	0.657686615301	0.646936317759	0.705484795714	0.700064417087	0.621316151941	0.678309560261	0.679573484639	0.613192703207	0.622197107163	0.687674781183	0.643846156697	0.645345648825	0.654969873276	0.627281284092	0.651799279715	0.595088410159	0.646997153476	0.645624573351	0.608457278895	0.609139085964	0.649103754241	0.584069957838	0.596948448335	0.656850041577	0.589880964242	0.50457506276	0.590823305688	0.634644389107	0.627791176559	0.634656531471	0.554923934942	0.626783469765	0.519682672025	0.6156300796	0.575927984523	0.653098869226	0.586297464869	0.555134733644	0.497355021019	0.547649847926	0.651517265983	0.538010823742	0.612694577876	0.501878701101	0.510541809768	0.606431228216	0.578026224015	0	0.550330459152	0.493647234418	0.607039402009	0.522160041021	0.493698903269	0.523215796001	0.508799371168	0.593378714191	0.638809786035	0.663472552792	0.656212435962	0.665987286731	0.655299746234	0.639944136798	0.634411280554	0.607890844942	0.652306398364	0.573332695523	0.620277350851	0.662726486635	0.646008593012	0.622023946593	0.599227304896	0.670839443315	0.665778898891	0.629260332373	0.637635086779	0.636227265831	0.674272232285	0.68836700017	0.649084418486	0.646811533399
CS.145	0.614694544241	0.615078073845	0.61317226882	0.622386889263	0.625390690353	0.611253501839	0.585169449734	0.62154530346	0.585323979723	0.613431729508	0.617255196138	0.609350066976	0.606790952334	0.594894076309	0.526043946432	0.675124370317	0.535679514072	0.558230483237	0.632787156762	0.665383074195	0.623777940037	0.613279713466	0.597210579822	0.478919032057	0.560679669827	0.555581089201	0.641764319275	0.608198019442	0.555058098912	0.657562397574	0.535919778381	0.684031876375	0.4956959608	0.613368573361	0.508882390126	0.500501921695	0.571923866224	0.56438302526	0.608411231535	0.534400521629	0.563996941432	0.583254806946	0.553953850192	0.616708215117	0.701975262436	0.564693146165	0.515354164266	0.476348358042	0.645193205634	0.558182633471	0.645779927277	0.540625712951	0.594600435529	0.556528435199	0.554888579114	0.538535670263	0.547306699602	0.48938233888	0.656371528152	0.473894699235	0.508983997644	0.510644824864	0.569882871415	0.514923571283	0.49324228326	0.52583774171	0.505487226126	0.514370952337	0.586107706113	0.563206107061	0.646017245966	0.580024713217	0.578294737973	0.552409595284	0.531641982143	0.538548056104	0.547196222038	0.594349762215	0.606926099233	0.580458025356	0.582244066865	0.571465516181	0.612098793179	0.664109100724	0.591219113062	0.516598429544	0.587464095301	0.517326546541	0.566637103923	0.516302155462	0.671248405084	0.654334498453	0.608685037054	0.602382098639	0.616907248697	0.533346514736	0.584615082765	0.597371569248	0.662001485026	0.570973184452	0.581121009863	0.543021995091	0.611952322351	0.623332824913	0.589003877836	0.562452706271	0.569158804414	0.631792096823	0.550794935444	0.621544270116	0.540024116891	0.720987927799	0.628313063408	0.55345107156	0.587027928037	0.64486778925	0.655342450237	0.558413889281	0.55299552395	0.618967166076	0.517463999687	0.604352741943	0.452569062419	0.734188170356	0.583395887566	0.61240436264	0.570393783839	0.588608433354	0.540168400494	0.517222746152	0.661549865491	0.543066765207	0.534301803758	0.60794158881	0.566817730052	0.550330459152	0	0.506747368308	0.589265220136	0.54088868561	0.501652712478	0.584352100085	0.544835740441	0.697381874302	0.559212313283	0.571647315612	0.554455686154	0.515691632865	0.617836290581	0.518681641392	0.573296149036	0.512471412936	0.571122924865	0.582693189201	0.518606104172	0.578418036916	0.544238703353	0.541107065776	0.671625677558	0.595541216449	0.62079017831	0.516131348569	0.503938987528	0.541952170486	0.553619586805	0.598328153691	0.549935932416	0.598631427353
CS.255	0.592471529922	0.623070762748	0.57862009549	0.579821166252	0.671428931235	0.610067092413	0.618084880735	0.641863662453	0.547419900186	0.613595519464	0.622330555921	0.59399752945	0.633709922516	0.593199015182	0.601993637432	0.632422533194	0.595726158178	0.615117993101	0.668039443022	0.667941487387	0.642554142617	0.634776646783	0.583454610503	0.548516157881	0.543559242824	0.529481098491	0.635391804233	0.581543363054	0.510803111008	0.630967903538	0.567773467392	0.679376773704	0.534977764558	0.56826503468	0.553093760689	0.594728005059	0.541737842007	0.574606756187	0.583800090098	0.530768442891	0.508852315564	0.537766360658	0.544850763623	0.621288844374	0.66270322833	0.558995745217	0.51067671212	0.495087556571	0.561585737174	0.509681908413	0.616379609626	0.587761537009	0.556684633892	0.538772709999	0.499586824418	0.520106574349	0.513306965749	0.489862803435	0.613282784398	0.465209545333	0.566845441881	0.567374501437	0.59178093545	0.600499926139	0.540826502728	0.578866769329	0.54967645229	0.597414622693	0.593197946788	0.593804082407	0.635675917831	0.624892084651	0.619713044542	0.565814881366	0.571018527779	0.608850007061	0.580431289861	0.600544053696	0.639261232391	0.601022223128	0.60247354834	0.617111394952	0.636232220756	0.628239099925	0.64234849833	0.582162631751	0.630832751418	0.598587409835	0.587023524868	0.567544220687	0.700520566625	0.670529489507	0.578251093827	0.650496980445	0.654911212033	0.55725220635	0.609254953855	0.648570563105	0.679652938795	0.594207707827	0.612229240674	0.571045935884	0.576831652599	0.586756254558	0.60718777006	0.597709590919	0.61394936539	0.609296919014	0.606584241099	0.573887095198	0.578539564328	0.6678440497	0.573136294827	0.506167650638	0.630690800675	0.643531250276	0.664127773755	0.630781913642	0.539631362802	0.606045642496	0.506622293875	0.614077230166	0.537058669056	0.666867376078	0.563123518603	0.582320649056	0.50792766541	0.521902951045	0.607618354134	0.471943780578	0.631837225339	0.506888640674	0.538494129034	0.614900910156	0.608038772445	0.493647234418	0.506747368308	0	0.612935551451	0.502371767686	0.525760741523	0.545677399602	0.528664259645	0.628573617417	0.594111712375	0.612332106612	0.628209488753	0.623914411722	0.589132581154	0.618391919682	0.602757329556	0.587848082405	0.626459832076	0.559432877067	0.603021319781	0.60705936769	0.602190293916	0.585878117883	0.635034816556	0.658736585777	0.641782166011	0.584379863214	0.561784554192	0.592729489974	0.612599738596	0.641091737598	0.621278297616	0.613239277981
CS.393	0.627738747845	0.6928871714	0.633567218902	0.647181607244	0.633525566314	0.679446276804	0.688645749424	0.649032395829	0.635467662985	0.677335043267	0.668899684752	0.664634394526	0.68637346069	0.670802265277	0.651328826263	0.706052520805	0.648448416011	0.639633938457	0.656769087254	0.658864516585	0.644539058981	0.651857808892	0.601866758815	0.595366703476	0.604012947736	0.612287919486	0.620798995092	0.655781664106	0.613954036058	0.629084544757	0.584231391469	0.637071305668	0.576362961832	0.638815256296	0.653692030119	0.632000531467	0.600852116359	0.605993989678	0.667782941991	0.607107783433	0.597870307891	0.605864058451	0.590982669237	0.584933261826	0.693440955654	0.606937238439	0.623780158185	0.611972662166	0.630856458135	0.638590083775	0.718272900734	0.603208747792	0.602714629878	0.612526790626	0.606388400648	0.574730713229	0.638966246268	0.590358402437	0.630352041252	0.59416325946	0.642659590794	0.624680385882	0.651481468172	0.642782973622	0.599113816294	0.653086147451	0.622299285565	0.641327765129	0.63434158238	0.651013038711	0.702223522121	0.609794211251	0.643568276045	0.634993718307	0.609698385841	0.661179816504	0.674448971262	0.665311750715	0.701532425117	0.714200732453	0.664078135618	0.714677533055	0.673249724267	0.698309588078	0.686284459387	0.647304044497	0.716507376293	0.63315735423	0.683136855959	0.658845292321	0.694226934844	0.665735852641	0.636149747502	0.697264338233	0.647018954482	0.632792957534	0.630444975014	0.683954048233	0.666972010222	0.6495080316	0.662177265193	0.637258569416	0.642304691409	0.604530751259	0.63260411317	0.627021589054	0.64335403881	0.659486710796	0.645399951702	0.675416458269	0.604883012307	0.682779133175	0.623168048441	0.610690505634	0.663722858044	0.661425531097	0.602970129315	0.617866989307	0.577337156529	0.591133891039	0.628970403798	0.60564063605	0.602235976068	0.727917241375	0.623273344208	0.582852677132	0.611257732434	0.616145345727	0.62998543697	0.619227727133	0.642708333405	0.623283933419	0.599533905986	0.642327668099	0.573969273332	0.607039402009	0.589265220136	0.612935551451	0	0.62393139329	0.557964062247	0.618891016165	0.586094967252	0.670629596187	0.636995438986	0.648951143432	0.640457848632	0.655424233614	0.659291401059	0.62624371415	0.658635041913	0.644983677919	0.665510896559	0.683812710925	0.644783515981	0.695821118949	0.675953862646	0.647720609602	0.691145148926	0.693373982029	0.684250533682	0.649434011206	0.659273847387	0.654772671231	0.698343847843	0.69768149973	0.689534608344	0.667605608861
CS.326	0.59202925693	0.645779981715	0.560966726213	0.584358624469	0.672465608123	0.65022129682	0.63799138223	0.668096661141	0.563407249698	0.628851702392	0.62054539779	0.624420203544	0.677394514618	0.597106343243	0.63348189029	0.618697500839	0.610972301172	0.602251217698	0.648109979744	0.667607019905	0.615864575282	0.629479838064	0.56684841204	0.566722005618	0.547116442047	0.536203528267	0.632139355973	0.533856854515	0.53907573131	0.628664711832	0.563484075258	0.652217949218	0.556120031797	0.566911793833	0.589187695188	0.610862283881	0.549970112145	0.58463791583	0.577714192053	0.479541553959	0.52270433209	0.521720031764	0.547706320025	0.6077738079	0.648461528025	0.568247029743	0.549428123055	0.486753281391	0.607485272742	0.48010724909	0.573624785381	0.598255121358	0.595643651086	0.57859774893	0.545218833357	0.55142258372	0.525907542085	0.52869293421	0.612995178475	0.518722478041	0.545666900246	0.566128097382	0.580975751859	0.603472377268	0.586027011745	0.605515368018	0.569583557761	0.580913078993	0.607472878498	0.611091498692	0.650627054912	0.614180611416	0.583786972836	0.586780021316	0.5771832583	0.612772467339	0.567295939911	0.616818472393	0.643361858538	0.636003396384	0.587010245982	0.618899064205	0.64834873439	0.649322415585	0.638430581532	0.604381041256	0.636507732001	0.584166286616	0.596963645323	0.595398975085	0.703722089967	0.676085431178	0.621294835773	0.643682061699	0.634752133225	0.568298148746	0.618437879727	0.640337280107	0.63491332127	0.593215143529	0.605491695233	0.585635849398	0.598530393905	0.574383479182	0.599255980622	0.600936830069	0.598378007639	0.578973424703	0.62480481718	0.552938494334	0.58595393294	0.657442149469	0.542360781374	0.519480689908	0.610465525396	0.58929679129	0.640549614154	0.620167886751	0.55550220366	0.601868743992	0.508426523812	0.597408348925	0.574598026794	0.657113271439	0.560590619421	0.586351962662	0.543620907814	0.518167876262	0.619334564783	0.522783528493	0.607316470173	0.515482305307	0.525837171687	0.591546140462	0.600344486005	0.522160041021	0.54088868561	0.502371767686	0.62393139329	0	0.541353287741	0.531909380129	0.537496725438	0.58704215071	0.59858144549	0.617076610448	0.637895858423	0.622955306943	0.610550265034	0.611913373117	0.606447148412	0.575507523681	0.624472807285	0.555294795507	0.611161039847	0.621682679913	0.609479123443	0.602737177607	0.60980387723	0.642031682598	0.655518198768	0.580385327218	0.583635327303	0.587957796221	0.607421907826	0.647041595228	0.621406292833	0.619913670582
CS.370	0.636277040315	0.675644809833	0.578349923625	0.615450615685	0.658407476175	0.65076134323	0.66959556546	0.649764726646	0.582139917764	0.676309148797	0.672338435479	0.607460599751	0.684245976754	0.648874803486	0.616667846911	0.628489623547	0.624026776303	0.609021618298	0.670405739083	0.679326725133	0.638959859661	0.667251349714	0.594636832083	0.533644397354	0.549402558198	0.512427578078	0.659117561566	0.555476591098	0.503742917486	0.634166195537	0.581225320959	0.640230550474	0.511870138529	0.553050894876	0.573639616994	0.599433745443	0.571147483263	0.588393752175	0.598910777087	0.524145759981	0.529042644829	0.560833385565	0.546128983121	0.583966888651	0.683566171127	0.495039186838	0.505388450306	0.494701424197	0.55134318734	0.526378668899	0.649866197059	0.559854253811	0.543072070911	0.578287942615	0.481626556839	0.495582747062	0.531843922003	0.462065228699	0.584384029472	0.455206122149	0.589054508728	0.557600384675	0.609559720206	0.63772380446	0.551656418166	0.612218038394	0.544875410117	0.615002857028	0.621786060606	0.646307266766	0.701921739379	0.630776498972	0.589589200219	0.60098395163	0.577084965122	0.640280370597	0.661966676985	0.64963615325	0.680890709687	0.679345930322	0.639234943269	0.670386399587	0.653585835669	0.697689125975	0.654038361691	0.606344580929	0.685966300022	0.6250422378	0.651435103812	0.617665830966	0.708183046051	0.702565673797	0.621695152053	0.696365267385	0.665517574976	0.604537418956	0.613091046789	0.666687539057	0.698375536751	0.651894851705	0.629291108522	0.627107237304	0.633364240572	0.6000950804	0.638099024751	0.619491564417	0.620818358723	0.645317861773	0.644673122986	0.623289699774	0.564163863213	0.688619304712	0.61184280091	0.491263775755	0.655738753273	0.641804702339	0.651243060159	0.62659143653	0.546944860189	0.585871435844	0.497239731906	0.61024743796	0.550039433647	0.690864876142	0.586020947658	0.587142391692	0.504125084644	0.55646808384	0.62859286643	0.521688093913	0.622417481433	0.520182541581	0.520053089826	0.63147067388	0.596635086674	0.493698903269	0.501652712478	0.525760741523	0.557964062247	0.541353287741	0	0.518613504694	0.507430128286	0.646147988905	0.620801849096	0.643365633198	0.654520642043	0.616780129308	0.653671846735	0.606605779884	0.621808353966	0.601961893092	0.638333007736	0.58370981728	0.57468917216	0.663949004982	0.639380668118	0.596275387625	0.632873339971	0.681645088207	0.676293500383	0.618765844233	0.635704098793	0.639212015652	0.672523049694	0.691785688316	0.653993727132	0.679900705502
CS.262	0.651473600065	0.695987241037	0.5860174377	0.607573052032	0.64291908768	0.665655415963	0.684852840419	0.648155543064	0.568561499512	0.694341472258	0.688170547681	0.590144173374	0.697668412701	0.678782529494	0.651505965019	0.594813515394	0.646890744634	0.621330388148	0.64317253134	0.647603388493	0.640542053805	0.68455850874	0.587764327489	0.624895345188	0.571059371084	0.555992337165	0.667168877711	0.532315883048	0.550281885774	0.658255178271	0.578950686924	0.6799206684	0.577270264598	0.557415791384	0.604927633085	0.642061675658	0.577648468128	0.659888418954	0.604831565215	0.556041014662	0.53222310164	0.601867235635	0.584746589647	0.613356499374	0.653320271412	0.575393524827	0.595028562107	0.56107538419	0.602697243166	0.529489176708	0.622523563623	0.61715827937	0.628355202624	0.577421908054	0.551717882608	0.578589561595	0.559272475109	0.545079640115	0.619425265067	0.560841243221	0.587722390431	0.59173147968	0.60396730621	0.630942140199	0.598635133297	0.656674788247	0.591320417469	0.631341170487	0.662639976637	0.616939210617	0.697787510006	0.616169006833	0.553504907657	0.634287563585	0.616791226245	0.621926173804	0.651926813444	0.664839971895	0.684857860653	0.690101064942	0.668515638024	0.67017875282	0.677273039161	0.725485446567	0.711618206069	0.62611178411	0.699199167696	0.621126499316	0.67793421371	0.648336549755	0.663737346553	0.691130364381	0.643324471082	0.672956044664	0.657020862247	0.652900958932	0.605977529293	0.685063361321	0.640125757059	0.638897890515	0.634962048139	0.631223592371	0.649592292965	0.611776108669	0.681309660086	0.608200579645	0.625492896246	0.602385633022	0.656085150686	0.597070812095	0.643263276577	0.651678289403	0.601663260205	0.53783942111	0.607285248048	0.601485235946	0.674282634729	0.616383373422	0.588201387882	0.619513077597	0.528655149612	0.642899985722	0.621783561445	0.673936170994	0.597690966429	0.586887075976	0.548990385926	0.567538885048	0.662652170436	0.585446970152	0.62695312311	0.551869300722	0.573838657912	0.588757722225	0.602886657536	0.523215796001	0.584352100085	0.545677399602	0.618891016165	0.531909380129	0.518613504694	0	0.586016348755	0.606320060003	0.613061705	0.654499597209	0.634011779959	0.62482686689	0.65024813326	0.588559134711	0.631067850687	0.586191055603	0.616000916851	0.536246229496	0.616155660893	0.671876155965	0.675721305106	0.587820889201	0.578642406849	0.650834516842	0.64425151287	0.654778809899	0.665410756331	0.641350564936	0.689574207882	0.695125308638	0.64319152908	0.651565022191
CS.390	0.631758576065	0.684745293575	0.604833024523	0.562146185704	0.678276907978	0.663431830261	0.66472178472	0.678471048035	0.599533188166	0.665214088314	0.663588797632	0.614996484573	0.688034331605	0.658676437606	0.632897313542	0.665273412343	0.628182888899	0.615673038106	0.677730025784	0.667483486141	0.651575511877	0.671744021446	0.584574247099	0.543262233441	0.576311820543	0.50086947915	0.662800285241	0.578448382166	0.531098437602	0.60093637566	0.575827344923	0.650920489478	0.543501973896	0.587766081763	0.585795870227	0.635673537529	0.584119813534	0.574624149433	0.585367315984	0.528384055961	0.537593227679	0.51836550048	0.562766314111	0.617618533822	0.623313359694	0.482673391972	0.550841667576	0.491042028508	0.573072906784	0.531410143949	0.60379332986	0.581621731429	0.528166467934	0.577351491587	0.528125027212	0.531098443486	0.516118760385	0.471916737426	0.589762532084	0.483431428835	0.579388777851	0.59216909833	0.633560693971	0.618690603503	0.603311109082	0.617638940084	0.589707185558	0.615832564148	0.600529102472	0.653238102156	0.700574686357	0.608628380179	0.597029582596	0.617102713921	0.630585705581	0.645214401004	0.634736720981	0.657882004213	0.690749888423	0.677786156693	0.664565564196	0.686534028931	0.688826815918	0.700081006796	0.687390913599	0.645588722284	0.68613156634	0.606369844924	0.649181886928	0.64016984525	0.712144278871	0.693968799399	0.623198651052	0.695542114137	0.657852786015	0.621487272954	0.641341074245	0.666327595007	0.694162523762	0.637193580506	0.636518004451	0.634865952467	0.641499681144	0.574982949861	0.642802189463	0.616222038194	0.607346078825	0.640165130033	0.635257467571	0.628812377204	0.58482739313	0.67495675057	0.592509185035	0.505892101834	0.641973558859	0.644083897132	0.593116120394	0.634211704662	0.540435189717	0.617804607249	0.514732057252	0.615216997097	0.576726406523	0.669856623216	0.583282371439	0.613470154889	0.550157713108	0.527908060292	0.626140582357	0.550862032512	0.603078884467	0.509685830979	0.505052118646	0.625938877094	0.622430397561	0.508799371168	0.544835740441	0.528664259645	0.586094967252	0.537496725438	0.507430128286	0.586016348755	0	0.651179599114	0.623723114867	0.637714745243	0.649475309799	0.653636475489	0.646541600588	0.637903369223	0.628607604692	0.603887292469	0.644955033138	0.619077528055	0.604829488854	0.683059561665	0.653926575837	0.634108159478	0.658736513171	0.684546334044	0.679455300404	0.62958521097	0.644002236899	0.63504765064	0.663209080164	0.692062973103	0.654024239304	0.668351036656
CS.253	0.703290188249	0.753436441053	0.647751538432	0.644860979719	0.718015823226	0.756540727757	0.753098372429	0.741795861636	0.659145350691	0.733276634689	0.721671558201	0.68842637361	0.754830765828	0.718093623597	0.732808055917	0.604353424719	0.72901545927	0.701335130849	0.698300292207	0.677475414215	0.690722994189	0.706397568955	0.62567600862	0.682704150943	0.6079920194	0.635024495964	0.708097151659	0.609292914105	0.623385502006	0.670168754336	0.638312183684	0.684389533247	0.690567547829	0.593927140635	0.734456038434	0.731569968358	0.608035662525	0.675007964409	0.605419171078	0.591854153281	0.606527081536	0.642595171729	0.648592736037	0.672798571039	0.648255909349	0.620087428749	0.693342383409	0.664345000576	0.577001367933	0.572667181189	0.567936156412	0.679420683777	0.643208505064	0.645947991899	0.619387853315	0.644548091794	0.581222305507	0.653541813663	0.577576525754	0.647450541808	0.687007663863	0.694660296329	0.716398179445	0.725372313124	0.695170440386	0.736529145204	0.671844179349	0.710461726345	0.708056238168	0.732931725563	0.754334022234	0.682090333608	0.683456340686	0.693353488091	0.697467044774	0.738901324992	0.725821328931	0.714863034639	0.761940394983	0.76753484886	0.741418767031	0.76321146519	0.739883768563	0.744568912863	0.754114031089	0.731012856123	0.77475705599	0.734789982415	0.743091965728	0.738424959549	0.719914271551	0.783233189302	0.672388148864	0.738118176357	0.699530028944	0.699800134362	0.718086606411	0.757337232197	0.647670767627	0.704081200882	0.70612276181	0.714693298374	0.696800373553	0.637639535593	0.717024811544	0.694469137716	0.648884455055	0.607004261122	0.715808972509	0.600230523325	0.702576916799	0.613567594879	0.564972024189	0.598028070049	0.638377778492	0.634556199947	0.666601814883	0.69267718743	0.659844858429	0.630078930466	0.654587884029	0.619140693268	0.720171666537	0.630788547695	0.661719270709	0.62407966209	0.603788906862	0.646886460816	0.711029336959	0.664549521933	0.619259039213	0.622754627166	0.61939127263	0.652194522167	0.636299393292	0.593378714191	0.697381874302	0.628573617417	0.670629596187	0.58704215071	0.646147988905	0.606320060003	0.651179599114	0	0.713504716237	0.728603206493	0.715527306933	0.746036929814	0.705963139587	0.721114425489	0.734275239537	0.700366158706	0.728578192309	0.660513452651	0.712886275864	0.735826814854	0.745667907668	0.720674027413	0.624106288952	0.744940471813	0.745053483786	0.738287653872	0.73742334217	0.70166843539	0.757516472421	0.757420797508	0.747898824276	0.721185223461
T.CS.031	0.595251888558	0.614926184529	0.617434212085	0.65924844437	0.577076064037	0.552503176518	0.549014724262	0.571661614606	0.585342102589	0.574620307484	0.618978984255	0.617187138622	0.555128199744	0.585035619248	0.532485887945	0.713821936542	0.548269816588	0.564181097912	0.589980387598	0.626683918233	0.55070981102	0.569599682554	0.656132657377	0.545904030461	0.583715568666	0.640292000874	0.570122726949	0.628138413845	0.626769797928	0.672513367292	0.557053612067	0.709307369169	0.583621726925	0.654948581218	0.540242043721	0.531883609299	0.631565752637	0.581461040516	0.663276839507	0.630021379171	0.623544438063	0.66883205128	0.616789291402	0.630461820086	0.73296485776	0.665653668136	0.622976820471	0.592563665464	0.700013671418	0.625863009605	0.726382911055	0.583190168804	0.656017790212	0.584551584254	0.639357241798	0.630228522802	0.623020819627	0.610548892943	0.717447352188	0.608924501696	0.533153087214	0.548202796355	0.529144343057	0.501927177893	0.518199721129	0.545105553578	0.543939815395	0.506329411478	0.583236111923	0.496396596614	0.573474513781	0.585889421001	0.542987285976	0.545007187391	0.526797240026	0.497308839916	0.532862182706	0.548859974624	0.546178501251	0.552125119039	0.533999782617	0.526306203994	0.585306745719	0.636438179417	0.607134961609	0.527669780802	0.559084639702	0.528585279818	0.562165341182	0.548171365487	0.619065230673	0.610535523405	0.584614467371	0.55857965953	0.59477965015	0.552290404761	0.549894585744	0.548067507547	0.658593321276	0.532336957651	0.554520735472	0.503393335801	0.576076530035	0.637571017578	0.60258439661	0.525267665964	0.604513432327	0.66340966967	0.523276374299	0.622654796659	0.596878685774	0.738734536528	0.654904876844	0.622559512961	0.62674882897	0.669913179688	0.682608942959	0.585045465916	0.619737516448	0.618339502196	0.636539325832	0.6389515394	0.512865466753	0.758617338963	0.586035251659	0.61302271515	0.649056229725	0.627296950601	0.533207804081	0.582504045464	0.715331278744	0.64024162722	0.638668130325	0.619385285858	0.634717786072	0.638809786035	0.559212313283	0.594111712375	0.636995438986	0.59858144549	0.620801849096	0.613061705	0.623723114867	0.713504716237	0	0.506452186234	0.521954537261	0.497720952828	0.56161058698	0.526031821167	0.520889523316	0.534063305001	0.51038546795	0.595953337911	0.556043881371	0.528382723554	0.526268891405	0.493944746582	0.66462517938	0.54401204269	0.537184178935	0.521724880913	0.516906032086	0.499850790434	0.552726180748	0.546255589816	0.523648491345	0.540431065538
