CS.261	CS.059	L.011.M1	CS.017	CS.035	CS.093	CS.280	CS.039	CS.357	L.008.M1	CS.257	CS.354	CS.105	CS.037	CS.022	CS.335	CS.122	CS.301	CS.062	CS.073	CS.056	CS.373	CS.382	CS.161	CS.229	CS.115	CS.137	CS.248	CS.064	CS.153	CS.282	CS.213	CS.126	CS.292	CS.203	CS.236	CS.224	CS.128	CS.376	CS.232	CS.380	CS.374	CS.136	CS.378	CS.375	CS.214	CS.372	CS.183	CS.395	CS.385	CS.148	CS.181	CS.323	CS.129	CS.147	CS.348	CS.349	CS.177	CS.359	CS.178	T.CS.014	T.CS.058	T.CS.048	T.CS.046	T.CS.080	T.CS.041	T.CS.025	TFS.023	T.CS.012	T.CS.062	T.CS.042	T.CS.071	T.CS.004	T.CS.034	T.CS.040	T.CS.092	T.CS.177	T.CS.122	T.CS.153	T.CS.159	T.CS.147	T.CS.156	T.CS.110	T.CS.180	T.CS.129	T.CS.098	T.CS.117	T.CS.161	T.CS.134	T.CS.104	CS.246	L.034.M1	CS.088	CS.110	CS.241	CS.082	CS.242	CS.103	L.024.M1	CS.356	CS.085	CS.015	CS.087	CS.237	CS.006	CS.325	CS.347.0	CS.308.0	CS.044	CS.150	CS.364	CS.151	CS.165	CS.191	CS.363	CS.338	CS.387	CS.336	CS.358	CS.207	CS.361	CS.319	CS.318	CS.320	CS.080	CS.152	CS.112	CS.158	CS.223	CS.202	CS.339	CS.331	CS.343	CS.227	CS.163	CS.326	CS.393	CS.370	CS.262	CS.270	CS.253	CS.255	CS.145	CS.390	T.CS.066	T.CS.045	T.CS.043	T.CS.026	TFS.020	T.CS.008	T.CS.036	TFS.021	T.CS.064	T.CS.055	T.CS.049	TFS.022	TFS.027	T.CS.061	TFS.025	T.CS.166	T.CS.157	T.CS.152	T.CS.109	T.CS.095	T.CS.142	T.CS.141	T.CS.151	T.CS.158
CS.112	0.649687824802	0.611985549693	0.610672221374	0.60934894568	0.571048007016	0.616083690469	0.684947815559	0.541305870032	0.640222666374	0.620425494282	0.601581358496	0.590492416385	0.624431715348	0.585505176461	0.550515832275	0.628584988987	0.57376034738	0.612927723032	0.582762710272	0.567921857311	0.561197555801	0.568141516804	0.622767085622	0.497349767336	0.555451141045	0.554495595307	0.632514424115	0.569423969779	0.588532991176	0.512000593734	0.587402726693	0.554260882744	0.613218184447	0.515246683125	0.639985081015	0.593547016318	0.682527847485	0.5966408501	0.56858087459	0.562722125921	0.642188461049	0.575283462832	0.479463896812	0.583448174296	0.583203573717	0.604902121065	0.585340822557	0.589453655615	0.580761872955	0.602130647501	0.582560436059	0.584056059237	0.610531135056	0.590667891314	0.583211319913	0.610648919013	0.613795991525	0.630620411545	0.656728265714	0.603317341339	0.607086504514	0.609802850903	0.620766074859	0.58273799293	0.615433267886	0.620450977045	0.623533920183	0.664216903063	0.660308476121	0.627589344591	0.662905051881	0.658432849549	0.626395968339	0.64315370481	0.610625765477	0.677173701635	0.66019946774	0.65751566361	0.642700977785	0.678773250949	0.68900382725	0.631428255696	0.641807802536	0.608569328503	0.656537463184	0.661090929605	0.659873688438	0.605974287839	0.656476429697	0.683515581266	0.621176728083	0.589079259089	0.647359651932	0.532749613173	0.652589699919	0.580842581139	0.621289319272	0.550445169897	0.675180269155	0.643632807728	0.558779751915	0.639312233116	0.600797061852	0.521679589725	0.57606559044	0.668055804158	0.593657361337	0.5353751494	0.592801001836	0.545607797493	0.606158857122	0.595079907383	0.590758326786	0.646057475922	0.56722949596	0.556770903446	0.582480385785	0.592366973403	0.6421894083	0.607864683138	0.585387118862	0.585768662214	0.557786818604	0.576441973726	0.533698194404	0.62175729664	0	0.483595846201	0.577132925691	0.618968573836	0.622435198478	0.579509044864	0.612183658263	0.645691283399	0.51199368733	0.586351962662	0.582852677132	0.587142391692	0.586887075976	0.555134733644	0.62407966209	0.582320649056	0.61240436264	0.613470154889	0.672440608983	0.630634036196	0.653333821763	0.624915929767	0.664324535484	0.625343707649	0.613880592371	0.643305965582	0.634673138274	0.628315533621	0.615296705327	0.677771922527	0.64284488086	0.638732885665	0.62939407185	0.64590169481	0.633476241127	0.627652503842	0.677684382269	0.678099739856	0.678036317809	0.657824611475	0.666215265068	0.654006289296
CS.158	0.65820840283	0.628278934588	0.627791590479	0.615457128658	0.59691795459	0.620773495954	0.666855756448	0.567234620691	0.647371061146	0.584721170166	0.59209289659	0.59506746127	0.625600572575	0.594239702565	0.540395645564	0.659478392665	0.59452238076	0.622469991632	0.58340842899	0.563254951222	0.580196553426	0.576742746661	0.636896381348	0.544513868587	0.573925028606	0.558339834109	0.648268997717	0.565399417873	0.572575883663	0.537637271962	0.605764582329	0.578489912428	0.625857575505	0.569900032079	0.639222467363	0.581866874234	0.670966060946	0.600594569429	0.571022453657	0.570960990965	0.65655871785	0.587635618477	0.533538777731	0.603111810097	0.58930392303	0.629797672724	0.603613104229	0.62426827052	0.617335405702	0.625231401596	0.603853394435	0.606001291567	0.614494959468	0.588810218779	0.603612548331	0.617341388797	0.620855757114	0.646934570786	0.651075234053	0.644301086141	0.604634865841	0.630288982262	0.621029552019	0.623835404521	0.646324794552	0.616238491098	0.627202073483	0.654946054528	0.683968942335	0.649295049905	0.662190861456	0.652725442942	0.633862631783	0.649373556379	0.62115683732	0.683806092038	0.670990092655	0.655699279167	0.639001119641	0.682955738089	0.692097946004	0.641232354606	0.649252896995	0.620589109816	0.680808102514	0.660139982042	0.655607908466	0.624487486249	0.645740140717	0.673206907508	0.628413717467	0.613082136575	0.640361978171	0.545093521176	0.652181098343	0.590438157868	0.625452570859	0.577329155183	0.661097706696	0.649077013044	0.541801221483	0.64561012	0.5825797856	0.521307405572	0.58829171822	0.678007047305	0.586182143053	0.551236147412	0.573238623234	0.564591622184	0.623454925779	0.616601840266	0.617003435721	0.648256048895	0.585247612345	0.577829668394	0.605976254905	0.61469357788	0.6440434502	0.598460420525	0.61569020576	0.61012351238	0.576904477698	0.584379028798	0.543563757889	0.619763534267	0.483595846201	0	0.595133162157	0.640371804314	0.630265458038	0.593795561787	0.593285180319	0.665414960395	0.534858155074	0.603560906424	0.592406557503	0.616645880683	0.608478977153	0.627587588694	0.646450184033	0.587833596181	0.639674330563	0.59951338493	0.680536442488	0.631532253683	0.63652571055	0.665396761247	0.666715178821	0.652846363288	0.604393639319	0.653124288875	0.638788401665	0.632050986099	0.636059129927	0.682977280296	0.656870681969	0.637451110314	0.63796456751	0.639987934016	0.635372274267	0.645472883226	0.681151248101	0.684316722432	0.674344339983	0.666363331683	0.676577840166	0.660689155174
CS.223	0.641023755058	0.633919255061	0.611032687177	0.690800986053	0.640681996517	0.685178954357	0.67526973762	0.655317480719	0.65269741548	0.573080763939	0.660818300534	0.669646188822	0.638514994768	0.639475121557	0.592144540092	0.61526416931	0.676898147165	0.561193536612	0.63418654013	0.679018865269	0.567180926257	0.502769144072	0.545013917481	0.551750254929	0.527605202875	0.622102467245	0.574875484144	0.531597712269	0.623686252549	0.596531729929	0.498626489992	0.554936619685	0.536617707392	0.559238026743	0.627361426905	0.659884034791	0.609967713298	0.510716140163	0.502468855322	0.584802239543	0.610889084433	0.564628756424	0.537717782775	0.629549520518	0.555169446541	0.509424192278	0.476599524337	0.541073809012	0.512002225836	0.500395612468	0.536327854099	0.494638339656	0.467356280031	0.56084349541	0.506508306733	0.553789510139	0.496859728011	0.538813723194	0.572638672514	0.569138773424	0.595737533106	0.601515333718	0.612177785297	0.560856911086	0.59710794886	0.615960023355	0.597656476817	0.608387523726	0.620137709511	0.634255060347	0.642567883982	0.606413728121	0.572809552683	0.640802494286	0.649576421563	0.654488773771	0.674166188077	0.617795508698	0.668131856276	0.70424249404	0.690660614059	0.634060689064	0.651831668061	0.656338544696	0.642351277547	0.687611414064	0.635747602845	0.636226158493	0.632053720595	0.674418845326	0.609478263965	0.632125869586	0.692342796705	0.581445755199	0.674777624725	0.633073199581	0.62449981138	0.632498656081	0.679287427966	0.638045528706	0.640465427847	0.694704924497	0.647751502005	0.557280355987	0.62860058578	0.65501153695	0.604491554385	0.600793470509	0.625569331388	0.558985081257	0.572278569832	0.556705680592	0.62653465275	0.649378230208	0.518016566031	0.573235079754	0.497491087219	0.539366994045	0.620093638796	0.571735901843	0.552610710219	0.494395574462	0.496420517123	0.486663876065	0.58849417704	0.576423779094	0.577132925691	0.595133162157	0	0.626678117165	0.597086342622	0.542895356488	0.521738461644	0.640930500572	0.592087890306	0.525837171687	0.599533905986	0.520053089826	0.573838657912	0.510541809768	0.61939127263	0.538494129034	0.534301803758	0.505052118646	0.668485110599	0.632966634739	0.628331911693	0.63787165124	0.654710029784	0.615982441647	0.645496554679	0.633164273089	0.615901265738	0.621269813295	0.568238337351	0.648939721304	0.645391738171	0.568657324754	0.595321861866	0.596907509752	0.669528792835	0.616576529709	0.663990588526	0.695377987695	0.667086675904	0.678433306867	0.649081041931	0.633933707486
CS.202	0.636621345053	0.647703533769	0.639965119695	0.675926317296	0.608302669126	0.653531494452	0.678938612717	0.65601482199	0.630981763408	0.666132628528	0.649229131108	0.623806567275	0.634305858426	0.69235475205	0.666463146207	0.693239604315	0.647629385399	0.679928520316	0.594075318185	0.658065667841	0.676709408754	0.626435805891	0.602548636723	0.638072108736	0.617784225213	0.652085200723	0.626746279533	0.646909027674	0.651173229794	0.629724994364	0.64833750998	0.624748835641	0.583140845341	0.633114668279	0.622554810142	0.67547206228	0.692734048434	0.62108448035	0.619736600328	0.634657668838	0.627341296056	0.641061772404	0.63522076944	0.631785460831	0.546807631242	0.563670891137	0.654861232569	0.674663151866	0.663210199527	0.661000583357	0.668942745088	0.681169318872	0.653450791529	0.640462471979	0.625070373314	0.653770926421	0.659433818936	0.645292066606	0.657895008819	0.624025318666	0.647144473117	0.619133587187	0.619984761766	0.605514562785	0.594820969498	0.620058636691	0.611074345151	0.621256012314	0.619654589743	0.633123902643	0.646459717838	0.637681526899	0.584560458573	0.610966398403	0.631911358302	0.687912939124	0.664993863289	0.645301431697	0.669840674267	0.689185171227	0.678939319024	0.620988132301	0.649929024444	0.667558962034	0.662475682082	0.68620192549	0.637917478627	0.662755519213	0.610363255674	0.674018254003	0.626499482472	0.669034264967	0.644043671526	0.67082730667	0.653583880084	0.66036473048	0.625122499159	0.64193534721	0.664533079763	0.607275147608	0.666144819336	0.654345521844	0.623139688864	0.631328876172	0.614741690605	0.683829342869	0.645346212233	0.618363895382	0.585438959269	0.618170295077	0.61003633541	0.638738038566	0.615538117683	0.637917556477	0.623128618574	0.661220125486	0.586440583099	0.565399692162	0.68985736999	0.619249209539	0.601152501834	0.652487517443	0.645992295295	0.615203116936	0.640392588269	0.627793965927	0.618968573836	0.640371804314	0.626678117165	0	0.574391326302	0.664454940151	0.650457881367	0.706850939497	0.625188840036	0.599505526406	0.649588998445	0.673956966439	0.624302400393	0.660461313243	0.66735343159	0.64678999473	0.623158299789	0.65743836401	0.663603759036	0.614417968082	0.605458687052	0.661980649481	0.658508923644	0.582117940325	0.664071458947	0.623220870934	0.630049021767	0.655531301091	0.644858598246	0.659536593686	0.618535715857	0.590585248737	0.597558000864	0.61728111175	0.605442783729	0.596499079382	0.662787433113	0.690541976496	0.632141664166	0.644175008266	0.655974350681	0.644521473202
CS.339	0.642082717249	0.640667692501	0.622975591238	0.673391630047	0.631302746988	0.678127376845	0.683113425422	0.656399799504	0.604713350562	0.595782665259	0.65881742703	0.630055469344	0.610070344752	0.650463811568	0.627405947588	0.64385770321	0.639875965648	0.628224589735	0.600214335854	0.624209022992	0.651591018374	0.586092966453	0.566101212607	0.594537433481	0.591267523188	0.663235623909	0.618394652466	0.615323234593	0.679088332401	0.633945673597	0.593900450856	0.580989627766	0.584557029029	0.636451429731	0.590743343481	0.681561047746	0.68136143269	0.595484269387	0.573214717324	0.641959304141	0.596395517932	0.616797209377	0.606997584566	0.618560314429	0.542272474317	0.568145312025	0.634737484518	0.677269223189	0.644444846133	0.628379792188	0.657737083728	0.639570929532	0.601163426993	0.633804182661	0.574235411692	0.658994901184	0.624165048638	0.613938891063	0.63352645553	0.634400462887	0.634162386508	0.613390262199	0.612811760873	0.563941181212	0.570727915256	0.626089506877	0.594121345273	0.565629242583	0.619469172362	0.620969110928	0.633339091235	0.618738384845	0.557230414317	0.637413510772	0.623976884181	0.67674841863	0.66129839408	0.615684551416	0.677479141729	0.707260087316	0.6681738329	0.616578678433	0.671140347101	0.643671531873	0.659936669125	0.666502260273	0.632485068693	0.674125053168	0.617527385498	0.674418754716	0.594495462613	0.640749486119	0.616199413654	0.633456739453	0.669340640047	0.674147161026	0.606018403559	0.651344907122	0.63910587815	0.62507065114	0.658266216946	0.669586906949	0.598072601589	0.633239860505	0.58737300585	0.681771540223	0.624234711215	0.59222734655	0.580697723598	0.618304358219	0.585370525908	0.586637118571	0.622892131501	0.612220223104	0.60843172425	0.636145258797	0.581277833191	0.555606440813	0.632776555702	0.622483711386	0.559613756014	0.58570991193	0.581509906043	0.606627621684	0.585476516182	0.616642645779	0.622435198478	0.630265458038	0.597086342622	0.574391326302	0	0.646921810223	0.589956642984	0.679948803934	0.604720418006	0.591546140462	0.642327668099	0.63147067388	0.588757722225	0.606431228216	0.652194522167	0.614900910156	0.60794158881	0.625938877094	0.649925074879	0.59805162123	0.599972086845	0.641335207335	0.637325668662	0.585270046827	0.662464477157	0.58999733683	0.60647041443	0.64554760454	0.57856436652	0.650346492687	0.6042171181	0.589276819816	0.548844010759	0.623899003793	0.606206368168	0.604268388898	0.665162797346	0.678954661106	0.614922549995	0.634958245425	0.625469742271	0.620994865027
CS.331	0.549974958651	0.556242656377	0.56277706058	0.617215002737	0.595323215392	0.586557438897	0.592938306462	0.607426195825	0.570489421497	0.616633111053	0.602499798736	0.646994957412	0.577462906023	0.632193063683	0.604016710535	0.681270556751	0.597252196489	0.491303333099	0.566820078822	0.637670169068	0.585091673358	0.520125511837	0.553072812932	0.591315364268	0.575848177569	0.623578904887	0.539685579198	0.517310741258	0.571749795595	0.555670170267	0.561097830486	0.570259689367	0.499813478737	0.494860640821	0.560149151991	0.637622231109	0.710292089637	0.493776909133	0.56878009585	0.530866423754	0.547168111547	0.565130131674	0.549760057745	0.650475135353	0.582416160091	0.568047658786	0.513484225204	0.613030780276	0.502517213267	0.470134441557	0.611513187259	0.52020280033	0.466175105027	0.543815870711	0.564199515591	0.505682543755	0.503967011196	0.59144043228	0.656434465938	0.555653214322	0.559546446878	0.563937737659	0.573632435531	0.568060613412	0.61694877956	0.571438932284	0.532252352457	0.602474691053	0.661292185013	0.560647677486	0.548751540079	0.550435843549	0.579737493552	0.554002382371	0.563759330091	0.568981701932	0.539621227186	0.52942408275	0.564167823398	0.568413545063	0.570424763495	0.562440295458	0.564814042748	0.540886777004	0.553521872249	0.572967220302	0.555638868818	0.539102037141	0.593492827461	0.561735392104	0.514025652924	0.568440496255	0.70498676794	0.597492118342	0.575611667532	0.557991798776	0.53832574349	0.549854802114	0.656950711098	0.691159628596	0.562299513055	0.654763253284	0.658344990499	0.588168919441	0.588027690073	0.700776202552	0.62650826786	0.642600935415	0.600591647858	0.514025065905	0.63793061521	0.536228298428	0.680878065824	0.575854855898	0.532353931168	0.497678244185	0.551169344712	0.544270369586	0.672232820477	0.605797704335	0.615671734181	0.520434369041	0.50860893808	0.503225636492	0.575544052353	0.490542178741	0.579509044864	0.593795561787	0.542895356488	0.664454940151	0.646921810223	0	0.575755004834	0.711416238073	0.608743059996	0.522783528493	0.619227727133	0.521688093913	0.585446970152	0.538010823742	0.664549521933	0.471943780578	0.517222746152	0.550862032512	0.581837428339	0.619222129315	0.608063848131	0.670660587566	0.559063522306	0.615342888606	0.571531054954	0.627644133267	0.562851105422	0.588694563292	0.595455184067	0.55627661458	0.600348381933	0.59498691175	0.60485006612	0.550610845696	0.625672412177	0.564934159658	0.558399814014	0.591020640889	0.661627656592	0.651754168427	0.609388729578	0.537749946774
CS.343	0.650856605647	0.656033203139	0.625288155943	0.671459651272	0.662144283877	0.704346484241	0.664365922501	0.652816343861	0.615171770936	0.550296829783	0.665737253071	0.669168626075	0.642603261872	0.641716080154	0.595190995909	0.598347943308	0.683211034794	0.573698498456	0.646693669821	0.665846728388	0.595505497487	0.552384628476	0.546089658561	0.569335636889	0.580688336181	0.652914074386	0.596388530063	0.561642927999	0.653600037459	0.646902097527	0.495633828635	0.524332726757	0.570490603616	0.58966707686	0.61437403687	0.644404105624	0.555298489428	0.562995487235	0.502693152609	0.626202825007	0.619218365474	0.545321760268	0.590549458364	0.611660340002	0.538961593012	0.558793472228	0.532358061111	0.582381565239	0.575457274977	0.564655885719	0.559550571557	0.561413932053	0.522684054679	0.589592740711	0.513891172051	0.622788692082	0.564063633054	0.526856002195	0.604620966066	0.635985084335	0.639476551635	0.635589498592	0.617351655809	0.577551768559	0.585437589414	0.634008110651	0.585983069466	0.580977439513	0.637408019272	0.641109044972	0.655978953919	0.629992527415	0.583435735344	0.644911836663	0.650326390251	0.698863337797	0.671842114249	0.613097230932	0.684465610126	0.710181804404	0.693246879537	0.612222726332	0.680797792647	0.665365420137	0.676972304017	0.677029474776	0.626938316043	0.652807268022	0.640359096977	0.686623816616	0.629083079882	0.626004423801	0.697829603893	0.597037723491	0.680811775233	0.673486019036	0.62714828147	0.651236546695	0.664585080447	0.629737228977	0.665510672213	0.689439901088	0.641930285381	0.564338089379	0.616720855959	0.587564129592	0.584771577546	0.608555220543	0.617075835882	0.576327869047	0.575989241354	0.631650861907	0.605789794259	0.646955392894	0.524129328823	0.578178172626	0.526653901084	0.580223696888	0.596400369883	0.55944035546	0.592706612016	0.498451358848	0.47833167163	0.506718562878	0.576579593107	0.602216357905	0.612183658263	0.593285180319	0.521738461644	0.650457881367	0.589956642984	0.575755004834	0	0.602778090514	0.610102461515	0.518167876262	0.616145345727	0.55646808384	0.567538885048	0.547649847926	0.646886460816	0.521902951045	0.588608433354	0.527908060292	0.661540200691	0.632966779915	0.613831940349	0.653730743525	0.66778725955	0.594538794801	0.659219864725	0.621944548727	0.636213368056	0.623535822054	0.540666062452	0.669505122906	0.652753587519	0.598404072428	0.563085840918	0.600647041132	0.646769578828	0.632820983971	0.677515758584	0.696063665426	0.651683843736	0.65941753648	0.640654924991	0.627575659141
CS.227	0.794261194978	0.776279207402	0.747300513445	0.766260678054	0.759162325558	0.78818257126	0.788970634908	0.734025752339	0.772139169347	0.674702477709	0.753195122602	0.747124963702	0.770987335059	0.693942283103	0.66660331915	0.562152531269	0.772071273534	0.715271069295	0.748793402535	0.72130037166	0.663265614681	0.670413044414	0.714797164477	0.618638131421	0.649810844268	0.674138895745	0.73812513946	0.66994715292	0.751072752689	0.730534340096	0.64548075673	0.631227559769	0.731034888173	0.67178138156	0.751595793352	0.719061696391	0.576155658621	0.715143575141	0.63039015962	0.746091958688	0.76276167436	0.630768362427	0.685345321599	0.645587286975	0.654566758408	0.649315341126	0.673440063072	0.563378279114	0.704730926395	0.686264256152	0.650303353638	0.68003224931	0.680744741963	0.722363045174	0.636738056466	0.722920994617	0.700489664087	0.636332244751	0.628222264953	0.725119987793	0.749520263521	0.750370364664	0.725282507695	0.678182127373	0.702906958035	0.757903854856	0.744806954243	0.73169591773	0.681535725248	0.777021979338	0.805793691644	0.765700923389	0.720438475956	0.775649382495	0.77570875937	0.803206311403	0.805484120008	0.768791372216	0.803015092918	0.825391020049	0.824208299718	0.764849362271	0.8004399366	0.776828275189	0.792360188524	0.802432528717	0.774481704691	0.781168029048	0.780722744951	0.805658847067	0.760871300042	0.730475689608	0.713585671996	0.66218998044	0.786673772823	0.760475807596	0.77629626737	0.737412005284	0.771797819671	0.674907115924	0.759281107842	0.782491130933	0.721605913468	0.587151325165	0.732727968465	0.610406607625	0.602220862532	0.650553778519	0.72752974199	0.695548780852	0.614054803976	0.727285902846	0.623646903991	0.775632796519	0.651123209768	0.71328143341	0.666663632184	0.696414111453	0.592138085003	0.620937178819	0.653825579573	0.644633186313	0.6201628503	0.672247626894	0.681402302496	0.757408776763	0.645691283399	0.665414960395	0.640930500572	0.706850939497	0.679948803934	0.711416238073	0.602778090514	0	0.644692418588	0.657113271439	0.727917241375	0.690864876142	0.673936170994	0.653098869226	0.630788547695	0.666867376078	0.734188170356	0.669856623216	0.782522211588	0.747506257854	0.761892146696	0.661246019705	0.795947911076	0.719257921355	0.761555087182	0.740032012215	0.759001573386	0.75791113463	0.663534833068	0.79347183352	0.767797747801	0.738343200273	0.706371161282	0.762133388491	0.765941795979	0.766897173382	0.805744471363	0.817477682009	0.772149295898	0.772447633377	0.783309933365	0.772291660174
CS.163	0.663268758166	0.64788148547	0.619658703346	0.646967951573	0.580431192962	0.616498200365	0.67791615382	0.584198058123	0.645604466734	0.626577765451	0.612099132449	0.61632334387	0.619953405293	0.626592586088	0.554623407844	0.680090245241	0.591341350758	0.623291299641	0.577636808449	0.595648209941	0.581883184005	0.575507208053	0.630872944201	0.530422863571	0.56857390516	0.548630094397	0.634931848848	0.576691676891	0.565554226451	0.52943858281	0.606385493289	0.60649410174	0.609283521587	0.561792092003	0.626909659225	0.585121529404	0.666124364968	0.621515016322	0.580676253435	0.547164237833	0.658308705623	0.605204452473	0.491538272483	0.589537489956	0.58861685022	0.589416765886	0.631208542831	0.637174370625	0.614585024132	0.60093981914	0.637211105431	0.593108891978	0.617996216531	0.606069803025	0.592936268801	0.631311395788	0.618901195218	0.639854543668	0.615249091757	0.626419486413	0.611880887859	0.629072503656	0.608953042232	0.602374717784	0.654396521009	0.622786838235	0.606509811167	0.632983742682	0.667595095766	0.642474027836	0.658609891641	0.650220569049	0.62041723128	0.644955716987	0.637305581398	0.67402824642	0.678912750982	0.645845533049	0.647853460037	0.688614455021	0.705089842985	0.635126522642	0.657215188915	0.61511077641	0.662711123048	0.675816875644	0.654454536177	0.630222827474	0.652701689167	0.67894822845	0.60553678192	0.622196584407	0.636453501839	0.576861425278	0.669450132728	0.578019774242	0.627869755957	0.576366962249	0.675735066507	0.634176761987	0.578925511198	0.659721027129	0.576296899199	0.501388565908	0.57586426007	0.695691784079	0.589616749481	0.541442223416	0.580466942579	0.586143916558	0.606881656478	0.606078952107	0.590132366133	0.639587296604	0.580626162647	0.590453178064	0.596251397878	0.592035621947	0.669377351703	0.581871400076	0.582636502366	0.620833078956	0.586673331388	0.602491796819	0.545572698035	0.620705882353	0.51199368733	0.534858155074	0.592087890306	0.625188840036	0.604720418006	0.608743059996	0.610102461515	0.644692418588	0	0.597408348925	0.60564063605	0.61024743796	0.642899985722	0.6156300796	0.619140693268	0.614077230166	0.604352741943	0.615216997097	0.654860590603	0.621113804709	0.645373246273	0.673706623173	0.671374367568	0.648652716245	0.606772845108	0.643239428597	0.651434838716	0.643146703264	0.632681178728	0.668343410475	0.651817127606	0.642068357918	0.621425295905	0.637017047003	0.644424120741	0.620700257702	0.676664214554	0.691185821605	0.6743076515	0.685638704445	0.670444902124	0.644745040373
CS.326	0.612955946508	0.633073825766	0.595876864274	0.668096661141	0.63106618925	0.642800186071	0.63799138223	0.643141614314	0.611959927035	0.563734161097	0.638374842827	0.642005181373	0.602860337722	0.644548781508	0.599299827097	0.618697500839	0.629479838064	0.556638041065	0.603879240226	0.667607019905	0.62000446939	0.51871211496	0.571630535053	0.56684841204	0.581671170548	0.600455704994	0.572375451577	0.546159487763	0.636374005768	0.587078413243	0.521720031764	0.566911793833	0.538313315108	0.547706320025	0.610862283881	0.652217949218	0.648461528025	0.556120031797	0.52270433209	0.58463791583	0.589187695188	0.549970112145	0.566630269217	0.609051332234	0.563484075258	0.535580725061	0.530436678053	0.607485272742	0.55142258372	0.534810250252	0.561421973193	0.5396925943	0.518722478041	0.57859774893	0.48010724909	0.549428123055	0.52869293421	0.57344039907	0.573624785381	0.598255121358	0.607472878498	0.5771832583	0.580975751859	0.5258145001	0.583786972836	0.601445723925	0.568501907148	0.594937130324	0.640241557564	0.613810629114	0.591228859057	0.605515368018	0.545666900246	0.604819918955	0.611091498692	0.638430581532	0.587010245982	0.573009343898	0.614927465837	0.613840401962	0.644536017188	0.593338840223	0.608615799256	0.630019563779	0.61479611185	0.640453958689	0.567295939911	0.557612089814	0.616198524576	0.629717248265	0.568298148746	0.618437879727	0.703722089967	0.601064236801	0.640337280107	0.599255980622	0.585635849398	0.621294835773	0.643682061699	0.63491332127	0.598530393905	0.676085431178	0.634752133225	0.574383479182	0.593215143529	0.648093654182	0.596024781644	0.58929679129	0.600936830069	0.523001884492	0.58155578393	0.58595393294	0.641484302653	0.62480481718	0.519480689908	0.55550220366	0.512079031808	0.567547379492	0.626286017563	0.542360781374	0.600344486005	0.508426523812	0.515482305307	0.507568186627	0.560590619421	0.574598026794	0.586351962662	0.603560906424	0.525837171687	0.599505526406	0.591546140462	0.522783528493	0.518167876262	0.657113271439	0.597408348925	0	0.62393139329	0.541353287741	0.531909380129	0.522160041021	0.58704215071	0.502371767686	0.54088868561	0.537496725438	0.621682679913	0.637895858423	0.617076610448	0.60980387723	0.612198171094	0.611913373117	0.610550265034	0.624472807285	0.602737177607	0.606447148412	0.555294795507	0.609479123443	0.622955306943	0.611161039847	0.575507523681	0.580385327218	0.619913670582	0.587957796221	0.607421907826	0.647041595228	0.642031682598	0.655518198768	0.621406292833	0.583635327303
CS.393	0.670767440846	0.654172991431	0.638177137999	0.649032395829	0.628711760532	0.664407564803	0.688645749424	0.634074922305	0.675625273821	0.666128488592	0.641780678641	0.618719868104	0.653473096151	0.639090915404	0.62603638954	0.706052520805	0.651857808892	0.644409276581	0.639809843782	0.658864516585	0.631356217549	0.626816240986	0.6330331118	0.601866758815	0.597893836993	0.63283197978	0.648841668165	0.584805771073	0.626837620264	0.601563918848	0.605864058451	0.638815256296	0.596498929366	0.590982669237	0.632000531467	0.637071305668	0.693440955654	0.576362961832	0.597870307891	0.605993989678	0.653692030119	0.600852116359	0.589209244262	0.643984076462	0.584231391469	0.594771618846	0.590869672415	0.630856458135	0.574730713229	0.589533356503	0.614825467157	0.593418712635	0.59416325946	0.612526790626	0.638590083775	0.623780158185	0.590358402437	0.634145907832	0.718272900734	0.603208747792	0.63434158238	0.609698385841	0.651481468172	0.646436578309	0.643568276045	0.6095922658	0.633395141984	0.636365915429	0.664304857153	0.642819941926	0.666172676711	0.653086147451	0.642659590794	0.638092933384	0.651013038711	0.686284459387	0.664078135618	0.667551617808	0.682616867082	0.70508415507	0.710732952759	0.664421167411	0.669141268431	0.639181171358	0.683886805113	0.683286588983	0.674448971262	0.665739400374	0.662036493928	0.681155777677	0.632792957534	0.630444975014	0.694226934844	0.622957350573	0.683954048233	0.63260411317	0.637258569416	0.636149747502	0.697264338233	0.666972010222	0.642304691409	0.665735852641	0.647018954482	0.604530751259	0.6495080316	0.703252823171	0.656410823555	0.661425531097	0.627021589054	0.614619715223	0.65071845004	0.604883012307	0.656141056665	0.645399951702	0.610690505634	0.577337156529	0.613547156323	0.600854470187	0.698410997857	0.623168048441	0.573969273332	0.628970403798	0.623283933419	0.618702889499	0.623273344208	0.602235976068	0.582852677132	0.592406557503	0.599533905986	0.649588998445	0.642327668099	0.619227727133	0.616145345727	0.727917241375	0.60564063605	0.62393139329	0	0.557964062247	0.618891016165	0.607039402009	0.670629596187	0.612935551451	0.589265220136	0.586094967252	0.695821118949	0.640457848632	0.648951143432	0.691145148926	0.67906565733	0.62624371415	0.659291401059	0.665510896559	0.647720609602	0.658635041913	0.683812710925	0.675953862646	0.655424233614	0.644783515981	0.644983677919	0.649434011206	0.667605608861	0.654772671231	0.698343847843	0.69768149973	0.693373982029	0.684250533682	0.689534608344	0.659273847387
