CS.297	CS.263	CS.093	CS.108	CS.293	CS.003	CS.260	CS.265	L.005.M1	CS.035	CS.028	CS.037	CS.021	CS.019	CS.016	CS.382	CS.072	CS.367	CS.064	CS.388	CS.067	CS.115	CS.301	CS.155	CS.065	CS.365	CS.186	CS.248	CS.334	CS.077	CS.374	CS.232	CS.292	CS.282	CS.041	CS.375	CS.125	CS.376	CS.224	CS.302	CS.213	CS.380	CS.378	CS.205	CS.128	CS.385	CS.372	CS.183	CS.256	CS.349	CS.147	CS.359	CS.214	CS.182	CS.369	CS.129	CS.166	CS.177	CS.254	CS.178	T.CS.076	T.CS.089	T.CS.062	T.CS.082	T.CS.034	T.CS.029	T.CS.016	T.CS.072	TFS.023	TFS.024	T.CS.023	T.CS.041	T.CS.019	T.CS.007	T.CS.071	T.CS.111	T.CS.115	T.CS.117	T.CS.124	T.CS.180	T.CS.122	T.CS.130	T.CS.092	T.CS.131	T.CS.128	T.CS.100	T.CS.147	T.CS.108	T.CS.156	T.CS.153	CS.237	L.024.M1	CS.103	CS.238	CS.082	CS.241	CS.246	CS.006	CS.110	CS.356	L.034.M1	CS.085	CS.088	CS.242	CS.015	CS.234	CS.345.0	CS.188	CS.189	CS.151	CS.330	CS.078	CS.274	CS.363	CS.358	CS.346	CS.311	CS.336	CS.308.0	CS.187	CS.321	CS.163	CS.285	CS.343	CS.080	CS.331	CS.158	CS.223	CS.194	CS.112	CS.339	CS.320	CS.152	CS.361	CS.319	CS.255	CS.390	CS.370	CS.253	CS.145	CS.262	CS.326	CS.393	CS.270	T.CS.064	TFS.027	TFS.025	TFS.021	TFS.022	T.CS.026	T.CS.066	T.CS.031	T.CS.055	T.CS.036	T.CS.043	T.CS.049	T.CS.045	T.CS.061	T.CS.008	T.CS.109	T.CS.141	T.CS.158	T.CS.157	T.CS.142	T.CS.095	T.CS.166	T.CS.151	T.CS.152
CS.158	0.64385221043	0.612310472077	0.620773495954	0.623309530314	0.684272220861	0.606127604811	0.577516835934	0.670768326636	0.679875455723	0.59691795459	0.570434005227	0.594239702565	0.575320119532	0.606547228358	0.572135317564	0.636896381348	0.618701090978	0.632271502039	0.572575883663	0.680890972937	0.603169095859	0.558339834109	0.622469991632	0.616550467812	0.612178569927	0.621729654572	0.644473605956	0.565399417873	0.617215928533	0.616784515724	0.587635618477	0.570960990965	0.569900032079	0.605764582329	0.546385288337	0.58930392303	0.594521078065	0.571022453657	0.670966060946	0.641738688481	0.578489912428	0.65655871785	0.603111810097	0.631488596466	0.600594569429	0.625231401596	0.603613104229	0.62426827052	0.605960774678	0.620855757114	0.603612548331	0.651075234053	0.629797672724	0.603041500824	0.626207418926	0.588810218779	0.637605325549	0.646934570786	0.614747716765	0.644301086141	0.628971996325	0.63619143553	0.649295049905	0.639141180756	0.649373556379	0.584056332015	0.624827090946	0.637981300721	0.654946054528	0.627279915912	0.70012632893	0.616238491098	0.612613799152	0.631951769849	0.652725442942	0.653736895549	0.677587310895	0.655607908466	0.628467494635	0.620589109816	0.655699279167	0.660449000226	0.683806092038	0.669920858869	0.610109116994	0.656991843836	0.692097946004	0.705068413437	0.641232354606	0.639001119641	0.521307405572	0.661097706696	0.577329155183	0.598624567182	0.590438157868	0.652181098343	0.628413717467	0.58829171822	0.545093521176	0.649077013044	0.613082136575	0.541801221483	0.640361978171	0.625452570859	0.64561012	0.604291061746	0.599544948835	0.67819138176	0.603623246469	0.616601840266	0.611424715078	0.618733878009	0.612011415789	0.585247612345	0.6440434502	0.597562496747	0.592248715678	0.61469357788	0.551236147412	0.602152268832	0.62059250257	0.534858155074	0.595139553139	0.593285180319	0.543563757889	0.593795561787	0	0.595133162157	0.639717867733	0.483595846201	0.630265458038	0.584379028798	0.619763534267	0.61569020576	0.61012351238	0.587833596181	0.59951338493	0.616645880683	0.646450184033	0.639674330563	0.608478977153	0.603560906424	0.592406557503	0.627587588694	0.638788401665	0.656870681969	0.63796456751	0.653124288875	0.682977280296	0.665396761247	0.680536442488	0.621757600944	0.632050986099	0.604393639319	0.63652571055	0.636059129927	0.631532253683	0.637451110314	0.652846363288	0.681151248101	0.666363331683	0.660689155174	0.635372274267	0.674344339983	0.684316722432	0.639987934016	0.676577840166	0.645472883226
CS.223	0.625299534379	0.621019938635	0.685178954357	0.68316904869	0.685349363366	0.672745904728	0.547673751741	0.665247077851	0.693017522699	0.640681996517	0.647395890817	0.639475121557	0.582572194101	0.633202927314	0.64142626271	0.545013917481	0.610383352765	0.595648656654	0.623686252549	0.631376447435	0.63312934472	0.622102467245	0.561193536612	0.578843406674	0.533614430504	0.61194706198	0.664589812165	0.531597712269	0.527674309141	0.625070811898	0.564628756424	0.584802239543	0.559238026743	0.498626489992	0.585399340128	0.555169446541	0.466959863723	0.502468855322	0.609967713298	0.604838287235	0.554936619685	0.610889084433	0.629549520518	0.551733487482	0.510716140163	0.500395612468	0.476599524337	0.541073809012	0.512317909698	0.496859728011	0.506508306733	0.572638672514	0.509424192278	0.472929495732	0.555872123114	0.56084349541	0.5190476826	0.538813723194	0.474907510038	0.569138773424	0.571062437172	0.57525729542	0.634255060347	0.648439244923	0.640802494286	0.594500664767	0.568098385037	0.608418291225	0.608387523726	0.616641132232	0.709268924052	0.615960023355	0.600375017711	0.57473439698	0.606413728121	0.628454581224	0.65881289307	0.635747602845	0.658710197648	0.656338544696	0.617795508698	0.611734680991	0.654488773771	0.617558341391	0.596169109026	0.684840545307	0.690660614059	0.684414582816	0.634060689064	0.668131856276	0.557280355987	0.679287427966	0.632498656081	0.634672741574	0.633073199581	0.674777624725	0.609478263965	0.62860058578	0.581445755199	0.638045528706	0.632125869586	0.640465427847	0.692342796705	0.62449981138	0.694704924497	0.573774713237	0.647179635408	0.543515495596	0.586928010558	0.556705680592	0.498764244174	0.643338473177	0.529253250565	0.518016566031	0.620093638796	0.612749735484	0.603276986116	0.539366994045	0.600793470509	0.496757785313	0.639164456714	0.592087890306	0.590880045389	0.521738461644	0.58849417704	0.542895356488	0.595133162157	0	0.576798177436	0.577132925691	0.597086342622	0.486663876065	0.576423779094	0.552610710219	0.494395574462	0.538494129034	0.505052118646	0.520053089826	0.61939127263	0.534301803758	0.573838657912	0.525837171687	0.599533905986	0.510541809768	0.615901265738	0.645391738171	0.595321861866	0.633164273089	0.648939721304	0.63787165124	0.668485110599	0.638668130325	0.621269813295	0.645496554679	0.628331911693	0.568238337351	0.632966634739	0.568657324754	0.615982441647	0.663990588526	0.678433306867	0.633933707486	0.669528792835	0.667086675904	0.695377987695	0.596907509752	0.649081041931	0.616576529709
CS.194	0.717063238287	0.721097837624	0.772562014955	0.794081890016	0.763019583743	0.767514840817	0.591354057865	0.77151346117	0.750748882668	0.746895122853	0.732819036974	0.701943295624	0.632392882677	0.727121730672	0.72573043505	0.648572615818	0.728942544175	0.582217316438	0.752853780199	0.638881015727	0.603317825955	0.665633817004	0.664791372623	0.686228126574	0.685296361199	0.708650820151	0.752039760551	0.671517875828	0.584939677727	0.735704083808	0.605476935323	0.724333449168	0.645699243688	0.567595599204	0.662191380162	0.642576494741	0.5570387202	0.601312390504	0.576944841641	0.608149620478	0.547701740918	0.726303939213	0.656431325666	0.507861384942	0.67424967731	0.640803345225	0.638146594418	0.600507522217	0.556146359455	0.642244432016	0.552774161102	0.61729896801	0.64421104819	0.656484715534	0.619661288706	0.654044773223	0.622756593941	0.586834669443	0.584609486984	0.70332192715	0.687678988194	0.687856434385	0.73675851125	0.733155639085	0.743757078803	0.702359249224	0.681161579936	0.736301162664	0.683174610147	0.696094182738	0.691195689422	0.707710123303	0.687172029612	0.625674832702	0.701479361548	0.732681604662	0.77450041151	0.729946365864	0.760563635627	0.768551787773	0.722881917317	0.722802099565	0.779019412584	0.73091204741	0.72359866838	0.773887650814	0.775929412378	0.778807818323	0.741587119859	0.768011633234	0.643350312405	0.750687496911	0.735864072038	0.706434294586	0.757139879461	0.766123621092	0.705773632589	0.717102830365	0.616147706215	0.659842786682	0.690952863652	0.744270246016	0.751119527204	0.725459241991	0.781585822764	0.637176227794	0.628088233825	0.639106254405	0.627645815375	0.688193856927	0.582839970869	0.718638640578	0.535372620651	0.589881887139	0.481102659605	0.637706404339	0.710233659666	0.659614481415	0.67062079005	0.615823802093	0.712241276174	0.6742532832	0.612019684917	0.556203206227	0.67905429885	0.647790493588	0.639717867733	0.576798177436	0	0.631716243646	0.635948056905	0.59254941576	0.713830111131	0.631127863618	0.600205987339	0.620113945543	0.627261568442	0.606785937606	0.591673272793	0.676553186569	0.595115008702	0.594808437015	0.674254415783	0.574478584912	0.720997711514	0.721035906987	0.662995191612	0.693900724822	0.756043707711	0.586611329282	0.762896218668	0.710888103487	0.70537379758	0.758341242283	0.714920661061	0.583169377232	0.717990278314	0.685472855757	0.660401649865	0.771462837454	0.730110033616	0.734104692567	0.740682570958	0.72646567278	0.770902106029	0.723852458663	0.724835640685	0.725806056678
CS.112	0.634879483911	0.604096785498	0.616083690469	0.633456291713	0.680373245017	0.620959131028	0.571581240713	0.663662864014	0.682020850575	0.571048007016	0.561316870275	0.585505176461	0.566290090885	0.584372968623	0.584129128738	0.622767085622	0.6233693634	0.609269337374	0.588532991176	0.650594397846	0.599662184083	0.554495595307	0.612927723032	0.624506450066	0.586594464779	0.600260546985	0.640204544661	0.569423969779	0.577770904102	0.607203682674	0.575283462832	0.562722125921	0.515246683125	0.587402726693	0.522271536782	0.583203573717	0.589463221021	0.56858087459	0.682527847485	0.62868295802	0.554260882744	0.642188461049	0.583448174296	0.630305417872	0.5966408501	0.602130647501	0.585340822557	0.589453655615	0.587736730593	0.613795991525	0.583211319913	0.656728265714	0.604902121065	0.598013943022	0.579149439339	0.590667891314	0.604450805568	0.630620411545	0.584395408073	0.603317341339	0.638083602826	0.630819469632	0.627589344591	0.638211484492	0.64315370481	0.562533089319	0.607469294674	0.648452087343	0.664216903063	0.615216197039	0.687438354922	0.620450977045	0.568220573089	0.626447702325	0.658432849549	0.653592873371	0.675289697535	0.659873688438	0.619290785183	0.608569328503	0.65751566361	0.646849646614	0.677173701635	0.665148215178	0.632941546225	0.658723726577	0.68900382725	0.695925106567	0.631428255696	0.642700977785	0.521679589725	0.675180269155	0.550445169897	0.611461341	0.580842581139	0.652589699919	0.621176728083	0.57606559044	0.532749613173	0.643632807728	0.589079259089	0.558779751915	0.647359651932	0.621289319272	0.639312233116	0.595234853939	0.604809521553	0.641474590604	0.591144162294	0.595079907383	0.580611585908	0.61567515595	0.611952961389	0.56722949596	0.6421894083	0.621731162827	0.569732093109	0.592366973403	0.5353751494	0.568114944262	0.62638222421	0.51199368733	0.594379834984	0.612183658263	0.533698194404	0.579509044864	0.483595846201	0.577132925691	0.631716243646	0	0.622435198478	0.576441973726	0.62175729664	0.585387118862	0.585768662214	0.582320649056	0.613470154889	0.587142391692	0.62407966209	0.61240436264	0.586887075976	0.586351962662	0.582852677132	0.555134733644	0.634673138274	0.64284488086	0.62939407185	0.643305965582	0.677771922527	0.624915929767	0.672440608983	0.61302271515	0.628315533621	0.613880592371	0.653333821763	0.615296705327	0.630634036196	0.638732885665	0.625343707649	0.677684382269	0.657824611475	0.654006289296	0.633476241127	0.678036317809	0.678099739856	0.64590169481	0.666215265068	0.627652503842
CS.339	0.600039926215	0.655591471478	0.678127376845	0.700599722406	0.661336971122	0.681550518235	0.593827058816	0.714534723984	0.654273895355	0.631302746988	0.672294866077	0.650463811568	0.604573191152	0.621211009051	0.599623705811	0.566101212607	0.632135167627	0.641154435238	0.679088332401	0.615424826286	0.659899702087	0.663235623909	0.628224589735	0.648985784769	0.603103481362	0.583335876934	0.671589118633	0.615323234593	0.654019061561	0.626497051679	0.616797209377	0.641959304141	0.636451429731	0.593900450856	0.645553880494	0.542272474317	0.579454384232	0.573214717324	0.68136143269	0.596329134478	0.580989627766	0.596395517932	0.618560314429	0.611747500548	0.595484269387	0.628379792188	0.634737484518	0.677269223189	0.636757561399	0.624165048638	0.574235411692	0.63352645553	0.568145312025	0.623248874457	0.665536812033	0.633804182661	0.645173338367	0.613938891063	0.621238756343	0.634400462887	0.632764218721	0.61768063074	0.620969110928	0.619023641198	0.637413510772	0.646822072714	0.587120342033	0.642125800525	0.565629242583	0.608466413641	0.683570210381	0.626089506877	0.600726337026	0.575421747695	0.618738384845	0.61917548362	0.691533600598	0.632485068693	0.639123478681	0.643671531873	0.615684551416	0.644829940649	0.67674841863	0.632107358925	0.677004781358	0.686265856327	0.6681738329	0.68966854428	0.616578678433	0.677479141729	0.633239860505	0.63910587815	0.651344907122	0.619901212841	0.674147161026	0.669340640047	0.594495462613	0.58737300585	0.633456739453	0.62507065114	0.640749486119	0.658266216946	0.616199413654	0.606018403559	0.669586906949	0.636146125607	0.625916765855	0.579199931255	0.614886049322	0.586637118571	0.600063879399	0.589785848289	0.558620871887	0.60843172425	0.632776555702	0.649170239219	0.615219112338	0.555606440813	0.59222734655	0.577886956719	0.567579974271	0.604720418006	0.640636153659	0.589956642984	0.585476516182	0.646921810223	0.630265458038	0.597086342622	0.635948056905	0.622435198478	0	0.606627621684	0.616642645779	0.559613756014	0.58570991193	0.614900910156	0.625938877094	0.63147067388	0.652194522167	0.60794158881	0.588757722225	0.591546140462	0.642327668099	0.606431228216	0.60647041443	0.6042171181	0.548844010759	0.58999733683	0.650346492687	0.641335207335	0.649925074879	0.619385285858	0.64554760454	0.662464477157	0.599972086845	0.57856436652	0.59805162123	0.589276819816	0.585270046827	0.665162797346	0.634958245425	0.620994865027	0.606206368168	0.614922549995	0.678954661106	0.623899003793	0.625469742271	0.604268388898
CS.320	0.560334946445	0.576736133525	0.637424931219	0.659010531098	0.614117352843	0.652045153956	0.538342757866	0.616074551369	0.614729260928	0.606914122658	0.58632381923	0.644752939865	0.55257694664	0.587708777339	0.615818567992	0.509707619831	0.564525147458	0.638155761372	0.594393882846	0.662701869264	0.656756290142	0.629192660224	0.517344975399	0.545138198989	0.531702807303	0.58113512436	0.604218410217	0.53528970013	0.542451441196	0.590504690471	0.550675970199	0.555067241711	0.508432781901	0.521097714822	0.570595446922	0.555585527619	0.483239488178	0.504555068911	0.649397738489	0.609845481331	0.544851230864	0.541575620912	0.620949225525	0.573926626493	0.483041203	0.517530969357	0.487700566294	0.582575425757	0.460873556658	0.501095913675	0.508268321765	0.599975734482	0.548947482293	0.464852144859	0.612377859161	0.538402250294	0.544984211365	0.533688770799	0.505988594788	0.567697885001	0.53964884608	0.544782229223	0.576075278148	0.607183040102	0.581682119684	0.570264090083	0.549342306911	0.577168517669	0.585033270266	0.575268483976	0.731050152264	0.563540494586	0.613812533348	0.551377742123	0.558285320072	0.578274156999	0.604235699881	0.55931378831	0.599799543972	0.64261649091	0.565135841658	0.576254828386	0.649880713881	0.584369610641	0.575120776732	0.626826029792	0.600362263645	0.608517380498	0.587032382493	0.606223310083	0.573204817455	0.636988691635	0.599139766267	0.605145807133	0.600824967435	0.620123160042	0.562033166425	0.579613564799	0.56934905294	0.667197629408	0.60950926223	0.58996916083	0.68337040237	0.57294129678	0.649901340358	0.636283574879	0.672958835191	0.573071914272	0.556470284085	0.562619980436	0.49532623805	0.603359195799	0.561377756632	0.478838461077	0.637483513131	0.668300803872	0.598739272955	0.52950630323	0.595595200161	0.485216058519	0.585680444888	0.602491796819	0.604248795457	0.506718562878	0.540775230647	0.503225636492	0.584379028798	0.486663876065	0.59254941576	0.576441973726	0.606627621684	0	0.541916202916	0.589137497896	0.499260940639	0.50011365135	0.496747069938	0.517170356655	0.632619696271	0.525808887712	0.548219669387	0.507568186627	0.618702889499	0.513405224731	0.556358700222	0.579807600953	0.556113671034	0.595147468323	0.592786992591	0.638212712406	0.619760583323	0.593790680185	0.566405807187	0.599351823358	0.576792618668	0.555113159442	0.578294330962	0.581786014846	0.579544641808	0.602703290077	0.618890730107	0.57892932127	0.609200739752	0.607417256936	0.620444466812	0.569289840202	0.585287007405	0.574621812453
CS.152	0.496317208474	0.510320842134	0.558222907644	0.593871496403	0.552954748308	0.557190343869	0.565526642113	0.541034133798	0.557735864632	0.552893623168	0.549274459137	0.670884632487	0.586780728685	0.533061041115	0.568556846117	0.497981392116	0.464193174245	0.723103576914	0.570595235812	0.668036101277	0.734311001784	0.651072161957	0.504041078326	0.504873180712	0.54125923322	0.520866051233	0.586906229792	0.530244141486	0.633100106411	0.547965919242	0.611281329928	0.514871867178	0.558114992486	0.621731221584	0.616110214667	0.556646683438	0.573301710483	0.596128255034	0.737415432909	0.696092250407	0.650437532097	0.463253023987	0.678896000163	0.646552285945	0.474914961047	0.522628136148	0.536786461778	0.673387486327	0.582093323795	0.528606388654	0.614802883291	0.696148241857	0.567073675115	0.488537428718	0.687351435448	0.571110846081	0.608909515251	0.634789381051	0.540793666086	0.524919691926	0.516985800849	0.515283772738	0.483592269476	0.502053896256	0.491972913195	0.545518277447	0.497698185893	0.480583082689	0.547035192704	0.525315804613	0.71035585699	0.513443296275	0.590968830117	0.612439542602	0.485127750143	0.520517479426	0.510419252241	0.514465256018	0.525540506205	0.568772060987	0.451866435979	0.4783909339	0.540677724046	0.48791816341	0.528917085959	0.56863444304	0.532837784222	0.517966654182	0.508806888432	0.542886333492	0.612713311696	0.582155156891	0.558457914491	0.565269002672	0.540667634147	0.541681025436	0.502148664285	0.522335551275	0.614911061733	0.663236950015	0.566846712315	0.54397804333	0.659208759487	0.472305691728	0.635206717879	0.632842739149	0.734548782332	0.597270517518	0.620791934682	0.514521840297	0.580081226834	0.564679363624	0.618270247512	0.57534168423	0.729903863726	0.72723694619	0.584291971811	0.498759588566	0.655637951006	0.55633986435	0.511552080184	0.620705882353	0.684521236236	0.602216357905	0.558083457904	0.490542178741	0.619763534267	0.576423779094	0.713830111131	0.62175729664	0.616642645779	0.541916202916	0	0.60397105524	0.58384288025	0.537058669056	0.576726406523	0.550039433647	0.720171666537	0.452569062419	0.621783561445	0.574598026794	0.602235976068	0.575927984523	0.498790413898	0.50223747221	0.518814309715	0.560366229605	0.476779484731	0.69063388771	0.511197350805	0.512865466753	0.527072463065	0.549933964847	0.535318142218	0.617609154354	0.557776805546	0.538529461801	0.556414743742	0.495439123401	0.592198671125	0.457963131326	0.58104455376	0.591913302033	0.545917254274	0.480171243737	0.535405927939	0.513485615043
CS.361	0.634901394302	0.634841241141	0.690225216764	0.727123513557	0.692075752889	0.683283539258	0.609731391189	0.72426818275	0.70345846165	0.64475803762	0.676833095256	0.641028798695	0.606501374579	0.624075885426	0.61930981213	0.593448023562	0.64850752113	0.608097161178	0.65745743846	0.598149580705	0.639637630537	0.616329453375	0.6472422668	0.649966584117	0.57528564002	0.630872506396	0.697832101391	0.603041731986	0.604574192785	0.630564035075	0.596910062016	0.643003821219	0.601377705096	0.560362887215	0.604448835678	0.522847654842	0.554211557342	0.575210392154	0.659432988997	0.598815499028	0.568606326649	0.649779695906	0.613331990916	0.596728556432	0.573334762342	0.589231225851	0.60689669303	0.596564574642	0.60591594499	0.616246886555	0.540712302734	0.649448075357	0.522832010573	0.599260945459	0.609028116138	0.620561978658	0.625245080341	0.604661190074	0.584614868049	0.612356560628	0.653403114659	0.62736521221	0.651842497401	0.626154389166	0.62004150707	0.612717856045	0.592397083829	0.666706649108	0.609341450442	0.627434084136	0.636540736693	0.621334297774	0.586701575688	0.622951640563	0.65214211045	0.638467639133	0.704862435416	0.667319018418	0.679870599607	0.66227015093	0.653385079463	0.638837371063	0.676656102625	0.645200348487	0.670279230942	0.708050827328	0.715713012935	0.721103158108	0.632138878563	0.703240211321	0.597139256576	0.678591367814	0.641842619021	0.655891429002	0.668995696183	0.687846868281	0.619277545596	0.614312916979	0.615496866182	0.607652917489	0.641177111468	0.677793674871	0.632781980262	0.64424281106	0.681910961569	0.621502121878	0.626599634736	0.574292453776	0.617111179011	0.595600549723	0.552373750501	0.617092155561	0.554536899989	0.575483294256	0.633118991302	0.631908132909	0.590159348115	0.5541941649	0.589341993216	0.561395404756	0.621484518886	0.582636502366	0.583633891152	0.592706612016	0.613468673184	0.615671734181	0.61569020576	0.552610710219	0.631127863618	0.585387118862	0.559613756014	0.589137497896	0.60397105524	0	0.563718726667	0.608038772445	0.622430397561	0.596635086674	0.636299393292	0.566817730052	0.602886657536	0.600344486005	0.573969273332	0.578026224015	0.658844744486	0.64466124325	0.596137458964	0.653730716139	0.682013626799	0.638058569358	0.679778120813	0.634717786072	0.641365473553	0.680316041214	0.638850487751	0.622336565707	0.619554983742	0.597213395561	0.588927935609	0.694066342612	0.654279780374	0.645159689524	0.64782893338	0.65126611379	0.714597598392	0.619527866011	0.669049982066	0.617587542281
CS.319	0.617320651405	0.638293002259	0.704975311819	0.689535647975	0.682908745837	0.688611928441	0.552501895743	0.696908332727	0.678361294693	0.655064552921	0.648936638827	0.601571125	0.555064208697	0.633340175294	0.62670967639	0.525421899786	0.634943765426	0.59091405695	0.635838005878	0.643226254919	0.649036641977	0.623643319857	0.51545521367	0.539202090327	0.545382489834	0.593515482833	0.683569869266	0.528840907298	0.510133917142	0.6042091177	0.542498044322	0.618520257819	0.569934119689	0.482596634283	0.607680920997	0.558872824952	0.480528869595	0.473592180107	0.636700601089	0.57536322616	0.498478468097	0.587438195641	0.63878953225	0.532529397739	0.503227974299	0.487500252952	0.486716450708	0.572910996171	0.50701495131	0.489014263044	0.504378723901	0.584761875524	0.535589405594	0.49902937907	0.613091992725	0.600426553692	0.538810595249	0.574188444395	0.512834481736	0.613582778838	0.572941991426	0.569396743422	0.640505796025	0.632285197067	0.628377465475	0.616545085097	0.57264989164	0.620270286803	0.605871485935	0.590358475611	0.719296007844	0.626696380189	0.607569240481	0.580648880769	0.604687434033	0.653773551635	0.687356447753	0.640565935408	0.651531496007	0.657243739356	0.608178446688	0.643781607345	0.67484678351	0.633846482382	0.614261922953	0.675512313268	0.689601992501	0.688645635564	0.643634398106	0.686742412414	0.58584407278	0.684672809926	0.643909220728	0.633464931971	0.654470181827	0.671079997262	0.597129789453	0.632663431088	0.619746044782	0.645108699449	0.615783398069	0.647863802343	0.687367622862	0.622930229573	0.693956374962	0.606502570521	0.64076708324	0.570736155448	0.601271623145	0.559926053719	0.495905359764	0.634315394666	0.518707341328	0.506180173637	0.582274871162	0.638671290964	0.632756083177	0.537879729819	0.585358503136	0.489751536879	0.620134117314	0.620833078956	0.583956103705	0.498451358848	0.590141121621	0.520434369041	0.61012351238	0.494395574462	0.600205987339	0.585768662214	0.58570991193	0.499260940639	0.58384288025	0.563718726667	0	0.506622293875	0.514732057252	0.497239731906	0.654587884029	0.517463999687	0.528655149612	0.508426523812	0.628970403798	0.519682672025	0.630047111925	0.619133062786	0.55980447671	0.649833622544	0.650572527663	0.663899862822	0.675634011065	0.636539325832	0.647238550976	0.664757266388	0.638708160988	0.518104149132	0.642151927807	0.540430859614	0.588520786444	0.665554560072	0.671656865116	0.628998402636	0.680282750651	0.658504085852	0.692335275262	0.615121218305	0.644190318607	0.642056449922
CS.255	0.599394092462	0.574525203523	0.624636683078	0.634953383515	0.644095674209	0.620550347548	0.557549657894	0.623070762748	0.643211384456	0.621918376958	0.596202217834	0.636994868576	0.547419900186	0.601993637432	0.614726066194	0.568926748607	0.583803649222	0.618753150884	0.608010861873	0.695192561232	0.67781633395	0.638843307836	0.513491305122	0.53573365392	0.564824226695	0.595726158178	0.618043094874	0.519546021547	0.564870444526	0.615117993101	0.541737842007	0.574606756187	0.544850763623	0.537766360658	0.621288844374	0.567773467392	0.530768442891	0.508852315564	0.66270322833	0.648381073294	0.56826503468	0.553093760689	0.628781090926	0.583800090098	0.534977764558	0.510999399254	0.479032194551	0.561585737174	0.499586824418	0.489862803435	0.509681908413	0.616379609626	0.54527890318	0.495087556571	0.613282784398	0.538772709999	0.558995745217	0.536521705478	0.503060266544	0.587761537009	0.541924145201	0.567374501437	0.568432610102	0.625484269169	0.595001552383	0.598389079216	0.54967645229	0.565814881366	0.6011657272	0.592498510086	0.736497561103	0.569620270902	0.624892084651	0.607356958719	0.578866769329	0.608850007061	0.603517034753	0.580431289861	0.600544053696	0.621739097409	0.56540739537	0.579555318393	0.64234849833	0.567544220687	0.570299361288	0.636232220756	0.622087254811	0.601022223128	0.59275223527	0.607094650979	0.586756254558	0.650496980445	0.578251093827	0.612229240674	0.60718777006	0.648570563105	0.55725220635	0.594207707827	0.58377161154	0.679652938795	0.609254953855	0.576831652599	0.700520566625	0.571045935884	0.670529489507	0.609296919014	0.6678440497	0.61394936539	0.573887095198	0.578539564328	0.517071692742	0.649667904156	0.554920475157	0.506167650638	0.650604258501	0.665506799387	0.630781913642	0.554124851576	0.643531250276	0.491228572228	0.607618354134	0.614077230166	0.631837225339	0.521902951045	0.563123518603	0.471943780578	0.587833596181	0.538494129034	0.620113945543	0.582320649056	0.614900910156	0.50011365135	0.537058669056	0.608038772445	0.506622293875	0	0.528664259645	0.525760741523	0.628573617417	0.506747368308	0.545677399602	0.502371767686	0.612935551451	0.493647234418	0.585878117883	0.623914411722	0.587848082405	0.626459832076	0.602190293916	0.635034816556	0.60705936769	0.594111712375	0.602757329556	0.589132581154	0.612332106612	0.559432877067	0.628209488753	0.603021319781	0.618391919682	0.612599738596	0.641782166011	0.561784554192	0.613239277981	0.658736585777	0.641091737598	0.584379863214	0.621278297616	0.592729489974
CS.390	0.649343754868	0.619951598571	0.687540312688	0.670546137065	0.685388218859	0.672565321357	0.560016790122	0.684745293575	0.690025223791	0.646956021376	0.64621372983	0.635723121035	0.599533188166	0.632897313542	0.622966673366	0.585852602961	0.626348458504	0.672506417943	0.606372989171	0.670789081148	0.66089407335	0.634746794905	0.56367834601	0.582514896476	0.558874118992	0.628182888899	0.673598754615	0.504021064111	0.584519548498	0.615673038106	0.584119813534	0.574624149433	0.562766314111	0.51836550048	0.617618533822	0.575827344923	0.528384055961	0.537593227679	0.623313359694	0.635983287617	0.587766081763	0.585795870227	0.636840500413	0.585367315984	0.543501973896	0.493858406596	0.484251901936	0.573072906784	0.528125027212	0.471916737426	0.531410143949	0.60379332986	0.554991238351	0.491042028508	0.589762532084	0.577351491587	0.482673391972	0.553057404656	0.503816612274	0.581621731429	0.587446332207	0.59216909833	0.642904623941	0.647442530249	0.639709263641	0.572024413187	0.589707185558	0.617102713921	0.608305490064	0.608476952905	0.757510583888	0.628971960832	0.608628380179	0.593853803494	0.617638940084	0.645214401004	0.686907681438	0.634736720981	0.657882004213	0.659140001164	0.630659766632	0.646720754476	0.687390913599	0.64016984525	0.63055803571	0.688826815918	0.692699133543	0.677786156693	0.646735850453	0.666621486039	0.574982949861	0.695542114137	0.623198651052	0.636518004451	0.642802189463	0.666327595007	0.621487272954	0.637193580506	0.5890362111	0.694162523762	0.641341074245	0.641499681144	0.712144278871	0.634865952467	0.693968799399	0.640165130033	0.67495675057	0.607346078825	0.628812377204	0.58482739313	0.555907938707	0.635924320873	0.556099652543	0.505892101834	0.660810534378	0.657086998072	0.634211704662	0.56543189959	0.644083897132	0.525166354792	0.626140582357	0.615216997097	0.603078884467	0.527908060292	0.583282371439	0.550862032512	0.59951338493	0.505052118646	0.627261568442	0.613470154889	0.625938877094	0.496747069938	0.576726406523	0.622430397561	0.514732057252	0.528664259645	0	0.507430128286	0.651179599114	0.544835740441	0.586016348755	0.537496725438	0.586094967252	0.508799371168	0.634108159478	0.653636475489	0.603887292469	0.644955033138	0.653926575837	0.658736513171	0.683059561665	0.623723114867	0.628607604692	0.646541600588	0.637714745243	0.619077528055	0.649475309799	0.604829488854	0.637903369223	0.663209080164	0.679455300404	0.644002236899	0.668351036656	0.684546334044	0.692062973103	0.62958521097	0.654024239304	0.63504765064
