CS.035	CS.313	L.008.M1	CS.106	CS.244	CS.260	CS.101	CS.245	CS.028	CS.038	CS.007	CS.281	CS.295	CS.265	CS.086	CS.301	CS.368	CS.171	CS.062	CS.064	CS.050	CS.230	CS.073	CS.161	CS.067	CS.040	CS.367	CS.366	CS.149	CS.127	CS.232	CS.380	CS.374	CS.203	CS.125	CS.136	CS.128	CS.282	CS.126	CS.236	CS.376	CS.378	CS.292	CS.041	CS.224	CS.372	CS.256	CS.359	CS.389	CS.395	CS.129	CS.182	CS.254	CS.369	CS.181	CS.268	CS.148	CS.348	CS.183	CS.177	T.CS.079	T.CS.014	T.CS.059	T.CS.024	T.CS.001	TFS.024	T.CS.042	T.CS.038	T.CS.016	T.CS.080	T.CS.072	T.CS.035	TFS.023	T.CS.050	T.CS.048	T.CS.120	T.CS.167	T.CS.117	T.CS.121	T.CS.104	T.CS.129	T.CS.091	T.CS.116	T.CS.106	T.CS.125	T.CS.131	T.CS.159	T.CS.100	T.CS.126	T.CS.153	CS.237	CS.110	CS.103	CS.242	CS.006	CS.238	CS.087	CS.082	CS.246	CS.085	CS.088	L.034.M1	L.024.M1	CS.015	CS.241	CS.358	CS.304	CS.347.0	CS.189	CS.346	CS.274	CS.228	CS.325	CS.338	CS.187	CS.164	CS.345.0	CS.233	CS.234	CS.336	CS.080	CS.227	CS.194	CS.319	CS.163	CS.331	CS.321	CS.152	CS.285	CS.223	CS.320	CS.158	CS.318	CS.112	CS.202	CS.255	CS.270	CS.145	CS.370	CS.393	CS.262	CS.326	CS.253	CS.390	T.CS.045	T.CS.008	T.CS.031	TFS.025	T.CS.049	T.CS.064	T.CS.043	T.CS.066	TFS.027	T.CS.026	TFS.022	T.CS.061	T.CS.055	T.CS.036	TFS.021	T.CS.166	T.CS.152	T.CS.151	T.CS.095	T.CS.142	T.CS.157	T.CS.141	T.CS.109	T.CS.158
T.CS.031	0.563545502311	0.546131428732	0.634821376362	0.595251888558	0.642451969519	0.603386472479	0.555128199744	0.52619114946	0.564673913516	0.577076064037	0.526599032163	0.528992603543	0.588543277231	0.614926184529	0.595619608403	0.586485083879	0.557065811638	0.599442870733	0.538263267517	0.598654077168	0.660041852823	0.69311852185	0.626683918233	0.656132657377	0.712209684203	0.586039744882	0.722104017494	0.696527478817	0.606669475674	0.541720084954	0.581461040516	0.540242043721	0.631565752637	0.531883609299	0.630021379171	0.615591315968	0.583621726925	0.66883205128	0.524513726527	0.709307369169	0.623544438063	0.655883364406	0.616789291402	0.630461820086	0.73296485776	0.620512378296	0.639357241798	0.726382911055	0.623020819627	0.630228522802	0.584551584254	0.592563665464	0.617998376008	0.717447352188	0.614663123843	0.656017790212	0.656433876791	0.622976820471	0.700013671418	0.653433076428	0.623944714198	0.583236111923	0.601340769869	0.518199721129	0.653366595531	0.523459680244	0.518425811059	0.58912800717	0.543939815395	0.542987285976	0.545007187391	0.529411392537	0.522087066332	0.562848348287	0.529144343057	0.527669780802	0.513788313096	0.532862182706	0.580720951981	0.571654042596	0.574505912319	0.526306203994	0.567638199731	0.559084639702	0.489281197916	0.548171365487	0.607510509968	0.585306745719	0.537517262151	0.576733050475	0.637571017578	0.636714649289	0.584614467371	0.503393335801	0.532336957651	0.554520735472	0.59477965015	0.60258439661	0.552290404761	0.576076530035	0.619065230673	0.549894585744	0.55857965953	0.610535523405	0.548067507547	0.724203319449	0.682608942959	0.645848059723	0.622654796659	0.727037517099	0.631207535771	0.618339502196	0.72686809533	0.619737516448	0.615331333628	0.714528442197	0.738734536528	0.603366418461	0.66340966967	0.567311367561	0.586035251659	0.758617338963	0.710888103487	0.636539325832	0.6389515394	0.582504045464	0.533207804081	0.512865466753	0.715331278744	0.638668130325	0.593790680185	0.621757600944	0.64024162722	0.61302271515	0.600183440912	0.594111712375	0.638809786035	0.559212313283	0.620801849096	0.636995438986	0.613061705	0.59858144549	0.713504716237	0.623723114867	0.521954537261	0.526031821167	0	0.534063305001	0.595953337911	0.493944746582	0.506452186234	0.528382723554	0.497720952828	0.66462517938	0.526268891405	0.556043881371	0.520889523316	0.56161058698	0.51038546795	0.521724880913	0.499850790434	0.523648491345	0.546255589816	0.54401204269	0.540431065538	0.537184178935	0.552726180748	0.516906032086
TFS.025	0.59190265617	0.591909949675	0.562940532627	0.634869343718	0.729295571418	0.572974953956	0.625030471804	0.529124179642	0.62383323587	0.600082309319	0.553650773511	0.518654701106	0.548710254667	0.664098977304	0.629187248806	0.55945900938	0.533204568997	0.617557191188	0.562487469046	0.631035874277	0.666425968604	0.630256385062	0.668574754662	0.624968749282	0.691900062277	0.626229709213	0.685676939092	0.655408872395	0.597205070459	0.523866019324	0.604484658005	0.5034390939	0.619007387332	0.516866928229	0.561347149103	0.597726893226	0.564270509341	0.599138523088	0.491136714605	0.703745382089	0.577024847723	0.667279417054	0.624370189504	0.637743221315	0.693021069317	0.602902883296	0.624817603437	0.677348341226	0.590339447444	0.643162702455	0.626768893423	0.55539073572	0.607227999478	0.721889223262	0.617287708626	0.675169000696	0.646424448262	0.629254526841	0.679701515668	0.618708757914	0.584386040186	0.574836271267	0.66226231691	0.512144184062	0.644317118981	0.467489759043	0.544729495137	0.652873830965	0.518008288906	0.509799965181	0.547738925438	0.5140761783	0.432992547709	0.601018209887	0.534225595841	0.538901260619	0.526496506922	0.554467994202	0.565052444079	0.603230572594	0.590785071753	0.571615182878	0.617195708802	0.592121254354	0.506602546106	0.536130323084	0.672595634112	0.620173768519	0.505217595734	0.631415750752	0.629017742408	0.637170565631	0.634251441628	0.536808196657	0.54207847671	0.590208893079	0.569251418782	0.627264421198	0.553236152566	0.628733303186	0.630055527887	0.597618775063	0.57797694647	0.637651425139	0.611786849934	0.680467637183	0.661543052666	0.615891257572	0.636844466467	0.685079129206	0.540299492741	0.622829849613	0.685872848686	0.630941575801	0.571558095162	0.724245343881	0.699174547202	0.662469748611	0.632499337578	0.531918093109	0.589126862321	0.706371161282	0.662995191612	0.55980447671	0.621425295905	0.60485006612	0.517758871037	0.518814309715	0.657264503277	0.595321861866	0.556113671034	0.63796456751	0.548065343738	0.62939407185	0.597558000864	0.587848082405	0.607890844942	0.512471412936	0.601961893092	0.644983677919	0.586191055603	0.575507523681	0.700366158706	0.603887292469	0.497511212719	0.454670694065	0.534063305001	0	0.54661125505	0.536160057678	0.517230463396	0.57684662946	0.447521553403	0.65752514748	0.530855855759	0.482803709993	0.559765698775	0.644883964205	0.513042562367	0.512312817535	0.514094949441	0.51601851392	0.599279238972	0.522965511206	0.560066618125	0.539886100883	0.569683482555	0.516349887768
T.CS.049	0.645685693245	0.643153646101	0.515975162519	0.650573889753	0.719447921783	0.564377548882	0.69601401026	0.61883814636	0.645684204209	0.648635331824	0.65162898048	0.634194725794	0.61633898891	0.693307578703	0.685837643336	0.56793670736	0.61801736404	0.66825295967	0.649309871713	0.666390916286	0.657172887593	0.594135683291	0.669829100093	0.586635317036	0.640877111815	0.685056580116	0.602335542527	0.585630500392	0.596017636051	0.593821915633	0.63129272381	0.608321463851	0.572004532834	0.636169609181	0.563548741085	0.608459710618	0.616036890474	0.546912200467	0.585985892422	0.714886546872	0.536855338111	0.661108002457	0.614403438875	0.627620636318	0.640452258841	0.586827087519	0.55047699425	0.629973702372	0.576957842678	0.616498188215	0.618683635711	0.579206688983	0.579815680791	0.671075387242	0.603497465653	0.662823114674	0.607543841739	0.61858620813	0.633284029545	0.60529699958	0.524596366491	0.620788979135	0.673075019894	0.561382837214	0.584710875145	0.592712265397	0.64762135818	0.667171348298	0.581470691406	0.591606008455	0.64261855696	0.61092407815	0.597025592978	0.627157415627	0.591935955247	0.594055587107	0.618660838131	0.62702079309	0.652959575146	0.685781542036	0.664702838441	0.6466917515	0.649783502932	0.678544035778	0.547619770757	0.644249157672	0.69103669824	0.671324826784	0.623672672225	0.656840365652	0.600280912423	0.619331232423	0.66832748863	0.624431690285	0.61155537866	0.623124988761	0.641682196659	0.680255884705	0.625426922399	0.644785533538	0.672015431549	0.641746099679	0.647741496239	0.693924542191	0.68826673223	0.611055656082	0.686662161082	0.591471025624	0.567080402652	0.640677286825	0.503181773307	0.633578320611	0.607020139476	0.605127373687	0.562500656824	0.6955654543	0.659999623505	0.685139247705	0.59180703044	0.56811850784	0.613064578925	0.663534833068	0.583169377232	0.518104149132	0.632681178728	0.595455184067	0.641289556575	0.617609154354	0.630779709332	0.568238337351	0.555113159442	0.636059129927	0.520449078225	0.615296705327	0.644858598246	0.559432877067	0.573332695523	0.582693189201	0.58370981728	0.683812710925	0.536246229496	0.555294795507	0.660513452651	0.619077528055	0.601871260251	0.558495568702	0.595953337911	0.54661125505	0	0.611851358877	0.61112422056	0.664323459128	0.595058119365	0.617394726933	0.645224692279	0.553914937794	0.612126009384	0.6429683286	0.607358267221	0.61387846553	0.615645751954	0.608219754971	0.671958776224	0.589421301266	0.618357505159	0.621051669391	0.658441533393	0.63377605742
T.CS.064	0.552642297014	0.524168666287	0.627072731845	0.591499807316	0.641488116169	0.604543651466	0.553124084512	0.54141794112	0.559833856062	0.577889420402	0.500098085443	0.501910013969	0.560075618781	0.576030789062	0.565368842618	0.562944544927	0.515755820542	0.593179623805	0.53359070331	0.595203022186	0.663362957418	0.692421862327	0.624503284702	0.670713703732	0.737101811957	0.571659749917	0.711465984485	0.686991843715	0.604423899161	0.534683902912	0.560206804114	0.474730195394	0.65050833589	0.510195632578	0.633147525914	0.621150988828	0.54740850556	0.6745029621	0.485245070097	0.699792704779	0.626604949418	0.684054719092	0.579026663304	0.646518130396	0.757265160945	0.59789650604	0.617945564273	0.705617493358	0.631068710284	0.620958244843	0.559493267795	0.541089280975	0.612294356781	0.725222163461	0.604091374301	0.636645483577	0.657745506629	0.589441235189	0.712128218034	0.64740533283	0.644927199837	0.551250374493	0.59429176747	0.504762334614	0.68074735506	0.522964086021	0.502414927455	0.581230566346	0.506794226533	0.555146415141	0.521425576875	0.501381975835	0.513591387381	0.548916945667	0.523796646676	0.49333636114	0.483613199875	0.513586945048	0.553560225223	0.52031403958	0.544595789534	0.486410454973	0.566988776761	0.502408114806	0.492225716568	0.507305360325	0.577539235636	0.5567184145	0.491264877834	0.555995332579	0.637614381613	0.626058505009	0.567158082246	0.485174957541	0.530517405164	0.52876359269	0.583847949749	0.572201817346	0.518941265971	0.546768739646	0.629697918661	0.543804955129	0.533161529471	0.586652844209	0.509025895558	0.750793975688	0.695074552754	0.664575349354	0.641898246013	0.734306429092	0.633213190625	0.606151495171	0.740387526611	0.62009026916	0.604775649363	0.71368269328	0.759342852837	0.598926555374	0.661768967318	0.562280310963	0.584359926795	0.759001573386	0.720997711514	0.630047111925	0.651434838716	0.562851105422	0.50535994277	0.498790413898	0.709442192681	0.615901265738	0.556358700222	0.638788401665	0.623750668271	0.634673138274	0.630049021767	0.585878117883	0.622023946593	0.541107065776	0.596275387625	0.647720609602	0.587820889201	0.602737177607	0.720674027413	0.634108159478	0.506592371271	0.53654956369	0.493944746582	0.536160057678	0.611851358877	0	0.507596904054	0.472887546072	0.479471669028	0.6844282208	0.489812350717	0.527809693348	0.489126891442	0.551815077189	0.518889233144	0.519504078422	0.520008864737	0.471493654173	0.521476262657	0.528060491491	0.519318436861	0.520131276554	0.504903622932	0.486208472703
T.CS.043	0.556418901102	0.542558460426	0.649078695133	0.607313353817	0.691851219051	0.620662342198	0.575798552574	0.549394721371	0.608376112398	0.594358706501	0.549707025935	0.515995416652	0.558050842365	0.612122353044	0.602504400328	0.577901909131	0.521060631861	0.587948092653	0.548557470696	0.593907476188	0.678261209988	0.676321954602	0.65002171051	0.676739659507	0.732141569835	0.607170948394	0.723833076493	0.677483489042	0.630196471337	0.522530178872	0.575432190469	0.51358514462	0.666364997592	0.509069493887	0.644043084877	0.617721549504	0.590296169524	0.649929099991	0.500815008865	0.699093928922	0.637029129015	0.683325401867	0.635842646045	0.645576235397	0.740495440691	0.628626687768	0.665304487273	0.726302281938	0.644680632484	0.642419059215	0.630217071127	0.605825545649	0.6598256459	0.749679567255	0.638062460292	0.68512824296	0.66748587544	0.634553468068	0.709702206891	0.670562209735	0.614293907933	0.525768658896	0.632887435037	0.511659489798	0.685347396154	0.505769056141	0.497120999274	0.609763372105	0.552178485494	0.548560525194	0.539434708786	0.508760024732	0.484759528049	0.584738018855	0.528014932638	0.523780222097	0.499374520592	0.542168037911	0.577931026327	0.526500867976	0.553014039199	0.522455390776	0.597735801679	0.553650624309	0.493817036254	0.530453659377	0.628451371542	0.550164306485	0.517404081822	0.570796620692	0.651785653003	0.646839651395	0.615749517628	0.489134545198	0.548364152211	0.575859485228	0.546376849768	0.591736530197	0.551106756679	0.596961848875	0.624042845741	0.584945965351	0.548242215818	0.564557937483	0.567221708734	0.746811178672	0.699820743149	0.678004120334	0.641120113431	0.732959202607	0.634801411386	0.624811123054	0.731319426498	0.653302121396	0.63917629892	0.7340807082	0.737106283802	0.641566657113	0.669144888197	0.552576700004	0.59042348563	0.761892146696	0.714920661061	0.638708160988	0.645373246273	0.608063848131	0.49318719301	0.535318142218	0.718778958828	0.628331911693	0.576792618668	0.63652571055	0.644660514984	0.653333821763	0.605458687052	0.612332106612	0.663472552792	0.571647315612	0.643365633198	0.648951143432	0.654499597209	0.617076610448	0.728603206493	0.637714745243	0.50053887827	0.50399028044	0.506452186234	0.517230463396	0.61112422056	0.507596904054	0	0.509848519653	0.481279430404	0.681298290553	0.503817126063	0.534421543336	0.488048832548	0.583291357638	0.535801616421	0.470998818687	0.493056451474	0.48256564296	0.523191832044	0.481840128531	0.507825885978	0.503225843281	0.531594098913	0.491339325252
T.CS.066	0.564453403721	0.494640267241	0.669964635643	0.597241183991	0.649346456054	0.663574142647	0.526573181135	0.581576272554	0.551539161973	0.62869902613	0.508808691294	0.516068366786	0.609927690332	0.530979346262	0.521606673915	0.605868365677	0.512855463682	0.604025783316	0.54831894542	0.61004581416	0.677475238787	0.717464726462	0.661049457264	0.706952267335	0.766596958627	0.597358695981	0.734184798157	0.729020465663	0.649474142698	0.564805718101	0.57055657336	0.528769181033	0.685724567718	0.544580747317	0.669888857093	0.652144960285	0.606301091884	0.698982421727	0.533472640129	0.720344089142	0.681337483771	0.699367540171	0.619448338933	0.692707680854	0.765511926228	0.644419379215	0.679731666656	0.719835873418	0.663785877177	0.66365957439	0.602152716757	0.608299248651	0.677266287438	0.754681043319	0.648757012336	0.6705432146	0.702673626913	0.618864686976	0.750632153822	0.690214456635	0.70636609615	0.550158598215	0.619043237789	0.57011324502	0.72104535535	0.56985764499	0.474982539646	0.555989835526	0.571899296007	0.619587982834	0.52558267538	0.530554174469	0.57228129726	0.604768331368	0.54939886602	0.524675772767	0.42304056885	0.490085140503	0.539387075283	0.471503546838	0.496358894045	0.435641235306	0.59314221138	0.446260699515	0.523348893498	0.480640586662	0.549570250255	0.521230302081	0.498071889849	0.500137421403	0.664794678821	0.647861818619	0.564673737776	0.503506052664	0.522223109445	0.559857290179	0.585496995619	0.573706093142	0.517139308008	0.546146793074	0.658555846034	0.570900783737	0.484282373731	0.572263963227	0.515638485679	0.779031264094	0.726019990838	0.69665926027	0.658726505542	0.758281478927	0.689961462154	0.649331996592	0.765902635898	0.654678258406	0.626990097865	0.728256966055	0.787290620275	0.594134999014	0.672392778238	0.607535318731	0.604796648791	0.782522211588	0.762896218668	0.675634011065	0.654860590603	0.581837428339	0.52282599401	0.511197350805	0.746229797118	0.668485110599	0.619760583323	0.680536442488	0.669485904404	0.672440608983	0.663603759036	0.60705936769	0.662726486635	0.578418036916	0.663949004982	0.695821118949	0.671876155965	0.621682679913	0.735826814854	0.683059561665	0.568456149502	0.623498225619	0.528382723554	0.57684662946	0.664323459128	0.472887546072	0.509848519653	0	0.528946378311	0.719102484598	0.45694077301	0.598119071272	0.496830079314	0.538179532125	0.560402069898	0.489109127899	0.511213681401	0.453957952176	0.46243847027	0.527084619188	0.518732983585	0.532448051241	0.444796446534	0.461784669181
TFS.027	0.566171793169	0.536637777444	0.63820255084	0.621591312804	0.697266307778	0.606427072807	0.565219140433	0.513133717842	0.596036563516	0.577030482367	0.515248724403	0.498314497628	0.574464413881	0.607737810048	0.584644193861	0.559245753954	0.513773630483	0.601543080027	0.536018158519	0.626621951337	0.685400317454	0.689047935175	0.669453494999	0.66662085453	0.739872922673	0.602407608937	0.736191610226	0.70173966607	0.628504812002	0.536345029789	0.590185869993	0.499738741928	0.661080419796	0.47393048381	0.629659584155	0.628867813785	0.573561161107	0.662307415887	0.495308838313	0.718751677433	0.627991737251	0.702671971568	0.621565663321	0.650405818827	0.755787045486	0.643355422572	0.63809994805	0.734732114594	0.659944358457	0.661067521667	0.612051880079	0.596452161087	0.644353209197	0.74601462812	0.639717717028	0.69780242655	0.680193782199	0.626411312271	0.721715427775	0.670612141599	0.648964836533	0.572344119347	0.654206062311	0.494883961571	0.67299584283	0.467517793965	0.507926112593	0.623189763332	0.515765655107	0.528733430139	0.536119280345	0.51562140379	0.484125000149	0.614576084905	0.515236148551	0.488270394214	0.496967138439	0.533959038563	0.540018440321	0.542816331604	0.546634677655	0.496686807062	0.610212347806	0.521530146414	0.516496719043	0.5123567941	0.615435277824	0.563111023862	0.485545250598	0.583504611682	0.657083995918	0.646257141794	0.594805668785	0.509401437922	0.532664673037	0.536847397983	0.576972214248	0.605919265994	0.529161183008	0.592096732832	0.618421913419	0.549541000392	0.54641429784	0.586653077724	0.522627378661	0.743692563722	0.693735806341	0.677209802097	0.653739593771	0.754162462104	0.650821972825	0.619215229688	0.740324273894	0.662912331044	0.61945646626	0.721595266972	0.764852326197	0.633099288456	0.692697910872	0.567555152805	0.622844668601	0.767797747801	0.721035906987	0.619133062786	0.651817127606	0.600348381933	0.509978021477	0.50223747221	0.715809499291	0.645391738171	0.579807600953	0.656870681969	0.621537590351	0.64284488086	0.618535715857	0.623914411722	0.665987286731	0.515691632865	0.616780129308	0.655424233614	0.62482686689	0.622955306943	0.746036929814	0.653636475489	0.501262038166	0.467666288808	0.497720952828	0.447521553403	0.595058119365	0.479471669028	0.481279430404	0.528946378311	0	0.686681746205	0.470612688797	0.502556258249	0.522501161548	0.606298862555	0.470776013315	0.502994011481	0.510628732152	0.482916628382	0.525462184605	0.482771504994	0.536621385836	0.512963508431	0.490709786852	0.475743839698
T.CS.026	0.71810566686	0.72286326063	0.641437588633	0.694450644411	0.740755688525	0.613396036904	0.74361117429	0.674017998252	0.708938805589	0.706325063604	0.724973671837	0.690358821474	0.681397849893	0.740288399448	0.746232928835	0.658404599522	0.688468502918	0.708988696466	0.694373776586	0.716000547749	0.675422552098	0.67383647171	0.705546082176	0.644510568845	0.604338006848	0.736387537947	0.604241889791	0.616427612199	0.651456065771	0.640728432414	0.703623644252	0.665888448033	0.646444186776	0.723699474518	0.590018516385	0.662219063443	0.693964761265	0.660732081784	0.650369835198	0.718247892002	0.633141673591	0.660847537252	0.657414153685	0.632310207852	0.66233268889	0.646246518832	0.635339948386	0.639382821259	0.587406322585	0.650240597961	0.653755442023	0.622184384256	0.619203683594	0.622428476551	0.64024133935	0.665928323571	0.620587535438	0.662629687853	0.635614537929	0.646310694586	0.558161580277	0.70708207391	0.68512569212	0.644556987462	0.558414167367	0.693324628983	0.738364666427	0.7265162191	0.650788916277	0.601065270196	0.687613037504	0.681136133798	0.672003966708	0.677663510966	0.656333513706	0.680136547319	0.708165517463	0.720725122244	0.711868385218	0.750348625445	0.727248004793	0.727303342976	0.726935608729	0.750567898853	0.656079304238	0.721635044749	0.747729791814	0.738537453423	0.707358295266	0.733717483943	0.662390108357	0.637975054111	0.702695887656	0.690147858043	0.683429970779	0.693347343244	0.699645545066	0.72018583191	0.701425184859	0.698128208069	0.721438363848	0.693613545428	0.716295071592	0.750145897936	0.745197878786	0.601898866421	0.694502546911	0.632411495177	0.591263385309	0.654677718884	0.579192092331	0.662460680469	0.6223342451	0.656114382422	0.630396818647	0.665590307979	0.631345944731	0.715058496689	0.630786448424	0.627214049902	0.684138960946	0.661246019705	0.586611329282	0.663899862822	0.673706623173	0.670660587566	0.720454058434	0.69063388771	0.648704313889	0.63787165124	0.638212712406	0.665396761247	0.629170618078	0.624915929767	0.661980649481	0.635034816556	0.599227304896	0.671625677558	0.632873339971	0.691145148926	0.578642406849	0.60980387723	0.624106288952	0.658736513171	0.66660955461	0.65888888191	0.66462517938	0.65752514748	0.617394726933	0.6844282208	0.681298290553	0.719102484598	0.686681746205	0	0.730010947358	0.692449888728	0.680714258043	0.68921853085	0.664079157922	0.705973381087	0.671209082082	0.71785971495	0.742005272995	0.688042799663	0.68374147238	0.688227831877	0.747843062393	0.714946379834
TFS.022	0.558063400203	0.483453173245	0.686739072696	0.594237025457	0.67564328206	0.633570357405	0.525979293123	0.581718840683	0.537870298529	0.64229982795	0.509995842719	0.482067595512	0.58824864003	0.49675472575	0.55020283177	0.558151452219	0.498429437505	0.628619706162	0.542805352968	0.601857972023	0.698725542032	0.718620384037	0.681308195322	0.69964761094	0.770399222567	0.593293439851	0.759267087585	0.737006615054	0.652546878431	0.557952506794	0.546441635433	0.483751958994	0.677997853247	0.518657551029	0.662031324512	0.642960925131	0.582610666787	0.684721397444	0.497998883193	0.719379199355	0.656256360482	0.707741106323	0.609458904666	0.681564772195	0.77415938034	0.636683479865	0.657754624821	0.74091560637	0.657835986369	0.627373931964	0.623142704413	0.590320942768	0.640877773634	0.74780874948	0.634614346638	0.690317970177	0.686650288213	0.61003353215	0.734730607931	0.67599148453	0.692430660534	0.539143730826	0.629712893696	0.540636946846	0.720229129723	0.505446957656	0.432889612652	0.518555672041	0.544069203459	0.596111330527	0.505309594196	0.518770310537	0.513014167992	0.631101881946	0.551404971713	0.499123723564	0.461148456123	0.4931125069	0.497080607432	0.448300597378	0.472670396666	0.425406490172	0.625932082044	0.439974017145	0.516356686144	0.420713127645	0.531143904366	0.528309337065	0.436724870371	0.504462643409	0.681864135257	0.669952767604	0.578552735398	0.451463107921	0.550587793257	0.589335802128	0.619606702228	0.537285538564	0.490460072268	0.552334414848	0.67211770107	0.585693951964	0.533750380116	0.608452505811	0.519846169143	0.779100225817	0.70773155077	0.713582513763	0.650385616962	0.783919589475	0.674515451287	0.649772514627	0.776913747257	0.64675460854	0.624337046199	0.754422805122	0.796904441006	0.609315419162	0.679769830637	0.586823434151	0.610286289173	0.79347183352	0.756043707711	0.650572527663	0.668343410475	0.55627661458	0.538318739278	0.476779484731	0.745970959433	0.648939721304	0.592786992591	0.682977280296	0.652284732002	0.677771922527	0.659536593686	0.602190293916	0.646008593012	0.544238703353	0.639380668118	0.675953862646	0.675721305106	0.609479123443	0.745667907668	0.653926575837	0.54904731311	0.588921501334	0.526268891405	0.530855855759	0.645224692279	0.489812350717	0.503817126063	0.45694077301	0.470612688797	0.730010947358	0	0.566937500591	0.519679016272	0.547958277649	0.549526078008	0.458847986193	0.486549821159	0.46950683006	0.44225619455	0.534904841789	0.548982973521	0.551107809012	0.422110487417	0.428953691104
T.CS.061	0.601442370274	0.59925395294	0.590886240773	0.642129332029	0.710142472591	0.578866318016	0.636421476893	0.560478540773	0.633240772865	0.581749985932	0.54883920245	0.556753711392	0.52380765999	0.668011649939	0.630447143777	0.557587826971	0.537479125031	0.613855390469	0.578069862886	0.613944459901	0.686219154521	0.62441246454	0.661318801602	0.648670564125	0.708924158846	0.609905487484	0.691057530021	0.654106470791	0.578702701775	0.530780493551	0.601147101527	0.522956576619	0.62943118816	0.539975573735	0.595647678093	0.606699391963	0.548994696545	0.60374488639	0.504417974845	0.698922273935	0.586483997055	0.688061389291	0.630151044598	0.650166468377	0.709014639772	0.578141547982	0.613625705443	0.68847569578	0.580769270863	0.614896824934	0.603895478219	0.540722781662	0.591828304351	0.683566629565	0.594989559273	0.650368608901	0.645171412471	0.600040884286	0.67953443513	0.632676897778	0.597206417754	0.571422771331	0.640999141393	0.490460139847	0.665552552133	0.510215947087	0.535601252487	0.626398531612	0.510379312181	0.547238055755	0.536442370117	0.497864462004	0.524759891546	0.59590118154	0.542052570431	0.533706346119	0.563490948093	0.585336329693	0.555167646168	0.600762550374	0.617715911602	0.593592886381	0.608599089151	0.612790432226	0.521985547767	0.563207143311	0.658917078894	0.609555664999	0.503325100673	0.632530411998	0.629857904822	0.637022052505	0.63654372928	0.540739315768	0.5880394481	0.582200043221	0.610968101978	0.624702515394	0.556953599804	0.608404169696	0.648725921076	0.597981514244	0.619477423287	0.655004961723	0.60004385748	0.700776113004	0.653633452073	0.645974799678	0.634843961582	0.696633627409	0.566010027885	0.622376542783	0.70591033039	0.64362489961	0.586674363039	0.719803892852	0.7172409047	0.668070222239	0.64982260203	0.534101333347	0.600410224421	0.738343200273	0.685472855757	0.540430859614	0.642068357918	0.59498691175	0.543137208927	0.538529461801	0.675355927937	0.568657324754	0.581786014846	0.637451110314	0.569837033573	0.638732885665	0.590585248737	0.603021319781	0.620277350851	0.518606104172	0.57468917216	0.644783515981	0.616155660893	0.611161039847	0.712886275864	0.604829488854	0.557472082781	0.479963322137	0.556043881371	0.482803709993	0.553914937794	0.527809693348	0.534421543336	0.598119071272	0.502556258249	0.692449888728	0.566937500591	0	0.585306264903	0.632774142448	0.566917047581	0.535021680497	0.547971615549	0.542665239766	0.611671017695	0.56017091475	0.579670828962	0.58796891015	0.585802251561	0.549256463344
T.CS.055	0.576229916307	0.535203897784	0.638151975099	0.595176629949	0.635948299579	0.601777835082	0.558343268478	0.552461584437	0.581132070601	0.609807009013	0.538931397269	0.529867939507	0.580088189027	0.592035914141	0.58711156902	0.616545148376	0.541798538142	0.608289225458	0.558893839483	0.605192556712	0.662040680618	0.685125082235	0.644311530747	0.65990986131	0.729614612141	0.620861137356	0.726402080623	0.67464664771	0.61835794251	0.555140604905	0.588586762687	0.555505904587	0.651380562117	0.556806910013	0.622652508218	0.60961338009	0.575300975819	0.66733922471	0.551704065838	0.688118988138	0.633767823919	0.694981154016	0.607240864108	0.631431634839	0.735955329739	0.611489048495	0.631531781029	0.710540112392	0.641454962145	0.649328288984	0.588827370231	0.586350414981	0.642048531493	0.726948126932	0.597371305818	0.649340947735	0.649520991457	0.609814490652	0.72058519023	0.656973713465	0.634289196624	0.544038848451	0.622352431196	0.524461686497	0.654303129244	0.540313999929	0.526977010805	0.581135582516	0.585850379086	0.581256217194	0.557505498084	0.524527088324	0.571414605877	0.574957786077	0.540607083741	0.522344913179	0.480016063348	0.520081791039	0.572006854317	0.520319548649	0.559069340506	0.504389024621	0.592028065956	0.53870384155	0.526685787127	0.541487509461	0.609107338558	0.58356572081	0.53257339311	0.555027112437	0.632898735987	0.620541425818	0.595735693271	0.53865462646	0.511671297965	0.569638924128	0.578689878166	0.60706281438	0.55971758335	0.59096447746	0.614568952905	0.529147623793	0.540683722599	0.549472003897	0.533742341333	0.737475891224	0.690035783088	0.692037272303	0.636845002242	0.731504239728	0.649712267448	0.629198317467	0.7248832132	0.646001434193	0.599656255365	0.710302946836	0.751593462824	0.627677978096	0.676311360205	0.584564758602	0.592881468816	0.75791113463	0.70537379758	0.647238550976	0.643146703264	0.588694563292	0.536886196201	0.527072463065	0.706921413656	0.621269813295	0.566405807187	0.632050986099	0.624548337568	0.628315533621	0.655531301091	0.602757329556	0.634411280554	0.573296149036	0.621808353966	0.658635041913	0.631067850687	0.606447148412	0.734275239537	0.628607604692	0.547163829627	0.568668507967	0.520889523316	0.559765698775	0.612126009384	0.489126891442	0.488048832548	0.496830079314	0.522501161548	0.680714258043	0.519679016272	0.585306264903	0	0.553515536924	0.551497497201	0.506389189537	0.528946542936	0.4887545359	0.537836889649	0.52801015288	0.54366304837	0.516788125448	0.521841646445	0.510701424235
