CS.245	CS.007	CS.084	CS.313	L.005.M1	CS.101	L.012.M1	CS.022	L.036.M1	CS.259	CS.172	CS.059	L.035.M1	CS.281	CS.260	CS.367	CS.137	CS.382	CS.248	CS.230	CS.335	CS.117	CS.229	CS.122	CS.341	CS.040	CS.371.1	CS.365	CS.056	CS.161	CS.203	CS.374	CS.282	CS.041	CS.292	CS.205	CS.128	CS.136	CS.380	CS.232	CS.378	CS.213	CS.376	CS.126	CS.302	CS.181	CS.256	CS.369	CS.359	CS.268	CS.385	CS.147	CS.386	CS.372	CS.323	CS.389	CS.348	CS.214	CS.177	CS.166	T.CS.035	T.CS.071	T.CS.024	T.CS.059	TFS.024	T.CS.069	T.CS.019	T.CS.056	T.CS.025	T.CS.023	T.CS.058	T.CS.041	T.CS.079	T.CS.042	T.CS.038	T.CS.144	T.CS.132	T.CS.124	T.CS.128	T.CS.108	T.CS.117	T.CS.123	T.CS.180	T.CS.167	T.CS.159	T.CS.116	T.CS.100	T.CS.091	T.CS.156	T.CS.120	CS.246	L.024.M1	CS.241	CS.242	CS.085	CS.238	CS.237	CS.110	L.034.M1	CS.087	CS.088	CS.103	CS.082	CS.006	CS.015	CS.387	CS.308.0	CS.274	CS.325	CS.338	CS.345.0	CS.363	CS.336	CS.311	CS.233	CS.150	CS.189	CS.165	CS.044	CS.191	CS.112	CS.194	CS.361	CS.163	CS.331	CS.223	CS.152	CS.227	CS.202	CS.158	CS.285	CS.320	CS.321	CS.322	CS.318	CS.390	CS.262	CS.370	CS.270	CS.326	CS.145	CS.393	CS.253	CS.255	T.CS.055	T.CS.043	TFS.021	T.CS.066	T.CS.036	T.CS.026	TFS.025	T.CS.008	TFS.022	T.CS.064	T.CS.061	TFS.020	TFS.027	T.CS.049	T.CS.031	T.CS.152	T.CS.095	T.CS.151	T.CS.141	T.CS.142	T.CS.109	T.CS.157	T.CS.158	T.CS.166
CS.321	0.544374522967	0.51596391915	0.609410411058	0.540508356141	0.507640628692	0.542899674895	0.568662640382	0.62084462199	0.573340817354	0.510768768465	0.542872794291	0.572118138828	0.572849722872	0.498057704047	0.616510182546	0.723056349816	0.529440363632	0.470289385313	0.612474950813	0.642231195951	0.750091979295	0.560517086273	0.626610562133	0.525503243142	0.671028523061	0.574803208591	0.540156434444	0.466223894346	0.662600016828	0.657360378088	0.459157026584	0.638919692215	0.650991959602	0.649466346531	0.615867625792	0.666798634374	0.542467190135	0.622672532184	0.523026884411	0.569558084957	0.643486654301	0.631256722556	0.635791527404	0.505710698232	0.704763016223	0.624640110435	0.668376148306	0.741076804526	0.694832057692	0.672311123766	0.624064451012	0.642782123558	0.701656054403	0.634146343788	0.616996617433	0.630260053534	0.633713747981	0.606025041017	0.652935854986	0.685508697002	0.516324503201	0.513898140943	0.5412662056	0.619166795281	0.520959190202	0.553959262058	0.592188080012	0.585972591596	0.515270767396	0.732674636478	0.533173389984	0.536494057243	0.666684286414	0.487660509823	0.618160869066	0.522801478617	0.61084331815	0.54718035598	0.618676654571	0.572313911675	0.516638920087	0.514879052445	0.547095681359	0.519740337391	0.618901272052	0.549521082651	0.566622954408	0.544954932062	0.478796615038	0.533548944953	0.509211381954	0.543716715253	0.521338036756	0.520427280163	0.590961131654	0.538940600736	0.642885537489	0.639378099637	0.583105366764	0.545868989268	0.591116680117	0.590779018993	0.581314262419	0.522878808736	0.581733077404	0.569437069993	0.660764763701	0.631152091763	0.735555442105	0.619449073764	0.745704243483	0.628514438664	0.556894692946	0.551425552239	0.616751526963	0.601518350107	0.640570730518	0.636560756351	0.514780162078	0.501157129243	0.62638222421	0.712241276174	0.621484518886	0.604594936312	0.580246923935	0.639164456714	0.511552080184	0.751917780569	0.603585918129	0.62059250257	0.702364363417	0.585680444888	0	0.657438978311	0.604465072629	0.626140582357	0.662652170436	0.62859286643	0.651517265983	0.619334564783	0.540168400494	0.62998543697	0.711029336959	0.607618354134	0.536886196201	0.49318719301	0.551597710867	0.52282599401	0.571402447437	0.720454058434	0.517758871037	0.527084715009	0.538318739278	0.50535994277	0.543137208927	0.528566711777	0.509978021477	0.641289556575	0.533207804081	0.4986244074	0.54834121646	0.510256592694	0.52786553851	0.527480165506	0.531568515651	0.53331786873	0.470614782652	0.491379923176
CS.322	0.662988117056	0.662264751486	0.696855760825	0.695594991012	0.697775806925	0.729157006238	0.689233593062	0.622104037818	0.670737910024	0.679401396401	0.664394902586	0.656316211251	0.579764027763	0.641285106824	0.531514026873	0.595198937527	0.621617885494	0.57691494062	0.570323958111	0.587025219906	0.526853783239	0.669912049655	0.565607439645	0.713069641686	0.492679109464	0.712442717885	0.585172185907	0.636627015743	0.586511324371	0.56178177805	0.633008636918	0.543494405572	0.504767368351	0.616793695597	0.56419129984	0.534328929119	0.550594415454	0.579163358197	0.648819477104	0.632526443548	0.622961469496	0.514616395468	0.505884470171	0.60335952873	0.626042393746	0.52793599338	0.460703540422	0.552631301905	0.609358332331	0.580350588417	0.53588714877	0.496228949835	0.606374745721	0.524564921218	0.515996110931	0.539952603272	0.604174480422	0.573007425234	0.511472121713	0.537927203324	0.652048908989	0.651882876387	0.607160993431	0.692414515686	0.614333875707	0.595023209673	0.637995003776	0.674170748668	0.624072753164	0.70877252673	0.635759869745	0.645622582522	0.54190710199	0.68138431822	0.712229864246	0.694130538651	0.700453003608	0.695381041426	0.655275155128	0.716277034861	0.669733579748	0.638497043484	0.71344556025	0.695505296962	0.725880256758	0.68207048988	0.691933253921	0.714489908524	0.671542752132	0.634383973953	0.653618803032	0.706176321161	0.719887109394	0.669768428621	0.671441283409	0.665241448968	0.582805150788	0.566002183684	0.631608353645	0.675674540146	0.703874520653	0.672884931835	0.680747097874	0.662373185205	0.726101359579	0.542055199312	0.625945785476	0.529702621359	0.581415285085	0.559506166892	0.628055091903	0.483674207978	0.57106588269	0.650862135311	0.69421162483	0.572355708067	0.607810961619	0.624417839682	0.651477513432	0.677232558234	0.586176069406	0.509208175665	0.57982121521	0.622273850099	0.557613418944	0.523606400769	0.617008305128	0.611228373817	0.666075350278	0.620675960369	0.583709864568	0.501388522373	0.657438978311	0	0.462201104679	0.550157713108	0.548990385926	0.504125084644	0.497355021019	0.543620907814	0.570393783839	0.611257732434	0.603788906862	0.50792766541	0.667456914839	0.65565489896	0.63651389832	0.699440015429	0.69758922684	0.625990729848	0.599897893052	0.605889892652	0.687665404851	0.65980729703	0.610763123723	0.688299030707	0.64871657658	0.538605479312	0.649056229725	0.672142166621	0.713853537999	0.668526833803	0.692192918226	0.670041077951	0.706895361496	0.693103476387	0.66835163312	0.660130289245
CS.318	0.640248024507	0.638356846166	0.666654605834	0.660154415821	0.681181878438	0.701349152328	0.650600907201	0.604307348665	0.649816892307	0.638019457544	0.635846177193	0.639796679328	0.551692522509	0.607008615349	0.514035351848	0.593306494666	0.563228468375	0.536816676468	0.522801207594	0.534205259098	0.580478000566	0.640986398467	0.525718133875	0.675601289663	0.509538352689	0.690128889754	0.57635372725	0.590639425408	0.561897986495	0.537526340703	0.597573750913	0.517881888762	0.443730217451	0.607394388372	0.544100367129	0.488963710088	0.531414230607	0.538739572018	0.603159342984	0.601669380598	0.616230008739	0.475984179887	0.487000541547	0.560276583102	0.582544067095	0.514205490984	0.492973570269	0.578907300966	0.593850805702	0.591997082262	0.504809819393	0.493751645263	0.604691729908	0.509211126583	0.47376824118	0.508706422064	0.574228143864	0.547088382094	0.553226906232	0.540577861267	0.610132753727	0.585774498056	0.560276933437	0.66888603573	0.59432860038	0.549635472973	0.609846184003	0.678933844047	0.586575319867	0.703238412475	0.610768241482	0.613416267149	0.526118008797	0.639488383469	0.684573130473	0.668899899406	0.670552977504	0.655945861886	0.622648839829	0.693631678168	0.630864920181	0.60132864802	0.669225170796	0.644504762147	0.697735689371	0.642925316614	0.68187572893	0.691274040231	0.630776316819	0.622233262621	0.611593370608	0.686326521581	0.680638550333	0.638233062326	0.64098597681	0.64231337814	0.559483872429	0.591255220967	0.609123012161	0.64094693218	0.692769249083	0.641615310205	0.646857331085	0.623383836132	0.707980243895	0.49181731841	0.589056176227	0.506090272138	0.62030662686	0.543433779402	0.630753540979	0.448243921559	0.531936713749	0.62102196568	0.666818417974	0.554874603718	0.591869999771	0.60953474618	0.604424346034	0.646266765122	0.557786818604	0.553012384895	0.569852263095	0.586673331388	0.50860893808	0.496420517123	0.580267322477	0.6201628503	0.645992295295	0.576904477698	0.54838012595	0.461800584716	0.604465072629	0.462201104679	0	0.509685830979	0.551869300722	0.520182541581	0.501878701101	0.515482305307	0.543066765207	0.623283933419	0.622754627166	0.506888640674	0.624548337568	0.644660514984	0.624289440803	0.669485904404	0.654382210019	0.629170618078	0.548065343738	0.57362861023	0.652284732002	0.623750668271	0.569837033573	0.647791115028	0.621537590351	0.520449078225	0.64024162722	0.630437826499	0.690587949242	0.649949519095	0.6841832153	0.65870268842	0.661553804669	0.66902103327	0.624357654102	0.619847217307
CS.390	0.640068338588	0.611215817885	0.663826941397	0.666602117711	0.690025223791	0.688034331605	0.675817036163	0.583541872375	0.655887518241	0.652326138088	0.646954720436	0.639936114628	0.555756370504	0.610116962331	0.560016790122	0.672506417943	0.581105383215	0.585852602961	0.504021064111	0.626634724326	0.665273412343	0.651575511877	0.573207582134	0.671744021446	0.578448382166	0.667330400362	0.582515895386	0.628182888899	0.555240655422	0.584574247099	0.635673537529	0.584119813534	0.51836550048	0.617618533822	0.562766314111	0.585367315984	0.543501973896	0.567639609512	0.585795870227	0.574624149433	0.636840500413	0.587766081763	0.537593227679	0.556424365574	0.635983287617	0.483986518414	0.528125027212	0.589762532084	0.60379332986	0.528166467934	0.493858406596	0.531410143949	0.560387776971	0.484251901936	0.483431428835	0.516118760385	0.550841667576	0.554991238351	0.553057404656	0.482673391972	0.632586825142	0.617638940084	0.603311109082	0.654105793857	0.608476952905	0.58821807658	0.608628380179	0.687048566194	0.592206508964	0.757510583888	0.630585705581	0.628971960832	0.580848249189	0.635302289223	0.661619254986	0.668735143719	0.684325735795	0.657882004213	0.63055803571	0.677786156693	0.634736720981	0.600075052421	0.659140001164	0.642010000104	0.69501762747	0.634042257476	0.688826815918	0.686534028931	0.646735850453	0.645588722284	0.621487272954	0.695542114137	0.666327595007	0.634865952467	0.641499681144	0.636518004451	0.574982949861	0.5890362111	0.641341074245	0.657852786015	0.712144278871	0.623198651052	0.642802189463	0.637193580506	0.693968799399	0.550939027435	0.644083897132	0.556099652543	0.67382865807	0.540435189717	0.67495675057	0.505892101834	0.56543189959	0.634211704662	0.676429329359	0.576840384171	0.628812377204	0.64790354249	0.616222038194	0.635257467571	0.613470154889	0.627261568442	0.622430397561	0.615216997097	0.550862032512	0.505052118646	0.576726406523	0.669856623216	0.65743836401	0.59951338493	0.603078884467	0.496747069938	0.626140582357	0.550157713108	0.509685830979	0	0.586016348755	0.507430128286	0.508799371168	0.537496725438	0.544835740441	0.586094967252	0.651179599114	0.528664259645	0.628607604692	0.637714745243	0.644955033138	0.683059561665	0.646541600588	0.658736513171	0.603887292469	0.637903369223	0.653926575837	0.634108159478	0.604829488854	0.65014467208	0.653636475489	0.619077528055	0.623723114867	0.63504765064	0.692062973103	0.654024239304	0.679455300404	0.684546334044	0.663209080164	0.668351036656	0.644002236899	0.62958521097
CS.262	0.626284132889	0.639897190363	0.66410167126	0.670708322128	0.691202929228	0.697668412701	0.673656058681	0.610254372293	0.633980215393	0.631220257338	0.634268439543	0.639948942412	0.55582729737	0.641971744798	0.574274137475	0.590332230301	0.618945903225	0.581657884898	0.58942354364	0.627942181228	0.594813515394	0.640542053805	0.583820300931	0.68455850874	0.532315883048	0.680785110439	0.566868166702	0.646890744634	0.600332175631	0.587764327489	0.642061675658	0.577648468128	0.601867235635	0.613356499374	0.584746589647	0.604831565215	0.577270264598	0.620695945012	0.604927633085	0.659888418954	0.619752591543	0.557415791384	0.53222310164	0.589224053919	0.594616940778	0.574790836638	0.551717882608	0.619425265067	0.622523563623	0.628355202624	0.584326476583	0.529489176708	0.580239494061	0.546074047157	0.560841243221	0.559272475109	0.595028562107	0.588975877879	0.541882208481	0.575393524827	0.624308785523	0.656674788247	0.598635133297	0.641473501428	0.627224605161	0.620035842612	0.616169006833	0.637480128054	0.636819592704	0.666829982541	0.616791226245	0.607674800106	0.559540559557	0.682831495097	0.687663419792	0.678696756091	0.683299155097	0.664839971895	0.632923101602	0.690101064942	0.651926813444	0.624861773783	0.690636672931	0.660413464342	0.699791504768	0.658413980652	0.677273039161	0.67017875282	0.66631414378	0.62611178411	0.652900958932	0.672956044664	0.685063361321	0.631223592371	0.649592292965	0.634962048139	0.611776108669	0.609316595716	0.605977529293	0.657020862247	0.663737346553	0.643324471082	0.681309660086	0.638897890515	0.691130364381	0.536972173717	0.601485235946	0.558216715269	0.630270355394	0.588201387882	0.651678289403	0.53783942111	0.583588465236	0.616383373422	0.66089711391	0.573167278545	0.597070812095	0.630982573117	0.608200579645	0.656085150686	0.586887075976	0.595115008702	0.602886657536	0.642899985722	0.585446970152	0.573838657912	0.621783561445	0.673936170994	0.624302400393	0.608478977153	0.62695312311	0.548219669387	0.662652170436	0.548990385926	0.551869300722	0.586016348755	0	0.518613504694	0.523215796001	0.531909380129	0.584352100085	0.618891016165	0.606320060003	0.545677399602	0.631067850687	0.654499597209	0.616000916851	0.671876155965	0.65024813326	0.578642406849	0.586191055603	0.588559134711	0.675721305106	0.587820889201	0.616155660893	0.66794957043	0.62482686689	0.536246229496	0.613061705	0.641350564936	0.695125308638	0.64319152908	0.64425151287	0.650834516842	0.689574207882	0.651565022191	0.665410756331	0.654778809899
CS.370	0.65907355061	0.624850082562	0.650973166672	0.67680637691	0.686355730364	0.684245976754	0.66963516151	0.614347343822	0.626736941878	0.635459983023	0.663617475241	0.629577172251	0.568109262301	0.607403429633	0.544788568389	0.633086115103	0.573119591269	0.562847676877	0.512765605598	0.619456115674	0.628489623547	0.638959859661	0.537794838495	0.667251349714	0.555476591098	0.660273476769	0.584606542469	0.624026776303	0.547329002655	0.594636832083	0.599433745443	0.571147483263	0.560833385565	0.583966888651	0.546128983121	0.598910777087	0.511870138529	0.575824701674	0.573639616994	0.588393752175	0.650667515088	0.553050894876	0.529042644829	0.556825053337	0.659840410044	0.511390288569	0.481626556839	0.584384029472	0.649866197059	0.543072070911	0.471719041576	0.526378668899	0.609374961235	0.444749209866	0.455206122149	0.531843922003	0.505388450306	0.562875086478	0.56092351759	0.495039186838	0.605363562674	0.612218038394	0.551656418166	0.656030978448	0.610596036049	0.579398717244	0.630776498972	0.659157559245	0.597135169892	0.715706173526	0.577084965122	0.604115136015	0.563174241913	0.626115499793	0.663746746101	0.660399513664	0.669242696129	0.64963615325	0.617166824883	0.679345930322	0.661966676985	0.614281638394	0.663068127592	0.659753747013	0.682539625518	0.661013583709	0.653585835669	0.670386399587	0.66126344907	0.606344580929	0.604537418956	0.696365267385	0.666687539057	0.627107237304	0.633364240572	0.629291108522	0.6000950804	0.592473629447	0.613091046789	0.665517574976	0.708183046051	0.621695152053	0.638099024751	0.651894851705	0.702565673797	0.520116767056	0.641804702339	0.600102411061	0.676445217909	0.546944860189	0.688619304712	0.491263775755	0.557480585158	0.62659143653	0.667817556961	0.579180553172	0.623289699774	0.655504831871	0.619491564417	0.644673122986	0.587142391692	0.606785937606	0.596635086674	0.61024743796	0.521688093913	0.520053089826	0.550039433647	0.690864876142	0.673956966439	0.616645880683	0.622417481433	0.517170356655	0.62859286643	0.504125084644	0.520182541581	0.507430128286	0.518613504694	0	0.493698903269	0.541353287741	0.501652712478	0.557964062247	0.646147988905	0.525760741523	0.621808353966	0.643365633198	0.638333007736	0.663949004982	0.653671846735	0.632873339971	0.601961893092	0.606605779884	0.639380668118	0.596275387625	0.57468917216	0.656178865753	0.616780129308	0.58370981728	0.620801849096	0.639212015652	0.691785688316	0.653993727132	0.676293500383	0.681645088207	0.672523049694	0.679900705502	0.635704098793	0.618765844233
CS.270	0.645149889173	0.636336881561	0.671442616619	0.671558142555	0.686525249642	0.698598420203	0.692684273835	0.608659994552	0.638757171951	0.645513768193	0.658273762444	0.63662039723	0.57453061663	0.597302265668	0.547630770139	0.60102771885	0.589275714575	0.595788857199	0.53714798629	0.620380168804	0.594977545306	0.668411142539	0.54956911872	0.664115085517	0.537374896831	0.669137922055	0.57394510278	0.642335814464	0.581307361842	0.586449599411	0.635867422229	0.567088970053	0.536506763429	0.578749034065	0.522327798823	0.573930889421	0.547295261466	0.543567752205	0.619631955826	0.584449945761	0.621300259198	0.54767136691	0.515464649221	0.560792903505	0.617984222298	0.505277095534	0.487194664725	0.516691492543	0.613555999765	0.531902404614	0.50530254807	0.513433041631	0.593806806199	0.46856897816	0.482655681273	0.526114038089	0.549440726036	0.513103294413	0.55011875957	0.503320525275	0.628269946298	0.632031669773	0.588581471467	0.661705476416	0.615807862543	0.589815495462	0.600655308344	0.663748217695	0.628089288341	0.697914799465	0.612747497535	0.629527488072	0.572762079609	0.648753681285	0.673551292449	0.66831154309	0.669713185308	0.664205599528	0.633151342435	0.68009856308	0.642378151259	0.616259580027	0.679744122138	0.643991806467	0.683745122791	0.66203446932	0.674303172665	0.672966234292	0.649474043889	0.630721991254	0.613192703207	0.678309560261	0.687674781183	0.627281284092	0.651799279715	0.654969873276	0.595088410159	0.57454396662	0.622197107163	0.679573484639	0.705484795714	0.621316151941	0.646997153476	0.645345648825	0.700064417087	0.535119030816	0.634644389107	0.555130978312	0.654635923395	0.554923934942	0.656850041577	0.50457506276	0.554682667886	0.634656531471	0.675365130897	0.545406233761	0.584069957838	0.618953044906	0.645624573351	0.649103754241	0.555134733644	0.574478584912	0.578026224015	0.6156300796	0.538010823742	0.510541809768	0.575927984523	0.653098869226	0.660461313243	0.627587588694	0.612694577876	0.513405224731	0.651517265983	0.497355021019	0.501878701101	0.508799371168	0.523215796001	0.493698903269	0	0.522160041021	0.550330459152	0.607039402009	0.593378714191	0.493647234418	0.634411280554	0.663472552792	0.652306398364	0.662726486635	0.655299746234	0.599227304896	0.607890844942	0.639944136798	0.646008593012	0.622023946593	0.620277350851	0.643293957462	0.665987286731	0.573332695523	0.638809786035	0.636227265831	0.68836700017	0.649084418486	0.665778898891	0.670839443315	0.674272232285	0.646811533399	0.637635086779	0.629260332373
CS.326	0.619479517207	0.628710488623	0.622384824982	0.615091081697	0.65134385365	0.677394514618	0.645003423525	0.599299827097	0.630707237971	0.617899625141	0.606682196552	0.633073825766	0.527823828566	0.572707174209	0.540837468473	0.612324152867	0.572375451577	0.571630535053	0.546159487763	0.583472589237	0.618697500839	0.615864575282	0.581671170548	0.629479838064	0.533856854515	0.654566486039	0.603748254837	0.610972301172	0.62000446939	0.56684841204	0.610862283881	0.549970112145	0.521720031764	0.6077738079	0.547706320025	0.577714192053	0.556120031797	0.566630269217	0.589187695188	0.58463791583	0.609051332234	0.566911793833	0.52270433209	0.538313315108	0.624573274502	0.5396925943	0.545218833357	0.612995178475	0.573624785381	0.595643651086	0.534810250252	0.48010724909	0.589024764891	0.530436678053	0.518722478041	0.525907542085	0.549428123055	0.535580725061	0.57344039907	0.568247029743	0.591273847749	0.605515368018	0.586027011745	0.644893881436	0.612261439828	0.577484917644	0.614180611416	0.671674186181	0.568501907148	0.705220030995	0.5771832583	0.601445723925	0.565963863253	0.591228859057	0.644304621168	0.631383269773	0.628019156936	0.616818472393	0.583121394869	0.636003396384	0.567295939911	0.574826425778	0.630019563779	0.591732756903	0.613840401962	0.608677216326	0.64834873439	0.618899064205	0.593338840223	0.604381041256	0.568298148746	0.643682061699	0.640337280107	0.585635849398	0.598530393905	0.605491695233	0.574383479182	0.601064236801	0.618437879727	0.634752133225	0.703722089967	0.621294835773	0.599255980622	0.593215143529	0.676085431178	0.512079031808	0.58929679129	0.553870506307	0.648093654182	0.55550220366	0.657442149469	0.519480689908	0.567547379492	0.620167886751	0.619871408897	0.523001884492	0.552938494334	0.641484302653	0.600936830069	0.62480481718	0.586351962662	0.594808437015	0.600344486005	0.597408348925	0.522783528493	0.525837171687	0.574598026794	0.657113271439	0.599505526406	0.603560906424	0.607316470173	0.507568186627	0.619334564783	0.543620907814	0.515482305307	0.537496725438	0.531909380129	0.541353287741	0.522160041021	0	0.54088868561	0.62393139329	0.58704215071	0.502371767686	0.606447148412	0.617076610448	0.624472807285	0.621682679913	0.610550265034	0.60980387723	0.575507523681	0.611913373117	0.609479123443	0.602737177607	0.611161039847	0.612198171094	0.622955306943	0.555294795507	0.59858144549	0.587957796221	0.647041595228	0.621406292833	0.655518198768	0.642031682598	0.607421907826	0.619913670582	0.583635327303	0.580385327218
CS.145	0.587532873781	0.532828653831	0.620400596764	0.598930983647	0.601397742644	0.606790952334	0.607534140738	0.633603003377	0.574082733446	0.550554636321	0.616452054451	0.569725976281	0.514285057356	0.547231088306	0.559218159724	0.674060929813	0.520624788159	0.483971043134	0.529670087436	0.631761150092	0.675124370317	0.623777940037	0.545425218823	0.613279713466	0.608198019442	0.627121689663	0.544292636863	0.535679514072	0.606713807008	0.597210579822	0.500501921695	0.571923866224	0.583254806946	0.616708215117	0.553953850192	0.608411231535	0.4956959608	0.569221803178	0.508882390126	0.56438302526	0.67103232461	0.613368573361	0.563996941432	0.445022937173	0.671897441319	0.521634321104	0.554888579114	0.656371528152	0.645779927277	0.594600435529	0.501059846312	0.558182633471	0.658435569875	0.516577611455	0.473894699235	0.547306699602	0.515354164266	0.545959097382	0.59831029963	0.564693146165	0.532571667775	0.52583774171	0.49324228326	0.663818742894	0.539708496613	0.502535186102	0.580024713217	0.647239538379	0.506379954189	0.703692558575	0.531641982143	0.509717081804	0.60074223781	0.519566846034	0.623304446812	0.59479740143	0.586389416157	0.594349762215	0.588721648147	0.580458025356	0.547196222038	0.544009426553	0.600515088057	0.553270192904	0.644204071205	0.618351458494	0.612098793179	0.571465516181	0.523130951467	0.516598429544	0.533346514736	0.602382098639	0.597371569248	0.543021995091	0.611952322351	0.581121009863	0.623332824913	0.638465857794	0.584615082765	0.616907248697	0.671248405084	0.608685037054	0.589003877836	0.570973184452	0.654334498453	0.480913271272	0.64486778925	0.571825309121	0.717251940936	0.55299552395	0.720987927799	0.55345107156	0.531690905803	0.558413889281	0.64191382975	0.562838157604	0.621544270116	0.636163641901	0.562452706271	0.550794935444	0.61240436264	0.676553186569	0.566817730052	0.604352741943	0.517222746152	0.534301803758	0.452569062419	0.734188170356	0.623158299789	0.639674330563	0.661549865491	0.525808887712	0.540168400494	0.570393783839	0.543066765207	0.544835740441	0.584352100085	0.501652712478	0.550330459152	0.54088868561	0	0.589265220136	0.697381874302	0.506747368308	0.573296149036	0.571647315612	0.571122924865	0.578418036916	0.617836290581	0.671625677558	0.512471412936	0.518681641392	0.544238703353	0.541107065776	0.518606104172	0.549477238051	0.515691632865	0.582693189201	0.559212313283	0.541952170486	0.598328153691	0.549935932416	0.62079017831	0.595541216449	0.553619586805	0.598631427353	0.503938987528	0.516131348569
CS.393	0.636571296825	0.665015575722	0.650969883678	0.672463924333	0.706757760937	0.68637346069	0.692391600978	0.62603638954	0.636096439851	0.671805190317	0.635789718036	0.654172991431	0.625360929384	0.605052566259	0.62237146505	0.666774866076	0.648841668165	0.6330331118	0.584805771073	0.637485394754	0.706052520805	0.644539058981	0.597893836993	0.651857808892	0.655781664106	0.67087758512	0.598234961949	0.648448416011	0.631356217549	0.601866758815	0.632000531467	0.600852116359	0.605864058451	0.584933261826	0.590982669237	0.667782941991	0.576362961832	0.589209244262	0.653692030119	0.605993989678	0.643984076462	0.638815256296	0.597870307891	0.596498929366	0.683245408337	0.593418712635	0.606388400648	0.630352041252	0.718272900734	0.602714629878	0.589533356503	0.638590083775	0.659386247596	0.590869672415	0.59416325946	0.638966246268	0.623780158185	0.594771618846	0.634145907832	0.606937238439	0.638074799456	0.653086147451	0.599113816294	0.629905920988	0.640093422937	0.638956040567	0.609794211251	0.642858857788	0.633395141984	0.703767187128	0.609698385841	0.6095922658	0.638500302306	0.666172676711	0.668518767386	0.679889589342	0.703791712676	0.665311750715	0.67171603468	0.714200732453	0.674448971262	0.658015021923	0.639181171358	0.688309085462	0.70508415507	0.640562762894	0.673249724267	0.714677533055	0.664421167411	0.647304044497	0.632792957534	0.697264338233	0.683954048233	0.637258569416	0.642304691409	0.662177265193	0.604530751259	0.622957350573	0.630444975014	0.647018954482	0.694226934844	0.636149747502	0.63260411317	0.6495080316	0.665735852641	0.613547156323	0.661425531097	0.666535342283	0.703252823171	0.577337156529	0.682779133175	0.610690505634	0.600854470187	0.617866989307	0.644587484228	0.614619715223	0.675416458269	0.656141056665	0.627021589054	0.645399951702	0.582852677132	0.674254415783	0.573969273332	0.60564063605	0.619227727133	0.599533905986	0.602235976068	0.727917241375	0.649588998445	0.592406557503	0.642708333405	0.618702889499	0.62998543697	0.611257732434	0.623283933419	0.586094967252	0.618891016165	0.557964062247	0.607039402009	0.62393139329	0.589265220136	0	0.670629596187	0.612935551451	0.658635041913	0.648951143432	0.665510896559	0.695821118949	0.659291401059	0.691145148926	0.644983677919	0.62624371415	0.675953862646	0.647720609602	0.644783515981	0.67906565733	0.655424233614	0.683812710925	0.636995438986	0.654772671231	0.69768149973	0.689534608344	0.684250533682	0.693373982029	0.698343847843	0.667605608861	0.659273847387	0.649434011206
CS.253	0.727249385162	0.748459047354	0.712118241538	0.734025716213	0.76676564922	0.754830765828	0.754244178332	0.672500162501	0.750035629418	0.734104648151	0.682630239837	0.729270093909	0.667424411618	0.698291150978	0.616630543067	0.562612193975	0.716452594994	0.686515888861	0.661210658794	0.630869334569	0.604353424719	0.690722994189	0.665105352025	0.706397568955	0.609292914105	0.726770807954	0.670700000671	0.72901545927	0.682641351114	0.62567600862	0.731569968358	0.608035662525	0.642595171729	0.672798571039	0.648592736037	0.605419171078	0.690567547829	0.636080106271	0.734456038434	0.675007964409	0.511180193812	0.593927140635	0.606527081536	0.673851172643	0.615200676259	0.644884281628	0.619387853315	0.577576525754	0.567936156412	0.643208505064	0.654321541616	0.572667181189	0.587154953572	0.640802779645	0.647450541808	0.581222305507	0.693342383409	0.613637582726	0.578778643093	0.620087428749	0.716621067948	0.736529145204	0.695170440386	0.677707460479	0.721217190012	0.703012608758	0.682090333608	0.693979646961	0.697505071052	0.667105542812	0.697467044774	0.71287558921	0.641902770162	0.731279425611	0.750059153704	0.769996652179	0.762844158136	0.714863034639	0.705954429746	0.76753484886	0.725821328931	0.70997950107	0.721165244517	0.754459792322	0.76254793764	0.697188083201	0.739883768563	0.76321146519	0.734724273967	0.731012856123	0.699800134362	0.738118176357	0.757337232197	0.714693298374	0.696800373553	0.70612276181	0.637639535593	0.638788591317	0.718086606411	0.699530028944	0.719914271551	0.672388148864	0.717024811544	0.704081200882	0.783233189302	0.645789009175	0.634556199947	0.600184267851	0.63808108724	0.659844858429	0.613567594879	0.598028070049	0.660519893987	0.69267718743	0.674942587164	0.624362695448	0.600230523325	0.628611772748	0.694469137716	0.715808972509	0.62407966209	0.591673272793	0.636299393292	0.619140693268	0.664549521933	0.61939127263	0.720171666537	0.630788547695	0.66735343159	0.646450184033	0.619259039213	0.632619696271	0.711029336959	0.603788906862	0.622754627166	0.651179599114	0.606320060003	0.646147988905	0.593378714191	0.58704215071	0.697381874302	0.670629596187	0	0.628573617417	0.734275239537	0.728603206493	0.728578192309	0.735826814854	0.705963139587	0.624106288952	0.700366158706	0.721114425489	0.745667907668	0.720674027413	0.712886275864	0.739163250627	0.746036929814	0.660513452651	0.713504716237	0.70166843539	0.757420797508	0.747898824276	0.745053483786	0.744940471813	0.757516472421	0.721185223461	0.73742334217	0.738287653872
