CS.105	CS.295	CS.011	CS.244	CS.017	CS.002	CS.005	CS.261	L.033.M1	L.025.M1	L.031.M1	L.012.M1	CS.039	CS.172	CS.010	CS.056	CS.073	CS.127	CS.360	CS.365	CS.058	CS.371.1	CS.042	CS.290	CS.072	CS.161	CS.335	CS.040	CS.341	CS.067	CS.213	CS.205	CS.041	CS.125	CS.126	CS.203	CS.136	CS.282	CS.292	CS.375	CS.236	CS.374	CS.302	CS.224	CS.376	CS.182	CS.147	CS.148	CS.395	CS.129	CS.372	CS.256	CS.369	CS.183	CS.323	CS.349	CS.268	CS.181	CS.348	CS.385	TFS.023	T.CS.020	T.CS.035	T.CS.040	T.CS.042	T.CS.028	T.CS.071	T.CS.016	T.CS.046	T.CS.022	T.CS.062	T.CS.007	T.CS.085	T.CS.079	T.CS.004	T.CS.132	T.CS.129	T.CS.177	T.CS.118	T.CS.104	T.CS.102	T.CS.120	T.CS.116	T.CS.121	T.CS.097	T.CS.114	T.CS.180	T.CS.144	T.CS.092	T.CS.134	CS.246	CS.237	CS.085	CS.241	CS.087	CS.238	CS.356	CS.015	CS.103	CS.242	CS.088	CS.082	CS.110	L.024.M1	L.034.M1	CS.078	CS.150	CS.364	CS.165	CS.189	CS.387	CS.347.0	CS.338	CS.233	CS.164	CS.044	CS.330	CS.207	CS.187	CS.336	CS.319	CS.202	CS.152	CS.112	CS.321	CS.223	CS.318	CS.343	CS.080	CS.285	CS.331	CS.339	CS.194	CS.322	CS.320	CS.145	CS.255	CS.390	CS.393	CS.270	CS.326	CS.262	CS.253	CS.370	T.CS.008	T.CS.061	T.CS.045	T.CS.026	TFS.022	T.CS.031	T.CS.049	TFS.025	T.CS.066	TFS.027	TFS.020	TFS.021	T.CS.043	T.CS.055	T.CS.064	T.CS.158	T.CS.141	T.CS.166	T.CS.142	T.CS.152	T.CS.095	T.CS.157	T.CS.151	T.CS.109
CS.112	0.624431715348	0.617444944911	0.62859109864	0.636912278068	0.60934894568	0.53746100743	0.63115376853	0.649687824802	0.623095301277	0.651940899633	0.622570284186	0.665155020735	0.541305870032	0.535602029024	0.603285553031	0.561197555801	0.567921857311	0.578667928985	0.573572167972	0.600260546985	0.514475687442	0.604158269202	0.595237057022	0.589262714752	0.6233693634	0.497349767336	0.628584988987	0.617189058531	0.582810095979	0.599662184083	0.554260882744	0.630305417872	0.522271536782	0.589463221021	0.613218184447	0.639985081015	0.479463896812	0.587402726693	0.515246683125	0.583203573717	0.593547016318	0.575283462832	0.62868295802	0.682527847485	0.56858087459	0.598013943022	0.583211319913	0.582560436059	0.580761872955	0.590667891314	0.585340822557	0.587736730593	0.579149439339	0.589453655615	0.610531135056	0.613795991525	0.589624910505	0.584056059237	0.610648919013	0.602130647501	0.664216903063	0.682061799778	0.629946054788	0.610625765477	0.662905051881	0.635174661667	0.658432849549	0.607469294674	0.58273799293	0.616272979523	0.627589344591	0.626447702325	0.631445882799	0.59788849579	0.626395968339	0.680985776947	0.656537463184	0.66019946774	0.615546934675	0.683515581266	0.686960705825	0.637756402903	0.595735244445	0.662808117887	0.687402787304	0.630621645347	0.608569328503	0.668662170352	0.677173701635	0.656476429697	0.621176728083	0.521679589725	0.558779751915	0.652589699919	0.600797061852	0.611461341	0.643632807728	0.639312233116	0.550445169897	0.621289319272	0.647359651932	0.580842581139	0.532749613173	0.675180269155	0.589079259089	0.61567515595	0.545607797493	0.606158857122	0.590758326786	0.591144162294	0.582480385785	0.593657361337	0.556770903446	0.562373077995	0.581867781581	0.592801001836	0.580611585908	0.607864683138	0.568114944262	0.592366973403	0.585768662214	0.618968573836	0.62175729664	0	0.62638222421	0.577132925691	0.557786818604	0.612183658263	0.533698194404	0.594379834984	0.579509044864	0.622435198478	0.631716243646	0.586176069406	0.576441973726	0.61240436264	0.582320649056	0.613470154889	0.582852677132	0.555134733644	0.586351962662	0.586887075976	0.62407966209	0.587142391692	0.625343707649	0.638732885665	0.630634036196	0.624915929767	0.677771922527	0.61302271515	0.615296705327	0.62939407185	0.672440608983	0.64284488086	0.664324535484	0.643305965582	0.653333821763	0.628315533621	0.634673138274	0.654006289296	0.657824611475	0.64590169481	0.678036317809	0.627652503842	0.678099739856	0.633476241127	0.666215265068	0.677684382269
CS.321	0.517106244618	0.559506083773	0.580129735735	0.6530885924	0.563644237861	0.616173501572	0.578849539994	0.518640259921	0.561192951797	0.603705137976	0.608755587436	0.568662640382	0.605310753059	0.542872794291	0.706667188314	0.662600016828	0.598488399245	0.522840356693	0.596747814439	0.466223894346	0.602202505607	0.540156434444	0.590932972183	0.630904127087	0.540474489059	0.657360378088	0.750091979295	0.574803208591	0.671028523061	0.749848984133	0.631256722556	0.666798634374	0.649466346531	0.626694323907	0.505710698232	0.459157026584	0.622672532184	0.650991959602	0.615867625792	0.568276590564	0.679890010623	0.638919692215	0.704763016223	0.733533236736	0.635791527404	0.603369191038	0.642782123558	0.684377045871	0.651451180268	0.60896012544	0.634146343788	0.668376148306	0.741076804526	0.719547285301	0.616996617433	0.628818073644	0.672311123766	0.624640110435	0.633713747981	0.624064451012	0.512238993663	0.594935129855	0.516324503201	0.508462003374	0.487660509823	0.543133094446	0.513898140943	0.549854483535	0.602686972859	0.566864139229	0.51377609861	0.626683257454	0.501611006228	0.666684286414	0.526979184076	0.61084331815	0.55511176905	0.550691835461	0.603972722156	0.53749568057	0.533325470454	0.533548944953	0.549521082651	0.562605717427	0.529207250786	0.582132557615	0.547095681359	0.522801478617	0.590844534286	0.505455077911	0.509211381954	0.642885537489	0.590961131654	0.521338036756	0.545868989268	0.538940600736	0.661086793306	0.581733077404	0.590779018993	0.520427280163	0.591116680117	0.581314262419	0.639378099637	0.543716715253	0.583105366764	0.540026548312	0.601518350107	0.689440108289	0.636560756351	0.640570730518	0.569437069993	0.671209565996	0.619449073764	0.616751526963	0.710437074119	0.514780162078	0.623714316166	0.667970728909	0.590999201338	0.556894692946	0.620134117314	0.603585918129	0.511552080184	0.62638222421	0	0.639164456714	0.604465072629	0.62978175214	0.565171001872	0.702364363417	0.580246923935	0.567579974271	0.712241276174	0.657438978311	0.585680444888	0.540168400494	0.607618354134	0.626140582357	0.62998543697	0.651517265983	0.619334564783	0.662652170436	0.711029336959	0.62859286643	0.527084715009	0.543137208927	0.503914820867	0.720454058434	0.538318739278	0.533207804081	0.641289556575	0.517758871037	0.52282599401	0.509978021477	0.528566711777	0.551597710867	0.49318719301	0.536886196201	0.50535994277	0.470614782652	0.52786553851	0.491379923176	0.527480165506	0.4986244074	0.54834121646	0.53331786873	0.510256592694	0.531568515651
CS.223	0.638514994768	0.55296321261	0.635614117457	0.718900128457	0.690800986053	0.617857735285	0.661261559655	0.641023755058	0.650311329196	0.688551355923	0.593564658834	0.674926194589	0.655317480719	0.649103427798	0.737236627013	0.567180926257	0.679018865269	0.518846180021	0.53848584296	0.61194706198	0.562994490946	0.569777753141	0.608208917219	0.484054151546	0.610383352765	0.551750254929	0.61526416931	0.669103208884	0.506509584287	0.63312934472	0.554936619685	0.551733487482	0.585399340128	0.466959863723	0.536617707392	0.627361426905	0.537717782775	0.498626489992	0.559238026743	0.555169446541	0.659884034791	0.564628756424	0.604838287235	0.609967713298	0.502468855322	0.472929495732	0.506508306733	0.536327854099	0.512002225836	0.56084349541	0.476599524337	0.512317909698	0.555872123114	0.541073809012	0.467356280031	0.496859728011	0.56838320734	0.494638339656	0.553789510139	0.500395612468	0.608387523726	0.692135707002	0.598837701543	0.649576421563	0.642567883982	0.584061340171	0.606413728121	0.568098385037	0.560856911086	0.592720605284	0.634255060347	0.57473439698	0.614946858876	0.529245023933	0.572809552683	0.654964603768	0.642351277547	0.674166188077	0.551824031737	0.674418845326	0.696207017033	0.596276481965	0.646912780552	0.606040480942	0.671679566032	0.691942120479	0.656338544696	0.662042297707	0.654488773771	0.632053720595	0.609478263965	0.557280355987	0.640465427847	0.674777624725	0.647751502005	0.634672741574	0.638045528706	0.694704924497	0.632498656081	0.62449981138	0.692342796705	0.633073199581	0.581445755199	0.679287427966	0.632125869586	0.643338473177	0.558985081257	0.572278569832	0.62653465275	0.586928010558	0.497491087219	0.604491554385	0.573235079754	0.66101708273	0.677054462749	0.625569331388	0.498764244174	0.571735901843	0.496757785313	0.539366994045	0.494395574462	0.626678117165	0.576423779094	0.577132925691	0.639164456714	0	0.496420517123	0.521738461644	0.58849417704	0.590880045389	0.542895356488	0.597086342622	0.576798177436	0.523606400769	0.486663876065	0.534301803758	0.538494129034	0.505052118646	0.599533905986	0.510541809768	0.525837171687	0.573838657912	0.61939127263	0.520053089826	0.615982441647	0.568657324754	0.632966634739	0.63787165124	0.648939721304	0.638668130325	0.568238337351	0.595321861866	0.668485110599	0.645391738171	0.654710029784	0.633164273089	0.628331911693	0.621269813295	0.615901265738	0.633933707486	0.678433306867	0.596907509752	0.667086675904	0.616576529709	0.695377987695	0.669528792835	0.649081041931	0.663990588526
CS.318	0.628471720539	0.569258694124	0.668166429551	0.74412855931	0.662216743628	0.630935443127	0.68533520938	0.652424802453	0.666309907656	0.674277640786	0.625964995845	0.650600907201	0.634910507759	0.635846177193	0.731607822158	0.561897986495	0.664122231271	0.521713054443	0.464486620745	0.590639425408	0.57241397988	0.57635372725	0.617460415804	0.476856027264	0.633377191536	0.537526340703	0.580478000566	0.690128889754	0.509538352689	0.631798898843	0.475984179887	0.488963710088	0.607394388372	0.484210757331	0.560276583102	0.597573750913	0.538739572018	0.443730217451	0.544100367129	0.574777686571	0.638715037717	0.517881888762	0.582544067095	0.620767676361	0.487000541547	0.502840449056	0.493751645263	0.551299793096	0.555953481677	0.591681047035	0.509211126583	0.492973570269	0.578907300966	0.546844060706	0.47376824118	0.510922458672	0.591997082262	0.514205490984	0.574228143864	0.504809819393	0.601589972331	0.707022252313	0.610132753727	0.65436712322	0.639488383469	0.580029952394	0.585774498056	0.565656458932	0.526950264625	0.596182684379	0.631241830627	0.544558854528	0.597225494835	0.526118008797	0.548616204684	0.670552977504	0.656817434231	0.67786919105	0.528579777499	0.68451817254	0.68994398655	0.622233262621	0.642925316614	0.63865031223	0.682950772232	0.69825895802	0.669225170796	0.668899899406	0.67747937509	0.635457308034	0.611593370608	0.559483872429	0.64098597681	0.680638550333	0.64094693218	0.64231337814	0.645857377695	0.707980243895	0.641615310205	0.638233062326	0.692769249083	0.646857331085	0.591255220967	0.686326521581	0.609123012161	0.62415909191	0.554874603718	0.533257825259	0.60953474618	0.591869999771	0.49181731841	0.577781270487	0.543433779402	0.666818417974	0.688504152776	0.604424346034	0.511592103969	0.557293585623	0.466376410021	0.531936713749	0.432685998575	0.645992295295	0.580267322477	0.557786818604	0.604465072629	0.496420517123	0	0.47833167163	0.576000184174	0.54838012595	0.50860893808	0.581509906043	0.553012384895	0.462201104679	0.461800584716	0.543066765207	0.506888640674	0.509685830979	0.623283933419	0.501878701101	0.515482305307	0.551869300722	0.622754627166	0.520182541581	0.57362861023	0.569837033573	0.627780368333	0.629170618078	0.652284732002	0.64024162722	0.520449078225	0.548065343738	0.669485904404	0.621537590351	0.647791115028	0.624289440803	0.644660514984	0.624548337568	0.623750668271	0.624357654102	0.6841832153	0.619847217307	0.65870268842	0.630437826499	0.690587949242	0.66902103327	0.649949519095	0.661553804669
CS.343	0.642603261872	0.575460256519	0.676628072077	0.741896045152	0.671459651272	0.656114242067	0.689944169826	0.650856605647	0.652450087859	0.669714475327	0.628012729718	0.675451711835	0.652816343861	0.638984744636	0.740330985749	0.595505497487	0.665846728388	0.565474016862	0.573060353275	0.627664011969	0.597285916914	0.5996571251	0.600375709506	0.465655877372	0.641256849996	0.569335636889	0.598347943308	0.699181853071	0.506390987054	0.638956329187	0.524332726757	0.517393129484	0.633129679963	0.507250710087	0.570490603616	0.61437403687	0.590549458364	0.495633828635	0.58966707686	0.538961593012	0.644404105624	0.545321760268	0.589905751887	0.555298489428	0.502693152609	0.552343889806	0.513891172051	0.559550571557	0.575457274977	0.589592740711	0.532358061111	0.520422889526	0.65229982255	0.582381565239	0.522684054679	0.564063633054	0.590307889386	0.561413932053	0.622788692082	0.564655885719	0.580977439513	0.697462282148	0.622500842538	0.650326390251	0.655978953919	0.615225630166	0.629992527415	0.612029248966	0.577551768559	0.611125795754	0.641109044972	0.579694546904	0.616354526624	0.547344506361	0.583435735344	0.689305750378	0.676972304017	0.671842114249	0.565375392827	0.686623816616	0.672855326743	0.621141902825	0.640716344708	0.664934637681	0.696696090572	0.686678400724	0.665365420137	0.671354633143	0.698863337797	0.640359096977	0.629083079882	0.564338089379	0.665510672213	0.680811775233	0.641930285381	0.631265087916	0.629737228977	0.689439901088	0.651236546695	0.62714828147	0.697829603893	0.673486019036	0.597037723491	0.664585080447	0.626004423801	0.624260029926	0.576327869047	0.575989241354	0.605789794259	0.599100559105	0.526653901084	0.584771577546	0.578178172626	0.688888363118	0.684450226764	0.617075835882	0.501347401351	0.55944035546	0.533463427018	0.580223696888	0.498451358848	0.650457881367	0.602216357905	0.612183658263	0.62978175214	0.521738461644	0.47833167163	0	0.576579593107	0.601521241037	0.575755004834	0.589956642984	0.556203206227	0.497338103126	0.506718562878	0.588608433354	0.521902951045	0.527908060292	0.616145345727	0.547649847926	0.518167876262	0.567538885048	0.646886460816	0.55646808384	0.594538794801	0.598404072428	0.632966779915	0.653730743525	0.669505122906	0.627296950601	0.540666062452	0.563085840918	0.661540200691	0.652753587519	0.66778725955	0.621944548727	0.613831940349	0.623535822054	0.636213368056	0.627575659141	0.65941753648	0.600647041132	0.651683843736	0.632820983971	0.696063665426	0.646769578828	0.640654924991	0.677515758584
CS.080	0.492381881941	0.615056433144	0.600580860482	0.643272447345	0.607744974441	0.554946905397	0.590912125749	0.605505609708	0.605166703903	0.631533084197	0.599003459214	0.624252231056	0.580202639425	0.549947465411	0.650056715748	0.608558956159	0.561716424271	0.545400123237	0.598002303222	0.584695410617	0.533752556564	0.593242040541	0.574690379557	0.566411199097	0.582544603767	0.575922713567	0.692614325801	0.578785195998	0.619020586735	0.647311023272	0.616542134244	0.652316304351	0.519354458071	0.59674567588	0.564286565927	0.597430355328	0.5245003337	0.612756478426	0.542665935584	0.586209600685	0.627507558801	0.607189833184	0.650894127814	0.666415230256	0.585989583956	0.576183324903	0.577667675045	0.602991972145	0.593618585237	0.574131493621	0.591937423024	0.611688200109	0.641869395079	0.63737684609	0.583873445806	0.571530635889	0.593642361431	0.573823195481	0.592931177155	0.585931551837	0.58128423231	0.63337994477	0.590258844691	0.589854197395	0.61156194209	0.602997658486	0.596609980686	0.590674898221	0.587385810843	0.604141287759	0.58161861312	0.610718523777	0.579617665471	0.595003620578	0.575427856318	0.648627964726	0.638831780074	0.629647074706	0.591774692826	0.624291532351	0.637422358385	0.583258800992	0.587476534524	0.636860401503	0.628220667222	0.62436712643	0.603730834215	0.640093682549	0.642659285578	0.611382100265	0.581491698803	0.548038720526	0.532529811872	0.600541958842	0.576736044394	0.582155597895	0.654038109968	0.618440522068	0.552408701901	0.588929874905	0.624671800878	0.575009580827	0.563685159592	0.629101971877	0.593143497398	0.576796711821	0.55153922263	0.622807287887	0.603747038526	0.584649359732	0.562117050373	0.575545529841	0.596779908066	0.57534923811	0.629171312451	0.551277834416	0.57770647847	0.591892501175	0.558562768395	0.573522065607	0.590141121621	0.640392588269	0.558083457904	0.533698194404	0.565171001872	0.58849417704	0.576000184174	0.576579593107	0	0.614295602872	0.575544052353	0.585476516182	0.67905429885	0.604405404277	0.540775230647	0.583395887566	0.563123518603	0.583282371439	0.623273344208	0.586297464869	0.560590619421	0.597690966429	0.661719270709	0.586020947658	0.617465446267	0.600410224421	0.584113882366	0.684138960946	0.610286289173	0.586035251659	0.613064578925	0.589126862321	0.604796648791	0.622844668601	0.60103514135	0.578308568073	0.59042348563	0.592881468816	0.584359926795	0.595856949336	0.634764907948	0.59609838873	0.638637147587	0.585483640396	0.638984340022	0.594960763999	0.620759801936	0.63189817617
CS.285	0.70305381986	0.66117918082	0.705459642057	0.749391820632	0.720722839622	0.666838711827	0.725660222675	0.745832673254	0.684889519182	0.706512672938	0.69872901162	0.733409833133	0.645642395615	0.66999378663	0.705168478982	0.584658506989	0.673023952329	0.613474571417	0.59111356923	0.697141970355	0.622334263547	0.660869195931	0.615859544224	0.574604329154	0.722089709555	0.550135459522	0.604114143984	0.712872320127	0.605834569074	0.593594461017	0.58285275868	0.570753021918	0.609034790506	0.567358022807	0.680258606378	0.70407065831	0.578307623964	0.579959932729	0.575489890561	0.624526930683	0.648818366769	0.576604315411	0.57782264925	0.60979418928	0.55620877554	0.628924832419	0.573622239636	0.614983316605	0.654744353207	0.665263371145	0.610961025179	0.616092135689	0.569175576774	0.539765612627	0.615729157491	0.633965909301	0.621345441959	0.608306596432	0.653409858063	0.610003346956	0.707979421408	0.765904660048	0.687022677203	0.72339835047	0.743445897722	0.676635029865	0.723642859584	0.665646799504	0.613428708153	0.677837535371	0.7115941994	0.609883125221	0.709293169675	0.567842145923	0.665110294629	0.752722139067	0.743342567252	0.76455194782	0.655388782664	0.76194268914	0.761833828924	0.718322720369	0.691974501204	0.709872537909	0.76693719136	0.755826205933	0.726755086932	0.75015759214	0.755490653963	0.740586417398	0.702975943917	0.559195032655	0.692048594559	0.731939252438	0.666019410064	0.689233845557	0.63408265359	0.734543081324	0.671865808907	0.720359118592	0.678980451492	0.697428455239	0.638352283291	0.741876541604	0.681012037141	0.67213913707	0.634238475866	0.537398863149	0.605415452243	0.629253893324	0.591307853867	0.587162197218	0.642900592098	0.686129885131	0.647151311377	0.683186727565	0.589132643462	0.590960155927	0.589386475267	0.647951570884	0.583956103705	0.655147738254	0.684521236236	0.594379834984	0.702364363417	0.590880045389	0.54838012595	0.601521241037	0.614295602872	0	0.650006823693	0.640636153659	0.612019684917	0.583709864568	0.604248795457	0.661549865491	0.631837225339	0.603078884467	0.642708333405	0.612694577876	0.607316470173	0.62695312311	0.619259039213	0.622417481433	0.669575625351	0.675355927937	0.703565293126	0.648704313889	0.745970959433	0.715331278744	0.630779709332	0.657264503277	0.746229797118	0.715809499291	0.741005758748	0.704361107315	0.718778958828	0.706921413656	0.709442192681	0.738245621508	0.737136974776	0.717751489182	0.736395158216	0.703777199073	0.768067082306	0.732012339322	0.753181978799	0.759706130051
CS.331	0.577462906023	0.567485254002	0.544296547709	0.673891681017	0.617215002737	0.548922731315	0.565080542143	0.549974958651	0.642900847	0.684429566746	0.491780929858	0.590631271668	0.607426195825	0.608560799903	0.70262556709	0.585091673358	0.637670169068	0.497551986801	0.535215621065	0.551213667052	0.537455067913	0.611604041755	0.627012125244	0.583699668085	0.556553804257	0.591315364268	0.681270556751	0.618895361224	0.585838889504	0.691967859966	0.570259689367	0.600003882605	0.609000337228	0.551245534235	0.499813478737	0.560149151991	0.549760057745	0.561097830486	0.494860640821	0.582416160091	0.637622231109	0.565130131674	0.666272941963	0.710292089637	0.56878009585	0.490512011009	0.564199515591	0.611513187259	0.502517213267	0.543815870711	0.513484225204	0.533441375096	0.628329942315	0.613030780276	0.466175105027	0.503967011196	0.58025738361	0.52020280033	0.505682543755	0.470134441557	0.602474691053	0.609186415358	0.552130298153	0.563759330091	0.548751540079	0.55456023417	0.550435843549	0.542528487316	0.568060613412	0.577234089202	0.560647677486	0.63631319832	0.583791788158	0.611882087843	0.579737493552	0.533223251601	0.553521872249	0.539621227186	0.520715584755	0.561735392104	0.605061453855	0.564744476367	0.583859407141	0.552397398387	0.591865349129	0.569890968777	0.540886777004	0.586496513269	0.568981701932	0.593492827461	0.514025652924	0.588168919441	0.562299513055	0.575611667532	0.658344990499	0.607173571849	0.691159628596	0.654763253284	0.549854802114	0.53832574349	0.70498676794	0.557991798776	0.597492118342	0.656950711098	0.568440496255	0.640529033092	0.514025065905	0.63793061521	0.680878065824	0.579722016162	0.551169344712	0.62650826786	0.497678244185	0.588251223543	0.70639364836	0.600591647858	0.528383127254	0.605797704335	0.492836216173	0.544270369586	0.520434369041	0.664454940151	0.490542178741	0.579509044864	0.580246923935	0.542895356488	0.50860893808	0.575755004834	0.575544052353	0.650006823693	0	0.646921810223	0.647790493588	0.557613418944	0.503225636492	0.517222746152	0.471943780578	0.550862032512	0.619227727133	0.538010823742	0.522783528493	0.585446970152	0.664549521933	0.521688093913	0.615342888606	0.59498691175	0.619222129315	0.670660587566	0.55627661458	0.582504045464	0.595455184067	0.60485006612	0.581837428339	0.600348381933	0.559063522306	0.627644133267	0.608063848131	0.588694563292	0.562851105422	0.537749946774	0.651754168427	0.550610845696	0.661627656592	0.564934159658	0.591020640889	0.625672412177	0.609388729578	0.558399814014
CS.339	0.610070344752	0.588420322166	0.671838510562	0.729409499014	0.673391630047	0.678322920088	0.671220059251	0.642082717249	0.587037578913	0.643667116568	0.670146915635	0.667627203055	0.656399799504	0.611362749086	0.707317847651	0.651591018374	0.624209022992	0.583773684605	0.608120315388	0.583335876934	0.620143855727	0.574779605332	0.620760169447	0.590839537935	0.632135167627	0.594537433481	0.64385770321	0.655429903996	0.612661218631	0.659899702087	0.580989627766	0.611747500548	0.645553880494	0.579454384232	0.584557029029	0.590743343481	0.606997584566	0.593900450856	0.636451429731	0.542272474317	0.681561047746	0.616797209377	0.596329134478	0.68136143269	0.573214717324	0.623248874457	0.574235411692	0.657737083728	0.644444846133	0.633804182661	0.634737484518	0.636757561399	0.665536812033	0.677269223189	0.601163426993	0.624165048638	0.675760296512	0.639570929532	0.658994901184	0.628379792188	0.565629242583	0.68260813197	0.616871675331	0.623976884181	0.633339091235	0.608571245587	0.618738384845	0.587120342033	0.563941181212	0.617243883039	0.620969110928	0.575421747695	0.594317844879	0.578074392	0.557230414317	0.703540280034	0.659936669125	0.66129839408	0.624459529043	0.674418754716	0.665885177013	0.619735282557	0.631360396625	0.653209440793	0.65734970355	0.678453923301	0.643671531873	0.657905641125	0.67674841863	0.617527385498	0.594495462613	0.633239860505	0.658266216946	0.669340640047	0.598072601589	0.619901212841	0.62507065114	0.669586906949	0.651344907122	0.606018403559	0.616199413654	0.674147161026	0.633456739453	0.63910587815	0.640749486119	0.589785848289	0.618304358219	0.585370525908	0.622892131501	0.614886049322	0.581277833191	0.624234711215	0.636145258797	0.678066951439	0.69733702455	0.580697723598	0.600063879399	0.622483711386	0.577886956719	0.555606440813	0.58570991193	0.574391326302	0.616642645779	0.622435198478	0.567579974271	0.597086342622	0.581509906043	0.589956642984	0.585476516182	0.640636153659	0.646921810223	0	0.635948056905	0.619968094912	0.606627621684	0.60794158881	0.614900910156	0.625938877094	0.642327668099	0.606431228216	0.591546140462	0.588757722225	0.652194522167	0.63147067388	0.585270046827	0.589276819816	0.59805162123	0.641335207335	0.650346492687	0.619385285858	0.57856436652	0.548844010759	0.649925074879	0.6042171181	0.637325668662	0.58999733683	0.599972086845	0.64554760454	0.60647041443	0.620994865027	0.634958245425	0.623899003793	0.614922549995	0.604268388898	0.678954661106	0.606206368168	0.625469742271	0.665162797346
CS.194	0.729525549794	0.689281130061	0.755786391839	0.784903119674	0.740201270532	0.722115966978	0.767361967557	0.744904334743	0.733234210835	0.728938312437	0.736038038009	0.75347123477	0.720584001545	0.711696559684	0.764107525742	0.678893309495	0.745212646708	0.653230967642	0.627864722259	0.708650820151	0.661358215222	0.643861189887	0.695878482206	0.585511467908	0.728942544175	0.623561965979	0.536601603393	0.76279202434	0.524827085176	0.603317825955	0.547701740918	0.507861384942	0.662191380162	0.5570387202	0.671321621697	0.70976567526	0.651941644713	0.567595599204	0.645699243688	0.642576494741	0.734205337118	0.605476935323	0.608149620478	0.576944841641	0.601312390504	0.656484715534	0.552774161102	0.592181980468	0.658826023758	0.654044773223	0.638146594418	0.556146359455	0.619661288706	0.600507522217	0.617992528519	0.642244432016	0.680329761679	0.617682854665	0.68953781447	0.640803345225	0.683174610147	0.779826380236	0.715770678138	0.746534910775	0.757345182221	0.678582432168	0.701479361548	0.681161579936	0.628540204252	0.703020484955	0.73675851125	0.625674832702	0.710757894735	0.547859513099	0.656801310387	0.768836243732	0.756049349963	0.751267181144	0.652605304653	0.786156450143	0.761953774939	0.710088117364	0.729259133276	0.743970679672	0.778615982268	0.764841382506	0.768551787773	0.753265594398	0.779019412584	0.732146441748	0.705773632589	0.643350312405	0.744270246016	0.766123621092	0.73070163949	0.706434294586	0.659842786682	0.781585822764	0.735864072038	0.725459241991	0.751119527204	0.757139879461	0.616147706215	0.750687496911	0.690952863652	0.718638640578	0.638914542458	0.619708288764	0.637820351954	0.627645815375	0.622557177096	0.608418026284	0.653373226011	0.738042599167	0.702730454998	0.706546404997	0.582839970869	0.63182424946	0.615823802093	0.659614481415	0.600205987339	0.701104849528	0.713830111131	0.631716243646	0.712241276174	0.576798177436	0.553012384895	0.556203206227	0.67905429885	0.612019684917	0.647790493588	0.635948056905	0	0.509208175665	0.59254941576	0.676553186569	0.620113945543	0.627261568442	0.674254415783	0.574478584912	0.594808437015	0.595115008702	0.591673272793	0.606785937606	0.660401649865	0.685472855757	0.717990278314	0.586611329282	0.756043707711	0.710888103487	0.583169377232	0.662995191612	0.762896218668	0.721035906987	0.755034167896	0.693900724822	0.714920661061	0.70537379758	0.720997711514	0.734104692567	0.730110033616	0.723852458663	0.72646567278	0.725806056678	0.770902106029	0.740682570958	0.724835640685	0.771462837454
CS.322	0.673630584812	0.617607311378	0.700491422979	0.754203643787	0.699390248794	0.633464592478	0.71009069073	0.676978940658	0.671318003434	0.673010893123	0.672630632564	0.689233593062	0.673390833508	0.664394902586	0.73990274008	0.586511324371	0.69837806357	0.560839040258	0.53373113513	0.636627015743	0.583331655052	0.585172185907	0.632759397921	0.507924931933	0.66230324844	0.56178177805	0.526853783239	0.712442717885	0.492679109464	0.610352663393	0.514616395468	0.534328929119	0.616793695597	0.514226924329	0.60335952873	0.633008636918	0.579163358197	0.504767368351	0.56419129984	0.581582010259	0.668661411259	0.543494405572	0.626042393746	0.606035645886	0.505884470171	0.545694755159	0.496228949835	0.511074782824	0.553376112034	0.582125726185	0.524564921218	0.460703540422	0.552631301905	0.508273359135	0.515996110931	0.542859707029	0.580350588417	0.52793599338	0.604174480422	0.53588714877	0.617193310292	0.731095993633	0.652048908989	0.688938157916	0.68138431822	0.629327894107	0.651882876387	0.59662660348	0.565387816943	0.634630634745	0.671572789027	0.608804535518	0.645165783621	0.54190710199	0.591267278246	0.700453003608	0.686382906088	0.691628857218	0.588361812389	0.713400000442	0.710615072006	0.634383973953	0.68207048988	0.674339263744	0.722034609334	0.72317279479	0.71344556025	0.694130538651	0.711910842195	0.67246570069	0.653618803032	0.582805150788	0.671441283409	0.719887109394	0.675674540146	0.665241448968	0.651135219058	0.726101359579	0.672884931835	0.669768428621	0.703874520653	0.680747097874	0.566002183684	0.706176321161	0.631608353645	0.668362699441	0.572355708067	0.577326503733	0.624417839682	0.607810961619	0.542055199312	0.555490790302	0.559506166892	0.69421162483	0.695158036844	0.651477513432	0.529377574394	0.592734065616	0.508522763022	0.57106588269	0.501781606667	0.666075350278	0.617008305128	0.586176069406	0.657438978311	0.523606400769	0.462201104679	0.497338103126	0.604405404277	0.583709864568	0.557613418944	0.619968094912	0.509208175665	0	0.501388522373	0.570393783839	0.50792766541	0.550157713108	0.611257732434	0.497355021019	0.543620907814	0.548990385926	0.603788906862	0.504125084644	0.605889892652	0.610763123723	0.674875276261	0.625990729848	0.687665404851	0.649056229725	0.538605479312	0.599897893052	0.699440015429	0.64871657658	0.688299030707	0.63651389832	0.65565489896	0.667456914839	0.65980729703	0.66835163312	0.692192918226	0.660130289245	0.670041077951	0.672142166621	0.713853537999	0.693103476387	0.668526833803	0.706895361496
