CS.059	CS.001	CS.021	CS.002	L.035.M1	L.033.M1	CS.043	L.007.M1	CS.354	CS.108	CS.022	CS.245	CS.313	L.001.M1	CS.244	CS.066	CS.064	CS.072	CS.062	CS.366	CS.153	CS.334	CS.161	CS.056	CS.065	CS.230	CS.365	CS.335	CS.305	CS.287	CS.376	CS.126	CS.378	CS.128	CS.236	CS.282	CS.374	CS.224	CS.205	CS.203	CS.302	CS.041	CS.213	CS.232	CS.125	CS.256	CS.183	CS.395	CS.389	CS.268	CS.385	CS.214	CS.372	CS.166	CS.349	CS.369	CS.323	CS.147	CS.148	CS.177	T.CS.038	T.CS.004	T.CS.080	T.CS.062	T.CS.052	T.CS.072	T.CS.069	TFS.024	T.CS.046	T.CS.034	T.CS.024	T.CS.059	T.CS.071	T.CS.042	T.CS.067	T.CS.098	T.CS.108	T.CS.114	T.CS.104	T.CS.128	T.CS.116	T.CS.091	T.CS.177	T.CS.147	T.CS.125	T.CS.159	T.CS.156	T.CS.102	T.CS.161	T.CS.092	L.034.M1	CS.356	CS.103	CS.241	CS.087	CS.006	CS.082	CS.237	CS.238	L.024.M1	CS.015	CS.242	CS.246	CS.088	CS.085	CS.311	CS.188	CS.078	CS.336	CS.304	CS.113	CS.150	CS.363	CS.233	CS.044	CS.151	CS.387	CS.308.0	CS.234	CS.345.0	CS.158	CS.227	CS.318	CS.223	CS.285	CS.202	CS.339	CS.343	CS.194	CS.112	CS.321	CS.361	CS.080	CS.320	CS.322	CS.370	CS.390	CS.262	CS.270	CS.326	CS.253	CS.145	CS.393	CS.255	T.CS.055	TFS.025	TFS.020	T.CS.064	T.CS.061	T.CS.049	T.CS.008	T.CS.026	T.CS.031	T.CS.036	T.CS.043	TFS.021	TFS.022	T.CS.066	T.CS.045	T.CS.152	T.CS.095	T.CS.109	T.CS.151	T.CS.166	T.CS.141	T.CS.158	T.CS.157	T.CS.142
T.CS.061	0.58440323999	0.666240023652	0.590481990552	0.619514177583	0.521895303845	0.631167886269	0.595770410951	0.571983377287	0.635342610559	0.704235520283	0.62870366734	0.560478540773	0.59925395294	0.632585997283	0.710142472591	0.618963208	0.613944459901	0.540479022088	0.578069862886	0.654106470791	0.58519475739	0.612541968162	0.648670564125	0.627662819962	0.542670632213	0.62441246454	0.522800205619	0.664699725895	0.53141753344	0.596185530397	0.586483997055	0.504417974845	0.688061389291	0.548994696545	0.698922273935	0.60374488639	0.62943118816	0.709014639772	0.624474041156	0.539975573735	0.652813342283	0.650166468377	0.60361440634	0.601147101527	0.595647678093	0.613625705443	0.67953443513	0.614896824934	0.580769270863	0.650368608901	0.598793353559	0.571889395326	0.578141547982	0.624333441643	0.583117682653	0.683566629565	0.568926874384	0.603510135993	0.645171412471	0.632676897778	0.626398531612	0.485105067717	0.547238055755	0.546311141721	0.567107813283	0.536442370117	0.495816390343	0.510215947087	0.532434584576	0.536244857253	0.490460139847	0.640999141393	0.49523132163	0.535601252487	0.503050582591	0.616902177517	0.627721274032	0.643294829937	0.600762550374	0.607347887817	0.608599089151	0.593592886381	0.597156306827	0.61028616577	0.521985547767	0.658917078894	0.557325312431	0.63437866596	0.631095874467	0.620172217161	0.597981514244	0.630328230419	0.63654372928	0.60004385748	0.610968101978	0.5880394481	0.624702515394	0.629857904822	0.582200043221	0.619477423287	0.655004961723	0.540739315768	0.556953599804	0.648725921076	0.608404169696	0.584267679916	0.540990795584	0.587141648622	0.534101333347	0.653633452073	0.562913176358	0.574193682313	0.572901023777	0.668070222239	0.534646352115	0.582891180969	0.504313631837	0.651737434299	0.64982260203	0.7172409047	0.637451110314	0.738343200273	0.569837033573	0.568657324754	0.675355927937	0.590585248737	0.589276819816	0.598404072428	0.685472855757	0.638732885665	0.543137208927	0.597213395561	0.600410224421	0.581786014846	0.610763123723	0.57468917216	0.604829488854	0.616155660893	0.620277350851	0.611161039847	0.712886275864	0.518606104172	0.644783515981	0.603021319781	0.585306264903	0.482803709993	0.570924709338	0.527809693348	0	0.553914937794	0.479963322137	0.692449888728	0.556043881371	0.632774142448	0.534421543336	0.566917047581	0.566937500591	0.598119071272	0.557472082781	0.547971615549	0.611671017695	0.585802251561	0.542665239766	0.535021680497	0.58796891015	0.549256463344	0.579670828962	0.56017091475
T.CS.049	0.641903318051	0.68770499249	0.557609203962	0.662589599593	0.540953601133	0.648232250456	0.628069358924	0.623841135005	0.640233668481	0.721349586171	0.612272195861	0.61883814636	0.643153646101	0.658213717343	0.719447921783	0.673350806419	0.666390916286	0.628326772958	0.649309871713	0.585630500392	0.665502840133	0.577046123245	0.586635317036	0.61706218046	0.618452013743	0.594135683291	0.614324898991	0.574088952046	0.638718162019	0.565911733234	0.536855338111	0.585985892422	0.661108002457	0.616036890474	0.714886546872	0.546912200467	0.572004532834	0.640452258841	0.568698592535	0.636169609181	0.598800910907	0.627620636318	0.55057493289	0.63129272381	0.563548741085	0.55047699425	0.633284029545	0.616498188215	0.576957842678	0.662823114674	0.595296915414	0.611764069652	0.586827087519	0.627609153964	0.583831098247	0.671075387242	0.551386795329	0.55342687253	0.607543841739	0.60529699958	0.667171348298	0.53155741654	0.591606008455	0.620933903563	0.590419792916	0.64261855696	0.553569733109	0.592712265397	0.518639311522	0.639428843558	0.561382837214	0.673075019894	0.590338450088	0.64762135818	0.578657093087	0.653926861733	0.672149212045	0.6631433498	0.685781542036	0.638327125831	0.649783502932	0.6466917515	0.665799809745	0.678550544135	0.547619770757	0.69103669824	0.63239458283	0.681520397137	0.61677428479	0.680622781113	0.641746099679	0.591219645118	0.66832748863	0.68826673223	0.641682196659	0.61155537866	0.680255884705	0.600280912423	0.623124988761	0.647741496239	0.693924542191	0.624431690285	0.625426922399	0.672015431549	0.644785533538	0.645009262352	0.61396584905	0.64687158339	0.56811850784	0.686662161082	0.645937525464	0.562498404712	0.540634168601	0.685139247705	0.602119343043	0.62527146745	0.53108162506	0.608400208759	0.59180703044	0.659999623505	0.636059129927	0.663534833068	0.520449078225	0.568238337351	0.630779709332	0.644858598246	0.57856436652	0.540666062452	0.583169377232	0.615296705327	0.641289556575	0.622336565707	0.613064578925	0.555113159442	0.538605479312	0.58370981728	0.619077528055	0.536246229496	0.573332695523	0.555294795507	0.660513452651	0.582693189201	0.683812710925	0.559432877067	0.612126009384	0.54661125505	0.636852143747	0.611851358877	0.553914937794	0	0.558495568702	0.617394726933	0.595953337911	0.6429683286	0.61112422056	0.607358267221	0.645224692279	0.664323459128	0.601871260251	0.615645751954	0.671958776224	0.658441533393	0.608219754971	0.61387846553	0.621051669391	0.63377605742	0.618357505159	0.589421301266
T.CS.008	0.58162999008	0.691342967162	0.590489904464	0.66965463631	0.531426994424	0.587409324249	0.589734450392	0.573898279435	0.601977568725	0.734897893353	0.653412500667	0.533892113095	0.619134021488	0.634672491922	0.717122485385	0.622146271695	0.632819882349	0.585177707269	0.611707404893	0.639374811553	0.634113817102	0.649844867742	0.641075115855	0.661262357618	0.579415704696	0.613903865157	0.539726270014	0.677469115834	0.562391788077	0.624255490034	0.586382744478	0.502327013271	0.673698410203	0.581576016325	0.717149569777	0.618494833656	0.633315165068	0.706861373072	0.616164894054	0.519069414935	0.629721980459	0.621965249892	0.616141728541	0.644261935255	0.590255116188	0.633149846571	0.682380641943	0.654761319813	0.615993218	0.703427143586	0.635897919645	0.605154199497	0.62546251145	0.662376054352	0.61894296031	0.724854738975	0.613590523136	0.611061162198	0.662403028019	0.641682690538	0.665223803191	0.466669194617	0.520254558273	0.550235684454	0.568753338161	0.581750756943	0.480825810189	0.512912838687	0.543901508233	0.522222029864	0.506393487594	0.669951126791	0.515726587124	0.569178122641	0.473675253165	0.618877956732	0.632410685069	0.645220821353	0.6249651739	0.646379724035	0.628978809991	0.61117897918	0.614399724309	0.617210771625	0.527543626483	0.688509282799	0.537731446584	0.624698062384	0.64079995822	0.646598025029	0.602537233708	0.608599584705	0.667777160254	0.615823950269	0.586397399489	0.589099285816	0.668973373483	0.6634110998	0.623667637277	0.623676439547	0.626166089067	0.556625627708	0.596728206638	0.629072774347	0.653183868373	0.575582747482	0.539258740449	0.553108297283	0.534268635277	0.68526719368	0.55024890226	0.622677463468	0.592121774186	0.688293132027	0.529668661591	0.611347264875	0.517868929461	0.65015875926	0.65661907491	0.720349533337	0.652846363288	0.719257921355	0.57362861023	0.615982441647	0.669575625351	0.582117940325	0.585270046827	0.594538794801	0.660401649865	0.625343707649	0.527084715009	0.588927935609	0.617465446267	0.579544641808	0.605889892652	0.606605779884	0.637903369223	0.588559134711	0.639944136798	0.611913373117	0.721114425489	0.518681641392	0.62624371415	0.618391919682	0.568668507967	0.454670694065	0.574171987206	0.53654956369	0.479963322137	0.558495568702	0	0.65888888191	0.526031821167	0.650079545319	0.50399028044	0.523350488419	0.588921501334	0.623498225619	0.491788629682	0.542430479985	0.622091729066	0.624630023837	0.537256172307	0.550368494428	0.553242446272	0.553872057552	0.579488126743	0.542789806099
T.CS.026	0.691061615333	0.753683072977	0.601086405771	0.71669450696	0.627964771582	0.671893051144	0.674215400342	0.725886382178	0.688903440097	0.747437092106	0.64702105753	0.674017998252	0.72286326063	0.695850256277	0.740755688525	0.708791612111	0.716000547749	0.691113910403	0.694373776586	0.616427612199	0.699896020295	0.637712303443	0.644510568845	0.670156605153	0.668940895112	0.67383647171	0.704824251719	0.583745843144	0.722138865284	0.619290425447	0.633141673591	0.650369835198	0.660847537252	0.693964761265	0.718247892002	0.660732081784	0.646444186776	0.66233268889	0.622977392142	0.723699474518	0.574252020008	0.632310207852	0.641531200306	0.703623644252	0.590018516385	0.635339948386	0.635614537929	0.650240597961	0.587406322585	0.665928323571	0.651903914551	0.653461635718	0.646246518832	0.629481817861	0.635754196888	0.622428476551	0.629210410906	0.607627903188	0.620587535438	0.646310694586	0.7265162191	0.661420125627	0.601065270196	0.683151180907	0.617422909489	0.687613037504	0.655649745326	0.693324628983	0.599254235408	0.68890334523	0.644556987462	0.68512569212	0.703196775977	0.738364666427	0.667945544513	0.742053397638	0.735521849951	0.727843750598	0.750348625445	0.70224934284	0.726935608729	0.727303342976	0.718267787339	0.741325647192	0.656079304238	0.747729791814	0.71484028093	0.724423025956	0.692765929966	0.739295214489	0.693613545428	0.622069171727	0.702695887656	0.745197878786	0.699645545066	0.683429970779	0.72018583191	0.662390108357	0.693347343244	0.716295071592	0.750145897936	0.690147858043	0.701425184859	0.721438363848	0.698128208069	0.706116524078	0.652827174325	0.722819805436	0.627214049902	0.694502546911	0.670978247269	0.638335765052	0.621970077556	0.715058496689	0.687138282986	0.69588964561	0.614173928616	0.653775538818	0.630786448424	0.631345944731	0.665396761247	0.661246019705	0.629170618078	0.63787165124	0.648704313889	0.661980649481	0.641335207335	0.653730743525	0.586611329282	0.624915929767	0.720454058434	0.638058569358	0.684138960946	0.638212712406	0.625990729848	0.632873339971	0.658736513171	0.578642406849	0.599227304896	0.60980387723	0.624106288952	0.671625677558	0.691145148926	0.635034816556	0.680714258043	0.65752514748	0.714417066824	0.6844282208	0.692449888728	0.617394726933	0.65888888191	0	0.66462517938	0.68921853085	0.681298290553	0.664079157922	0.730010947358	0.719102484598	0.66660955461	0.671209082082	0.742005272995	0.747843062393	0.71785971495	0.705973381087	0.688227831877	0.714946379834	0.68374147238	0.688042799663
T.CS.031	0.526842567857	0.608618462787	0.585342102589	0.609607400625	0.528232713024	0.569545348403	0.580287403252	0.529202791136	0.550190562508	0.644496561173	0.605726953292	0.52619114946	0.546131428732	0.593661989089	0.642451969519	0.589980387598	0.598654077168	0.522747021304	0.538263267517	0.696527478817	0.598042812159	0.688992112455	0.656132657377	0.660188354708	0.593641802404	0.69311852185	0.548269816588	0.713821936542	0.540762654761	0.626769797928	0.623544438063	0.524513726527	0.655883364406	0.583621726925	0.709307369169	0.66883205128	0.631565752637	0.73296485776	0.663276839507	0.531883609299	0.69423634677	0.630461820086	0.654948581218	0.581461040516	0.630021379171	0.639357241798	0.700013671418	0.630228522802	0.623020819627	0.656017790212	0.638468857005	0.599611245014	0.620512378296	0.665653668136	0.610548892943	0.717447352188	0.608924501696	0.625863009605	0.656433876791	0.653433076428	0.58912800717	0.533153087214	0.542987285976	0.494470762262	0.60927879938	0.545007187391	0.537887508272	0.523459680244	0.580938852201	0.507221700854	0.518199721129	0.601340769869	0.545105553578	0.518425811059	0.501927177893	0.589707460858	0.552125119039	0.573348634313	0.571654042596	0.581348220806	0.567638199731	0.526306203994	0.533999782617	0.540771669247	0.489281197916	0.607510509968	0.502947087855	0.560219725933	0.573830404854	0.607134961609	0.549894585744	0.658593321276	0.584614467371	0.548067507547	0.59477965015	0.532336957651	0.60258439661	0.637571017578	0.554520735472	0.55857965953	0.610535523405	0.503393335801	0.552290404761	0.619065230673	0.576076530035	0.585045465916	0.604513432327	0.563227038318	0.567311367561	0.682608942959	0.499471151206	0.597259791765	0.622559512961	0.603366418461	0.525267665964	0.596878685774	0.537866458413	0.669913179688	0.66340966967	0.738734536528	0.621757600944	0.758617338963	0.64024162722	0.638668130325	0.715331278744	0.600183440912	0.619385285858	0.627296950601	0.710888103487	0.61302271515	0.533207804081	0.634717786072	0.586035251659	0.593790680185	0.649056229725	0.620801849096	0.623723114867	0.613061705	0.638809786035	0.59858144549	0.713504716237	0.559212313283	0.636995438986	0.594111712375	0.520889523316	0.534063305001	0.516351413873	0.493944746582	0.556043881371	0.595953337911	0.526031821167	0.66462517938	0	0.56161058698	0.506452186234	0.51038546795	0.526268891405	0.528382723554	0.521954537261	0.499850790434	0.546255589816	0.552726180748	0.523648491345	0.521724880913	0.537184178935	0.516906032086	0.540431065538	0.54401204269
T.CS.036	0.557046336626	0.54570337512	0.617738131898	0.564393601562	0.607159215806	0.623759781508	0.600913958647	0.554065883977	0.605859224523	0.532379150975	0.610628506623	0.608812889953	0.528484620755	0.531063606562	0.59085847062	0.600715764668	0.574258109547	0.543090132196	0.561042664644	0.708353779326	0.562687321644	0.697158647789	0.656342506171	0.660107002764	0.628210217889	0.685363173126	0.56675153472	0.75730896165	0.560799720068	0.615144260611	0.641295332598	0.579540252095	0.64504869069	0.596122397035	0.670238774415	0.679738613948	0.64068919635	0.745385720093	0.715262898703	0.599380701557	0.71609836957	0.639991681544	0.6834204301	0.540741363303	0.649350008573	0.655451481125	0.705405738207	0.63701256944	0.634543087109	0.639634406706	0.637613446695	0.648855615316	0.651525730165	0.682202813514	0.621808910997	0.703618046909	0.632706589365	0.657241628873	0.684280198341	0.684428238091	0.558465111815	0.614713120667	0.64482527429	0.515919567803	0.630644704387	0.553092402905	0.589870979481	0.595150573489	0.602728299943	0.570177033038	0.58372651187	0.549552370484	0.586556883153	0.554913056091	0.577571795799	0.568458454684	0.532069810619	0.52115185666	0.546090371145	0.560008501267	0.547638712911	0.542774017174	0.554237307165	0.534540492167	0.554340927946	0.543636413411	0.558947013167	0.561634824625	0.522010238873	0.571894721829	0.580096785083	0.701457840565	0.547760304961	0.574387459375	0.60547688522	0.550329470976	0.531869362809	0.601044099522	0.546972773901	0.579242879333	0.615628606104	0.536555657163	0.557986096538	0.657128539784	0.50952469803	0.62555417522	0.706101430638	0.633397618825	0.602053913644	0.698210896459	0.595574204503	0.559381044173	0.649397608871	0.557541977648	0.586351207646	0.60606635177	0.609253073918	0.654892197252	0.648703892063	0.737368615649	0.604393639319	0.761555087182	0.654382210019	0.645496554679	0.715332909452	0.664071458947	0.662464477157	0.659219864725	0.758341242283	0.613880592371	0.571402447437	0.680316041214	0.574004480164	0.599351823358	0.69758922684	0.653671846735	0.646541600588	0.65024813326	0.655299746234	0.610550265034	0.705963139587	0.617836290581	0.659291401059	0.589132581154	0.553515536924	0.644883964205	0.53963750468	0.551815077189	0.632774142448	0.6429683286	0.650079545319	0.68921853085	0.56161058698	0	0.583291357638	0.617280144204	0.547958277649	0.538179532125	0.605727564717	0.550323037473	0.546031648505	0.540872015036	0.579341762354	0.568553445593	0.596632008522	0.551645013609	0.568134302048	0.621637117832
T.CS.043	0.567050171211	0.620593353502	0.616201227979	0.61607241442	0.549411147549	0.567210530288	0.607461266268	0.499992378041	0.610197420244	0.66646115203	0.636575541286	0.549394721371	0.542558460426	0.595403697364	0.691851219051	0.585659058174	0.593907476188	0.526306424899	0.548557470696	0.677483489042	0.590465023516	0.700323434512	0.676739659507	0.69302007329	0.608602604401	0.676321954602	0.511144721805	0.730446752212	0.519243004668	0.63102968857	0.637029129015	0.500815008865	0.683325401867	0.590296169524	0.699093928922	0.649929099991	0.666364997592	0.740495440691	0.674539607268	0.509069493887	0.681495417226	0.645576235397	0.680486172011	0.575432190469	0.644043084877	0.665304487273	0.709702206891	0.642419059215	0.644680632484	0.68512824296	0.655964690521	0.61726793605	0.628626687768	0.677617335377	0.627486221081	0.749679567255	0.63093612478	0.655447385521	0.66748587544	0.670562209735	0.609763372105	0.504957548002	0.548560525194	0.499320406636	0.601661618755	0.539434708786	0.499717311603	0.505769056141	0.588794342832	0.466430809046	0.511659489798	0.632887435037	0.495572395813	0.497120999274	0.463923986138	0.53261039503	0.558294715375	0.603959221367	0.526500867976	0.592691312791	0.597735801679	0.522455390776	0.552031368176	0.537623794154	0.493817036254	0.628451371542	0.47426424448	0.568346815373	0.588836411205	0.584884597516	0.584945965351	0.661083659907	0.615749517628	0.567221708734	0.546376849768	0.548364152211	0.591736530197	0.651785653003	0.575859485228	0.548242215818	0.564557937483	0.489134545198	0.551106756679	0.624042845741	0.596961848875	0.603405799147	0.565028777674	0.562064829471	0.552576700004	0.699820743149	0.542182181594	0.606472132216	0.627227948529	0.641566657113	0.511609219412	0.594780931253	0.565807066835	0.677441586182	0.669144888197	0.737106283802	0.63652571055	0.761892146696	0.644660514984	0.628331911693	0.718778958828	0.605458687052	0.599972086845	0.613831940349	0.714920661061	0.653333821763	0.49318719301	0.638850487751	0.59042348563	0.576792618668	0.65565489896	0.643365633198	0.637714745243	0.654499597209	0.663472552792	0.617076610448	0.728603206493	0.571647315612	0.648951143432	0.612332106612	0.488048832548	0.517230463396	0.474549005291	0.507596904054	0.534421543336	0.61112422056	0.50399028044	0.681298290553	0.506452186234	0.583291357638	0	0.535801616421	0.503817126063	0.509848519653	0.50053887827	0.493056451474	0.523191832044	0.531594098913	0.48256564296	0.470998818687	0.503225843281	0.491339325252	0.507825885978	0.481840128531
TFS.021	0.568506711395	0.641163077382	0.607493184412	0.65580091013	0.555803302502	0.563847231018	0.612920201705	0.558585697416	0.592958020235	0.682027830075	0.635512247442	0.54615210201	0.590995133126	0.630617795989	0.682997019056	0.571245727028	0.636975516498	0.558898237352	0.570971877277	0.683054352525	0.637677286434	0.667472367016	0.65508820787	0.669647397276	0.61620219024	0.680697419132	0.568393158053	0.710999618196	0.585822953364	0.634317602656	0.639571602516	0.538269243182	0.674798769864	0.597493942136	0.702478474116	0.664764188388	0.647068128834	0.710830730395	0.66810667145	0.569814842061	0.692870740742	0.657365024192	0.67209769417	0.618854371098	0.652947276198	0.646896926423	0.71404396268	0.656894197356	0.646210659465	0.670096991273	0.659272852987	0.6450430131	0.656349673312	0.685684259796	0.629209896771	0.739750877484	0.637729117662	0.63804320367	0.663664272034	0.640530591739	0.657726510154	0.538029901257	0.511792434723	0.550434357263	0.614790888802	0.593824855286	0.578821574455	0.496689793468	0.612223165752	0.555902620554	0.560575094293	0.654713317181	0.582464829101	0.583964058792	0.504604122903	0.610019372752	0.594719923511	0.637586245707	0.61189762749	0.627216473192	0.61979737101	0.569925122689	0.591941491116	0.572720878294	0.523923577976	0.655316267305	0.538157725947	0.574950455711	0.635155077463	0.650738190571	0.585203313419	0.669518070595	0.620537397732	0.573700058716	0.588988252063	0.551738581772	0.642774320823	0.652286277993	0.570670732853	0.551842161376	0.607929297532	0.560029098068	0.603161319984	0.618901395983	0.620469147317	0.592967671576	0.604161174465	0.526021631071	0.577635803275	0.671011269739	0.534799345717	0.610868352358	0.633288723918	0.62860542221	0.548874147044	0.645080651367	0.571086446865	0.674707178107	0.682554290051	0.727231861298	0.653124288875	0.740032012215	0.624289440803	0.633164273089	0.704361107315	0.623220870934	0.58999733683	0.621944548727	0.693900724822	0.643305965582	0.551597710867	0.653730716139	0.578308568073	0.595147468323	0.63651389832	0.638333007736	0.644955033138	0.616000916851	0.652306398364	0.624472807285	0.728578192309	0.571122924865	0.665510896559	0.626459832076	0.551497497201	0.513042562367	0.536444063694	0.518889233144	0.566917047581	0.607358267221	0.523350488419	0.664079157922	0.51038546795	0.617280144204	0.535801616421	0	0.549526078008	0.560402069898	0.530546253247	0.531700911986	0.574899126941	0.569485318459	0.536583123787	0.560237008654	0.545501850133	0.553188032039	0.553108082293	0.533624393738
TFS.022	0.512940270048	0.521624234362	0.642465821414	0.629540583368	0.5816382526	0.613127530613	0.61609238441	0.467141923938	0.646441656039	0.597133875974	0.675035895484	0.581718840683	0.483453173245	0.561507829211	0.67564328206	0.629436742447	0.601857972023	0.474941035211	0.542805352968	0.737006615054	0.587711433661	0.700736246815	0.69964761094	0.698216458158	0.601220430983	0.718620384037	0.5176056473	0.77173591605	0.45068591652	0.619461375973	0.656256360482	0.497998883193	0.707741106323	0.582610666787	0.719379199355	0.684721397444	0.677997853247	0.77415938034	0.711748798252	0.518657551029	0.737674874869	0.681564772195	0.70083438888	0.546441635433	0.662031324512	0.657754624821	0.734730607931	0.627373931964	0.657835986369	0.690317970177	0.636115533733	0.645797108706	0.636683479865	0.681466694626	0.606197031661	0.74780874948	0.610566244563	0.664879671673	0.686650288213	0.67599148453	0.518555672041	0.537555617988	0.596111330527	0.461900837092	0.624899883642	0.505309594196	0.51892050579	0.505446957656	0.617474437099	0.499035930898	0.540636946846	0.629712893696	0.470537991033	0.432889612652	0.505793568644	0.489853774215	0.456287618043	0.55001482654	0.448300597378	0.509932026365	0.625932082044	0.425406490172	0.453794112175	0.435501081418	0.516356686144	0.531143904366	0.491705412356	0.511184597532	0.52966030652	0.495435906212	0.585693951964	0.700262178124	0.578552735398	0.519846169143	0.619606702228	0.550587793257	0.537285538564	0.681864135257	0.589335802128	0.533750380116	0.608452505811	0.451463107921	0.490460072268	0.67211770107	0.552334414848	0.60646228737	0.623689161112	0.57139118191	0.586823434151	0.70773155077	0.577514269355	0.584832724949	0.644251614136	0.609315419162	0.538078064387	0.591116858889	0.578324391695	0.712285952753	0.679769830637	0.796904441006	0.682977280296	0.79347183352	0.652284732002	0.648939721304	0.745970959433	0.659536593686	0.650346492687	0.669505122906	0.756043707711	0.677771922527	0.538318739278	0.682013626799	0.610286289173	0.592786992591	0.687665404851	0.639380668118	0.653926575837	0.675721305106	0.646008593012	0.609479123443	0.745667907668	0.544238703353	0.675953862646	0.602190293916	0.519679016272	0.530855855759	0.375689554593	0.489812350717	0.566937500591	0.645224692279	0.588921501334	0.730010947358	0.526268891405	0.547958277649	0.503817126063	0.549526078008	0	0.45694077301	0.54904731311	0.486549821159	0.44225619455	0.422110487417	0.46950683006	0.458847986193	0.551107809012	0.428953691104	0.548982973521	0.534904841789
T.CS.066	0.543034730956	0.541796077957	0.638834221441	0.639701328873	0.582488480393	0.585216014555	0.615884723359	0.457678339545	0.616132802115	0.599751102397	0.665984863019	0.581576272554	0.494640267241	0.578663832347	0.649346456054	0.578236256676	0.61004581416	0.497328715822	0.54831894542	0.729020465663	0.591280964321	0.722357990004	0.706952267335	0.707224504292	0.632724818993	0.717464726462	0.527051528802	0.767523806725	0.522694704926	0.650087789587	0.681337483771	0.533472640129	0.699367540171	0.606301091884	0.720344089142	0.698982421727	0.685724567718	0.765511926228	0.717920826878	0.544580747317	0.735669114305	0.692707680854	0.705914356537	0.57055657336	0.669888857093	0.679731666656	0.750632153822	0.66365957439	0.663785877177	0.6705432146	0.649458397297	0.633253820489	0.644419379215	0.695712681242	0.647088039166	0.754681043319	0.649141590314	0.673463877077	0.702673626913	0.690214456635	0.555989835526	0.590223932556	0.619587982834	0.467489660898	0.649835554371	0.52558267538	0.577650815766	0.56985764499	0.62628608858	0.49275271036	0.57011324502	0.619043237789	0.547871966907	0.474982539646	0.529465630796	0.502732733283	0.47236218388	0.543925115664	0.471503546838	0.53610265011	0.59314221138	0.435641235306	0.503486859258	0.436083928306	0.523348893498	0.549570250255	0.483654687034	0.485221249494	0.531516496465	0.545408766867	0.570900783737	0.698664049473	0.564673737776	0.515638485679	0.585496995619	0.522223109445	0.573706093142	0.664794678821	0.559857290179	0.484282373731	0.572263963227	0.503506052664	0.517139308008	0.658555846034	0.546146793074	0.618787693921	0.650672916665	0.589632725302	0.607535318731	0.726019990838	0.562509296458	0.594231296644	0.666048386144	0.594134999014	0.549206347589	0.613223880741	0.599422623719	0.720599440164	0.672392778238	0.787290620275	0.680536442488	0.782522211588	0.669485904404	0.668485110599	0.746229797118	0.663603759036	0.649925074879	0.661540200691	0.762896218668	0.672440608983	0.52282599401	0.679778120813	0.604796648791	0.619760583323	0.699440015429	0.663949004982	0.683059561665	0.671876155965	0.662726486635	0.621682679913	0.735826814854	0.578418036916	0.695821118949	0.60705936769	0.496830079314	0.57684662946	0.459314336318	0.472887546072	0.598119071272	0.664323459128	0.623498225619	0.719102484598	0.528382723554	0.538179532125	0.509848519653	0.560402069898	0.45694077301	0	0.568456149502	0.511213681401	0.46243847027	0.444796446534	0.453957952176	0.489109127899	0.532448051241	0.461784669181	0.518732983585	0.527084619188
T.CS.045	0.554453875112	0.642078099773	0.602426088195	0.637087048222	0.527206866163	0.59224898423	0.597915197669	0.54344389198	0.609126070264	0.666140650246	0.628260289891	0.535073161706	0.573268972662	0.604014592326	0.673817570494	0.592171610885	0.589511944348	0.553564834972	0.564288732592	0.689528573889	0.601972865968	0.680336621328	0.66602484956	0.671944071469	0.575117690225	0.65021955803	0.556929353578	0.734456520449	0.548426340067	0.64007057745	0.622699913812	0.528391171788	0.675698106272	0.611165067621	0.7013286885	0.659324965824	0.658964308933	0.723628770729	0.675327529858	0.552975149766	0.66393059478	0.627237881936	0.652363083948	0.597746946741	0.639382617196	0.665031946951	0.72884181732	0.656161105064	0.634594295042	0.686051902677	0.660665430647	0.633753515654	0.657464583074	0.672566931398	0.63933938517	0.735312447895	0.633282332932	0.642726328599	0.677226540985	0.66002674299	0.625227086747	0.504189394744	0.575019487687	0.50937224694	0.605062689721	0.552423339674	0.496012564434	0.543116243181	0.601327944449	0.511549809922	0.521959676561	0.631085977793	0.519337383203	0.551790689164	0.471553724944	0.574284580195	0.593908441378	0.612108978716	0.587069941815	0.624164234501	0.598272825584	0.561777352708	0.580571178331	0.576829712124	0.537759334224	0.639336787652	0.521632339184	0.568322327381	0.607513145271	0.638740184697	0.605748826492	0.639529480306	0.612950877528	0.568987827177	0.564476477151	0.561799469442	0.592726757251	0.654821988214	0.592182073087	0.590096950315	0.622251331884	0.556179809266	0.580143863211	0.634032302203	0.607916797217	0.571364904174	0.572687308184	0.564595700585	0.55447270147	0.674941697935	0.532027247974	0.614368111611	0.632274812509	0.636222810096	0.534610858458	0.623945617911	0.564546444959	0.658042088507	0.660826268098	0.723809558304	0.631532253683	0.747506257854	0.627780368333	0.632966634739	0.703565293126	0.614417968082	0.59805162123	0.632966779915	0.717990278314	0.630634036196	0.503914820867	0.619554983742	0.584113882366	0.578294330962	0.674875276261	0.654520642043	0.649475309799	0.634011779959	0.656212435962	0.637895858423	0.715527306933	0.554455686154	0.640457848632	0.628209488753	0.547163829627	0.497511212719	0.527562667401	0.506592371271	0.557472082781	0.601871260251	0.491788629682	0.66660955461	0.521954537261	0.605727564717	0.50053887827	0.530546253247	0.54904731311	0.568456149502	0	0.509676036626	0.57684668707	0.569008446912	0.530484093854	0.517571267286	0.536980789705	0.544256533091	0.555641166543	0.543052857707
