CS.036	L.007.M1	CS.265	CS.104	L.005.M1	L.025.M1	CS.028	CS.098	CS.038	CS.281	CS.245	CS.297	CS.043	CS.264	CS.092	CS.077	CS.118	CS.154	CS.335	CS.371.1	CS.155	CS.186	CS.365	CS.290	CS.248	CS.388	CS.073	CS.301	CS.287	CS.149	CS.128	CS.041	CS.224	CS.213	CS.292	CS.376	CS.126	CS.236	CS.302	CS.374	CS.232	CS.136	CS.203	CS.125	CS.378	CS.386	CS.349	CS.268	CS.181	CS.254	CS.182	CS.372	CS.166	CS.148	CS.129	CS.256	CS.395	CS.177	CS.348	CS.389	TFS.024	T.CS.035	T.CS.079	T.CS.003	T.CS.007	T.CS.062	T.CS.085	T.CS.020	T.CS.050	T.CS.038	T.CS.056	T.CS.024	TFS.023	T.CS.014	T.CS.028	T.CS.108	T.CS.107	T.CS.177	T.CS.139	T.CS.117	T.CS.178	T.CS.180	T.CS.161	T.CS.104	T.CS.122	T.CS.110	T.CS.123	T.CS.100	T.CS.120	T.CS.167	CS.241	CS.088	CS.015	CS.082	CS.085	CS.103	CS.356	CS.006	CS.238	CS.237	L.034.M1	CS.242	CS.246	L.024.M1	CS.110	CS.387	CS.345.0	CS.189	CS.336	CS.164	CS.187	CS.311	CS.363	CS.358	CS.274	CS.212	CS.228	CS.338	CS.165	CS.330	CS.112	CS.322	CS.361	CS.163	CS.202	CS.343	CS.080	CS.321	CS.194	CS.158	CS.339	CS.320	CS.223	CS.319	CS.331	CS.253	CS.370	CS.270	CS.145	CS.393	CS.255	CS.326	CS.262	CS.390	TFS.022	T.CS.055	T.CS.061	T.CS.049	TFS.020	T.CS.026	TFS.027	T.CS.066	T.CS.031	T.CS.045	TFS.021	T.CS.008	T.CS.043	TFS.025	T.CS.064	T.CS.158	T.CS.109	T.CS.095	T.CS.141	T.CS.142	T.CS.152	T.CS.157	T.CS.166	T.CS.151
CS.326	0.652154925794	0.632739344755	0.645779981715	0.61116830764	0.65134385365	0.678674121872	0.608290498367	0.65022129682	0.672465608123	0.572707174209	0.619479517207	0.619020629874	0.597035273823	0.603569736656	0.62054539779	0.602251217698	0.632139355973	0.669520009591	0.618697500839	0.603748254837	0.57991669174	0.617956416457	0.610972301172	0.536203528267	0.546159487763	0.649006111352	0.667607019905	0.556638041065	0.53907573131	0.523344616792	0.556120031797	0.6077738079	0.648461528025	0.566911793833	0.547706320025	0.52270433209	0.538313315108	0.652217949218	0.624573274502	0.549970112145	0.58463791583	0.566630269217	0.610862283881	0.479541553959	0.609051332234	0.589024764891	0.52869293421	0.595643651086	0.5396925943	0.526706137363	0.486753281391	0.530436678053	0.568247029743	0.561421973193	0.57859774893	0.545218833357	0.55142258372	0.57344039907	0.549428123055	0.525907542085	0.612261439828	0.591273847749	0.565963863253	0.632753668602	0.578069687892	0.613810629114	0.580913078993	0.650627054912	0.606089142929	0.644304621168	0.671674186181	0.586027011745	0.594937130324	0.607472878498	0.564032527135	0.636003396384	0.617512181451	0.587010245982	0.633569756902	0.567295939911	0.596963645323	0.630019563779	0.557612089814	0.629717248265	0.573009343898	0.608615799256	0.574826425778	0.64834873439	0.604381041256	0.591732756903	0.640337280107	0.703722089967	0.676085431178	0.599255980622	0.598530393905	0.621294835773	0.63491332127	0.593215143529	0.605491695233	0.574383479182	0.618437879727	0.585635849398	0.568298148746	0.643682061699	0.601064236801	0.512079031808	0.657442149469	0.552938494334	0.567547379492	0.700705480468	0.488250297717	0.620167886751	0.519480689908	0.626286017563	0.553870506307	0.610465525396	0.601868743992	0.55550220366	0.641484302653	0.481746397596	0.586351962662	0.543620907814	0.600344486005	0.597408348925	0.599505526406	0.518167876262	0.560590619421	0.619334564783	0.594808437015	0.603560906424	0.591546140462	0.507568186627	0.525837171687	0.508426523812	0.522783528493	0.58704215071	0.541353287741	0.522160041021	0.54088868561	0.62393139329	0.502371767686	0	0.531909380129	0.537496725438	0.609479123443	0.606447148412	0.611161039847	0.555294795507	0.612198171094	0.60980387723	0.622955306943	0.621682679913	0.59858144549	0.637895858423	0.624472807285	0.611913373117	0.617076610448	0.575507523681	0.602737177607	0.583635327303	0.607421907826	0.647041595228	0.655518198768	0.642031682598	0.587957796221	0.619913670582	0.580385327218	0.621406292833
CS.262	0.673391743271	0.664676253032	0.695987241037	0.639063534905	0.691202929228	0.669138638277	0.638544212243	0.665655415963	0.64291908768	0.641971744798	0.626284132889	0.644115332882	0.622845785126	0.65596240856	0.688170547681	0.621330388148	0.667168877711	0.651802170395	0.594813515394	0.566868166702	0.588427899319	0.68358802509	0.646890744634	0.555992337165	0.58942354364	0.664937249823	0.647603388493	0.589695902504	0.550281885774	0.550899736978	0.577270264598	0.613356499374	0.653320271412	0.557415791384	0.584746589647	0.53222310164	0.589224053919	0.6799206684	0.594616940778	0.577648468128	0.659888418954	0.620695945012	0.642061675658	0.556041014662	0.619752591543	0.580239494061	0.545079640115	0.628355202624	0.574790836638	0.528231306156	0.56107538419	0.546074047157	0.575393524827	0.5873290645	0.577421908054	0.551717882608	0.578589561595	0.541882208481	0.595028562107	0.559272475109	0.627224605161	0.624308785523	0.559540559557	0.667623727169	0.572718892391	0.638093510255	0.631341170487	0.697787510006	0.628126013131	0.687663419792	0.637480128054	0.598635133297	0.616421660522	0.662639976637	0.595747623989	0.690101064942	0.672654474254	0.668515638024	0.697329497726	0.651926813444	0.67793421371	0.690636672931	0.642171345615	0.693531789584	0.637565349899	0.666459714064	0.624861773783	0.677273039161	0.62611178411	0.660413464342	0.685063361321	0.663737346553	0.691130364381	0.681309660086	0.649592292965	0.643324471082	0.640125757059	0.638897890515	0.634962048139	0.611776108669	0.605977529293	0.631223592371	0.652900958932	0.672956044664	0.609316595716	0.536972173717	0.651678289403	0.597070812095	0.583588465236	0.691415520121	0.552313947119	0.616383373422	0.53783942111	0.592573102205	0.558216715269	0.607285248048	0.619513077597	0.588201387882	0.630982573117	0.555022380632	0.586887075976	0.548990385926	0.602886657536	0.642899985722	0.624302400393	0.567538885048	0.597690966429	0.662652170436	0.595115008702	0.608478977153	0.588757722225	0.548219669387	0.573838657912	0.528655149612	0.585446970152	0.606320060003	0.518613504694	0.523215796001	0.584352100085	0.618891016165	0.545677399602	0.531909380129	0	0.586016348755	0.675721305106	0.631067850687	0.616155660893	0.536246229496	0.66794957043	0.578642406849	0.62482686689	0.671876155965	0.613061705	0.634011779959	0.616000916851	0.588559134711	0.654499597209	0.586191055603	0.587820889201	0.665410756331	0.689574207882	0.695125308638	0.64425151287	0.650834516842	0.641350564936	0.651565022191	0.654778809899	0.64319152908
CS.390	0.618307513568	0.683621648345	0.684745293575	0.601408479458	0.690025223791	0.686226801726	0.64621372983	0.663431830261	0.678276907978	0.610116962331	0.640068338588	0.649343754868	0.601966878273	0.662644490537	0.663588797632	0.615673038106	0.662800285241	0.682582192564	0.665273412343	0.582515895386	0.582514896476	0.673598754615	0.628182888899	0.50086947915	0.504021064111	0.670789081148	0.667483486141	0.56367834601	0.531098437602	0.517152387213	0.543501973896	0.617618533822	0.623313359694	0.587766081763	0.562766314111	0.537593227679	0.556424365574	0.650920489478	0.635983287617	0.584119813534	0.574624149433	0.567639609512	0.635673537529	0.528384055961	0.636840500413	0.560387776971	0.471916737426	0.528166467934	0.483986518414	0.503816612274	0.491042028508	0.484251901936	0.482673391972	0.499924027704	0.577351491587	0.528125027212	0.531098443486	0.553057404656	0.550841667576	0.516118760385	0.608476952905	0.632586825142	0.580848249189	0.657666985982	0.593853803494	0.642904623941	0.615832564148	0.700574686357	0.610668513817	0.661619254986	0.687048566194	0.603311109082	0.608305490064	0.600529102472	0.583855778372	0.677786156693	0.651542525914	0.664565564196	0.67829264057	0.634736720981	0.649181886928	0.659140001164	0.642695301077	0.669511063061	0.630659766632	0.651833379394	0.600075052421	0.688826815918	0.645588722284	0.642010000104	0.666327595007	0.712144278871	0.693968799399	0.642802189463	0.641499681144	0.623198651052	0.694162523762	0.637193580506	0.636518004451	0.574982949861	0.641341074245	0.634865952467	0.621487272954	0.695542114137	0.5890362111	0.550939027435	0.67495675057	0.628812377204	0.56543189959	0.697360892946	0.525166354792	0.634211704662	0.505892101834	0.660810534378	0.556099652543	0.641973558859	0.617804607249	0.540435189717	0.64790354249	0.555907938707	0.613470154889	0.550157713108	0.622430397561	0.615216997097	0.65743836401	0.527908060292	0.583282371439	0.626140582357	0.627261568442	0.59951338493	0.625938877094	0.496747069938	0.505052118646	0.514732057252	0.550862032512	0.651179599114	0.507430128286	0.508799371168	0.544835740441	0.586094967252	0.528664259645	0.537496725438	0.586016348755	0	0.653926575837	0.628607604692	0.604829488854	0.619077528055	0.65014467208	0.658736513171	0.653636475489	0.683059561665	0.623723114867	0.649475309799	0.644955033138	0.637903369223	0.637714745243	0.603887292469	0.634108159478	0.644002236899	0.663209080164	0.692062973103	0.679455300404	0.684546334044	0.63504765064	0.668351036656	0.62958521097	0.654024239304
TFS.022	0.65455553436	0.467141923938	0.49675472575	0.547024486173	0.479621899557	0.657775800938	0.537870298529	0.516285433209	0.64229982795	0.482067595512	0.581718840683	0.463552911363	0.61609238441	0.607008277997	0.538721572488	0.576411913373	0.625415697445	0.793388928127	0.77173591605	0.599808937268	0.527757421614	0.571025028528	0.5176056473	0.664706446454	0.634769078563	0.699282468615	0.681308195322	0.558151452219	0.619461375973	0.652546878431	0.582610666787	0.681564772195	0.77415938034	0.70083438888	0.609458904666	0.656256360482	0.497998883193	0.719379199355	0.737674874869	0.677997853247	0.546441635433	0.642960925131	0.518657551029	0.662031324512	0.707741106323	0.714668244198	0.606197031661	0.690317970177	0.634614346638	0.640877773634	0.590320942768	0.636683479865	0.681466694626	0.686650288213	0.623142704413	0.657754624821	0.627373931964	0.67599148453	0.61003353215	0.657835986369	0.505446957656	0.518770310537	0.692430660534	0.439643262055	0.639170527358	0.461900837092	0.457812184397	0.499202920062	0.631101881946	0.518555672041	0.652758791301	0.540636946846	0.513014167992	0.539143730826	0.515097488021	0.456287618043	0.438006242268	0.453794112175	0.432708802043	0.4931125069	0.476924224684	0.579887642987	0.52966030652	0.448300597378	0.419446567243	0.494574373531	0.519178800214	0.528309337065	0.499123723564	0.461148456123	0.519846169143	0.67211770107	0.608452505811	0.537285538564	0.552334414848	0.578552735398	0.700262178124	0.550587793257	0.589335802128	0.681864135257	0.585693951964	0.451463107921	0.490460072268	0.533750380116	0.669952767604	0.578324391695	0.796904441006	0.650385616962	0.586823434151	0.754422805122	0.624337046199	0.60646228737	0.644251614136	0.779100225817	0.674515451287	0.674286112849	0.649772514627	0.64675460854	0.703884740857	0.639404793713	0.677771922527	0.687665404851	0.682013626799	0.668343410475	0.659536593686	0.669505122906	0.610286289173	0.538318739278	0.756043707711	0.682977280296	0.650346492687	0.592786992591	0.648939721304	0.650572527663	0.55627661458	0.745667907668	0.639380668118	0.646008593012	0.544238703353	0.675953862646	0.602190293916	0.609479123443	0.675721305106	0.653926575837	0	0.519679016272	0.566937500591	0.645224692279	0.375689554593	0.730010947358	0.470612688797	0.45694077301	0.526268891405	0.54904731311	0.549526078008	0.588921501334	0.503817126063	0.530855855759	0.489812350717	0.428953691104	0.422110487417	0.44225619455	0.551107809012	0.534904841789	0.486549821159	0.548982973521	0.458847986193	0.46950683006
T.CS.055	0.632258745453	0.507962536436	0.592035914141	0.539242227706	0.512929170719	0.617746738112	0.581132070601	0.555733816695	0.609807009013	0.529867939507	0.552461584437	0.488232419012	0.619318423443	0.626873865745	0.597739496367	0.597131837332	0.601156304315	0.737523586773	0.744763971115	0.571092548511	0.577305908648	0.588627631841	0.539163267345	0.648532915215	0.63908080967	0.684146621935	0.644311530747	0.616545148376	0.625926548877	0.61835794251	0.575300975819	0.631431634839	0.735955329739	0.672085448651	0.607240864108	0.633767823919	0.551704065838	0.688118988138	0.707423099434	0.651380562117	0.588586762687	0.60961338009	0.556806910013	0.622652508218	0.694981154016	0.682752401541	0.625324480499	0.649340947735	0.597371305818	0.642048531493	0.586350414981	0.611489048495	0.676124640548	0.649520991457	0.588827370231	0.631531781029	0.649328288984	0.656973713465	0.609814490652	0.641454962145	0.540313999929	0.524527088324	0.634289196624	0.491431624171	0.605828996696	0.521664784466	0.489620797771	0.559072228292	0.574957786077	0.581135582516	0.586963562949	0.524461686497	0.571414605877	0.544038848451	0.548767163333	0.527751616809	0.508551934623	0.559910009416	0.537606677358	0.520081791039	0.52778424356	0.596215312175	0.561051546019	0.520319548649	0.524403319098	0.538990201801	0.514362902446	0.58356572081	0.522344913179	0.480016063348	0.533742341333	0.614568952905	0.549472003897	0.60706281438	0.59096447746	0.595735693271	0.669393706524	0.511671297965	0.569638924128	0.632898735987	0.529147623793	0.53865462646	0.55971758335	0.540683722599	0.620541425818	0.569783005319	0.751593462824	0.636845002242	0.584564758602	0.710302946836	0.599656255365	0.580912412464	0.613275086396	0.737475891224	0.649712267448	0.63566906622	0.629198317467	0.646001434193	0.653406665412	0.603869584262	0.628315533621	0.667456914839	0.641365473553	0.643146703264	0.655531301091	0.623535822054	0.592881468816	0.536886196201	0.70537379758	0.632050986099	0.64554760454	0.566405807187	0.621269813295	0.647238550976	0.588694563292	0.734275239537	0.621808353966	0.634411280554	0.573296149036	0.658635041913	0.602757329556	0.606447148412	0.631067850687	0.628607604692	0.519679016272	0	0.585306264903	0.612126009384	0.506998100085	0.680714258043	0.522501161548	0.496830079314	0.520889523316	0.547163829627	0.551497497201	0.568668507967	0.488048832548	0.559765698775	0.489126891442	0.510701424235	0.521841646445	0.537836889649	0.516788125448	0.52801015288	0.528946542936	0.54366304837	0.506389189537	0.4887545359
T.CS.061	0.61462897813	0.571983377287	0.668011649939	0.562418081519	0.58497637267	0.614149807387	0.633240772865	0.638972155219	0.581749985932	0.556753711392	0.560478540773	0.509955889234	0.595770410951	0.645948985333	0.651571936485	0.573632005917	0.599870337698	0.735839576376	0.664699725895	0.523885381988	0.549162879434	0.665620858148	0.522800205619	0.553531700219	0.596019353095	0.614171908603	0.661318801602	0.557587826971	0.596185530397	0.578702701775	0.548994696545	0.650166468377	0.709014639772	0.60361440634	0.630151044598	0.586483997055	0.504417974845	0.698922273935	0.652813342283	0.62943118816	0.601147101527	0.606699391963	0.539975573735	0.595647678093	0.688061389291	0.651766664444	0.583117682653	0.650368608901	0.594989559273	0.591828304351	0.540722781662	0.578141547982	0.624333441643	0.645171412471	0.603895478219	0.613625705443	0.614896824934	0.632676897778	0.600040884286	0.580769270863	0.510215947087	0.497864462004	0.597206417754	0.548286731345	0.565811898642	0.546311141721	0.533416971166	0.645116057231	0.59590118154	0.626398531612	0.627857786418	0.490460139847	0.524759891546	0.571422771331	0.492507924321	0.627721274032	0.557786245281	0.597156306827	0.569335349135	0.585336329693	0.603388760765	0.625550817424	0.631095874467	0.600762550374	0.527130823917	0.59788030793	0.530255804696	0.609555664999	0.533706346119	0.563490948093	0.60004385748	0.648725921076	0.655004961723	0.624702515394	0.608404169696	0.63654372928	0.630328230419	0.5880394481	0.582200043221	0.629857904822	0.597981514244	0.540739315768	0.556953599804	0.619477423287	0.637022052505	0.504313631837	0.7172409047	0.634843961582	0.534101333347	0.719803892852	0.586674363039	0.584267679916	0.572901023777	0.700776113004	0.566010027885	0.599869001368	0.622376542783	0.64362489961	0.623510268939	0.571782969593	0.638732885665	0.610763123723	0.597213395561	0.642068357918	0.590585248737	0.598404072428	0.600410224421	0.543137208927	0.685472855757	0.637451110314	0.589276819816	0.581786014846	0.568657324754	0.540430859614	0.59498691175	0.712886275864	0.57468917216	0.620277350851	0.518606104172	0.644783515981	0.603021319781	0.611161039847	0.616155660893	0.604829488854	0.566937500591	0.585306264903	0	0.553914937794	0.570924709338	0.692449888728	0.502556258249	0.598119071272	0.556043881371	0.557472082781	0.566917047581	0.479963322137	0.534421543336	0.482803709993	0.527809693348	0.549256463344	0.585802251561	0.611671017695	0.58796891015	0.56017091475	0.547971615549	0.579670828962	0.535021680497	0.542665239766
T.CS.049	0.657142935356	0.623841135005	0.693307578703	0.635700398837	0.645037256654	0.608670320673	0.645684204209	0.678423929681	0.648635331824	0.634194725794	0.61883814636	0.60709115319	0.628069358924	0.666164322234	0.69046480528	0.644129434301	0.660269258887	0.67968967356	0.574088952046	0.583445850095	0.571724169345	0.672401900613	0.614324898991	0.535894145012	0.601703234542	0.642794916581	0.669829100093	0.56793670736	0.565911733234	0.596017636051	0.616036890474	0.627620636318	0.640452258841	0.55057493289	0.614403438875	0.536855338111	0.585985892422	0.714886546872	0.598800910907	0.572004532834	0.63129272381	0.608459710618	0.636169609181	0.563548741085	0.661108002457	0.628879847093	0.583831098247	0.662823114674	0.603497465653	0.579815680791	0.579206688983	0.586827087519	0.627609153964	0.607543841739	0.618683635711	0.55047699425	0.616498188215	0.60529699958	0.61858620813	0.576957842678	0.592712265397	0.61092407815	0.524596366491	0.613194087436	0.547326657487	0.620933903563	0.604900382961	0.674857724214	0.627157415627	0.667171348298	0.65720701431	0.561382837214	0.597025592978	0.620788979135	0.57527232648	0.672149212045	0.651797773258	0.665799809745	0.65440865357	0.62702079309	0.654272243098	0.690689701957	0.61677428479	0.685781542036	0.603183948673	0.651752615799	0.600437614842	0.671324826784	0.594055587107	0.618660838131	0.68826673223	0.672015431549	0.693924542191	0.680255884705	0.644785533538	0.66832748863	0.591219645118	0.61155537866	0.623124988761	0.600280912423	0.641746099679	0.624431690285	0.625426922399	0.647741496239	0.619331232423	0.53108162506	0.659999623505	0.567080402652	0.56811850784	0.6955654543	0.562500656824	0.645009262352	0.540634168601	0.611055656082	0.503181773307	0.581492564804	0.633578320611	0.605127373687	0.628367814385	0.538083233927	0.615296705327	0.538605479312	0.622336565707	0.632681178728	0.644858598246	0.540666062452	0.613064578925	0.641289556575	0.583169377232	0.636059129927	0.57856436652	0.555113159442	0.568238337351	0.518104149132	0.595455184067	0.660513452651	0.58370981728	0.573332695523	0.582693189201	0.683812710925	0.559432877067	0.555294795507	0.536246229496	0.619077528055	0.645224692279	0.612126009384	0.553914937794	0	0.636852143747	0.617394726933	0.595058119365	0.664323459128	0.595953337911	0.601871260251	0.607358267221	0.558495568702	0.61112422056	0.54661125505	0.611851358877	0.63377605742	0.658441533393	0.671958776224	0.621051669391	0.589421301266	0.615645751954	0.618357505159	0.61387846553	0.608219754971
TFS.020	0.653322580208	0.444375160249	0.51052594462	0.551256972999	0.47710349953	0.63278257573	0.541678845313	0.498681432676	0.636949472211	0.48776319949	0.570629594229	0.462118770498	0.601113706012	0.616738167892	0.533607678267	0.582391508374	0.622002949031	0.791467617004	0.767058903013	0.592314956588	0.524956715648	0.555830311151	0.517922724077	0.654617644586	0.6404201093	0.705597103446	0.671859296158	0.573223578768	0.62744860783	0.635410821138	0.594296082461	0.67321024191	0.782569612627	0.70132164546	0.615570581119	0.656359874919	0.497566094858	0.721002066575	0.733435376521	0.674922919026	0.545784097942	0.630634935643	0.527809134163	0.651239325303	0.710897239102	0.72319263122	0.621781402892	0.691096289738	0.629592903697	0.653937261092	0.585499046059	0.639740761316	0.686029506051	0.695571744235	0.623313961124	0.677241951296	0.645803656992	0.693980787372	0.591108156731	0.642022669224	0.49151715034	0.539636900288	0.68500543845	0.439535919484	0.623429313133	0.473162626683	0.467778203124	0.491302374094	0.609488835973	0.522210379605	0.646673801099	0.527942721496	0.498894105811	0.514270566761	0.517320322217	0.476614874503	0.430025926731	0.483925945297	0.427881352524	0.494203474592	0.483676197707	0.574165257572	0.537206651722	0.452617434106	0.421591268429	0.468337656807	0.504463841288	0.533232280327	0.515870164957	0.455944856787	0.514405642519	0.667426644291	0.577335854457	0.547699927084	0.540947287512	0.577635503233	0.700110714001	0.528935655201	0.579440809204	0.673734335541	0.578491081727	0.455778164017	0.520252752092	0.533403389789	0.659780862073	0.587228971139	0.780183855423	0.637615469152	0.576033847541	0.757193042967	0.634764518532	0.60419060092	0.653724639157	0.77761702276	0.668348299686	0.662656596225	0.650912514012	0.64251743512	0.694977443791	0.651387133511	0.664324535484	0.688299030707	0.680634264993	0.671374367568	0.658508923644	0.66778725955	0.60103514135	0.528566711777	0.755034167896	0.666715178821	0.637325668662	0.592053121006	0.654710029784	0.660730739271	0.559063522306	0.739163250627	0.656178865753	0.643293957462	0.549477238051	0.67906565733	0.589082713745	0.612198171094	0.66794957043	0.65014467208	0.375689554593	0.506998100085	0.570924709338	0.636852143747	0	0.714417066824	0.481077483546	0.459314336318	0.516351413873	0.527562667401	0.536444063694	0.574171987206	0.474549005291	0.525367910963	0.488822586131	0.443206102396	0.430957788665	0.463877810056	0.535907941756	0.520541007402	0.462158866391	0.526164805367	0.45872513711	0.473433762902
T.CS.026	0.707653452771	0.725886382178	0.740288399448	0.699852243296	0.730532675148	0.709068992812	0.708938805589	0.734120867344	0.706325063604	0.690358821474	0.674017998252	0.68555353447	0.674215400342	0.684436041813	0.731156729295	0.689189133328	0.702947680605	0.653361562508	0.583745843144	0.646287995648	0.670979024792	0.715233645346	0.704824251719	0.631313950607	0.659106671011	0.625564498213	0.705546082176	0.658404599522	0.619290425447	0.651456065771	0.693964761265	0.632310207852	0.66233268889	0.641531200306	0.657414153685	0.633141673591	0.650369835198	0.718247892002	0.574252020008	0.646444186776	0.703623644252	0.662219063443	0.723699474518	0.590018516385	0.660847537252	0.632903761322	0.635754196888	0.665928323571	0.64024133935	0.619203683594	0.622184384256	0.646246518832	0.629481817861	0.620587535438	0.653755442023	0.635339948386	0.650240597961	0.646310694586	0.662629687853	0.587406322585	0.693324628983	0.681136133798	0.558161580277	0.712680671888	0.573453095091	0.683151180907	0.697298253414	0.723666423671	0.677663510966	0.7265162191	0.680409343935	0.644556987462	0.672003966708	0.70708207391	0.666982977699	0.735521849951	0.723883263369	0.718267787339	0.745813407659	0.720725122244	0.722688063763	0.737248350181	0.692765929966	0.750348625445	0.703257477205	0.705194040416	0.68876721708	0.738537453423	0.680136547319	0.708165517463	0.745197878786	0.721438363848	0.750145897936	0.72018583191	0.698128208069	0.702695887656	0.622069171727	0.683429970779	0.693347343244	0.662390108357	0.693613545428	0.690147858043	0.701425184859	0.716295071592	0.637975054111	0.614173928616	0.631345944731	0.591263385309	0.627214049902	0.665590307979	0.630396818647	0.706116524078	0.621970077556	0.601898866421	0.579192092331	0.627386586112	0.662460680469	0.656114382422	0.641667013482	0.612003211538	0.624915929767	0.625990729848	0.638058569358	0.673706623173	0.661980649481	0.653730743525	0.684138960946	0.720454058434	0.586611329282	0.665396761247	0.641335207335	0.638212712406	0.63787165124	0.663899862822	0.670660587566	0.624106288952	0.632873339971	0.599227304896	0.671625677558	0.691145148926	0.635034816556	0.60980387723	0.578642406849	0.658736513171	0.730010947358	0.680714258043	0.692449888728	0.617394726933	0.714417066824	0	0.686681746205	0.719102484598	0.66462517938	0.66660955461	0.664079157922	0.65888888191	0.681298290553	0.65752514748	0.6844282208	0.714946379834	0.747843062393	0.742005272995	0.688227831877	0.688042799663	0.671209082082	0.68374147238	0.705973381087	0.71785971495
TFS.027	0.643174653512	0.483049011517	0.607737810048	0.543798436209	0.472391318473	0.5985971223	0.596036563516	0.563592837153	0.577030482367	0.498314497628	0.513133717842	0.433367431061	0.596087468686	0.639979953071	0.617278145984	0.563252397161	0.610122444567	0.764196281772	0.727169159151	0.550461593457	0.551780957108	0.624172032673	0.496676465541	0.637738931176	0.637181308627	0.659161540678	0.669453494999	0.559245753954	0.627378822119	0.628504812002	0.573561161107	0.650405818827	0.755787045486	0.671665454895	0.621565663321	0.627991737251	0.495308838313	0.718751677433	0.702215949542	0.661080419796	0.590185869993	0.628867813785	0.47393048381	0.629659584155	0.702671971568	0.702845109026	0.625805491087	0.69780242655	0.639717717028	0.644353209197	0.596452161087	0.643355422572	0.68494115742	0.680193782199	0.612051880079	0.63809994805	0.661067521667	0.670612141599	0.626411312271	0.659944358457	0.467517793965	0.51562140379	0.648964836533	0.41832136705	0.593521823112	0.471060196001	0.455978415664	0.584335121626	0.614576084905	0.623189763332	0.615016117228	0.494883961571	0.484125000149	0.572344119347	0.497546965085	0.5392416258	0.47136794922	0.521487699031	0.509547533249	0.533959038563	0.559407719549	0.616675433128	0.588652712804	0.542816331604	0.510119905959	0.550377523448	0.515278207723	0.563111023862	0.488270394214	0.496967138439	0.522627378661	0.618421913419	0.586653077724	0.605919265994	0.592096732832	0.594805668785	0.670124909412	0.532664673037	0.536847397983	0.657083995918	0.549541000392	0.509401437922	0.529161183008	0.54641429784	0.646257141794	0.550432290029	0.764852326197	0.653739593771	0.567555152805	0.721595266972	0.61945646626	0.580685015802	0.641543843276	0.743692563722	0.650821972825	0.623572381183	0.619215229688	0.662912331044	0.642511782381	0.632011711297	0.64284488086	0.64871657658	0.64466124325	0.651817127606	0.618535715857	0.652753587519	0.622844668601	0.509978021477	0.721035906987	0.656870681969	0.6042171181	0.579807600953	0.645391738171	0.619133062786	0.600348381933	0.746036929814	0.616780129308	0.665987286731	0.515691632865	0.655424233614	0.623914411722	0.622955306943	0.62482686689	0.653636475489	0.470612688797	0.522501161548	0.502556258249	0.595058119365	0.481077483546	0.686681746205	0	0.528946378311	0.497720952828	0.501262038166	0.470776013315	0.467666288808	0.481279430404	0.447521553403	0.479471669028	0.475743839698	0.490709786852	0.525462184605	0.512963508431	0.482771504994	0.510628732152	0.536621385836	0.502994011481	0.482916628382
T.CS.066	0.661149588099	0.457678339545	0.530979346262	0.558874619904	0.473383576922	0.633030405566	0.551539161973	0.533172212163	0.62869902613	0.516068366786	0.581576272554	0.470136380202	0.615884723359	0.607360602723	0.556482400771	0.57931804583	0.613555275409	0.784820912169	0.767523806725	0.615943971023	0.566511586984	0.522150883366	0.527051528802	0.700701684322	0.65495859379	0.692967943671	0.661049457264	0.605868365677	0.650087789587	0.649474142698	0.606301091884	0.692707680854	0.765511926228	0.705914356537	0.619448338933	0.681337483771	0.533472640129	0.720344089142	0.735669114305	0.685724567718	0.57055657336	0.652144960285	0.544580747317	0.669888857093	0.699367540171	0.707343559427	0.647088039166	0.6705432146	0.648757012336	0.677266287438	0.608299248651	0.644419379215	0.695712681242	0.702673626913	0.602152716757	0.679731666656	0.66365957439	0.690214456635	0.618864686976	0.663785877177	0.56985764499	0.530554174469	0.70636609615	0.450599002278	0.660470001772	0.467489660898	0.50791678994	0.477731435126	0.604768331368	0.555989835526	0.62849854182	0.57011324502	0.57228129726	0.550158598215	0.549926565679	0.47236218388	0.474546968152	0.503486859258	0.459605582397	0.490085140503	0.487797422976	0.552241981429	0.531516496465	0.471503546838	0.49069234761	0.502438707239	0.515697289867	0.521230302081	0.524675772767	0.42304056885	0.515638485679	0.658555846034	0.572263963227	0.573706093142	0.546146793074	0.564673737776	0.698664049473	0.522223109445	0.559857290179	0.664794678821	0.570900783737	0.503506052664	0.517139308008	0.484282373731	0.647861818619	0.599422623719	0.787290620275	0.658726505542	0.607535318731	0.728256966055	0.626990097865	0.618787693921	0.666048386144	0.779031264094	0.689961462154	0.667113046375	0.649331996592	0.654678258406	0.699755676308	0.650239091403	0.672440608983	0.699440015429	0.679778120813	0.654860590603	0.663603759036	0.661540200691	0.604796648791	0.52282599401	0.762896218668	0.680536442488	0.649925074879	0.619760583323	0.668485110599	0.675634011065	0.581837428339	0.735826814854	0.663949004982	0.662726486635	0.578418036916	0.695821118949	0.60705936769	0.621682679913	0.671876155965	0.683059561665	0.45694077301	0.496830079314	0.598119071272	0.664323459128	0.459314336318	0.719102484598	0.528946378311	0	0.528382723554	0.568456149502	0.560402069898	0.623498225619	0.509848519653	0.57684662946	0.472887546072	0.461784669181	0.444796446534	0.46243847027	0.532448051241	0.527084619188	0.511213681401	0.518732983585	0.489109127899	0.453957952176
