g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Rothia	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.182	0.0685738657904714	0.00213256666245419	0.000315935801845065	0.087387842790345	0.000157967900922533	0	0	0.000268545431568305	0.0510710223682548	0	0.00680841652976115	7.89839504612663e-05	7.89839504612663e-05	0.00110577530645773	1.57967900922533e-05	0	0.000157967900922533	0.149943131555668	0.000379122962214078	0.0190667256413497	0.000205358271199292	0.00391760394287881	0.00303298369771262	0.000900417035258436	0.00339630986983445	3.15935801845065e-05	0.00347529382029572	1.57967900922533e-05	0	0.0393498041198029	0	0.0403450018956148	0.000142171110830279	0	0.000821433084797169	0.00116896246682674	0.00210097308226968	1.57967900922533e-05	4.73903702767598e-05	0.00349109061038797	0	0	0.00868823455073929	0.00807215973714141	0	0.000458106912675344	0.00666624541893087	0.000489700492859851	0.00124794641728801	0.000695058764059143	7.89839504612663e-05	0.0202198913180842	0.00233792493365348	0.00845128269935549	0.00058448123341337	0.00101099456590421	0.00199039555162391	1.57967900922533e-05	0.000268545431568305	0.000315935801845065	0.037548970049286	0.000789839504612663	0.0305351952483255	0.000394919752306331	0.00597118665487173	0.0200145330468849	3.15935801845065e-05	0.00271704789586756	0	0.00900417035258435	4.73903702767598e-05	9.47807405535195e-05	0.00601857702514849	0.000268545431568305	0.000537090863136611	0.00154808542904082	0.000853026664981676	0.000173764691014786	0.00116896246682674	0	0	0.00289081258688235	0.000331732591937318	0.00366485530140276	0.0185138379881208	0.000379122962214078	0	0.00199039555162391	3.15935801845065e-05	0.0176450145330469	0.000379122962214078	0.0133166940477695	0.00211676987236194	0.000363326172121825	0	0	0.100546568937192	0.00279603184632883	0.00063187160369013	0.000505497282952104	0.0835966131682042	0.0033805130797422	0.00132693036774927	0.0019272083912549	0.000410716542398585	0	0.0017218501200556	0.0041229622140781	1.57967900922533e-05	0	0.000663465183874637	0.00582901554404145	0	0	0	0	0.000221155061291546	3.15935801845065e-05	0.000173764691014786	6.3187160369013e-05	0	0	1.57967900922533e-05	4.73903702767598e-05	0	0.00107418172627322	1.57967900922533e-05	0.00108997851636547	0.0026696575255908	0.0154650575003159	0.00287501579679009	0	7.89839504612663e-05	0.000173764691014786	0.000853026664981676	0.000173764691014786	1.57967900922533e-05	0.0180715278655377
CS.389	2.60467539232923e-05	0	0.000533958455427492	0.0600117210392655	0.000104187015693169	5.20935078465846e-05	0	0	0.0635410561958716	0	0.000455818193657615	0.00240932473790454	0	0.00227909096828808	0	0	0.000416748062772677	0.303848407892166	0	0	3.90701308849385e-05	0.000182327277463046	0.00315165722471837	1.30233769616462e-05	0	0	0.000312561047079508	2.60467539232923e-05	1.30233769616462e-05	0.0365045256234942	0	0.00898613010353585	1.30233769616462e-05	0	1.30233769616462e-05	0	0.00527446766946669	5.20935078465846e-05	0	0.00119815068047145	0	1.30233769616462e-05	0.00347724164875952	0.0020316468060168	1.30233769616462e-05	0.000416748062772677	0.00161489874324412	0	0.000586051963274077	0.000286514293156215	0.000143257146578108	5.20935078465846e-05	0.00668099238132448	0.0251611642899004	0.0013544312040112	0.000273490916194569	0.000664192225043954	0	0.000442794816695969	0.000586051963274077	0.0523800221397408	0.000234420785309631	0.00222699746044149	0.000612098717197369	0.00444097154392134	0.0572116949925116	0	0.00132838445008791	0	0.00552191183173797	0.0006772156020056	0.000143257146578108	0.00122419743439474	0.0001693039005014	0.00298235332421697	0.00501400013023377	1.30233769616462e-05	0	0	0	0	0.0110568470404376	0.000416748062772677	0.00200560005209351	0.0154327016995507	1.30233769616462e-05	0	0.000117210392654815	0	0.0142866445269258	0	0.0327668164355017	0.000143257146578108	0	0.000937683141238523	1.30233769616462e-05	0.0486032428208635	0.0402552581884483	0	0.00173210913589894	0.0708992641792017	3.90701308849385e-05	0.000481864947580908	0.00123722081135638	1.30233769616462e-05	0	0.0005079117015042	5.20935078465846e-05	0.000403724685811031	0.00123722081135638	0.000729309109852185	0.0332486813830826	7.81402617698769e-05	0	0	0	6.51168848082308e-05	0	0.000234420785309631	0	0	0	1.30233769616462e-05	0	0	0.0013544312040112	1.30233769616462e-05	0	0.0169173666731784	0.000104187015693169	0.002539558507521	1.30233769616462e-05	5.20935078465846e-05	5.20935078465846e-05	3.90701308849385e-05	0.000755355863775477	0	0.0269844370645308
T.CS.046	0	0.00111592772221984	0.000708184900639512	0.0169320571698356	2.14601485042277e-05	0.000472123267093008	0	0.000236061633546504	0.0289497403322031	0.0135413537061676	0.000128760891025366	4.29202970084553e-05	0.000107300742521138	2.14601485042277e-05	0	0	0.000922786385681789	0.277200738229109	0	0.00401304777029057	0	0.000257521782050732	0.00111592772221984	0.00210309455341431	0	0.0099360487574574	0.0781578608523971	0.000236061633546504	0	0.000708184900639512	0	0.00450663118588781	0.0210738658311516	0.000214601485042276	0	0	0.00257521782050732	0.000321902227563415	0	0.0121893643504013	0	2.14601485042277e-05	0.00536503712605691	0.0183269668226104	0	6.43804455126829e-05	0.000214601485042276	0	0.000150221039529594	0.000278981930554959	0	0	0.00158805098931285	0.0284990772136143	0.00435641014635821	0.000107300742521138	0.000278981930554959	0	0.000386282673076098	0.000257521782050732	0.0265676638482338	0	0.00141636980127902	0.000257521782050732	0.0085411391046826	0.0480278123524615	0	0.00137344950427057	0	0.00369114554272716	0.000150221039529594	0	0.0106871539551054	0.00227477574144813	0	0.0247864715223829	0.00459247177990472	4.29202970084553e-05	0.000836945791664878	0	0	0.0136057341516803	0.000622344306622602	0.00109446757371561	0.00130906905875789	0	0	0.000343362376067642	0	0.00193141336538049	2.14601485042277e-05	0.00697454826387399	0.000643804455126829	0	0.000128760891025366	0	0.132902699686682	0.0267178848877634	0	0.00186703291986781	0.0180694450405597	0.000193141336538049	0.0010086269796987	0.0269754066698142	0.000257521782050732	0	0.000686724752135285	0.0178333834070132	0.000150221039529594	0.000214601485042276	0.000171681188033821	0.00111592772221984	6.43804455126829e-05	0	0	2.14601485042277e-05	0.0406884415640156	2.14601485042277e-05	0.000643804455126829	0	0	0	0	0	0.0101506502424997	6.43804455126829e-05	0.0121035237563844	0.00253229752349886	0.000107300742521138	0.000107300742521138	0.0012446886132452	0	0.000128760891025366	0.000772565346152195	0.00105154727670715	0.00253229752349886	4.29202970084553e-05	0.000150221039529594
T.CS.023	1.19307539043392e-05	1.19307539043392e-05	0.000238615078086784	0.000178961308565088	4.77230156173569e-05	3.57922617130176e-05	0	0	0.0380710357087464	0	1.19307539043392e-05	0.000524953171790925	0	0.000131238292947731	0	0	0.000357922617130176	0.250581624252837	0	0.00207595117935502	1.19307539043392e-05	0	1.19307539043392e-05	7.15845234260353e-05	0	0	0.126000691983726	0	0	0.0134817519119033	0	0.0356252311583569	3.57922617130176e-05	0	0	0	0	9.54460312347137e-05	9.54460312347137e-05	0.00091866805063412	0.00112149086700789	0	0.00189698987078994	2.38615078086784e-05	0	0.00136010594509467	0.000250545831991124	0	0.000107376785139053	0.000190892062469427	0	2.38615078086784e-05	0.000345991863225837	0.012801698939356	0.00138396745290335	3.57922617130176e-05	0	1.19307539043392e-05	0	5.96537695216961e-05	2.38615078086784e-05	0	0.00353150315568441	0	0	0.0895641695598745	0	0.00116921388262524	0	0	0	0	1.19307539043392e-05	0	0	0.011572831287209	0.0588544090101054	0	0	0	0	2.38615078086784e-05	0.0097354951859408	7.15845234260353e-05	0.00159872102318145	0	0	0.000513022417886586	0	0.00260090435114595	0.000620399203025639	0.00161065177708579	1.19307539043392e-05	0	0.000143169046852071	0	0.000143169046852071	0.0240643306250522	0	0.00125272915995562	0.00258897359724161	0	0.0112745624396006	1.19307539043392e-05	0	0	0.00622785353806507	0.000775499003782049	0	0	0.000465299402269229	0.0313898135223165	0.0315091210613599	0	0	0	0	0.0223940250784447	0.0113938699786439	0.112471217056206	0	0	0	0	0	0	0	0.0267845425152415	0.00218332796449408	4.77230156173569e-05	0.00165837479270315	0	1.19307539043392e-05	0.0146628965484329	0.00819642793228104	0.0140902203610246	0	0.00374625672596251
TFS.023	0.000104443005451925	0.000699768136527897	0.00454327073715873	0.0310822384224928	0.000302884715810582	0.000449104923443277	0.0153844547030685	0.00378083679735968	0.0446702734317883	0.0245127733795668	0.00313329016355775	7.31101038163474e-05	0	0	0.000866876945250976	0	0	0.0031959559668289	0	0.00020888601090385	0.033860422367514	0.00155620078123368	2.0888601090385e-05	0.00033421761744616	0	0.000678879535437512	0.183454139076306	0.0697157061391599	0	0.000104443005451925	0	0.00248574352975581	0.0311135713241284	0	4.177720218077e-05	0	0	0	0.00016710880872308	0.0105487435506444	0	0.000114887305997117	0.00311240156246736	0.0266538549913312	0	0.000156664508177887	0.000104443005451925	0	0.00102354145342886	0.00025066321308462	3.13329016355775e-05	0.000135775907087502	0.00626658032711549	0.00505504146387316	0.0015353121801433	0	0.000281996114720197	2.0888601090385e-05	0	0.00020888601090385	0.0482213356171537	0	0.0370459340337978	9.39987049067324e-05	0.00171286528941157	0.0457251477868527	0	0.00734234328327032	5.22215027259624e-05	0.0133373717962108	1.04443005451925e-05	2.0888601090385e-05	0.00223508031667119	0	0.000490882125624047	0.00271551814175005	0	0.000229774611994235	0	0	0	0.03174022935684	0.000720656737618282	0.0011070958577904	0.0127002694629541	0	0	3.13329016355775e-05	0	0.000522215027259624	9.39987049067324e-05	0.0236876736364966	0.000678879535437512	2.0888601090385e-05	0.000177553109268272	0	0.087627681574165	0.00529526037641259	8.35544043615399e-05	0.000187997409813465	0.0109351826708165	0.00119065026215194	0.000187997409813465	0.000344661917991352	0.0189146282873436	0	2.0888601090385e-05	0.0243247759697533	0	0	0.000919098447976939	0.0128464896705868	0.00735278758381551	0	0	0.00108620725670002	0	8.35544043615399e-05	0.00121153886324233	0.000104443005451925	0	0	0.000355106218536545	0	0	0.000449104923443277	0.0120736114302425	9.39987049067324e-05	0.00304973575919621	0.000281996114720197	0.0149353497796253	0	1.04443005451925e-05	0.0231445700081466	0.0163139974515907	0.00954609069830593	0	0.000302884715810582
T.CS.040	0.000563348543744014	0	0.000507013689369613	0.0104782829136387	0.000112669708748803	0	0.00135203650498563	0.000563348543744014	0.0504760295194637	0.000563348543744014	0.000619683398118416	0	0.000563348543744014	0	0.000225339417497606	0	0.00304208213621768	0.0116613148555011	0.00247873359247366	5.63348543744014e-05	0.0129006816517379	0.00039434398062081	0.00202805475747845	0.00366176553433609	0.00174638048560644	0.000563348543744014	0.165286462734494	0.0244493267984902	0.00287307757309447	0.000225339417497606	0.000450678834995212	0.00180271533998085	0.0200552081572869	0	0.000169004563123204	0.000281674271872007	0.00107036223311363	0	0.00276040786434567	0.0079432144667906	0.000338009126246409	0	0.00107036223311363	0.016280772914202	0.000112669708748803	0.000112669708748803	0.000901357669990423	0.00039434398062081	0.000338009126246409	0.000563348543744014	0	0.000338009126246409	0.00152104106810884	0.00597149456368655	0.00214072446622725	0.000563348543744014	0.00225339417497606	0.000507013689369613	0.00078868796124162	0.0176891442735621	0.0201115430116613	0.000169004563123204	0.0365049856346121	0.00039434398062081	0.00039434398062081	0.0214072446622725	0	0.0140837135936004	5.63348543744014e-05	0.00726719621429779	0	0.000169004563123204	0.00276040786434567	0.000507013689369613	5.63348543744014e-05	0.00484479747619852	5.63348543744014e-05	0	5.63348543744014e-05	0.000281674271872007	0	0.0183651625260549	0.000676018252492817	0.00180271533998085	0.0116049800011267	0.000338009126246409	0.00039434398062081	0.00845022815616022	0.000281674271872007	0.0427018196157963	0.00123936679623683	0.0209565658272773	0.000450678834995212	0	0.00107036223311363	0	0.107824911272604	0.00326742155371528	0.000281674271872007	0.00039434398062081	0.0496310067038477	0.00490113233057293	0.00174638048560644	0.00659117796180497	0.0125626725254915	0	0	0.0163934426229508	0	0	0.00129570165061123	0.0430398287420427	5.63348543744014e-05	5.63348543744014e-05	0	0.000563348543744014	0.0335192383527689	0	0.000732353106867219	0.00461945805870092	0.000281674271872007	0	0.000957692524364825	0	0	0.000169004563123204	0.00123936679623683	5.63348543744014e-05	0.00833755844741141	0.000112669708748803	0.00242239873809926	0.000619683398118416	0.078305447580418	0.00366176553433609	0.00726719621429779	0.000507013689369613	0	5.63348543744014e-05
T.CS.050	9.75847767748231e-05	0.0632349353500854	0	0.0231275920956331	9.75847767748231e-05	0	0	0.00063430104903635	0.050744083922908	0.00248841180775799	0	0.000683093437423762	0	0	0	4.87923883874116e-05	0.000243961941937058	0.0192729934130276	0	0.000487923883874116	0.000390339107099293	0.000146377165162235	0.00112222493291047	0.000731885825811174	0	0	0.219126616247865	0.000683093437423762	0	0.00292754330324469	0	0.00112222493291047	0	4.87923883874116e-05	0	0	0.00297633569163211	0	0	0.000780678214198585	0.000292754330324469	0	0.000390339107099293	0.0205415955111003	0	9.75847767748231e-05	4.87923883874116e-05	4.87923883874116e-05	0.000829470602585997	0.000195169553549646	0	0.00204928031227129	0.0054647474993901	9.75847767748231e-05	0.00483044645035375	0.000975847767748231	0.000780678214198585	4.87923883874116e-05	0	0.00063430104903635	0.0346913881434496	0	0.0612832398145889	0.000195169553549646	0.00448889973164186	0.063430104903635	0	0.0354232739692608	0.00165894120517199	0.0120029275433032	0.000146377165162235	0.000146377165162235	0.00439131495486704	0.00224444986582093	0	0.0106367406684557	0.00907538424005855	0.000146377165162235	0.000341546718711881	0	4.87923883874116e-05	0.0088802146865089	0.00117101732129788	0.00102464015613564	0.00473286167357892	0	9.75847767748231e-05	0.000292754330324469	0	0.0121493047084655	0	0.0119053427665284	0.000390339107099293	4.87923883874116e-05	0.000487923883874116	0.000195169553549646	0.108465479385216	0.00741644303488656	0	0.00156135642839717	0.0522566479629178	0.00195169553549646	0.00561112466455233	0.0102464015613564	0.00526957794584045	0	0.00146377165162235	0.000731885825811174	0	4.87923883874116e-05	0.000146377165162235	0.0276652842156624	0.032251768724079	0	4.87923883874116e-05	0	9.75847767748231e-05	0	0	4.87923883874116e-05	0.00112222493291047	0	0	4.87923883874116e-05	0	0	0.000341546718711881	0.000243961941937058	0.00946572334715784	0.000292754330324469	0.000829470602585997	0	0.00161014881678458	0.000536716272261527	0.000195169553549646	0	0.0067333495974628	0.0116613808245914
T.CS.042	0.00383153011641392	0.027892364832132	5.87207680676463e-05	0.00217266841850291	0.000220202880253674	1.46801920169116e-05	0	0.000264243456304408	0.0325019451254422	0.0062097212231536	0.00208458726640144	0	0.00142397862564042	0	0.00132121728152204	0	0.00651800525550874	0.0219468870652828	0	2.93603840338232e-05	0.00493254451768229	0.00130653708950513	0.00350856589204187	8.80811521014695e-05	0	0.0034204847399404	0.240358783892893	0.0192750921182049	0.000616568064710286	0.000734009600845579	0	0.002157988226486	0	0.0301677945947533	0.00521146816600361	0.000176162304202939	0.00255435341094262	1.46801920169116e-05	0.000293603840338232	0.000792730368913225	4.40405760507347e-05	0.000381684992439701	0.00055784729664264	0.0277749232959967	0.000308284032355143	0	0.00521146816600361	0.000308284032355143	0.000895491713031606	0.000161482112186027	4.40405760507347e-05	0.00389025088448157	0.00284795725128085	0.00763369984879402	0.0158986479543152	0.00115973516933601	0.00108633420925146	0.00337644416388966	0.00597483815088301	0.00261307417901026	0.0377721340595135	0.000190842496219851	0.0275987609917938	0.000176162304202939	0.00184970419413086	0.0234589468430247	1.46801920169116e-05	0.018100676756852	0.000117441536135293	0.00844111040972416	0	0.000132121728152204	0.00750157812064182	0.000308284032355143	0.000513806720591905	0.00640056371937345	0.000132121728152204	0.000469766144541171	0.0010129332491669	0.00124781632143748	0.00368472819624481	0.0235617081871431	0.00160014092984336	0.00563719373449405	0.0133736549274065	0.000734009600845579	1.46801920169116e-05	0.00372876877229554	7.34009600845579e-05	0.00406641318868451	0.00424257549288745	0.0160307696824674	0.000587207680676463	0	5.87207680676463e-05	0	0.0716099766584947	0.00813282637736902	0.000484446336558082	0.00280391667523011	0.0327955489657805	0.00293603840338232	0.00358196685212643	0.00687032986391462	0.00839706983367342	0	2.93603840338232e-05	0.0248242047005975	2.93603840338232e-05	2.93603840338232e-05	0.0011450549773191	0.0012624965134544	0	0	0	0.000352324608405878	0.0366123988901775	0	8.80811521014695e-05	0	0.000528486912608817	0	0.000293603840338232	0	0	0.000763369984879402	0.00750157812064182	5.87207680676463e-05	0.0149737958572498	0.0011450549773191	0.00468298125339479	0.000117441536135293	0.0381097784759025	0.000778050176896314	0.00710521293618521	0.000146801920169116	0.00115973516933601	0.000513806720591905
T.CS.028	0	0.0206953225887601	5.03127777684606e-05	5.03127777684606e-05	0	1.67709259228202e-05	0	0.000184480185151022	0.0696161135056266	0.00409210592516813	0.00124104851828869	0.000268334814765123	0.00330387240679558	0	0.00082177537021819	0	0.00181125999966458	0.0833179599845707	0	0	0	0.00189511462927868	0.00659097388766834	0.000737920740604089	0	0	0.216982239589448	0	1.67709259228202e-05	0.00707733073943012	0	0.00504804870276888	0	0	1.67709259228202e-05	5.03127777684606e-05	0.00300199574018482	5.03127777684606e-05	0	0.00263303536988277	0	0	0.000218022036996663	0.0133831988864105	0	1.67709259228202e-05	0.000905629999832291	0.000637295185067168	0.000436044073993325	6.70837036912808e-05	0	0.00385731296224865	0.000955942777600751	0.0108843309239103	0.00571888573968169	0.000721149814681269	0.000553440555453067	0.00103979740721485	0.00167709259228202	0.000301876666610764	0.0165864457376692	0.000251563888842303	0.0626226373958106	0.000201251111073842	0.00558471833229913	0.0183977057373338	0.00856994314656112	0.00940848944270213	0.00172740537005048	0.0105489124054539	5.03127777684606e-05	3.35418518456404e-05	0.00910661277609137	0.00407533499924531	6.70837036912808e-05	0.0181125999966458	5.03127777684606e-05	0	0.000184480185151022	0.000385731296224865	0.000301876666610764	0.029097556476093	0.00187834370335586	0.00187834370335586	0.00181125999966458	0.000905629999832291	0.000251563888842303	0.00103979740721485	0	0.0268334814765123	0.000184480185151022	0.018280309255874	0.000268334814765123	0	0	0	0.0919046740570547	0.0098780753685411	0.000486356851761786	0.000335418518456404	0.0471263018431248	0.000486356851761786	0.000687607962835628	0.0281248427725695	3.35418518456404e-05	0	0.000519898703607426	0.0209468864776024	0	0.000117396481459741	0.000402502222147685	0.0352357153638452	0	0	0	0	1.67709259228202e-05	1.67709259228202e-05	8.3854629614101e-05	0	0	0.00204605296258406	6.70837036912808e-05	0	0.000251563888842303	0	1.67709259228202e-05	0.000100625555536921	0.0264142083284418	0.00102302648129203	0.00266657722172841	0	6.70837036912808e-05	8.3854629614101e-05	0.00296845388833918	6.70837036912808e-05	0.00164355074043638	0.00112365203682895
T.CS.029	4.33125433125433e-05	0.00121275121275121	0.000952875952875953	0.0321812196812197	0.000346500346500347	0	0	0.000476437976437976	0.0228690228690229	0.00134268884268884	0.00324844074844075	0.000216562716562717	0	0.000173250173250173	0	0	0.000563063063063063	0.0638426888426888	0	0	0.000952875952875953	0.0012993762993763	0.00173250173250173	4.33125433125433e-05	0.00038981288981289	0.000303187803187803	0.162595287595288	0.0158957033957034	0	0.0334372834372834	4.33125433125433e-05	0.0111746361746362	0	0	0.0029019404019404	0	0.000173250173250173	0.000476437976437976	0.00077962577962578	0.0104816354816355	0.00077962577962578	0.0123440748440748	0.110317047817048	0.025511088011088	0	0.00090956340956341	0.00151593901593902	0	0.00051975051975052	0.000346500346500347	0	0.0194906444906445	0.00186243936243936	0.00173250173250173	0.00480769230769231	0.00108281358281358	0.0012993762993763	0	0.00038981288981289	0.0130370755370755	0.0235620235620236	0.00112612612612613	0.042489604989605	0.000173250173250173	0.00606375606375606	0.0294092169092169	0	0.0258575883575884	0.000606375606375606	0.00757969507969508	0.000173250173250173	0.000173250173250173	0.00467775467775468	0.00025987525987526	0.00381150381150381	0.00727650727650728	0.0016025641025641	0	0.00463444213444213	0	8.66250866250866e-05	0.0038981288981289	0.00281531531531532	0.00194906444906445	0.027027027027027	0.000866250866250866	0	0.00134268884268884	0	0.00381150381150381	4.33125433125433e-05	0.0101351351351351	0.00359494109494109	0.000822938322938323	0.000563063063063063	0	0.0302321552321552	4.33125433125433e-05	0.00186243936243936	0.00363825363825364	0.0322678447678448	0.0022955647955648	0.00173250173250173	0.0132536382536383	0.0128205128205128	0	0.000606375606375606	0.00363825363825364	0.000173250173250173	4.33125433125433e-05	0.000606375606375606	0.0215696465696466	0	0.00012993762993763	0	0.00177581427581428	0.00381150381150381	0.00329175329175329	0.0133835758835759	0.000952875952875953	0	0	0.000303187803187803	0	0.00372487872487872	0.000476437976437976	0.00212231462231462	0.000173250173250173	0.00593381843381843	4.33125433125433e-05	0.00186243936243936	4.33125433125433e-05	0.000216562716562717	0.00281531531531532	0.00415800415800416	0.00242550242550243	0.00012993762993763	0.0119975744975745
