CS.086	L.011.M1	CS.059	CS.011	L.008.M1	CS.265	L.001.M1	CS.176	L.035.M1	CS.016	L.012.M1	CS.243	CS.313	L.004.M1	CS.199	CS.058	CS.248	CS.073	CS.186	CS.060	CS.118	CS.154	CS.269	CS.305	CS.373	CS.360	CS.149	CS.377	CS.063	CS.382	CS.236	CS.302	CS.232	CS.374	CS.213	CS.378	CS.128	CS.203	CS.380	CS.282	CS.126	CS.136	CS.376	CS.205	CS.041	CS.268	CS.348	CS.148	CS.385	CS.147	CS.214	CS.386	CS.129	CS.369	CS.178	CS.349	CS.177	CS.183	CS.182	CS.389	T.CS.046	T.CS.023	TFS.023	T.CS.040	T.CS.050	T.CS.042	T.CS.028	T.CS.029	T.CS.035	T.CS.058	T.CS.019	T.CS.089	T.CS.085	T.CS.041	T.CS.052	T.CS.112	T.CS.167	T.CS.119	T.CS.123	T.CS.125	T.CS.114	T.CS.117	T.CS.120	T.CS.124	T.CS.128	T.CS.105	T.CS.115	T.CS.108	T.CS.147	T.CS.134	L.024.M1	CS.085	CS.238	CS.110	CS.082	CS.237	CS.015	L.034.M1	CS.088	CS.103	CS.006	CS.246	CS.356	CS.242	CS.241	CS.113	CS.165	CS.346	CS.212	CS.304	CS.325	CS.189	CS.207	CS.044	CS.191	CS.330	CS.187	CS.078	CS.308.0	CS.336	CS.112	CS.361	CS.321	CS.318	CS.343	CS.331	CS.158	CS.163	CS.152	CS.227	CS.320	CS.080	CS.285	CS.202	CS.322	CS.145	CS.253	CS.390	CS.326	CS.393	CS.255	CS.270	CS.370	CS.262	T.CS.049	T.CS.043	TFS.022	T.CS.031	TFS.027	T.CS.064	T.CS.061	T.CS.036	TFS.020	T.CS.026	T.CS.045	TFS.021	T.CS.008	T.CS.055	TFS.025	T.CS.166	T.CS.095	T.CS.109	T.CS.152	T.CS.141	T.CS.151	T.CS.142	T.CS.157	T.CS.158
CS.112	0.605052331695	0.610672221374	0.611985549693	0.62859109864	0.620425494282	0.663662864014	0.611083808143	0.612091406155	0.617415138351	0.584129128738	0.665155020735	0.590938377984	0.65846271487	0.675783971617	0.585920331157	0.514475687442	0.569423969779	0.567921857311	0.640204544661	0.530175143088	0.556604978303	0.602763348083	0.66772277381	0.650250754849	0.568141516804	0.573572167972	0.568421038987	0.603532020646	0.556575669764	0.622767085622	0.593547016318	0.62868295802	0.562722125921	0.575283462832	0.554260882744	0.583448174296	0.5966408501	0.639985081015	0.642188461049	0.587402726693	0.613218184447	0.479463896812	0.56858087459	0.630305417872	0.522271536782	0.589624910505	0.610648919013	0.582560436059	0.602130647501	0.583211319913	0.604902121065	0.634627468564	0.590667891314	0.579149439339	0.603317341339	0.613795991525	0.630620411545	0.589453655615	0.598013943022	0.583490582497	0.58273799293	0.687438354922	0.664216903063	0.610625765477	0.595012037805	0.662905051881	0.635174661667	0.562533089319	0.629946054788	0.609802850903	0.568220573089	0.630819469632	0.631445882799	0.620450977045	0.605890425919	0.636624797672	0.656212681664	0.670013404905	0.640725272023	0.63096358678	0.630621645347	0.659873688438	0.637756402903	0.619290785183	0.632941546225	0.653047960558	0.675289697535	0.695925106567	0.68900382725	0.656476429697	0.675180269155	0.558779751915	0.611461341	0.532749613173	0.580842581139	0.521679589725	0.639312233116	0.589079259089	0.647359651932	0.550445169897	0.57606559044	0.621176728083	0.643632807728	0.621289319272	0.652589699919	0.583469429108	0.590758326786	0.621731162827	0.643084472373	0.613501992725	0.668055804158	0.591144162294	0.607864683138	0.592801001836	0.646057475922	0.580611585908	0.568114944262	0.61567515595	0.5353751494	0.592366973403	0	0.585387118862	0.62638222421	0.557786818604	0.612183658263	0.579509044864	0.483595846201	0.51199368733	0.62175729664	0.645691283399	0.576441973726	0.533698194404	0.594379834984	0.618968573836	0.586176069406	0.61240436264	0.62407966209	0.613470154889	0.586351962662	0.582852677132	0.582320649056	0.555134733644	0.587142391692	0.586887075976	0.615296705327	0.653333821763	0.677771922527	0.61302271515	0.64284488086	0.634673138274	0.638732885665	0.613880592371	0.664324535484	0.624915929767	0.630634036196	0.643305965582	0.625343707649	0.628315533621	0.62939407185	0.64590169481	0.678099739856	0.677684382269	0.627652503842	0.657824611475	0.666215265068	0.678036317809	0.633476241127	0.654006289296
CS.361	0.676947330242	0.611656071137	0.653906274611	0.683264820271	0.626096011145	0.72426818275	0.685457018756	0.591303029721	0.600222769113	0.61930981213	0.686198596859	0.624836244042	0.68054506525	0.69604809709	0.626895729219	0.598332582278	0.603041731986	0.630415161954	0.697832101391	0.612539160801	0.62681384895	0.669103803784	0.647618477034	0.643006246321	0.578978694824	0.60617757651	0.565243988907	0.599503797623	0.623652165401	0.593448023562	0.671175554193	0.598815499028	0.643003821219	0.596910062016	0.568606326649	0.613331990916	0.573334762342	0.621010579325	0.649779695906	0.560362887215	0.591385691215	0.576694640801	0.575210392154	0.596728556432	0.604448835678	0.635766086074	0.64349711297	0.615287887603	0.589231225851	0.540712302734	0.522832010573	0.635820656898	0.620561978658	0.609028116138	0.612356560628	0.616246886555	0.604661190074	0.596564574642	0.599260945459	0.582973615046	0.572228668864	0.636540736693	0.609341450442	0.635739452251	0.608013624046	0.667694982231	0.625653528789	0.612717856045	0.607066850382	0.615825344387	0.586701575688	0.62736521221	0.639113811335	0.621334297774	0.622171698091	0.611047825645	0.662882028002	0.730410827339	0.620524986193	0.621608460898	0.7075868557	0.667319018418	0.626479160628	0.679870599607	0.670279230942	0.729529229696	0.704862435416	0.721103158108	0.715713012935	0.643460395962	0.678591367814	0.677793674871	0.655891429002	0.615496866182	0.668995696183	0.597139256576	0.681910961569	0.641177111468	0.632781980262	0.641842619021	0.614312916979	0.619277545596	0.607652917489	0.64424281106	0.687846868281	0.619662834782	0.588777538991	0.631908132909	0.567446844147	0.640982180148	0.675849453068	0.617111179011	0.612528430044	0.614929995949	0.66251249141	0.552373750501	0.561395404756	0.617092155561	0.589341993216	0.5541941649	0.585387118862	0	0.621484518886	0.569852263095	0.592706612016	0.615671734181	0.61569020576	0.582636502366	0.60397105524	0.653825579573	0.589137497896	0.613468673184	0.583633891152	0.601152501834	0.57982121521	0.566817730052	0.636299393292	0.622430397561	0.600344486005	0.573969273332	0.608038772445	0.578026224015	0.596635086674	0.602886657536	0.622336565707	0.638850487751	0.682013626799	0.634717786072	0.64466124325	0.658844744486	0.597213395561	0.680316041214	0.680634264993	0.638058569358	0.619554983742	0.653730716139	0.588927935609	0.641365473553	0.596137458964	0.619527866011	0.714597598392	0.694066342612	0.617587542281	0.654279780374	0.669049982066	0.65126611379	0.64782893338	0.645159689524
CS.321	0.560804661621	0.529241419778	0.572118138828	0.580129735735	0.643374148192	0.623322019942	0.586906489548	0.554338031054	0.572849722872	0.553109976975	0.568662640382	0.555620647937	0.540508356141	0.521395362326	0.592194470918	0.602202505607	0.612474950813	0.598488399245	0.609533586844	0.61143066118	0.555597740686	0.747240320691	0.721202830282	0.467699313569	0.595729101633	0.596747814439	0.609972142999	0.66516554537	0.667253720895	0.470289385313	0.679890010623	0.704763016223	0.569558084957	0.638919692215	0.631256722556	0.643486654301	0.542467190135	0.459157026584	0.523026884411	0.650991959602	0.505710698232	0.622672532184	0.635791527404	0.666798634374	0.649466346531	0.672311123766	0.633713747981	0.684377045871	0.624064451012	0.642782123558	0.606025041017	0.701656054403	0.60896012544	0.741076804526	0.585834170226	0.628818073644	0.652935854986	0.719547285301	0.603369191038	0.630260053534	0.602686972859	0.732674636478	0.512238993663	0.508462003374	0.565609275598	0.487660509823	0.543133094446	0.593284060064	0.516324503201	0.533173389984	0.592188080012	0.548993600039	0.501611006228	0.536494057243	0.630785939149	0.538039918431	0.519740337391	0.634280570347	0.514879052445	0.547119062717	0.582132557615	0.516638920087	0.533548944953	0.54718035598	0.618676654571	0.642988265729	0.557383423276	0.572313911675	0.527741146155	0.505455077911	0.543716715253	0.590961131654	0.538940600736	0.639378099637	0.581314262419	0.642885537489	0.581733077404	0.583105366764	0.591116680117	0.590779018993	0.522878808736	0.509211381954	0.661086793306	0.520427280163	0.521338036756	0.522258946521	0.636560756351	0.734908342504	0.628855047983	0.682459403827	0.735555442105	0.640570730518	0.667970728909	0.514780162078	0.501157129243	0.623714316166	0.590999201338	0.540026548312	0.660764763701	0.556894692946	0.62638222421	0.621484518886	0	0.604465072629	0.62978175214	0.580246923935	0.62059250257	0.604594936312	0.511552080184	0.751917780569	0.585680444888	0.565171001872	0.702364363417	0.603585918129	0.657438978311	0.540168400494	0.711029336959	0.626140582357	0.619334564783	0.62998543697	0.607618354134	0.651517265983	0.62859286643	0.662652170436	0.641289556575	0.49318719301	0.538318739278	0.533207804081	0.509978021477	0.50535994277	0.543137208927	0.571402447437	0.528566711777	0.720454058434	0.503914820867	0.551597710867	0.527084715009	0.536886196201	0.517758871037	0.491379923176	0.54834121646	0.531568515651	0.4986244074	0.52786553851	0.510256592694	0.527480165506	0.53331786873	0.470614782652
CS.318	0.677399204642	0.611988605332	0.639796679328	0.668166429551	0.52328665386	0.680688670659	0.667758493996	0.57601795535	0.551692522509	0.628269131963	0.650600907201	0.631064070685	0.660154415821	0.664092761883	0.613443346008	0.57241397988	0.522801207594	0.664122231271	0.67500995699	0.617410509755	0.667930835405	0.652424175588	0.630299401115	0.613467991425	0.498661890096	0.464486620745	0.502600183349	0.523607561838	0.602393560323	0.536816676468	0.638715037717	0.582544067095	0.601669380598	0.517881888762	0.475984179887	0.616230008739	0.531414230607	0.597573750913	0.603159342984	0.443730217451	0.560276583102	0.538739572018	0.487000541547	0.488963710088	0.607394388372	0.591997082262	0.574228143864	0.551299793096	0.504809819393	0.493751645263	0.547088382094	0.604691729908	0.591681047035	0.578907300966	0.607802789819	0.510922458672	0.553226906232	0.546844060706	0.502840449056	0.508706422064	0.526950264625	0.703238412475	0.601589972331	0.65436712322	0.619790593431	0.639488383469	0.580029952394	0.606255961125	0.610132753727	0.610768241482	0.609846184003	0.570923667108	0.597225494835	0.613416267149	0.542545778607	0.601452842312	0.644504762147	0.693444888195	0.60132864802	0.594201065193	0.69825895802	0.630864920181	0.622233262621	0.655945861886	0.622648839829	0.705110596021	0.687852993138	0.693631678168	0.688961692495	0.635457308034	0.686326521581	0.64098597681	0.64231337814	0.591255220967	0.646857331085	0.559483872429	0.707980243895	0.609123012161	0.692769249083	0.641615310205	0.623383836132	0.611593370608	0.645857377695	0.638233062326	0.680638550333	0.643687353972	0.60953474618	0.612822824955	0.605319121043	0.630129534987	0.62030662686	0.591869999771	0.557293585623	0.604424346034	0.646266765122	0.511592103969	0.466376410021	0.62415909191	0.589056176227	0.531936713749	0.557786818604	0.569852263095	0.604465072629	0	0.47833167163	0.50860893808	0.576904477698	0.586673331388	0.580267322477	0.6201628503	0.461800584716	0.576000184174	0.54838012595	0.645992295295	0.462201104679	0.543066765207	0.622754627166	0.509685830979	0.515482305307	0.623283933419	0.506888640674	0.501878701101	0.520182541581	0.551869300722	0.520449078225	0.644660514984	0.652284732002	0.64024162722	0.621537590351	0.623750668271	0.569837033573	0.654382210019	0.647791115028	0.629170618078	0.627780368333	0.624289440803	0.57362861023	0.624548337568	0.548065343738	0.619847217307	0.690587949242	0.661553804669	0.630437826499	0.6841832153	0.649949519095	0.65870268842	0.66902103327	0.624357654102
CS.343	0.684538497174	0.625288155943	0.656033203139	0.676628072077	0.550296829783	0.702224179748	0.696941969939	0.605819634101	0.515634961501	0.637243254236	0.675451711835	0.627117443931	0.67433403683	0.672949095976	0.621465802655	0.597285916914	0.561642927999	0.665846728388	0.676268835593	0.604076919122	0.659456833568	0.645954845482	0.603287334209	0.628672289376	0.552384628476	0.573060353275	0.537422861428	0.575798394671	0.622680630726	0.546089658561	0.644404105624	0.589905751887	0.626202825007	0.545321760268	0.524332726757	0.611660340002	0.562995487235	0.61437403687	0.619218365474	0.495633828635	0.570490603616	0.590549458364	0.502693152609	0.517393129484	0.633129679963	0.590307889386	0.622788692082	0.559550571557	0.564655885719	0.513891172051	0.558793472228	0.567309055271	0.589592740711	0.65229982255	0.635985084335	0.564063633054	0.526856002195	0.582381565239	0.552343889806	0.544239494025	0.577551768559	0.734217737635	0.580977439513	0.650326390251	0.634448561752	0.655978953919	0.615225630166	0.62072631615	0.622500842538	0.635589498592	0.631967704191	0.608458740342	0.616354526624	0.634008110651	0.610725318201	0.613681621045	0.644309055319	0.69783967667	0.598032020794	0.587292237461	0.686678400724	0.626938316043	0.621141902825	0.674706450761	0.622572072667	0.707758425092	0.68238790901	0.692797606093	0.693246879537	0.640359096977	0.664585080447	0.665510672213	0.631265087916	0.597037723491	0.673486019036	0.564338089379	0.689439901088	0.626004423801	0.697829603893	0.651236546695	0.616720855959	0.629083079882	0.629737228977	0.62714828147	0.680811775233	0.6476782538	0.605789794259	0.618473981007	0.604495011516	0.645085724825	0.587564129592	0.599100559105	0.55944035546	0.617075835882	0.646955392894	0.501347401351	0.533463427018	0.624260029926	0.608555220543	0.580223696888	0.612183658263	0.592706612016	0.62978175214	0.47833167163	0	0.575755004834	0.593285180319	0.610102461515	0.602216357905	0.602778090514	0.506718562878	0.576579593107	0.601521241037	0.650457881367	0.497338103126	0.588608433354	0.646886460816	0.527908060292	0.518167876262	0.616145345727	0.521902951045	0.547649847926	0.55646808384	0.567538885048	0.540666062452	0.613831940349	0.669505122906	0.627296950601	0.652753587519	0.636213368056	0.598404072428	0.659219864725	0.66778725955	0.653730743525	0.632966779915	0.621944548727	0.594538794801	0.623535822054	0.563085840918	0.600647041132	0.696063665426	0.677515758584	0.632820983971	0.65941753648	0.640654924991	0.651683843736	0.646769578828	0.627575659141
CS.331	0.587018608368	0.56277706058	0.556242656377	0.544296547709	0.616633111053	0.546744710971	0.581509345828	0.533966082647	0.577557331142	0.600627705727	0.590631271668	0.58054051612	0.551645181564	0.585658746406	0.605425314656	0.537455067913	0.517310741258	0.637670169068	0.574012426582	0.597112226885	0.621118624669	0.720877516144	0.723130375955	0.542788185561	0.520125511837	0.535215621065	0.551650716195	0.530283532376	0.648017046934	0.553072812932	0.637622231109	0.666272941963	0.530866423754	0.565130131674	0.570259689367	0.650475135353	0.493776909133	0.560149151991	0.547168111547	0.561097830486	0.499813478737	0.549760057745	0.56878009585	0.600003882605	0.609000337228	0.58025738361	0.505682543755	0.611513187259	0.470134441557	0.564199515591	0.568047658786	0.647989338826	0.543815870711	0.628329942315	0.555653214322	0.503967011196	0.59144043228	0.613030780276	0.490512011009	0.544319856219	0.568060613412	0.735903911736	0.602474691053	0.563759330091	0.615133219797	0.548751540079	0.55456023417	0.564574123759	0.552130298153	0.563937737659	0.595495744889	0.552654182672	0.583791788158	0.571438932284	0.574027963496	0.584842420439	0.588675289507	0.56442754795	0.551526308935	0.574974386685	0.569890968777	0.555638868818	0.564744476367	0.548380005313	0.513261612603	0.56954285226	0.574500691969	0.57814294053	0.570424763495	0.593492827461	0.656950711098	0.562299513055	0.607173571849	0.597492118342	0.557991798776	0.588168919441	0.654763253284	0.568440496255	0.70498676794	0.549854802114	0.588027690073	0.514025652924	0.691159628596	0.53832574349	0.575611667532	0.628604218415	0.680878065824	0.71669111097	0.669455939541	0.662815057176	0.700776202552	0.579722016162	0.605797704335	0.600591647858	0.575854855898	0.528383127254	0.492836216173	0.640529033092	0.642600935415	0.544270369586	0.579509044864	0.615671734181	0.580246923935	0.50860893808	0.575755004834	0	0.593795561787	0.608743059996	0.490542178741	0.711416238073	0.503225636492	0.575544052353	0.650006823693	0.664454940151	0.557613418944	0.517222746152	0.664549521933	0.550862032512	0.522783528493	0.619227727133	0.471943780578	0.538010823742	0.521688093913	0.585446970152	0.595455184067	0.608063848131	0.55627661458	0.582504045464	0.600348381933	0.562851105422	0.59498691175	0.571531054954	0.559063522306	0.670660587566	0.619222129315	0.627644133267	0.615342888606	0.588694563292	0.60485006612	0.550610845696	0.591020640889	0.558399814014	0.564934159658	0.651754168427	0.609388729578	0.661627656592	0.625672412177	0.537749946774
CS.158	0.60062166618	0.627791590479	0.628278934588	0.633256218797	0.584721170166	0.670768326636	0.601868770485	0.595397047232	0.604316796655	0.572135317564	0.658112663565	0.623934423368	0.640434508291	0.676919127054	0.564071554862	0.536570589782	0.565399417873	0.563254951222	0.644473605956	0.564421063526	0.525250731808	0.644707266957	0.659227604107	0.649212925774	0.576742746661	0.599808629432	0.587444714079	0.604762415302	0.540276107249	0.636896381348	0.581866874234	0.641738688481	0.570960990965	0.587635618477	0.578489912428	0.603111810097	0.600594569429	0.639222467363	0.65655871785	0.605764582329	0.625857575505	0.533538777731	0.571022453657	0.631488596466	0.546385288337	0.607948343578	0.617341388797	0.603853394435	0.625231401596	0.603612548331	0.629797672724	0.634058998716	0.588810218779	0.626207418926	0.644301086141	0.620855757114	0.646934570786	0.62426827052	0.603041500824	0.606631869272	0.623835404521	0.70012632893	0.654946054528	0.62115683732	0.604981200458	0.662190861456	0.640244487719	0.584056332015	0.645713670619	0.630288982262	0.612613799152	0.63619143553	0.630963117849	0.616238491098	0.622007698677	0.615304203237	0.667870448064	0.649248372429	0.641518374165	0.641765374047	0.630260513691	0.655607908466	0.652827987544	0.628467494635	0.610109116994	0.648590690724	0.677587310895	0.705068413437	0.692097946004	0.645740140717	0.661097706696	0.541801221483	0.598624567182	0.545093521176	0.590438157868	0.521307405572	0.64561012	0.613082136575	0.640361978171	0.577329155183	0.58829171822	0.628413717467	0.649077013044	0.625452570859	0.652181098343	0.606148631547	0.617003435721	0.597562496747	0.65441444644	0.630959017007	0.678007047305	0.603623246469	0.598460420525	0.573238623234	0.648256048895	0.611424715078	0.602152268832	0.618733878009	0.551236147412	0.61469357788	0.483595846201	0.61569020576	0.62059250257	0.576904477698	0.593285180319	0.593795561787	0	0.534858155074	0.619763534267	0.665414960395	0.584379028798	0.543563757889	0.595139553139	0.640371804314	0.620675960369	0.639674330563	0.646450184033	0.59951338493	0.603560906424	0.592406557503	0.587833596181	0.627587588694	0.616645880683	0.608478977153	0.636059129927	0.63652571055	0.682977280296	0.621757600944	0.656870681969	0.638788401665	0.637451110314	0.604393639319	0.666715178821	0.665396761247	0.631532253683	0.653124288875	0.652846363288	0.632050986099	0.63796456751	0.639987934016	0.684316722432	0.681151248101	0.645472883226	0.666363331683	0.676577840166	0.674344339983	0.635372274267	0.660689155174
CS.163	0.5996781099	0.619658703346	0.64788148547	0.614671155925	0.626577765451	0.673949482664	0.627655975878	0.579016808335	0.602514510603	0.598624495691	0.671296307335	0.622553323219	0.658638772941	0.685558994738	0.555415561354	0.543343144318	0.576691676891	0.595648209941	0.653636152176	0.552383526151	0.558300976578	0.652499583988	0.630293654275	0.6412722074	0.575507208053	0.608711504116	0.571687475955	0.581320177674	0.550272320708	0.630872944201	0.585121529404	0.627054541431	0.547164237833	0.605204452473	0.60649410174	0.589537489956	0.621515016322	0.626909659225	0.658308705623	0.606385493289	0.609283521587	0.491538272483	0.580676253435	0.638072943171	0.570525047478	0.61521400144	0.631311395788	0.637211105431	0.60093981914	0.592936268801	0.589416765886	0.652283985477	0.606069803025	0.613779496597	0.626419486413	0.618901195218	0.639854543668	0.637174370625	0.608093214058	0.60396165764	0.602374717784	0.674162333445	0.632983742682	0.637305581398	0.612673695336	0.658609891641	0.62432247488	0.554717502459	0.624204748156	0.629072503656	0.596712904127	0.642226099067	0.624731491758	0.622786838235	0.628176665477	0.622209893908	0.659162518357	0.665942357332	0.633819008086	0.627779695993	0.651511186576	0.654454536177	0.628557463648	0.627412879136	0.634536998462	0.65118265902	0.692183171764	0.70118216821	0.705089842985	0.652701689167	0.675735066507	0.578925511198	0.612357363893	0.576861425278	0.578019774242	0.501388565908	0.659721027129	0.622196584407	0.636453501839	0.576366962249	0.57586426007	0.60553678192	0.634176761987	0.627869755957	0.669450132728	0.610059294465	0.590132366133	0.606816917448	0.620394126385	0.61778801344	0.695691784079	0.606380626404	0.581871400076	0.580466942579	0.639587296604	0.606779019947	0.561480923949	0.619375754874	0.541442223416	0.592035621947	0.51199368733	0.582636502366	0.604594936312	0.586673331388	0.610102461515	0.608743059996	0.534858155074	0	0.620705882353	0.644692418588	0.602491796819	0.545572698035	0.57024652525	0.625188840036	0.622273850099	0.604352741943	0.619140693268	0.615216997097	0.597408348925	0.60564063605	0.614077230166	0.6156300796	0.61024743796	0.642899985722	0.632681178728	0.645373246273	0.668343410475	0.6389515394	0.651817127606	0.651434838716	0.642068357918	0.606772845108	0.671374367568	0.673706623173	0.621113804709	0.643239428597	0.648652716245	0.643146703264	0.621425295905	0.637017047003	0.691185821605	0.676664214554	0.620700257702	0.685638704445	0.670444902124	0.6743076515	0.644424120741	0.644745040373
CS.152	0.575042418937	0.520725184805	0.51168339587	0.515182236439	0.63963945218	0.541034133798	0.56882468228	0.505557579782	0.548589250197	0.568556846117	0.575868874654	0.560020345159	0.521563086615	0.524252309917	0.604231087115	0.553239958702	0.530244141486	0.646546300609	0.586906229792	0.613251573848	0.595035197945	0.750296397571	0.741267722784	0.477222490084	0.547905561198	0.582856587594	0.564932826281	0.572505268959	0.651013313651	0.497981392116	0.674006925198	0.696092250407	0.514871867178	0.611281329928	0.650437532097	0.678896000163	0.474914961047	0.483648868721	0.463253023987	0.621731221584	0.429396577442	0.566950364357	0.596128255034	0.646552285945	0.616110214667	0.609392887643	0.527450617936	0.647134537528	0.522628136148	0.614802883291	0.567073675115	0.692575636311	0.571110846081	0.687351435448	0.524919691926	0.528606388654	0.634789381051	0.673387486327	0.488537428718	0.59331330392	0.551467966981	0.71035585699	0.547035192704	0.509825118392	0.585853607905	0.459987900406	0.503716084456	0.545518277447	0.505972091431	0.517908840306	0.590968830117	0.515283772738	0.488966869717	0.513443296275	0.575532725688	0.507314984935	0.525232718399	0.56789025794	0.520622982368	0.516081057055	0.584928908196	0.514465256018	0.502051159626	0.525540506205	0.528917085959	0.595403833874	0.510419252241	0.517966654182	0.532837784222	0.543050817692	0.582155156891	0.54397804333	0.565269002672	0.614911061733	0.540667634147	0.612713311696	0.635206717879	0.566846712315	0.659208759487	0.558457914491	0.522335551275	0.502148664285	0.663236950015	0.472305691728	0.541681025436	0.569653847564	0.649720558712	0.72723694619	0.614083991748	0.638379867711	0.734863522848	0.620791934682	0.638510355286	0.552158015744	0.490733488421	0.580081226834	0.55633986435	0.564679363624	0.655637951006	0.498759588566	0.62175729664	0.60397105524	0.511552080184	0.580267322477	0.602216357905	0.490542178741	0.619763534267	0.620705882353	0	0.757408776763	0.541916202916	0.558083457904	0.684521236236	0.627793965927	0.617008305128	0.452569062419	0.720171666537	0.576726406523	0.574598026794	0.602235976068	0.537058669056	0.575927984523	0.550039433647	0.621783561445	0.617609154354	0.535318142218	0.476779484731	0.512865466753	0.50223747221	0.498790413898	0.538529461801	0.549933964847	0.479029824669	0.69063388771	0.557776805546	0.560366229605	0.556414743742	0.527072463065	0.518814309715	0.480171243737	0.545917254274	0.495439123401	0.513485615043	0.592198671125	0.535405927939	0.591913302033	0.58104455376	0.457963131326
CS.227	0.775913785442	0.747300513445	0.776279207402	0.774720643679	0.674702477709	0.811513998632	0.796572635457	0.698006980674	0.694307105031	0.728673013442	0.786153906739	0.757450992911	0.790029320957	0.790098159648	0.702891530032	0.682367729972	0.66994715292	0.72130037166	0.78885602795	0.684632742139	0.744133886733	0.595886123506	0.654834791889	0.787013914649	0.670413044414	0.698859658214	0.670434392912	0.675095465146	0.68202667129	0.714797164477	0.719061696391	0.621165757808	0.746091958688	0.630768362427	0.631227559769	0.645587286975	0.715143575141	0.751595793352	0.76276167436	0.64548075673	0.731034888173	0.685345321599	0.63039015962	0.596728787082	0.698180342819	0.699495562951	0.722920994617	0.650303353638	0.686264256152	0.636738056466	0.649315341126	0.641041402303	0.722363045174	0.652897077732	0.725119987793	0.700489664087	0.636332244751	0.563378279114	0.711973887659	0.648776219054	0.678182127373	0.714814717194	0.73169591773	0.77570875937	0.743442948148	0.805793691644	0.741177566321	0.72905541314	0.763707672374	0.750370364664	0.711967546956	0.746871959063	0.759803819752	0.757903854856	0.698547389337	0.747850043152	0.783361745044	0.813102160218	0.739668623292	0.743925436501	0.805356726445	0.774481704691	0.748278339635	0.790412716005	0.773744214115	0.810865265756	0.80531629041	0.820669242252	0.824208299718	0.780722744951	0.771797819671	0.759281107842	0.730274099012	0.66218998044	0.760475807596	0.587151325165	0.782491130933	0.730475689608	0.713585671996	0.737412005284	0.732727968465	0.760871300042	0.674907115924	0.77629626737	0.786673772823	0.730177261644	0.623646903991	0.608426333896	0.642569353564	0.702680031926	0.610406607625	0.672842572944	0.620937178819	0.72752974199	0.775632796519	0.6291432157	0.664975731833	0.729045977918	0.650553778519	0.696414111453	0.645691283399	0.653825579573	0.751917780569	0.6201628503	0.602778090514	0.711416238073	0.665414960395	0.644692418588	0.757408776763	0	0.672247626894	0.681402302496	0.585387893015	0.706850939497	0.611228373817	0.734188170356	0.630788547695	0.669856623216	0.657113271439	0.727917241375	0.666867376078	0.653098869226	0.690864876142	0.673936170994	0.663534833068	0.761892146696	0.79347183352	0.758617338963	0.767797747801	0.759001573386	0.738343200273	0.761555087182	0.795947911076	0.661246019705	0.747506257854	0.740032012215	0.719257921355	0.75791113463	0.706371161282	0.762133388491	0.817477682009	0.805744471363	0.766897173382	0.772447633377	0.783309933365	0.772149295898	0.765941795979	0.772291660174
CS.320	0.633973373733	0.588046874319	0.577422316515	0.611532617781	0.569047220053	0.616074551369	0.619548115303	0.573760841616	0.525601691339	0.615818567992	0.603796692243	0.585121052973	0.604808406059	0.602193782598	0.619336289726	0.547215965597	0.53528970013	0.667241671555	0.604218410217	0.588390029312	0.622875845544	0.676528659566	0.68540062006	0.577206620204	0.511996244215	0.500400695577	0.519817979916	0.534118549456	0.627648769217	0.509707619831	0.645014939249	0.609845481331	0.555067241711	0.550675970199	0.544851230864	0.620949225525	0.483041203	0.573008167699	0.541575620912	0.521097714822	0.493218106219	0.531461808393	0.504555068911	0.573926626493	0.570595446922	0.560885254562	0.552655784028	0.546146331298	0.517530969357	0.508268321765	0.548947482293	0.609301683158	0.538402250294	0.612377859161	0.567697885001	0.501095913675	0.533688770799	0.582575425757	0.464852144859	0.522832273026	0.537094214232	0.731050152264	0.585033270266	0.596922686708	0.590416964778	0.599258923193	0.525403754011	0.570264090083	0.57477705231	0.57711171194	0.613812533348	0.544782229223	0.555308087299	0.563540494586	0.553002268951	0.563030983329	0.574782893583	0.637569567047	0.546732842632	0.543254462629	0.62888887658	0.55931378831	0.563874881684	0.599799543972	0.575120776732	0.665862890192	0.604235699881	0.608517380498	0.600362263645	0.59675706687	0.636988691635	0.58996916083	0.605145807133	0.56934905294	0.600824967435	0.573204817455	0.649901340358	0.60950926223	0.68337040237	0.599139766267	0.579613564799	0.562033166425	0.667197629408	0.57294129678	0.620123160042	0.62201130022	0.616413422651	0.668300803872	0.583959053888	0.648518228888	0.656565922894	0.556470284085	0.577264366535	0.58723286097	0.58532014135	0.49532623805	0.485216058519	0.603359195799	0.595595200161	0.52950630323	0.576441973726	0.589137497896	0.585680444888	0.461800584716	0.506718562878	0.503225636492	0.584379028798	0.602491796819	0.541916202916	0.672247626894	0	0.540775230647	0.604248795457	0.615203116936	0.501388522373	0.525808887712	0.632619696271	0.496747069938	0.507568186627	0.618702889499	0.50011365135	0.513405224731	0.517170356655	0.548219669387	0.555113159442	0.576792618668	0.592786992591	0.593790680185	0.579807600953	0.556358700222	0.581786014846	0.599351823358	0.592053121006	0.638212712406	0.578294330962	0.595147468323	0.579544641808	0.566405807187	0.556113671034	0.569289840202	0.620444466812	0.602703290077	0.574621812453	0.618890730107	0.585287007405	0.607417256936	0.609200739752	0.57892932127
