CS.016	CS.280	CS.108	L.004.M1	CS.143	CS.059	L.006.M1	L.008.M1	CS.261	L.033.M1	CS.245	CS.037	CS.039	CS.172	CS.264	CS.161	CS.072	CS.229	CS.040	CS.334	CS.154	CS.290	CS.366	CS.269	CS.058	CS.381	CS.287	CS.060	CS.327	CS.230	CS.125	CS.205	CS.213	CS.126	CS.136	CS.128	CS.375	CS.376	CS.292	CS.232	CS.224	CS.236	CS.374	CS.041	CS.282	CS.177	CS.166	CS.129	CS.389	CS.372	CS.395	CS.323	CS.254	CS.359	CS.148	CS.147	CS.181	CS.256	CS.178	CS.349	T.CS.085	T.CS.050	T.CS.040	T.CS.025	T.CS.004	T.CS.012	T.CS.069	T.CS.034	T.CS.080	T.CS.019	T.CS.072	TFS.024	T.CS.048	T.CS.020	T.CS.079	T.CS.134	T.CS.177	T.CS.106	T.CS.178	T.CS.116	T.CS.122	T.CS.108	T.CS.128	T.CS.132	T.CS.100	T.CS.161	T.CS.115	T.CS.153	T.CS.110	T.CS.097	CS.103	CS.082	CS.238	CS.237	CS.015	L.034.M1	CS.085	CS.088	L.024.M1	CS.006	CS.241	CS.242	CS.246	CS.087	CS.356	CS.338	CS.234	CS.304	CS.346	CS.336	CS.274	CS.228	CS.308.0	CS.364	CS.212	CS.345.0	CS.358	CS.164	CS.207	CS.363	CS.194	CS.202	CS.227	CS.285	CS.320	CS.152	CS.339	CS.158	CS.319	CS.321	CS.343	CS.331	CS.112	CS.361	CS.223	CS.262	CS.326	CS.145	CS.255	CS.393	CS.253	CS.270	CS.390	CS.370	T.CS.043	T.CS.066	T.CS.064	T.CS.045	T.CS.036	T.CS.031	TFS.027	TFS.022	T.CS.026	TFS.021	TFS.020	T.CS.055	T.CS.049	T.CS.008	TFS.025	T.CS.152	T.CS.166	T.CS.109	T.CS.158	T.CS.157	T.CS.095	T.CS.142	T.CS.151	T.CS.141
T.CS.043	0.602350401786	0.529904197644	0.66646115203	0.511423461182	0.62282093762	0.567050171211	0.554043591833	0.649078695133	0.523484910655	0.567210530288	0.549394721371	0.686869837876	0.634230644324	0.570747848038	0.626236725933	0.676739659507	0.526306424899	0.629156471201	0.607170948394	0.700323434512	0.745692499276	0.641284053115	0.677483489042	0.721187549506	0.617193725795	0.547467044031	0.63102968857	0.626670805571	0.576828296589	0.676321954602	0.644043084877	0.674539607268	0.680486172011	0.500815008865	0.617721549504	0.590296169524	0.572378356867	0.637029129015	0.635842646045	0.575432190469	0.740495440691	0.699093928922	0.666364997592	0.645576235397	0.649929099991	0.670562209735	0.677617335377	0.630217071127	0.644680632484	0.628626687768	0.642419059215	0.63093612478	0.6598256459	0.726302281938	0.66748587544	0.655447385521	0.638062460292	0.665304487273	0.582778434137	0.627486221081	0.463302977677	0.584738018855	0.49911649761	0.504520464383	0.504957548002	0.630637697413	0.499717311603	0.466430809046	0.548560525194	0.621022442276	0.539434708786	0.505769056141	0.528014932638	0.56705439964	0.614293907933	0.479032185952	0.552031368176	0.553650624309	0.566679450988	0.597735801679	0.487778873934	0.558294715375	0.592691312791	0.591308262849	0.550164306485	0.588836411205	0.55793518151	0.570796620692	0.550815229885	0.518756799732	0.615749517628	0.591736530197	0.575859485228	0.651785653003	0.564557937483	0.584945965351	0.596961848875	0.624042845741	0.548242215818	0.548364152211	0.567221708734	0.489134545198	0.551106756679	0.546376849768	0.661083659907	0.653302121396	0.669144888197	0.699820743149	0.732959202607	0.552576700004	0.634801411386	0.624811123054	0.677441586182	0.706822636947	0.620795021255	0.737106283802	0.746811178672	0.7340807082	0.670363963086	0.627227948529	0.714920661061	0.605458687052	0.761892146696	0.718778958828	0.576792618668	0.535318142218	0.599972086845	0.63652571055	0.638708160988	0.49318719301	0.613831940349	0.608063848131	0.653333821763	0.638850487751	0.628331911693	0.654499597209	0.617076610448	0.571647315612	0.612332106612	0.648951143432	0.728603206493	0.663472552792	0.637714745243	0.643365633198	0	0.509848519653	0.507596904054	0.50053887827	0.583291357638	0.506452186234	0.481279430404	0.503817126063	0.681298290553	0.535801616421	0.474549005291	0.488048832548	0.61112422056	0.50399028044	0.517230463396	0.493056451474	0.470998818687	0.531594098913	0.491339325252	0.507825885978	0.523191832044	0.481840128531	0.48256564296	0.503225843281
T.CS.066	0.614542965345	0.481259994081	0.599751102397	0.45548212736	0.592396219901	0.543034730956	0.548613004428	0.669964635643	0.474622634249	0.585216014555	0.581576272554	0.720454437969	0.629196227398	0.567485777567	0.607360602723	0.706952267335	0.497328715822	0.683107806312	0.597358695981	0.722357990004	0.784820912169	0.700701684322	0.729020465663	0.75556906395	0.626154852961	0.551964838373	0.650087789587	0.624251016764	0.582956092012	0.717464726462	0.669888857093	0.717920826878	0.705914356537	0.533472640129	0.652144960285	0.606301091884	0.631990888267	0.681337483771	0.619448338933	0.57055657336	0.765511926228	0.720344089142	0.685724567718	0.692707680854	0.698982421727	0.690214456635	0.695712681242	0.602152716757	0.663785877177	0.644419379215	0.66365957439	0.649141590314	0.677266287438	0.719835873418	0.702673626913	0.673463877077	0.648757012336	0.679731666656	0.594511221316	0.647088039166	0.50791678994	0.604768331368	0.462552055543	0.542209499925	0.590223932556	0.69323901985	0.577650815766	0.49275271036	0.619587982834	0.634764048557	0.52558267538	0.56985764499	0.54939886602	0.477731435126	0.70636609615	0.489049969613	0.503486859258	0.446260699515	0.487797422976	0.59314221138	0.49069234761	0.47236218388	0.53610265011	0.503555926974	0.521230302081	0.531516496465	0.462661714153	0.500137421403	0.502438707239	0.477706868121	0.564673737776	0.573706093142	0.559857290179	0.664794678821	0.572263963227	0.570900783737	0.546146793074	0.658555846034	0.484282373731	0.522223109445	0.515638485679	0.503506052664	0.517139308008	0.585496995619	0.698664049473	0.654678258406	0.672392778238	0.726019990838	0.758281478927	0.607535318731	0.689961462154	0.649331996592	0.720599440164	0.735186928992	0.667113046375	0.787290620275	0.779031264094	0.728256966055	0.679443754927	0.666048386144	0.762896218668	0.663603759036	0.782522211588	0.746229797118	0.619760583323	0.511197350805	0.649925074879	0.680536442488	0.675634011065	0.52282599401	0.661540200691	0.581837428339	0.672440608983	0.679778120813	0.668485110599	0.671876155965	0.621682679913	0.578418036916	0.60705936769	0.695821118949	0.735826814854	0.662726486635	0.683059561665	0.663949004982	0.509848519653	0	0.472887546072	0.568456149502	0.538179532125	0.528382723554	0.528946378311	0.45694077301	0.719102484598	0.560402069898	0.459314336318	0.496830079314	0.664323459128	0.623498225619	0.57684662946	0.511213681401	0.489109127899	0.444796446534	0.461784669181	0.518732983585	0.46243847027	0.527084619188	0.453957952176	0.532448051241
T.CS.064	0.559554523557	0.526575327799	0.632346042665	0.493078816807	0.565169085275	0.528335765543	0.549117064394	0.627072731845	0.47104285723	0.582129795193	0.54141794112	0.651001971315	0.582522673955	0.565322425288	0.597731095367	0.670713703732	0.498782779158	0.613327131621	0.571659749917	0.664705695452	0.764052877897	0.63699377192	0.686991843715	0.748864926617	0.564175342941	0.515142027487	0.608256684119	0.591041274153	0.564272054449	0.692421862327	0.633147525914	0.672956164083	0.666169636617	0.485245070097	0.621150988828	0.54740850556	0.586632471504	0.626604949418	0.579026663304	0.560206804114	0.757265160945	0.699792704779	0.65050833589	0.646518130396	0.6745029621	0.64740533283	0.645780739077	0.559493267795	0.631068710284	0.59789650604	0.620958244843	0.588316748783	0.612294356781	0.705617493358	0.657745506629	0.624333817932	0.604091374301	0.617945564273	0.588060201685	0.570716132052	0.483324844356	0.548916945667	0.483076768866	0.512075947971	0.515298456565	0.64648015562	0.523538586363	0.502182878917	0.555146415141	0.608372157994	0.521425576875	0.522964086021	0.523796646676	0.551663782247	0.644927199837	0.507004634211	0.515146639357	0.502408114806	0.538569836948	0.566988776761	0.49006654631	0.524708553252	0.567173479482	0.55767367987	0.5567184145	0.543279722212	0.51776031225	0.555995332579	0.527182868716	0.519453837299	0.567158082246	0.572201817346	0.52876359269	0.637614381613	0.586652844209	0.543804955129	0.546768739646	0.629697918661	0.533161529471	0.530517405164	0.509025895558	0.485174957541	0.518941265971	0.583847949749	0.692306259424	0.62009026916	0.661768967318	0.695074552754	0.734306429092	0.562280310963	0.633213190625	0.606151495171	0.681445174046	0.706331413282	0.644684400304	0.759342852837	0.750793975688	0.71368269328	0.668429874574	0.60183184969	0.720997711514	0.630049021767	0.759001573386	0.709442192681	0.556358700222	0.498790413898	0.60647041443	0.638788401665	0.630047111925	0.50535994277	0.636213368056	0.562851105422	0.634673138274	0.658844744486	0.615901265738	0.587820889201	0.602737177607	0.541107065776	0.585878117883	0.647720609602	0.720674027413	0.622023946593	0.634108159478	0.596275387625	0.507596904054	0.472887546072	0	0.506592371271	0.551815077189	0.493944746582	0.479471669028	0.489812350717	0.6844282208	0.518889233144	0.488822586131	0.489126891442	0.611851358877	0.53654956369	0.536160057678	0.520008864737	0.519504078422	0.504903622932	0.486208472703	0.519318436861	0.521476262657	0.528060491491	0.471493654173	0.520131276554
T.CS.045	0.583440196104	0.585903193743	0.666140650246	0.53967537085	0.613656019243	0.554453875112	0.599491722036	0.643629106129	0.54525751286	0.59224898423	0.535073161706	0.667328289577	0.603606677084	0.56252545814	0.624910082569	0.66602484956	0.553564834972	0.605870606047	0.600981683501	0.680336621328	0.732156986357	0.623351138644	0.689528573889	0.712739363184	0.599060042685	0.564889288989	0.64007057745	0.621415063527	0.58085615823	0.65021955803	0.639382617196	0.675327529858	0.652363083948	0.528391171788	0.617517460764	0.611165067621	0.579586365911	0.622699913812	0.622213421468	0.597746946741	0.723628770729	0.7013286885	0.658964308933	0.627237881936	0.659324965824	0.66002674299	0.672566931398	0.609005267942	0.634594295042	0.657464583074	0.656161105064	0.633282332932	0.660127659772	0.703498672923	0.677226540985	0.642726328599	0.62920382979	0.665031946951	0.606741756962	0.63933938517	0.537926060431	0.551997878893	0.53710898768	0.496813255473	0.504189394744	0.629509205465	0.496012564434	0.511549809922	0.575019487687	0.606311107249	0.552423339674	0.543116243181	0.556971292964	0.593967958963	0.630708483235	0.509834607189	0.580571178331	0.598444218493	0.584814036389	0.598272825584	0.551699352814	0.593908441378	0.624164234501	0.615136869155	0.6092966465	0.607513145271	0.579460261147	0.608988610225	0.58633618571	0.559455165379	0.612950877528	0.592726757251	0.592182073087	0.654821988214	0.622251331884	0.605748826492	0.607916797217	0.634032302203	0.590096950315	0.561799469442	0.568987827177	0.556179809266	0.580143863211	0.564476477151	0.639529480306	0.646676235183	0.660826268098	0.674941697935	0.717511072731	0.55447270147	0.612982524783	0.609542455437	0.658042088507	0.689834684928	0.596678005316	0.723809558304	0.733594948996	0.706787067814	0.657919007152	0.632274812509	0.717990278314	0.614417968082	0.747506257854	0.703565293126	0.578294330962	0.557776805546	0.59805162123	0.631532253683	0.642151927807	0.503914820867	0.632966779915	0.619222129315	0.630634036196	0.619554983742	0.632966634739	0.634011779959	0.637895858423	0.554455686154	0.628209488753	0.640457848632	0.715527306933	0.656212435962	0.649475309799	0.654520642043	0.50053887827	0.568456149502	0.506592371271	0	0.605727564717	0.521954537261	0.501262038166	0.54904731311	0.66660955461	0.530546253247	0.527562667401	0.547163829627	0.601871260251	0.491788629682	0.497511212719	0.509676036626	0.517571267286	0.569008446912	0.544256533091	0.555641166543	0.57684668707	0.543052857707	0.530484093854	0.536980789705
T.CS.036	0.609435069697	0.538112879025	0.532379150975	0.544809903663	0.581260407171	0.557046336626	0.562646938903	0.672947650971	0.540943416318	0.623759781508	0.608812889953	0.667225092976	0.581321295328	0.566797452895	0.584392773333	0.656342506171	0.543090132196	0.653178319499	0.587339859375	0.697158647789	0.753553530757	0.653199827329	0.708353779326	0.73668130944	0.568312789377	0.571874518316	0.615144260611	0.604152503607	0.580642072915	0.685363173126	0.649350008573	0.715262898703	0.6834204301	0.579540252095	0.607232738005	0.596122397035	0.636698765993	0.641295332598	0.579614922297	0.540741363303	0.745385720093	0.670238774415	0.64068919635	0.639991681544	0.679738613948	0.684428238091	0.682202813514	0.595261658176	0.634543087109	0.651525730165	0.63701256944	0.632706589365	0.645179198521	0.704304469015	0.684280198341	0.657241628873	0.611901418657	0.655451481125	0.604468514238	0.621808910997	0.572836583956	0.578132747275	0.506410236787	0.597709615142	0.614713120667	0.701044597571	0.589870979481	0.570177033038	0.64482527429	0.621995900326	0.553092402905	0.595150573489	0.569588764034	0.496143848728	0.676221549476	0.577982808979	0.554237307165	0.544650625231	0.544758620352	0.547638712911	0.550200655884	0.532069810619	0.560008501267	0.556424218692	0.564420300673	0.522010238873	0.539451257824	0.51825860955	0.536362702594	0.547492548872	0.547760304961	0.531869362809	0.546972773901	0.601044099522	0.615628606104	0.580096785083	0.50952469803	0.657128539784	0.579242879333	0.550329470976	0.574387459375	0.536555657163	0.557986096538	0.60547688522	0.701457840565	0.601272317415	0.648703892063	0.698210896459	0.707346712145	0.602053913644	0.677483280087	0.595820930288	0.654892197252	0.712646513072	0.694185152232	0.737368615649	0.759561286507	0.672136518842	0.652363598241	0.649397608871	0.758341242283	0.664071458947	0.761555087182	0.715332909452	0.599351823358	0.549933964847	0.662464477157	0.604393639319	0.664757266388	0.571402447437	0.659219864725	0.571531054954	0.613880592371	0.680316041214	0.645496554679	0.65024813326	0.610550265034	0.617836290581	0.589132581154	0.659291401059	0.705963139587	0.655299746234	0.646541600588	0.653671846735	0.583291357638	0.538179532125	0.551815077189	0.605727564717	0	0.56161058698	0.606298862555	0.547958277649	0.68921853085	0.617280144204	0.53963750468	0.553515536924	0.6429683286	0.650079545319	0.644883964205	0.550323037473	0.568553445593	0.540872015036	0.551645013609	0.568134302048	0.546031648505	0.621637117832	0.579341762354	0.596632008522
T.CS.031	0.574159577417	0.549014724262	0.644496561173	0.521560533902	0.595766606447	0.526842567857	0.575993364907	0.634821376362	0.511280034602	0.569545348403	0.52619114946	0.663788998295	0.589025586853	0.548778842758	0.623375752486	0.656132657377	0.522747021304	0.624577926322	0.586039744882	0.688992112455	0.746564515007	0.640292000874	0.696527478817	0.734882778615	0.583715568666	0.545904030461	0.626769797928	0.626439646042	0.551605778068	0.69311852185	0.630021379171	0.663276839507	0.654948581218	0.524513726527	0.615591315968	0.583621726925	0.557053612067	0.623544438063	0.616789291402	0.581461040516	0.73296485776	0.709307369169	0.631565752637	0.630461820086	0.66883205128	0.653433076428	0.665653668136	0.584551584254	0.623020819627	0.620512378296	0.630228522802	0.608924501696	0.617998376008	0.726382911055	0.656433876791	0.625863009605	0.614663123843	0.639357241798	0.583190168804	0.610548892943	0.506329411478	0.562848348287	0.496396596614	0.537196535234	0.533153087214	0.624509666501	0.537887508272	0.507221700854	0.542987285976	0.585889421001	0.545007187391	0.523459680244	0.529144343057	0.573474513781	0.623944714198	0.498120103341	0.533999782617	0.559084639702	0.562165341182	0.567638199731	0.506431532538	0.552125119039	0.581348220806	0.594561545055	0.585306745719	0.573830404854	0.548233268123	0.576733050475	0.550695032824	0.546178501251	0.584614467371	0.60258439661	0.554520735472	0.637571017578	0.610535523405	0.549894585744	0.576076530035	0.619065230673	0.55857965953	0.532336957651	0.548067507547	0.503393335801	0.552290404761	0.59477965015	0.658593321276	0.619737516448	0.66340966967	0.682608942959	0.727037517099	0.567311367561	0.631207535771	0.618339502196	0.669913179688	0.708496188219	0.62674882897	0.738734536528	0.724203319449	0.714528442197	0.654904876844	0.622559512961	0.710888103487	0.600183440912	0.758617338963	0.715331278744	0.593790680185	0.512865466753	0.619385285858	0.621757600944	0.636539325832	0.533207804081	0.627296950601	0.582504045464	0.61302271515	0.634717786072	0.638668130325	0.613061705	0.59858144549	0.559212313283	0.594111712375	0.636995438986	0.713504716237	0.638809786035	0.623723114867	0.620801849096	0.506452186234	0.528382723554	0.493944746582	0.521954537261	0.56161058698	0	0.497720952828	0.526268891405	0.66462517938	0.51038546795	0.516351413873	0.520889523316	0.595953337911	0.526031821167	0.534063305001	0.499850790434	0.521724880913	0.552726180748	0.516906032086	0.540431065538	0.546255589816	0.54401204269	0.523648491345	0.537184178935
TFS.027	0.564780411193	0.525567264275	0.681137539211	0.469696149315	0.591252171354	0.529047311878	0.544756245203	0.63820255084	0.489212081618	0.576213730253	0.513133717842	0.647497001997	0.599017938447	0.58039701297	0.639979953071	0.66662085453	0.516738222056	0.606542654606	0.602407608937	0.669778330127	0.764196281772	0.637738931176	0.70173966607	0.752137079068	0.619281153872	0.540092232247	0.627378822119	0.619049813679	0.575285251021	0.689047935175	0.629659584155	0.670768641962	0.671665454895	0.495308838313	0.628867813785	0.573561161107	0.598147892099	0.627991737251	0.621565663321	0.590185869993	0.755787045486	0.718751677433	0.661080419796	0.650405818827	0.662307415887	0.670612141599	0.68494115742	0.612051880079	0.659944358457	0.643355422572	0.661067521667	0.622773425963	0.644353209197	0.734732114594	0.680193782199	0.641931234573	0.639717717028	0.63809994805	0.580842245171	0.625805491087	0.455978415664	0.614576084905	0.504215728774	0.496652696542	0.482517382984	0.639329111383	0.502328201391	0.480770641214	0.528733430139	0.602892148113	0.536119280345	0.467517793965	0.515236148551	0.584335121626	0.648964836533	0.504920818383	0.521487699031	0.521530146414	0.559407719549	0.610212347806	0.510119905959	0.5392416258	0.592805515333	0.578649409395	0.563111023862	0.588652712804	0.542633007388	0.583504611682	0.550377523448	0.533025412386	0.594805668785	0.605919265994	0.536847397983	0.657083995918	0.586653077724	0.549541000392	0.592096732832	0.618421913419	0.54641429784	0.532664673037	0.522627378661	0.509401437922	0.529161183008	0.576972214248	0.670124909412	0.662912331044	0.692697910872	0.693735806341	0.754162462104	0.567555152805	0.650821972825	0.619215229688	0.696197927453	0.697651016592	0.623572381183	0.764852326197	0.743692563722	0.721595266972	0.69352724014	0.641543843276	0.721035906987	0.618535715857	0.767797747801	0.715809499291	0.579807600953	0.50223747221	0.6042171181	0.656870681969	0.619133062786	0.509978021477	0.652753587519	0.600348381933	0.64284488086	0.64466124325	0.645391738171	0.62482686689	0.622955306943	0.515691632865	0.623914411722	0.655424233614	0.746036929814	0.665987286731	0.653636475489	0.616780129308	0.481279430404	0.528946378311	0.479471669028	0.501262038166	0.606298862555	0.497720952828	0	0.470612688797	0.686681746205	0.470776013315	0.481077483546	0.522501161548	0.595058119365	0.467666288808	0.447521553403	0.510628732152	0.502994011481	0.490709786852	0.475743839698	0.536621385836	0.525462184605	0.482771504994	0.482916628382	0.512963508431
TFS.022	0.614235348648	0.468897721871	0.597133875974	0.438660159026	0.583596118282	0.512940270048	0.53915660019	0.686739072696	0.446366446324	0.613127530613	0.581718840683	0.696772016363	0.634179945916	0.600445615074	0.607008277997	0.69964761094	0.474941035211	0.650944609096	0.593293439851	0.700736246815	0.793388928127	0.664706446454	0.737006615054	0.772282711925	0.625163473205	0.505194829455	0.619461375973	0.647714196238	0.606356622714	0.718620384037	0.662031324512	0.711748798252	0.70083438888	0.497998883193	0.642960925131	0.582610666787	0.628097131269	0.656256360482	0.609458904666	0.546441635433	0.77415938034	0.719379199355	0.677997853247	0.681564772195	0.684721397444	0.67599148453	0.681466694626	0.623142704413	0.657835986369	0.636683479865	0.627373931964	0.610566244563	0.640877773634	0.74091560637	0.686650288213	0.664879671673	0.634614346638	0.657754624821	0.553659639595	0.606197031661	0.457812184397	0.631101881946	0.468569414398	0.519949543488	0.537555617988	0.677439594994	0.51892050579	0.499035930898	0.596111330527	0.630313278001	0.505309594196	0.505446957656	0.551404971713	0.499202920062	0.692430660534	0.49100709289	0.453794112175	0.439974017145	0.476924224684	0.625932082044	0.419446567243	0.456287618043	0.509932026365	0.471816160435	0.528309337065	0.52966030652	0.43755156842	0.504462643409	0.494574373531	0.458630806251	0.578552735398	0.537285538564	0.589335802128	0.681864135257	0.608452505811	0.585693951964	0.552334414848	0.67211770107	0.533750380116	0.550587793257	0.519846169143	0.451463107921	0.490460072268	0.619606702228	0.700262178124	0.64675460854	0.679769830637	0.70773155077	0.783919589475	0.586823434151	0.674515451287	0.649772514627	0.712285952753	0.7384790237	0.674286112849	0.796904441006	0.779100225817	0.754422805122	0.691065365452	0.644251614136	0.756043707711	0.659536593686	0.79347183352	0.745970959433	0.592786992591	0.476779484731	0.650346492687	0.682977280296	0.650572527663	0.538318739278	0.669505122906	0.55627661458	0.677771922527	0.682013626799	0.648939721304	0.675721305106	0.609479123443	0.544238703353	0.602190293916	0.675953862646	0.745667907668	0.646008593012	0.653926575837	0.639380668118	0.503817126063	0.45694077301	0.489812350717	0.54904731311	0.547958277649	0.526268891405	0.470612688797	0	0.730010947358	0.549526078008	0.375689554593	0.519679016272	0.645224692279	0.588921501334	0.530855855759	0.486549821159	0.458847986193	0.422110487417	0.428953691104	0.548982973521	0.44225619455	0.534904841789	0.46950683006	0.551107809012
T.CS.026	0.71010353854	0.741336787612	0.747437092106	0.716506267433	0.689277455945	0.691061615333	0.722144512963	0.641437588633	0.713482224678	0.671893051144	0.674017998252	0.668300788979	0.697268751079	0.67757068702	0.684436041813	0.644510568845	0.691113910403	0.638146358983	0.736387537947	0.637712303443	0.653361562508	0.631313950607	0.616427612199	0.682624272824	0.626087734626	0.682920086167	0.619290425447	0.64566353637	0.703327306355	0.67383647171	0.590018516385	0.622977392142	0.641531200306	0.650369835198	0.662219063443	0.693964761265	0.641095529343	0.633141673591	0.657414153685	0.703623644252	0.66233268889	0.718247892002	0.646444186776	0.632310207852	0.660732081784	0.646310694586	0.629481817861	0.653755442023	0.587406322585	0.646246518832	0.650240597961	0.629210410906	0.619203683594	0.639382821259	0.620587535438	0.607627903188	0.64024133935	0.635339948386	0.637234851958	0.635754196888	0.697298253414	0.677663510966	0.680719537757	0.687788010333	0.661420125627	0.626880893911	0.655649745326	0.68890334523	0.601065270196	0.646620080649	0.687613037504	0.693324628983	0.656333513706	0.723666423671	0.558161580277	0.706515656883	0.718267787339	0.750567898853	0.722688063763	0.726935608729	0.703257477205	0.735521849951	0.70224934284	0.736106654902	0.738537453423	0.692765929966	0.721372384899	0.733717483943	0.705194040416	0.735713381437	0.702695887656	0.72018583191	0.693347343244	0.662390108357	0.750145897936	0.693613545428	0.698128208069	0.721438363848	0.716295071592	0.683429970779	0.745197878786	0.690147858043	0.701425184859	0.699645545066	0.622069171727	0.656114382422	0.630786448424	0.694502546911	0.654677718884	0.627214049902	0.579192092331	0.662460680469	0.653775538818	0.612140267281	0.627386586112	0.631345944731	0.601898866421	0.665590307979	0.623947617373	0.621970077556	0.586611329282	0.661980649481	0.661246019705	0.648704313889	0.638212712406	0.69063388771	0.641335207335	0.665396761247	0.663899862822	0.720454058434	0.653730743525	0.670660587566	0.624915929767	0.638058569358	0.63787165124	0.578642406849	0.60980387723	0.671625677558	0.635034816556	0.691145148926	0.624106288952	0.599227304896	0.658736513171	0.632873339971	0.681298290553	0.719102484598	0.6844282208	0.66660955461	0.68921853085	0.66462517938	0.686681746205	0.730010947358	0	0.664079157922	0.714417066824	0.680714258043	0.617394726933	0.65888888191	0.65752514748	0.671209082082	0.705973381087	0.747843062393	0.714946379834	0.68374147238	0.742005272995	0.688042799663	0.71785971495	0.688227831877
TFS.021	0.603885833483	0.606599416376	0.682027830075	0.539449371013	0.616572747009	0.568506711395	0.608658049667	0.637467875783	0.547592859635	0.563847231018	0.54615210201	0.659225020404	0.628742941503	0.611659819685	0.649004210239	0.65508820787	0.558898237352	0.59274367139	0.625628831911	0.667472367016	0.73669325493	0.63772839223	0.683054352525	0.723364760494	0.615733158124	0.58077583731	0.634317602656	0.603947785651	0.559949230571	0.680697419132	0.652947276198	0.66810667145	0.67209769417	0.538269243182	0.628779967913	0.597493942136	0.586613239642	0.639571602516	0.622258125817	0.618854371098	0.710830730395	0.702478474116	0.647068128834	0.657365024192	0.664764188388	0.640530591739	0.685684259796	0.604840952745	0.646210659465	0.656349673312	0.656894197356	0.637729117662	0.643193284871	0.731367106538	0.663664272034	0.63804320367	0.646677755827	0.646896926423	0.600757147389	0.629209896771	0.543533451568	0.594139661438	0.533563241607	0.526609257981	0.538029901257	0.644566660969	0.578821574455	0.555902620554	0.511792434723	0.621774121291	0.593824855286	0.496689793468	0.534067566518	0.608663331508	0.626924680443	0.54054567521	0.591941491116	0.598913590872	0.598858832498	0.61979737101	0.566492755785	0.594719923511	0.627216473192	0.629424266373	0.620359932187	0.635155077463	0.600472293219	0.620618397347	0.591063949985	0.597976733219	0.620537397732	0.642774320823	0.570670732853	0.652286277993	0.607929297532	0.585203313419	0.620469147317	0.618901395983	0.551842161376	0.551738581772	0.573700058716	0.560029098068	0.603161319984	0.588988252063	0.669518070595	0.658085175824	0.682554290051	0.671011269739	0.726747067435	0.577635803275	0.628955737128	0.629443845025	0.674707178107	0.681851757649	0.643552948533	0.727231861298	0.71868552519	0.704952313572	0.657420561508	0.633288723918	0.693900724822	0.623220870934	0.740032012215	0.704361107315	0.595147468323	0.560366229605	0.58999733683	0.653124288875	0.649833622544	0.551597710867	0.621944548727	0.627644133267	0.643305965582	0.653730716139	0.633164273089	0.616000916851	0.624472807285	0.571122924865	0.626459832076	0.665510896559	0.728578192309	0.652306398364	0.644955033138	0.638333007736	0.535801616421	0.560402069898	0.518889233144	0.530546253247	0.617280144204	0.51038546795	0.470776013315	0.549526078008	0.664079157922	0	0.536444063694	0.551497497201	0.607358267221	0.523350488419	0.513042562367	0.531700911986	0.560237008654	0.569485318459	0.553188032039	0.553108082293	0.574899126941	0.533624393738	0.536583123787	0.545501850133
TFS.020	0.601554701271	0.471674188621	0.572256751006	0.432330625229	0.583994077303	0.507874047581	0.540340889819	0.662735849057	0.445898776696	0.611320738635	0.570629594229	0.701919660693	0.621956318647	0.59194584183	0.616738167892	0.693802905174	0.476109308752	0.654159600148	0.586151875327	0.720663079292	0.791467617004	0.654617644586	0.73189295614	0.765312052564	0.617330896404	0.514358353698	0.62744860783	0.635124006915	0.575881002657	0.713326095121	0.651239325303	0.702385164949	0.70132164546	0.497566094858	0.630634935643	0.594296082461	0.632105757091	0.656359874919	0.615570581119	0.545784097942	0.782569612627	0.721002066575	0.674922919026	0.67321024191	0.682695512526	0.693980787372	0.686029506051	0.623313961124	0.642022669224	0.639740761316	0.645803656992	0.618244578785	0.653937261092	0.739816347179	0.695571744235	0.661100795084	0.629592903697	0.677241951296	0.577978282719	0.621781402892	0.467778203124	0.609488835973	0.466398834127	0.523755824754	0.522368488609	0.683101359912	0.512395957894	0.492828084465	0.610665372676	0.641491249587	0.516007497894	0.49151715034	0.551444298337	0.491302374094	0.68500543845	0.502399020961	0.483925945297	0.44587754107	0.483676197707	0.607478290153	0.421591268429	0.476614874503	0.527696507007	0.477757589548	0.533232280327	0.537206651722	0.45479256961	0.482613093877	0.468337656807	0.47766428663	0.577635503233	0.547699927084	0.579440809204	0.673734335541	0.577335854457	0.578491081727	0.540947287512	0.667426644291	0.533403389789	0.528935655201	0.514405642519	0.455778164017	0.520252752092	0.600005792573	0.700110714001	0.64251743512	0.673823671737	0.714940912946	0.767111544173	0.576033847541	0.668348299686	0.650912514012	0.702069540027	0.736579552411	0.662656596225	0.780183855423	0.77761702276	0.757193042967	0.68300370985	0.653724639157	0.755034167896	0.658508923644	0.795947911076	0.741005758748	0.592053121006	0.479029824669	0.637325668662	0.666715178821	0.660730739271	0.528566711777	0.66778725955	0.559063522306	0.664324535484	0.680634264993	0.654710029784	0.66794957043	0.612198171094	0.549477238051	0.589082713745	0.67906565733	0.739163250627	0.643293957462	0.65014467208	0.656178865753	0.474549005291	0.459314336318	0.488822586131	0.527562667401	0.53963750468	0.516351413873	0.481077483546	0.375689554593	0.714417066824	0.536444063694	0	0.506998100085	0.636852143747	0.574171987206	0.525367910963	0.462158866391	0.45872513711	0.430957788665	0.443206102396	0.526164805367	0.463877810056	0.520541007402	0.473433762902	0.535907941756
