L.005.M1	CS.098	L.012.M1	CS.313	CS.293	CS.280	CS.297	CS.039	CS.105	L.008.M1	CS.002	CS.099	CS.101	CS.017	CS.086	CS.269	CS.335	CS.067	CS.305	CS.042	CS.060	CS.360	CS.058	CS.327	CS.118	CS.040	CS.248	CS.186	CS.137	CS.371.1	CS.232	CS.205	CS.136	CS.282	CS.213	CS.302	CS.224	CS.126	CS.203	CS.125	CS.128	CS.236	CS.292	CS.041	CS.376	CS.359	CS.386	CS.183	CS.256	CS.254	CS.178	CS.166	CS.181	CS.385	CS.129	CS.349	CS.268	CS.177	CS.372	CS.395	T.CS.062	T.CS.022	T.CS.004	T.CS.038	T.CS.007	T.CS.014	T.CS.003	T.CS.082	T.CS.071	T.CS.069	T.CS.052	TFS.024	T.CS.079	T.CS.046	T.CS.041	T.CS.177	T.CS.092	T.CS.125	T.CS.116	T.CS.100	T.CS.114	T.CS.134	T.CS.132	T.CS.117	T.CS.119	T.CS.111	T.CS.107	T.CS.167	T.CS.147	T.CS.131	CS.237	L.034.M1	CS.088	CS.085	CS.087	CS.241	CS.110	CS.246	L.024.M1	CS.356	CS.082	CS.242	CS.103	CS.006	CS.015	CS.364	CS.338	CS.363	CS.189	CS.233	CS.228	CS.078	CS.207	CS.113	CS.346	CS.188	CS.191	CS.274	CS.212	CS.345.0	CS.202	CS.320	CS.285	CS.331	CS.223	CS.080	CS.227	CS.194	CS.322	CS.321	CS.163	CS.158	CS.339	CS.361	CS.319	CS.262	CS.145	CS.390	CS.255	CS.326	CS.370	CS.393	CS.270	CS.253	TFS.027	T.CS.043	T.CS.036	TFS.020	TFS.022	T.CS.055	TFS.025	T.CS.064	T.CS.008	T.CS.026	T.CS.031	T.CS.045	T.CS.049	T.CS.066	T.CS.061	T.CS.158	T.CS.157	T.CS.095	T.CS.142	T.CS.151	T.CS.166	T.CS.141	T.CS.152	T.CS.109
TFS.027	0.472391318473	0.563592837153	0.522296923685	0.536637777444	0.514291197089	0.525567264275	0.433367431061	0.599017938447	0.523570040727	0.63820255084	0.641819424945	0.568524919889	0.565219140433	0.578562893219	0.584644193861	0.752137079068	0.727169159151	0.739872922673	0.518980118525	0.605832852571	0.619049813679	0.596120915693	0.619281153872	0.575285251021	0.610122444567	0.602407608937	0.637181308627	0.624172032673	0.488904144261	0.550461593457	0.590185869993	0.670768641962	0.628867813785	0.662307415887	0.671665454895	0.702215949542	0.755787045486	0.495308838313	0.47393048381	0.629659584155	0.573561161107	0.718751677433	0.621565663321	0.650405818827	0.627991737251	0.734732114594	0.702845109026	0.721715427775	0.63809994805	0.644353209197	0.580842245171	0.68494115742	0.639717717028	0.653873071311	0.612051880079	0.625805491087	0.69780242655	0.670612141599	0.643355422572	0.661067521667	0.471060196001	0.538999406885	0.482517382984	0.623189763332	0.593521823112	0.572344119347	0.41832136705	0.487437223678	0.488680403649	0.502328201391	0.604797697629	0.467517793965	0.648964836533	0.566090791563	0.501439753153	0.521487699031	0.593639321641	0.516496719043	0.610212347806	0.563111023862	0.587285165031	0.504920818383	0.578649409395	0.533959038563	0.644113862549	0.486649246714	0.47136794922	0.496967138439	0.515524383018	0.5123567941	0.657083995918	0.549541000392	0.618421913419	0.592096732832	0.576972214248	0.522627378661	0.646257141794	0.529161183008	0.54641429784	0.670124909412	0.605919265994	0.509401437922	0.594805668785	0.532664673037	0.586653077724	0.697651016592	0.662912331044	0.641543843276	0.653739593771	0.633099288456	0.619215229688	0.524737088711	0.69352724014	0.512873762385	0.754162462104	0.580538986692	0.48851336273	0.650821972825	0.623572381183	0.764852326197	0.618535715857	0.579807600953	0.715809499291	0.600348381933	0.645391738171	0.622844668601	0.767797747801	0.721035906987	0.64871657658	0.509978021477	0.651817127606	0.656870681969	0.6042171181	0.64466124325	0.619133062786	0.62482686689	0.515691632865	0.653636475489	0.623914411722	0.622955306943	0.616780129308	0.655424233614	0.665987286731	0.746036929814	0	0.481279430404	0.606298862555	0.481077483546	0.470612688797	0.522501161548	0.447521553403	0.479471669028	0.467666288808	0.686681746205	0.497720952828	0.501262038166	0.595058119365	0.528946378311	0.502556258249	0.475743839698	0.536621385836	0.525462184605	0.482771504994	0.482916628382	0.502994011481	0.512963508431	0.510628732152	0.490709786852
T.CS.043	0.46994096677	0.582344458927	0.562389534488	0.542558460426	0.494816615392	0.529904197644	0.438819072923	0.634230644324	0.531002669371	0.649078695133	0.61607241442	0.595394338363	0.575798552574	0.600419660955	0.602504400328	0.721187549506	0.730446752212	0.732141569835	0.519243004668	0.59952596441	0.626670805571	0.609552351686	0.617193725795	0.576828296589	0.587748094592	0.607170948394	0.637685302814	0.617105300188	0.489984028532	0.549947328362	0.575432190469	0.674539607268	0.617721549504	0.649929099991	0.680486172011	0.681495417226	0.740495440691	0.500815008865	0.509069493887	0.644043084877	0.590296169524	0.699093928922	0.635842646045	0.645576235397	0.637029129015	0.726302281938	0.706129230722	0.709702206891	0.665304487273	0.6598256459	0.582778434137	0.677617335377	0.638062460292	0.655964690521	0.630217071127	0.627486221081	0.68512824296	0.670562209735	0.628626687768	0.642419059215	0.499320406636	0.548791653649	0.504957548002	0.609763372105	0.592288759785	0.525768658896	0.465308965936	0.504248006153	0.495572395813	0.499717311603	0.601661618755	0.505769056141	0.614293907933	0.588794342832	0.519437553972	0.552031368176	0.584884597516	0.493817036254	0.597735801679	0.550164306485	0.603959221367	0.479032185952	0.591308262849	0.542168037911	0.643324231955	0.481701013821	0.51656550271	0.499374520592	0.537623794154	0.530453659377	0.651785653003	0.584945965351	0.624042845741	0.596961848875	0.546376849768	0.567221708734	0.646839651395	0.551106756679	0.548242215818	0.661083659907	0.591736530197	0.489134545198	0.615749517628	0.548364152211	0.564557937483	0.706822636947	0.653302121396	0.627227948529	0.641120113431	0.641566657113	0.624811123054	0.562064829471	0.670363963086	0.542182181594	0.732959202607	0.565028777674	0.458424582876	0.634801411386	0.620795021255	0.737106283802	0.605458687052	0.576792618668	0.718778958828	0.608063848131	0.628331911693	0.59042348563	0.761892146696	0.714920661061	0.65565489896	0.49318719301	0.645373246273	0.63652571055	0.599972086845	0.638850487751	0.638708160988	0.654499597209	0.571647315612	0.637714745243	0.612332106612	0.617076610448	0.643365633198	0.648951143432	0.663472552792	0.728603206493	0.481279430404	0	0.583291357638	0.474549005291	0.503817126063	0.488048832548	0.517230463396	0.507596904054	0.50399028044	0.681298290553	0.506452186234	0.50053887827	0.61112422056	0.509848519653	0.534421543336	0.491339325252	0.507825885978	0.523191832044	0.481840128531	0.48256564296	0.470998818687	0.503225843281	0.493056451474	0.531594098913
T.CS.036	0.582138999721	0.548872449824	0.577344652553	0.528484620755	0.545003037855	0.538112879025	0.559739890909	0.581321295328	0.55231373003	0.672947650971	0.564393601562	0.544506234598	0.57148449537	0.585365020391	0.546538874948	0.73668130944	0.75730896165	0.729931947476	0.560799720068	0.656864228436	0.604152503607	0.616351955606	0.568312789377	0.580642072915	0.580794705233	0.587339859375	0.617419207161	0.528434907151	0.606875161866	0.651032644407	0.540741363303	0.715262898703	0.607232738005	0.679738613948	0.6834204301	0.71609836957	0.745385720093	0.579540252095	0.599380701557	0.649350008573	0.596122397035	0.670238774415	0.579614922297	0.639991681544	0.641295332598	0.704304469015	0.68416934252	0.705405738207	0.655451481125	0.645179198521	0.604468514238	0.682202813514	0.611901418657	0.637613446695	0.595261658176	0.621808910997	0.639634406706	0.684428238091	0.651525730165	0.63701256944	0.515919567803	0.600305862941	0.614713120667	0.558465111815	0.64495284189	0.560945999743	0.547185228826	0.569426837843	0.586556883153	0.589870979481	0.630644704387	0.595150573489	0.676221549476	0.602728299943	0.556987737913	0.554237307165	0.571894721829	0.554340927946	0.547638712911	0.564420300673	0.52115185666	0.577982808979	0.556424218692	0.554396978883	0.535400394063	0.560855386418	0.562664875074	0.535364365011	0.534540492167	0.56573526301	0.601044099522	0.580096785083	0.657128539784	0.50952469803	0.60547688522	0.574387459375	0.613422213574	0.557986096538	0.579242879333	0.701457840565	0.531869362809	0.536555657163	0.547760304961	0.550329470976	0.615628606104	0.712646513072	0.601272317415	0.649397608871	0.597032927823	0.557541977648	0.595820930288	0.633397618825	0.652363598241	0.595574204503	0.707346712145	0.706101430638	0.549759968758	0.677483280087	0.694185152232	0.737368615649	0.664071458947	0.599351823358	0.715332909452	0.571531054954	0.645496554679	0.574004480164	0.761555087182	0.758341242283	0.69758922684	0.571402447437	0.606772845108	0.604393639319	0.662464477157	0.680316041214	0.664757266388	0.65024813326	0.617836290581	0.646541600588	0.589132581154	0.610550265034	0.653671846735	0.659291401059	0.655299746234	0.705963139587	0.606298862555	0.583291357638	0	0.53963750468	0.547958277649	0.553515536924	0.644883964205	0.551815077189	0.650079545319	0.68921853085	0.56161058698	0.605727564717	0.6429683286	0.538179532125	0.632774142448	0.551645013609	0.568134302048	0.546031648505	0.621637117832	0.579341762354	0.568553445593	0.596632008522	0.550323037473	0.540872015036
TFS.020	0.47710349953	0.498681432676	0.506931719812	0.482307704799	0.443384652829	0.471674188621	0.462118770498	0.621956318647	0.495197674914	0.662735849057	0.632694537478	0.539003298739	0.520937666453	0.594504770108	0.552207002545	0.765312052564	0.767058903013	0.770376463778	0.446789513548	0.64660653401	0.635124006915	0.625405467647	0.617330896404	0.575881002657	0.622002949031	0.586151875327	0.6404201093	0.555830311151	0.464539897134	0.592314956588	0.545784097942	0.702385164949	0.630634935643	0.682695512526	0.70132164546	0.733435376521	0.782569612627	0.497566094858	0.527809134163	0.651239325303	0.594296082461	0.721002066575	0.615570581119	0.67321024191	0.656359874919	0.739816347179	0.72319263122	0.750746378109	0.677241951296	0.653937261092	0.577978282719	0.686029506051	0.629592903697	0.646138223829	0.623313961124	0.621781402892	0.691096289738	0.693980787372	0.639740761316	0.645803656992	0.473162626683	0.583558153311	0.522368488609	0.522210379605	0.623429313133	0.514270566761	0.439535919484	0.52047596169	0.474205985137	0.512395957894	0.618088587154	0.49151715034	0.68500543845	0.604964375544	0.528061188992	0.483925945297	0.526891743106	0.506212939668	0.607478290153	0.533232280327	0.54198194869	0.502399020961	0.477757589548	0.494203474592	0.540189363246	0.489027928532	0.430025926731	0.455944856787	0.437381928213	0.461249854223	0.673734335541	0.578491081727	0.667426644291	0.540947287512	0.600005792573	0.514405642519	0.659780862073	0.520252752092	0.533403389789	0.700110714001	0.547699927084	0.455778164017	0.577635503233	0.528935655201	0.577335854457	0.736579552411	0.64251743512	0.653724639157	0.637615469152	0.616946872219	0.650912514012	0.564465512138	0.68300370985	0.566152253504	0.767111544173	0.633549747804	0.446595618219	0.668348299686	0.662656596225	0.780183855423	0.658508923644	0.592053121006	0.741005758748	0.559063522306	0.654710029784	0.60103514135	0.795947911076	0.755034167896	0.688299030707	0.528566711777	0.671374367568	0.666715178821	0.637325668662	0.680634264993	0.660730739271	0.66794957043	0.549477238051	0.65014467208	0.589082713745	0.612198171094	0.656178865753	0.67906565733	0.643293957462	0.739163250627	0.481077483546	0.474549005291	0.53963750468	0	0.375689554593	0.506998100085	0.525367910963	0.488822586131	0.574171987206	0.714417066824	0.516351413873	0.527562667401	0.636852143747	0.459314336318	0.570924709338	0.443206102396	0.526164805367	0.463877810056	0.520541007402	0.473433762902	0.45872513711	0.535907941756	0.462158866391	0.430957788665
TFS.022	0.479621899557	0.516285433209	0.530086299451	0.483453173245	0.455203062448	0.468897721871	0.463552911363	0.634179945916	0.489559145706	0.686739072696	0.629540583368	0.534375669926	0.525979293123	0.602182699356	0.55020283177	0.772282711925	0.77173591605	0.770399222567	0.45068591652	0.657533983165	0.647714196238	0.625409995855	0.625163473205	0.606356622714	0.625415697445	0.593293439851	0.634769078563	0.571025028528	0.472383666318	0.599808937268	0.546441635433	0.711748798252	0.642960925131	0.684721397444	0.70083438888	0.737674874869	0.77415938034	0.497998883193	0.518657551029	0.662031324512	0.582610666787	0.719379199355	0.609458904666	0.681564772195	0.656256360482	0.74091560637	0.714668244198	0.734730607931	0.657754624821	0.640877773634	0.553659639595	0.681466694626	0.634614346638	0.636115533733	0.623142704413	0.606197031661	0.690317970177	0.67599148453	0.636683479865	0.627373931964	0.461900837092	0.581911068666	0.537555617988	0.518555672041	0.639170527358	0.539143730826	0.439643262055	0.499066455741	0.470537991033	0.51892050579	0.624899883642	0.505446957656	0.692430660534	0.617474437099	0.537691338115	0.453794112175	0.495435906212	0.516356686144	0.625932082044	0.528309337065	0.55001482654	0.49100709289	0.471816160435	0.4931125069	0.522460550418	0.492329310767	0.438006242268	0.461148456123	0.435501081418	0.420713127645	0.681864135257	0.585693951964	0.67211770107	0.552334414848	0.619606702228	0.519846169143	0.669952767604	0.490460072268	0.533750380116	0.700262178124	0.537285538564	0.451463107921	0.578552735398	0.550587793257	0.608452505811	0.7384790237	0.64675460854	0.644251614136	0.650385616962	0.609315419162	0.649772514627	0.57139118191	0.691065365452	0.577514269355	0.783919589475	0.623689161112	0.462552545587	0.674515451287	0.674286112849	0.796904441006	0.659536593686	0.592786992591	0.745970959433	0.55627661458	0.648939721304	0.610286289173	0.79347183352	0.756043707711	0.687665404851	0.538318739278	0.668343410475	0.682977280296	0.650346492687	0.682013626799	0.650572527663	0.675721305106	0.544238703353	0.653926575837	0.602190293916	0.609479123443	0.639380668118	0.675953862646	0.646008593012	0.745667907668	0.470612688797	0.503817126063	0.547958277649	0.375689554593	0	0.519679016272	0.530855855759	0.489812350717	0.588921501334	0.730010947358	0.526268891405	0.54904731311	0.645224692279	0.45694077301	0.566937500591	0.428953691104	0.548982973521	0.44225619455	0.534904841789	0.46950683006	0.458847986193	0.551107809012	0.486549821159	0.422110487417
T.CS.055	0.512929170719	0.555733816695	0.551538130633	0.535203897784	0.515355401241	0.511096721741	0.488232419012	0.604207909807	0.551335593914	0.638151975099	0.604686385495	0.556356185403	0.558343268478	0.565728936659	0.58711156902	0.719827516184	0.744763971115	0.729614612141	0.541059070671	0.625568915432	0.619226459436	0.606478700008	0.61116715453	0.552483904736	0.601156304315	0.620861137356	0.63908080967	0.588627631841	0.560768609504	0.571092548511	0.588586762687	0.658106998764	0.60961338009	0.66733922471	0.672085448651	0.707423099434	0.735955329739	0.551704065838	0.556806910013	0.622652508218	0.575300975819	0.688118988138	0.607240864108	0.631431634839	0.633767823919	0.710540112392	0.682752401541	0.72058519023	0.631531781029	0.642048531493	0.592816547322	0.676124640548	0.597371305818	0.635998378147	0.588827370231	0.625324480499	0.649340947735	0.656973713465	0.611489048495	0.649328288984	0.521664784466	0.559620653179	0.557430257376	0.581135582516	0.605828996696	0.544038848451	0.491431624171	0.531101743631	0.541049203978	0.551980885967	0.602184405909	0.540313999929	0.634289196624	0.565996093484	0.543407956034	0.559910009416	0.601169898656	0.526685787127	0.592028065956	0.58356572081	0.577030978585	0.530883814387	0.554579428157	0.520081791039	0.58925965532	0.476852903233	0.508551934623	0.480016063348	0.517664343132	0.541487509461	0.632898735987	0.529147623793	0.614568952905	0.59096447746	0.578689878166	0.533742341333	0.620541425818	0.55971758335	0.540683722599	0.669393706524	0.60706281438	0.53865462646	0.595735693271	0.511671297965	0.549472003897	0.700557358575	0.646001434193	0.613275086396	0.636845002242	0.627677978096	0.629198317467	0.552883695948	0.662024203185	0.552861529566	0.731504239728	0.627851268331	0.545106766618	0.649712267448	0.63566906622	0.751593462824	0.655531301091	0.566405807187	0.706921413656	0.588694563292	0.621269813295	0.592881468816	0.75791113463	0.70537379758	0.667456914839	0.536886196201	0.643146703264	0.632050986099	0.64554760454	0.641365473553	0.647238550976	0.631067850687	0.573296149036	0.628607604692	0.602757329556	0.606447148412	0.621808353966	0.658635041913	0.634411280554	0.734275239537	0.522501161548	0.488048832548	0.553515536924	0.506998100085	0.519679016272	0	0.559765698775	0.489126891442	0.568668507967	0.680714258043	0.520889523316	0.547163829627	0.612126009384	0.496830079314	0.585306264903	0.510701424235	0.54366304837	0.537836889649	0.52801015288	0.4887545359	0.506389189537	0.516788125448	0.528946542936	0.521841646445
TFS.025	0.556318030343	0.632970250778	0.575377789008	0.591909949675	0.572500652674	0.580632245661	0.499367445931	0.625343315433	0.515341306909	0.562940532627	0.665823532979	0.635440095435	0.625030471804	0.629441812964	0.629187248806	0.689920933261	0.649443798923	0.691900062277	0.544556957309	0.566735054943	0.603915504997	0.581334681934	0.603053273783	0.581670884041	0.624198905744	0.626229709213	0.613110837433	0.660561763749	0.498430919624	0.523361801884	0.604484658005	0.59678274544	0.597726893226	0.599138523088	0.610384029333	0.611965814648	0.693021069317	0.491136714605	0.516866928229	0.561347149103	0.564270509341	0.703745382089	0.624370189504	0.637743221315	0.577024847723	0.677348341226	0.654504591198	0.679701515668	0.624817603437	0.607227999478	0.576882249167	0.656090446741	0.617287708626	0.614271084668	0.626768893423	0.607314887068	0.675169000696	0.618708757914	0.602902883296	0.643162702455	0.519313434117	0.55650485975	0.44846736319	0.652873830965	0.528549084563	0.574836271267	0.503740301842	0.506021139294	0.500355493199	0.487337972371	0.581728733552	0.467489759043	0.584386040186	0.532421161654	0.520447911648	0.591515157723	0.629282942718	0.506602546106	0.617195708802	0.620173768519	0.632131970606	0.538711519073	0.631068098242	0.554467994202	0.674379498489	0.523402086268	0.53308960691	0.526496506922	0.596314040043	0.536130323084	0.629017742408	0.597618775063	0.630055527887	0.628733303186	0.569251418782	0.611786849934	0.637170565631	0.553236152566	0.57797694647	0.61993166964	0.627264421198	0.536808196657	0.634251441628	0.54207847671	0.637651425139	0.639819640063	0.630941575801	0.581082743361	0.636844466467	0.662469748611	0.622829849613	0.52680953137	0.632844325902	0.534508191978	0.685079129206	0.524585755929	0.530113173105	0.540299492741	0.562330407714	0.699174547202	0.597558000864	0.556113671034	0.657264503277	0.60485006612	0.595321861866	0.589126862321	0.706371161282	0.662995191612	0.599897893052	0.517758871037	0.621425295905	0.63796456751	0.548844010759	0.596137458964	0.55980447671	0.586191055603	0.512471412936	0.603887292469	0.587848082405	0.575507523681	0.601961893092	0.644983677919	0.607890844942	0.700366158706	0.447521553403	0.517230463396	0.644883964205	0.525367910963	0.530855855759	0.559765698775	0	0.536160057678	0.454670694065	0.65752514748	0.534063305001	0.497511212719	0.54661125505	0.57684662946	0.482803709993	0.516349887768	0.560066618125	0.599279238972	0.522965511206	0.51601851392	0.512312817535	0.539886100883	0.514094949441	0.569683482555
T.CS.064	0.507561113869	0.532274506326	0.546158062523	0.524168666287	0.511791740471	0.526575327799	0.447927676746	0.582522673955	0.503337592185	0.627072731845	0.611312029274	0.55387672997	0.553124084512	0.569949757736	0.565368842618	0.748864926617	0.727281371076	0.737101811957	0.518635330352	0.615089255334	0.591041274153	0.587027063267	0.564175342941	0.564272054449	0.592745985503	0.571659749917	0.609417024109	0.565682261184	0.502837697047	0.555904302737	0.560206804114	0.672956164083	0.621150988828	0.6745029621	0.666169636617	0.710780234667	0.757265160945	0.485245070097	0.510195632578	0.633147525914	0.54740850556	0.699792704779	0.579026663304	0.646518130396	0.626604949418	0.705617493358	0.679024578074	0.712128218034	0.617945564273	0.612294356781	0.588060201685	0.645780739077	0.604091374301	0.621284545961	0.559493267795	0.570716132052	0.636645483577	0.64740533283	0.59789650604	0.620958244843	0.456779263669	0.526209564555	0.515298456565	0.581230566346	0.58777299393	0.551250374493	0.4695191845	0.501921669676	0.503344799833	0.523538586363	0.598878814662	0.522964086021	0.644927199837	0.57899234164	0.503044276476	0.515146639357	0.596718259941	0.492225716568	0.566988776761	0.5567184145	0.550547251878	0.507004634211	0.55767367987	0.513586945048	0.598921670872	0.471523458492	0.505666332783	0.483613199875	0.494709415116	0.507305360325	0.637614381613	0.543804955129	0.629697918661	0.546768739646	0.583847949749	0.509025895558	0.626058505009	0.518941265971	0.533161529471	0.692306259424	0.572201817346	0.485174957541	0.567158082246	0.530517405164	0.586652844209	0.706331413282	0.62009026916	0.60183184969	0.641898246013	0.598926555374	0.606151495171	0.546909019283	0.668429874574	0.510873428615	0.734306429092	0.607436459882	0.49119889026	0.633213190625	0.644684400304	0.759342852837	0.630049021767	0.556358700222	0.709442192681	0.562851105422	0.615901265738	0.584359926795	0.759001573386	0.720997711514	0.65980729703	0.50535994277	0.651434838716	0.638788401665	0.60647041443	0.658844744486	0.630047111925	0.587820889201	0.541107065776	0.634108159478	0.585878117883	0.602737177607	0.596275387625	0.647720609602	0.622023946593	0.720674027413	0.479471669028	0.507596904054	0.551815077189	0.488822586131	0.489812350717	0.489126891442	0.536160057678	0	0.53654956369	0.6844282208	0.493944746582	0.506592371271	0.611851358877	0.472887546072	0.527809693348	0.486208472703	0.519318436861	0.521476262657	0.528060491491	0.471493654173	0.519504078422	0.520131276554	0.520008864737	0.504903622932
T.CS.008	0.578107236944	0.629418902764	0.587063332828	0.619134021488	0.593553292295	0.610284068336	0.492733506789	0.629141944146	0.556448308545	0.613012490204	0.66965463631	0.658941824956	0.645755028975	0.623557435708	0.658558078573	0.701784407692	0.677469115834	0.697084746073	0.562391788077	0.576515314748	0.651284714247	0.571870553168	0.635262991977	0.611577381655	0.626943493185	0.633388696321	0.638154139437	0.684348207127	0.53298585658	0.521931827785	0.644261935255	0.616164894054	0.638813943981	0.618494833656	0.616141728541	0.629721980459	0.706861373072	0.502327013271	0.519069414935	0.590255116188	0.581576016325	0.717149569777	0.639712222671	0.621965249892	0.586382744478	0.699937463981	0.681121822273	0.682380641943	0.633149846571	0.617809014315	0.591639241377	0.662376054352	0.624634697919	0.635897919645	0.628791100215	0.61894296031	0.703427143586	0.641682690538	0.62546251145	0.654761319813	0.550235684454	0.561046696527	0.466669194617	0.665223803191	0.56146653479	0.585171491567	0.523107268419	0.537333749146	0.515726587124	0.480825810189	0.568753338161	0.512912838687	0.584447366507	0.543901508233	0.520280194317	0.614399724309	0.646598025029	0.527543626483	0.628978809991	0.632429026073	0.645220821353	0.527460017165	0.651298854205	0.589451455997	0.696513402304	0.523676017097	0.564041617645	0.577473668368	0.617210771625	0.583563277007	0.6634110998	0.602537233708	0.629072774347	0.653183868373	0.586397399489	0.615823950269	0.655788323394	0.596728206638	0.623676439547	0.608599584705	0.668973373483	0.556625627708	0.667777160254	0.589099285816	0.626166089067	0.649291838048	0.637291910834	0.592121774186	0.660682775557	0.688293132027	0.645969214939	0.553108297283	0.67093504748	0.55024890226	0.720162362911	0.539258740449	0.549296315067	0.592868545405	0.577413789758	0.720349533337	0.582117940325	0.579544641808	0.669575625351	0.615342888606	0.615982441647	0.617465446267	0.719257921355	0.660401649865	0.605889892652	0.527084715009	0.648652716245	0.652846363288	0.585270046827	0.588927935609	0.588520786444	0.588559134711	0.518681641392	0.637903369223	0.618391919682	0.611913373117	0.606605779884	0.62624371415	0.639944136798	0.721114425489	0.467666288808	0.50399028044	0.650079545319	0.574171987206	0.588921501334	0.568668507967	0.454670694065	0.53654956369	0	0.65888888191	0.526031821167	0.491788629682	0.558495568702	0.623498225619	0.479963322137	0.553872057552	0.579488126743	0.622091729066	0.542789806099	0.537256172307	0.550368494428	0.553242446272	0.542430479985	0.624630023837
T.CS.026	0.730532675148	0.734120867344	0.70596108325	0.72286326063	0.725929768672	0.741336787612	0.68555353447	0.697268751079	0.693399416437	0.641437588633	0.71669450696	0.731142326403	0.74361117429	0.726174287275	0.746232928835	0.682624272824	0.583745843144	0.604338006848	0.722138865284	0.71133025669	0.64566353637	0.630628733016	0.626087734626	0.703327306355	0.702947680605	0.736387537947	0.659106671011	0.715233645346	0.693273204037	0.646287995648	0.703623644252	0.622977392142	0.662219063443	0.660732081784	0.641531200306	0.574252020008	0.66233268889	0.650369835198	0.723699474518	0.590018516385	0.693964761265	0.718247892002	0.657414153685	0.632310207852	0.633141673591	0.639382821259	0.632903761322	0.635614537929	0.635339948386	0.619203683594	0.637234851958	0.629481817861	0.64024133935	0.651903914551	0.653755442023	0.635754196888	0.665928323571	0.646310694586	0.646246518832	0.650240597961	0.683151180907	0.67166087021	0.661420125627	0.7265162191	0.573453095091	0.70708207391	0.712680671888	0.711570917285	0.703196775977	0.655649745326	0.617422909489	0.693324628983	0.558161580277	0.599254235408	0.669450636946	0.718267787339	0.739295214489	0.656079304238	0.726935608729	0.738537453423	0.727843750598	0.706515656883	0.736106654902	0.720725122244	0.737653565898	0.675428414766	0.723883263369	0.708165517463	0.741325647192	0.721635044749	0.662390108357	0.693613545428	0.721438363848	0.698128208069	0.699645545066	0.745197878786	0.637975054111	0.701425184859	0.716295071592	0.622069171727	0.72018583191	0.690147858043	0.702695887656	0.683429970779	0.750145897936	0.612140267281	0.656114382422	0.621970077556	0.591263385309	0.715058496689	0.662460680469	0.722819805436	0.623947617373	0.670978247269	0.654677718884	0.652827174325	0.707445658279	0.579192092331	0.627386586112	0.631345944731	0.661980649481	0.638212712406	0.648704313889	0.670660587566	0.63787165124	0.684138960946	0.661246019705	0.586611329282	0.625990729848	0.720454058434	0.673706623173	0.665396761247	0.641335207335	0.638058569358	0.663899862822	0.578642406849	0.671625677558	0.658736513171	0.635034816556	0.60980387723	0.632873339971	0.691145148926	0.599227304896	0.624106288952	0.686681746205	0.681298290553	0.68921853085	0.714417066824	0.730010947358	0.680714258043	0.65752514748	0.6844282208	0.65888888191	0	0.66462517938	0.66660955461	0.617394726933	0.719102484598	0.692449888728	0.714946379834	0.68374147238	0.742005272995	0.688042799663	0.71785971495	0.705973381087	0.688227831877	0.671209082082	0.747843062393
T.CS.031	0.535250406912	0.552503176518	0.567434852243	0.546131428732	0.525371900455	0.549014724262	0.501922868956	0.589025586853	0.518366789954	0.634821376362	0.609607400625	0.575748137173	0.555128199744	0.571661614606	0.595619608403	0.734882778615	0.713821936542	0.712209684203	0.540762654761	0.591768065267	0.626439646042	0.609940115572	0.583715568666	0.551605778068	0.570122726949	0.586039744882	0.610477853535	0.590897098645	0.555055695301	0.536364960286	0.581461040516	0.663276839507	0.615591315968	0.66883205128	0.654948581218	0.69423634677	0.73296485776	0.524513726527	0.531883609299	0.630021379171	0.583621726925	0.709307369169	0.616789291402	0.630461820086	0.623544438063	0.726382911055	0.661934864943	0.700013671418	0.639357241798	0.617998376008	0.583190168804	0.665653668136	0.614663123843	0.638468857005	0.584551584254	0.610548892943	0.656017790212	0.653433076428	0.620512378296	0.630228522802	0.494470762262	0.556390653348	0.533153087214	0.58912800717	0.604195297628	0.583236111923	0.502197466141	0.522367419694	0.545105553578	0.537887508272	0.60927879938	0.523459680244	0.623944714198	0.580938852201	0.513742938593	0.533999782617	0.607134961609	0.489281197916	0.567638199731	0.585306745719	0.573348634313	0.498120103341	0.594561545055	0.532862182706	0.605063617248	0.497308839916	0.530925280966	0.513788313096	0.540771669247	0.548171365487	0.637571017578	0.549894585744	0.619065230673	0.576076530035	0.59477965015	0.548067507547	0.636714649289	0.552290404761	0.55857965953	0.658593321276	0.60258439661	0.503393335801	0.584614467371	0.532336957651	0.610535523405	0.708496188219	0.619737516448	0.622559512961	0.622654796659	0.603366418461	0.618339502196	0.563227038318	0.654904876844	0.499471151206	0.727037517099	0.604513432327	0.523276374299	0.631207535771	0.62674882897	0.738734536528	0.600183440912	0.593790680185	0.715331278744	0.582504045464	0.638668130325	0.586035251659	0.758617338963	0.710888103487	0.649056229725	0.533207804081	0.6389515394	0.621757600944	0.619385285858	0.634717786072	0.636539325832	0.613061705	0.559212313283	0.623723114867	0.594111712375	0.59858144549	0.620801849096	0.636995438986	0.638809786035	0.713504716237	0.497720952828	0.506452186234	0.56161058698	0.516351413873	0.526268891405	0.520889523316	0.534063305001	0.493944746582	0.526031821167	0.66462517938	0	0.521954537261	0.595953337911	0.528382723554	0.556043881371	0.516906032086	0.540431065538	0.546255589816	0.54401204269	0.523648491345	0.521724880913	0.537184178935	0.499850790434	0.552726180748
