g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	g__Peptococcus	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Delftia	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.086	0	0.0149892933618844	0.00042263045193283	0.0636481460610842	0	0.00760734813479094	2.81753634621887e-05	0.0609714865321763	0.00698749013862279	0.00264848416544573	0	0.00910064239828694	0	0.0012397159923363	0.000394455088470641	0.00231037980389947	0.020314437056238	0	0	0.00512791615011834	0.000140876817310943	0.000281753634621887	0.00718471768285811	0	0.000169052180773132	0.260593936661783	0.0240617603967091	0	0.000450805815395019	0.000873436267327849	0.00115518990194974	0	0	0.000901611630790037	0.000253578271159698	0.00183139862504226	0.000197227544235321	0.000478981178857207	0.00346556970584921	0.000169052180773132	5.63507269243773e-05	0.00388820015778204	0.0240054096697847	0.00177504789811789	8.4526090386566e-05	0.00140876817310943	0.000225402907697509	0.00115518990194974	8.4526090386566e-05	0.00104248844810098	0.000366279725008453	0.0102276569367745	0.00205680153273977	0.00267665952890792	0.000704384086554717	0.00163417108080694	0.00211315225966415	0.00115518990194974	0.000394455088470641	0.048095345429956	0.000169052180773132	0.0154400991772794	0.000169052180773132	0.0176941282542545	0.0403752958413164	0.000760734813479094	0.0390510537585935	0	0.0163698861715316	2.81753634621887e-05	0.000112701453848755	0.00264848416544573	8.4526090386566e-05	5.63507269243773e-05	0.00673391186746309	0.00343739434238702	0.000281753634621887	0.000253578271159698	0.000394455088470641	0.000281753634621887	0.0200608587850783	0.000873436267327849	0.001493294263496	0.00439535670010143	5.63507269243773e-05	0	0	0.000563507269243773	5.63507269243773e-05	0.0114110222021864	0.000169052180773132	0.00493068860588302	0.000338104361546264	0	8.4526090386566e-05	2.81753634621887e-05	0.0542939253916376	0.00712836695593373	0.000197227544235321	0.00262030880198355	0.0498422179646117	0.00183139862504226	0.00169052180773132	0.00205680153273977	0.0121717570156655	0	2.81753634621887e-05	0.00848078440211879	0	0	5.63507269243773e-05	0.002986588526992	0.000788910176941283	0	0	0.000197227544235321	0.0244562154851798	0	0.00135241744618506	5.63507269243773e-05	0	0.004479882790488	0.000676208723092528	0	0	2.81753634621887e-05	0	0.0133832976445396	0.000366279725008453	0.000901611630790037	0.000169052180773132	0.000619857996168151	0.000563507269243773	0.0022258537135129	0.000732559450016905	0.0022258537135129	0.00619857996168151	0.000338104361546264
L.002.M1	4.83547303014917e-05	4.83547303014917e-05	0.00041101520756268	0.0673097845796765	4.83547303014917e-05	0	2.41773651507459e-05	9.67094606029835e-05	2.41773651507459e-05	0	0.00345736321655666	0	0.000241773651507459	0	0	0	0.0993931481347163	0	0	0	2.41773651507459e-05	0	0	0.0312371557747637	0	0.00041101520756268	2.41773651507459e-05	0	0.00575421290587752	0	4.83547303014917e-05	0	0	0.00425521626653127	0	0	4.83547303014917e-05	9.67094606029835e-05	0.0325910882232054	0	0	0.00171659292570296	0.0182539106888131	0.00191001184690892	0.00135393244844177	0.00154735136964774	0.000604434128768647	0	0.000241773651507459	0	2.41773651507459e-05	0.00599598655738498	9.67094606029835e-05	0.00483547303014917	0.000652788859070139	0.00331229902565218	2.41773651507459e-05	0.00452116728318948	0	0.024830154009816	0	0.0137085660404729	0.000652788859070139	0.0129107129904983	0.0433500157152873	0	0.0115326031769058	9.67094606029835e-05	0.0107347501269312	9.67094606029835e-05	7.25320954522376e-05	0.0203089867266265	0.000362660477261188	0	0.0360000967094606	0	0	0	0.000894562510577597	0	0.0884891564517299	0.00406179734532531	0.00137810981359251	0.0188583448175818	0	0	0	0.000967094606029835	0	0.0668504146418123	0	0.0183022654191146	0.00217596286356713	0	0	0	0.0817436715746718	0.0487415681439037	0	0.0075916926573342	0.00265951016658205	0.00362660477261188	0.00316723483474771	0.022073934382631	0.0901815720122821	0	0.000459369937864172	0.0671163656584705	0	0	0.000169241556055221	0.000145064190904475	0.000145064190904475	0	2.41773651507459e-05	0	0	0	0.000483547303014917	0.000193418921205967	0	0	0	0	0	2.41773651507459e-05	0	4.83547303014917e-05	2.41773651507459e-05	0.000217596286356713	2.41773651507459e-05	0	2.41773651507459e-05	0	0.000556079398467155	0	0	0
CS.010	0.00313873195229127	0.0155367231638418	0	0	0	0	0	0.0191462649089768	0.00392341494036409	0	0	0	0	0	0	0.00282485875706215	0.040646578782172	0	0.00156936597614564	0.00109855618330195	0.00266792215944758	0	0.00706214689265537	0	0	0.103421217827997	0.00894538606403013	0.000313873195229127	0.00847457627118644	0	0.00721908349026993	0.00156936597614564	0	0	0	0.00564971751412429	0	0	0.0130257376020088	0	0	0.00282485875706215	0.014752040175769	0	0	0.0127118644067797	0	0	0	0	0.000627746390458255	0.00188323917137476	0.0091023226616447	0.00894538606403013	0	0.00455116133082235	0.00235404896421846	0.00125549278091651	0.00486503452605147	0.0277777777777778	0	0.00894538606403013	0	0.000156936597614564	0.0409604519774011	0.00627746390458255	0.0152228499686127	0	0.0128688010043942	0	0	0.00627746390458255	0.00266792215944758	0	0.0160075329566855	0.00156936597614564	0.00109855618330195	0	0	0	0.0139673571876962	0.00612052730696798	0	0.00706214689265537	0	0	0	0	0	0.0069052102950408	0.000941619585687382	0.0106716886377903	0.00204017576898933	0	0	0	0.054300062774639	0.008631512868801	0.000313873195229127	0	0.0376647834274953	0.00486503452605147	0	0.00706214689265537	0.00235404896421846	0	0.00141242937853107	0.0145951035781544	0.00109855618330195	0	0	0.0100439422473321	0	0.00470809792843691	0.00360954174513497	0	0.00470809792843691	0.000627746390458255	0	0.00266792215944758	0	0	0	0	0	0.00973006905210295	0	0	0.00156936597614564	0.00816070307595731	0.000156936597614564	0.00109855618330195	0.0034526051475204	0.0357815442561205	0.0034526051475204	0	0.219711236660389	0.0230696798493409
L.005.M1	0	3.65523795599094e-05	8.52888856397885e-05	0.00698150449594269	3.65523795599094e-05	0.0028632697321929	0.00285108560567293	0.0251480371372176	0.00224187927967444	0.000475180934278822	0	0.00320442527475205	0	0.00124278090503692	3.65523795599094e-05	0.00197382849623511	0.00536101566878671	0	0	0.0012915174111168	0	0	0.0285839608158491	0.00694495211638278	0	0.20965226502912	0.0168750152301581	3.65523795599094e-05	0	0	0.000280234909959305	0.00441065380022906	1.21841265199698e-05	2.43682530399396e-05	0.000194946024319517	0.00119404439895704	0.000170577771279577	0.000341155542559154	0.00498330774666764	0.00335063479299169	0.000889441235957794	0.0636376928138022	0.0185807929429539	0.00165704120671589	0	0.00103565075419743	3.65523795599094e-05	0.00115749201939713	0.000170577771279577	0	0.000280234909959305	0.00330189828691181	0.0157662597168409	0.00381363160075054	0.00159612057411604	0.00054828569339864	0.00275361259351317	0.000194946024319517	0.000207130150839486	0.0193971294197919	2.43682530399396e-05	0.012500913809489	0.000121841265199698	0.000377707922119063	0.0114287106757317	0	0.0127080439603285	2.43682530399396e-05	0.00790749811146039	0	2.43682530399396e-05	0.00203474912883495	0.000207130150839486	0	0.00402076175159003	9.74730121597583e-05	0.000109657138679728	0	4.87365060798791e-05	0	0.0222116626459049	0.000170577771279577	0.000706679338158247	0.00727392353242196	0.000280234909959305	0.000609206325998489	0	0.0148402661013232	6.09206325998489e-05	0.000938177742037673	0.0039111046129103	0.0148280819748032	6.09206325998489e-05	0	0.000219314277359456	0	0.0940005361015669	0.00252211418963375	0.000134025391719668	0	0.00593366961522528	0.00319224114823208	0.000523917440358701	0.00281453322611302	0.0271584180130126	0	0	0.00731047591198187	0	0	0.000134025391719668	0.00829739016009942	0	0	0.00662816482686356	0.00214440626751468	0.022589370568024	0.0272071545190925	0.00795623461754027	0	0	4.87365060798791e-05	0	0	0	0	0	0.00188853961059532	0	0.00523917440358701	1.21841265199698e-05	0.00215659039403465	0.135061042473865	0.0224309769232644	0.00678655847162317	0.00444720617978897	0.00125496503155689	0
CS.314	6.11489895129483e-05	0.000642064389885957	0.000519766410860061	0.079249090408781	6.11489895129483e-05	0.00308802397040389	0	0.033662518726878	0.00424985477114991	0.000244595958051793	9.17234842694224e-05	0.00131470327452839	3.05744947564741e-05	0.00198734215917082	0	0	0.021921912740392	0	9.17234842694224e-05	0.00431100376066285	0.000152872473782371	0.00088666034793775	0.00657351637264194	0	0.000183446968538845	0.155868774268505	0.0157458647995842	0.000183446968538845	0.00155929923258018	0	0.00158987372733666	0.0110679671018436	0.000122297979025897	0	0	0.00571743051946067	0	0.000794936863668328	0.00409698229736754	0.000183446968538845	3.05744947564741e-05	0.000947809337450699	0.00648179288837252	6.11489895129483e-05	0.000458617421347112	0.00464732320298407	0.000122297979025897	0.000611489895129483	0	6.11489895129483e-05	3.05744947564741e-05	0.00125355428501544	0.069190081633901	0.00908062494267282	0.000244595958051793	0.00113125630598954	0.000122297979025897	0	0.00265998104381325	0.016510227168496	0.000336319442321216	0.0338459656954169	0.000275170452808267	0.00290457700186504	0.029015195523894	3.05744947564741e-05	0.00999785978536705	0	0.0098144128168282	0.000214021463295319	0	0.00571743051946067	0.000122297979025897	0	0.00675696334118079	0.00134527776928486	0	0	3.05744947564741e-05	0.000152872473782371	0.0204849114868377	0.000428042926590638	0.00073378787415538	0.00480019567676644	6.11489895129483e-05	0	0.000672638884642431	0.0164490781789831	0.000122297979025897	0.0535359403185862	0.000397468431834164	0.00122297979025897	0	0	0.000244595958051793	3.05744947564741e-05	0.0942611673342098	0.0134222031980922	0.00122297979025897	0.0016510227168496	0.0293209404714587	0.00317974745467331	0.00137585226404134	0.0143394380407864	0.00158987372733666	0	0.000580915400373009	0.0111902650808695	0	0.000122297979025897	0.000580915400373009	0.0188644632647446	0.00116183080074602	0	0.0146146084935946	0.00073378787415538	0.0222582321827132	9.17234842694224e-05	0	9.17234842694224e-05	0	0	0	6.11489895129483e-05	3.05744947564741e-05	0.000458617421347112	0	0.00510594062433118	0.000122297979025897	0.00749075121533617	6.11489895129483e-05	0.00214021463295319	0.0102118812486624	0.00131470327452839	0.0140642675879781	9.17234842694224e-05	0	0.000122297979025897
CS.368	0.00226556692272293	0.000884987079188644	0.000778788629686007	0.0527275301780594	3.53994831675458e-05	0.0108499415908528	0.00288505787815498	0.0838613756239159	0.00543382066621827	0.00182307338312861	0.000690289921767142	0.00240716485539311	0	0.00107968423661015	0	0.000141597932670183	0.0586569436086233	0	0.00159297674253956	0.000141597932670183	0.000424793798010549	0.00214166873163652	0.00442493539594322	0	0	0.156394916634217	1.76997415837729e-05	1.76997415837729e-05	0.0043718361711919	0	0.00246026408014443	0.0133987043789161	0	0.00304435555240893	0.000477893022761868	0.0047612304860349	0.000460193281178095	0.00012389819108641	0.00384084392367871	7.07989663350915e-05	0.00012389819108641	0.0112393359056958	0.0415766929802825	0.000318595348507912	0.000283195865340366	0.00382314418209494	0	0.00116818294452901	0.000442493539594322	0.00012389819108641	0.00284965839498743	0.000938086303939962	0.000212396899005275	0.00391164289001381	0.00118588268611278	0.00118588268611278	3.53994831675458e-05	0.0083542780275408	0.00690289921767142	0.0438599596445892	0.00012389819108641	0.0358419767071401	8.84987079188644e-05	0.00474353074445113	0.0414527947891961	0	0.0119473255690467	0.000141597932670183	0.00980565683741017	0	0.000265496123756593	0.00575241601472619	0.00024779638217282	0.0020885695068852	0.00290275761973875	0.00192927183263124	0.000530992247513186	0.000672590180183369	3.53994831675458e-05	0.000159297674253956	0.0152394775036284	0.000761088888102234	0.00230096640589047	0.0226379694856455	0.000336295090091685	0	1.76997415837729e-05	0.0075046904315197	0	0.00950476123048604	1.76997415837729e-05	0.0102658501185883	0.00442493539594322	0.000106198449502637	0.000194697157421502	0	0.0837374774328295	0.0122482211759708	0.000672590180183369	0.00644270593649333	0.0206378986866792	0.0093985627809834	0.0014336790682856	0.00159297674253956	0.0314524407943644	3.53994831675458e-05	0.000230096640589047	0.0119296258274629	7.07989663350915e-05	0	0.00161067648412333	0.00122128216928033	3.53994831675458e-05	0	1.76997415837729e-05	5.30992247513186e-05	0.0401607136535807	0	0.00024779638217282	5.30992247513186e-05	0	0	0	0	0	0	0.000141597932670183	0.00653120464441219	0.000283195865340366	0.00343374986725194	0.000283195865340366	0.00221246769797161	0.000141597932670183	0.00876137208396757	0.000761088888102234	0.00107968423661015	0.00382314418209494	0.000212396899005275
CS.127	0.000153932000538762	0	0.00188566700659983	0.0372900271305151	0.00119297300417541	3.84830001346905e-05	0	0.0591483712070193	1.92415000673453e-05	9.62075003367263e-05	0.00827384502895846	7.6966000269381e-05	0.000654211002289739	1.92415000673453e-05	1.92415000673453e-05	0.000288622501010179	0.146081468511285	5.77245002020357e-05	1.92415000673453e-05	0	0.00359816051259356	0.0224548305785919	0.000288622501010179	1.92415000673453e-05	0	0.0726366627542283	0.000153932000538762	0	0.0330376556156318	1.92415000673453e-05	0.00848550152969926	3.84830001346905e-05	0	0	0.000384830001346905	0.00327105501144869	0.000134690500471417	0	7.6966000269381e-05	0	0.000192415000673453	0.00554155201939543	0.023070558580747	5.77245002020357e-05	0.000846626002963191	0.00113524850397337	0	0.00157780300552231	0.000327105501144869	1.92415000673453e-05	0.00109676550383868	0.0020395990071386	0.00117373150410806	0.00413692251447923	0.000827384502895846	0.00230898000808143	9.62075003367263e-05	5.77245002020357e-05	0.0228011775798041	0.0769275172692463	0.000538762001885667	0.00808143002828501	0.000288622501010179	0.0104288930365011	0.0500856246752997	0	0.00875488253064209	0	0.0136422235477478	3.84830001346905e-05	9.62075003367263e-05	0.00361740201266091	0.000250139500875488	1.92415000673453e-05	0.00561851801966481	0	0	0	0	0.000192415000673453	0.021511997075292	0.00384830001346905	0.00342498701198745	0.0314021281099074	0.000346347001212215	0	0	0	0	0.000423313001481596	0	0.00825460352889111	0.00100055800350195	0.000153932000538762	0.000538762001885667	0	0.0932827923264898	0.0613996267148987	0.000481037501683631	0.00107752400377133	0.0427546131496411	0.0060803140212811	0.0014046295049162	0.0252256065882896	7.6966000269381e-05	1.92415000673453e-05	0.00230898000808143	0.000153932000538762	0.000250139500875488	0.00036558850127956	0	0.0240518750841816	0	0	0	0	9.62075003367263e-05	0	3.84830001346905e-05	0.000269381000942833	0	0	1.92415000673453e-05	0	9.62075003367263e-05	0	0.000346347001212215	0.00584941602047296	0	0.00540686151892402	0.000115449000404071	0.0100633045352216	0	9.62075003367263e-05	0.000192415000673453	1.92415000673453e-05	0	0.000442554501548941
CS.058	3.45470876805085e-05	0.000587300490568645	0.000760035928971188	0.0216264768879983	0.000172735438402543	0	0.000587300490568645	0.0278449526704899	0.0110550680577627	0.00397291508325848	0.00024182961376356	0.00221101361155255	3.45470876805085e-05	0.00345470876805085	0	0.000138188350722034	0.166758792233815	0	0.00507842188903475	0.000483659227527119	0.000829130104332205	0.00217646652387204	0.000207282526083051	3.45470876805085e-05	6.90941753610171e-05	0.0155461894562288	0.0389691149036136	0.000138188350722034	0.0117805568990534	0	0.00632211704553306	0.000103641263041526	3.45470876805085e-05	3.45470876805085e-05	0.000103641263041526	0.00307469080356526	0.000310923789124577	0.000103641263041526	0.00680577627306018	0	0	0.095177226559801	0.0093277136737373	3.45470876805085e-05	0.000380017964485594	0.000794583016651696	0	0.000449112139846611	0.000172735438402543	0	0.00117460098113729	0.00286740827748221	0.032197885718234	0.00217646652387204	0.000794583016651696	0.00165826020866441	3.45470876805085e-05	0.000380017964485594	0.000725488841290679	0.0333033925240102	0	0.0346161818558696	0.000138188350722034	0.00549298694120086	0.0534788917294272	0	0.0251502798314102	0	0.00462930974918814	3.45470876805085e-05	3.45470876805085e-05	0.0286740827748221	0.00024182961376356	3.45470876805085e-05	0.0158571132453534	0.000276376701444068	0.00110550680577627	0.00093277136737373	0	0	0.010260485041111	0.00138188350722034	0.00141643059490085	0.0012091480688178	0	3.45470876805085e-05	0	0.00376563255717543	0.00024182961376356	0.0235956608857873	0.00380017964485594	0.0068748704484212	0.000794583016651696	0.000207282526083051	0.000449112139846611	0	0.0761763283355213	0.0116078214606509	0.000103641263041526	0.00117460098113729	0.0731361846196366	0.00148552477026187	0.00165826020866441	0.0097077316382229	0.00024182961376356	0	0.000207282526083051	0.000414565052166102	0.000172735438402543	3.45470876805085e-05	0.0081185656049195	0.0166862433496856	0.000172735438402543	0	0	0	0.000138188350722034	0	0.000414565052166102	0	0	0	0.000138188350722034	0	0.0246666206038831	3.45470876805085e-05	0	0.00103641263041526	0.000345470876805085	0.0176190147170594	0.000552753402888136	0.0016237131209839	0	0.000172735438402543	0.000172735438402543	0.01019139086575	0.000310923789124577	0.000552753402888136
CS.371.1	0	0	2.758316323716e-05	0.00353064489435648	0	2.758316323716e-05	0	0.0203287913057869	0.0104540188668837	8.27494897114801e-05	0.00121365918243504	0	0	0.00557179897390633	0	5.51663264743201e-05	0.0269211673194682	0	0	0	8.27494897114801e-05	0.00135157499862084	0.00030341479560876	0	0	0.293181442047774	0.0402714183262537	0	0.000579246427980361	0	0.00168257295746676	0	2.758316323716e-05	8.27494897114801e-05	0	0.00154465714128096	0	0	0.00468913775031721	0	2.758316323716e-05	0.00256523418105588	0.0100402714183263	0.00011033265294864	0.000606829591217521	0.00104816020301208	0	5.51663264743201e-05	0.00022066530589728	0	0	0.0149224913113036	0.00011033265294864	0.00639929387102113	2.758316323716e-05	5.51663264743201e-05	2.758316323716e-05	2.758316323716e-05	0.000386164285320241	0.0396094224085618	0	0.0289347382357809	2.758316323716e-05	0.0234732719148232	0.111491145804601	0	0.00490980305621449	0.000441330611794561	0.0130192530479395	5.51663264743201e-05	2.758316323716e-05	0.00995752192861477	0.00035858112208308	5.51663264743201e-05	0.0178463066144425	5.51663264743201e-05	0	0	0	0	0.0175428918188338	0.001379158161858	0	0.000937827550063441	0	0	2.758316323716e-05	0.000524080101506041	0	0.00849561427704529	0	0.000799911733877641	0.0001379158161858	0	0.00019308214266012	2.758316323716e-05	0.139129475368235	0.0109229326419154	0	0.000551663264743201	0.0164671484525845	0.000386164285320241	0.00311689744579908	0.0144535775362719	2.758316323716e-05	0	0.000441330611794561	0.000468913775031721	0.00011033265294864	0.00016549897942296	0.000441330611794561	0.0594417167760799	2.758316323716e-05	0	2.758316323716e-05	0	0.00107574336624924	0	0.000468913775031721	0	0.0001379158161858	0	0.00011033265294864	8.27494897114801e-05	0	0	0	2.758316323716e-05	0.000413747448557401	0.0198322943675181	2.758316323716e-05	0.000441330611794561	0.00011033265294864	0.00016549897942296	0.00019308214266012	0.000634412754454681	0	0.000441330611794561
CS.230	0	0.000505701375181482	4.89388427594982e-05	0.055464021794098	6.52517903459976e-05	0	0	0.0604231578603938	0.0028058269848779	0	0	0	3.26258951729988e-05	0.00026100716138399	0	4.89388427594982e-05	0.353175315247712	0	0.00598685176424528	0	0.0122673365850476	0.00288739172281039	0.00420874047731685	0	0	0.00636204955873477	4.89388427594982e-05	0	0.053832727035448	0	0.0275199425784245	0	0	0	0	0.000130503580691995	0.000114190633105496	3.26258951729988e-05	1.63129475864994e-05	0.000913525064843967	0	0.00143553938761195	0.0104892252981191	0	0.000326258951729988	0.00420874047731685	0	0.0027405751945319	0.00027732010897049	0	0	0.0028221399324644	0	0.0436860736366454	0.00236537740004241	0.000114190633105496	0	0	1.63129475864994e-05	0.0157256814733854	0	0.00443712174352784	1.63129475864994e-05	0.0234253927342131	0.0297058775550154	0	0.00944519665258316	0	0.0620055137762842	0	0	0.01332767817817	0.000619892008286977	0	0.0253176946542471	1.63129475864994e-05	4.89388427594982e-05	0	0	0	0.00117453222622796	0.000342571899316488	0.00053832727035448	0.00225118676693692	0	0	0	0	0	0.000799334431738471	0	0.00102771569794946	0.000114190633105496	0	8.1564737932497e-05	0.00026100716138399	0.00207174434348542	0.000897212117257467	0.027699385001876	0.00117453222622796	0.00662305672011876	3.26258951729988e-05	0.000489388427594982	0.0172590985465164	0	0	0.000799334431738471	0.0222997993507447	0.00026100716138399	0.000146816528278495	0	1.63129475864994e-05	0.00394773331593286	0.000163129475864994	0	0.00690037682908925	0.00367041320696237	0	1.63129475864994e-05	4.89388427594982e-05	0	0	0	0.000619892008286977	0	0	3.26258951729988e-05	3.26258951729988e-05	1.63129475864994e-05	0.0331968483385263	0.000407823689662485	0.00972251676155365	0	1.63129475864994e-05	0.014143325557495	0	0	0
