CS.099	CS.244	L.006.M1	CS.005	CS.019	CS.035	CS.011	L.007.M1	CS.105	CS.296	CS.086	L.002.M1	CS.010	L.005.M1	CS.314	CS.368	CS.127	CS.058	CS.371.1	CS.230	CS.040	CS.388	CS.056	CS.060	CS.367	CS.076	CS.248	CS.335	CS.301	CS.153	CS.375	CS.128	CS.136	CS.282	CS.292	CS.125	CS.205	CS.302	CS.380	CS.203	CS.213	CS.374	CS.041	CS.126	CS.232	CS.323	CS.372	CS.395	CS.268	CS.182	CS.369	CS.166	CS.178	CS.214	CS.147	CS.389	CS.129	CS.181	CS.148	CS.177	T.CS.029	T.CS.057	T.CS.020	T.CS.012	T.CS.024	T.CS.082	T.CS.052	T.CS.072	T.CS.023	T.CS.067	T.CS.059	TFS.023	T.CS.004	T.CS.062	T.CS.050	T.CS.180	T.CS.160	T.CS.121	T.CS.161	T.CS.092	T.CS.147	T.CS.117	T.CS.097	T.CS.116	T.CS.114	T.CS.091	T.CS.159	T.CS.130	T.CS.100	T.CS.115	CS.088	CS.015	CS.085	CS.087	L.024.M1	CS.103	CS.110	CS.237	L.034.M1	CS.356	CS.082	CS.006	CS.246	CS.238	CS.242	CS.346	CS.187	CS.188	CS.364	CS.113	CS.304	CS.164	CS.228	CS.358	CS.308.0	CS.207	CS.189	CS.150	CS.325	CS.078	CS.080	CS.227	CS.223	CS.285	CS.158	CS.202	CS.361	CS.331	CS.339	CS.343	CS.112	CS.321	CS.318	CS.319	CS.194	CS.253	CS.255	CS.393	CS.370	CS.390	CS.145	CS.262	CS.270	CS.326	T.CS.066	T.CS.036	TFS.022	T.CS.031	T.CS.049	T.CS.026	T.CS.064	T.CS.045	TFS.021	T.CS.008	T.CS.055	T.CS.061	TFS.027	T.CS.043	TFS.025	T.CS.152	T.CS.095	T.CS.158	T.CS.109	T.CS.166	T.CS.142	T.CS.151	T.CS.157	T.CS.141
T.CS.066	0.522838897998	0.649346456054	0.548613004428	0.527411251761	0.538799573187	0.564453403721	0.515961126232	0.457678339545	0.521044908075	0.48125218332	0.521606673915	0.656638362842	0.725899080493	0.473383576922	0.556066961609	0.512855463682	0.564805718101	0.626154852961	0.615943971023	0.717464726462	0.597358695981	0.692967943671	0.707224504292	0.624251016764	0.734184798157	0.667758992816	0.65495859379	0.767523806725	0.605868365677	0.591280964321	0.631990888267	0.606301091884	0.652144960285	0.698982421727	0.619448338933	0.669888857093	0.717920826878	0.735669114305	0.528769181033	0.544580747317	0.705914356537	0.685724567718	0.692707680854	0.533472640129	0.57055657336	0.649141590314	0.644419379215	0.66365957439	0.6705432146	0.608299248651	0.754681043319	0.695712681242	0.594511221316	0.633253820489	0.673463877077	0.663785877177	0.602152716757	0.648757012336	0.702673626913	0.690214456635	0.634486368133	0.718283508938	0.477731435126	0.69323901985	0.57011324502	0.4974524927	0.649835554371	0.52558267538	0.745148896837	0.529465630796	0.619043237789	0.57228129726	0.590223932556	0.467489660898	0.604768331368	0.552241981429	0.49371912008	0.539387075283	0.531516496465	0.545408766867	0.436083928306	0.490085140503	0.477706868121	0.59314221138	0.543925115664	0.435641235306	0.549570250255	0.462302705359	0.521230302081	0.462661714153	0.658555846034	0.572263963227	0.546146793074	0.585496995619	0.484282373731	0.564673737776	0.647861818619	0.664794678821	0.570900783737	0.698664049473	0.573706093142	0.522223109445	0.517139308008	0.559857290179	0.503506052664	0.758281478927	0.626990097865	0.650672916665	0.735186928992	0.562509296458	0.726019990838	0.728256966055	0.649331996592	0.779031264094	0.720599440164	0.679443754927	0.658726505542	0.594231296644	0.765902635898	0.589632725302	0.604796648791	0.782522211588	0.668485110599	0.746229797118	0.680536442488	0.663603759036	0.679778120813	0.581837428339	0.649925074879	0.661540200691	0.672440608983	0.52282599401	0.669485904404	0.675634011065	0.762896218668	0.735826814854	0.60705936769	0.695821118949	0.663949004982	0.683059561665	0.578418036916	0.671876155965	0.662726486635	0.621682679913	0	0.538179532125	0.45694077301	0.528382723554	0.664323459128	0.719102484598	0.472887546072	0.568456149502	0.560402069898	0.623498225619	0.496830079314	0.598119071272	0.528946378311	0.509848519653	0.57684662946	0.511213681401	0.46243847027	0.461784669181	0.444796446534	0.489109127899	0.527084619188	0.453957952176	0.518732983585	0.532448051241
T.CS.036	0.544506234598	0.59085847062	0.562646938903	0.513874523522	0.558785927662	0.567733467329	0.512433299537	0.554065883977	0.55231373003	0.543634603957	0.546538874948	0.643016220285	0.690678254685	0.582138999721	0.552491121539	0.569705882123	0.585144868751	0.568312789377	0.651032644407	0.685363173126	0.587339859375	0.712402097429	0.660107002764	0.604152503607	0.722450129922	0.617517872874	0.617419207161	0.75730896165	0.5993439319	0.562687321644	0.636698765993	0.596122397035	0.607232738005	0.679738613948	0.579614922297	0.649350008573	0.715262898703	0.71609836957	0.586104465599	0.599380701557	0.6834204301	0.64068919635	0.639991681544	0.579540252095	0.540741363303	0.632706589365	0.651525730165	0.63701256944	0.639634406706	0.586190592917	0.703618046909	0.682202813514	0.604468514238	0.648855615316	0.657241628873	0.634543087109	0.595261658176	0.611901418657	0.684280198341	0.684428238091	0.584714827215	0.701875970386	0.496143848728	0.701044597571	0.58372651187	0.569426837843	0.630644704387	0.553092402905	0.747148173032	0.577571795799	0.549552370484	0.630017324487	0.614713120667	0.515919567803	0.578132747275	0.535394123531	0.543346281624	0.592452521427	0.522010238873	0.571894721829	0.534540492167	0.554396978883	0.547492548872	0.547638712911	0.52115185666	0.542774017174	0.543636413411	0.54821570139	0.564420300673	0.539451257824	0.657128539784	0.615628606104	0.50952469803	0.60547688522	0.579242879333	0.547760304961	0.613422213574	0.601044099522	0.580096785083	0.701457840565	0.531869362809	0.550329470976	0.557986096538	0.546972773901	0.536555657163	0.707346712145	0.627940963057	0.706101430638	0.712646513072	0.595574204503	0.698210896459	0.672136518842	0.595820930288	0.759561286507	0.654892197252	0.652363598241	0.597032927823	0.559381044173	0.751153313482	0.633397618825	0.574004480164	0.761555087182	0.645496554679	0.715332909452	0.604393639319	0.664071458947	0.680316041214	0.571531054954	0.662464477157	0.659219864725	0.613880592371	0.571402447437	0.654382210019	0.664757266388	0.758341242283	0.705963139587	0.589132581154	0.659291401059	0.653671846735	0.646541600588	0.617836290581	0.65024813326	0.655299746234	0.610550265034	0.538179532125	0	0.547958277649	0.56161058698	0.6429683286	0.68921853085	0.551815077189	0.605727564717	0.617280144204	0.650079545319	0.553515536924	0.632774142448	0.606298862555	0.583291357638	0.644883964205	0.550323037473	0.546031648505	0.551645013609	0.540872015036	0.568553445593	0.621637117832	0.579341762354	0.568134302048	0.596632008522
TFS.022	0.534375669926	0.67564328206	0.53915660019	0.503237796916	0.540747971458	0.558063400203	0.503902536921	0.467141923938	0.489559145706	0.440842645949	0.55020283177	0.662637885097	0.746763530897	0.479621899557	0.574506630715	0.498429437505	0.557952506794	0.625163473205	0.599808937268	0.718620384037	0.593293439851	0.699282468615	0.698216458158	0.647714196238	0.759267087585	0.670851304971	0.634769078563	0.77173591605	0.558151452219	0.587711433661	0.628097131269	0.582610666787	0.642960925131	0.684721397444	0.609458904666	0.662031324512	0.711748798252	0.737674874869	0.483751958994	0.518657551029	0.70083438888	0.677997853247	0.681564772195	0.497998883193	0.546441635433	0.610566244563	0.636683479865	0.627373931964	0.690317970177	0.590320942768	0.74780874948	0.681466694626	0.553659639595	0.645797108706	0.664879671673	0.657835986369	0.623142704413	0.634614346638	0.686650288213	0.67599148453	0.617485278698	0.705372785482	0.499202920062	0.677439594994	0.540636946846	0.499066455741	0.624899883642	0.505309594196	0.74829549479	0.505793568644	0.629712893696	0.513014167992	0.537555617988	0.461900837092	0.631101881946	0.579887642987	0.450006954058	0.497080607432	0.52966030652	0.495435906212	0.435501081418	0.4931125069	0.458630806251	0.625932082044	0.55001482654	0.425406490172	0.531143904366	0.465202241	0.528309337065	0.43755156842	0.67211770107	0.608452505811	0.552334414848	0.619606702228	0.533750380116	0.578552735398	0.669952767604	0.681864135257	0.585693951964	0.700262178124	0.537285538564	0.550587793257	0.490460072268	0.589335802128	0.451463107921	0.783919589475	0.624337046199	0.623689161112	0.7384790237	0.577514269355	0.70773155077	0.754422805122	0.649772514627	0.779100225817	0.712285952753	0.691065365452	0.650385616962	0.584832724949	0.776913747257	0.57139118191	0.610286289173	0.79347183352	0.648939721304	0.745970959433	0.682977280296	0.659536593686	0.682013626799	0.55627661458	0.650346492687	0.669505122906	0.677771922527	0.538318739278	0.652284732002	0.650572527663	0.756043707711	0.745667907668	0.602190293916	0.675953862646	0.639380668118	0.653926575837	0.544238703353	0.675721305106	0.646008593012	0.609479123443	0.45694077301	0.547958277649	0	0.526268891405	0.645224692279	0.730010947358	0.489812350717	0.54904731311	0.549526078008	0.588921501334	0.519679016272	0.566937500591	0.470612688797	0.503817126063	0.530855855759	0.486549821159	0.44225619455	0.428953691104	0.422110487417	0.458847986193	0.534904841789	0.46950683006	0.548982973521	0.551107809012
T.CS.031	0.575748137173	0.642451969519	0.575993364907	0.574620307484	0.532485887945	0.563545502311	0.585035619248	0.529202791136	0.518366789954	0.534044337931	0.595619608403	0.617187138622	0.70642163171	0.535250406912	0.553624439975	0.557065811638	0.541720084954	0.583715568666	0.536364960286	0.69311852185	0.586039744882	0.664737073584	0.660188354708	0.626439646042	0.722104017494	0.641763494841	0.610477853535	0.713821936542	0.586485083879	0.598042812159	0.557053612067	0.583621726925	0.615591315968	0.66883205128	0.616789291402	0.630021379171	0.663276839507	0.69423634677	0.540242043721	0.531883609299	0.654948581218	0.631565752637	0.630461820086	0.524513726527	0.581461040516	0.608924501696	0.620512378296	0.630228522802	0.656017790212	0.592563665464	0.717447352188	0.665653668136	0.583190168804	0.599611245014	0.625863009605	0.623020819627	0.584551584254	0.614663123843	0.656433876791	0.653433076428	0.592559164289	0.648556243659	0.573474513781	0.624509666501	0.518199721129	0.522367419694	0.60927879938	0.545007187391	0.717252152904	0.501927177893	0.601340769869	0.522087066332	0.533153087214	0.494470762262	0.562848348287	0.598821945512	0.565261505931	0.580720951981	0.573830404854	0.607134961609	0.540771669247	0.532862182706	0.546178501251	0.567638199731	0.573348634313	0.526306203994	0.607510509968	0.532839315115	0.585306745719	0.548233268123	0.619065230673	0.610535523405	0.576076530035	0.59477965015	0.55857965953	0.584614467371	0.636714649289	0.637571017578	0.549894585744	0.658593321276	0.60258439661	0.532336957651	0.552290404761	0.554520735472	0.503393335801	0.727037517099	0.615331333628	0.604513432327	0.708496188219	0.499471151206	0.682608942959	0.714528442197	0.618339502196	0.724203319449	0.669913179688	0.654904876844	0.622654796659	0.597259791765	0.72686809533	0.563227038318	0.586035251659	0.758617338963	0.638668130325	0.715331278744	0.621757600944	0.600183440912	0.634717786072	0.582504045464	0.619385285858	0.627296950601	0.61302271515	0.533207804081	0.64024162722	0.636539325832	0.710888103487	0.713504716237	0.594111712375	0.636995438986	0.620801849096	0.623723114867	0.559212313283	0.613061705	0.638809786035	0.59858144549	0.528382723554	0.56161058698	0.526268891405	0	0.595953337911	0.66462517938	0.493944746582	0.521954537261	0.51038546795	0.526031821167	0.520889523316	0.556043881371	0.497720952828	0.506452186234	0.534063305001	0.499850790434	0.546255589816	0.516906032086	0.552726180748	0.521724880913	0.54401204269	0.523648491345	0.540431065538	0.537184178935
T.CS.049	0.683654037456	0.719447921783	0.650211974477	0.66644007955	0.63208914031	0.645685693245	0.664511119984	0.623841135005	0.628999962872	0.641829017862	0.685837643336	0.6149431342	0.742019610812	0.645037256654	0.611101546205	0.61801736404	0.593821915633	0.605606635499	0.583445850095	0.594135683291	0.685056580116	0.642794916581	0.61706218046	0.608203254593	0.602335542527	0.629670112721	0.601703234542	0.574088952046	0.56793670736	0.665502840133	0.591745972304	0.616036890474	0.608459710618	0.546912200467	0.614403438875	0.563548741085	0.568698592535	0.598800910907	0.608321463851	0.636169609181	0.55057493289	0.572004532834	0.627620636318	0.585985892422	0.63129272381	0.551386795329	0.586827087519	0.616498188215	0.662823114674	0.579206688983	0.671075387242	0.627609153964	0.647037206293	0.611764069652	0.55342687253	0.576957842678	0.618683635711	0.603497465653	0.607543841739	0.60529699958	0.649833612786	0.58482266013	0.674857724214	0.617778074644	0.561382837214	0.634335855834	0.590419792916	0.64261855696	0.678701067155	0.578657093087	0.673075019894	0.597025592978	0.53155741654	0.620933903563	0.627157415627	0.690689701957	0.669997062434	0.652959575146	0.61677428479	0.680622781113	0.678550544135	0.62702079309	0.674960674116	0.649783502932	0.6631433498	0.6466917515	0.69103669824	0.652769759609	0.671324826784	0.668113157946	0.672015431549	0.693924542191	0.644785533538	0.641682196659	0.647741496239	0.66832748863	0.619331232423	0.600280912423	0.641746099679	0.591219645118	0.680255884705	0.61155537866	0.625426922399	0.623124988761	0.624431690285	0.640677286825	0.562500656824	0.61396584905	0.5984883615	0.645937525464	0.686662161082	0.6955654543	0.633578320611	0.611055656082	0.608400208759	0.592909553843	0.567080402652	0.562498404712	0.607020139476	0.64687158339	0.613064578925	0.663534833068	0.568238337351	0.630779709332	0.636059129927	0.644858598246	0.622336565707	0.595455184067	0.57856436652	0.540666062452	0.615296705327	0.641289556575	0.520449078225	0.518104149132	0.583169377232	0.660513452651	0.559432877067	0.683812710925	0.58370981728	0.619077528055	0.582693189201	0.536246229496	0.573332695523	0.555294795507	0.664323459128	0.6429683286	0.645224692279	0.595953337911	0	0.617394726933	0.611851358877	0.601871260251	0.607358267221	0.558495568702	0.612126009384	0.553914937794	0.595058119365	0.61112422056	0.54661125505	0.615645751954	0.671958776224	0.63377605742	0.658441533393	0.61387846553	0.589421301266	0.608219754971	0.618357505159	0.621051669391
T.CS.026	0.731142326403	0.740755688525	0.722144512963	0.733492962004	0.696156450474	0.71810566686	0.705927490731	0.725886382178	0.693399416437	0.732690309398	0.746232928835	0.673211586848	0.719089503566	0.730532675148	0.671648434815	0.688468502918	0.640728432414	0.626087734626	0.646287995648	0.67383647171	0.736387537947	0.625564498213	0.670156605153	0.64566353637	0.604241889791	0.649277931973	0.659106671011	0.583745843144	0.658404599522	0.699896020295	0.641095529343	0.693964761265	0.662219063443	0.660732081784	0.657414153685	0.590018516385	0.622977392142	0.574252020008	0.665888448033	0.723699474518	0.641531200306	0.646444186776	0.632310207852	0.650369835198	0.703623644252	0.629210410906	0.646246518832	0.650240597961	0.665928323571	0.622184384256	0.622428476551	0.629481817861	0.637234851958	0.653461635718	0.607627903188	0.587406322585	0.653755442023	0.64024133935	0.620587535438	0.646310694586	0.68366554717	0.564921573686	0.723666423671	0.626880893911	0.644556987462	0.711570917285	0.617422909489	0.687613037504	0.606227648161	0.667945544513	0.68512569212	0.672003966708	0.661420125627	0.683151180907	0.677663510966	0.737248350181	0.745987786136	0.711868385218	0.692765929966	0.739295214489	0.741325647192	0.720725122244	0.735713381437	0.726935608729	0.727843750598	0.727303342976	0.747729791814	0.705684417006	0.738537453423	0.721372384899	0.721438363848	0.750145897936	0.698128208069	0.699645545066	0.716295071592	0.702695887656	0.637975054111	0.662390108357	0.693613545428	0.622069171727	0.72018583191	0.683429970779	0.701425184859	0.693347343244	0.690147858043	0.654677718884	0.630396818647	0.652827174325	0.612140267281	0.670978247269	0.694502546911	0.665590307979	0.662460680469	0.601898866421	0.653775538818	0.623947617373	0.591263385309	0.638335765052	0.6223342451	0.722819805436	0.684138960946	0.661246019705	0.63787165124	0.648704313889	0.665396761247	0.661980649481	0.638058569358	0.670660587566	0.641335207335	0.653730743525	0.624915929767	0.720454058434	0.629170618078	0.663899862822	0.586611329282	0.624106288952	0.635034816556	0.691145148926	0.632873339971	0.658736513171	0.671625677558	0.578642406849	0.599227304896	0.60980387723	0.719102484598	0.68921853085	0.730010947358	0.66462517938	0.617394726933	0	0.6844282208	0.66660955461	0.664079157922	0.65888888191	0.680714258043	0.692449888728	0.686681746205	0.681298290553	0.65752514748	0.671209082082	0.742005272995	0.714946379834	0.747843062393	0.705973381087	0.688042799663	0.71785971495	0.68374147238	0.688227831877
T.CS.064	0.55387672997	0.641488116169	0.549117064394	0.568157144735	0.513299369971	0.552642297014	0.573775637999	0.493493868934	0.503337592185	0.513756468495	0.565368842618	0.609330401046	0.700132590961	0.507561113869	0.54807771045	0.515755820542	0.534683902912	0.564175342941	0.555904302737	0.692421862327	0.571659749917	0.675271162028	0.652301766462	0.591041274153	0.711465984485	0.653150575352	0.609417024109	0.727281371076	0.562944544927	0.573034802831	0.586632471504	0.54740850556	0.621150988828	0.6745029621	0.579026663304	0.633147525914	0.672956164083	0.710780234667	0.474730195394	0.510195632578	0.666169636617	0.65050833589	0.646518130396	0.485245070097	0.560206804114	0.588316748783	0.59789650604	0.620958244843	0.636645483577	0.541089280975	0.725222163461	0.645780739077	0.588060201685	0.619188434605	0.624333817932	0.631068710284	0.559493267795	0.604091374301	0.657745506629	0.64740533283	0.600731788896	0.676016513141	0.551663782247	0.64648015562	0.504762334614	0.501921669676	0.598878814662	0.521425576875	0.715273535665	0.493071051659	0.59429176747	0.513591387381	0.515298456565	0.456779263669	0.548916945667	0.567457723962	0.54002074355	0.553560225223	0.543279722212	0.596718259941	0.494709415116	0.513586945048	0.519453837299	0.566988776761	0.550547251878	0.486410454973	0.577539235636	0.492281917875	0.5567184145	0.51776031225	0.629697918661	0.586652844209	0.546768739646	0.583847949749	0.533161529471	0.567158082246	0.626058505009	0.637614381613	0.543804955129	0.692306259424	0.572201817346	0.530517405164	0.518941265971	0.52876359269	0.485174957541	0.734306429092	0.604775649363	0.607436459882	0.706331413282	0.510873428615	0.695074552754	0.71368269328	0.606151495171	0.750793975688	0.681445174046	0.668429874574	0.641898246013	0.568645567091	0.740387526611	0.546909019283	0.584359926795	0.759001573386	0.615901265738	0.709442192681	0.638788401665	0.630049021767	0.658844744486	0.562851105422	0.60647041443	0.636213368056	0.634673138274	0.50535994277	0.623750668271	0.630047111925	0.720997711514	0.720674027413	0.585878117883	0.647720609602	0.596275387625	0.634108159478	0.541107065776	0.587820889201	0.622023946593	0.602737177607	0.472887546072	0.551815077189	0.489812350717	0.493944746582	0.611851358877	0.6844282208	0	0.506592371271	0.518889233144	0.53654956369	0.489126891442	0.527809693348	0.479471669028	0.507596904054	0.536160057678	0.520008864737	0.521476262657	0.486208472703	0.504903622932	0.519504078422	0.528060491491	0.471493654173	0.519318436861	0.520131276554
T.CS.045	0.603512051571	0.673817570494	0.599491722036	0.602841181095	0.544950546548	0.571249995377	0.620992388486	0.54344389198	0.523688568715	0.551957523352	0.610269273693	0.639474883835	0.709302552849	0.557244613298	0.559869049636	0.556303520058	0.568693802198	0.599060042685	0.552439169863	0.65021955803	0.600981683501	0.630013818816	0.671944071469	0.621415063527	0.712804303823	0.635727974469	0.638178890183	0.734456520449	0.577715162111	0.601972865968	0.579586365911	0.611165067621	0.617517460764	0.659324965824	0.622213421468	0.639382617196	0.675327529858	0.66393059478	0.527805159494	0.552975149766	0.652363083948	0.658964308933	0.627237881936	0.528391171788	0.597746946741	0.633282332932	0.657464583074	0.656161105064	0.686051902677	0.602331792136	0.735312447895	0.672566931398	0.606741756962	0.633753515654	0.642726328599	0.634594295042	0.609005267942	0.62920382979	0.677226540985	0.66002674299	0.59506401569	0.677264412502	0.593967958963	0.629509205465	0.521959676561	0.500630385573	0.605062689721	0.552423339674	0.672134954501	0.471553724944	0.631085977793	0.494210437321	0.504189394744	0.50937224694	0.551997878893	0.603161751289	0.609306318489	0.60204470783	0.607513145271	0.638740184697	0.576829712124	0.556992886579	0.559455165379	0.598272825584	0.612108978716	0.561777352708	0.639336787652	0.564762686588	0.6092966465	0.579460261147	0.634032302203	0.622251331884	0.607916797217	0.564476477151	0.590096950315	0.612950877528	0.648194193786	0.654821988214	0.605748826492	0.639529480306	0.592726757251	0.561799469442	0.580143863211	0.592182073087	0.556179809266	0.717511072731	0.618898733867	0.572687308184	0.689834684928	0.532027247974	0.674941697935	0.706787067814	0.609542455437	0.733594948996	0.658042088507	0.657919007152	0.628985150981	0.614368111611	0.731422196304	0.564595700585	0.584113882366	0.747506257854	0.632966634739	0.703565293126	0.631532253683	0.614417968082	0.619554983742	0.619222129315	0.59805162123	0.632966779915	0.630634036196	0.503914820867	0.627780368333	0.642151927807	0.717990278314	0.715527306933	0.628209488753	0.640457848632	0.654520642043	0.649475309799	0.554455686154	0.634011779959	0.656212435962	0.637895858423	0.568456149502	0.605727564717	0.54904731311	0.521954537261	0.601871260251	0.66660955461	0.506592371271	0	0.530546253247	0.491788629682	0.547163829627	0.557472082781	0.501262038166	0.50053887827	0.497511212719	0.509676036626	0.57684668707	0.544256533091	0.569008446912	0.517571267286	0.543052857707	0.530484093854	0.555641166543	0.536980789705
TFS.021	0.596478776344	0.682997019056	0.608658049667	0.630055747352	0.57583481917	0.587422791822	0.63119677703	0.558585697416	0.556721874214	0.563486695986	0.611824007189	0.626875937459	0.706699975538	0.540659495886	0.566145110109	0.579636215035	0.564016507088	0.615733158124	0.574393412606	0.680697419132	0.625628831911	0.675182360802	0.669647397276	0.603947785651	0.716331587382	0.651884226075	0.639512699324	0.710999618196	0.610653252852	0.637677286434	0.586613239642	0.597493942136	0.628779967913	0.664764188388	0.622258125817	0.652947276198	0.66810667145	0.692870740742	0.525814281081	0.569814842061	0.67209769417	0.647068128834	0.657365024192	0.538269243182	0.618854371098	0.637729117662	0.656349673312	0.656894197356	0.670096991273	0.616827932463	0.739750877484	0.685684259796	0.600757147389	0.6450430131	0.63804320367	0.646210659465	0.604840952745	0.646677755827	0.663664272034	0.640530591739	0.626293576695	0.632603864196	0.608663331508	0.644566660969	0.560575094293	0.531266612666	0.614790888802	0.593824855286	0.709281822308	0.504604122903	0.654713317181	0.499901884331	0.538029901257	0.550434357263	0.594139661438	0.635295903918	0.605120610619	0.634969306213	0.635155077463	0.650738190571	0.572720878294	0.564289895639	0.597976733219	0.61979737101	0.637586245707	0.569925122689	0.655316267305	0.567205838242	0.620359932187	0.600472293219	0.618901395983	0.607929297532	0.620469147317	0.588988252063	0.551842161376	0.620537397732	0.642927976871	0.652286277993	0.585203313419	0.669518070595	0.642774320823	0.551738581772	0.603161319984	0.570670732853	0.560029098068	0.726747067435	0.617294281814	0.604161174465	0.681851757649	0.534799345717	0.671011269739	0.704952313572	0.629443845025	0.71868552519	0.674707178107	0.657420561508	0.656895310554	0.610868352358	0.706934757732	0.526021631071	0.578308568073	0.740032012215	0.633164273089	0.704361107315	0.653124288875	0.623220870934	0.653730716139	0.627644133267	0.58999733683	0.621944548727	0.643305965582	0.551597710867	0.624289440803	0.649833622544	0.693900724822	0.728578192309	0.626459832076	0.665510896559	0.638333007736	0.644955033138	0.571122924865	0.616000916851	0.652306398364	0.624472807285	0.560402069898	0.617280144204	0.549526078008	0.51038546795	0.607358267221	0.664079157922	0.518889233144	0.530546253247	0	0.523350488419	0.551497497201	0.566917047581	0.470776013315	0.535801616421	0.513042562367	0.531700911986	0.574899126941	0.553188032039	0.569485318459	0.560237008654	0.533624393738	0.536583123787	0.553108082293	0.545501850133
T.CS.008	0.658941824956	0.717122485385	0.606359652416	0.667864308597	0.575007550343	0.618030642288	0.673578858684	0.573898279435	0.556448308545	0.582311183618	0.658558078573	0.642311683672	0.738203872448	0.578107236944	0.573905113431	0.562842625144	0.535322273716	0.635262991977	0.521931827785	0.613903865157	0.633388696321	0.603311096549	0.661262357618	0.651284714247	0.687990400791	0.676026238443	0.638154139437	0.677469115834	0.570367422077	0.634113817102	0.555931211427	0.581576016325	0.638813943981	0.618494833656	0.639712222671	0.590255116188	0.616164894054	0.629721980459	0.520021987083	0.519069414935	0.616141728541	0.633315165068	0.621965249892	0.502327013271	0.644261935255	0.613590523136	0.62546251145	0.654761319813	0.703427143586	0.584518356949	0.724854738975	0.662376054352	0.591639241377	0.605154199497	0.611061162198	0.615993218	0.628791100215	0.624634697919	0.662403028019	0.641682690538	0.628837587028	0.602133926858	0.655657777675	0.602779125693	0.506393487594	0.537333749146	0.568753338161	0.581750756943	0.656536664324	0.473675253165	0.669951126791	0.511810114011	0.466669194617	0.550235684454	0.584050499746	0.65705408638	0.639821857672	0.610623919716	0.64079995822	0.646598025029	0.617210771625	0.589451455997	0.605675946905	0.628978809991	0.645220821353	0.61117897918	0.688509282799	0.595386021755	0.632429026073	0.631217438297	0.629072774347	0.626166089067	0.653183868373	0.586397399489	0.623676439547	0.667777160254	0.655788323394	0.6634110998	0.602537233708	0.608599584705	0.668973373483	0.589099285816	0.596728206638	0.623667637277	0.556625627708	0.720162362911	0.591243741074	0.539258740449	0.649291838048	0.55024890226	0.68526719368	0.728721889969	0.645969214939	0.683400244982	0.65015875926	0.67093504748	0.660682775557	0.622677463468	0.673104024417	0.553108297283	0.617465446267	0.719257921355	0.615982441647	0.669575625351	0.652846363288	0.582117940325	0.588927935609	0.615342888606	0.585270046827	0.594538794801	0.625343707649	0.527084715009	0.57362861023	0.588520786444	0.660401649865	0.721114425489	0.618391919682	0.62624371415	0.606605779884	0.637903369223	0.518681641392	0.588559134711	0.639944136798	0.611913373117	0.623498225619	0.650079545319	0.588921501334	0.526031821167	0.558495568702	0.65888888191	0.53654956369	0.491788629682	0.523350488419	0	0.568668507967	0.479963322137	0.467666288808	0.50399028044	0.454670694065	0.542430479985	0.622091729066	0.553872057552	0.624630023837	0.550368494428	0.542789806099	0.537256172307	0.579488126743	0.553242446272
T.CS.055	0.556356185403	0.635948299579	0.569037730458	0.577549188528	0.545340708308	0.576229916307	0.585515803361	0.507962536436	0.551335593914	0.525201151606	0.58711156902	0.642904023858	0.716749976876	0.512929170719	0.546292492734	0.541798538142	0.555140604905	0.61116715453	0.571092548511	0.685125082235	0.620861137356	0.684146621935	0.655823546644	0.619226459436	0.726402080623	0.647642669676	0.63908080967	0.744763971115	0.616545148376	0.607347092146	0.608407455792	0.575300975819	0.60961338009	0.66733922471	0.607240864108	0.622652508218	0.658106998764	0.707423099434	0.555505904587	0.556806910013	0.672085448651	0.651380562117	0.631431634839	0.551704065838	0.588586762687	0.618043342545	0.611489048495	0.649328288984	0.649340947735	0.586350414981	0.726948126932	0.676124640548	0.592816547322	0.625630599244	0.632883843538	0.641454962145	0.588827370231	0.597371305818	0.649520991457	0.656973713465	0.621462077933	0.675115997099	0.559072228292	0.657202994884	0.524461686497	0.531101743631	0.602184405909	0.557505498084	0.728982450562	0.531375259312	0.622352431196	0.571414605877	0.557430257376	0.521664784466	0.574957786077	0.596215312175	0.554067152366	0.572006854317	0.561051546019	0.601169898656	0.517664343132	0.520081791039	0.554641024972	0.592028065956	0.577030978585	0.504389024621	0.609107338558	0.515337633731	0.58356572081	0.53725806027	0.614568952905	0.549472003897	0.59096447746	0.578689878166	0.540683722599	0.595735693271	0.620541425818	0.632898735987	0.529147623793	0.669393706524	0.60706281438	0.511671297965	0.55971758335	0.569638924128	0.53865462646	0.731504239728	0.599656255365	0.627851268331	0.700557358575	0.552861529566	0.690035783088	0.710302946836	0.629198317467	0.737475891224	0.692601669597	0.662024203185	0.636845002242	0.592315678054	0.7248832132	0.552883695948	0.592881468816	0.75791113463	0.621269813295	0.706921413656	0.632050986099	0.655531301091	0.641365473553	0.588694563292	0.64554760454	0.623535822054	0.628315533621	0.536886196201	0.624548337568	0.647238550976	0.70537379758	0.734275239537	0.602757329556	0.658635041913	0.621808353966	0.628607604692	0.573296149036	0.631067850687	0.634411280554	0.606447148412	0.496830079314	0.553515536924	0.519679016272	0.520889523316	0.612126009384	0.680714258043	0.489126891442	0.547163829627	0.551497497201	0.568668507967	0	0.585306264903	0.522501161548	0.488048832548	0.559765698775	0.528946542936	0.537836889649	0.510701424235	0.521841646445	0.506389189537	0.52801015288	0.4887545359	0.54366304837	0.516788125448
