CS.002	CS.036	CS.019	CS.104	CS.091	CS.059	CS.017	CS.296	L.001.M1	L.008.M1	CS.086	CS.037	L.007.M1	CS.039	L.036.M1	CS.155	CS.371.1	CS.067	CS.366	CS.117	CS.305	CS.077	CS.367	CS.056	CS.327	CS.063	CS.058	CS.050	CS.153	CS.042	CS.128	CS.125	CS.232	CS.213	CS.376	CS.236	CS.126	CS.224	CS.302	CS.380	CS.378	CS.205	CS.203	CS.374	CS.282	CS.386	CS.147	CS.348	CS.214	CS.177	CS.166	CS.129	CS.268	CS.148	CS.372	CS.369	CS.182	CS.178	CS.323	CS.349	T.CS.067	T.CS.079	T.CS.025	T.CS.076	T.CS.012	T.CS.028	T.CS.080	T.CS.052	T.CS.001	T.CS.007	TFS.023	T.CS.057	T.CS.089	T.CS.016	T.CS.024	T.CS.159	T.CS.107	T.CS.122	T.CS.144	T.CS.106	T.CS.120	T.CS.126	T.CS.156	T.CS.124	T.CS.128	T.CS.129	T.CS.139	T.CS.132	T.CS.118	T.CS.114	CS.241	CS.006	CS.087	CS.356	CS.085	CS.082	CS.110	CS.246	L.024.M1	CS.103	CS.242	CS.237	CS.088	CS.015	CS.238	CS.151	CS.336	CS.330	CS.187	CS.233	CS.358	CS.363	CS.150	CS.207	CS.164	CS.308.0	CS.346	CS.189	CS.044	CS.347.0	CS.223	CS.319	CS.285	CS.158	CS.080	CS.227	CS.194	CS.318	CS.152	CS.320	CS.202	CS.331	CS.361	CS.112	CS.343	CS.262	CS.326	CS.393	CS.390	CS.255	CS.270	CS.253	CS.145	CS.370	T.CS.043	TFS.022	T.CS.026	T.CS.061	T.CS.008	T.CS.064	TFS.027	T.CS.066	T.CS.049	T.CS.055	TFS.025	T.CS.045	T.CS.036	T.CS.031	TFS.021	T.CS.095	T.CS.141	T.CS.158	T.CS.152	T.CS.109	T.CS.166	T.CS.157	T.CS.151	T.CS.142
T.CS.026	0.71669450696	0.707653452771	0.696156450474	0.699852243296	0.665394560387	0.691061615333	0.726174287275	0.732690309398	0.695850256277	0.641437588633	0.746232928835	0.668300788979	0.725886382178	0.697268751079	0.70615887665	0.670979024792	0.646287995648	0.604338006848	0.616427612199	0.71090817734	0.722138865284	0.689189133328	0.604241889791	0.670156605153	0.703327306355	0.684337800289	0.626087734626	0.675422552098	0.699896020295	0.71133025669	0.693964761265	0.590018516385	0.703623644252	0.641531200306	0.633141673591	0.718247892002	0.650369835198	0.66233268889	0.574252020008	0.665888448033	0.660847537252	0.622977392142	0.723699474518	0.646444186776	0.660732081784	0.632903761322	0.607627903188	0.662629687853	0.653461635718	0.646310694586	0.629481817861	0.653755442023	0.665928323571	0.620587535438	0.646246518832	0.622428476551	0.622184384256	0.637234851958	0.629210410906	0.635754196888	0.667945544513	0.558161580277	0.687788010333	0.647691432278	0.626880893911	0.666982977699	0.601065270196	0.617422909489	0.558414167367	0.573453095091	0.672003966708	0.564921573686	0.66956021418	0.650788916277	0.644556987462	0.747729791814	0.723883263369	0.703257477205	0.734228071767	0.750567898853	0.680136547319	0.707358295266	0.71484028093	0.72530796529	0.70224934284	0.727248004793	0.745813407659	0.736106654902	0.615807152323	0.727843750598	0.745197878786	0.683429970779	0.699645545066	0.622069171727	0.698128208069	0.72018583191	0.637975054111	0.701425184859	0.716295071592	0.702695887656	0.690147858043	0.662390108357	0.721438363848	0.750145897936	0.693347343244	0.69588964561	0.627214049902	0.612003211538	0.630396818647	0.715058496689	0.601898866421	0.621970077556	0.638335765052	0.623947617373	0.665590307979	0.653775538818	0.654677718884	0.591263385309	0.687138282986	0.632411495177	0.63787165124	0.663899862822	0.648704313889	0.665396761247	0.684138960946	0.661246019705	0.586611329282	0.629170618078	0.69063388771	0.638212712406	0.661980649481	0.670660587566	0.638058569358	0.624915929767	0.653730743525	0.578642406849	0.60980387723	0.691145148926	0.658736513171	0.635034816556	0.599227304896	0.624106288952	0.671625677558	0.632873339971	0.681298290553	0.730010947358	0	0.692449888728	0.65888888191	0.6844282208	0.686681746205	0.719102484598	0.617394726933	0.680714258043	0.65752514748	0.66660955461	0.68921853085	0.66462517938	0.664079157922	0.742005272995	0.688227831877	0.714946379834	0.671209082082	0.747843062393	0.705973381087	0.68374147238	0.71785971495	0.688042799663
T.CS.061	0.619514177583	0.61462897813	0.565681226364	0.562418081519	0.650939940153	0.58440323999	0.62864266103	0.549887856155	0.632585997283	0.590886240773	0.630447143777	0.634166431323	0.571983377287	0.618084024113	0.551454114614	0.549162879434	0.523885381988	0.708924158846	0.654106470791	0.57624624725	0.53141753344	0.573632005917	0.691057530021	0.627662819962	0.618012002629	0.671894784788	0.573503674793	0.686219154521	0.58519475739	0.585852620718	0.548994696545	0.595647678093	0.601147101527	0.60361440634	0.586483997055	0.698922273935	0.504417974845	0.709014639772	0.652813342283	0.522956576619	0.688061389291	0.624474041156	0.539975573735	0.62943118816	0.60374488639	0.651766664444	0.603510135993	0.600040884286	0.571889395326	0.632676897778	0.624333441643	0.603895478219	0.650368608901	0.645171412471	0.578141547982	0.683566629565	0.540722781662	0.557705874071	0.568926874384	0.583117682653	0.503050582591	0.597206417754	0.535067175628	0.55621312933	0.621375651712	0.492507924321	0.547238055755	0.567107813283	0.665552552133	0.565811898642	0.524759891546	0.615275729149	0.494465681846	0.510379312181	0.490460139847	0.658917078894	0.557786245281	0.527130823917	0.579329611381	0.612790432226	0.533706346119	0.503325100673	0.557325312431	0.600242076395	0.607347887817	0.617715911602	0.569335349135	0.63621386593	0.520660754865	0.643294829937	0.60004385748	0.5880394481	0.610968101978	0.630328230419	0.608404169696	0.624702515394	0.637022052505	0.556953599804	0.619477423287	0.63654372928	0.540739315768	0.629857904822	0.648725921076	0.655004961723	0.582200043221	0.582891180969	0.534101333347	0.571782969593	0.586674363039	0.668070222239	0.700776113004	0.572901023777	0.574193682313	0.654103748605	0.719803892852	0.651737434299	0.696633627409	0.634843961582	0.534646352115	0.645974799678	0.568657324754	0.540430859614	0.675355927937	0.637451110314	0.600410224421	0.738343200273	0.685472855757	0.569837033573	0.538529461801	0.581786014846	0.590585248737	0.59498691175	0.597213395561	0.638732885665	0.598404072428	0.616155660893	0.611161039847	0.644783515981	0.604829488854	0.603021319781	0.620277350851	0.712886275864	0.518606104172	0.57468917216	0.534421543336	0.566937500591	0.692449888728	0	0.479963322137	0.527809693348	0.502556258249	0.598119071272	0.553914937794	0.585306264903	0.482803709993	0.557472082781	0.632774142448	0.556043881371	0.566917047581	0.611671017695	0.58796891015	0.549256463344	0.547971615549	0.585802251561	0.535021680497	0.579670828962	0.542665239766	0.56017091475
T.CS.008	0.66965463631	0.675627947096	0.575007550343	0.600180740071	0.660878115565	0.58162999008	0.623557435708	0.582311183618	0.634672491922	0.613012490204	0.658558078573	0.629281373647	0.573898279435	0.629141944146	0.543943991263	0.566907096676	0.521931827785	0.697084746073	0.639374811553	0.606148309792	0.562391788077	0.591919653901	0.687990400791	0.661262357618	0.611577381655	0.691825215679	0.635262991977	0.684138484164	0.634113817102	0.576515314748	0.581576016325	0.590255116188	0.644261935255	0.616141728541	0.586382744478	0.717149569777	0.502327013271	0.706861373072	0.629721980459	0.520021987083	0.673698410203	0.616164894054	0.519069414935	0.633315165068	0.618494833656	0.681121822273	0.611061162198	0.626563127267	0.605154199497	0.641682690538	0.662376054352	0.628791100215	0.703427143586	0.662403028019	0.62546251145	0.724854738975	0.584518356949	0.591639241377	0.613590523136	0.61894296031	0.473675253165	0.584447366507	0.522923996455	0.579949094842	0.602779125693	0.523915538832	0.520254558273	0.568753338161	0.634915538195	0.56146653479	0.511810114011	0.602133926858	0.520272802598	0.521618561223	0.506393487594	0.688509282799	0.564041617645	0.540438609859	0.587892458288	0.636411572385	0.539427430218	0.564770732421	0.537731446584	0.627430538028	0.646379724035	0.621142575836	0.618244767219	0.651298854205	0.551956104165	0.645220821353	0.615823950269	0.589099285816	0.586397399489	0.608599584705	0.653183868373	0.668973373483	0.655788323394	0.596728206638	0.623676439547	0.667777160254	0.556625627708	0.6634110998	0.629072774347	0.626166089067	0.623667637277	0.611347264875	0.534268635277	0.598041156493	0.591243741074	0.688293132027	0.683400244982	0.592121774186	0.622677463468	0.67093504748	0.728721889969	0.65015875926	0.720162362911	0.660682775557	0.529668661591	0.648502906739	0.615982441647	0.588520786444	0.669575625351	0.652846363288	0.617465446267	0.719257921355	0.660401649865	0.57362861023	0.556414743742	0.579544641808	0.582117940325	0.615342888606	0.588927935609	0.625343707649	0.594538794801	0.588559134711	0.611913373117	0.62624371415	0.637903369223	0.618391919682	0.639944136798	0.721114425489	0.518681641392	0.606605779884	0.50399028044	0.588921501334	0.65888888191	0.479963322137	0	0.53654956369	0.467666288808	0.623498225619	0.558495568702	0.568668507967	0.454670694065	0.491788629682	0.650079545319	0.526031821167	0.523350488419	0.622091729066	0.553242446272	0.553872057552	0.542430479985	0.624630023837	0.550368494428	0.579488126743	0.537256172307	0.542789806099
T.CS.064	0.611312029274	0.633179844685	0.513299369971	0.527451867293	0.651786832661	0.528335765543	0.569949757736	0.513756468495	0.582714582268	0.627072731845	0.565368842618	0.651001971315	0.493493868934	0.582522673955	0.521282460504	0.541579786701	0.555904302737	0.737101811957	0.686991843715	0.562945375373	0.518635330352	0.544120432825	0.711465984485	0.652301766462	0.564272054449	0.670209091919	0.564175342941	0.663362957418	0.573034802831	0.615089255334	0.54740850556	0.633147525914	0.560206804114	0.666169636617	0.626604949418	0.699792704779	0.485245070097	0.757265160945	0.710780234667	0.474730195394	0.684054719092	0.672956164083	0.510195632578	0.65050833589	0.6745029621	0.679024578074	0.624333817932	0.589441235189	0.619188434605	0.64740533283	0.645780739077	0.559493267795	0.636645483577	0.657745506629	0.59789650604	0.725222163461	0.541089280975	0.588060201685	0.588316748783	0.570716132052	0.493071051659	0.644927199837	0.512075947971	0.522157611699	0.64648015562	0.499433026971	0.555146415141	0.598878814662	0.68074735506	0.58777299393	0.513591387381	0.676016513141	0.53832992445	0.506794226533	0.504762334614	0.577539235636	0.505666332783	0.49006654631	0.511914050145	0.502408114806	0.49333636114	0.491264877834	0.496880549219	0.508342899843	0.567173479482	0.544595789534	0.511808065762	0.55767367987	0.501735693036	0.550547251878	0.509025895558	0.530517405164	0.583847949749	0.692306259424	0.546768739646	0.572201817346	0.626058505009	0.518941265971	0.533161529471	0.567158082246	0.485174957541	0.637614381613	0.629697918661	0.586652844209	0.52876359269	0.601014300302	0.562280310963	0.608088559587	0.604775649363	0.598926555374	0.750793975688	0.60183184969	0.568645567091	0.668429874574	0.71368269328	0.681445174046	0.734306429092	0.641898246013	0.522130970707	0.664575349354	0.615901265738	0.630047111925	0.709442192681	0.638788401665	0.584359926795	0.759001573386	0.720997711514	0.623750668271	0.498790413898	0.556358700222	0.630049021767	0.562851105422	0.658844744486	0.634673138274	0.636213368056	0.587820889201	0.602737177607	0.647720609602	0.634108159478	0.585878117883	0.622023946593	0.720674027413	0.541107065776	0.596275387625	0.507596904054	0.489812350717	0.6844282208	0.527809693348	0.53654956369	0	0.479471669028	0.472887546072	0.611851358877	0.489126891442	0.536160057678	0.506592371271	0.551815077189	0.493944746582	0.518889233144	0.521476262657	0.520131276554	0.486208472703	0.520008864737	0.504903622932	0.519504078422	0.519318436861	0.471493654173	0.528060491491
TFS.027	0.641819424945	0.643174653512	0.516024132792	0.543798436209	0.677966531408	0.529047311878	0.578562893219	0.496931035029	0.597643568172	0.63820255084	0.584644193861	0.647497001997	0.483049011517	0.599017938447	0.507677887176	0.551780957108	0.550461593457	0.739872922673	0.70173966607	0.562026048995	0.518980118525	0.563252397161	0.736191610226	0.665052688153	0.575285251021	0.703658383009	0.619281153872	0.685400317454	0.602599015551	0.605832852571	0.573561161107	0.629659584155	0.590185869993	0.671665454895	0.627991737251	0.718751677433	0.495308838313	0.755787045486	0.702215949542	0.499738741928	0.702671971568	0.670768641962	0.47393048381	0.661080419796	0.662307415887	0.702845109026	0.641931234573	0.626411312271	0.647906649419	0.670612141599	0.68494115742	0.612051880079	0.69780242655	0.680193782199	0.643355422572	0.74601462812	0.596452161087	0.580842245171	0.622773425963	0.625805491087	0.478939446447	0.648964836533	0.496652696542	0.565201326709	0.639329111383	0.497546965085	0.528733430139	0.604797697629	0.67299584283	0.593521823112	0.484125000149	0.645563827531	0.531872661184	0.515765655107	0.494883961571	0.615435277824	0.47136794922	0.510119905959	0.492995146685	0.521530146414	0.488270394214	0.485545250598	0.486985731321	0.55035406953	0.592805515333	0.546634677655	0.509547533249	0.578649409395	0.527744777825	0.587285165031	0.522627378661	0.532664673037	0.576972214248	0.670124909412	0.592096732832	0.605919265994	0.646257141794	0.529161183008	0.54641429784	0.594805668785	0.509401437922	0.657083995918	0.618421913419	0.586653077724	0.536847397983	0.621523686326	0.567555152805	0.632011711297	0.61945646626	0.633099288456	0.743692563722	0.641543843276	0.614819533793	0.69352724014	0.721595266972	0.696197927453	0.754162462104	0.653739593771	0.494290307961	0.677209802097	0.645391738171	0.619133062786	0.715809499291	0.656870681969	0.622844668601	0.767797747801	0.721035906987	0.621537590351	0.50223747221	0.579807600953	0.618535715857	0.600348381933	0.64466124325	0.64284488086	0.652753587519	0.62482686689	0.622955306943	0.655424233614	0.653636475489	0.623914411722	0.665987286731	0.746036929814	0.515691632865	0.616780129308	0.481279430404	0.470612688797	0.686681746205	0.502556258249	0.467666288808	0.479471669028	0	0.528946378311	0.595058119365	0.522501161548	0.447521553403	0.501262038166	0.606298862555	0.497720952828	0.470776013315	0.525462184605	0.512963508431	0.475743839698	0.510628732152	0.490709786852	0.502994011481	0.536621385836	0.482916628382	0.482771504994
T.CS.066	0.639701328873	0.661149588099	0.538799573187	0.558874619904	0.680388415063	0.543034730956	0.570281200017	0.48125218332	0.578663832347	0.669964635643	0.521606673915	0.720454437969	0.457678339545	0.629196227398	0.527024370154	0.566511586984	0.615943971023	0.766596958627	0.729020465663	0.578546160326	0.522694704926	0.57931804583	0.734184798157	0.707224504292	0.582956092012	0.7092739657	0.626154852961	0.677475238787	0.591280964321	0.653356569794	0.606301091884	0.669888857093	0.57055657336	0.705914356537	0.681337483771	0.720344089142	0.533472640129	0.765511926228	0.735669114305	0.528769181033	0.699367540171	0.717920826878	0.544580747317	0.685724567718	0.698982421727	0.707343559427	0.673463877077	0.618864686976	0.633253820489	0.690214456635	0.695712681242	0.602152716757	0.6705432146	0.702673626913	0.644419379215	0.754681043319	0.608299248651	0.594511221316	0.649141590314	0.647088039166	0.529465630796	0.70636609615	0.542209499925	0.577054186958	0.69323901985	0.549926565679	0.619587982834	0.649835554371	0.72104535535	0.660470001772	0.57228129726	0.718283508938	0.583539425444	0.571899296007	0.57011324502	0.549570250255	0.474546968152	0.49069234761	0.489812766455	0.446260699515	0.524675772767	0.498071889849	0.483654687034	0.496655734733	0.53610265011	0.496358894045	0.459605582397	0.503555926974	0.572695873294	0.543925115664	0.515638485679	0.522223109445	0.585496995619	0.698664049473	0.546146793074	0.573706093142	0.647861818619	0.517139308008	0.484282373731	0.564673737776	0.503506052664	0.664794678821	0.658555846034	0.572263963227	0.559857290179	0.613223880741	0.607535318731	0.650239091403	0.626990097865	0.594134999014	0.779031264094	0.666048386144	0.594231296644	0.679443754927	0.728256966055	0.720599440164	0.758281478927	0.658726505542	0.549206347589	0.69665926027	0.668485110599	0.675634011065	0.746229797118	0.680536442488	0.604796648791	0.782522211588	0.762896218668	0.669485904404	0.511197350805	0.619760583323	0.663603759036	0.581837428339	0.679778120813	0.672440608983	0.661540200691	0.671876155965	0.621682679913	0.695821118949	0.683059561665	0.60705936769	0.662726486635	0.735826814854	0.578418036916	0.663949004982	0.509848519653	0.45694077301	0.719102484598	0.598119071272	0.623498225619	0.472887546072	0.528946378311	0	0.664323459128	0.496830079314	0.57684662946	0.568456149502	0.538179532125	0.528382723554	0.560402069898	0.46243847027	0.532448051241	0.461784669181	0.511213681401	0.444796446534	0.489109127899	0.518732983585	0.453957952176	0.527084619188
T.CS.049	0.662589599593	0.657142935356	0.63208914031	0.635700398837	0.635305462393	0.641903318051	0.663277449773	0.641829017862	0.658213717343	0.515975162519	0.685837643336	0.616148655006	0.623841135005	0.651475737951	0.629902054819	0.571724169345	0.583445850095	0.640877111815	0.585630500392	0.647041104367	0.638718162019	0.644129434301	0.602335542527	0.61706218046	0.648310310037	0.667198302365	0.605606635499	0.657172887593	0.665502840133	0.637735566558	0.616036890474	0.563548741085	0.63129272381	0.55057493289	0.536855338111	0.714886546872	0.585985892422	0.640452258841	0.598800910907	0.608321463851	0.661108002457	0.568698592535	0.636169609181	0.572004532834	0.546912200467	0.628879847093	0.55342687253	0.61858620813	0.611764069652	0.60529699958	0.627609153964	0.618683635711	0.662823114674	0.607543841739	0.586827087519	0.671075387242	0.579206688983	0.647037206293	0.551386795329	0.583831098247	0.578657093087	0.524596366491	0.594084279352	0.560331596399	0.617778074644	0.57527232648	0.591606008455	0.590419792916	0.584710875145	0.547326657487	0.597025592978	0.58482266013	0.584946250874	0.581470691406	0.561382837214	0.69103669824	0.651797773258	0.603183948673	0.658578232036	0.678544035778	0.594055587107	0.623672672225	0.63239458283	0.652747990748	0.638327125831	0.664702838441	0.65440865357	0.671129769954	0.521619882486	0.6631433498	0.68826673223	0.61155537866	0.641682196659	0.591219645118	0.644785533538	0.680255884705	0.619331232423	0.625426922399	0.647741496239	0.66832748863	0.624431690285	0.600280912423	0.672015431549	0.693924542191	0.623124988761	0.62527146745	0.56811850784	0.538083233927	0.562500656824	0.685139247705	0.611055656082	0.540634168601	0.562498404712	0.592909553843	0.6955654543	0.608400208759	0.640677286825	0.567080402652	0.602119343043	0.591471025624	0.568238337351	0.518104149132	0.630779709332	0.636059129927	0.613064578925	0.663534833068	0.583169377232	0.520449078225	0.617609154354	0.555113159442	0.644858598246	0.595455184067	0.622336565707	0.615296705327	0.540666062452	0.536246229496	0.555294795507	0.683812710925	0.619077528055	0.559432877067	0.573332695523	0.660513452651	0.582693189201	0.58370981728	0.61112422056	0.645224692279	0.617394726933	0.553914937794	0.558495568702	0.611851358877	0.595058119365	0.664323459128	0	0.612126009384	0.54661125505	0.601871260251	0.6429683286	0.595953337911	0.607358267221	0.671958776224	0.621051669391	0.63377605742	0.615645751954	0.658441533393	0.61387846553	0.618357505159	0.608219754971	0.589421301266
T.CS.055	0.604686385495	0.632258745453	0.545340708308	0.539242227706	0.662373043497	0.576174634048	0.565728936659	0.525201151606	0.602948114375	0.638151975099	0.58711156902	0.675850129334	0.507962536436	0.604207909807	0.525206511778	0.577305908648	0.571092548511	0.729614612141	0.67464664771	0.588084328386	0.541059070671	0.597131837332	0.726402080623	0.655823546644	0.552483904736	0.665217396142	0.61116715453	0.662040680618	0.607347092146	0.625568915432	0.575300975819	0.622652508218	0.588586762687	0.672085448651	0.633767823919	0.688118988138	0.551704065838	0.735955329739	0.707423099434	0.555505904587	0.694981154016	0.658106998764	0.556806910013	0.651380562117	0.66733922471	0.682752401541	0.632883843538	0.609814490652	0.625630599244	0.656973713465	0.676124640548	0.588827370231	0.649340947735	0.649520991457	0.611489048495	0.726948126932	0.586350414981	0.592816547322	0.618043342545	0.625324480499	0.531375259312	0.634289196624	0.552846220317	0.568540684408	0.657202994884	0.548767163333	0.581256217194	0.602184405909	0.654303129244	0.605828996696	0.571414605877	0.675115997099	0.565559312464	0.585850379086	0.524461686497	0.609107338558	0.508551934623	0.524403319098	0.510407735142	0.53870384155	0.522344913179	0.53257339311	0.503734000439	0.564584767628	0.575027775958	0.559069340506	0.537606677358	0.554579428157	0.551171931349	0.577030978585	0.533742341333	0.511671297965	0.578689878166	0.669393706524	0.59096447746	0.60706281438	0.620541425818	0.55971758335	0.540683722599	0.595735693271	0.53865462646	0.632898735987	0.614568952905	0.549472003897	0.569638924128	0.631364333974	0.584564758602	0.603869584262	0.599656255365	0.627677978096	0.737475891224	0.613275086396	0.592315678054	0.662024203185	0.710302946836	0.692601669597	0.731504239728	0.636845002242	0.548323142856	0.692037272303	0.621269813295	0.647238550976	0.706921413656	0.632050986099	0.592881468816	0.75791113463	0.70537379758	0.624548337568	0.527072463065	0.566405807187	0.655531301091	0.588694563292	0.641365473553	0.628315533621	0.623535822054	0.631067850687	0.606447148412	0.658635041913	0.628607604692	0.602757329556	0.634411280554	0.734275239537	0.573296149036	0.621808353966	0.488048832548	0.519679016272	0.680714258043	0.585306264903	0.568668507967	0.489126891442	0.522501161548	0.496830079314	0.612126009384	0	0.559765698775	0.547163829627	0.553515536924	0.520889523316	0.551497497201	0.537836889649	0.516788125448	0.510701424235	0.528946542936	0.521841646445	0.506389189537	0.54366304837	0.4887545359	0.52801015288
TFS.025	0.665823532979	0.642104640632	0.550633117515	0.564662769002	0.638798046486	0.576166613791	0.629441812964	0.550133922006	0.645560539223	0.562940532627	0.629187248806	0.655004838693	0.545729594426	0.625343315433	0.569814950435	0.550280479811	0.523361801884	0.691900062277	0.655408872395	0.565996969645	0.544556957309	0.569834437429	0.685676939092	0.647120222383	0.581670884041	0.665215907121	0.603053273783	0.666425968604	0.609334016221	0.566735054943	0.564270509341	0.561347149103	0.604484658005	0.610384029333	0.577024847723	0.703745382089	0.491136714605	0.693021069317	0.611965814648	0.5034390939	0.667279417054	0.59678274544	0.516866928229	0.619007387332	0.599138523088	0.654504591198	0.597372959226	0.629254526841	0.578383041491	0.618708757914	0.656090446741	0.626768893423	0.675169000696	0.646424448262	0.602902883296	0.721889223262	0.55539073572	0.576882249167	0.582895771358	0.607314887068	0.454348925064	0.584386040186	0.509959135307	0.565630525773	0.604771546176	0.492186050634	0.509799965181	0.581728733552	0.644317118981	0.528549084563	0.432992547709	0.60539854239	0.532765687186	0.518008288906	0.512144184062	0.672595634112	0.53308960691	0.508823240135	0.569393051831	0.592121254354	0.538901260619	0.505217595734	0.511450312122	0.59758667659	0.612100062542	0.590785071753	0.587887038925	0.631068098242	0.519283121733	0.632131970606	0.611786849934	0.54207847671	0.569251418782	0.61993166964	0.628733303186	0.627264421198	0.637170565631	0.553236152566	0.57797694647	0.634251441628	0.536808196657	0.629017742408	0.630055527887	0.637651425139	0.590208893079	0.601075698549	0.531918093109	0.583169539465	0.571558095162	0.662469748611	0.680467637183	0.581082743361	0.588535522228	0.632844325902	0.724245343881	0.629283552124	0.685079129206	0.636844466467	0.503762376825	0.615891257572	0.595321861866	0.55980447671	0.657264503277	0.63796456751	0.589126862321	0.706371161282	0.662995191612	0.548065343738	0.518814309715	0.556113671034	0.597558000864	0.60485006612	0.596137458964	0.62939407185	0.563085840918	0.586191055603	0.575507523681	0.644983677919	0.603887292469	0.587848082405	0.607890844942	0.700366158706	0.512471412936	0.601961893092	0.517230463396	0.530855855759	0.65752514748	0.482803709993	0.454670694065	0.536160057678	0.447521553403	0.57684662946	0.54661125505	0.559765698775	0	0.497511212719	0.644883964205	0.534063305001	0.513042562367	0.599279238972	0.539886100883	0.516349887768	0.514094949441	0.569683482555	0.512312817535	0.560066618125	0.51601851392	0.522965511206
T.CS.045	0.637087048222	0.642682477489	0.544950546548	0.566031329661	0.661896879901	0.554453875112	0.578542765812	0.551957523352	0.604014592326	0.643629106129	0.610269273693	0.667328289577	0.54344389198	0.603606677084	0.578257582603	0.557593205998	0.552439169863	0.720626415161	0.689528573889	0.572646431728	0.548426340067	0.568083799706	0.712804303823	0.671944071469	0.58085615823	0.665480894338	0.599060042685	0.653438091456	0.601972865968	0.594770537434	0.611165067621	0.639382617196	0.597746946741	0.652363083948	0.622699913812	0.7013286885	0.528391171788	0.723628770729	0.66393059478	0.527805159494	0.675698106272	0.675327529858	0.552975149766	0.658964308933	0.659324965824	0.697638385481	0.642726328599	0.646781364915	0.633753515654	0.66002674299	0.672566931398	0.609005267942	0.686051902677	0.677226540985	0.657464583074	0.735312447895	0.602331792136	0.606741756962	0.633282332932	0.63933938517	0.471553724944	0.630708483235	0.496813255473	0.57277833751	0.629509205465	0.514049210741	0.575019487687	0.605062689721	0.691122487632	0.541872786182	0.494210437321	0.677264412502	0.518764940188	0.530204707875	0.521959676561	0.639336787652	0.550887523015	0.551699352814	0.57097665211	0.598444218493	0.556341469848	0.557955648542	0.521632339184	0.583399611296	0.624164234501	0.590768449519	0.584852173209	0.615136869155	0.5407555043	0.612108978716	0.568987827177	0.561799469442	0.564476477151	0.639529480306	0.607916797217	0.592726757251	0.648194193786	0.580143863211	0.590096950315	0.612950877528	0.556179809266	0.654821988214	0.634032302203	0.622251331884	0.592182073087	0.623945617911	0.55447270147	0.639667653546	0.618898733867	0.636222810096	0.733594948996	0.632274812509	0.614368111611	0.657919007152	0.706787067814	0.658042088507	0.717511072731	0.628985150981	0.534610858458	0.655266171832	0.632966634739	0.642151927807	0.703565293126	0.631532253683	0.584113882366	0.747506257854	0.717990278314	0.627780368333	0.557776805546	0.578294330962	0.614417968082	0.619222129315	0.619554983742	0.630634036196	0.632966779915	0.634011779959	0.637895858423	0.640457848632	0.649475309799	0.628209488753	0.656212435962	0.715527306933	0.554455686154	0.654520642043	0.50053887827	0.54904731311	0.66660955461	0.557472082781	0.491788629682	0.506592371271	0.501262038166	0.568456149502	0.601871260251	0.547163829627	0.497511212719	0	0.605727564717	0.521954537261	0.530546253247	0.57684668707	0.536980789705	0.544256533091	0.509676036626	0.569008446912	0.517571267286	0.555641166543	0.530484093854	0.543052857707
T.CS.036	0.564393601562	0.61504651329	0.558785927662	0.564652055616	0.65629291823	0.557046336626	0.585365020391	0.543634603957	0.531063606562	0.672947650971	0.546538874948	0.667225092976	0.554065883977	0.581321295328	0.574398770253	0.580047926866	0.651032644407	0.729931947476	0.708353779326	0.582101904626	0.560799720068	0.585226272052	0.722450129922	0.660107002764	0.580642072915	0.644926107505	0.568312789377	0.633028857805	0.562687321644	0.656864228436	0.596122397035	0.649350008573	0.540741363303	0.6834204301	0.641295332598	0.670238774415	0.579540252095	0.745385720093	0.71609836957	0.586104465599	0.64504869069	0.715262898703	0.599380701557	0.64068919635	0.679738613948	0.68416934252	0.657241628873	0.593189163544	0.648855615316	0.684428238091	0.682202813514	0.595261658176	0.639634406706	0.684280198341	0.651525730165	0.703618046909	0.586190592917	0.604468514238	0.632706589365	0.621808910997	0.577571795799	0.676221549476	0.597709615142	0.575515234094	0.701044597571	0.582372433338	0.64482527429	0.630644704387	0.699306320896	0.64495284189	0.630017324487	0.701875970386	0.597011393474	0.587061134024	0.58372651187	0.543636413411	0.562664875074	0.550200655884	0.563568915717	0.544650625231	0.566962424407	0.561614760139	0.558947013167	0.522332781173	0.560008501267	0.572206763689	0.558895768861	0.556424218692	0.576556805284	0.52115185666	0.574387459375	0.550329470976	0.60547688522	0.701457840565	0.50952469803	0.531869362809	0.613422213574	0.557986096538	0.579242879333	0.547760304961	0.536555657163	0.601044099522	0.657128539784	0.615628606104	0.546972773901	0.60606635177	0.602053913644	0.640520753202	0.627940963057	0.557541977648	0.759561286507	0.649397608871	0.559381044173	0.652363598241	0.672136518842	0.654892197252	0.707346712145	0.597032927823	0.586351207646	0.674942464015	0.645496554679	0.664757266388	0.715332909452	0.604393639319	0.574004480164	0.761555087182	0.758341242283	0.654382210019	0.549933964847	0.599351823358	0.664071458947	0.571531054954	0.680316041214	0.613880592371	0.659219864725	0.65024813326	0.610550265034	0.659291401059	0.646541600588	0.589132581154	0.655299746234	0.705963139587	0.617836290581	0.653671846735	0.583291357638	0.547958277649	0.68921853085	0.632774142448	0.650079545319	0.551815077189	0.606298862555	0.538179532125	0.6429683286	0.553515536924	0.644883964205	0.605727564717	0	0.56161058698	0.617280144204	0.546031648505	0.596632008522	0.551645013609	0.550323037473	0.540872015036	0.568553445593	0.568134302048	0.579341762354	0.621637117832
