CS.019	CS.091	CS.037	CS.280	CS.099	CS.354	CS.009	L.031.M1	CS.257	CS.093	CS.217	CS.277	CS.293	CS.038	CS.007	CS.161	CS.073	CS.118	CS.335	CS.060	CS.050	CS.066	CS.064	CS.137	CS.067	CS.373	CS.040	CS.388	CS.154	CS.301	CS.374	CS.205	CS.136	CS.376	CS.375	CS.125	CS.236	CS.224	CS.041	CS.380	CS.232	CS.213	CS.378	CS.292	CS.302	CS.129	CS.214	CS.147	CS.349	CS.256	CS.369	CS.181	CS.182	CS.348	CS.254	CS.177	CS.148	CS.372	CS.395	CS.166	T.CS.023	T.CS.071	T.CS.059	T.CS.067	T.CS.079	T.CS.025	T.CS.014	T.CS.076	T.CS.024	T.CS.016	T.CS.035	T.CS.040	T.CS.001	T.CS.007	T.CS.089	T.CS.134	T.CS.121	T.CS.139	T.CS.178	T.CS.097	T.CS.117	T.CS.129	T.CS.180	T.CS.120	T.CS.106	T.CS.114	T.CS.104	T.CS.160	T.CS.111	T.CS.144	CS.246	CS.110	CS.088	CS.082	CS.085	CS.087	L.034.M1	CS.237	CS.242	CS.241	L.024.M1	CS.006	CS.238	CS.103	CS.356	CS.187	CS.363	CS.346	CS.311	CS.191	CS.325	CS.212	CS.164	CS.188	CS.336	CS.364	CS.358	CS.233	CS.234	CS.387	CS.112	CS.331	CS.361	CS.223	CS.321	CS.202	CS.227	CS.158	CS.163	CS.194	CS.318	CS.319	CS.322	CS.339	CS.285	CS.253	CS.370	CS.145	CS.255	CS.326	CS.393	CS.262	CS.270	CS.390	T.CS.008	T.CS.026	TFS.025	T.CS.031	TFS.020	T.CS.064	TFS.021	T.CS.036	T.CS.061	T.CS.045	TFS.022	T.CS.043	T.CS.066	T.CS.049	T.CS.055	T.CS.158	T.CS.095	T.CS.141	T.CS.157	T.CS.151	T.CS.152	T.CS.166	T.CS.142	T.CS.109
CS.318	0.635396963168	0.588031831924	0.623036644657	0.685340921362	0.696716269582	0.676523953637	0.545814811657	0.625964995845	0.677072340007	0.691037304516	0.670877071492	0.586341173095	0.686395614715	0.672898123743	0.638356846166	0.537526340703	0.664122231271	0.667930835405	0.580478000566	0.617410509755	0.667650425555	0.680050519004	0.634048119374	0.563228468375	0.631798898843	0.498661890096	0.690128889754	0.635648286402	0.652424175588	0.520456931775	0.517881888762	0.488963710088	0.538739572018	0.487000541547	0.574777686571	0.484210757331	0.638715037717	0.620767676361	0.607394388372	0.603159342984	0.601669380598	0.475984179887	0.616230008739	0.544100367129	0.582544067095	0.591681047035	0.547088382094	0.493751645263	0.510922458672	0.492973570269	0.578907300966	0.514205490984	0.502840449056	0.574228143864	0.499013299466	0.553226906232	0.551299793096	0.509211126583	0.555953481677	0.540577861267	0.703238412475	0.585774498056	0.66888603573	0.593654990972	0.526118008797	0.586575319867	0.597951643528	0.574544480706	0.560276933437	0.565656458932	0.610132753727	0.65436712322	0.549033222077	0.544558854528	0.570923667108	0.635457308034	0.63865031223	0.673510474365	0.656068262129	0.682950772232	0.630864920181	0.656817434231	0.669225170796	0.622233262621	0.695765668926	0.69825895802	0.68451817254	0.670356037701	0.656636919879	0.668899899406	0.611593370608	0.591255220967	0.692769249083	0.646857331085	0.64098597681	0.64094693218	0.609123012161	0.559483872429	0.638233062326	0.680638550333	0.686326521581	0.623383836132	0.64231337814	0.641615310205	0.645857377695	0.466376410021	0.448243921559	0.612822824955	0.62102196568	0.646266765122	0.62030662686	0.605319121043	0.688504152776	0.591613440542	0.531936713749	0.533257825259	0.56023860063	0.666818417974	0.594307797899	0.49181731841	0.557786818604	0.50860893808	0.569852263095	0.496420517123	0.604465072629	0.645992295295	0.6201628503	0.576904477698	0.586673331388	0.553012384895	0	0.432685998575	0.462201104679	0.581509906043	0.54838012595	0.622754627166	0.520182541581	0.543066765207	0.506888640674	0.515482305307	0.623283933419	0.551869300722	0.501878701101	0.509685830979	0.57362861023	0.629170618078	0.548065343738	0.64024162722	0.647791115028	0.623750668271	0.624289440803	0.654382210019	0.569837033573	0.627780368333	0.652284732002	0.644660514984	0.669485904404	0.520449078225	0.624548337568	0.624357654102	0.690587949242	0.6841832153	0.66902103327	0.649949519095	0.630437826499	0.619847217307	0.65870268842	0.661553804669
CS.319	0.633340175294	0.56948650895	0.601571125	0.672617721329	0.702927668087	0.680775181102	0.56008943728	0.61920519999	0.679715643257	0.704975311819	0.685989333421	0.57104404004	0.682908745837	0.66863967781	0.638477794599	0.550651335307	0.66823436773	0.660101977952	0.575031861183	0.597318242568	0.676259962551	0.680552532285	0.635838005878	0.565520750341	0.649036641977	0.519035111042	0.676075287194	0.643226254919	0.651900413171	0.51545521367	0.542498044322	0.532529397739	0.541853940003	0.473592180107	0.558872824952	0.480528869595	0.646009901315	0.636700601089	0.607680920997	0.587438195641	0.618520257819	0.498478468097	0.63878953225	0.569934119689	0.57536322616	0.600426553692	0.535589405594	0.504378723901	0.489014263044	0.50701495131	0.613091992725	0.516156343001	0.49902937907	0.548912244392	0.512834481736	0.574188444395	0.575998943614	0.486716450708	0.539006652597	0.538810595249	0.719296007844	0.604687434033	0.688457417932	0.619053952987	0.556659347168	0.593256676686	0.617580852018	0.572941991426	0.587178609642	0.57264989164	0.613225437306	0.650579084601	0.5955974429	0.580648880769	0.569396743422	0.633756737973	0.623520030218	0.67488386521	0.651311631279	0.678639157242	0.640565935408	0.658677548244	0.657243739356	0.613215436871	0.693906015093	0.693107453902	0.683105675957	0.66025779276	0.653773551635	0.654916113682	0.597129789453	0.619746044782	0.687367622862	0.654470181827	0.647863802343	0.653992479995	0.615783398069	0.58584407278	0.622930229573	0.671079997262	0.684672809926	0.632663431088	0.633464931971	0.643909220728	0.645108699449	0.489751536879	0.506180173637	0.638671290964	0.632756083177	0.654894935313	0.664551617734	0.595217767817	0.702148822606	0.570736155448	0.537879729819	0.555054341275	0.582274871162	0.68636234064	0.606502570521	0.488624990589	0.585768662214	0.520434369041	0.563718726667	0.494395574462	0.620134117314	0.652487517443	0.644633186313	0.61012351238	0.620833078956	0.600205987339	0.432685998575	0	0.501781606667	0.58570991193	0.583956103705	0.654587884029	0.497239731906	0.517463999687	0.506622293875	0.508426523812	0.628970403798	0.528655149612	0.519682672025	0.514732057252	0.588520786444	0.663899862822	0.55980447671	0.636539325832	0.660730739271	0.630047111925	0.649833622544	0.664757266388	0.540430859614	0.642151927807	0.650572527663	0.638708160988	0.675634011065	0.518104149132	0.647238550976	0.628998402636	0.692335275262	0.671656865116	0.680282750651	0.644190318607	0.642056449922	0.615121218305	0.658504085852	0.665554560072
CS.322	0.659082298322	0.61093121022	0.643003916194	0.712436220487	0.720722939111	0.671459826888	0.554743040961	0.672630632564	0.691036550117	0.700282918188	0.698719049804	0.621877898368	0.709547266041	0.684369578176	0.662264751486	0.56178177805	0.69837806357	0.681998615823	0.526853783239	0.607394927976	0.668751927217	0.687128793414	0.67685222391	0.621617885494	0.610352663393	0.544420163973	0.712442717885	0.676289586001	0.641784681072	0.58452798939	0.543494405572	0.534328929119	0.579163358197	0.505884470171	0.581582010259	0.514226924329	0.668661411259	0.606035645886	0.616793695597	0.648819477104	0.632526443548	0.514616395468	0.622961469496	0.56419129984	0.626042393746	0.582125726185	0.573007425234	0.496228949835	0.542859707029	0.460703540422	0.552631301905	0.52793599338	0.545694755159	0.604174480422	0.498252180146	0.511472121713	0.511074782824	0.524564921218	0.553376112034	0.537927203324	0.70877252673	0.651882876387	0.692414515686	0.639563958003	0.54190710199	0.624072753164	0.657743859037	0.614083875593	0.607160993431	0.59662660348	0.652048908989	0.688938157916	0.549726488531	0.608804535518	0.610925735059	0.67246570069	0.674339263744	0.709547946106	0.681228137584	0.722034609334	0.669733579748	0.686382906088	0.71344556025	0.634383973953	0.727502337262	0.72317279479	0.713400000442	0.699857100408	0.678820004409	0.694130538651	0.653618803032	0.566002183684	0.703874520653	0.680747097874	0.671441283409	0.675674540146	0.631608353645	0.582805150788	0.669768428621	0.719887109394	0.706176321161	0.662373185205	0.665241448968	0.672884931835	0.651135219058	0.508522763022	0.483674207978	0.643084816355	0.650862135311	0.677232558234	0.581415285085	0.614798607098	0.695158036844	0.600762396891	0.57106588269	0.577326503733	0.574903719645	0.69421162483	0.623179320177	0.542055199312	0.586176069406	0.557613418944	0.57982121521	0.523606400769	0.657438978311	0.666075350278	0.611228373817	0.620675960369	0.622273850099	0.509208175665	0.462201104679	0.501781606667	0	0.619968094912	0.583709864568	0.603788906862	0.504125084644	0.570393783839	0.50792766541	0.543620907814	0.611257732434	0.548990385926	0.497355021019	0.550157713108	0.605889892652	0.625990729848	0.599897893052	0.649056229725	0.688299030707	0.65980729703	0.63651389832	0.69758922684	0.610763123723	0.674875276261	0.687665404851	0.65565489896	0.699440015429	0.538605479312	0.667456914839	0.66835163312	0.713853537999	0.692192918226	0.693103476387	0.668526833803	0.672142166621	0.660130289245	0.670041077951	0.706895361496
CS.339	0.621211009051	0.634933759015	0.650463811568	0.683113425422	0.663344891469	0.630055469344	0.612777959024	0.670146915635	0.65881742703	0.678127376845	0.654859046154	0.605002908909	0.661336971122	0.602455719329	0.62510765387	0.594537433481	0.624209022992	0.644229498971	0.64385770321	0.595164136887	0.647436547792	0.614395615093	0.679088332401	0.618394652466	0.659899702087	0.586092966453	0.655429903996	0.615424826286	0.688581004855	0.628224589735	0.616797209377	0.611747500548	0.606997584566	0.573214717324	0.542272474317	0.579454384232	0.681561047746	0.68136143269	0.645553880494	0.596395517932	0.641959304141	0.580989627766	0.618560314429	0.636451429731	0.596329134478	0.633804182661	0.568145312025	0.574235411692	0.624165048638	0.636757561399	0.665536812033	0.639570929532	0.623248874457	0.658994901184	0.621238756343	0.613938891063	0.657737083728	0.634737484518	0.644444846133	0.645173338367	0.683570210381	0.618738384845	0.668103299132	0.577566316923	0.578074392	0.594121345273	0.634162386508	0.632764218721	0.626853024516	0.587120342033	0.616871675331	0.623976884181	0.654463937147	0.575421747695	0.61768063074	0.617527385498	0.653209440793	0.680323101242	0.667683442552	0.65734970355	0.632485068693	0.659936669125	0.643671531873	0.619735282557	0.693777468218	0.678453923301	0.674418754716	0.685794645696	0.61917548362	0.657905641125	0.594495462613	0.633456739453	0.616199413654	0.674147161026	0.658266216946	0.598072601589	0.640749486119	0.633239860505	0.606018403559	0.669340640047	0.63910587815	0.58737300585	0.619901212841	0.651344907122	0.62507065114	0.577886956719	0.60843172425	0.649170239219	0.615219112338	0.612220223104	0.681771540223	0.615444223568	0.69733702455	0.579199931255	0.555606440813	0.585370525908	0.632776555702	0.678066951439	0.636146125607	0.581277833191	0.622435198478	0.646921810223	0.559613756014	0.597086342622	0.567579974271	0.574391326302	0.679948803934	0.630265458038	0.604720418006	0.635948056905	0.581509906043	0.58570991193	0.619968094912	0	0.640636153659	0.652194522167	0.63147067388	0.60794158881	0.614900910156	0.591546140462	0.642327668099	0.588757722225	0.606431228216	0.625938877094	0.585270046827	0.641335207335	0.548844010759	0.619385285858	0.637325668662	0.60647041443	0.58999733683	0.662464477157	0.589276819816	0.59805162123	0.650346492687	0.599972086845	0.649925074879	0.57856436652	0.64554760454	0.620994865027	0.678954661106	0.634958245425	0.606206368168	0.625469742271	0.604268388898	0.623899003793	0.614922549995	0.665162797346
CS.285	0.68418758291	0.614585299153	0.638352479873	0.755422237078	0.7403327616	0.697097928971	0.565940648244	0.69872901162	0.70964263899	0.734553220726	0.723361869859	0.661388677395	0.767773806732	0.684674597611	0.708227083503	0.550135459522	0.673023952329	0.680196855904	0.604114143984	0.621216590172	0.644637050316	0.702989465631	0.652137182513	0.679358386441	0.593594461017	0.604590048136	0.712872320127	0.625534978755	0.598257078217	0.6577731203	0.576604315411	0.570753021918	0.578307623964	0.55620877554	0.624526930683	0.567358022807	0.648818366769	0.60979418928	0.609034790506	0.71920597428	0.659671890571	0.58285275868	0.616866170739	0.575489890561	0.57782264925	0.665263371145	0.596038986375	0.573622239636	0.633965909301	0.616092135689	0.569175576774	0.608306596432	0.628924832419	0.653409858063	0.614881568138	0.630123681768	0.614983316605	0.610961025179	0.654744353207	0.624458197751	0.685298682394	0.723642859584	0.7121003436	0.700404575191	0.567842145923	0.685254145021	0.676387491982	0.665895459257	0.675731983402	0.665646799504	0.687022677203	0.72339835047	0.582808595402	0.609883125221	0.681659618465	0.740586417398	0.709872537909	0.770300170775	0.742702862866	0.76693719136	0.720034394704	0.743342567252	0.726755086932	0.718322720369	0.774882997441	0.755826205933	0.76194268914	0.758452891528	0.730774723023	0.75015759214	0.702975943917	0.638352283291	0.678980451492	0.697428455239	0.692048594559	0.666019410064	0.681012037141	0.559195032655	0.720359118592	0.731939252438	0.741876541604	0.675232549431	0.689233845557	0.671865808907	0.63408265359	0.589386475267	0.543334509869	0.569492400503	0.6536980664	0.731790324752	0.645308416299	0.616291343289	0.647151311377	0.620244779899	0.647951570884	0.537398863149	0.563294391546	0.686129885131	0.596773414129	0.591307853867	0.594379834984	0.650006823693	0.583633891152	0.590880045389	0.702364363417	0.655147738254	0.585387893015	0.595139553139	0.57024652525	0.612019684917	0.54838012595	0.583956103705	0.583709864568	0.640636153659	0	0.619259039213	0.622417481433	0.661549865491	0.631837225339	0.607316470173	0.642708333405	0.62695312311	0.612694577876	0.603078884467	0.669575625351	0.648704313889	0.657264503277	0.715331278744	0.741005758748	0.709442192681	0.704361107315	0.715332909452	0.675355927937	0.703565293126	0.745970959433	0.718778958828	0.746229797118	0.630779709332	0.706921413656	0.738245621508	0.768067082306	0.737136974776	0.732012339322	0.753181978799	0.703777199073	0.717751489182	0.736395158216	0.759706130051
CS.253	0.732808055917	0.644860979719	0.7169276946	0.753098372429	0.726911899571	0.709386524697	0.647751538432	0.701495978527	0.702532078021	0.742820708354	0.722978383611	0.676458175407	0.761344609712	0.718015823226	0.748459047354	0.62567600862	0.677475414215	0.708097151659	0.604353424719	0.624371130632	0.653729245422	0.698300292207	0.721881421172	0.716452594994	0.595896771326	0.643313473504	0.726770807954	0.688543022068	0.615933690032	0.709346631479	0.608035662525	0.605419171078	0.636080106271	0.606527081536	0.638312183684	0.591854153281	0.684389533247	0.648255909349	0.672798571039	0.734456038434	0.675007964409	0.593927140635	0.511180193812	0.648592736037	0.615200676259	0.645947991899	0.613637582726	0.572667181189	0.653541813663	0.619387853315	0.577576525754	0.644884281628	0.664345000576	0.693342383409	0.622540610998	0.578778643093	0.621631902038	0.640802779645	0.644548091794	0.620087428749	0.667105542812	0.736529145204	0.677707460479	0.725372313124	0.641902770162	0.697505071052	0.708056238168	0.69397675176	0.695170440386	0.671844179349	0.716621067948	0.732931725563	0.626195420086	0.662001327469	0.694660296329	0.73199877589	0.737224262875	0.768562317267	0.743091965728	0.761940394983	0.725821328931	0.733292436435	0.721165244517	0.731012856123	0.77475705599	0.727967392384	0.757957897839	0.749921874354	0.738901324992	0.769996652179	0.699800134362	0.638788591317	0.719914271551	0.717024811544	0.696800373553	0.699530028944	0.718086606411	0.637639535593	0.714693298374	0.757337232197	0.738118176357	0.704081200882	0.70612276181	0.672388148864	0.647670767627	0.625810885428	0.598028070049	0.613700945104	0.69267718743	0.715808972509	0.63808108724	0.638377778492	0.662336028353	0.648884455055	0.660519893987	0.60341726915	0.597740085416	0.674942587164	0.607004261122	0.645789009175	0.62407966209	0.664549521933	0.636299393292	0.61939127263	0.711029336959	0.66735343159	0.630788547695	0.646450184033	0.619140693268	0.591673272793	0.622754627166	0.654587884029	0.603788906862	0.652194522167	0.619259039213	0	0.646147988905	0.697381874302	0.628573617417	0.58704215071	0.670629596187	0.606320060003	0.593378714191	0.651179599114	0.721114425489	0.624106288952	0.700366158706	0.713504716237	0.739163250627	0.720674027413	0.728578192309	0.705963139587	0.712886275864	0.715527306933	0.745667907668	0.728603206493	0.735826814854	0.660513452651	0.734275239537	0.73742334217	0.757420797508	0.745053483786	0.721185223461	0.747898824276	0.70166843539	0.738287653872	0.744940471813	0.757516472421
CS.370	0.616667846911	0.615450615685	0.605952250833	0.66959556546	0.687139933277	0.671229081184	0.578349923625	0.624438547934	0.673956583745	0.68096369645	0.675659507073	0.597320329243	0.67614614559	0.658407476175	0.624850082562	0.594636832083	0.679326725133	0.659117561566	0.628489623547	0.608244043807	0.674217976485	0.670405739083	0.637413522619	0.573119591269	0.652719563008	0.545832233906	0.660273476769	0.700627520331	0.678259326591	0.540330815867	0.571147483263	0.598910777087	0.575824701674	0.529042644829	0.581225320959	0.524145759981	0.640230550474	0.683566171127	0.583966888651	0.573639616994	0.588393752175	0.553050894876	0.650667515088	0.546128983121	0.659840410044	0.578287942615	0.562875086478	0.526378668899	0.462065228699	0.481626556839	0.584384029472	0.511390288569	0.494701424197	0.505388450306	0.462152640021	0.56092351759	0.560477099752	0.444749209866	0.495582747062	0.495039186838	0.715706173526	0.612218038394	0.656030978448	0.63772380446	0.563174241913	0.597135169892	0.621786060606	0.561738234319	0.551656418166	0.544875410117	0.605363562674	0.646307266766	0.609410832663	0.61872066076	0.557600384675	0.652724353411	0.618009471565	0.673602806677	0.651435103812	0.680890709687	0.661966676985	0.644825035038	0.663068127592	0.606344580929	0.685966300022	0.683357298751	0.673639081373	0.651789017003	0.640280370597	0.660399513664	0.604537418956	0.592473629447	0.708183046051	0.638099024751	0.633364240572	0.665517574976	0.613091046789	0.6000950804	0.627107237304	0.666687539057	0.696365267385	0.651894851705	0.629291108522	0.621695152053	0.698375536751	0.520431345514	0.491263775755	0.680249954023	0.62659143653	0.644673122986	0.676445217909	0.655738753273	0.704167472488	0.620818358723	0.557480585158	0.611749204351	0.633013117298	0.667817556961	0.645317861773	0.520116767056	0.587142391692	0.521688093913	0.596635086674	0.520053089826	0.62859286643	0.673956966439	0.690864876142	0.616645880683	0.61024743796	0.606785937606	0.520182541581	0.497239731906	0.504125084644	0.63147067388	0.622417481433	0.646147988905	0	0.501652712478	0.525760741523	0.541353287741	0.557964062247	0.518613504694	0.493698903269	0.507430128286	0.606605779884	0.632873339971	0.601961893092	0.620801849096	0.656178865753	0.596275387625	0.638333007736	0.653671846735	0.57468917216	0.654520642043	0.639380668118	0.643365633198	0.663949004982	0.58370981728	0.621808353966	0.635704098793	0.691785688316	0.676293500383	0.679900705502	0.653993727132	0.639212015652	0.618765844233	0.681645088207	0.672523049694
CS.145	0.526043946432	0.622386889263	0.642172852496	0.585169449734	0.644252844018	0.636266092348	0.61317226882	0.571908078567	0.653776816168	0.6259311281	0.60366987153	0.558698228567	0.593834019239	0.625390690353	0.532828653831	0.597210579822	0.665383074195	0.641764319275	0.675124370317	0.619200674734	0.681676021712	0.632787156762	0.601221991657	0.520624788159	0.712082033043	0.552861708972	0.627121689663	0.671415025554	0.742186089646	0.519012618095	0.571923866224	0.608411231535	0.569221803178	0.563996941432	0.535919778381	0.534400521629	0.684031876375	0.701975262436	0.616708215117	0.508882390126	0.56438302526	0.613368573361	0.67103232461	0.553953850192	0.671897441319	0.556528435199	0.545959097382	0.558182633471	0.48938233888	0.554888579114	0.656371528152	0.521634321104	0.476348358042	0.515354164266	0.493763076709	0.59831029963	0.613846724917	0.516577611455	0.538535670263	0.564693146165	0.703692558575	0.52583774171	0.663818742894	0.514923571283	0.60074223781	0.506379954189	0.586107706113	0.541379126966	0.49324228326	0.505487226126	0.532571667775	0.563206107061	0.645990964613	0.597695618559	0.510644824864	0.552910863287	0.534788727	0.578044509195	0.566637103923	0.606926099233	0.547196222038	0.560319702596	0.600515088057	0.516598429544	0.587464095301	0.634715913627	0.581020051911	0.574813863899	0.538548056104	0.59479740143	0.533346514736	0.638465857794	0.671248405084	0.589003877836	0.611952322351	0.616907248697	0.584615082765	0.623332824913	0.543021995091	0.597371569248	0.602382098639	0.570973184452	0.581121009863	0.608685037054	0.662001485026	0.510924941106	0.55345107156	0.71344954697	0.558413889281	0.550794935444	0.717251940936	0.587027928037	0.723290432017	0.569158804414	0.531690905803	0.627609829543	0.675951700605	0.64191382975	0.631792096823	0.480913271272	0.61240436264	0.517222746152	0.566817730052	0.534301803758	0.540168400494	0.623158299789	0.734188170356	0.639674330563	0.604352741943	0.676553186569	0.543066765207	0.517463999687	0.570393783839	0.60794158881	0.661549865491	0.697381874302	0.501652712478	0	0.506747368308	0.54088868561	0.589265220136	0.584352100085	0.550330459152	0.544835740441	0.518681641392	0.671625677558	0.512471412936	0.559212313283	0.549477238051	0.541107065776	0.571122924865	0.617836290581	0.518606104172	0.554455686154	0.544238703353	0.571647315612	0.578418036916	0.582693189201	0.573296149036	0.503938987528	0.598328153691	0.62079017831	0.598631427353	0.549935932416	0.541952170486	0.516131348569	0.595541216449	0.553619586805
CS.255	0.601993637432	0.579821166252	0.636994868576	0.618084880735	0.64406335018	0.640455450353	0.57862009549	0.568936692217	0.63594375857	0.624636683078	0.62574698903	0.551463980764	0.644095674209	0.671428931235	0.60910202022	0.583454610503	0.667941487387	0.635391804233	0.632422533194	0.599457112352	0.64934824229	0.668039443022	0.608010861873	0.56786601333	0.67781633395	0.529107395408	0.659663335743	0.695192561232	0.709913715447	0.513491305122	0.541737842007	0.583800090098	0.566880008733	0.508852315564	0.567773467392	0.530768442891	0.679376773704	0.66270322833	0.621288844374	0.553093760689	0.574606756187	0.56826503468	0.628781090926	0.544850763623	0.648381073294	0.538772709999	0.54527890318	0.509681908413	0.489862803435	0.499586824418	0.613282784398	0.521636610817	0.495087556571	0.51067671212	0.503060266544	0.536521705478	0.562462867158	0.479032194551	0.520106574349	0.558995745217	0.736497561103	0.578866769329	0.621059104635	0.600499926139	0.58089999491	0.570597879948	0.593197946788	0.541924145201	0.540826502728	0.54967645229	0.584421677431	0.593804082407	0.593367563764	0.607356958719	0.567374501437	0.613078770012	0.58512718231	0.610404969521	0.587023524868	0.639261232391	0.580431289861	0.602697714739	0.621739097409	0.582162631751	0.630832751418	0.629065708943	0.618249851002	0.587486621847	0.608850007061	0.628177081602	0.55725220635	0.58377161154	0.700520566625	0.60718777006	0.576831652599	0.654911212033	0.609254953855	0.586756254558	0.571045935884	0.648570563105	0.650496980445	0.594207707827	0.612229240674	0.578251093827	0.679652938795	0.491228572228	0.506167650638	0.665506799387	0.630781913642	0.606584241099	0.6757099084	0.630690800675	0.715859613163	0.61394936539	0.554124851576	0.619280246117	0.650604258501	0.645881448164	0.609296919014	0.519597095227	0.582320649056	0.471943780578	0.608038772445	0.538494129034	0.607618354134	0.64678999473	0.666867376078	0.587833596181	0.614077230166	0.620113945543	0.506888640674	0.506622293875	0.50792766541	0.614900910156	0.631837225339	0.628573617417	0.525760741523	0.506747368308	0	0.502371767686	0.612935551451	0.545677399602	0.493647234418	0.528664259645	0.618391919682	0.635034816556	0.587848082405	0.594111712375	0.589082713745	0.585878117883	0.626459832076	0.589132581154	0.603021319781	0.628209488753	0.602190293916	0.612332106612	0.60705936769	0.559432877067	0.602757329556	0.561784554192	0.641091737598	0.641782166011	0.613239277981	0.621278297616	0.592729489974	0.584379863214	0.658736585777	0.612599738596
CS.326	0.63348189029	0.584358624469	0.644548781508	0.63799138223	0.646430881411	0.642005181373	0.560966726213	0.580237507582	0.638374842827	0.642800186071	0.645988968932	0.579034695677	0.647667700023	0.672465608123	0.628710488623	0.56684841204	0.667607019905	0.632139355973	0.618697500839	0.564480832277	0.632590366536	0.648109979744	0.636374005768	0.572375451577	0.649508727202	0.51871211496	0.654566486039	0.649006111352	0.669520009591	0.556638041065	0.549970112145	0.577714192053	0.566630269217	0.52270433209	0.563484075258	0.479541553959	0.652217949218	0.648461528025	0.6077738079	0.589187695188	0.58463791583	0.566911793833	0.609051332234	0.547706320025	0.624573274502	0.57859774893	0.535580725061	0.48010724909	0.52869293421	0.545218833357	0.612995178475	0.5396925943	0.486753281391	0.549428123055	0.526706137363	0.57344039907	0.561421973193	0.530436678053	0.55142258372	0.568247029743	0.705220030995	0.605515368018	0.644893881436	0.603472377268	0.565963863253	0.568501907148	0.607472878498	0.566732073634	0.586027011745	0.569583557761	0.591273847749	0.611091498692	0.604146349305	0.578069687892	0.566128097382	0.616198524576	0.614364603407	0.633569756902	0.596963645323	0.643361858538	0.567295939911	0.61479611185	0.630019563779	0.604381041256	0.636507732001	0.606997369211	0.629717248265	0.607440368764	0.612772467339	0.631383269773	0.568298148746	0.601064236801	0.703722089967	0.599255980622	0.598530393905	0.634752133225	0.618437879727	0.574383479182	0.585635849398	0.640337280107	0.643682061699	0.593215143529	0.605491695233	0.621294835773	0.63491332127	0.488250297717	0.519480689908	0.648985593172	0.620167886751	0.62480481718	0.648093654182	0.610465525396	0.700705480468	0.598378007639	0.567547379492	0.58155578393	0.626286017563	0.619871408897	0.578973424703	0.512079031808	0.586351962662	0.522783528493	0.600344486005	0.525837171687	0.619334564783	0.599505526406	0.657113271439	0.603560906424	0.597408348925	0.594808437015	0.515482305307	0.508426523812	0.543620907814	0.591546140462	0.607316470173	0.58704215071	0.541353287741	0.54088868561	0.502371767686	0	0.62393139329	0.531909380129	0.522160041021	0.537496725438	0.611913373117	0.60980387723	0.575507523681	0.59858144549	0.612198171094	0.602737177607	0.624472807285	0.610550265034	0.611161039847	0.637895858423	0.609479123443	0.617076610448	0.621682679913	0.555294795507	0.606447148412	0.583635327303	0.647041595228	0.655518198768	0.619913670582	0.621406292833	0.587957796221	0.580385327218	0.642031682598	0.607421907826
CS.393	0.651328826263	0.647181607244	0.639090915404	0.688645749424	0.69532163593	0.618719868104	0.633567218902	0.653214793683	0.641780678641	0.664407564803	0.664872520576	0.634589230664	0.702300227615	0.633525566314	0.665015575722	0.601866758815	0.658864516585	0.620798995092	0.706052520805	0.634836952646	0.642398616777	0.656769087254	0.626837620264	0.648841668165	0.68837070744	0.626816240986	0.67087758512	0.671994371825	0.706791065593	0.644409276581	0.600852116359	0.667782941991	0.589209244262	0.597870307891	0.584231391469	0.607107783433	0.637071305668	0.693440955654	0.584933261826	0.653692030119	0.605993989678	0.638815256296	0.643984076462	0.590982669237	0.683245408337	0.612526790626	0.594771618846	0.638590083775	0.590358402437	0.606388400648	0.630352041252	0.593418712635	0.611972662166	0.623780158185	0.562772724129	0.634145907832	0.614825467157	0.590869672415	0.574730713229	0.606937238439	0.703767187128	0.653086147451	0.629905920988	0.642782973622	0.638500302306	0.633395141984	0.63434158238	0.655344360877	0.599113816294	0.622299285565	0.638074799456	0.651013038711	0.649165212695	0.663065255708	0.624680385882	0.662036493928	0.651415670931	0.696352851606	0.683136855959	0.701532425117	0.674448971262	0.683886805113	0.639181171358	0.647304044497	0.716507376293	0.689574217025	0.681155777677	0.692400507762	0.661179816504	0.679889589342	0.632792957534	0.622957350573	0.694226934844	0.63260411317	0.642304691409	0.647018954482	0.630444975014	0.604530751259	0.637258569416	0.683954048233	0.697264338233	0.6495080316	0.662177265193	0.636149747502	0.666972010222	0.602798528323	0.610690505634	0.693452599214	0.617866989307	0.645399951702	0.703252823171	0.663722858044	0.667718153517	0.64335403881	0.600854470187	0.65071845004	0.698410997857	0.644587484228	0.659486710796	0.613547156323	0.582852677132	0.619227727133	0.573969273332	0.599533905986	0.62998543697	0.649588998445	0.727917241375	0.592406557503	0.60564063605	0.674254415783	0.623283933419	0.628970403798	0.611257732434	0.642327668099	0.642708333405	0.670629596187	0.557964062247	0.589265220136	0.612935551451	0.62393139329	0	0.618891016165	0.607039402009	0.586094967252	0.62624371415	0.691145148926	0.644983677919	0.636995438986	0.67906565733	0.647720609602	0.665510896559	0.659291401059	0.644783515981	0.640457848632	0.675953862646	0.648951143432	0.695821118949	0.683812710925	0.658635041913	0.659273847387	0.69768149973	0.684250533682	0.667605608861	0.689534608344	0.654772671231	0.649434011206	0.693373982029	0.698343847843
