CS.297	L.011.M1	L.005.M1	CS.172	CS.259	CS.098	CS.313	CS.174	CS.002	CS.017	L.022.M1	CS.257	CS.059	CS.280	L.036.M1	CS.371.1	CS.161	CS.269	CS.155	CS.334	CS.305	CS.229	CS.062	CS.171	CS.377	CS.076	CS.290	CS.050	CS.381	CS.366	CS.136	CS.232	CS.282	CS.374	CS.126	CS.213	CS.236	CS.292	CS.376	CS.378	CS.128	CS.380	CS.041	CS.375	CS.205	CS.359	CS.182	CS.385	CS.323	CS.178	CS.372	CS.395	CS.181	CS.254	CS.256	CS.148	CS.183	CS.177	CS.166	CS.389	T.CS.082	T.CS.007	T.CS.089	T.CS.080	T.CS.076	T.CS.069	T.CS.035	T.CS.085	TFS.024	T.CS.071	T.CS.041	T.CS.023	T.CS.012	T.CS.056	T.CS.052	T.CS.160	T.CS.147	T.CS.139	T.CS.178	T.CS.180	T.CS.129	T.CS.097	T.CS.124	T.CS.153	T.CS.118	T.CS.144	T.CS.121	T.CS.100	T.CS.119	T.CS.114	CS.088	CS.242	CS.087	CS.082	CS.356	CS.015	CS.006	CS.238	CS.246	L.034.M1	CS.103	CS.085	CS.110	CS.241	L.024.M1	CS.044	CS.151	CS.330	CS.113	CS.189	CS.358	CS.311	CS.304	CS.207	CS.338	CS.325	CS.078	CS.150	CS.336	CS.234	CS.320	CS.339	CS.318	CS.361	CS.223	CS.227	CS.163	CS.080	CS.331	CS.194	CS.321	CS.319	CS.343	CS.112	CS.158	CS.370	CS.270	CS.145	CS.262	CS.390	CS.253	CS.393	CS.326	CS.255	T.CS.055	TFS.022	TFS.025	T.CS.031	T.CS.049	T.CS.045	T.CS.061	TFS.020	T.CS.064	T.CS.036	T.CS.026	TFS.021	T.CS.066	TFS.027	T.CS.008	T.CS.142	T.CS.141	T.CS.157	T.CS.095	T.CS.158	T.CS.109	T.CS.151	T.CS.166	T.CS.152
CS.370	0.631978529724	0.625863132464	0.686355730364	0.663617475241	0.635459983023	0.65076134323	0.67680637691	0.657983866145	0.605682861714	0.649764726646	0.68751633618	0.673956583745	0.629577172251	0.66959556546	0.626736941878	0.584606542469	0.594636832083	0.678472549439	0.562486347325	0.516157323839	0.615162995333	0.537794838495	0.647285936091	0.664340076516	0.528240419074	0.623183243351	0.512427578078	0.674217976485	0.533644397354	0.599275881537	0.575824701674	0.588393752175	0.560833385565	0.571147483263	0.556825053337	0.553050894876	0.640230550474	0.546128983121	0.529042644829	0.650667515088	0.511870138529	0.573639616994	0.583966888651	0.581225320959	0.598910777087	0.649866197059	0.494701424197	0.471719041576	0.455206122149	0.559854253811	0.444749209866	0.495582747062	0.511390288569	0.462152640021	0.481626556839	0.560477099752	0.55134318734	0.56092351759	0.495039186838	0.531843922003	0.647178924158	0.61872066076	0.557600384675	0.589589200219	0.561738234319	0.579398717244	0.605363562674	0.615002857028	0.610596036049	0.612218038394	0.604115136015	0.715706173526	0.660244749329	0.659157559245	0.575519286348	0.651789017003	0.68645619477	0.673602806677	0.651435103812	0.663068127592	0.644825035038	0.680890709687	0.64963615325	0.675900046003	0.556131549449	0.660399513664	0.618009471565	0.653585835669	0.683510451349	0.683357298751	0.708183046051	0.627107237304	0.665517574976	0.638099024751	0.698375536751	0.702565673797	0.651894851705	0.629291108522	0.604537418956	0.613091046789	0.621695152053	0.633364240572	0.592473629447	0.666687539057	0.696365267385	0.619491564417	0.564163863213	0.529711223267	0.637553242104	0.623289699774	0.633013117298	0.62659143653	0.651243060159	0.61184280091	0.546944860189	0.676445217909	0.662310235431	0.579180553172	0.557480585158	0.645317861773	0.517170356655	0.63147067388	0.520182541581	0.596635086674	0.520053089826	0.690864876142	0.61024743796	0.586020947658	0.521688093913	0.606785937606	0.62859286643	0.497239731906	0.55646808384	0.587142391692	0.616645880683	0	0.493698903269	0.501652712478	0.518613504694	0.507430128286	0.646147988905	0.557964062247	0.541353287741	0.525760741523	0.621808353966	0.639380668118	0.601961893092	0.620801849096	0.58370981728	0.654520642043	0.57468917216	0.656178865753	0.596275387625	0.653671846735	0.632873339971	0.638333007736	0.663949004982	0.616780129308	0.606605779884	0.681645088207	0.676293500383	0.679900705502	0.691785688316	0.635704098793	0.672523049694	0.653993727132	0.618765844233	0.639212015652
CS.270	0.646713810949	0.631098987612	0.686525249642	0.658273762444	0.645513768193	0.67101558754	0.671558142555	0.659282936316	0.624162794255	0.676835048396	0.687938807284	0.673156712256	0.63662039723	0.672385334812	0.638757171951	0.57394510278	0.586449599411	0.686076737792	0.610357510416	0.543672047872	0.632932891728	0.54956911872	0.62938529363	0.672894082599	0.532914489534	0.598694328438	0.542426427529	0.648617337565	0.569476519946	0.588593667944	0.543567752205	0.584449945761	0.536506763429	0.567088970053	0.560792903505	0.54767136691	0.662389345033	0.522327798823	0.515464649221	0.621300259198	0.547295261466	0.619631955826	0.578749034065	0.576474639288	0.573930889421	0.613555999765	0.501994129154	0.50530254807	0.482655681273	0.555863202099	0.46856897816	0.530598628826	0.505277095534	0.481828575693	0.487194664725	0.489362909456	0.560974164664	0.55011875957	0.503320525275	0.526114038089	0.666369453628	0.608989313809	0.601720168437	0.58603467478	0.598335592328	0.589815495462	0.628269946298	0.626675320905	0.615807862543	0.632031669773	0.629527488072	0.697914799465	0.632957925335	0.663748217695	0.57777699065	0.666718232873	0.688517599532	0.682900566304	0.657686615301	0.679744122138	0.633943055075	0.691423632962	0.664205599528	0.682233464055	0.559888262316	0.66831154309	0.640934657818	0.674303172665	0.69244356751	0.674566051816	0.705484795714	0.627281284092	0.679573484639	0.646997153476	0.643846156697	0.700064417087	0.645345648825	0.654969873276	0.613192703207	0.622197107163	0.621316151941	0.651799279715	0.57454396662	0.687674781183	0.678309560261	0.645624573351	0.596948448335	0.530740470137	0.654485385338	0.584069957838	0.602975266844	0.634656531471	0.627791176559	0.589880964242	0.554923934942	0.654635923395	0.66540947805	0.545406233761	0.554682667886	0.609139085964	0.513405224731	0.606431228216	0.501878701101	0.578026224015	0.510541809768	0.653098869226	0.6156300796	0.586297464869	0.538010823742	0.574478584912	0.651517265983	0.519682672025	0.547649847926	0.555134733644	0.627587588694	0.493698903269	0	0.550330459152	0.523215796001	0.508799371168	0.593378714191	0.607039402009	0.522160041021	0.493647234418	0.634411280554	0.646008593012	0.607890844942	0.638809786035	0.573332695523	0.656212435962	0.620277350851	0.643293957462	0.622023946593	0.655299746234	0.599227304896	0.652306398364	0.662726486635	0.665987286731	0.639944136798	0.670839443315	0.665778898891	0.646811533399	0.68836700017	0.637635086779	0.674272232285	0.649084418486	0.629260332373	0.636227265831
CS.145	0.525358689343	0.534089740892	0.601397742644	0.616452054451	0.550554636321	0.611253501839	0.598930983647	0.548137004201	0.625993811116	0.62154530346	0.628628794954	0.653776816168	0.569725976281	0.585169449734	0.574082733446	0.544292636863	0.597210579822	0.716187644822	0.534014716351	0.598547020181	0.516254927699	0.545425218823	0.567898368681	0.635278466023	0.560684292193	0.634093213334	0.555581089201	0.681676021712	0.478919032057	0.653121370594	0.569221803178	0.56438302526	0.583254806946	0.571923866224	0.445022937173	0.613368573361	0.684031876375	0.553953850192	0.563996941432	0.67103232461	0.4956959608	0.508882390126	0.616708215117	0.535919778381	0.608411231535	0.645779927277	0.476348358042	0.501059846312	0.473894699235	0.540625712951	0.516577611455	0.538535670263	0.521634321104	0.493763076709	0.554888579114	0.613846724917	0.645193205634	0.59831029963	0.564693146165	0.547306699602	0.542203200787	0.597695618559	0.510644824864	0.578294737973	0.541379126966	0.502535186102	0.532571667775	0.514370952337	0.539708496613	0.52583774171	0.509717081804	0.703692558575	0.613465919724	0.647239538379	0.565892213933	0.574813863899	0.595369495953	0.578044509195	0.566637103923	0.600515088057	0.560319702596	0.606926099233	0.594349762215	0.603618393145	0.517556859146	0.59479740143	0.534788727	0.612098793179	0.643727148966	0.634715913627	0.671248405084	0.543021995091	0.616907248697	0.589003877836	0.662001485026	0.654334498453	0.570973184452	0.581121009863	0.533346514736	0.584615082765	0.608685037054	0.611952322351	0.638465857794	0.597371569248	0.602382098639	0.562452706271	0.540024116891	0.558217547418	0.588827231553	0.621544270116	0.675951700605	0.558413889281	0.655342450237	0.628313063408	0.55299552395	0.717251940936	0.577909977641	0.562838157604	0.531690905803	0.631792096823	0.525808887712	0.60794158881	0.543066765207	0.566817730052	0.534301803758	0.734188170356	0.604352741943	0.583395887566	0.517222746152	0.676553186569	0.540168400494	0.517463999687	0.588608433354	0.61240436264	0.639674330563	0.501652712478	0.550330459152	0	0.584352100085	0.544835740441	0.697381874302	0.589265220136	0.54088868561	0.506747368308	0.573296149036	0.544238703353	0.512471412936	0.559212313283	0.582693189201	0.554455686154	0.518606104172	0.549477238051	0.541107065776	0.617836290581	0.671625677558	0.571122924865	0.578418036916	0.515691632865	0.518681641392	0.595541216449	0.62079017831	0.598631427353	0.598328153691	0.503938987528	0.553619586805	0.549935932416	0.516131348569	0.541952170486
CS.262	0.644115332882	0.620981770163	0.691202929228	0.634268439543	0.631220257338	0.665655415963	0.670708322128	0.65768081003	0.661815994858	0.648155543064	0.702838630589	0.659313680397	0.639948942412	0.684852840419	0.633980215393	0.566868166702	0.587764327489	0.649965237334	0.588427899319	0.567740562232	0.672904184499	0.583820300931	0.62489207099	0.690132705657	0.609051693971	0.605337898596	0.555992337165	0.63783994874	0.624895345188	0.60775626765	0.620695945012	0.659888418954	0.601867235635	0.577648468128	0.589224053919	0.557415791384	0.6799206684	0.584746589647	0.53222310164	0.619752591543	0.577270264598	0.604927633085	0.613356499374	0.578950686924	0.604831565215	0.622523563623	0.56107538419	0.584326476583	0.560841243221	0.61715827937	0.546074047157	0.578589561595	0.574790836638	0.528231306156	0.551717882608	0.5873290645	0.602697243166	0.541882208481	0.575393524827	0.559272475109	0.664813087427	0.572718892391	0.59173147968	0.553504907657	0.600166826323	0.620035842612	0.624308785523	0.631341170487	0.627224605161	0.656674788247	0.607674800106	0.666829982541	0.607475547079	0.637480128054	0.606608094796	0.677844098588	0.691269919891	0.697329497726	0.67793421371	0.690636672931	0.663294588664	0.684857860653	0.664839971895	0.68828817042	0.531737627732	0.678696756091	0.663015692877	0.677273039161	0.697928628498	0.674269793052	0.663737346553	0.631223592371	0.657020862247	0.681309660086	0.640125757059	0.691130364381	0.638897890515	0.634962048139	0.652900958932	0.605977529293	0.643324471082	0.649592292965	0.609316595716	0.685063361321	0.672956044664	0.608200579645	0.643263276577	0.555022380632	0.613566295406	0.597070812095	0.592573102205	0.616383373422	0.674282634729	0.601663260205	0.588201387882	0.630270355394	0.652348548192	0.573167278545	0.583588465236	0.602385633022	0.548219669387	0.588757722225	0.551869300722	0.602886657536	0.573838657912	0.673936170994	0.642899985722	0.597690966429	0.585446970152	0.595115008702	0.662652170436	0.528655149612	0.567538885048	0.586887075976	0.608478977153	0.518613504694	0.523215796001	0.584352100085	0	0.586016348755	0.606320060003	0.618891016165	0.531909380129	0.545677399602	0.631067850687	0.675721305106	0.586191055603	0.613061705	0.536246229496	0.634011779959	0.616155660893	0.66794957043	0.587820889201	0.65024813326	0.578642406849	0.616000916851	0.671876155965	0.62482686689	0.588559134711	0.650834516842	0.64425151287	0.651565022191	0.695125308638	0.665410756331	0.689574207882	0.64319152908	0.654778809899	0.641350564936
CS.390	0.649343754868	0.6119968543	0.690025223791	0.646954720436	0.652326138088	0.663431830261	0.666602117711	0.656520993064	0.598180692888	0.678471048035	0.687254258769	0.677606143492	0.639936114628	0.66472178472	0.655887518241	0.582515895386	0.584574247099	0.670843128835	0.582514896476	0.584519548498	0.621016378511	0.573207582134	0.623326935001	0.655075938549	0.513241985148	0.594271397641	0.50086947915	0.660263426438	0.543262233441	0.582131282863	0.567639609512	0.574624149433	0.51836550048	0.584119813534	0.556424365574	0.587766081763	0.650920489478	0.562766314111	0.537593227679	0.636840500413	0.543501973896	0.585795870227	0.617618533822	0.575827344923	0.585367315984	0.60379332986	0.491042028508	0.493858406596	0.483431428835	0.581621731429	0.484251901936	0.531098443486	0.483986518414	0.503816612274	0.528125027212	0.499924027704	0.573072906784	0.553057404656	0.482673391972	0.516118760385	0.647442530249	0.593853803494	0.59216909833	0.597029582596	0.587446332207	0.58821807658	0.632586825142	0.615832564148	0.608476952905	0.617638940084	0.628971960832	0.757510583888	0.689710665667	0.687048566194	0.577185594351	0.658970029176	0.692699133543	0.67829264057	0.649181886928	0.659140001164	0.672662628661	0.690749888423	0.657882004213	0.666621486039	0.56755389311	0.668735143719	0.652190220837	0.688826815918	0.674375929489	0.681364636109	0.712144278871	0.634865952467	0.657852786015	0.642802189463	0.694162523762	0.693968799399	0.637193580506	0.636518004451	0.621487272954	0.641341074245	0.623198651052	0.641499681144	0.5890362111	0.666327595007	0.695542114137	0.616222038194	0.58482739313	0.555907938707	0.652068410901	0.628812377204	0.660810534378	0.634211704662	0.593116120394	0.592509185035	0.540435189717	0.67382865807	0.635924320873	0.576840384171	0.56543189959	0.640165130033	0.496747069938	0.625938877094	0.509685830979	0.622430397561	0.505052118646	0.669856623216	0.615216997097	0.583282371439	0.550862032512	0.627261568442	0.626140582357	0.514732057252	0.527908060292	0.613470154889	0.59951338493	0.507430128286	0.508799371168	0.544835740441	0.586016348755	0	0.651179599114	0.586094967252	0.537496725438	0.528664259645	0.628607604692	0.653926575837	0.603887292469	0.623723114867	0.619077528055	0.649475309799	0.604829488854	0.65014467208	0.634108159478	0.646541600588	0.658736513171	0.644955033138	0.683059561665	0.653636475489	0.637903369223	0.684546334044	0.679455300404	0.668351036656	0.692062973103	0.644002236899	0.663209080164	0.654024239304	0.62958521097	0.63504765064
CS.253	0.752649757137	0.727447416651	0.76676564922	0.682630239837	0.734104648151	0.756540727757	0.734025716213	0.757943825926	0.694409050447	0.741795861636	0.759619425135	0.702532078021	0.729270093909	0.753098372429	0.750035629418	0.670700000671	0.62567600862	0.624587140151	0.704792570256	0.59845549627	0.739927878295	0.665105352025	0.705865108601	0.709934661198	0.620459734975	0.632495747667	0.635024495964	0.653729245422	0.682704150943	0.624021659986	0.636080106271	0.675007964409	0.642595171729	0.608035662525	0.673851172643	0.593927140635	0.684389533247	0.648592736037	0.606527081536	0.511180193812	0.690567547829	0.734456038434	0.672798571039	0.638312183684	0.605419171078	0.567936156412	0.664345000576	0.654321541616	0.647450541808	0.679420683777	0.640802779645	0.644548091794	0.644884281628	0.622540610998	0.619387853315	0.621631902038	0.577001367933	0.578778643093	0.620087428749	0.581222305507	0.726570893728	0.662001327469	0.694660296329	0.683456340686	0.69397675176	0.703012608758	0.716621067948	0.710461726345	0.721217190012	0.736529145204	0.71287558921	0.667105542812	0.654298368145	0.693979646961	0.670013284312	0.749921874354	0.762530406888	0.768562317267	0.743091965728	0.721165244517	0.733292436435	0.761940394983	0.714863034639	0.732840820944	0.67744177666	0.769996652179	0.737224262875	0.739883768563	0.753399656882	0.727967392384	0.719914271551	0.714693298374	0.699530028944	0.717024811544	0.647670767627	0.783233189302	0.704081200882	0.70612276181	0.699800134362	0.718086606411	0.672388148864	0.696800373553	0.638788591317	0.757337232197	0.738118176357	0.694469137716	0.702576916799	0.597018320862	0.720468641745	0.600230523325	0.597740085416	0.69267718743	0.666601814883	0.564972024189	0.659844858429	0.63808108724	0.720059013488	0.624362695448	0.660519893987	0.607004261122	0.632619696271	0.652194522167	0.622754627166	0.636299393292	0.61939127263	0.630788547695	0.619140693268	0.661719270709	0.664549521933	0.591673272793	0.711029336959	0.654587884029	0.646886460816	0.62407966209	0.646450184033	0.646147988905	0.593378714191	0.697381874302	0.606320060003	0.651179599114	0	0.670629596187	0.58704215071	0.628573617417	0.734275239537	0.745667907668	0.700366158706	0.713504716237	0.660513452651	0.715527306933	0.712886275864	0.739163250627	0.720674027413	0.705963139587	0.624106288952	0.728578192309	0.735826814854	0.746036929814	0.721114425489	0.744940471813	0.745053483786	0.721185223461	0.757420797508	0.73742334217	0.757516472421	0.747898824276	0.738287653872	0.70166843539
CS.393	0.660815760224	0.638177137999	0.706757760937	0.635789718036	0.671805190317	0.679446276804	0.672463924333	0.687562262187	0.611944070507	0.649032395829	0.707541771943	0.641780678641	0.654172991431	0.688645749424	0.636096439851	0.598234961949	0.601866758815	0.703220469701	0.65092126126	0.643657748345	0.654218593171	0.597893836993	0.639809843782	0.624621744191	0.585760756164	0.634161843782	0.612287919486	0.642398616777	0.595366703476	0.667502071262	0.589209244262	0.605993989678	0.605864058451	0.600852116359	0.596498929366	0.638815256296	0.637071305668	0.590982669237	0.597870307891	0.643984076462	0.576362961832	0.653692030119	0.584933261826	0.584231391469	0.667782941991	0.718272900734	0.611972662166	0.589533356503	0.59416325946	0.603208747792	0.590869672415	0.574730713229	0.593418712635	0.562772724129	0.606388400648	0.614825467157	0.630856458135	0.634145907832	0.606937238439	0.638966246268	0.645020882231	0.663065255708	0.624680385882	0.643568276045	0.655344360877	0.638956040567	0.638074799456	0.641327765129	0.640093422937	0.653086147451	0.6095922658	0.703767187128	0.664304857153	0.642858857788	0.637806353746	0.692400507762	0.710732952759	0.696352851606	0.683136855959	0.639181171358	0.683886805113	0.701532425117	0.665311750715	0.682616867082	0.668216347143	0.679889589342	0.651415670931	0.673249724267	0.694705880331	0.689574217025	0.694226934844	0.637258569416	0.647018954482	0.63260411317	0.666972010222	0.665735852641	0.6495080316	0.662177265193	0.632792957534	0.630444975014	0.636149747502	0.642304691409	0.622957350573	0.683954048233	0.697264338233	0.627021589054	0.604883012307	0.621381056573	0.650452147231	0.675416458269	0.698410997857	0.617866989307	0.602970129315	0.623168048441	0.577337156529	0.703252823171	0.645211654442	0.614619715223	0.600854470187	0.659486710796	0.618702889499	0.642327668099	0.623283933419	0.573969273332	0.599533905986	0.727917241375	0.60564063605	0.623273344208	0.619227727133	0.674254415783	0.62998543697	0.628970403798	0.616145345727	0.582852677132	0.592406557503	0.557964062247	0.607039402009	0.589265220136	0.618891016165	0.586094967252	0.670629596187	0	0.62393139329	0.612935551451	0.658635041913	0.675953862646	0.644983677919	0.636995438986	0.683812710925	0.640457848632	0.644783515981	0.67906565733	0.647720609602	0.659291401059	0.691145148926	0.665510896559	0.695821118949	0.655424233614	0.62624371415	0.693373982029	0.684250533682	0.667605608861	0.69768149973	0.659273847387	0.698343847843	0.689534608344	0.649434011206	0.654772671231
CS.326	0.619020629874	0.595876864274	0.65134385365	0.606682196552	0.617899625141	0.65022129682	0.615091081697	0.633668147541	0.637427156468	0.668096661141	0.626651667938	0.638374842827	0.633073825766	0.63799138223	0.630707237971	0.603748254837	0.56684841204	0.639264440974	0.57991669174	0.583470150146	0.599771172764	0.581671170548	0.603879240226	0.641906182971	0.538923259336	0.58388996828	0.536203528267	0.632590366536	0.566722005618	0.589361733191	0.566630269217	0.58463791583	0.521720031764	0.549970112145	0.538313315108	0.566911793833	0.652217949218	0.547706320025	0.52270433209	0.609051332234	0.556120031797	0.589187695188	0.6077738079	0.563484075258	0.577714192053	0.573624785381	0.486753281391	0.534810250252	0.518722478041	0.598255121358	0.530436678053	0.55142258372	0.5396925943	0.526706137363	0.545218833357	0.561421973193	0.607485272742	0.57344039907	0.568247029743	0.525907542085	0.610761827194	0.578069687892	0.566128097382	0.583786972836	0.566732073634	0.577484917644	0.591273847749	0.580913078993	0.612261439828	0.605515368018	0.601445723925	0.705220030995	0.640241557564	0.671674186181	0.582070994547	0.607440368764	0.644536017188	0.633569756902	0.596963645323	0.630019563779	0.61479611185	0.643361858538	0.616818472393	0.614927465837	0.517176360101	0.631383269773	0.614364603407	0.64834873439	0.626427406971	0.606997369211	0.703722089967	0.585635849398	0.634752133225	0.599255980622	0.63491332127	0.676085431178	0.593215143529	0.605491695233	0.568298148746	0.618437879727	0.621294835773	0.598530393905	0.601064236801	0.640337280107	0.643682061699	0.600936830069	0.58595393294	0.481746397596	0.648866525197	0.552938494334	0.626286017563	0.620167886751	0.640549614154	0.542360781374	0.55550220366	0.648093654182	0.63914459179	0.523001884492	0.567547379492	0.578973424703	0.507568186627	0.591546140462	0.515482305307	0.600344486005	0.525837171687	0.657113271439	0.597408348925	0.560590619421	0.522783528493	0.594808437015	0.619334564783	0.508426523812	0.518167876262	0.586351962662	0.603560906424	0.541353287741	0.522160041021	0.54088868561	0.531909380129	0.537496725438	0.58704215071	0.62393139329	0	0.502371767686	0.606447148412	0.609479123443	0.575507523681	0.59858144549	0.555294795507	0.637895858423	0.611161039847	0.612198171094	0.602737177607	0.610550265034	0.60980387723	0.624472807285	0.621682679913	0.622955306943	0.611913373117	0.642031682598	0.655518198768	0.619913670582	0.647041595228	0.583635327303	0.607421907826	0.621406292833	0.580385327218	0.587957796221
CS.255	0.599394092462	0.59308636473	0.643211384456	0.62173672142	0.613743460007	0.610067092413	0.613001909877	0.595404894974	0.604550083115	0.641863662453	0.621926287958	0.63594375857	0.601398546993	0.618084880735	0.626234527641	0.588321495089	0.583454610503	0.681025899207	0.53573365392	0.564870444526	0.57737484348	0.568038163271	0.59415771082	0.633716436969	0.532542752501	0.612021289061	0.529481098491	0.64934824229	0.548516157881	0.588781572618	0.566880008733	0.574606756187	0.537766360658	0.541737842007	0.515626644049	0.56826503468	0.679376773704	0.544850763623	0.508852315564	0.628781090926	0.534977764558	0.553093760689	0.621288844374	0.567773467392	0.583800090098	0.616379609626	0.495087556571	0.510999399254	0.465209545333	0.587761537009	0.479032194551	0.520106574349	0.521636610817	0.503060266544	0.499586824418	0.562462867158	0.561585737174	0.536521705478	0.558995745217	0.513306965749	0.625484269169	0.607356958719	0.567374501437	0.619713044542	0.541924145201	0.560899713613	0.584421677431	0.597414622693	0.592498510086	0.578866769329	0.569620270902	0.736497561103	0.669639117366	0.653297446872	0.57166602247	0.587486621847	0.622087254811	0.610404969521	0.587023524868	0.621739097409	0.602697714739	0.639261232391	0.600544053696	0.607094650979	0.513723991299	0.628177081602	0.58512718231	0.636232220756	0.60615810815	0.629065708943	0.700520566625	0.571045935884	0.654911212033	0.60718777006	0.679652938795	0.670529489507	0.594207707827	0.612229240674	0.55725220635	0.609254953855	0.578251093827	0.576831652599	0.58377161154	0.648570563105	0.650496980445	0.597709590919	0.578539564328	0.517071692742	0.631398236202	0.573887095198	0.650604258501	0.630781913642	0.664127773755	0.573136294827	0.539631362802	0.6757099084	0.649667904156	0.52961973796	0.554124851576	0.609296919014	0.50011365135	0.614900910156	0.506888640674	0.608038772445	0.538494129034	0.666867376078	0.614077230166	0.563123518603	0.471943780578	0.620113945543	0.607618354134	0.506622293875	0.521902951045	0.582320649056	0.587833596181	0.525760741523	0.493647234418	0.506747368308	0.545677399602	0.528664259645	0.628573617417	0.612935551451	0.502371767686	0	0.602757329556	0.602190293916	0.587848082405	0.594111712375	0.559432877067	0.628209488753	0.603021319781	0.589082713745	0.585878117883	0.589132581154	0.635034816556	0.626459832076	0.60705936769	0.623914411722	0.618391919682	0.658736585777	0.641782166011	0.613239277981	0.641091737598	0.561784554192	0.612599738596	0.621278297616	0.584379863214	0.592729489974
T.CS.055	0.488232419012	0.549572459152	0.512929170719	0.588061431436	0.519619482044	0.555733816695	0.535203897784	0.501842421242	0.604686385495	0.565728936659	0.60146759115	0.58614635618	0.576174634048	0.511096721741	0.525206511778	0.571092548511	0.65990986131	0.719827516184	0.577305908648	0.673617036589	0.541059070671	0.620315354938	0.558893839483	0.608289225458	0.647217035638	0.647642669676	0.648532915215	0.662040680618	0.56491986077	0.67464664771	0.60961338009	0.588586762687	0.66733922471	0.651380562117	0.551704065838	0.672085448651	0.688118988138	0.607240864108	0.633767823919	0.694981154016	0.575300975819	0.555505904587	0.631431634839	0.608407455792	0.658106998764	0.710540112392	0.586350414981	0.635998378147	0.618043342545	0.592816547322	0.611489048495	0.649328288984	0.597371305818	0.642048531493	0.631531781029	0.649520991457	0.72058519023	0.656973713465	0.676124640548	0.641454962145	0.531101743631	0.605828996696	0.565559312464	0.581256217194	0.568540684408	0.551980885967	0.524527088324	0.489620797771	0.540313999929	0.541049203978	0.543407956034	0.728982450562	0.657202994884	0.586963562949	0.602184405909	0.554067152366	0.517664343132	0.537606677358	0.52778424356	0.596215312175	0.559069340506	0.554641024972	0.564584767628	0.555027112437	0.551171931349	0.510407735142	0.572006854317	0.58356572081	0.58925965532	0.577030978585	0.614568952905	0.53865462646	0.578689878166	0.60706281438	0.669393706524	0.549472003897	0.511671297965	0.569638924128	0.55971758335	0.529147623793	0.595735693271	0.59096447746	0.620541425818	0.533742341333	0.540683722599	0.548323142856	0.631364333974	0.603869584262	0.552861529566	0.636845002242	0.737475891224	0.580912412464	0.690035783088	0.662024203185	0.646001434193	0.7248832132	0.552883695948	0.592315678054	0.584564758602	0.676311360205	0.566405807187	0.64554760454	0.624548337568	0.641365473553	0.621269813295	0.75791113463	0.643146703264	0.592881468816	0.588694563292	0.70537379758	0.536886196201	0.647238550976	0.623535822054	0.628315533621	0.632050986099	0.621808353966	0.634411280554	0.573296149036	0.631067850687	0.628607604692	0.734275239537	0.658635041913	0.606447148412	0.602757329556	0	0.519679016272	0.559765698775	0.520889523316	0.612126009384	0.547163829627	0.585306264903	0.506998100085	0.489126891442	0.553515536924	0.680714258043	0.551497497201	0.496830079314	0.522501161548	0.568668507967	0.52801015288	0.516788125448	0.54366304837	0.537836889649	0.510701424235	0.521841646445	0.4887545359	0.506389189537	0.528946542936
TFS.022	0.463552911363	0.538737228948	0.479621899557	0.600445615074	0.471521875104	0.516285433209	0.483453173245	0.423932135072	0.629540583368	0.602182699356	0.520159734598	0.608443853105	0.512940270048	0.468897721871	0.511182683537	0.599808937268	0.69964761094	0.772282711925	0.527757421614	0.700736246815	0.45068591652	0.650944609096	0.542805352968	0.628619706162	0.650043305591	0.670851304971	0.664706446454	0.698725542032	0.505194829455	0.737006615054	0.642960925131	0.546441635433	0.684721397444	0.677997853247	0.497998883193	0.70083438888	0.719379199355	0.609458904666	0.656256360482	0.707741106323	0.582610666787	0.483751958994	0.681564772195	0.628097131269	0.711748798252	0.74091560637	0.590320942768	0.636115533733	0.610566244563	0.553659639595	0.636683479865	0.627373931964	0.634614346638	0.640877773634	0.657754624821	0.686650288213	0.734730607931	0.67599148453	0.681466694626	0.657835986369	0.499066455741	0.639170527358	0.547163374246	0.596111330527	0.523346463478	0.51892050579	0.518770310537	0.457812184397	0.505446957656	0.470537991033	0.537691338115	0.74829549479	0.677439594994	0.652758791301	0.624899883642	0.450006954058	0.435501081418	0.432708802043	0.476924224684	0.579887642987	0.472670396666	0.458630806251	0.516725533762	0.504462643409	0.538490892449	0.477866076308	0.497080607432	0.528309337065	0.522460550418	0.55001482654	0.67211770107	0.451463107921	0.619606702228	0.537285538564	0.700262178124	0.608452505811	0.550587793257	0.589335802128	0.490460072268	0.585693951964	0.578552735398	0.552334414848	0.669952767604	0.519846169143	0.533750380116	0.538078064387	0.591116858889	0.639404793713	0.577514269355	0.650385616962	0.779100225817	0.60646228737	0.70773155077	0.691065365452	0.64675460854	0.776913747257	0.57139118191	0.584832724949	0.586823434151	0.679769830637	0.592786992591	0.650346492687	0.652284732002	0.682013626799	0.648939721304	0.79347183352	0.668343410475	0.610286289173	0.55627661458	0.756043707711	0.538318739278	0.650572527663	0.669505122906	0.677771922527	0.682977280296	0.639380668118	0.646008593012	0.544238703353	0.675721305106	0.653926575837	0.745667907668	0.675953862646	0.609479123443	0.602190293916	0.519679016272	0	0.530855855759	0.526268891405	0.645224692279	0.54904731311	0.566937500591	0.375689554593	0.489812350717	0.547958277649	0.730010947358	0.549526078008	0.45694077301	0.470612688797	0.588921501334	0.534904841789	0.551107809012	0.548982973521	0.44225619455	0.428953691104	0.422110487417	0.46950683006	0.458847986193	0.486549821159
