L.022.M1	CS.280	CS.257	CS.354	L.025.M1	CS.264	CS.245	CS.039	CS.091	CS.101	CS.011	CS.094	CS.092	CS.277	CS.172	CS.063	CS.305	CS.371.1	CS.301	CS.062	CS.248	CS.368	CS.229	CS.118	CS.373	CS.127	CS.040	CS.064	CS.388	CS.065	CS.282	CS.041	CS.380	CS.203	CS.232	CS.292	CS.375	CS.236	CS.125	CS.205	CS.213	CS.376	CS.374	CS.128	CS.136	CS.256	CS.395	CS.348	CS.183	CS.372	CS.386	CS.323	CS.178	CS.182	CS.359	CS.369	CS.214	CS.181	CS.385	CS.129	T.CS.028	T.CS.023	T.CS.085	T.CS.025	T.CS.001	T.CS.019	T.CS.050	T.CS.024	T.CS.038	T.CS.062	T.CS.048	T.CS.016	T.CS.020	T.CS.071	TFS.023	T.CS.105	T.CS.106	T.CS.091	T.CS.123	T.CS.092	T.CS.147	T.CS.114	T.CS.180	T.CS.107	T.CS.144	T.CS.130	T.CS.156	T.CS.097	T.CS.117	T.CS.111	CS.006	CS.242	CS.241	CS.082	CS.110	CS.088	CS.238	CS.015	L.024.M1	CS.085	L.034.M1	CS.246	CS.356	CS.237	CS.087	CS.304	CS.165	CS.347.0	CS.274	CS.151	CS.113	CS.044	CS.311	CS.228	CS.233	CS.387	CS.325	CS.336	CS.338	CS.189	CS.321	CS.339	CS.322	CS.152	CS.331	CS.194	CS.223	CS.361	CS.318	CS.285	CS.112	CS.163	CS.320	CS.158	CS.319	CS.255	CS.262	CS.393	CS.326	CS.390	CS.370	CS.270	CS.253	CS.145	T.CS.066	T.CS.055	T.CS.036	T.CS.064	T.CS.049	T.CS.045	T.CS.031	T.CS.043	TFS.027	TFS.022	T.CS.008	T.CS.026	TFS.021	TFS.025	T.CS.061	T.CS.109	T.CS.095	T.CS.152	T.CS.157	T.CS.166	T.CS.141	T.CS.142	T.CS.158	T.CS.151
CS.319	0.707659556967	0.672617721329	0.679715643257	0.680775181102	0.673742754725	0.661432045538	0.641722109069	0.640811572338	0.56948650895	0.703436559779	0.658732886551	0.659633366241	0.678793406496	0.57104404004	0.659800216627	0.634213896708	0.616583580882	0.585890153815	0.51545521367	0.642777867933	0.528840907298	0.567114226274	0.540432567287	0.660101977952	0.519035111042	0.530037484796	0.676075287194	0.635838005878	0.643226254919	0.545382489834	0.482596634283	0.607680920997	0.587438195641	0.593757383647	0.618520257819	0.569934119689	0.558872824952	0.646009901315	0.480528869595	0.532529397739	0.498478468097	0.473592180107	0.542498044322	0.503227974299	0.541853940003	0.50701495131	0.539006652597	0.548912244392	0.572910996171	0.486716450708	0.604762268029	0.458512542355	0.613582778838	0.49902937907	0.584761875524	0.613091992725	0.535589405594	0.516156343001	0.487500252952	0.600426553692	0.569253208521	0.719296007844	0.616597292696	0.593256676686	0.5955974429	0.607569240481	0.626649760833	0.587178609642	0.679847517398	0.640505796025	0.607555667568	0.57264989164	0.711935198379	0.604687434033	0.605871485935	0.719194514008	0.693906015093	0.681178333869	0.600245040836	0.67484678351	0.689601992501	0.693107453902	0.657243739356	0.649875115538	0.654916113682	0.643781607345	0.643634398106	0.678639157242	0.640565935408	0.653773551635	0.632663431088	0.622930229573	0.671079997262	0.654470181827	0.619746044782	0.687367622862	0.633464931971	0.693956374962	0.684672809926	0.647863802343	0.615783398069	0.597129789453	0.645108699449	0.58584407278	0.653992479995	0.627382201445	0.623525387259	0.596766109365	0.518707341328	0.559926053719	0.650436581915	0.618601777271	0.632756083177	0.630464537075	0.68636234064	0.488624990589	0.664551617734	0.537879729819	0.561106212167	0.601271623145	0.620134117314	0.58570991193	0.501781606667	0.58384288025	0.520434369041	0.600205987339	0.494395574462	0.563718726667	0.432685998575	0.583956103705	0.585768662214	0.620833078956	0.499260940639	0.61012351238	0	0.506622293875	0.528655149612	0.628970403798	0.508426523812	0.514732057252	0.497239731906	0.519682672025	0.654587884029	0.517463999687	0.675634011065	0.647238550976	0.664757266388	0.630047111925	0.518104149132	0.642151927807	0.636539325832	0.638708160988	0.619133062786	0.650572527663	0.588520786444	0.663899862822	0.649833622544	0.55980447671	0.540430859614	0.665554560072	0.692335275262	0.642056449922	0.680282750651	0.615121218305	0.671656865116	0.658504085852	0.628998402636	0.644190318607
CS.255	0.621926287958	0.618084880735	0.63594375857	0.640455450353	0.668658279523	0.624652382739	0.636039918931	0.638425751948	0.579821166252	0.633709922516	0.593199015182	0.678336651516	0.622330555921	0.551463980764	0.62173672142	0.630967903538	0.57737484348	0.588321495089	0.513491305122	0.59415771082	0.519546021547	0.545139213656	0.568038163271	0.635391804233	0.529107395408	0.527490819682	0.659663335743	0.608010861873	0.695192561232	0.564824226695	0.537766360658	0.621288844374	0.553093760689	0.594728005059	0.574606756187	0.544850763623	0.567773467392	0.679376773704	0.530768442891	0.583800090098	0.56826503468	0.508852315564	0.541737842007	0.534977764558	0.566880008733	0.499586824418	0.520106574349	0.51067671212	0.561585737174	0.479032194551	0.594047451552	0.465209545333	0.587761537009	0.495087556571	0.616379609626	0.613282784398	0.54527890318	0.521636610817	0.510999399254	0.538772709999	0.546223449076	0.736497561103	0.597414622693	0.570597879948	0.593367563764	0.624892084651	0.615351063055	0.540826502728	0.581062318951	0.568432610102	0.59178093545	0.54967645229	0.635675917831	0.578866769329	0.6011657272	0.628239099925	0.630832751418	0.617111394952	0.579268811826	0.64234849833	0.622087254811	0.629065708943	0.621739097409	0.597746744581	0.628177081602	0.579555318393	0.59275223527	0.639261232391	0.580431289861	0.608850007061	0.594207707827	0.571045935884	0.648570563105	0.60718777006	0.58377161154	0.700520566625	0.612229240674	0.670529489507	0.650496980445	0.576831652599	0.609254953855	0.55725220635	0.679652938795	0.586756254558	0.654911212033	0.664127773755	0.649090972379	0.567864290483	0.554920475157	0.578539564328	0.631398236202	0.597709590919	0.630781913642	0.606045642496	0.645881448164	0.519597095227	0.6757099084	0.554124851576	0.539631362802	0.573887095198	0.607618354134	0.614900910156	0.50792766541	0.537058669056	0.471943780578	0.620113945543	0.538494129034	0.608038772445	0.506888640674	0.631837225339	0.582320649056	0.614077230166	0.50011365135	0.587833596181	0.506622293875	0	0.545677399602	0.612935551451	0.502371767686	0.528664259645	0.525760741523	0.493647234418	0.628573617417	0.506747368308	0.60705936769	0.602757329556	0.589132581154	0.585878117883	0.559432877067	0.628209488753	0.594111712375	0.612332106612	0.623914411722	0.602190293916	0.618391919682	0.635034816556	0.626459832076	0.587848082405	0.603021319781	0.612599738596	0.641091737598	0.592729489974	0.613239277981	0.584379863214	0.641782166011	0.658736585777	0.561784554192	0.621278297616
CS.262	0.702838630589	0.684852840419	0.659313680397	0.609742909627	0.669138638277	0.65596240856	0.626284132889	0.631312073376	0.607573052032	0.697668412701	0.678782529494	0.659390828302	0.688170547681	0.580975179464	0.634268439543	0.658255178271	0.672904184499	0.566868166702	0.589695902504	0.62489207099	0.58942354364	0.624282434433	0.583820300931	0.667168877711	0.566928523676	0.586014890259	0.680785110439	0.67448263991	0.664937249823	0.603274351184	0.601867235635	0.613356499374	0.604927633085	0.642061675658	0.659888418954	0.584746589647	0.578950686924	0.6799206684	0.556041014662	0.604831565215	0.557415791384	0.53222310164	0.577648468128	0.577270264598	0.620695945012	0.551717882608	0.578589561595	0.595028562107	0.602697243166	0.546074047157	0.580239494061	0.560841243221	0.61715827937	0.56107538419	0.622523563623	0.619425265067	0.588975877879	0.574790836638	0.584326476583	0.577421908054	0.595747623989	0.666829982541	0.631341170487	0.636819592704	0.558742634275	0.616169006833	0.628126013131	0.598635133297	0.687663419792	0.638093510255	0.60396730621	0.591320417469	0.697787510006	0.656674788247	0.616421660522	0.725485446567	0.699199167696	0.67017875282	0.624861773783	0.711618206069	0.691269919891	0.674269793052	0.690636672931	0.672654474254	0.678696756091	0.640358682393	0.66631414378	0.684857860653	0.651926813444	0.621926173804	0.638897890515	0.631223592371	0.685063361321	0.681309660086	0.609316595716	0.663737346553	0.634962048139	0.691130364381	0.672956044664	0.649592292965	0.605977529293	0.652900958932	0.640125757059	0.611776108669	0.657020862247	0.674282634729	0.630982573117	0.584198238512	0.558216715269	0.643263276577	0.613566295406	0.608200579645	0.616383373422	0.619513077597	0.66089711391	0.536972173717	0.630270355394	0.583588465236	0.588201387882	0.597070812095	0.662652170436	0.588757722225	0.548990385926	0.621783561445	0.585446970152	0.595115008702	0.573838657912	0.602886657536	0.551869300722	0.62695312311	0.586887075976	0.642899985722	0.548219669387	0.608478977153	0.528655149612	0.545677399602	0	0.618891016165	0.531909380129	0.586016348755	0.518613504694	0.523215796001	0.606320060003	0.584352100085	0.671876155965	0.631067850687	0.65024813326	0.587820889201	0.536246229496	0.634011779959	0.613061705	0.654499597209	0.62482686689	0.675721305106	0.588559134711	0.578642406849	0.616000916851	0.586191055603	0.616155660893	0.689574207882	0.695125308638	0.641350564936	0.651565022191	0.654778809899	0.64425151287	0.650834516842	0.665410756331	0.64319152908
CS.393	0.707541771943	0.688645749424	0.641780678641	0.618719868104	0.683227713081	0.631399520823	0.636571296825	0.634074922305	0.647181607244	0.68637346069	0.670802265277	0.655252835271	0.668899684752	0.634589230664	0.635789718036	0.629084544757	0.654218593171	0.598234961949	0.644409276581	0.639809843782	0.584805771073	0.610416150786	0.597893836993	0.620798995092	0.626816240986	0.603613107946	0.67087758512	0.626837620264	0.671994371825	0.586949034115	0.605864058451	0.584933261826	0.653692030119	0.632000531467	0.605993989678	0.590982669237	0.584231391469	0.637071305668	0.607107783433	0.667782941991	0.638815256296	0.597870307891	0.600852116359	0.576362961832	0.589209244262	0.606388400648	0.574730713229	0.623780158185	0.630856458135	0.590869672415	0.659386247596	0.59416325946	0.603208747792	0.611972662166	0.718272900734	0.630352041252	0.594771618846	0.593418712635	0.589533356503	0.612526790626	0.642959246845	0.703767187128	0.641327765129	0.633395141984	0.649165212695	0.609794211251	0.629345227963	0.599113816294	0.668518767386	0.642819941926	0.651481468172	0.622299285565	0.702223522121	0.653086147451	0.636365915429	0.698309588078	0.716507376293	0.714677533055	0.658015021923	0.686284459387	0.710732952759	0.689574217025	0.639181171358	0.677615359539	0.679889589342	0.655866260451	0.664421167411	0.701532425117	0.674448971262	0.661179816504	0.6495080316	0.637258569416	0.683954048233	0.63260411317	0.622957350573	0.694226934844	0.662177265193	0.665735852641	0.697264338233	0.642304691409	0.630444975014	0.632792957534	0.666972010222	0.604530751259	0.647018954482	0.602970129315	0.656141056665	0.656410823555	0.666535342283	0.604883012307	0.650452147231	0.627021589054	0.617866989307	0.591133891039	0.644587484228	0.613547156323	0.703252823171	0.600854470187	0.577337156529	0.675416458269	0.62998543697	0.642327668099	0.611257732434	0.602235976068	0.619227727133	0.674254415783	0.599533905986	0.573969273332	0.623283933419	0.642708333405	0.582852677132	0.60564063605	0.618702889499	0.592406557503	0.628970403798	0.612935551451	0.618891016165	0	0.62393139329	0.586094967252	0.557964062247	0.607039402009	0.670629596187	0.589265220136	0.695821118949	0.658635041913	0.659291401059	0.647720609602	0.683812710925	0.640457848632	0.636995438986	0.648951143432	0.655424233614	0.675953862646	0.62624371415	0.691145148926	0.665510896559	0.644983677919	0.644783515981	0.698343847843	0.69768149973	0.654772671231	0.667605608861	0.649434011206	0.684250533682	0.693373982029	0.659273847387	0.689534608344
CS.326	0.626651667938	0.63799138223	0.638374842827	0.642005181373	0.678674121872	0.603569736656	0.619479517207	0.643141614314	0.584358624469	0.677394514618	0.597106343243	0.665707245144	0.62054539779	0.579034695677	0.606682196552	0.628664711832	0.599771172764	0.603748254837	0.556638041065	0.603879240226	0.546159487763	0.553986972148	0.581671170548	0.632139355973	0.51871211496	0.536409548286	0.654566486039	0.636374005768	0.649006111352	0.587662188282	0.521720031764	0.6077738079	0.589187695188	0.610862283881	0.58463791583	0.547706320025	0.563484075258	0.652217949218	0.479541553959	0.577714192053	0.566911793833	0.52270433209	0.549970112145	0.556120031797	0.566630269217	0.545218833357	0.55142258372	0.549428123055	0.607485272742	0.530436678053	0.589024764891	0.518722478041	0.598255121358	0.486753281391	0.573624785381	0.612995178475	0.535580725061	0.5396925943	0.534810250252	0.57859774893	0.564032527135	0.705220030995	0.580913078993	0.568501907148	0.604146349305	0.614180611416	0.606089142929	0.586027011745	0.644304621168	0.613810629114	0.580975751859	0.569583557761	0.650627054912	0.605515368018	0.594937130324	0.649322415585	0.636507732001	0.618899064205	0.574826425778	0.638430581532	0.644536017188	0.606997369211	0.630019563779	0.617512181451	0.631383269773	0.585308252467	0.593338840223	0.643361858538	0.567295939911	0.612772467339	0.593215143529	0.585635849398	0.640337280107	0.599255980622	0.601064236801	0.703722089967	0.605491695233	0.676085431178	0.643682061699	0.598530393905	0.618437879727	0.568298148746	0.63491332127	0.574383479182	0.634752133225	0.640549614154	0.641484302653	0.596024781644	0.553870506307	0.58595393294	0.648866525197	0.600936830069	0.620167886751	0.601868743992	0.619871408897	0.512079031808	0.648093654182	0.567547379492	0.55550220366	0.552938494334	0.619334564783	0.591546140462	0.543620907814	0.574598026794	0.522783528493	0.594808437015	0.525837171687	0.600344486005	0.515482305307	0.607316470173	0.586351962662	0.597408348925	0.507568186627	0.603560906424	0.508426523812	0.502371767686	0.531909380129	0.62393139329	0	0.537496725438	0.541353287741	0.522160041021	0.58704215071	0.54088868561	0.621682679913	0.606447148412	0.610550265034	0.602737177607	0.555294795507	0.637895858423	0.59858144549	0.617076610448	0.622955306943	0.609479123443	0.611913373117	0.60980387723	0.624472807285	0.575507523681	0.611161039847	0.607421907826	0.647041595228	0.587957796221	0.619913670582	0.580385327218	0.655518198768	0.642031682598	0.583635327303	0.621406292833
CS.390	0.687254258769	0.66472178472	0.677606143492	0.663612534486	0.686226801726	0.662644490537	0.640068338588	0.646281608054	0.562146185704	0.688034331605	0.658676437606	0.676394105583	0.663588797632	0.607826016607	0.646954720436	0.60093637566	0.621016378511	0.582515895386	0.56367834601	0.623326935001	0.504021064111	0.583429958278	0.573207582134	0.662800285241	0.571853814698	0.531143589277	0.667330400362	0.606372989171	0.670789081148	0.558874118992	0.51836550048	0.617618533822	0.585795870227	0.635673537529	0.574624149433	0.562766314111	0.575827344923	0.650920489478	0.528384055961	0.585367315984	0.587766081763	0.537593227679	0.584119813534	0.543501973896	0.567639609512	0.528125027212	0.531098443486	0.550841667576	0.573072906784	0.484251901936	0.560387776971	0.483431428835	0.581621731429	0.491042028508	0.60379332986	0.589762532084	0.554991238351	0.483986518414	0.493858406596	0.577351491587	0.583855778372	0.757510583888	0.615832564148	0.592206508964	0.658067237644	0.608628380179	0.610668513817	0.603311109082	0.661619254986	0.642904623941	0.633560693971	0.589707185558	0.700574686357	0.617638940084	0.608305490064	0.700081006796	0.68613156634	0.686534028931	0.600075052421	0.687390913599	0.692699133543	0.681364636109	0.659140001164	0.651542525914	0.668735143719	0.646720754476	0.646735850453	0.690749888423	0.634736720981	0.645214401004	0.637193580506	0.634865952467	0.666327595007	0.642802189463	0.5890362111	0.712144278871	0.636518004451	0.693968799399	0.695542114137	0.641499681144	0.641341074245	0.621487272954	0.694162523762	0.574982949861	0.657852786015	0.593116120394	0.64790354249	0.609822430662	0.556099652543	0.58482739313	0.652068410901	0.616222038194	0.634211704662	0.617804607249	0.676429329359	0.550939027435	0.67382865807	0.56543189959	0.540435189717	0.628812377204	0.626140582357	0.625938877094	0.550157713108	0.576726406523	0.550862032512	0.627261568442	0.505052118646	0.622430397561	0.509685830979	0.603078884467	0.613470154889	0.615216997097	0.496747069938	0.59951338493	0.514732057252	0.528664259645	0.586016348755	0.586094967252	0.537496725438	0	0.507430128286	0.508799371168	0.651179599114	0.544835740441	0.683059561665	0.628607604692	0.646541600588	0.634108159478	0.619077528055	0.649475309799	0.623723114867	0.637714745243	0.653636475489	0.653926575837	0.637903369223	0.658736513171	0.644955033138	0.603887292469	0.604829488854	0.663209080164	0.692062973103	0.63504765064	0.668351036656	0.62958521097	0.679455300404	0.684546334044	0.644002236899	0.654024239304
CS.370	0.68751633618	0.66959556546	0.673956583745	0.671229081184	0.688216132213	0.648911645375	0.65907355061	0.645905059742	0.615450615685	0.684245976754	0.648874803486	0.685389182679	0.672338435479	0.597320329243	0.663617475241	0.634166195537	0.615162995333	0.584606542469	0.540330815867	0.647285936091	0.512765605598	0.565457444219	0.537794838495	0.659117561566	0.545832233906	0.553134661154	0.660273476769	0.637413522619	0.700627520331	0.536352734557	0.560833385565	0.583966888651	0.573639616994	0.599433745443	0.588393752175	0.546128983121	0.581225320959	0.640230550474	0.524145759981	0.598910777087	0.553050894876	0.529042644829	0.571147483263	0.511870138529	0.575824701674	0.481626556839	0.495582747062	0.505388450306	0.55134318734	0.444749209866	0.609374961235	0.455206122149	0.559854253811	0.494701424197	0.649866197059	0.584384029472	0.562875086478	0.511390288569	0.471719041576	0.578287942615	0.575238885393	0.715706173526	0.615002857028	0.597135169892	0.609410832663	0.630776498972	0.63643392363	0.551656418166	0.663746746101	0.625669450579	0.609559720206	0.544875410117	0.701921739379	0.612218038394	0.632514928662	0.697689125975	0.685966300022	0.670386399587	0.614281638394	0.654038361691	0.68645619477	0.683357298751	0.663068127592	0.656934032579	0.660399513664	0.618536055513	0.66126344907	0.680890709687	0.661966676985	0.640280370597	0.651894851705	0.627107237304	0.666687539057	0.638099024751	0.592473629447	0.708183046051	0.629291108522	0.702565673797	0.696365267385	0.633364240572	0.613091046789	0.604537418956	0.698375536751	0.6000950804	0.665517574976	0.651243060159	0.655504831871	0.62252753836	0.600102411061	0.564163863213	0.637553242104	0.619491564417	0.62659143653	0.585871435844	0.667817556961	0.520116767056	0.676445217909	0.557480585158	0.546944860189	0.623289699774	0.62859286643	0.63147067388	0.504125084644	0.550039433647	0.521688093913	0.606785937606	0.520053089826	0.596635086674	0.520182541581	0.622417481433	0.587142391692	0.61024743796	0.517170356655	0.616645880683	0.497239731906	0.525760741523	0.518613504694	0.557964062247	0.541353287741	0.507430128286	0	0.493698903269	0.646147988905	0.501652712478	0.663949004982	0.621808353966	0.653671846735	0.596275387625	0.58370981728	0.654520642043	0.620801849096	0.643365633198	0.616780129308	0.639380668118	0.606605779884	0.632873339971	0.638333007736	0.601961893092	0.57468917216	0.672523049694	0.691785688316	0.639212015652	0.679900705502	0.618765844233	0.676293500383	0.681645088207	0.635704098793	0.653993727132
CS.270	0.687938807284	0.672385334812	0.673156712256	0.649356400935	0.697641793696	0.646248102024	0.645149889173	0.652608863894	0.579021189982	0.698598420203	0.665457467816	0.695670079916	0.675354019264	0.587222210212	0.658273762444	0.649732622547	0.632932891728	0.57394510278	0.583953888648	0.62938529363	0.53714798629	0.573853664857	0.54956911872	0.683185801982	0.550826682552	0.536018678619	0.669137922055	0.648718246777	0.662858418355	0.578017052367	0.536506763429	0.578749034065	0.619631955826	0.635867422229	0.584449945761	0.522327798823	0.576474639288	0.662389345033	0.511365003599	0.573930889421	0.54767136691	0.515464649221	0.567088970053	0.547295261466	0.543567752205	0.487194664725	0.530598628826	0.549440726036	0.560974164664	0.46856897816	0.593806806199	0.482655681273	0.555863202099	0.501994129154	0.613555999765	0.516691492543	0.513103294413	0.505277095534	0.50530254807	0.572067232604	0.592704037137	0.697914799465	0.626675320905	0.628089288341	0.583214244023	0.600655308344	0.620879063399	0.588581471467	0.673551292449	0.628361149488	0.634216902496	0.570778712588	0.689656513431	0.632031669773	0.631023640217	0.709560802203	0.688652324431	0.672966234292	0.616259580027	0.685729908991	0.688517599532	0.674566051816	0.679744122138	0.66711757746	0.66831154309	0.633485299535	0.649474043889	0.691423632962	0.642378151259	0.650489903666	0.645345648825	0.627281284092	0.687674781183	0.646997153476	0.57454396662	0.705484795714	0.654969873276	0.700064417087	0.678309560261	0.651799279715	0.622197107163	0.613192703207	0.643846156697	0.595088410159	0.679573484639	0.627791176559	0.618953044906	0.594032149857	0.555130978312	0.596948448335	0.654485385338	0.645624573351	0.634656531471	0.626783469765	0.675365130897	0.535119030816	0.654635923395	0.554682667886	0.554923934942	0.584069957838	0.651517265983	0.606431228216	0.497355021019	0.575927984523	0.538010823742	0.574478584912	0.510541809768	0.578026224015	0.501878701101	0.612694577876	0.555134733644	0.6156300796	0.513405224731	0.627587588694	0.519682672025	0.493647234418	0.523215796001	0.607039402009	0.522160041021	0.508799371168	0.493698903269	0	0.593378714191	0.550330459152	0.662726486635	0.634411280554	0.655299746234	0.622023946593	0.573332695523	0.656212435962	0.638809786035	0.663472552792	0.665987286731	0.646008593012	0.639944136798	0.599227304896	0.652306398364	0.607890844942	0.620277350851	0.674272232285	0.68836700017	0.636227265831	0.646811533399	0.629260332373	0.665778898891	0.670839443315	0.637635086779	0.649084418486
CS.253	0.759619425135	0.753098372429	0.702532078021	0.709386524697	0.744549819097	0.665106246122	0.727249385162	0.68242520039	0.644860979719	0.754830765828	0.718093623597	0.751593280515	0.721671558201	0.676458175407	0.682630239837	0.670168754336	0.739927878295	0.670700000671	0.709346631479	0.705865108601	0.661210658794	0.709347490272	0.665105352025	0.708097151659	0.643313473504	0.670903943194	0.726770807954	0.721881421172	0.688543022068	0.678729276626	0.642595171729	0.672798571039	0.734456038434	0.731569968358	0.675007964409	0.648592736037	0.638312183684	0.684389533247	0.591854153281	0.605419171078	0.593927140635	0.606527081536	0.608035662525	0.690567547829	0.636080106271	0.619387853315	0.644548091794	0.693342383409	0.577001367933	0.640802779645	0.587154953572	0.647450541808	0.679420683777	0.664345000576	0.567936156412	0.577576525754	0.613637582726	0.644884281628	0.654321541616	0.645947991899	0.719275881597	0.667105542812	0.710461726345	0.697505071052	0.626195420086	0.682090333608	0.685931035132	0.695170440386	0.750059153704	0.726672651256	0.716398179445	0.671844179349	0.754334022234	0.736529145204	0.693564469153	0.744568912863	0.77475705599	0.76321146519	0.70997950107	0.754114031089	0.762530406888	0.727967392384	0.721165244517	0.768481789638	0.769996652179	0.725059180939	0.734724273967	0.761940394983	0.725821328931	0.738901324992	0.704081200882	0.714693298374	0.757337232197	0.717024811544	0.638788591317	0.719914271551	0.70612276181	0.783233189302	0.738118176357	0.696800373553	0.718086606411	0.699800134362	0.647670767627	0.637639535593	0.699530028944	0.666601814883	0.628611772748	0.635015422436	0.600184267851	0.702576916799	0.720468641745	0.694469137716	0.69267718743	0.630078930466	0.674942587164	0.645789009175	0.63808108724	0.660519893987	0.659844858429	0.600230523325	0.711029336959	0.652194522167	0.603788906862	0.720171666537	0.664549521933	0.591673272793	0.61939127263	0.636299393292	0.622754627166	0.619259039213	0.62407966209	0.619140693268	0.632619696271	0.646450184033	0.654587884029	0.628573617417	0.606320060003	0.670629596187	0.58704215071	0.651179599114	0.646147988905	0.593378714191	0	0.697381874302	0.735826814854	0.734275239537	0.705963139587	0.720674027413	0.660513452651	0.715527306933	0.713504716237	0.728603206493	0.746036929814	0.745667907668	0.721114425489	0.624106288952	0.728578192309	0.700366158706	0.712886275864	0.757516472421	0.757420797508	0.70166843539	0.721185223461	0.738287653872	0.745053483786	0.744940471813	0.73742334217	0.747898824276
CS.145	0.628628794954	0.585169449734	0.653776816168	0.636266092348	0.658280264678	0.639848129491	0.587532873781	0.62705440583	0.622386889263	0.606790952334	0.594894076309	0.625220480496	0.617255196138	0.558698228567	0.616452054451	0.657562397574	0.516254927699	0.544292636863	0.519012618095	0.567898368681	0.529670087436	0.468741129765	0.545425218823	0.641764319275	0.552861708972	0.490734927532	0.627121689663	0.601221991657	0.671415025554	0.524030241375	0.583254806946	0.616708215117	0.508882390126	0.500501921695	0.56438302526	0.553953850192	0.535919778381	0.684031876375	0.534400521629	0.608411231535	0.613368573361	0.563996941432	0.571923866224	0.4956959608	0.569221803178	0.554888579114	0.538535670263	0.515354164266	0.645193205634	0.516577611455	0.658435569875	0.473894699235	0.540625712951	0.476348358042	0.645779927277	0.656371528152	0.545959097382	0.521634321104	0.501059846312	0.556528435199	0.501541816847	0.703692558575	0.514370952337	0.506379954189	0.645990964613	0.580024713217	0.59857363641	0.49324228326	0.623304446812	0.542270561648	0.569882871415	0.505487226126	0.646017245966	0.52583774171	0.544336977146	0.664109100724	0.587464095301	0.571465516181	0.544009426553	0.591219113062	0.595369495953	0.634715913627	0.600515088057	0.509867953845	0.59479740143	0.514788522161	0.523130951467	0.606926099233	0.547196222038	0.538548056104	0.570973184452	0.543021995091	0.597371569248	0.589003877836	0.638465857794	0.671248405084	0.581121009863	0.654334498453	0.602382098639	0.611952322351	0.584615082765	0.533346514736	0.662001485026	0.623332824913	0.616907248697	0.655342450237	0.636163641901	0.62727902845	0.571825309121	0.540024116891	0.588827231553	0.562452706271	0.558413889281	0.618967166076	0.64191382975	0.480913271272	0.717251940936	0.531690905803	0.55299552395	0.621544270116	0.540168400494	0.60794158881	0.570393783839	0.452569062419	0.517222746152	0.676553186569	0.534301803758	0.566817730052	0.543066765207	0.661549865491	0.61240436264	0.604352741943	0.525808887712	0.639674330563	0.517463999687	0.506747368308	0.584352100085	0.589265220136	0.54088868561	0.544835740441	0.501652712478	0.550330459152	0.697381874302	0	0.578418036916	0.573296149036	0.617836290581	0.541107065776	0.582693189201	0.554455686154	0.559212313283	0.571647315612	0.515691632865	0.544238703353	0.518681641392	0.671625677558	0.571122924865	0.512471412936	0.518606104172	0.553619586805	0.598328153691	0.541952170486	0.598631427353	0.516131348569	0.62079017831	0.595541216449	0.503938987528	0.549935932416
T.CS.066	0.525080711999	0.481259994081	0.56157932779	0.616132802115	0.633030405566	0.607360602723	0.581576272554	0.629196227398	0.680388415063	0.526573181135	0.515961126232	0.652355070831	0.556482400771	0.5526709497	0.567485777567	0.7092739657	0.522694704926	0.615943971023	0.605868365677	0.54831894542	0.65495859379	0.512855463682	0.683107806312	0.613555275409	0.607081549591	0.564805718101	0.597358695981	0.61004581416	0.692967943671	0.632724818993	0.698982421727	0.692707680854	0.528769181033	0.544580747317	0.57055657336	0.619448338933	0.631990888267	0.720344089142	0.669888857093	0.717920826878	0.705914356537	0.681337483771	0.685724567718	0.606301091884	0.652144960285	0.679731666656	0.66365957439	0.618864686976	0.750632153822	0.644419379215	0.707343559427	0.649141590314	0.594511221316	0.608299248651	0.719835873418	0.754681043319	0.633253820489	0.648757012336	0.649458397297	0.602152716757	0.549926565679	0.745148896837	0.50791678994	0.542209499925	0.72104535535	0.634764048557	0.604768331368	0.57011324502	0.555989835526	0.467489660898	0.54939886602	0.571899296007	0.477731435126	0.547871966907	0.57228129726	0.581139495197	0.446260699515	0.435641235306	0.515697289867	0.545408766867	0.436083928306	0.543925115664	0.552241981429	0.474546968152	0.489812766455	0.462302705359	0.483654687034	0.477706868121	0.490085140503	0.494199753394	0.522223109445	0.503506052664	0.515638485679	0.573706093142	0.647861818619	0.658555846034	0.559857290179	0.572263963227	0.484282373731	0.546146793074	0.570900783737	0.517139308008	0.698664049473	0.664794678821	0.585496995619	0.726019990838	0.699755676308	0.69665926027	0.689961462154	0.613223880741	0.562509296458	0.549206347589	0.618787693921	0.649331996592	0.594134999014	0.599422623719	0.765902635898	0.607535318731	0.654678258406	0.658726505542	0.52282599401	0.649925074879	0.699440015429	0.511197350805	0.581837428339	0.762896218668	0.668485110599	0.679778120813	0.669485904404	0.746229797118	0.672440608983	0.654860590603	0.619760583323	0.680536442488	0.675634011065	0.60705936769	0.671876155965	0.695821118949	0.621682679913	0.683059561665	0.663949004982	0.662726486635	0.735826814854	0.578418036916	0	0.496830079314	0.538179532125	0.472887546072	0.664323459128	0.568456149502	0.528382723554	0.509848519653	0.528946378311	0.45694077301	0.623498225619	0.719102484598	0.560402069898	0.57684662946	0.598119071272	0.444796446534	0.46243847027	0.511213681401	0.518732983585	0.489109127899	0.532448051241	0.527084619188	0.461784669181	0.453957952176
