L.008.M1	CS.172	CS.174	L.002.M1	CS.357	L.006.M1	CS.016	CS.199	CS.259	CS.093	CS.001	CS.280	CS.084	L.007.M1	L.005.M1	CS.229	CS.377	CS.060	CS.287	CS.154	CS.360	CS.161	CS.056	CS.381	CS.072	CS.153	CS.063	CS.327	CS.064	CS.115	CS.205	CS.376	CS.125	CS.224	CS.041	CS.378	CS.282	CS.236	CS.232	CS.374	CS.292	CS.136	CS.128	CS.213	CS.203	CS.177	CS.178	CS.268	CS.369	CS.183	CS.181	CS.129	CS.348	CS.256	CS.359	CS.372	CS.166	CS.214	CS.395	CS.254	T.CS.041	T.CS.076	T.CS.052	T.CS.089	T.CS.001	T.CS.080	T.CS.023	T.CS.007	T.CS.042	T.CS.019	T.CS.058	T.CS.085	T.CS.038	TFS.023	T.CS.020	T.CS.161	T.CS.092	T.CS.091	T.CS.156	T.CS.104	T.CS.097	T.CS.098	T.CS.167	T.CS.100	T.CS.134	T.CS.106	T.CS.126	T.CS.153	T.CS.180	T.CS.120	CS.246	CS.087	L.034.M1	CS.082	L.024.M1	CS.242	CS.241	CS.103	CS.088	CS.085	CS.237	CS.238	CS.015	CS.356	CS.110	CS.338	CS.347.0	CS.358	CS.304	CS.188	CS.113	CS.207	CS.212	CS.387	CS.363	CS.311	CS.308.0	CS.189	CS.274	CS.330	CS.339	CS.158	CS.321	CS.227	CS.080	CS.331	CS.343	CS.361	CS.322	CS.285	CS.112	CS.163	CS.202	CS.319	CS.223	CS.145	CS.393	CS.270	CS.255	CS.390	CS.262	CS.253	CS.370	CS.326	T.CS.045	T.CS.049	T.CS.036	T.CS.031	TFS.022	T.CS.064	T.CS.008	TFS.025	T.CS.055	TFS.027	T.CS.066	T.CS.043	TFS.020	T.CS.026	TFS.021	T.CS.151	T.CS.109	T.CS.142	T.CS.152	T.CS.157	T.CS.141	T.CS.095	T.CS.166	T.CS.158
T.CS.049	0.515975162519	0.626534720581	0.65443684389	0.6149431342	0.62037959111	0.650211974477	0.645927960491	0.646783584151	0.632475907819	0.673564362317	0.68770499249	0.652196854494	0.672665397661	0.623841135005	0.645037256654	0.597516107932	0.624990972901	0.608203254593	0.565911733234	0.67968967356	0.540233111119	0.586635317036	0.61706218046	0.644977365634	0.628326772958	0.665502840133	0.667198302365	0.648310310037	0.666390916286	0.650091877671	0.568698592535	0.536855338111	0.563548741085	0.640452258841	0.627620636318	0.661108002457	0.546912200467	0.714886546872	0.63129272381	0.572004532834	0.614403438875	0.608459710618	0.616036890474	0.55057493289	0.636169609181	0.60529699958	0.647037206293	0.662823114674	0.671075387242	0.633284029545	0.603497465653	0.618683635711	0.61858620813	0.55047699425	0.629973702372	0.586827087519	0.627609153964	0.611764069652	0.616498188215	0.579815680791	0.58128628187	0.560331596399	0.590419792916	0.584946250874	0.584710875145	0.591606008455	0.678701067155	0.547326657487	0.64762135818	0.631472183498	0.634273235431	0.604900382961	0.667171348298	0.597025592978	0.674857724214	0.61677428479	0.680622781113	0.6466917515	0.63239458283	0.685781542036	0.674960674116	0.653926861733	0.618660838131	0.671324826784	0.63628546764	0.678544035778	0.623672672225	0.656840365652	0.690689701957	0.594055587107	0.625426922399	0.641682196659	0.641746099679	0.680255884705	0.647741496239	0.624431690285	0.68826673223	0.66832748863	0.672015431549	0.644785533538	0.600280912423	0.623124988761	0.693924542191	0.591219645118	0.619331232423	0.605127373687	0.591471025624	0.611055656082	0.686662161082	0.61396584905	0.645937525464	0.592909553843	0.581492564804	0.53108162506	0.540634168601	0.645009262352	0.608400208759	0.567080402652	0.503181773307	0.538083233927	0.57856436652	0.636059129927	0.641289556575	0.663534833068	0.613064578925	0.595455184067	0.540666062452	0.622336565707	0.538605479312	0.630779709332	0.615296705327	0.632681178728	0.644858598246	0.518104149132	0.568238337351	0.582693189201	0.683812710925	0.573332695523	0.559432877067	0.619077528055	0.536246229496	0.660513452651	0.58370981728	0.555294795507	0.601871260251	0	0.6429683286	0.595953337911	0.645224692279	0.611851358877	0.558495568702	0.54661125505	0.612126009384	0.595058119365	0.664323459128	0.61112422056	0.636852143747	0.617394726933	0.607358267221	0.608219754971	0.658441533393	0.589421301266	0.615645751954	0.618357505159	0.621051669391	0.671958776224	0.61387846553	0.63377605742
T.CS.036	0.672947650971	0.566797452895	0.550723973815	0.643016220285	0.550062764286	0.562646938903	0.609435069697	0.614461920654	0.558344737574	0.520746472906	0.54570337512	0.538112879025	0.512705726273	0.554065883977	0.582138999721	0.653178319499	0.641550143998	0.604152503607	0.615144260611	0.753553530757	0.616351955606	0.656342506171	0.660107002764	0.571874518316	0.543090132196	0.562687321644	0.644926107505	0.580642072915	0.574258109547	0.63373751502	0.715262898703	0.641295332598	0.649350008573	0.745385720093	0.639991681544	0.64504869069	0.679738613948	0.670238774415	0.540741363303	0.64068919635	0.579614922297	0.607232738005	0.596122397035	0.6834204301	0.599380701557	0.684428238091	0.604468514238	0.639634406706	0.703618046909	0.705405738207	0.611901418657	0.595261658176	0.593189163544	0.655451481125	0.704304469015	0.651525730165	0.682202813514	0.648855615316	0.63701256944	0.645179198521	0.556987737913	0.575515234094	0.630644704387	0.597011393474	0.699306320896	0.64482527429	0.747148173032	0.64495284189	0.554913056091	0.621995900326	0.569452310633	0.572836583956	0.558465111815	0.630017324487	0.496143848728	0.522010238873	0.571894721829	0.542774017174	0.558947013167	0.546090371145	0.547492548872	0.568458454684	0.535364365011	0.564420300673	0.577982808979	0.544650625231	0.561614760139	0.51825860955	0.535394123531	0.566962424407	0.557986096538	0.60547688522	0.580096785083	0.531869362809	0.579242879333	0.536555657163	0.574387459375	0.547760304961	0.657128539784	0.50952469803	0.601044099522	0.546972773901	0.615628606104	0.701457840565	0.613422213574	0.601272317415	0.674942464015	0.759561286507	0.698210896459	0.706101430638	0.595574204503	0.652363598241	0.694185152232	0.609253073918	0.649397608871	0.62555417522	0.654892197252	0.597032927823	0.677483280087	0.640520753202	0.662464477157	0.604393639319	0.571402447437	0.761555087182	0.574004480164	0.571531054954	0.659219864725	0.680316041214	0.69758922684	0.715332909452	0.613880592371	0.606772845108	0.664071458947	0.664757266388	0.645496554679	0.617836290581	0.659291401059	0.655299746234	0.589132581154	0.646541600588	0.65024813326	0.705963139587	0.653671846735	0.610550265034	0.605727564717	0.6429683286	0	0.56161058698	0.547958277649	0.551815077189	0.650079545319	0.644883964205	0.553515536924	0.606298862555	0.538179532125	0.583291357638	0.53963750468	0.68921853085	0.617280144204	0.579341762354	0.540872015036	0.621637117832	0.550323037473	0.568134302048	0.596632008522	0.546031648505	0.568553445593	0.551645013609
T.CS.031	0.634821376362	0.548778842758	0.501716738103	0.617187138622	0.497042607378	0.575993364907	0.574159577417	0.598715768971	0.525834676595	0.573351415394	0.608618462787	0.549014724262	0.587047124815	0.529202791136	0.535250406912	0.624577926322	0.665744400256	0.626439646042	0.626769797928	0.746564515007	0.609940115572	0.656132657377	0.660188354708	0.545904030461	0.522747021304	0.598042812159	0.672513367292	0.551605778068	0.598654077168	0.674163869891	0.663276839507	0.623544438063	0.630021379171	0.73296485776	0.630461820086	0.655883364406	0.66883205128	0.709307369169	0.581461040516	0.631565752637	0.616789291402	0.615591315968	0.583621726925	0.654948581218	0.531883609299	0.653433076428	0.583190168804	0.656017790212	0.717447352188	0.700013671418	0.614663123843	0.584551584254	0.622976820471	0.639357241798	0.726382911055	0.620512378296	0.665653668136	0.599611245014	0.630228522802	0.617998376008	0.513742938593	0.567728154705	0.60927879938	0.548202796355	0.653366595531	0.542987285976	0.717252152904	0.604195297628	0.518425811059	0.585889421001	0.526797240026	0.506329411478	0.58912800717	0.522087066332	0.573474513781	0.573830404854	0.607134961609	0.526306203994	0.502947087855	0.571654042596	0.546178501251	0.589707460858	0.513788313096	0.585306745719	0.498120103341	0.559084639702	0.537517262151	0.576733050475	0.598821945512	0.527669780802	0.552290404761	0.59477965015	0.549894585744	0.60258439661	0.55857965953	0.503393335801	0.548067507547	0.584614467371	0.619065230673	0.576076530035	0.637571017578	0.554520735472	0.610535523405	0.658593321276	0.636714649289	0.619737516448	0.645848059723	0.724203319449	0.682608942959	0.604513432327	0.499471151206	0.654904876844	0.62674882897	0.537866458413	0.622559512961	0.585045465916	0.669913179688	0.622654796659	0.631207535771	0.620787443335	0.619385285858	0.621757600944	0.533207804081	0.758617338963	0.586035251659	0.582504045464	0.627296950601	0.634717786072	0.649056229725	0.715331278744	0.61302271515	0.6389515394	0.600183440912	0.636539325832	0.638668130325	0.559212313283	0.636995438986	0.638809786035	0.594111712375	0.623723114867	0.613061705	0.713504716237	0.620801849096	0.59858144549	0.521954537261	0.595953337911	0.56161058698	0	0.526268891405	0.493944746582	0.526031821167	0.534063305001	0.520889523316	0.497720952828	0.528382723554	0.506452186234	0.516351413873	0.66462517938	0.51038546795	0.523648491345	0.552726180748	0.54401204269	0.499850790434	0.540431065538	0.537184178935	0.546255589816	0.521724880913	0.516906032086
TFS.022	0.686739072696	0.600445615074	0.423932135072	0.662637885097	0.486769425608	0.53915660019	0.614235348648	0.630189830842	0.471521875104	0.528555865275	0.521624234362	0.468897721871	0.570137900911	0.467141923938	0.479621899557	0.650944609096	0.650043305591	0.647714196238	0.619461375973	0.793388928127	0.625409995855	0.69964761094	0.698216458158	0.505194829455	0.474941035211	0.587711433661	0.72408811853	0.606356622714	0.601857972023	0.694391679498	0.711748798252	0.656256360482	0.662031324512	0.77415938034	0.681564772195	0.707741106323	0.684721397444	0.719379199355	0.546441635433	0.677997853247	0.609458904666	0.642960925131	0.582610666787	0.70083438888	0.518657551029	0.67599148453	0.553659639595	0.690317970177	0.74780874948	0.734730607931	0.634614346638	0.623142704413	0.61003353215	0.657754624821	0.74091560637	0.636683479865	0.681466694626	0.645797108706	0.627373931964	0.640877773634	0.537691338115	0.523346463478	0.624899883642	0.547163374246	0.720229129723	0.596111330527	0.74829549479	0.639170527358	0.432889612652	0.630313278001	0.525786302309	0.457812184397	0.518555672041	0.513014167992	0.499202920062	0.52966030652	0.495435906212	0.425406490172	0.491705412356	0.448300597378	0.458630806251	0.489853774215	0.461148456123	0.528309337065	0.49100709289	0.439974017145	0.436724870371	0.504462643409	0.579887642987	0.499123723564	0.490460072268	0.619606702228	0.585693951964	0.537285538564	0.533750380116	0.451463107921	0.519846169143	0.578552735398	0.67211770107	0.552334414848	0.681864135257	0.589335802128	0.608452505811	0.700262178124	0.669952767604	0.64675460854	0.713582513763	0.779100225817	0.70773155077	0.623689161112	0.577514269355	0.691065365452	0.674286112849	0.578324391695	0.644251614136	0.60646228737	0.712285952753	0.650385616962	0.674515451287	0.639404793713	0.650346492687	0.682977280296	0.538318739278	0.79347183352	0.610286289173	0.55627661458	0.669505122906	0.682013626799	0.687665404851	0.745970959433	0.677771922527	0.668343410475	0.659536593686	0.650572527663	0.648939721304	0.544238703353	0.675953862646	0.646008593012	0.602190293916	0.653926575837	0.675721305106	0.745667907668	0.639380668118	0.609479123443	0.54904731311	0.645224692279	0.547958277649	0.526268891405	0	0.489812350717	0.588921501334	0.530855855759	0.519679016272	0.470612688797	0.45694077301	0.503817126063	0.375689554593	0.730010947358	0.549526078008	0.46950683006	0.422110487417	0.534904841789	0.486549821159	0.548982973521	0.551107809012	0.44225619455	0.458847986193	0.428953691104
T.CS.064	0.627072731845	0.565322425288	0.484621522746	0.609330401046	0.493757518959	0.549117064394	0.559554523557	0.596110377598	0.475284558907	0.577076445436	0.593839307725	0.526575327799	0.590242180563	0.493493868934	0.507561113869	0.613327131621	0.65025876151	0.591041274153	0.608256684119	0.764052877897	0.587027063267	0.670713703732	0.652301766462	0.515142027487	0.498782779158	0.573034802831	0.670209091919	0.564272054449	0.595203022186	0.676575811102	0.672956164083	0.626604949418	0.633147525914	0.757265160945	0.646518130396	0.684054719092	0.6745029621	0.699792704779	0.560206804114	0.65050833589	0.579026663304	0.621150988828	0.54740850556	0.666169636617	0.510195632578	0.64740533283	0.588060201685	0.636645483577	0.725222163461	0.712128218034	0.604091374301	0.559493267795	0.589441235189	0.617945564273	0.705617493358	0.59789650604	0.645780739077	0.619188434605	0.620958244843	0.612294356781	0.503044276476	0.522157611699	0.598878814662	0.53832992445	0.68074735506	0.555146415141	0.715273535665	0.58777299393	0.502414927455	0.608372157994	0.507755715648	0.483324844356	0.581230566346	0.513591387381	0.551663782247	0.543279722212	0.596718259941	0.486410454973	0.496880549219	0.52031403958	0.519453837299	0.549448136228	0.483613199875	0.5567184145	0.507004634211	0.502408114806	0.491264877834	0.555995332579	0.567457723962	0.49333636114	0.518941265971	0.583847949749	0.543804955129	0.572201817346	0.533161529471	0.485174957541	0.509025895558	0.567158082246	0.629697918661	0.546768739646	0.637614381613	0.52876359269	0.586652844209	0.692306259424	0.626058505009	0.62009026916	0.664575349354	0.750793975688	0.695074552754	0.607436459882	0.510873428615	0.668429874574	0.644684400304	0.527721236393	0.60183184969	0.558185979836	0.681445174046	0.641898246013	0.633213190625	0.608088559587	0.60647041443	0.638788401665	0.50535994277	0.759001573386	0.584359926795	0.562851105422	0.636213368056	0.658844744486	0.65980729703	0.709442192681	0.634673138274	0.651434838716	0.630049021767	0.630047111925	0.615901265738	0.541107065776	0.647720609602	0.622023946593	0.585878117883	0.634108159478	0.587820889201	0.720674027413	0.596275387625	0.602737177607	0.506592371271	0.611851358877	0.551815077189	0.493944746582	0.489812350717	0	0.53654956369	0.536160057678	0.489126891442	0.479471669028	0.472887546072	0.507596904054	0.488822586131	0.6844282208	0.518889233144	0.471493654173	0.504903622932	0.528060491491	0.520008864737	0.519318436861	0.520131276554	0.521476262657	0.519504078422	0.486208472703
T.CS.008	0.613012490204	0.605888037861	0.566044453233	0.642311683672	0.531555742999	0.606359652416	0.595997197153	0.615133753466	0.551228364421	0.658802575805	0.691342967162	0.610284068336	0.663916724868	0.573898279435	0.578107236944	0.577155931414	0.668382186281	0.651284714247	0.624255490034	0.716164860568	0.571870553168	0.641075115855	0.661262357618	0.564735389718	0.585177707269	0.634113817102	0.691825215679	0.611577381655	0.632819882349	0.685692343893	0.616164894054	0.586382744478	0.590255116188	0.706861373072	0.621965249892	0.673698410203	0.618494833656	0.717149569777	0.644261935255	0.633315165068	0.639712222671	0.638813943981	0.581576016325	0.616141728541	0.519069414935	0.641682690538	0.591639241377	0.703427143586	0.724854738975	0.682380641943	0.624634697919	0.628791100215	0.626563127267	0.633149846571	0.699937463981	0.62546251145	0.662376054352	0.605154199497	0.654761319813	0.617809014315	0.520280194317	0.579949094842	0.568753338161	0.520272802598	0.634915538195	0.520254558273	0.656536664324	0.56146653479	0.569178122641	0.582754273641	0.565908065448	0.527508124282	0.665223803191	0.511810114011	0.655657777675	0.64079995822	0.646598025029	0.61117897918	0.537731446584	0.6249651739	0.605675946905	0.618877956732	0.577473668368	0.632429026073	0.527460017165	0.636411572385	0.564770732421	0.648603805735	0.65705408638	0.539427430218	0.596728206638	0.586397399489	0.602537233708	0.668973373483	0.623676439547	0.556625627708	0.615823950269	0.667777160254	0.629072774347	0.653183868373	0.6634110998	0.623667637277	0.626166089067	0.608599584705	0.655788323394	0.637291910834	0.648502906739	0.683400244982	0.68526719368	0.539258740449	0.55024890226	0.67093504748	0.577413789758	0.517868929461	0.592121774186	0.575582747482	0.65015875926	0.660682775557	0.592868545405	0.598041156493	0.585270046827	0.652846363288	0.527084715009	0.719257921355	0.617465446267	0.615342888606	0.594538794801	0.588927935609	0.605889892652	0.669575625351	0.625343707649	0.648652716245	0.582117940325	0.588520786444	0.615982441647	0.518681641392	0.62624371415	0.639944136798	0.618391919682	0.637903369223	0.588559134711	0.721114425489	0.606605779884	0.611913373117	0.491788629682	0.558495568702	0.650079545319	0.526031821167	0.588921501334	0.53654956369	0	0.454670694065	0.568668507967	0.467666288808	0.623498225619	0.50399028044	0.574171987206	0.65888888191	0.523350488419	0.537256172307	0.624630023837	0.542789806099	0.542430479985	0.579488126743	0.553242446272	0.622091729066	0.550368494428	0.553872057552
TFS.025	0.562940532627	0.575191743065	0.534745748019	0.638274418151	0.494424783919	0.609023514565	0.58311191913	0.590359767158	0.529186995337	0.643999233895	0.66109902598	0.580632245661	0.651937793673	0.545729594426	0.556318030343	0.579312763363	0.642081861583	0.603915504997	0.617199691459	0.708010075258	0.581334681934	0.624968749282	0.647120222383	0.550173455421	0.538349762539	0.609334016221	0.665215907121	0.581670884041	0.631035874277	0.674371880008	0.59678274544	0.577024847723	0.561347149103	0.693021069317	0.637743221315	0.667279417054	0.599138523088	0.703745382089	0.604484658005	0.619007387332	0.624370189504	0.597726893226	0.564270509341	0.610384029333	0.516866928229	0.618708757914	0.576882249167	0.675169000696	0.721889223262	0.679701515668	0.617287708626	0.626768893423	0.629254526841	0.624817603437	0.677348341226	0.602902883296	0.656090446741	0.578383041491	0.643162702455	0.607227999478	0.520447911648	0.565630525773	0.581728733552	0.532765687186	0.644317118981	0.509799965181	0.689649990444	0.528549084563	0.544729495137	0.588073801726	0.549139916704	0.47803734587	0.652873830965	0.432992547709	0.638670584768	0.624347712322	0.629282942718	0.571615182878	0.511450312122	0.603230572594	0.575006741523	0.599303214994	0.526496506922	0.620173768519	0.538711519073	0.592121254354	0.505217595734	0.631415750752	0.643643067751	0.538901260619	0.553236152566	0.569251418782	0.597618775063	0.627264421198	0.57797694647	0.536808196657	0.611786849934	0.634251441628	0.630055527887	0.628733303186	0.629017742408	0.590208893079	0.637651425139	0.61993166964	0.637170565631	0.630941575801	0.615891257572	0.680467637183	0.661543052666	0.524585755929	0.534508191978	0.632844325902	0.562330407714	0.500883990915	0.581082743361	0.56652294613	0.629283552124	0.636844466467	0.540299492741	0.583169539465	0.548844010759	0.63796456751	0.517758871037	0.706371161282	0.589126862321	0.60485006612	0.563085840918	0.596137458964	0.599897893052	0.657264503277	0.62939407185	0.621425295905	0.597558000864	0.55980447671	0.595321861866	0.512471412936	0.644983677919	0.607890844942	0.587848082405	0.603887292469	0.586191055603	0.700366158706	0.601961893092	0.575507523681	0.497511212719	0.54661125505	0.644883964205	0.534063305001	0.530855855759	0.536160057678	0.454670694065	0	0.559765698775	0.447521553403	0.57684662946	0.517230463396	0.525367910963	0.65752514748	0.513042562367	0.51601851392	0.569683482555	0.522965511206	0.514094949441	0.560066618125	0.539886100883	0.599279238972	0.512312817535	0.516349887768
T.CS.055	0.638151975099	0.588061431436	0.501842421242	0.642904023858	0.500621023751	0.569037730458	0.607918741027	0.6107843474	0.519619482044	0.567273748218	0.577531245963	0.511096721741	0.598172851204	0.507962536436	0.512929170719	0.620315354938	0.647217035638	0.619226459436	0.625926548877	0.737523586773	0.606478700008	0.65990986131	0.655823546644	0.56491986077	0.541880763911	0.607347092146	0.665217396142	0.552483904736	0.605192556712	0.664135016037	0.658106998764	0.633767823919	0.622652508218	0.735955329739	0.631431634839	0.694981154016	0.66733922471	0.688118988138	0.588586762687	0.651380562117	0.607240864108	0.60961338009	0.575300975819	0.672085448651	0.556806910013	0.656973713465	0.592816547322	0.649340947735	0.726948126932	0.72058519023	0.597371305818	0.588827370231	0.609814490652	0.631531781029	0.710540112392	0.611489048495	0.676124640548	0.625630599244	0.649328288984	0.642048531493	0.543407956034	0.568540684408	0.602184405909	0.565559312464	0.654303129244	0.581256217194	0.728982450562	0.605828996696	0.526977010805	0.632542093791	0.534133399209	0.489620797771	0.581135582516	0.571414605877	0.559072228292	0.561051546019	0.601169898656	0.504389024621	0.503734000439	0.520319548649	0.554641024972	0.544898056281	0.480016063348	0.58356572081	0.530883814387	0.53870384155	0.53257339311	0.555027112437	0.596215312175	0.522344913179	0.55971758335	0.578689878166	0.529147623793	0.60706281438	0.540683722599	0.53865462646	0.533742341333	0.595735693271	0.614568952905	0.59096447746	0.632898735987	0.569638924128	0.549472003897	0.669393706524	0.620541425818	0.646001434193	0.692037272303	0.737475891224	0.690035783088	0.627851268331	0.552861529566	0.662024203185	0.63566906622	0.569783005319	0.613275086396	0.580912412464	0.692601669597	0.636845002242	0.649712267448	0.603869584262	0.64554760454	0.632050986099	0.536886196201	0.75791113463	0.592881468816	0.588694563292	0.623535822054	0.641365473553	0.667456914839	0.706921413656	0.628315533621	0.643146703264	0.655531301091	0.647238550976	0.621269813295	0.573296149036	0.658635041913	0.634411280554	0.602757329556	0.628607604692	0.631067850687	0.734275239537	0.621808353966	0.606447148412	0.547163829627	0.612126009384	0.553515536924	0.520889523316	0.519679016272	0.489126891442	0.568668507967	0.559765698775	0	0.522501161548	0.496830079314	0.488048832548	0.506998100085	0.680714258043	0.551497497201	0.4887545359	0.521841646445	0.52801015288	0.528946542936	0.54366304837	0.516788125448	0.537836889649	0.506389189537	0.510701424235
TFS.027	0.63820255084	0.58039701297	0.481272512473	0.658316830372	0.467160286757	0.544756245203	0.564780411193	0.595168972353	0.491092508396	0.572267050662	0.625574870913	0.525567264275	0.612464907588	0.483049011517	0.472391318473	0.606542654606	0.690874466037	0.619049813679	0.627378822119	0.764196281772	0.596120915693	0.66662085453	0.665052688153	0.540092232247	0.516738222056	0.602599015551	0.703658383009	0.575285251021	0.626621951337	0.690891303214	0.670768641962	0.627991737251	0.629659584155	0.755787045486	0.650405818827	0.702671971568	0.662307415887	0.718751677433	0.590185869993	0.661080419796	0.621565663321	0.628867813785	0.573561161107	0.671665454895	0.47393048381	0.670612141599	0.580842245171	0.69780242655	0.74601462812	0.721715427775	0.639717717028	0.612051880079	0.626411312271	0.63809994805	0.734732114594	0.643355422572	0.68494115742	0.647906649419	0.661067521667	0.644353209197	0.501439753153	0.565201326709	0.604797697629	0.531872661184	0.67299584283	0.528733430139	0.697216607854	0.593521823112	0.507926112593	0.602892148113	0.537289666344	0.455978415664	0.623189763332	0.484125000149	0.584335121626	0.588652712804	0.593639321641	0.496686807062	0.486985731321	0.542816331604	0.533025412386	0.548347794735	0.496967138439	0.563111023862	0.504920818383	0.521530146414	0.485545250598	0.583504611682	0.616675433128	0.488270394214	0.529161183008	0.576972214248	0.549541000392	0.605919265994	0.54641429784	0.509401437922	0.522627378661	0.594805668785	0.618421913419	0.592096732832	0.657083995918	0.536847397983	0.586653077724	0.670124909412	0.646257141794	0.662912331044	0.677209802097	0.743692563722	0.693735806341	0.580538986692	0.512873762385	0.69352724014	0.623572381183	0.550432290029	0.641543843276	0.580685015802	0.696197927453	0.653739593771	0.650821972825	0.632011711297	0.6042171181	0.656870681969	0.509978021477	0.767797747801	0.622844668601	0.600348381933	0.652753587519	0.64466124325	0.64871657658	0.715809499291	0.64284488086	0.651817127606	0.618535715857	0.619133062786	0.645391738171	0.515691632865	0.655424233614	0.665987286731	0.623914411722	0.653636475489	0.62482686689	0.746036929814	0.616780129308	0.622955306943	0.501262038166	0.595058119365	0.606298862555	0.497720952828	0.470612688797	0.479471669028	0.467666288808	0.447521553403	0.522501161548	0	0.528946378311	0.481279430404	0.481077483546	0.686681746205	0.470776013315	0.482916628382	0.490709786852	0.482771504994	0.510628732152	0.536621385836	0.512963508431	0.525462184605	0.502994011481	0.475743839698
T.CS.066	0.669964635643	0.567485777567	0.451117543559	0.656638362842	0.472727678043	0.548613004428	0.614542965345	0.612901198154	0.463650436291	0.514347646537	0.541796077957	0.481259994081	0.575882382483	0.457678339545	0.473383576922	0.683107806312	0.680356097368	0.624251016764	0.650087789587	0.784820912169	0.659675576575	0.706952267335	0.707224504292	0.551964838373	0.497328715822	0.591280964321	0.7092739657	0.582956092012	0.61004581416	0.70013691584	0.717920826878	0.681337483771	0.669888857093	0.765511926228	0.692707680854	0.699367540171	0.698982421727	0.720344089142	0.57055657336	0.685724567718	0.619448338933	0.652144960285	0.606301091884	0.705914356537	0.544580747317	0.690214456635	0.594511221316	0.6705432146	0.754681043319	0.750632153822	0.648757012336	0.602152716757	0.618864686976	0.679731666656	0.719835873418	0.644419379215	0.695712681242	0.633253820489	0.66365957439	0.677266287438	0.537781583264	0.577054186958	0.649835554371	0.583539425444	0.72104535535	0.619587982834	0.745148896837	0.660470001772	0.474982539646	0.634764048557	0.532425708774	0.50791678994	0.555989835526	0.57228129726	0.477731435126	0.531516496465	0.545408766867	0.435641235306	0.483654687034	0.471503546838	0.477706868121	0.502732733283	0.42304056885	0.521230302081	0.489049969613	0.446260699515	0.498071889849	0.500137421403	0.552241981429	0.524675772767	0.517139308008	0.585496995619	0.570900783737	0.573706093142	0.484282373731	0.503506052664	0.515638485679	0.564673737776	0.658555846034	0.546146793074	0.664794678821	0.559857290179	0.572263963227	0.698664049473	0.647861818619	0.654678258406	0.69665926027	0.779031264094	0.726019990838	0.650672916665	0.562509296458	0.679443754927	0.667113046375	0.599422623719	0.666048386144	0.618787693921	0.720599440164	0.658726505542	0.689961462154	0.650239091403	0.649925074879	0.680536442488	0.52282599401	0.782522211588	0.604796648791	0.581837428339	0.661540200691	0.679778120813	0.699440015429	0.746229797118	0.672440608983	0.654860590603	0.663603759036	0.675634011065	0.668485110599	0.578418036916	0.695821118949	0.662726486635	0.60705936769	0.683059561665	0.671876155965	0.735826814854	0.663949004982	0.621682679913	0.568456149502	0.664323459128	0.538179532125	0.528382723554	0.45694077301	0.472887546072	0.623498225619	0.57684662946	0.496830079314	0.528946378311	0	0.509848519653	0.459314336318	0.719102484598	0.560402069898	0.453957952176	0.444796446534	0.527084619188	0.511213681401	0.518732983585	0.532448051241	0.46243847027	0.489109127899	0.461784669181
T.CS.043	0.649078695133	0.570747848038	0.490277608155	0.652348041924	0.435289888325	0.554043591833	0.602350401786	0.606867230954	0.460098041644	0.576154051546	0.620593353502	0.529904197644	0.623291115371	0.499992378041	0.46994096677	0.629156471201	0.664028535632	0.626670805571	0.63102968857	0.745692499276	0.609552351686	0.676739659507	0.69302007329	0.547467044031	0.526306424899	0.590465023516	0.701645736344	0.576828296589	0.593907476188	0.678583958024	0.674539607268	0.637029129015	0.644043084877	0.740495440691	0.645576235397	0.683325401867	0.649929099991	0.699093928922	0.575432190469	0.666364997592	0.635842646045	0.617721549504	0.590296169524	0.680486172011	0.509069493887	0.670562209735	0.582778434137	0.68512824296	0.749679567255	0.709702206891	0.638062460292	0.630217071127	0.634553468068	0.665304487273	0.726302281938	0.628626687768	0.677617335377	0.61726793605	0.642419059215	0.6598256459	0.519437553972	0.554012750864	0.601661618755	0.548114151718	0.685347396154	0.548560525194	0.697779047379	0.592288759785	0.497120999274	0.621022442276	0.550610845435	0.463302977677	0.609763372105	0.484759528049	0.56705439964	0.588836411205	0.584884597516	0.522455390776	0.47426424448	0.526500867976	0.518756799732	0.53261039503	0.499374520592	0.550164306485	0.479032185952	0.553650624309	0.517404081822	0.570796620692	0.606880575798	0.523780222097	0.551106756679	0.546376849768	0.584945965351	0.591736530197	0.548242215818	0.489134545198	0.567221708734	0.615749517628	0.624042845741	0.596961848875	0.651785653003	0.575859485228	0.564557937483	0.661083659907	0.646839651395	0.653302121396	0.678004120334	0.746811178672	0.699820743149	0.565028777674	0.542182181594	0.670363963086	0.620795021255	0.565807066835	0.627227948529	0.603405799147	0.677441586182	0.641120113431	0.634801411386	0.621304302596	0.599972086845	0.63652571055	0.49318719301	0.761892146696	0.59042348563	0.608063848131	0.613831940349	0.638850487751	0.65565489896	0.718778958828	0.653333821763	0.645373246273	0.605458687052	0.638708160988	0.628331911693	0.571647315612	0.648951143432	0.663472552792	0.612332106612	0.637714745243	0.654499597209	0.728603206493	0.643365633198	0.617076610448	0.50053887827	0.61112422056	0.583291357638	0.506452186234	0.503817126063	0.507596904054	0.50399028044	0.517230463396	0.488048832548	0.481279430404	0.509848519653	0	0.474549005291	0.681298290553	0.535801616421	0.48256564296	0.531594098913	0.481840128531	0.493056451474	0.507825885978	0.503225843281	0.523191832044	0.470998818687	0.491339325252
