CS.293	CS.043	CS.281	L.005.M1	CS.035	CS.260	CS.104	CS.084	CS.101	CS.314	CS.199	CS.313	CS.028	L.011.M1	CS.059	CS.367	CS.115	CS.060	CS.301	CS.149	CS.073	CS.305	CS.360	CS.341	CS.072	CS.366	CS.382	CS.137	CS.229	CS.122	CS.378	CS.292	CS.236	CS.282	CS.041	CS.224	CS.136	CS.126	CS.125	CS.205	CS.374	CS.375	CS.203	CS.213	CS.380	CS.268	CS.395	CS.389	CS.369	CS.166	CS.214	CS.129	CS.323	CS.256	CS.386	CS.181	CS.177	CS.348	CS.148	CS.183	T.CS.040	T.CS.007	T.CS.046	T.CS.014	T.CS.057	T.CS.067	T.CS.028	TFS.024	T.CS.052	T.CS.079	T.CS.059	T.CS.056	T.CS.082	T.CS.071	T.CS.050	T.CS.156	T.CS.177	T.CS.123	T.CS.091	T.CS.128	T.CS.130	T.CS.125	T.CS.110	T.CS.119	T.CS.180	T.CS.124	T.CS.104	T.CS.126	T.CS.100	T.CS.144	CS.082	CS.103	L.024.M1	CS.241	CS.088	CS.242	L.034.M1	CS.015	CS.110	CS.087	CS.237	CS.356	CS.085	CS.246	CS.006	CS.346	CS.325	CS.347.0	CS.233	CS.150	CS.345.0	CS.330	CS.113	CS.187	CS.363	CS.044	CS.311	CS.387	CS.338	CS.189	CS.322	CS.321	CS.080	CS.158	CS.331	CS.343	CS.227	CS.361	CS.223	CS.112	CS.163	CS.285	CS.152	CS.194	CS.202	CS.390	CS.255	CS.393	CS.370	CS.145	CS.253	CS.326	CS.262	CS.270	T.CS.064	T.CS.055	T.CS.045	TFS.021	T.CS.036	T.CS.008	T.CS.049	T.CS.026	T.CS.061	TFS.025	TFS.027	T.CS.066	TFS.022	T.CS.031	T.CS.043	T.CS.157	T.CS.158	T.CS.109	T.CS.151	T.CS.095	T.CS.166	T.CS.152	T.CS.141	T.CS.142
CS.370	0.67614614559	0.607504513893	0.607403429633	0.686355730364	0.654030340508	0.544788568389	0.610444092809	0.650973166672	0.684245976754	0.630574308745	0.643712456416	0.67680637691	0.627484386929	0.625863132464	0.629577172251	0.633086115103	0.601438980952	0.608244043807	0.540330815867	0.515839654903	0.679326725133	0.615162995333	0.503356439585	0.555476591098	0.611737820122	0.599275881537	0.562847676877	0.573119591269	0.537794838495	0.667251349714	0.650667515088	0.546128983121	0.640230550474	0.560833385565	0.583966888651	0.683566171127	0.575824701674	0.556825053337	0.524145759981	0.598910777087	0.571147483263	0.581225320959	0.599433745443	0.553050894876	0.573639616994	0.543072070911	0.495582747062	0.531843922003	0.584384029472	0.495039186838	0.562875086478	0.578287942615	0.455206122149	0.481626556839	0.609374961235	0.511390288569	0.56092351759	0.505388450306	0.560477099752	0.55134318734	0.646307266766	0.61872066076	0.570467000902	0.621786060606	0.616900947739	0.63772380446	0.575238885393	0.610596036049	0.575519286348	0.563174241913	0.656030978448	0.659157559245	0.647178924158	0.612218038394	0.63643392363	0.66126344907	0.639234943269	0.614281638394	0.670386399587	0.617166824883	0.618536055513	0.612695496649	0.655492347805	0.683510451349	0.663068127592	0.64963615325	0.673639081373	0.601045991643	0.653585835669	0.660399513664	0.638099024751	0.621695152053	0.696365267385	0.666687539057	0.708183046051	0.627107237304	0.613091046789	0.702565673797	0.592473629447	0.665517574976	0.6000950804	0.698375536751	0.633364240572	0.604537418956	0.651894851705	0.680249954023	0.676445217909	0.62252753836	0.667817556961	0.579180553172	0.688619304712	0.529711223267	0.637553242104	0.520431345514	0.491263775755	0.619491564417	0.62659143653	0.520116767056	0.546944860189	0.623289699774	0.504125084644	0.62859286643	0.586020947658	0.616645880683	0.521688093913	0.55646808384	0.690864876142	0.596635086674	0.520053089826	0.587142391692	0.61024743796	0.622417481433	0.550039433647	0.606785937606	0.673956966439	0.507430128286	0.525760741523	0.557964062247	0	0.501652712478	0.646147988905	0.541353287741	0.518613504694	0.493698903269	0.596275387625	0.621808353966	0.654520642043	0.638333007736	0.653671846735	0.606605779884	0.58370981728	0.632873339971	0.57468917216	0.601961893092	0.616780129308	0.663949004982	0.639380668118	0.620801849096	0.643365633198	0.679900705502	0.635704098793	0.672523049694	0.653993727132	0.691785688316	0.618765844233	0.639212015652	0.676293500383	0.681645088207
CS.145	0.593834019239	0.611842338457	0.547231088306	0.601397742644	0.595619890681	0.559218159724	0.553479008705	0.620400596764	0.606790952334	0.569179052098	0.620759032687	0.598930983647	0.609817431898	0.534089740892	0.569725976281	0.674060929813	0.657855364936	0.619200674734	0.519012618095	0.52481194196	0.665383074195	0.516254927699	0.548318028873	0.608198019442	0.54400561161	0.653121370594	0.483971043134	0.520624788159	0.545425218823	0.613279713466	0.67103232461	0.553953850192	0.684031876375	0.583254806946	0.616708215117	0.701975262436	0.569221803178	0.445022937173	0.534400521629	0.608411231535	0.571923866224	0.535919778381	0.500501921695	0.613368573361	0.508882390126	0.594600435529	0.538535670263	0.547306699602	0.656371528152	0.564693146165	0.545959097382	0.556528435199	0.473894699235	0.554888579114	0.658435569875	0.521634321104	0.59831029963	0.515354164266	0.613846724917	0.645193205634	0.563206107061	0.597695618559	0.525361240282	0.586107706113	0.643097171491	0.514923571283	0.501541816847	0.539708496613	0.565892213933	0.60074223781	0.663818742894	0.647239538379	0.542203200787	0.52583774171	0.59857363641	0.523130951467	0.582244066865	0.544009426553	0.571465516181	0.588721648147	0.514788522161	0.533159880257	0.593624625983	0.643727148966	0.600515088057	0.594349762215	0.581020051911	0.480833773435	0.612098793179	0.59479740143	0.589003877836	0.608685037054	0.602382098639	0.597371569248	0.671248405084	0.543021995091	0.584615082765	0.654334498453	0.638465857794	0.616907248697	0.623332824913	0.662001485026	0.611952322351	0.533346514736	0.570973184452	0.71344954697	0.717251940936	0.62727902845	0.64191382975	0.562838157604	0.720987927799	0.558217547418	0.588827231553	0.510924941106	0.55345107156	0.562452706271	0.558413889281	0.480913271272	0.55299552395	0.621544270116	0.570393783839	0.540168400494	0.583395887566	0.639674330563	0.517222746152	0.588608433354	0.734188170356	0.566817730052	0.534301803758	0.61240436264	0.604352741943	0.661549865491	0.452569062419	0.676553186569	0.623158299789	0.544835740441	0.506747368308	0.589265220136	0.501652712478	0	0.697381874302	0.54088868561	0.584352100085	0.550330459152	0.541107065776	0.573296149036	0.554455686154	0.571122924865	0.617836290581	0.518681641392	0.582693189201	0.671625677558	0.518606104172	0.512471412936	0.515691632865	0.578418036916	0.544238703353	0.559212313283	0.571647315612	0.598631427353	0.503938987528	0.553619586805	0.549935932416	0.598328153691	0.516131348569	0.541952170486	0.62079017831	0.595541216449
CS.253	0.761344609712	0.663216338285	0.698291150978	0.76676564922	0.704437279678	0.616630543067	0.706087460489	0.712118241538	0.754830765828	0.686054614076	0.705111667653	0.734025716213	0.706458562808	0.727447416651	0.729270093909	0.562612193975	0.619341453584	0.624371130632	0.709346631479	0.607677069741	0.677475414215	0.739927878295	0.642222172921	0.609292914105	0.715790764506	0.624021659986	0.686515888861	0.716452594994	0.665105352025	0.706397568955	0.511180193812	0.648592736037	0.684389533247	0.642595171729	0.672798571039	0.648255909349	0.636080106271	0.673851172643	0.591854153281	0.605419171078	0.608035662525	0.638312183684	0.731569968358	0.593927140635	0.734456038434	0.643208505064	0.644548091794	0.581222305507	0.577576525754	0.620087428749	0.613637582726	0.645947991899	0.647450541808	0.619387853315	0.587154953572	0.644884281628	0.578778643093	0.693342383409	0.621631902038	0.577001367933	0.732931725563	0.662001327469	0.652850546174	0.708056238168	0.634246752202	0.725372313124	0.719275881597	0.721217190012	0.670013284312	0.641902770162	0.677707460479	0.693979646961	0.726570893728	0.736529145204	0.685931035132	0.734724273967	0.741418767031	0.70997950107	0.76321146519	0.705954429746	0.725059180939	0.700023182787	0.744948753655	0.753399656882	0.721165244517	0.714863034639	0.757957897839	0.723904296447	0.739883768563	0.769996652179	0.717024811544	0.672388148864	0.738118176357	0.757337232197	0.719914271551	0.714693298374	0.718086606411	0.783233189302	0.638788591317	0.699530028944	0.637639535593	0.647670767627	0.696800373553	0.699800134362	0.704081200882	0.613700945104	0.63808108724	0.635015422436	0.674942587164	0.624362695448	0.613567594879	0.597018320862	0.720468641745	0.625810885428	0.598028070049	0.694469137716	0.69267718743	0.645789009175	0.659844858429	0.600230523325	0.603788906862	0.711029336959	0.661719270709	0.646450184033	0.664549521933	0.646886460816	0.630788547695	0.636299393292	0.61939127263	0.62407966209	0.619140693268	0.619259039213	0.720171666537	0.591673272793	0.66735343159	0.651179599114	0.628573617417	0.670629596187	0.646147988905	0.697381874302	0	0.58704215071	0.606320060003	0.593378714191	0.720674027413	0.734275239537	0.715527306933	0.728578192309	0.705963139587	0.721114425489	0.660513452651	0.624106288952	0.712886275864	0.700366158706	0.746036929814	0.735826814854	0.745667907668	0.713504716237	0.728603206493	0.721185223461	0.73742334217	0.757516472421	0.747898824276	0.757420797508	0.738287653872	0.70166843539	0.745053483786	0.744940471813
CS.326	0.647667700023	0.597035273823	0.572707174209	0.65134385365	0.63106618925	0.540837468473	0.61116830764	0.622384824982	0.677394514618	0.589791329866	0.628495948372	0.615091081697	0.608290498367	0.595876864274	0.633073825766	0.612324152867	0.600455704994	0.564480832277	0.556638041065	0.523344616792	0.667607019905	0.599771172764	0.566122498485	0.533856854515	0.581193731727	0.589361733191	0.571630535053	0.572375451577	0.581671170548	0.629479838064	0.609051332234	0.547706320025	0.652217949218	0.521720031764	0.6077738079	0.648461528025	0.566630269217	0.538313315108	0.479541553959	0.577714192053	0.549970112145	0.563484075258	0.610862283881	0.566911793833	0.589187695188	0.595643651086	0.55142258372	0.525907542085	0.612995178475	0.568247029743	0.535580725061	0.57859774893	0.518722478041	0.545218833357	0.589024764891	0.5396925943	0.57344039907	0.549428123055	0.561421973193	0.607485272742	0.611091498692	0.578069687892	0.5258145001	0.607472878498	0.599671468714	0.603472377268	0.564032527135	0.612261439828	0.582070994547	0.565963863253	0.644893881436	0.671674186181	0.610761827194	0.605515368018	0.606089142929	0.593338840223	0.587010245982	0.574826425778	0.618899064205	0.583121394869	0.585308252467	0.573732650942	0.608615799256	0.626427406971	0.630019563779	0.616818472393	0.629717248265	0.562103757876	0.64834873439	0.631383269773	0.599255980622	0.621294835773	0.643682061699	0.640337280107	0.703722089967	0.585635849398	0.618437879727	0.676085431178	0.601064236801	0.634752133225	0.574383479182	0.63491332127	0.598530393905	0.568298148746	0.593215143529	0.648985593172	0.648093654182	0.596024781644	0.619871408897	0.523001884492	0.657442149469	0.481746397596	0.648866525197	0.488250297717	0.519480689908	0.600936830069	0.620167886751	0.512079031808	0.55550220366	0.552938494334	0.543620907814	0.619334564783	0.560590619421	0.603560906424	0.522783528493	0.518167876262	0.657113271439	0.600344486005	0.525837171687	0.586351962662	0.597408348925	0.607316470173	0.574598026794	0.594808437015	0.599505526406	0.537496725438	0.502371767686	0.62393139329	0.541353287741	0.54088868561	0.58704215071	0	0.531909380129	0.522160041021	0.602737177607	0.606447148412	0.637895858423	0.624472807285	0.610550265034	0.611913373117	0.555294795507	0.60980387723	0.611161039847	0.575507523681	0.622955306943	0.621682679913	0.609479123443	0.59858144549	0.617076610448	0.619913670582	0.583635327303	0.607421907826	0.621406292833	0.647041595228	0.580385327218	0.587957796221	0.655518198768	0.642031682598
CS.262	0.683205465107	0.622845785126	0.641971744798	0.691202929228	0.647378385283	0.574274137475	0.639063534905	0.66410167126	0.697668412701	0.620363364231	0.648630437278	0.670708322128	0.638544212243	0.620981770163	0.639948942412	0.590332230301	0.637724717439	0.576568080178	0.589695902504	0.550899736978	0.647603388493	0.672904184499	0.551791702988	0.532315883048	0.639270870426	0.60775626765	0.581657884898	0.618945903225	0.583820300931	0.68455850874	0.619752591543	0.584746589647	0.6799206684	0.601867235635	0.613356499374	0.653320271412	0.620695945012	0.589224053919	0.556041014662	0.604831565215	0.577648468128	0.578950686924	0.642061675658	0.557415791384	0.604927633085	0.628355202624	0.578589561595	0.559272475109	0.619425265067	0.575393524827	0.588975877879	0.577421908054	0.560841243221	0.551717882608	0.580239494061	0.574790836638	0.541882208481	0.595028562107	0.5873290645	0.602697243166	0.616939210617	0.572718892391	0.568960452154	0.662639976637	0.557608537735	0.630942140199	0.595747623989	0.627224605161	0.606608094796	0.559540559557	0.641473501428	0.637480128054	0.664813087427	0.656674788247	0.628126013131	0.66631414378	0.668515638024	0.624861773783	0.67017875282	0.632923101602	0.640358682393	0.58195145311	0.666459714064	0.697928628498	0.690636672931	0.664839971895	0.693531789584	0.64151089886	0.677273039161	0.678696756091	0.681309660086	0.643324471082	0.672956044664	0.685063361321	0.663737346553	0.631223592371	0.605977529293	0.691130364381	0.609316595716	0.657020862247	0.611776108669	0.640125757059	0.649592292965	0.652900958932	0.638897890515	0.654647246482	0.630270355394	0.584198238512	0.66089711391	0.573167278545	0.651678289403	0.555022380632	0.613566295406	0.552313947119	0.53783942111	0.608200579645	0.616383373422	0.536972173717	0.588201387882	0.597070812095	0.548990385926	0.662652170436	0.597690966429	0.608478977153	0.585446970152	0.567538885048	0.673936170994	0.602886657536	0.573838657912	0.586887075976	0.642899985722	0.62695312311	0.621783561445	0.595115008702	0.624302400393	0.586016348755	0.545677399602	0.618891016165	0.518613504694	0.584352100085	0.606320060003	0.531909380129	0	0.523215796001	0.587820889201	0.631067850687	0.634011779959	0.616000916851	0.65024813326	0.588559134711	0.536246229496	0.578642406849	0.616155660893	0.586191055603	0.62482686689	0.671876155965	0.675721305106	0.613061705	0.654499597209	0.651565022191	0.665410756331	0.689574207882	0.64319152908	0.695125308638	0.654778809899	0.641350564936	0.64425151287	0.650834516842
CS.270	0.678635297557	0.614362678631	0.597302265668	0.686525249642	0.636689088356	0.547630770139	0.634022430258	0.671442616619	0.698598420203	0.62542987032	0.656978881294	0.671558142555	0.627301047232	0.631098987612	0.63662039723	0.60102771885	0.634097045345	0.577625388264	0.583953888648	0.538900905771	0.680530120726	0.632932891728	0.566625638002	0.537374896831	0.63433119737	0.588593667944	0.595788857199	0.589275714575	0.54956911872	0.664115085517	0.621300259198	0.522327798823	0.662389345033	0.536506763429	0.578749034065	0.649328334164	0.543567752205	0.560792903505	0.511365003599	0.573930889421	0.567088970053	0.576474639288	0.635867422229	0.54767136691	0.619631955826	0.531902404614	0.530598628826	0.526114038089	0.516691492543	0.503320525275	0.513103294413	0.572067232604	0.482655681273	0.487194664725	0.593806806199	0.505277095534	0.55011875957	0.549440726036	0.489362909456	0.560974164664	0.652340985094	0.608989313809	0.570353906651	0.621937791833	0.590797185429	0.63340800041	0.592704037137	0.615807862543	0.57777699065	0.572762079609	0.661705476416	0.663748217695	0.666369453628	0.632031669773	0.620879063399	0.649474043889	0.660729363173	0.616259580027	0.672966234292	0.633151342435	0.633485299535	0.600363858715	0.660792943851	0.69244356751	0.679744122138	0.664205599528	0.671379913438	0.613605298385	0.674303172665	0.66831154309	0.646997153476	0.621316151941	0.678309560261	0.687674781183	0.705484795714	0.627281284092	0.622197107163	0.700064417087	0.57454396662	0.679573484639	0.595088410159	0.643846156697	0.651799279715	0.613192703207	0.645345648825	0.689507276963	0.654635923395	0.594032149857	0.675365130897	0.545406233761	0.656850041577	0.530740470137	0.654485385338	0.509170095854	0.50457506276	0.645624573351	0.634656531471	0.535119030816	0.554923934942	0.584069957838	0.497355021019	0.651517265983	0.586297464869	0.627587588694	0.538010823742	0.547649847926	0.653098869226	0.578026224015	0.510541809768	0.555134733644	0.6156300796	0.612694577876	0.575927984523	0.574478584912	0.660461313243	0.508799371168	0.493647234418	0.607039402009	0.493698903269	0.550330459152	0.593378714191	0.522160041021	0.523215796001	0	0.622023946593	0.634411280554	0.656212435962	0.652306398364	0.655299746234	0.639944136798	0.573332695523	0.599227304896	0.620277350851	0.607890844942	0.665987286731	0.662726486635	0.646008593012	0.638809786035	0.663472552792	0.646811533399	0.637635086779	0.674272232285	0.649084418486	0.68836700017	0.629260332373	0.636227265831	0.665778898891	0.670839443315
T.CS.064	0.511791740471	0.58384085919	0.501910013969	0.507561113869	0.552642297014	0.604543651466	0.527451867293	0.590242180563	0.553124084512	0.54807771045	0.596110377598	0.524168666287	0.559833856062	0.518633824746	0.528335765543	0.711465984485	0.676575811102	0.591041274153	0.562944544927	0.604423899161	0.624503284702	0.518635330352	0.587027063267	0.628789963546	0.498782779158	0.686991843715	0.494117908203	0.502837697047	0.613327131621	0.533240493061	0.684054719092	0.579026663304	0.699792704779	0.6745029621	0.646518130396	0.757265160945	0.621150988828	0.485245070097	0.633147525914	0.672956164083	0.65050833589	0.586632471504	0.510195632578	0.666169636617	0.474730195394	0.636645483577	0.620958244843	0.631068710284	0.725222163461	0.645780739077	0.619188434605	0.559493267795	0.588316748783	0.617945564273	0.679024578074	0.604091374301	0.64740533283	0.589441235189	0.657745506629	0.712128218034	0.483076768866	0.58777299393	0.57899234164	0.551250374493	0.676016513141	0.493071051659	0.499433026971	0.522964086021	0.598878814662	0.644927199837	0.59429176747	0.573114857596	0.501921669676	0.503344799833	0.548916945667	0.496880549219	0.515146639357	0.486201139497	0.486410454973	0.567173479482	0.492281917875	0.492225716568	0.527182868716	0.598921670872	0.567457723962	0.508342899843	0.52031403958	0.491264877834	0.5567184145	0.511914050145	0.572201817346	0.567158082246	0.533161529471	0.509025895558	0.629697918661	0.485174957541	0.543804955129	0.586652844209	0.626058505009	0.583847949749	0.637614381613	0.692306259424	0.546768739646	0.518941265971	0.530517405164	0.734306429092	0.740387526611	0.664575349354	0.598926555374	0.568645567091	0.759342852837	0.608088559587	0.510873428615	0.604775649363	0.60183184969	0.522130970707	0.558185979836	0.527721236393	0.62009026916	0.641898246013	0.65980729703	0.50535994277	0.584359926795	0.638788401665	0.562851105422	0.636213368056	0.759001573386	0.658844744486	0.615901265738	0.634673138274	0.651434838716	0.709442192681	0.498790413898	0.720997711514	0.630049021767	0.634108159478	0.585878117883	0.647720609602	0.596275387625	0.541107065776	0.720674027413	0.602737177607	0.587820889201	0.622023946593	0	0.489126891442	0.506592371271	0.518889233144	0.551815077189	0.53654956369	0.611851358877	0.6844282208	0.527809693348	0.536160057678	0.479471669028	0.472887546072	0.489812350717	0.493944746582	0.507596904054	0.519318436861	0.486208472703	0.504903622932	0.471493654173	0.521476262657	0.519504078422	0.520008864737	0.520131276554	0.528060491491
T.CS.055	0.515355401241	0.619318423443	0.529867939507	0.512929170719	0.576229916307	0.601777835082	0.539242227706	0.598172851204	0.558343268478	0.546292492734	0.6107843474	0.535203897784	0.581132070601	0.549572459152	0.576174634048	0.726402080623	0.664135016037	0.619226459436	0.616545148376	0.61835794251	0.644311530747	0.541059070671	0.606478700008	0.634980362189	0.541880763911	0.67464664771	0.540482539853	0.560768609504	0.620315354938	0.566790806705	0.694981154016	0.607240864108	0.688118988138	0.66733922471	0.631431634839	0.735955329739	0.60961338009	0.551704065838	0.622652508218	0.658106998764	0.651380562117	0.608407455792	0.556806910013	0.672085448651	0.555505904587	0.649340947735	0.649328288984	0.641454962145	0.726948126932	0.676124640548	0.625630599244	0.588827370231	0.618043342545	0.631531781029	0.682752401541	0.597371305818	0.656973713465	0.609814490652	0.649520991457	0.72058519023	0.492606332254	0.605828996696	0.565996093484	0.544038848451	0.675115997099	0.531375259312	0.548767163333	0.540313999929	0.602184405909	0.634289196624	0.622352431196	0.586963562949	0.531101743631	0.541049203978	0.574957786077	0.503734000439	0.559910009416	0.514362902446	0.504389024621	0.575027775958	0.515337633731	0.526685787127	0.538990201801	0.58925965532	0.596215312175	0.564584767628	0.520319548649	0.53257339311	0.58356572081	0.510407735142	0.60706281438	0.595735693271	0.540683722599	0.533742341333	0.614568952905	0.53865462646	0.529147623793	0.549472003897	0.620541425818	0.578689878166	0.632898735987	0.669393706524	0.59096447746	0.55971758335	0.511671297965	0.731504239728	0.7248832132	0.692037272303	0.627677978096	0.592315678054	0.751593462824	0.603869584262	0.552861529566	0.599656255365	0.613275086396	0.548323142856	0.580912412464	0.569783005319	0.646001434193	0.636845002242	0.667456914839	0.536886196201	0.592881468816	0.632050986099	0.588694563292	0.623535822054	0.75791113463	0.641365473553	0.621269813295	0.628315533621	0.643146703264	0.706921413656	0.527072463065	0.70537379758	0.655531301091	0.628607604692	0.602757329556	0.658635041913	0.621808353966	0.573296149036	0.734275239537	0.606447148412	0.631067850687	0.634411280554	0.489126891442	0	0.547163829627	0.551497497201	0.553515536924	0.568668507967	0.612126009384	0.680714258043	0.585306264903	0.559765698775	0.522501161548	0.496830079314	0.519679016272	0.520889523316	0.488048832548	0.54366304837	0.510701424235	0.521841646445	0.4887545359	0.537836889649	0.506389189537	0.528946542936	0.516788125448	0.52801015288
T.CS.045	0.544954784694	0.597915197669	0.553175655675	0.557244613298	0.571249995377	0.596806180569	0.566031329661	0.615272875695	0.594053208213	0.559869049636	0.606257587353	0.573268972662	0.601753581558	0.579158076987	0.554453875112	0.712804303823	0.6788458133	0.621415063527	0.577715162111	0.620934770758	0.637730659829	0.548426340067	0.588776717635	0.607830330758	0.553564834972	0.689528573889	0.522350461268	0.54227623284	0.605870606047	0.590150318517	0.675698106272	0.622213421468	0.7013286885	0.659324965824	0.627237881936	0.723628770729	0.617517460764	0.528391171788	0.639382617196	0.675327529858	0.658964308933	0.579586365911	0.552975149766	0.652363083948	0.527805159494	0.686051902677	0.656161105064	0.634594295042	0.735312447895	0.672566931398	0.633753515654	0.609005267942	0.633282332932	0.665031946951	0.697638385481	0.62920382979	0.66002674299	0.646781364915	0.677226540985	0.72884181732	0.53710898768	0.541872786182	0.601327944449	0.556538837718	0.677264412502	0.471553724944	0.514049210741	0.543116243181	0.605062689721	0.630708483235	0.631085977793	0.600595898289	0.500630385573	0.519337383203	0.551997878893	0.521632339184	0.580571178331	0.504074480772	0.561777352708	0.624164234501	0.564762686588	0.537759334224	0.58633618571	0.650465151888	0.603161751289	0.583399611296	0.587069941815	0.557955648542	0.6092966465	0.57097665211	0.592726757251	0.612950877528	0.590096950315	0.568987827177	0.634032302203	0.556179809266	0.605748826492	0.622251331884	0.648194193786	0.564476477151	0.654821988214	0.639529480306	0.607916797217	0.580143863211	0.561799469442	0.717511072731	0.731422196304	0.655266171832	0.636222810096	0.614368111611	0.723809558304	0.639667653546	0.532027247974	0.618898733867	0.632274812509	0.534610858458	0.571364904174	0.564546444959	0.646676235183	0.628985150981	0.674875276261	0.503914820867	0.584113882366	0.631532253683	0.619222129315	0.632966779915	0.747506257854	0.619554983742	0.632966634739	0.630634036196	0.621113804709	0.703565293126	0.557776805546	0.717990278314	0.614417968082	0.649475309799	0.628209488753	0.640457848632	0.654520642043	0.554455686154	0.715527306933	0.637895858423	0.634011779959	0.656212435962	0.506592371271	0.547163829627	0	0.530546253247	0.605727564717	0.491788629682	0.601871260251	0.66660955461	0.557472082781	0.497511212719	0.501262038166	0.568456149502	0.54904731311	0.521954537261	0.50053887827	0.555641166543	0.544256533091	0.569008446912	0.530484093854	0.57684668707	0.517571267286	0.509676036626	0.536980789705	0.543052857707
TFS.021	0.57076112967	0.612920201705	0.552647062171	0.540659495886	0.587422791822	0.617085916196	0.573425063043	0.630612281233	0.5918024782	0.566145110109	0.582017489309	0.590995133126	0.627922986259	0.564696470067	0.568506711395	0.716331587382	0.678728469469	0.603947785651	0.610653252852	0.630845677238	0.629046300688	0.585822953364	0.605784134259	0.63015808736	0.558898237352	0.683054352525	0.543554803216	0.56868886153	0.59274367139	0.593727582639	0.674798769864	0.622258125817	0.702478474116	0.664764188388	0.657365024192	0.710830730395	0.628779967913	0.538269243182	0.652947276198	0.66810667145	0.647068128834	0.586613239642	0.569814842061	0.67209769417	0.525814281081	0.670096991273	0.656894197356	0.646210659465	0.739750877484	0.685684259796	0.6450430131	0.604840952745	0.637729117662	0.646896926423	0.682626476499	0.646677755827	0.640530591739	0.668515052003	0.663664272034	0.71404396268	0.533563241607	0.605272230496	0.612223165752	0.586651678064	0.632603864196	0.504604122903	0.577774107044	0.496689793468	0.614790888802	0.626924680443	0.654713317181	0.61507784828	0.531266612666	0.582464829101	0.594139661438	0.538157725947	0.591941491116	0.549532904964	0.569925122689	0.627216473192	0.567205838242	0.523923577976	0.591063949985	0.665735591552	0.635295903918	0.582328014085	0.61189762749	0.573862778692	0.620359932187	0.587019958697	0.642774320823	0.620537397732	0.551842161376	0.573700058716	0.618901395983	0.560029098068	0.585203313419	0.607929297532	0.642927976871	0.588988252063	0.652286277993	0.669518070595	0.620469147317	0.603161319984	0.551738581772	0.726747067435	0.706934757732	0.651684316733	0.62860542221	0.610868352358	0.727231861298	0.647624625244	0.534799345717	0.617294281814	0.633288723918	0.548874147044	0.592967671576	0.571086446865	0.658085175824	0.656895310554	0.63651389832	0.551597710867	0.578308568073	0.653124288875	0.627644133267	0.621944548727	0.740032012215	0.653730716139	0.633164273089	0.643305965582	0.643239428597	0.704361107315	0.560366229605	0.693900724822	0.623220870934	0.644955033138	0.626459832076	0.665510896559	0.638333007736	0.571122924865	0.728578192309	0.624472807285	0.616000916851	0.652306398364	0.518889233144	0.551497497201	0.530546253247	0	0.617280144204	0.523350488419	0.607358267221	0.664079157922	0.566917047581	0.513042562367	0.470776013315	0.560402069898	0.549526078008	0.51038546795	0.535801616421	0.553108082293	0.553188032039	0.569485318459	0.536583123787	0.574899126941	0.560237008654	0.531700911986	0.545501850133	0.533624393738
T.CS.036	0.545003037855	0.600913958647	0.561615488111	0.582138999721	0.567733467329	0.629487665467	0.564652055616	0.512705726273	0.57148449537	0.552491121539	0.614461920654	0.528484620755	0.526008405139	0.605508970774	0.557046336626	0.722450129922	0.63373751502	0.604152503607	0.5993439319	0.626643559862	0.602414744194	0.560799720068	0.616351955606	0.683089172775	0.543090132196	0.708353779326	0.626336098845	0.606875161866	0.653178319499	0.536966295849	0.64504869069	0.579614922297	0.670238774415	0.679738613948	0.639991681544	0.745385720093	0.607232738005	0.579540252095	0.649350008573	0.715262898703	0.64068919635	0.636698765993	0.599380701557	0.6834204301	0.586104465599	0.639634406706	0.63701256944	0.634543087109	0.703618046909	0.682202813514	0.648855615316	0.595261658176	0.632706589365	0.655451481125	0.68416934252	0.611901418657	0.684428238091	0.593189163544	0.684280198341	0.705405738207	0.506410236787	0.64495284189	0.602728299943	0.560945999743	0.701875970386	0.577571795799	0.582372433338	0.595150573489	0.630644704387	0.676221549476	0.549552370484	0.594077650455	0.569426837843	0.586556883153	0.578132747275	0.558947013167	0.554237307165	0.569938958861	0.542774017174	0.560008501267	0.54821570139	0.554340927946	0.536362702594	0.535400394063	0.535394123531	0.522332781173	0.546090371145	0.561614760139	0.564420300673	0.563568915717	0.531869362809	0.547760304961	0.579242879333	0.574387459375	0.657128539784	0.536555657163	0.580096785083	0.615628606104	0.613422213574	0.60547688522	0.601044099522	0.701457840565	0.50952469803	0.557986096538	0.550329470976	0.707346712145	0.751153313482	0.674942464015	0.557541977648	0.559381044173	0.737368615649	0.640520753202	0.595574204503	0.627940963057	0.649397608871	0.586351207646	0.62555417522	0.609253073918	0.601272317415	0.597032927823	0.69758922684	0.571402447437	0.574004480164	0.604393639319	0.571531054954	0.659219864725	0.761555087182	0.680316041214	0.645496554679	0.613880592371	0.606772845108	0.715332909452	0.549933964847	0.758341242283	0.664071458947	0.646541600588	0.589132581154	0.659291401059	0.653671846735	0.617836290581	0.705963139587	0.610550265034	0.65024813326	0.655299746234	0.551815077189	0.553515536924	0.605727564717	0.617280144204	0	0.650079545319	0.6429683286	0.68921853085	0.632774142448	0.644883964205	0.606298862555	0.538179532125	0.547958277649	0.56161058698	0.583291357638	0.568134302048	0.551645013609	0.540872015036	0.579341762354	0.546031648505	0.568553445593	0.550323037473	0.596632008522	0.621637117832
