L.012.M1	CS.176	CS.313	CS.022	CS.280	CS.105	CS.043	CS.094	CS.038	L.031.M1	CS.019	CS.093	CS.009	L.001.M1	CS.199	CS.155	CS.118	CS.171	CS.060	CS.290	CS.153	CS.382	CS.062	CS.058	CS.076	CS.077	CS.137	CS.341	CS.366	CS.269	CS.125	CS.136	CS.282	CS.380	CS.375	CS.374	CS.224	CS.041	CS.302	CS.236	CS.232	CS.378	CS.203	CS.126	CS.213	CS.147	CS.181	CS.177	CS.129	CS.389	CS.372	CS.348	CS.182	CS.183	CS.369	CS.166	CS.359	CS.386	CS.256	CS.214	T.CS.007	T.CS.069	T.CS.041	T.CS.072	T.CS.059	T.CS.022	T.CS.062	T.CS.085	T.CS.076	T.CS.014	T.CS.029	T.CS.038	T.CS.012	T.CS.067	T.CS.025	T.CS.092	T.CS.161	T.CS.124	T.CS.156	T.CS.178	T.CS.100	T.CS.147	T.CS.130	T.CS.167	T.CS.118	T.CS.098	T.CS.121	T.CS.125	T.CS.160	T.CS.159	CS.088	CS.356	CS.087	CS.085	L.034.M1	CS.241	L.024.M1	CS.103	CS.238	CS.006	CS.242	CS.082	CS.015	CS.110	CS.246	CS.304	CS.308.0	CS.358	CS.347.0	CS.164	CS.078	CS.346	CS.363	CS.345.0	CS.207	CS.187	CS.233	CS.234	CS.325	CS.338	CS.319	CS.361	CS.320	CS.227	CS.331	CS.339	CS.194	CS.152	CS.285	CS.112	CS.163	CS.343	CS.080	CS.223	CS.321	CS.255	CS.390	CS.270	CS.326	CS.262	CS.370	CS.253	CS.393	CS.145	T.CS.055	TFS.022	TFS.020	T.CS.043	T.CS.045	T.CS.064	T.CS.049	T.CS.031	T.CS.036	TFS.021	T.CS.008	T.CS.026	T.CS.066	TFS.027	T.CS.061	T.CS.158	T.CS.142	T.CS.095	T.CS.109	T.CS.152	T.CS.141	T.CS.151	T.CS.157	T.CS.166
CS.112	0.665155020735	0.612091406155	0.65846271487	0.550515832275	0.684947815559	0.624431715348	0.551782763877	0.636177635468	0.602645670735	0.622570284186	0.584372968623	0.616083690469	0.556702691127	0.611083808143	0.585920331157	0.624506450066	0.556604978303	0.572489824207	0.530175143088	0.589262714752	0.512000593734	0.622767085622	0.582762710272	0.514475687442	0.53312919061	0.607203682674	0.632514424115	0.582810095979	0.62775193361	0.66772277381	0.589463221021	0.479463896812	0.587402726693	0.642188461049	0.583203573717	0.575283462832	0.682527847485	0.522271536782	0.62868295802	0.593547016318	0.562722125921	0.583448174296	0.639985081015	0.613218184447	0.554260882744	0.583211319913	0.584056059237	0.630620411545	0.590667891314	0.583490582497	0.585340822557	0.610648919013	0.598013943022	0.589453655615	0.579149439339	0.604450805568	0.656728265714	0.634627468564	0.587736730593	0.604902121065	0.626447702325	0.628904712143	0.620450977045	0.648452087343	0.597664503864	0.616272979523	0.627589344591	0.631445882799	0.638083602826	0.607086504514	0.562533089319	0.660663184036	0.660308476121	0.632107490703	0.623533920183	0.677173701635	0.605974287839	0.619290785183	0.631428255696	0.661375336307	0.658723726577	0.68900382725	0.646849646614	0.656212681664	0.615546934675	0.661090929605	0.662808117887	0.63096358678	0.682185806963	0.678773250949	0.647359651932	0.643632807728	0.600797061852	0.558779751915	0.589079259089	0.652589699919	0.675180269155	0.550445169897	0.611461341	0.57606559044	0.621289319272	0.580842581139	0.639312233116	0.532749613173	0.621176728083	0.613501992725	0.5353751494	0.6421894083	0.593657361337	0.581867781581	0.61567515595	0.621731162827	0.56722949596	0.604809521553	0.607864683138	0.568114944262	0.562373077995	0.595234853939	0.668055804158	0.556770903446	0.585768662214	0.585387118862	0.576441973726	0.645691283399	0.579509044864	0.622435198478	0.631716243646	0.62175729664	0.594379834984	0	0.51199368733	0.612183658263	0.533698194404	0.577132925691	0.62638222421	0.582320649056	0.613470154889	0.555134733644	0.586351962662	0.586887075976	0.587142391692	0.62407966209	0.582852677132	0.61240436264	0.628315533621	0.677771922527	0.664324535484	0.653333821763	0.630634036196	0.634673138274	0.615296705327	0.61302271515	0.613880592371	0.643305965582	0.625343707649	0.624915929767	0.672440608983	0.64284488086	0.638732885665	0.654006289296	0.678036317809	0.678099739856	0.677684382269	0.627652503842	0.657824611475	0.666215265068	0.633476241127	0.64590169481
CS.163	0.671296307335	0.579016808335	0.658638772941	0.554623407844	0.67791615382	0.619953405293	0.613051422215	0.64160218117	0.610836862277	0.626749338211	0.583149953933	0.616498200365	0.575734900148	0.627655975878	0.555415561354	0.644688986815	0.558300976578	0.562818346006	0.552383526151	0.617294775363	0.52943858281	0.630872944201	0.577636808449	0.543343144318	0.528081405733	0.588849485591	0.634931848848	0.647454991281	0.632082647337	0.630293654275	0.592245890882	0.491538272483	0.606385493289	0.658308705623	0.58861685022	0.605204452473	0.666124364968	0.570525047478	0.627054541431	0.585121529404	0.547164237833	0.589537489956	0.626909659225	0.609283521587	0.60649410174	0.592936268801	0.593108891978	0.639854543668	0.606069803025	0.60396165764	0.631208542831	0.631311395788	0.608093214058	0.637174370625	0.613779496597	0.652778658026	0.615249091757	0.652283985477	0.630204285918	0.589416765886	0.614039493913	0.631982965763	0.622786838235	0.630243118584	0.614193297048	0.629761430944	0.642474027836	0.624731491758	0.649956306029	0.611880887859	0.554717502459	0.663768096314	0.667595095766	0.626866215153	0.606509811167	0.67402824642	0.630222827474	0.627412879136	0.635126522642	0.663233766284	0.669558596753	0.705089842985	0.654419149021	0.659162518357	0.631567383863	0.675816875644	0.65638033649	0.627779695993	0.683932120149	0.688614455021	0.636453501839	0.634176761987	0.576296899199	0.578925511198	0.622196584407	0.669450132728	0.675735066507	0.576366962249	0.612357363893	0.57586426007	0.627869755957	0.578019774242	0.659721027129	0.576861425278	0.60553678192	0.61778801344	0.541442223416	0.669377351703	0.589616749481	0.537455243639	0.619375754874	0.606816917448	0.580626162647	0.598058815299	0.581871400076	0.561480923949	0.577340248401	0.598001535251	0.695691784079	0.590453178064	0.620833078956	0.582636502366	0.602491796819	0.644692418588	0.608743059996	0.604720418006	0.6742532832	0.620705882353	0.57024652525	0.51199368733	0	0.610102461515	0.545572698035	0.592087890306	0.604594936312	0.614077230166	0.615216997097	0.6156300796	0.597408348925	0.642899985722	0.61024743796	0.619140693268	0.60564063605	0.604352741943	0.643146703264	0.668343410475	0.671374367568	0.645373246273	0.621113804709	0.651434838716	0.632681178728	0.6389515394	0.606772845108	0.643239428597	0.648652716245	0.673706623173	0.654860590603	0.651817127606	0.642068357918	0.644745040373	0.6743076515	0.691185821605	0.676664214554	0.620700257702	0.685638704445	0.670444902124	0.644424120741	0.637017047003
CS.343	0.675451711835	0.605819634101	0.67433403683	0.595190995909	0.664365922501	0.642603261872	0.606149692087	0.655395277987	0.682554257443	0.628012729718	0.616485712307	0.704346484241	0.578799445241	0.696941969939	0.621465802655	0.600459101059	0.659456833568	0.658820181232	0.604076919122	0.465655877372	0.646902097527	0.546089658561	0.646693669821	0.597285916914	0.619625464301	0.632064211539	0.596388530063	0.506390987054	0.534309256999	0.603287334209	0.507250710087	0.590549458364	0.495633828635	0.619218365474	0.538961593012	0.545321760268	0.555298489428	0.633129679963	0.589905751887	0.644404105624	0.626202825007	0.611660340002	0.61437403687	0.570490603616	0.524332726757	0.513891172051	0.561413932053	0.526856002195	0.589592740711	0.544239494025	0.532358061111	0.622788692082	0.552343889806	0.582381565239	0.65229982255	0.595085955567	0.604620966066	0.567309055271	0.520422889526	0.558793472228	0.579694546904	0.598878381151	0.634008110651	0.641937395044	0.681380231275	0.611125795754	0.641109044972	0.616354526624	0.595485185922	0.639476551635	0.62072631615	0.691966590991	0.637408019272	0.61977480967	0.585983069466	0.698863337797	0.652807268022	0.674706450761	0.612222726332	0.662678993833	0.697288409908	0.693246879537	0.650191479999	0.644309055319	0.565375392827	0.677029474776	0.664934637681	0.587292237461	0.676391220363	0.710181804404	0.697829603893	0.629737228977	0.641930285381	0.665510672213	0.626004423801	0.680811775233	0.664585080447	0.651236546695	0.631265087916	0.616720855959	0.62714828147	0.673486019036	0.689439901088	0.597037723491	0.629083079882	0.645085724825	0.608555220543	0.596400369883	0.584771577546	0.684450226764	0.624260029926	0.618473981007	0.524129328823	0.630305407414	0.55944035546	0.533463427018	0.688888363118	0.601987159581	0.587564129592	0.578178172626	0.498451358848	0.592706612016	0.506718562878	0.602778090514	0.575755004834	0.589956642984	0.556203206227	0.602216357905	0.601521241037	0.612183658263	0.610102461515	0	0.576579593107	0.521738461644	0.62978175214	0.521902951045	0.527908060292	0.547649847926	0.518167876262	0.567538885048	0.55646808384	0.646886460816	0.616145345727	0.588608433354	0.623535822054	0.669505122906	0.66778725955	0.613831940349	0.632966779915	0.636213368056	0.540666062452	0.627296950601	0.659219864725	0.621944548727	0.594538794801	0.653730743525	0.661540200691	0.652753587519	0.598404072428	0.627575659141	0.651683843736	0.696063665426	0.677515758584	0.632820983971	0.65941753648	0.640654924991	0.646769578828	0.600647041132
CS.080	0.624252231056	0.596751428157	0.611903352758	0.546699805586	0.626050834909	0.492381881941	0.556067348453	0.613716720355	0.59265040114	0.599003459214	0.554890016642	0.603747678442	0.577058096068	0.620862936475	0.562319116841	0.59746678503	0.513987760164	0.5787598175	0.533485493844	0.566411199097	0.533172979292	0.588259394339	0.544139602556	0.533752556564	0.538647039602	0.56934637717	0.595797292119	0.619020586735	0.636030588098	0.67023135376	0.59674567588	0.5245003337	0.612756478426	0.586765633552	0.586209600685	0.607189833184	0.666415230256	0.519354458071	0.650894127814	0.627507558801	0.549015359309	0.61091863452	0.597430355328	0.564286565927	0.616542134244	0.577667675045	0.573823195481	0.616917906119	0.574131493621	0.585464095484	0.591937423024	0.592931177155	0.576183324903	0.63737684609	0.641869395079	0.621367373627	0.648853025252	0.636901356075	0.611688200109	0.598408263104	0.610718523777	0.594330810244	0.590697296821	0.589724148895	0.577550729155	0.604141287759	0.58161861312	0.579617665471	0.598156330901	0.596164175649	0.571151240746	0.620727876265	0.665101284748	0.56435101936	0.57570122006	0.642659285578	0.607621967681	0.591183129382	0.584845171251	0.621436600799	0.63844064401	0.645508835209	0.615897160984	0.608055297955	0.591774692826	0.630757090983	0.636860401503	0.580583378317	0.633883898039	0.646651264849	0.624671800878	0.654038109968	0.576736044394	0.532529811872	0.593143497398	0.600541958842	0.629101971877	0.552408701901	0.582155597895	0.535251787084	0.588929874905	0.575009580827	0.618440522068	0.563685159592	0.581491698803	0.640772264803	0.564815089313	0.686884714311	0.575545529841	0.629171312451	0.576796711821	0.656188381766	0.579186295673	0.653070431962	0.591892501175	0.558562768395	0.57534923811	0.626820517896	0.684283122418	0.596779908066	0.590141121621	0.613468673184	0.540775230647	0.681402302496	0.575544052353	0.585476516182	0.67905429885	0.558083457904	0.614295602872	0.533698194404	0.545572698035	0.576579593107	0	0.58849417704	0.565171001872	0.563123518603	0.583282371439	0.586297464869	0.560590619421	0.597690966429	0.586020947658	0.661719270709	0.623273344208	0.583395887566	0.592881468816	0.610286289173	0.60103514135	0.59042348563	0.584113882366	0.584359926795	0.613064578925	0.586035251659	0.574004480164	0.578308568073	0.617465446267	0.684138960946	0.604796648791	0.622844668601	0.600410224421	0.595856949336	0.638637147587	0.638984340022	0.63189817617	0.585483640396	0.634764907948	0.620759801936	0.594960763999	0.59609838873
CS.223	0.674926194589	0.561962622688	0.667208278039	0.592144540092	0.67526973762	0.638514994768	0.593016433656	0.663495170553	0.69464012841	0.593564658834	0.633202927314	0.685178954357	0.576785460374	0.665172590416	0.631294094021	0.578843406674	0.656338072475	0.663139834129	0.605946755206	0.484054151546	0.596531729929	0.545013917481	0.63418654013	0.562994490946	0.566151177673	0.625070811898	0.574875484144	0.506509584287	0.554854046177	0.616919572978	0.466959863723	0.537717782775	0.498626489992	0.610889084433	0.555169446541	0.564628756424	0.609967713298	0.585399340128	0.604838287235	0.659884034791	0.584802239543	0.629549520518	0.627361426905	0.536617707392	0.554936619685	0.506508306733	0.494638339656	0.538813723194	0.56084349541	0.495123984982	0.476599524337	0.553789510139	0.472929495732	0.541073809012	0.555872123114	0.5190476826	0.572638672514	0.602717345716	0.512317909698	0.509424192278	0.57473439698	0.542611805092	0.615960023355	0.608418291225	0.657374494423	0.592720605284	0.634255060347	0.614946858876	0.571062437172	0.595737533106	0.594500664767	0.658500575232	0.620137709511	0.61424632832	0.597656476817	0.654488773771	0.636226158493	0.658710197648	0.634060689064	0.637522672275	0.684840545307	0.690660614059	0.611734680991	0.654439958141	0.551824031737	0.687611414064	0.606040480942	0.597617326161	0.652768368661	0.70424249404	0.692342796705	0.638045528706	0.647751502005	0.640465427847	0.632125869586	0.674777624725	0.679287427966	0.632498656081	0.634672741574	0.62860058578	0.62449981138	0.633073199581	0.694704924497	0.581445755199	0.609478263965	0.62380468568	0.600793470509	0.620093638796	0.604491554385	0.677054462749	0.643338473177	0.612749735484	0.518016566031	0.647179635408	0.571735901843	0.496757785313	0.66101708273	0.573774713237	0.65501153695	0.573235079754	0.494395574462	0.552610710219	0.486663876065	0.640930500572	0.542895356488	0.597086342622	0.576798177436	0.576423779094	0.590880045389	0.577132925691	0.592087890306	0.521738461644	0.58849417704	0	0.639164456714	0.538494129034	0.505052118646	0.510541809768	0.525837171687	0.573838657912	0.520053089826	0.61939127263	0.599533905986	0.534301803758	0.621269813295	0.648939721304	0.654710029784	0.628331911693	0.632966634739	0.615901265738	0.568238337351	0.638668130325	0.645496554679	0.633164273089	0.615982441647	0.63787165124	0.668485110599	0.645391738171	0.568657324754	0.633933707486	0.667086675904	0.695377987695	0.663990588526	0.616576529709	0.678433306867	0.649081041931	0.669528792835	0.596907509752
CS.321	0.568662640382	0.554338031054	0.540508356141	0.62084462199	0.547670078654	0.517106244618	0.594701358637	0.58887942626	0.551536066465	0.608755587436	0.511112159713	0.580704680176	0.639040481081	0.586906489548	0.592194470918	0.570303847937	0.555597740686	0.574334070192	0.61143066118	0.630904127087	0.570303540651	0.470289385313	0.521163923043	0.602202505607	0.658422868921	0.53468106132	0.529440363632	0.671028523061	0.688456945632	0.721202830282	0.626694323907	0.622672532184	0.650991959602	0.523026884411	0.568276590564	0.638919692215	0.733533236736	0.649466346531	0.704763016223	0.679890010623	0.569558084957	0.643486654301	0.459157026584	0.505710698232	0.631256722556	0.642782123558	0.624640110435	0.652935854986	0.60896012544	0.630260053534	0.634146343788	0.633713747981	0.603369191038	0.719547285301	0.741076804526	0.685508697002	0.694832057692	0.701656054403	0.668376148306	0.606025041017	0.626683257454	0.553959262058	0.536494057243	0.544530353739	0.619166795281	0.566864139229	0.51377609861	0.501611006228	0.601624904919	0.547697951316	0.593284060064	0.618160869066	0.658826969551	0.48339111165	0.515270767396	0.590844534286	0.617518661615	0.54718035598	0.478796615038	0.543542593335	0.566622954408	0.527741146155	0.524867099382	0.519740337391	0.603972722156	0.540085111802	0.562605717427	0.547119062717	0.573248078314	0.618901272052	0.591116680117	0.661086793306	0.545868989268	0.590961131654	0.583105366764	0.521338036756	0.543716715253	0.590779018993	0.538940600736	0.522878808736	0.520427280163	0.581314262419	0.581733077404	0.639378099637	0.509211381954	0.682459403827	0.660764763701	0.737508235451	0.671209565996	0.710437074119	0.540026548312	0.734908342504	0.628514438664	0.745704243483	0.667970728909	0.590999201338	0.616751526963	0.66465210614	0.735555442105	0.619449073764	0.620134117314	0.621484518886	0.585680444888	0.751917780569	0.580246923935	0.567579974271	0.712241276174	0.511552080184	0.702364363417	0.62638222421	0.604594936312	0.62978175214	0.565171001872	0.639164456714	0	0.607618354134	0.626140582357	0.651517265983	0.619334564783	0.662652170436	0.62859286643	0.711029336959	0.62998543697	0.540168400494	0.536886196201	0.538318739278	0.528566711777	0.49318719301	0.503914820867	0.50535994277	0.641289556575	0.533207804081	0.571402447437	0.551597710867	0.527084715009	0.720454058434	0.52282599401	0.509978021477	0.543137208927	0.470614782652	0.527480165506	0.54834121646	0.531568515651	0.4986244074	0.52786553851	0.510256592694	0.53331786873	0.491379923176
CS.255	0.629699354037	0.546945519018	0.613001909877	0.60644131432	0.618084880735	0.597702067078	0.592823870579	0.678336651516	0.671428931235	0.568936692217	0.601993637432	0.624636683078	0.57862009549	0.608917291121	0.610805932314	0.53573365392	0.635391804233	0.633716436969	0.599457112352	0.529481098491	0.609541917194	0.568926748607	0.59415771082	0.543559242824	0.612021289061	0.615117993101	0.56786601333	0.581543363054	0.588781572618	0.681025899207	0.530768442891	0.566880008733	0.537766360658	0.553093760689	0.567773467392	0.541737842007	0.66270322833	0.621288844374	0.648381073294	0.679376773704	0.574606756187	0.628781090926	0.594728005059	0.515626644049	0.56826503468	0.509681908413	0.521636610817	0.536521705478	0.538772709999	0.513306965749	0.479032194551	0.51067671212	0.495087556571	0.561585737174	0.613282784398	0.558995745217	0.616379609626	0.594047451552	0.499586824418	0.54527890318	0.607356958719	0.560899713613	0.569620270902	0.565814881366	0.621059104635	0.588419088893	0.568432610102	0.597414622693	0.541924145201	0.593197946788	0.598389079216	0.581062318951	0.669639117366	0.600499926139	0.570597879948	0.64234849833	0.577897620571	0.600544053696	0.59275223527	0.587023524868	0.636232220756	0.622087254811	0.579555318393	0.608311190985	0.513723991299	0.627025017492	0.58512718231	0.56764629715	0.587486621847	0.615903393684	0.700520566625	0.679652938795	0.654911212033	0.576831652599	0.609254953855	0.648570563105	0.650496980445	0.578251093827	0.612229240674	0.594207707827	0.571045935884	0.60718777006	0.670529489507	0.58377161154	0.55725220635	0.664127773755	0.643531250276	0.650604258501	0.567864290483	0.715859613163	0.649667904156	0.665506799387	0.506167650638	0.6678440497	0.573136294827	0.491228572228	0.645881448164	0.609296919014	0.6757099084	0.539631362802	0.506622293875	0.608038772445	0.50011365135	0.666867376078	0.471943780578	0.614900910156	0.620113945543	0.537058669056	0.631837225339	0.582320649056	0.614077230166	0.521902951045	0.563123518603	0.538494129034	0.607618354134	0	0.528664259645	0.493647234418	0.502371767686	0.545677399602	0.525760741523	0.628573617417	0.612935551451	0.506747368308	0.602757329556	0.602190293916	0.589082713745	0.612332106612	0.628209488753	0.585878117883	0.559432877067	0.594111712375	0.589132581154	0.626459832076	0.618391919682	0.635034816556	0.60705936769	0.623914411722	0.603021319781	0.561784554192	0.658736585777	0.641091737598	0.612599738596	0.592729489974	0.641782166011	0.621278297616	0.613239277981	0.584379863214
CS.390	0.675817036163	0.588988503485	0.666602117711	0.583541872375	0.66472178472	0.638884610596	0.601966878273	0.676394105583	0.678276907978	0.639060949819	0.632897313542	0.687540312688	0.604833024523	0.665326649783	0.630533770862	0.582514896476	0.662800285241	0.655075938549	0.630791927523	0.50086947915	0.607697773186	0.585852602961	0.623326935001	0.576311820543	0.594271397641	0.615673038106	0.581105383215	0.578448382166	0.582131282863	0.670843128835	0.528384055961	0.567639609512	0.51836550048	0.585795870227	0.575827344923	0.584119813534	0.623313359694	0.617618533822	0.635983287617	0.650920489478	0.574624149433	0.636840500413	0.635673537529	0.556424365574	0.587766081763	0.531410143949	0.483986518414	0.553057404656	0.577351491587	0.516118760385	0.484251901936	0.550841667576	0.491042028508	0.573072906784	0.589762532084	0.482673391972	0.60379332986	0.560387776971	0.528125027212	0.554991238351	0.593853803494	0.58821807658	0.628971960832	0.617102713921	0.654105793857	0.60020551383	0.642904623941	0.615832564148	0.587446332207	0.600529102472	0.572024413187	0.661619254986	0.689710665667	0.618690603503	0.592206508964	0.687390913599	0.642695301077	0.657882004213	0.646735850453	0.649181886928	0.688826815918	0.692699133543	0.646720754476	0.642010000104	0.56755389311	0.686998358889	0.652190220837	0.61471625182	0.658970029176	0.69501762747	0.712144278871	0.694162523762	0.657852786015	0.641499681144	0.641341074245	0.666327595007	0.695542114137	0.623198651052	0.636518004451	0.637193580506	0.634865952467	0.642802189463	0.693968799399	0.5890362111	0.621487272954	0.593116120394	0.644083897132	0.660810534378	0.609822430662	0.697360892946	0.635924320873	0.657086998072	0.505892101834	0.67495675057	0.592509185035	0.525166354792	0.676429329359	0.640165130033	0.67382865807	0.540435189717	0.514732057252	0.622430397561	0.496747069938	0.669856623216	0.550862032512	0.625938877094	0.627261568442	0.576726406523	0.603078884467	0.613470154889	0.615216997097	0.527908060292	0.583282371439	0.505052118646	0.626140582357	0.528664259645	0	0.508799371168	0.537496725438	0.586016348755	0.507430128286	0.651179599114	0.586094967252	0.544835740441	0.628607604692	0.653926575837	0.65014467208	0.637714745243	0.649475309799	0.634108159478	0.619077528055	0.623723114867	0.646541600588	0.644955033138	0.637903369223	0.658736513171	0.683059561665	0.653636475489	0.604829488854	0.644002236899	0.684546334044	0.692062973103	0.663209080164	0.63504765064	0.679455300404	0.654024239304	0.668351036656	0.62958521097
CS.270	0.692684273835	0.617122875556	0.671558142555	0.608659994552	0.672385334812	0.630858727556	0.614362678631	0.695670079916	0.683841832175	0.633051998095	0.65177387175	0.690691511727	0.592650881523	0.663200343147	0.656978881294	0.610357510416	0.683185801982	0.672894082599	0.577625388264	0.542426427529	0.628666406712	0.595788857199	0.62938529363	0.556404623111	0.598694328438	0.655415790151	0.589275714575	0.537374896831	0.588593667944	0.686076737792	0.511365003599	0.543567752205	0.536506763429	0.619631955826	0.576474639288	0.567088970053	0.649328334164	0.578749034065	0.617984222298	0.662389345033	0.584449945761	0.621300259198	0.635867422229	0.560792903505	0.54767136691	0.513433041631	0.505277095534	0.55011875957	0.572067232604	0.526114038089	0.46856897816	0.549440726036	0.501994129154	0.560974164664	0.516691492543	0.503320525275	0.613555999765	0.593806806199	0.487194664725	0.513103294413	0.608989313809	0.589815495462	0.629527488072	0.643768786497	0.661705476416	0.603777249167	0.628361149488	0.626675320905	0.598335592328	0.621937791833	0.584449679502	0.673551292449	0.632957925335	0.63340800041	0.628089288341	0.685729908991	0.640889569379	0.664205599528	0.649474043889	0.657686615301	0.674303172665	0.688517599532	0.633485299535	0.643991806467	0.559888262316	0.685909369206	0.640934657818	0.600363858715	0.666718232873	0.683745122791	0.705484795714	0.643846156697	0.679573484639	0.651799279715	0.622197107163	0.687674781183	0.678309560261	0.621316151941	0.654969873276	0.645345648825	0.627281284092	0.646997153476	0.700064417087	0.57454396662	0.613192703207	0.627791176559	0.634644389107	0.602975266844	0.594032149857	0.701512077555	0.66540947805	0.689507276963	0.50457506276	0.656850041577	0.589880964242	0.509170095854	0.675365130897	0.609139085964	0.654635923395	0.554923934942	0.519682672025	0.578026224015	0.513405224731	0.653098869226	0.538010823742	0.606431228216	0.574478584912	0.575927984523	0.612694577876	0.555134733644	0.6156300796	0.547649847926	0.586297464869	0.510541809768	0.651517265983	0.493647234418	0.508799371168	0	0.522160041021	0.523215796001	0.493698903269	0.593378714191	0.607039402009	0.550330459152	0.634411280554	0.646008593012	0.643293957462	0.663472552792	0.656212435962	0.622023946593	0.573332695523	0.638809786035	0.655299746234	0.652306398364	0.639944136798	0.599227304896	0.662726486635	0.665987286731	0.620277350851	0.637635086779	0.670839443315	0.68836700017	0.674272232285	0.636227265831	0.665778898891	0.649084418486	0.646811533399	0.629260332373
CS.326	0.645003423525	0.594967079581	0.615091081697	0.599299827097	0.63799138223	0.602860337722	0.597035273823	0.665707245144	0.672465608123	0.580237507582	0.63348189029	0.642800186071	0.560966726213	0.624858333167	0.628495948372	0.57991669174	0.632139355973	0.641906182971	0.564480832277	0.536203528267	0.587078413243	0.571630535053	0.603879240226	0.547116442047	0.58388996828	0.602251217698	0.572375451577	0.533856854515	0.589361733191	0.639264440974	0.479541553959	0.566630269217	0.521720031764	0.589187695188	0.563484075258	0.549970112145	0.648461528025	0.6077738079	0.624573274502	0.652217949218	0.58463791583	0.609051332234	0.610862283881	0.538313315108	0.566911793833	0.48010724909	0.5396925943	0.57344039907	0.57859774893	0.525907542085	0.530436678053	0.549428123055	0.486753281391	0.607485272742	0.612995178475	0.568247029743	0.573624785381	0.589024764891	0.545218833357	0.535580725061	0.578069687892	0.577484917644	0.601445723925	0.586780021316	0.644893881436	0.616982326927	0.613810629114	0.580913078993	0.566732073634	0.607472878498	0.587410672993	0.644304621168	0.640241557564	0.603472377268	0.568501907148	0.638430581532	0.557612089814	0.616818472393	0.593338840223	0.596963645323	0.64834873439	0.644536017188	0.585308252467	0.591732756903	0.517176360101	0.640453958689	0.614364603407	0.573732650942	0.607440368764	0.613840401962	0.703722089967	0.63491332127	0.634752133225	0.598530393905	0.618437879727	0.640337280107	0.643682061699	0.621294835773	0.605491695233	0.593215143529	0.585635849398	0.599255980622	0.676085431178	0.601064236801	0.568298148746	0.640549614154	0.58929679129	0.626286017563	0.596024781644	0.700705480468	0.63914459179	0.648985593172	0.519480689908	0.657442149469	0.542360781374	0.488250297717	0.619871408897	0.578973424703	0.648093654182	0.55550220366	0.508426523812	0.600344486005	0.507568186627	0.657113271439	0.522783528493	0.591546140462	0.594808437015	0.574598026794	0.607316470173	0.586351962662	0.597408348925	0.518167876262	0.560590619421	0.525837171687	0.619334564783	0.502371767686	0.537496725438	0.522160041021	0	0.531909380129	0.541353287741	0.58704215071	0.62393139329	0.54088868561	0.606447148412	0.609479123443	0.612198171094	0.617076610448	0.637895858423	0.602737177607	0.555294795507	0.59858144549	0.610550265034	0.624472807285	0.611913373117	0.60980387723	0.621682679913	0.622955306943	0.611161039847	0.583635327303	0.642031682598	0.647041595228	0.607421907826	0.587957796221	0.655518198768	0.621406292833	0.619913670582	0.580385327218
CS.262	0.673656058681	0.639637939046	0.670708322128	0.610254372293	0.684852840419	0.65416465774	0.622845785126	0.659390828302	0.64291908768	0.672325183015	0.651505965019	0.709393396917	0.5860174377	0.681622414666	0.648630437278	0.588427899319	0.667168877711	0.690132705657	0.576568080178	0.555992337165	0.642247376096	0.581657884898	0.62489207099	0.571059371084	0.605337898596	0.621330388148	0.618945903225	0.532315883048	0.60775626765	0.649965237334	0.556041014662	0.620695945012	0.601867235635	0.604927633085	0.578950686924	0.577648468128	0.653320271412	0.613356499374	0.594616940778	0.6799206684	0.659888418954	0.619752591543	0.642061675658	0.589224053919	0.557415791384	0.529489176708	0.574790836638	0.541882208481	0.577421908054	0.559272475109	0.546074047157	0.595028562107	0.56107538419	0.602697243166	0.619425265067	0.575393524827	0.622523563623	0.580239494061	0.551717882608	0.588975877879	0.572718892391	0.620035842612	0.607674800106	0.634287563585	0.641473501428	0.615919078284	0.638093510255	0.631341170487	0.600166826323	0.662639976637	0.635871901575	0.687663419792	0.607475547079	0.630942140199	0.636819592704	0.711618206069	0.642171345615	0.664839971895	0.66631414378	0.67793421371	0.677273039161	0.691269919891	0.640358682393	0.660413464342	0.531737627732	0.70198952635	0.663015692877	0.58195145311	0.677844098588	0.699791504768	0.663737346553	0.640125757059	0.657020862247	0.649592292965	0.605977529293	0.685063361321	0.672956044664	0.643324471082	0.634962048139	0.638897890515	0.631223592371	0.681309660086	0.691130364381	0.609316595716	0.652900958932	0.674282634729	0.601485235946	0.592573102205	0.584198238512	0.691415520121	0.652348548192	0.654647246482	0.53783942111	0.651678289403	0.601663260205	0.552313947119	0.66089711391	0.602385633022	0.630270355394	0.588201387882	0.528655149612	0.602886657536	0.548219669387	0.673936170994	0.585446970152	0.588757722225	0.595115008702	0.621783561445	0.62695312311	0.586887075976	0.642899985722	0.567538885048	0.597690966429	0.573838657912	0.662652170436	0.545677399602	0.586016348755	0.523215796001	0.531909380129	0	0.518613504694	0.606320060003	0.618891016165	0.584352100085	0.631067850687	0.675721305106	0.66794957043	0.654499597209	0.634011779959	0.587820889201	0.536246229496	0.613061705	0.65024813326	0.616000916851	0.588559134711	0.578642406849	0.671876155965	0.62482686689	0.616155660893	0.665410756331	0.650834516842	0.695125308638	0.689574207882	0.641350564936	0.64425151287	0.64319152908	0.651565022191	0.654778809899
