g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.019	0	0.00833680700291788	8.33680700291788e-05	0.0970404335139642	5.55787133527859e-05	0.000222314853411144	0.000527997776851466	0.048158955120189	0.00402945671807698	0.0023620953174934	0.000138946783381965	0.00533555648186744	0	0	0	0	0.0164512991524246	0	2.77893566763929e-05	0.00411282478810616	0.000666944560233431	0.00111157426705572	0.0255662081422815	0	0	0.242350979574823	0	0	0.00250104210087536	2.77893566763929e-05	0.00205641239405308	0	0	0.00144504654717243	2.77893566763929e-05	0.00177851882728915	8.33680700291788e-05	8.33680700291788e-05	0.0070862859524802	0	0	0.00047241906349868	0.0184521328331249	0.000166736140058358	8.33680700291788e-05	0.000555787133527859	0.000500208420175073	0.000583576490204252	0.000166736140058358	0	0.000666944560233431	0.0015839933305544	0.0246213700152841	0.0023620953174934	0.000305682923440322	0.000666944560233431	0.00169515075725997	0.000416840350145894	0.00233430596081701	0.0512991524246214	5.55787133527859e-05	0.0305682923440322	0.000194525496734751	0.00683618174239266	0.0322078643879394	0	0.00803112407947756	2.77893566763929e-05	0.0108378491037932	0	0.000111157426705572	0.00419619285813533	0.000194525496734751	2.77893566763929e-05	0.00461303320828123	0.000972627483673753	0.000166736140058358	0	0.000166736140058358	5.55787133527859e-05	0.0146449909684591	0.00125052105043768	0.000778101986939002	0.00533555648186744	0	0.000111157426705572	0.00105599555370293	0	0.0345977490621092	0.000639155203557038	0.0139502570515493	0.000166736140058358	5.55787133527859e-05	0	0.0683062387105739	0.0176740308461859	0.000138946783381965	0.000500208420175073	0.0368208975962206	0.0015839933305544	0.00125052105043768	0.00564123940530777	0.0422398221481173	0.000138946783381965	0.0272891482562179	0.000111157426705572	2.77893566763929e-05	2.77893566763929e-05	0.000222314853411144	0	0	0	0.000305682923440322	0.0192858135334167	0	5.55787133527859e-05	8.33680700291788e-05	0	0	2.77893566763929e-05	0	0	0.0106155342503821	0.000138946783381965	0.0137557315548145	0	0.00227872724746422	0	0.000583576490204252	8.33680700291788e-05	2.77893566763929e-05	0	0
CS.093	0	0.085546282245827	0.000460654671580316	0.00124647734662909	8.12920008671147e-05	0.000460654671580316	0.00235746802514633	0.0450357684803815	0.00785822675048775	0.00135486668111858	0.000135486668111858	0.00216778668978972	0	0.000270973336223716	0	0.00121938001300672	0.00793951875135487	2.70973336223716e-05	0	0.00444396271406894	2.70973336223716e-05	5.41946672447431e-05	0.0244688922610015	0.000948406676783005	0	0.194775634077607	0.0236017775850856	0	0.000189681335356601	0	0.000270973336223716	0.000433557337957945	8.12920008671147e-05	0.00108389334489486	0.000216778668978972	0.00330587470192933	0.000162584001734229	0.000162584001734229	0.00186971601994364	0	0.00208649468892261	0.00655755473661392	0.0518913938868415	0.00102969867765012	0.000162584001734229	0.00186971601994364	8.12920008671147e-05	0.00146325601560806	0.000433557337957945	0.000677433340559289	0.00360394537177542	0.0064762627357468	0.0130338174723607	0.0111370041187947	0.00051484933882506	0.00216778668978972	0.000108389334489486	0.0234933882505961	0.00162584001734229	0.0321103403425103	5.41946672447431e-05	0.0122750921309343	5.41946672447431e-05	0.00298070669846087	0.0162854975070453	0.0265282896163018	0.0164751788424019	0	0.0116247561239974	0	5.41946672447431e-05	0.00211359202254498	0.00035226533709083	8.12920008671147e-05	0.00471493605029265	0.000270973336223716	0.000433557337957945	0.000975504010405376	0.000433557337957945	8.12920008671147e-05	0.0248211575980923	0.00195100802081075	0.0021948840234121	0.00336006936917407	0.000677433340559289	2.70973336223716e-05	0.00135486668111858	8.12920008671147e-05	0.0201875135486668	0.000325168003468459	0.012979622805116	0.000189681335356601	0.000298070669846087	0	0.0584760459570778	0.0084814654238023	8.12920008671147e-05	0.000758725341426404	0.0313245176674615	0.00224907869065684	0.00105679601127249	0.0117060481248645	0.0191036202037719	8.12920008671147e-05	0.00577173206156514	2.70973336223716e-05	2.70973336223716e-05	0.000623238673314546	0.0257695642748754	0.00035226533709083	2.70973336223716e-05	0.0292651203121613	0.00105679601127249	0.00831888142206807	0	0.00149035334923044	8.12920008671147e-05	2.70973336223716e-05	0.000108389334489486	5.41946672447431e-05	0.00211359202254498	5.41946672447431e-05	0.00127357468025146	0	0.0039020160416215	2.70973336223716e-05	0.000948406676783005	0.012979622805116	0.00945696943420767	0.00574463472794277	0.00189681335356601	0.00655755473661392	8.12920008671147e-05
CS.009	0	0.000281733428951952	7.68363897141686e-05	0.103601065464604	0	0.000102448519618892	0	0.0335262780452822	0.00363692244647065	5.12242598094458e-05	0.000153672779428337	0.00253560086056756	0	0.00356008605675648	0	0.000153672779428337	0.170141378957074	0	0	0	5.12242598094458e-05	0.000793976027046409	0.000204897039237783	0	0	0.00194652187275894	0.000256121299047229	0	0.00699211146398935	0	0.0303247618071919	0	0	0	0	5.12242598094458e-05	2.56121299047229e-05	0	0.0168271693474029	7.68363897141686e-05	0	0.00107570945599836	0.0066079295154185	0	0.000768363897141686	0.00166478844380699	0	0	0.000384181948570843	0	0.000102448519618892	0.0214885769900625	0.00891302120684356	0.00601885052760988	0.000204897039237783	0.00035856981866612	0	0	0	0.0541184304886794	0	0.024126626370249	2.56121299047229e-05	0.00898985759655773	0.068486835365229	0	0.00586517774818154	0.00017928490933306	0.00501997746132568	0	0.00017928490933306	0.0208482737424444	0.000768363897141686	0	0.0113461735477922	0.0565515828296281	0	0.000281733428951952	0	0	0.0899754123552915	0.00361131031656593	0.00148550353447393	0.00117815797561725	0	0.00320151623809036	0.000896424546665301	0	0.0181333879725438	0	0.000717139637332241	0	0.00035856981866612	0	0.116509578936584	0.00102448519618892	2.56121299047229e-05	0.000332957688761397	0.0279172215961479	0.000409794078475566	0.000998873066284192	0.0124218830037906	5.12242598094458e-05	0.000230509169142506	0.00281733428951952	0.000102448519618892	0.000128060649523614	0	0.0248181538776765	0	0	0	0	0.000102448519618892	0	0.000128060649523614	0.00053785472799918	0	0	0	0	5.12242598094458e-05	5.12242598094458e-05	2.56121299047229e-05	0.00240754021104395	0	0.000435406208380289	0.000332957688761397	0.000307345558856675	0.00542977153980125	0.000922036676570024	2.56121299047229e-05	0.00117815797561725
L.001.M1	0.0012370925799692	0.00171678153954909	0.00154005402812492	0.000807897195081926	0	0.000959377919159787	0.000100987149385241	0.0111338332197228	0.00280239339544043	0.00141382009139337	0.000176727511424171	0.0107803781968744	0	0.00141382009139337	0	0.00282764018278674	0.0223434068014845	0.0014895604534323	0	0.00573102072761241	0.000126233936731551	0.000328208235502032	0.00196924941301219	0	5.04935746926204e-05	0.0751091923552728	0.00802847837612664	0.000631169683657755	0.000403948597540963	0	0.00254992552197733	0.000302961448155722	0	0.00126233936731551	0	0.00358504380317605	0.00204498977505112	0.000126233936731551	0.0217879774798657	0	2.52467873463102e-05	0.0202479234517408	0.0567042843798127	0.02148501603171	0	0.00542805927945669	0.000176727511424171	0.00355979701582974	0.000176727511424171	0	0.00207023656239744	0.00583200787699765	0.0115630286046101	0.0032315887803277	0.00280239339544043	0.00391325203867808	5.04935746926204e-05	0.0022217172864753	0.00812946552551188	0.0249185791108082	0.000252467873463102	0.0154510338559418	5.04935746926204e-05	0.0014895604534323	0.0695801459264309	0.000353455022848343	0.118180211568078	5.04935746926204e-05	0.0137594991037391	0	0	0.000757403620389305	0.00151480724077861	2.52467873463102e-05	0.00608447575046075	0	0.005453306066803	0	0	0.00181776868893433	0.00348405665379081	0.00171678153954909	0.00416571991214118	0.0109318589209523	5.04935746926204e-05	0	0.00469590244641369	0	0.00482213638314525	0.00340831629175187	0.0113610543058396	0.00568052715291979	0.000176727511424171	0	0.154005402812492	0.0128506147592719	0.000479688959579893	0.00434244742356535	0.0613496932515337	0.0284783761266379	0.010174455300563	0.00840718018632129	0.00557954000353455	2.52467873463102e-05	0.0216364967557878	5.04935746926204e-05	0	0.000757403620389305	0.0169910878840668	0	0	0.00201974298770481	0	0.00100987149385241	2.52467873463102e-05	0	0.00201974298770481	0.000429195384887273	2.52467873463102e-05	0.00464540887172107	0	2.52467873463102e-05	0.000833143982428236	2.52467873463102e-05	0.00191875583831957	2.52467873463102e-05	0.00252467873463102	0.00232270443586054	0.00277714660809412	0.0014895604534323	5.04935746926204e-05	0.00287813375747936	2.52467873463102e-05
CS.199	0	0	0.00604942625396739	0.0102813118845455	5.42549439817703e-05	0.000678186799772129	0.0292162873341833	0.0708027018962103	0.129615061172449	0.01133928329219	0.000434039551854163	0.0149743645389686	2.71274719908852e-05	0.0546076011176518	0	0	0.00802973170930201	0	0	2.71274719908852e-05	0.00138350107153514	0	0.00518134715025907	0	0	0.1235113799745	0.0149201095949868	0.000813824159726555	0.00132924612755337	0	0.00179041315139842	2.71274719908852e-05	0	0	2.71274719908852e-05	8.13824159726555e-05	0	0.00162764831945311	0.00455741529446871	5.42549439817703e-05	5.42549439817703e-05	0.0380598432032119	0.0383582453951116	2.71274719908852e-05	0.000488294495835933	0.00154626590348045	0	0.00632070097387624	0.000569676911808589	0	0.00187179556737108	0.00824675148522909	0.00781271193337493	0.00195317798334373	0.0007324417437539	0.00195317798334373	0.00762281962943873	2.71274719908852e-05	0	0.0489650869435477	0	0.0225700566964165	8.13824159726555e-05	0.00170903073542577	0.064726148170252	0	0.00480156254238668	5.42549439817703e-05	0.0116919404280715	0	0.000162764831945311	0.00222445270325258	0.00122073623958983	0	0.00271274719908852	0.000325529663890622	8.13824159726555e-05	2.71274719908852e-05	0	0	0.00963025255676423	0.000434039551854163	0.00282125708705206	0.0114749206521444	0	0	8.13824159726555e-05	0	0.000189892303936196	0	0.00263136478311586	0.00116648129560806	0	0	0.0787239237175488	0.0175514743781027	0.000189892303936196	0.000162764831945311	0.0233024984401704	0.00303827686297914	0.0104983316604726	0.0007324417437539	0.00436752299053251	0	0.00477443507039579	0	0	2.71274719908852e-05	0.00141062854352603	2.71274719908852e-05	0	0	0.000461167023845048	8.13824159726555e-05	0	0.00821962401323821	2.71274719908852e-05	0	0	0	0	0	5.42549439817703e-05	8.13824159726555e-05	0.0109052437403358	0.000298402191899737	0.0012749911835716	0	0.0054797493421588	0.0160865908905949	0.00181754062338931	0	0.000515421967826818
CS.155	0.0143933599969909	7.52266201933324e-05	0.000125377700322221	0	0.000112839930289999	0	0.000200604320515553	0.0524204165047205	0.00626888501611103	0.0014794568638022	0	0.000539124111385549	0	0.00486465477250216	0	0.0159104301708898	0.116613799069697	0	0.000175528780451109	0.00705876452814103	0.00613096954575659	0.0209506137238431	0.0150954751187954	0	0.00848807031181434	0.0423902004789428	1.25377700322221e-05	0	0.0179164733760453	0.0143306711468298	0.00258278062663775	0.000200604320515553	0	0.000501510801288883	0.000476435261224439	0.00288368710741108	0	0.00594290299527326	1.25377700322221e-05	8.77643902255545e-05	0	0.000188066550483331	0.0394563622914028	0	1.25377700322221e-05	0.00388670870998884	0.000677039581739992	0.000677039581739992	0.000112839930289999	5.01510801288883e-05	0.0178663222959164	0.00104063491267443	3.76133100966662e-05	0.00161737233415665	0.000977946062513321	0.000927794982384433	0.000977946062513321	7.52266201933324e-05	0.0260910994370541	0.0291127020148196	8.77643902255545e-05	0.00347296229892551	0.000677039581739992	0.00458882383179328	0.0253639087751852	0	0.0192705525395253	0	0.0133276495442521	0.000238217630612219	0.000514048571321105	0.0160107323311476	0.000714652891836658	0.000564199651449993	0.00398701087024662	0	0.000100302160257777	0.00102809714264221	0	0.000965408292481099	0.0055667698943066	0.00136661693351221	0.00372371769956995	0.0190323349089131	0.00036359533093444	0	0.000488973031256661	1.25377700322221e-05	0.00457628606176106	0	0.035118293860254	0.000551661881417771	0	0	0.113817876352512	0.00320966912824885	0.000125377700322221	0.00863852355220101	0.0407226770646573	0.00457628606176106	0.000551661881417771	0.00771072856981657	0.0411991123258817	0.00030090648077333	0.033087175115034	6.26888501611103e-05	0.000137915470354443	0.000100302160257777	0.0162991010418887	0	1.25377700322221e-05	1.25377700322221e-05	0	1.25377700322221e-05	1.25377700322221e-05	3.76133100966662e-05	0.000125377700322221	0.00234456299602553	0	0.00180543888463998	0	0.000263293170676663	0.00764803971965546	1.25377700322221e-05	0.000250755400644441	7.52266201933324e-05	0.00603066738549882	2.50755400644441e-05	0.0109454732381299	0.0316453315613285	7.52266201933324e-05	0	0.00362341553931218
CS.118	0	0.000884955752212389	0.000405604719764012	0.145538348082596	0	0.00162241887905605	0.000110619469026549	0.0225663716814159	0.00486725663716814	0.000184365781710914	3.68731563421829e-05	0.000184365781710914	0	0.000147492625368732	0	0.00232300884955752	0.0243731563421829	0	0.000294985250737463	0.000774336283185841	0.000479351032448378	0.000737463126843658	0.000442477876106195	0	0.000737463126843658	0.238827433628319	0.00117994100294985	0.000110619469026549	0.00158554572271386	0.0025811209439528	0.00147492625368732	0	0	0	0	0.000221238938053097	7.37463126843658e-05	7.37463126843658e-05	0.000737463126843658	0.000110619469026549	7.37463126843658e-05	0.00486725663716814	0.0109882005899705	7.37463126843658e-05	7.37463126843658e-05	0.00169616519174041	0	0.000479351032448378	0	0	0.000442477876106195	0.0038716814159292	0.0120206489675516	0.00306047197640118	0.00025811209439528	0.000774336283185841	0.000110619469026549	0	0.00154867256637168	0.0600294985250737	3.68731563421829e-05	0.013311209439528	3.68731563421829e-05	0.016740412979351	0.047787610619469	0.000184365781710914	0.00416666666666667	0.000147492625368732	0.00807522123893805	3.68731563421829e-05	0.000147492625368732	0.0220501474926254	0.000331858407079646	0.000147492625368732	0.00785398230088496	0.000147492625368732	0.000700589970501475	0	0.000110619469026549	0	0.0136061946902655	0.00162241887905605	0.0012905604719764	0.00427728613569322	0	0	0	0.000294985250737463	0.019358407079646	0	0.0043141592920354	0.000700589970501475	0.00025811209439528	0	0.0853244837758112	0.0126474926253687	0.000995575221238938	0.000147492625368732	0.0401917404129793	0.00376106194690265	0.000331858407079646	0.0136430678466077	0.00272861356932153	3.68731563421829e-05	0.016334808259587	0	0.000110619469026549	0.0263274336283186	0.00350294985250737	0.0394174041297935	7.37463126843658e-05	0	7.37463126843658e-05	0.00243362831858407	0	0.000221238938053097	0.000405604719764012	0.000294985250737463	0	0.00025811209439528	0	0	0.00110619469026549	0	0.00755899705014749	0.000553097345132743	0.000294985250737463	0	0.00921828908554572	0.00412979351032448	0.00490412979351032	0.00025811209439528	0.000147492625368732
CS.171	0	0.000290877358833582	0.000181798349270989	0.00556302948769225	0.000727193397083954	7.27193397083955e-05	3.63596698541977e-05	0.054794022470276	0.000618114387521361	0.0032360106170236	0.00109079009562593	0.000836272406646548	0	0.00047267570810457	0	0	0.047631167508999	7.27193397083955e-05	0.000872632076500745	0.00658110024360979	0.000399956368396175	0.000654474057375559	0.00079991273679235	0.000254517688979384	0	0.328545976802531	0.00254517688979384	0	0.00269061556921063	0	0.00429044104279533	7.27193397083955e-05	0	7.27193397083955e-05	7.27193397083955e-05	0.00614478420535942	0.000509035377958768	0.00298149292804421	0.0015271061338763	0.000181798349270989	0.000727193397083954	0.0113805766643639	0.0227611533287278	0	0.000109079009562593	0.0031632912773152	0	0.000254517688979384	0.000399956368396175	0	0.000218158019125186	0.0015998254735847	0.000290877358833582	0.00494491510017089	0.000690833727229757	0.00149074646402211	0.00498127477002509	3.63596698541977e-05	0.00141802712431371	0.0451587099589136	3.63596698541977e-05	0.0429044104279533	0	0.00294513325819002	0.050576300767189	0	0.0225066356397484	0.000145438679416791	0.00912627713340363	0	7.27193397083955e-05	0.018397992946224	3.63596698541977e-05	0	0.0063265825546304	0	7.27193397083955e-05	0.000945351416209141	0.000363596698541977	0.00047267570810457	0.00734465331054794	0.00254517688979384	0.00203614151183507	0.00988983020034178	0	0	0.000327237028687779	0.000218158019125186	0.000581754717667164	3.63596698541977e-05	0.0124713667599898	0.000327237028687779	0.00079991273679235	0	0.06141148238374	0.0122895684107188	0.000618114387521361	0.00265425589935643	0.0369777842417191	0.00447223939206632	0.00138166745445951	0.00698105661200596	0.00447223939206632	0.000145438679416791	0.0236337854052285	0.000145438679416791	7.27193397083955e-05	0	0.00199978184198087	0	0.000618114387521361	0	0.000727193397083954	0.0357415554666764	0	0.000290877358833582	0.000109079009562593	0	0.000290877358833582	0.00047267570810457	0	7.27193397083955e-05	0.000654474057375559	0.000181798349270989	0.0218521615823728	0.00127258844489692	0	0	0.00301785259789841	0.00330872995673199	0.000254517688979384	0.000181798349270989	0
CS.060	3.19172704350324e-05	0.000287255433915292	0.00079793176087581	0.00813890396093326	3.19172704350324e-05	0.000159586352175162	9.57518113050972e-05	0.0135329226644537	0.000287255433915292	0.000351089974785356	0.00156394625131659	0.000414924515655421	0	0.000255338163480259	3.19172704350324e-05	0.000159586352175162	0.253359292713287	0	3.19172704350324e-05	0.000255338163480259	0	6.38345408700648e-05	0.00255338163480259	0.000255338163480259	0.0056174395965657	0.100156394625132	0.0201078803740704	0	0.000861766301745875	9.57518113050972e-05	0.00491525964699499	0.00012766908174013	0.000159586352175162	0	0	0.000255338163480259	0.000159586352175162	0	0.0491525964699499	9.57518113050972e-05	0.00156394625131659	0.00555360505569564	0.00513868054004022	0	0.00165969806262168	0.000223420893045227	0	0.00114902173566117	0.00140435989914143	0	3.19172704350324e-05	0.00635153681657145	0.0079793176087581	0.0154798761609907	0	6.38345408700648e-05	3.19172704350324e-05	3.19172704350324e-05	0.000478759056525486	0.0151287861862054	0	0.0550253742299959	0	0.0264274999202068	0.140021065398487	0	0.0129584117966232	0.000446841786090454	0.00813890396093326	6.38345408700648e-05	6.38345408700648e-05	0.00328747885480834	0	0	0.0195652867766749	0	0	0	0	0	0.0249593054801953	0.00296830615045801	0.000734097220005745	0.00153202898088155	3.19172704350324e-05	0	6.38345408700648e-05	0	0.0032555615843733	0.000159586352175162	0.000861766301745875	0.000383007245220389	0.0010851871947911	0.000606428138265616	0.0513548881299671	0.00137244262870639	0	0.0010851871947911	0.0187992722862341	0.000159586352175162	0.000542593597395551	0.000734097220005745	0.00223420893045227	0.00306405796176311	0.00303214069132808	0	0	0.00012766908174013	0.0109795410296511	0.0572276658900131	0	0	0.000159586352175162	0.00584086048961093	0	0.00079793176087581	0	0	0	0	3.19172704350324e-05	0	0.000766014490440777	0.00067026267913568	0.00092560084261594	0.000351089974785356	9.57518113050972e-05	0	0.000319172704350324	0.000351089974785356	0.000861766301745875	6.38345408700648e-05	0.00303214069132808
CS.290	0	8.32616358136049e-05	0.00022203102883628	0.00195664844161972	0	0	0	0.0518997529904804	0	0.0023035719241764	0.00061058532929977	0	0.00016652327162721	0	0	0.000360800421858955	0.293275235214121	0	0.0034137270683578	0	0.00177624823069024	0.00259498764952402	0	0	0	9.71385751158724e-05	0	0	0.00875634869973079	0	0.0150287252643557	0	0	0	0	0	8.32616358136049e-05	0	0.0206905164996808	0	1.38769393022675e-05	0.00129055535511088	0.0144181399350559	0	0.000319169603952152	0.00066609308650884	0	0.000541200632788432	0.000999139629763259	2.7753878604535e-05	8.32616358136049e-05	0.00248397213510588	6.93846965113375e-05	0.00997751935833033	0.000124892453720407	0.000138769393022675	1.38769393022675e-05	0.00753517804113125	1.38769393022675e-05	0.0372457050872859	0	0.00888124115345119	0.00105464738697233	0.0489023341011906	0.055924065388138	0	0.0016652327162721	0.00016652327162721	0.0254364297410563	8.32616358136049e-05	4.16308179068025e-05	0.0196219921734062	0.00104077044767006	0	0.0271294163359329	0.000152646332324942	0	2.7753878604535e-05	0	0	0.103091782076545	0.00611973023229996	0.000624462268602037	0.00335821931114873	2.7753878604535e-05	0	0.000152646332324942	0	0.0103660736587938	0	0.00377452749021676	0.000138769393022675	0.00044406205767256	0	0.0660819849573978	0.00237295662068774	0.00167910965557437	0.00158197108045849	0.0276428630901168	0.000152646332324942	0.00022203102883628	0.00367738891510089	1.38769393022675e-05	0.00571729899253421	0	0.000652216147206572	0.020648885681774	1.38769393022675e-05	0.0297521578640615	0	0	0	0	2.7753878604535e-05	0	8.32616358136049e-05	2.7753878604535e-05	0	0	0	0	0	0	0.00763231661624712	0.0304737587077794	6.93846965113375e-05	0.00185950986650384	5.550775720907e-05	2.7753878604535e-05	0.000457938996974827	0.000180400210929477	0	1.38769393022675e-05
CS.153	0	0.00115610986547085	0.000595571748878924	0.0200742713004484	0.000210201793721973	7.0067264573991e-05	0.000910874439461883	0.0476107062780269	0.00241732062780269	0.00294282511210762	0.00164658071748879	0.00161154708520179	0.000175168161434978	0.000210201793721973	0	0.00101597533632287	0.107798486547085	0	7.0067264573991e-05	0.00164658071748879	0.000525504484304933	0.000490470852017937	0.00634108744394619	0.00119114349775785	0.000385369955156951	0.206067825112108	0.0284823430493274	0.000105100896860987	0.00416900224215247	0	0.0119815022421525	0.000210201793721973	0	0.000875840807174888	3.50336322869955e-05	0.0023822869955157	7.0067264573991e-05	0.000420403587443946	0.00266255605381166	0	0.000245235426008969	0.00697169282511211	0.0164307735426009	0.000245235426008969	0.00178671524663677	0.00273262331838565	0	0.00031530269058296	0.000140134529147982	0.000175168161434978	0.00252242152466368	0.000875840807174888	0.00371356502242152	0.00672645739910314	0.00031530269058296	0.00143637892376682	7.0067264573991e-05	0.00147141255605381	0.0023122197309417	0.0334571188340807	0	0.0333870515695067	0.000175168161434978	0.00532511210762332	0.102017937219731	0.0170263452914798	0.0144338565022422	7.0067264573991e-05	0.0109304932735426	0.000350336322869955	0.000175168161434978	0.00963424887892377	0.000735706278026906	0.000140134529147982	0.0093539798206278	0.00115610986547085	0.000420403587443946	0.00108604260089686	0.000245235426008969	0.00143637892376682	0.00928391255605381	0.0054652466367713	0.00150644618834081	0.00753223094170404	3.50336322869955e-05	0.000245235426008969	0.000455437219730942	0.000105100896860987	0.0145389573991031	3.50336322869955e-05	0.0131025784753363	0.00112107623318386	0.000350336322869955	0	0.0336673206278027	0.00767236547085202	0.000210201793721973	0.00585061659192825	0.030864630044843	0.00290779147982063	0.000840807174887892	0.00536014573991031	0.00553531390134529	0.00108604260089686	0.000735706278026906	0.000175168161434978	0	0.000105100896860987	0.0497827914798206	7.0067264573991e-05	0.0245585762331839	0	0	0.00336322869955157	0.000105100896860987	0.000105100896860987	0.00525504484304933	0.000175168161434978	0	0.000210201793721973	0	0.000175168161434978	0.00210201793721973	0.000105100896860987	0.00840807174887892	0.000245235426008969	0.00133127802690583	0	0.00119114349775785	0.00213705156950673	0.00031530269058296	0.000280269058295964	0.00189181614349776
