CS.007	CS.265	L.007.M1	CS.176	CS.038	CS.217	CS.086	L.022.M1	CS.261	CS.043	CS.010	CS.259	CS.039	CS.101	CS.219	CS.153	CS.360	CS.076	CS.377	CS.366	CS.127	CS.248	CS.229	CS.287	CS.064	CS.117	CS.367	CS.155	CS.230	CS.341	CS.136	CS.302	CS.126	CS.292	CS.128	CS.203	CS.213	CS.224	CS.375	CS.376	CS.232	CS.205	CS.041	CS.374	CS.236	CS.147	CS.372	CS.182	CS.214	CS.369	CS.166	CS.349	CS.323	CS.389	CS.148	CS.348	CS.359	CS.183	CS.386	CS.254	T.CS.050	T.CS.072	T.CS.028	T.CS.022	T.CS.034	T.CS.085	T.CS.038	T.CS.080	T.CS.020	T.CS.069	T.CS.040	TFS.024	T.CS.082	T.CS.016	T.CS.012	T.CS.126	T.CS.114	T.CS.118	T.CS.110	T.CS.120	T.CS.117	T.CS.180	T.CS.122	T.CS.107	T.CS.100	T.CS.092	T.CS.134	T.CS.132	T.CS.129	T.CS.116	CS.242	CS.087	L.034.M1	CS.082	CS.103	CS.241	CS.088	CS.015	CS.085	L.024.M1	CS.246	CS.356	CS.006	CS.237	CS.110	CS.345.0	CS.228	CS.304	CS.187	CS.044	CS.311	CS.325	CS.338	CS.234	CS.330	CS.274	CS.347.0	CS.364	CS.233	CS.363	CS.285	CS.227	CS.331	CS.202	CS.321	CS.223	CS.319	CS.152	CS.163	CS.080	CS.112	CS.194	CS.343	CS.158	CS.339	CS.145	CS.270	CS.370	CS.393	CS.253	CS.262	CS.390	CS.326	CS.255	TFS.020	TFS.022	TFS.021	T.CS.064	T.CS.008	T.CS.026	T.CS.049	T.CS.055	T.CS.036	T.CS.061	T.CS.043	T.CS.066	T.CS.045	TFS.027	TFS.025	T.CS.141	T.CS.157	T.CS.158	T.CS.109	T.CS.095	T.CS.142	T.CS.152	T.CS.166	T.CS.151
CS.370	0.624850082562	0.675644809833	0.682225190734	0.547244156585	0.658407476175	0.675659507073	0.663156341318	0.68751633618	0.633697705337	0.607504513893	0.724604595917	0.635459983023	0.645905059742	0.684245976754	0.613598554987	0.608836008619	0.503356439585	0.623183243351	0.528240419074	0.599275881537	0.553134661154	0.512765605598	0.537794838495	0.503742917486	0.637413522619	0.638959859661	0.633086115103	0.562486347325	0.619456115674	0.555476591098	0.575824701674	0.659840410044	0.556825053337	0.546128983121	0.511870138529	0.599433745443	0.553050894876	0.683566171127	0.581225320959	0.529042644829	0.588393752175	0.598910777087	0.583966888651	0.571147483263	0.640230550474	0.526378668899	0.444749209866	0.494701424197	0.562875086478	0.584384029472	0.495039186838	0.462065228699	0.455206122149	0.531843922003	0.560477099752	0.505388450306	0.649866197059	0.55134318734	0.609374961235	0.462152640021	0.63643392363	0.60098395163	0.575238885393	0.55850492234	0.626822674873	0.615002857028	0.663746746101	0.589589200219	0.701921739379	0.579398717244	0.646307266766	0.610596036049	0.647178924158	0.544875410117	0.660244749329	0.601045991643	0.683357298751	0.556131549449	0.655492347805	0.606344580929	0.661966676985	0.663068127592	0.609240771475	0.656934032579	0.653585835669	0.654038361691	0.652724353411	0.669242696129	0.644825035038	0.661013583709	0.627107237304	0.665517574976	0.613091046789	0.638099024751	0.621695152053	0.666687539057	0.708183046051	0.702565673797	0.633364240572	0.696365267385	0.604537418956	0.698375536751	0.651894851705	0.6000950804	0.592473629447	0.688619304712	0.585871435844	0.651243060159	0.520431345514	0.619491564417	0.62659143653	0.676445217909	0.546944860189	0.645317861773	0.529711223267	0.600102411061	0.62252753836	0.611749204351	0.667817556961	0.491263775755	0.622417481433	0.690864876142	0.521688093913	0.673956966439	0.62859286643	0.520053089826	0.497239731906	0.550039433647	0.61024743796	0.586020947658	0.587142391692	0.606785937606	0.55646808384	0.616645880683	0.63147067388	0.501652712478	0.493698903269	0	0.557964062247	0.646147988905	0.518613504694	0.507430128286	0.541353287741	0.525760741523	0.656178865753	0.639380668118	0.638333007736	0.596275387625	0.606605779884	0.632873339971	0.58370981728	0.621808353966	0.653671846735	0.57468917216	0.643365633198	0.663949004982	0.654520642043	0.616780129308	0.601961893092	0.676293500383	0.679900705502	0.635704098793	0.672523049694	0.691785688316	0.681645088207	0.639212015652	0.618765844233	0.653993727132
CS.393	0.665015575722	0.6928871714	0.716182195783	0.577497790174	0.633525566314	0.664872520576	0.659364944149	0.707541771943	0.670767440846	0.637528772504	0.674930918859	0.671805190317	0.634074922305	0.68637346069	0.629851934776	0.601563918848	0.612016196268	0.634161843782	0.585760756164	0.667502071262	0.603613107946	0.584805771073	0.597893836993	0.613954036058	0.626837620264	0.644539058981	0.666774866076	0.65092126126	0.637485394754	0.655781664106	0.589209244262	0.683245408337	0.596498929366	0.590982669237	0.576362961832	0.632000531467	0.638815256296	0.693440955654	0.584231391469	0.597870307891	0.605993989678	0.667782941991	0.584933261826	0.600852116359	0.637071305668	0.638590083775	0.590869672415	0.611972662166	0.594771618846	0.630352041252	0.606937238439	0.590358402437	0.59416325946	0.638966246268	0.614825467157	0.623780158185	0.718272900734	0.630856458135	0.659386247596	0.562772724129	0.629345227963	0.634993718307	0.642959246845	0.602906977599	0.638092933384	0.641327765129	0.668518767386	0.643568276045	0.702223522121	0.638956040567	0.651013038711	0.640093422937	0.645020882231	0.622299285565	0.664304857153	0.651265861482	0.689574217025	0.668216347143	0.669141268431	0.647304044497	0.674448971262	0.639181171358	0.667551617808	0.677615359539	0.673249724267	0.686284459387	0.662036493928	0.703791712676	0.683886805113	0.640562762894	0.637258569416	0.647018954482	0.630444975014	0.63260411317	0.636149747502	0.683954048233	0.694226934844	0.665735852641	0.642304691409	0.697264338233	0.632792957534	0.666972010222	0.6495080316	0.604530751259	0.622957350573	0.682779133175	0.591133891039	0.602970129315	0.602798528323	0.627021589054	0.617866989307	0.703252823171	0.577337156529	0.659486710796	0.621381056573	0.666535342283	0.656410823555	0.65071845004	0.644587484228	0.610690505634	0.642708333405	0.727917241375	0.619227727133	0.649588998445	0.62998543697	0.599533905986	0.628970403798	0.602235976068	0.60564063605	0.623273344208	0.582852677132	0.674254415783	0.616145345727	0.592406557503	0.642327668099	0.589265220136	0.607039402009	0.557964062247	0	0.670629596187	0.618891016165	0.586094967252	0.62393139329	0.612935551451	0.67906565733	0.675953862646	0.665510896559	0.647720609602	0.62624371415	0.691145148926	0.683812710925	0.658635041913	0.659291401059	0.644783515981	0.648951143432	0.695821118949	0.640457848632	0.655424233614	0.644983677919	0.684250533682	0.667605608861	0.659273847387	0.698343847843	0.69768149973	0.693373982029	0.654772671231	0.649434011206	0.689534608344
CS.253	0.748459047354	0.753436441053	0.760020822351	0.70470994705	0.718015823226	0.722978383611	0.726306519486	0.759619425135	0.745963036413	0.663216338285	0.709458877554	0.734104648151	0.68242520039	0.754830765828	0.676155512594	0.674086543167	0.642222172921	0.632495747667	0.620459734975	0.624021659986	0.670903943194	0.661210658794	0.665105352025	0.623385502006	0.721881421172	0.690722994189	0.562612193975	0.704792570256	0.630869334569	0.609292914105	0.636080106271	0.615200676259	0.673851172643	0.648592736037	0.690567547829	0.731569968358	0.593927140635	0.648255909349	0.638312183684	0.606527081536	0.675007964409	0.605419171078	0.672798571039	0.608035662525	0.684389533247	0.572667181189	0.640802779645	0.664345000576	0.613637582726	0.577576525754	0.620087428749	0.653541813663	0.647450541808	0.581222305507	0.621631902038	0.693342383409	0.567936156412	0.577001367933	0.587154953572	0.622540610998	0.685931035132	0.693353488091	0.719275881597	0.714621898754	0.717859652172	0.710461726345	0.750059153704	0.683456340686	0.754334022234	0.703012608758	0.732931725563	0.721217190012	0.726570893728	0.671844179349	0.654298368145	0.723904296447	0.727967392384	0.67744177666	0.744948753655	0.731012856123	0.725821328931	0.721165244517	0.728293780161	0.768481789638	0.739883768563	0.754114031089	0.73199877589	0.762844158136	0.733292436435	0.697188083201	0.714693298374	0.699530028944	0.718086606411	0.717024811544	0.672388148864	0.757337232197	0.719914271551	0.783233189302	0.696800373553	0.738118176357	0.699800134362	0.647670767627	0.704081200882	0.637639535593	0.638788591317	0.613567594879	0.630078930466	0.666601814883	0.625810885428	0.694469137716	0.69267718743	0.63808108724	0.659844858429	0.607004261122	0.597018320862	0.600184267851	0.635015422436	0.60341726915	0.674942587164	0.598028070049	0.619259039213	0.630788547695	0.664549521933	0.66735343159	0.711029336959	0.61939127263	0.654587884029	0.720171666537	0.619140693268	0.661719270709	0.62407966209	0.591673272793	0.646886460816	0.646450184033	0.652194522167	0.697381874302	0.593378714191	0.646147988905	0.670629596187	0	0.606320060003	0.651179599114	0.58704215071	0.628573617417	0.739163250627	0.745667907668	0.728578192309	0.720674027413	0.721114425489	0.624106288952	0.660513452651	0.734275239537	0.705963139587	0.712886275864	0.728603206493	0.735826814854	0.715527306933	0.746036929814	0.700366158706	0.745053483786	0.721185223461	0.73742334217	0.757516472421	0.757420797508	0.744940471813	0.70166843539	0.738287653872	0.747898824276
CS.262	0.639897190363	0.695987241037	0.664676253032	0.639637939046	0.64291908768	0.676666231699	0.703989776217	0.702838630589	0.657402000411	0.622845785126	0.682007728795	0.631220257338	0.631312073376	0.697668412701	0.639298637839	0.642247376096	0.551791702988	0.605337898596	0.609051693971	0.60775626765	0.586014890259	0.58942354364	0.583820300931	0.550281885774	0.67448263991	0.640542053805	0.590332230301	0.588427899319	0.627942181228	0.532315883048	0.620695945012	0.594616940778	0.589224053919	0.584746589647	0.577270264598	0.642061675658	0.557415791384	0.653320271412	0.578950686924	0.53222310164	0.659888418954	0.604831565215	0.613356499374	0.577648468128	0.6799206684	0.529489176708	0.546074047157	0.56107538419	0.588975877879	0.619425265067	0.575393524827	0.545079640115	0.560841243221	0.559272475109	0.5873290645	0.595028562107	0.622523563623	0.602697243166	0.580239494061	0.528231306156	0.628126013131	0.634287563585	0.595747623989	0.615919078284	0.620663437788	0.631341170487	0.687663419792	0.553504907657	0.697787510006	0.620035842612	0.616939210617	0.627224605161	0.664813087427	0.591320417469	0.607475547079	0.64151089886	0.674269793052	0.531737627732	0.666459714064	0.62611178411	0.651926813444	0.690636672931	0.637565349899	0.672654474254	0.677273039161	0.711618206069	0.655865635226	0.683299155097	0.663294588664	0.658413980652	0.631223592371	0.657020862247	0.605977529293	0.681309660086	0.643324471082	0.685063361321	0.663737346553	0.691130364381	0.649592292965	0.672956044664	0.652900958932	0.640125757059	0.638897890515	0.611776108669	0.609316595716	0.651678289403	0.619513077597	0.674282634729	0.552313947119	0.608200579645	0.616383373422	0.630270355394	0.588201387882	0.602385633022	0.555022380632	0.558216715269	0.584198238512	0.615443942792	0.66089711391	0.53783942111	0.62695312311	0.673936170994	0.585446970152	0.624302400393	0.662652170436	0.573838657912	0.528655149612	0.621783561445	0.642899985722	0.597690966429	0.586887075976	0.595115008702	0.567538885048	0.608478977153	0.588757722225	0.584352100085	0.523215796001	0.518613504694	0.618891016165	0.606320060003	0	0.586016348755	0.531909380129	0.545677399602	0.66794957043	0.675721305106	0.616000916851	0.587820889201	0.588559134711	0.578642406849	0.536246229496	0.631067850687	0.65024813326	0.616155660893	0.654499597209	0.671876155965	0.634011779959	0.62482686689	0.586191055603	0.64425151287	0.651565022191	0.665410756331	0.689574207882	0.695125308638	0.650834516842	0.641350564936	0.654778809899	0.64319152908
CS.390	0.611215817885	0.684745293575	0.683621648345	0.588988503485	0.678276907978	0.681081317258	0.678920161742	0.687254258769	0.650438168035	0.601966878273	0.719789980592	0.652326138088	0.646281608054	0.688034331605	0.609548738056	0.607697773186	0.569163751206	0.594271397641	0.513241985148	0.582131282863	0.531143589277	0.504021064111	0.573207582134	0.531098437602	0.606372989171	0.651575511877	0.672506417943	0.582514896476	0.626634724326	0.578448382166	0.567639609512	0.635983287617	0.556424365574	0.562766314111	0.543501973896	0.635673537529	0.587766081763	0.623313359694	0.575827344923	0.537593227679	0.574624149433	0.585367315984	0.617618533822	0.584119813534	0.650920489478	0.531410143949	0.484251901936	0.491042028508	0.554991238351	0.589762532084	0.482673391972	0.471916737426	0.483431428835	0.516118760385	0.499924027704	0.550841667576	0.60379332986	0.573072906784	0.560387776971	0.503816612274	0.610668513817	0.617102713921	0.583855778372	0.60020551383	0.639709263641	0.615832564148	0.661619254986	0.597029582596	0.700574686357	0.58821807658	0.653238102156	0.608476952905	0.647442530249	0.589707185558	0.689710665667	0.612729979628	0.681364636109	0.56755389311	0.651833379394	0.645588722284	0.634736720981	0.659140001164	0.630659766632	0.651542525914	0.688826815918	0.687390913599	0.651256514279	0.684325735795	0.672662628661	0.634042257476	0.634865952467	0.657852786015	0.641341074245	0.642802189463	0.623198651052	0.666327595007	0.712144278871	0.693968799399	0.641499681144	0.695542114137	0.621487272954	0.694162523762	0.637193580506	0.574982949861	0.5890362111	0.67495675057	0.617804607249	0.593116120394	0.525166354792	0.616222038194	0.634211704662	0.67382865807	0.540435189717	0.640165130033	0.555907938707	0.556099652543	0.609822430662	0.609656328031	0.676429329359	0.505892101834	0.603078884467	0.669856623216	0.550862032512	0.65743836401	0.626140582357	0.505052118646	0.514732057252	0.576726406523	0.615216997097	0.583282371439	0.613470154889	0.627261568442	0.527908060292	0.59951338493	0.625938877094	0.544835740441	0.508799371168	0.507430128286	0.586094967252	0.651179599114	0.586016348755	0	0.537496725438	0.528664259645	0.65014467208	0.653926575837	0.644955033138	0.634108159478	0.637903369223	0.658736513171	0.619077528055	0.628607604692	0.646541600588	0.604829488854	0.637714745243	0.683059561665	0.649475309799	0.653636475489	0.603887292469	0.679455300404	0.668351036656	0.644002236899	0.663209080164	0.692062973103	0.684546334044	0.63504765064	0.62958521097	0.654024239304
CS.326	0.628710488623	0.645779981715	0.632739344755	0.594967079581	0.672465608123	0.645988968932	0.642829565642	0.626651667938	0.612955946508	0.597035273823	0.710977709243	0.617899625141	0.643141614314	0.677394514618	0.58739124702	0.587078413243	0.566122498485	0.58388996828	0.538923259336	0.589361733191	0.536409548286	0.546159487763	0.581671170548	0.53907573131	0.636374005768	0.615864575282	0.612324152867	0.57991669174	0.583472589237	0.533856854515	0.566630269217	0.624573274502	0.538313315108	0.547706320025	0.556120031797	0.610862283881	0.566911793833	0.648461528025	0.563484075258	0.52270433209	0.58463791583	0.577714192053	0.6077738079	0.549970112145	0.652217949218	0.48010724909	0.530436678053	0.486753281391	0.535580725061	0.612995178475	0.568247029743	0.52869293421	0.518722478041	0.525907542085	0.561421973193	0.549428123055	0.573624785381	0.607485272742	0.589024764891	0.526706137363	0.606089142929	0.586780021316	0.564032527135	0.616982326927	0.604819918955	0.580913078993	0.644304621168	0.583786972836	0.650627054912	0.577484917644	0.611091498692	0.612261439828	0.610761827194	0.569583557761	0.640241557564	0.562103757876	0.606997369211	0.517176360101	0.608615799256	0.604381041256	0.567295939911	0.630019563779	0.573009343898	0.617512181451	0.64834873439	0.638430581532	0.616198524576	0.628019156936	0.61479611185	0.608677216326	0.585635849398	0.634752133225	0.618437879727	0.599255980622	0.621294835773	0.640337280107	0.703722089967	0.676085431178	0.598530393905	0.643682061699	0.568298148746	0.63491332127	0.593215143529	0.574383479182	0.601064236801	0.657442149469	0.601868743992	0.640549614154	0.488250297717	0.600936830069	0.620167886751	0.648093654182	0.55550220366	0.578973424703	0.481746397596	0.553870506307	0.596024781644	0.58155578393	0.619871408897	0.519480689908	0.607316470173	0.657113271439	0.522783528493	0.599505526406	0.619334564783	0.525837171687	0.508426523812	0.574598026794	0.597408348925	0.560590619421	0.586351962662	0.594808437015	0.518167876262	0.603560906424	0.591546140462	0.54088868561	0.522160041021	0.541353287741	0.62393139329	0.58704215071	0.531909380129	0.537496725438	0	0.502371767686	0.612198171094	0.609479123443	0.624472807285	0.602737177607	0.611913373117	0.60980387723	0.555294795507	0.606447148412	0.610550265034	0.611161039847	0.617076610448	0.621682679913	0.637895858423	0.622955306943	0.575507523681	0.655518198768	0.619913670582	0.583635327303	0.607421907826	0.647041595228	0.642031682598	0.587957796221	0.580385327218	0.621406292833
CS.255	0.60910202022	0.623070762748	0.632083792289	0.546945519018	0.671428931235	0.62574698903	0.638272801601	0.621926287958	0.571597340837	0.592823870579	0.718507978108	0.613743460007	0.638425751948	0.633709922516	0.575352590903	0.609541917194	0.52040139545	0.612021289061	0.532542752501	0.588781572618	0.527490819682	0.519546021547	0.568038163271	0.510803111008	0.608010861873	0.642554142617	0.618753150884	0.53573365392	0.633632103871	0.581543363054	0.566880008733	0.648381073294	0.515626644049	0.544850763623	0.534977764558	0.594728005059	0.56826503468	0.66270322833	0.567773467392	0.508852315564	0.574606756187	0.583800090098	0.621288844374	0.541737842007	0.679376773704	0.509681908413	0.479032194551	0.495087556571	0.54527890318	0.613282784398	0.558995745217	0.489862803435	0.465209545333	0.513306965749	0.562462867158	0.51067671212	0.616379609626	0.561585737174	0.594047451552	0.503060266544	0.615351063055	0.565814881366	0.546223449076	0.588419088893	0.595001552383	0.597414622693	0.581062318951	0.619713044542	0.635675917831	0.560899713613	0.593804082407	0.592498510086	0.625484269169	0.54967645229	0.669639117366	0.552189638425	0.629065708943	0.513723991299	0.609058870783	0.582162631751	0.580431289861	0.621739097409	0.56540739537	0.597746744581	0.636232220756	0.64234849833	0.613078770012	0.602272612362	0.602697714739	0.602148577977	0.571045935884	0.654911212033	0.609254953855	0.60718777006	0.578251093827	0.648570563105	0.700520566625	0.670529489507	0.576831652599	0.650496980445	0.55725220635	0.679652938795	0.594207707827	0.586756254558	0.58377161154	0.6678440497	0.606045642496	0.664127773755	0.491228572228	0.597709590919	0.630781913642	0.6757099084	0.539631362802	0.609296919014	0.517071692742	0.554920475157	0.567864290483	0.619280246117	0.645881448164	0.506167650638	0.631837225339	0.666867376078	0.471943780578	0.64678999473	0.607618354134	0.538494129034	0.506622293875	0.537058669056	0.614077230166	0.563123518603	0.582320649056	0.620113945543	0.521902951045	0.587833596181	0.614900910156	0.506747368308	0.493647234418	0.525760741523	0.612935551451	0.628573617417	0.545677399602	0.528664259645	0.502371767686	0	0.589082713745	0.602190293916	0.626459832076	0.585878117883	0.618391919682	0.635034816556	0.559432877067	0.602757329556	0.589132581154	0.603021319781	0.612332106612	0.60705936769	0.628209488753	0.623914411722	0.587848082405	0.641782166011	0.613239277981	0.561784554192	0.612599738596	0.641091737598	0.658736585777	0.592729489974	0.584379863214	0.621278297616
TFS.020	0.513313530423	0.51052594462	0.444375160249	0.592570374072	0.636949472211	0.505120371103	0.552207002545	0.510454899783	0.445898776696	0.601113706012	0.738354472716	0.446846556424	0.621956318647	0.520937666453	0.587952878262	0.591271062078	0.625405467647	0.670125305994	0.656861851507	0.73189295614	0.542871283288	0.6404201093	0.654159600148	0.62744860783	0.606502233862	0.588319898232	0.760134952186	0.524956715648	0.713326095121	0.670488301966	0.630634935643	0.733435376521	0.497566094858	0.615570581119	0.594296082461	0.527809134163	0.70132164546	0.782569612627	0.632105757091	0.656359874919	0.545784097942	0.702385164949	0.67321024191	0.674922919026	0.721002066575	0.661100795084	0.639740761316	0.585499046059	0.647484880053	0.755994059843	0.686029506051	0.621781402892	0.618244578785	0.642022669224	0.695571744235	0.591108156731	0.739816347179	0.750746378109	0.72319263122	0.653937261092	0.609488835973	0.516007497894	0.517320322217	0.583558153311	0.492828084465	0.467778203124	0.522210379605	0.610665372676	0.491302374094	0.512395957894	0.466398834127	0.49151715034	0.52047596169	0.537288855647	0.683101359912	0.4616675363	0.54198194869	0.52654139555	0.468337656807	0.515870164957	0.494203474592	0.574165257572	0.421591268429	0.430025926731	0.533232280327	0.526891743106	0.502399020961	0.477757589548	0.46978277349	0.607478290153	0.455778164017	0.600005792573	0.578491081727	0.547699927084	0.577635503233	0.514405642519	0.667426644291	0.577335854457	0.540947287512	0.533403389789	0.520252752092	0.700110714001	0.528935655201	0.673734335541	0.659780862073	0.780183855423	0.650912514012	0.714940912946	0.634764518532	0.5319539008	0.60419060092	0.76201055117	0.64251743512	0.673823671737	0.651387133511	0.668348299686	0.709767547838	0.736579552411	0.616946872219	0.653724639157	0.741005758748	0.795947911076	0.559063522306	0.658508923644	0.528566711777	0.654710029784	0.660730739271	0.479029824669	0.671374367568	0.60103514135	0.664324535484	0.755034167896	0.66778725955	0.666715178821	0.637325668662	0.549477238051	0.643293957462	0.656178865753	0.67906565733	0.739163250627	0.66794957043	0.65014467208	0.612198171094	0.589082713745	0	0.375689554593	0.536444063694	0.488822586131	0.574171987206	0.714417066824	0.636852143747	0.506998100085	0.53963750468	0.570924709338	0.474549005291	0.459314336318	0.527562667401	0.481077483546	0.525367910963	0.535907941756	0.526164805367	0.443206102396	0.430957788665	0.463877810056	0.520541007402	0.462158866391	0.45872513711	0.473433762902
TFS.022	0.509995842719	0.49675472575	0.467141923938	0.590030963742	0.64229982795	0.517961349164	0.55020283177	0.520159734598	0.446366446324	0.61609238441	0.746763530897	0.471521875104	0.634179945916	0.525979293123	0.591350291833	0.587711433661	0.625409995855	0.670851304971	0.650043305591	0.737006615054	0.557952506794	0.634769078563	0.650944609096	0.619461375973	0.601857972023	0.594129922598	0.759267087585	0.527757421614	0.718620384037	0.668302548182	0.642960925131	0.737674874869	0.497998883193	0.609458904666	0.582610666787	0.518657551029	0.70083438888	0.77415938034	0.628097131269	0.656256360482	0.546441635433	0.711748798252	0.681564772195	0.677997853247	0.719379199355	0.664879671673	0.636683479865	0.590320942768	0.645797108706	0.74780874948	0.681466694626	0.606197031661	0.610566244563	0.657835986369	0.686650288213	0.61003353215	0.74091560637	0.734730607931	0.714668244198	0.640877773634	0.631101881946	0.505309594196	0.515097488021	0.581911068666	0.499035930898	0.457812184397	0.518555672041	0.596111330527	0.499202920062	0.51892050579	0.468569414398	0.505446957656	0.499066455741	0.544069203459	0.677439594994	0.436724870371	0.55001482654	0.538490892449	0.494574373531	0.499123723564	0.4931125069	0.579887642987	0.419446567243	0.438006242268	0.528309337065	0.495435906212	0.49100709289	0.471816160435	0.472670396666	0.625932082044	0.451463107921	0.619606702228	0.585693951964	0.537285538564	0.578552735398	0.519846169143	0.67211770107	0.608452505811	0.552334414848	0.533750380116	0.490460072268	0.700262178124	0.550587793257	0.681864135257	0.669952767604	0.796904441006	0.649772514627	0.70773155077	0.624337046199	0.538078064387	0.60646228737	0.776913747257	0.64675460854	0.679769830637	0.639404793713	0.674515451287	0.713582513763	0.7384790237	0.609315419162	0.644251614136	0.745970959433	0.79347183352	0.55627661458	0.659536593686	0.538318739278	0.648939721304	0.650572527663	0.476779484731	0.668343410475	0.610286289173	0.677771922527	0.756043707711	0.669505122906	0.682977280296	0.650346492687	0.544238703353	0.646008593012	0.639380668118	0.675953862646	0.745667907668	0.675721305106	0.653926575837	0.609479123443	0.602190293916	0.375689554593	0	0.549526078008	0.489812350717	0.588921501334	0.730010947358	0.645224692279	0.519679016272	0.547958277649	0.566937500591	0.503817126063	0.45694077301	0.54904731311	0.470612688797	0.530855855759	0.551107809012	0.548982973521	0.428953691104	0.422110487417	0.44225619455	0.534904841789	0.486549821159	0.458847986193	0.46950683006
TFS.021	0.557862880099	0.647299772177	0.558585697416	0.628477421267	0.611459476627	0.565151167708	0.611824007189	0.628422171633	0.547592859635	0.612920201705	0.706699975538	0.541131324771	0.628742941503	0.5918024782	0.6572709713	0.637677286434	0.605784134259	0.651884226075	0.683583584075	0.683054352525	0.564016507088	0.639512699324	0.59274367139	0.634317602656	0.636975516498	0.57957447183	0.716331587382	0.584084463926	0.680697419132	0.63015808736	0.628779967913	0.692870740742	0.538269243182	0.622258125817	0.597493942136	0.569814842061	0.67209769417	0.710830730395	0.586613239642	0.639571602516	0.618854371098	0.66810667145	0.657365024192	0.647068128834	0.702478474116	0.63804320367	0.656349673312	0.616827932463	0.6450430131	0.739750877484	0.685684259796	0.629209896771	0.637729117662	0.646210659465	0.663664272034	0.668515052003	0.731367106538	0.71404396268	0.682626476499	0.643193284871	0.594139661438	0.593824855286	0.577774107044	0.581337461632	0.555902620554	0.543533451568	0.657726510154	0.511792434723	0.608663331508	0.578821574455	0.533563241607	0.496689793468	0.531266612666	0.570319408101	0.644566660969	0.573862778692	0.637586245707	0.578446150165	0.591063949985	0.562538167864	0.564289895639	0.635295903918	0.566492755785	0.573314180527	0.620359932187	0.650738190571	0.54054567521	0.629424266373	0.612484756271	0.61979737101	0.560029098068	0.588988252063	0.585203313419	0.642774320823	0.620537397732	0.573700058716	0.618901395983	0.607929297532	0.620469147317	0.551842161376	0.603161319984	0.669518070595	0.551738581772	0.652286277993	0.642927976871	0.727231861298	0.629443845025	0.671011269739	0.617294281814	0.548874147044	0.592967671576	0.706934757732	0.658085175824	0.682554290051	0.647624625244	0.628955737128	0.651684316733	0.681851757649	0.62860542221	0.633288723918	0.704361107315	0.740032012215	0.627644133267	0.623220870934	0.551597710867	0.633164273089	0.649833622544	0.560366229605	0.643239428597	0.578308568073	0.643305965582	0.693900724822	0.621944548727	0.653124288875	0.58999733683	0.571122924865	0.652306398364	0.638333007736	0.665510896559	0.728578192309	0.616000916851	0.644955033138	0.624472807285	0.626459832076	0.536444063694	0.549526078008	0	0.518889233144	0.523350488419	0.664079157922	0.607358267221	0.551497497201	0.617280144204	0.566917047581	0.535801616421	0.560402069898	0.530546253247	0.470776013315	0.513042562367	0.545501850133	0.553108082293	0.553188032039	0.569485318459	0.574899126941	0.533624393738	0.531700911986	0.560237008654	0.536583123787
T.CS.064	0.500098085443	0.576030789062	0.493493868934	0.582043328559	0.577889420402	0.525558353292	0.565368842618	0.578522780656	0.47104285723	0.58384085919	0.700132590961	0.475284558907	0.582522673955	0.553124084512	0.61153139791	0.573034802831	0.587027063267	0.653150575352	0.65025876151	0.686991843715	0.534683902912	0.609417024109	0.613327131621	0.608256684119	0.595203022186	0.562945375373	0.711465984485	0.541579786701	0.692421862327	0.628789963546	0.621150988828	0.710780234667	0.485245070097	0.579026663304	0.54740850556	0.510195632578	0.666169636617	0.757265160945	0.586632471504	0.626604949418	0.560206804114	0.672956164083	0.646518130396	0.65050833589	0.699792704779	0.624333817932	0.59789650604	0.541089280975	0.619188434605	0.725222163461	0.645780739077	0.570716132052	0.588316748783	0.631068710284	0.657745506629	0.589441235189	0.705617493358	0.712128218034	0.679024578074	0.612294356781	0.548916945667	0.521425576875	0.499433026971	0.526209564555	0.502182878917	0.483324844356	0.581230566346	0.555146415141	0.551663782247	0.523538586363	0.483076768866	0.522964086021	0.501921669676	0.506794226533	0.64648015562	0.491264877834	0.550547251878	0.501735693036	0.527182868716	0.49333636114	0.513586945048	0.567457723962	0.49006654631	0.505666332783	0.5567184145	0.596718259941	0.507004634211	0.55767367987	0.544595789534	0.566988776761	0.485174957541	0.583847949749	0.543804955129	0.572201817346	0.567158082246	0.509025895558	0.629697918661	0.586652844209	0.546768739646	0.533161529471	0.518941265971	0.692306259424	0.530517405164	0.637614381613	0.626058505009	0.759342852837	0.606151495171	0.695074552754	0.604775649363	0.522130970707	0.558185979836	0.740387526611	0.62009026916	0.661768967318	0.608088559587	0.633213190625	0.664575349354	0.706331413282	0.598926555374	0.60183184969	0.709442192681	0.759001573386	0.562851105422	0.630049021767	0.50535994277	0.615901265738	0.630047111925	0.498790413898	0.651434838716	0.584359926795	0.634673138274	0.720997711514	0.636213368056	0.638788401665	0.60647041443	0.541107065776	0.622023946593	0.596275387625	0.647720609602	0.720674027413	0.587820889201	0.634108159478	0.602737177607	0.585878117883	0.488822586131	0.489812350717	0.518889233144	0	0.53654956369	0.6844282208	0.611851358877	0.489126891442	0.551815077189	0.527809693348	0.507596904054	0.472887546072	0.506592371271	0.479471669028	0.536160057678	0.520131276554	0.519318436861	0.486208472703	0.504903622932	0.521476262657	0.528060491491	0.520008864737	0.519504078422	0.471493654173
