g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.389	2.60467539232923e-05	0	0.000533958455427492	0.0600117210392655	0.000104187015693169	0	0	0.0635410561958716	0	0.000455818193657615	0.00240932473790454	0	0.00227909096828808	0	0.000416748062772677	0.303848407892166	0	0	3.90701308849385e-05	0.000182327277463046	0.00315165722471837	1.30233769616462e-05	0	0	0.000312561047079508	2.60467539232923e-05	1.30233769616462e-05	0.0365045256234942	0.00898613010353585	1.30233769616462e-05	0	1.30233769616462e-05	0	0.00527446766946669	5.20935078465846e-05	0	0.00119815068047145	0	1.30233769616462e-05	0.00347724164875952	0.0020316468060168	1.30233769616462e-05	0.000416748062772677	0.00161489874324412	0	0.000586051963274077	0.000286514293156215	0.000143257146578108	5.20935078465846e-05	0.00668099238132448	0.0251611642899004	0.0013544312040112	0.000273490916194569	0.000664192225043954	0	0.000442794816695969	0.000586051963274077	0.0523800221397408	0.000234420785309631	0.00222699746044149	0.000612098717197369	0.00444097154392134	0.0572116949925116	0	0.00132838445008791	0	0.00552191183173797	0.0006772156020056	0.00122419743439474	0.0001693039005014	0.00298235332421697	0.00501400013023377	1.30233769616462e-05	0	0	0	0	0.0110568470404376	0.000416748062772677	0.00200560005209351	0.0154327016995507	1.30233769616462e-05	0	0.000117210392654815	0	0.0142866445269258	0	0.0327668164355017	0.000143257146578108	0.000937683141238523	1.30233769616462e-05	0.0486032428208635	0.0402552581884483	0	0.00173210913589894	0.0708992641792017	3.90701308849385e-05	0.000481864947580908	0.00123722081135638	1.30233769616462e-05	0	0.0005079117015042	5.20935078465846e-05	0.000403724685811031	0.000729309109852185	0.0332486813830826	7.81402617698769e-05	0	0	0	6.51168848082308e-05	0	0.000234420785309631	0	0	0	1.30233769616462e-05	0	0.0013544312040112	1.30233769616462e-05	0	0.0169173666731784	0.000104187015693169	0.002539558507521	5.20935078465846e-05	5.20935078465846e-05	3.90701308849385e-05	0.000755355863775477	0	0.0269844370645308
CS.214	4.58989305549181e-05	0	0.00110157433331803	0.0584063891311332	4.58989305549181e-05	0	0	0.0806673704502685	0	0.000642585027768853	6.88483958323771e-05	0	0.000114747326387295	0.00385551016661312	0.000413090374994263	0.116353788956717	0	0	2.2949465277459e-05	0	0.00165236149997705	0.00022949465277459	2.2949465277459e-05	0	0.176160095469776	0.000183595722219672	0.000596686097213935	0.0314866663606738	0.0238903933538349	0	2.2949465277459e-05	0	0	0.0022949465277459	2.2949465277459e-05	0	0.00798641391655574	0	0.00674714279157296	0.00144581631247992	0.00491118556937623	0.000137696791664754	0.00105567540276312	0.0080093633818332	0	0.00121632165970533	0.000757332354156148	0.00022949465277459	0.000275393583329508	0.00796346445127829	0.00231789599302336	0.00254739064579795	0.00107862486804057	0.000573736631936476	9.17978611098361e-05	0	0.000757332354156148	0.00569146738880984	0	0.00282278422912746	2.2949465277459e-05	0.0118419240831689	0.037797769311975	0	0.00351126818745123	0	0.0111075411942902	4.58989305549181e-05	0.00323587460412172	0	6.88483958323771e-05	0.00860604947904714	2.2949465277459e-05	0.0010097764722082	0	0	6.88483958323771e-05	0.0168219580483775	0.00289163262495984	0.00144581631247992	0.00899619038876394	0	0.00397025749300041	0.000160646256942213	0	0.0472758984715656	9.17978611098361e-05	0.0010097764722082	0.00169826043053197	0.00137696791664754	0	0.0913847707348419	0	0.000252444118052049	0.00275393583329508	0.0404828567494377	0.00144581631247992	0.00149171524303484	0.00401615642355533	4.58989305549181e-05	0	0.000642585027768853	0.000114747326387295	0.000275393583329508	0.00509478129159591	0.013448386652591	0.038394455409189	0	0	0.000275393583329508	0.0569376233533759	0	0.000872079680543443	0	0	2.2949465277459e-05	0	2.2949465277459e-05	0	0	0.000252444118052049	0.00454399412493689	0.000550787166659017	4.58989305549181e-05	9.17978611098361e-05	0.000206545187497131	0.0022949465277459	0.000573736631936476	0	0.00339652086106394
CS.349	0.0139104328246185	0.013710282712034	0.000400300225168877	0.000275206404803603	0	0	0.000125093820365274	0.00510382787090318	0	0.00307730798098574	7.50562922191644e-05	0.000350262697022767	0.000650487865899425	0.00145108831623718	0.000450337753314986	0.225168876657493	0	0.00985739304478359	0	0.00923192394295722	0.00412809607205404	0	0	0	0.000450337753314986	0	0	0.0314485864398299	0.0235926945208907	2.50187640730548e-05	0	0.00112584438328747	0	0.00525394045534151	5.00375281461096e-05	7.50562922191644e-05	0.000875656742556918	0	2.50187640730548e-05	0.00465349011758819	0.0182887165374031	7.50562922191644e-05	0.000150112584438329	0.00165123842882162	0	0.000875656742556918	0.000550412809607205	0	0.0422817112834626	0.00535401551163373	0.000500375281461096	0.00320240180135101	0.000975731798849137	0.000700525394045534	0	0.0044283212409307	0.00165123842882162	0.0653490117588191	0.000800600450337753	0.0303727795846885	0.000225168876657493	0.00405303977983488	0.0375031273455091	0.0261195896922692	0.00242682011508631	0.000200150112584438	0.00400300225168877	0.000275206404803603	0.00978233675256442	0.000675506629972479	0.000275206404803603	0.0152114085564173	0.00345258944208156	0	0.00300225168876658	0	0	0.00440330247685764	0.00160120090067551	0.00200150112584438	0.00457843382536903	0.00112584438328747	0	0.000150112584438329	0	0.000875656742556918	0.000200150112584438	0.0174380785589192	0.000300225168876657	0.000525394045534151	0	0.110307730798099	0.00850637978483863	0.000250187640730548	0.0227920940705529	0.0575931948961721	0.00215161371028271	7.50562922191644e-05	0.0155866900175131	7.50562922191644e-05	0	0.000425318989241931	0.000225168876657493	0.000250187640730548	0.00485364023017263	0.0353765323992995	7.50562922191644e-05	0	0	2.50187640730548e-05	0.000100075056292219	0	0.000650487865899425	0	0	0	0.000225168876657493	0.00833124843632724	0	0	0.0236177132849637	0.000100075056292219	0	0.000475356517388041	0.000100075056292219	0.000400300225168877	0.00107580685514136	0.00500375281461096	0	0.0110082561921441
CS.181	2.10757039285112e-05	0.000105378519642556	0.000105378519642556	0.0139099645928174	0	6.32271117855336e-05	0.000547968302141292	0.031044511886697	2.10757039285112e-05	0.00200219187320857	6.32271117855336e-05	4.21514078570224e-05	0.000969482380711516	2.10757039285112e-05	0.000505816894284269	0.306820097791266	0	0	0	0.0061962569549823	6.32271117855336e-05	0.00016860563142809	0	0	0.0014963749789243	0.000358286966784691	0	0.00214972180070814	0.0475678637666498	0	0	0.0016860563142809	0	0.00697605800033721	0	0	0.00849350868319002	0	2.10757039285112e-05	0.00330888551677626	0.0111911987860395	0.000758725341426404	0.000421514078570224	0.000821952453211937	0	0.00233940313606474	0.00069549822964087	2.10757039285112e-05	0.000990558084640027	0.00400438374641713	0.000316135558927668	0.000505816894284269	0.000611195413926825	0.000126454223571067	0	6.32271117855336e-05	0.0061962569549823	0.0224456246838644	4.21514078570224e-05	0.0420881807452369	0.000231832743213623	0.00560613724498398	0.0249747091552858	0	0.000147529927499578	0	0.00423621648963075	0.000273984151070646	0.010390322036756	0.000273984151070646	0.00166498061035239	0.008451357275333	0.0016860563142809	2.10757039285112e-05	0.000906255268925982	0	0	0.0111068959703254	0.00069549822964087	0.000948406676783005	0.0179986511549486	0.000252908447142135	2.10757039285112e-05	0.00398330804248862	2.10757039285112e-05	0.0124978924296071	0	0.00569044006069803	0.00208649468892261	0.000442589782498735	0.000295059854999157	0.105230989715056	0.00208649468892261	0.000758725341426404	0.000969482380711516	0.110858202663969	0.00276091721463497	0.0104746248524701	0.00847243297926151	0.000126454223571067	2.10757039285112e-05	0.00214972180070814	8.43028157140448e-05	0.000590119709998314	0.00113808801213961	2.10757039285112e-05	4.21514078570224e-05	0	6.32271117855336e-05	0	0.0350067442252571	0	0.000189681335356601	2.10757039285112e-05	0.00503709323891418	0	0.00436267071320182	0	0.00160175349856685	0	0.0223191704602934	0	0.00016860563142809	0.00259231158320688	0.000484741190355758	0.000105378519642556	6.32271117855336e-05	0.000779801045354915	0	0.0249536334513573
T.CS.071	0	0.000718046912398277	0.000167544279559598	0	0	0	0.00037099090473911	0.0298228817616084	0.0053733843944471	0.00226184777405457	1.19674485399713e-05	0	0	0	5.98372426998564e-05	0.0215892771661082	0	0.00037099090473911	0.000730014360938248	0.000909526089037817	0.00629487793202489	0.0114528482527525	0	0	0.275706079463858	5.98372426998564e-05	0	0.00386548587841072	0.00226184777405457	1.19674485399713e-05	0.0313786500718047	0.000694112015318334	2.39348970799426e-05	0.00162757300143609	0.000215414073719483	0	0.0109621828626137	0.00140019147917664	0	0.0387146960268071	0.0208951651507899	1.19674485399713e-05	2.39348970799426e-05	0.00153183341311632	0	0.000275251316419339	0.000155576831019627	1.19674485399713e-05	0.0233604595500239	0.00270464337003351	0.0235280038295835	0.00384155098133078	0.000598372426998564	0.000311153662039253	1.19674485399713e-05	7.18046912398277e-05	0.00245332695069411	0.057096696984203	0	0.018334131163236	0.000143609382479655	0.000849688846337961	0.0362015318334131	0	0.00957395883197702	0.000359023456199138	0.0118118717089517	0	0.0021661081857348	0.00132838678793681	3.59023456199138e-05	0.0126256582096697	0.00415270464337003	0.000418860698898995	2.39348970799426e-05	2.39348970799426e-05	0.000275251316419339	0.0173767352800383	0.00132838678793681	0.00189085686931546	0.00454763044518909	0.000837721397797989	0	0.000993298228817616	0.000418860698898995	0.00227381522259454	0.00065820966969842	0.0160722833891814	0.00317137386309239	0.000718046912398277	0	0.103662039253231	0.00286022020105314	2.39348970799426e-05	0.00427237912876975	0.0286500718046912	0.00151986596457635	0.00155576831019627	0.00512206797510771	0.00239348970799426	0	0.000107707036859742	0.0145284825275251	3.59023456199138e-05	0.000478697941598851	0.0634753470560077	0	3.59023456199138e-05	0	0.000574437529918621	2.39348970799426e-05	0	0.000514600287218765	3.59023456199138e-05	7.18046912398277e-05	0	4.78697941598851e-05	0.000993298228817616	0.000131641933939684	0.00615126854954524	9.57395883197702e-05	0.0137745332695069	0.000359023456199138	0.00295595978937291	7.18046912398277e-05	0.00591191957874581	0.00213020584011489	0.0022498803255146	0.000538535184298708	0.000107707036859742
T.CS.059	0.000130753138075314	0.00523012552301255	0.00183054393305439	0.000196129707112971	0.000719142259414226	6.53765690376569e-05	0.000653765690376569	0.0126830543933054	0.00176516736401674	0.000130753138075314	6.53765690376569e-05	0.000261506276150628	0	0.000457635983263598	0	0.0101987447698745	0	0.00169979079497908	0.000196129707112971	0.00156903765690377	0.000261506276150628	0.0909388075313808	0	0.000196129707112971	0.142194037656904	0	0.000980648535564854	0.00634152719665272	0.00189592050209205	6.53765690376569e-05	6.53765690376569e-05	0.00176516736401674	0	0.00621077405857741	0	0	0.015821129707113	0	0	0.00549163179916318	0.0226856694560669	0	0	0.00536087866108787	0	0.00137290794979079	0.000719142259414226	0.000457635983263598	0.00169979079497908	0.00601464435146444	0.00202667364016736	0.011048640167364	0.00202667364016736	0.000719142259414226	0.00261506276150628	0	0.000653765690376569	0.0504707112970711	0.000196129707112971	0.018109309623431	0.000130753138075314	0.000130753138075314	0.015428870292887	0.000588389121338912	0.0300732217573222	0	0.00516474895397489	0	0.00261506276150628	0.0215742677824268	0.00130753138075314	0.0255622384937239	0.00692991631799163	0	0.00326882845188285	0	6.53765690376569e-05	0.036022489539749	0.00235355648535565	0.00411872384937239	0.0117677824267782	0.000196129707112971	0	0.00084989539748954	6.53765690376569e-05	0.00555700836820084	6.53765690376569e-05	0.0148404811715481	0	0.00130753138075314	6.53765690376569e-05	0.119573744769874	0.0173901673640167	0	0.00359571129707113	0.0984571129707113	0.00477248953974895	0.00326882845188285	0.00228817991631799	6.53765690376569e-05	0	6.53765690376569e-05	0.00294194560669456	0	0.00516474895397489	0.00647228033472803	0.000588389121338912	0	6.53765690376569e-05	0	0.000196129707112971	0	0.000326882845188285	0.000130753138075314	0.000915271966527197	0.000653765690376569	0.000196129707112971	0	0.000326882845188285	0.000261506276150628	0.00084989539748954	0.013140690376569	0.000457635983263598	0.0151673640167364	0.000588389121338912	0.0111793933054393	0.00268043933054393	0.00202667364016736	0.000326882845188285	0.00882583682008368
T.CS.022	0	0.00105988341282459	0.000264970853206147	0.00461806344159285	0	0	0.000340676811265047	0.0117722764781588	0.00439094556741616	0.00878189113483231	0	0.000719206601559543	3.78529790294496e-05	0	3.78529790294496e-05	0.0515557574381104	0	0.00314179725944432	0.00431523960935726	0.00189264895147248	0.00113558937088349	0.00635930047694754	0	0.0181315769551064	0.167083049435991	3.78529790294496e-05	0	0.0101824513589219	0.00291467938526762	0.0422817775758952	0.000151411916117798	3.78529790294496e-05	0	0.00605647664471194	0	0	0.0118479824362177	3.78529790294496e-05	0.000454235748353395	0.000681353622530093	0.0232417291240821	3.78529790294496e-05	0	0.000264970853206147	0	0.000227117874176698	0.000113558937088349	0	0.00847906730259671	0.00185479597244303	0.0279354985237338	0.00764630176394882	0.000605647664471194	0.000302823832235597	0	0.000416382769323946	0.00128700128700129	0.037966537966538	0	0.0140056022408964	0	0.00355818002876826	0.0211219622984329	3.78529790294496e-05	0.0305852070557953	0.00117344234991294	0.00832765538647892	3.78529790294496e-05	0.00132485426603074	0.00779771368006662	0.000757059580588992	0.0114315996668938	0.00147626618214854	0	0.00302823832235597	0.000643500643500643	0.00113558937088349	0.0197971080324022	0.00136270724506019	0.00272541449012037	0.00223332576273753	0.000151411916117798	0.000113558937088349	0.00582935877053524	0	0.0302445302445302	0.000378529790294496	0.0104474222121281	3.78529790294496e-05	0.000567794685441744	3.78529790294496e-05	0.0998183057006586	0.025172231054584	0.000870618517677341	0.000151411916117798	0.0626466802937391	0.00389885684003331	0.000529941706412295	0.00768415474297827	0	0	0.000113558937088349	0.000113558937088349	3.78529790294496e-05	0.00102203043379514	0.022143992732228	0.000151411916117798	0	0	3.78529790294496e-05	0.00249829661594367	0	3.78529790294496e-05	0	0	0	0.000757059580588992	0.0159361041713983	0.000113558937088349	0.00155197214020743	0.00109773639185404	0.00605647664471194	7.57059580588992e-05	0.0045045045045045	0.000151411916117798	0.00204406086759028	0.0109773639185404	0.000378529790294496	3.78529790294496e-05	0.0211976682564918
T.CS.079	0	5.14588586425153e-05	0.000257294293212577	0.00859362939330006	5.14588586425153e-05	0	0	0.0218957443523903	0.00277877836669583	0	0.000720424020995214	0	0	0	0.000308753151855092	0.316780733803324	0	0	0	0.00311326094787218	0.0092368651263315	0	0	0	0.00174960119384552	0.000360212010497607	0	0.00982864200072042	0.0045541089898626	0	2.57294293212577e-05	0	0	0.00414243812072248	2.57294293212577e-05	0	0.00939124170225904	0.00077188287963773	0	0.00499150928832399	0.0020068954870581	2.57294293212577e-05	0.00177533062316678	0.00321617866515721	0	0	0.000102917717285031	0	2.57294293212577e-05	0.00843925281737251	0.0074100756445222	0.0112437606133896	2.57294293212577e-05	0	2.57294293212577e-05	0	0	0.0803787371996089	0	0.0035249318170123	0.00043740029846138	0.0146400452837956	0.027659136520352	0	2.57294293212577e-05	0	0.00815622909483868	0.000231564863891319	0.0212782380486801	0.000463129727782638	0	0.0110379251788195	0.000334482581176349	0	0	0	0	0.0245458755724798	0.00717851078063089	0.000334482581176349	0.00733288735655843	0	0	0.00378222611022488	0	0.00272731950805331	0.000231564863891319	0.0074100756445222	2.57294293212577e-05	0.000180106005248804	0	0.124144496475068	0.000128647146606288	0	0.000488859157103895	0.0227962743786343	0	0.0163639170483199	0.0298461380126589	2.57294293212577e-05	0.00293315494262337	0.00223846035094942	2.57294293212577e-05	0.000154376575927546	2.57294293212577e-05	0.032856481243246	0.0514588586425153	0	0	7.7188287963773e-05	5.14588586425153e-05	0	0.000591776874388926	0.0236453455462358	0	0	0	0	0	2.57294293212577e-05	0.000154376575927546	0.0266299593475017	0.000205835434570061	0.00241856635619822	5.14588586425153e-05	0.000257294293212577	0.000360212010497607	0.000514588586425153	0	0
T.CS.023	1.19307539043392e-05	1.19307539043392e-05	0.000238615078086784	0.000178961308565088	4.77230156173569e-05	0	0	0.0380710357087464	0	1.19307539043392e-05	0.000524953171790925	0	0.000131238292947731	0	0.000357922617130176	0.250581624252837	0	0.00207595117935502	1.19307539043392e-05	0	1.19307539043392e-05	7.15845234260353e-05	0	0	0.126000691983726	0	0	0.0134817519119033	0.0356252311583569	3.57922617130176e-05	0	0	0	0	9.54460312347137e-05	9.54460312347137e-05	0.00091866805063412	0.00112149086700789	0	0.00189698987078994	2.38615078086784e-05	0	0.00136010594509467	0.000250545831991124	0	0.000107376785139053	0.000190892062469427	0	2.38615078086784e-05	0.000345991863225837	0.012801698939356	0.00138396745290335	3.57922617130176e-05	0	1.19307539043392e-05	0	5.96537695216961e-05	2.38615078086784e-05	0	0.00353150315568441	0	0	0.0895641695598745	0	0.00116921388262524	0	0	0	1.19307539043392e-05	0	0	0.011572831287209	0.0588544090101054	0	0	0	0	2.38615078086784e-05	0.0097354951859408	7.15845234260353e-05	0.00159872102318145	0	0	0.000513022417886586	0	0.00260090435114595	0.000620399203025639	0.00161065177708579	1.19307539043392e-05	0.000143169046852071	0	0.000143169046852071	0.0240643306250522	0	0.00125272915995562	0.00258897359724161	0	0.0112745624396006	1.19307539043392e-05	0	0	0.00622785353806507	0.000775499003782049	0	0.000465299402269229	0.0313898135223165	0.0315091210613599	0	0	0	0	0.0223940250784447	0.0113938699786439	0.112471217056206	0	0	0	0	0	0	0.0267845425152415	0.00218332796449408	4.77230156173569e-05	0.00165837479270315	1.19307539043392e-05	0.0146628965484329	0.00819642793228104	0.0140902203610246	0	0.00374625672596251
T.CS.041	0	0.00856586632057106	0.000551589876703439	0.00918234912394549	0	0	0.000194678780012979	0.02744970798183	0.00207657365347177	0.000259571706683971	0	0.00171966255678131	0.000129785853341986	0.000681375730045425	3.24464633354964e-05	0.0522063595068138	0	0.000356911096690461	0	0.000778715120051914	0.00126541207008436	0.000292018170019468	0	0.00564568462037638	0.227417261518494	6.48929266709929e-05	9.73393900064893e-05	0.00249837767683323	0.00379623621025308	0	0	0.00045425048669695	0	0.00402336145360156	0	6.48929266709929e-05	0.00840363400389357	0	0	0.00668397144711227	0.0133030499675535	0	6.48929266709929e-05	0.00259571706683971	0.000227125243348475	0.00107073329007138	6.48929266709929e-05	3.24464633354964e-05	0.00405580791693705	0.00152498377676833	0.00603504218040234	0.00447761194029851	0.00103828682673589	0.00103828682673589	0.000778715120051914	3.24464633354964e-05	0.000746268656716418	0.0286177806619079	0.000162232316677482	0.013465282284231	3.24464633354964e-05	0.00188189487345879	0.0502920181700195	0	0.0127514600908501	6.48929266709929e-05	0.00921479558728099	3.24464633354964e-05	0.00152498377676833	0.000940947436729396	0	0.0100259571706684	0	0.000292018170019468	6.48929266709929e-05	0.000129785853341986	0.000227125243348475	0.0390006489292667	0.000648929266709929	0.0009085009733939	0.0036664503569111	9.73393900064893e-05	9.73393900064893e-05	0.00317975340687865	0	0.00869565217391304	0.00139519792342635	0.0121998702141467	0.000162232316677482	9.73393900064893e-05	0	0.102109020116807	0.0176833225178456	0.000389357560025957	0.000227125243348475	0.0536664503569111	0.000843608046722907	0.00240103828682674	0.00473718364698248	0.0118105126541207	0	0.000129785853341986	0.0443543153796236	0	0.00129785853341986	0.049805321219987	6.48929266709929e-05	0	0	0	0	0	0.000389357560025957	0.0617131732641142	0	0.000713822193380921	0.000194678780012979	6.48929266709929e-05	0	0	0.000421804023361454	0.0240752757949384	0.000129785853341986	0.00204412719013627	6.48929266709929e-05	0.000421804023361454	0.000811161583387411	0.00129785853341986	0.00171966255678131	0.0113562621674238
