CS.260	CS.022	CS.354	L.002.M1	CS.199	L.001.M1	CS.037	L.006.M1	CS.043	CS.001	CS.101	CS.021	L.007.M1	L.011.M1	CS.011	CS.371.1	CS.065	CS.063	CS.186	CS.335	CS.073	CS.117	CS.305	CS.377	CS.248	CS.118	CS.153	CS.154	CS.137	CS.042	CS.375	CS.128	CS.282	CS.136	CS.378	CS.302	CS.374	CS.292	CS.205	CS.224	CS.232	CS.203	CS.041	CS.126	CS.213	CS.323	CS.178	CS.348	CS.268	CS.385	CS.129	CS.148	CS.177	CS.166	CS.256	CS.359	CS.389	CS.214	CS.349	CS.181	T.CS.071	T.CS.059	T.CS.022	T.CS.079	T.CS.023	T.CS.041	T.CS.048	T.CS.046	T.CS.052	T.CS.001	T.CS.082	T.CS.020	T.CS.025	T.CS.004	TFS.024	T.CS.153	T.CS.097	T.CS.122	T.CS.119	T.CS.124	T.CS.102	T.CS.129	T.CS.156	T.CS.100	T.CS.178	T.CS.132	T.CS.116	T.CS.105	T.CS.117	T.CS.134	CS.242	CS.088	L.024.M1	L.034.M1	CS.237	CS.110	CS.015	CS.246	CS.356	CS.082	CS.085	CS.087	CS.241	CS.103	CS.006	CS.234	CS.308.0	CS.363	CS.364	CS.330	CS.346	CS.347.0	CS.311	CS.044	CS.165	CS.304	CS.164	CS.336	CS.325	CS.345.0	CS.319	CS.318	CS.285	CS.080	CS.152	CS.163	CS.320	CS.322	CS.361	CS.321	CS.112	CS.227	CS.194	CS.343	CS.158	CS.393	CS.370	CS.390	CS.262	CS.326	CS.270	CS.253	CS.255	CS.145	T.CS.031	TFS.021	TFS.020	T.CS.064	T.CS.066	T.CS.049	T.CS.036	T.CS.055	T.CS.045	TFS.027	T.CS.026	T.CS.043	T.CS.008	T.CS.061	TFS.022	T.CS.095	T.CS.142	T.CS.158	T.CS.166	T.CS.141	T.CS.152	T.CS.151	T.CS.109	T.CS.157
CS.158	0.577516835934	0.540395645564	0.59506746127	0.632064889698	0.564071554862	0.601868770485	0.594239702565	0.633354820679	0.555322425442	0.622501419917	0.64912600768	0.575320119532	0.682244511081	0.627791590479	0.633256218797	0.626526879479	0.612178569927	0.540276107249	0.644473605956	0.659478392665	0.563254951222	0.549714161646	0.649212925774	0.604762415302	0.565399417873	0.525250731808	0.537637271962	0.644707266957	0.648268997717	0.576257763989	0.58930392303	0.600594569429	0.605764582329	0.533538777731	0.603111810097	0.641738688481	0.587635618477	0.569900032079	0.631488596466	0.670966060946	0.570960990965	0.639222467363	0.546385288337	0.625857575505	0.578489912428	0.614494959468	0.644301086141	0.617341388797	0.607948343578	0.625231401596	0.588810218779	0.603853394435	0.646934570786	0.637605325549	0.605960774678	0.651075234053	0.606631869272	0.629797672724	0.620855757114	0.606001291567	0.652725442942	0.580004464507	0.641257899742	0.614466086151	0.70012632893	0.616238491098	0.621029552019	0.623835404521	0.622007698677	0.62314082119	0.639141180756	0.670651079124	0.627202073483	0.633862631783	0.627279915912	0.639001119641	0.687501662177	0.655699279167	0.649248372429	0.628467494635	0.697463854898	0.680808102514	0.641232354606	0.656991843836	0.6633181961	0.688584220883	0.574008394392	0.648590690724	0.655607908466	0.645740140717	0.625452570859	0.640361978171	0.661097706696	0.613082136575	0.521307405572	0.545093521176	0.64561012	0.628413717467	0.649077013044	0.590438157868	0.541801221483	0.5825797856	0.652181098343	0.577329155183	0.58829171822	0.604291061746	0.551236147412	0.585247612345	0.623454925779	0.611424715078	0.597562496747	0.586182143053	0.592248715678	0.573238623234	0.617003435721	0.630959017007	0.570291655166	0.61469357788	0.678007047305	0.599544948835	0.61012351238	0.576904477698	0.595139553139	0.543563757889	0.619763534267	0.534858155074	0.584379028798	0.620675960369	0.61569020576	0.62059250257	0.483595846201	0.665414960395	0.639717867733	0.593285180319	0	0.592406557503	0.616645880683	0.59951338493	0.608478977153	0.603560906424	0.627587588694	0.646450184033	0.587833596181	0.639674330563	0.621757600944	0.653124288875	0.666715178821	0.638788401665	0.680536442488	0.636059129927	0.604393639319	0.632050986099	0.631532253683	0.656870681969	0.665396761247	0.63652571055	0.652846363288	0.637451110314	0.682977280296	0.684316722432	0.674344339983	0.660689155174	0.639987934016	0.666363331683	0.645472883226	0.676577840166	0.681151248101	0.635372274267
CS.393	0.62237146505	0.62603638954	0.618719868104	0.664634394526	0.623909084197	0.650368906401	0.639090915404	0.670021987503	0.637528772504	0.670982744894	0.68637346069	0.635467662985	0.716182195783	0.638177137999	0.670802265277	0.598234961949	0.586949034115	0.629084544757	0.679159291417	0.706052520805	0.658864516585	0.644539058981	0.654218593171	0.585760756164	0.584805771073	0.620798995092	0.601563918848	0.706791065593	0.648841668165	0.602648251749	0.584231391469	0.576362961832	0.605864058451	0.589209244262	0.643984076462	0.683245408337	0.600852116359	0.590982669237	0.667782941991	0.693440955654	0.605993989678	0.632000531467	0.584933261826	0.596498929366	0.638815256296	0.59416325946	0.603208747792	0.623780158185	0.602714629878	0.589533356503	0.612526790626	0.614825467157	0.634145907832	0.606937238439	0.606388400648	0.718272900734	0.638966246268	0.594771618846	0.590358402437	0.593418712635	0.653086147451	0.629905920988	0.602906977599	0.638500302306	0.703767187128	0.6095922658	0.651481468172	0.646436578309	0.637806353746	0.649165212695	0.645020882231	0.702223522121	0.633395141984	0.642659590794	0.640093422937	0.682616867082	0.701532425117	0.667551617808	0.694705880331	0.665311750715	0.701212399306	0.683886805113	0.664421167411	0.673249724267	0.683136855959	0.703791712676	0.640562762894	0.698309588078	0.674448971262	0.662036493928	0.637258569416	0.694226934844	0.697264338233	0.630444975014	0.604530751259	0.622957350573	0.665735852641	0.632792957534	0.666972010222	0.63260411317	0.642304691409	0.647018954482	0.683954048233	0.636149747502	0.6495080316	0.659486710796	0.661425531097	0.610690505634	0.65071845004	0.621381056573	0.693452599214	0.656410823555	0.617866989307	0.627021589054	0.656141056665	0.602970129315	0.667718153517	0.600854470187	0.703252823171	0.682779133175	0.628970403798	0.623283933419	0.642708333405	0.623273344208	0.602235976068	0.60564063605	0.618702889499	0.611257732434	0.573969273332	0.62998543697	0.582852677132	0.727917241375	0.674254415783	0.616145345727	0.592406557503	0	0.557964062247	0.586094967252	0.618891016165	0.62393139329	0.607039402009	0.670629596187	0.612935551451	0.589265220136	0.636995438986	0.665510896559	0.67906565733	0.647720609602	0.695821118949	0.683812710925	0.659291401059	0.658635041913	0.640457848632	0.655424233614	0.691145148926	0.648951143432	0.62624371415	0.644783515981	0.675953862646	0.69768149973	0.693373982029	0.659273847387	0.649434011206	0.684250533682	0.654772671231	0.689534608344	0.698343847843	0.667605608861
CS.370	0.544788568389	0.614347343822	0.671229081184	0.607460599751	0.643712456416	0.663127984644	0.605952250833	0.640164666762	0.607504513893	0.645448800794	0.684245976754	0.582139917764	0.682225190734	0.625863132464	0.648874803486	0.584606542469	0.536352734557	0.634166195537	0.681188611484	0.628489623547	0.679326725133	0.638959859661	0.615162995333	0.528240419074	0.512765605598	0.659117561566	0.608836008619	0.678259326591	0.573119591269	0.634341789636	0.581225320959	0.511870138529	0.560833385565	0.575824701674	0.650667515088	0.659840410044	0.571147483263	0.546128983121	0.598910777087	0.683566171127	0.588393752175	0.599433745443	0.583966888651	0.556825053337	0.553050894876	0.455206122149	0.559854253811	0.505388450306	0.543072070911	0.471719041576	0.578287942615	0.560477099752	0.56092351759	0.495039186838	0.481626556839	0.649866197059	0.531843922003	0.562875086478	0.462065228699	0.511390288569	0.612218038394	0.656030978448	0.55850492234	0.563174241913	0.715706173526	0.604115136015	0.609559720206	0.570467000902	0.575519286348	0.609410832663	0.647178924158	0.701921739379	0.597135169892	0.589054508728	0.610596036049	0.675900046003	0.680890709687	0.609240771475	0.683510451349	0.64963615325	0.698776293319	0.644825035038	0.66126344907	0.653585835669	0.651435103812	0.669242696129	0.661013583709	0.697689125975	0.661966676985	0.652724353411	0.627107237304	0.708183046051	0.696365267385	0.613091046789	0.6000950804	0.592473629447	0.702565673797	0.604537418956	0.698375536751	0.638099024751	0.633364240572	0.665517574976	0.666687539057	0.621695152053	0.651894851705	0.645317861773	0.641804702339	0.491263775755	0.611749204351	0.529711223267	0.680249954023	0.62252753836	0.62659143653	0.619491564417	0.655504831871	0.651243060159	0.704167472488	0.557480585158	0.676445217909	0.688619304712	0.497239731906	0.520182541581	0.622417481433	0.586020947658	0.550039433647	0.61024743796	0.517170356655	0.504125084644	0.596635086674	0.62859286643	0.587142391692	0.690864876142	0.606785937606	0.55646808384	0.616645880683	0.557964062247	0	0.507430128286	0.518613504694	0.541353287741	0.493698903269	0.646147988905	0.525760741523	0.501652712478	0.620801849096	0.638333007736	0.656178865753	0.596275387625	0.663949004982	0.58370981728	0.653671846735	0.621808353966	0.654520642043	0.616780129308	0.632873339971	0.643365633198	0.606605779884	0.57468917216	0.639380668118	0.691785688316	0.681645088207	0.635704098793	0.618765844233	0.676293500383	0.639212015652	0.653993727132	0.672523049694	0.679900705502
CS.390	0.560016790122	0.583541872375	0.663612534486	0.614996484573	0.630533770862	0.665326649783	0.635723121035	0.674322065468	0.601966878273	0.645624008961	0.688034331605	0.599533188166	0.683621648345	0.6119968543	0.658676437606	0.582515895386	0.558874118992	0.60093637566	0.673598754615	0.665273412343	0.667483486141	0.651575511877	0.621016378511	0.513241985148	0.504021064111	0.662800285241	0.607697773186	0.682582192564	0.581105383215	0.627633074056	0.575827344923	0.543501973896	0.51836550048	0.567639609512	0.636840500413	0.635983287617	0.584119813534	0.562766314111	0.585367315984	0.623313359694	0.574624149433	0.635673537529	0.617618533822	0.556424365574	0.587766081763	0.483431428835	0.581621731429	0.550841667576	0.528166467934	0.493858406596	0.577351491587	0.499924027704	0.553057404656	0.482673391972	0.528125027212	0.60379332986	0.516118760385	0.554991238351	0.471916737426	0.483986518414	0.617638940084	0.654105793857	0.60020551383	0.580848249189	0.757510583888	0.628971960832	0.633560693971	0.595730490487	0.577185594351	0.658067237644	0.647442530249	0.700574686357	0.592206508964	0.579388777851	0.608476952905	0.666621486039	0.690749888423	0.630659766632	0.674375929489	0.657882004213	0.69374388619	0.672662628661	0.646735850453	0.688826815918	0.649181886928	0.684325735795	0.634042257476	0.700081006796	0.634736720981	0.651256514279	0.634865952467	0.712144278871	0.695542114137	0.641341074245	0.574982949861	0.5890362111	0.693968799399	0.621487272954	0.694162523762	0.642802189463	0.641499681144	0.657852786015	0.666327595007	0.623198651052	0.637193580506	0.640165130033	0.644083897132	0.505892101834	0.609656328031	0.555907938707	0.657086998072	0.609822430662	0.634211704662	0.616222038194	0.64790354249	0.593116120394	0.697360892946	0.56543189959	0.67382865807	0.67495675057	0.514732057252	0.509685830979	0.603078884467	0.583282371439	0.576726406523	0.615216997097	0.496747069938	0.550157713108	0.622430397561	0.626140582357	0.613470154889	0.669856623216	0.627261568442	0.527908060292	0.59951338493	0.586094967252	0.507430128286	0	0.586016348755	0.537496725438	0.508799371168	0.651179599114	0.528664259645	0.544835740441	0.623723114867	0.644955033138	0.65014467208	0.634108159478	0.683059561665	0.619077528055	0.646541600588	0.628607604692	0.649475309799	0.653636475489	0.658736513171	0.637714745243	0.637903369223	0.604829488854	0.653926575837	0.692062973103	0.684546334044	0.644002236899	0.62958521097	0.679455300404	0.63504765064	0.654024239304	0.663209080164	0.668351036656
CS.262	0.574274137475	0.610254372293	0.609742909627	0.590144173374	0.648630437278	0.681622414666	0.593486733619	0.672944901307	0.622845785126	0.688906979566	0.697668412701	0.568561499512	0.664676253032	0.620981770163	0.678782529494	0.566868166702	0.603274351184	0.658255178271	0.68358802509	0.594813515394	0.647603388493	0.640542053805	0.672904184499	0.609051693971	0.58942354364	0.667168877711	0.642247376096	0.651802170395	0.618945903225	0.638494730897	0.578950686924	0.577270264598	0.601867235635	0.620695945012	0.619752591543	0.594616940778	0.577648468128	0.584746589647	0.604831565215	0.653320271412	0.659888418954	0.642061675658	0.613356499374	0.589224053919	0.557415791384	0.560841243221	0.61715827937	0.595028562107	0.628355202624	0.584326476583	0.577421908054	0.5873290645	0.541882208481	0.575393524827	0.551717882608	0.622523563623	0.559272475109	0.588975877879	0.545079640115	0.574790836638	0.656674788247	0.641473501428	0.615919078284	0.559540559557	0.666829982541	0.607674800106	0.60396730621	0.568960452154	0.606608094796	0.558742634275	0.664813087427	0.697787510006	0.636819592704	0.587722390431	0.627224605161	0.68828817042	0.684857860653	0.637565349899	0.697928628498	0.664839971895	0.68938350948	0.663294588664	0.66631414378	0.677273039161	0.67793421371	0.683299155097	0.658413980652	0.725485446567	0.651926813444	0.655865635226	0.631223592371	0.663737346553	0.672956044664	0.605977529293	0.611776108669	0.609316595716	0.691130364381	0.652900958932	0.640125757059	0.681309660086	0.649592292965	0.657020862247	0.685063361321	0.643324471082	0.638897890515	0.602385633022	0.601485235946	0.53783942111	0.615443942792	0.555022380632	0.654647246482	0.584198238512	0.616383373422	0.608200579645	0.630982573117	0.674282634729	0.691415520121	0.583588465236	0.630270355394	0.651678289403	0.528655149612	0.551869300722	0.62695312311	0.597690966429	0.621783561445	0.642899985722	0.548219669387	0.548990385926	0.602886657536	0.662652170436	0.586887075976	0.673936170994	0.595115008702	0.567538885048	0.608478977153	0.618891016165	0.518613504694	0.586016348755	0	0.531909380129	0.523215796001	0.606320060003	0.545677399602	0.584352100085	0.613061705	0.616000916851	0.66794957043	0.587820889201	0.671876155965	0.536246229496	0.65024813326	0.631067850687	0.634011779959	0.62482686689	0.578642406849	0.654499597209	0.588559134711	0.616155660893	0.675721305106	0.695125308638	0.650834516842	0.665410756331	0.654778809899	0.64425151287	0.641350564936	0.64319152908	0.689574207882	0.651565022191
CS.326	0.540837468473	0.599299827097	0.642005181373	0.624420203544	0.628495948372	0.624858333167	0.644548781508	0.6301028626	0.597035273823	0.625906094122	0.677394514618	0.563407249698	0.632739344755	0.595876864274	0.597106343243	0.603748254837	0.587662188282	0.628664711832	0.617956416457	0.618697500839	0.667607019905	0.615864575282	0.599771172764	0.538923259336	0.546159487763	0.632139355973	0.587078413243	0.669520009591	0.572375451577	0.637815787754	0.563484075258	0.556120031797	0.521720031764	0.566630269217	0.609051332234	0.624573274502	0.549970112145	0.547706320025	0.577714192053	0.648461528025	0.58463791583	0.610862283881	0.6077738079	0.538313315108	0.566911793833	0.518722478041	0.598255121358	0.549428123055	0.595643651086	0.534810250252	0.57859774893	0.561421973193	0.57344039907	0.568247029743	0.545218833357	0.573624785381	0.525907542085	0.535580725061	0.52869293421	0.5396925943	0.605515368018	0.644893881436	0.616982326927	0.565963863253	0.705220030995	0.601445723925	0.580975751859	0.5258145001	0.582070994547	0.604146349305	0.610761827194	0.650627054912	0.568501907148	0.545666900246	0.612261439828	0.614927465837	0.643361858538	0.573009343898	0.626427406971	0.616818472393	0.634360992794	0.61479611185	0.593338840223	0.64834873439	0.596963645323	0.628019156936	0.608677216326	0.649322415585	0.567295939911	0.616198524576	0.585635849398	0.703722089967	0.643682061699	0.618437879727	0.574383479182	0.601064236801	0.676085431178	0.568298148746	0.63491332127	0.599255980622	0.598530393905	0.634752133225	0.640337280107	0.621294835773	0.593215143529	0.578973424703	0.58929679129	0.519480689908	0.58155578393	0.481746397596	0.648985593172	0.596024781644	0.620167886751	0.600936830069	0.641484302653	0.640549614154	0.700705480468	0.567547379492	0.648093654182	0.657442149469	0.508426523812	0.515482305307	0.607316470173	0.560590619421	0.574598026794	0.597408348925	0.507568186627	0.543620907814	0.600344486005	0.619334564783	0.586351962662	0.657113271439	0.594808437015	0.518167876262	0.603560906424	0.62393139329	0.541353287741	0.537496725438	0.531909380129	0	0.522160041021	0.58704215071	0.502371767686	0.54088868561	0.59858144549	0.624472807285	0.612198171094	0.602737177607	0.621682679913	0.555294795507	0.610550265034	0.606447148412	0.637895858423	0.622955306943	0.60980387723	0.617076610448	0.611913373117	0.611161039847	0.609479123443	0.647041595228	0.642031682598	0.583635327303	0.580385327218	0.655518198768	0.587957796221	0.621406292833	0.607421907826	0.619913670582
CS.270	0.547630770139	0.608659994552	0.649356400935	0.621261194884	0.656978881294	0.663200343147	0.651136197964	0.671529844301	0.614362678631	0.666546232366	0.698598420203	0.592613365268	0.678532079543	0.631098987612	0.665457467816	0.57394510278	0.578017052367	0.649732622547	0.654469230987	0.594977545306	0.680530120726	0.668411142539	0.632932891728	0.532914489534	0.53714798629	0.683185801982	0.628666406712	0.656147242509	0.589275714575	0.649354362792	0.576474639288	0.547295261466	0.536506763429	0.543567752205	0.621300259198	0.617984222298	0.567088970053	0.522327798823	0.573930889421	0.649328334164	0.584449945761	0.635867422229	0.578749034065	0.560792903505	0.54767136691	0.482655681273	0.555863202099	0.549440726036	0.531902404614	0.50530254807	0.572067232604	0.489362909456	0.55011875957	0.503320525275	0.487194664725	0.613555999765	0.526114038089	0.513103294413	0.49744317128	0.505277095534	0.632031669773	0.661705476416	0.603777249167	0.572762079609	0.697914799465	0.629527488072	0.634216902496	0.570353906651	0.57777699065	0.583214244023	0.666369453628	0.689656513431	0.628089288341	0.598125047752	0.615807862543	0.682233464055	0.691423632962	0.623328087355	0.69244356751	0.664205599528	0.679611320334	0.633943055075	0.649474043889	0.674303172665	0.657686615301	0.669713185308	0.66203446932	0.709560802203	0.642378151259	0.647632252822	0.627281284092	0.705484795714	0.678309560261	0.622197107163	0.595088410159	0.57454396662	0.700064417087	0.613192703207	0.643846156697	0.646997153476	0.651799279715	0.679573484639	0.687674781183	0.621316151941	0.645345648825	0.609139085964	0.634644389107	0.50457506276	0.605952808769	0.530740470137	0.689507276963	0.594032149857	0.634656531471	0.645624573351	0.618953044906	0.627791176559	0.701512077555	0.554682667886	0.654635923395	0.656850041577	0.519682672025	0.501878701101	0.612694577876	0.586297464869	0.575927984523	0.6156300796	0.513405224731	0.497355021019	0.578026224015	0.651517265983	0.555134733644	0.653098869226	0.574478584912	0.547649847926	0.627587588694	0.607039402009	0.493698903269	0.508799371168	0.523215796001	0.522160041021	0	0.593378714191	0.493647234418	0.550330459152	0.638809786035	0.652306398364	0.643293957462	0.622023946593	0.662726486635	0.573332695523	0.655299746234	0.634411280554	0.656212435962	0.665987286731	0.599227304896	0.663472552792	0.639944136798	0.620277350851	0.646008593012	0.68836700017	0.670839443315	0.637635086779	0.629260332373	0.665778898891	0.636227265831	0.649084418486	0.674272232285	0.646811533399
CS.253	0.616630543067	0.672500162501	0.709386524697	0.68842637361	0.705111667653	0.693526335938	0.7169276946	0.734998702929	0.663216338285	0.739141813304	0.754830765828	0.659145350691	0.760020822351	0.727447416651	0.718093623597	0.670700000671	0.678729276626	0.670168754336	0.7303018322	0.604353424719	0.677475414215	0.690722994189	0.739927878295	0.620459734975	0.661210658794	0.708097151659	0.674086543167	0.615933690032	0.716452594994	0.695441451996	0.638312183684	0.690567547829	0.642595171729	0.636080106271	0.511180193812	0.615200676259	0.608035662525	0.648592736037	0.605419171078	0.648255909349	0.675007964409	0.731569968358	0.672798571039	0.673851172643	0.593927140635	0.647450541808	0.679420683777	0.693342383409	0.643208505064	0.654321541616	0.645947991899	0.621631902038	0.578778643093	0.620087428749	0.619387853315	0.567936156412	0.581222305507	0.613637582726	0.653541813663	0.644884281628	0.736529145204	0.677707460479	0.714621898754	0.641902770162	0.667105542812	0.71287558921	0.716398179445	0.652850546174	0.670013284312	0.626195420086	0.726570893728	0.754334022234	0.697505071052	0.687007663863	0.721217190012	0.732840820944	0.761940394983	0.728293780161	0.753399656882	0.714863034639	0.749424145176	0.733292436435	0.734724273967	0.739883768563	0.743091965728	0.762844158136	0.697188083201	0.744568912863	0.725821328931	0.73199877589	0.714693298374	0.719914271551	0.738118176357	0.718086606411	0.637639535593	0.638788591317	0.783233189302	0.699800134362	0.647670767627	0.717024811544	0.696800373553	0.699530028944	0.757337232197	0.672388148864	0.704081200882	0.607004261122	0.634556199947	0.598028070049	0.60341726915	0.597018320862	0.613700945104	0.635015422436	0.69267718743	0.694469137716	0.628611772748	0.666601814883	0.662336028353	0.660519893987	0.63808108724	0.613567594879	0.654587884029	0.622754627166	0.619259039213	0.661719270709	0.720171666537	0.619140693268	0.632619696271	0.603788906862	0.636299393292	0.711029336959	0.62407966209	0.630788547695	0.591673272793	0.646886460816	0.646450184033	0.670629596187	0.646147988905	0.651179599114	0.606320060003	0.58704215071	0.593378714191	0	0.628573617417	0.697381874302	0.713504716237	0.728578192309	0.739163250627	0.720674027413	0.735826814854	0.660513452651	0.705963139587	0.734275239537	0.715527306933	0.746036929814	0.624106288952	0.728603206493	0.721114425489	0.712886275864	0.745667907668	0.757420797508	0.744940471813	0.73742334217	0.738287653872	0.745053483786	0.70166843539	0.747898824276	0.757516472421	0.721185223461
CS.255	0.557549657894	0.60644131432	0.640455450353	0.59399752945	0.610805932314	0.608917291121	0.636994868576	0.610765642834	0.592823870579	0.585500288331	0.633709922516	0.547419900186	0.632083792289	0.59308636473	0.593199015182	0.588321495089	0.564824226695	0.630967903538	0.618043094874	0.632422533194	0.667941487387	0.642554142617	0.57737484348	0.532542752501	0.519546021547	0.635391804233	0.609541917194	0.709913715447	0.56786601333	0.635464164577	0.567773467392	0.534977764558	0.537766360658	0.566880008733	0.628781090926	0.648381073294	0.541737842007	0.544850763623	0.583800090098	0.66270322833	0.574606756187	0.594728005059	0.621288844374	0.515626644049	0.56826503468	0.465209545333	0.587761537009	0.51067671212	0.556684633892	0.510999399254	0.538772709999	0.562462867158	0.536521705478	0.558995745217	0.499586824418	0.616379609626	0.513306965749	0.54527890318	0.489862803435	0.521636610817	0.578866769329	0.621059104635	0.588419088893	0.58089999491	0.736497561103	0.569620270902	0.59178093545	0.555025574152	0.57166602247	0.593367563764	0.625484269169	0.635675917831	0.570597879948	0.566845441881	0.592498510086	0.607094650979	0.639261232391	0.56540739537	0.60615810815	0.600544053696	0.631964456711	0.602697714739	0.59275223527	0.636232220756	0.587023524868	0.602272612362	0.602148577977	0.628239099925	0.580431289861	0.613078770012	0.571045935884	0.700520566625	0.650496980445	0.609254953855	0.586756254558	0.58377161154	0.670529489507	0.55725220635	0.679652938795	0.60718777006	0.576831652599	0.654911212033	0.648570563105	0.578251093827	0.594207707827	0.609296919014	0.643531250276	0.506167650638	0.619280246117	0.517071692742	0.665506799387	0.567864290483	0.630781913642	0.597709590919	0.649090972379	0.664127773755	0.715859613163	0.554124851576	0.6757099084	0.6678440497	0.506622293875	0.506888640674	0.631837225339	0.563123518603	0.537058669056	0.614077230166	0.50011365135	0.50792766541	0.608038772445	0.607618354134	0.582320649056	0.666867376078	0.620113945543	0.521902951045	0.587833596181	0.612935551451	0.525760741523	0.528664259645	0.545677399602	0.502371767686	0.493647234418	0.628573617417	0	0.506747368308	0.594111712375	0.626459832076	0.589082713745	0.585878117883	0.60705936769	0.559432877067	0.589132581154	0.602757329556	0.628209488753	0.623914411722	0.635034816556	0.612332106612	0.618391919682	0.603021319781	0.602190293916	0.641091737598	0.658736585777	0.561784554192	0.584379863214	0.641782166011	0.592729489974	0.621278297616	0.612599738596	0.613239277981
CS.145	0.559218159724	0.633603003377	0.636266092348	0.609350066976	0.620759032687	0.631978897485	0.642172852496	0.603070953743	0.611842338457	0.61555273439	0.606790952334	0.585323979723	0.584283872612	0.534089740892	0.594894076309	0.544292636863	0.524030241375	0.657562397574	0.636049901335	0.675124370317	0.665383074195	0.623777940037	0.516254927699	0.560684292193	0.529670087436	0.641764319275	0.593153463408	0.742186089646	0.520624788159	0.599455300911	0.535919778381	0.4956959608	0.583254806946	0.569221803178	0.67103232461	0.671897441319	0.571923866224	0.553953850192	0.608411231535	0.701975262436	0.56438302526	0.500501921695	0.616708215117	0.445022937173	0.613368573361	0.473894699235	0.540625712951	0.515354164266	0.594600435529	0.501059846312	0.556528435199	0.613846724917	0.59831029963	0.564693146165	0.554888579114	0.645779927277	0.547306699602	0.545959097382	0.48938233888	0.521634321104	0.52583774171	0.663818742894	0.552810213105	0.60074223781	0.703692558575	0.509717081804	0.569882871415	0.525361240282	0.565892213933	0.645990964613	0.542203200787	0.646017245966	0.506379954189	0.508983997644	0.539708496613	0.603618393145	0.606926099233	0.515219677449	0.643727148966	0.594349762215	0.597745321291	0.560319702596	0.523130951467	0.612098793179	0.566637103923	0.586389416157	0.618351458494	0.664109100724	0.547196222038	0.552910863287	0.543021995091	0.671248405084	0.602382098639	0.584615082765	0.623332824913	0.638465857794	0.654334498453	0.533346514736	0.662001485026	0.589003877836	0.611952322351	0.616907248697	0.597371569248	0.608685037054	0.570973184452	0.631792096823	0.64486778925	0.55345107156	0.627609829543	0.558217547418	0.71344954697	0.62727902845	0.558413889281	0.562452706271	0.636163641901	0.655342450237	0.723290432017	0.531690905803	0.717251940936	0.720987927799	0.517463999687	0.543066765207	0.661549865491	0.583395887566	0.452569062419	0.604352741943	0.525808887712	0.570393783839	0.566817730052	0.540168400494	0.61240436264	0.734188170356	0.676553186569	0.588608433354	0.639674330563	0.589265220136	0.501652712478	0.544835740441	0.584352100085	0.54088868561	0.550330459152	0.697381874302	0.506747368308	0	0.559212313283	0.571122924865	0.549477238051	0.541107065776	0.578418036916	0.582693189201	0.617836290581	0.573296149036	0.554455686154	0.515691632865	0.671625677558	0.571647315612	0.518681641392	0.518606104172	0.544238703353	0.598328153691	0.595541216449	0.503938987528	0.516131348569	0.62079017831	0.541952170486	0.549935932416	0.553619586805	0.598631427353
T.CS.031	0.603386472479	0.605726953292	0.550190562508	0.617187138622	0.598715768971	0.593661989089	0.663788998295	0.575993364907	0.580287403252	0.608618462787	0.555128199744	0.585342102589	0.529202791136	0.565848854384	0.585035619248	0.536364960286	0.593641802404	0.672513367292	0.590897098645	0.713821936542	0.626683918233	0.55070981102	0.540762654761	0.665744400256	0.610477853535	0.570122726949	0.598042812159	0.746564515007	0.555055695301	0.591768065267	0.557053612067	0.583621726925	0.66883205128	0.615591315968	0.655883364406	0.69423634677	0.631565752637	0.616789291402	0.663276839507	0.73296485776	0.581461040516	0.531883609299	0.630461820086	0.524513726527	0.654948581218	0.608924501696	0.583190168804	0.622976820471	0.656017790212	0.638468857005	0.584551584254	0.656433876791	0.653433076428	0.665653668136	0.639357241798	0.726382911055	0.623020819627	0.599611245014	0.610548892943	0.614663123843	0.545105553578	0.601340769869	0.556390653348	0.623944714198	0.717252152904	0.513742938593	0.529144343057	0.580938852201	0.60927879938	0.653366595531	0.522367419694	0.573474513781	0.537196535234	0.533153087214	0.523459680244	0.576733050475	0.546178501251	0.506431532538	0.605063617248	0.548859974624	0.560219725933	0.574505912319	0.502947087855	0.585306745719	0.562165341182	0.594561545055	0.567638199731	0.636438179417	0.532862182706	0.498120103341	0.503393335801	0.619065230673	0.55857965953	0.549894585744	0.637571017578	0.636714649289	0.610535523405	0.552290404761	0.658593321276	0.60258439661	0.576076530035	0.59477965015	0.548067507547	0.584614467371	0.532336957651	0.66340966967	0.669913179688	0.622559512961	0.708496188219	0.620787443335	0.727037517099	0.645848059723	0.585045465916	0.525267665964	0.64220036723	0.682608942959	0.714528442197	0.567311367561	0.72686809533	0.738734536528	0.636539325832	0.64024162722	0.715331278744	0.586035251659	0.512865466753	0.6389515394	0.593790680185	0.649056229725	0.634717786072	0.533207804081	0.61302271515	0.758617338963	0.710888103487	0.627296950601	0.621757600944	0.636995438986	0.620801849096	0.623723114867	0.613061705	0.59858144549	0.638809786035	0.713504716237	0.594111712375	0.559212313283	0	0.51038546795	0.516351413873	0.493944746582	0.528382723554	0.595953337911	0.56161058698	0.520889523316	0.521954537261	0.497720952828	0.66462517938	0.506452186234	0.526031821167	0.556043881371	0.526268891405	0.546255589816	0.54401204269	0.516906032086	0.521724880913	0.537184178935	0.499850790434	0.523648491345	0.552726180748	0.540431065538
