CS.263	CS.016	CS.217	L.002.M1	CS.176	CS.260	CS.280	CS.293	CS.039	L.036.M1	CS.038	CS.357	CS.259	CS.313	CS.002	CS.076	CS.153	CS.060	CS.366	CS.118	CS.064	CS.056	CS.335	CS.171	CS.155	CS.368	CS.073	CS.127	CS.365	CS.161	CS.374	CS.041	CS.126	CS.128	CS.376	CS.380	CS.224	CS.375	CS.236	CS.378	CS.302	CS.203	CS.205	CS.136	CS.232	CS.182	CS.389	CS.395	CS.214	CS.386	CS.147	CS.129	CS.268	CS.369	CS.349	CS.256	CS.254	CS.385	CS.323	CS.177	T.CS.062	T.CS.004	T.CS.048	T.CS.040	TFS.023	T.CS.076	T.CS.079	T.CS.007	T.CS.023	T.CS.014	T.CS.016	T.CS.058	TFS.024	T.CS.052	T.CS.019	T.CS.129	T.CS.126	T.CS.110	T.CS.115	T.CS.108	T.CS.106	T.CS.161	T.CS.116	T.CS.119	T.CS.091	T.CS.114	T.CS.160	T.CS.102	T.CS.167	T.CS.130	CS.242	CS.088	CS.087	CS.238	CS.006	CS.015	CS.110	L.024.M1	L.034.M1	CS.246	CS.085	CS.082	CS.237	CS.103	CS.356	CS.207	CS.191	CS.189	CS.338	CS.164	CS.113	CS.345.0	CS.336	CS.188	CS.044	CS.078	CS.347.0	CS.308.0	CS.151	CS.364	CS.319	CS.080	CS.361	CS.320	CS.163	CS.158	CS.343	CS.331	CS.202	CS.194	CS.152	CS.285	CS.318	CS.223	CS.322	CS.390	CS.262	CS.370	CS.253	CS.393	CS.270	CS.326	CS.255	CS.145	T.CS.049	T.CS.043	TFS.020	T.CS.036	TFS.025	T.CS.055	TFS.022	TFS.021	TFS.027	T.CS.008	T.CS.045	T.CS.066	T.CS.061	T.CS.026	T.CS.031	T.CS.158	T.CS.152	T.CS.157	T.CS.141	T.CS.095	T.CS.166	T.CS.142	T.CS.151	T.CS.109
CS.364	0.67605852213	0.663871208298	0.7188970633	0.66946222268	0.636535260367	0.591648763464	0.748025288931	0.769823076882	0.676243808404	0.69831339071	0.697966424612	0.727047269509	0.71437612286	0.743915992572	0.688858959917	0.609113108411	0.668075542344	0.596438686315	0.530900169815	0.685249512643	0.667080706641	0.608429911999	0.560803343593	0.67800567098	0.663488209999	0.661324271529	0.654735770939	0.611415970312	0.68091326699	0.565542738405	0.576001147655	0.634834554436	0.653116803697	0.643803775568	0.573466363973	0.683665876504	0.623672167093	0.607283158611	0.660174682268	0.612167196431	0.567775229317	0.688893501097	0.554817972209	0.607327660512	0.684199706537	0.618510096818	0.571671002692	0.601726784689	0.582176259958	0.622071348964	0.569469004009	0.653997733222	0.640530729087	0.566294150546	0.6013603042	0.613607413962	0.606459456024	0.56437492933	0.576781596626	0.609691083754	0.709803105852	0.622949355107	0.650810727932	0.714925166382	0.685743467592	0.652372299294	0.550432080881	0.626582510172	0.670728117042	0.673419433508	0.650861977239	0.683357129992	0.688995581692	0.600339752224	0.627161767641	0.719244715212	0.704423942931	0.717557216141	0.761479575218	0.760664480547	0.776546692505	0.705016766263	0.681666134308	0.743906873143	0.76517750298	0.743926326649	0.75187698071	0.751119744364	0.725126028442	0.714326851106	0.699938280551	0.688204550877	0.671488337181	0.690825148992	0.67620690144	0.744215559421	0.626099408737	0.734425783718	0.676947476121	0.684799001865	0.697079167998	0.693195008518	0.595721290235	0.690054215518	0.596696567676	0.552147245657	0.731255350481	0.615062072873	0.631120167966	0.655284046708	0.690014856879	0.56807759425	0.61998139746	0.590434931473	0.666045988905	0.678269932675	0.602176948458	0.573629985619	0.645829651176	0	0.555054341275	0.622807287887	0.586436088075	0.606243463639	0.606881656478	0.623454925779	0.575989241354	0.63793061521	0.61003633541	0.619708288764	0.666455256041	0.537398863149	0.533257825259	0.572278569832	0.577326503733	0.609656328031	0.615443942792	0.611749204351	0.60341726915	0.65071845004	0.605952808769	0.58155578393	0.619280246117	0.627609829543	0.5984883615	0.706822636947	0.736579552411	0.712646513072	0.639819640063	0.700557358575	0.7384790237	0.681851757649	0.697651016592	0.649291838048	0.689834684928	0.735186928992	0.636041155736	0.612140267281	0.708496188219	0.715556839233	0.684081813947	0.703877924973	0.735584997024	0.765620674024	0.69605534373	0.718897048026	0.727888235737	0.73832103316
CS.319	0.638293002259	0.62670967639	0.685989333421	0.62248912794	0.559553122949	0.552501895743	0.672617721329	0.682908745837	0.640811572338	0.644148703444	0.66863967781	0.629609573223	0.638569567436	0.661713932469	0.633312030066	0.593671322402	0.624267522119	0.597318242568	0.537755834715	0.660101977952	0.635838005878	0.546371064309	0.575031861183	0.654130818309	0.539202090327	0.567114226274	0.66823436773	0.530037484796	0.593515482833	0.550651335307	0.542498044322	0.607680920997	0.556233224994	0.503227974299	0.473592180107	0.587438195641	0.636700601089	0.558872824952	0.646009901315	0.63878953225	0.57536322616	0.593757383647	0.532529397739	0.541853940003	0.618520257819	0.49902937907	0.523978989084	0.539006652597	0.535589405594	0.604762268029	0.504378723901	0.600426553692	0.601375608485	0.613091992725	0.489014263044	0.50701495131	0.512834481736	0.487500252952	0.458512542355	0.574188444395	0.640505796025	0.547806471472	0.607555667568	0.650579084601	0.605871485935	0.572941991426	0.556659347168	0.580648880769	0.719296007844	0.617580852018	0.57264989164	0.621185484914	0.590358475611	0.564583149059	0.607569240481	0.658677548244	0.58829203691	0.669557382224	0.687356447753	0.688645635564	0.693906015093	0.646162901991	0.629054111687	0.693002993432	0.681178333869	0.693107453902	0.66025779276	0.688533155172	0.652188110549	0.643781607345	0.622930229573	0.687367622862	0.653992479995	0.633464931971	0.632663431088	0.693956374962	0.619746044782	0.684672809926	0.615783398069	0.597129789453	0.647863802343	0.654470181827	0.58584407278	0.643909220728	0.645108699449	0.580459420243	0.654894935313	0.601271623145	0.561106212167	0.702148822606	0.650436581915	0.64076708324	0.537879729819	0.570736155448	0.618601777271	0.634315394666	0.596766109365	0.585358503136	0.559926053719	0.555054341275	0	0.590141121621	0.563718726667	0.499260940639	0.620833078956	0.61012351238	0.498451358848	0.520434369041	0.652487517443	0.600205987339	0.58384288025	0.583956103705	0.432685998575	0.494395574462	0.501781606667	0.514732057252	0.528655149612	0.497239731906	0.654587884029	0.628970403798	0.519682672025	0.508426523812	0.506622293875	0.517463999687	0.518104149132	0.638708160988	0.660730739271	0.664757266388	0.55980447671	0.647238550976	0.650572527663	0.649833622544	0.619133062786	0.588520786444	0.642151927807	0.675634011065	0.540430859614	0.663899862822	0.636539325832	0.628998402636	0.642056449922	0.680282750651	0.671656865116	0.692335275262	0.615121218305	0.658504085852	0.644190318607	0.665554560072
CS.080	0.573024809642	0.561099281106	0.597513623718	0.625918486233	0.596751428157	0.590126704134	0.626050834909	0.639004085708	0.580202639425	0.628409313024	0.59265040114	0.602320696805	0.599621348378	0.611903352758	0.554946905397	0.538647039602	0.533172979292	0.533485493844	0.636030588098	0.513987760164	0.545967777079	0.608558956159	0.692614325801	0.5787598175	0.59746678503	0.579927521911	0.561716424271	0.545400123237	0.584695410617	0.575922713567	0.607189833184	0.519354458071	0.564286565927	0.582581636193	0.585989583956	0.586765633552	0.666415230256	0.586209600685	0.627507558801	0.61091863452	0.650894127814	0.597430355328	0.652316304351	0.5245003337	0.549015359309	0.576183324903	0.585464095484	0.593618585237	0.598408263104	0.636901356075	0.577667675045	0.574131493621	0.593642361431	0.641869395079	0.571530635889	0.611688200109	0.602678292159	0.585931551837	0.583873445806	0.616917906119	0.58161861312	0.575427856318	0.592976423816	0.589854197395	0.58128423231	0.598156330901	0.595003620578	0.610718523777	0.730112564626	0.596164175649	0.590674898221	0.597588790458	0.557206631639	0.595078886608	0.598633959297	0.638831780074	0.588041387264	0.622164942295	0.63351229845	0.648224298632	0.660600619573	0.607621967681	0.587476534524	0.64064560734	0.640503864063	0.62436712643	0.633883898039	0.637422358385	0.608055297955	0.615897160984	0.588929874905	0.624671800878	0.576736044394	0.582155597895	0.535251787084	0.618440522068	0.563685159592	0.629101971877	0.593143497398	0.581491698803	0.532529811872	0.575009580827	0.548038720526	0.552408701901	0.654038109968	0.591892501175	0.598125835898	0.584649359732	0.596779908066	0.629171312451	0.560060993171	0.653070431962	0.573522065607	0.628640219274	0.551277834416	0.576796711821	0.575545529841	0.564815089313	0.587194185011	0.622807287887	0.590141121621	0	0.613468673184	0.540775230647	0.545572698035	0.543563757889	0.576579593107	0.575544052353	0.640392588269	0.67905429885	0.558083457904	0.614295602872	0.576000184174	0.58849417704	0.604405404277	0.583282371439	0.597690966429	0.586020947658	0.661719270709	0.623273344208	0.586297464869	0.560590619421	0.563123518603	0.583395887566	0.613064578925	0.59042348563	0.60103514135	0.574004480164	0.589126862321	0.592881468816	0.610286289173	0.578308568073	0.622844668601	0.617465446267	0.584113882366	0.604796648791	0.600410224421	0.684138960946	0.586035251659	0.595856949336	0.585483640396	0.594960763999	0.634764907948	0.638984340022	0.59609838873	0.638637147587	0.620759801936	0.63189817617
CS.361	0.634841241141	0.61930981213	0.675590235923	0.658354971808	0.591303029721	0.609731391189	0.682985179559	0.692075752889	0.637976015107	0.648353361189	0.622936140405	0.643183890846	0.662357768254	0.68054506525	0.657582279953	0.613217226142	0.628985627787	0.612539160801	0.59445662326	0.62681384895	0.65745743846	0.624198814407	0.613472806846	0.654785746927	0.649966584117	0.597632914428	0.630415161954	0.580747679006	0.630872506396	0.564964743824	0.596910062016	0.604448835678	0.591385691215	0.573334762342	0.575210392154	0.649779695906	0.659432988997	0.522847654842	0.671175554193	0.613331990916	0.598815499028	0.621010579325	0.596728556432	0.576694640801	0.643003821219	0.599260945459	0.582973615046	0.605868953348	0.522832010573	0.635820656898	0.540712302734	0.620561978658	0.635766086074	0.609028116138	0.616246886555	0.60591594499	0.584614868049	0.589231225851	0.582907763515	0.604661190074	0.651842497401	0.615179399722	0.626361006378	0.635739452251	0.609341450442	0.653403114659	0.562302094159	0.622951640563	0.636540736693	0.636255949834	0.592397083829	0.615825344387	0.627434084136	0.622171698091	0.586701575688	0.67829626543	0.632626265525	0.687616964282	0.704862435416	0.721103158108	0.721652972075	0.692395482927	0.633164631365	0.730410827339	0.719581459193	0.7075868557	0.701419102104	0.693019578095	0.662882028002	0.638837371063	0.64424281106	0.632781980262	0.614225560477	0.655891429002	0.614312916979	0.681910961569	0.615496866182	0.678591367814	0.641177111468	0.619277545596	0.677793674871	0.668995696183	0.597139256576	0.641842619021	0.607652917489	0.612528430044	0.66251249141	0.617111179011	0.609769376022	0.672987498722	0.619662834782	0.626599634736	0.5541941649	0.574292453776	0.614929995949	0.617092155561	0.625928653632	0.589341993216	0.595600549723	0.586436088075	0.563718726667	0.613468673184	0	0.589137497896	0.582636502366	0.61569020576	0.592706612016	0.615671734181	0.601152501834	0.631127863618	0.60397105524	0.583633891152	0.569852263095	0.552610710219	0.57982121521	0.622430397561	0.602886657536	0.596635086674	0.636299393292	0.573969273332	0.578026224015	0.600344486005	0.608038772445	0.566817730052	0.622336565707	0.638850487751	0.680634264993	0.680316041214	0.596137458964	0.641365473553	0.682013626799	0.653730716139	0.64466124325	0.588927935609	0.619554983742	0.679778120813	0.597213395561	0.638058569358	0.634717786072	0.645159689524	0.617587542281	0.64782893338	0.654279780374	0.714597598392	0.619527866011	0.65126611379	0.669049982066	0.694066342612
CS.320	0.576736133525	0.615818567992	0.640144041194	0.629006583713	0.573760841616	0.538342757866	0.598456186404	0.614117352843	0.619642023351	0.585991855504	0.643631490777	0.595477121366	0.593664903197	0.604808406059	0.592041344858	0.596288782618	0.582782524403	0.588390029312	0.5688458142	0.622875845544	0.594393882846	0.57594581277	0.650428404339	0.631886215194	0.545138198989	0.518573973507	0.667241671555	0.479861091173	0.58113512436	0.589311109927	0.550675970199	0.570595446922	0.493218106219	0.483041203	0.504555068911	0.541575620912	0.649397738489	0.555585527619	0.645014939249	0.620949225525	0.609845481331	0.573008167699	0.573926626493	0.531461808393	0.555067241711	0.464852144859	0.522832273026	0.537235813435	0.548947482293	0.609301683158	0.508268321765	0.538402250294	0.560885254562	0.612377859161	0.501095913675	0.460873556658	0.505988594788	0.517530969357	0.488268199236	0.533688770799	0.576075278148	0.521632043587	0.563090799005	0.596922686708	0.585033270266	0.53964884608	0.557916197139	0.551377742123	0.731050152264	0.576861660842	0.549342306911	0.57711171194	0.575268483976	0.553002268951	0.613812533348	0.603477022254	0.551473810171	0.588140026481	0.604235699881	0.608517380498	0.611606853123	0.567162516145	0.611697489282	0.637569567047	0.601301091677	0.62888887658	0.604639964266	0.619158057204	0.574782893583	0.576254828386	0.57294129678	0.68337040237	0.614230482055	0.605145807133	0.579613564799	0.649901340358	0.56934905294	0.636988691635	0.60950926223	0.562033166425	0.58996916083	0.600824967435	0.573204817455	0.599139766267	0.667197629408	0.577264366535	0.58532014135	0.556470284085	0.548550797371	0.704047818528	0.62201130022	0.672958835191	0.52950630323	0.573071914272	0.58723286097	0.603359195799	0.594141736444	0.595595200161	0.562619980436	0.606243463639	0.499260940639	0.540775230647	0.589137497896	0	0.602491796819	0.584379028798	0.506718562878	0.503225636492	0.615203116936	0.59254941576	0.541916202916	0.604248795457	0.461800584716	0.486663876065	0.501388522373	0.496747069938	0.548219669387	0.517170356655	0.632619696271	0.618702889499	0.513405224731	0.507568186627	0.50011365135	0.525808887712	0.555113159442	0.576792618668	0.592053121006	0.599351823358	0.556113671034	0.566405807187	0.592786992591	0.595147468323	0.579807600953	0.579544641808	0.578294330962	0.619760583323	0.581786014846	0.638212712406	0.593790680185	0.57892932127	0.574621812453	0.609200739752	0.618890730107	0.620444466812	0.569289840202	0.607417256936	0.585287007405	0.602703290077
CS.163	0.610317596455	0.598624495691	0.60937100243	0.666151586056	0.579016808335	0.596392235014	0.67791615382	0.686493231134	0.584198058123	0.642947119433	0.610836862277	0.645604466734	0.647604274254	0.658638772941	0.581083598544	0.528081405733	0.52943858281	0.552383526151	0.632082647337	0.558300976578	0.565554226451	0.581883184005	0.680090245241	0.562818346006	0.644688986815	0.607363085695	0.595648209941	0.590380015515	0.610023787569	0.530422863571	0.605204452473	0.570525047478	0.609283521587	0.621515016322	0.580676253435	0.658308705623	0.666124364968	0.58861685022	0.585121529404	0.589537489956	0.627054541431	0.626909659225	0.638072943171	0.491538272483	0.547164237833	0.608093214058	0.60396165764	0.614585024132	0.589416765886	0.652283985477	0.592936268801	0.606069803025	0.61521400144	0.613779496597	0.618901195218	0.630204285918	0.624858894758	0.60093981914	0.617996216531	0.639854543668	0.642474027836	0.62041723128	0.608953042232	0.637305581398	0.632983742682	0.649956306029	0.614470050996	0.614039493913	0.674162333445	0.611880887859	0.60789138294	0.629072503656	0.62703525001	0.628176665477	0.596712904127	0.662711123048	0.631802380602	0.657215188915	0.692183171764	0.70118216821	0.710408219561	0.630222827474	0.584176540142	0.665942357332	0.699455074544	0.651511186576	0.683932120149	0.689035974006	0.659162518357	0.654419149021	0.627869755957	0.636453501839	0.576296899199	0.612357363893	0.57586426007	0.659721027129	0.576861425278	0.675735066507	0.622196584407	0.60553678192	0.578925511198	0.578019774242	0.501388565908	0.576366962249	0.634176761987	0.581871400076	0.639587296604	0.606380626404	0.590453178064	0.537455243639	0.610059294465	0.598058815299	0.592035621947	0.614814646128	0.580466942579	0.619375754874	0.589616749481	0.541442223416	0.606078952107	0.606881656478	0.620833078956	0.545572698035	0.582636502366	0.602491796819	0	0.534858155074	0.610102461515	0.608743059996	0.625188840036	0.6742532832	0.620705882353	0.57024652525	0.586673331388	0.592087890306	0.622273850099	0.615216997097	0.642899985722	0.61024743796	0.619140693268	0.60564063605	0.6156300796	0.597408348925	0.614077230166	0.604352741943	0.632681178728	0.645373246273	0.671374367568	0.606772845108	0.621425295905	0.643146703264	0.668343410475	0.643239428597	0.651817127606	0.648652716245	0.621113804709	0.654860590603	0.642068357918	0.673706623173	0.6389515394	0.644745040373	0.620700257702	0.644424120741	0.685638704445	0.691185821605	0.637017047003	0.6743076515	0.670444902124	0.676664214554
CS.158	0.612310472077	0.572135317564	0.627947029436	0.632064889698	0.595397047232	0.577516835934	0.666855756448	0.684272220861	0.567234620691	0.644088625647	0.620506773932	0.647371061146	0.654761567805	0.640434508291	0.542323342106	0.529971149025	0.537637271962	0.564421063526	0.625308109811	0.525250731808	0.572575883663	0.580196553426	0.659478392665	0.560721808171	0.616550467812	0.623907197638	0.563254951222	0.596996423579	0.621729654572	0.544513868587	0.587635618477	0.546385288337	0.625857575505	0.600594569429	0.571022453657	0.65655871785	0.670966060946	0.58930392303	0.581866874234	0.603111810097	0.641738688481	0.639222467363	0.631488596466	0.533538777731	0.570960990965	0.603041500824	0.606631869272	0.617335405702	0.629797672724	0.634058998716	0.603612548331	0.588810218779	0.607948343578	0.626207418926	0.620855757114	0.605960774678	0.614747716765	0.625231401596	0.614494959468	0.646934570786	0.649295049905	0.633862631783	0.621029552019	0.62115683732	0.654946054528	0.628971996325	0.614466086151	0.631951769849	0.70012632893	0.604634865841	0.624827090946	0.630288982262	0.627279915912	0.622007698677	0.612613799152	0.680808102514	0.638482932882	0.649252896995	0.677587310895	0.705068413437	0.708698339546	0.624487486249	0.574008394392	0.649248372429	0.697136968854	0.630260513691	0.684187122096	0.697463854898	0.667870448064	0.660449000226	0.625452570859	0.640361978171	0.5825797856	0.598624567182	0.58829171822	0.64561012	0.545093521176	0.661097706696	0.613082136575	0.628413717467	0.541801221483	0.590438157868	0.521307405572	0.577329155183	0.649077013044	0.598460420525	0.648256048895	0.603623246469	0.577829668394	0.570291655166	0.606148631547	0.599544948835	0.61469357788	0.67819138176	0.573238623234	0.618733878009	0.586182143053	0.551236147412	0.616601840266	0.623454925779	0.61012351238	0.543563757889	0.61569020576	0.584379028798	0.534858155074	0	0.593285180319	0.593795561787	0.640371804314	0.639717867733	0.619763534267	0.595139553139	0.576904477698	0.595133162157	0.620675960369	0.59951338493	0.608478977153	0.616645880683	0.646450184033	0.592406557503	0.627587588694	0.603560906424	0.587833596181	0.639674330563	0.636059129927	0.63652571055	0.666715178821	0.604393639319	0.63796456751	0.632050986099	0.682977280296	0.653124288875	0.656870681969	0.652846363288	0.631532253683	0.680536442488	0.637451110314	0.665396761247	0.621757600944	0.660689155174	0.645472883226	0.635372274267	0.666363331683	0.684316722432	0.639987934016	0.674344339983	0.676577840166	0.681151248101
CS.343	0.637574725734	0.637243254236	0.69108661988	0.566700185491	0.605819634101	0.571655220142	0.664365922501	0.674675160202	0.652816343861	0.673114271518	0.682554257443	0.615171770936	0.66094230957	0.67433403683	0.656114242067	0.619625464301	0.646902097527	0.604076919122	0.534309256999	0.659456833568	0.653600037459	0.595505497487	0.598347943308	0.658820181232	0.600459101059	0.592551382175	0.665846728388	0.565474016862	0.627664011969	0.569335636889	0.545321760268	0.633129679963	0.570490603616	0.562995487235	0.502693152609	0.619218365474	0.555298489428	0.538961593012	0.644404105624	0.611660340002	0.589905751887	0.61437403687	0.517393129484	0.590549458364	0.626202825007	0.552343889806	0.544239494025	0.575457274977	0.558793472228	0.567309055271	0.513891172051	0.589592740711	0.590307889386	0.65229982255	0.564063633054	0.520422889526	0.537414136833	0.564655885719	0.522684054679	0.526856002195	0.641109044972	0.583435735344	0.617351655809	0.650326390251	0.580977439513	0.595485185922	0.547344506361	0.579694546904	0.734217737635	0.639476551635	0.612029248966	0.635589498592	0.594761354197	0.610725318201	0.631967704191	0.676972304017	0.615630411529	0.680797792647	0.68238790901	0.692797606093	0.691569859131	0.652807268022	0.640716344708	0.69783967667	0.680672301832	0.686678400724	0.676391220363	0.672855326743	0.644309055319	0.650191479999	0.62714828147	0.697829603893	0.641930285381	0.631265087916	0.616720855959	0.689439901088	0.597037723491	0.664585080447	0.626004423801	0.629083079882	0.665510672213	0.673486019036	0.564338089379	0.651236546695	0.629737228977	0.55944035546	0.646955392894	0.599100559105	0.578178172626	0.684450226764	0.6476782538	0.630305407414	0.580223696888	0.597292454071	0.617075835882	0.624260029926	0.584771577546	0.608555220543	0.631650861907	0.575989241354	0.498451358848	0.576579593107	0.592706612016	0.506718562878	0.610102461515	0.593285180319	0	0.575755004834	0.650457881367	0.556203206227	0.602216357905	0.601521241037	0.47833167163	0.521738461644	0.497338103126	0.527908060292	0.567538885048	0.55646808384	0.646886460816	0.616145345727	0.547649847926	0.518167876262	0.521902951045	0.588608433354	0.540666062452	0.613831940349	0.66778725955	0.659219864725	0.563085840918	0.623535822054	0.669505122906	0.621944548727	0.652753587519	0.594538794801	0.632966779915	0.661540200691	0.598404072428	0.653730743525	0.627296950601	0.627575659141	0.632820983971	0.646769578828	0.65941753648	0.696063665426	0.600647041132	0.651683843736	0.640654924991	0.677515758584
CS.331	0.509056100179	0.600627705727	0.59436468186	0.611100494056	0.533966082647	0.543640204776	0.592938306462	0.610690833941	0.607426195825	0.585396745433	0.675882631422	0.570489421497	0.582954242005	0.551645181564	0.548922731315	0.577355295769	0.555670170267	0.597112226885	0.627973153323	0.621118624669	0.571749795595	0.585091673358	0.681270556751	0.610682808876	0.508334852524	0.501021144463	0.637670169068	0.497551986801	0.551213667052	0.591315364268	0.565130131674	0.609000337228	0.499813478737	0.493776909133	0.56878009585	0.547168111547	0.710292089637	0.582416160091	0.637622231109	0.650475135353	0.666272941963	0.560149151991	0.600003882605	0.549760057745	0.530866423754	0.490512011009	0.544319856219	0.502517213267	0.568047658786	0.647989338826	0.564199515591	0.543815870711	0.58025738361	0.628329942315	0.503967011196	0.533441375096	0.493632465879	0.470134441557	0.466175105027	0.59144043228	0.560647677486	0.579737493552	0.573632435531	0.563759330091	0.602474691053	0.522026889688	0.611882087843	0.63631319832	0.735903911736	0.559546446878	0.542528487316	0.563937737659	0.584957938036	0.574027963496	0.595495744889	0.553521872249	0.517607178595	0.564814042748	0.574500691969	0.57814294053	0.586974125849	0.539102037141	0.583859407141	0.56442754795	0.587142197275	0.569890968777	0.547351771785	0.605061453855	0.588675289507	0.510356253435	0.53832574349	0.70498676794	0.658344990499	0.607173571849	0.588027690073	0.654763253284	0.597492118342	0.656950711098	0.568440496255	0.514025652924	0.562299513055	0.557991798776	0.588168919441	0.549854802114	0.691159628596	0.605797704335	0.575854855898	0.579722016162	0.497678244185	0.70639364836	0.628604218415	0.71595392375	0.544270369586	0.625154616152	0.600591647858	0.640529033092	0.62650826786	0.642600935415	0.536228298428	0.63793061521	0.520434369041	0.575544052353	0.615671734181	0.503225636492	0.608743059996	0.593795561787	0.575755004834	0	0.664454940151	0.647790493588	0.490542178741	0.650006823693	0.50860893808	0.542895356488	0.557613418944	0.550862032512	0.585446970152	0.521688093913	0.664549521933	0.619227727133	0.538010823742	0.522783528493	0.471943780578	0.517222746152	0.595455184067	0.608063848131	0.559063522306	0.571531054954	0.60485006612	0.588694563292	0.55627661458	0.627644133267	0.600348381933	0.615342888606	0.619222129315	0.581837428339	0.59498691175	0.670660587566	0.582504045464	0.537749946774	0.564934159658	0.625672412177	0.651754168427	0.591020640889	0.550610845696	0.661627656592	0.609388729578	0.558399814014
CS.202	0.642862568735	0.624776101339	0.655586363192	0.700911555468	0.638297364439	0.650434920838	0.678938612717	0.65794602502	0.65601482199	0.636665318066	0.60910517548	0.630981763408	0.641124647702	0.664969656072	0.6707838287	0.645264924051	0.629724994364	0.615761617023	0.656980077942	0.617348485264	0.651173229794	0.676709408754	0.693239604315	0.650582837725	0.672523571274	0.621923582099	0.658065667841	0.575156876892	0.635666433149	0.638072108736	0.641061772404	0.651187026157	0.583140845341	0.62108448035	0.619736600328	0.627341296056	0.692734048434	0.546807631242	0.67547206228	0.631785460831	0.623571219617	0.622554810142	0.664727299884	0.63522076944	0.634657668838	0.620971826045	0.621927844789	0.663210199527	0.563670891137	0.649862394692	0.625070373314	0.640462471979	0.670183948213	0.679843656613	0.659433818936	0.651125265264	0.668168078637	0.661000583357	0.653450791529	0.645292066606	0.633123902643	0.584560458573	0.619984761766	0.631911358302	0.621256012314	0.678937247137	0.619867447779	0.617212068566	0.634844717133	0.647144473117	0.606770150916	0.619133587187	0.647985859786	0.633420011307	0.614763902938	0.662475682082	0.62694034129	0.649929024444	0.668476608541	0.684300581168	0.687617812268	0.662755519213	0.629378717639	0.69556941031	0.666791062087	0.678707554714	0.687744127155	0.67189647168	0.638843595097	0.649779831116	0.625122499159	0.644043671526	0.623139688864	0.649801395114	0.614741690605	0.654345521844	0.67082730667	0.664533079763	0.669034264967	0.626499482472	0.666144819336	0.66036473048	0.631328876172	0.64193534721	0.607275147608	0.619249209539	0.637917556477	0.614016281763	0.661220125486	0.702330361182	0.607975495349	0.665545709936	0.565399692162	0.587733863938	0.585438959269	0.611585818116	0.645346212233	0.618363895382	0.638738038566	0.61003633541	0.652487517443	0.640392588269	0.601152501834	0.615203116936	0.625188840036	0.640371804314	0.650457881367	0.664454940151	0	0.701104849528	0.627793965927	0.655147738254	0.645992295295	0.626678117165	0.666075350278	0.65743836401	0.624302400393	0.673956966439	0.66735343159	0.649588998445	0.660461313243	0.599505526406	0.64678999473	0.623158299789	0.644858598246	0.605458687052	0.658508923644	0.664071458947	0.597558000864	0.655531301091	0.659536593686	0.623220870934	0.618535715857	0.582117940325	0.614417968082	0.663603759036	0.590585248737	0.661980649481	0.600183440912	0.644521473202	0.596499079382	0.605442783729	0.644175008266	0.690541976496	0.61728111175	0.632141664166	0.655974350681	0.662787433113
CS.194	0.721097837624	0.72573043505	0.768205798945	0.66890271868	0.691599177451	0.591354057865	0.75382051263	0.763019583743	0.720584001545	0.74044821777	0.7254713469	0.719361266187	0.731845487908	0.759833138129	0.722115966978	0.638171944893	0.726367466449	0.664455160637	0.540398964661	0.725979229996	0.752853780199	0.678893309495	0.536601603393	0.753887177966	0.686228126574	0.693800959597	0.745212646708	0.653230967642	0.708650820151	0.623561965979	0.605476935323	0.662191380162	0.671321621697	0.67424967731	0.601312390504	0.726303939213	0.576944841641	0.642576494741	0.734205337118	0.656431325666	0.608149620478	0.70976567526	0.507861384942	0.651941644713	0.724333449168	0.656484715534	0.614428005382	0.658826023758	0.64421104819	0.586770067515	0.552774161102	0.654044773223	0.680329761679	0.619661288706	0.642244432016	0.556146359455	0.584609486984	0.640803345225	0.617992528519	0.586834669443	0.73675851125	0.656801310387	0.693842648668	0.746534910775	0.683174610147	0.687678988194	0.547859513099	0.625674832702	0.691195689422	0.740505548605	0.681161579936	0.703568371017	0.696094182738	0.654659095001	0.687172029612	0.756049349963	0.715552119576	0.759450675237	0.77450041151	0.778807818323	0.7827064725	0.731382598746	0.729259133276	0.779297678316	0.771658434518	0.764841382506	0.761492483456	0.761953774939	0.754406539984	0.722802099565	0.725459241991	0.751119527204	0.73070163949	0.706434294586	0.717102830365	0.781585822764	0.616147706215	0.750687496911	0.690952863652	0.705773632589	0.744270246016	0.757139879461	0.643350312405	0.735864072038	0.659842786682	0.63182424946	0.738685336084	0.627645815375	0.653373226011	0.702730454998	0.728516997436	0.628088233825	0.659614481415	0.639106254405	0.706546404997	0.718638640578	0.608418026284	0.67062079005	0.688193856927	0.619708288764	0.600205987339	0.67905429885	0.631127863618	0.59254941576	0.6742532832	0.639717867733	0.556203206227	0.647790493588	0.701104849528	0	0.713830111131	0.612019684917	0.553012384895	0.576798177436	0.509208175665	0.627261568442	0.595115008702	0.606785937606	0.591673272793	0.674254415783	0.574478584912	0.594808437015	0.620113945543	0.676553186569	0.583169377232	0.714920661061	0.755034167896	0.758341242283	0.662995191612	0.70537379758	0.756043707711	0.693900724822	0.721035906987	0.660401649865	0.717990278314	0.762896218668	0.685472855757	0.586611329282	0.710888103487	0.734104692567	0.725806056678	0.740682570958	0.730110033616	0.770902106029	0.723852458663	0.72646567278	0.724835640685	0.771462837454
