CS.092	L.022.M1	CS.005	CS.099	L.011.M1	CS.007	CS.043	L.012.M1	CS.314	CS.105	CS.035	CS.038	CS.263	CS.354	CS.219	CS.042	CS.072	CS.382	CS.063	CS.377	CS.388	CS.287	CS.115	CS.153	CS.149	CS.230	CS.118	CS.334	CS.171	CS.161	CS.292	CS.232	CS.136	CS.125	CS.205	CS.126	CS.041	CS.376	CS.203	CS.282	CS.213	CS.302	CS.128	CS.236	CS.374	CS.254	CS.181	CS.148	CS.177	CS.323	CS.389	CS.349	CS.268	CS.147	CS.385	CS.386	CS.178	CS.183	CS.395	CS.129	T.CS.079	T.CS.069	T.CS.004	T.CS.056	T.CS.067	T.CS.003	T.CS.022	T.CS.012	T.CS.076	T.CS.035	T.CS.041	T.CS.028	T.CS.058	T.CS.046	T.CS.059	T.CS.144	T.CS.129	T.CS.098	T.CS.159	T.CS.130	T.CS.134	T.CS.110	T.CS.121	T.CS.100	T.CS.104	T.CS.156	T.CS.119	T.CS.122	T.CS.160	T.CS.117	CS.088	CS.087	CS.110	CS.015	CS.085	CS.103	CS.242	CS.006	L.034.M1	CS.238	CS.356	CS.082	CS.241	CS.246	CS.237	CS.228	CS.189	CS.311	CS.165	CS.078	CS.363	CS.387	CS.164	CS.233	CS.325	CS.364	CS.308.0	CS.207	CS.274	CS.304	CS.322	CS.158	CS.331	CS.321	CS.194	CS.202	CS.080	CS.343	CS.285	CS.318	CS.339	CS.163	CS.223	CS.319	CS.361	CS.270	CS.145	CS.326	CS.370	CS.253	CS.393	CS.390	CS.255	CS.262	TFS.021	T.CS.064	TFS.022	T.CS.066	T.CS.031	TFS.025	T.CS.008	T.CS.026	T.CS.061	T.CS.036	TFS.020	T.CS.055	TFS.027	T.CS.043	T.CS.049	T.CS.151	T.CS.152	T.CS.141	T.CS.095	T.CS.158	T.CS.157	T.CS.142	T.CS.166	T.CS.109
CS.321	0.593493751408	0.604784791153	0.578849539994	0.559301543709	0.529241419778	0.51596391915	0.594701358637	0.568662640382	0.554811484942	0.517106244618	0.557251779465	0.551536066465	0.528943116897	0.587273211817	0.600853030948	0.590932972183	0.540474489059	0.470289385313	0.667253720895	0.66516554537	0.650089360887	0.64138512848	0.678302325325	0.570303540651	0.609972142999	0.642231195951	0.555597740686	0.672046560605	0.574334070192	0.657360378088	0.615867625792	0.569558084957	0.622672532184	0.626694323907	0.666798634374	0.505710698232	0.649466346531	0.635791527404	0.459157026584	0.650991959602	0.631256722556	0.704763016223	0.542467190135	0.679890010623	0.638919692215	0.647965653628	0.624640110435	0.684377045871	0.652935854986	0.616996617433	0.630260053534	0.628818073644	0.672311123766	0.642782123558	0.624064451012	0.701656054403	0.585834170226	0.719547285301	0.651451180268	0.60896012544	0.666684286414	0.553959262058	0.526979184076	0.585972591596	0.48339111165	0.470516537679	0.566864139229	0.658826969551	0.601624904919	0.516324503201	0.536494057243	0.543133094446	0.533173389984	0.602686972859	0.619166795281	0.522801478617	0.55511176905	0.540085111802	0.618901272052	0.524867099382	0.505455077911	0.575509872129	0.562605717427	0.566622954408	0.53749568057	0.478796615038	0.634280570347	0.506619465299	0.573248078314	0.516638920087	0.591116680117	0.545868989268	0.639378099637	0.581733077404	0.590961131654	0.590779018993	0.520427280163	0.522878808736	0.583105366764	0.538940600736	0.661086793306	0.581314262419	0.521338036756	0.509211381954	0.642885537489	0.597323228416	0.640570730518	0.551425552239	0.636560756351	0.540026548312	0.628514438664	0.569437069993	0.710437074119	0.616751526963	0.735555442105	0.689440108289	0.660764763701	0.667970728909	0.631152091763	0.682459403827	0.657438978311	0.62059250257	0.580246923935	0	0.712241276174	0.603585918129	0.565171001872	0.62978175214	0.702364363417	0.604465072629	0.567579974271	0.604594936312	0.639164456714	0.620134117314	0.621484518886	0.651517265983	0.540168400494	0.619334564783	0.62859286643	0.711029336959	0.62998543697	0.626140582357	0.607618354134	0.662652170436	0.551597710867	0.50535994277	0.538318739278	0.52282599401	0.533207804081	0.517758871037	0.527084715009	0.720454058434	0.543137208927	0.571402447437	0.528566711777	0.536886196201	0.509978021477	0.49318719301	0.641289556575	0.510256592694	0.4986244074	0.52786553851	0.54834121646	0.470614782652	0.53331786873	0.527480165506	0.491379923176	0.531568515651
CS.194	0.779107459978	0.787955389927	0.767361967557	0.771440425484	0.716796302117	0.723213718306	0.692429932445	0.75347123477	0.695642164886	0.729525549794	0.746895122853	0.7254713469	0.721097837624	0.717935496797	0.733679660073	0.695878482206	0.728942544175	0.648572615818	0.714060632525	0.656723886543	0.638881015727	0.615083941546	0.665633817004	0.726367466449	0.649310907106	0.651970641515	0.725979229996	0.584939677727	0.753887177966	0.623561965979	0.645699243688	0.724333449168	0.651941644713	0.5570387202	0.507861384942	0.671321621697	0.662191380162	0.601312390504	0.70976567526	0.567595599204	0.547701740918	0.608149620478	0.67424967731	0.734205337118	0.605476935323	0.584609486984	0.617682854665	0.592181980468	0.586834669443	0.617992528519	0.614428005382	0.642244432016	0.680329761679	0.552774161102	0.640803345225	0.586770067515	0.70332192715	0.600507522217	0.658826023758	0.654044773223	0.547859513099	0.66191433637	0.656801310387	0.724151641664	0.696717179466	0.732771331252	0.703020484955	0.646026115799	0.687678988194	0.715770678138	0.707710123303	0.678582432168	0.703568371017	0.628540204252	0.72814462685	0.753265594398	0.756049349963	0.758012073184	0.793172241963	0.722802099565	0.732146441748	0.759450675237	0.743970679672	0.773887650814	0.786156450143	0.741587119859	0.779297678316	0.722881917317	0.761492483456	0.729946365864	0.751119527204	0.73070163949	0.616147706215	0.781585822764	0.744270246016	0.735864072038	0.725459241991	0.717102830365	0.690952863652	0.706434294586	0.659842786682	0.757139879461	0.766123621092	0.705773632589	0.643350312405	0.661154457572	0.627645815375	0.710233659666	0.637820351954	0.718638640578	0.589881887139	0.622557177096	0.702730454998	0.738042599167	0.550862767438	0.619708288764	0.67062079005	0.63182424946	0.535372620651	0.709806678836	0.509208175665	0.639717867733	0.647790493588	0.712241276174	0	0.701104849528	0.67905429885	0.556203206227	0.612019684917	0.553012384895	0.635948056905	0.6742532832	0.576798177436	0.600205987339	0.631127863618	0.574478584912	0.676553186569	0.594808437015	0.606785937606	0.591673272793	0.674254415783	0.627261568442	0.620113945543	0.595115008702	0.693900724822	0.720997711514	0.756043707711	0.762896218668	0.710888103487	0.662995191612	0.660401649865	0.586611329282	0.685472855757	0.758341242283	0.755034167896	0.70537379758	0.721035906987	0.714920661061	0.583169377232	0.724835640685	0.725806056678	0.730110033616	0.770902106029	0.734104692567	0.740682570958	0.72646567278	0.723852458663	0.771462837454
CS.202	0.684868211098	0.685454346967	0.668428382524	0.666219160689	0.639965119695	0.612385010568	0.620847538098	0.676250718527	0.591112413172	0.634305858426	0.608302669126	0.60910517548	0.642862568735	0.623806567275	0.678263972609	0.593361373375	0.615100905568	0.602548636723	0.636782234472	0.667209002822	0.597519007782	0.646777793856	0.652085200723	0.629724994364	0.621128719255	0.610988343497	0.617348485264	0.689074703083	0.650582837725	0.638072108736	0.633114668279	0.634657668838	0.63522076944	0.629955988092	0.664727299884	0.583140845341	0.651187026157	0.619736600328	0.622554810142	0.64833750998	0.624748835641	0.623571219617	0.62108448035	0.67547206228	0.641061772404	0.668168078637	0.681169318872	0.668942745088	0.645292066606	0.653450791529	0.621927844789	0.659433818936	0.670183948213	0.625070373314	0.661000583357	0.649862394692	0.624025318666	0.674663151866	0.663210199527	0.640462471979	0.619867447779	0.64020847039	0.584560458573	0.626256854533	0.606875702701	0.636590509127	0.637496669033	0.619654589743	0.678937247137	0.614391026608	0.620058636691	0.614248823657	0.619133587187	0.605514562785	0.671326493718	0.663145923623	0.662475682082	0.68620192549	0.689185171227	0.649779831116	0.610363255674	0.649929024444	0.660813275449	0.69860920895	0.674018254003	0.620988132301	0.69556941031	0.645301431697	0.687744127155	0.637917478627	0.644043671526	0.623139688864	0.67082730667	0.654345521844	0.666144819336	0.64193534721	0.625122499159	0.614741690605	0.669034264967	0.649801395114	0.607275147608	0.66036473048	0.653583880084	0.626499482472	0.631328876172	0.637485512237	0.614016281763	0.630027017364	0.615538117683	0.611585818116	0.623128618574	0.586440583099	0.702330361182	0.659168071015	0.683829342869	0.61003633541	0.618363895382	0.619249209539	0.605753060208	0.635508229298	0.666075350278	0.640371804314	0.664454940151	0.603585918129	0.701104849528	0	0.640392588269	0.650457881367	0.655147738254	0.645992295295	0.574391326302	0.625188840036	0.626678117165	0.652487517443	0.601152501834	0.660461313243	0.623158299789	0.599505526406	0.673956966439	0.66735343159	0.649588998445	0.65743836401	0.64678999473	0.624302400393	0.623220870934	0.630049021767	0.659536593686	0.663603759036	0.600183440912	0.597558000864	0.582117940325	0.661980649481	0.590585248737	0.664071458947	0.658508923644	0.655531301091	0.618535715857	0.605458687052	0.644858598246	0.655974350681	0.596499079382	0.644175008266	0.690541976496	0.644521473202	0.605442783729	0.632141664166	0.61728111175	0.662787433113
CS.080	0.584937837743	0.635383884201	0.590912125749	0.603121778191	0.582284946899	0.608558425232	0.556067348453	0.624252231056	0.574982078327	0.492381881941	0.562231375134	0.59265040114	0.573024809642	0.60837384776	0.565847609479	0.574690379557	0.582544603767	0.588259394339	0.583078100694	0.594889391699	0.655596557225	0.590227205594	0.58962500281	0.533172979292	0.550735531568	0.603494490928	0.513987760164	0.632563292515	0.5787598175	0.575922713567	0.542665935584	0.549015359309	0.5245003337	0.59674567588	0.652316304351	0.564286565927	0.519354458071	0.585989583956	0.597430355328	0.612756478426	0.616542134244	0.650894127814	0.582581636193	0.627507558801	0.607189833184	0.602678292159	0.573823195481	0.602991972145	0.616917906119	0.583873445806	0.585464095484	0.571530635889	0.593642361431	0.577667675045	0.585931551837	0.636901356075	0.603835675232	0.63737684609	0.593618585237	0.574131493621	0.595003620578	0.594330810244	0.575427856318	0.599822230546	0.56435101936	0.608378514571	0.604141287759	0.665101284748	0.598156330901	0.590258844691	0.590697296821	0.602997658486	0.597588790458	0.587385810843	0.577550729155	0.640093682549	0.638831780074	0.630757090983	0.646651264849	0.615897160984	0.611382100265	0.622164942295	0.636860401503	0.63844064401	0.624291532351	0.584845171251	0.64064560734	0.592398323331	0.633883898039	0.597001505139	0.624671800878	0.576736044394	0.563685159592	0.618440522068	0.532529811872	0.552408701901	0.588929874905	0.535251787084	0.593143497398	0.582155597895	0.654038109968	0.575009580827	0.600541958842	0.581491698803	0.548038720526	0.556121153312	0.584649359732	0.571664888611	0.603747038526	0.576796711821	0.579186295673	0.562117050373	0.629171312451	0.57534923811	0.684283122418	0.622807287887	0.564815089313	0.591892501175	0.609443014921	0.640772264803	0.604405404277	0.543563757889	0.575544052353	0.565171001872	0.67905429885	0.640392588269	0	0.576579593107	0.614295602872	0.576000184174	0.585476516182	0.545572698035	0.58849417704	0.590141121621	0.613468673184	0.586297464869	0.583395887566	0.560590619421	0.586020947658	0.661719270709	0.623273344208	0.583282371439	0.563123518603	0.597690966429	0.578308568073	0.584359926795	0.610286289173	0.604796648791	0.586035251659	0.589126862321	0.617465446267	0.684138960946	0.600410224421	0.574004480164	0.60103514135	0.592881468816	0.622844668601	0.59042348563	0.613064578925	0.620759801936	0.585483640396	0.634764907948	0.638984340022	0.595856949336	0.594960763999	0.638637147587	0.59609838873	0.63189817617
CS.343	0.704576460786	0.698874980462	0.689944169826	0.695858867759	0.625288155943	0.635200399663	0.606149692087	0.675451711835	0.615336804554	0.642603261872	0.662144283877	0.682554257443	0.637574725734	0.669168626075	0.66278457086	0.600375709506	0.641256849996	0.546089658561	0.622680630726	0.575798394671	0.64997724924	0.567832514382	0.652914074386	0.646902097527	0.537422861428	0.590617950666	0.659456833568	0.568168743222	0.658820181232	0.569335636889	0.58966707686	0.626202825007	0.590549458364	0.507250710087	0.517393129484	0.570490603616	0.633129679963	0.502693152609	0.61437403687	0.495633828635	0.524332726757	0.589905751887	0.562995487235	0.644404105624	0.545321760268	0.537414136833	0.561413932053	0.559550571557	0.526856002195	0.522684054679	0.544239494025	0.564063633054	0.590307889386	0.513891172051	0.564655885719	0.567309055271	0.635985084335	0.582381565239	0.575457274977	0.589592740711	0.547344506361	0.598878381151	0.583435735344	0.676788334295	0.61977480967	0.641280177244	0.611125795754	0.637408019272	0.595485185922	0.622500842538	0.634008110651	0.615225630166	0.635589498592	0.577551768559	0.681380231275	0.671354633143	0.676972304017	0.677029474776	0.710181804404	0.650191479999	0.640359096977	0.680797792647	0.664934637681	0.697288409908	0.686623816616	0.612222726332	0.69783967667	0.613097230932	0.676391220363	0.626938316043	0.697829603893	0.641930285381	0.597037723491	0.689439901088	0.665510672213	0.651236546695	0.62714828147	0.616720855959	0.626004423801	0.631265087916	0.629737228977	0.673486019036	0.680811775233	0.629083079882	0.564338089379	0.615437087728	0.599100559105	0.641595881033	0.605789794259	0.624260029926	0.524129328823	0.526653901084	0.684450226764	0.688888363118	0.587564129592	0.575989241354	0.608555220543	0.55944035546	0.534188180025	0.645085724825	0.497338103126	0.593285180319	0.575755004834	0.62978175214	0.556203206227	0.650457881367	0.576579593107	0	0.601521241037	0.47833167163	0.589956642984	0.610102461515	0.521738461644	0.498451358848	0.592706612016	0.547649847926	0.588608433354	0.518167876262	0.55646808384	0.646886460816	0.616145345727	0.527908060292	0.521902951045	0.567538885048	0.621944548727	0.636213368056	0.669505122906	0.661540200691	0.627296950601	0.563085840918	0.594538794801	0.653730743525	0.598404072428	0.659219864725	0.66778725955	0.623535822054	0.652753587519	0.613831940349	0.540666062452	0.640654924991	0.632820983971	0.65941753648	0.696063665426	0.627575659141	0.646769578828	0.651683843736	0.600647041132	0.677515758584
CS.285	0.712063137004	0.752058767053	0.725660222675	0.7403327616	0.686614001999	0.708227083503	0.638458277806	0.733409833133	0.672905124134	0.70305381986	0.691696640646	0.684674597611	0.697282324646	0.697097928971	0.654658086917	0.615859544224	0.722089709555	0.665797509317	0.581725275689	0.582365882678	0.625534978755	0.626266367037	0.593791729912	0.664948434251	0.568671771623	0.531052488121	0.680196855904	0.559297884993	0.689124055214	0.550135459522	0.575489890561	0.659671890571	0.578307623964	0.567358022807	0.570753021918	0.680258606378	0.609034790506	0.55620877554	0.70407065831	0.579959932729	0.58285275868	0.57782264925	0.647432890988	0.648818366769	0.576604315411	0.614881568138	0.608306596432	0.614983316605	0.630123681768	0.615729157491	0.577167797969	0.633965909301	0.621345441959	0.573622239636	0.610003346956	0.61223965331	0.671104583792	0.539765612627	0.654744353207	0.665263371145	0.567842145923	0.689900880133	0.665110294629	0.69034554373	0.700404575191	0.748120170723	0.677837535371	0.654513113452	0.665895459257	0.687022677203	0.699704337563	0.676635029865	0.708510917888	0.613428708153	0.7121003436	0.75015759214	0.743342567252	0.753594747271	0.770256374397	0.736862033937	0.740586417398	0.719297885076	0.709872537909	0.761050096582	0.76194268914	0.722572907991	0.743060990969	0.722179705955	0.758452891528	0.720034394704	0.678980451492	0.666019410064	0.638352283291	0.734543081324	0.692048594559	0.671865808907	0.720359118592	0.675232549431	0.681012037141	0.689233845557	0.63408265359	0.697428455239	0.731939252438	0.702975943917	0.559195032655	0.635203037026	0.629253893324	0.6536980664	0.605415452243	0.67213913707	0.543334509869	0.591307853867	0.647151311377	0.686129885131	0.645308416299	0.537398863149	0.572535051856	0.590960155927	0.573798653184	0.633903275893	0.583709864568	0.595139553139	0.650006823693	0.702364363417	0.612019684917	0.655147738254	0.614295602872	0.601521241037	0	0.54838012595	0.640636153659	0.57024652525	0.590880045389	0.583956103705	0.583633891152	0.612694577876	0.661549865491	0.607316470173	0.622417481433	0.619259039213	0.642708333405	0.603078884467	0.631837225339	0.62695312311	0.704361107315	0.709442192681	0.745970959433	0.746229797118	0.715331278744	0.657264503277	0.669575625351	0.648704313889	0.675355927937	0.715332909452	0.741005758748	0.706921413656	0.715809499291	0.718778958828	0.630779709332	0.753181978799	0.703777199073	0.737136974776	0.768067082306	0.738245621508	0.732012339322	0.736395158216	0.717751489182	0.759706130051
CS.318	0.683343747902	0.702097462813	0.68533520938	0.696716269582	0.611988605332	0.638356846166	0.590798931761	0.650600907201	0.620288726844	0.628471720539	0.646509622995	0.672898123743	0.625392460006	0.676523953637	0.616493049477	0.617460415804	0.633377191536	0.536816676468	0.602393560323	0.523607561838	0.635648286402	0.51944082657	0.62310871969	0.627740586268	0.502600183349	0.534205259098	0.667930835405	0.479923313302	0.650613155991	0.537526340703	0.544100367129	0.601669380598	0.538739572018	0.484210757331	0.488963710088	0.560276583102	0.607394388372	0.487000541547	0.597573750913	0.443730217451	0.475984179887	0.582544067095	0.531414230607	0.638715037717	0.517881888762	0.499013299466	0.514205490984	0.551299793096	0.553226906232	0.47376824118	0.508706422064	0.510922458672	0.591997082262	0.493751645263	0.504809819393	0.604691729908	0.607802789819	0.546844060706	0.555953481677	0.591681047035	0.526118008797	0.549635472973	0.548616204684	0.678933844047	0.593654990972	0.634676634083	0.596182684379	0.65518667011	0.574544480706	0.610132753727	0.613416267149	0.580029952394	0.610768241482	0.526950264625	0.66888603573	0.668899899406	0.656817434231	0.671750073509	0.697735689371	0.641531118259	0.635457308034	0.667955729729	0.63865031223	0.68187572893	0.68451817254	0.630776316819	0.693444888195	0.616253904318	0.670356037701	0.630864920181	0.692769249083	0.64094693218	0.591255220967	0.707980243895	0.64098597681	0.641615310205	0.638233062326	0.623383836132	0.609123012161	0.64231337814	0.645857377695	0.646857331085	0.680638550333	0.611593370608	0.559483872429	0.616819066268	0.591869999771	0.62102196568	0.60953474618	0.62415909191	0.448243921559	0.49181731841	0.688504152776	0.666818417974	0.62030662686	0.533257825259	0.589056176227	0.557293585623	0.506090272138	0.630129534987	0.462201104679	0.576904477698	0.50860893808	0.604465072629	0.553012384895	0.645992295295	0.576000184174	0.47833167163	0.54838012595	0	0.581509906043	0.586673331388	0.496420517123	0.432685998575	0.569852263095	0.501878701101	0.543066765207	0.515482305307	0.520182541581	0.622754627166	0.623283933419	0.509685830979	0.506888640674	0.551869300722	0.624289440803	0.623750668271	0.652284732002	0.669485904404	0.64024162722	0.548065343738	0.57362861023	0.629170618078	0.569837033573	0.654382210019	0.647791115028	0.624548337568	0.621537590351	0.644660514984	0.520449078225	0.649949519095	0.630437826499	0.6841832153	0.690587949242	0.624357654102	0.66902103327	0.65870268842	0.619847217307	0.661553804669
CS.339	0.694601478764	0.695683468109	0.671220059251	0.663344891469	0.622975591238	0.62510765387	0.625200933239	0.667627203055	0.614669966809	0.610070344752	0.631302746988	0.602455719329	0.655591471478	0.630055469344	0.656570412381	0.620760169447	0.632135167627	0.566101212607	0.654086650837	0.637883325508	0.615424826286	0.631872906312	0.663235623909	0.633945673597	0.579034070765	0.583122993294	0.644229498971	0.654019061561	0.66520578753	0.594537433481	0.636451429731	0.641959304141	0.606997584566	0.579454384232	0.611747500548	0.584557029029	0.645553880494	0.573214717324	0.590743343481	0.593900450856	0.580989627766	0.596329134478	0.595484269387	0.681561047746	0.616797209377	0.621238756343	0.639570929532	0.657737083728	0.613938891063	0.601163426993	0.596993049552	0.624165048638	0.675760296512	0.574235411692	0.628379792188	0.641546396582	0.634400462887	0.677269223189	0.644444846133	0.633804182661	0.578074392	0.633049710025	0.557230414317	0.633506986498	0.577566316923	0.620047143782	0.617243883039	0.619469172362	0.632764218721	0.616871675331	0.626089506877	0.608571245587	0.613390262199	0.563941181212	0.668103299132	0.657905641125	0.659936669125	0.666502260273	0.707260087316	0.644829940649	0.617527385498	0.671140347101	0.653209440793	0.686265856327	0.674418754716	0.616578678433	0.71775812705	0.615684551416	0.685794645696	0.632485068693	0.616199413654	0.598072601589	0.633456739453	0.669586906949	0.658266216946	0.651344907122	0.606018403559	0.58737300585	0.640749486119	0.619901212841	0.62507065114	0.674147161026	0.669340640047	0.594495462613	0.633239860505	0.626262616624	0.614886049322	0.615219112338	0.622892131501	0.589785848289	0.60843172425	0.581277833191	0.69733702455	0.678066951439	0.681771540223	0.585370525908	0.59222734655	0.622483711386	0.558620871887	0.659229675311	0.619968094912	0.630265458038	0.646921810223	0.567579974271	0.635948056905	0.574391326302	0.585476516182	0.589956642984	0.640636153659	0.581509906043	0	0.604720418006	0.597086342622	0.58570991193	0.559613756014	0.606431228216	0.60794158881	0.591546140462	0.63147067388	0.652194522167	0.642327668099	0.625938877094	0.614900910156	0.588757722225	0.58999733683	0.60647041443	0.650346492687	0.649925074879	0.619385285858	0.548844010759	0.585270046827	0.641335207335	0.589276819816	0.662464477157	0.637325668662	0.64554760454	0.6042171181	0.599972086845	0.57856436652	0.625469742271	0.604268388898	0.634958245425	0.678954661106	0.620994865027	0.606206368168	0.614922549995	0.623899003793	0.665162797346
CS.163	0.613202367315	0.670886936581	0.634336233368	0.630265968756	0.619658703346	0.650674663718	0.613051422215	0.671296307335	0.587257205207	0.619953405293	0.580431192962	0.610836862277	0.610317596455	0.61632334387	0.567802421553	0.591543370266	0.618094924691	0.630872944201	0.550272320708	0.581320177674	0.643448495199	0.612073065106	0.548630094397	0.52943858281	0.571687475955	0.558735428622	0.558300976578	0.639519911238	0.562818346006	0.530422863571	0.561792092003	0.547164237833	0.491538272483	0.592245890882	0.638072943171	0.609283521587	0.570525047478	0.580676253435	0.626909659225	0.606385493289	0.60649410174	0.627054541431	0.621515016322	0.585121529404	0.605204452473	0.624858894758	0.593108891978	0.637211105431	0.639854543668	0.617996216531	0.60396165764	0.618901195218	0.61521400144	0.592936268801	0.60093981914	0.652283985477	0.626419486413	0.637174370625	0.614585024132	0.606069803025	0.614470050996	0.631982965763	0.62041723128	0.60078842733	0.626866215153	0.668198804069	0.629761430944	0.667595095766	0.649956306029	0.624204748156	0.622786838235	0.62432247488	0.629072503656	0.602374717784	0.614193297048	0.683985503157	0.662711123048	0.675816875644	0.688614455021	0.654419149021	0.652701689167	0.657215188915	0.65638033649	0.669558596753	0.67894822845	0.635126522642	0.665942357332	0.645845533049	0.683932120149	0.654454536177	0.636453501839	0.576296899199	0.576861425278	0.659721027129	0.578925511198	0.576366962249	0.627869755957	0.57586426007	0.622196584407	0.612357363893	0.634176761987	0.578019774242	0.669450132728	0.60553678192	0.501388565908	0.508346791492	0.606380626404	0.583830535076	0.590132366133	0.619375754874	0.580626162647	0.596251397878	0.537455243639	0.577340248401	0.695691784079	0.606881656478	0.541442223416	0.581871400076	0.61822577701	0.61778801344	0.622273850099	0.534858155074	0.608743059996	0.604594936312	0.6742532832	0.625188840036	0.545572698035	0.610102461515	0.57024652525	0.586673331388	0.604720418006	0	0.592087890306	0.620833078956	0.582636502366	0.6156300796	0.604352741943	0.597408348925	0.61024743796	0.619140693268	0.60564063605	0.615216997097	0.614077230166	0.642899985722	0.643239428597	0.651434838716	0.668343410475	0.654860590603	0.6389515394	0.621425295905	0.648652716245	0.673706623173	0.642068357918	0.606772845108	0.671374367568	0.643146703264	0.651817127606	0.645373246273	0.632681178728	0.670444902124	0.620700257702	0.685638704445	0.691185821605	0.644745040373	0.644424120741	0.6743076515	0.637017047003	0.676664214554
CS.223	0.665061923544	0.700547526706	0.661261559655	0.698821845766	0.611032687177	0.620231805536	0.593016433656	0.674926194589	0.619280095101	0.638514994768	0.640681996517	0.69464012841	0.621019938635	0.669646188822	0.611961911708	0.608208917219	0.610383352765	0.545013917481	0.609175975038	0.505869136403	0.631376447435	0.51479819505	0.622102467245	0.596531729929	0.486168768516	0.563420739818	0.656338072475	0.527674309141	0.663139834129	0.551750254929	0.559238026743	0.584802239543	0.537717782775	0.466959863723	0.551733487482	0.536617707392	0.585399340128	0.502468855322	0.627361426905	0.498626489992	0.554936619685	0.604838287235	0.510716140163	0.659884034791	0.564628756424	0.474907510038	0.494638339656	0.536327854099	0.538813723194	0.467356280031	0.495123984982	0.496859728011	0.56838320734	0.506508306733	0.500395612468	0.602717345716	0.569138773424	0.541073809012	0.512002225836	0.56084349541	0.529245023933	0.542611805092	0.572809552683	0.679047483979	0.61424632832	0.658015802328	0.592720605284	0.620137709511	0.571062437172	0.598837701543	0.615960023355	0.584061340171	0.601515333718	0.560856911086	0.657374494423	0.662042297707	0.642351277547	0.687611414064	0.70424249404	0.611734680991	0.632053720595	0.651831668061	0.606040480942	0.684840545307	0.674418845326	0.634060689064	0.669800457024	0.617795508698	0.652768368661	0.635747602845	0.692342796705	0.647751502005	0.581445755199	0.694704924497	0.640465427847	0.632498656081	0.62449981138	0.62860058578	0.632125869586	0.634672741574	0.638045528706	0.633073199581	0.674777624725	0.609478263965	0.557280355987	0.612550852041	0.586928010558	0.603276986116	0.62653465275	0.643338473177	0.518016566031	0.497491087219	0.677054462749	0.66101708273	0.65501153695	0.572278569832	0.600793470509	0.571735901843	0.529253250565	0.62380468568	0.523606400769	0.595133162157	0.542895356488	0.639164456714	0.576798177436	0.626678117165	0.58849417704	0.521738461644	0.590880045389	0.496420517123	0.597086342622	0.592087890306	0	0.494395574462	0.552610710219	0.510541809768	0.534301803758	0.525837171687	0.520053089826	0.61939127263	0.599533905986	0.505052118646	0.538494129034	0.573838657912	0.633164273089	0.615901265738	0.648939721304	0.668485110599	0.638668130325	0.595321861866	0.615982441647	0.63787165124	0.568657324754	0.645496554679	0.654710029784	0.621269813295	0.645391738171	0.628331911693	0.568238337351	0.649081041931	0.616576529709	0.678433306867	0.695377987695	0.633933707486	0.669528792835	0.667086675904	0.596907509752	0.663990588526
CS.319	0.678793406496	0.707659556967	0.690013985892	0.702927668087	0.614414251974	0.638477794599	0.611118727464	0.655754542656	0.637127556	0.627692881571	0.655064552921	0.66863967781	0.638293002259	0.680775181102	0.622861056716	0.600841714996	0.634943765426	0.525421899786	0.634213896708	0.551514350639	0.643226254919	0.542754134661	0.623643319857	0.624267522119	0.519910411496	0.546061367253	0.660101977952	0.510133917142	0.654130818309	0.550651335307	0.569934119689	0.618520257819	0.541853940003	0.480528869595	0.532529397739	0.556233224994	0.607680920997	0.473592180107	0.593757383647	0.482596634283	0.498478468097	0.57536322616	0.503227974299	0.646009901315	0.542498044322	0.512834481736	0.516156343001	0.575998943614	0.574188444395	0.458512542355	0.523978989084	0.489014263044	0.601375608485	0.504378723901	0.487500252952	0.604762268029	0.613582778838	0.572910996171	0.539006652597	0.600426553692	0.556659347168	0.563622537315	0.547806471472	0.689504321116	0.619053952987	0.657454575883	0.594044499032	0.646109701224	0.572941991426	0.613225437306	0.626696380189	0.569253208521	0.621185484914	0.542926341455	0.688457417932	0.654916113682	0.658677548244	0.682133957325	0.690503181061	0.643781607345	0.633756737973	0.669557382224	0.623520030218	0.675512313268	0.683105675957	0.643634398106	0.693002993432	0.608178446688	0.66025779276	0.640565935408	0.687367622862	0.653992479995	0.619746044782	0.693956374962	0.647863802343	0.643909220728	0.622930229573	0.632663431088	0.615783398069	0.633464931971	0.645108699449	0.654470181827	0.671079997262	0.597129789453	0.58584407278	0.630464537075	0.601271623145	0.632756083177	0.623525387259	0.634315394666	0.506180173637	0.488624990589	0.702148822606	0.68636234064	0.664551617734	0.555054341275	0.585358503136	0.580459420243	0.518707341328	0.627382201445	0.501781606667	0.61012351238	0.520434369041	0.620134117314	0.600205987339	0.652487517443	0.590141121621	0.498451358848	0.583956103705	0.432685998575	0.58570991193	0.620833078956	0.494395574462	0	0.563718726667	0.519682672025	0.517463999687	0.508426523812	0.497239731906	0.654587884029	0.628970403798	0.514732057252	0.506622293875	0.528655149612	0.649833622544	0.630047111925	0.650572527663	0.675634011065	0.636539325832	0.55980447671	0.588520786444	0.663899862822	0.540430859614	0.664757266388	0.660730739271	0.647238550976	0.619133062786	0.638708160988	0.518104149132	0.644190318607	0.642056449922	0.671656865116	0.692335275262	0.628998402636	0.680282750651	0.658504085852	0.615121218305	0.665554560072
