CS.174	CS.084	CS.295	CS.039	CS.093	CS.314	CS.037	CS.003	CS.036	CS.035	L.006.M1	L.008.M1	CS.313	L.012.M1	CS.009	CS.305	CS.042	CS.371.1	CS.154	CS.287	CS.137	CS.058	CS.066	CS.269	CS.161	CS.229	CS.373	CS.377	CS.115	CS.327	CS.205	CS.378	CS.126	CS.374	CS.125	CS.041	CS.213	CS.380	CS.292	CS.224	CS.376	CS.136	CS.375	CS.236	CS.203	CS.166	CS.129	CS.183	CS.359	CS.256	CS.268	CS.372	CS.147	CS.348	CS.395	CS.386	CS.349	CS.182	CS.385	CS.389	T.CS.048	T.CS.082	T.CS.089	T.CS.062	T.CS.059	T.CS.041	T.CS.001	T.CS.072	T.CS.035	T.CS.085	T.CS.058	T.CS.007	T.CS.079	T.CS.014	T.CS.046	T.CS.139	T.CS.123	T.CS.121	T.CS.105	T.CS.177	T.CS.124	T.CS.147	T.CS.115	T.CS.110	T.CS.104	T.CS.106	T.CS.156	T.CS.180	T.CS.120	T.CS.161	CS.088	L.024.M1	CS.006	CS.242	CS.238	CS.110	CS.015	CS.246	CS.356	CS.237	CS.087	CS.241	L.034.M1	CS.085	CS.082	CS.364	CS.233	CS.336	CS.345.0	CS.078	CS.304	CS.212	CS.308.0	CS.358	CS.338	CS.164	CS.188	CS.113	CS.311	CS.187	CS.318	CS.227	CS.202	CS.163	CS.339	CS.321	CS.331	CS.322	CS.361	CS.285	CS.343	CS.112	CS.223	CS.320	CS.194	CS.326	CS.393	CS.370	CS.253	CS.270	CS.390	CS.255	CS.262	CS.145	T.CS.045	T.CS.031	T.CS.055	T.CS.064	TFS.022	T.CS.043	TFS.025	TFS.020	T.CS.049	T.CS.026	T.CS.061	T.CS.066	TFS.027	T.CS.036	T.CS.008	T.CS.142	T.CS.152	T.CS.095	T.CS.151	T.CS.141	T.CS.158	T.CS.166	T.CS.157	T.CS.109
CS.270	0.659282936316	0.671442616619	0.61485757434	0.652608863894	0.690691511727	0.62542987032	0.651136197964	0.705151517001	0.655004360139	0.636689088356	0.671529844301	0.609594129297	0.671558142555	0.692684273835	0.592650881523	0.632932891728	0.649354362792	0.57394510278	0.656147242509	0.501055298089	0.589275714575	0.556404623111	0.686396989137	0.686076737792	0.586449599411	0.54956911872	0.550826682552	0.532914489534	0.634097045345	0.659705564199	0.573930889421	0.621300259198	0.560792903505	0.567088970053	0.511365003599	0.578749034065	0.54767136691	0.619631955826	0.522327798823	0.649328334164	0.515464649221	0.543567752205	0.576474639288	0.662389345033	0.635867422229	0.503320525275	0.572067232604	0.560974164664	0.613555999765	0.487194664725	0.531902404614	0.46856897816	0.513433041631	0.549440726036	0.530598628826	0.593806806199	0.49744317128	0.501994129154	0.50530254807	0.526114038089	0.634216902496	0.666369453628	0.601720168437	0.628361149488	0.661705476416	0.629527488072	0.583214244023	0.643768786497	0.628269946298	0.626675320905	0.612747497535	0.608989313809	0.572762079609	0.621937791833	0.570353906651	0.682900566304	0.616259580027	0.640934657818	0.709560802203	0.660729363173	0.664205599528	0.688517599532	0.678096743516	0.660792943851	0.671379913438	0.688652324431	0.649474043889	0.679744122138	0.630721991254	0.640889569379	0.705484795714	0.678309560261	0.645345648825	0.627281284092	0.654969873276	0.57454396662	0.700064417087	0.613192703207	0.643846156697	0.595088410159	0.679573484639	0.687674781183	0.622197107163	0.651799279715	0.646997153476	0.605952808769	0.675365130897	0.554682667886	0.656850041577	0.66540947805	0.627791176559	0.590823305688	0.634644389107	0.602975266844	0.554923934942	0.701512077555	0.608457278895	0.654485385338	0.634656531471	0.509170095854	0.501878701101	0.653098869226	0.660461313243	0.6156300796	0.606431228216	0.651517265983	0.538010823742	0.497355021019	0.578026224015	0.612694577876	0.547649847926	0.555134733644	0.510541809768	0.513405224731	0.574478584912	0.522160041021	0.607039402009	0.493698903269	0.593378714191	0	0.508799371168	0.493647234418	0.523215796001	0.550330459152	0.656212435962	0.638809786035	0.634411280554	0.622023946593	0.646008593012	0.663472552792	0.607890844942	0.643293957462	0.573332695523	0.599227304896	0.620277350851	0.662726486635	0.665987286731	0.655299746234	0.639944136798	0.670839443315	0.636227265831	0.68836700017	0.649084418486	0.665778898891	0.637635086779	0.629260332373	0.646811533399	0.674272232285
CS.390	0.656520993064	0.663826941397	0.573256127951	0.646281608054	0.687540312688	0.625777316768	0.635723121035	0.672565321357	0.618307513568	0.646956021376	0.674322065468	0.57015702913	0.666602117711	0.675817036163	0.604833024523	0.621016378511	0.627633074056	0.582515895386	0.682582192564	0.531098437602	0.581105383215	0.576311820543	0.677730025784	0.670843128835	0.584574247099	0.573207582134	0.571853814698	0.513241985148	0.634746794905	0.659984403509	0.585367315984	0.636840500413	0.556424365574	0.584119813534	0.528384055961	0.617618533822	0.587766081763	0.585795870227	0.562766314111	0.623313359694	0.537593227679	0.567639609512	0.575827344923	0.650920489478	0.635673537529	0.482673391972	0.577351491587	0.573072906784	0.60379332986	0.528125027212	0.528166467934	0.484251901936	0.531410143949	0.550841667576	0.531098443486	0.560387776971	0.471916737426	0.491042028508	0.493858406596	0.516118760385	0.633560693971	0.647442530249	0.59216909833	0.642904623941	0.654105793857	0.628971960832	0.658067237644	0.617102713921	0.632586825142	0.615832564148	0.630585705581	0.593853803494	0.580848249189	0.600529102472	0.595730490487	0.67829264057	0.600075052421	0.652190220837	0.700081006796	0.664565564196	0.657882004213	0.692699133543	0.686907681438	0.651833379394	0.669511063061	0.68613156634	0.646735850453	0.659140001164	0.645588722284	0.642695301077	0.712144278871	0.695542114137	0.637193580506	0.634865952467	0.636518004451	0.5890362111	0.693968799399	0.621487272954	0.694162523762	0.574982949861	0.657852786015	0.666327595007	0.641341074245	0.641499681144	0.642802189463	0.609656328031	0.676429329359	0.56543189959	0.67495675057	0.635924320873	0.593116120394	0.641973558859	0.644083897132	0.660810534378	0.540435189717	0.697360892946	0.607346078825	0.652068410901	0.634211704662	0.525166354792	0.509685830979	0.669856623216	0.65743836401	0.615216997097	0.625938877094	0.626140582357	0.550862032512	0.550157713108	0.622430397561	0.603078884467	0.527908060292	0.613470154889	0.505052118646	0.496747069938	0.627261568442	0.537496725438	0.586094967252	0.507430128286	0.651179599114	0.508799371168	0	0.528664259645	0.586016348755	0.544835740441	0.649475309799	0.623723114867	0.628607604692	0.634108159478	0.653926575837	0.637714745243	0.603887292469	0.65014467208	0.619077528055	0.658736513171	0.604829488854	0.683059561665	0.653636475489	0.646541600588	0.637903369223	0.684546334044	0.63504765064	0.692062973103	0.654024239304	0.679455300404	0.644002236899	0.62958521097	0.668351036656	0.663209080164
CS.255	0.595404894974	0.616164350806	0.593657354042	0.638425751948	0.624636683078	0.601557925204	0.636994868576	0.620550347548	0.606425432986	0.621918376958	0.610765642834	0.568641820512	0.613001909877	0.629699354037	0.57862009549	0.57737484348	0.635464164577	0.588321495089	0.709913715447	0.510803111008	0.56786601333	0.543559242824	0.668039443022	0.681025899207	0.583454610503	0.568038163271	0.529107395408	0.532542752501	0.638843307836	0.643762841251	0.583800090098	0.628781090926	0.515626644049	0.541737842007	0.530768442891	0.621288844374	0.56826503468	0.553093760689	0.544850763623	0.66270322833	0.508852315564	0.566880008733	0.567773467392	0.679376773704	0.594728005059	0.558995745217	0.538772709999	0.561585737174	0.616379609626	0.499586824418	0.556684633892	0.479032194551	0.509681908413	0.51067671212	0.520106574349	0.594047451552	0.489862803435	0.495087556571	0.510999399254	0.513306965749	0.59178093545	0.625484269169	0.567374501437	0.568432610102	0.621059104635	0.569620270902	0.593367563764	0.565814881366	0.584421677431	0.597414622693	0.571018527779	0.607356958719	0.58089999491	0.593197946788	0.555025574152	0.610404969521	0.579268811826	0.58512718231	0.628239099925	0.60247354834	0.600544053696	0.622087254811	0.603517034753	0.609058870783	0.618249851002	0.630832751418	0.59275223527	0.621739097409	0.582162631751	0.577897620571	0.700520566625	0.650496980445	0.594207707827	0.571045935884	0.612229240674	0.58377161154	0.670529489507	0.55725220635	0.679652938795	0.586756254558	0.654911212033	0.648570563105	0.609254953855	0.576831652599	0.60718777006	0.619280246117	0.645881448164	0.554124851576	0.6678440497	0.649667904156	0.664127773755	0.630690800675	0.643531250276	0.650604258501	0.539631362802	0.715859613163	0.61394936539	0.631398236202	0.630781913642	0.491228572228	0.506888640674	0.666867376078	0.64678999473	0.614077230166	0.614900910156	0.607618354134	0.471943780578	0.50792766541	0.608038772445	0.631837225339	0.521902951045	0.582320649056	0.538494129034	0.50011365135	0.620113945543	0.502371767686	0.612935551451	0.525760741523	0.628573617417	0.493647234418	0.528664259645	0	0.545677399602	0.506747368308	0.628209488753	0.594111712375	0.602757329556	0.585878117883	0.602190293916	0.612332106612	0.587848082405	0.589082713745	0.559432877067	0.635034816556	0.603021319781	0.60705936769	0.623914411722	0.589132581154	0.618391919682	0.658736585777	0.592729489974	0.641091737598	0.621278297616	0.641782166011	0.561784554192	0.584379863214	0.613239277981	0.612599738596
CS.262	0.65768081003	0.66410167126	0.633194181817	0.631312073376	0.709393396917	0.620363364231	0.593486733619	0.697519404703	0.673391743271	0.647378385283	0.672944901307	0.575918761215	0.670708322128	0.673656058681	0.5860174377	0.672904184499	0.638494730897	0.566868166702	0.651802170395	0.550281885774	0.618945903225	0.571059371084	0.64317253134	0.649965237334	0.587764327489	0.583820300931	0.566928523676	0.609051693971	0.637724717439	0.669105315435	0.604831565215	0.619752591543	0.589224053919	0.577648468128	0.556041014662	0.613356499374	0.557415791384	0.604927633085	0.584746589647	0.653320271412	0.53222310164	0.620695945012	0.578950686924	0.6799206684	0.642061675658	0.575393524827	0.577421908054	0.602697243166	0.622523563623	0.551717882608	0.628355202624	0.546074047157	0.529489176708	0.595028562107	0.578589561595	0.580239494061	0.545079640115	0.56107538419	0.584326476583	0.559272475109	0.60396730621	0.664813087427	0.59173147968	0.638093510255	0.641473501428	0.607674800106	0.558742634275	0.634287563585	0.624308785523	0.631341170487	0.616791226245	0.572718892391	0.559540559557	0.662639976637	0.568960452154	0.697329497726	0.624861773783	0.663015692877	0.725485446567	0.668515638024	0.664839971895	0.691269919891	0.686789285128	0.666459714064	0.693531789584	0.699199167696	0.66631414378	0.690636672931	0.62611178411	0.642171345615	0.663737346553	0.672956044664	0.638897890515	0.631223592371	0.634962048139	0.609316595716	0.691130364381	0.652900958932	0.640125757059	0.611776108669	0.657020862247	0.685063361321	0.605977529293	0.649592292965	0.681309660086	0.615443942792	0.66089711391	0.583588465236	0.651678289403	0.652348548192	0.674282634729	0.607285248048	0.601485235946	0.592573102205	0.588201387882	0.691415520121	0.625492896246	0.613566295406	0.616383373422	0.552313947119	0.551869300722	0.673936170994	0.624302400393	0.642899985722	0.588757722225	0.662652170436	0.585446970152	0.548990385926	0.602886657536	0.62695312311	0.567538885048	0.586887075976	0.573838657912	0.548219669387	0.595115008702	0.531909380129	0.618891016165	0.518613504694	0.606320060003	0.523215796001	0.586016348755	0.545677399602	0	0.584352100085	0.634011779959	0.613061705	0.631067850687	0.587820889201	0.675721305106	0.654499597209	0.586191055603	0.66794957043	0.536246229496	0.578642406849	0.616155660893	0.671876155965	0.62482686689	0.65024813326	0.588559134711	0.650834516842	0.641350564936	0.695125308638	0.64319152908	0.64425151287	0.665410756331	0.654778809899	0.651565022191	0.689574207882
CS.145	0.548137004201	0.620400596764	0.526581623558	0.62705440583	0.6259311281	0.569179052098	0.642172852496	0.622385258617	0.631335747195	0.595619890681	0.603070953743	0.613032148233	0.598930983647	0.607534140738	0.61317226882	0.516254927699	0.599455300911	0.544292636863	0.742186089646	0.555058098912	0.520624788159	0.560679669827	0.632787156762	0.716187644822	0.597210579822	0.545425218823	0.552861708972	0.560684292193	0.657855364936	0.641530389985	0.608411231535	0.67103232461	0.445022937173	0.571923866224	0.534400521629	0.616708215117	0.613368573361	0.508882390126	0.553953850192	0.701975262436	0.563996941432	0.569221803178	0.535919778381	0.684031876375	0.500501921695	0.564693146165	0.556528435199	0.645193205634	0.645779927277	0.554888579114	0.594600435529	0.516577611455	0.558182633471	0.515354164266	0.538535670263	0.658435569875	0.48938233888	0.476348358042	0.501059846312	0.547306699602	0.569882871415	0.542203200787	0.510644824864	0.542270561648	0.663818742894	0.509717081804	0.645990964613	0.552409595284	0.532571667775	0.514370952337	0.531641982143	0.597695618559	0.60074223781	0.586107706113	0.525361240282	0.578044509195	0.544009426553	0.534788727	0.664109100724	0.582244066865	0.594349762215	0.595369495953	0.585184819067	0.593624625983	0.581020051911	0.587464095301	0.523130951467	0.600515088057	0.516598429544	0.58855626241	0.671248405084	0.602382098639	0.570973184452	0.543021995091	0.581121009863	0.638465857794	0.654334498453	0.533346514736	0.662001485026	0.623332824913	0.616907248697	0.597371569248	0.584615082765	0.611952322351	0.589003877836	0.627609829543	0.64191382975	0.531690905803	0.720987927799	0.577909977641	0.655342450237	0.587027928037	0.64486778925	0.675951700605	0.55299552395	0.723290432017	0.569158804414	0.588827231553	0.558413889281	0.510924941106	0.543066765207	0.734188170356	0.623158299789	0.604352741943	0.60794158881	0.540168400494	0.517222746152	0.570393783839	0.566817730052	0.661549865491	0.588608433354	0.61240436264	0.534301803758	0.525808887712	0.676553186569	0.54088868561	0.589265220136	0.501652712478	0.697381874302	0.550330459152	0.544835740441	0.506747368308	0.584352100085	0	0.554455686154	0.559212313283	0.573296149036	0.541107065776	0.544238703353	0.571647315612	0.512471412936	0.549477238051	0.582693189201	0.671625677558	0.518606104172	0.578418036916	0.515691632865	0.617836290581	0.518681641392	0.595541216449	0.541952170486	0.598328153691	0.549935932416	0.62079017831	0.503938987528	0.516131348569	0.598631427353	0.553619586805
T.CS.045	0.530558024718	0.615272875695	0.603416155172	0.603606677084	0.615300882009	0.559869049636	0.667328289577	0.615138177302	0.642682477489	0.571249995377	0.599491722036	0.643629106129	0.573268972662	0.569333674914	0.635024891151	0.548426340067	0.594770537434	0.552439169863	0.732156986357	0.64007057745	0.54227623284	0.599060042685	0.592171610885	0.712739363184	0.66602484956	0.605870606047	0.576477417795	0.662256811033	0.6788458133	0.58085615823	0.675327529858	0.675698106272	0.528391171788	0.658964308933	0.639382617196	0.627237881936	0.652363083948	0.527805159494	0.622213421468	0.723628770729	0.622699913812	0.617517460764	0.579586365911	0.7013286885	0.552975149766	0.672566931398	0.609005267942	0.72884181732	0.703498672923	0.665031946951	0.686051902677	0.657464583074	0.642726328599	0.646781364915	0.656161105064	0.697638385481	0.63933938517	0.602331792136	0.660665430647	0.634594295042	0.556971292964	0.500630385573	0.518764940188	0.50937224694	0.631085977793	0.504609221087	0.691122487632	0.552423339674	0.511058571921	0.537926060431	0.567002198271	0.541872786182	0.630708483235	0.556538837718	0.601327944449	0.584852173209	0.504074480772	0.60204470783	0.669654008642	0.580571178331	0.583399611296	0.576829712124	0.579460261147	0.58633618571	0.587069941815	0.598444218493	0.521632339184	0.603161751289	0.556341469848	0.607513145271	0.634032302203	0.590096950315	0.561799469442	0.556179809266	0.592182073087	0.648194193786	0.622251331884	0.580143863211	0.639529480306	0.654821988214	0.564476477151	0.568987827177	0.605748826492	0.607916797217	0.592726757251	0.689834684928	0.636222810096	0.55447270147	0.723809558304	0.564595700585	0.674941697935	0.596678005316	0.658042088507	0.733594948996	0.646676235183	0.706787067814	0.572687308184	0.532027247974	0.571364904174	0.618898733867	0.627780368333	0.747506257854	0.614417968082	0.621113804709	0.59805162123	0.503914820867	0.619222129315	0.674875276261	0.619554983742	0.703565293126	0.632966779915	0.630634036196	0.632966634739	0.578294330962	0.717990278314	0.637895858423	0.640457848632	0.654520642043	0.715527306933	0.656212435962	0.649475309799	0.628209488753	0.634011779959	0.554455686154	0	0.521954537261	0.547163829627	0.506592371271	0.54904731311	0.50053887827	0.497511212719	0.527562667401	0.601871260251	0.66660955461	0.557472082781	0.568456149502	0.501262038166	0.605727564717	0.491788629682	0.543052857707	0.509676036626	0.57684668707	0.530484093854	0.536980789705	0.544256533091	0.517571267286	0.555641166543	0.569008446912
T.CS.031	0.501716738103	0.587047124815	0.588543277231	0.589025586853	0.573351415394	0.553624439975	0.663788998295	0.591253023688	0.651183142323	0.563545502311	0.575993364907	0.634821376362	0.546131428732	0.567434852243	0.617434212085	0.540762654761	0.591768065267	0.536364960286	0.746564515007	0.626769797928	0.555055695301	0.583715568666	0.589980387598	0.734882778615	0.656132657377	0.624577926322	0.587349311729	0.665744400256	0.674163869891	0.551605778068	0.663276839507	0.655883364406	0.524513726527	0.631565752637	0.630021379171	0.630461820086	0.654948581218	0.540242043721	0.616789291402	0.73296485776	0.623544438063	0.615591315968	0.557053612067	0.709307369169	0.531883609299	0.665653668136	0.584551584254	0.700013671418	0.726382911055	0.639357241798	0.656017790212	0.620512378296	0.625863009605	0.622976820471	0.630228522802	0.661934864943	0.610548892943	0.592563665464	0.638468857005	0.623020819627	0.529144343057	0.522367419694	0.548202796355	0.494470762262	0.601340769869	0.513742938593	0.653366595531	0.545007187391	0.529411392537	0.506329411478	0.526797240026	0.604195297628	0.623944714198	0.583236111923	0.580938852201	0.547522350444	0.523807620348	0.580720951981	0.636438179417	0.533999782617	0.548859974624	0.540771669247	0.548233268123	0.550695032824	0.571654042596	0.559084639702	0.502947087855	0.598821945512	0.527669780802	0.573830404854	0.619065230673	0.55857965953	0.532336957651	0.503393335801	0.554520735472	0.636714649289	0.610535523405	0.552290404761	0.658593321276	0.637571017578	0.59477965015	0.548067507547	0.549894585744	0.576076530035	0.60258439661	0.708496188219	0.603366418461	0.567311367561	0.738734536528	0.563227038318	0.682608942959	0.62674882897	0.669913179688	0.724203319449	0.619737516448	0.714528442197	0.604513432327	0.499471151206	0.585045465916	0.615331333628	0.64024162722	0.758617338963	0.600183440912	0.6389515394	0.619385285858	0.533207804081	0.582504045464	0.649056229725	0.634717786072	0.715331278744	0.627296950601	0.61302271515	0.638668130325	0.593790680185	0.710888103487	0.59858144549	0.636995438986	0.620801849096	0.713504716237	0.638809786035	0.623723114867	0.594111712375	0.613061705	0.559212313283	0.521954537261	0	0.520889523316	0.493944746582	0.526268891405	0.506452186234	0.534063305001	0.516351413873	0.595953337911	0.66462517938	0.556043881371	0.528382723554	0.497720952828	0.56161058698	0.526031821167	0.54401204269	0.499850790434	0.546255589816	0.523648491345	0.537184178935	0.516906032086	0.521724880913	0.540431065538	0.552726180748
T.CS.055	0.501842421242	0.598172851204	0.580088189027	0.604207909807	0.567273748218	0.546292492734	0.675850129334	0.587650488919	0.632258745453	0.576229916307	0.569037730458	0.638151975099	0.535203897784	0.551538130633	0.632012233495	0.541059070671	0.625568915432	0.571092548511	0.737523586773	0.625926548877	0.560768609504	0.61116715453	0.60459169868	0.719827516184	0.65990986131	0.620315354938	0.568455026366	0.647217035638	0.664135016037	0.552483904736	0.658106998764	0.694981154016	0.551704065838	0.651380562117	0.622652508218	0.631431634839	0.672085448651	0.555505904587	0.607240864108	0.735955329739	0.633767823919	0.60961338009	0.608407455792	0.688118988138	0.556806910013	0.676124640548	0.588827370231	0.72058519023	0.710540112392	0.631531781029	0.649340947735	0.611489048495	0.632883843538	0.609814490652	0.649328288984	0.682752401541	0.625324480499	0.586350414981	0.635998378147	0.641454962145	0.540607083741	0.531101743631	0.565559312464	0.521664784466	0.622352431196	0.543407956034	0.654303129244	0.557505498084	0.524527088324	0.489620797771	0.534133399209	0.605828996696	0.634289196624	0.544038848451	0.565996093484	0.537606677358	0.514362902446	0.572006854317	0.633224857417	0.559910009416	0.564584767628	0.517664343132	0.53725806027	0.538990201801	0.520319548649	0.53870384155	0.503734000439	0.596215312175	0.522344913179	0.561051546019	0.614568952905	0.540683722599	0.511671297965	0.53865462646	0.569638924128	0.620541425818	0.549472003897	0.55971758335	0.669393706524	0.632898735987	0.578689878166	0.533742341333	0.529147623793	0.59096447746	0.60706281438	0.700557358575	0.627677978096	0.584564758602	0.751593462824	0.552883695948	0.690035783088	0.63566906622	0.692601669597	0.737475891224	0.646001434193	0.710302946836	0.627851268331	0.552861529566	0.580912412464	0.599656255365	0.624548337568	0.75791113463	0.655531301091	0.643146703264	0.64554760454	0.536886196201	0.588694563292	0.667456914839	0.641365473553	0.706921413656	0.623535822054	0.628315533621	0.621269813295	0.566405807187	0.70537379758	0.606447148412	0.658635041913	0.621808353966	0.734275239537	0.634411280554	0.628607604692	0.602757329556	0.631067850687	0.573296149036	0.547163829627	0.520889523316	0	0.489126891442	0.519679016272	0.488048832548	0.559765698775	0.506998100085	0.612126009384	0.680714258043	0.585306264903	0.496830079314	0.522501161548	0.553515536924	0.568668507967	0.52801015288	0.528946542936	0.537836889649	0.4887545359	0.516788125448	0.510701424235	0.506389189537	0.54366304837	0.521841646445
T.CS.064	0.484621522746	0.590242180563	0.560075618781	0.582522673955	0.577076445436	0.54807771045	0.651001971315	0.575285453571	0.633179844685	0.552642297014	0.549117064394	0.627072731845	0.524168666287	0.546158062523	0.635783302765	0.518635330352	0.615089255334	0.555904302737	0.764052877897	0.608256684119	0.502837697047	0.564175342941	0.568699087995	0.748864926617	0.670713703732	0.613327131621	0.568679531815	0.65025876151	0.676575811102	0.564272054449	0.672956164083	0.684054719092	0.485245070097	0.65050833589	0.633147525914	0.646518130396	0.666169636617	0.474730195394	0.579026663304	0.757265160945	0.626604949418	0.621150988828	0.586632471504	0.699792704779	0.510195632578	0.645780739077	0.559493267795	0.712128218034	0.705617493358	0.617945564273	0.636645483577	0.59789650604	0.624333817932	0.589441235189	0.620958244843	0.679024578074	0.570716132052	0.541089280975	0.621284545961	0.631068710284	0.523796646676	0.501921669676	0.53832992445	0.456779263669	0.59429176747	0.503044276476	0.68074735506	0.521425576875	0.501381975835	0.483324844356	0.507755715648	0.58777299393	0.644927199837	0.551250374493	0.57899234164	0.511808065762	0.486201139497	0.553560225223	0.618567397511	0.515146639357	0.508342899843	0.494709415116	0.51776031225	0.527182868716	0.52031403958	0.502408114806	0.496880549219	0.567457723962	0.49333636114	0.543279722212	0.629697918661	0.533161529471	0.530517405164	0.485174957541	0.52876359269	0.626058505009	0.586652844209	0.518941265971	0.692306259424	0.637614381613	0.583847949749	0.509025895558	0.543804955129	0.546768739646	0.572201817346	0.706331413282	0.598926555374	0.562280310963	0.759342852837	0.546909019283	0.695074552754	0.644684400304	0.681445174046	0.750793975688	0.62009026916	0.71368269328	0.607436459882	0.510873428615	0.558185979836	0.604775649363	0.623750668271	0.759001573386	0.630049021767	0.651434838716	0.60647041443	0.50535994277	0.562851105422	0.65980729703	0.658844744486	0.709442192681	0.636213368056	0.634673138274	0.615901265738	0.556358700222	0.720997711514	0.602737177607	0.647720609602	0.596275387625	0.720674027413	0.622023946593	0.634108159478	0.585878117883	0.587820889201	0.541107065776	0.506592371271	0.493944746582	0.489126891442	0	0.489812350717	0.507596904054	0.536160057678	0.488822586131	0.611851358877	0.6844282208	0.527809693348	0.472887546072	0.479471669028	0.551815077189	0.53654956369	0.528060491491	0.520008864737	0.521476262657	0.471493654173	0.520131276554	0.486208472703	0.519504078422	0.519318436861	0.504903622932
TFS.022	0.423932135072	0.570137900911	0.58824864003	0.634179945916	0.528555865275	0.574506630715	0.696772016363	0.54302356083	0.65455553436	0.558063400203	0.53915660019	0.686739072696	0.483453173245	0.530086299451	0.683583373645	0.45068591652	0.657533983165	0.599808937268	0.793388928127	0.619461375973	0.472383666318	0.625163473205	0.629436742447	0.772282711925	0.69964761094	0.650944609096	0.609793962303	0.650043305591	0.694391679498	0.606356622714	0.711748798252	0.707741106323	0.497998883193	0.677997853247	0.662031324512	0.681564772195	0.70083438888	0.483751958994	0.609458904666	0.77415938034	0.656256360482	0.642960925131	0.628097131269	0.719379199355	0.518657551029	0.681466694626	0.623142704413	0.734730607931	0.74091560637	0.657754624821	0.690317970177	0.636683479865	0.664879671673	0.61003353215	0.627373931964	0.714668244198	0.606197031661	0.590320942768	0.636115533733	0.657835986369	0.551404971713	0.499066455741	0.547163374246	0.461900837092	0.629712893696	0.537691338115	0.720229129723	0.505309594196	0.518770310537	0.457812184397	0.525786302309	0.639170527358	0.692430660534	0.539143730826	0.617474437099	0.432708802043	0.519178800214	0.497080607432	0.558455809512	0.453794112175	0.516725533762	0.435501081418	0.43755156842	0.494574373531	0.448300597378	0.439974017145	0.491705412356	0.579887642987	0.499123723564	0.52966030652	0.67211770107	0.533750380116	0.550587793257	0.451463107921	0.589335802128	0.669952767604	0.608452505811	0.490460072268	0.700262178124	0.681864135257	0.619606702228	0.519846169143	0.585693951964	0.552334414848	0.537285538564	0.7384790237	0.609315419162	0.586823434151	0.796904441006	0.57139118191	0.70773155077	0.674286112849	0.712285952753	0.779100225817	0.64675460854	0.754422805122	0.623689161112	0.577514269355	0.60646228737	0.624337046199	0.652284732002	0.79347183352	0.659536593686	0.668343410475	0.650346492687	0.538318739278	0.55627661458	0.687665404851	0.682013626799	0.745970959433	0.669505122906	0.677771922527	0.648939721304	0.592786992591	0.756043707711	0.609479123443	0.675953862646	0.639380668118	0.745667907668	0.646008593012	0.653926575837	0.602190293916	0.675721305106	0.544238703353	0.54904731311	0.526268891405	0.519679016272	0.489812350717	0	0.503817126063	0.530855855759	0.375689554593	0.645224692279	0.730010947358	0.566937500591	0.45694077301	0.470612688797	0.547958277649	0.588921501334	0.534904841789	0.486549821159	0.44225619455	0.46950683006	0.551107809012	0.428953691104	0.458847986193	0.548982973521	0.422110487417
T.CS.043	0.490277608155	0.623291115371	0.558050842365	0.634230644324	0.576154051546	0.568254163581	0.686869837876	0.603571377819	0.63431045364	0.556418901102	0.554043591833	0.649078695133	0.542558460426	0.562389534488	0.659118007618	0.519243004668	0.59952596441	0.549947328362	0.745692499276	0.63102968857	0.489984028532	0.617193725795	0.585659058174	0.721187549506	0.676739659507	0.629156471201	0.595550800374	0.664028535632	0.678583958024	0.576828296589	0.674539607268	0.683325401867	0.500815008865	0.666364997592	0.644043084877	0.645576235397	0.680486172011	0.51358514462	0.635842646045	0.740495440691	0.637029129015	0.617721549504	0.572378356867	0.699093928922	0.509069493887	0.677617335377	0.630217071127	0.709702206891	0.726302281938	0.665304487273	0.68512824296	0.628626687768	0.655447385521	0.634553468068	0.642419059215	0.706129230722	0.627486221081	0.605825545649	0.655964690521	0.644680632484	0.528014932638	0.504248006153	0.548114151718	0.499320406636	0.632887435037	0.519437553972	0.685347396154	0.539434708786	0.508760024732	0.463302977677	0.550610845435	0.592288759785	0.614293907933	0.525768658896	0.588794342832	0.532936643199	0.507288950383	0.577931026327	0.662143765291	0.552031368176	0.568169049285	0.537623794154	0.55793518151	0.550815229885	0.526500867976	0.553650624309	0.47426424448	0.606880575798	0.523780222097	0.588836411205	0.624042845741	0.548242215818	0.548364152211	0.489134545198	0.575859485228	0.646839651395	0.564557937483	0.551106756679	0.661083659907	0.651785653003	0.546376849768	0.567221708734	0.584945965351	0.596961848875	0.591736530197	0.706822636947	0.641566657113	0.552576700004	0.737106283802	0.562064829471	0.699820743149	0.620795021255	0.677441586182	0.746811178672	0.653302121396	0.7340807082	0.565028777674	0.542182181594	0.603405799147	0.63917629892	0.644660514984	0.761892146696	0.605458687052	0.645373246273	0.599972086845	0.49318719301	0.608063848131	0.65565489896	0.638850487751	0.718778958828	0.613831940349	0.653333821763	0.628331911693	0.576792618668	0.714920661061	0.617076610448	0.648951143432	0.643365633198	0.728603206493	0.663472552792	0.637714745243	0.612332106612	0.654499597209	0.571647315612	0.50053887827	0.506452186234	0.488048832548	0.507596904054	0.503817126063	0	0.517230463396	0.474549005291	0.61112422056	0.681298290553	0.534421543336	0.509848519653	0.481279430404	0.583291357638	0.50399028044	0.481840128531	0.493056451474	0.523191832044	0.48256564296	0.503225843281	0.491339325252	0.470998818687	0.507825885978	0.531594098913
