CS.277	CS.021	L.033.M1	CS.022	CS.259	CS.281	CS.264	CS.043	CS.354	L.022.M1	L.025.M1	CS.099	CS.104	L.007.M1	CS.357	CS.161	CS.381	CS.073	CS.077	CS.115	CS.062	CS.171	CS.063	CS.040	CS.060	CS.127	CS.064	CS.065	CS.371.1	CS.067	CS.302	CS.125	CS.380	CS.224	CS.378	CS.205	CS.126	CS.375	CS.041	CS.236	CS.203	CS.232	CS.136	CS.376	CS.292	CS.385	CS.372	CS.183	CS.148	CS.349	CS.182	CS.389	CS.181	CS.359	CS.177	CS.268	CS.178	CS.256	CS.214	CS.369	TFS.024	T.CS.058	T.CS.042	T.CS.028	T.CS.057	T.CS.052	T.CS.022	T.CS.016	T.CS.004	T.CS.040	T.CS.079	T.CS.029	T.CS.050	T.CS.035	T.CS.085	T.CS.106	T.CS.161	T.CS.128	T.CS.116	T.CS.147	T.CS.104	T.CS.098	T.CS.102	T.CS.100	T.CS.108	T.CS.123	T.CS.112	T.CS.122	T.CS.153	T.CS.092	L.034.M1	CS.082	CS.006	CS.246	CS.103	CS.085	CS.356	CS.242	CS.241	CS.088	CS.237	CS.238	CS.110	CS.015	CS.087	CS.345.0	CS.338	CS.233	CS.308.0	CS.164	CS.044	CS.336	CS.191	CS.228	CS.364	CS.274	CS.151	CS.325	CS.207	CS.234	CS.163	CS.152	CS.112	CS.318	CS.285	CS.158	CS.319	CS.322	CS.223	CS.320	CS.202	CS.080	CS.339	CS.194	CS.343	CS.253	CS.370	CS.326	CS.255	CS.270	CS.145	CS.390	CS.393	CS.262	T.CS.045	T.CS.055	T.CS.026	T.CS.049	TFS.022	TFS.027	TFS.025	TFS.020	T.CS.064	T.CS.008	T.CS.031	T.CS.061	TFS.021	T.CS.036	T.CS.043	T.CS.152	T.CS.141	T.CS.158	T.CS.157	T.CS.151	T.CS.142	T.CS.109	T.CS.095	T.CS.166
T.CS.026	0.646643624081	0.601086405771	0.671893051144	0.64702105753	0.702162720764	0.690358821474	0.684436041813	0.674215400342	0.688903440097	0.746609601283	0.709068992812	0.731142326403	0.699852243296	0.725886382178	0.717245670461	0.644510568845	0.682920086167	0.705546082176	0.689189133328	0.619415803003	0.694373776586	0.708988696466	0.684337800289	0.736387537947	0.64566353637	0.640728432414	0.716000547749	0.668940895112	0.646287995648	0.604338006848	0.574252020008	0.590018516385	0.665888448033	0.66233268889	0.660847537252	0.622977392142	0.650369835198	0.641095529343	0.632310207852	0.718247892002	0.723699474518	0.703623644252	0.662219063443	0.633141673591	0.657414153685	0.651903914551	0.646246518832	0.635614537929	0.620587535438	0.635754196888	0.622184384256	0.587406322585	0.64024133935	0.639382821259	0.646310694586	0.665928323571	0.637234851958	0.635339948386	0.653461635718	0.622428476551	0.693324628983	0.670158459315	0.738364666427	0.666982977699	0.564921573686	0.617422909489	0.67166087021	0.650788916277	0.661420125627	0.680719537757	0.558161580277	0.68366554717	0.677663510966	0.681136133798	0.697298253414	0.750567898853	0.692765929966	0.70224934284	0.726935608729	0.741325647192	0.750348625445	0.742053397638	0.724423025956	0.738537453423	0.735521849951	0.68876721708	0.683406527199	0.703257477205	0.733717483943	0.739295214489	0.693613545428	0.72018583191	0.683429970779	0.701425184859	0.702695887656	0.698128208069	0.622069171727	0.690147858043	0.745197878786	0.721438363848	0.662390108357	0.693347343244	0.637975054111	0.750145897936	0.699645545066	0.631345944731	0.656114382422	0.715058496689	0.653775538818	0.665590307979	0.687138282986	0.627214049902	0.707445658279	0.662460680469	0.612140267281	0.579192092331	0.69588964561	0.6223342451	0.623947617373	0.630786448424	0.673706623173	0.69063388771	0.624915929767	0.629170618078	0.648704313889	0.665396761247	0.663899862822	0.625990729848	0.63787165124	0.638212712406	0.661980649481	0.684138960946	0.641335207335	0.586611329282	0.653730743525	0.624106288952	0.632873339971	0.60980387723	0.635034816556	0.599227304896	0.671625677558	0.658736513171	0.691145148926	0.578642406849	0.66660955461	0.680714258043	0	0.617394726933	0.730010947358	0.686681746205	0.65752514748	0.714417066824	0.6844282208	0.65888888191	0.66462517938	0.692449888728	0.664079157922	0.68921853085	0.681298290553	0.671209082082	0.688227831877	0.714946379834	0.68374147238	0.71785971495	0.688042799663	0.747843062393	0.742005272995	0.705973381087
T.CS.049	0.586165520802	0.557609203962	0.648232250456	0.612272195861	0.632475907819	0.634194725794	0.666164322234	0.628069358924	0.640233668481	0.687638673699	0.608670320673	0.683654037456	0.635700398837	0.623841135005	0.62037959111	0.586635317036	0.644977365634	0.669829100093	0.644129434301	0.650091877671	0.649309871713	0.66825295967	0.667198302365	0.685056580116	0.608203254593	0.593821915633	0.666390916286	0.618452013743	0.583445850095	0.640877111815	0.598800910907	0.563548741085	0.608321463851	0.640452258841	0.661108002457	0.568698592535	0.585985892422	0.591745972304	0.627620636318	0.714886546872	0.636169609181	0.63129272381	0.608459710618	0.536855338111	0.614403438875	0.595296915414	0.586827087519	0.633284029545	0.607543841739	0.583831098247	0.579206688983	0.576957842678	0.603497465653	0.629973702372	0.60529699958	0.662823114674	0.647037206293	0.55047699425	0.611764069652	0.671075387242	0.592712265397	0.634273235431	0.64762135818	0.57527232648	0.58482266013	0.590419792916	0.598671705953	0.581470691406	0.53155741654	0.639140042004	0.524596366491	0.649833612786	0.627157415627	0.61092407815	0.604900382961	0.678544035778	0.61677428479	0.638327125831	0.649783502932	0.678550544135	0.685781542036	0.653926861733	0.681520397137	0.671324826784	0.672149212045	0.600437614842	0.591591070398	0.603183948673	0.656840365652	0.680622781113	0.641746099679	0.680255884705	0.61155537866	0.625426922399	0.66832748863	0.644785533538	0.591219645118	0.624431690285	0.68826673223	0.672015431549	0.600280912423	0.623124988761	0.619331232423	0.693924542191	0.641682196659	0.659999623505	0.605127373687	0.685139247705	0.608400208759	0.6955654543	0.602119343043	0.56811850784	0.645515813719	0.633578320611	0.5984883615	0.503181773307	0.62527146745	0.607020139476	0.592909553843	0.59180703044	0.632681178728	0.617609154354	0.615296705327	0.520449078225	0.630779709332	0.636059129927	0.518104149132	0.538605479312	0.568238337351	0.555113159442	0.644858598246	0.613064578925	0.57856436652	0.583169377232	0.540666062452	0.660513452651	0.58370981728	0.555294795507	0.559432877067	0.573332695523	0.582693189201	0.619077528055	0.683812710925	0.536246229496	0.601871260251	0.612126009384	0.617394726933	0	0.645224692279	0.595058119365	0.54661125505	0.636852143747	0.611851358877	0.558495568702	0.595953337911	0.553914937794	0.607358267221	0.6429683286	0.61112422056	0.615645751954	0.621051669391	0.63377605742	0.618357505159	0.608219754971	0.589421301266	0.658441533393	0.671958776224	0.61387846553
TFS.022	0.52560011287	0.642465821414	0.613127530613	0.675035895484	0.471521875104	0.482067595512	0.607008277997	0.61609238441	0.646441656039	0.520159734598	0.657775800938	0.534375669926	0.547024486173	0.467141923938	0.486769425608	0.69964761094	0.505194829455	0.681308195322	0.576411913373	0.694391679498	0.542805352968	0.628619706162	0.72408811853	0.593293439851	0.647714196238	0.557952506794	0.601857972023	0.601220430983	0.599808937268	0.770399222567	0.737674874869	0.662031324512	0.483751958994	0.77415938034	0.707741106323	0.711748798252	0.497998883193	0.628097131269	0.681564772195	0.719379199355	0.518657551029	0.546441635433	0.642960925131	0.656256360482	0.609458904666	0.636115533733	0.636683479865	0.734730607931	0.686650288213	0.606197031661	0.590320942768	0.657835986369	0.634614346638	0.74091560637	0.67599148453	0.690317970177	0.553659639595	0.657754624821	0.645797108706	0.74780874948	0.505446957656	0.525786302309	0.432889612652	0.515097488021	0.705372785482	0.624899883642	0.581911068666	0.544069203459	0.537555617988	0.468569414398	0.692430660534	0.617485278698	0.631101881946	0.518770310537	0.457812184397	0.439974017145	0.52966030652	0.509932026365	0.625932082044	0.435501081418	0.448300597378	0.489853774215	0.511184597532	0.528309337065	0.456287618043	0.519178800214	0.528804167264	0.419446567243	0.504462643409	0.495435906212	0.585693951964	0.537285538564	0.550587793257	0.490460072268	0.578552735398	0.552334414848	0.700262178124	0.451463107921	0.519846169143	0.67211770107	0.681864135257	0.589335802128	0.669952767604	0.608452505811	0.619606702228	0.796904441006	0.64675460854	0.609315419162	0.712285952753	0.754422805122	0.538078064387	0.586823434151	0.462552545587	0.649772514627	0.7384790237	0.674515451287	0.591116858889	0.776913747257	0.691065365452	0.679769830637	0.668343410475	0.476779484731	0.677771922527	0.652284732002	0.745970959433	0.682977280296	0.650572527663	0.687665404851	0.648939721304	0.592786992591	0.659536593686	0.610286289173	0.650346492687	0.756043707711	0.669505122906	0.745667907668	0.639380668118	0.609479123443	0.602190293916	0.646008593012	0.544238703353	0.653926575837	0.675953862646	0.675721305106	0.54904731311	0.519679016272	0.730010947358	0.645224692279	0	0.470612688797	0.530855855759	0.375689554593	0.489812350717	0.588921501334	0.526268891405	0.566937500591	0.549526078008	0.547958277649	0.503817126063	0.486549821159	0.551107809012	0.428953691104	0.548982973521	0.46950683006	0.534904841789	0.422110487417	0.44225619455	0.458847986193
TFS.027	0.536357689646	0.597660819169	0.576213730253	0.64167038883	0.491092508396	0.498314497628	0.639979953071	0.596087468686	0.609513652465	0.605409598308	0.5985971223	0.568524919889	0.543798436209	0.483049011517	0.467160286757	0.66662085453	0.540092232247	0.669453494999	0.563252397161	0.690891303214	0.536018158519	0.601543080027	0.703658383009	0.602407608937	0.619049813679	0.536345029789	0.626621951337	0.590731100287	0.550461593457	0.739872922673	0.702215949542	0.629659584155	0.499738741928	0.755787045486	0.702671971568	0.670768641962	0.495308838313	0.598147892099	0.650405818827	0.718751677433	0.47393048381	0.590185869993	0.628867813785	0.627991737251	0.621565663321	0.653873071311	0.643355422572	0.721715427775	0.680193782199	0.625805491087	0.596452161087	0.659944358457	0.639717717028	0.734732114594	0.670612141599	0.69780242655	0.580842245171	0.63809994805	0.647906649419	0.74601462812	0.467517793965	0.537289666344	0.507926112593	0.497546965085	0.645563827531	0.604797697629	0.538999406885	0.515765655107	0.482517382984	0.504215728774	0.648964836533	0.627546342575	0.614576084905	0.51562140379	0.455978415664	0.521530146414	0.588652712804	0.592805515333	0.610212347806	0.515524383018	0.542816331604	0.548347794735	0.543200598705	0.563111023862	0.5392416258	0.515278207723	0.509943392428	0.510119905959	0.583504611682	0.593639321641	0.549541000392	0.605919265994	0.532664673037	0.529161183008	0.594805668785	0.592096732832	0.670124909412	0.509401437922	0.522627378661	0.618421913419	0.657083995918	0.536847397983	0.646257141794	0.586653077724	0.576972214248	0.764852326197	0.662912331044	0.633099288456	0.696197927453	0.721595266972	0.494290307961	0.567555152805	0.48851336273	0.619215229688	0.697651016592	0.650821972825	0.621523686326	0.740324273894	0.69352724014	0.692697910872	0.651817127606	0.50223747221	0.64284488086	0.621537590351	0.715809499291	0.656870681969	0.619133062786	0.64871657658	0.645391738171	0.579807600953	0.618535715857	0.622844668601	0.6042171181	0.721035906987	0.652753587519	0.746036929814	0.616780129308	0.622955306943	0.623914411722	0.665987286731	0.515691632865	0.653636475489	0.655424233614	0.62482686689	0.501262038166	0.522501161548	0.686681746205	0.595058119365	0.470612688797	0	0.447521553403	0.481077483546	0.479471669028	0.467666288808	0.497720952828	0.502556258249	0.470776013315	0.606298862555	0.481279430404	0.510628732152	0.512963508431	0.475743839698	0.536621385836	0.482916628382	0.482771504994	0.490709786852	0.525462184605	0.502994011481
TFS.025	0.544048305064	0.561345788536	0.593321980575	0.634681766288	0.529186995337	0.518654701106	0.6418489215	0.602013083405	0.623403804608	0.65563529375	0.619588871036	0.635440095435	0.564662769002	0.545729594426	0.494424783919	0.624968749282	0.550173455421	0.668574754662	0.569834437429	0.674371880008	0.562487469046	0.617557191188	0.665215907121	0.626229709213	0.603915504997	0.523866019324	0.631035874277	0.552616411688	0.523361801884	0.691900062277	0.611965814648	0.561347149103	0.5034390939	0.693021069317	0.667279417054	0.59678274544	0.491136714605	0.540867179242	0.637743221315	0.703745382089	0.516866928229	0.604484658005	0.597726893226	0.577024847723	0.624370189504	0.614271084668	0.602902883296	0.679701515668	0.646424448262	0.607314887068	0.55539073572	0.590339447444	0.617287708626	0.677348341226	0.618708757914	0.675169000696	0.576882249167	0.624817603437	0.578383041491	0.721889223262	0.467489759043	0.549139916704	0.544729495137	0.492186050634	0.60539854239	0.581728733552	0.55650485975	0.518008288906	0.44846736319	0.559716684658	0.584386040186	0.608858165582	0.601018209887	0.5140761783	0.47803734587	0.592121254354	0.624347712322	0.612100062542	0.617195708802	0.596314040043	0.603230572594	0.599303214994	0.587173526015	0.620173768519	0.609591744099	0.529630780376	0.51674011929	0.508823240135	0.631415750752	0.629282942718	0.597618775063	0.627264421198	0.54207847671	0.553236152566	0.634251441628	0.628733303186	0.61993166964	0.536808196657	0.611786849934	0.630055527887	0.629017742408	0.590208893079	0.637170565631	0.637651425139	0.569251418782	0.699174547202	0.630941575801	0.662469748611	0.629283552124	0.724245343881	0.503762376825	0.531918093109	0.530113173105	0.622829849613	0.639819640063	0.540299492741	0.601075698549	0.685872848686	0.632844325902	0.632499337578	0.621425295905	0.518814309715	0.62939407185	0.548065343738	0.657264503277	0.63796456751	0.55980447671	0.599897893052	0.595321861866	0.556113671034	0.597558000864	0.589126862321	0.548844010759	0.662995191612	0.563085840918	0.700366158706	0.601961893092	0.575507523681	0.587848082405	0.607890844942	0.512471412936	0.603887292469	0.644983677919	0.586191055603	0.497511212719	0.559765698775	0.65752514748	0.54661125505	0.530855855759	0.447521553403	0	0.525367910963	0.536160057678	0.454670694065	0.534063305001	0.482803709993	0.513042562367	0.644883964205	0.517230463396	0.514094949441	0.539886100883	0.516349887768	0.560066618125	0.51601851392	0.522965511206	0.569683482555	0.599279238972	0.512312817535
TFS.020	0.533349300952	0.635275576625	0.611320738635	0.652137160449	0.446846556424	0.48776319949	0.616738167892	0.601113706012	0.638877662758	0.510454899783	0.63278257573	0.539003298739	0.551256972999	0.444375160249	0.461611105479	0.693802905174	0.514358353698	0.671859296158	0.582391508374	0.68862370895	0.532026798217	0.612112281405	0.723244356174	0.586151875327	0.635124006915	0.542871283288	0.606502233862	0.602311785319	0.592314956588	0.770376463778	0.733435376521	0.651239325303	0.470749128977	0.782569612627	0.710897239102	0.702385164949	0.497566094858	0.632105757091	0.67321024191	0.721002066575	0.527809134163	0.545784097942	0.630634935643	0.656359874919	0.615570581119	0.646138223829	0.639740761316	0.750746378109	0.695571744235	0.621781402892	0.585499046059	0.642022669224	0.629592903697	0.739816347179	0.693980787372	0.691096289738	0.577978282719	0.677241951296	0.647484880053	0.755994059843	0.49151715034	0.536132421425	0.437284656941	0.517320322217	0.703705347963	0.618088587154	0.583558153311	0.537288855647	0.522368488609	0.466398834127	0.68500543845	0.620436660687	0.609488835973	0.539636900288	0.467778203124	0.44587754107	0.537206651722	0.527696507007	0.607478290153	0.437381928213	0.452617434106	0.472060176877	0.503039061366	0.533232280327	0.476614874503	0.504463841288	0.53140092498	0.421591268429	0.482613093877	0.526891743106	0.578491081727	0.547699927084	0.528935655201	0.520252752092	0.577635503233	0.540947287512	0.700110714001	0.455778164017	0.514405642519	0.667426644291	0.673734335541	0.579440809204	0.659780862073	0.577335854457	0.600005792573	0.780183855423	0.64251743512	0.616946872219	0.702069540027	0.757193042967	0.5319539008	0.576033847541	0.446595618219	0.650912514012	0.736579552411	0.668348299686	0.597633249651	0.76201055117	0.68300370985	0.673823671737	0.671374367568	0.479029824669	0.664324535484	0.647791115028	0.741005758748	0.666715178821	0.660730739271	0.688299030707	0.654710029784	0.592053121006	0.658508923644	0.60103514135	0.637325668662	0.755034167896	0.66778725955	0.739163250627	0.656178865753	0.612198171094	0.589082713745	0.643293957462	0.549477238051	0.65014467208	0.67906565733	0.66794957043	0.527562667401	0.506998100085	0.714417066824	0.636852143747	0.375689554593	0.481077483546	0.525367910963	0	0.488822586131	0.574171987206	0.516351413873	0.570924709338	0.536444063694	0.53963750468	0.474549005291	0.462158866391	0.535907941756	0.443206102396	0.526164805367	0.473433762902	0.520541007402	0.430957788665	0.463877810056	0.45872513711
T.CS.064	0.52759099807	0.61202618972	0.582129795193	0.627187009162	0.475284558907	0.501910013969	0.597731095367	0.58384085919	0.568992445916	0.578522780656	0.603645917496	0.55387672997	0.527451867293	0.493493868934	0.493757518959	0.670713703732	0.515142027487	0.624503284702	0.544120432825	0.676575811102	0.53359070331	0.593179623805	0.670209091919	0.571659749917	0.591041274153	0.534683902912	0.595203022186	0.576022129679	0.555904302737	0.737101811957	0.710780234667	0.633147525914	0.474730195394	0.757265160945	0.684054719092	0.672956164083	0.485245070097	0.586632471504	0.646518130396	0.699792704779	0.510195632578	0.560206804114	0.621150988828	0.626604949418	0.579026663304	0.621284545961	0.59789650604	0.712128218034	0.657745506629	0.570716132052	0.541089280975	0.631068710284	0.604091374301	0.705617493358	0.64740533283	0.636645483577	0.588060201685	0.617945564273	0.619188434605	0.725222163461	0.522964086021	0.507755715648	0.502414927455	0.499433026971	0.676016513141	0.598878814662	0.526209564555	0.506794226533	0.515298456565	0.483076768866	0.644927199837	0.600731788896	0.548916945667	0.501381975835	0.483324844356	0.502408114806	0.543279722212	0.567173479482	0.566988776761	0.494709415116	0.52031403958	0.549448136228	0.526102773084	0.5567184145	0.524708553252	0.486201139497	0.520338149711	0.49006654631	0.555995332579	0.596718259941	0.543804955129	0.572201817346	0.530517405164	0.518941265971	0.567158082246	0.546768739646	0.692306259424	0.485174957541	0.509025895558	0.629697918661	0.637614381613	0.52876359269	0.626058505009	0.586652844209	0.583847949749	0.759342852837	0.62009026916	0.598926555374	0.681445174046	0.71368269328	0.522130970707	0.562280310963	0.49119889026	0.606151495171	0.706331413282	0.633213190625	0.601014300302	0.740387526611	0.668429874574	0.661768967318	0.651434838716	0.498790413898	0.634673138274	0.623750668271	0.709442192681	0.638788401665	0.630047111925	0.65980729703	0.615901265738	0.556358700222	0.630049021767	0.584359926795	0.60647041443	0.720997711514	0.636213368056	0.720674027413	0.596275387625	0.602737177607	0.585878117883	0.622023946593	0.541107065776	0.634108159478	0.647720609602	0.587820889201	0.506592371271	0.489126891442	0.6844282208	0.611851358877	0.489812350717	0.479471669028	0.536160057678	0.488822586131	0	0.53654956369	0.493944746582	0.527809693348	0.518889233144	0.551815077189	0.507596904054	0.520008864737	0.520131276554	0.486208472703	0.519318436861	0.471493654173	0.528060491491	0.504903622932	0.521476262657	0.519504078422
T.CS.008	0.570907884875	0.590489904464	0.587409324249	0.653412500667	0.551228364421	0.574913487532	0.670735648361	0.589734450392	0.601977568725	0.67118688274	0.62902180647	0.658941824956	0.600180740071	0.573898279435	0.531555742999	0.641075115855	0.564735389718	0.654186800772	0.591919653901	0.685692343893	0.611707404893	0.627436702622	0.691825215679	0.633388696321	0.651284714247	0.535322273716	0.632819882349	0.579415704696	0.521931827785	0.697084746073	0.629721980459	0.590255116188	0.520021987083	0.706861373072	0.673698410203	0.616164894054	0.502327013271	0.555931211427	0.621965249892	0.717149569777	0.519069414935	0.644261935255	0.638813943981	0.586382744478	0.639712222671	0.635897919645	0.62546251145	0.682380641943	0.662403028019	0.61894296031	0.584518356949	0.615993218	0.624634697919	0.699937463981	0.641682690538	0.703427143586	0.591639241377	0.633149846571	0.605154199497	0.724854738975	0.512912838687	0.565908065448	0.569178122641	0.523915538832	0.602133926858	0.568753338161	0.561046696527	0.521618561223	0.466669194617	0.585971280058	0.584447366507	0.628837587028	0.584050499746	0.521600550043	0.527508124282	0.636411572385	0.64079995822	0.646379724035	0.628978809991	0.617210771625	0.6249651739	0.618877956732	0.624698062384	0.632429026073	0.632410685069	0.539314374534	0.539058247514	0.540438609859	0.648603805735	0.646598025029	0.602537233708	0.668973373483	0.589099285816	0.596728206638	0.667777160254	0.653183868373	0.608599584705	0.556625627708	0.615823950269	0.629072774347	0.6634110998	0.623667637277	0.655788323394	0.626166089067	0.586397399489	0.720349533337	0.637291910834	0.688293132027	0.65015875926	0.728721889969	0.529668661591	0.534268635277	0.549296315067	0.645969214939	0.649291838048	0.592868545405	0.611347264875	0.673104024417	0.67093504748	0.65661907491	0.648652716245	0.556414743742	0.625343707649	0.57362861023	0.669575625351	0.652846363288	0.588520786444	0.605889892652	0.615982441647	0.579544641808	0.582117940325	0.617465446267	0.585270046827	0.660401649865	0.594538794801	0.721114425489	0.606605779884	0.611913373117	0.618391919682	0.639944136798	0.518681641392	0.637903369223	0.62624371415	0.588559134711	0.491788629682	0.568668507967	0.65888888191	0.558495568702	0.588921501334	0.467666288808	0.454670694065	0.574171987206	0.53654956369	0	0.526031821167	0.479963322137	0.523350488419	0.650079545319	0.50399028044	0.542430479985	0.553242446272	0.553872057552	0.579488126743	0.537256172307	0.542789806099	0.624630023837	0.622091729066	0.550368494428
T.CS.031	0.532866576379	0.585342102589	0.569545348403	0.605726953292	0.525834676595	0.528992603543	0.623375752486	0.580287403252	0.550190562508	0.603459124291	0.603649795341	0.575748137173	0.562909051102	0.529202791136	0.497042607378	0.656132657377	0.545904030461	0.626683918233	0.564181097912	0.674163869891	0.538263267517	0.599442870733	0.672513367292	0.586039744882	0.626439646042	0.541720084954	0.598654077168	0.593641802404	0.536364960286	0.712209684203	0.69423634677	0.630021379171	0.540242043721	0.73296485776	0.655883364406	0.663276839507	0.524513726527	0.557053612067	0.630461820086	0.709307369169	0.531883609299	0.581461040516	0.615591315968	0.623544438063	0.616789291402	0.638468857005	0.620512378296	0.700013671418	0.656433876791	0.610548892943	0.592563665464	0.623020819627	0.614663123843	0.726382911055	0.653433076428	0.656017790212	0.583190168804	0.639357241798	0.599611245014	0.717447352188	0.523459680244	0.526797240026	0.518425811059	0.524926860369	0.648556243659	0.60927879938	0.556390653348	0.543939815395	0.533153087214	0.496396596614	0.623944714198	0.592559164289	0.562848348287	0.529411392537	0.506329411478	0.559084639702	0.573830404854	0.581348220806	0.567638199731	0.540771669247	0.571654042596	0.589707460858	0.560219725933	0.585306745719	0.552125119039	0.523807620348	0.528585279818	0.506431532538	0.576733050475	0.607134961609	0.549894585744	0.60258439661	0.532336957651	0.552290404761	0.584614467371	0.576076530035	0.658593321276	0.503393335801	0.548067507547	0.619065230673	0.637571017578	0.554520735472	0.636714649289	0.610535523405	0.59477965015	0.738734536528	0.619737516448	0.603366418461	0.669913179688	0.714528442197	0.525267665964	0.567311367561	0.523276374299	0.618339502196	0.708496188219	0.631207535771	0.596878685774	0.72686809533	0.654904876844	0.66340966967	0.6389515394	0.512865466753	0.61302271515	0.64024162722	0.715331278744	0.621757600944	0.636539325832	0.649056229725	0.638668130325	0.593790680185	0.600183440912	0.586035251659	0.619385285858	0.710888103487	0.627296950601	0.713504716237	0.620801849096	0.59858144549	0.594111712375	0.638809786035	0.559212313283	0.623723114867	0.636995438986	0.613061705	0.521954537261	0.520889523316	0.66462517938	0.595953337911	0.526268891405	0.497720952828	0.534063305001	0.516351413873	0.493944746582	0.526031821167	0	0.556043881371	0.51038546795	0.56161058698	0.506452186234	0.499850790434	0.537184178935	0.516906032086	0.540431065538	0.523648491345	0.54401204269	0.552726180748	0.546255589816	0.521724880913
T.CS.061	0.551247929794	0.590481990552	0.631167886269	0.62870366734	0.543402707636	0.556753711392	0.645948985333	0.595770410951	0.635342610559	0.656316372895	0.614149807387	0.636061907871	0.562418081519	0.571983377287	0.540521751642	0.648670564125	0.548045103073	0.661318801602	0.573632005917	0.678610284509	0.578069862886	0.613855390469	0.671894784788	0.609905487484	0.613692071806	0.530780493551	0.613944459901	0.542670632213	0.523885381988	0.708924158846	0.652813342283	0.595647678093	0.522956576619	0.709014639772	0.688061389291	0.624474041156	0.504417974845	0.542086088196	0.650166468377	0.698922273935	0.539975573735	0.601147101527	0.606699391963	0.586483997055	0.630151044598	0.598793353559	0.578141547982	0.67953443513	0.645171412471	0.583117682653	0.540722781662	0.580769270863	0.594989559273	0.68847569578	0.632676897778	0.650368608901	0.557705874071	0.613625705443	0.571889395326	0.683566629565	0.510215947087	0.554327452112	0.535601252487	0.492507924321	0.615275729149	0.567107813283	0.512783602548	0.510379312181	0.485105067717	0.582624956964	0.597206417754	0.602154517026	0.59590118154	0.497864462004	0.533416971166	0.612790432226	0.631095874467	0.607347887817	0.608599089151	0.61028616577	0.600762550374	0.616902177517	0.63437866596	0.609555664999	0.627721274032	0.530255804696	0.519986164737	0.527130823917	0.632530411998	0.620172217161	0.597981514244	0.624702515394	0.5880394481	0.556953599804	0.63654372928	0.608404169696	0.630328230419	0.540739315768	0.60004385748	0.648725921076	0.629857904822	0.582200043221	0.637022052505	0.655004961723	0.610968101978	0.7172409047	0.64362489961	0.668070222239	0.651737434299	0.719803892852	0.534646352115	0.534101333347	0.549148422116	0.622376542783	0.636041155736	0.566010027885	0.582891180969	0.70591033039	0.654103748605	0.64982260203	0.642068357918	0.538529461801	0.638732885665	0.569837033573	0.675355927937	0.637451110314	0.540430859614	0.610763123723	0.568657324754	0.581786014846	0.590585248737	0.600410224421	0.589276819816	0.685472855757	0.598404072428	0.712886275864	0.57468917216	0.611161039847	0.603021319781	0.620277350851	0.518606104172	0.604829488854	0.644783515981	0.616155660893	0.557472082781	0.585306264903	0.692449888728	0.553914937794	0.566937500591	0.502556258249	0.482803709993	0.570924709338	0.527809693348	0.479963322137	0.556043881371	0	0.566917047581	0.632774142448	0.534421543336	0.547971615549	0.58796891015	0.549256463344	0.579670828962	0.542665239766	0.56017091475	0.585802251561	0.611671017695	0.535021680497
TFS.021	0.537494380448	0.607493184412	0.563847231018	0.635512247442	0.541131324771	0.552647062171	0.649004210239	0.612920201705	0.592958020235	0.628422171633	0.602031191749	0.596478776344	0.573425063043	0.558585697416	0.529780403708	0.65508820787	0.58077583731	0.629046300688	0.587534340072	0.678728469469	0.570971877277	0.64175026629	0.68075961666	0.625628831911	0.603947785651	0.564016507088	0.636975516498	0.61620219024	0.574393412606	0.690548838921	0.692870740742	0.652947276198	0.525814281081	0.710830730395	0.674798769864	0.66810667145	0.538269243182	0.586613239642	0.657365024192	0.702478474116	0.569814842061	0.618854371098	0.628779967913	0.639571602516	0.622258125817	0.659272852987	0.656349673312	0.71404396268	0.663664272034	0.629209896771	0.616827932463	0.646210659465	0.646677755827	0.731367106538	0.640530591739	0.670096991273	0.600757147389	0.646896926423	0.6450430131	0.739750877484	0.496689793468	0.581728276897	0.583964058792	0.577774107044	0.632603864196	0.614790888802	0.581337461632	0.570319408101	0.538029901257	0.533563241607	0.626924680443	0.626293576695	0.594139661438	0.549107551705	0.543533451568	0.598913590872	0.635155077463	0.627216473192	0.61979737101	0.572720878294	0.61189762749	0.610019372752	0.574950455711	0.620359932187	0.594719923511	0.549532904964	0.559542327811	0.566492755785	0.620618397347	0.650738190571	0.585203313419	0.642774320823	0.551738581772	0.603161319984	0.620537397732	0.620469147317	0.669518070595	0.560029098068	0.573700058716	0.618901395983	0.652286277993	0.570670732853	0.642927976871	0.607929297532	0.588988252063	0.727231861298	0.658085175824	0.62860542221	0.674707178107	0.704952313572	0.548874147044	0.577635803275	0.540628555388	0.629443845025	0.681851757649	0.628955737128	0.645080651367	0.706934757732	0.657420561508	0.682554290051	0.643239428597	0.560366229605	0.643305965582	0.624289440803	0.704361107315	0.653124288875	0.649833622544	0.63651389832	0.633164273089	0.595147468323	0.623220870934	0.578308568073	0.58999733683	0.693900724822	0.621944548727	0.728578192309	0.638333007736	0.624472807285	0.626459832076	0.652306398364	0.571122924865	0.644955033138	0.665510896559	0.616000916851	0.530546253247	0.551497497201	0.664079157922	0.607358267221	0.549526078008	0.470776013315	0.513042562367	0.536444063694	0.518889233144	0.523350488419	0.51038546795	0.566917047581	0	0.617280144204	0.535801616421	0.531700911986	0.545501850133	0.553188032039	0.553108082293	0.536583123787	0.533624393738	0.569485318459	0.574899126941	0.560237008654
