CS.108	CS.001	L.007.M1	CS.263	CS.007	CS.002	CS.086	CS.059	CS.036	CS.099	CS.098	CS.104	CS.265	CS.016	CS.091	CS.230	CS.155	CS.067	CS.373	CS.382	CS.341	CS.040	CS.118	CS.066	CS.229	CS.127	CS.269	CS.050	CS.367	CS.064	CS.224	CS.203	CS.128	CS.302	CS.125	CS.041	CS.232	CS.380	CS.126	CS.213	CS.292	CS.376	CS.236	CS.375	CS.136	CS.148	CS.386	CS.369	CS.348	CS.389	CS.385	CS.256	CS.395	CS.177	CS.129	CS.349	CS.181	CS.214	CS.182	CS.183	T.CS.003	T.CS.052	T.CS.014	T.CS.001	T.CS.042	T.CS.079	T.CS.020	T.CS.067	T.CS.004	T.CS.019	T.CS.040	T.CS.058	T.CS.007	T.CS.029	T.CS.089	T.CS.153	T.CS.102	T.CS.161	T.CS.105	T.CS.100	T.CS.129	T.CS.144	T.CS.116	T.CS.177	T.CS.111	T.CS.121	T.CS.125	T.CS.124	T.CS.118	T.CS.123	CS.103	CS.356	CS.088	L.024.M1	CS.242	CS.082	CS.237	CS.110	CS.238	CS.085	CS.246	L.034.M1	CS.087	CS.006	CS.015	CS.330	CS.363	CS.304	CS.358	CS.364	CS.345.0	CS.347.0	CS.274	CS.150	CS.346	CS.187	CS.188	CS.151	CS.325	CS.165	CS.285	CS.158	CS.361	CS.163	CS.319	CS.331	CS.112	CS.223	CS.318	CS.320	CS.343	CS.152	CS.321	CS.194	CS.227	CS.370	CS.326	CS.253	CS.145	CS.262	CS.270	CS.255	CS.393	CS.390	T.CS.045	TFS.025	T.CS.026	T.CS.064	TFS.022	TFS.021	T.CS.061	TFS.020	T.CS.031	TFS.027	T.CS.036	T.CS.066	T.CS.043	T.CS.008	T.CS.055	T.CS.095	T.CS.109	T.CS.151	T.CS.158	T.CS.157	T.CS.166	T.CS.142	T.CS.152	T.CS.141
TFS.021	0.682027830075	0.641163077382	0.558585697416	0.584623370277	0.557862880099	0.65580091013	0.611824007189	0.568506711395	0.668720093608	0.596478776344	0.597391584078	0.573425063043	0.647299772177	0.603885833483	0.659618910879	0.680697419132	0.584084463926	0.690548838921	0.601844323447	0.543554803216	0.63015808736	0.625628831911	0.616758263799	0.571245727028	0.59274367139	0.564016507088	0.723364760494	0.652693199563	0.716331587382	0.636975516498	0.710830730395	0.569814842061	0.597493942136	0.692870740742	0.652947276198	0.657365024192	0.618854371098	0.525814281081	0.538269243182	0.67209769417	0.622258125817	0.639571602516	0.702478474116	0.586613239642	0.628779967913	0.663664272034	0.682626476499	0.739750877484	0.668515052003	0.646210659465	0.659272852987	0.646896926423	0.656894197356	0.640530591739	0.604840952745	0.629209896771	0.646677755827	0.6450430131	0.616827932463	0.71404396268	0.481053265306	0.614790888802	0.586651678064	0.674220952864	0.583964058792	0.626924680443	0.608663331508	0.504604122903	0.538029901257	0.621774121291	0.533563241607	0.581728276897	0.605272230496	0.626293576695	0.603377992428	0.620618397347	0.574950455711	0.635155077463	0.679407169472	0.620359932187	0.612484756271	0.587019958697	0.61979737101	0.591941491116	0.508983781731	0.634969306213	0.523923577976	0.582328014085	0.578446150165	0.549532904964	0.620537397732	0.669518070595	0.618901395983	0.551842161376	0.560029098068	0.642774320823	0.652286277993	0.642927976871	0.570670732853	0.620469147317	0.603161319984	0.585203313419	0.588988252063	0.551738581772	0.607929297532	0.647624625244	0.633288723918	0.671011269739	0.71868552519	0.681851757649	0.727231861298	0.651684316733	0.628955737128	0.610868352358	0.726747067435	0.617294281814	0.604161174465	0.645080651367	0.706934757732	0.646443070103	0.704361107315	0.653124288875	0.653730716139	0.643239428597	0.649833622544	0.627644133267	0.643305965582	0.633164273089	0.624289440803	0.595147468323	0.621944548727	0.560366229605	0.551597710867	0.693900724822	0.740032012215	0.638333007736	0.624472807285	0.728578192309	0.571122924865	0.616000916851	0.652306398364	0.626459832076	0.665510896559	0.644955033138	0.530546253247	0.513042562367	0.664079157922	0.518889233144	0.549526078008	0	0.566917047581	0.536444063694	0.51038546795	0.470776013315	0.617280144204	0.560402069898	0.535801616421	0.523350488419	0.551497497201	0.574899126941	0.569485318459	0.536583123787	0.553188032039	0.553108082293	0.560237008654	0.533624393738	0.531700911986	0.545501850133
T.CS.061	0.704235520283	0.666240023652	0.571983377287	0.588483398427	0.54883920245	0.619514177583	0.630447143777	0.58440323999	0.61462897813	0.636061907871	0.638972155219	0.562418081519	0.668011649939	0.578774242038	0.650939940153	0.62441246454	0.549162879434	0.708924158846	0.585196706612	0.460440853695	0.597736617323	0.609905487484	0.599870337698	0.618963208	0.562271531149	0.530780493551	0.685091507322	0.686219154521	0.691057530021	0.613944459901	0.709014639772	0.539975573735	0.548994696545	0.652813342283	0.595647678093	0.650166468377	0.601147101527	0.522956576619	0.504417974845	0.60361440634	0.630151044598	0.586483997055	0.698922273935	0.542086088196	0.606699391963	0.645171412471	0.651766664444	0.683566629565	0.600040884286	0.580769270863	0.598793353559	0.613625705443	0.614896824934	0.632676897778	0.603895478219	0.583117682653	0.594989559273	0.571889395326	0.540722781662	0.67953443513	0.548286731345	0.567107813283	0.571422771331	0.665552552133	0.535601252487	0.597206417754	0.645116057231	0.503050582591	0.485105067717	0.574966283543	0.582624956964	0.554327452112	0.565811898642	0.602154517026	0.494465681846	0.632530411998	0.63437866596	0.631095874467	0.694208051053	0.609555664999	0.617715911602	0.579329611381	0.608599089151	0.597156306827	0.549593882509	0.555167646168	0.521985547767	0.600242076395	0.520660754865	0.530255804696	0.63654372928	0.630328230419	0.648725921076	0.619477423287	0.540739315768	0.624702515394	0.629857904822	0.637022052505	0.582200043221	0.608404169696	0.556953599804	0.597981514244	0.610968101978	0.5880394481	0.655004961723	0.571782969593	0.572901023777	0.653633452073	0.700776113004	0.636041155736	0.7172409047	0.645974799678	0.566010027885	0.574193682313	0.696633627409	0.586674363039	0.540990795584	0.582891180969	0.70591033039	0.623510268939	0.675355927937	0.637451110314	0.597213395561	0.642068357918	0.540430859614	0.59498691175	0.638732885665	0.568657324754	0.569837033573	0.581786014846	0.598404072428	0.538529461801	0.543137208927	0.685472855757	0.738343200273	0.57468917216	0.611161039847	0.712886275864	0.518606104172	0.616155660893	0.620277350851	0.603021319781	0.644783515981	0.604829488854	0.557472082781	0.482803709993	0.692449888728	0.527809693348	0.566937500591	0.566917047581	0	0.570924709338	0.556043881371	0.502556258249	0.632774142448	0.598119071272	0.534421543336	0.479963322137	0.585306264903	0.611671017695	0.585802251561	0.542665239766	0.549256463344	0.579670828962	0.535021680497	0.56017091475	0.547971615549	0.58796891015
TFS.020	0.572256751006	0.511883602289	0.444375160249	0.535101807945	0.513313530423	0.632694537478	0.552207002545	0.507874047581	0.653322580208	0.539003298739	0.498681432676	0.551256972999	0.51052594462	0.601554701271	0.677055872543	0.713326095121	0.524956715648	0.770376463778	0.596518059821	0.546451180398	0.670488301966	0.586151875327	0.622002949031	0.617824097776	0.654159600148	0.542871283288	0.765312052564	0.692488542909	0.760134952186	0.606502233862	0.782569612627	0.527809134163	0.594296082461	0.733435376521	0.651239325303	0.67321024191	0.545784097942	0.470749128977	0.497566094858	0.70132164546	0.615570581119	0.656359874919	0.721002066575	0.632105757091	0.630634935643	0.695571744235	0.72319263122	0.755994059843	0.591108156731	0.642022669224	0.646138223829	0.677241951296	0.645803656992	0.693980787372	0.623313961124	0.621781402892	0.629592903697	0.647484880053	0.585499046059	0.750746378109	0.439535919484	0.618088587154	0.514270566761	0.712636419645	0.437284656941	0.68500543845	0.491302374094	0.48718307405	0.522368488609	0.641491249587	0.466398834127	0.536132421425	0.623429313133	0.620436660687	0.557598904145	0.482613093877	0.503039061366	0.537206651722	0.560267994699	0.533232280327	0.46978277349	0.491353543833	0.607478290153	0.483925945297	0.489027928532	0.530808990293	0.506212939668	0.505851060095	0.52654139555	0.504463841288	0.577635503233	0.700110714001	0.667426644291	0.533403389789	0.455778164017	0.547699927084	0.673734335541	0.659780862073	0.579440809204	0.540947287512	0.520252752092	0.578491081727	0.600005792573	0.528935655201	0.577335854457	0.651387133511	0.653724639157	0.714940912946	0.77761702276	0.736579552411	0.780183855423	0.709767547838	0.668348299686	0.57381735241	0.767111544173	0.634764518532	0.633549747804	0.597633249651	0.76201055117	0.694977443791	0.741005758748	0.666715178821	0.680634264993	0.671374367568	0.660730739271	0.559063522306	0.664324535484	0.654710029784	0.647791115028	0.592053121006	0.66778725955	0.479029824669	0.528566711777	0.755034167896	0.795947911076	0.656178865753	0.612198171094	0.739163250627	0.549477238051	0.66794957043	0.643293957462	0.589082713745	0.67906565733	0.65014467208	0.527562667401	0.525367910963	0.714417066824	0.488822586131	0.375689554593	0.536444063694	0.570924709338	0	0.516351413873	0.481077483546	0.53963750468	0.459314336318	0.474549005291	0.574171987206	0.506998100085	0.463877810056	0.430957788665	0.473433762902	0.443206102396	0.526164805367	0.45872513711	0.520541007402	0.462158866391	0.535907941756
T.CS.031	0.644496561173	0.608618462787	0.529202791136	0.564983425303	0.526599032163	0.609607400625	0.595619608403	0.526842567857	0.651183142323	0.575748137173	0.552503176518	0.562909051102	0.614926184529	0.574159577417	0.65924844437	0.69311852185	0.574683588817	0.712209684203	0.587349311729	0.523221303985	0.628138413845	0.586039744882	0.570122726949	0.589980387598	0.624577926322	0.541720084954	0.734882778615	0.660041852823	0.722104017494	0.598654077168	0.73296485776	0.531883609299	0.583621726925	0.69423634677	0.630021379171	0.630461820086	0.581461040516	0.540242043721	0.524513726527	0.654948581218	0.616789291402	0.623544438063	0.709307369169	0.557053612067	0.615591315968	0.656433876791	0.661934864943	0.717447352188	0.622976820471	0.623020819627	0.638468857005	0.639357241798	0.630228522802	0.653433076428	0.584551584254	0.610548892943	0.614663123843	0.599611245014	0.592563665464	0.700013671418	0.502197466141	0.60927879938	0.583236111923	0.653366595531	0.518425811059	0.623944714198	0.573474513781	0.501927177893	0.533153087214	0.585889421001	0.496396596614	0.526797240026	0.604195297628	0.592559164289	0.548202796355	0.576733050475	0.560219725933	0.573830404854	0.636438179417	0.585306745719	0.574505912319	0.530310649196	0.567638199731	0.533999782617	0.497308839916	0.580720951981	0.489281197916	0.548859974624	0.536635477369	0.523807620348	0.584614467371	0.658593321276	0.619065230673	0.55857965953	0.503393335801	0.60258439661	0.637571017578	0.636714649289	0.554520735472	0.576076530035	0.552290404761	0.549894585744	0.59477965015	0.532336957651	0.610535523405	0.620787443335	0.622559512961	0.682608942959	0.724203319449	0.708496188219	0.738734536528	0.645848059723	0.631207535771	0.597259791765	0.727037517099	0.615331333628	0.604513432327	0.596878685774	0.72686809533	0.64220036723	0.715331278744	0.621757600944	0.634717786072	0.6389515394	0.636539325832	0.582504045464	0.61302271515	0.638668130325	0.64024162722	0.593790680185	0.627296950601	0.512865466753	0.533207804081	0.710888103487	0.758617338963	0.620801849096	0.59858144549	0.713504716237	0.559212313283	0.613061705	0.638809786035	0.594111712375	0.636995438986	0.623723114867	0.521954537261	0.534063305001	0.66462517938	0.493944746582	0.526268891405	0.51038546795	0.556043881371	0.516351413873	0	0.497720952828	0.56161058698	0.528382723554	0.506452186234	0.526031821167	0.520889523316	0.546255589816	0.552726180748	0.523648491345	0.516906032086	0.540431065538	0.521724880913	0.54401204269	0.499850790434	0.537184178935
TFS.027	0.681137539211	0.625574870913	0.483049011517	0.578833903253	0.515248724403	0.641819424945	0.584644193861	0.529047311878	0.643174653512	0.568524919889	0.563592837153	0.543798436209	0.607737810048	0.564780411193	0.677966531408	0.689047935175	0.551780957108	0.739872922673	0.586954551731	0.473026910062	0.634137293049	0.602407608937	0.610122444567	0.567506125957	0.606542654606	0.536345029789	0.752137079068	0.685400317454	0.736191610226	0.626621951337	0.755787045486	0.47393048381	0.573561161107	0.702215949542	0.629659584155	0.650405818827	0.590185869993	0.499738741928	0.495308838313	0.671665454895	0.621565663321	0.627991737251	0.718751677433	0.598147892099	0.628867813785	0.680193782199	0.702845109026	0.74601462812	0.626411312271	0.659944358457	0.653873071311	0.63809994805	0.661067521667	0.670612141599	0.612051880079	0.625805491087	0.639717717028	0.647906649419	0.596452161087	0.721715427775	0.41832136705	0.604797697629	0.572344119347	0.67299584283	0.507926112593	0.648964836533	0.584335121626	0.478939446447	0.482517382984	0.602892148113	0.504215728774	0.537289666344	0.593521823112	0.627546342575	0.531872661184	0.583504611682	0.543200598705	0.588652712804	0.676521935351	0.563111023862	0.546634677655	0.492995146685	0.610212347806	0.521487699031	0.486649246714	0.540018440321	0.516496719043	0.55035406953	0.527744777825	0.515278207723	0.594805668785	0.670124909412	0.618421913419	0.54641429784	0.509401437922	0.605919265994	0.657083995918	0.646257141794	0.536847397983	0.592096732832	0.529161183008	0.549541000392	0.576972214248	0.532664673037	0.586653077724	0.632011711297	0.641543843276	0.693735806341	0.743692563722	0.697651016592	0.764852326197	0.677209802097	0.650821972825	0.614819533793	0.754162462104	0.61945646626	0.580538986692	0.621523686326	0.740324273894	0.642511782381	0.715809499291	0.656870681969	0.64466124325	0.651817127606	0.619133062786	0.600348381933	0.64284488086	0.645391738171	0.621537590351	0.579807600953	0.652753587519	0.50223747221	0.509978021477	0.721035906987	0.767797747801	0.616780129308	0.622955306943	0.746036929814	0.515691632865	0.62482686689	0.665987286731	0.623914411722	0.655424233614	0.653636475489	0.501262038166	0.447521553403	0.686681746205	0.479471669028	0.470612688797	0.470776013315	0.502556258249	0.481077483546	0.497720952828	0	0.606298862555	0.528946378311	0.481279430404	0.467666288808	0.522501161548	0.525462184605	0.490709786852	0.482916628382	0.475743839698	0.536621385836	0.502994011481	0.482771504994	0.510628732152	0.512963508431
T.CS.036	0.532379150975	0.54570337512	0.554065883977	0.553996460002	0.591500324277	0.564393601562	0.546538874948	0.557046336626	0.61504651329	0.544506234598	0.548872449824	0.564652055616	0.547374016214	0.609435069697	0.65629291823	0.685363173126	0.580047926866	0.729931947476	0.603439128033	0.626336098845	0.683089172775	0.587339859375	0.580794705233	0.600715764668	0.653178319499	0.585144868751	0.73668130944	0.633028857805	0.722450129922	0.574258109547	0.745385720093	0.599380701557	0.596122397035	0.71609836957	0.649350008573	0.639991681544	0.540741363303	0.586104465599	0.579540252095	0.6834204301	0.579614922297	0.641295332598	0.670238774415	0.636698765993	0.607232738005	0.684280198341	0.68416934252	0.703618046909	0.593189163544	0.634543087109	0.637613446695	0.655451481125	0.63701256944	0.684428238091	0.595261658176	0.621808910997	0.611901418657	0.648855615316	0.586190592917	0.705405738207	0.547185228826	0.630644704387	0.560945999743	0.699306320896	0.554913056091	0.676221549476	0.496143848728	0.577571795799	0.614713120667	0.621995900326	0.506410236787	0.569452310633	0.64495284189	0.584714827215	0.597011393474	0.51825860955	0.561634824625	0.522010238873	0.533501078403	0.564420300673	0.572206763689	0.563568915717	0.547638712911	0.554237307165	0.560855386418	0.592452521427	0.554340927946	0.522332781173	0.576556805284	0.569938958861	0.547760304961	0.701457840565	0.657128539784	0.579242879333	0.536555657163	0.531869362809	0.601044099522	0.613422213574	0.546972773901	0.50952469803	0.557986096538	0.580096785083	0.60547688522	0.550329470976	0.615628606104	0.640520753202	0.649397608871	0.698210896459	0.759561286507	0.712646513072	0.737368615649	0.674942464015	0.677483280087	0.559381044173	0.707346712145	0.627940963057	0.706101430638	0.60606635177	0.751153313482	0.706555740167	0.715332909452	0.604393639319	0.680316041214	0.606772845108	0.664757266388	0.571531054954	0.613880592371	0.645496554679	0.654382210019	0.599351823358	0.659219864725	0.549933964847	0.571402447437	0.758341242283	0.761555087182	0.653671846735	0.610550265034	0.705963139587	0.617836290581	0.65024813326	0.655299746234	0.589132581154	0.659291401059	0.646541600588	0.605727564717	0.644883964205	0.68921853085	0.551815077189	0.547958277649	0.617280144204	0.632774142448	0.53963750468	0.56161058698	0.606298862555	0	0.538179532125	0.583291357638	0.650079545319	0.553515536924	0.546031648505	0.540872015036	0.579341762354	0.551645013609	0.568134302048	0.568553445593	0.621637117832	0.550323037473	0.596632008522
T.CS.066	0.599751102397	0.541796077957	0.457678339545	0.545091503768	0.508808691294	0.639701328873	0.521606673915	0.543034730956	0.661149588099	0.522838897998	0.533172212163	0.558874619904	0.530979346262	0.614542965345	0.680388415063	0.717464726462	0.566511586984	0.766596958627	0.607081549591	0.555423594633	0.686637252668	0.597358695981	0.613555275409	0.578236256676	0.683107806312	0.564805718101	0.75556906395	0.677475238787	0.734184798157	0.61004581416	0.765511926228	0.544580747317	0.606301091884	0.735669114305	0.669888857093	0.692707680854	0.57055657336	0.528769181033	0.533472640129	0.705914356537	0.619448338933	0.681337483771	0.720344089142	0.631990888267	0.652144960285	0.702673626913	0.707343559427	0.754681043319	0.618864686976	0.663785877177	0.649458397297	0.679731666656	0.66365957439	0.690214456635	0.602152716757	0.647088039166	0.648757012336	0.633253820489	0.608299248651	0.750632153822	0.450599002278	0.649835554371	0.550158598215	0.72104535535	0.474982539646	0.70636609615	0.477731435126	0.529465630796	0.590223932556	0.634764048557	0.462552055543	0.532425708774	0.660470001772	0.634486368133	0.583539425444	0.500137421403	0.485221249494	0.531516496465	0.581139495197	0.521230302081	0.496358894045	0.489812766455	0.59314221138	0.503486859258	0.494199753394	0.539387075283	0.523348893498	0.496655734733	0.572695873294	0.515697289867	0.564673737776	0.698664049473	0.658555846034	0.484282373731	0.503506052664	0.573706093142	0.664794678821	0.647861818619	0.559857290179	0.546146793074	0.517139308008	0.570900783737	0.585496995619	0.522223109445	0.572263963227	0.650239091403	0.666048386144	0.726019990838	0.779031264094	0.735186928992	0.787290620275	0.69665926027	0.689961462154	0.594231296644	0.758281478927	0.626990097865	0.650672916665	0.613223880741	0.765902635898	0.699755676308	0.746229797118	0.680536442488	0.679778120813	0.654860590603	0.675634011065	0.581837428339	0.672440608983	0.668485110599	0.669485904404	0.619760583323	0.661540200691	0.511197350805	0.52282599401	0.762896218668	0.782522211588	0.663949004982	0.621682679913	0.735826814854	0.578418036916	0.671876155965	0.662726486635	0.60705936769	0.695821118949	0.683059561665	0.568456149502	0.57684662946	0.719102484598	0.472887546072	0.45694077301	0.560402069898	0.598119071272	0.459314336318	0.528382723554	0.528946378311	0.538179532125	0	0.509848519653	0.623498225619	0.496830079314	0.46243847027	0.444796446534	0.453957952176	0.461784669181	0.518732983585	0.489109127899	0.527084619188	0.511213681401	0.532448051241
T.CS.043	0.66646115203	0.620593353502	0.499992378041	0.574286272534	0.549707025935	0.61607241442	0.602504400328	0.567050171211	0.63431045364	0.595394338363	0.582344458927	0.548950426477	0.612122353044	0.602350401786	0.671588652849	0.676321954602	0.574488466766	0.732141569835	0.595550800374	0.499706651611	0.605015867977	0.607170948394	0.587748094592	0.585659058174	0.629156471201	0.522530178872	0.721187549506	0.678261209988	0.723833076493	0.593907476188	0.740495440691	0.509069493887	0.590296169524	0.681495417226	0.644043084877	0.645576235397	0.575432190469	0.51358514462	0.500815008865	0.680486172011	0.635842646045	0.637029129015	0.699093928922	0.572378356867	0.617721549504	0.66748587544	0.706129230722	0.749679567255	0.634553468068	0.644680632484	0.655964690521	0.665304487273	0.642419059215	0.670562209735	0.630217071127	0.627486221081	0.638062460292	0.61726793605	0.605825545649	0.709702206891	0.465308965936	0.601661618755	0.525768658896	0.685347396154	0.497120999274	0.614293907933	0.56705439964	0.463923986138	0.504957548002	0.621022442276	0.49911649761	0.550610845435	0.592288759785	0.61160252542	0.548114151718	0.570796620692	0.568346815373	0.588836411205	0.662143765291	0.550164306485	0.553014039199	0.499557823583	0.597735801679	0.552031368176	0.481701013821	0.577931026327	0.493817036254	0.568169049285	0.574079500024	0.507288950383	0.615749517628	0.661083659907	0.624042845741	0.548242215818	0.489134545198	0.591736530197	0.651785653003	0.646839651395	0.575859485228	0.596961848875	0.551106756679	0.584945965351	0.546376849768	0.548364152211	0.564557937483	0.621304302596	0.627227948529	0.699820743149	0.746811178672	0.706822636947	0.737106283802	0.678004120334	0.634801411386	0.606472132216	0.732959202607	0.63917629892	0.565028777674	0.594780931253	0.731319426498	0.635998849702	0.718778958828	0.63652571055	0.638850487751	0.645373246273	0.638708160988	0.608063848131	0.653333821763	0.628331911693	0.644660514984	0.576792618668	0.613831940349	0.535318142218	0.49318719301	0.714920661061	0.761892146696	0.643365633198	0.617076610448	0.728603206493	0.571647315612	0.654499597209	0.663472552792	0.612332106612	0.648951143432	0.637714745243	0.50053887827	0.517230463396	0.681298290553	0.507596904054	0.503817126063	0.535801616421	0.534421543336	0.474549005291	0.506452186234	0.481279430404	0.583291357638	0.509848519653	0	0.50399028044	0.488048832548	0.523191832044	0.531594098913	0.48256564296	0.491339325252	0.507825885978	0.470998818687	0.481840128531	0.493056451474	0.503225843281
T.CS.008	0.734897893353	0.691342967162	0.573898279435	0.618058929726	0.571738839604	0.66965463631	0.658558078573	0.58162999008	0.675627947096	0.658941824956	0.629418902764	0.600180740071	0.684785023821	0.595997197153	0.660878115565	0.613903865157	0.566907096676	0.697084746073	0.580302987288	0.457394974048	0.573500425375	0.633388696321	0.626943493185	0.622146271695	0.577155931414	0.535322273716	0.701784407692	0.684138484164	0.687990400791	0.632819882349	0.706861373072	0.519069414935	0.581576016325	0.629721980459	0.590255116188	0.621965249892	0.644261935255	0.520021987083	0.502327013271	0.616141728541	0.639712222671	0.586382744478	0.717149569777	0.555931211427	0.638813943981	0.662403028019	0.681121822273	0.724854738975	0.626563127267	0.615993218	0.635897919645	0.633149846571	0.654761319813	0.641682690538	0.628791100215	0.61894296031	0.624634697919	0.605154199497	0.584518356949	0.682380641943	0.523107268419	0.568753338161	0.585171491567	0.634915538195	0.569178122641	0.584447366507	0.655657777675	0.473675253165	0.466669194617	0.582754273641	0.585971280058	0.565908065448	0.56146653479	0.628837587028	0.520272802598	0.648603805735	0.624698062384	0.64079995822	0.72271878048	0.632429026073	0.621142575836	0.587892458288	0.628978809991	0.614399724309	0.523676017097	0.610623919716	0.527543626483	0.627430538028	0.551956104165	0.539314374534	0.667777160254	0.608599584705	0.629072774347	0.623676439547	0.556625627708	0.668973373483	0.6634110998	0.655788323394	0.623667637277	0.653183868373	0.596728206638	0.602537233708	0.586397399489	0.589099285816	0.626166089067	0.598041156493	0.592121774186	0.68526719368	0.683400244982	0.649291838048	0.720349533337	0.648502906739	0.592868545405	0.622677463468	0.720162362911	0.591243741074	0.539258740449	0.611347264875	0.673104024417	0.598587292927	0.669575625351	0.652846363288	0.588927935609	0.648652716245	0.588520786444	0.615342888606	0.625343707649	0.615982441647	0.57362861023	0.579544641808	0.594538794801	0.556414743742	0.527084715009	0.660401649865	0.719257921355	0.606605779884	0.611913373117	0.721114425489	0.518681641392	0.588559134711	0.639944136798	0.618391919682	0.62624371415	0.637903369223	0.491788629682	0.454670694065	0.65888888191	0.53654956369	0.588921501334	0.523350488419	0.479963322137	0.574171987206	0.526031821167	0.467666288808	0.650079545319	0.623498225619	0.50399028044	0	0.568668507967	0.622091729066	0.624630023837	0.537256172307	0.553872057552	0.579488126743	0.550368494428	0.542789806099	0.542430479985	0.553242446272
T.CS.055	0.621592454437	0.577531245963	0.507962536436	0.5458606773	0.538931397269	0.604686385495	0.58711156902	0.576174634048	0.632258745453	0.556356185403	0.555733816695	0.539242227706	0.592035914141	0.607918741027	0.662373043497	0.685125082235	0.577305908648	0.729614612141	0.568455026366	0.540482539853	0.634980362189	0.620861137356	0.601156304315	0.60459169868	0.620315354938	0.555140604905	0.719827516184	0.662040680618	0.726402080623	0.605192556712	0.735955329739	0.556806910013	0.575300975819	0.707423099434	0.622652508218	0.631431634839	0.588586762687	0.555505904587	0.551704065838	0.672085448651	0.607240864108	0.633767823919	0.688118988138	0.608407455792	0.60961338009	0.649520991457	0.682752401541	0.726948126932	0.609814490652	0.641454962145	0.635998378147	0.631531781029	0.649328288984	0.656973713465	0.588827370231	0.625324480499	0.597371305818	0.625630599244	0.586350414981	0.72058519023	0.491431624171	0.602184405909	0.544038848451	0.654303129244	0.526977010805	0.634289196624	0.559072228292	0.531375259312	0.557430257376	0.632542093791	0.492606332254	0.534133399209	0.605828996696	0.621462077933	0.565559312464	0.555027112437	0.536866746379	0.561051546019	0.633224857417	0.58356572081	0.559069340506	0.510407735142	0.592028065956	0.559910009416	0.476852903233	0.572006854317	0.526685787127	0.564584767628	0.551171931349	0.514362902446	0.595735693271	0.669393706524	0.614568952905	0.540683722599	0.53865462646	0.60706281438	0.632898735987	0.620541425818	0.569638924128	0.59096447746	0.55971758335	0.529147623793	0.578689878166	0.511671297965	0.549472003897	0.603869584262	0.613275086396	0.690035783088	0.737475891224	0.700557358575	0.751593462824	0.692037272303	0.649712267448	0.592315678054	0.731504239728	0.599656255365	0.627851268331	0.631364333974	0.7248832132	0.653406665412	0.706921413656	0.632050986099	0.641365473553	0.643146703264	0.647238550976	0.588694563292	0.628315533621	0.621269813295	0.624548337568	0.566405807187	0.623535822054	0.527072463065	0.536886196201	0.70537379758	0.75791113463	0.621808353966	0.606447148412	0.734275239537	0.573296149036	0.631067850687	0.634411280554	0.602757329556	0.658635041913	0.628607604692	0.547163829627	0.559765698775	0.680714258043	0.489126891442	0.519679016272	0.551497497201	0.585306264903	0.506998100085	0.520889523316	0.522501161548	0.553515536924	0.496830079314	0.488048832548	0.568668507967	0	0.537836889649	0.521841646445	0.4887545359	0.510701424235	0.54366304837	0.506389189537	0.52801015288	0.528946542936	0.516788125448
T.CS.095	0.608237505542	0.540938154935	0.418192586608	0.550898959135	0.537464600821	0.632551417734	0.529573825749	0.54658154376	0.691921512268	0.524555143634	0.496486578723	0.587214978246	0.483326994976	0.622723540943	0.702469643689	0.747155265885	0.583317460889	0.783764398844	0.641139146819	0.566784445668	0.694002894585	0.613765479881	0.621706135054	0.604246102651	0.69488491234	0.596527351358	0.79665228326	0.696429592188	0.775701517923	0.621434036228	0.776785138885	0.567180644096	0.61895866944	0.758695164856	0.696327388725	0.700621919729	0.570492314016	0.551208341397	0.570927809947	0.720651228138	0.635265937183	0.705642378323	0.747544540665	0.664691178432	0.665175484608	0.707415499069	0.732915056744	0.764741489328	0.650773413927	0.706777233314	0.683551572102	0.686680126073	0.683398673359	0.713869477581	0.612253881704	0.665947954969	0.670233869924	0.682150603547	0.628010461394	0.781420574871	0.454779023123	0.677480013342	0.576843418015	0.729401571659	0.48219521636	0.724605221663	0.468067149044	0.549744413424	0.58610451581	0.652012239179	0.499168024506	0.570222472443	0.672026520219	0.640279415886	0.591267312755	0.464157450973	0.482228638106	0.510544206673	0.573804807304	0.499057497676	0.476623426125	0.44442395578	0.604103864765	0.489686339763	0.48987724554	0.554030280633	0.528120820757	0.493148212641	0.568951751357	0.517423896415	0.579992072033	0.714383022387	0.667010186682	0.519678250036	0.50016240178	0.567182017672	0.691486208543	0.673952927223	0.582019749525	0.541812280593	0.530238649884	0.583821805603	0.613229793679	0.537401230267	0.567210582162	0.680946586597	0.692179592286	0.73549444248	0.786511881552	0.765620674024	0.804622191938	0.724492728	0.705259689589	0.59256457416	0.797181814116	0.651027818946	0.680217791504	0.630209876756	0.788036079234	0.725670764936	0.768067082306	0.684316722432	0.714597598392	0.691185821605	0.692335275262	0.591020640889	0.678099739856	0.695377987695	0.690587949242	0.620444466812	0.696063665426	0.545917254274	0.54834121646	0.770902106029	0.817477682009	0.691785688316	0.647041595228	0.757420797508	0.598328153691	0.695125308638	0.68836700017	0.641091737598	0.69768149973	0.692062973103	0.57684668707	0.599279238972	0.742005272995	0.521476262657	0.44225619455	0.574899126941	0.611671017695	0.463877810056	0.546255589816	0.525462184605	0.546031648505	0.46243847027	0.523191832044	0.622091729066	0.537836889649	0	0.410498820825	0.43789640123	0.476454779815	0.51322427237	0.509977978345	0.512105848163	0.515772115982	0.509101446547
