CS.257	CS.007	CS.280	L.005.M1	CS.277	CS.094	CS.037	CS.108	CS.016	CS.010	CS.295	L.033.M1	CS.011	L.022.M1	CS.105	CS.115	CS.229	CS.117	CS.064	CS.062	CS.161	CS.371.1	CS.040	CS.076	CS.388	CS.127	CS.066	CS.366	CS.382	CS.171	CS.126	CS.380	CS.125	CS.302	CS.213	CS.205	CS.292	CS.374	CS.282	CS.224	CS.128	CS.232	CS.236	CS.376	CS.378	CS.166	CS.147	CS.369	CS.214	CS.385	CS.389	CS.268	CS.183	CS.349	CS.372	CS.323	CS.348	CS.177	CS.148	CS.256	T.CS.014	T.CS.019	T.CS.046	T.CS.024	T.CS.023	T.CS.067	T.CS.012	T.CS.080	T.CS.038	T.CS.004	T.CS.069	T.CS.058	T.CS.007	T.CS.016	T.CS.020	T.CS.147	T.CS.144	T.CS.160	T.CS.139	T.CS.120	T.CS.123	T.CS.110	T.CS.106	T.CS.134	T.CS.156	T.CS.117	T.CS.118	T.CS.108	T.CS.119	T.CS.131	CS.082	CS.356	CS.088	CS.085	CS.103	L.024.M1	CS.006	CS.241	CS.238	CS.087	CS.242	CS.246	CS.237	CS.015	CS.110	CS.364	CS.165	CS.188	CS.164	CS.150	CS.347.0	CS.308.0	CS.228	CS.387	CS.304	CS.274	CS.336	CS.311	CS.363	CS.358	CS.223	CS.322	CS.112	CS.080	CS.361	CS.285	CS.319	CS.320	CS.227	CS.339	CS.152	CS.343	CS.321	CS.163	CS.194	CS.270	CS.255	CS.145	CS.326	CS.253	CS.262	CS.370	CS.390	CS.393	T.CS.031	T.CS.066	TFS.027	T.CS.026	T.CS.036	TFS.025	TFS.021	T.CS.045	T.CS.049	T.CS.008	T.CS.055	T.CS.064	TFS.020	TFS.022	T.CS.061	T.CS.109	T.CS.095	T.CS.141	T.CS.166	T.CS.142	T.CS.158	T.CS.151	T.CS.152	T.CS.157
CS.343	0.665737253071	0.635200399663	0.664365922501	0.666747138555	0.606835428081	0.655395277987	0.641716080154	0.700565052191	0.637243254236	0.740330985749	0.575460256519	0.652450087859	0.676628072077	0.698874980462	0.642603261872	0.652914074386	0.580688336181	0.655371996003	0.653600037459	0.646693669821	0.569335636889	0.5996571251	0.699181853071	0.619625464301	0.64997724924	0.565474016862	0.678463462726	0.534309256999	0.546089658561	0.658820181232	0.570490603616	0.619218365474	0.507250710087	0.589905751887	0.524332726757	0.517393129484	0.58966707686	0.545321760268	0.495633828635	0.555298489428	0.562995487235	0.626202825007	0.644404105624	0.502693152609	0.611660340002	0.595085955567	0.513891172051	0.65229982255	0.558793472228	0.564655885719	0.544239494025	0.590307889386	0.582381565239	0.564063633054	0.532358061111	0.522684054679	0.622788692082	0.526856002195	0.559550571557	0.520422889526	0.639476551635	0.631967704191	0.577551768559	0.604095524637	0.734217737635	0.61977480967	0.637408019272	0.585437589414	0.691966590991	0.583435735344	0.598878381151	0.635589498592	0.579694546904	0.612029248966	0.697462282148	0.693246879537	0.671354633143	0.676391220363	0.684045083712	0.621141902825	0.598032020794	0.680797792647	0.691569859131	0.640359096977	0.612222726332	0.626938316043	0.565375392827	0.692797606093	0.69783967667	0.644643064022	0.673486019036	0.629737228977	0.697829603893	0.665510672213	0.651236546695	0.664585080447	0.616720855959	0.680811775233	0.631265087916	0.641930285381	0.62714828147	0.629083079882	0.564338089379	0.689439901088	0.597037723491	0.575989241354	0.605789794259	0.597292454071	0.684450226764	0.576327869047	0.584771577546	0.608555220543	0.615437087728	0.526653901084	0.645085724825	0.534188180025	0.580223696888	0.641595881033	0.524129328823	0.596400369883	0.521738461644	0.497338103126	0.612183658263	0.576579593107	0.592706612016	0.601521241037	0.498451358848	0.506718562878	0.602778090514	0.589956642984	0.602216357905	0	0.62978175214	0.610102461515	0.556203206227	0.547649847926	0.521902951045	0.588608433354	0.518167876262	0.646886460816	0.567538885048	0.55646808384	0.527908060292	0.616145345727	0.627296950601	0.661540200691	0.652753587519	0.653730743525	0.659219864725	0.563085840918	0.621944548727	0.632966779915	0.540666062452	0.594538794801	0.623535822054	0.636213368056	0.66778725955	0.669505122906	0.598404072428	0.677515758584	0.696063665426	0.65941753648	0.600647041132	0.651683843736	0.627575659141	0.640654924991	0.632820983971	0.646769578828
CS.321	0.582821952672	0.51596391915	0.547670078654	0.507640628692	0.56973001322	0.58887942626	0.680606399504	0.621056109912	0.553109976975	0.706667188314	0.559506083773	0.561192951797	0.580129735735	0.604784791153	0.517106244618	0.678302325325	0.626610562133	0.560517086273	0.575704720687	0.521163923043	0.657360378088	0.540156434444	0.574803208591	0.658422868921	0.650089360887	0.522840356693	0.54851769664	0.688456945632	0.470289385313	0.574334070192	0.505710698232	0.523026884411	0.626694323907	0.704763016223	0.631256722556	0.666798634374	0.615867625792	0.638919692215	0.650991959602	0.733533236736	0.542467190135	0.569558084957	0.679890010623	0.635791527404	0.643486654301	0.685508697002	0.642782123558	0.741076804526	0.606025041017	0.624064451012	0.630260053534	0.672311123766	0.719547285301	0.628818073644	0.634146343788	0.616996617433	0.633713747981	0.652935854986	0.684377045871	0.668376148306	0.547697951316	0.592188080012	0.602686972859	0.5412662056	0.732674636478	0.48339111165	0.658826969551	0.588090051577	0.618160869066	0.526979184076	0.553959262058	0.533173389984	0.626683257454	0.549854483535	0.594935129855	0.527741146155	0.522801478617	0.573248078314	0.5428590854	0.533548944953	0.514879052445	0.575509872129	0.554908304774	0.505455077911	0.478796615038	0.516638920087	0.603972722156	0.572313911675	0.634280570347	0.523186278713	0.581314262419	0.661086793306	0.591116680117	0.590961131654	0.590779018993	0.543716715253	0.522878808736	0.521338036756	0.538940600736	0.545868989268	0.520427280163	0.509211381954	0.642885537489	0.581733077404	0.639378099637	0.689440108289	0.636560756351	0.582329323468	0.710437074119	0.601518350107	0.671209565996	0.660764763701	0.597323228416	0.569437069993	0.682459403827	0.631152091763	0.556894692946	0.551425552239	0.628514438664	0.737508235451	0.639164456714	0.657438978311	0.62638222421	0.565171001872	0.621484518886	0.702364363417	0.620134117314	0.585680444888	0.751917780569	0.567579974271	0.511552080184	0.62978175214	0	0.604594936312	0.712241276174	0.651517265983	0.607618354134	0.540168400494	0.619334564783	0.711029336959	0.662652170436	0.62859286643	0.626140582357	0.62998543697	0.533207804081	0.52282599401	0.509978021477	0.720454058434	0.571402447437	0.517758871037	0.551597710867	0.503914820867	0.641289556575	0.527084715009	0.536886196201	0.50535994277	0.528566711777	0.538318739278	0.543137208927	0.531568515651	0.54834121646	0.52786553851	0.491379923176	0.527480165506	0.470614782652	0.510256592694	0.4986244074	0.53331786873
CS.163	0.612099132449	0.650674663718	0.67791615382	0.691526483151	0.621603845942	0.64160218117	0.626592586088	0.626054485675	0.598624495691	0.628939177356	0.629630819502	0.619345830093	0.614671155925	0.670886936581	0.619953405293	0.548630094397	0.56857390516	0.577130952772	0.565554226451	0.577636808449	0.530422863571	0.605770486699	0.617061643193	0.528081405733	0.643448495199	0.590380015515	0.60676689714	0.632082647337	0.630872944201	0.562818346006	0.609283521587	0.658308705623	0.592245890882	0.627054541431	0.60649410174	0.638072943171	0.561792092003	0.605204452473	0.606385493289	0.666124364968	0.621515016322	0.547164237833	0.585121529404	0.580676253435	0.589537489956	0.652778658026	0.592936268801	0.613779496597	0.589416765886	0.60093981914	0.60396165764	0.61521400144	0.637174370625	0.618901195218	0.631208542831	0.617996216531	0.631311395788	0.639854543668	0.637211105431	0.630204285918	0.611880887859	0.596712904127	0.602374717784	0.598815533838	0.674162333445	0.626866215153	0.667595095766	0.654396521009	0.663768096314	0.62041723128	0.631982965763	0.629072503656	0.614039493913	0.60789138294	0.68525166868	0.705089842985	0.683985503157	0.683932120149	0.697413454103	0.628557463648	0.633819008086	0.657215188915	0.710408219561	0.652701689167	0.635126522642	0.654454536177	0.631567383863	0.70118216821	0.665942357332	0.660599692763	0.578019774242	0.634176761987	0.636453501839	0.578925511198	0.576366962249	0.675735066507	0.57586426007	0.669450132728	0.612357363893	0.576296899199	0.627869755957	0.60553678192	0.501388565908	0.659721027129	0.576861425278	0.606881656478	0.590132366133	0.614814646128	0.537455243639	0.586143916558	0.589616749481	0.541442223416	0.508346791492	0.596251397878	0.61778801344	0.61822577701	0.592035621947	0.583830535076	0.580626162647	0.669377351703	0.592087890306	0.622273850099	0.51199368733	0.545572698035	0.582636502366	0.57024652525	0.620833078956	0.602491796819	0.644692418588	0.604720418006	0.620705882353	0.610102461515	0.604594936312	0	0.6742532832	0.6156300796	0.614077230166	0.604352741943	0.597408348925	0.619140693268	0.642899985722	0.61024743796	0.615216997097	0.60564063605	0.6389515394	0.654860590603	0.651817127606	0.673706623173	0.606772845108	0.621425295905	0.643239428597	0.621113804709	0.632681178728	0.648652716245	0.643146703264	0.651434838716	0.671374367568	0.668343410475	0.642068357918	0.676664214554	0.691185821605	0.685638704445	0.637017047003	0.6743076515	0.644745040373	0.670444902124	0.620700257702	0.644424120741
CS.194	0.735340631457	0.723213718306	0.75382051263	0.750748882668	0.678860535518	0.721033248542	0.701943295624	0.794081890016	0.72573043505	0.764107525742	0.689281130061	0.733234210835	0.755786391839	0.787955389927	0.729525549794	0.665633817004	0.627232609867	0.716812202071	0.752853780199	0.7306264774	0.623561965979	0.643861189887	0.76279202434	0.638171944893	0.638881015727	0.653230967642	0.731443600398	0.540398964661	0.648572615818	0.753887177966	0.671321621697	0.726303939213	0.5570387202	0.608149620478	0.547701740918	0.507861384942	0.645699243688	0.605476935323	0.567595599204	0.576944841641	0.67424967731	0.724333449168	0.734205337118	0.601312390504	0.656431325666	0.622756593941	0.552774161102	0.619661288706	0.64421104819	0.640803345225	0.614428005382	0.680329761679	0.600507522217	0.642244432016	0.638146594418	0.617992528519	0.68953781447	0.586834669443	0.592181980468	0.556146359455	0.740505548605	0.687172029612	0.628540204252	0.679683934515	0.691195689422	0.696717179466	0.646026115799	0.63704732244	0.770810571726	0.656801310387	0.66191433637	0.703568371017	0.625674832702	0.681161579936	0.779826380236	0.775929412378	0.753265594398	0.761492483456	0.770808847531	0.710088117364	0.698363735966	0.759450675237	0.7827064725	0.732146441748	0.741587119859	0.729946365864	0.652605304653	0.778807818323	0.779297678316	0.73091204741	0.757139879461	0.659842786682	0.751119527204	0.744270246016	0.735864072038	0.750687496911	0.717102830365	0.766123621092	0.706434294586	0.73070163949	0.725459241991	0.705773632589	0.643350312405	0.781585822764	0.616147706215	0.619708288764	0.637820351954	0.639106254405	0.702730454998	0.638914542458	0.608418026284	0.67062079005	0.661154457572	0.622557177096	0.709806678836	0.535372620651	0.659614481415	0.710233659666	0.589881887139	0.481102659605	0.576798177436	0.509208175665	0.631716243646	0.67905429885	0.631127863618	0.612019684917	0.600205987339	0.59254941576	0.583473003168	0.635948056905	0.713830111131	0.556203206227	0.712241276174	0.6742532832	0	0.574478584912	0.620113945543	0.676553186569	0.594808437015	0.591673272793	0.595115008702	0.606785937606	0.627261568442	0.674254415783	0.710888103487	0.762896218668	0.721035906987	0.586611329282	0.758341242283	0.662995191612	0.693900724822	0.717990278314	0.583169377232	0.660401649865	0.70537379758	0.720997711514	0.755034167896	0.756043707711	0.685472855757	0.771462837454	0.770902106029	0.730110033616	0.723852458663	0.72646567278	0.734104692567	0.724835640685	0.725806056678	0.740682570958
CS.270	0.673156712256	0.636336881561	0.672385334812	0.686525249642	0.587222210212	0.695670079916	0.651136197964	0.693527965942	0.656417443786	0.706609288239	0.61485757434	0.663337393206	0.665457467816	0.687938807284	0.630858727556	0.634097045345	0.54956911872	0.668411142539	0.648718246777	0.62938529363	0.586449599411	0.57394510278	0.669137922055	0.598694328438	0.662858418355	0.536018678619	0.686396989137	0.588593667944	0.595788857199	0.672894082599	0.560792903505	0.619631955826	0.511365003599	0.617984222298	0.54767136691	0.573930889421	0.522327798823	0.567088970053	0.536506763429	0.649328334164	0.547295261466	0.584449945761	0.662389345033	0.515464649221	0.621300259198	0.503320525275	0.513433041631	0.516691492543	0.513103294413	0.50530254807	0.526114038089	0.531902404614	0.560974164664	0.49744317128	0.46856897816	0.482655681273	0.549440726036	0.55011875957	0.489362909456	0.487194664725	0.621937791833	0.600655308344	0.570353906651	0.588581471467	0.697914799465	0.63340800041	0.632957925335	0.58603467478	0.673551292449	0.598125047752	0.589815495462	0.612747497535	0.608989313809	0.570778712588	0.689656513431	0.688517599532	0.66831154309	0.666718232873	0.682900566304	0.630721991254	0.616259580027	0.660792943851	0.688652324431	0.647632252822	0.649474043889	0.642378151259	0.559888262316	0.68009856308	0.69244356751	0.646936317759	0.646997153476	0.643846156697	0.705484795714	0.651799279715	0.621316151941	0.678309560261	0.645345648825	0.687674781183	0.654969873276	0.679573484639	0.627281284092	0.613192703207	0.595088410159	0.700064417087	0.57454396662	0.605952808769	0.618953044906	0.608457278895	0.701512077555	0.545406233761	0.594032149857	0.634644389107	0.626783469765	0.535119030816	0.627791176559	0.555130978312	0.554682667886	0.634656531471	0.50457506276	0.602975266844	0.510541809768	0.497355021019	0.555134733644	0.586297464869	0.578026224015	0.612694577876	0.519682672025	0.513405224731	0.653098869226	0.606431228216	0.575927984523	0.547649847926	0.651517265983	0.6156300796	0.574478584912	0	0.493647234418	0.550330459152	0.522160041021	0.593378714191	0.523215796001	0.493698903269	0.508799371168	0.607039402009	0.638809786035	0.662726486635	0.665987286731	0.599227304896	0.655299746234	0.607890844942	0.652306398364	0.656212435962	0.573332695523	0.639944136798	0.634411280554	0.622023946593	0.643293957462	0.646008593012	0.620277350851	0.674272232285	0.68836700017	0.665778898891	0.629260332373	0.670839443315	0.637635086779	0.649084418486	0.636227265831	0.646811533399
CS.255	0.63594375857	0.60910202022	0.618084880735	0.643211384456	0.551463980764	0.678336651516	0.636994868576	0.634953383515	0.614726066194	0.718507978108	0.593657354042	0.656069551725	0.593199015182	0.621926287958	0.597702067078	0.638843307836	0.568038163271	0.642554142617	0.608010861873	0.59415771082	0.583454610503	0.588321495089	0.659663335743	0.612021289061	0.695192561232	0.527490819682	0.668039443022	0.588781572618	0.568926748607	0.633716436969	0.515626644049	0.553093760689	0.530768442891	0.648381073294	0.56826503468	0.583800090098	0.544850763623	0.541737842007	0.537766360658	0.66270322833	0.534977764558	0.574606756187	0.679376773704	0.508852315564	0.628781090926	0.558995745217	0.509681908413	0.613282784398	0.54527890318	0.510999399254	0.513306965749	0.556684633892	0.561585737174	0.489862803435	0.479032194551	0.465209545333	0.51067671212	0.536521705478	0.562462867158	0.499586824418	0.593197946788	0.624892084651	0.555025574152	0.540826502728	0.736497561103	0.600499926139	0.669639117366	0.619713044542	0.581062318951	0.566845441881	0.560899713613	0.571018527779	0.607356958719	0.54967645229	0.635675917831	0.622087254811	0.628177081602	0.587486621847	0.610404969521	0.582162631751	0.579268811826	0.609058870783	0.630832751418	0.613078770012	0.59275223527	0.580431289861	0.513723991299	0.601022223128	0.60615810815	0.567544220687	0.60718777006	0.679652938795	0.700520566625	0.576831652599	0.578251093827	0.650496980445	0.594207707827	0.648570563105	0.612229240674	0.654911212033	0.571045935884	0.55725220635	0.586756254558	0.670529489507	0.58377161154	0.619280246117	0.649090972379	0.61394936539	0.715859613163	0.52961973796	0.567864290483	0.643531250276	0.606045642496	0.519597095227	0.664127773755	0.554920475157	0.554124851576	0.630781913642	0.506167650638	0.650604258501	0.538494129034	0.50792766541	0.582320649056	0.563123518603	0.608038772445	0.631837225339	0.506622293875	0.50011365135	0.666867376078	0.614900910156	0.537058669056	0.521902951045	0.607618354134	0.614077230166	0.620113945543	0.493647234418	0	0.506747368308	0.502371767686	0.628573617417	0.545677399602	0.525760741523	0.528664259645	0.612935551451	0.594111712375	0.60705936769	0.623914411722	0.635034816556	0.589132581154	0.587848082405	0.626459832076	0.628209488753	0.559432877067	0.618391919682	0.602757329556	0.585878117883	0.589082713745	0.602190293916	0.603021319781	0.612599738596	0.641091737598	0.641782166011	0.584379863214	0.658736585777	0.561784554192	0.621278297616	0.592729489974	0.613239277981
CS.145	0.653776816168	0.532828653831	0.585169449734	0.601397742644	0.558698228567	0.625220480496	0.642172852496	0.655851877472	0.60407462197	0.736178615085	0.526581623558	0.604492497451	0.594894076309	0.628628794954	0.550924740866	0.657855364936	0.545425218823	0.623777940037	0.601221991657	0.567898368681	0.597210579822	0.544292636863	0.627121689663	0.634093213334	0.671415025554	0.490734927532	0.632787156762	0.653121370594	0.483971043134	0.635278466023	0.445022937173	0.508882390126	0.534400521629	0.671897441319	0.613368573361	0.608411231535	0.553953850192	0.571923866224	0.583254806946	0.701975262436	0.4956959608	0.56438302526	0.684031876375	0.563996941432	0.67103232461	0.564693146165	0.558182633471	0.656371528152	0.545959097382	0.501059846312	0.547306699602	0.594600435529	0.645193205634	0.48938233888	0.516577611455	0.473894699235	0.515354164266	0.59831029963	0.613846724917	0.554888579114	0.586107706113	0.580024713217	0.525361240282	0.49324228326	0.703692558575	0.514923571283	0.613465919724	0.578294737973	0.623304446812	0.508983997644	0.502535186102	0.531641982143	0.597695618559	0.505487226126	0.646017245966	0.595369495953	0.59479740143	0.574813863899	0.578044509195	0.516598429544	0.544009426553	0.593624625983	0.587464095301	0.552910863287	0.523130951467	0.547196222038	0.517556859146	0.580458025356	0.643727148966	0.516302155462	0.589003877836	0.662001485026	0.671248405084	0.611952322351	0.608685037054	0.602382098639	0.570973184452	0.597371569248	0.581121009863	0.616907248697	0.543021995091	0.533346514736	0.623332824913	0.654334498453	0.638465857794	0.627609829543	0.636163641901	0.569158804414	0.723290432017	0.562838157604	0.62727902845	0.64486778925	0.618967166076	0.480913271272	0.655342450237	0.571825309121	0.531690905803	0.558413889281	0.55345107156	0.675951700605	0.534301803758	0.570393783839	0.61240436264	0.583395887566	0.566817730052	0.661549865491	0.517463999687	0.525808887712	0.734188170356	0.60794158881	0.452569062419	0.588608433354	0.540168400494	0.604352741943	0.676553186569	0.550330459152	0.506747368308	0	0.54088868561	0.697381874302	0.584352100085	0.501652712478	0.544835740441	0.589265220136	0.559212313283	0.578418036916	0.515691632865	0.671625677558	0.617836290581	0.512471412936	0.571122924865	0.554455686154	0.582693189201	0.518681641392	0.573296149036	0.541107065776	0.549477238051	0.544238703353	0.518606104172	0.553619586805	0.598328153691	0.62079017831	0.516131348569	0.595541216449	0.503938987528	0.549935932416	0.541952170486	0.598631427353
CS.326	0.638374842827	0.628710488623	0.63799138223	0.65134385365	0.579034695677	0.665707245144	0.644548781508	0.643846218538	0.617308767954	0.710977709243	0.599013835031	0.626037401357	0.597106343243	0.626651667938	0.602860337722	0.600455704994	0.581671170548	0.615864575282	0.636374005768	0.603879240226	0.56684841204	0.603748254837	0.654566486039	0.58388996828	0.649006111352	0.536409548286	0.648109979744	0.589361733191	0.571630535053	0.641906182971	0.538313315108	0.589187695188	0.479541553959	0.624573274502	0.566911793833	0.577714192053	0.547706320025	0.549970112145	0.521720031764	0.648461528025	0.556120031797	0.58463791583	0.652217949218	0.52270433209	0.609051332234	0.568247029743	0.48010724909	0.612995178475	0.535580725061	0.534810250252	0.525907542085	0.595643651086	0.607485272742	0.52869293421	0.530436678053	0.518722478041	0.549428123055	0.57344039907	0.561421973193	0.545218833357	0.607472878498	0.614180611416	0.5258145001	0.586027011745	0.705220030995	0.603472377268	0.640241557564	0.583786972836	0.644304621168	0.545666900246	0.577484917644	0.5771832583	0.578069687892	0.569583557761	0.650627054912	0.644536017188	0.631383269773	0.607440368764	0.633569756902	0.604381041256	0.574826425778	0.608615799256	0.636507732001	0.616198524576	0.593338840223	0.567295939911	0.517176360101	0.636003396384	0.626427406971	0.595398975085	0.599255980622	0.63491332127	0.703722089967	0.598530393905	0.621294835773	0.643682061699	0.593215143529	0.640337280107	0.605491695233	0.634752133225	0.585635849398	0.568298148746	0.574383479182	0.676085431178	0.601064236801	0.58155578393	0.641484302653	0.598378007639	0.700705480468	0.523001884492	0.596024781644	0.58929679129	0.601868743992	0.512079031808	0.640549614154	0.553870506307	0.567547379492	0.620167886751	0.519480689908	0.626286017563	0.525837171687	0.543620907814	0.586351962662	0.560590619421	0.600344486005	0.607316470173	0.508426523812	0.507568186627	0.657113271439	0.591546140462	0.574598026794	0.518167876262	0.619334564783	0.597408348925	0.594808437015	0.522160041021	0.502371767686	0.54088868561	0	0.58704215071	0.531909380129	0.541353287741	0.537496725438	0.62393139329	0.59858144549	0.621682679913	0.622955306943	0.60980387723	0.610550265034	0.575507523681	0.624472807285	0.637895858423	0.555294795507	0.611913373117	0.606447148412	0.602737177607	0.612198171094	0.609479123443	0.611161039847	0.607421907826	0.647041595228	0.655518198768	0.580385327218	0.642031682598	0.583635327303	0.621406292833	0.587957796221	0.619913670582
CS.253	0.702532078021	0.748459047354	0.753098372429	0.76676564922	0.676458175407	0.751593280515	0.7169276946	0.732181433534	0.719836460814	0.709458877554	0.70844205139	0.69844000747	0.718093623597	0.759619425135	0.7291730326	0.619341453584	0.665105352025	0.690722994189	0.721881421172	0.705865108601	0.62567600862	0.670700000671	0.726770807954	0.632495747667	0.688543022068	0.670903943194	0.698300292207	0.624021659986	0.686515888861	0.709934661198	0.673851172643	0.734456038434	0.591854153281	0.615200676259	0.593927140635	0.605419171078	0.648592736037	0.608035662525	0.642595171729	0.648255909349	0.690567547829	0.675007964409	0.684389533247	0.606527081536	0.511180193812	0.620087428749	0.572667181189	0.577576525754	0.613637582726	0.654321541616	0.581222305507	0.643208505064	0.577001367933	0.653541813663	0.640802779645	0.647450541808	0.693342383409	0.578778643093	0.621631902038	0.619387853315	0.708056238168	0.682090333608	0.652850546174	0.695170440386	0.667105542812	0.725372313124	0.654298368145	0.683456340686	0.750059153704	0.687007663863	0.703012608758	0.697467044774	0.662001327469	0.671844179349	0.754334022234	0.762530406888	0.769996652179	0.749921874354	0.768562317267	0.731012856123	0.70997950107	0.744948753655	0.77475705599	0.73199877589	0.734724273967	0.725821328931	0.67744177666	0.76753484886	0.753399656882	0.738424959549	0.717024811544	0.647670767627	0.719914271551	0.696800373553	0.672388148864	0.738118176357	0.704081200882	0.757337232197	0.70612276181	0.699530028944	0.714693298374	0.699800134362	0.637639535593	0.783233189302	0.638788591317	0.60341726915	0.628611772748	0.648884455055	0.662336028353	0.624362695448	0.635015422436	0.634556199947	0.630078930466	0.645789009175	0.666601814883	0.600184267851	0.660519893987	0.69267718743	0.598028070049	0.597740085416	0.61939127263	0.603788906862	0.62407966209	0.661719270709	0.636299393292	0.619259039213	0.654587884029	0.632619696271	0.630788547695	0.652194522167	0.720171666537	0.646886460816	0.711029336959	0.619140693268	0.591673272793	0.593378714191	0.628573617417	0.697381874302	0.58704215071	0	0.606320060003	0.646147988905	0.651179599114	0.670629596187	0.713504716237	0.735826814854	0.746036929814	0.624106288952	0.705963139587	0.700366158706	0.728578192309	0.715527306933	0.660513452651	0.721114425489	0.734275239537	0.720674027413	0.739163250627	0.745667907668	0.712886275864	0.757516472421	0.757420797508	0.745053483786	0.738287653872	0.744940471813	0.73742334217	0.747898824276	0.70166843539	0.721185223461
CS.262	0.659313680397	0.639897190363	0.684852840419	0.691202929228	0.580975179464	0.659390828302	0.593486733619	0.713799002089	0.637807815075	0.682007728795	0.633194181817	0.612715903516	0.678782529494	0.702838630589	0.65416465774	0.637724717439	0.583820300931	0.640542053805	0.67448263991	0.62489207099	0.587764327489	0.566868166702	0.680785110439	0.605337898596	0.664937249823	0.586014890259	0.64317253134	0.60775626765	0.581657884898	0.690132705657	0.589224053919	0.604927633085	0.556041014662	0.594616940778	0.557415791384	0.604831565215	0.584746589647	0.577648468128	0.601867235635	0.653320271412	0.577270264598	0.659888418954	0.6799206684	0.53222310164	0.619752591543	0.575393524827	0.529489176708	0.619425265067	0.588975877879	0.584326476583	0.559272475109	0.628355202624	0.602697243166	0.545079640115	0.546074047157	0.560841243221	0.595028562107	0.541882208481	0.5873290645	0.551717882608	0.662639976637	0.616169006833	0.568960452154	0.598635133297	0.666829982541	0.630942140199	0.607475547079	0.553504907657	0.687663419792	0.587722390431	0.620035842612	0.616791226245	0.572718892391	0.591320417469	0.697787510006	0.691269919891	0.678696756091	0.677844098588	0.697329497726	0.62611178411	0.624861773783	0.666459714064	0.699199167696	0.655865635226	0.66631414378	0.651926813444	0.531737627732	0.690101064942	0.697928628498	0.648336549755	0.681309660086	0.640125757059	0.663737346553	0.649592292965	0.643324471082	0.672956044664	0.638897890515	0.685063361321	0.634962048139	0.657020862247	0.631223592371	0.652900958932	0.611776108669	0.691130364381	0.609316595716	0.615443942792	0.630982573117	0.625492896246	0.691415520121	0.573167278545	0.584198238512	0.601485235946	0.619513077597	0.536972173717	0.674282634729	0.558216715269	0.583588465236	0.616383373422	0.53783942111	0.592573102205	0.573838657912	0.548990385926	0.586887075976	0.597690966429	0.602886657536	0.62695312311	0.528655149612	0.548219669387	0.673936170994	0.588757722225	0.621783561445	0.567538885048	0.662652170436	0.642899985722	0.595115008702	0.523215796001	0.545677399602	0.584352100085	0.531909380129	0.606320060003	0	0.518613504694	0.586016348755	0.618891016165	0.613061705	0.671876155965	0.62482686689	0.578642406849	0.65024813326	0.586191055603	0.616000916851	0.634011779959	0.536246229496	0.588559134711	0.631067850687	0.587820889201	0.66794957043	0.675721305106	0.616155660893	0.689574207882	0.695125308638	0.64425151287	0.654778809899	0.650834516842	0.665410756331	0.64319152908	0.641350564936	0.651565022191
CS.370	0.673956583745	0.624850082562	0.66959556546	0.686355730364	0.597320329243	0.685389182679	0.605952250833	0.684903895609	0.621986977534	0.724604595917	0.568335803528	0.663423519219	0.648874803486	0.68751633618	0.609135489762	0.601438980952	0.537794838495	0.638959859661	0.637413522619	0.647285936091	0.594636832083	0.584606542469	0.660273476769	0.623183243351	0.700627520331	0.553134661154	0.670405739083	0.599275881537	0.562847676877	0.664340076516	0.556825053337	0.573639616994	0.524145759981	0.659840410044	0.553050894876	0.598910777087	0.546128983121	0.571147483263	0.560833385565	0.683566171127	0.511870138529	0.588393752175	0.640230550474	0.529042644829	0.650667515088	0.495039186838	0.526378668899	0.584384029472	0.562875086478	0.471719041576	0.531843922003	0.543072070911	0.55134318734	0.462065228699	0.444749209866	0.455206122149	0.505388450306	0.56092351759	0.560477099752	0.481626556839	0.621786060606	0.630776498972	0.570467000902	0.551656418166	0.715706173526	0.63772380446	0.660244749329	0.589589200219	0.663746746101	0.589054508728	0.579398717244	0.577084965122	0.61872066076	0.544875410117	0.701921739379	0.68645619477	0.660399513664	0.651789017003	0.673602806677	0.606344580929	0.614281638394	0.655492347805	0.685966300022	0.652724353411	0.66126344907	0.661966676985	0.556131549449	0.679345930322	0.683510451349	0.617665830966	0.638099024751	0.698375536751	0.708183046051	0.633364240572	0.621695152053	0.696365267385	0.651894851705	0.666687539057	0.629291108522	0.665517574976	0.627107237304	0.604537418956	0.6000950804	0.702565673797	0.592473629447	0.611749204351	0.655504831871	0.620818358723	0.704167472488	0.579180553172	0.62252753836	0.641804702339	0.585871435844	0.520116767056	0.651243060159	0.600102411061	0.557480585158	0.62659143653	0.491263775755	0.633013117298	0.520053089826	0.504125084644	0.587142391692	0.586020947658	0.596635086674	0.622417481433	0.497239731906	0.517170356655	0.690864876142	0.63147067388	0.550039433647	0.55646808384	0.62859286643	0.61024743796	0.606785937606	0.493698903269	0.525760741523	0.501652712478	0.541353287741	0.646147988905	0.518613504694	0	0.507430128286	0.557964062247	0.620801849096	0.663949004982	0.616780129308	0.632873339971	0.653671846735	0.601961893092	0.638333007736	0.654520642043	0.58370981728	0.606605779884	0.621808353966	0.596275387625	0.656178865753	0.639380668118	0.57468917216	0.672523049694	0.691785688316	0.676293500383	0.618765844233	0.681645088207	0.635704098793	0.653993727132	0.639212015652	0.679900705502
