CS.098	L.035.M1	CS.357	CS.261	CS.091	CS.265	CS.084	CS.003	L.031.M1	CS.217	CS.143	L.011.M1	L.005.M1	CS.296	CS.019	CS.381	CS.161	CS.229	CS.155	CS.171	CS.115	CS.050	CS.056	CS.154	CS.063	CS.137	CS.367	CS.062	CS.073	CS.366	CS.041	CS.232	CS.292	CS.213	CS.378	CS.203	CS.128	CS.224	CS.282	CS.125	CS.136	CS.374	CS.205	CS.380	CS.302	CS.268	CS.148	CS.349	CS.166	CS.395	CS.386	CS.178	CS.214	CS.385	CS.369	CS.181	CS.359	CS.254	CS.177	CS.323	T.CS.004	T.CS.089	T.CS.038	T.CS.014	T.CS.025	T.CS.023	T.CS.029	T.CS.085	T.CS.079	T.CS.040	T.CS.062	T.CS.067	T.CS.046	T.CS.050	T.CS.057	T.CS.128	T.CS.104	T.CS.132	T.CS.131	T.CS.115	T.CS.112	T.CS.139	T.CS.110	T.CS.106	T.CS.126	T.CS.118	T.CS.156	T.CS.147	T.CS.108	T.CS.122	CS.015	CS.356	CS.082	CS.246	CS.241	L.024.M1	CS.088	CS.237	CS.006	CS.085	CS.238	L.034.M1	CS.103	CS.242	CS.110	CS.150	CS.188	CS.358	CS.387	CS.308.0	CS.151	CS.338	CS.191	CS.311	CS.233	CS.189	CS.165	CS.212	CS.164	CS.330	CS.320	CS.318	CS.322	CS.112	CS.331	CS.285	CS.339	CS.361	CS.202	CS.152	CS.158	CS.321	CS.223	CS.163	CS.343	CS.253	CS.370	CS.326	CS.145	CS.255	CS.390	CS.270	CS.393	CS.262	T.CS.043	TFS.022	T.CS.055	T.CS.066	T.CS.008	T.CS.049	TFS.025	T.CS.026	TFS.021	T.CS.031	T.CS.045	TFS.027	T.CS.036	T.CS.061	TFS.020	T.CS.151	T.CS.157	T.CS.142	T.CS.109	T.CS.141	T.CS.166	T.CS.158	T.CS.152	T.CS.095
CS.318	0.687776215423	0.551692522509	0.633985445963	0.652424802453	0.588031831924	0.680688670659	0.666654605834	0.688103314178	0.625964995845	0.670877071492	0.61525350748	0.611988605332	0.681181878438	0.654349625736	0.635396963168	0.571555460508	0.537526340703	0.525718133875	0.548791298947	0.650613155991	0.62310871969	0.667650425555	0.561897986495	0.652424175588	0.602393560323	0.563228468375	0.593306494666	0.639243389123	0.664122231271	0.519400906495	0.607394388372	0.601669380598	0.544100367129	0.475984179887	0.616230008739	0.597573750913	0.531414230607	0.620767676361	0.443730217451	0.484210757331	0.538739572018	0.517881888762	0.488963710088	0.603159342984	0.582544067095	0.591997082262	0.551299793096	0.510922458672	0.540577861267	0.555953481677	0.604691729908	0.607802789819	0.547088382094	0.504809819393	0.578907300966	0.514205490984	0.593850805702	0.499013299466	0.553226906232	0.47376824118	0.548616204684	0.570923667108	0.684573130473	0.597951643528	0.586575319867	0.703238412475	0.606255961125	0.597225494835	0.526118008797	0.65436712322	0.631241830627	0.593654990972	0.526950264625	0.619790593431	0.60532429899	0.622648839829	0.68451817254	0.670552977504	0.63990607007	0.687852993138	0.601452842312	0.673510474365	0.667955729729	0.695765668926	0.605475836379	0.528579777499	0.630776316819	0.688961692495	0.693631678168	0.616253904318	0.707980243895	0.645857377695	0.646857331085	0.611593370608	0.680638550333	0.686326521581	0.692769249083	0.559483872429	0.623383836132	0.64098597681	0.64231337814	0.609123012161	0.641615310205	0.638233062326	0.591255220967	0.554874603718	0.591613440542	0.56023860063	0.49181731841	0.589056176227	0.56842500289	0.543433779402	0.646266765122	0.62102196568	0.666818417974	0.591869999771	0.60953474618	0.605319121043	0.688504152776	0.511592103969	0.461800584716	0	0.462201104679	0.557786818604	0.50860893808	0.54838012595	0.581509906043	0.569852263095	0.645992295295	0.580267322477	0.576904477698	0.604465072629	0.496420517123	0.586673331388	0.47833167163	0.622754627166	0.520182541581	0.515482305307	0.543066765207	0.506888640674	0.509685830979	0.501878701101	0.623283933419	0.551869300722	0.644660514984	0.652284732002	0.624548337568	0.669485904404	0.57362861023	0.520449078225	0.548065343738	0.629170618078	0.624289440803	0.64024162722	0.627780368333	0.621537590351	0.654382210019	0.569837033573	0.647791115028	0.649949519095	0.66902103327	0.65870268842	0.661553804669	0.6841832153	0.619847217307	0.624357654102	0.630437826499	0.690587949242
CS.322	0.706928681571	0.579764027763	0.669383156278	0.676978940658	0.61093121022	0.695330817391	0.696855760825	0.722462387821	0.672630632564	0.698719049804	0.653753700682	0.657533497019	0.697775806925	0.694833852154	0.659082298322	0.609611324999	0.56178177805	0.565607439645	0.615979614475	0.696675154378	0.634192187427	0.668751927217	0.586511324371	0.641784681072	0.660396963135	0.621617885494	0.595198937527	0.664662538512	0.69837806357	0.54975828655	0.616793695597	0.632526443548	0.56419129984	0.514616395468	0.622961469496	0.633008636918	0.550594415454	0.606035645886	0.504767368351	0.514226924329	0.579163358197	0.543494405572	0.534328929119	0.648819477104	0.626042393746	0.580350588417	0.511074782824	0.542859707029	0.537927203324	0.553376112034	0.606374745721	0.586283247779	0.573007425234	0.53588714877	0.552631301905	0.52793599338	0.609358332331	0.498252180146	0.511472121713	0.515996110931	0.591267278246	0.610925735059	0.712229864246	0.657743859037	0.624072753164	0.70877252673	0.62037380707	0.645165783621	0.54190710199	0.688938157916	0.671572789027	0.639563958003	0.565387816943	0.665514845953	0.591021684577	0.655275155128	0.713400000442	0.700453003608	0.665747215875	0.716469508547	0.647409648412	0.709547946106	0.695027908947	0.727502337262	0.65434052868	0.588361812389	0.671542752132	0.722288751966	0.716277034861	0.653163299909	0.726101359579	0.651135219058	0.680747097874	0.653618803032	0.719887109394	0.706176321161	0.703874520653	0.582805150788	0.662373185205	0.671441283409	0.665241448968	0.631608353645	0.672884931835	0.669768428621	0.566002183684	0.572355708067	0.600762396891	0.574903719645	0.542055199312	0.625945785476	0.606987538393	0.559506166892	0.677232558234	0.650862135311	0.69421162483	0.607810961619	0.624417839682	0.614798607098	0.695158036844	0.529377574394	0.501388522373	0.462201104679	0	0.586176069406	0.557613418944	0.583709864568	0.619968094912	0.57982121521	0.666075350278	0.617008305128	0.620675960369	0.657438978311	0.523606400769	0.622273850099	0.497338103126	0.603788906862	0.504125084644	0.543620907814	0.570393783839	0.50792766541	0.550157713108	0.497355021019	0.611257732434	0.548990385926	0.65565489896	0.687665404851	0.667456914839	0.699440015429	0.605889892652	0.538605479312	0.599897893052	0.625990729848	0.63651389832	0.649056229725	0.674875276261	0.64871657658	0.69758922684	0.610763123723	0.688299030707	0.668526833803	0.693103476387	0.670041077951	0.706895361496	0.692192918226	0.660130289245	0.66835163312	0.672142166621	0.713853537999
CS.112	0.654325403681	0.617415138351	0.640222666374	0.649687824802	0.622108829513	0.663662864014	0.554057422326	0.620959131028	0.622570284186	0.617783878535	0.602192044735	0.610672221374	0.682020850575	0.658603161491	0.584372968623	0.602255127674	0.497349767336	0.555451141045	0.624506450066	0.572489824207	0.554495595307	0.552583235955	0.561197555801	0.602763348083	0.556575669764	0.632514424115	0.609269337374	0.582762710272	0.567921857311	0.62775193361	0.522271536782	0.562722125921	0.515246683125	0.554260882744	0.583448174296	0.639985081015	0.5966408501	0.682527847485	0.587402726693	0.589463221021	0.479463896812	0.575283462832	0.630305417872	0.642188461049	0.62868295802	0.589624910505	0.582560436059	0.613795991525	0.604450805568	0.580761872955	0.634627468564	0.603317341339	0.604902121065	0.602130647501	0.579149439339	0.584056059237	0.656728265714	0.584395408073	0.630620411545	0.610531135056	0.626395968339	0.630819469632	0.660663184036	0.607086504514	0.623533920183	0.687438354922	0.562533089319	0.631445882799	0.59788849579	0.610625765477	0.627589344591	0.632107490703	0.58273799293	0.595012037805	0.631396456216	0.632941546225	0.683515581266	0.680985776947	0.665148215178	0.675289697535	0.636624797672	0.688963833632	0.641807802536	0.704270290273	0.654217937359	0.615546934675	0.631428255696	0.68900382725	0.695925106567	0.65751566361	0.639312233116	0.643632807728	0.580842581139	0.621176728083	0.652589699919	0.675180269155	0.647359651932	0.521679589725	0.57606559044	0.558779751915	0.611461341	0.589079259089	0.550445169897	0.621289319272	0.532749613173	0.545607797493	0.641474590604	0.6421894083	0.582480385785	0.5353751494	0.595079907383	0.556770903446	0.646057475922	0.569732093109	0.562373077995	0.591144162294	0.590758326786	0.643084472373	0.581867781581	0.580611585908	0.576441973726	0.557786818604	0.586176069406	0	0.579509044864	0.594379834984	0.622435198478	0.585387118862	0.618968573836	0.62175729664	0.483595846201	0.62638222421	0.577132925691	0.51199368733	0.612183658263	0.62407966209	0.587142391692	0.586351962662	0.61240436264	0.582320649056	0.613470154889	0.555134733644	0.582852677132	0.586887075976	0.653333821763	0.677771922527	0.628315533621	0.672440608983	0.625343707649	0.615296705327	0.62939407185	0.624915929767	0.643305965582	0.61302271515	0.630634036196	0.64284488086	0.613880592371	0.638732885665	0.664324535484	0.666215265068	0.633476241127	0.678036317809	0.677684382269	0.657824611475	0.64590169481	0.654006289296	0.627652503842	0.678099739856
CS.331	0.576751088079	0.577557331142	0.570489421497	0.549974958651	0.59333009622	0.546744710971	0.574835194211	0.588431961199	0.491780929858	0.59436468186	0.566961074925	0.56277706058	0.610825495844	0.579024701122	0.58850458855	0.505733046532	0.591315364268	0.575848177569	0.508334852524	0.610682808876	0.623578904887	0.636759656209	0.585091673358	0.720877516144	0.648017046934	0.539685579198	0.669128074707	0.566820078822	0.637670169068	0.627973153323	0.609000337228	0.530866423754	0.494860640821	0.570259689367	0.650475135353	0.560149151991	0.493776909133	0.710292089637	0.561097830486	0.551245534235	0.549760057745	0.565130131674	0.600003882605	0.547168111547	0.666272941963	0.58025738361	0.611513187259	0.503967011196	0.548239717003	0.502517213267	0.647989338826	0.555653214322	0.568047658786	0.470134441557	0.628329942315	0.52020280033	0.656434465938	0.493632465879	0.59144043228	0.466175105027	0.579737493552	0.552654182672	0.570462805969	0.559546446878	0.532252352457	0.735903911736	0.564574123759	0.583791788158	0.611882087843	0.563759330091	0.560647677486	0.590529871995	0.568060613412	0.615133219797	0.667600621888	0.513261612603	0.561735392104	0.533223251601	0.544282676812	0.574500691969	0.584842420439	0.579593716492	0.564814042748	0.586974125849	0.517607178595	0.520715584755	0.562440295458	0.570424763495	0.57814294053	0.52942408275	0.654763253284	0.691159628596	0.557991798776	0.514025652924	0.575611667532	0.656950711098	0.70498676794	0.588168919441	0.588027690073	0.562299513055	0.607173571849	0.568440496255	0.549854802114	0.53832574349	0.597492118342	0.514025065905	0.625154616152	0.672232820477	0.551169344712	0.642600935415	0.536228298428	0.497678244185	0.575854855898	0.630877348244	0.588251223543	0.579722016162	0.680878065824	0.669455939541	0.70639364836	0.528383127254	0.503225636492	0.50860893808	0.557613418944	0.579509044864	0	0.650006823693	0.646921810223	0.615671734181	0.664454940151	0.490542178741	0.593795561787	0.580246923935	0.542895356488	0.608743059996	0.575755004834	0.664549521933	0.521688093913	0.522783528493	0.517222746152	0.471943780578	0.550862032512	0.538010823742	0.619227727133	0.585446970152	0.608063848131	0.55627661458	0.588694563292	0.581837428339	0.615342888606	0.595455184067	0.60485006612	0.670660587566	0.627644133267	0.582504045464	0.619222129315	0.600348381933	0.571531054954	0.59498691175	0.559063522306	0.609388729578	0.625672412177	0.661627656592	0.558399814014	0.651754168427	0.550610845696	0.537749946774	0.564934159658	0.591020640889
CS.285	0.752665941699	0.644942734092	0.734284204762	0.745832673254	0.614585299153	0.750826884491	0.71828627866	0.718095959881	0.69872901162	0.723361869859	0.657668875437	0.686614001999	0.761482585962	0.733814162604	0.68418758291	0.671997481888	0.550135459522	0.58637447876	0.671041481431	0.689124055214	0.593791729912	0.644637050316	0.584658506989	0.598257078217	0.581725275689	0.679358386441	0.551007510156	0.674121454994	0.673023952329	0.534527740216	0.609034790506	0.659671890571	0.575489890561	0.58285275868	0.616866170739	0.70407065831	0.647432890988	0.60979418928	0.579959932729	0.567358022807	0.578307623964	0.576604315411	0.570753021918	0.71920597428	0.57782264925	0.621345441959	0.614983316605	0.633965909301	0.624458197751	0.654744353207	0.61223965331	0.671104583792	0.596038986375	0.610003346956	0.569175576774	0.608306596432	0.602973903939	0.614881568138	0.630123681768	0.615729157491	0.665110294629	0.681659618465	0.741953334449	0.676387491982	0.685254145021	0.685298682394	0.646293520091	0.709293169675	0.567842145923	0.72339835047	0.7115941994	0.700404575191	0.613428708153	0.674217189875	0.619483498386	0.698180732065	0.76194268914	0.752722139067	0.739107490106	0.764596719952	0.693630010694	0.770300170775	0.719297885076	0.774882997441	0.716093658402	0.655388782664	0.722572907991	0.777094592145	0.773037476184	0.722179705955	0.734543081324	0.63408265359	0.697428455239	0.702975943917	0.731939252438	0.741876541604	0.678980451492	0.559195032655	0.675232549431	0.692048594559	0.689233845557	0.681012037141	0.671865808907	0.720359118592	0.638352283291	0.634238475866	0.620244779899	0.563294391546	0.591307853867	0.572535051856	0.645888024049	0.642900592098	0.731790324752	0.6536980664	0.686129885131	0.629253893324	0.605415452243	0.616291343289	0.647151311377	0.589132643462	0.604248795457	0.54838012595	0.583709864568	0.594379834984	0.650006823693	0	0.640636153659	0.583633891152	0.655147738254	0.684521236236	0.595139553139	0.702364363417	0.590880045389	0.57024652525	0.601521241037	0.619259039213	0.622417481433	0.607316470173	0.661549865491	0.631837225339	0.603078884467	0.612694577876	0.642708333405	0.62695312311	0.718778958828	0.745970959433	0.706921413656	0.746229797118	0.669575625351	0.630779709332	0.657264503277	0.648704313889	0.704361107315	0.715331278744	0.703565293126	0.715809499291	0.715332909452	0.675355927937	0.741005758748	0.753181978799	0.732012339322	0.736395158216	0.759706130051	0.737136974776	0.717751489182	0.738245621508	0.703777199073	0.768067082306
CS.339	0.689343883326	0.576776116053	0.604713350562	0.642082717249	0.634933759015	0.714534723984	0.670511973763	0.681550518235	0.670146915635	0.654859046154	0.641798137089	0.622975591238	0.654273895355	0.605963639777	0.621211009051	0.61808538729	0.594537433481	0.591267523188	0.648985784769	0.66520578753	0.663235623909	0.647436547792	0.651591018374	0.688581004855	0.654086650837	0.618394652466	0.641154435238	0.600214335854	0.624209022992	0.617558882482	0.645553880494	0.641959304141	0.636451429731	0.580989627766	0.618560314429	0.590743343481	0.595484269387	0.68136143269	0.593900450856	0.579454384232	0.606997584566	0.616797209377	0.611747500548	0.596395517932	0.596329134478	0.675760296512	0.657737083728	0.624165048638	0.645173338367	0.644444846133	0.641546396582	0.634400462887	0.568145312025	0.628379792188	0.665536812033	0.639570929532	0.63352645553	0.621238756343	0.613938891063	0.601163426993	0.557230414317	0.61768063074	0.706713338299	0.634162386508	0.594121345273	0.683570210381	0.646822072714	0.594317844879	0.578074392	0.623976884181	0.620969110928	0.577566316923	0.563941181212	0.605277155622	0.630042683637	0.677004781358	0.674418754716	0.703540280034	0.632107358925	0.691533600598	0.624835766997	0.680323101242	0.671140347101	0.693777468218	0.603049740835	0.624459529043	0.616578678433	0.6681738329	0.68966854428	0.615684551416	0.669586906949	0.62507065114	0.674147161026	0.594495462613	0.669340640047	0.63910587815	0.616199413654	0.633239860505	0.58737300585	0.658266216946	0.619901212841	0.640749486119	0.651344907122	0.606018403559	0.633456739453	0.618304358219	0.579199931255	0.632776555702	0.581277833191	0.59222734655	0.586637118571	0.636145258797	0.612220223104	0.615219112338	0.678066951439	0.614886049322	0.622892131501	0.615444223568	0.69733702455	0.600063879399	0.606627621684	0.581509906043	0.619968094912	0.622435198478	0.646921810223	0.640636153659	0	0.559613756014	0.574391326302	0.616642645779	0.630265458038	0.567579974271	0.597086342622	0.604720418006	0.589956642984	0.652194522167	0.63147067388	0.591546140462	0.60794158881	0.614900910156	0.625938877094	0.606431228216	0.642327668099	0.588757722225	0.599972086845	0.650346492687	0.64554760454	0.649925074879	0.585270046827	0.57856436652	0.548844010759	0.641335207335	0.58999733683	0.619385285858	0.59805162123	0.6042171181	0.662464477157	0.589276819816	0.637325668662	0.625469742271	0.606206368168	0.614922549995	0.665162797346	0.634958245425	0.623899003793	0.620994865027	0.604268388898	0.678954661106
CS.361	0.706679484822	0.600222769113	0.643183890846	0.671942001461	0.620209294098	0.72426818275	0.683389969946	0.683283539258	0.664728918181	0.675590235923	0.64582797245	0.611656071137	0.70345846165	0.654640162011	0.624075885426	0.621554694398	0.564964743824	0.560073238	0.649966584117	0.654785746927	0.616329453375	0.64727789699	0.624198814407	0.669103803784	0.623652165401	0.63944348752	0.608097161178	0.61674861498	0.630415161954	0.59445662326	0.604448835678	0.643003821219	0.601377705096	0.568606326649	0.613331990916	0.621010579325	0.573334762342	0.659432988997	0.560362887215	0.554211557342	0.576694640801	0.596910062016	0.596728556432	0.649779695906	0.598815499028	0.635766086074	0.615287887603	0.616246886555	0.625245080341	0.605868953348	0.635820656898	0.612356560628	0.522832010573	0.589231225851	0.609028116138	0.592274580056	0.649448075357	0.584614868049	0.604661190074	0.582907763515	0.615179399722	0.62736521221	0.707024506137	0.636255949834	0.6129259496	0.636540736693	0.612717856045	0.639113811335	0.562302094159	0.635739452251	0.651842497401	0.614537793117	0.572228668864	0.608013624046	0.599749812655	0.670279230942	0.70225367803	0.708196259245	0.645200348487	0.704862435416	0.611047825645	0.704827350941	0.687616964282	0.721652972075	0.632626265525	0.629524511482	0.632138878563	0.715713012935	0.721103158108	0.653385079463	0.681910961569	0.607652917489	0.668995696183	0.619277545596	0.687846868281	0.678591367814	0.632781980262	0.597139256576	0.614312916979	0.677793674871	0.655891429002	0.641177111468	0.641842619021	0.64424281106	0.615496866182	0.613596033254	0.574292453776	0.633118991302	0.543167546005	0.589341993216	0.595600549723	0.609769376022	0.66251249141	0.590159348115	0.674514759517	0.617111179011	0.588777538991	0.567446844147	0.672987498722	0.552373750501	0.589137497896	0.569852263095	0.57982121521	0.585387118862	0.615671734181	0.583633891152	0.559613756014	0	0.601152501834	0.60397105524	0.61569020576	0.621484518886	0.552610710219	0.582636502366	0.592706612016	0.636299393292	0.596635086674	0.600344486005	0.566817730052	0.608038772445	0.622430397561	0.578026224015	0.573969273332	0.602886657536	0.638850487751	0.682013626799	0.641365473553	0.679778120813	0.588927935609	0.622336565707	0.596137458964	0.638058569358	0.653730716139	0.634717786072	0.619554983742	0.64466124325	0.680316041214	0.597213395561	0.680634264993	0.669049982066	0.64782893338	0.65126611379	0.694066342612	0.654279780374	0.619527866011	0.645159689524	0.617587542281	0.714597598392
CS.202	0.694606934042	0.607639411861	0.630981763408	0.636621345053	0.653960598354	0.716098726716	0.66903960477	0.65894625738	0.676598635382	0.655586363192	0.654794334969	0.639965119695	0.671571088424	0.646584973022	0.635216317998	0.624025149324	0.638072108736	0.617784225213	0.672523571274	0.650582837725	0.652085200723	0.683460756245	0.676709408754	0.714561485672	0.636782234472	0.626746279533	0.669835080408	0.594075318185	0.658065667841	0.656980077942	0.651187026157	0.634657668838	0.633114668279	0.624748835641	0.631785460831	0.622554810142	0.62108448035	0.692734048434	0.64833750998	0.629955988092	0.63522076944	0.641061772404	0.664727299884	0.627341296056	0.623571219617	0.670183948213	0.668942745088	0.659433818936	0.665291486462	0.663210199527	0.649862394692	0.624025318666	0.563670891137	0.661000583357	0.679843656613	0.681169318872	0.657895008819	0.668168078637	0.645292066606	0.653450791529	0.584560458573	0.627652238589	0.680121888227	0.647144473117	0.611074345151	0.634844717133	0.644349593303	0.623105550175	0.619867447779	0.631911358302	0.633123902643	0.606875702701	0.605514562785	0.59268843598	0.619037395924	0.67288775481	0.674018254003	0.702826503582	0.651755844297	0.668476608541	0.603029879168	0.680028447466	0.649929024444	0.687617812268	0.62694034129	0.647858000317	0.620988132301	0.678939319024	0.684300581168	0.645301431697	0.654345521844	0.607275147608	0.66036473048	0.626499482472	0.653583880084	0.664533079763	0.644043671526	0.631328876172	0.614741690605	0.666144819336	0.649801395114	0.669034264967	0.64193534721	0.625122499159	0.67082730667	0.618170295077	0.587733863938	0.68985736999	0.586440583099	0.618363895382	0.638738038566	0.661220125486	0.637917556477	0.630027017364	0.659168071015	0.614016281763	0.615538117683	0.597277141838	0.702330361182	0.60946815492	0.615203116936	0.645992295295	0.666075350278	0.618968573836	0.664454940151	0.655147738254	0.574391326302	0.601152501834	0	0.627793965927	0.640371804314	0.603585918129	0.626678117165	0.625188840036	0.650457881367	0.66735343159	0.673956966439	0.599505526406	0.623158299789	0.64678999473	0.65743836401	0.660461313243	0.649588998445	0.624302400393	0.605458687052	0.659536593686	0.655531301091	0.663603759036	0.582117940325	0.644858598246	0.597558000864	0.661980649481	0.623220870934	0.600183440912	0.614417968082	0.618535715857	0.664071458947	0.590585248737	0.658508923644	0.655974350681	0.605442783729	0.632141664166	0.662787433113	0.644175008266	0.61728111175	0.644521473202	0.596499079382	0.690541976496
CS.152	0.532352734367	0.548589250197	0.520331511531	0.489940977743	0.62545218816	0.541034133798	0.56190335014	0.557190343869	0.517715808445	0.555343902368	0.566251623708	0.520725184805	0.557735864632	0.490172011875	0.533061041115	0.468237594817	0.617695580744	0.590244209504	0.504873180712	0.596919391899	0.651072161957	0.675931669217	0.612277620142	0.750296397571	0.651013313651	0.475036117385	0.723103576914	0.517262712279	0.646546300609	0.666422579678	0.616110214667	0.514871867178	0.558114992486	0.650437532097	0.678896000163	0.483648868721	0.474914961047	0.737415432909	0.621731221584	0.573301710483	0.566950364357	0.611281329928	0.646552285945	0.463253023987	0.696092250407	0.609392887643	0.647134537528	0.528606388654	0.608909515251	0.557604034206	0.692575636311	0.524919691926	0.567073675115	0.522628136148	0.687351435448	0.555232946103	0.696148241857	0.540793666086	0.634789381051	0.50846958023	0.503087786653	0.515283772738	0.55523768775	0.518897745896	0.502619472861	0.71035585699	0.545518277447	0.488966869717	0.628298320448	0.509825118392	0.483592269476	0.497539346522	0.551467966981	0.585853607905	0.665979324483	0.528917085959	0.517983397323	0.508739214676	0.48791816341	0.510419252241	0.507314984935	0.529080883203	0.549484151662	0.517972698894	0.449714569823	0.512416624355	0.508806888432	0.532837784222	0.517966654182	0.451866435979	0.635206717879	0.663236950015	0.540667634147	0.502148664285	0.541681025436	0.582155156891	0.659208759487	0.612713311696	0.522335551275	0.54397804333	0.565269002672	0.566846712315	0.558457914491	0.472305691728	0.614911061733	0.548969803183	0.597270517518	0.729903863726	0.511915722326	0.655637951006	0.514521840297	0.555735537155	0.490733488421	0.584291971811	0.605745995863	0.620791934682	0.649720558712	0.614083991748	0.723750169327	0.580081226834	0.541916202916	0.580267322477	0.617008305128	0.62175729664	0.490542178741	0.684521236236	0.616642645779	0.60397105524	0.627793965927	0	0.619763534267	0.511552080184	0.576423779094	0.620705882353	0.602216357905	0.720171666537	0.550039433647	0.574598026794	0.452569062419	0.537058669056	0.576726406523	0.575927984523	0.602235976068	0.621783561445	0.535318142218	0.476779484731	0.527072463065	0.511197350805	0.556414743742	0.617609154354	0.518814309715	0.69063388771	0.560366229605	0.512865466753	0.557776805546	0.50223747221	0.549933964847	0.538529461801	0.479029824669	0.535405927939	0.58104455376	0.591913302033	0.495439123401	0.592198671125	0.480171243737	0.457963131326	0.513485615043	0.545917254274
CS.158	0.665600787704	0.604316796655	0.647371061146	0.65820840283	0.608201042985	0.670768326636	0.579848512644	0.606127604811	0.627494978631	0.627947029436	0.583650997317	0.627791590479	0.679875455723	0.654982459724	0.606547228358	0.62408418142	0.544513868587	0.573925028606	0.616550467812	0.560721808171	0.558339834109	0.565821679688	0.580196553426	0.644707266957	0.540276107249	0.648268997717	0.632271502039	0.58340842899	0.563254951222	0.625308109811	0.546385288337	0.570960990965	0.569900032079	0.578489912428	0.603111810097	0.639222467363	0.600594569429	0.670966060946	0.605764582329	0.594521078065	0.533538777731	0.587635618477	0.631488596466	0.65655871785	0.641738688481	0.607948343578	0.603853394435	0.620855757114	0.637605325549	0.617335405702	0.634058998716	0.644301086141	0.629797672724	0.625231401596	0.626207418926	0.606001291567	0.651075234053	0.614747716765	0.646934570786	0.614494959468	0.633862631783	0.63619143553	0.641568490784	0.604634865841	0.627202073483	0.70012632893	0.584056332015	0.630963117849	0.614466086151	0.62115683732	0.649295049905	0.630166234115	0.623835404521	0.604981200458	0.656713557139	0.610109116994	0.673206907508	0.688584220883	0.669920858869	0.677587310895	0.615304203237	0.683174602627	0.649252896995	0.708698339546	0.638482932882	0.623391743888	0.641232354606	0.692097946004	0.705068413437	0.655699279167	0.64561012	0.649077013044	0.590438157868	0.628413717467	0.652181098343	0.661097706696	0.640361978171	0.521307405572	0.58829171822	0.541801221483	0.598624567182	0.613082136575	0.577329155183	0.625452570859	0.545093521176	0.564591622184	0.67819138176	0.6440434502	0.605976254905	0.551236147412	0.616601840266	0.577829668394	0.648256048895	0.592248715678	0.566727635057	0.603623246469	0.617003435721	0.65441444644	0.570291655166	0.611424715078	0.584379028798	0.576904477698	0.620675960369	0.483595846201	0.593795561787	0.595139553139	0.630265458038	0.61569020576	0.640371804314	0.619763534267	0	0.62059250257	0.595133162157	0.534858155074	0.593285180319	0.646450184033	0.616645880683	0.603560906424	0.639674330563	0.587833596181	0.59951338493	0.627587588694	0.592406557503	0.608478977153	0.63652571055	0.682977280296	0.632050986099	0.680536442488	0.652846363288	0.636059129927	0.63796456751	0.665396761247	0.653124288875	0.621757600944	0.631532253683	0.656870681969	0.604393639319	0.637451110314	0.666715178821	0.676577840166	0.635372274267	0.674344339983	0.681151248101	0.666363331683	0.639987934016	0.660689155174	0.645472883226	0.684316722432
CS.321	0.57436105276	0.572849722872	0.45384199136	0.518640259921	0.66000290009	0.623322019942	0.609410411058	0.579706041135	0.608755587436	0.538965276744	0.59577743412	0.529241419778	0.507640628692	0.483159871838	0.511112159713	0.536292408998	0.657360378088	0.626610562133	0.570303847937	0.574334070192	0.678302325325	0.655498916883	0.662600016828	0.747240320691	0.667253720895	0.529440363632	0.723056349816	0.521163923043	0.598488399245	0.688456945632	0.649466346531	0.569558084957	0.615867625792	0.631256722556	0.643486654301	0.459157026584	0.542467190135	0.733533236736	0.650991959602	0.626694323907	0.622672532184	0.638919692215	0.666798634374	0.523026884411	0.704763016223	0.672311123766	0.684377045871	0.628818073644	0.685508697002	0.651451180268	0.701656054403	0.585834170226	0.606025041017	0.624064451012	0.741076804526	0.624640110435	0.694832057692	0.647965653628	0.652935854986	0.616996617433	0.526979184076	0.548993600039	0.618160869066	0.547697951316	0.515270767396	0.732674636478	0.593284060064	0.501611006228	0.666684286414	0.508462003374	0.51377609861	0.48339111165	0.602686972859	0.565609275598	0.695539965464	0.618676654571	0.53749568057	0.61084331815	0.523186278713	0.557383423276	0.538039918431	0.5428590854	0.575509872129	0.554908304774	0.495564131333	0.603972722156	0.478796615038	0.527741146155	0.572313911675	0.506619465299	0.581733077404	0.661086793306	0.581314262419	0.509211381954	0.521338036756	0.543716715253	0.591116680117	0.642885537489	0.522878808736	0.590961131654	0.538940600736	0.583105366764	0.590779018993	0.520427280163	0.639378099637	0.601518350107	0.582329323468	0.737508235451	0.569437069993	0.660764763701	0.567971823633	0.619449073764	0.501157129243	0.551425552239	0.616751526963	0.640570730518	0.636560756351	0.628855047983	0.710437074119	0.623714316166	0.585680444888	0.604465072629	0.657438978311	0.62638222421	0.580246923935	0.702364363417	0.567579974271	0.621484518886	0.603585918129	0.511552080184	0.62059250257	0	0.639164456714	0.604594936312	0.62978175214	0.711029336959	0.62859286643	0.619334564783	0.540168400494	0.607618354134	0.626140582357	0.651517265983	0.62998543697	0.662652170436	0.49318719301	0.538318739278	0.536886196201	0.52282599401	0.527084715009	0.641289556575	0.517758871037	0.720454058434	0.551597710867	0.533207804081	0.503914820867	0.509978021477	0.571402447437	0.543137208927	0.528566711777	0.510256592694	0.53331786873	0.527480165506	0.531568515651	0.52786553851	0.491379923176	0.470614782652	0.4986244074	0.54834121646
