L.006.M1	CS.297	CS.313	L.033.M1	CS.039	CS.019	CS.003	CS.091	L.035.M1	CS.094	CS.035	CS.257	CS.001	CS.021	CS.016	CS.066	CS.186	CS.367	CS.335	CS.122	CS.149	CS.064	CS.137	CS.301	CS.153	CS.327	CS.341	CS.073	CS.305	CS.382	CS.374	CS.205	CS.378	CS.282	CS.136	CS.375	CS.125	CS.302	CS.232	CS.236	CS.128	CS.126	CS.224	CS.041	CS.213	CS.323	CS.183	CS.254	CS.369	CS.349	CS.177	CS.395	CS.256	CS.166	CS.182	CS.129	CS.214	CS.386	CS.389	CS.178	T.CS.007	T.CS.071	T.CS.067	T.CS.042	TFS.023	T.CS.082	T.CS.056	T.CS.069	T.CS.050	T.CS.020	T.CS.058	T.CS.048	T.CS.025	T.CS.012	T.CS.052	T.CS.126	T.CS.125	T.CS.178	T.CS.123	T.CS.159	T.CS.129	T.CS.128	T.CS.120	T.CS.110	T.CS.167	T.CS.106	T.CS.122	T.CS.116	T.CS.153	T.CS.144	CS.087	CS.082	CS.085	CS.088	CS.006	CS.238	CS.356	CS.246	CS.015	CS.237	CS.241	L.034.M1	CS.103	L.024.M1	CS.110	CS.165	CS.325	CS.233	CS.113	CS.150	CS.358	CS.234	CS.336	CS.212	CS.363	CS.191	CS.187	CS.188	CS.078	CS.364	CS.223	CS.112	CS.202	CS.152	CS.194	CS.320	CS.285	CS.227	CS.080	CS.343	CS.361	CS.321	CS.318	CS.322	CS.339	CS.370	CS.326	CS.393	CS.253	CS.255	CS.270	CS.145	CS.390	CS.262	T.CS.066	TFS.025	T.CS.055	TFS.020	T.CS.061	TFS.027	TFS.022	T.CS.031	T.CS.049	T.CS.036	TFS.021	T.CS.064	T.CS.045	T.CS.026	T.CS.008	T.CS.151	T.CS.109	T.CS.158	T.CS.157	T.CS.095	T.CS.152	T.CS.166	T.CS.142	T.CS.141
T.CS.066	0.548613004428	0.470136380202	0.494640267241	0.585216014555	0.629196227398	0.538799573187	0.538635645221	0.680388415063	0.582488480393	0.652355070831	0.564453403721	0.56157932779	0.541796077957	0.638834221441	0.614542965345	0.578236256676	0.522150883366	0.734184798157	0.767523806725	0.53932362514	0.649474142698	0.61004581416	0.536862140803	0.605868365677	0.591280964321	0.582956092012	0.686637252668	0.661049457264	0.522694704926	0.555423594633	0.685724567718	0.717920826878	0.699367540171	0.698982421727	0.652144960285	0.631990888267	0.669888857093	0.735669114305	0.57055657336	0.720344089142	0.606301091884	0.533472640129	0.765511926228	0.692707680854	0.705914356537	0.649141590314	0.750632153822	0.677266287438	0.754681043319	0.647088039166	0.690214456635	0.66365957439	0.679731666656	0.695712681242	0.608299248651	0.602152716757	0.633253820489	0.707343559427	0.663785877177	0.594511221316	0.660470001772	0.547871966907	0.529465630796	0.474982539646	0.57228129726	0.4974524927	0.62849854182	0.577650815766	0.604768331368	0.477731435126	0.532425708774	0.54939886602	0.542209499925	0.69323901985	0.649835554371	0.498071889849	0.523348893498	0.487797422976	0.515697289867	0.549570250255	0.496358894045	0.53610265011	0.524675772767	0.502438707239	0.42304056885	0.446260699515	0.49069234761	0.59314221138	0.500137421403	0.489812766455	0.585496995619	0.573706093142	0.546146793074	0.658555846034	0.522223109445	0.559857290179	0.698664049473	0.517139308008	0.572263963227	0.664794678821	0.515638485679	0.570900783737	0.564673737776	0.484282373731	0.647861818619	0.699755676308	0.765902635898	0.594134999014	0.562509296458	0.594231296644	0.779031264094	0.672392778238	0.607535318731	0.667113046375	0.666048386144	0.475393534739	0.626990097865	0.650672916665	0.589632725302	0.735186928992	0.668485110599	0.672440608983	0.663603759036	0.511197350805	0.762896218668	0.619760583323	0.746229797118	0.782522211588	0.604796648791	0.661540200691	0.679778120813	0.52282599401	0.669485904404	0.699440015429	0.649925074879	0.663949004982	0.621682679913	0.695821118949	0.735826814854	0.60705936769	0.662726486635	0.578418036916	0.683059561665	0.671876155965	0	0.57684662946	0.496830079314	0.459314336318	0.598119071272	0.528946378311	0.45694077301	0.528382723554	0.664323459128	0.538179532125	0.560402069898	0.472887546072	0.568456149502	0.719102484598	0.623498225619	0.453957952176	0.444796446534	0.461784669181	0.518732983585	0.46243847027	0.511213681401	0.489109127899	0.527084619188	0.532448051241
TFS.025	0.609023514565	0.499367445931	0.591909949675	0.593321980575	0.625343315433	0.550633117515	0.65529277869	0.638798046486	0.513866071554	0.600089091675	0.59190265617	0.623268608588	0.66109902598	0.561345788536	0.58311191913	0.615652116524	0.660561763749	0.685676939092	0.649443798923	0.616912921171	0.597205070459	0.631035874277	0.498430919624	0.55945900938	0.609334016221	0.581670884041	0.551935843018	0.668574754662	0.544556957309	0.460753407996	0.619007387332	0.59678274544	0.667279417054	0.599138523088	0.597726893226	0.540867179242	0.561347149103	0.611965814648	0.604484658005	0.703745382089	0.564270509341	0.491136714605	0.693021069317	0.637743221315	0.610384029333	0.582895771358	0.679701515668	0.607227999478	0.721889223262	0.607314887068	0.618708757914	0.643162702455	0.624817603437	0.656090446741	0.55539073572	0.626768893423	0.578383041491	0.654504591198	0.590339447444	0.576882249167	0.528549084563	0.500355493199	0.454348925064	0.544729495137	0.432992547709	0.506021139294	0.639129288338	0.487337972371	0.601018209887	0.638670584768	0.549139916704	0.534225595841	0.509959135307	0.604771546176	0.581728733552	0.505217595734	0.506602546106	0.601195644484	0.529630780376	0.672595634112	0.590785071753	0.612100062542	0.538901260619	0.614655493957	0.526496506922	0.592121254354	0.508823240135	0.617195708802	0.631415750752	0.569393051831	0.569251418782	0.627264421198	0.628733303186	0.630055527887	0.54207847671	0.590208893079	0.61993166964	0.553236152566	0.637651425139	0.629017742408	0.611786849934	0.597618775063	0.634251441628	0.57797694647	0.637170565631	0.581175615942	0.685872848686	0.662469748611	0.534508191978	0.588535522228	0.680467637183	0.632499337578	0.531918093109	0.562330407714	0.581082743361	0.530113173105	0.571558095162	0.524585755929	0.52680953137	0.639819640063	0.595321861866	0.62939407185	0.597558000864	0.518814309715	0.662995191612	0.556113671034	0.657264503277	0.706371161282	0.589126862321	0.563085840918	0.596137458964	0.517758871037	0.548065343738	0.599897893052	0.548844010759	0.601961893092	0.575507523681	0.644983677919	0.700366158706	0.587848082405	0.607890844942	0.512471412936	0.603887292469	0.586191055603	0.57684662946	0	0.559765698775	0.525367910963	0.482803709993	0.447521553403	0.530855855759	0.534063305001	0.54661125505	0.644883964205	0.513042562367	0.536160057678	0.497511212719	0.65752514748	0.454670694065	0.51601851392	0.569683482555	0.516349887768	0.560066618125	0.599279238972	0.514094949441	0.512312817535	0.522965511206	0.539886100883
T.CS.055	0.569037730458	0.488232419012	0.535203897784	0.576034604486	0.604207909807	0.545340708308	0.587650488919	0.662373043497	0.565775259042	0.592966014364	0.576229916307	0.58614635618	0.577531245963	0.590362665147	0.607918741027	0.60459169868	0.588627631841	0.726402080623	0.744763971115	0.566790806705	0.61835794251	0.605192556712	0.560768609504	0.616545148376	0.607347092146	0.552483904736	0.634980362189	0.644311530747	0.541059070671	0.540482539853	0.651380562117	0.658106998764	0.694981154016	0.66733922471	0.60961338009	0.608407455792	0.622652508218	0.707423099434	0.588586762687	0.688118988138	0.575300975819	0.551704065838	0.735955329739	0.631431634839	0.672085448651	0.618043342545	0.72058519023	0.642048531493	0.726948126932	0.625324480499	0.656973713465	0.649328288984	0.631531781029	0.676124640548	0.586350414981	0.588827370231	0.625630599244	0.682752401541	0.641454962145	0.592816547322	0.605828996696	0.541049203978	0.531375259312	0.526977010805	0.571414605877	0.531101743631	0.586963562949	0.551980885967	0.574957786077	0.559072228292	0.534133399209	0.540607083741	0.552846220317	0.657202994884	0.602184405909	0.53257339311	0.526685787127	0.52778424356	0.514362902446	0.609107338558	0.559069340506	0.575027775958	0.522344913179	0.538990201801	0.480016063348	0.53870384155	0.524403319098	0.592028065956	0.555027112437	0.510407735142	0.578689878166	0.60706281438	0.59096447746	0.614568952905	0.511671297965	0.569638924128	0.669393706524	0.55971758335	0.549472003897	0.632898735987	0.533742341333	0.529147623793	0.595735693271	0.540683722599	0.620541425818	0.653406665412	0.7248832132	0.627677978096	0.552861529566	0.592315678054	0.737475891224	0.676311360205	0.584564758602	0.63566906622	0.613275086396	0.545106766618	0.599656255365	0.627851268331	0.552883695948	0.700557358575	0.621269813295	0.628315533621	0.655531301091	0.527072463065	0.70537379758	0.566405807187	0.706921413656	0.75791113463	0.592881468816	0.623535822054	0.641365473553	0.536886196201	0.624548337568	0.667456914839	0.64554760454	0.621808353966	0.606447148412	0.658635041913	0.734275239537	0.602757329556	0.634411280554	0.573296149036	0.628607604692	0.631067850687	0.496830079314	0.559765698775	0	0.506998100085	0.585306264903	0.522501161548	0.519679016272	0.520889523316	0.612126009384	0.553515536924	0.551497497201	0.489126891442	0.547163829627	0.680714258043	0.568668507967	0.4887545359	0.521841646445	0.510701424235	0.54366304837	0.537836889649	0.528946542936	0.506389189537	0.52801015288	0.516788125448
TFS.020	0.540340889819	0.462118770498	0.482307704799	0.611320738635	0.621956318647	0.541295583131	0.5434635709	0.677055872543	0.572096190909	0.636758792643	0.542076566219	0.608569323764	0.511883602289	0.635275576625	0.601554701271	0.617824097776	0.555830311151	0.760134952186	0.767058903013	0.551224600949	0.635410821138	0.606502233862	0.464539897134	0.573223578768	0.591271062078	0.575881002657	0.670488301966	0.671859296158	0.446789513548	0.546451180398	0.674922919026	0.702385164949	0.710897239102	0.682695512526	0.630634935643	0.632105757091	0.651239325303	0.733435376521	0.545784097942	0.721002066575	0.594296082461	0.497566094858	0.782569612627	0.67321024191	0.70132164546	0.618244578785	0.750746378109	0.653937261092	0.755994059843	0.621781402892	0.693980787372	0.645803656992	0.677241951296	0.686029506051	0.585499046059	0.623313961124	0.647484880053	0.72319263122	0.642022669224	0.577978282719	0.623429313133	0.474205985137	0.48718307405	0.437284656941	0.498894105811	0.52047596169	0.646673801099	0.512395957894	0.609488835973	0.491302374094	0.536132421425	0.551444298337	0.523755824754	0.683101359912	0.618088587154	0.4616675363	0.506212939668	0.483676197707	0.504463841288	0.53291346335	0.46978277349	0.527696507007	0.515870164957	0.468337656807	0.455944856787	0.44587754107	0.421591268429	0.607478290153	0.482613093877	0.491353543833	0.600005792573	0.547699927084	0.540947287512	0.667426644291	0.528935655201	0.579440809204	0.700110714001	0.520252752092	0.577335854457	0.673734335541	0.514405642519	0.578491081727	0.577635503233	0.533403389789	0.659780862073	0.694977443791	0.76201055117	0.616946872219	0.566152253504	0.57381735241	0.77761702276	0.673823671737	0.576033847541	0.662656596225	0.653724639157	0.446595618219	0.634764518532	0.633549747804	0.564465512138	0.736579552411	0.654710029784	0.664324535484	0.658508923644	0.479029824669	0.755034167896	0.592053121006	0.741005758748	0.795947911076	0.60103514135	0.66778725955	0.680634264993	0.528566711777	0.647791115028	0.688299030707	0.637325668662	0.656178865753	0.612198171094	0.67906565733	0.739163250627	0.589082713745	0.643293957462	0.549477238051	0.65014467208	0.66794957043	0.459314336318	0.525367910963	0.506998100085	0	0.570924709338	0.481077483546	0.375689554593	0.516351413873	0.636852143747	0.53963750468	0.536444063694	0.488822586131	0.527562667401	0.714417066824	0.574171987206	0.473433762902	0.430957788665	0.443206102396	0.526164805367	0.463877810056	0.462158866391	0.45872513711	0.520541007402	0.535907941756
T.CS.061	0.591122053997	0.509955889234	0.59925395294	0.631167886269	0.618084024113	0.565681226364	0.63176486217	0.650939940153	0.521895303845	0.611465784927	0.601442370274	0.639280992835	0.666240023652	0.590481990552	0.578774242038	0.618963208	0.665620858148	0.691057530021	0.664699725895	0.634583548605	0.578702701775	0.613944459901	0.513244450741	0.557587826971	0.58519475739	0.618012002629	0.597736617323	0.661318801602	0.53141753344	0.460440853695	0.62943118816	0.624474041156	0.688061389291	0.60374488639	0.606699391963	0.542086088196	0.595647678093	0.652813342283	0.601147101527	0.698922273935	0.548994696545	0.504417974845	0.709014639772	0.650166468377	0.60361440634	0.568926874384	0.67953443513	0.591828304351	0.683566629565	0.583117682653	0.632676897778	0.614896824934	0.613625705443	0.624333441643	0.540722781662	0.603895478219	0.571889395326	0.651766664444	0.580769270863	0.557705874071	0.565811898642	0.49523132163	0.503050582591	0.535601252487	0.524759891546	0.540492451447	0.627857786418	0.495816390343	0.59590118154	0.645116057231	0.554327452112	0.542052570431	0.535067175628	0.621375651712	0.567107813283	0.503325100673	0.521985547767	0.603388760765	0.530255804696	0.658917078894	0.617715911602	0.607347887817	0.533706346119	0.59788030793	0.563490948093	0.612790432226	0.527130823917	0.608599089151	0.632530411998	0.579329611381	0.610968101978	0.624702515394	0.608404169696	0.648725921076	0.5880394481	0.582200043221	0.630328230419	0.556953599804	0.655004961723	0.629857904822	0.60004385748	0.597981514244	0.63654372928	0.619477423287	0.637022052505	0.623510268939	0.70591033039	0.668070222239	0.562913176358	0.574193682313	0.700776113004	0.64982260203	0.534101333347	0.599869001368	0.572901023777	0.549148422116	0.586674363039	0.540990795584	0.587141648622	0.636041155736	0.568657324754	0.638732885665	0.590585248737	0.538529461801	0.685472855757	0.581786014846	0.675355927937	0.738343200273	0.600410224421	0.598404072428	0.597213395561	0.543137208927	0.569837033573	0.610763123723	0.589276819816	0.57468917216	0.611161039847	0.644783515981	0.712886275864	0.603021319781	0.620277350851	0.518606104172	0.604829488854	0.616155660893	0.598119071272	0.482803709993	0.585306264903	0.570924709338	0	0.502556258249	0.566937500591	0.556043881371	0.553914937794	0.632774142448	0.566917047581	0.527809693348	0.557472082781	0.692449888728	0.479963322137	0.542665239766	0.585802251561	0.549256463344	0.579670828962	0.611671017695	0.547971615549	0.535021680497	0.56017091475	0.58796891015
TFS.027	0.544756245203	0.433367431061	0.536637777444	0.576213730253	0.599017938447	0.516024132792	0.601841453407	0.677966531408	0.560405710731	0.620624999644	0.566171793169	0.605733379461	0.625574870913	0.597660819169	0.564780411193	0.567506125957	0.624172032673	0.736191610226	0.727169159151	0.569469818281	0.628504812002	0.626621951337	0.488904144261	0.559245753954	0.602599015551	0.575285251021	0.634137293049	0.669453494999	0.518980118525	0.473026910062	0.661080419796	0.670768641962	0.702671971568	0.662307415887	0.628867813785	0.598147892099	0.629659584155	0.702215949542	0.590185869993	0.718751677433	0.573561161107	0.495308838313	0.755787045486	0.650405818827	0.671665454895	0.622773425963	0.721715427775	0.644353209197	0.74601462812	0.625805491087	0.670612141599	0.661067521667	0.63809994805	0.68494115742	0.596452161087	0.612051880079	0.647906649419	0.702845109026	0.659944358457	0.580842245171	0.593521823112	0.488680403649	0.478939446447	0.507926112593	0.484125000149	0.487437223678	0.615016117228	0.502328201391	0.614576084905	0.584335121626	0.537289666344	0.515236148551	0.496652696542	0.639329111383	0.604797697629	0.485545250598	0.516496719043	0.559407719549	0.515278207723	0.615435277824	0.546634677655	0.592805515333	0.488270394214	0.550377523448	0.496967138439	0.521530146414	0.510119905959	0.610212347806	0.583504611682	0.492995146685	0.576972214248	0.605919265994	0.592096732832	0.618421913419	0.532664673037	0.536847397983	0.670124909412	0.529161183008	0.586653077724	0.657083995918	0.522627378661	0.549541000392	0.594805668785	0.54641429784	0.646257141794	0.642511782381	0.740324273894	0.633099288456	0.512873762385	0.614819533793	0.743692563722	0.692697910872	0.567555152805	0.623572381183	0.641543843276	0.48851336273	0.61945646626	0.580538986692	0.524737088711	0.697651016592	0.645391738171	0.64284488086	0.618535715857	0.50223747221	0.721035906987	0.579807600953	0.715809499291	0.767797747801	0.622844668601	0.652753587519	0.64466124325	0.509978021477	0.621537590351	0.64871657658	0.6042171181	0.616780129308	0.622955306943	0.655424233614	0.746036929814	0.623914411722	0.665987286731	0.515691632865	0.653636475489	0.62482686689	0.528946378311	0.447521553403	0.522501161548	0.481077483546	0.502556258249	0	0.470612688797	0.497720952828	0.595058119365	0.606298862555	0.470776013315	0.479471669028	0.501262038166	0.686681746205	0.467666288808	0.482916628382	0.490709786852	0.475743839698	0.536621385836	0.525462184605	0.510628732152	0.502994011481	0.482771504994	0.512963508431
TFS.022	0.53915660019	0.463552911363	0.483453173245	0.613127530613	0.634179945916	0.540747971458	0.54302356083	0.674664145966	0.5816382526	0.648879072203	0.558063400203	0.608443853105	0.521624234362	0.642465821414	0.614235348648	0.629436742447	0.571025028528	0.759267087585	0.77173591605	0.559814979935	0.652546878431	0.601857972023	0.472383666318	0.558151452219	0.587711433661	0.606356622714	0.668302548182	0.681308195322	0.45068591652	0.533721589844	0.677997853247	0.711748798252	0.707741106323	0.684721397444	0.642960925131	0.628097131269	0.662031324512	0.737674874869	0.546441635433	0.719379199355	0.582610666787	0.497998883193	0.77415938034	0.681564772195	0.70083438888	0.610566244563	0.734730607931	0.640877773634	0.74780874948	0.606197031661	0.67599148453	0.627373931964	0.657754624821	0.681466694626	0.590320942768	0.623142704413	0.645797108706	0.714668244198	0.657835986369	0.553659639595	0.639170527358	0.470537991033	0.505793568644	0.432889612652	0.513014167992	0.499066455741	0.652758791301	0.51892050579	0.631101881946	0.499202920062	0.525786302309	0.551404971713	0.519949543488	0.677439594994	0.624899883642	0.436724870371	0.516356686144	0.476924224684	0.519178800214	0.531143904366	0.472670396666	0.509932026365	0.499123723564	0.494574373531	0.461148456123	0.439974017145	0.419446567243	0.625932082044	0.504462643409	0.477866076308	0.619606702228	0.537285538564	0.552334414848	0.67211770107	0.550587793257	0.589335802128	0.700262178124	0.490460072268	0.608452505811	0.681864135257	0.519846169143	0.585693951964	0.578552735398	0.533750380116	0.669952767604	0.703884740857	0.776913747257	0.609315419162	0.577514269355	0.584832724949	0.779100225817	0.679769830637	0.586823434151	0.674286112849	0.644251614136	0.462552545587	0.624337046199	0.623689161112	0.57139118191	0.7384790237	0.648939721304	0.677771922527	0.659536593686	0.476779484731	0.756043707711	0.592786992591	0.745970959433	0.79347183352	0.610286289173	0.669505122906	0.682013626799	0.538318739278	0.652284732002	0.687665404851	0.650346492687	0.639380668118	0.609479123443	0.675953862646	0.745667907668	0.602190293916	0.646008593012	0.544238703353	0.653926575837	0.675721305106	0.45694077301	0.530855855759	0.519679016272	0.375689554593	0.566937500591	0.470612688797	0	0.526268891405	0.645224692279	0.547958277649	0.549526078008	0.489812350717	0.54904731311	0.730010947358	0.588921501334	0.46950683006	0.422110487417	0.428953691104	0.548982973521	0.44225619455	0.486549821159	0.458847986193	0.534904841789	0.551107809012
T.CS.031	0.575993364907	0.501922868956	0.546131428732	0.569545348403	0.589025586853	0.532485887945	0.591253023688	0.65924844437	0.528232713024	0.619603388946	0.563545502311	0.592110893375	0.608618462787	0.585342102589	0.574159577417	0.589980387598	0.590897098645	0.722104017494	0.713821936542	0.569599682554	0.606669475674	0.598654077168	0.555055695301	0.586485083879	0.598042812159	0.551605778068	0.628138413845	0.626683918233	0.540762654761	0.523221303985	0.631565752637	0.663276839507	0.655883364406	0.66883205128	0.615591315968	0.557053612067	0.630021379171	0.69423634677	0.581461040516	0.709307369169	0.583621726925	0.524513726527	0.73296485776	0.630461820086	0.654948581218	0.608924501696	0.700013671418	0.617998376008	0.717447352188	0.610548892943	0.653433076428	0.630228522802	0.639357241798	0.665653668136	0.592563665464	0.584551584254	0.599611245014	0.661934864943	0.623020819627	0.583190168804	0.604195297628	0.545105553578	0.501927177893	0.518425811059	0.522087066332	0.522367419694	0.581547285503	0.537887508272	0.562848348287	0.573474513781	0.526797240026	0.529144343057	0.537196535234	0.624509666501	0.60927879938	0.537517262151	0.489281197916	0.562165341182	0.523807620348	0.607510509968	0.574505912319	0.581348220806	0.527669780802	0.550695032824	0.513788313096	0.559084639702	0.506431532538	0.567638199731	0.576733050475	0.530310649196	0.59477965015	0.60258439661	0.576076530035	0.619065230673	0.532336957651	0.554520735472	0.658593321276	0.552290404761	0.610535523405	0.637571017578	0.548067507547	0.549894585744	0.584614467371	0.55857965953	0.636714649289	0.64220036723	0.72686809533	0.603366418461	0.499471151206	0.597259791765	0.724203319449	0.66340966967	0.567311367561	0.62674882897	0.622559512961	0.523276374299	0.615331333628	0.604513432327	0.563227038318	0.708496188219	0.638668130325	0.61302271515	0.600183440912	0.512865466753	0.710888103487	0.593790680185	0.715331278744	0.758617338963	0.586035251659	0.627296950601	0.634717786072	0.533207804081	0.64024162722	0.649056229725	0.619385285858	0.620801849096	0.59858144549	0.636995438986	0.713504716237	0.594111712375	0.638809786035	0.559212313283	0.623723114867	0.613061705	0.528382723554	0.534063305001	0.520889523316	0.516351413873	0.556043881371	0.497720952828	0.526268891405	0	0.595953337911	0.56161058698	0.51038546795	0.493944746582	0.521954537261	0.66462517938	0.526031821167	0.523648491345	0.552726180748	0.516906032086	0.540431065538	0.546255589816	0.499850790434	0.521724880913	0.54401204269	0.537184178935
T.CS.049	0.650211974477	0.60709115319	0.643153646101	0.648232250456	0.651475737951	0.63208914031	0.684654757037	0.635305462393	0.540953601133	0.652498203789	0.645685693245	0.673465047909	0.68770499249	0.557609203962	0.645927960491	0.673350806419	0.672401900613	0.602335542527	0.574088952046	0.675487035841	0.596017636051	0.666390916286	0.600034801574	0.56793670736	0.665502840133	0.648310310037	0.520762790343	0.669829100093	0.638718162019	0.568260389484	0.572004532834	0.568698592535	0.661108002457	0.546912200467	0.608459710618	0.591745972304	0.563548741085	0.598800910907	0.63129272381	0.714886546872	0.616036890474	0.585985892422	0.640452258841	0.627620636318	0.55057493289	0.551386795329	0.633284029545	0.579815680791	0.671075387242	0.583831098247	0.60529699958	0.616498188215	0.55047699425	0.627609153964	0.579206688983	0.618683635711	0.611764069652	0.628879847093	0.576957842678	0.647037206293	0.547326657487	0.590338450088	0.578657093087	0.64762135818	0.597025592978	0.634335855834	0.65720701431	0.553569733109	0.627157415627	0.674857724214	0.634273235431	0.591935955247	0.594084279352	0.617778074644	0.590419792916	0.623672672225	0.547619770757	0.654272243098	0.600437614842	0.69103669824	0.664702838441	0.638327125831	0.594055587107	0.651752615799	0.618660838131	0.678544035778	0.603183948673	0.649783502932	0.656840365652	0.658578232036	0.641682196659	0.680255884705	0.644785533538	0.672015431549	0.61155537866	0.623124988761	0.591219645118	0.625426922399	0.693924542191	0.600280912423	0.68826673223	0.641746099679	0.66832748863	0.647741496239	0.619331232423	0.628367814385	0.607020139476	0.685139247705	0.645937525464	0.562498404712	0.611055656082	0.59180703044	0.56811850784	0.581492564804	0.540634168601	0.645515813719	0.562500656824	0.61396584905	0.64687158339	0.5984883615	0.568238337351	0.615296705327	0.644858598246	0.617609154354	0.583169377232	0.555113159442	0.630779709332	0.663534833068	0.613064578925	0.540666062452	0.622336565707	0.641289556575	0.520449078225	0.538605479312	0.57856436652	0.58370981728	0.555294795507	0.683812710925	0.660513452651	0.559432877067	0.573332695523	0.582693189201	0.619077528055	0.536246229496	0.664323459128	0.54661125505	0.612126009384	0.636852143747	0.553914937794	0.595058119365	0.645224692279	0.595953337911	0	0.6429683286	0.607358267221	0.611851358877	0.601871260251	0.617394726933	0.558495568702	0.608219754971	0.658441533393	0.63377605742	0.618357505159	0.671958776224	0.615645751954	0.61387846553	0.589421301266	0.621051669391
T.CS.036	0.562646938903	0.559739890909	0.528484620755	0.623759781508	0.581321295328	0.558785927662	0.531107728069	0.65629291823	0.607159215806	0.684992710962	0.567733467329	0.582992167879	0.54570337512	0.617738131898	0.609435069697	0.600715764668	0.528434907151	0.722450129922	0.75730896165	0.536966295849	0.626643559862	0.574258109547	0.606875161866	0.5993439319	0.562687321644	0.580642072915	0.683089172775	0.602414744194	0.560799720068	0.626336098845	0.64068919635	0.715262898703	0.64504869069	0.679738613948	0.607232738005	0.636698765993	0.649350008573	0.71609836957	0.540741363303	0.670238774415	0.596122397035	0.579540252095	0.745385720093	0.639991681544	0.6834204301	0.632706589365	0.705405738207	0.645179198521	0.703618046909	0.621808910997	0.684428238091	0.63701256944	0.655451481125	0.682202813514	0.586190592917	0.595261658176	0.648855615316	0.68416934252	0.634543087109	0.604468514238	0.64495284189	0.586556883153	0.577571795799	0.554913056091	0.630017324487	0.569426837843	0.594077650455	0.589870979481	0.578132747275	0.496143848728	0.569452310633	0.569588764034	0.597709615142	0.701044597571	0.630644704387	0.561614760139	0.554340927946	0.544758620352	0.569938958861	0.543636413411	0.572206763689	0.560008501267	0.566962424407	0.536362702594	0.535364365011	0.544650625231	0.550200655884	0.547638712911	0.51825860955	0.563568915717	0.60547688522	0.531869362809	0.50952469803	0.657128539784	0.550329470976	0.546972773901	0.701457840565	0.557986096538	0.615628606104	0.601044099522	0.574387459375	0.580096785083	0.547760304961	0.579242879333	0.613422213574	0.706555740167	0.751153313482	0.557541977648	0.595574204503	0.559381044173	0.759561286507	0.648703892063	0.602053913644	0.694185152232	0.649397608871	0.549759968758	0.627940963057	0.706101430638	0.633397618825	0.712646513072	0.645496554679	0.613880592371	0.664071458947	0.549933964847	0.758341242283	0.599351823358	0.715332909452	0.761555087182	0.574004480164	0.659219864725	0.680316041214	0.571402447437	0.654382210019	0.69758922684	0.662464477157	0.653671846735	0.610550265034	0.659291401059	0.705963139587	0.589132581154	0.655299746234	0.617836290581	0.646541600588	0.65024813326	0.538179532125	0.644883964205	0.553515536924	0.53963750468	0.632774142448	0.606298862555	0.547958277649	0.56161058698	0.6429683286	0	0.617280144204	0.551815077189	0.605727564717	0.68921853085	0.650079545319	0.579341762354	0.540872015036	0.551645013609	0.568134302048	0.546031648505	0.550323037473	0.568553445593	0.621637117832	0.596632008522
TFS.021	0.608658049667	0.503739117186	0.590995133126	0.563847231018	0.628742941503	0.57583481917	0.637737476924	0.659618910879	0.555803302502	0.635541679384	0.587422791822	0.62437299807	0.641163077382	0.607493184412	0.603885833483	0.571245727028	0.638646632202	0.716331587382	0.710999618196	0.593727582639	0.630845677238	0.636975516498	0.56868886153	0.610653252852	0.637677286434	0.559949230571	0.63015808736	0.629046300688	0.585822953364	0.543554803216	0.647068128834	0.66810667145	0.674798769864	0.664764188388	0.628779967913	0.586613239642	0.652947276198	0.692870740742	0.618854371098	0.702478474116	0.597493942136	0.538269243182	0.710830730395	0.657365024192	0.67209769417	0.637729117662	0.71404396268	0.643193284871	0.739750877484	0.629209896771	0.640530591739	0.656894197356	0.646896926423	0.685684259796	0.616827932463	0.604840952745	0.6450430131	0.682626476499	0.646210659465	0.600757147389	0.605272230496	0.582464829101	0.504604122903	0.583964058792	0.499901884331	0.531266612666	0.61507784828	0.578821574455	0.594139661438	0.608663331508	0.581728276897	0.534067566518	0.526609257981	0.644566660969	0.614790888802	0.573862778692	0.523923577976	0.598858832498	0.549532904964	0.655316267305	0.612484756271	0.627216473192	0.562538167864	0.591063949985	0.539630919611	0.598913590872	0.566492755785	0.61979737101	0.620618397347	0.587019958697	0.588988252063	0.642774320823	0.620469147317	0.618901395983	0.551738581772	0.570670732853	0.669518070595	0.603161319984	0.607929297532	0.652286277993	0.573700058716	0.585203313419	0.620537397732	0.551842161376	0.642927976871	0.646443070103	0.706934757732	0.62860542221	0.534799345717	0.610868352358	0.71868552519	0.682554290051	0.577635803275	0.643552948533	0.633288723918	0.540628555388	0.617294281814	0.604161174465	0.526021631071	0.681851757649	0.633164273089	0.643305965582	0.623220870934	0.560366229605	0.693900724822	0.595147468323	0.704361107315	0.740032012215	0.578308568073	0.621944548727	0.653730716139	0.551597710867	0.624289440803	0.63651389832	0.58999733683	0.638333007736	0.624472807285	0.665510896559	0.728578192309	0.626459832076	0.652306398364	0.571122924865	0.644955033138	0.616000916851	0.560402069898	0.513042562367	0.551497497201	0.536444063694	0.566917047581	0.470776013315	0.549526078008	0.51038546795	0.607358267221	0.617280144204	0	0.518889233144	0.530546253247	0.664079157922	0.523350488419	0.536583123787	0.569485318459	0.553188032039	0.553108082293	0.574899126941	0.531700911986	0.560237008654	0.533624393738	0.545501850133
