CS.093	CS.009	CS.243	L.011.M1	CS.172	CS.263	CS.016	CS.293	CS.106	CS.297	CS.010	CS.259	CS.108	L.004.M1	CS.261	CS.367	CS.076	CS.229	CS.066	CS.230	CS.377	CS.115	CS.269	CS.382	CS.073	CS.064	CS.060	CS.161	CS.153	CS.365	CS.136	CS.376	CS.125	CS.292	CS.203	CS.205	CS.380	CS.374	CS.378	CS.128	CS.302	CS.375	CS.213	CS.126	CS.224	CS.389	CS.166	CS.348	CS.254	CS.359	CS.349	CS.268	CS.386	CS.369	CS.148	CS.182	CS.181	CS.178	CS.177	CS.323	T.CS.022	T.CS.080	T.CS.019	T.CS.071	T.CS.029	T.CS.069	T.CS.012	T.CS.041	T.CS.020	T.CS.025	T.CS.042	T.CS.038	T.CS.035	T.CS.072	T.CS.016	T.CS.117	T.CS.147	T.CS.126	T.CS.132	T.CS.153	T.CS.107	T.CS.098	T.CS.100	T.CS.128	T.CS.178	T.CS.159	T.CS.119	T.CS.123	T.CS.122	T.CS.112	CS.082	CS.103	CS.015	CS.110	CS.087	CS.238	CS.088	CS.356	L.034.M1	CS.241	L.024.M1	CS.006	CS.085	CS.237	CS.246	CS.364	CS.338	CS.207	CS.311	CS.113	CS.330	CS.347.0	CS.387	CS.078	CS.336	CS.233	CS.234	CS.187	CS.346	CS.189	CS.202	CS.080	CS.320	CS.361	CS.321	CS.227	CS.322	CS.163	CS.158	CS.339	CS.112	CS.285	CS.319	CS.343	CS.331	CS.393	CS.270	CS.390	CS.326	CS.253	CS.262	CS.370	CS.255	CS.145	T.CS.066	T.CS.036	T.CS.008	T.CS.031	T.CS.043	T.CS.045	T.CS.061	TFS.025	TFS.021	T.CS.064	TFS.027	T.CS.049	TFS.022	T.CS.055	T.CS.026	T.CS.166	T.CS.095	T.CS.157	T.CS.109	T.CS.158	T.CS.141	T.CS.152	T.CS.151	T.CS.142
CS.227	0.78818257126	0.632000894953	0.757450992911	0.747300513445	0.715605625093	0.763965225573	0.728673013442	0.802917629954	0.737817132929	0.766698643433	0.757080428721	0.776455105728	0.791148019637	0.790098159648	0.794261194978	0.558788566525	0.638464584347	0.649810844268	0.740423587173	0.625711324143	0.675095465146	0.674138895745	0.654834791889	0.714797164477	0.72130037166	0.751072752689	0.684632742139	0.618638131421	0.730534340096	0.740281003582	0.685345321599	0.63039015962	0.656287035296	0.67178138156	0.751595793352	0.596728787082	0.76276167436	0.630768362427	0.645587286975	0.715143575141	0.621165757808	0.654566758408	0.631227559769	0.731034888173	0.576155658621	0.648776219054	0.690465822532	0.722920994617	0.659765245672	0.628222264953	0.700489664087	0.699495562951	0.641041402303	0.652897077732	0.650303353638	0.711973887659	0.68003224931	0.725119987793	0.636332244751	0.680744741963	0.763079796667	0.702906958035	0.711967546956	0.765700923389	0.72905541314	0.739238971129	0.681535725248	0.757903854856	0.804327463687	0.744806954243	0.805793691644	0.810408217426	0.763707672374	0.777065828824	0.729053147517	0.774481704691	0.824208299718	0.7665195313	0.809887566455	0.803015092918	0.801478616014	0.802432528717	0.797862581833	0.773744214115	0.789854393603	0.825391020049	0.813102160218	0.739668623292	0.768791372216	0.747850043152	0.760475807596	0.737412005284	0.782491130933	0.66218998044	0.721605913468	0.730274099012	0.713585671996	0.674907115924	0.730475689608	0.786673772823	0.771797819671	0.732727968465	0.759281107842	0.587151325165	0.760871300042	0.614054803976	0.71328143341	0.620937178819	0.727835109154	0.730177261644	0.6291432157	0.602220862532	0.666663632184	0.729045977918	0.696414111453	0.743130034561	0.629046255185	0.664975731833	0.608426333896	0.672842572944	0.706850939497	0.681402302496	0.672247626894	0.653825579573	0.751917780569	0	0.611228373817	0.644692418588	0.665414960395	0.679948803934	0.645691283399	0.585387893015	0.644633186313	0.602778090514	0.711416238073	0.727917241375	0.653098869226	0.669856623216	0.657113271439	0.630788547695	0.673936170994	0.690864876142	0.666867376078	0.734188170356	0.782522211588	0.761555087182	0.719257921355	0.758617338963	0.761892146696	0.747506257854	0.738343200273	0.706371161282	0.740032012215	0.759001573386	0.767797747801	0.663534833068	0.79347183352	0.75791113463	0.661246019705	0.762133388491	0.817477682009	0.765941795979	0.805744471363	0.772291660174	0.772447633377	0.766897173382	0.783309933365	0.772149295898
CS.322	0.700282918188	0.554743040961	0.645131060686	0.657533497019	0.664394902586	0.651141348564	0.679071130376	0.709547266041	0.669121833568	0.660064770987	0.73990274008	0.679401396401	0.735841279714	0.680991928869	0.676978940658	0.595198937527	0.639019399391	0.565607439645	0.687128793414	0.587025219906	0.570085118995	0.634192187427	0.643095732971	0.57691494062	0.69837806357	0.67685222391	0.607394927976	0.56178177805	0.654498297489	0.636627015743	0.579163358197	0.505884470171	0.514226924329	0.56419129984	0.633008636918	0.534328929119	0.648819477104	0.543494405572	0.622961469496	0.550594415454	0.626042393746	0.581582010259	0.514616395468	0.60335952873	0.606035645886	0.539952603272	0.537927203324	0.604174480422	0.498252180146	0.609358332331	0.542859707029	0.580350588417	0.606374745721	0.552631301905	0.511074782824	0.545694755159	0.52793599338	0.586283247779	0.511472121713	0.515996110931	0.634630634745	0.596932844636	0.637995003776	0.651882876387	0.62037380707	0.595023209673	0.634258695387	0.645622582522	0.731095993633	0.624072753164	0.68138431822	0.712229864246	0.652048908989	0.653893081079	0.59662660348	0.669733579748	0.722288751966	0.65434052868	0.700453003608	0.703702322559	0.683090603596	0.704337777357	0.691933253921	0.655275155128	0.681228137584	0.725880256758	0.72453226541	0.638497043484	0.653163299909	0.647409648412	0.680747097874	0.672884931835	0.726101359579	0.566002183684	0.675674540146	0.665241448968	0.703874520653	0.651135219058	0.631608353645	0.719887109394	0.706176321161	0.662373185205	0.671441283409	0.582805150788	0.653618803032	0.577326503733	0.559506166892	0.592734065616	0.650862135311	0.675974962177	0.529377574394	0.555490790302	0.542055199312	0.668362699441	0.57106588269	0.69421162483	0.623179320177	0.508522763022	0.643084816355	0.607810961619	0.666075350278	0.604405404277	0.501388522373	0.57982121521	0.657438978311	0.611228373817	0	0.622273850099	0.620675960369	0.619968094912	0.586176069406	0.583709864568	0.501781606667	0.497338103126	0.557613418944	0.611257732434	0.497355021019	0.550157713108	0.543620907814	0.603788906862	0.548990385926	0.504125084644	0.50792766541	0.570393783839	0.699440015429	0.69758922684	0.605889892652	0.649056229725	0.65565489896	0.674875276261	0.610763123723	0.599897893052	0.63651389832	0.65980729703	0.64871657658	0.538605479312	0.687665404851	0.667456914839	0.625990729848	0.660130289245	0.713853537999	0.693103476387	0.706895361496	0.66835163312	0.692192918226	0.672142166621	0.668526833803	0.670041077951
CS.163	0.616498200365	0.575734900148	0.622553323219	0.619658703346	0.546491194019	0.610317596455	0.598624495691	0.686493231134	0.526276625123	0.648190534431	0.628939177356	0.647604274254	0.626054485675	0.685558994738	0.663268758166	0.612262092052	0.528081405733	0.56857390516	0.60676689714	0.558735428622	0.581320177674	0.548630094397	0.630293654275	0.630872944201	0.595648209941	0.565554226451	0.552383526151	0.530422863571	0.52943858281	0.610023787569	0.491538272483	0.580676253435	0.592245890882	0.561792092003	0.626909659225	0.638072943171	0.658308705623	0.605204452473	0.589537489956	0.621515016322	0.627054541431	0.58861685022	0.60649410174	0.609283521587	0.666124364968	0.60396165764	0.652778658026	0.631311395788	0.624858894758	0.615249091757	0.618901195218	0.61521400144	0.652283985477	0.613779496597	0.637211105431	0.608093214058	0.593108891978	0.626419486413	0.639854543668	0.617996216531	0.629761430944	0.654396521009	0.596712904127	0.650220569049	0.554717502459	0.631982965763	0.667595095766	0.622786838235	0.68525166868	0.606509811167	0.658609891641	0.663768096314	0.624204748156	0.630243118584	0.60789138294	0.654454536177	0.705089842985	0.631802380602	0.687281388907	0.647853460037	0.670027473298	0.675816875644	0.669558596753	0.634536998462	0.663233766284	0.688614455021	0.665942357332	0.633819008086	0.645845533049	0.622209893908	0.578019774242	0.576366962249	0.659721027129	0.576861425278	0.576296899199	0.612357363893	0.636453501839	0.634176761987	0.622196584407	0.669450132728	0.675735066507	0.57586426007	0.578925511198	0.501388565908	0.60553678192	0.606881656478	0.590453178064	0.581871400076	0.583830535076	0.610059294465	0.606779019947	0.589616749481	0.596251397878	0.619375754874	0.592035621947	0.577340248401	0.598001535251	0.561480923949	0.606816917448	0.606380626404	0.625188840036	0.545572698035	0.602491796819	0.582636502366	0.604594936312	0.644692418588	0.622273850099	0	0.534858155074	0.604720418006	0.51199368733	0.57024652525	0.620833078956	0.610102461515	0.608743059996	0.60564063605	0.6156300796	0.615216997097	0.597408348925	0.619140693268	0.642899985722	0.61024743796	0.614077230166	0.604352741943	0.654860590603	0.606772845108	0.648652716245	0.6389515394	0.645373246273	0.621113804709	0.642068357918	0.621425295905	0.643239428597	0.651434838716	0.651817127606	0.632681178728	0.668343410475	0.643146703264	0.673706623173	0.637017047003	0.691185821605	0.644424120741	0.676664214554	0.644745040373	0.685638704445	0.620700257702	0.670444902124	0.6743076515
CS.158	0.620773495954	0.548960809737	0.623934423368	0.627791590479	0.546481638775	0.612310472077	0.572135317564	0.684272220861	0.504099847266	0.64385221043	0.621045463225	0.654761567805	0.623309530314	0.676919127054	0.65820840283	0.632271502039	0.529971149025	0.573925028606	0.588517881478	0.596822460267	0.604762415302	0.558339834109	0.659227604107	0.636896381348	0.563254951222	0.572575883663	0.564421063526	0.544513868587	0.537637271962	0.621729654572	0.533538777731	0.571022453657	0.594521078065	0.569900032079	0.639222467363	0.631488596466	0.65655871785	0.587635618477	0.603111810097	0.600594569429	0.641738688481	0.58930392303	0.578489912428	0.625857575505	0.670966060946	0.606631869272	0.637605325549	0.617341388797	0.614747716765	0.651075234053	0.620855757114	0.607948343578	0.634058998716	0.626207418926	0.603853394435	0.603041500824	0.606001291567	0.644301086141	0.646934570786	0.614494959468	0.641257899742	0.646324794552	0.612613799152	0.652725442942	0.584056332015	0.637701906138	0.683968942335	0.616238491098	0.670651079124	0.627202073483	0.662190861456	0.641568490784	0.645713670619	0.637981300721	0.624827090946	0.655607908466	0.692097946004	0.638482932882	0.688584220883	0.639001119641	0.688695774377	0.660139982042	0.656991843836	0.610109116994	0.6633181961	0.682955738089	0.649248372429	0.641518374165	0.655699279167	0.615304203237	0.590438157868	0.577329155183	0.64561012	0.545093521176	0.5825797856	0.598624567182	0.640361978171	0.649077013044	0.613082136575	0.652181098343	0.661097706696	0.58829171822	0.541801221483	0.521307405572	0.628413717467	0.623454925779	0.577829668394	0.598460420525	0.592248715678	0.606148631547	0.611424715078	0.586182143053	0.605976254905	0.618733878009	0.61469357788	0.566727635057	0.604291061746	0.602152268832	0.597562496747	0.603623246469	0.640371804314	0.543563757889	0.584379028798	0.61569020576	0.62059250257	0.665414960395	0.620675960369	0.534858155074	0	0.630265458038	0.483595846201	0.595139553139	0.61012351238	0.593285180319	0.593795561787	0.592406557503	0.627587588694	0.59951338493	0.603560906424	0.646450184033	0.608478977153	0.616645880683	0.587833596181	0.639674330563	0.680536442488	0.604393639319	0.652846363288	0.621757600944	0.63652571055	0.631532253683	0.637451110314	0.63796456751	0.653124288875	0.638788401665	0.656870681969	0.636059129927	0.682977280296	0.632050986099	0.665396761247	0.639987934016	0.684316722432	0.635372274267	0.681151248101	0.660689155174	0.666363331683	0.645472883226	0.676577840166	0.674344339983
CS.339	0.678127376845	0.612777959024	0.63361613293	0.622975591238	0.611362749086	0.655591471478	0.599623705811	0.661336971122	0.650896740538	0.600039926215	0.707317847651	0.612832949511	0.700599722406	0.641811468814	0.642082717249	0.641154435238	0.632239240294	0.591267523188	0.614395615093	0.583122993294	0.637883325508	0.663235623909	0.624515500655	0.566101212607	0.624209022992	0.679088332401	0.595164136887	0.594537433481	0.633945673597	0.583335876934	0.606997584566	0.573214717324	0.579454384232	0.636451429731	0.590743343481	0.611747500548	0.596395517932	0.616797209377	0.618560314429	0.595484269387	0.596329134478	0.542272474317	0.580989627766	0.584557029029	0.68136143269	0.596993049552	0.645173338367	0.658994901184	0.621238756343	0.63352645553	0.624165048638	0.675760296512	0.641546396582	0.665536812033	0.657737083728	0.623248874457	0.639570929532	0.634400462887	0.613938891063	0.601163426993	0.617243883039	0.570727915256	0.600726337026	0.618738384845	0.646822072714	0.633049710025	0.619469172362	0.626089506877	0.68260813197	0.594121345273	0.633339091235	0.706713338299	0.616871675331	0.642125800525	0.587120342033	0.632485068693	0.6681738329	0.603049740835	0.703540280034	0.677479141729	0.628954050038	0.666502260273	0.686265856327	0.677004781358	0.667683442552	0.707260087316	0.71775812705	0.589932894466	0.615684551416	0.624835766997	0.674147161026	0.651344907122	0.669586906949	0.633456739453	0.598072601589	0.619901212841	0.616199413654	0.62507065114	0.640749486119	0.669340640047	0.63910587815	0.58737300585	0.658266216946	0.633239860505	0.594495462613	0.585370525908	0.636145258797	0.622483711386	0.615219112338	0.5995335249	0.600063879399	0.624234711215	0.581277833191	0.589785848289	0.555606440813	0.678066951439	0.636146125607	0.577886956719	0.649170239219	0.614886049322	0.574391326302	0.585476516182	0.606627621684	0.559613756014	0.567579974271	0.679948803934	0.619968094912	0.604720418006	0.630265458038	0	0.622435198478	0.640636153659	0.58570991193	0.589956642984	0.646921810223	0.642327668099	0.606431228216	0.625938877094	0.591546140462	0.652194522167	0.588757722225	0.63147067388	0.614900910156	0.60794158881	0.649925074879	0.662464477157	0.585270046827	0.619385285858	0.599972086845	0.59805162123	0.589276819816	0.548844010759	0.58999733683	0.60647041443	0.6042171181	0.57856436652	0.650346492687	0.64554760454	0.641335207335	0.623899003793	0.678954661106	0.606206368168	0.665162797346	0.620994865027	0.634958245425	0.604268388898	0.625469742271	0.614922549995
CS.112	0.616083690469	0.556702691127	0.590938377984	0.610672221374	0.535602029024	0.604096785498	0.584129128738	0.680373245017	0.502303782056	0.634879483911	0.603285553031	0.643361837387	0.633456291713	0.675783971617	0.649687824802	0.609269337374	0.53312919061	0.555451141045	0.579058341201	0.584339376173	0.603532020646	0.554495595307	0.66772277381	0.622767085622	0.567921857311	0.588532991176	0.530175143088	0.497349767336	0.512000593734	0.600260546985	0.479463896812	0.56858087459	0.589463221021	0.515246683125	0.639985081015	0.630305417872	0.642188461049	0.575283462832	0.583448174296	0.5966408501	0.62868295802	0.583203573717	0.554260882744	0.613218184447	0.682527847485	0.583490582497	0.604450805568	0.610648919013	0.584395408073	0.656728265714	0.613795991525	0.589624910505	0.634627468564	0.579149439339	0.582560436059	0.598013943022	0.584056059237	0.603317341339	0.630620411545	0.610531135056	0.616272979523	0.615433267886	0.568220573089	0.658432849549	0.562533089319	0.628904712143	0.660308476121	0.620450977045	0.682061799778	0.623533920183	0.662905051881	0.660663184036	0.629946054788	0.648452087343	0.607469294674	0.659873688438	0.68900382725	0.654217937359	0.680985776947	0.642700977785	0.682543060984	0.661090929605	0.658723726577	0.632941546225	0.661375336307	0.678773250949	0.670013404905	0.640725272023	0.65751566361	0.636624797672	0.580842581139	0.550445169897	0.639312233116	0.532749613173	0.600797061852	0.611461341	0.647359651932	0.643632807728	0.589079259089	0.652589699919	0.675180269155	0.57606559044	0.558779751915	0.521679589725	0.621176728083	0.606158857122	0.556770903446	0.607864683138	0.569732093109	0.583469429108	0.580611585908	0.593657361337	0.582480385785	0.61567515595	0.592366973403	0.562373077995	0.595234853939	0.568114944262	0.621731162827	0.591144162294	0.618968573836	0.533698194404	0.576441973726	0.585387118862	0.62638222421	0.645691283399	0.586176069406	0.51199368733	0.483595846201	0.622435198478	0	0.594379834984	0.585768662214	0.612183658263	0.579509044864	0.582852677132	0.555134733644	0.613470154889	0.586351962662	0.62407966209	0.586887075976	0.587142391692	0.582320649056	0.61240436264	0.672440608983	0.613880592371	0.625343707649	0.61302271515	0.653333821763	0.630634036196	0.638732885665	0.62939407185	0.643305965582	0.634673138274	0.64284488086	0.615296705327	0.677771922527	0.628315533621	0.624915929767	0.64590169481	0.678099739856	0.633476241127	0.677684382269	0.654006289296	0.657824611475	0.627652503842	0.666215265068	0.678036317809
CS.285	0.734553220726	0.565940648244	0.70093365714	0.686614001999	0.66999378663	0.697282324646	0.6721062133	0.767773806732	0.675244816928	0.735573689394	0.705168478982	0.72758461425	0.722404976855	0.764086388228	0.745832673254	0.551007510156	0.574129290921	0.58637447876	0.702989465631	0.531052488121	0.582365882678	0.593791729912	0.589846226222	0.665797509317	0.673023952329	0.652137182513	0.621216590172	0.550135459522	0.664948434251	0.697141970355	0.578307623964	0.55620877554	0.567358022807	0.575489890561	0.70407065831	0.570753021918	0.71920597428	0.576604315411	0.616866170739	0.647432890988	0.57782264925	0.624526930683	0.58285275868	0.680258606378	0.60979418928	0.577167797969	0.624458197751	0.653409858063	0.614881568138	0.602973903939	0.633965909301	0.621345441959	0.61223965331	0.569175576774	0.614983316605	0.628924832419	0.608306596432	0.671104583792	0.630123681768	0.615729157491	0.677837535371	0.667139699194	0.657823855244	0.723642859584	0.646293520091	0.689900880133	0.654513113452	0.699704337563	0.765904660048	0.685254145021	0.743445897722	0.741953334449	0.687022677203	0.702629707774	0.665646799504	0.720034394704	0.777094592145	0.716093658402	0.752722139067	0.73922607674	0.751557637939	0.753594747271	0.761050096582	0.698180732065	0.742702862866	0.770256374397	0.743060990969	0.694755817549	0.722179705955	0.693630010694	0.697428455239	0.671865808907	0.734543081324	0.638352283291	0.666019410064	0.689233845557	0.678980451492	0.63408265359	0.681012037141	0.731939252438	0.741876541604	0.675232549431	0.692048594559	0.559195032655	0.702975943917	0.537398863149	0.642900592098	0.590960155927	0.6536980664	0.690884122225	0.589132643462	0.587162197218	0.591307853867	0.67213913707	0.647951570884	0.686129885131	0.596773414129	0.589386475267	0.569492400503	0.629253893324	0.655147738254	0.614295602872	0.604248795457	0.583633891152	0.702364363417	0.585387893015	0.583709864568	0.57024652525	0.595139553139	0.640636153659	0.594379834984	0	0.583956103705	0.601521241037	0.650006823693	0.642708333405	0.612694577876	0.603078884467	0.607316470173	0.619259039213	0.62695312311	0.622417481433	0.631837225339	0.661549865491	0.746229797118	0.715332909452	0.669575625351	0.715331278744	0.718778958828	0.703565293126	0.675355927937	0.657264503277	0.704361107315	0.709442192681	0.715809499291	0.630779709332	0.745970959433	0.706921413656	0.648704313889	0.717751489182	0.768067082306	0.732012339322	0.759706130051	0.738245621508	0.737136974776	0.703777199073	0.753181978799	0.736395158216
CS.319	0.704975311819	0.56008943728	0.639125447227	0.614414251974	0.659800216627	0.638293002259	0.62670967639	0.682908745837	0.635086354014	0.617320651405	0.746233768818	0.638569567436	0.689535647975	0.670043910714	0.648895764802	0.59091405695	0.593671322402	0.540432567287	0.680552532285	0.546061367253	0.551514350639	0.623643319857	0.615584864229	0.525421899786	0.66823436773	0.635838005878	0.597318242568	0.550651335307	0.624267522119	0.593515482833	0.541853940003	0.473592180107	0.480528869595	0.569934119689	0.593757383647	0.532529397739	0.587438195641	0.542498044322	0.63878953225	0.503227974299	0.57536322616	0.558872824952	0.498478468097	0.556233224994	0.636700601089	0.523978989084	0.538810595249	0.548912244392	0.512834481736	0.584761875524	0.489014263044	0.601375608485	0.604762268029	0.613091992725	0.575998943614	0.49902937907	0.516156343001	0.613582778838	0.574188444395	0.458512542355	0.594044499032	0.604557482869	0.607569240481	0.604687434033	0.616545085097	0.563622537315	0.646109701224	0.626696380189	0.711935198379	0.593256676686	0.631520742143	0.679847517398	0.613225437306	0.620270286803	0.57264989164	0.640565935408	0.689601992501	0.58829203691	0.688136506026	0.686742412414	0.649875115538	0.682133957325	0.675512313268	0.614261922953	0.651311631279	0.690503181061	0.693002993432	0.600245040836	0.608178446688	0.615271855312	0.654470181827	0.643909220728	0.693956374962	0.619746044782	0.653992479995	0.633464931971	0.687367622862	0.645108699449	0.615783398069	0.671079997262	0.684672809926	0.632663431088	0.647863802343	0.58584407278	0.597129789453	0.555054341275	0.561106212167	0.580459420243	0.632756083177	0.650436581915	0.495905359764	0.596766109365	0.488624990589	0.634315394666	0.537879729819	0.68636234064	0.606502570521	0.489751536879	0.638671290964	0.601271623145	0.652487517443	0.590141121621	0.499260940639	0.563718726667	0.620134117314	0.644633186313	0.501781606667	0.620833078956	0.61012351238	0.58570991193	0.585768662214	0.583956103705	0	0.498451358848	0.520434369041	0.628970403798	0.519682672025	0.514732057252	0.508426523812	0.654587884029	0.528655149612	0.497239731906	0.506622293875	0.517463999687	0.675634011065	0.664757266388	0.588520786444	0.636539325832	0.638708160988	0.642151927807	0.540430859614	0.55980447671	0.649833622544	0.630047111925	0.619133062786	0.518104149132	0.650572527663	0.647238550976	0.663899862822	0.615121218305	0.692335275262	0.680282750651	0.665554560072	0.628998402636	0.671656865116	0.642056449922	0.644190318607	0.658504085852
CS.343	0.704346484241	0.578799445241	0.627117443931	0.625288155943	0.638984744636	0.637574725734	0.637243254236	0.674675160202	0.646173529179	0.622042165869	0.740330985749	0.66094230957	0.700565052191	0.672949095976	0.650856605647	0.590469358942	0.619625464301	0.580688336181	0.678463462726	0.590617950666	0.575798394671	0.652914074386	0.603287334209	0.546089658561	0.665846728388	0.653600037459	0.604076919122	0.569335636889	0.646902097527	0.627664011969	0.590549458364	0.502693152609	0.507250710087	0.58966707686	0.61437403687	0.517393129484	0.619218365474	0.545321760268	0.611660340002	0.562995487235	0.589905751887	0.538961593012	0.524332726757	0.570490603616	0.555298489428	0.544239494025	0.595085955567	0.622788692082	0.537414136833	0.604620966066	0.564063633054	0.590307889386	0.567309055271	0.65229982255	0.559550571557	0.552343889806	0.561413932053	0.635985084335	0.526856002195	0.522684054679	0.611125795754	0.585437589414	0.631967704191	0.629992527415	0.62072631615	0.598878381151	0.637408019272	0.634008110651	0.697462282148	0.585983069466	0.655978953919	0.691966590991	0.622500842538	0.641937395044	0.612029248966	0.626938316043	0.693246879537	0.615630411529	0.689305750378	0.684465610126	0.660789143676	0.677029474776	0.697288409908	0.622572072667	0.662678993833	0.710181804404	0.69783967667	0.598032020794	0.613097230932	0.613681621045	0.673486019036	0.651236546695	0.689439901088	0.597037723491	0.641930285381	0.631265087916	0.697829603893	0.629737228977	0.626004423801	0.680811775233	0.664585080447	0.616720855959	0.665510672213	0.564338089379	0.629083079882	0.575989241354	0.578178172626	0.55944035546	0.641595881033	0.6476782538	0.501347401351	0.584771577546	0.526653901084	0.624260029926	0.580223696888	0.688888363118	0.601987159581	0.533463427018	0.618473981007	0.599100559105	0.650457881367	0.576579593107	0.506718562878	0.592706612016	0.62978175214	0.602778090514	0.497338103126	0.610102461515	0.593285180319	0.589956642984	0.612183658263	0.601521241037	0.498451358848	0	0.575755004834	0.616145345727	0.547649847926	0.527908060292	0.518167876262	0.646886460816	0.567538885048	0.55646808384	0.521902951045	0.588608433354	0.661540200691	0.659219864725	0.594538794801	0.627296950601	0.613831940349	0.632966779915	0.598404072428	0.563085840918	0.621944548727	0.636213368056	0.652753587519	0.540666062452	0.669505122906	0.623535822054	0.653730743525	0.600647041132	0.696063665426	0.646769578828	0.677515758584	0.627575659141	0.65941753648	0.632820983971	0.640654924991	0.651683843736
CS.331	0.586557438897	0.593051098241	0.58054051612	0.56277706058	0.608560799903	0.509056100179	0.600627705727	0.610690833941	0.572728260765	0.578611379294	0.70262556709	0.582954242005	0.557349938676	0.585658746406	0.549974958651	0.669128074707	0.577355295769	0.575848177569	0.635534964379	0.647677371134	0.530283532376	0.623578904887	0.723130375955	0.553072812932	0.637670169068	0.571749795595	0.597112226885	0.591315364268	0.555670170267	0.551213667052	0.549760057745	0.56878009585	0.551245534235	0.494860640821	0.560149151991	0.600003882605	0.547168111547	0.565130131674	0.650475135353	0.493776909133	0.666272941963	0.582416160091	0.570259689367	0.499813478737	0.710292089637	0.544319856219	0.548239717003	0.505682543755	0.493632465879	0.656434465938	0.503967011196	0.58025738361	0.647989338826	0.628329942315	0.611513187259	0.490512011009	0.52020280033	0.555653214322	0.59144043228	0.466175105027	0.577234089202	0.61694877956	0.595495744889	0.550435843549	0.564574123759	0.555264992568	0.661292185013	0.571438932284	0.609186415358	0.532252352457	0.548751540079	0.570462805969	0.552130298153	0.551009185734	0.542528487316	0.555638868818	0.570424763495	0.517607178595	0.533223251601	0.564167823398	0.57739952326	0.572967220302	0.57259135123	0.513261612603	0.486993656005	0.568413545063	0.56442754795	0.551526308935	0.52942408275	0.584842420439	0.557991798776	0.549854802114	0.654763253284	0.597492118342	0.658344990499	0.607173571849	0.70498676794	0.691159628596	0.568440496255	0.575611667532	0.656950711098	0.588027690073	0.562299513055	0.588168919441	0.514025652924	0.63793061521	0.497678244185	0.605797704335	0.630877348244	0.628604218415	0.528383127254	0.62650826786	0.551169344712	0.640529033092	0.544270369586	0.588251223543	0.60904688394	0.492836216173	0.71669111097	0.579722016162	0.664454940151	0.575544052353	0.503225636492	0.615671734181	0.580246923935	0.711416238073	0.557613418944	0.608743059996	0.593795561787	0.646921810223	0.579509044864	0.650006823693	0.520434369041	0.575755004834	0	0.619227727133	0.538010823742	0.550862032512	0.522783528493	0.664549521933	0.585446970152	0.521688093913	0.471943780578	0.517222746152	0.581837428339	0.571531054954	0.615342888606	0.582504045464	0.608063848131	0.619222129315	0.59498691175	0.60485006612	0.627644133267	0.562851105422	0.600348381933	0.595455184067	0.55627661458	0.588694563292	0.670660587566	0.550610845696	0.591020640889	0.625672412177	0.558399814014	0.537749946774	0.651754168427	0.564934159658	0.609388729578	0.661627656592
CS.393	0.664407564803	0.633567218902	0.630045465375	0.638177137999	0.635789718036	0.62116460753	0.634565680118	0.702300227615	0.627738747845	0.660815760224	0.674930918859	0.671805190317	0.685806889258	0.70981008903	0.670767440846	0.666774866076	0.634161843782	0.597893836993	0.656769087254	0.637485394754	0.585760756164	0.63283197978	0.703220469701	0.6330331118	0.658864516585	0.626837620264	0.634836952646	0.601866758815	0.601563918848	0.648448416011	0.589209244262	0.597870307891	0.607107783433	0.590982669237	0.632000531467	0.667782941991	0.653692030119	0.600852116359	0.643984076462	0.576362961832	0.683245408337	0.584231391469	0.638815256296	0.596498929366	0.693440955654	0.638966246268	0.606937238439	0.623780158185	0.562772724129	0.718272900734	0.590358402437	0.602714629878	0.659386247596	0.630352041252	0.614825467157	0.611972662166	0.593418712635	0.603208747792	0.634145907832	0.59416325946	0.602906977599	0.643568276045	0.609794211251	0.653086147451	0.57057517859	0.638956040567	0.664304857153	0.6095922658	0.702223522121	0.633395141984	0.666172676711	0.668518767386	0.638074799456	0.634993718307	0.622299285565	0.674448971262	0.710732952759	0.651265861482	0.703791712676	0.682616867082	0.677615359539	0.683286588983	0.673249724267	0.67171603468	0.683136855959	0.70508415507	0.694705880331	0.658015021923	0.667551617808	0.63315735423	0.63260411317	0.636149747502	0.665735852641	0.622957350573	0.647018954482	0.662177265193	0.694226934844	0.666972010222	0.630444975014	0.683954048233	0.697264338233	0.6495080316	0.642304691409	0.604530751259	0.632792957534	0.65071845004	0.577337156529	0.623168048441	0.617866989307	0.650452147231	0.621381056573	0.656410823555	0.613547156323	0.645211654442	0.600854470187	0.644587484228	0.659486710796	0.602798528323	0.693452599214	0.675416458269	0.649588998445	0.623273344208	0.618702889499	0.573969273332	0.62998543697	0.727917241375	0.611257732434	0.60564063605	0.592406557503	0.642327668099	0.582852677132	0.642708333405	0.628970403798	0.616145345727	0.619227727133	0	0.607039402009	0.586094967252	0.62393139329	0.670629596187	0.618891016165	0.557964062247	0.612935551451	0.589265220136	0.695821118949	0.659291401059	0.62624371415	0.636995438986	0.648951143432	0.640457848632	0.644783515981	0.644983677919	0.665510896559	0.647720609602	0.655424233614	0.683812710925	0.675953862646	0.658635041913	0.691145148926	0.649434011206	0.69768149973	0.667605608861	0.698343847843	0.659273847387	0.684250533682	0.654772671231	0.689534608344	0.693373982029
