L.007.M1	CS.019	CS.295	CS.354	CS.007	CS.219	CS.098	CS.092	L.012.M1	CS.016	CS.038	L.011.M1	CS.260	CS.265	CS.084	CS.065	CS.066	CS.327	CS.076	CS.334	CS.056	CS.149	CS.073	CS.381	CS.368	CS.115	CS.040	CS.062	CS.229	CS.290	CS.236	CS.203	CS.374	CS.128	CS.232	CS.224	CS.292	CS.302	CS.126	CS.282	CS.136	CS.041	CS.380	CS.378	CS.376	CS.166	CS.177	CS.129	CS.386	CS.254	CS.178	CS.182	CS.183	CS.369	CS.348	CS.323	CS.389	CS.349	CS.256	CS.181	T.CS.034	T.CS.067	T.CS.025	T.CS.072	T.CS.022	T.CS.003	T.CS.085	T.CS.041	T.CS.071	T.CS.057	T.CS.042	T.CS.007	T.CS.019	T.CS.056	T.CS.048	T.CS.134	T.CS.178	T.CS.110	T.CS.120	T.CS.116	T.CS.107	T.CS.122	T.CS.118	T.CS.104	T.CS.144	T.CS.105	T.CS.160	T.CS.108	T.CS.123	T.CS.102	CS.356	CS.237	L.034.M1	CS.110	CS.015	CS.087	CS.006	CS.085	CS.241	CS.082	CS.103	CS.242	CS.238	CS.246	CS.088	CS.164	CS.346	CS.347.0	CS.113	CS.189	CS.304	CS.308.0	CS.387	CS.358	CS.207	CS.212	CS.338	CS.044	CS.228	CS.330	CS.321	CS.361	CS.318	CS.163	CS.343	CS.285	CS.080	CS.322	CS.152	CS.223	CS.202	CS.227	CS.331	CS.112	CS.339	CS.253	CS.370	CS.326	CS.270	CS.145	CS.262	CS.390	CS.255	CS.393	T.CS.055	T.CS.026	T.CS.066	T.CS.049	T.CS.064	TFS.021	TFS.022	T.CS.045	T.CS.031	T.CS.043	T.CS.061	TFS.027	TFS.025	TFS.020	T.CS.008	T.CS.166	T.CS.141	T.CS.142	T.CS.158	T.CS.152	T.CS.095	T.CS.151	T.CS.109	T.CS.157
T.CS.064	0.493493868934	0.513299369971	0.560075618781	0.568992445916	0.500098085443	0.61153139791	0.532274506326	0.575846798215	0.546158062523	0.559554523557	0.577889420402	0.518633824746	0.604543651466	0.576030789062	0.590242180563	0.576022129679	0.568699087995	0.564272054449	0.653150575352	0.664705695452	0.652301766462	0.604423899161	0.624503284702	0.515142027487	0.515755820542	0.676575811102	0.571659749917	0.53359070331	0.613327131621	0.63699377192	0.699792704779	0.510195632578	0.65050833589	0.54740850556	0.560206804114	0.757265160945	0.579026663304	0.710780234667	0.485245070097	0.6745029621	0.621150988828	0.646518130396	0.474730195394	0.684054719092	0.626604949418	0.645780739077	0.64740533283	0.559493267795	0.679024578074	0.612294356781	0.588060201685	0.541089280975	0.712128218034	0.725222163461	0.589441235189	0.588316748783	0.631068710284	0.570716132052	0.617945564273	0.604091374301	0.502182878917	0.493071051659	0.512075947971	0.521425576875	0.526209564555	0.4695191845	0.483324844356	0.503044276476	0.503344799833	0.676016513141	0.502414927455	0.58777299393	0.608372157994	0.573114857596	0.523796646676	0.507004634211	0.538569836948	0.527182868716	0.49333636114	0.566988776761	0.505666332783	0.49006654631	0.501735693036	0.52031403958	0.511914050145	0.618567397511	0.54002074355	0.524708553252	0.486201139497	0.526102773084	0.692306259424	0.637614381613	0.543804955129	0.626058505009	0.586652844209	0.583847949749	0.530517405164	0.546768739646	0.509025895558	0.572201817346	0.567158082246	0.485174957541	0.52876359269	0.518941265971	0.629697918661	0.71368269328	0.734306429092	0.664575349354	0.510873428615	0.641898246013	0.695074552754	0.681445174046	0.527721236393	0.750793975688	0.668429874574	0.644684400304	0.62009026916	0.522130970707	0.606151495171	0.608088559587	0.50535994277	0.658844744486	0.623750668271	0.651434838716	0.636213368056	0.709442192681	0.584359926795	0.65980729703	0.498790413898	0.615901265738	0.630049021767	0.759001573386	0.562851105422	0.634673138274	0.60647041443	0.720674027413	0.596275387625	0.602737177607	0.622023946593	0.541107065776	0.587820889201	0.634108159478	0.585878117883	0.647720609602	0.489126891442	0.6844282208	0.472887546072	0.611851358877	0	0.518889233144	0.489812350717	0.506592371271	0.493944746582	0.507596904054	0.527809693348	0.479471669028	0.536160057678	0.488822586131	0.53654956369	0.519504078422	0.520131276554	0.528060491491	0.486208472703	0.520008864737	0.521476262657	0.471493654173	0.504903622932	0.519318436861
TFS.021	0.558585697416	0.57583481917	0.597506002751	0.592958020235	0.557862880099	0.6572709713	0.597391584078	0.645291837008	0.565796978908	0.603885833483	0.611459476627	0.564696470067	0.617085916196	0.647299772177	0.630612281233	0.61620219024	0.571245727028	0.559949230571	0.651884226075	0.667472367016	0.669647397276	0.630845677238	0.629046300688	0.58077583731	0.579636215035	0.678728469469	0.625628831911	0.570971877277	0.59274367139	0.63772839223	0.702478474116	0.569814842061	0.647068128834	0.597493942136	0.618854371098	0.710830730395	0.622258125817	0.692870740742	0.538269243182	0.664764188388	0.628779967913	0.657365024192	0.525814281081	0.674798769864	0.639571602516	0.685684259796	0.640530591739	0.604840952745	0.682626476499	0.643193284871	0.600757147389	0.616827932463	0.71404396268	0.739750877484	0.668515052003	0.637729117662	0.646210659465	0.629209896771	0.646896926423	0.646677755827	0.555902620554	0.504604122903	0.526609257981	0.593824855286	0.581337461632	0.481053265306	0.543533451568	0.561498916932	0.582464829101	0.632603864196	0.583964058792	0.605272230496	0.621774121291	0.61507784828	0.534067566518	0.54054567521	0.598858832498	0.591063949985	0.562538167864	0.61979737101	0.573314180527	0.566492755785	0.578446150165	0.61189762749	0.587019958697	0.679407169472	0.605120610619	0.594719923511	0.549532904964	0.574950455711	0.669518070595	0.652286277993	0.585203313419	0.642927976871	0.607929297532	0.588988252063	0.551738581772	0.620469147317	0.573700058716	0.642774320823	0.620537397732	0.560029098068	0.570670732853	0.603161319984	0.618901395983	0.704952313572	0.726747067435	0.651684316733	0.534799345717	0.656895310554	0.671011269739	0.674707178107	0.571086446865	0.71868552519	0.657420561508	0.643552948533	0.658085175824	0.548874147044	0.629443845025	0.647624625244	0.551597710867	0.653730716139	0.624289440803	0.643239428597	0.621944548727	0.704361107315	0.578308568073	0.63651389832	0.560366229605	0.633164273089	0.623220870934	0.740032012215	0.627644133267	0.643305965582	0.58999733683	0.728578192309	0.638333007736	0.624472807285	0.652306398364	0.571122924865	0.616000916851	0.644955033138	0.626459832076	0.665510896559	0.551497497201	0.664079157922	0.560402069898	0.607358267221	0.518889233144	0	0.549526078008	0.530546253247	0.51038546795	0.535801616421	0.566917047581	0.470776013315	0.513042562367	0.536444063694	0.523350488419	0.560237008654	0.545501850133	0.533624393738	0.553188032039	0.531700911986	0.574899126941	0.536583123787	0.569485318459	0.553108082293
TFS.022	0.467141923938	0.540747971458	0.58824864003	0.646441656039	0.509995842719	0.591350291833	0.516285433209	0.538721572488	0.530086299451	0.614235348648	0.64229982795	0.538737228948	0.633570357405	0.49675472575	0.570137900911	0.601220430983	0.629436742447	0.606356622714	0.670851304971	0.700736246815	0.698216458158	0.652546878431	0.681308195322	0.505194829455	0.498429437505	0.694391679498	0.593293439851	0.542805352968	0.650944609096	0.664706446454	0.719379199355	0.518657551029	0.677997853247	0.582610666787	0.546441635433	0.77415938034	0.609458904666	0.737674874869	0.497998883193	0.684721397444	0.642960925131	0.681564772195	0.483751958994	0.707741106323	0.656256360482	0.681466694626	0.67599148453	0.623142704413	0.714668244198	0.640877773634	0.553659639595	0.590320942768	0.734730607931	0.74780874948	0.61003353215	0.610566244563	0.657835986369	0.606197031661	0.657754624821	0.634614346638	0.499035930898	0.505793568644	0.519949543488	0.505309594196	0.581911068666	0.439643262055	0.457812184397	0.537691338115	0.470537991033	0.705372785482	0.432889612652	0.639170527358	0.630313278001	0.652758791301	0.551404971713	0.49100709289	0.476924224684	0.494574373531	0.499123723564	0.625932082044	0.438006242268	0.419446567243	0.538490892449	0.448300597378	0.477866076308	0.558455809512	0.450006954058	0.456287618043	0.519178800214	0.511184597532	0.700262178124	0.681864135257	0.585693951964	0.669952767604	0.608452505811	0.619606702228	0.550587793257	0.552334414848	0.519846169143	0.537285538564	0.578552735398	0.451463107921	0.589335802128	0.490460072268	0.67211770107	0.754422805122	0.783919589475	0.713582513763	0.577514269355	0.650385616962	0.70773155077	0.712285952753	0.578324391695	0.779100225817	0.691065365452	0.674286112849	0.64675460854	0.538078064387	0.649772514627	0.639404793713	0.538318739278	0.682013626799	0.652284732002	0.668343410475	0.669505122906	0.745970959433	0.610286289173	0.687665404851	0.476779484731	0.648939721304	0.659536593686	0.79347183352	0.55627661458	0.677771922527	0.650346492687	0.745667907668	0.639380668118	0.609479123443	0.646008593012	0.544238703353	0.675721305106	0.653926575837	0.602190293916	0.675953862646	0.519679016272	0.730010947358	0.45694077301	0.645224692279	0.489812350717	0.549526078008	0	0.54904731311	0.526268891405	0.503817126063	0.566937500591	0.470612688797	0.530855855759	0.375689554593	0.588921501334	0.458847986193	0.551107809012	0.534904841789	0.428953691104	0.486549821159	0.44225619455	0.46950683006	0.422110487417	0.548982973521
T.CS.045	0.54344389198	0.544950546548	0.603416155172	0.609126070264	0.566168931349	0.630449172428	0.599633839588	0.629217257793	0.569333674914	0.583440196104	0.595695275287	0.579158076987	0.596806180569	0.63593972645	0.615272875695	0.575117690225	0.592171610885	0.58085615823	0.635727974469	0.680336621328	0.671944071469	0.620934770758	0.637730659829	0.564889288989	0.556303520058	0.6788458133	0.600981683501	0.564288732592	0.605870606047	0.623351138644	0.7013286885	0.552975149766	0.658964308933	0.611165067621	0.597746946741	0.723628770729	0.622213421468	0.66393059478	0.528391171788	0.659324965824	0.617517460764	0.627237881936	0.527805159494	0.675698106272	0.622699913812	0.672566931398	0.66002674299	0.609005267942	0.697638385481	0.660127659772	0.606741756962	0.602331792136	0.72884181732	0.735312447895	0.646781364915	0.633282332932	0.634594295042	0.63933938517	0.665031946951	0.62920382979	0.511549809922	0.471553724944	0.496813255473	0.552423339674	0.581136035193	0.49305423622	0.537926060431	0.504609221087	0.519337383203	0.677264412502	0.551790689164	0.541872786182	0.606311107249	0.600595898289	0.556971292964	0.509834607189	0.584814036389	0.58633618571	0.556341469848	0.598272825584	0.550887523015	0.551699352814	0.5407555043	0.587069941815	0.57097665211	0.669654008642	0.609306318489	0.593908441378	0.504074480772	0.568322327381	0.639529480306	0.654821988214	0.605748826492	0.648194193786	0.622251331884	0.564476477151	0.561799469442	0.607916797217	0.568987827177	0.592726757251	0.612950877528	0.556179809266	0.592182073087	0.580143863211	0.634032302203	0.706787067814	0.717511072731	0.655266171832	0.532027247974	0.628985150981	0.674941697935	0.658042088507	0.564546444959	0.733594948996	0.657919007152	0.596678005316	0.646676235183	0.534610858458	0.609542455437	0.639667653546	0.503914820867	0.619554983742	0.627780368333	0.621113804709	0.632966779915	0.703565293126	0.584113882366	0.674875276261	0.557776805546	0.632966634739	0.614417968082	0.747506257854	0.619222129315	0.630634036196	0.59805162123	0.715527306933	0.654520642043	0.637895858423	0.656212435962	0.554455686154	0.634011779959	0.649475309799	0.628209488753	0.640457848632	0.547163829627	0.66660955461	0.568456149502	0.601871260251	0.506592371271	0.530546253247	0.54904731311	0	0.521954537261	0.50053887827	0.557472082781	0.501262038166	0.497511212719	0.527562667401	0.491788629682	0.517571267286	0.536980789705	0.543052857707	0.544256533091	0.509676036626	0.57684668707	0.530484093854	0.569008446912	0.555641166543
T.CS.031	0.529202791136	0.532485887945	0.588543277231	0.550190562508	0.526599032163	0.621363692134	0.552503176518	0.618978984255	0.567434852243	0.574159577417	0.577076064037	0.565848854384	0.603386472479	0.614926184529	0.587047124815	0.593641802404	0.589980387598	0.551605778068	0.641763494841	0.688992112455	0.660188354708	0.606669475674	0.626683918233	0.545904030461	0.557065811638	0.674163869891	0.586039744882	0.538263267517	0.624577926322	0.640292000874	0.709307369169	0.531883609299	0.631565752637	0.583621726925	0.581461040516	0.73296485776	0.616789291402	0.69423634677	0.524513726527	0.66883205128	0.615591315968	0.630461820086	0.540242043721	0.655883364406	0.623544438063	0.665653668136	0.653433076428	0.584551584254	0.661934864943	0.617998376008	0.583190168804	0.592563665464	0.700013671418	0.717447352188	0.622976820471	0.608924501696	0.623020819627	0.610548892943	0.639357241798	0.614663123843	0.507221700854	0.501927177893	0.537196535234	0.545007187391	0.556390653348	0.502197466141	0.506329411478	0.513742938593	0.545105553578	0.648556243659	0.518425811059	0.604195297628	0.585889421001	0.581547285503	0.529144343057	0.498120103341	0.562165341182	0.550695032824	0.527669780802	0.567638199731	0.530925280966	0.506431532538	0.536635477369	0.571654042596	0.530310649196	0.636438179417	0.565261505931	0.552125119039	0.523807620348	0.560219725933	0.658593321276	0.637571017578	0.549894585744	0.636714649289	0.610535523405	0.59477965015	0.532336957651	0.576076530035	0.548067507547	0.60258439661	0.584614467371	0.503393335801	0.554520735472	0.552290404761	0.619065230673	0.714528442197	0.727037517099	0.645848059723	0.499471151206	0.622654796659	0.682608942959	0.669913179688	0.537866458413	0.724203319449	0.654904876844	0.62674882897	0.619737516448	0.525267665964	0.618339502196	0.620787443335	0.533207804081	0.634717786072	0.64024162722	0.6389515394	0.627296950601	0.715331278744	0.586035251659	0.649056229725	0.512865466753	0.638668130325	0.600183440912	0.758617338963	0.582504045464	0.61302271515	0.619385285858	0.713504716237	0.620801849096	0.59858144549	0.638809786035	0.559212313283	0.613061705	0.623723114867	0.594111712375	0.636995438986	0.520889523316	0.66462517938	0.528382723554	0.595953337911	0.493944746582	0.51038546795	0.526268891405	0.521954537261	0	0.506452186234	0.556043881371	0.497720952828	0.534063305001	0.516351413873	0.526031821167	0.521724880913	0.537184178935	0.54401204269	0.516906032086	0.499850790434	0.546255589816	0.523648491345	0.552726180748	0.540431065538
T.CS.043	0.499992378041	0.538948386397	0.558050842365	0.610197420244	0.549707025935	0.634055157073	0.582344458927	0.620642862626	0.562389534488	0.602350401786	0.594358706501	0.574471415602	0.620662342198	0.612122353044	0.623291115371	0.608602604401	0.585659058174	0.576828296589	0.674142299115	0.700323434512	0.69302007329	0.630196471337	0.65002171051	0.547467044031	0.521060631861	0.678583958024	0.607170948394	0.548557470696	0.629156471201	0.641284053115	0.699093928922	0.509069493887	0.666364997592	0.590296169524	0.575432190469	0.740495440691	0.635842646045	0.681495417226	0.500815008865	0.649929099991	0.617721549504	0.645576235397	0.51358514462	0.683325401867	0.637029129015	0.677617335377	0.670562209735	0.630217071127	0.706129230722	0.6598256459	0.582778434137	0.605825545649	0.709702206891	0.749679567255	0.634553468068	0.63093612478	0.644680632484	0.627486221081	0.665304487273	0.638062460292	0.466430809046	0.463923986138	0.504520464383	0.539434708786	0.548791653649	0.465308965936	0.463302977677	0.519437553972	0.495572395813	0.667396317611	0.497120999274	0.592288759785	0.621022442276	0.590344911198	0.528014932638	0.479032185952	0.566679450988	0.550815229885	0.523780222097	0.597735801679	0.51656550271	0.487778873934	0.574079500024	0.526500867976	0.499557823583	0.662143765291	0.567015721728	0.558294715375	0.507288950383	0.568346815373	0.661083659907	0.651785653003	0.584945965351	0.646839651395	0.564557937483	0.546376849768	0.548364152211	0.596961848875	0.567221708734	0.591736530197	0.615749517628	0.489134545198	0.575859485228	0.551106756679	0.624042845741	0.7340807082	0.732959202607	0.678004120334	0.542182181594	0.641120113431	0.699820743149	0.677441586182	0.565807066835	0.746811178672	0.670363963086	0.620795021255	0.653302121396	0.511609219412	0.624811123054	0.621304302596	0.49318719301	0.638850487751	0.644660514984	0.645373246273	0.613831940349	0.718778958828	0.59042348563	0.65565489896	0.535318142218	0.628331911693	0.605458687052	0.761892146696	0.608063848131	0.653333821763	0.599972086845	0.728603206493	0.643365633198	0.617076610448	0.663472552792	0.571647315612	0.654499597209	0.637714745243	0.612332106612	0.648951143432	0.488048832548	0.681298290553	0.509848519653	0.61112422056	0.507596904054	0.535801616421	0.503817126063	0.50053887827	0.506452186234	0	0.534421543336	0.481279430404	0.517230463396	0.474549005291	0.50399028044	0.470998818687	0.503225843281	0.481840128531	0.491339325252	0.493056451474	0.523191832044	0.48256564296	0.531594098913	0.507825885978
T.CS.061	0.571983377287	0.565681226364	0.52380765999	0.635342610559	0.54883920245	0.645153645836	0.638972155219	0.651571936485	0.581799400258	0.578774242038	0.581749985932	0.565804478862	0.578866318016	0.668011649939	0.632296274538	0.542670632213	0.618963208	0.618012002629	0.653196057944	0.612541968162	0.627662819962	0.578702701775	0.661318801602	0.548045103073	0.537479125031	0.678610284509	0.609905487484	0.578069862886	0.562271531149	0.553531700219	0.698922273935	0.539975573735	0.62943118816	0.548994696545	0.601147101527	0.709014639772	0.630151044598	0.652813342283	0.504417974845	0.60374488639	0.606699391963	0.650166468377	0.522956576619	0.688061389291	0.586483997055	0.624333441643	0.632676897778	0.603895478219	0.651766664444	0.591828304351	0.557705874071	0.540722781662	0.67953443513	0.683566629565	0.600040884286	0.568926874384	0.580769270863	0.583117682653	0.613625705443	0.594989559273	0.536244857253	0.503050582591	0.535067175628	0.536442370117	0.512783602548	0.548286731345	0.533416971166	0.520330217815	0.49523132163	0.615275729149	0.535601252487	0.565811898642	0.574966283543	0.627857786418	0.542052570431	0.533068765315	0.603388760765	0.59788030793	0.533706346119	0.608599089151	0.557786245281	0.527130823917	0.520660754865	0.600762550374	0.579329611381	0.694208051053	0.611829644721	0.627721274032	0.530255804696	0.63437866596	0.630328230419	0.629857904822	0.597981514244	0.637022052505	0.655004961723	0.610968101978	0.5880394481	0.608404169696	0.60004385748	0.624702515394	0.63654372928	0.540739315768	0.582200043221	0.556953599804	0.648725921076	0.719803892852	0.696633627409	0.645974799678	0.562913176358	0.634843961582	0.653633452073	0.651737434299	0.504313631837	0.700776113004	0.654103748605	0.599869001368	0.64362489961	0.534646352115	0.622376542783	0.571782969593	0.543137208927	0.597213395561	0.569837033573	0.642068357918	0.598404072428	0.675355927937	0.600410224421	0.610763123723	0.538529461801	0.568657324754	0.590585248737	0.738343200273	0.59498691175	0.638732885665	0.589276819816	0.712886275864	0.57468917216	0.611161039847	0.620277350851	0.518606104172	0.616155660893	0.604829488854	0.603021319781	0.644783515981	0.585306264903	0.692449888728	0.598119071272	0.553914937794	0.527809693348	0.566917047581	0.566937500591	0.557472082781	0.556043881371	0.534421543336	0	0.502556258249	0.482803709993	0.570924709338	0.479963322137	0.535021680497	0.58796891015	0.56017091475	0.549256463344	0.547971615549	0.611671017695	0.542665239766	0.585802251561	0.579670828962
TFS.027	0.483049011517	0.516024132792	0.574464413881	0.609513652465	0.515248724403	0.642767336988	0.563592837153	0.617278145984	0.522296923685	0.564780411193	0.577030482367	0.525852468982	0.606427072807	0.607737810048	0.612464907588	0.590731100287	0.567506125957	0.575285251021	0.664945879995	0.669778330127	0.665052688153	0.628504812002	0.669453494999	0.540092232247	0.513773630483	0.690891303214	0.602407608937	0.536018158519	0.606542654606	0.637738931176	0.718751677433	0.47393048381	0.661080419796	0.573561161107	0.590185869993	0.755787045486	0.621565663321	0.702215949542	0.495308838313	0.662307415887	0.628867813785	0.650405818827	0.499738741928	0.702671971568	0.627991737251	0.68494115742	0.670612141599	0.612051880079	0.702845109026	0.644353209197	0.580842245171	0.596452161087	0.721715427775	0.74601462812	0.626411312271	0.622773425963	0.659944358457	0.625805491087	0.63809994805	0.639717717028	0.480770641214	0.478939446447	0.496652696542	0.536119280345	0.538999406885	0.41832136705	0.455978415664	0.501439753153	0.488680403649	0.645563827531	0.507926112593	0.593521823112	0.602892148113	0.615016117228	0.515236148551	0.504920818383	0.559407719549	0.550377523448	0.488270394214	0.610212347806	0.47136794922	0.510119905959	0.527744777825	0.542816331604	0.492995146685	0.676521935351	0.543795279736	0.5392416258	0.515278207723	0.543200598705	0.670124909412	0.657083995918	0.549541000392	0.646257141794	0.586653077724	0.576972214248	0.532664673037	0.592096732832	0.522627378661	0.605919265994	0.594805668785	0.509401437922	0.536847397983	0.529161183008	0.618421913419	0.721595266972	0.754162462104	0.677209802097	0.512873762385	0.653739593771	0.693735806341	0.696197927453	0.550432290029	0.743692563722	0.69352724014	0.623572381183	0.662912331044	0.494290307961	0.619215229688	0.632011711297	0.509978021477	0.64466124325	0.621537590351	0.651817127606	0.652753587519	0.715809499291	0.622844668601	0.64871657658	0.50223747221	0.645391738171	0.618535715857	0.767797747801	0.600348381933	0.64284488086	0.6042171181	0.746036929814	0.616780129308	0.622955306943	0.665987286731	0.515691632865	0.62482686689	0.653636475489	0.623914411722	0.655424233614	0.522501161548	0.686681746205	0.528946378311	0.595058119365	0.479471669028	0.470776013315	0.470612688797	0.501262038166	0.497720952828	0.481279430404	0.502556258249	0	0.447521553403	0.481077483546	0.467666288808	0.502994011481	0.512963508431	0.482771504994	0.475743839698	0.510628732152	0.525462184605	0.482916628382	0.490709786852	0.536621385836
TFS.025	0.545729594426	0.550633117515	0.548710254667	0.623403804608	0.553650773511	0.640178387137	0.632970250778	0.659787586309	0.575377789008	0.58311191913	0.600082309319	0.564268674148	0.572974953956	0.664098977304	0.651937793673	0.552616411688	0.615652116524	0.581670884041	0.633095547625	0.639948576755	0.647120222383	0.597205070459	0.668574754662	0.550173455421	0.533204568997	0.674371880008	0.626229709213	0.562487469046	0.579312763363	0.578220552631	0.703745382089	0.516866928229	0.619007387332	0.564270509341	0.604484658005	0.693021069317	0.624370189504	0.611965814648	0.491136714605	0.599138523088	0.597726893226	0.637743221315	0.5034390939	0.667279417054	0.577024847723	0.656090446741	0.618708757914	0.626768893423	0.654504591198	0.607227999478	0.576882249167	0.55539073572	0.679701515668	0.721889223262	0.629254526841	0.582895771358	0.590339447444	0.607314887068	0.624817603437	0.617287708626	0.533430470742	0.454348925064	0.509959135307	0.547738925438	0.55650485975	0.503740301842	0.47803734587	0.520447911648	0.500355493199	0.60539854239	0.544729495137	0.528549084563	0.588073801726	0.639129288338	0.534225595841	0.538711519073	0.601195644484	0.614655493957	0.538901260619	0.617195708802	0.53308960691	0.508823240135	0.519283121733	0.603230572594	0.569393051831	0.699564763153	0.601777645174	0.609591744099	0.529630780376	0.587173526015	0.61993166964	0.629017742408	0.597618775063	0.637170565631	0.637651425139	0.569251418782	0.54207847671	0.628733303186	0.611786849934	0.627264421198	0.634251441628	0.536808196657	0.590208893079	0.553236152566	0.630055527887	0.724245343881	0.685079129206	0.615891257572	0.534508191978	0.636844466467	0.661543052666	0.629283552124	0.500883990915	0.680467637183	0.632844325902	0.562330407714	0.630941575801	0.503762376825	0.622829849613	0.583169539465	0.517758871037	0.596137458964	0.548065343738	0.621425295905	0.563085840918	0.657264503277	0.589126862321	0.599897893052	0.518814309715	0.595321861866	0.597558000864	0.706371161282	0.60485006612	0.62939407185	0.548844010759	0.700366158706	0.601961893092	0.575507523681	0.607890844942	0.512471412936	0.586191055603	0.603887292469	0.587848082405	0.644983677919	0.559765698775	0.65752514748	0.57684662946	0.54661125505	0.536160057678	0.513042562367	0.530855855759	0.497511212719	0.534063305001	0.517230463396	0.482803709993	0.447521553403	0	0.525367910963	0.454670694065	0.512312817535	0.539886100883	0.522965511206	0.516349887768	0.514094949441	0.599279238972	0.51601851392	0.569683482555	0.560066618125
TFS.020	0.444375160249	0.541295583131	0.58423764439	0.638877662758	0.513313530423	0.587952878262	0.498681432676	0.533607678267	0.506931719812	0.601554701271	0.636949472211	0.537390651423	0.618957307215	0.51052594462	0.546366769113	0.602311785319	0.617824097776	0.575881002657	0.670125305994	0.720663079292	0.702023111353	0.635410821138	0.671859296158	0.514358353698	0.511441226315	0.68862370895	0.586151875327	0.532026798217	0.654159600148	0.654617644586	0.721002066575	0.527809134163	0.674922919026	0.594296082461	0.545784097942	0.782569612627	0.615570581119	0.733435376521	0.497566094858	0.682695512526	0.630634935643	0.67321024191	0.470749128977	0.710897239102	0.656359874919	0.686029506051	0.693980787372	0.623313961124	0.72319263122	0.653937261092	0.577978282719	0.585499046059	0.750746378109	0.755994059843	0.591108156731	0.618244578785	0.642022669224	0.621781402892	0.677241951296	0.629592903697	0.492828084465	0.48718307405	0.523755824754	0.516007497894	0.583558153311	0.439535919484	0.467778203124	0.528061188992	0.474205985137	0.703705347963	0.437284656941	0.623429313133	0.641491249587	0.646673801099	0.551444298337	0.502399020961	0.483676197707	0.468337656807	0.515870164957	0.607478290153	0.430025926731	0.421591268429	0.52654139555	0.452617434106	0.491353543833	0.560267994699	0.476043849318	0.476614874503	0.504463841288	0.503039061366	0.700110714001	0.673734335541	0.578491081727	0.659780862073	0.577335854457	0.600005792573	0.528935655201	0.540947287512	0.514405642519	0.547699927084	0.577635503233	0.455778164017	0.579440809204	0.520252752092	0.667426644291	0.757193042967	0.767111544173	0.709767547838	0.566152253504	0.637615469152	0.714940912946	0.702069540027	0.587228971139	0.77761702276	0.68300370985	0.662656596225	0.64251743512	0.5319539008	0.650912514012	0.651387133511	0.528566711777	0.680634264993	0.647791115028	0.671374367568	0.66778725955	0.741005758748	0.60103514135	0.688299030707	0.479029824669	0.654710029784	0.658508923644	0.795947911076	0.559063522306	0.664324535484	0.637325668662	0.739163250627	0.656178865753	0.612198171094	0.643293957462	0.549477238051	0.66794957043	0.65014467208	0.589082713745	0.67906565733	0.506998100085	0.714417066824	0.459314336318	0.636852143747	0.488822586131	0.536444063694	0.375689554593	0.527562667401	0.516351413873	0.474549005291	0.570924709338	0.481077483546	0.525367910963	0	0.574171987206	0.45872513711	0.535907941756	0.520541007402	0.443206102396	0.462158866391	0.463877810056	0.473433762902	0.430957788665	0.526164805367
T.CS.008	0.573898279435	0.575007550343	0.556617033089	0.601977568725	0.571738839604	0.667127010326	0.629418902764	0.703196532457	0.587063332828	0.595997197153	0.578118425602	0.575889051779	0.567658933388	0.684785023821	0.663916724868	0.579415704696	0.622146271695	0.611577381655	0.676026238443	0.649844867742	0.661262357618	0.618311176437	0.654186800772	0.564735389718	0.562842625144	0.685692343893	0.633388696321	0.611707404893	0.577155931414	0.594062445047	0.717149569777	0.519069414935	0.633315165068	0.581576016325	0.644261935255	0.706861373072	0.639712222671	0.629721980459	0.502327013271	0.618494833656	0.638813943981	0.621965249892	0.520021987083	0.673698410203	0.586382744478	0.662376054352	0.641682690538	0.628791100215	0.681121822273	0.617809014315	0.591639241377	0.584518356949	0.682380641943	0.724854738975	0.626563127267	0.613590523136	0.615993218	0.61894296031	0.633149846571	0.624634697919	0.522222029864	0.473675253165	0.522923996455	0.581750756943	0.561046696527	0.523107268419	0.527508124282	0.520280194317	0.515726587124	0.602133926858	0.569178122641	0.56146653479	0.582754273641	0.61624289693	0.536510234309	0.527460017165	0.631040695581	0.619694241127	0.539427430218	0.628978809991	0.564041617645	0.540438609859	0.551956104165	0.6249651739	0.587892458288	0.72271878048	0.639821857672	0.632410685069	0.539314374534	0.624698062384	0.608599584705	0.6634110998	0.602537233708	0.655788323394	0.626166089067	0.586397399489	0.589099285816	0.653183868373	0.615823950269	0.668973373483	0.667777160254	0.556625627708	0.623667637277	0.596728206638	0.629072774347	0.728721889969	0.720162362911	0.648502906739	0.55024890226	0.660682775557	0.68526719368	0.65015875926	0.517868929461	0.683400244982	0.67093504748	0.577413789758	0.637291910834	0.529668661591	0.645969214939	0.598041156493	0.527084715009	0.588927935609	0.57362861023	0.648652716245	0.594538794801	0.669575625351	0.617465446267	0.605889892652	0.556414743742	0.615982441647	0.582117940325	0.719257921355	0.615342888606	0.625343707649	0.585270046827	0.721114425489	0.606605779884	0.611913373117	0.639944136798	0.518681641392	0.588559134711	0.637903369223	0.618391919682	0.62624371415	0.568668507967	0.65888888191	0.623498225619	0.558495568702	0.53654956369	0.523350488419	0.588921501334	0.491788629682	0.526031821167	0.50399028044	0.479963322137	0.467666288808	0.454670694065	0.574171987206	0	0.550368494428	0.553242446272	0.542789806099	0.553872057552	0.542430479985	0.622091729066	0.537256172307	0.624630023837	0.579488126743
