CS.104	CS.059	CS.143	CS.036	CS.259	CS.021	L.008.M1	CS.296	CS.101	CS.017	CS.022	CS.314	L.036.M1	CS.093	CS.099	CS.058	CS.388	CS.334	CS.335	CS.229	CS.290	CS.381	CS.077	CS.062	CS.327	CS.230	CS.186	CS.367	CS.382	CS.155	CS.205	CS.292	CS.375	CS.126	CS.236	CS.282	CS.224	CS.125	CS.128	CS.302	CS.380	CS.136	CS.232	CS.378	CS.213	CS.254	CS.395	CS.386	CS.369	CS.177	CS.214	CS.148	CS.389	CS.359	CS.256	CS.178	CS.181	CS.182	CS.323	CS.349	T.CS.029	T.CS.056	T.CS.085	T.CS.072	T.CS.038	T.CS.052	T.CS.076	T.CS.035	TFS.024	T.CS.050	T.CS.019	T.CS.080	T.CS.016	T.CS.067	T.CS.040	T.CS.139	T.CS.126	T.CS.111	T.CS.125	T.CS.118	T.CS.160	T.CS.128	T.CS.119	T.CS.114	T.CS.092	T.CS.129	T.CS.144	T.CS.100	T.CS.167	T.CS.115	L.034.M1	CS.015	CS.085	CS.082	CS.110	CS.241	CS.087	CS.237	CS.246	CS.242	CS.006	CS.238	L.024.M1	CS.088	CS.356	CS.150	CS.188	CS.113	CS.363	CS.165	CS.336	CS.346	CS.345.0	CS.311	CS.212	CS.308.0	CS.078	CS.044	CS.191	CS.387	CS.223	CS.322	CS.163	CS.319	CS.194	CS.318	CS.343	CS.320	CS.361	CS.080	CS.339	CS.158	CS.321	CS.285	CS.112	CS.326	CS.390	CS.262	CS.253	CS.393	CS.370	CS.255	CS.145	CS.270	T.CS.064	TFS.025	T.CS.061	T.CS.066	T.CS.036	TFS.022	T.CS.045	T.CS.055	T.CS.026	T.CS.031	T.CS.049	TFS.027	TFS.020	T.CS.008	T.CS.043	T.CS.158	T.CS.109	T.CS.166	T.CS.151	T.CS.141	T.CS.095	T.CS.142	T.CS.152	T.CS.157
CS.321	0.511641097573	0.572118138828	0.59577743412	0.618655668603	0.510768768465	0.621371230817	0.643374148192	0.483159871838	0.542899674895	0.563644237861	0.62084462199	0.554811484942	0.573340817354	0.580704680176	0.559301543709	0.602202505607	0.650089360887	0.672046560605	0.750091979295	0.626610562133	0.630904127087	0.536292408998	0.53468106132	0.521163923043	0.553388675023	0.642231195951	0.609533586844	0.723056349816	0.470289385313	0.570303847937	0.666798634374	0.615867625792	0.568276590564	0.505710698232	0.679890010623	0.650991959602	0.733533236736	0.626694323907	0.542467190135	0.704763016223	0.523026884411	0.622672532184	0.569558084957	0.643486654301	0.631256722556	0.647965653628	0.651451180268	0.701656054403	0.741076804526	0.652935854986	0.606025041017	0.684377045871	0.630260053534	0.694832057692	0.668376148306	0.585834170226	0.624640110435	0.603369191038	0.616996617433	0.628818073644	0.593284060064	0.585972591596	0.501611006228	0.544530353739	0.618160869066	0.630785939149	0.601624904919	0.516324503201	0.520959190202	0.565609275598	0.592188080012	0.588090051577	0.549854483535	0.48339111165	0.508462003374	0.5428590854	0.495564131333	0.490731555928	0.547119062717	0.603972722156	0.573248078314	0.618676654571	0.634280570347	0.582132557615	0.590844534286	0.55511176905	0.522801478617	0.566622954408	0.519740337391	0.557383423276	0.583105366764	0.581733077404	0.590961131654	0.581314262419	0.639378099637	0.521338036756	0.545868989268	0.642885537489	0.509211381954	0.520427280163	0.522878808736	0.538940600736	0.543716715253	0.591116680117	0.661086793306	0.601518350107	0.582329323468	0.522258946521	0.628514438664	0.636560756351	0.556894692946	0.734908342504	0.745704243483	0.551425552239	0.628855047983	0.660764763701	0.540026548312	0.514780162078	0.501157129243	0.569437069993	0.639164456714	0.657438978311	0.604594936312	0.620134117314	0.712241276174	0.604465072629	0.62978175214	0.585680444888	0.621484518886	0.565171001872	0.567579974271	0.62059250257	0	0.702364363417	0.62638222421	0.619334564783	0.626140582357	0.662652170436	0.711029336959	0.62998543697	0.62859286643	0.607618354134	0.540168400494	0.651517265983	0.50535994277	0.517758871037	0.543137208927	0.52282599401	0.571402447437	0.538318739278	0.503914820867	0.536886196201	0.720454058434	0.533207804081	0.641289556575	0.509978021477	0.528566711777	0.527084715009	0.49318719301	0.470614782652	0.531568515651	0.491379923176	0.510256592694	0.52786553851	0.54834121646	0.527480165506	0.4986244074	0.53331786873
CS.285	0.63602198442	0.701856700113	0.657668875437	0.610378542394	0.72758461425	0.594546341044	0.627748272678	0.733814162604	0.755430065029	0.720722839622	0.601035398755	0.672905124134	0.726202993109	0.734553220726	0.7403327616	0.622334263547	0.625534978755	0.559297884993	0.604114143984	0.58637447876	0.574604329154	0.671997481888	0.672605938371	0.674121454994	0.686152889395	0.531052488121	0.738121039702	0.551007510156	0.665797509317	0.671041481431	0.570753021918	0.575489890561	0.624526930683	0.680258606378	0.648818366769	0.579959932729	0.60979418928	0.567358022807	0.647432890988	0.57782264925	0.71920597428	0.578307623964	0.659671890571	0.616866170739	0.58285275868	0.614881568138	0.654744353207	0.61223965331	0.569175576774	0.630123681768	0.596038986375	0.614983316605	0.577167797969	0.602973903939	0.616092135689	0.671104583792	0.608306596432	0.628924832419	0.615729157491	0.633965909301	0.646293520091	0.69034554373	0.709293169675	0.702629707774	0.741953334449	0.613309585746	0.665895459257	0.687022677203	0.696293670285	0.674217189875	0.657823855244	0.667139699194	0.665646799504	0.700404575191	0.72339835047	0.770300170775	0.716093658402	0.730774723023	0.700422703255	0.655388782664	0.758452891528	0.698180732065	0.743060990969	0.755826205933	0.755490653963	0.743342567252	0.75015759214	0.761050096582	0.741529220124	0.764596719952	0.681012037141	0.734543081324	0.692048594559	0.697428455239	0.638352283291	0.731939252438	0.666019410064	0.559195032655	0.702975943917	0.720359118592	0.675232549431	0.689233845557	0.741876541604	0.678980451492	0.63408265359	0.634238475866	0.620244779899	0.690884122225	0.543334509869	0.605415452243	0.647951570884	0.569492400503	0.552931233574	0.6536980664	0.616291343289	0.572535051856	0.67213913707	0.683186727565	0.731790324752	0.591307853867	0.590880045389	0.583709864568	0.57024652525	0.583956103705	0.612019684917	0.54838012595	0.601521241037	0.604248795457	0.583633891152	0.614295602872	0.640636153659	0.595139553139	0.702364363417	0	0.594379834984	0.607316470173	0.603078884467	0.62695312311	0.619259039213	0.642708333405	0.622417481433	0.631837225339	0.661549865491	0.612694577876	0.709442192681	0.657264503277	0.675355927937	0.746229797118	0.715332909452	0.745970959433	0.703565293126	0.706921413656	0.648704313889	0.715331278744	0.630779709332	0.715809499291	0.741005758748	0.669575625351	0.718778958828	0.738245621508	0.759706130051	0.717751489182	0.753181978799	0.737136974776	0.768067082306	0.736395158216	0.703777199073	0.732012339322
CS.112	0.575076773746	0.611985549693	0.602192044735	0.585643942317	0.643361837387	0.566290090885	0.620425494282	0.658603161491	0.650019142581	0.60934894568	0.550515832275	0.590752789092	0.620539006941	0.616083690469	0.622548505134	0.514475687442	0.650594397846	0.577770904102	0.628584988987	0.555451141045	0.589262714752	0.602255127674	0.607203682674	0.582762710272	0.593502606121	0.584339376173	0.640204544661	0.609269337374	0.622767085622	0.624506450066	0.630305417872	0.515246683125	0.583203573717	0.613218184447	0.593547016318	0.587402726693	0.682527847485	0.589463221021	0.5966408501	0.62868295802	0.642188461049	0.479463896812	0.562722125921	0.583448174296	0.554260882744	0.584395408073	0.580761872955	0.634627468564	0.579149439339	0.630620411545	0.604902121065	0.582560436059	0.583490582497	0.656728265714	0.587736730593	0.603317341339	0.584056059237	0.598013943022	0.610531135056	0.613795991525	0.562533089319	0.612338700212	0.631445882799	0.648452087343	0.660663184036	0.605890425919	0.638083602826	0.629946054788	0.615216197039	0.595012037805	0.568220573089	0.615433267886	0.607469294674	0.632107490703	0.610625765477	0.688963833632	0.654217937359	0.653592873371	0.63096358678	0.615546934675	0.682185806963	0.632941546225	0.670013404905	0.630621645347	0.677173701635	0.656537463184	0.668662170352	0.658723726577	0.656212681664	0.675289697535	0.589079259089	0.639312233116	0.558779751915	0.580842581139	0.532749613173	0.652589699919	0.600797061852	0.521679589725	0.621176728083	0.621289319272	0.57606559044	0.611461341	0.675180269155	0.647359651932	0.643632807728	0.545607797493	0.641474590604	0.583469429108	0.56722949596	0.590758326786	0.592366973403	0.621731162827	0.604809521553	0.569732093109	0.643084472373	0.5353751494	0.61567515595	0.592801001836	0.646057475922	0.582480385785	0.577132925691	0.586176069406	0.51199368733	0.585768662214	0.631716243646	0.557786818604	0.612183658263	0.576441973726	0.585387118862	0.533698194404	0.622435198478	0.483595846201	0.62638222421	0.594379834984	0	0.586351962662	0.613470154889	0.586887075976	0.62407966209	0.582852677132	0.587142391692	0.582320649056	0.61240436264	0.555134733644	0.634673138274	0.62939407185	0.638732885665	0.672440608983	0.613880592371	0.677771922527	0.630634036196	0.628315533621	0.624915929767	0.61302271515	0.615296705327	0.64284488086	0.664324535484	0.625343707649	0.653333821763	0.654006289296	0.677684382269	0.64590169481	0.666215265068	0.657824611475	0.678099739856	0.678036317809	0.627652503842	0.633476241127
CS.326	0.61116830764	0.633073825766	0.623392361507	0.652154925794	0.617899625141	0.563407249698	0.563734161097	0.639898739843	0.677394514618	0.668096661141	0.599299827097	0.589791329866	0.630707237971	0.642800186071	0.646430881411	0.547116442047	0.649006111352	0.583470150146	0.618697500839	0.581671170548	0.536203528267	0.566722005618	0.602251217698	0.603879240226	0.639945961881	0.583472589237	0.617956416457	0.612324152867	0.571630535053	0.57991669174	0.577714192053	0.547706320025	0.563484075258	0.538313315108	0.652217949218	0.521720031764	0.648461528025	0.479541553959	0.556120031797	0.624573274502	0.589187695188	0.566630269217	0.58463791583	0.609051332234	0.566911793833	0.526706137363	0.55142258372	0.589024764891	0.612995178475	0.57344039907	0.535580725061	0.561421973193	0.525907542085	0.573624785381	0.545218833357	0.598255121358	0.5396925943	0.486753281391	0.518722478041	0.52869293421	0.587410672993	0.671674186181	0.580913078993	0.586780021316	0.644304621168	0.582070994547	0.566732073634	0.591273847749	0.612261439828	0.606089142929	0.614180611416	0.583786972836	0.569583557761	0.603472377268	0.611091498692	0.633569756902	0.562103757876	0.612772467339	0.573732650942	0.517176360101	0.607440368764	0.583121394869	0.626427406971	0.606997369211	0.638430581532	0.61479611185	0.631383269773	0.64834873439	0.591732756903	0.627408389475	0.618437879727	0.676085431178	0.598530393905	0.599255980622	0.601064236801	0.640337280107	0.634752133225	0.574383479182	0.568298148746	0.585635849398	0.593215143529	0.605491695233	0.643682061699	0.703722089967	0.63491332127	0.523001884492	0.598378007639	0.648866525197	0.519480689908	0.641484302653	0.567547379492	0.648985593172	0.657442149469	0.620167886751	0.610465525396	0.58929679129	0.63914459179	0.600936830069	0.62480481718	0.512079031808	0.525837171687	0.543620907814	0.597408348925	0.508426523812	0.594808437015	0.515482305307	0.518167876262	0.507568186627	0.600344486005	0.560590619421	0.591546140462	0.603560906424	0.619334564783	0.607316470173	0.586351962662	0	0.537496725438	0.531909380129	0.58704215071	0.62393139329	0.541353287741	0.502371767686	0.54088868561	0.522160041021	0.602737177607	0.575507523681	0.611161039847	0.621682679913	0.610550265034	0.609479123443	0.637895858423	0.606447148412	0.60980387723	0.59858144549	0.555294795507	0.622955306943	0.612198171094	0.611913373117	0.617076610448	0.583635327303	0.607421907826	0.580385327218	0.621406292833	0.655518198768	0.647041595228	0.642031682598	0.587957796221	0.619913670582
CS.390	0.601408479458	0.639936114628	0.632712446651	0.618307513568	0.652326138088	0.599533188166	0.57015702913	0.668885626766	0.688034331605	0.678471048035	0.583541872375	0.625777316768	0.655887518241	0.687540312688	0.694346355318	0.576311820543	0.670789081148	0.584519548498	0.665273412343	0.573207582134	0.50086947915	0.543262233441	0.615673038106	0.623326935001	0.659984403509	0.626634724326	0.673598754615	0.672506417943	0.585852602961	0.582514896476	0.585367315984	0.562766314111	0.575827344923	0.556424365574	0.650920489478	0.51836550048	0.623313359694	0.528384055961	0.543501973896	0.635983287617	0.585795870227	0.567639609512	0.574624149433	0.636840500413	0.587766081763	0.503816612274	0.531098443486	0.560387776971	0.589762532084	0.553057404656	0.554991238351	0.499924027704	0.516118760385	0.60379332986	0.528125027212	0.581621731429	0.483986518414	0.491042028508	0.483431428835	0.471916737426	0.572024413187	0.687048566194	0.615832564148	0.617102713921	0.661619254986	0.577185594351	0.587446332207	0.632586825142	0.608476952905	0.610668513817	0.608628380179	0.597029582596	0.589707185558	0.618690603503	0.653238102156	0.67829264057	0.612729979628	0.645214401004	0.61471625182	0.56755389311	0.658970029176	0.63055803571	0.674375929489	0.681364636109	0.687390913599	0.672662628661	0.668735143719	0.688826815918	0.642010000104	0.686907681438	0.641341074245	0.693968799399	0.641499681144	0.642802189463	0.5890362111	0.666327595007	0.657852786015	0.574982949861	0.621487272954	0.634865952467	0.637193580506	0.636518004451	0.695542114137	0.712144278871	0.694162523762	0.576840384171	0.607346078825	0.652068410901	0.505892101834	0.64790354249	0.56543189959	0.657086998072	0.67495675057	0.634211704662	0.641973558859	0.644083897132	0.635924320873	0.616222038194	0.635257467571	0.550939027435	0.505052118646	0.550157713108	0.615216997097	0.514732057252	0.627261568442	0.509685830979	0.527908060292	0.496747069938	0.622430397561	0.583282371439	0.625938877094	0.59951338493	0.626140582357	0.603078884467	0.613470154889	0.537496725438	0	0.586016348755	0.651179599114	0.586094967252	0.507430128286	0.528664259645	0.544835740441	0.508799371168	0.634108159478	0.603887292469	0.604829488854	0.683059561665	0.646541600588	0.653926575837	0.649475309799	0.628607604692	0.658736513171	0.623723114867	0.619077528055	0.653636475489	0.65014467208	0.637903369223	0.637714745243	0.644002236899	0.663209080164	0.62958521097	0.654024239304	0.679455300404	0.692062973103	0.684546334044	0.63504765064	0.668351036656
CS.262	0.639063534905	0.639948942412	0.624936023256	0.673391743271	0.631220257338	0.568561499512	0.575918761215	0.680865386512	0.697668412701	0.648155543064	0.610254372293	0.620363364231	0.633980215393	0.709393396917	0.702030078971	0.571059371084	0.664937249823	0.567740562232	0.594813515394	0.583820300931	0.555992337165	0.624895345188	0.621330388148	0.62489207099	0.669105315435	0.627942181228	0.68358802509	0.590332230301	0.581657884898	0.588427899319	0.604831565215	0.584746589647	0.578950686924	0.589224053919	0.6799206684	0.601867235635	0.653320271412	0.556041014662	0.577270264598	0.594616940778	0.604927633085	0.620695945012	0.659888418954	0.619752591543	0.557415791384	0.528231306156	0.578589561595	0.580239494061	0.619425265067	0.541882208481	0.588975877879	0.5873290645	0.559272475109	0.622523563623	0.551717882608	0.61715827937	0.574790836638	0.56107538419	0.560841243221	0.545079640115	0.635871901575	0.637480128054	0.631341170487	0.634287563585	0.687663419792	0.606608094796	0.600166826323	0.624308785523	0.627224605161	0.628126013131	0.616169006833	0.553504907657	0.591320417469	0.630942140199	0.616939210617	0.697329497726	0.64151089886	0.621926173804	0.58195145311	0.531737627732	0.677844098588	0.632923101602	0.697928628498	0.674269793052	0.711618206069	0.663294588664	0.678696756091	0.677273039161	0.660413464342	0.686789285128	0.605977529293	0.691130364381	0.649592292965	0.681309660086	0.609316595716	0.685063361321	0.657020862247	0.611776108669	0.652900958932	0.631223592371	0.638897890515	0.634962048139	0.672956044664	0.663737346553	0.640125757059	0.573167278545	0.625492896246	0.613566295406	0.53783942111	0.630982573117	0.583588465236	0.654647246482	0.651678289403	0.616383373422	0.607285248048	0.601485235946	0.652348548192	0.608200579645	0.656085150686	0.536972173717	0.573838657912	0.548990385926	0.642899985722	0.528655149612	0.595115008702	0.551869300722	0.567538885048	0.548219669387	0.602886657536	0.597690966429	0.588757722225	0.608478977153	0.662652170436	0.62695312311	0.586887075976	0.531909380129	0.586016348755	0	0.606320060003	0.618891016165	0.518613504694	0.545677399602	0.584352100085	0.523215796001	0.587820889201	0.586191055603	0.616155660893	0.671876155965	0.65024813326	0.675721305106	0.634011779959	0.631067850687	0.578642406849	0.613061705	0.536246229496	0.62482686689	0.66794957043	0.588559134711	0.654499597209	0.665410756331	0.689574207882	0.654778809899	0.64319152908	0.64425151287	0.695125308638	0.650834516842	0.641350564936	0.651565022191
CS.253	0.706087460489	0.729270093909	0.708885957662	0.699344574367	0.734104648151	0.659145350691	0.674463824301	0.74383138195	0.754830765828	0.741795861636	0.672500162501	0.686054614076	0.750035629418	0.742820708354	0.726911899571	0.6079920194	0.688543022068	0.59845549627	0.604353424719	0.665105352025	0.635024495964	0.682704150943	0.701335130849	0.705865108601	0.720873266716	0.630869334569	0.7303018322	0.562612193975	0.686515888861	0.704792570256	0.605419171078	0.648592736037	0.638312183684	0.673851172643	0.684389533247	0.642595171729	0.648255909349	0.591854153281	0.690567547829	0.615200676259	0.734456038434	0.636080106271	0.675007964409	0.511180193812	0.593927140635	0.622540610998	0.644548091794	0.587154953572	0.577576525754	0.578778643093	0.613637582726	0.621631902038	0.581222305507	0.567936156412	0.619387853315	0.679420683777	0.644884281628	0.664345000576	0.647450541808	0.653541813663	0.665387189238	0.693979646961	0.710461726345	0.693353488091	0.750059153704	0.670013284312	0.69397675176	0.716621067948	0.721217190012	0.685931035132	0.682090333608	0.683456340686	0.671844179349	0.725372313124	0.732931725563	0.768562317267	0.723904296447	0.738901324992	0.700023182787	0.67744177666	0.749921874354	0.705954429746	0.753399656882	0.727967392384	0.754114031089	0.733292436435	0.769996652179	0.739883768563	0.754459792322	0.748585785637	0.718086606411	0.783233189302	0.696800373553	0.717024811544	0.638788591317	0.757337232197	0.699530028944	0.637639535593	0.699800134362	0.714693298374	0.704081200882	0.70612276181	0.738118176357	0.719914271551	0.647670767627	0.624362695448	0.648884455055	0.720468641745	0.598028070049	0.628611772748	0.660519893987	0.613700945104	0.613567594879	0.69267718743	0.638377778492	0.634556199947	0.720059013488	0.694469137716	0.715808972509	0.645789009175	0.61939127263	0.603788906862	0.619140693268	0.654587884029	0.591673272793	0.622754627166	0.646886460816	0.632619696271	0.636299393292	0.661719270709	0.652194522167	0.646450184033	0.711029336959	0.619259039213	0.62407966209	0.58704215071	0.651179599114	0.606320060003	0	0.670629596187	0.646147988905	0.628573617417	0.697381874302	0.593378714191	0.720674027413	0.700366158706	0.712886275864	0.735826814854	0.705963139587	0.745667907668	0.715527306933	0.734275239537	0.624106288952	0.713504716237	0.660513452651	0.746036929814	0.739163250627	0.721114425489	0.728603206493	0.73742334217	0.757516472421	0.738287653872	0.747898824276	0.745053483786	0.757420797508	0.744940471813	0.70166843539	0.721185223461
CS.393	0.606200688848	0.654172991431	0.654504711957	0.633933990882	0.671805190317	0.635467662985	0.666128488592	0.662499677341	0.68637346069	0.649032395829	0.62603638954	0.644788319363	0.636096439851	0.664407564803	0.69532163593	0.604012947736	0.671994371825	0.643657748345	0.706052520805	0.597893836993	0.612287919486	0.595366703476	0.639633938457	0.639809843782	0.641612956879	0.637485394754	0.679159291417	0.666774866076	0.6330331118	0.65092126126	0.667782941991	0.590982669237	0.584231391469	0.596498929366	0.637071305668	0.605864058451	0.693440955654	0.607107783433	0.576362961832	0.683245408337	0.653692030119	0.589209244262	0.605993989678	0.643984076462	0.638815256296	0.562772724129	0.574730713229	0.659386247596	0.630352041252	0.634145907832	0.594771618846	0.614825467157	0.638966246268	0.718272900734	0.606388400648	0.603208747792	0.593418712635	0.611972662166	0.59416325946	0.590358402437	0.57057517859	0.642858857788	0.641327765129	0.634993718307	0.668518767386	0.637806353746	0.655344360877	0.638074799456	0.640093422937	0.629345227963	0.609794211251	0.643568276045	0.622299285565	0.642782973622	0.651013038711	0.696352851606	0.651265861482	0.661179816504	0.647008504173	0.668216347143	0.692400507762	0.67171603468	0.694705880331	0.689574217025	0.686284459387	0.683886805113	0.679889589342	0.673249724267	0.688309085462	0.695753308951	0.630444975014	0.665735852641	0.642304691409	0.63260411317	0.622957350573	0.683954048233	0.647018954482	0.604530751259	0.632792957534	0.637258569416	0.6495080316	0.662177265193	0.697264338233	0.694226934844	0.666972010222	0.614619715223	0.64335403881	0.650452147231	0.610690505634	0.656141056665	0.600854470187	0.693452599214	0.682779133175	0.617866989307	0.663722858044	0.661425531097	0.645211654442	0.627021589054	0.645399951702	0.613547156323	0.599533905986	0.611257732434	0.60564063605	0.628970403798	0.674254415783	0.623283933419	0.616145345727	0.618702889499	0.573969273332	0.623273344208	0.642327668099	0.592406557503	0.62998543697	0.642708333405	0.582852677132	0.62393139329	0.586094967252	0.618891016165	0.670629596187	0	0.557964062247	0.612935551451	0.589265220136	0.607039402009	0.647720609602	0.644983677919	0.644783515981	0.695821118949	0.659291401059	0.675953862646	0.640457848632	0.658635041913	0.691145148926	0.636995438986	0.683812710925	0.655424233614	0.67906565733	0.62624371415	0.648951143432	0.659273847387	0.698343847843	0.649434011206	0.689534608344	0.684250533682	0.69768149973	0.693373982029	0.654772671231	0.667605608861
CS.370	0.610444092809	0.629577172251	0.608451182222	0.592973934784	0.635459983023	0.582139917764	0.59602506446	0.655965044676	0.684245976754	0.649764726646	0.614347343822	0.630574308745	0.626736941878	0.68096369645	0.687139933277	0.549402558198	0.700627520331	0.516157323839	0.628489623547	0.537794838495	0.512427578078	0.533644397354	0.609021618298	0.647285936091	0.677024079261	0.619456115674	0.681188611484	0.633086115103	0.562847676877	0.562486347325	0.598910777087	0.546128983121	0.581225320959	0.556825053337	0.640230550474	0.560833385565	0.683566171127	0.524145759981	0.511870138529	0.659840410044	0.573639616994	0.575824701674	0.588393752175	0.650667515088	0.553050894876	0.462152640021	0.495582747062	0.609374961235	0.584384029472	0.56092351759	0.562875086478	0.560477099752	0.531843922003	0.649866197059	0.481626556839	0.559854253811	0.511390288569	0.494701424197	0.455206122149	0.462065228699	0.580884863494	0.659157559245	0.615002857028	0.60098395163	0.663746746101	0.575519286348	0.561738234319	0.605363562674	0.610596036049	0.63643392363	0.630776498972	0.589589200219	0.544875410117	0.63772380446	0.646307266766	0.673602806677	0.601045991643	0.640280370597	0.612695496649	0.556131549449	0.651789017003	0.617166824883	0.683510451349	0.683357298751	0.654038361691	0.644825035038	0.660399513664	0.653585835669	0.659753747013	0.673855847026	0.613091046789	0.702565673797	0.633364240572	0.638099024751	0.592473629447	0.666687539057	0.665517574976	0.6000950804	0.604537418956	0.627107237304	0.651894851705	0.629291108522	0.696365267385	0.708183046051	0.698375536751	0.579180553172	0.620818358723	0.637553242104	0.491263775755	0.655504831871	0.557480585158	0.680249954023	0.688619304712	0.62659143653	0.655738753273	0.641804702339	0.662310235431	0.619491564417	0.644673122986	0.520116767056	0.520053089826	0.504125084644	0.61024743796	0.497239731906	0.606785937606	0.520182541581	0.55646808384	0.517170356655	0.596635086674	0.586020947658	0.63147067388	0.616645880683	0.62859286643	0.622417481433	0.587142391692	0.541353287741	0.507430128286	0.518613504694	0.646147988905	0.557964062247	0	0.525760741523	0.501652712478	0.493698903269	0.596275387625	0.601961893092	0.57468917216	0.663949004982	0.653671846735	0.639380668118	0.654520642043	0.621808353966	0.632873339971	0.620801849096	0.58370981728	0.616780129308	0.656178865753	0.606605779884	0.643365633198	0.635704098793	0.672523049694	0.618765844233	0.653993727132	0.676293500383	0.691785688316	0.681645088207	0.639212015652	0.679900705502
CS.255	0.589918219432	0.601398546993	0.595721656854	0.606425432986	0.613743460007	0.547419900186	0.568641820512	0.600710863075	0.633709922516	0.641863662453	0.60644131432	0.601557925204	0.626234527641	0.624636683078	0.64406335018	0.543559242824	0.695192561232	0.564870444526	0.632422533194	0.568038163271	0.529481098491	0.548516157881	0.615117993101	0.59415771082	0.643762841251	0.633632103871	0.618043094874	0.618753150884	0.568926748607	0.53573365392	0.583800090098	0.544850763623	0.567773467392	0.515626644049	0.679376773704	0.537766360658	0.66270322833	0.530768442891	0.534977764558	0.648381073294	0.553093760689	0.566880008733	0.574606756187	0.628781090926	0.56826503468	0.503060266544	0.520106574349	0.594047451552	0.613282784398	0.536521705478	0.54527890318	0.562462867158	0.513306965749	0.616379609626	0.499586824418	0.587761537009	0.521636610817	0.495087556571	0.465209545333	0.489862803435	0.598389079216	0.653297446872	0.597414622693	0.565814881366	0.581062318951	0.57166602247	0.541924145201	0.584421677431	0.592498510086	0.615351063055	0.624892084651	0.619713044542	0.54967645229	0.600499926139	0.593804082407	0.610404969521	0.552189638425	0.608850007061	0.56764629715	0.513723991299	0.587486621847	0.570299361288	0.60615810815	0.629065708943	0.64234849833	0.602697714739	0.628177081602	0.636232220756	0.608311190985	0.603517034753	0.609254953855	0.670529489507	0.576831652599	0.60718777006	0.58377161154	0.648570563105	0.654911212033	0.586756254558	0.55725220635	0.571045935884	0.594207707827	0.612229240674	0.650496980445	0.700520566625	0.679652938795	0.52961973796	0.61394936539	0.631398236202	0.506167650638	0.649090972379	0.554124851576	0.665506799387	0.6678440497	0.630781913642	0.630690800675	0.643531250276	0.649667904156	0.597709590919	0.606584241099	0.519597095227	0.538494129034	0.50792766541	0.614077230166	0.506622293875	0.620113945543	0.506888640674	0.521902951045	0.50011365135	0.608038772445	0.563123518603	0.614900910156	0.587833596181	0.607618354134	0.631837225339	0.582320649056	0.502371767686	0.528664259645	0.545677399602	0.628573617417	0.612935551451	0.525760741523	0	0.506747368308	0.493647234418	0.585878117883	0.587848082405	0.603021319781	0.60705936769	0.589132581154	0.602190293916	0.628209488753	0.602757329556	0.635034816556	0.594111712375	0.559432877067	0.623914411722	0.589082713745	0.618391919682	0.612332106612	0.561784554192	0.612599738596	0.584379863214	0.621278297616	0.641782166011	0.641091737598	0.658736585777	0.592729489974	0.613239277981
CS.145	0.553479008705	0.569725976281	0.607470893604	0.631335747195	0.550554636321	0.585323979723	0.613032148233	0.541797246809	0.606790952334	0.62154530346	0.633603003377	0.569179052098	0.574082733446	0.6259311281	0.644252844018	0.560679669827	0.671415025554	0.598547020181	0.675124370317	0.545425218823	0.555581089201	0.478919032057	0.558230483237	0.567898368681	0.641530389985	0.631761150092	0.636049901335	0.674060929813	0.483971043134	0.534014716351	0.608411231535	0.553953850192	0.535919778381	0.445022937173	0.684031876375	0.583254806946	0.701975262436	0.534400521629	0.4956959608	0.671897441319	0.508882390126	0.569221803178	0.56438302526	0.67103232461	0.613368573361	0.493763076709	0.538535670263	0.658435569875	0.656371528152	0.59831029963	0.545959097382	0.613846724917	0.547306699602	0.645779927277	0.554888579114	0.540625712951	0.521634321104	0.476348358042	0.473894699235	0.48938233888	0.574480478867	0.647239538379	0.514370952337	0.552409595284	0.623304446812	0.565892213933	0.541379126966	0.532571667775	0.539708496613	0.59857363641	0.580024713217	0.578294737973	0.505487226126	0.514923571283	0.563206107061	0.578044509195	0.480833773435	0.538548056104	0.533159880257	0.517556859146	0.574813863899	0.588721648147	0.643727148966	0.634715913627	0.591219113062	0.560319702596	0.59479740143	0.612098793179	0.553270192904	0.585184819067	0.584615082765	0.654334498453	0.611952322351	0.589003877836	0.638465857794	0.597371569248	0.616907248697	0.623332824913	0.533346514736	0.543021995091	0.570973184452	0.581121009863	0.602382098639	0.671248405084	0.662001485026	0.562838157604	0.569158804414	0.588827231553	0.55345107156	0.636163641901	0.531690905803	0.71344954697	0.720987927799	0.558413889281	0.587027928037	0.64486778925	0.577909977641	0.562452706271	0.550794935444	0.480913271272	0.534301803758	0.570393783839	0.604352741943	0.517463999687	0.676553186569	0.543066765207	0.588608433354	0.525808887712	0.566817730052	0.583395887566	0.60794158881	0.639674330563	0.540168400494	0.661549865491	0.61240436264	0.54088868561	0.544835740441	0.584352100085	0.697381874302	0.589265220136	0.501652712478	0.506747368308	0	0.550330459152	0.541107065776	0.512471412936	0.518606104172	0.578418036916	0.617836290581	0.544238703353	0.554455686154	0.573296149036	0.671625677558	0.559212313283	0.582693189201	0.515691632865	0.549477238051	0.518681641392	0.571647315612	0.503938987528	0.553619586805	0.516131348569	0.549935932416	0.62079017831	0.598328153691	0.595541216449	0.541952170486	0.598631427353
