CS.094	CS.092	CS.264	CS.313	L.025.M1	CS.261	CS.243	CS.017	L.022.M1	CS.099	CS.003	CS.172	CS.037	CS.091	CS.296	CS.066	CS.076	CS.115	CS.366	CS.377	CS.127	CS.229	CS.065	CS.381	CS.305	CS.334	CS.186	CS.040	CS.382	CS.367	CS.224	CS.136	CS.232	CS.378	CS.282	CS.126	CS.236	CS.041	CS.375	CS.125	CS.380	CS.292	CS.376	CS.205	CS.213	CS.182	CS.359	CS.148	CS.129	CS.181	CS.385	CS.386	CS.214	CS.183	CS.323	CS.177	CS.395	CS.349	CS.178	CS.348	T.CS.025	T.CS.062	T.CS.040	T.CS.020	T.CS.082	T.CS.019	T.CS.046	T.CS.024	T.CS.080	T.CS.067	T.CS.038	T.CS.050	T.CS.042	T.CS.014	T.CS.058	T.CS.117	T.CS.112	T.CS.091	T.CS.114	T.CS.111	T.CS.097	T.CS.156	T.CS.147	T.CS.123	T.CS.102	T.CS.167	T.CS.178	T.CS.177	T.CS.180	T.CS.160	CS.088	CS.237	CS.015	CS.246	L.024.M1	CS.006	CS.356	CS.087	CS.085	CS.082	CS.241	CS.242	CS.103	L.034.M1	CS.110	CS.345.0	CS.151	CS.346	CS.364	CS.113	CS.188	CS.164	CS.044	CS.347.0	CS.336	CS.358	CS.338	CS.189	CS.363	CS.233	CS.318	CS.202	CS.227	CS.361	CS.320	CS.158	CS.163	CS.321	CS.080	CS.331	CS.223	CS.112	CS.322	CS.285	CS.343	CS.253	CS.393	CS.390	CS.270	CS.262	CS.370	CS.326	CS.145	CS.255	T.CS.045	TFS.022	TFS.027	TFS.021	T.CS.049	T.CS.066	TFS.020	T.CS.031	T.CS.061	T.CS.064	T.CS.008	T.CS.043	T.CS.036	T.CS.055	TFS.025	T.CS.142	T.CS.151	T.CS.095	T.CS.109	T.CS.141	T.CS.166	T.CS.157	T.CS.152	T.CS.158
TFS.020	0.636758792643	0.533607678267	0.616738167892	0.482307704799	0.63278257573	0.445898776696	0.56137414708	0.594504770108	0.510454899783	0.539003298739	0.5434635709	0.59194584183	0.701919660693	0.677055872543	0.459627697948	0.617824097776	0.670125305994	0.68862370895	0.73189295614	0.656861851507	0.542871283288	0.654159600148	0.602311785319	0.514358353698	0.446789513548	0.720663079292	0.555830311151	0.586151875327	0.546451180398	0.760134952186	0.782569612627	0.630634935643	0.545784097942	0.710897239102	0.682695512526	0.497566094858	0.721002066575	0.67321024191	0.632105757091	0.651239325303	0.470749128977	0.615570581119	0.656359874919	0.702385164949	0.70132164546	0.585499046059	0.739816347179	0.695571744235	0.623313961124	0.629592903697	0.646138223829	0.72319263122	0.647484880053	0.750746378109	0.618244578785	0.693980787372	0.645803656992	0.621781402892	0.577978282719	0.591108156731	0.523755824754	0.473162626683	0.466398834127	0.491302374094	0.52047596169	0.641491249587	0.604964375544	0.527942721496	0.610665372676	0.48718307405	0.522210379605	0.609488835973	0.437284656941	0.514270566761	0.536132421425	0.494203474592	0.53140092498	0.441638469021	0.54198194869	0.489027928532	0.47766428663	0.470497215383	0.437381928213	0.504463841288	0.503039061366	0.455944856787	0.483676197707	0.483925945297	0.574165257572	0.476043849318	0.667426644291	0.673734335541	0.577335854457	0.520252752092	0.533403389789	0.528935655201	0.700110714001	0.600005792573	0.540947287512	0.547699927084	0.514405642519	0.455778164017	0.577635503233	0.578491081727	0.659780862073	0.780183855423	0.597633249651	0.767111544173	0.736579552411	0.566152253504	0.633549747804	0.757193042967	0.5319539008	0.709767547838	0.576033847541	0.77761702276	0.64251743512	0.637615469152	0.653724639157	0.616946872219	0.647791115028	0.658508923644	0.795947911076	0.680634264993	0.592053121006	0.666715178821	0.671374367568	0.528566711777	0.60103514135	0.559063522306	0.654710029784	0.664324535484	0.688299030707	0.741005758748	0.66778725955	0.739163250627	0.67906565733	0.65014467208	0.643293957462	0.66794957043	0.656178865753	0.612198171094	0.549477238051	0.589082713745	0.527562667401	0.375689554593	0.481077483546	0.536444063694	0.636852143747	0.459314336318	0	0.516351413873	0.570924709338	0.488822586131	0.574171987206	0.474549005291	0.53963750468	0.506998100085	0.525367910963	0.520541007402	0.473433762902	0.463877810056	0.430957788665	0.535907941756	0.45872513711	0.526164805367	0.462158866391	0.443206102396
T.CS.031	0.619603388946	0.618978984255	0.623375752486	0.546131428732	0.603649795341	0.511280034602	0.567615889566	0.571661614606	0.603459124291	0.575748137173	0.591253023688	0.548778842758	0.663788998295	0.65924844437	0.534044337931	0.589980387598	0.641763494841	0.674163869891	0.696527478817	0.665744400256	0.541720084954	0.624577926322	0.593641802404	0.545904030461	0.540762654761	0.688992112455	0.590897098645	0.586039744882	0.523221303985	0.722104017494	0.73296485776	0.615591315968	0.581461040516	0.655883364406	0.66883205128	0.524513726527	0.709307369169	0.630461820086	0.557053612067	0.630021379171	0.540242043721	0.616789291402	0.623544438063	0.663276839507	0.654948581218	0.592563665464	0.726382911055	0.656433876791	0.584551584254	0.614663123843	0.638468857005	0.661934864943	0.599611245014	0.700013671418	0.608924501696	0.653433076428	0.630228522802	0.610548892943	0.583190168804	0.622976820471	0.537196535234	0.494470762262	0.496396596614	0.573474513781	0.522367419694	0.585889421001	0.580938852201	0.518199721129	0.542987285976	0.501927177893	0.58912800717	0.562848348287	0.518425811059	0.583236111923	0.526797240026	0.532862182706	0.528585279818	0.526306203994	0.573348634313	0.497308839916	0.546178501251	0.502947087855	0.540771669247	0.523807620348	0.560219725933	0.513788313096	0.562165341182	0.533999782617	0.598821945512	0.565261505931	0.619065230673	0.637571017578	0.610535523405	0.552290404761	0.55857965953	0.532336957651	0.658593321276	0.59477965015	0.576076530035	0.60258439661	0.548067507547	0.503393335801	0.584614467371	0.549894585744	0.636714649289	0.738734536528	0.596878685774	0.727037517099	0.708496188219	0.499471151206	0.604513432327	0.714528442197	0.525267665964	0.645848059723	0.567311367561	0.724203319449	0.619737516448	0.622654796659	0.622559512961	0.603366418461	0.64024162722	0.600183440912	0.758617338963	0.634717786072	0.593790680185	0.621757600944	0.6389515394	0.533207804081	0.586035251659	0.582504045464	0.638668130325	0.61302271515	0.649056229725	0.715331278744	0.627296950601	0.713504716237	0.636995438986	0.623723114867	0.638809786035	0.613061705	0.620801849096	0.59858144549	0.559212313283	0.594111712375	0.521954537261	0.526268891405	0.497720952828	0.51038546795	0.595953337911	0.528382723554	0.516351413873	0	0.556043881371	0.493944746582	0.526031821167	0.506452186234	0.56161058698	0.520889523316	0.534063305001	0.54401204269	0.523648491345	0.546255589816	0.552726180748	0.537184178935	0.521724880913	0.540431065538	0.499850790434	0.516906032086
T.CS.061	0.611465784927	0.651571936485	0.645948985333	0.59925395294	0.614149807387	0.56380664533	0.604731937989	0.62864266103	0.656316372895	0.636061907871	0.63176486217	0.600036642142	0.634166431323	0.650939940153	0.549887856155	0.618963208	0.653196057944	0.678610284509	0.654106470791	0.634654221751	0.530780493551	0.562271531149	0.542670632213	0.548045103073	0.53141753344	0.612541968162	0.665620858148	0.609905487484	0.460440853695	0.691057530021	0.709014639772	0.606699391963	0.601147101527	0.688061389291	0.60374488639	0.504417974845	0.698922273935	0.650166468377	0.542086088196	0.595647678093	0.522956576619	0.630151044598	0.586483997055	0.624474041156	0.60361440634	0.540722781662	0.68847569578	0.645171412471	0.603895478219	0.594989559273	0.598793353559	0.651766664444	0.571889395326	0.67953443513	0.568926874384	0.632676897778	0.614896824934	0.583117682653	0.557705874071	0.600040884286	0.535067175628	0.546311141721	0.582624956964	0.645116057231	0.540492451447	0.574966283543	0.532434584576	0.490460139847	0.547238055755	0.503050582591	0.626398531612	0.59590118154	0.535601252487	0.571422771331	0.554327452112	0.585336329693	0.519986164737	0.593592886381	0.643294829937	0.549593882509	0.583921273777	0.557325312431	0.61028616577	0.530255804696	0.63437866596	0.563490948093	0.603388760765	0.597156306827	0.625550817424	0.611829644721	0.648725921076	0.629857904822	0.655004961723	0.556953599804	0.619477423287	0.5880394481	0.630328230419	0.610968101978	0.608404169696	0.624702515394	0.60004385748	0.540739315768	0.63654372928	0.597981514244	0.637022052505	0.7172409047	0.582891180969	0.696633627409	0.636041155736	0.562913176358	0.540990795584	0.719803892852	0.534646352115	0.645974799678	0.534101333347	0.700776113004	0.64362489961	0.634843961582	0.572901023777	0.668070222239	0.569837033573	0.590585248737	0.738343200273	0.597213395561	0.581786014846	0.637451110314	0.642068357918	0.543137208927	0.600410224421	0.59498691175	0.568657324754	0.638732885665	0.610763123723	0.675355927937	0.598404072428	0.712886275864	0.644783515981	0.604829488854	0.620277350851	0.616155660893	0.57468917216	0.611161039847	0.518606104172	0.603021319781	0.557472082781	0.566937500591	0.502556258249	0.566917047581	0.553914937794	0.598119071272	0.570924709338	0.556043881371	0	0.527809693348	0.479963322137	0.534421543336	0.632774142448	0.585306264903	0.482803709993	0.56017091475	0.542665239766	0.611671017695	0.585802251561	0.58796891015	0.535021680497	0.579670828962	0.547971615549	0.549256463344
T.CS.064	0.626213689327	0.575846798215	0.597731095367	0.524168666287	0.603645917496	0.47104285723	0.555467503602	0.569949757736	0.578522780656	0.55387672997	0.575285453571	0.565322425288	0.651001971315	0.651786832661	0.513756468495	0.568699087995	0.653150575352	0.676575811102	0.686991843715	0.65025876151	0.534683902912	0.613327131621	0.576022129679	0.515142027487	0.518635330352	0.664705695452	0.565682261184	0.571659749917	0.494117908203	0.711465984485	0.757265160945	0.621150988828	0.560206804114	0.684054719092	0.6745029621	0.485245070097	0.699792704779	0.646518130396	0.586632471504	0.633147525914	0.474730195394	0.579026663304	0.626604949418	0.672956164083	0.666169636617	0.541089280975	0.705617493358	0.657745506629	0.559493267795	0.604091374301	0.621284545961	0.679024578074	0.619188434605	0.712128218034	0.588316748783	0.64740533283	0.620958244843	0.570716132052	0.588060201685	0.589441235189	0.512075947971	0.456779263669	0.483076768866	0.551663782247	0.501921669676	0.608372157994	0.57899234164	0.504762334614	0.555146415141	0.493071051659	0.581230566346	0.548916945667	0.502414927455	0.551250374493	0.507755715648	0.513586945048	0.520338149711	0.486410454973	0.550547251878	0.471523458492	0.519453837299	0.496880549219	0.494709415116	0.486201139497	0.526102773084	0.483613199875	0.538569836948	0.515146639357	0.567457723962	0.54002074355	0.629697918661	0.637614381613	0.586652844209	0.518941265971	0.533161529471	0.530517405164	0.692306259424	0.583847949749	0.546768739646	0.572201817346	0.509025895558	0.485174957541	0.567158082246	0.543804955129	0.626058505009	0.759342852837	0.601014300302	0.734306429092	0.706331413282	0.510873428615	0.607436459882	0.71368269328	0.522130970707	0.664575349354	0.562280310963	0.750793975688	0.62009026916	0.641898246013	0.60183184969	0.598926555374	0.623750668271	0.630049021767	0.759001573386	0.658844744486	0.556358700222	0.638788401665	0.651434838716	0.50535994277	0.584359926795	0.562851105422	0.615901265738	0.634673138274	0.65980729703	0.709442192681	0.636213368056	0.720674027413	0.647720609602	0.634108159478	0.622023946593	0.587820889201	0.596275387625	0.602737177607	0.541107065776	0.585878117883	0.506592371271	0.489812350717	0.479471669028	0.518889233144	0.611851358877	0.472887546072	0.488822586131	0.493944746582	0.527809693348	0	0.53654956369	0.507596904054	0.551815077189	0.489126891442	0.536160057678	0.528060491491	0.471493654173	0.521476262657	0.504903622932	0.520131276554	0.519504078422	0.519318436861	0.520008864737	0.486208472703
T.CS.008	0.578654240333	0.703196532457	0.670735648361	0.619134021488	0.62902180647	0.569280197451	0.613645284648	0.623557435708	0.67118688274	0.658941824956	0.664716573578	0.605888037861	0.629281373647	0.660878115565	0.582311183618	0.622146271695	0.676026238443	0.685692343893	0.639374811553	0.668382186281	0.535322273716	0.577155931414	0.579415704696	0.564735389718	0.562391788077	0.649844867742	0.684348207127	0.633388696321	0.457394974048	0.687990400791	0.706861373072	0.638813943981	0.644261935255	0.673698410203	0.618494833656	0.502327013271	0.717149569777	0.621965249892	0.555931211427	0.590255116188	0.520021987083	0.639712222671	0.586382744478	0.616164894054	0.616141728541	0.584518356949	0.699937463981	0.662403028019	0.628791100215	0.624634697919	0.635897919645	0.681121822273	0.605154199497	0.682380641943	0.613590523136	0.641682690538	0.654761319813	0.61894296031	0.591639241377	0.626563127267	0.522923996455	0.550235684454	0.585971280058	0.655657777675	0.537333749146	0.582754273641	0.543901508233	0.506393487594	0.520254558273	0.473675253165	0.665223803191	0.584050499746	0.569178122641	0.585171491567	0.565908065448	0.589451455997	0.539058247514	0.61117897918	0.645220821353	0.523676017097	0.605675946905	0.537731446584	0.617210771625	0.539314374534	0.624698062384	0.577473668368	0.631040695581	0.614399724309	0.65705408638	0.639821857672	0.629072774347	0.6634110998	0.626166089067	0.596728206638	0.623676439547	0.589099285816	0.608599584705	0.586397399489	0.653183868373	0.668973373483	0.615823950269	0.556625627708	0.667777160254	0.602537233708	0.655788323394	0.720349533337	0.611347264875	0.720162362911	0.649291838048	0.55024890226	0.539258740449	0.728721889969	0.529668661591	0.648502906739	0.534268635277	0.683400244982	0.637291910834	0.660682775557	0.592121774186	0.688293132027	0.57362861023	0.582117940325	0.719257921355	0.588927935609	0.579544641808	0.652846363288	0.648652716245	0.527084715009	0.617465446267	0.615342888606	0.615982441647	0.625343707649	0.605889892652	0.669575625351	0.594538794801	0.721114425489	0.62624371415	0.637903369223	0.639944136798	0.588559134711	0.606605779884	0.611913373117	0.518681641392	0.618391919682	0.491788629682	0.588921501334	0.467666288808	0.523350488419	0.558495568702	0.623498225619	0.574171987206	0.526031821167	0.479963322137	0.53654956369	0	0.50399028044	0.650079545319	0.568668507967	0.454670694065	0.542789806099	0.537256172307	0.622091729066	0.624630023837	0.553242446272	0.550368494428	0.579488126743	0.542430479985	0.553872057552
T.CS.043	0.582827238956	0.620642862626	0.626236725933	0.542558460426	0.610497241382	0.523484910655	0.563200873711	0.600419660955	0.610951910913	0.595394338363	0.603571377819	0.570747848038	0.686869837876	0.671588652849	0.477488677948	0.585659058174	0.674142299115	0.678583958024	0.677483489042	0.664028535632	0.522530178872	0.629156471201	0.608602604401	0.547467044031	0.519243004668	0.700323434512	0.617105300188	0.607170948394	0.499706651611	0.723833076493	0.740495440691	0.617721549504	0.575432190469	0.683325401867	0.649929099991	0.500815008865	0.699093928922	0.645576235397	0.572378356867	0.644043084877	0.51358514462	0.635842646045	0.637029129015	0.674539607268	0.680486172011	0.605825545649	0.726302281938	0.66748587544	0.630217071127	0.638062460292	0.655964690521	0.706129230722	0.61726793605	0.709702206891	0.63093612478	0.670562209735	0.642419059215	0.627486221081	0.582778434137	0.634553468068	0.504520464383	0.499320406636	0.49911649761	0.56705439964	0.504248006153	0.621022442276	0.588794342832	0.511659489798	0.548560525194	0.463923986138	0.609763372105	0.584738018855	0.497120999274	0.525768658896	0.550610845435	0.542168037911	0.52387700561	0.522455390776	0.603959221367	0.481701013821	0.518756799732	0.47426424448	0.537623794154	0.507288950383	0.568346815373	0.499374520592	0.566679450988	0.552031368176	0.606880575798	0.567015721728	0.624042845741	0.651785653003	0.564557937483	0.551106756679	0.548242215818	0.548364152211	0.661083659907	0.546376849768	0.596961848875	0.591736530197	0.567221708734	0.489134545198	0.615749517628	0.584945965351	0.646839651395	0.737106283802	0.594780931253	0.732959202607	0.706822636947	0.542182181594	0.565028777674	0.7340807082	0.511609219412	0.678004120334	0.552576700004	0.746811178672	0.653302121396	0.641120113431	0.627227948529	0.641566657113	0.644660514984	0.605458687052	0.761892146696	0.638850487751	0.576792618668	0.63652571055	0.645373246273	0.49318719301	0.59042348563	0.608063848131	0.628331911693	0.653333821763	0.65565489896	0.718778958828	0.613831940349	0.728603206493	0.648951143432	0.637714745243	0.663472552792	0.654499597209	0.643365633198	0.617076610448	0.571647315612	0.612332106612	0.50053887827	0.503817126063	0.481279430404	0.535801616421	0.61112422056	0.509848519653	0.474549005291	0.506452186234	0.534421543336	0.507596904054	0.50399028044	0	0.583291357638	0.488048832548	0.517230463396	0.481840128531	0.48256564296	0.523191832044	0.531594098913	0.503225843281	0.470998818687	0.507825885978	0.493056451474	0.491339325252
T.CS.036	0.684992710962	0.526778367554	0.584392773333	0.528484620755	0.621252443448	0.540943416318	0.567759968746	0.585365020391	0.539305326347	0.544506234598	0.531107728069	0.566797452895	0.667225092976	0.65629291823	0.543634603957	0.600715764668	0.617517872874	0.63373751502	0.708353779326	0.641550143998	0.585144868751	0.653178319499	0.628210217889	0.571874518316	0.560799720068	0.697158647789	0.528434907151	0.587339859375	0.626336098845	0.722450129922	0.745385720093	0.607232738005	0.540741363303	0.64504869069	0.679738613948	0.579540252095	0.670238774415	0.639991681544	0.636698765993	0.649350008573	0.586104465599	0.579614922297	0.641295332598	0.715262898703	0.6834204301	0.586190592917	0.704304469015	0.684280198341	0.595261658176	0.611901418657	0.637613446695	0.68416934252	0.648855615316	0.705405738207	0.632706589365	0.684428238091	0.63701256944	0.621808910997	0.604468514238	0.593189163544	0.597709615142	0.515919567803	0.506410236787	0.496143848728	0.569426837843	0.621995900326	0.602728299943	0.58372651187	0.64482527429	0.577571795799	0.558465111815	0.578132747275	0.554913056091	0.560945999743	0.569452310633	0.554396978883	0.592483110483	0.542774017174	0.52115185666	0.560855386418	0.547492548872	0.558947013167	0.534540492167	0.569938958861	0.561634824625	0.535364365011	0.544758620352	0.554237307165	0.535394123531	0.543346281624	0.657128539784	0.601044099522	0.615628606104	0.557986096538	0.579242879333	0.550329470976	0.701457840565	0.60547688522	0.50952469803	0.531869362809	0.574387459375	0.536555657163	0.547760304961	0.580096785083	0.613422213574	0.737368615649	0.60606635177	0.707346712145	0.712646513072	0.595574204503	0.706101430638	0.672136518842	0.586351207646	0.674942464015	0.602053913644	0.759561286507	0.601272317415	0.597032927823	0.649397608871	0.557541977648	0.654382210019	0.664071458947	0.761555087182	0.680316041214	0.599351823358	0.604393639319	0.606772845108	0.571402447437	0.574004480164	0.571531054954	0.645496554679	0.613880592371	0.69758922684	0.715332909452	0.659219864725	0.705963139587	0.659291401059	0.646541600588	0.655299746234	0.65024813326	0.653671846735	0.610550265034	0.617836290581	0.589132581154	0.605727564717	0.547958277649	0.606298862555	0.617280144204	0.6429683286	0.538179532125	0.53963750468	0.56161058698	0.632774142448	0.551815077189	0.650079545319	0.583291357638	0	0.553515536924	0.644883964205	0.621637117832	0.579341762354	0.546031648505	0.540872015036	0.596632008522	0.568553445593	0.568134302048	0.550323037473	0.551645013609
T.CS.055	0.592966014364	0.597739496367	0.626873865745	0.535203897784	0.617746738112	0.506820680179	0.558398356328	0.565728936659	0.60146759115	0.556356185403	0.587650488919	0.588061431436	0.675850129334	0.662373043497	0.525201151606	0.60459169868	0.647642669676	0.664135016037	0.67464664771	0.647217035638	0.555140604905	0.620315354938	0.596887085855	0.56491986077	0.541059070671	0.673617036589	0.588627631841	0.620861137356	0.540482539853	0.726402080623	0.735955329739	0.60961338009	0.588586762687	0.694981154016	0.66733922471	0.551704065838	0.688118988138	0.631431634839	0.608407455792	0.622652508218	0.555505904587	0.607240864108	0.633767823919	0.658106998764	0.672085448651	0.586350414981	0.710540112392	0.649520991457	0.588827370231	0.597371305818	0.635998378147	0.682752401541	0.625630599244	0.72058519023	0.618043342545	0.656973713465	0.649328288984	0.625324480499	0.592816547322	0.609814490652	0.552846220317	0.521664784466	0.492606332254	0.559072228292	0.531101743631	0.632542093791	0.565996093484	0.524461686497	0.581256217194	0.531375259312	0.581135582516	0.574957786077	0.526977010805	0.544038848451	0.534133399209	0.520081791039	0.496743806345	0.504389024621	0.577030978585	0.476852903233	0.554641024972	0.503734000439	0.517664343132	0.514362902446	0.536866746379	0.480016063348	0.52778424356	0.559910009416	0.596215312175	0.554067152366	0.614568952905	0.632898735987	0.549472003897	0.55971758335	0.540683722599	0.511671297965	0.669393706524	0.578689878166	0.59096447746	0.60706281438	0.533742341333	0.53865462646	0.595735693271	0.529147623793	0.620541425818	0.751593462824	0.631364333974	0.731504239728	0.700557358575	0.552861529566	0.627851268331	0.710302946836	0.548323142856	0.692037272303	0.584564758602	0.737475891224	0.646001434193	0.636845002242	0.613275086396	0.627677978096	0.624548337568	0.655531301091	0.75791113463	0.641365473553	0.566405807187	0.632050986099	0.643146703264	0.536886196201	0.592881468816	0.588694563292	0.621269813295	0.628315533621	0.667456914839	0.706921413656	0.623535822054	0.734275239537	0.658635041913	0.628607604692	0.634411280554	0.631067850687	0.621808353966	0.606447148412	0.573296149036	0.602757329556	0.547163829627	0.519679016272	0.522501161548	0.551497497201	0.612126009384	0.496830079314	0.506998100085	0.520889523316	0.585306264903	0.489126891442	0.568668507967	0.488048832548	0.553515536924	0	0.559765698775	0.52801015288	0.4887545359	0.537836889649	0.521841646445	0.516788125448	0.506389189537	0.54366304837	0.528946542936	0.510701424235
TFS.025	0.600089091675	0.659787586309	0.6418489215	0.591909949675	0.619588871036	0.569631745288	0.609021213907	0.629441812964	0.65563529375	0.635440095435	0.65529277869	0.575191743065	0.655004838693	0.638798046486	0.550133922006	0.615652116524	0.633095547625	0.674371880008	0.655408872395	0.642081861583	0.523866019324	0.579312763363	0.552616411688	0.550173455421	0.544556957309	0.639948576755	0.660561763749	0.626229709213	0.460753407996	0.685676939092	0.693021069317	0.597726893226	0.604484658005	0.667279417054	0.599138523088	0.491136714605	0.703745382089	0.637743221315	0.540867179242	0.561347149103	0.5034390939	0.624370189504	0.577024847723	0.59678274544	0.610384029333	0.55539073572	0.677348341226	0.646424448262	0.626768893423	0.617287708626	0.614271084668	0.654504591198	0.578383041491	0.679701515668	0.582895771358	0.618708757914	0.643162702455	0.607314887068	0.576882249167	0.629254526841	0.509959135307	0.519313434117	0.559716684658	0.638670584768	0.506021139294	0.588073801726	0.532421161654	0.512144184062	0.509799965181	0.454348925064	0.652873830965	0.601018209887	0.544729495137	0.574836271267	0.549139916704	0.554467994202	0.51674011929	0.571615182878	0.632131970606	0.523402086268	0.575006741523	0.511450312122	0.596314040043	0.529630780376	0.587173526015	0.526496506922	0.601195644484	0.591515157723	0.643643067751	0.601777645174	0.630055527887	0.629017742408	0.637651425139	0.553236152566	0.57797694647	0.54207847671	0.61993166964	0.569251418782	0.628733303186	0.627264421198	0.611786849934	0.536808196657	0.634251441628	0.597618775063	0.637170565631	0.699174547202	0.601075698549	0.685079129206	0.639819640063	0.534508191978	0.524585755929	0.724245343881	0.503762376825	0.615891257572	0.531918093109	0.680467637183	0.630941575801	0.636844466467	0.581082743361	0.662469748611	0.548065343738	0.597558000864	0.706371161282	0.596137458964	0.556113671034	0.63796456751	0.621425295905	0.517758871037	0.589126862321	0.60485006612	0.595321861866	0.62939407185	0.599897893052	0.657264503277	0.563085840918	0.700366158706	0.644983677919	0.603887292469	0.607890844942	0.586191055603	0.601961893092	0.575507523681	0.512471412936	0.587848082405	0.497511212719	0.530855855759	0.447521553403	0.513042562367	0.54661125505	0.57684662946	0.525367910963	0.534063305001	0.482803709993	0.536160057678	0.454670694065	0.517230463396	0.644883964205	0.559765698775	0	0.522965511206	0.51601851392	0.599279238972	0.569683482555	0.539886100883	0.512312817535	0.560066618125	0.514094949441	0.516349887768
T.CS.142	0.560233191292	0.649941842511	0.660667648686	0.54990906906	0.550040281011	0.55424064956	0.576540270579	0.597032296264	0.63838943088	0.589888248758	0.633238088336	0.590544566493	0.690537125466	0.695690330518	0.51677789434	0.585710454657	0.695155266318	0.718862773336	0.70472087812	0.727102469365	0.607957674357	0.669853778128	0.630796952035	0.61517036863	0.549976085685	0.696955767133	0.626937978259	0.643723612868	0.526148795532	0.724103245736	0.730353722531	0.668564657823	0.639953201613	0.694991866464	0.670315075129	0.563593872479	0.75572108026	0.685407479275	0.621957587728	0.651722558928	0.557847896683	0.680196581984	0.653000293029	0.683326874632	0.681167188888	0.629734837333	0.724052400227	0.687694807327	0.617785284488	0.663422824912	0.706918645207	0.700527117326	0.654537885504	0.752905049991	0.682339370494	0.683203641088	0.709636789197	0.674105874307	0.615623318103	0.689980226209	0.55924038774	0.530643825097	0.531984054438	0.602429925185	0.538639662973	0.634170817514	0.611371865545	0.564067037938	0.578952293263	0.48756221936	0.65195728958	0.619381123421	0.548206684055	0.594678638087	0.582096062578	0.535949670328	0.52555037845	0.508165280631	0.596508438731	0.476447221798	0.532854602977	0.492143569295	0.534729783664	0.530892278684	0.542281797644	0.476427875087	0.588782165749	0.587455233981	0.647405324125	0.593663313389	0.572371730525	0.691319508028	0.549095233663	0.58036514071	0.485816965915	0.534737818807	0.636760371485	0.534278784585	0.632322262269	0.642030150057	0.590713785732	0.537141315816	0.633914335116	0.592914893781	0.662397828663	0.762836709333	0.66339063974	0.738167816827	0.718897048026	0.541470483905	0.591690553218	0.747878121026	0.546676117023	0.688636457131	0.606694818812	0.751211438216	0.696739449381	0.65992021437	0.667299627406	0.665088689449	0.65870268842	0.632141664166	0.772149295898	0.65126611379	0.607417256936	0.674344339983	0.6743076515	0.527480165506	0.638637147587	0.661627656592	0.667086675904	0.678036317809	0.670041077951	0.736395158216	0.651683843736	0.744940471813	0.693373982029	0.684546334044	0.670839443315	0.650834516842	0.681645088207	0.642031682598	0.595541216449	0.658736585777	0.543052857707	0.534904841789	0.482771504994	0.533624393738	0.589421301266	0.527084619188	0.520541007402	0.54401204269	0.56017091475	0.528060491491	0.542789806099	0.481840128531	0.621637117832	0.52801015288	0.522965511206	0	0.444935099329	0.512105848163	0.525163654718	0.426249640409	0.519818956358	0.480104478388	0.515075298586	0.524630062616
T.CS.151	0.606211123892	0.598338873548	0.647974716958	0.500649630805	0.601148475979	0.48703014761	0.549393925748	0.57432779352	0.569730373504	0.555895533752	0.586354298571	0.576570115419	0.686005089774	0.683121461201	0.471241125226	0.577240228656	0.682823387016	0.699961818449	0.707203086392	0.700122697591	0.583834371691	0.666129908653	0.623068805321	0.56685320918	0.489413729431	0.699559883423	0.573639694794	0.614555619477	0.4767730681	0.738376049034	0.742949155101	0.657972974293	0.582992606466	0.694781824144	0.679102251474	0.509144878701	0.742491668344	0.692639838279	0.629820646246	0.645534377275	0.51793518909	0.639619530884	0.659824632285	0.678068647796	0.679222285189	0.604357077227	0.711849351063	0.671372976879	0.586083342438	0.63895637594	0.677146127039	0.709498623536	0.641024518516	0.756658020101	0.643593569629	0.672583918838	0.665797002835	0.649338771917	0.597048490941	0.647033175043	0.553002459058	0.502331180191	0.497105042745	0.547831358451	0.530024137576	0.638387149886	0.599990408957	0.548261722569	0.574371191552	0.482096252611	0.608487664375	0.579619550783	0.478940153956	0.579421784356	0.541226293632	0.45967084656	0.499565281893	0.437787122513	0.560802215612	0.4276977747	0.479377975824	0.445086368517	0.445857384397	0.494672528852	0.493787424452	0.422145154729	0.522821042736	0.510748160144	0.600443998535	0.50662842776	0.616975523589	0.678416543208	0.552594597903	0.521210630019	0.505258238936	0.518952381733	0.693500031499	0.568250516514	0.589717121909	0.593645838858	0.527448721327	0.505766617134	0.613139384849	0.547544943765	0.65293700624	0.77640359997	0.634055070206	0.76748645366	0.727888235737	0.542344566153	0.608888654094	0.750860887966	0.533623212906	0.705768993414	0.586398850714	0.744353279014	0.666096807646	0.661397213719	0.651873926458	0.633727207251	0.649949519095	0.655974350681	0.783309933365	0.669049982066	0.585287007405	0.676577840166	0.670444902124	0.510256592694	0.620759801936	0.609388729578	0.649081041931	0.666215265068	0.668526833803	0.753181978799	0.640654924991	0.747898824276	0.689534608344	0.654024239304	0.649084418486	0.64319152908	0.653993727132	0.621406292833	0.549935932416	0.621278297616	0.530484093854	0.46950683006	0.482916628382	0.536583123787	0.608219754971	0.453957952176	0.473433762902	0.523648491345	0.542665239766	0.471493654173	0.537256172307	0.48256564296	0.579341762354	0.4887545359	0.51601851392	0.444935099329	0	0.43789640123	0.447425344988	0.448680633294	0.492410570729	0.485422081118	0.500463959432	0.464879956144
