CS.357	CS.172	CS.007	CS.084	CS.244	L.005.M1	CS.043	CS.092	L.002.M1	CS.260	CS.021	CS.219	CS.037	CS.009	CS.086	CS.367	CS.117	CS.062	CS.171	CS.122	CS.076	CS.058	CS.077	CS.366	CS.155	CS.065	CS.301	CS.154	CS.073	CS.040	CS.224	CS.380	CS.041	CS.378	CS.232	CS.126	CS.236	CS.136	CS.125	CS.213	CS.205	CS.282	CS.302	CS.292	CS.375	CS.148	CS.181	CS.183	CS.129	CS.166	CS.256	CS.386	CS.147	CS.268	CS.254	CS.369	CS.323	CS.349	CS.385	CS.214	T.CS.072	T.CS.028	TFS.023	T.CS.004	T.CS.014	T.CS.085	T.CS.034	T.CS.029	T.CS.016	T.CS.058	T.CS.001	T.CS.076	T.CS.071	T.CS.089	T.CS.080	T.CS.125	T.CS.144	T.CS.132	T.CS.121	T.CS.097	T.CS.119	T.CS.118	T.CS.131	T.CS.180	T.CS.092	T.CS.129	T.CS.100	T.CS.110	T.CS.123	T.CS.153	CS.006	CS.103	CS.238	CS.242	CS.246	CS.082	CS.015	CS.356	CS.085	L.024.M1	CS.237	L.034.M1	CS.087	CS.241	CS.110	CS.191	CS.364	CS.308.0	CS.113	CS.338	CS.189	CS.151	CS.044	CS.330	CS.078	CS.212	CS.304	CS.228	CS.233	CS.187	CS.163	CS.331	CS.194	CS.152	CS.318	CS.223	CS.321	CS.320	CS.202	CS.361	CS.080	CS.339	CS.112	CS.319	CS.322	CS.326	CS.370	CS.253	CS.255	CS.390	CS.262	CS.270	CS.393	CS.145	TFS.020	T.CS.026	T.CS.055	T.CS.061	TFS.021	T.CS.008	TFS.025	TFS.027	T.CS.031	T.CS.043	TFS.022	T.CS.045	T.CS.036	T.CS.064	T.CS.066	T.CS.152	T.CS.158	T.CS.142	T.CS.109	T.CS.157	T.CS.095	T.CS.166	T.CS.151	T.CS.141
CS.223	0.65269741548	0.649103427798	0.620231805536	0.658470370209	0.718900128457	0.693017522699	0.593016433656	0.665061923544	0.642696973786	0.547673751741	0.582572194101	0.611961911708	0.639475121557	0.576785460374	0.651892330973	0.595648656654	0.63244722429	0.63418654013	0.663139834129	0.676898147165	0.566151177673	0.562994490946	0.625070811898	0.554854046177	0.578843406674	0.533614430504	0.561193536612	0.665041488131	0.679018865269	0.669103208884	0.609967713298	0.610889084433	0.585399340128	0.629549520518	0.584802239543	0.536617707392	0.659884034791	0.537717782775	0.466959863723	0.554936619685	0.551733487482	0.498626489992	0.604838287235	0.559238026743	0.555169446541	0.536327854099	0.494638339656	0.541073809012	0.56084349541	0.5190476826	0.512317909698	0.602717345716	0.506508306733	0.56838320734	0.474907510038	0.555872123114	0.467356280031	0.496859728011	0.500395612468	0.509424192278	0.608418291225	0.584061340171	0.608387523726	0.572809552683	0.595737533106	0.614946858876	0.640802494286	0.594500664767	0.568098385037	0.601515333718	0.623295303411	0.571062437172	0.606413728121	0.57525729542	0.59710794886	0.597617326161	0.662042297707	0.654964603768	0.606040480942	0.671679566032	0.669800457024	0.551824031737	0.617558341391	0.656338544696	0.654488773771	0.642351277547	0.684840545307	0.651831668061	0.601053211543	0.668131856276	0.62860058578	0.632498656081	0.634672741574	0.62449981138	0.609478263965	0.633073199581	0.694704924497	0.638045528706	0.640465427847	0.679287427966	0.557280355987	0.632125869586	0.647751502005	0.674777624725	0.581445755199	0.649378230208	0.572278569832	0.600793470509	0.649204714953	0.573235079754	0.586928010558	0.556705680592	0.625569331388	0.498764244174	0.643338473177	0.585343222956	0.62380468568	0.612550852041	0.66101708273	0.496757785313	0.592087890306	0.542895356488	0.576798177436	0.576423779094	0.496420517123	0	0.639164456714	0.486663876065	0.626678117165	0.552610710219	0.58849417704	0.597086342622	0.577132925691	0.494395574462	0.523606400769	0.525837171687	0.520053089826	0.61939127263	0.538494129034	0.505052118646	0.573838657912	0.510541809768	0.599533905986	0.534301803758	0.654710029784	0.63787165124	0.621269813295	0.568657324754	0.633164273089	0.615982441647	0.595321861866	0.645391738171	0.638668130325	0.628331911693	0.648939721304	0.632966634739	0.645496554679	0.615901265738	0.668485110599	0.616576529709	0.633933707486	0.667086675904	0.663990588526	0.669528792835	0.695377987695	0.596907509752	0.649081041931	0.678433306867
CS.321	0.45384199136	0.542872794291	0.51596391915	0.609410411058	0.6530885924	0.507640628692	0.594701358637	0.593493751408	0.670803793674	0.616510182546	0.621371230817	0.600853030948	0.680606399504	0.639040481081	0.560804661621	0.723056349816	0.560517086273	0.521163923043	0.574334070192	0.525503243142	0.658422868921	0.602202505607	0.53468106132	0.688456945632	0.570303847937	0.569760516351	0.575526295719	0.747240320691	0.598488399245	0.574803208591	0.733533236736	0.523026884411	0.649466346531	0.643486654301	0.569558084957	0.505710698232	0.679890010623	0.622672532184	0.626694323907	0.631256722556	0.666798634374	0.650991959602	0.704763016223	0.615867625792	0.568276590564	0.684377045871	0.624640110435	0.719547285301	0.60896012544	0.685508697002	0.668376148306	0.701656054403	0.642782123558	0.672311123766	0.647965653628	0.741076804526	0.616996617433	0.628818073644	0.624064451012	0.606025041017	0.544530353739	0.543133094446	0.512238993663	0.526979184076	0.547697951316	0.501611006228	0.493027729371	0.593284060064	0.549854483535	0.533173389984	0.715737557681	0.601624904919	0.513898140943	0.548993600039	0.588090051577	0.547119062717	0.522801478617	0.61084331815	0.562605717427	0.529207250786	0.634280570347	0.603972722156	0.523186278713	0.547095681359	0.590844534286	0.55511176905	0.566622954408	0.575509872129	0.514879052445	0.589390169751	0.522878808736	0.590779018993	0.538940600736	0.520427280163	0.509211381954	0.581314262419	0.581733077404	0.661086793306	0.590961131654	0.543716715253	0.642885537489	0.583105366764	0.545868989268	0.521338036756	0.639378099637	0.501157129243	0.689440108289	0.660764763701	0.522258946521	0.619449073764	0.640570730518	0.567971823633	0.514780162078	0.623714316166	0.540026548312	0.628855047983	0.682459403827	0.597323228416	0.616751526963	0.590999201338	0.604594936312	0.580246923935	0.712241276174	0.511552080184	0.604465072629	0.639164456714	0	0.585680444888	0.603585918129	0.621484518886	0.565171001872	0.567579974271	0.62638222421	0.620134117314	0.657438978311	0.619334564783	0.62859286643	0.711029336959	0.607618354134	0.626140582357	0.662652170436	0.651517265983	0.62998543697	0.540168400494	0.528566711777	0.720454058434	0.536886196201	0.543137208927	0.551597710867	0.527084715009	0.517758871037	0.509978021477	0.533207804081	0.49318719301	0.538318739278	0.503914820867	0.571402447437	0.50535994277	0.52282599401	0.4986244074	0.470614782652	0.527480165506	0.531568515651	0.53331786873	0.54834121646	0.491379923176	0.510256592694	0.52786553851
CS.320	0.595477121366	0.619182432667	0.563914795289	0.62902862194	0.691561494273	0.614729260928	0.568030536542	0.640686665609	0.629006583713	0.538342757866	0.55257694664	0.601447220875	0.644752939865	0.568184810586	0.633973373733	0.638155761372	0.601759094816	0.601245623191	0.631886215194	0.62291421271	0.596288782618	0.547215965597	0.590504690471	0.5688458142	0.545138198989	0.531702807303	0.517344975399	0.676528659566	0.667241671555	0.643982702358	0.649397738489	0.541575620912	0.570595446922	0.620949225525	0.555067241711	0.493218106219	0.645014939249	0.531461808393	0.483239488178	0.544851230864	0.573926626493	0.521097714822	0.609845481331	0.508432781901	0.555585527619	0.546146331298	0.500878028876	0.582575425757	0.538402250294	0.544984211365	0.460873556658	0.609301683158	0.508268321765	0.560885254562	0.505988594788	0.612377859161	0.488268199236	0.501095913675	0.517530969357	0.548947482293	0.577168517669	0.525403754011	0.585033270266	0.521632043587	0.576861660842	0.555308087299	0.581682119684	0.570264090083	0.549342306911	0.57711171194	0.608042585837	0.53964884608	0.558285320072	0.544782229223	0.557712201163	0.543254462629	0.601538452598	0.6058576647	0.59518720205	0.619364355018	0.637569567047	0.49295871995	0.584369610641	0.64261649091	0.649880713881	0.603477022254	0.626826029792	0.588140026481	0.546732842632	0.606223310083	0.579613564799	0.599139766267	0.605145807133	0.57294129678	0.562033166425	0.600824967435	0.649901340358	0.667197629408	0.58996916083	0.636988691635	0.573204817455	0.60950926223	0.614230482055	0.620123160042	0.56934905294	0.58532014135	0.606243463639	0.595595200161	0.62201130022	0.548550797371	0.556470284085	0.562619980436	0.58723286097	0.49532623805	0.603359195799	0.583959053888	0.648518228888	0.599550047194	0.631316296313	0.485216058519	0.602491796819	0.503225636492	0.59254941576	0.541916202916	0.461800584716	0.486663876065	0.585680444888	0	0.615203116936	0.589137497896	0.540775230647	0.606627621684	0.576441973726	0.499260940639	0.501388522373	0.507568186627	0.517170356655	0.632619696271	0.50011365135	0.496747069938	0.548219669387	0.513405224731	0.618702889499	0.525808887712	0.592053121006	0.638212712406	0.566405807187	0.581786014846	0.595147468323	0.579544641808	0.556113671034	0.579807600953	0.593790680185	0.576792618668	0.592786992591	0.578294330962	0.599351823358	0.556358700222	0.619760583323	0.574621812453	0.57892932127	0.607417256936	0.602703290077	0.609200739752	0.620444466812	0.569289840202	0.585287007405	0.618890730107
CS.202	0.630981763408	0.609350693236	0.612385010568	0.66903960477	0.703267984535	0.671571088424	0.620847538098	0.684868211098	0.700911555468	0.650434920838	0.643914709466	0.678263972609	0.69235475205	0.656777799921	0.666360710184	0.669835080408	0.622176861068	0.594075318185	0.650582837725	0.647629385399	0.645264924051	0.624399934069	0.637266847134	0.656980077942	0.672523571274	0.618522550475	0.679928520316	0.714561485672	0.658065667841	0.648896609047	0.692734048434	0.627341296056	0.651187026157	0.631785460831	0.634657668838	0.583140845341	0.67547206228	0.63522076944	0.629955988092	0.624748835641	0.664727299884	0.64833750998	0.623571219617	0.633114668279	0.546807631242	0.668942745088	0.681169318872	0.674663151866	0.640462471979	0.665291486462	0.651125265264	0.649862394692	0.625070373314	0.670183948213	0.668168078637	0.679843656613	0.653450791529	0.659433818936	0.661000583357	0.563670891137	0.632899088877	0.614248823657	0.621256012314	0.584560458573	0.647144473117	0.623105550175	0.610966398403	0.644349593303	0.606770150916	0.619133587187	0.683479635613	0.678937247137	0.637681526899	0.627652238589	0.594820969498	0.604099180054	0.663145923623	0.702826503582	0.660813275449	0.660522988164	0.69556941031	0.647858000317	0.651755844297	0.667558962034	0.687912939124	0.662475682082	0.69860920895	0.649929024444	0.613093423047	0.669840674267	0.614741690605	0.64193534721	0.649801395114	0.625122499159	0.626499482472	0.66036473048	0.654345521844	0.607275147608	0.666144819336	0.664533079763	0.631328876172	0.669034264967	0.623139688864	0.653583880084	0.67082730667	0.637917556477	0.61003633541	0.618363895382	0.607975495349	0.661220125486	0.614016281763	0.638738038566	0.585438959269	0.60946815492	0.611585818116	0.597277141838	0.635508229298	0.637485512237	0.659168071015	0.627337496305	0.625188840036	0.664454940151	0.701104849528	0.627793965927	0.645992295295	0.626678117165	0.603585918129	0.615203116936	0	0.601152501834	0.640392588269	0.574391326302	0.618968573836	0.652487517443	0.666075350278	0.599505526406	0.673956966439	0.66735343159	0.64678999473	0.65743836401	0.624302400393	0.660461313243	0.649588998445	0.623158299789	0.658508923644	0.661980649481	0.655531301091	0.590585248737	0.623220870934	0.582117940325	0.597558000864	0.618535715857	0.600183440912	0.605458687052	0.659536593686	0.614417968082	0.664071458947	0.630049021767	0.663603759036	0.596499079382	0.644521473202	0.632141664166	0.662787433113	0.605442783729	0.690541976496	0.61728111175	0.655974350681	0.644175008266
CS.361	0.643183890846	0.62368115986	0.643073301446	0.683389969946	0.712998997996	0.70345846165	0.633047943855	0.693472866558	0.658354971808	0.609731391189	0.606501374579	0.64703343959	0.641028798695	0.60242964483	0.676947330242	0.608097161178	0.641657382632	0.61674861498	0.654785746927	0.663330053386	0.613217226142	0.598332582278	0.630564035075	0.59445662326	0.649966584117	0.57528564002	0.6472422668	0.669103803784	0.630415161954	0.679128710401	0.659432988997	0.649779695906	0.604448835678	0.613331990916	0.643003821219	0.591385691215	0.671175554193	0.576694640801	0.554211557342	0.568606326649	0.596728556432	0.560362887215	0.598815499028	0.601377705096	0.522847654842	0.615287887603	0.592274580056	0.596564574642	0.620561978658	0.625245080341	0.60591594499	0.635820656898	0.540712302734	0.635766086074	0.584614868049	0.609028116138	0.582907763515	0.616246886555	0.589231225851	0.522832010573	0.666706649108	0.625653528789	0.609341450442	0.615179399722	0.636255949834	0.639113811335	0.62004150707	0.612717856045	0.592397083829	0.615825344387	0.623955963757	0.653403114659	0.65214211045	0.62736521221	0.606009719181	0.621608460898	0.689500660097	0.708196259245	0.635476345625	0.703095851923	0.730410827339	0.629524511482	0.645200348487	0.66227015093	0.676656102625	0.67829626543	0.708050827328	0.687616964282	0.620524986193	0.703240211321	0.614312916979	0.641842619021	0.655891429002	0.64424281106	0.619277545596	0.668995696183	0.681910961569	0.607652917489	0.677793674871	0.678591367814	0.597139256576	0.641177111468	0.614225560477	0.687846868281	0.615496866182	0.66251249141	0.586436088075	0.589341993216	0.619662834782	0.609769376022	0.617111179011	0.595600549723	0.614929995949	0.552373750501	0.617092155561	0.567446844147	0.640982180148	0.632732845605	0.674514759517	0.561395404756	0.582636502366	0.615671734181	0.631127863618	0.60397105524	0.569852263095	0.552610710219	0.621484518886	0.589137497896	0.601152501834	0	0.613468673184	0.559613756014	0.585387118862	0.563718726667	0.57982121521	0.600344486005	0.596635086674	0.636299393292	0.608038772445	0.622430397561	0.602886657536	0.578026224015	0.573969273332	0.566817730052	0.680634264993	0.638058569358	0.641365473553	0.597213395561	0.653730716139	0.588927935609	0.596137458964	0.64466124325	0.634717786072	0.638850487751	0.682013626799	0.619554983742	0.680316041214	0.658844744486	0.679778120813	0.617587542281	0.645159689524	0.65126611379	0.694066342612	0.64782893338	0.714597598392	0.619527866011	0.669049982066	0.654279780374
CS.080	0.602320696805	0.549947465411	0.608558425232	0.558794373231	0.643272447345	0.641494378643	0.556067348453	0.584937837743	0.625918486233	0.590126704134	0.563424235547	0.565847609479	0.625870687509	0.577058096068	0.571305582355	0.656236691288	0.555266999748	0.544139602556	0.5787598175	0.569640772624	0.538647039602	0.533752556564	0.56934637717	0.636030588098	0.59746678503	0.5752479193	0.597084191168	0.666267053902	0.561716424271	0.578785195998	0.666415230256	0.586765633552	0.519354458071	0.61091863452	0.549015359309	0.564286565927	0.627507558801	0.5245003337	0.59674567588	0.616542134244	0.652316304351	0.612756478426	0.650894127814	0.542665935584	0.586209600685	0.602991972145	0.573823195481	0.63737684609	0.574131493621	0.621367373627	0.611688200109	0.636901356075	0.577667675045	0.593642361431	0.602678292159	0.641869395079	0.583873445806	0.571530635889	0.585931551837	0.598408263104	0.589724148895	0.602997658486	0.58128423231	0.575427856318	0.596164175649	0.579617665471	0.609944606261	0.571151240746	0.590674898221	0.597588790458	0.662914771084	0.598156330901	0.596609980686	0.596359829439	0.595355345014	0.580583378317	0.640093682549	0.648627964726	0.636860401503	0.628220667222	0.64064560734	0.591774692826	0.619589487269	0.603730834215	0.642659285578	0.638831780074	0.63844064401	0.622164942295	0.58122037722	0.614618648805	0.535251787084	0.552408701901	0.582155597895	0.588929874905	0.581491698803	0.575009580827	0.618440522068	0.654038109968	0.532529811872	0.629101971877	0.548038720526	0.593143497398	0.576736044394	0.600541958842	0.563685159592	0.598125835898	0.622807287887	0.564815089313	0.560060993171	0.596779908066	0.584649359732	0.587194185011	0.551277834416	0.57770647847	0.576796711821	0.636442993953	0.640772264803	0.556121153312	0.57534923811	0.558562768395	0.545572698035	0.575544052353	0.67905429885	0.558083457904	0.576000184174	0.58849417704	0.565171001872	0.540775230647	0.640392588269	0.613468673184	0	0.585476516182	0.533698194404	0.590141121621	0.604405404277	0.560590619421	0.586020947658	0.661719270709	0.563123518603	0.583282371439	0.597690966429	0.586297464869	0.623273344208	0.583395887566	0.60103514135	0.684138960946	0.592881468816	0.600410224421	0.578308568073	0.617465446267	0.589126862321	0.622844668601	0.586035251659	0.59042348563	0.610286289173	0.584113882366	0.574004480164	0.584359926795	0.604796648791	0.585483640396	0.595856949336	0.638637147587	0.63189817617	0.594960763999	0.638984340022	0.59609838873	0.620759801936	0.634764907948
CS.339	0.604713350562	0.611362749086	0.62510765387	0.670511973763	0.729409499014	0.654273895355	0.625200933239	0.694601478764	0.654380697792	0.593827058816	0.604573191152	0.656570412381	0.650463811568	0.612777959024	0.660729721678	0.641154435238	0.639055492752	0.600214335854	0.66520578753	0.639875965648	0.632239240294	0.620143855727	0.626497051679	0.617558882482	0.648985784769	0.603103481362	0.628224589735	0.688581004855	0.624209022992	0.655429903996	0.68136143269	0.596395517932	0.645553880494	0.618560314429	0.641959304141	0.584557029029	0.681561047746	0.606997584566	0.579454384232	0.580989627766	0.611747500548	0.593900450856	0.596329134478	0.636451429731	0.542272474317	0.657737083728	0.639570929532	0.677269223189	0.633804182661	0.645173338367	0.636757561399	0.641546396582	0.574235411692	0.675760296512	0.621238756343	0.665536812033	0.601163426993	0.624165048638	0.628379792188	0.568145312025	0.642125800525	0.608571245587	0.565629242583	0.557230414317	0.634162386508	0.594317844879	0.637413510772	0.646822072714	0.587120342033	0.613390262199	0.654463937147	0.632764218721	0.618738384845	0.61768063074	0.570727915256	0.605190232555	0.657905641125	0.703540280034	0.653209440793	0.65734970355	0.71775812705	0.624459529043	0.632107358925	0.643671531873	0.67674841863	0.659936669125	0.686265856327	0.671140347101	0.589932894466	0.677479141729	0.58737300585	0.651344907122	0.619901212841	0.606018403559	0.594495462613	0.674147161026	0.669586906949	0.62507065114	0.658266216946	0.63910587815	0.633239860505	0.640749486119	0.598072601589	0.669340640047	0.633456739453	0.612220223104	0.585370525908	0.59222734655	0.5995335249	0.636145258797	0.614886049322	0.586637118571	0.580697723598	0.600063879399	0.589785848289	0.615444223568	0.659229675311	0.626262616624	0.678066951439	0.577886956719	0.604720418006	0.646921810223	0.635948056905	0.616642645779	0.581509906043	0.597086342622	0.567579974271	0.606627621684	0.574391326302	0.559613756014	0.585476516182	0	0.622435198478	0.58570991193	0.619968094912	0.591546140462	0.63147067388	0.652194522167	0.614900910156	0.625938877094	0.588757722225	0.606431228216	0.642327668099	0.60794158881	0.637325668662	0.641335207335	0.64554760454	0.589276819816	0.58999733683	0.585270046827	0.548844010759	0.6042171181	0.619385285858	0.599972086845	0.650346492687	0.59805162123	0.662464477157	0.60647041443	0.649925074879	0.604268388898	0.620994865027	0.614922549995	0.665162797346	0.606206368168	0.678954661106	0.623899003793	0.625469742271	0.634958245425
CS.112	0.640222666374	0.535602029024	0.639670000518	0.554057422326	0.636912278068	0.682020850575	0.551782763877	0.602706429179	0.630579140837	0.571581240713	0.566290090885	0.557799645702	0.585505176461	0.556702691127	0.605052331695	0.609269337374	0.544995776403	0.582762710272	0.572489824207	0.57376034738	0.53312919061	0.514475687442	0.607203682674	0.62775193361	0.624506450066	0.586594464779	0.612927723032	0.602763348083	0.567921857311	0.617189058531	0.682527847485	0.642188461049	0.522271536782	0.583448174296	0.562722125921	0.613218184447	0.593547016318	0.479463896812	0.589463221021	0.554260882744	0.630305417872	0.587402726693	0.62868295802	0.515246683125	0.583203573717	0.582560436059	0.584056059237	0.589453655615	0.590667891314	0.604450805568	0.587736730593	0.634627468564	0.583211319913	0.589624910505	0.584395408073	0.579149439339	0.610531135056	0.613795991525	0.602130647501	0.604902121065	0.648452087343	0.635174661667	0.664216903063	0.626395968339	0.607086504514	0.631445882799	0.64315370481	0.562533089319	0.607469294674	0.609802850903	0.596789564665	0.638083602826	0.658432849549	0.630819469632	0.615433267886	0.63096358678	0.668662170352	0.680985776947	0.662808117887	0.687402787304	0.670013404905	0.615546934675	0.665148215178	0.608569328503	0.677173701635	0.656537463184	0.658723726577	0.641807802536	0.640725272023	0.642700977785	0.57606559044	0.550445169897	0.611461341	0.621289319272	0.621176728083	0.580842581139	0.639312233116	0.643632807728	0.558779751915	0.675180269155	0.521679589725	0.589079259089	0.600797061852	0.652589699919	0.532749613173	0.646057475922	0.606158857122	0.5353751494	0.583469429108	0.556770903446	0.591144162294	0.595079907383	0.592801001836	0.580611585908	0.61567515595	0.643084472373	0.613501992725	0.523800496145	0.562373077995	0.568114944262	0.51199368733	0.579509044864	0.631716243646	0.62175729664	0.557786818604	0.577132925691	0.62638222421	0.576441973726	0.618968573836	0.585387118862	0.533698194404	0.622435198478	0	0.585768662214	0.586176069406	0.586351962662	0.587142391692	0.62407966209	0.582320649056	0.613470154889	0.586887075976	0.555134733644	0.582852677132	0.61240436264	0.664324535484	0.624915929767	0.628315533621	0.638732885665	0.643305965582	0.625343707649	0.62939407185	0.64284488086	0.61302271515	0.653333821763	0.677771922527	0.630634036196	0.613880592371	0.634673138274	0.672440608983	0.627652503842	0.654006289296	0.678036317809	0.677684382269	0.633476241127	0.678099739856	0.64590169481	0.666215265068	0.657824611475
CS.319	0.629609573223	0.659800216627	0.638477794599	0.685972940802	0.749736603922	0.678361294693	0.611118727464	0.678793406496	0.62248912794	0.552501895743	0.555064208697	0.622861056716	0.601571125	0.56008943728	0.682462913877	0.59091405695	0.643020023318	0.642777867933	0.654130818309	0.696359645074	0.593671322402	0.562876291104	0.6042091177	0.537755834715	0.539202090327	0.545382489834	0.51545521367	0.651900413171	0.66823436773	0.676075287194	0.636700601089	0.587438195641	0.607680920997	0.63878953225	0.618520257819	0.556233224994	0.646009901315	0.541853940003	0.480528869595	0.498478468097	0.532529397739	0.482596634283	0.57536322616	0.569934119689	0.558872824952	0.575998943614	0.516156343001	0.572910996171	0.600426553692	0.538810595249	0.50701495131	0.604762268029	0.504378723901	0.601375608485	0.512834481736	0.613091992725	0.458512542355	0.489014263044	0.487500252952	0.535589405594	0.620270286803	0.569253208521	0.605871485935	0.547806471472	0.617580852018	0.616597292696	0.628377465475	0.616545085097	0.57264989164	0.621185484914	0.5955974429	0.572941991426	0.604687434033	0.569396743422	0.604557482869	0.605326806194	0.654916113682	0.688136506026	0.623520030218	0.678639157242	0.693002993432	0.530137722553	0.633846482382	0.657243739356	0.67484678351	0.658677548244	0.675512313268	0.669557382224	0.600245040836	0.686742412414	0.632663431088	0.643909220728	0.633464931971	0.622930229573	0.597129789453	0.654470181827	0.693956374962	0.645108699449	0.647863802343	0.684672809926	0.58584407278	0.615783398069	0.653992479995	0.671079997262	0.619746044782	0.654894935313	0.555054341275	0.585358503136	0.650436581915	0.561106212167	0.601271623145	0.559926053719	0.618601777271	0.495905359764	0.634315394666	0.595217767817	0.627382201445	0.630464537075	0.68636234064	0.489751536879	0.620833078956	0.520434369041	0.600205987339	0.58384288025	0.432685998575	0.494395574462	0.620134117314	0.499260940639	0.652487517443	0.563718726667	0.590141121621	0.58570991193	0.585768662214	0	0.501781606667	0.508426523812	0.497239731906	0.654587884029	0.506622293875	0.514732057252	0.528655149612	0.519682672025	0.628970403798	0.517463999687	0.660730739271	0.663899862822	0.647238550976	0.540430859614	0.649833622544	0.588520786444	0.55980447671	0.619133062786	0.636539325832	0.638708160988	0.650572527663	0.642151927807	0.664757266388	0.630047111925	0.675634011065	0.642056449922	0.628998402636	0.658504085852	0.665554560072	0.680282750651	0.692335275262	0.615121218305	0.644190318607	0.671656865116
CS.322	0.669383156278	0.664394902586	0.662264751486	0.696855760825	0.754203643787	0.697775806925	0.628754092822	0.709915295112	0.624896649371	0.531514026873	0.567411973052	0.658471314928	0.643003916194	0.554743040961	0.705854240708	0.595198937527	0.669912049655	0.664662538512	0.696675154378	0.713069641686	0.639019399391	0.583331655052	0.668595682998	0.54975828655	0.615979614475	0.58671061911	0.58452798939	0.641784681072	0.69837806357	0.712442717885	0.606035645886	0.648819477104	0.616793695597	0.622961469496	0.632526443548	0.60335952873	0.668661411259	0.579163358197	0.514226924329	0.514616395468	0.534328929119	0.504767368351	0.626042393746	0.56419129984	0.581582010259	0.511074782824	0.52793599338	0.508273359135	0.582125726185	0.537927203324	0.460703540422	0.606374745721	0.496228949835	0.580350588417	0.498252180146	0.552631301905	0.515996110931	0.542859707029	0.53588714877	0.573007425234	0.653893081079	0.629327894107	0.617193310292	0.591267278246	0.657743859037	0.645165783621	0.667583067644	0.62037380707	0.59662660348	0.635759869745	0.549726488531	0.614083875593	0.651882876387	0.610925735059	0.596932844636	0.629684862277	0.694130538651	0.700453003608	0.674339263744	0.722034609334	0.72453226541	0.588361812389	0.665747215875	0.71344556025	0.711910842195	0.686382906088	0.691933253921	0.695027908947	0.638497043484	0.703702322559	0.662373185205	0.672884931835	0.665241448968	0.669768428621	0.653618803032	0.680747097874	0.726101359579	0.651135219058	0.671441283409	0.706176321161	0.582805150788	0.631608353645	0.675674540146	0.719887109394	0.566002183684	0.677232558234	0.577326503733	0.625945785476	0.675974962177	0.559506166892	0.607810961619	0.606987538393	0.651477513432	0.529377574394	0.668362699441	0.614798607098	0.670564795565	0.621777396939	0.69421162483	0.508522763022	0.622273850099	0.557613418944	0.509208175665	0.617008305128	0.462201104679	0.523606400769	0.657438978311	0.501388522373	0.666075350278	0.57982121521	0.604405404277	0.619968094912	0.586176069406	0.501781606667	0	0.543620907814	0.504125084644	0.603788906862	0.50792766541	0.550157713108	0.548990385926	0.497355021019	0.611257732434	0.570393783839	0.688299030707	0.625990729848	0.667456914839	0.610763123723	0.63651389832	0.605889892652	0.599897893052	0.64871657658	0.649056229725	0.65565489896	0.687665404851	0.674875276261	0.69758922684	0.65980729703	0.699440015429	0.672142166621	0.66835163312	0.670041077951	0.706895361496	0.693103476387	0.713853537999	0.660130289245	0.668526833803	0.692192918226
CS.326	0.611959927035	0.606682196552	0.628710488623	0.622384824982	0.685607547811	0.65134385365	0.597035273823	0.62054539779	0.624420203544	0.540837468473	0.563407249698	0.58739124702	0.644548781508	0.560966726213	0.642829565642	0.612324152867	0.615864575282	0.603879240226	0.641906182971	0.629479838064	0.58388996828	0.547116442047	0.602251217698	0.589361733191	0.57991669174	0.587662188282	0.556638041065	0.669520009591	0.667607019905	0.654566486039	0.648461528025	0.589187695188	0.6077738079	0.609051332234	0.58463791583	0.538313315108	0.652217949218	0.566630269217	0.479541553959	0.566911793833	0.577714192053	0.521720031764	0.624573274502	0.547706320025	0.563484075258	0.561421973193	0.5396925943	0.607485272742	0.57859774893	0.568247029743	0.545218833357	0.589024764891	0.48010724909	0.595643651086	0.526706137363	0.612995178475	0.518722478041	0.52869293421	0.534810250252	0.535580725061	0.586780021316	0.564032527135	0.594937130324	0.545666900246	0.607472878498	0.580913078993	0.604819918955	0.587410672993	0.569583557761	0.5771832583	0.604146349305	0.566732073634	0.605515368018	0.566128097382	0.583786972836	0.573732650942	0.631383269773	0.628019156936	0.614364603407	0.643361858538	0.626427406971	0.517176360101	0.595398975085	0.630019563779	0.638430581532	0.61479611185	0.64834873439	0.608615799256	0.574826425778	0.614927465837	0.593215143529	0.621294835773	0.605491695233	0.585635849398	0.568298148746	0.599255980622	0.676085431178	0.63491332127	0.598530393905	0.643682061699	0.574383479182	0.618437879727	0.634752133225	0.640337280107	0.601064236801	0.62480481718	0.58155578393	0.58929679129	0.648866525197	0.55550220366	0.552938494334	0.58595393294	0.600936830069	0.481746397596	0.63914459179	0.610465525396	0.640549614154	0.601868743992	0.619871408897	0.488250297717	0.597408348925	0.522783528493	0.594808437015	0.574598026794	0.515482305307	0.525837171687	0.619334564783	0.507568186627	0.599505526406	0.600344486005	0.560590619421	0.591546140462	0.586351962662	0.508426523812	0.543620907814	0	0.541353287741	0.58704215071	0.502371767686	0.537496725438	0.531909380129	0.522160041021	0.62393139329	0.54088868561	0.612198171094	0.60980387723	0.606447148412	0.611161039847	0.624472807285	0.611913373117	0.575507523681	0.622955306943	0.59858144549	0.617076610448	0.609479123443	0.637895858423	0.610550265034	0.602737177607	0.621682679913	0.587957796221	0.583635327303	0.642031682598	0.607421907826	0.619913670582	0.647041595228	0.580385327218	0.621406292833	0.655518198768
