CS.263	CS.043	CS.101	CS.017	CS.357	CS.244	CS.007	CS.199	L.012.M1	CS.104	CS.001	CS.257	L.022.M1	L.004.M1	L.001.M1	CS.060	CS.050	CS.161	CS.042	CS.373	CS.171	CS.056	CS.382	CS.230	CS.287	CS.065	CS.073	CS.301	CS.335	CS.365	CS.282	CS.213	CS.374	CS.128	CS.041	CS.205	CS.125	CS.224	CS.136	CS.375	CS.236	CS.302	CS.232	CS.376	CS.380	CS.166	CS.372	CS.147	CS.395	CS.256	CS.359	CS.386	CS.254	CS.369	CS.348	CS.129	CS.214	CS.148	CS.183	CS.349	T.CS.003	T.CS.007	T.CS.020	T.CS.022	T.CS.001	T.CS.058	TFS.023	T.CS.080	T.CS.023	T.CS.012	T.CS.059	T.CS.040	T.CS.034	T.CS.082	T.CS.057	T.CS.131	T.CS.114	T.CS.147	T.CS.180	T.CS.098	T.CS.130	T.CS.102	T.CS.123	T.CS.167	T.CS.134	T.CS.100	T.CS.129	T.CS.119	T.CS.118	T.CS.091	CS.110	CS.088	CS.085	CS.087	CS.237	L.034.M1	CS.103	CS.006	CS.356	CS.241	CS.242	CS.246	CS.015	CS.238	L.024.M1	CS.228	CS.164	CS.336	CS.165	CS.212	CS.308.0	CS.363	CS.330	CS.150	CS.274	CS.189	CS.311	CS.187	CS.325	CS.364	CS.158	CS.343	CS.163	CS.202	CS.112	CS.321	CS.227	CS.318	CS.319	CS.152	CS.339	CS.320	CS.080	CS.285	CS.223	CS.255	CS.326	CS.270	CS.390	CS.393	CS.262	CS.370	CS.253	CS.145	TFS.021	T.CS.066	T.CS.064	T.CS.045	TFS.027	T.CS.061	T.CS.036	T.CS.031	TFS.022	T.CS.008	T.CS.026	TFS.025	TFS.020	T.CS.043	T.CS.049	T.CS.166	T.CS.157	T.CS.152	T.CS.142	T.CS.095	T.CS.109	T.CS.141	T.CS.158	T.CS.151
T.CS.066	0.545091503768	0.615884723359	0.526573181135	0.570281200017	0.472727678043	0.649346456054	0.508808691294	0.612901198154	0.547828598156	0.558874619904	0.541796077957	0.56157932779	0.525080711999	0.45548212736	0.578663832347	0.624251016764	0.677475238787	0.706952267335	0.653356569794	0.607081549591	0.604025783316	0.707224504292	0.555423594633	0.717464726462	0.650087789587	0.632724818993	0.661049457264	0.605868365677	0.767523806725	0.527051528802	0.698982421727	0.705914356537	0.685724567718	0.606301091884	0.692707680854	0.717920826878	0.669888857093	0.765511926228	0.652144960285	0.631990888267	0.720344089142	0.735669114305	0.57055657336	0.681337483771	0.528769181033	0.695712681242	0.644419379215	0.673463877077	0.66365957439	0.679731666656	0.719835873418	0.707343559427	0.677266287438	0.754681043319	0.618864686976	0.602152716757	0.633253820489	0.702673626913	0.750632153822	0.647088039166	0.450599002278	0.660470001772	0.477731435126	0.612370434147	0.72104535535	0.532425708774	0.57228129726	0.619587982834	0.745148896837	0.69323901985	0.619043237789	0.462552055543	0.49275271036	0.4974524927	0.718283508938	0.480640586662	0.543925115664	0.436083928306	0.552241981429	0.502732733283	0.462302705359	0.485221249494	0.515697289867	0.42304056885	0.489049969613	0.521230302081	0.496358894045	0.56514784093	0.572695873294	0.435641235306	0.647861818619	0.658555846034	0.546146793074	0.585496995619	0.664794678821	0.570900783737	0.564673737776	0.522223109445	0.698664049473	0.515638485679	0.503506052664	0.517139308008	0.572263963227	0.559857290179	0.484282373731	0.649331996592	0.728256966055	0.607535318731	0.699755676308	0.667113046375	0.720599440164	0.666048386144	0.650239091403	0.594231296644	0.689961462154	0.658726505542	0.618787693921	0.626990097865	0.765902635898	0.735186928992	0.680536442488	0.661540200691	0.654860590603	0.663603759036	0.672440608983	0.52282599401	0.782522211588	0.669485904404	0.675634011065	0.511197350805	0.649925074879	0.619760583323	0.604796648791	0.746229797118	0.668485110599	0.60705936769	0.621682679913	0.662726486635	0.683059561665	0.695821118949	0.671876155965	0.663949004982	0.735826814854	0.578418036916	0.560402069898	0	0.472887546072	0.568456149502	0.528946378311	0.598119071272	0.538179532125	0.528382723554	0.45694077301	0.623498225619	0.719102484598	0.57684662946	0.459314336318	0.509848519653	0.664323459128	0.489109127899	0.518732983585	0.511213681401	0.527084619188	0.46243847027	0.444796446534	0.532448051241	0.461784669181	0.453957952176
T.CS.064	0.525840124885	0.58384085919	0.553124084512	0.569949757736	0.493757518959	0.641488116169	0.500098085443	0.596110377598	0.546158062523	0.527451867293	0.593839307725	0.587869542268	0.578522780656	0.493078816807	0.582714582268	0.591041274153	0.663362957418	0.670713703732	0.615089255334	0.568679531815	0.593179623805	0.652301766462	0.494117908203	0.692421862327	0.608256684119	0.576022129679	0.624503284702	0.562944544927	0.727281371076	0.505784347442	0.6745029621	0.666169636617	0.65050833589	0.54740850556	0.646518130396	0.672956164083	0.633147525914	0.757265160945	0.621150988828	0.586632471504	0.699792704779	0.710780234667	0.560206804114	0.626604949418	0.474730195394	0.645780739077	0.59789650604	0.624333817932	0.620958244843	0.617945564273	0.705617493358	0.679024578074	0.612294356781	0.725222163461	0.589441235189	0.559493267795	0.619188434605	0.657745506629	0.712128218034	0.570716132052	0.4695191845	0.58777299393	0.551663782247	0.526209564555	0.68074735506	0.507755715648	0.513591387381	0.555146415141	0.715273535665	0.64648015562	0.59429176747	0.483076768866	0.502182878917	0.501921669676	0.676016513141	0.507305360325	0.550547251878	0.494709415116	0.567457723962	0.549448136228	0.492281917875	0.526102773084	0.486201139497	0.483613199875	0.507004634211	0.5567184145	0.544595789534	0.598921670872	0.501735693036	0.486410454973	0.626058505009	0.629697918661	0.546768739646	0.583847949749	0.637614381613	0.543804955129	0.567158082246	0.530517405164	0.692306259424	0.509025895558	0.485174957541	0.518941265971	0.586652844209	0.52876359269	0.533161529471	0.606151495171	0.71368269328	0.562280310963	0.667456648234	0.644684400304	0.681445174046	0.60183184969	0.608088559587	0.568645567091	0.633213190625	0.641898246013	0.558185979836	0.604775649363	0.740387526611	0.706331413282	0.638788401665	0.636213368056	0.651434838716	0.630049021767	0.634673138274	0.50535994277	0.759001573386	0.623750668271	0.630047111925	0.498790413898	0.60647041443	0.556358700222	0.584359926795	0.709442192681	0.615901265738	0.585878117883	0.602737177607	0.622023946593	0.634108159478	0.647720609602	0.587820889201	0.596275387625	0.720674027413	0.541107065776	0.518889233144	0.472887546072	0	0.506592371271	0.479471669028	0.527809693348	0.551815077189	0.493944746582	0.489812350717	0.53654956369	0.6844282208	0.536160057678	0.488822586131	0.507596904054	0.611851358877	0.519504078422	0.519318436861	0.520008864737	0.528060491491	0.521476262657	0.504903622932	0.520131276554	0.486208472703	0.471493654173
T.CS.045	0.569955631176	0.597915197669	0.594053208213	0.578542765812	0.523618371704	0.673817570494	0.566168931349	0.606257587353	0.569333674914	0.566031329661	0.642078099773	0.625571539587	0.632050098898	0.53967537085	0.604014592326	0.621415063527	0.653438091456	0.66602484956	0.594770537434	0.576477417795	0.578542730041	0.671944071469	0.522350461268	0.65021955803	0.64007057745	0.575117690225	0.637730659829	0.577715162111	0.734456520449	0.556929353578	0.659324965824	0.652363083948	0.658964308933	0.611165067621	0.627237881936	0.675327529858	0.639382617196	0.723628770729	0.617517460764	0.579586365911	0.7013286885	0.66393059478	0.597746946741	0.622699913812	0.527805159494	0.672566931398	0.657464583074	0.642726328599	0.656161105064	0.665031946951	0.703498672923	0.697638385481	0.660127659772	0.735312447895	0.646781364915	0.609005267942	0.633753515654	0.677226540985	0.72884181732	0.63933938517	0.49305423622	0.541872786182	0.593967958963	0.581136035193	0.691122487632	0.567002198271	0.494210437321	0.575019487687	0.672134954501	0.629509205465	0.631085977793	0.53710898768	0.511549809922	0.500630385573	0.677264412502	0.565470014484	0.612108978716	0.576829712124	0.603161751289	0.574284580195	0.564762686588	0.568322327381	0.504074480772	0.537449646807	0.509834607189	0.6092966465	0.590768449519	0.650465151888	0.5407555043	0.561777352708	0.648194193786	0.634032302203	0.607916797217	0.564476477151	0.654821988214	0.605748826492	0.612950877528	0.561799469442	0.639529480306	0.568987827177	0.556179809266	0.580143863211	0.622251331884	0.592182073087	0.590096950315	0.609542455437	0.706787067814	0.55447270147	0.603412784471	0.596678005316	0.658042088507	0.632274812509	0.639667653546	0.614368111611	0.612982524783	0.628985150981	0.571364904174	0.618898733867	0.731422196304	0.689834684928	0.631532253683	0.632966779915	0.621113804709	0.614417968082	0.630634036196	0.503914820867	0.747506257854	0.627780368333	0.642151927807	0.557776805546	0.59805162123	0.578294330962	0.584113882366	0.703565293126	0.632966634739	0.628209488753	0.637895858423	0.656212435962	0.649475309799	0.640457848632	0.634011779959	0.654520642043	0.715527306933	0.554455686154	0.530546253247	0.568456149502	0.506592371271	0	0.501262038166	0.557472082781	0.605727564717	0.521954537261	0.54904731311	0.491788629682	0.66660955461	0.497511212719	0.527562667401	0.50053887827	0.601871260251	0.517571267286	0.555641166543	0.509676036626	0.543052857707	0.57684668707	0.569008446912	0.536980789705	0.544256533091	0.530484093854
TFS.027	0.578833903253	0.596087468686	0.565219140433	0.578562893219	0.467160286757	0.697266307778	0.515248724403	0.595168972353	0.522296923685	0.543798436209	0.625574870913	0.605733379461	0.605409598308	0.469696149315	0.597643568172	0.619049813679	0.685400317454	0.66662085453	0.605832852571	0.586954551731	0.601543080027	0.665052688153	0.473026910062	0.689047935175	0.627378822119	0.590731100287	0.669453494999	0.559245753954	0.727169159151	0.496676465541	0.662307415887	0.671665454895	0.661080419796	0.573561161107	0.650405818827	0.670768641962	0.629659584155	0.755787045486	0.628867813785	0.598147892099	0.718751677433	0.702215949542	0.590185869993	0.627991737251	0.499738741928	0.68494115742	0.643355422572	0.641931234573	0.661067521667	0.63809994805	0.734732114594	0.702845109026	0.644353209197	0.74601462812	0.626411312271	0.612051880079	0.647906649419	0.680193782199	0.721715427775	0.625805491087	0.41832136705	0.593521823112	0.584335121626	0.538999406885	0.67299584283	0.537289666344	0.484125000149	0.528733430139	0.697216607854	0.639329111383	0.654206062311	0.504215728774	0.480770641214	0.487437223678	0.645563827531	0.5123567941	0.587285165031	0.515524383018	0.616675433128	0.548347794735	0.523938401871	0.543200598705	0.515278207723	0.496967138439	0.504920818383	0.563111023862	0.546634677655	0.644113862549	0.527744777825	0.496686807062	0.646257141794	0.618421913419	0.592096732832	0.576972214248	0.657083995918	0.549541000392	0.594805668785	0.532664673037	0.670124909412	0.522627378661	0.509401437922	0.529161183008	0.586653077724	0.536847397983	0.54641429784	0.619215229688	0.721595266972	0.567555152805	0.642511782381	0.623572381183	0.696197927453	0.641543843276	0.632011711297	0.614819533793	0.650821972825	0.653739593771	0.580685015802	0.61945646626	0.740324273894	0.697651016592	0.656870681969	0.652753587519	0.651817127606	0.618535715857	0.64284488086	0.509978021477	0.767797747801	0.621537590351	0.619133062786	0.50223747221	0.6042171181	0.579807600953	0.622844668601	0.715809499291	0.645391738171	0.623914411722	0.622955306943	0.665987286731	0.653636475489	0.655424233614	0.62482686689	0.616780129308	0.746036929814	0.515691632865	0.470776013315	0.528946378311	0.479471669028	0.501262038166	0	0.502556258249	0.606298862555	0.497720952828	0.470612688797	0.467666288808	0.686681746205	0.447521553403	0.481077483546	0.481279430404	0.595058119365	0.502994011481	0.536621385836	0.510628732152	0.482771504994	0.525462184605	0.490709786852	0.512963508431	0.475743839698	0.482916628382
T.CS.061	0.588483398427	0.595770410951	0.636421476893	0.62864266103	0.540521751642	0.710142472591	0.54883920245	0.60619285188	0.581799400258	0.562418081519	0.666240023652	0.639280992835	0.656316372895	0.56850796916	0.632585997283	0.613692071806	0.686219154521	0.648670564125	0.585852620718	0.585196706612	0.613855390469	0.627662819962	0.460440853695	0.62441246454	0.596185530397	0.542670632213	0.661318801602	0.557587826971	0.664699725895	0.522800205619	0.60374488639	0.60361440634	0.62943118816	0.548994696545	0.650166468377	0.624474041156	0.595647678093	0.709014639772	0.606699391963	0.542086088196	0.698922273935	0.652813342283	0.601147101527	0.586483997055	0.522956576619	0.624333441643	0.578141547982	0.603510135993	0.614896824934	0.613625705443	0.68847569578	0.651766664444	0.591828304351	0.683566629565	0.600040884286	0.603895478219	0.571889395326	0.645171412471	0.67953443513	0.583117682653	0.548286731345	0.565811898642	0.645116057231	0.512783602548	0.665552552133	0.554327452112	0.524759891546	0.547238055755	0.681796555929	0.621375651712	0.640999141393	0.582624956964	0.536244857253	0.540492451447	0.615275729149	0.563207143311	0.643294829937	0.61028616577	0.625550817424	0.616902177517	0.563998960273	0.63437866596	0.530255804696	0.563490948093	0.533068765315	0.609555664999	0.617715911602	0.662010942268	0.520660754865	0.593592886381	0.637022052505	0.648725921076	0.608404169696	0.610968101978	0.629857904822	0.597981514244	0.63654372928	0.5880394481	0.630328230419	0.60004385748	0.540739315768	0.556953599804	0.655004961723	0.582200043221	0.619477423287	0.622376542783	0.719803892852	0.534101333347	0.623510268939	0.599869001368	0.651737434299	0.572901023777	0.571782969593	0.574193682313	0.566010027885	0.634843961582	0.584267679916	0.586674363039	0.70591033039	0.636041155736	0.637451110314	0.598404072428	0.642068357918	0.590585248737	0.638732885665	0.543137208927	0.738343200273	0.569837033573	0.540430859614	0.538529461801	0.589276819816	0.581786014846	0.600410224421	0.675355927937	0.568657324754	0.603021319781	0.611161039847	0.620277350851	0.604829488854	0.644783515981	0.616155660893	0.57468917216	0.712886275864	0.518606104172	0.566917047581	0.598119071272	0.527809693348	0.557472082781	0.502556258249	0	0.632774142448	0.556043881371	0.566937500591	0.479963322137	0.692449888728	0.482803709993	0.570924709338	0.534421543336	0.553914937794	0.535021680497	0.579670828962	0.547971615549	0.56017091475	0.611671017695	0.585802251561	0.58796891015	0.549256463344	0.542665239766
T.CS.036	0.553996460002	0.600913958647	0.57148449537	0.585365020391	0.550062764286	0.59085847062	0.591500324277	0.614461920654	0.577344652553	0.564652055616	0.54570337512	0.582992167879	0.539305326347	0.544809903663	0.531063606562	0.604152503607	0.633028857805	0.656342506171	0.656864228436	0.603439128033	0.568342286064	0.660107002764	0.626336098845	0.685363173126	0.615144260611	0.628210217889	0.602414744194	0.5993439319	0.75730896165	0.56675153472	0.679738613948	0.6834204301	0.64068919635	0.596122397035	0.639991681544	0.715262898703	0.649350008573	0.745385720093	0.607232738005	0.636698765993	0.670238774415	0.71609836957	0.540741363303	0.641295332598	0.586104465599	0.682202813514	0.651525730165	0.657241628873	0.63701256944	0.655451481125	0.704304469015	0.68416934252	0.645179198521	0.703618046909	0.593189163544	0.595261658176	0.648855615316	0.684280198341	0.705405738207	0.621808910997	0.547185228826	0.64495284189	0.496143848728	0.600305862941	0.699306320896	0.569452310633	0.630017324487	0.64482527429	0.747148173032	0.701044597571	0.549552370484	0.506410236787	0.570177033038	0.569426837843	0.701875970386	0.56573526301	0.52115185666	0.534540492167	0.535394123531	0.568458454684	0.54821570139	0.561634824625	0.569938958861	0.535364365011	0.577982808979	0.564420300673	0.572206763689	0.535400394063	0.576556805284	0.542774017174	0.613422213574	0.657128539784	0.50952469803	0.60547688522	0.601044099522	0.580096785083	0.547760304961	0.550329470976	0.701457840565	0.574387459375	0.536555657163	0.557986096538	0.615628606104	0.546972773901	0.579242879333	0.595820930288	0.672136518842	0.602053913644	0.706555740167	0.694185152232	0.654892197252	0.649397608871	0.640520753202	0.559381044173	0.677483280087	0.597032927823	0.62555417522	0.627940963057	0.751153313482	0.712646513072	0.604393639319	0.659219864725	0.606772845108	0.664071458947	0.613880592371	0.571402447437	0.761555087182	0.654382210019	0.664757266388	0.549933964847	0.662464477157	0.599351823358	0.574004480164	0.715332909452	0.645496554679	0.589132581154	0.610550265034	0.655299746234	0.646541600588	0.659291401059	0.65024813326	0.653671846735	0.705963139587	0.617836290581	0.617280144204	0.538179532125	0.551815077189	0.605727564717	0.606298862555	0.632774142448	0	0.56161058698	0.547958277649	0.650079545319	0.68921853085	0.644883964205	0.53963750468	0.583291357638	0.6429683286	0.568553445593	0.568134302048	0.550323037473	0.621637117832	0.546031648505	0.540872015036	0.596632008522	0.551645013609	0.579341762354
T.CS.031	0.564983425303	0.580287403252	0.555128199744	0.571661614606	0.497042607378	0.642451969519	0.526599032163	0.598715768971	0.567434852243	0.562909051102	0.608618462787	0.592110893375	0.603459124291	0.521560533902	0.593661989089	0.626439646042	0.660041852823	0.656132657377	0.591768065267	0.587349311729	0.599442870733	0.660188354708	0.523221303985	0.69311852185	0.626769797928	0.593641802404	0.626683918233	0.586485083879	0.713821936542	0.548269816588	0.66883205128	0.654948581218	0.631565752637	0.583621726925	0.630461820086	0.663276839507	0.630021379171	0.73296485776	0.615591315968	0.557053612067	0.709307369169	0.69423634677	0.581461040516	0.623544438063	0.540242043721	0.665653668136	0.620512378296	0.625863009605	0.630228522802	0.639357241798	0.726382911055	0.661934864943	0.617998376008	0.717447352188	0.622976820471	0.584551584254	0.599611245014	0.656433876791	0.700013671418	0.610548892943	0.502197466141	0.604195297628	0.573474513781	0.556390653348	0.653366595531	0.526797240026	0.522087066332	0.542987285976	0.717252152904	0.624509666501	0.601340769869	0.496396596614	0.507221700854	0.522367419694	0.648556243659	0.548171365487	0.573348634313	0.540771669247	0.598821945512	0.589707460858	0.532839315115	0.560219725933	0.523807620348	0.513788313096	0.498120103341	0.585306745719	0.574505912319	0.605063617248	0.536635477369	0.526306203994	0.636714649289	0.619065230673	0.576076530035	0.59477965015	0.637571017578	0.549894585744	0.584614467371	0.532336957651	0.658593321276	0.548067507547	0.503393335801	0.552290404761	0.610535523405	0.554520735472	0.55857965953	0.618339502196	0.714528442197	0.567311367561	0.64220036723	0.62674882897	0.669913179688	0.622559512961	0.620787443335	0.597259791765	0.631207535771	0.622654796659	0.585045465916	0.615331333628	0.72686809533	0.708496188219	0.621757600944	0.627296950601	0.6389515394	0.600183440912	0.61302271515	0.533207804081	0.758617338963	0.64024162722	0.636539325832	0.512865466753	0.619385285858	0.593790680185	0.586035251659	0.715331278744	0.638668130325	0.594111712375	0.59858144549	0.638809786035	0.623723114867	0.636995438986	0.613061705	0.620801849096	0.713504716237	0.559212313283	0.51038546795	0.528382723554	0.493944746582	0.521954537261	0.497720952828	0.556043881371	0.56161058698	0	0.526268891405	0.526031821167	0.66462517938	0.534063305001	0.516351413873	0.506452186234	0.595953337911	0.521724880913	0.540431065538	0.499850790434	0.54401204269	0.546255589816	0.552726180748	0.537184178935	0.516906032086	0.523648491345
TFS.022	0.539782253126	0.61609238441	0.525979293123	0.602182699356	0.486769425608	0.67564328206	0.509995842719	0.630189830842	0.530086299451	0.547024486173	0.521624234362	0.608443853105	0.520159734598	0.438660159026	0.561507829211	0.647714196238	0.698725542032	0.69964761094	0.657533983165	0.609793962303	0.628619706162	0.698216458158	0.533721589844	0.718620384037	0.619461375973	0.601220430983	0.681308195322	0.558151452219	0.77173591605	0.5176056473	0.684721397444	0.70083438888	0.677997853247	0.582610666787	0.681564772195	0.711748798252	0.662031324512	0.77415938034	0.642960925131	0.628097131269	0.719379199355	0.737674874869	0.546441635433	0.656256360482	0.483751958994	0.681466694626	0.636683479865	0.664879671673	0.627373931964	0.657754624821	0.74091560637	0.714668244198	0.640877773634	0.74780874948	0.61003353215	0.623142704413	0.645797108706	0.686650288213	0.734730607931	0.606197031661	0.439643262055	0.639170527358	0.499202920062	0.581911068666	0.720229129723	0.525786302309	0.513014167992	0.596111330527	0.74829549479	0.677439594994	0.629712893696	0.468569414398	0.499035930898	0.499066455741	0.705372785482	0.420713127645	0.55001482654	0.435501081418	0.579887642987	0.489853774215	0.465202241	0.511184597532	0.519178800214	0.461148456123	0.49100709289	0.528309337065	0.472670396666	0.522460550418	0.538490892449	0.425406490172	0.669952767604	0.67211770107	0.552334414848	0.619606702228	0.681864135257	0.585693951964	0.578552735398	0.550587793257	0.700262178124	0.519846169143	0.451463107921	0.490460072268	0.608452505811	0.589335802128	0.533750380116	0.649772514627	0.754422805122	0.586823434151	0.703884740857	0.674286112849	0.712285952753	0.644251614136	0.639404793713	0.584832724949	0.674515451287	0.650385616962	0.60646228737	0.624337046199	0.776913747257	0.7384790237	0.682977280296	0.669505122906	0.668343410475	0.659536593686	0.677771922527	0.538318739278	0.79347183352	0.652284732002	0.650572527663	0.476779484731	0.650346492687	0.592786992591	0.610286289173	0.745970959433	0.648939721304	0.602190293916	0.609479123443	0.646008593012	0.653926575837	0.675953862646	0.675721305106	0.639380668118	0.745667907668	0.544238703353	0.549526078008	0.45694077301	0.489812350717	0.54904731311	0.470612688797	0.566937500591	0.547958277649	0.526268891405	0	0.588921501334	0.730010947358	0.530855855759	0.375689554593	0.503817126063	0.645224692279	0.458847986193	0.548982973521	0.486549821159	0.534904841789	0.44225619455	0.422110487417	0.551107809012	0.428953691104	0.46950683006
T.CS.008	0.618058929726	0.589734450392	0.645755028975	0.623557435708	0.531555742999	0.717122485385	0.571738839604	0.615133753466	0.587063332828	0.600180740071	0.691342967162	0.665049426701	0.67118688274	0.577847075612	0.634672491922	0.651284714247	0.684138484164	0.641075115855	0.576515314748	0.580302987288	0.627436702622	0.661262357618	0.457394974048	0.613903865157	0.624255490034	0.579415704696	0.654186800772	0.570367422077	0.677469115834	0.539726270014	0.618494833656	0.616141728541	0.633315165068	0.581576016325	0.621965249892	0.616164894054	0.590255116188	0.706861373072	0.638813943981	0.555931211427	0.717149569777	0.629721980459	0.644261935255	0.586382744478	0.520021987083	0.662376054352	0.62546251145	0.611061162198	0.654761319813	0.633149846571	0.699937463981	0.681121822273	0.617809014315	0.724854738975	0.626563127267	0.628791100215	0.605154199497	0.662403028019	0.682380641943	0.61894296031	0.523107268419	0.56146653479	0.655657777675	0.561046696527	0.634915538195	0.565908065448	0.511810114011	0.520254558273	0.656536664324	0.602779125693	0.669951126791	0.585971280058	0.522222029864	0.537333749146	0.602133926858	0.583563277007	0.645220821353	0.617210771625	0.65705408638	0.618877956732	0.595386021755	0.624698062384	0.539314374534	0.577473668368	0.527460017165	0.632429026073	0.621142575836	0.696513402304	0.551956104165	0.61117897918	0.655788323394	0.629072774347	0.653183868373	0.586397399489	0.6634110998	0.602537233708	0.667777160254	0.589099285816	0.608599584705	0.615823950269	0.556625627708	0.596728206638	0.626166089067	0.623667637277	0.623676439547	0.645969214939	0.728721889969	0.534268635277	0.598587292927	0.577413789758	0.65015875926	0.592121774186	0.598041156493	0.622677463468	0.592868545405	0.660682775557	0.575582747482	0.591243741074	0.673104024417	0.649291838048	0.652846363288	0.594538794801	0.648652716245	0.582117940325	0.625343707649	0.527084715009	0.719257921355	0.57362861023	0.588520786444	0.556414743742	0.585270046827	0.579544641808	0.617465446267	0.669575625351	0.615982441647	0.618391919682	0.611913373117	0.639944136798	0.637903369223	0.62624371415	0.588559134711	0.606605779884	0.721114425489	0.518681641392	0.523350488419	0.623498225619	0.53654956369	0.491788629682	0.467666288808	0.479963322137	0.650079545319	0.526031821167	0.588921501334	0	0.65888888191	0.454670694065	0.574171987206	0.50399028044	0.558495568702	0.550368494428	0.579488126743	0.542430479985	0.542789806099	0.622091729066	0.624630023837	0.553242446272	0.553872057552	0.537256172307
T.CS.026	0.701948063203	0.674215400342	0.74361117429	0.726174287275	0.717245670461	0.740755688525	0.724973671837	0.696174146769	0.70596108325	0.699852243296	0.753683072977	0.703687383274	0.746609601283	0.716506267433	0.695850256277	0.64566353637	0.675422552098	0.644510568845	0.71133025669	0.597807405076	0.708988696466	0.670156605153	0.666136383019	0.67383647171	0.619290425447	0.668940895112	0.705546082176	0.658404599522	0.583745843144	0.704824251719	0.660732081784	0.641531200306	0.646444186776	0.693964761265	0.632310207852	0.622977392142	0.590018516385	0.66233268889	0.662219063443	0.641095529343	0.718247892002	0.574252020008	0.703623644252	0.633141673591	0.665888448033	0.629481817861	0.646246518832	0.607627903188	0.650240597961	0.635339948386	0.639382821259	0.632903761322	0.619203683594	0.622428476551	0.662629687853	0.653755442023	0.653461635718	0.620587535438	0.635614537929	0.635754196888	0.712680671888	0.573453095091	0.723666423671	0.67166087021	0.558414167367	0.670158459315	0.672003966708	0.601065270196	0.606227648161	0.626880893911	0.68512569212	0.680719537757	0.68890334523	0.711570917285	0.564921573686	0.721635044749	0.727843750598	0.741325647192	0.737248350181	0.742053397638	0.705684417006	0.724423025956	0.68876721708	0.708165517463	0.706515656883	0.738537453423	0.727248004793	0.737653565898	0.615807152323	0.727303342976	0.637975054111	0.721438363848	0.698128208069	0.699645545066	0.662390108357	0.693613545428	0.702695887656	0.683429970779	0.622069171727	0.745197878786	0.690147858043	0.701425184859	0.750145897936	0.693347343244	0.716295071592	0.662460680469	0.665590307979	0.627214049902	0.641667013482	0.627386586112	0.653775538818	0.621970077556	0.612003211538	0.638335765052	0.579192092331	0.591263385309	0.706116524078	0.630396818647	0.6223342451	0.612140267281	0.665396761247	0.653730743525	0.673706623173	0.661980649481	0.624915929767	0.720454058434	0.661246019705	0.629170618078	0.663899862822	0.69063388771	0.641335207335	0.638212712406	0.684138960946	0.648704313889	0.63787165124	0.635034816556	0.60980387723	0.599227304896	0.658736513171	0.691145148926	0.578642406849	0.632873339971	0.624106288952	0.671625677558	0.664079157922	0.719102484598	0.6844282208	0.66660955461	0.686681746205	0.692449888728	0.68921853085	0.66462517938	0.730010947358	0.65888888191	0	0.65752514748	0.714417066824	0.681298290553	0.617394726933	0.705973381087	0.68374147238	0.671209082082	0.688042799663	0.742005272995	0.747843062393	0.688227831877	0.714946379834	0.71785971495
TFS.025	0.593546191651	0.602013083405	0.625030471804	0.629441812964	0.494424783919	0.729295571418	0.553650773511	0.590359767158	0.575377789008	0.564662769002	0.66109902598	0.623268608588	0.65563529375	0.543015182772	0.645560539223	0.603915504997	0.666425968604	0.624968749282	0.566735054943	0.55491575962	0.617557191188	0.647120222383	0.460753407996	0.630256385062	0.617199691459	0.552616411688	0.668574754662	0.55945900938	0.649443798923	0.530722058755	0.599138523088	0.610384029333	0.619007387332	0.564270509341	0.637743221315	0.59678274544	0.561347149103	0.693021069317	0.597726893226	0.540867179242	0.703745382089	0.611965814648	0.604484658005	0.577024847723	0.5034390939	0.656090446741	0.602902883296	0.597372959226	0.643162702455	0.624817603437	0.677348341226	0.654504591198	0.607227999478	0.721889223262	0.629254526841	0.626768893423	0.578383041491	0.646424448262	0.679701515668	0.607314887068	0.503740301842	0.528549084563	0.638670584768	0.55650485975	0.644317118981	0.549139916704	0.432992547709	0.509799965181	0.689649990444	0.604771546176	0.66226231691	0.559716684658	0.533430470742	0.506021139294	0.60539854239	0.536130323084	0.632131970606	0.596314040043	0.643643067751	0.599303214994	0.562448238517	0.587173526015	0.529630780376	0.526496506922	0.538711519073	0.620173768519	0.590785071753	0.674379498489	0.519283121733	0.571615182878	0.637170565631	0.630055527887	0.628733303186	0.569251418782	0.629017742408	0.597618775063	0.634251441628	0.54207847671	0.61993166964	0.611786849934	0.536808196657	0.553236152566	0.637651425139	0.590208893079	0.57797694647	0.622829849613	0.724245343881	0.531918093109	0.581175615942	0.562330407714	0.629283552124	0.581082743361	0.583169539465	0.588535522228	0.540299492741	0.636844466467	0.56652294613	0.571558095162	0.685872848686	0.639819640063	0.63796456751	0.563085840918	0.621425295905	0.597558000864	0.62939407185	0.517758871037	0.706371161282	0.548065343738	0.55980447671	0.518814309715	0.548844010759	0.556113671034	0.589126862321	0.657264503277	0.595321861866	0.587848082405	0.575507523681	0.607890844942	0.603887292469	0.644983677919	0.586191055603	0.601961893092	0.700366158706	0.512471412936	0.513042562367	0.57684662946	0.536160057678	0.497511212719	0.447521553403	0.482803709993	0.644883964205	0.534063305001	0.530855855759	0.454670694065	0.65752514748	0	0.525367910963	0.517230463396	0.54661125505	0.512312817535	0.560066618125	0.514094949441	0.522965511206	0.599279238972	0.569683482555	0.539886100883	0.516349887768	0.51601851392
