CS.243	CS.036	CS.263	CS.019	CS.021	CS.245	CS.005	CS.264	CS.010	L.007.M1	L.035.M1	CS.037	CS.105	CS.217	L.036.M1	CS.064	CS.072	CS.066	CS.154	CS.287	CS.077	CS.073	CS.327	CS.334	CS.058	CS.118	CS.301	CS.056	CS.149	CS.373	CS.376	CS.232	CS.205	CS.375	CS.136	CS.378	CS.128	CS.126	CS.236	CS.380	CS.041	CS.125	CS.203	CS.224	CS.374	CS.323	CS.178	CS.256	CS.214	CS.359	CS.389	CS.177	CS.129	CS.147	CS.348	CS.181	CS.386	CS.395	CS.148	CS.183	T.CS.079	T.CS.041	T.CS.042	T.CS.035	T.CS.023	T.CS.076	T.CS.067	T.CS.062	T.CS.089	T.CS.058	T.CS.046	T.CS.028	T.CS.040	T.CS.059	T.CS.056	T.CS.126	T.CS.160	T.CS.117	T.CS.130	T.CS.147	T.CS.156	T.CS.153	T.CS.180	T.CS.178	T.CS.098	T.CS.092	T.CS.124	T.CS.108	T.CS.161	T.CS.118	CS.110	CS.246	CS.015	CS.356	CS.237	CS.103	CS.085	CS.088	CS.238	CS.082	CS.006	L.034.M1	CS.087	L.024.M1	CS.241	CS.338	CS.358	CS.165	CS.150	CS.044	CS.228	CS.364	CS.113	CS.234	CS.387	CS.191	CS.078	CS.164	CS.233	CS.304	CS.319	CS.152	CS.194	CS.285	CS.322	CS.318	CS.112	CS.320	CS.158	CS.343	CS.163	CS.227	CS.080	CS.331	CS.223	CS.145	CS.270	CS.390	CS.255	CS.370	CS.262	CS.393	CS.253	CS.326	T.CS.036	T.CS.049	TFS.027	T.CS.008	T.CS.026	T.CS.064	T.CS.061	T.CS.043	TFS.022	T.CS.055	TFS.025	T.CS.031	TFS.021	T.CS.045	TFS.020	T.CS.141	T.CS.095	T.CS.151	T.CS.166	T.CS.142	T.CS.158	T.CS.152	T.CS.157	T.CS.109
CS.270	0.643606974715	0.655004360139	0.622249048993	0.65177387175	0.592613365268	0.645149889173	0.679187551212	0.646248102024	0.706609288239	0.678532079543	0.57453061663	0.651136197964	0.630858727556	0.658490977465	0.638757171951	0.648718246777	0.63433119737	0.686396989137	0.656147242509	0.501055298089	0.655415790151	0.680530120726	0.659705564199	0.543672047872	0.556404623111	0.683185801982	0.583953888648	0.581307361842	0.538900905771	0.550826682552	0.515464649221	0.584449945761	0.573930889421	0.576474639288	0.543567752205	0.621300259198	0.547295261466	0.560792903505	0.662389345033	0.619631955826	0.578749034065	0.511365003599	0.635867422229	0.649328334164	0.567088970053	0.482655681273	0.555863202099	0.487194664725	0.513103294413	0.613555999765	0.526114038089	0.55011875957	0.572067232604	0.513433041631	0.549440726036	0.505277095534	0.593806806199	0.530598628826	0.489362909456	0.560974164664	0.572762079609	0.629527488072	0.648753681285	0.628269946298	0.697914799465	0.598335592328	0.63340800041	0.628361149488	0.601720168437	0.612747497535	0.570353906651	0.592704037137	0.652340985094	0.661705476416	0.663748217695	0.613605298385	0.666718232873	0.642378151259	0.633485299535	0.688517599532	0.649474043889	0.682233464055	0.679744122138	0.657686615301	0.685909369206	0.685729908991	0.664205599528	0.68009856308	0.640889569379	0.559888262316	0.57454396662	0.613192703207	0.700064417087	0.643846156697	0.595088410159	0.621316151941	0.651799279715	0.705484795714	0.654969873276	0.646997153476	0.645345648825	0.622197107163	0.679573484639	0.678309560261	0.687674781183	0.554923934942	0.602975266844	0.618953044906	0.545406233761	0.645624573351	0.626783469765	0.605952808769	0.654485385338	0.609139085964	0.535119030816	0.649103754241	0.66540947805	0.701512077555	0.675365130897	0.627791176559	0.519682672025	0.575927984523	0.574478584912	0.612694577876	0.497355021019	0.501878701101	0.555134733644	0.513405224731	0.627587588694	0.547649847926	0.6156300796	0.653098869226	0.586297464869	0.538010823742	0.510541809768	0.550330459152	0	0.508799371168	0.493647234418	0.493698903269	0.523215796001	0.607039402009	0.593378714191	0.522160041021	0.655299746234	0.573332695523	0.665987286731	0.639944136798	0.599227304896	0.622023946593	0.620277350851	0.663472552792	0.646008593012	0.634411280554	0.607890844942	0.638809786035	0.652306398364	0.656212435962	0.643293957462	0.665778898891	0.68836700017	0.649084418486	0.629260332373	0.670839443315	0.637635086779	0.636227265831	0.646811533399	0.674272232285
CS.390	0.663551260461	0.618307513568	0.619951598571	0.632897313542	0.599533188166	0.640068338588	0.665214088314	0.662644490537	0.719789980592	0.683621648345	0.555756370504	0.635723121035	0.638884610596	0.681081317258	0.655887518241	0.606372989171	0.626348458504	0.677730025784	0.682582192564	0.531098437602	0.615673038106	0.667483486141	0.659984403509	0.584519548498	0.576311820543	0.662800285241	0.56367834601	0.555240655422	0.517152387213	0.571853814698	0.537593227679	0.574624149433	0.585367315984	0.575827344923	0.567639609512	0.636840500413	0.543501973896	0.556424365574	0.650920489478	0.585795870227	0.617618533822	0.528384055961	0.635673537529	0.623313359694	0.584119813534	0.483431428835	0.581621731429	0.528125027212	0.554991238351	0.60379332986	0.516118760385	0.553057404656	0.577351491587	0.531410143949	0.550841667576	0.483986518414	0.560387776971	0.531098443486	0.499924027704	0.573072906784	0.580848249189	0.628971960832	0.635302289223	0.632586825142	0.757510583888	0.587446332207	0.618690603503	0.642904623941	0.59216909833	0.630585705581	0.595730490487	0.583855778372	0.653238102156	0.654105793857	0.687048566194	0.612729979628	0.658970029176	0.634736720981	0.646720754476	0.692699133543	0.646735850453	0.666621486039	0.659140001164	0.649181886928	0.686998358889	0.687390913599	0.657882004213	0.677786156693	0.642695301077	0.56755389311	0.5890362111	0.621487272954	0.693968799399	0.694162523762	0.574982949861	0.623198651052	0.641499681144	0.712144278871	0.636518004451	0.642802189463	0.637193580506	0.641341074245	0.657852786015	0.695542114137	0.666327595007	0.540435189717	0.660810534378	0.64790354249	0.576840384171	0.616222038194	0.617804607249	0.609656328031	0.652068410901	0.640165130033	0.550939027435	0.635257467571	0.635924320873	0.697360892946	0.676429329359	0.593116120394	0.514732057252	0.576726406523	0.627261568442	0.603078884467	0.550157713108	0.509685830979	0.613470154889	0.496747069938	0.59951338493	0.527908060292	0.615216997097	0.669856623216	0.583282371439	0.550862032512	0.505052118646	0.544835740441	0.508799371168	0	0.528664259645	0.507430128286	0.586016348755	0.586094967252	0.651179599114	0.537496725438	0.646541600588	0.619077528055	0.653636475489	0.637903369223	0.658736513171	0.634108159478	0.604829488854	0.637714745243	0.653926575837	0.628607604692	0.603887292469	0.623723114867	0.644955033138	0.649475309799	0.65014467208	0.679455300404	0.692062973103	0.654024239304	0.62958521097	0.684546334044	0.644002236899	0.63504765064	0.668351036656	0.663209080164
CS.255	0.624620188548	0.606425432986	0.574525203523	0.601993637432	0.547419900186	0.636039918931	0.613595519464	0.624652382739	0.718507978108	0.632083792289	0.538082953671	0.636994868576	0.597702067078	0.62574698903	0.626234527641	0.608010861873	0.583803649222	0.668039443022	0.709913715447	0.510803111008	0.615117993101	0.667941487387	0.643762841251	0.564870444526	0.543559242824	0.635391804233	0.513491305122	0.582302867757	0.534566816337	0.529107395408	0.508852315564	0.574606756187	0.583800090098	0.567773467392	0.566880008733	0.628781090926	0.534977764558	0.515626644049	0.679376773704	0.553093760689	0.621288844374	0.530768442891	0.594728005059	0.66270322833	0.541737842007	0.465209545333	0.587761537009	0.499586824418	0.54527890318	0.616379609626	0.513306965749	0.536521705478	0.538772709999	0.509681908413	0.51067671212	0.521636610817	0.594047451552	0.520106574349	0.562462867158	0.561585737174	0.58089999491	0.569620270902	0.597742447001	0.584421677431	0.736497561103	0.541924145201	0.600499926139	0.568432610102	0.567374501437	0.571018527779	0.555025574152	0.546223449076	0.593804082407	0.621059104635	0.653297446872	0.552189638425	0.587486621847	0.580431289861	0.579555318393	0.622087254811	0.59275223527	0.607094650979	0.621739097409	0.587023524868	0.627025017492	0.64234849833	0.600544053696	0.601022223128	0.577897620571	0.513723991299	0.58377161154	0.55725220635	0.670529489507	0.679652938795	0.586756254558	0.578251093827	0.576831652599	0.700520566625	0.612229240674	0.60718777006	0.594207707827	0.609254953855	0.654911212033	0.650496980445	0.648570563105	0.539631362802	0.650604258501	0.649090972379	0.52961973796	0.597709590919	0.606045642496	0.619280246117	0.631398236202	0.609296919014	0.519597095227	0.606584241099	0.649667904156	0.715859613163	0.645881448164	0.664127773755	0.506622293875	0.537058669056	0.620113945543	0.631837225339	0.50792766541	0.506888640674	0.582320649056	0.50011365135	0.587833596181	0.521902951045	0.614077230166	0.666867376078	0.563123518603	0.471943780578	0.538494129034	0.506747368308	0.493647234418	0.528664259645	0	0.525760741523	0.545677399602	0.612935551451	0.628573617417	0.502371767686	0.589132581154	0.559432877067	0.623914411722	0.618391919682	0.635034816556	0.585878117883	0.603021319781	0.612332106612	0.602190293916	0.602757329556	0.587848082405	0.594111712375	0.626459832076	0.628209488753	0.589082713745	0.641782166011	0.641091737598	0.621278297616	0.584379863214	0.658736585777	0.561784554192	0.592729489974	0.613239277981	0.612599738596
CS.370	0.633758092661	0.592973934784	0.606517570476	0.616667846911	0.582139917764	0.65907355061	0.676309148797	0.648911645375	0.724604595917	0.682225190734	0.568109262301	0.605952250833	0.609135489762	0.675659507073	0.626736941878	0.637413522619	0.611737820122	0.670405739083	0.678259326591	0.503742917486	0.609021618298	0.679326725133	0.677024079261	0.516157323839	0.549402558198	0.659117561566	0.540330815867	0.547329002655	0.515839654903	0.545832233906	0.529042644829	0.588393752175	0.598910777087	0.581225320959	0.575824701674	0.650667515088	0.511870138529	0.556825053337	0.640230550474	0.573639616994	0.583966888651	0.524145759981	0.599433745443	0.683566171127	0.571147483263	0.455206122149	0.559854253811	0.481626556839	0.562875086478	0.649866197059	0.531843922003	0.56092351759	0.578287942615	0.526378668899	0.505388450306	0.511390288569	0.609374961235	0.495582747062	0.560477099752	0.55134318734	0.563174241913	0.604115136015	0.626115499793	0.605363562674	0.715706173526	0.561738234319	0.63772380446	0.625669450579	0.557600384675	0.577084965122	0.570467000902	0.575238885393	0.646307266766	0.656030978448	0.659157559245	0.601045991643	0.651789017003	0.661966676985	0.618536055513	0.68645619477	0.66126344907	0.675900046003	0.663068127592	0.651435103812	0.677568067142	0.654038361691	0.64963615325	0.679345930322	0.636149173312	0.556131549449	0.592473629447	0.604537418956	0.702565673797	0.698375536751	0.6000950804	0.621695152053	0.633364240572	0.708183046051	0.629291108522	0.638099024751	0.651894851705	0.613091046789	0.665517574976	0.696365267385	0.666687539057	0.546944860189	0.633013117298	0.655504831871	0.579180553172	0.619491564417	0.585871435844	0.611749204351	0.637553242104	0.645317861773	0.520116767056	0.644673122986	0.662310235431	0.704167472488	0.667817556961	0.651243060159	0.497239731906	0.550039433647	0.606785937606	0.622417481433	0.504125084644	0.520182541581	0.587142391692	0.517170356655	0.616645880683	0.55646808384	0.61024743796	0.690864876142	0.586020947658	0.521688093913	0.520053089826	0.501652712478	0.493698903269	0.507430128286	0.525760741523	0	0.518613504694	0.557964062247	0.646147988905	0.541353287741	0.653671846735	0.58370981728	0.616780129308	0.606605779884	0.632873339971	0.596275387625	0.57468917216	0.643365633198	0.639380668118	0.621808353966	0.601961893092	0.620801849096	0.638333007736	0.654520642043	0.656178865753	0.676293500383	0.691785688316	0.653993727132	0.618765844233	0.681645088207	0.635704098793	0.639212015652	0.679900705502	0.672523049694
CS.262	0.648091608909	0.673391743271	0.631484985706	0.651505965019	0.568561499512	0.626284132889	0.694341472258	0.65596240856	0.682007728795	0.664676253032	0.55582729737	0.593486733619	0.65416465774	0.676666231699	0.633980215393	0.67448263991	0.639270870426	0.64317253134	0.651802170395	0.550281885774	0.621330388148	0.647603388493	0.669105315435	0.567740562232	0.571059371084	0.667168877711	0.589695902504	0.600332175631	0.550899736978	0.566928523676	0.53222310164	0.659888418954	0.604831565215	0.578950686924	0.620695945012	0.619752591543	0.577270264598	0.589224053919	0.6799206684	0.604927633085	0.613356499374	0.556041014662	0.642061675658	0.653320271412	0.577648468128	0.560841243221	0.61715827937	0.551717882608	0.588975877879	0.622523563623	0.559272475109	0.541882208481	0.577421908054	0.529489176708	0.595028562107	0.574790836638	0.580239494061	0.578589561595	0.5873290645	0.602697243166	0.559540559557	0.607674800106	0.682831495097	0.624308785523	0.666829982541	0.600166826323	0.630942140199	0.638093510255	0.59173147968	0.616791226245	0.568960452154	0.595747623989	0.616939210617	0.641473501428	0.637480128054	0.64151089886	0.677844098588	0.651926813444	0.640358682393	0.691269919891	0.66631414378	0.68828817042	0.690636672931	0.67793421371	0.70198952635	0.711618206069	0.664839971895	0.690101064942	0.642171345615	0.531737627732	0.609316595716	0.652900958932	0.691130364381	0.640125757059	0.611776108669	0.643324471082	0.649592292965	0.663737346553	0.634962048139	0.681309660086	0.638897890515	0.605977529293	0.657020862247	0.672956044664	0.685063361321	0.588201387882	0.592573102205	0.630982573117	0.573167278545	0.608200579645	0.619513077597	0.615443942792	0.613566295406	0.602385633022	0.536972173717	0.656085150686	0.652348548192	0.691415520121	0.66089711391	0.674282634729	0.528655149612	0.621783561445	0.595115008702	0.62695312311	0.548990385926	0.551869300722	0.586887075976	0.548219669387	0.608478977153	0.567538885048	0.642899985722	0.673936170994	0.597690966429	0.585446970152	0.573838657912	0.584352100085	0.523215796001	0.586016348755	0.545677399602	0.518613504694	0	0.618891016165	0.606320060003	0.531909380129	0.65024813326	0.536246229496	0.62482686689	0.588559134711	0.578642406849	0.587820889201	0.616155660893	0.654499597209	0.675721305106	0.631067850687	0.586191055603	0.613061705	0.616000916851	0.634011779959	0.66794957043	0.64425151287	0.695125308638	0.64319152908	0.654778809899	0.650834516842	0.665410756331	0.641350564936	0.651565022191	0.689574207882
CS.393	0.630045465375	0.633933990882	0.62116460753	0.651328826263	0.635467662985	0.636571296825	0.677335043267	0.631399520823	0.674930918859	0.716182195783	0.625360929384	0.639090915404	0.653473096151	0.664872520576	0.636096439851	0.626837620264	0.656612951583	0.656769087254	0.706791065593	0.613954036058	0.639633938457	0.658864516585	0.641612956879	0.643657748345	0.604012947736	0.620798995092	0.644409276581	0.631356217549	0.566143551142	0.626816240986	0.597870307891	0.605993989678	0.667782941991	0.584231391469	0.589209244262	0.643984076462	0.576362961832	0.596498929366	0.637071305668	0.653692030119	0.584933261826	0.607107783433	0.632000531467	0.693440955654	0.600852116359	0.59416325946	0.603208747792	0.606388400648	0.594771618846	0.718272900734	0.638966246268	0.634145907832	0.612526790626	0.638590083775	0.623780158185	0.593418712635	0.659386247596	0.574730713229	0.614825467157	0.630856458135	0.638500302306	0.6095922658	0.666172676711	0.638074799456	0.703767187128	0.655344360877	0.642782973622	0.642819941926	0.624680385882	0.609698385841	0.646436578309	0.642959246845	0.651013038711	0.629905920988	0.642858857788	0.651265861482	0.692400507762	0.674448971262	0.655866260451	0.710732952759	0.664421167411	0.682616867082	0.639181171358	0.683136855959	0.683286588983	0.686284459387	0.665311750715	0.714200732453	0.665739400374	0.668216347143	0.622957350573	0.632792957534	0.665735852641	0.666972010222	0.604530751259	0.636149747502	0.642304691409	0.694226934844	0.662177265193	0.63260411317	0.6495080316	0.630444975014	0.647018954482	0.697264338233	0.683954048233	0.577337156529	0.698410997857	0.656141056665	0.614619715223	0.627021589054	0.591133891039	0.65071845004	0.650452147231	0.659486710796	0.613547156323	0.645399951702	0.645211654442	0.667718153517	0.644587484228	0.602970129315	0.628970403798	0.602235976068	0.674254415783	0.642708333405	0.611257732434	0.623283933419	0.582852677132	0.618702889499	0.592406557503	0.616145345727	0.60564063605	0.727917241375	0.623273344208	0.619227727133	0.599533905986	0.589265220136	0.607039402009	0.586094967252	0.612935551451	0.557964062247	0.618891016165	0	0.670629596187	0.62393139329	0.659291401059	0.683812710925	0.655424233614	0.62624371415	0.691145148926	0.647720609602	0.644783515981	0.648951143432	0.675953862646	0.658635041913	0.644983677919	0.636995438986	0.665510896559	0.640457848632	0.67906565733	0.684250533682	0.69768149973	0.689534608344	0.649434011206	0.693373982029	0.659273847387	0.654772671231	0.667605608861	0.698343847843
CS.253	0.701077909428	0.699344574367	0.687923214281	0.732808055917	0.659145350691	0.727249385162	0.733276634689	0.665106246122	0.709458877554	0.760020822351	0.667424411618	0.7169276946	0.7291730326	0.722978383611	0.750035629418	0.721881421172	0.715790764506	0.698300292207	0.615933690032	0.623385502006	0.701335130849	0.677475414215	0.720873266716	0.59845549627	0.6079920194	0.708097151659	0.709346631479	0.682641351114	0.607677069741	0.643313473504	0.606527081536	0.675007964409	0.605419171078	0.638312183684	0.636080106271	0.511180193812	0.690567547829	0.673851172643	0.684389533247	0.734456038434	0.672798571039	0.591854153281	0.731569968358	0.648255909349	0.608035662525	0.647450541808	0.679420683777	0.619387853315	0.613637582726	0.567936156412	0.581222305507	0.578778643093	0.645947991899	0.572667181189	0.693342383409	0.644884281628	0.587154953572	0.644548091794	0.621631902038	0.577001367933	0.641902770162	0.71287558921	0.731279425611	0.716621067948	0.667105542812	0.69397675176	0.725372313124	0.726672651256	0.694660296329	0.697467044774	0.652850546174	0.719275881597	0.732931725563	0.677707460479	0.693979646961	0.723904296447	0.749921874354	0.725821328931	0.725059180939	0.762530406888	0.734724273967	0.732840820944	0.721165244517	0.743091965728	0.751990056824	0.754114031089	0.714863034639	0.76753484886	0.695613822872	0.67744177666	0.638788591317	0.699800134362	0.783233189302	0.647670767627	0.637639535593	0.672388148864	0.696800373553	0.719914271551	0.70612276181	0.717024811544	0.704081200882	0.718086606411	0.699530028944	0.738118176357	0.757337232197	0.659844858429	0.597740085416	0.628611772748	0.624362695448	0.694469137716	0.630078930466	0.60341726915	0.720468641745	0.607004261122	0.645789009175	0.715808972509	0.720059013488	0.662336028353	0.674942587164	0.666601814883	0.654587884029	0.720171666537	0.591673272793	0.619259039213	0.603788906862	0.622754627166	0.62407966209	0.632619696271	0.646450184033	0.646886460816	0.619140693268	0.630788547695	0.661719270709	0.664549521933	0.61939127263	0.697381874302	0.593378714191	0.651179599114	0.628573617417	0.646147988905	0.606320060003	0.670629596187	0	0.58704215071	0.705963139587	0.660513452651	0.746036929814	0.721114425489	0.624106288952	0.720674027413	0.712886275864	0.728603206493	0.745667907668	0.734275239537	0.700366158706	0.713504716237	0.728578192309	0.715527306933	0.739163250627	0.745053483786	0.757420797508	0.747898824276	0.738287653872	0.744940471813	0.73742334217	0.70166843539	0.721185223461	0.757516472421
CS.326	0.610180199035	0.652154925794	0.581479751561	0.63348189029	0.563407249698	0.619479517207	0.628851702392	0.603569736656	0.710977709243	0.632739344755	0.527823828566	0.644548781508	0.602860337722	0.645988968932	0.630707237971	0.636374005768	0.581193731727	0.648109979744	0.669520009591	0.53907573131	0.602251217698	0.667607019905	0.639945961881	0.583470150146	0.547116442047	0.632139355973	0.556638041065	0.62000446939	0.523344616792	0.51871211496	0.52270433209	0.58463791583	0.577714192053	0.563484075258	0.566630269217	0.609051332234	0.556120031797	0.538313315108	0.652217949218	0.589187695188	0.6077738079	0.479541553959	0.610862283881	0.648461528025	0.549970112145	0.518722478041	0.598255121358	0.545218833357	0.535580725061	0.573624785381	0.525907542085	0.57344039907	0.57859774893	0.48010724909	0.549428123055	0.5396925943	0.589024764891	0.55142258372	0.561421973193	0.607485272742	0.565963863253	0.601445723925	0.591228859057	0.591273847749	0.705220030995	0.566732073634	0.603472377268	0.613810629114	0.566128097382	0.5771832583	0.5258145001	0.564032527135	0.611091498692	0.644893881436	0.671674186181	0.562103757876	0.607440368764	0.567295939911	0.585308252467	0.644536017188	0.593338840223	0.614927465837	0.630019563779	0.596963645323	0.640453958689	0.638430581532	0.616818472393	0.636003396384	0.557612089814	0.517176360101	0.601064236801	0.568298148746	0.676085431178	0.63491332127	0.574383479182	0.621294835773	0.598530393905	0.703722089967	0.605491695233	0.599255980622	0.593215143529	0.618437879727	0.634752133225	0.643682061699	0.640337280107	0.55550220366	0.626286017563	0.641484302653	0.523001884492	0.600936830069	0.601868743992	0.58155578393	0.648866525197	0.578973424703	0.512079031808	0.62480481718	0.63914459179	0.700705480468	0.619871408897	0.640549614154	0.508426523812	0.574598026794	0.594808437015	0.607316470173	0.543620907814	0.515482305307	0.586351962662	0.507568186627	0.603560906424	0.518167876262	0.597408348925	0.657113271439	0.560590619421	0.522783528493	0.525837171687	0.54088868561	0.522160041021	0.537496725438	0.502371767686	0.541353287741	0.531909380129	0.62393139329	0.58704215071	0	0.610550265034	0.555294795507	0.622955306943	0.611913373117	0.60980387723	0.602737177607	0.611161039847	0.617076610448	0.609479123443	0.606447148412	0.575507523681	0.59858144549	0.624472807285	0.637895858423	0.612198171094	0.655518198768	0.647041595228	0.621406292833	0.580385327218	0.642031682598	0.583635327303	0.587957796221	0.619913670582	0.607421907826
T.CS.036	0.567759968746	0.61504651329	0.553996460002	0.558785927662	0.617738131898	0.608812889953	0.513874523522	0.584392773333	0.690678254685	0.554065883977	0.607159215806	0.667225092976	0.55231373003	0.548096732491	0.574398770253	0.574258109547	0.543090132196	0.600715764668	0.753553530757	0.615144260611	0.585226272052	0.602414744194	0.580642072915	0.697158647789	0.568312789377	0.580794705233	0.5993439319	0.660107002764	0.626643559862	0.603439128033	0.641295332598	0.540741363303	0.715262898703	0.636698765993	0.607232738005	0.64504869069	0.596122397035	0.579540252095	0.670238774415	0.586104465599	0.639991681544	0.649350008573	0.599380701557	0.745385720093	0.64068919635	0.632706589365	0.604468514238	0.655451481125	0.648855615316	0.704304469015	0.634543087109	0.684428238091	0.595261658176	0.657241628873	0.593189163544	0.611901418657	0.68416934252	0.63701256944	0.684280198341	0.705405738207	0.676221549476	0.556987737913	0.554913056091	0.588321710341	0.747148173032	0.575515234094	0.577571795799	0.515919567803	0.597011393474	0.569452310633	0.602728299943	0.582372433338	0.506410236787	0.549552370484	0.594077650455	0.561614760139	0.543346281624	0.554396978883	0.54821570139	0.534540492167	0.558947013167	0.51825860955	0.535394123531	0.544758620352	0.568458454684	0.571894721829	0.522332781173	0.532069810619	0.522010238873	0.576556805284	0.613422213574	0.557986096538	0.615628606104	0.701457840565	0.601044099522	0.547760304961	0.50952469803	0.657128539784	0.546972773901	0.531869362809	0.550329470976	0.580096785083	0.60547688522	0.579242879333	0.574387459375	0.601272317415	0.759561286507	0.706555740167	0.559381044173	0.586351207646	0.595820930288	0.712646513072	0.595574204503	0.648703892063	0.609253073918	0.549759968758	0.633397618825	0.672136518842	0.557541977648	0.698210896459	0.664757266388	0.549933964847	0.758341242283	0.715332909452	0.69758922684	0.654382210019	0.613880592371	0.599351823358	0.604393639319	0.659219864725	0.606772845108	0.761555087182	0.574004480164	0.571531054954	0.645496554679	0.617836290581	0.655299746234	0.646541600588	0.589132581154	0.653671846735	0.65024813326	0.659291401059	0.705963139587	0.610550265034	0	0.6429683286	0.606298862555	0.650079545319	0.68921853085	0.551815077189	0.632774142448	0.583291357638	0.547958277649	0.553515536924	0.644883964205	0.56161058698	0.617280144204	0.605727564717	0.53963750468	0.596632008522	0.546031648505	0.579341762354	0.568553445593	0.621637117832	0.551645013609	0.550323037473	0.568134302048	0.540872015036
T.CS.049	0.651262869606	0.657142935356	0.64158397352	0.63208914031	0.557609203962	0.61883814636	0.66644007955	0.666164322234	0.742019610812	0.623841135005	0.540953601133	0.616148655006	0.628999962872	0.657060890861	0.629902054819	0.666390916286	0.628326772958	0.673350806419	0.67968967356	0.565911733234	0.644129434301	0.669829100093	0.648310310037	0.577046123245	0.605606635499	0.660269258887	0.56793670736	0.61706218046	0.596017636051	0.530514774249	0.536855338111	0.63129272381	0.568698592535	0.591745972304	0.608459710618	0.661108002457	0.616036890474	0.585985892422	0.714886546872	0.608321463851	0.627620636318	0.563548741085	0.636169609181	0.640452258841	0.572004532834	0.551386795329	0.647037206293	0.55047699425	0.611764069652	0.629973702372	0.576957842678	0.60529699958	0.618683635711	0.55342687253	0.61858620813	0.603497465653	0.628879847093	0.616498188215	0.607543841739	0.633284029545	0.524596366491	0.58128628187	0.64762135818	0.61092407815	0.678701067155	0.560331596399	0.578657093087	0.620933903563	0.584946250874	0.634273235431	0.518639311522	0.57527232648	0.639140042004	0.673075019894	0.65720701431	0.623672672225	0.669997062434	0.62702079309	0.652769759609	0.678550544135	0.63239458283	0.656840365652	0.690689701957	0.654272243098	0.653926861733	0.680622781113	0.652747990748	0.672149212045	0.61677428479	0.521619882486	0.619331232423	0.625426922399	0.693924542191	0.591219645118	0.600280912423	0.66832748863	0.644785533538	0.672015431549	0.623124988761	0.680255884705	0.61155537866	0.641746099679	0.641682196659	0.647741496239	0.68826673223	0.605127373687	0.611055656082	0.628367814385	0.562498404712	0.602119343043	0.633578320611	0.5984883615	0.645937525464	0.59180703044	0.53108162506	0.645515813719	0.64687158339	0.6955654543	0.685139247705	0.686662161082	0.518104149132	0.617609154354	0.583169377232	0.630779709332	0.538605479312	0.520449078225	0.615296705327	0.555113159442	0.636059129927	0.540666062452	0.632681178728	0.663534833068	0.613064578925	0.595455184067	0.568238337351	0.582693189201	0.573332695523	0.619077528055	0.559432877067	0.58370981728	0.536246229496	0.683812710925	0.660513452651	0.555294795507	0.6429683286	0	0.595058119365	0.558495568702	0.617394726933	0.611851358877	0.553914937794	0.61112422056	0.645224692279	0.612126009384	0.54661125505	0.595953337911	0.607358267221	0.601871260251	0.636852143747	0.621051669391	0.671958776224	0.608219754971	0.61387846553	0.589421301266	0.63377605742	0.615645751954	0.618357505159	0.658441533393
TFS.027	0.55817496662	0.643174653512	0.578833903253	0.516024132792	0.597660819169	0.513133717842	0.589803023554	0.639979953071	0.736886177694	0.483049011517	0.560405710731	0.647497001997	0.523570040727	0.543184033822	0.507677887176	0.626621951337	0.516738222056	0.567506125957	0.764196281772	0.627378822119	0.563252397161	0.669453494999	0.575285251021	0.669778330127	0.619281153872	0.610122444567	0.559245753954	0.665052688153	0.628504812002	0.586954551731	0.627991737251	0.590185869993	0.670768641962	0.598147892099	0.628867813785	0.702671971568	0.573561161107	0.495308838313	0.718751677433	0.499738741928	0.650405818827	0.629659584155	0.47393048381	0.755787045486	0.661080419796	0.622773425963	0.580842245171	0.63809994805	0.647906649419	0.734732114594	0.659944358457	0.670612141599	0.612051880079	0.641931234573	0.626411312271	0.639717717028	0.702845109026	0.661067521667	0.680193782199	0.721715427775	0.648964836533	0.501439753153	0.507926112593	0.51562140379	0.697216607854	0.565201326709	0.478939446447	0.471060196001	0.531872661184	0.537289666344	0.566090791563	0.497546965085	0.504215728774	0.654206062311	0.615016117228	0.485545250598	0.543795279736	0.533959038563	0.523938401871	0.515524383018	0.486985731321	0.583504611682	0.616675433128	0.559407719549	0.548347794735	0.593639321641	0.55035406953	0.5392416258	0.588652712804	0.527744777825	0.646257141794	0.529161183008	0.586653077724	0.670124909412	0.657083995918	0.594805668785	0.592096732832	0.618421913419	0.536847397983	0.605919265994	0.532664673037	0.549541000392	0.576972214248	0.54641429784	0.522627378661	0.662912331044	0.743692563722	0.642511782381	0.614819533793	0.494290307961	0.619215229688	0.697651016592	0.512873762385	0.692697910872	0.550432290029	0.48851336273	0.524737088711	0.721595266972	0.633099288456	0.693735806341	0.619133062786	0.50223747221	0.721035906987	0.715809499291	0.64871657658	0.621537590351	0.64284488086	0.579807600953	0.656870681969	0.652753587519	0.651817127606	0.767797747801	0.622844668601	0.600348381933	0.645391738171	0.515691632865	0.665987286731	0.653636475489	0.623914411722	0.616780129308	0.62482686689	0.655424233614	0.746036929814	0.622955306943	0.606298862555	0.595058119365	0	0.467666288808	0.686681746205	0.479471669028	0.502556258249	0.481279430404	0.470612688797	0.522501161548	0.447521553403	0.497720952828	0.470776013315	0.501262038166	0.481077483546	0.512963508431	0.525462184605	0.482916628382	0.502994011481	0.482771504994	0.475743839698	0.510628732152	0.536621385836	0.490709786852
