CS.259	CS.260	CS.091	L.011.M1	CS.043	L.007.M1	CS.219	L.033.M1	CS.357	CS.002	CS.313	CS.017	CS.019	CS.106	CS.354	CS.153	CS.382	CS.367	CS.065	CS.050	CS.371.1	CS.058	CS.154	CS.301	CS.066	CS.118	CS.360	CS.287	CS.334	CS.327	CS.282	CS.302	CS.041	CS.213	CS.203	CS.128	CS.378	CS.125	CS.380	CS.292	CS.205	CS.136	CS.232	CS.376	CS.374	CS.323	CS.256	CS.254	CS.372	CS.166	CS.182	CS.359	CS.386	CS.177	CS.214	CS.129	CS.348	CS.385	CS.147	CS.183	T.CS.057	T.CS.052	T.CS.072	T.CS.080	T.CS.028	T.CS.014	T.CS.025	T.CS.019	T.CS.085	TFS.023	T.CS.023	T.CS.046	T.CS.056	T.CS.076	T.CS.089	T.CS.147	T.CS.178	T.CS.126	T.CS.132	T.CS.128	T.CS.107	T.CS.117	T.CS.119	T.CS.110	T.CS.097	T.CS.100	T.CS.091	T.CS.177	T.CS.167	T.CS.125	CS.242	CS.088	CS.103	L.034.M1	CS.085	CS.356	CS.241	CS.015	CS.246	L.024.M1	CS.082	CS.237	CS.006	CS.238	CS.110	CS.150	CS.274	CS.325	CS.387	CS.187	CS.189	CS.233	CS.207	CS.164	CS.330	CS.113	CS.078	CS.228	CS.363	CS.311	CS.343	CS.163	CS.223	CS.080	CS.202	CS.322	CS.285	CS.112	CS.158	CS.331	CS.319	CS.339	CS.227	CS.320	CS.361	CS.253	CS.262	CS.390	CS.393	CS.370	CS.145	CS.326	CS.255	CS.270	T.CS.064	T.CS.008	TFS.025	T.CS.055	T.CS.031	TFS.022	TFS.020	T.CS.036	T.CS.026	T.CS.049	TFS.027	TFS.021	T.CS.061	T.CS.066	T.CS.043	T.CS.095	T.CS.157	T.CS.158	T.CS.166	T.CS.151	T.CS.142	T.CS.141	T.CS.109	T.CS.152
CS.331	0.582954242005	0.543640204776	0.59333009622	0.56277706058	0.567850340657	0.607843863865	0.525204537357	0.642900847	0.570489421497	0.548922731315	0.551645181564	0.617215002737	0.58850458855	0.572728260765	0.646994957412	0.555670170267	0.553072812932	0.669128074707	0.571023593981	0.636759656209	0.611604041755	0.537455067913	0.720877516144	0.491303333099	0.635534964379	0.621118624669	0.535215621065	0.503585309936	0.582072085566	0.626039776262	0.561097830486	0.666272941963	0.609000337228	0.570259689367	0.560149151991	0.493776909133	0.650475135353	0.551245534235	0.547168111547	0.494860640821	0.600003882605	0.549760057745	0.530866423754	0.56878009585	0.565130131674	0.466175105027	0.533441375096	0.493632465879	0.513484225204	0.548239717003	0.490512011009	0.656434465938	0.647989338826	0.59144043228	0.568047658786	0.543815870711	0.505682543755	0.470134441557	0.564199515591	0.613030780276	0.667600621888	0.574027963496	0.551009185734	0.61694877956	0.55456023417	0.559546446878	0.532252352457	0.595495744889	0.583791788158	0.602474691053	0.735903911736	0.568060613412	0.666451125132	0.522026889688	0.552654182672	0.570424763495	0.486993656005	0.517607178595	0.533223251601	0.513261612603	0.57739952326	0.555638868818	0.56442754795	0.564814042748	0.591865349129	0.57259135123	0.587142197275	0.539621227186	0.588675289507	0.574974386685	0.53832574349	0.70498676794	0.549854802114	0.568440496255	0.562299513055	0.691159628596	0.575611667532	0.654763253284	0.514025652924	0.656950711098	0.557991798776	0.588168919441	0.588027690073	0.607173571849	0.597492118342	0.514025065905	0.613412637896	0.700776202552	0.551169344712	0.492836216173	0.579722016162	0.588251223543	0.605797704335	0.70639364836	0.528383127254	0.628604218415	0.640529033092	0.590719675598	0.532353931168	0.630877348244	0.575755004834	0.608743059996	0.542895356488	0.575544052353	0.664454940151	0.557613418944	0.650006823693	0.579509044864	0.593795561787	0	0.520434369041	0.646921810223	0.711416238073	0.503225636492	0.615671734181	0.664549521933	0.585446970152	0.550862032512	0.619227727133	0.521688093913	0.517222746152	0.522783528493	0.471943780578	0.538010823742	0.562851105422	0.615342888606	0.60485006612	0.588694563292	0.582504045464	0.55627661458	0.559063522306	0.571531054954	0.670660587566	0.595455184067	0.600348381933	0.627644133267	0.59498691175	0.581837428339	0.608063848131	0.591020640889	0.625672412177	0.537749946774	0.550610845696	0.609388729578	0.661627656592	0.651754168427	0.558399814014	0.564934159658
CS.319	0.638569567436	0.552501895743	0.56948650895	0.614414251974	0.611118727464	0.678991685373	0.622861056716	0.669453216098	0.629609573223	0.633312030066	0.661713932469	0.66188808918	0.633340175294	0.635086354014	0.680775181102	0.624267522119	0.525421899786	0.59091405695	0.545382489834	0.676259962551	0.585890153815	0.562876291104	0.651900413171	0.51545521367	0.680552532285	0.660101977952	0.505161047447	0.542754134661	0.510133917142	0.67489767239	0.482596634283	0.57536322616	0.607680920997	0.498478468097	0.593757383647	0.503227974299	0.63878953225	0.480528869595	0.587438195641	0.569934119689	0.532529397739	0.541853940003	0.618520257819	0.473592180107	0.542498044322	0.458512542355	0.50701495131	0.512834481736	0.486716450708	0.538810595249	0.49902937907	0.584761875524	0.604762268029	0.574188444395	0.535589405594	0.600426553692	0.548912244392	0.487500252952	0.504378723901	0.572910996171	0.596677846399	0.564583149059	0.620270286803	0.604557482869	0.569253208521	0.617580852018	0.593256676686	0.607569240481	0.616597292696	0.605871485935	0.719296007844	0.542926341455	0.689504321116	0.572941991426	0.569396743422	0.689601992501	0.651311631279	0.58829203691	0.688136506026	0.614261922953	0.649875115538	0.640565935408	0.693002993432	0.669557382224	0.678639157242	0.675512313268	0.681178333869	0.663017819591	0.652188110549	0.605326806194	0.622930229573	0.687367622862	0.643909220728	0.615783398069	0.647863802343	0.645108699449	0.671079997262	0.693956374962	0.597129789453	0.684672809926	0.654470181827	0.58584407278	0.632663431088	0.633464931971	0.619746044782	0.561551601323	0.518707341328	0.664551617734	0.488624990589	0.489751536879	0.601271623145	0.68636234064	0.580459420243	0.702148822606	0.495905359764	0.650436581915	0.634315394666	0.630464537075	0.506180173637	0.632756083177	0.498451358848	0.620833078956	0.494395574462	0.590141121621	0.652487517443	0.501781606667	0.583956103705	0.585768662214	0.61012351238	0.520434369041	0	0.58570991193	0.644633186313	0.499260940639	0.563718726667	0.654587884029	0.528655149612	0.514732057252	0.628970403798	0.497239731906	0.517463999687	0.508426523812	0.506622293875	0.519682672025	0.630047111925	0.588520786444	0.55980447671	0.647238550976	0.636539325832	0.650572527663	0.660730739271	0.664757266388	0.663899862822	0.518104149132	0.619133062786	0.649833622544	0.540430859614	0.675634011065	0.638708160988	0.692335275262	0.680282750651	0.628998402636	0.615121218305	0.644190318607	0.658504085852	0.671656865116	0.665554560072	0.642056449922
CS.339	0.612832949511	0.593827058816	0.634933759015	0.622975591238	0.625200933239	0.654790186716	0.656570412381	0.587037578913	0.604713350562	0.678322920088	0.669707524702	0.673391630047	0.621211009051	0.650896740538	0.630055469344	0.633945673597	0.566101212607	0.641154435238	0.603103481362	0.647436547792	0.574779605332	0.620143855727	0.688581004855	0.628224589735	0.614395615093	0.644229498971	0.608120315388	0.631872906312	0.654019061561	0.616197342551	0.593900450856	0.596329134478	0.645553880494	0.580989627766	0.590743343481	0.595484269387	0.618560314429	0.579454384232	0.596395517932	0.636451429731	0.611747500548	0.606997584566	0.641959304141	0.573214717324	0.616797209377	0.601163426993	0.636757561399	0.621238756343	0.634737484518	0.645173338367	0.623248874457	0.63352645553	0.641546396582	0.613938891063	0.568145312025	0.633804182661	0.658994901184	0.628379792188	0.574235411692	0.677269223189	0.630042683637	0.635514110984	0.642125800525	0.570727915256	0.608571245587	0.634162386508	0.594121345273	0.600726337026	0.594317844879	0.565629242583	0.683570210381	0.563941181212	0.633506986498	0.632764218721	0.61768063074	0.6681738329	0.667683442552	0.603049740835	0.703540280034	0.677004781358	0.628954050038	0.632485068693	0.71775812705	0.671140347101	0.65734970355	0.686265856327	0.687415438549	0.66129839408	0.635807803541	0.605190232555	0.606018403559	0.616199413654	0.651344907122	0.640749486119	0.658266216946	0.62507065114	0.669340640047	0.669586906949	0.594495462613	0.63910587815	0.674147161026	0.633239860505	0.58737300585	0.619901212841	0.633456739453	0.618304358219	0.558620871887	0.681771540223	0.581277833191	0.577886956719	0.614886049322	0.678066951439	0.622483711386	0.69733702455	0.600063879399	0.5995335249	0.589785848289	0.626262616624	0.60843172425	0.615219112338	0.589956642984	0.604720418006	0.597086342622	0.585476516182	0.574391326302	0.619968094912	0.640636153659	0.622435198478	0.630265458038	0.646921810223	0.58570991193	0	0.679948803934	0.606627621684	0.559613756014	0.652194522167	0.588757722225	0.625938877094	0.642327668099	0.63147067388	0.60794158881	0.591546140462	0.614900910156	0.606431228216	0.60647041443	0.585270046827	0.548844010759	0.64554760454	0.619385285858	0.650346492687	0.637325668662	0.662464477157	0.641335207335	0.57856436652	0.6042171181	0.58999733683	0.589276819816	0.649925074879	0.599972086845	0.678954661106	0.606206368168	0.620994865027	0.623899003793	0.625469742271	0.614922549995	0.634958245425	0.665162797346	0.604268388898
CS.227	0.776455105728	0.68947204099	0.636678209721	0.747300513445	0.704694747844	0.796834452538	0.731983355928	0.717831645218	0.772139169347	0.74497165279	0.790029320957	0.766260678054	0.738646081871	0.737817132929	0.747124963702	0.730534340096	0.714797164477	0.558788566525	0.682170014212	0.699693252821	0.71760638377	0.682367729972	0.595886123506	0.715271069295	0.740423587173	0.744133886733	0.698859658214	0.692474651605	0.630610739773	0.740520957292	0.64548075673	0.621165757808	0.698180342819	0.631227559769	0.751595793352	0.715143575141	0.645587286975	0.656287035296	0.76276167436	0.67178138156	0.596728787082	0.685345321599	0.746091958688	0.63039015962	0.630768362427	0.680744741963	0.650323386338	0.659765245672	0.673440063072	0.690465822532	0.711973887659	0.628222264953	0.641041402303	0.636332244751	0.649315341126	0.722363045174	0.722920994617	0.686264256152	0.636738056466	0.563378279114	0.66671828786	0.698547389337	0.777065828824	0.702906958035	0.741177566321	0.749520263521	0.744806954243	0.711967546956	0.759803819752	0.73169591773	0.714814717194	0.678182127373	0.744053871335	0.72737621396	0.746871959063	0.824208299718	0.789854393603	0.7665195313	0.809887566455	0.773744214115	0.801478616014	0.774481704691	0.813102160218	0.8004399366	0.819438737235	0.797862581833	0.811370499278	0.805484120008	0.783361745044	0.743925436501	0.77629626737	0.713585671996	0.737412005284	0.730475689608	0.759281107842	0.674907115924	0.786673772823	0.782491130933	0.760871300042	0.771797819671	0.760475807596	0.587151325165	0.732727968465	0.730274099012	0.66218998044	0.695548780852	0.59522661702	0.610406607625	0.666663632184	0.664975731833	0.672842572944	0.743130034561	0.620937178819	0.69394409892	0.6291432157	0.730177261644	0.729045977918	0.682966235665	0.651123209768	0.727835109154	0.602778090514	0.644692418588	0.640930500572	0.681402302496	0.706850939497	0.611228373817	0.585387893015	0.645691283399	0.665414960395	0.711416238073	0.644633186313	0.679948803934	0	0.672247626894	0.653825579573	0.630788547695	0.673936170994	0.669856623216	0.727917241375	0.690864876142	0.734188170356	0.657113271439	0.666867376078	0.653098869226	0.759001573386	0.719257921355	0.706371161282	0.75791113463	0.758617338963	0.79347183352	0.795947911076	0.761555087182	0.661246019705	0.663534833068	0.767797747801	0.740032012215	0.738343200273	0.782522211588	0.761892146696	0.817477682009	0.765941795979	0.772291660174	0.762133388491	0.783309933365	0.772149295898	0.772447633377	0.805744471363	0.766897173382
CS.320	0.593664903197	0.538342757866	0.589657111457	0.588046874319	0.568030536542	0.603410016351	0.601447220875	0.632723556652	0.595477121366	0.592041344858	0.604808406059	0.627000515986	0.587708777339	0.58926805835	0.632482658515	0.582782524403	0.509707619831	0.638155761372	0.531702807303	0.648018417853	0.544400585728	0.547215965597	0.676528659566	0.517344975399	0.651729516213	0.622875845544	0.500400695577	0.519055968245	0.542451441196	0.611292345047	0.521097714822	0.609845481331	0.570595446922	0.544851230864	0.573008167699	0.483041203	0.620949225525	0.483239488178	0.541575620912	0.508432781901	0.573926626493	0.531461808393	0.555067241711	0.504555068911	0.550675970199	0.488268199236	0.460873556658	0.505988594788	0.487700566294	0.544984211365	0.464852144859	0.599975734482	0.609301683158	0.533688770799	0.548947482293	0.538402250294	0.552655784028	0.517530969357	0.508268321765	0.582575425757	0.618290144091	0.553002268951	0.577168517669	0.557712201163	0.525403754011	0.576861660842	0.547334528337	0.613812533348	0.555308087299	0.585033270266	0.731050152264	0.537094214232	0.647701278472	0.53964884608	0.544782229223	0.600362263645	0.588160608528	0.551473810171	0.6058576647	0.575120776732	0.591907883995	0.55931378831	0.637569567047	0.588140026481	0.619364355018	0.626826029792	0.601301091677	0.604509824376	0.574782893583	0.543254462629	0.57294129678	0.68337040237	0.599139766267	0.60950926223	0.58996916083	0.667197629408	0.620123160042	0.649901340358	0.562033166425	0.636988691635	0.600824967435	0.573204817455	0.579613564799	0.605145807133	0.56934905294	0.533503793554	0.561377756632	0.656565922894	0.488333410212	0.485216058519	0.556470284085	0.631316296313	0.577264366535	0.704047818528	0.49532623805	0.62201130022	0.603359195799	0.599550047194	0.478838461077	0.598739272955	0.506718562878	0.602491796819	0.486663876065	0.540775230647	0.615203116936	0.501388522373	0.604248795457	0.576441973726	0.584379028798	0.503225636492	0.499260940639	0.606627621684	0.672247626894	0	0.589137497896	0.632619696271	0.548219669387	0.496747069938	0.618702889499	0.517170356655	0.525808887712	0.507568186627	0.50011365135	0.513405224731	0.556358700222	0.579544641808	0.556113671034	0.566405807187	0.593790680185	0.592786992591	0.592053121006	0.599351823358	0.638212712406	0.555113159442	0.579807600953	0.595147468323	0.581786014846	0.619760583323	0.576792618668	0.620444466812	0.609200739752	0.57892932127	0.569289840202	0.585287007405	0.607417256936	0.618890730107	0.602703290077	0.574621812453
CS.361	0.662357768254	0.609731391189	0.620209294098	0.611656071137	0.633047943855	0.696739924732	0.64703343959	0.620794342109	0.643183890846	0.657582279953	0.68054506525	0.657588347411	0.624075885426	0.662797218159	0.610239976353	0.628985627787	0.593448023562	0.608097161178	0.57528564002	0.64727789699	0.565077472994	0.598332582278	0.669103803784	0.6472422668	0.658307701776	0.62681384895	0.60617757651	0.607650676561	0.604574192785	0.670330199212	0.560362887215	0.598815499028	0.604448835678	0.568606326649	0.621010579325	0.573334762342	0.613331990916	0.554211557342	0.649779695906	0.601377705096	0.596728556432	0.576694640801	0.643003821219	0.575210392154	0.596910062016	0.582907763515	0.60591594499	0.584614868049	0.60689669303	0.625245080341	0.599260945459	0.649448075357	0.635820656898	0.604661190074	0.522832010573	0.620561978658	0.64349711297	0.589231225851	0.540712302734	0.596564574642	0.599749812655	0.622171698091	0.666706649108	0.606009719181	0.625653528789	0.636255949834	0.6129259496	0.586701575688	0.639113811335	0.609341450442	0.636540736693	0.572228668864	0.641829970035	0.653403114659	0.62736521221	0.715713012935	0.677885903236	0.632626265525	0.708196259245	0.670279230942	0.673844717038	0.667319018418	0.730410827339	0.687616964282	0.703095851923	0.708050827328	0.719581459193	0.674191218527	0.662882028002	0.621608460898	0.64424281106	0.632781980262	0.641842619021	0.641177111468	0.677793674871	0.607652917489	0.687846868281	0.681910961569	0.619277545596	0.678591367814	0.668995696183	0.597139256576	0.614312916979	0.655891429002	0.615496866182	0.613596033254	0.554536899989	0.675849453068	0.543167546005	0.561395404756	0.617111179011	0.674514759517	0.612528430044	0.672987498722	0.552373750501	0.619662834782	0.617092155561	0.632732845605	0.575483294256	0.590159348115	0.592706612016	0.582636502366	0.552610710219	0.613468673184	0.601152501834	0.57982121521	0.583633891152	0.585387118862	0.61569020576	0.615671734181	0.563718726667	0.559613756014	0.653825579573	0.589137497896	0	0.636299393292	0.602886657536	0.622430397561	0.573969273332	0.596635086674	0.566817730052	0.600344486005	0.608038772445	0.578026224015	0.658844744486	0.588927935609	0.596137458964	0.641365473553	0.634717786072	0.682013626799	0.680634264993	0.680316041214	0.638058569358	0.622336565707	0.64466124325	0.653730716139	0.597213395561	0.679778120813	0.638850487751	0.714597598392	0.64782893338	0.645159689524	0.619527866011	0.669049982066	0.65126611379	0.654279780374	0.694066342612	0.617587542281
CS.253	0.734104648151	0.616630543067	0.644860979719	0.727447416651	0.663216338285	0.760020822351	0.676155512594	0.69844000747	0.74438501472	0.694409050447	0.734025716213	0.741795861636	0.732808055917	0.703290188249	0.709386524697	0.674086543167	0.686515888861	0.562612193975	0.678729276626	0.653729245422	0.670700000671	0.6079920194	0.615933690032	0.709346631479	0.698300292207	0.708097151659	0.642222172921	0.623385502006	0.59845549627	0.720873266716	0.642595171729	0.615200676259	0.672798571039	0.593927140635	0.731569968358	0.690567547829	0.511180193812	0.591854153281	0.734456038434	0.648592736037	0.605419171078	0.636080106271	0.675007964409	0.606527081536	0.608035662525	0.647450541808	0.619387853315	0.622540610998	0.640802779645	0.620087428749	0.664345000576	0.567936156412	0.587154953572	0.578778643093	0.613637582726	0.645947991899	0.693342383409	0.654321541616	0.572667181189	0.577001367933	0.634246752202	0.670013284312	0.693353488091	0.683456340686	0.719275881597	0.708056238168	0.697505071052	0.682090333608	0.710461726345	0.693564469153	0.667105542812	0.652850546174	0.693979646961	0.69397675176	0.694660296329	0.762530406888	0.743091965728	0.723904296447	0.762844158136	0.705954429746	0.768481789638	0.725821328931	0.753399656882	0.744948753655	0.761940394983	0.739883768563	0.76321146519	0.741418767031	0.754459792322	0.700023182787	0.714693298374	0.719914271551	0.672388148864	0.718086606411	0.696800373553	0.647670767627	0.757337232197	0.783233189302	0.699800134362	0.738118176357	0.717024811544	0.637639535593	0.704081200882	0.70612276181	0.638788591317	0.624362695448	0.600184267851	0.63808108724	0.645789009175	0.625810885428	0.600230523325	0.674942587164	0.564972024189	0.662336028353	0.597018320862	0.720468641745	0.720059013488	0.630078930466	0.598028070049	0.69267718743	0.646886460816	0.619140693268	0.61939127263	0.661719270709	0.66735343159	0.603788906862	0.619259039213	0.62407966209	0.646450184033	0.664549521933	0.654587884029	0.652194522167	0.630788547695	0.632619696271	0.636299393292	0	0.606320060003	0.651179599114	0.670629596187	0.646147988905	0.697381874302	0.58704215071	0.628573617417	0.593378714191	0.720674027413	0.721114425489	0.700366158706	0.734275239537	0.713504716237	0.745667907668	0.739163250627	0.705963139587	0.624106288952	0.660513452651	0.746036929814	0.728578192309	0.712886275864	0.735826814854	0.728603206493	0.757420797508	0.721185223461	0.73742334217	0.738287653872	0.747898824276	0.744940471813	0.745053483786	0.757516472421	0.70166843539
CS.262	0.631220257338	0.574274137475	0.607573052032	0.620981770163	0.622845785126	0.664676253032	0.639298637839	0.612715903516	0.665798550276	0.661815994858	0.670708322128	0.648155543064	0.651505965019	0.651473600065	0.609742909627	0.642247376096	0.581657884898	0.590332230301	0.603274351184	0.63783994874	0.566868166702	0.571059371084	0.651802170395	0.589695902504	0.64317253134	0.667168877711	0.551791702988	0.550281885774	0.567740562232	0.669105315435	0.601867235635	0.594616940778	0.613356499374	0.557415791384	0.642061675658	0.577270264598	0.619752591543	0.556041014662	0.604927633085	0.584746589647	0.604831565215	0.620695945012	0.659888418954	0.53222310164	0.577648468128	0.560841243221	0.551717882608	0.528231306156	0.546074047157	0.575393524827	0.56107538419	0.622523563623	0.580239494061	0.541882208481	0.588975877879	0.577421908054	0.595028562107	0.584326476583	0.529489176708	0.602697243166	0.557608537735	0.606608094796	0.634287563585	0.553504907657	0.595747623989	0.662639976637	0.636819592704	0.616169006833	0.631341170487	0.616421660522	0.666829982541	0.568960452154	0.637480128054	0.600166826323	0.59173147968	0.691269919891	0.67793421371	0.64151089886	0.683299155097	0.632923101602	0.672654474254	0.651926813444	0.697928628498	0.666459714064	0.684857860653	0.677273039161	0.67017875282	0.668515638024	0.660413464342	0.58195145311	0.631223592371	0.663737346553	0.643324471082	0.605977529293	0.649592292965	0.640125757059	0.685063361321	0.691130364381	0.652900958932	0.672956044664	0.681309660086	0.611776108669	0.638897890515	0.634962048139	0.609316595716	0.573167278545	0.558216715269	0.630270355394	0.536972173717	0.552313947119	0.597070812095	0.66089711391	0.601663260205	0.691415520121	0.555022380632	0.613566295406	0.652348548192	0.619513077597	0.53783942111	0.616383373422	0.567538885048	0.642899985722	0.573838657912	0.597690966429	0.624302400393	0.548990385926	0.62695312311	0.586887075976	0.608478977153	0.585446970152	0.528655149612	0.588757722225	0.673936170994	0.548219669387	0.602886657536	0.606320060003	0	0.586016348755	0.618891016165	0.518613504694	0.584352100085	0.531909380129	0.545677399602	0.523215796001	0.587820889201	0.588559134711	0.586191055603	0.631067850687	0.613061705	0.675721305106	0.66794957043	0.65024813326	0.578642406849	0.536246229496	0.62482686689	0.616000916851	0.616155660893	0.671876155965	0.654499597209	0.695125308638	0.651565022191	0.665410756331	0.654778809899	0.64319152908	0.650834516842	0.64425151287	0.689574207882	0.641350564936
CS.390	0.652326138088	0.560016790122	0.562146185704	0.6119968543	0.601966878273	0.683621648345	0.609548738056	0.671957603793	0.658385581414	0.598180692888	0.666602117711	0.678471048035	0.632897313542	0.631758576065	0.663612534486	0.607697773186	0.585852602961	0.672506417943	0.558874118992	0.660263426438	0.582515895386	0.576311820543	0.682582192564	0.56367834601	0.677730025784	0.662800285241	0.569163751206	0.531098437602	0.584519548498	0.659984403509	0.51836550048	0.635983287617	0.617618533822	0.587766081763	0.635673537529	0.543501973896	0.636840500413	0.528384055961	0.585795870227	0.562766314111	0.585367315984	0.567639609512	0.574624149433	0.537593227679	0.584119813534	0.483431428835	0.528125027212	0.503816612274	0.484251901936	0.482673391972	0.491042028508	0.60379332986	0.560387776971	0.553057404656	0.554991238351	0.577351491587	0.550841667576	0.493858406596	0.531410143949	0.573072906784	0.639481001958	0.577185594351	0.617102713921	0.597029582596	0.583855778372	0.600529102472	0.592206508964	0.608628380179	0.615832564148	0.608305490064	0.757510583888	0.595730490487	0.687048566194	0.587446332207	0.59216909833	0.692699133543	0.649181886928	0.612729979628	0.684325735795	0.63055803571	0.651542525914	0.634736720981	0.674375929489	0.651833379394	0.690749888423	0.688826815918	0.686534028931	0.664565564196	0.642010000104	0.61471625182	0.634865952467	0.712144278871	0.623198651052	0.641341074245	0.641499681144	0.694162523762	0.666327595007	0.693968799399	0.621487272954	0.695542114137	0.642802189463	0.574982949861	0.637193580506	0.636518004451	0.5890362111	0.576840384171	0.556099652543	0.67382865807	0.550939027435	0.525166354792	0.628812377204	0.676429329359	0.592509185035	0.697360892946	0.555907938707	0.652068410901	0.635924320873	0.617804607249	0.505892101834	0.634211704662	0.527908060292	0.615216997097	0.505052118646	0.583282371439	0.65743836401	0.550157713108	0.603078884467	0.613470154889	0.59951338493	0.550862032512	0.514732057252	0.625938877094	0.669856623216	0.496747069938	0.622430397561	0.651179599114	0.586016348755	0	0.586094967252	0.507430128286	0.544835740441	0.537496725438	0.528664259645	0.508799371168	0.634108159478	0.637903369223	0.603887292469	0.628607604692	0.623723114867	0.653926575837	0.65014467208	0.646541600588	0.658736513171	0.619077528055	0.653636475489	0.644955033138	0.604829488854	0.683059561665	0.637714745243	0.692062973103	0.668351036656	0.644002236899	0.62958521097	0.654024239304	0.684546334044	0.679455300404	0.663209080164	0.63504765064
CS.393	0.671805190317	0.62237146505	0.647181607244	0.638177137999	0.637528772504	0.716182195783	0.629851934776	0.648123805562	0.675625273821	0.611944070507	0.672463924333	0.649032395829	0.651328826263	0.627738747845	0.618719868104	0.601563918848	0.6330331118	0.666774866076	0.586949034115	0.642398616777	0.598234961949	0.604012947736	0.706791065593	0.644409276581	0.656769087254	0.620798995092	0.612016196268	0.613954036058	0.643657748345	0.641612956879	0.605864058451	0.683245408337	0.584933261826	0.638815256296	0.632000531467	0.576362961832	0.643984076462	0.607107783433	0.653692030119	0.590982669237	0.667782941991	0.589209244262	0.605993989678	0.597870307891	0.600852116359	0.59416325946	0.606388400648	0.562772724129	0.590869672415	0.606937238439	0.611972662166	0.718272900734	0.659386247596	0.634145907832	0.594771618846	0.612526790626	0.623780158185	0.589533356503	0.638590083775	0.630856458135	0.670815246874	0.637806353746	0.634993718307	0.643568276045	0.642959246845	0.63434158238	0.633395141984	0.609794211251	0.641327765129	0.636365915429	0.703767187128	0.646436578309	0.642858857788	0.655344360877	0.624680385882	0.710732952759	0.683136855959	0.651265861482	0.703791712676	0.67171603468	0.677615359539	0.674448971262	0.694705880331	0.669141268431	0.701532425117	0.673249724267	0.714677533055	0.664078135618	0.688309085462	0.647008504173	0.637258569416	0.694226934844	0.636149747502	0.630444975014	0.642304691409	0.666972010222	0.683954048233	0.665735852641	0.632792957534	0.697264338233	0.63260411317	0.604530751259	0.6495080316	0.662177265193	0.622957350573	0.614619715223	0.666535342283	0.703252823171	0.613547156323	0.602798528323	0.675416458269	0.644587484228	0.623168048441	0.667718153517	0.621381056573	0.650452147231	0.645211654442	0.591133891039	0.610690505634	0.617866989307	0.616145345727	0.60564063605	0.599533905986	0.623273344208	0.649588998445	0.611257732434	0.642708333405	0.582852677132	0.592406557503	0.619227727133	0.628970403798	0.642327668099	0.727917241375	0.618702889499	0.573969273332	0.670629596187	0.618891016165	0.586094967252	0	0.557964062247	0.589265220136	0.62393139329	0.612935551451	0.607039402009	0.647720609602	0.62624371415	0.644983677919	0.658635041913	0.636995438986	0.675953862646	0.67906565733	0.659291401059	0.691145148926	0.683812710925	0.655424233614	0.665510896559	0.644783515981	0.695821118949	0.648951143432	0.69768149973	0.667605608861	0.659273847387	0.649434011206	0.689534608344	0.693373982029	0.684250533682	0.698343847843	0.654772671231
CS.370	0.635459983023	0.544788568389	0.615450615685	0.625863132464	0.607504513893	0.682225190734	0.613598554987	0.663423519219	0.668644012771	0.605682861714	0.67680637691	0.649764726646	0.616667846911	0.636277040315	0.671229081184	0.608836008619	0.562847676877	0.633086115103	0.536352734557	0.674217976485	0.584606542469	0.549402558198	0.678259326591	0.540330815867	0.670405739083	0.659117561566	0.503356439585	0.503742917486	0.516157323839	0.677024079261	0.560833385565	0.659840410044	0.583966888651	0.553050894876	0.599433745443	0.511870138529	0.650667515088	0.524145759981	0.573639616994	0.546128983121	0.598910777087	0.575824701674	0.588393752175	0.529042644829	0.571147483263	0.455206122149	0.481626556839	0.462152640021	0.444749209866	0.495039186838	0.494701424197	0.649866197059	0.609374961235	0.56092351759	0.562875086478	0.578287942615	0.505388450306	0.471719041576	0.526378668899	0.55134318734	0.616900947739	0.575519286348	0.60098395163	0.589589200219	0.575238885393	0.621786060606	0.597135169892	0.630776498972	0.615002857028	0.632514928662	0.715706173526	0.570467000902	0.659157559245	0.561738234319	0.557600384675	0.68645619477	0.651435103812	0.601045991643	0.669242696129	0.617166824883	0.656934032579	0.661966676985	0.683510451349	0.655492347805	0.680890709687	0.653585835669	0.670386399587	0.639234943269	0.659753747013	0.612695496649	0.627107237304	0.708183046051	0.621695152053	0.613091046789	0.633364240572	0.698375536751	0.666687539057	0.702565673797	0.604537418956	0.696365267385	0.638099024751	0.6000950804	0.651894851705	0.629291108522	0.592473629447	0.579180553172	0.600102411061	0.676445217909	0.520116767056	0.520431345514	0.623289699774	0.667817556961	0.61184280091	0.704167472488	0.529711223267	0.637553242104	0.662310235431	0.585871435844	0.491263775755	0.62659143653	0.55646808384	0.61024743796	0.520053089826	0.586020947658	0.673956966439	0.504125084644	0.622417481433	0.587142391692	0.616645880683	0.521688093913	0.497239731906	0.63147067388	0.690864876142	0.517170356655	0.596635086674	0.646147988905	0.518613504694	0.507430128286	0.557964062247	0	0.501652712478	0.541353287741	0.525760741523	0.493698903269	0.596275387625	0.606605779884	0.601961893092	0.621808353966	0.620801849096	0.639380668118	0.656178865753	0.653671846735	0.632873339971	0.58370981728	0.616780129308	0.638333007736	0.57468917216	0.663949004982	0.643365633198	0.691785688316	0.679900705502	0.635704098793	0.618765844233	0.653993727132	0.681645088207	0.676293500383	0.672523049694	0.639212015652
