CS.357	L.008.M1	CS.281	CS.313	CS.005	CS.104	CS.003	CS.017	L.022.M1	CS.172	CS.263	CS.280	CS.259	L.006.M1	CS.314	CS.371.1	CS.334	CS.368	CS.153	CS.077	CS.287	CS.064	CS.161	CS.377	CS.072	CS.065	CS.127	CS.230	CS.115	CS.062	CS.125	CS.374	CS.380	CS.236	CS.378	CS.292	CS.376	CS.375	CS.232	CS.136	CS.213	CS.203	CS.224	CS.282	CS.041	CS.386	CS.349	CS.178	CS.369	CS.359	CS.148	CS.166	CS.385	CS.214	CS.395	CS.372	CS.129	CS.147	CS.268	CS.182	T.CS.059	T.CS.022	T.CS.048	T.CS.072	T.CS.069	T.CS.004	T.CS.040	T.CS.034	T.CS.058	T.CS.041	T.CS.016	T.CS.024	T.CS.028	T.CS.050	T.CS.042	T.CS.130	T.CS.131	T.CS.114	T.CS.124	T.CS.178	T.CS.180	T.CS.134	T.CS.132	T.CS.139	T.CS.167	T.CS.159	T.CS.125	T.CS.177	T.CS.115	T.CS.153	CS.015	CS.082	CS.087	CS.103	CS.246	L.034.M1	CS.356	CS.085	CS.238	CS.088	CS.006	CS.241	CS.110	L.024.M1	CS.237	CS.212	CS.165	CS.311	CS.228	CS.345.0	CS.387	CS.207	CS.336	CS.189	CS.346	CS.164	CS.347.0	CS.363	CS.330	CS.325	CS.318	CS.158	CS.202	CS.361	CS.194	CS.320	CS.285	CS.343	CS.152	CS.321	CS.080	CS.112	CS.163	CS.322	CS.227	CS.255	CS.390	CS.393	CS.326	CS.253	CS.270	CS.262	CS.370	CS.145	T.CS.043	TFS.022	T.CS.064	T.CS.061	T.CS.008	TFS.021	T.CS.026	TFS.025	T.CS.045	T.CS.049	TFS.020	T.CS.031	T.CS.066	TFS.027	T.CS.036	T.CS.152	T.CS.109	T.CS.142	T.CS.141	T.CS.158	T.CS.166	T.CS.157	T.CS.095	T.CS.151
CS.343	0.615171770936	0.550296829783	0.634301648253	0.67433403683	0.689944169826	0.628950086549	0.700451603644	0.671459651272	0.698874980462	0.638984744636	0.637574725734	0.664365922501	0.66094230957	0.67084937419	0.615336804554	0.5996571251	0.568168743222	0.592551382175	0.646902097527	0.632064211539	0.567832514382	0.653600037459	0.569335636889	0.575798394671	0.641256849996	0.580969245186	0.565474016862	0.590617950666	0.652914074386	0.646693669821	0.507250710087	0.545321760268	0.619218365474	0.644404105624	0.611660340002	0.58966707686	0.502693152609	0.538961593012	0.626202825007	0.590549458364	0.524332726757	0.61437403687	0.555298489428	0.495633828635	0.633129679963	0.567309055271	0.564063633054	0.635985084335	0.65229982255	0.604620966066	0.559550571557	0.595085955567	0.564655885719	0.558793472228	0.575457274977	0.532358061111	0.589592740711	0.513891172051	0.590307889386	0.552343889806	0.681380231275	0.611125795754	0.617351655809	0.641937395044	0.598878381151	0.583435735344	0.650326390251	0.644911836663	0.635589498592	0.634008110651	0.612029248966	0.604095524637	0.615225630166	0.634448561752	0.655978953919	0.650191479999	0.644643064022	0.686678400724	0.674706450761	0.662678993833	0.665365420137	0.640359096977	0.689305750378	0.684045083712	0.644309055319	0.710181804404	0.587292237461	0.671842114249	0.68238790901	0.684465610126	0.689439901088	0.673486019036	0.641930285381	0.651236546695	0.629083079882	0.626004423801	0.629737228977	0.665510672213	0.631265087916	0.697829603893	0.616720855959	0.680811775233	0.597037723491	0.664585080447	0.564338089379	0.604495011516	0.605789794259	0.641595881033	0.615437087728	0.630305407414	0.526653901084	0.55944035546	0.580223696888	0.599100559105	0.618473981007	0.684450226764	0.584771577546	0.524129328823	0.501347401351	0.587564129592	0.47833167163	0.593285180319	0.650457881367	0.592706612016	0.556203206227	0.506718562878	0.601521241037	0	0.602216357905	0.62978175214	0.576579593107	0.612183658263	0.610102461515	0.497338103126	0.602778090514	0.521902951045	0.527908060292	0.616145345727	0.518167876262	0.646886460816	0.547649847926	0.567538885048	0.55646808384	0.588608433354	0.613831940349	0.669505122906	0.636213368056	0.598404072428	0.594538794801	0.621944548727	0.653730743525	0.563085840918	0.632966779915	0.540666062452	0.66778725955	0.627296950601	0.661540200691	0.652753587519	0.659219864725	0.632820983971	0.677515758584	0.651683843736	0.65941753648	0.627575659141	0.600647041132	0.646769578828	0.696063665426	0.640654924991
CS.152	0.520331511531	0.63963945218	0.474493278743	0.521563086615	0.538515685973	0.520785684392	0.557190343869	0.58874103118	0.567031284858	0.593955781009	0.510320842134	0.526069377314	0.529432725493	0.563623127212	0.561517434295	0.554616460594	0.633100106411	0.451402629397	0.550874233503	0.547965919242	0.561994611866	0.570595235812	0.617695580744	0.572505268959	0.464193174245	0.54125923322	0.454468806708	0.663170647696	0.651072161957	0.517262712279	0.573301710483	0.611281329928	0.463253023987	0.674006925198	0.678896000163	0.558114992486	0.596128255034	0.556646683438	0.514871867178	0.566950364357	0.650437532097	0.483648868721	0.737415432909	0.621731221584	0.616110214667	0.692575636311	0.528606388654	0.524919691926	0.687351435448	0.696148241857	0.647134537528	0.608909515251	0.522628136148	0.567073675115	0.557604034206	0.536786461778	0.571110846081	0.614802883291	0.609392887643	0.488537428718	0.618353802777	0.52596060708	0.545132705747	0.480583082689	0.492870509683	0.503087786653	0.509825118392	0.491972913195	0.517908840306	0.513443296275	0.497698185893	0.484058962955	0.503716084456	0.585853607905	0.459987900406	0.4783909339	0.48791816341	0.584928908196	0.525540506205	0.500588344587	0.568772060987	0.543050817692	0.508739214676	0.529080883203	0.525232718399	0.5723908431	0.516081057055	0.518419121927	0.510419252241	0.542886333492	0.635206717879	0.540667634147	0.612629904904	0.558457914491	0.502148664285	0.566846712315	0.663236950015	0.54397804333	0.565269002672	0.659208759487	0.522335551275	0.541681025436	0.614911061733	0.582155156891	0.612713311696	0.614083991748	0.649720558712	0.584291971811	0.607363908264	0.734548782332	0.511915722326	0.638510355286	0.498759588566	0.620791934682	0.72723694619	0.723750169327	0.654730355633	0.57534168423	0.580081226834	0.734863522848	0.580267322477	0.619763534267	0.627793965927	0.60397105524	0.713830111131	0.541916202916	0.684521236236	0.602216357905	0	0.511552080184	0.558083457904	0.62175729664	0.620705882353	0.617008305128	0.757408776763	0.537058669056	0.576726406523	0.602235976068	0.574598026794	0.720171666537	0.575927984523	0.621783561445	0.550039433647	0.452569062419	0.535318142218	0.476779484731	0.498790413898	0.538529461801	0.556414743742	0.560366229605	0.69063388771	0.518814309715	0.557776805546	0.617609154354	0.479029824669	0.512865466753	0.511197350805	0.50223747221	0.549933964847	0.513485615043	0.495439123401	0.591913302033	0.592198671125	0.457963131326	0.480171243737	0.58104455376	0.545917254274	0.535405927939
CS.321	0.45384199136	0.643374148192	0.498057704047	0.540508356141	0.578849539994	0.511641097573	0.579706041135	0.563644237861	0.604784791153	0.542872794291	0.528943116897	0.547670078654	0.510768768465	0.537294726388	0.554811484942	0.540156434444	0.672046560605	0.512574055885	0.570303540651	0.53468106132	0.64138512848	0.575704720687	0.657360378088	0.66516554537	0.540474489059	0.569760516351	0.522840356693	0.642231195951	0.678302325325	0.521163923043	0.626694323907	0.638919692215	0.523026884411	0.679890010623	0.643486654301	0.615867625792	0.635791527404	0.568276590564	0.569558084957	0.622672532184	0.631256722556	0.459157026584	0.733533236736	0.650991959602	0.649466346531	0.701656054403	0.628818073644	0.585834170226	0.741076804526	0.694832057692	0.684377045871	0.685508697002	0.624064451012	0.606025041017	0.651451180268	0.634146343788	0.60896012544	0.642782123558	0.672311123766	0.603369191038	0.619166795281	0.566864139229	0.55002463604	0.544530353739	0.553959262058	0.526979184076	0.508462003374	0.493027729371	0.533173389984	0.536494057243	0.549854483535	0.5412662056	0.543133094446	0.565609275598	0.487660509823	0.524867099382	0.523186278713	0.582132557615	0.54718035598	0.543542593335	0.547095681359	0.505455077911	0.61084331815	0.5428590854	0.519740337391	0.618901272052	0.547119062717	0.550691835461	0.557383423276	0.589390169751	0.581733077404	0.581314262419	0.545868989268	0.590779018993	0.509211381954	0.583105366764	0.661086793306	0.590961131654	0.538940600736	0.591116680117	0.522878808736	0.521338036756	0.639378099637	0.543716715253	0.642885537489	0.628855047983	0.636560756351	0.551425552239	0.597323228416	0.745704243483	0.569437069993	0.667970728909	0.556894692946	0.640570730518	0.734908342504	0.710437074119	0.671209565996	0.628514438664	0.623714316166	0.735555442105	0.604465072629	0.62059250257	0.603585918129	0.621484518886	0.712241276174	0.585680444888	0.702364363417	0.62978175214	0.511552080184	0	0.565171001872	0.62638222421	0.604594936312	0.657438978311	0.751917780569	0.607618354134	0.626140582357	0.62998543697	0.619334564783	0.711029336959	0.651517265983	0.662652170436	0.62859286643	0.540168400494	0.49318719301	0.538318739278	0.50535994277	0.543137208927	0.527084715009	0.551597710867	0.720454058434	0.517758871037	0.503914820867	0.641289556575	0.528566711777	0.533207804081	0.52282599401	0.509978021477	0.571402447437	0.4986244074	0.531568515651	0.527480165506	0.52786553851	0.470614782652	0.491379923176	0.53331786873	0.54834121646	0.510256592694
CS.080	0.602320696805	0.606420742749	0.566802495523	0.611903352758	0.590912125749	0.534249890106	0.60018079262	0.607744974441	0.635383884201	0.549947465411	0.573024809642	0.626050834909	0.599621348378	0.605423599255	0.574982078327	0.593242040541	0.632563292515	0.579927521911	0.533172979292	0.56934637717	0.590227205594	0.545967777079	0.575922713567	0.594889391699	0.582544603767	0.5752479193	0.545400123237	0.603494490928	0.58962500281	0.544139602556	0.59674567588	0.607189833184	0.586765633552	0.627507558801	0.61091863452	0.542665935584	0.585989583956	0.586209600685	0.549015359309	0.5245003337	0.616542134244	0.597430355328	0.666415230256	0.612756478426	0.519354458071	0.636901356075	0.571530635889	0.603835675232	0.641869395079	0.648853025252	0.602991972145	0.621367373627	0.585931551837	0.598408263104	0.593618585237	0.591937423024	0.574131493621	0.577667675045	0.593642361431	0.576183324903	0.577550729155	0.604141287759	0.592976423816	0.589724148895	0.594330810244	0.575427856318	0.589854197395	0.609944606261	0.597588790458	0.590697296821	0.590674898221	0.567349156524	0.602997658486	0.574677683011	0.61156194209	0.615897160984	0.619589487269	0.62436712643	0.591183129382	0.621436600799	0.603730834215	0.611382100265	0.648627964726	0.651191347255	0.608055297955	0.646651264849	0.580583378317	0.629647074706	0.63351229845	0.614618648805	0.618440522068	0.575009580827	0.576736044394	0.552408701901	0.581491698803	0.593143497398	0.654038109968	0.532529811872	0.582155597895	0.624671800878	0.535251787084	0.600541958842	0.563685159592	0.629101971877	0.548038720526	0.636442993953	0.603747038526	0.571664888611	0.556121153312	0.653070431962	0.562117050373	0.591892501175	0.573522065607	0.584649359732	0.656188381766	0.629171312451	0.575545529841	0.579186295673	0.57770647847	0.684283122418	0.576000184174	0.543563757889	0.640392588269	0.613468673184	0.67905429885	0.540775230647	0.614295602872	0.576579593107	0.558083457904	0.565171001872	0	0.533698194404	0.545572698035	0.604405404277	0.681402302496	0.563123518603	0.583282371439	0.623273344208	0.560590619421	0.661719270709	0.586297464869	0.597690966429	0.586020947658	0.583395887566	0.59042348563	0.610286289173	0.584359926795	0.600410224421	0.617465446267	0.578308568073	0.684138960946	0.589126862321	0.584113882366	0.613064578925	0.60103514135	0.586035251659	0.604796648791	0.622844668601	0.574004480164	0.585483640396	0.63189817617	0.638637147587	0.634764907948	0.595856949336	0.59609838873	0.594960763999	0.638984340022	0.620759801936
CS.112	0.640222666374	0.620425494282	0.603681459926	0.65846271487	0.63115376853	0.575076773746	0.620959131028	0.60934894568	0.668725127664	0.535602029024	0.604096785498	0.684947815559	0.643361837387	0.634529460237	0.590752789092	0.604158269202	0.577770904102	0.608064391565	0.512000593734	0.607203682674	0.565283804061	0.588532991176	0.497349767336	0.603532020646	0.6233693634	0.586594464779	0.578667928985	0.584339376173	0.554495595307	0.582762710272	0.589463221021	0.575283462832	0.642188461049	0.593547016318	0.583448174296	0.515246683125	0.56858087459	0.583203573717	0.562722125921	0.479463896812	0.554260882744	0.639985081015	0.682527847485	0.587402726693	0.522271536782	0.634627468564	0.613795991525	0.603317341339	0.579149439339	0.656728265714	0.582560436059	0.604450805568	0.602130647501	0.604902121065	0.580761872955	0.585340822557	0.590667891314	0.583211319913	0.589624910505	0.598013943022	0.597664503864	0.616272979523	0.620766074859	0.648452087343	0.628904712143	0.626395968339	0.610625765477	0.64315370481	0.609802850903	0.620450977045	0.607469294674	0.602829393681	0.635174661667	0.595012037805	0.662905051881	0.646849646614	0.665148215178	0.630621645347	0.619290785183	0.661375336307	0.608569328503	0.656476429697	0.680985776947	0.688963833632	0.656212681664	0.678773250949	0.63096358678	0.66019946774	0.675289697535	0.642700977785	0.639312233116	0.580842581139	0.600797061852	0.550445169897	0.621176728083	0.589079259089	0.643632807728	0.558779751915	0.611461341	0.647359651932	0.57606559044	0.652589699919	0.532749613173	0.675180269155	0.521679589725	0.643084472373	0.590758326786	0.569732093109	0.523800496145	0.604809521553	0.582480385785	0.607864683138	0.592366973403	0.591144162294	0.621731162827	0.581867781581	0.593657361337	0.56722949596	0.580611585908	0.668055804158	0.557786818604	0.483595846201	0.618968573836	0.585387118862	0.631716243646	0.576441973726	0.594379834984	0.612183658263	0.62175729664	0.62638222421	0.533698194404	0	0.51199368733	0.586176069406	0.645691283399	0.582320649056	0.613470154889	0.582852677132	0.586351962662	0.62407966209	0.555134733644	0.586887075976	0.587142391692	0.61240436264	0.653333821763	0.677771922527	0.634673138274	0.638732885665	0.625343707649	0.643305965582	0.624915929767	0.62939407185	0.630634036196	0.615296705327	0.664324535484	0.61302271515	0.672440608983	0.64284488086	0.613880592371	0.627652503842	0.677684382269	0.678036317809	0.657824611475	0.654006289296	0.64590169481	0.633476241127	0.678099739856	0.666215265068
CS.163	0.645604466734	0.626577765451	0.617434395213	0.658638772941	0.634336233368	0.574708235268	0.607218906215	0.646967951573	0.670886936581	0.546491194019	0.610317596455	0.67791615382	0.647604274254	0.649058561634	0.587257205207	0.605770486699	0.639519911238	0.607363085695	0.52943858281	0.588849485591	0.612073065106	0.565554226451	0.530422863571	0.581320177674	0.618094924691	0.582553115494	0.590380015515	0.558735428622	0.548630094397	0.577636808449	0.592245890882	0.605204452473	0.658308705623	0.585121529404	0.589537489956	0.561792092003	0.580676253435	0.58861685022	0.547164237833	0.491538272483	0.60649410174	0.626909659225	0.666124364968	0.606385493289	0.570525047478	0.652283985477	0.618901195218	0.626419486413	0.613779496597	0.615249091757	0.637211105431	0.652778658026	0.60093981914	0.589416765886	0.614585024132	0.631208542831	0.606069803025	0.592936268801	0.61521400144	0.608093214058	0.614193297048	0.629761430944	0.608953042232	0.630243118584	0.631982965763	0.62041723128	0.637305581398	0.644955716987	0.629072503656	0.622786838235	0.60789138294	0.598815533838	0.62432247488	0.612673695336	0.658609891641	0.654419149021	0.660599692763	0.651511186576	0.627412879136	0.663233766284	0.61511077641	0.652701689167	0.687281388907	0.697413454103	0.659162518357	0.688614455021	0.627779695993	0.678912750982	0.692183171764	0.647853460037	0.659721027129	0.578019774242	0.576296899199	0.576366962249	0.60553678192	0.622196584407	0.634176761987	0.578925511198	0.612357363893	0.636453501839	0.57586426007	0.669450132728	0.576861425278	0.675735066507	0.501388565908	0.620394126385	0.590132366133	0.583830535076	0.508346791492	0.598058815299	0.596251397878	0.581871400076	0.592035621947	0.606380626404	0.606816917448	0.537455243639	0.589616749481	0.580626162647	0.606779019947	0.695691784079	0.586673331388	0.534858155074	0.625188840036	0.582636502366	0.6742532832	0.602491796819	0.57024652525	0.610102461515	0.620705882353	0.604594936312	0.545572698035	0.51199368733	0	0.622273850099	0.644692418588	0.614077230166	0.615216997097	0.60564063605	0.597408348925	0.619140693268	0.6156300796	0.642899985722	0.61024743796	0.604352741943	0.645373246273	0.668343410475	0.651434838716	0.642068357918	0.648652716245	0.643239428597	0.673706623173	0.621425295905	0.621113804709	0.632681178728	0.671374367568	0.6389515394	0.654860590603	0.651817127606	0.606772845108	0.620700257702	0.676664214554	0.6743076515	0.685638704445	0.644745040373	0.637017047003	0.644424120741	0.691185821605	0.670444902124
CS.322	0.669383156278	0.563477625451	0.641285106824	0.695594991012	0.71009069073	0.663728113031	0.722462387821	0.699390248794	0.723771651951	0.664394902586	0.651141348564	0.712436220487	0.679401396401	0.67097727701	0.650469452507	0.585172185907	0.502786009396	0.614598762436	0.654498297489	0.668595682998	0.518715552752	0.67685222391	0.56178177805	0.570085118995	0.66230324844	0.58671061911	0.560839040258	0.587025219906	0.634192187427	0.664662538512	0.514226924329	0.543494405572	0.648819477104	0.668661411259	0.622961469496	0.56419129984	0.505884470171	0.581582010259	0.632526443548	0.579163358197	0.514616395468	0.633008636918	0.606035645886	0.504767368351	0.616793695597	0.606374745721	0.542859707029	0.586283247779	0.552631301905	0.609358332331	0.511074782824	0.537927203324	0.53588714877	0.573007425234	0.553376112034	0.524564921218	0.582125726185	0.496228949835	0.580350588417	0.545694755159	0.692414515686	0.634630634745	0.631501912756	0.653893081079	0.595023209673	0.591267278246	0.688938157916	0.667583067644	0.635759869745	0.645622582522	0.59662660348	0.607160993431	0.629327894107	0.665514845953	0.68138431822	0.669100335019	0.665747215875	0.72317279479	0.695381041426	0.681228137584	0.71344556025	0.67246570069	0.700453003608	0.709547946106	0.695505296962	0.725880256758	0.629684862277	0.691628857218	0.716469508547	0.703702322559	0.726101359579	0.680747097874	0.675674540146	0.672884931835	0.653618803032	0.631608353645	0.651135219058	0.671441283409	0.665241448968	0.703874520653	0.662373185205	0.719887109394	0.566002183684	0.706176321161	0.582805150788	0.614798607098	0.624417839682	0.650862135311	0.621777396939	0.628055091903	0.542055199312	0.592734065616	0.57106588269	0.607810961619	0.643084816355	0.695158036844	0.555490790302	0.483674207978	0.529377574394	0.581415285085	0.462201104679	0.620675960369	0.666075350278	0.57982121521	0.509208175665	0.501388522373	0.583709864568	0.497338103126	0.617008305128	0.657438978311	0.604405404277	0.586176069406	0.622273850099	0	0.611228373817	0.50792766541	0.550157713108	0.611257732434	0.543620907814	0.603788906862	0.497355021019	0.548990385926	0.504125084644	0.570393783839	0.65565489896	0.687665404851	0.65980729703	0.610763123723	0.605889892652	0.63651389832	0.625990729848	0.599897893052	0.674875276261	0.538605479312	0.688299030707	0.649056229725	0.699440015429	0.64871657658	0.69758922684	0.672142166621	0.706895361496	0.670041077951	0.692192918226	0.66835163312	0.660130289245	0.693103476387	0.713853537999	0.668526833803
CS.227	0.772139169347	0.674702477709	0.751581478513	0.790029320957	0.791193872107	0.728552164422	0.783070761044	0.766260678054	0.809876289334	0.715605625093	0.763965225573	0.788970634908	0.776455105728	0.770694654051	0.733194511814	0.71760638377	0.630610739773	0.743362651612	0.730534340096	0.732521640058	0.692474651605	0.751072752689	0.618638131421	0.675095465146	0.768142962766	0.682170014212	0.704765138814	0.625711324143	0.674138895745	0.748793402535	0.656287035296	0.630768362427	0.76276167436	0.719061696391	0.645587286975	0.67178138156	0.63039015962	0.654566758408	0.746091958688	0.685345321599	0.631227559769	0.751595793352	0.576155658621	0.64548075673	0.698180342819	0.641041402303	0.700489664087	0.725119987793	0.652897077732	0.628222264953	0.650303353638	0.690465822532	0.686264256152	0.649315341126	0.704730926395	0.673440063072	0.722363045174	0.636738056466	0.699495562951	0.711973887659	0.767074277533	0.763079796667	0.725282507695	0.777065828824	0.739238971129	0.720438475956	0.77570875937	0.775649382495	0.750370364664	0.757903854856	0.729053147517	0.731866530349	0.741177566321	0.743442948148	0.805793691644	0.776596620824	0.785933328893	0.805356726445	0.790412716005	0.789854393603	0.776828275189	0.780722744951	0.809887566455	0.821824196376	0.783361745044	0.825391020049	0.743925436501	0.805484120008	0.80531629041	0.803015092918	0.782491130933	0.760475807596	0.721605913468	0.737412005284	0.760871300042	0.730475689608	0.674907115924	0.759281107842	0.730274099012	0.713585671996	0.732727968465	0.786673772823	0.66218998044	0.771797819671	0.587151325165	0.642569353564	0.623646903991	0.727835109154	0.682966235665	0.589441900987	0.666663632184	0.620937178819	0.696414111453	0.672842572944	0.608426333896	0.69394409892	0.602220862532	0.651123209768	0.6291432157	0.610406607625	0.6201628503	0.665414960395	0.706850939497	0.653825579573	0.583473003168	0.672247626894	0.585387893015	0.602778090514	0.757408776763	0.751917780569	0.681402302496	0.645691283399	0.644692418588	0.611228373817	0	0.666867376078	0.669856623216	0.727917241375	0.657113271439	0.630788547695	0.653098869226	0.673936170994	0.690864876142	0.734188170356	0.761892146696	0.79347183352	0.759001573386	0.738343200273	0.719257921355	0.740032012215	0.661246019705	0.706371161282	0.747506257854	0.663534833068	0.795947911076	0.758617338963	0.782522211588	0.767797747801	0.761555087182	0.766897173382	0.805744471363	0.772149295898	0.772447633377	0.772291660174	0.762133388491	0.765941795979	0.817477682009	0.783309933365
CS.255	0.6161410873	0.568641820512	0.573026510433	0.613001909877	0.613595519464	0.589918219432	0.620550347548	0.641863662453	0.621926287958	0.62173672142	0.574525203523	0.618084880735	0.613743460007	0.610765642834	0.601557925204	0.588321495089	0.564870444526	0.545139213656	0.609541917194	0.615117993101	0.510803111008	0.608010861873	0.583454610503	0.532542752501	0.583803649222	0.564824226695	0.527490819682	0.633632103871	0.638843307836	0.59415771082	0.530768442891	0.541737842007	0.553093760689	0.679376773704	0.628781090926	0.544850763623	0.508852315564	0.567773467392	0.574606756187	0.566880008733	0.56826503468	0.594728005059	0.66270322833	0.537766360658	0.621288844374	0.594047451552	0.489862803435	0.587761537009	0.613282784398	0.616379609626	0.562462867158	0.558995745217	0.510999399254	0.54527890318	0.520106574349	0.479032194551	0.538772709999	0.509681908413	0.556684633892	0.495087556571	0.621059104635	0.588419088893	0.59178093545	0.565814881366	0.560899713613	0.566845441881	0.593804082407	0.595001552383	0.571018527779	0.569620270902	0.54967645229	0.540826502728	0.546223449076	0.615351063055	0.597742447001	0.579555318393	0.567544220687	0.629065708943	0.600544053696	0.587023524868	0.621739097409	0.613078770012	0.602272612362	0.610404969521	0.608311190985	0.615903393684	0.56764629715	0.60247354834	0.603517034753	0.607094650979	0.670529489507	0.60718777006	0.654911212033	0.578251093827	0.55725220635	0.609254953855	0.679652938795	0.576831652599	0.612229240674	0.700520566625	0.594207707827	0.648570563105	0.58377161154	0.650496980445	0.586756254558	0.630690800675	0.649090972379	0.630781913642	0.606045642496	0.6678440497	0.519597095227	0.573136294827	0.554124851576	0.573887095198	0.665506799387	0.715859613163	0.567864290483	0.506167650638	0.517071692742	0.6757099084	0.506888640674	0.587833596181	0.64678999473	0.608038772445	0.620113945543	0.50011365135	0.631837225339	0.521902951045	0.537058669056	0.607618354134	0.563123518603	0.582320649056	0.614077230166	0.50792766541	0.666867376078	0	0.528664259645	0.612935551451	0.502371767686	0.628573617417	0.493647234418	0.545677399602	0.525760741523	0.506747368308	0.612332106612	0.602190293916	0.585878117883	0.603021319781	0.618391919682	0.626459832076	0.635034816556	0.587848082405	0.628209488753	0.559432877067	0.589082713745	0.594111712375	0.60705936769	0.623914411722	0.589132581154	0.592729489974	0.612599738596	0.658736585777	0.641782166011	0.561784554192	0.584379863214	0.613239277981	0.641091737598	0.621278297616
CS.390	0.658385581414	0.57015702913	0.610116962331	0.666602117711	0.665214088314	0.601408479458	0.672565321357	0.678471048035	0.687254258769	0.646954720436	0.619951598571	0.66472178472	0.652326138088	0.674322065468	0.625777316768	0.582515895386	0.584519548498	0.583429958278	0.607697773186	0.615673038106	0.531098437602	0.606372989171	0.584574247099	0.513241985148	0.626348458504	0.558874118992	0.531143589277	0.626634724326	0.634746794905	0.623326935001	0.528384055961	0.584119813534	0.585795870227	0.650920489478	0.636840500413	0.562766314111	0.537593227679	0.575827344923	0.574624149433	0.567639609512	0.587766081763	0.635673537529	0.623313359694	0.51836550048	0.617618533822	0.560387776971	0.471916737426	0.581621731429	0.589762532084	0.60379332986	0.499924027704	0.482673391972	0.493858406596	0.554991238351	0.531098443486	0.484251901936	0.577351491587	0.531410143949	0.528166467934	0.491042028508	0.654105793857	0.60020551383	0.633560693971	0.617102713921	0.58821807658	0.579388777851	0.653238102156	0.639709263641	0.630585705581	0.628971960832	0.589707185558	0.603311109082	0.583855778372	0.610668513817	0.635302289223	0.646720754476	0.64016984525	0.681364636109	0.657882004213	0.649181886928	0.659140001164	0.651256514279	0.684325735795	0.67829264057	0.642010000104	0.69501762747	0.61471625182	0.664565564196	0.686907681438	0.666621486039	0.693968799399	0.642802189463	0.657852786015	0.623198651052	0.621487272954	0.641341074245	0.694162523762	0.641499681144	0.636518004451	0.712144278871	0.637193580506	0.666327595007	0.5890362111	0.695542114137	0.574982949861	0.641973558859	0.64790354249	0.634211704662	0.617804607249	0.67495675057	0.550939027435	0.592509185035	0.56543189959	0.628812377204	0.657086998072	0.697360892946	0.609822430662	0.505892101834	0.555907938707	0.67382865807	0.509685830979	0.59951338493	0.65743836401	0.622430397561	0.627261568442	0.496747069938	0.603078884467	0.527908060292	0.576726406523	0.626140582357	0.583282371439	0.613470154889	0.615216997097	0.550157713108	0.669856623216	0.528664259645	0	0.586094967252	0.537496725438	0.651179599114	0.508799371168	0.586016348755	0.507430128286	0.544835740441	0.637714745243	0.653926575837	0.634108159478	0.604829488854	0.637903369223	0.644955033138	0.658736513171	0.603887292469	0.649475309799	0.619077528055	0.65014467208	0.623723114867	0.683059561665	0.653636475489	0.646541600588	0.63504765064	0.663209080164	0.684546334044	0.679455300404	0.644002236899	0.62958521097	0.668351036656	0.692062973103	0.654024239304
CS.393	0.675625273821	0.666128488592	0.605052566259	0.672463924333	0.677335043267	0.606200688848	0.673673828825	0.649032395829	0.707541771943	0.635789718036	0.62116460753	0.688645749424	0.671805190317	0.670021987503	0.644788319363	0.598234961949	0.643657748345	0.610416150786	0.601563918848	0.639633938457	0.613954036058	0.626837620264	0.601866758815	0.585760756164	0.656612951583	0.586949034115	0.603613107946	0.637485394754	0.63283197978	0.639809843782	0.607107783433	0.600852116359	0.653692030119	0.637071305668	0.643984076462	0.590982669237	0.597870307891	0.584231391469	0.605993989678	0.589209244262	0.638815256296	0.632000531467	0.693440955654	0.605864058451	0.584933261826	0.659386247596	0.590358402437	0.603208747792	0.630352041252	0.718272900734	0.614825467157	0.606937238439	0.589533356503	0.594771618846	0.574730713229	0.590869672415	0.612526790626	0.638590083775	0.602714629878	0.611972662166	0.629905920988	0.602906977599	0.651481468172	0.634993718307	0.638956040567	0.642659590794	0.651013038711	0.638092933384	0.609698385841	0.6095922658	0.622299285565	0.599113816294	0.642959246845	0.629345227963	0.666172676711	0.655866260451	0.658845292321	0.689574217025	0.665311750715	0.683136855959	0.639181171358	0.662036493928	0.703791712676	0.696352851606	0.688309085462	0.70508415507	0.647008504173	0.664078135618	0.695753308951	0.682616867082	0.665735852641	0.63260411317	0.647018954482	0.636149747502	0.632792957534	0.630444975014	0.666972010222	0.642304691409	0.662177265193	0.694226934844	0.6495080316	0.683954048233	0.622957350573	0.697264338233	0.604530751259	0.663722858044	0.656141056665	0.617866989307	0.591133891039	0.682779133175	0.613547156323	0.623168048441	0.600854470187	0.675416458269	0.693452599214	0.667718153517	0.656410823555	0.610690505634	0.621381056573	0.703252823171	0.623283933419	0.592406557503	0.649588998445	0.573969273332	0.674254415783	0.618702889499	0.642708333405	0.616145345727	0.602235976068	0.62998543697	0.623273344208	0.582852677132	0.60564063605	0.611257732434	0.727917241375	0.612935551451	0.586094967252	0	0.62393139329	0.670629596187	0.607039402009	0.618891016165	0.557964062247	0.589265220136	0.648951143432	0.675953862646	0.647720609602	0.644783515981	0.62624371415	0.665510896559	0.691145148926	0.644983677919	0.640457848632	0.683812710925	0.67906565733	0.636995438986	0.695821118949	0.655424233614	0.659291401059	0.654772671231	0.698343847843	0.693373982029	0.684250533682	0.659273847387	0.649434011206	0.667605608861	0.69768149973	0.689534608344
