CS.094	CS.005	CS.354	CS.243	CS.217	CS.296	L.022.M1	CS.297	CS.093	CS.104	CS.001	CS.257	CS.019	L.005.M1	CS.092	CS.360	CS.373	CS.335	CS.269	CS.050	CS.155	CS.161	CS.230	CS.301	CS.067	CS.066	CS.122	CS.229	CS.149	CS.287	CS.282	CS.375	CS.224	CS.203	CS.376	CS.378	CS.374	CS.136	CS.236	CS.232	CS.205	CS.380	CS.302	CS.125	CS.126	CS.181	CS.359	CS.166	CS.129	CS.323	CS.369	CS.386	CS.148	CS.372	CS.147	CS.183	CS.182	CS.385	CS.349	CS.389	T.CS.024	T.CS.025	T.CS.041	T.CS.082	T.CS.004	T.CS.067	T.CS.058	T.CS.003	T.CS.062	T.CS.007	T.CS.016	T.CS.069	T.CS.001	T.CS.034	T.CS.071	T.CS.178	T.CS.118	T.CS.129	T.CS.130	T.CS.139	T.CS.132	T.CS.131	T.CS.097	T.CS.122	T.CS.102	T.CS.112	T.CS.107	T.CS.167	T.CS.177	T.CS.098	CS.110	CS.082	CS.241	CS.356	CS.238	CS.237	CS.103	CS.085	CS.088	CS.242	L.024.M1	CS.015	CS.246	L.034.M1	CS.006	CS.113	CS.347.0	CS.304	CS.164	CS.330	CS.151	CS.150	CS.274	CS.346	CS.311	CS.228	CS.044	CS.207	CS.188	CS.078	CS.158	CS.112	CS.318	CS.285	CS.331	CS.343	CS.319	CS.322	CS.080	CS.227	CS.320	CS.223	CS.194	CS.163	CS.339	CS.145	CS.253	CS.390	CS.393	CS.326	CS.262	CS.270	CS.370	CS.255	T.CS.061	T.CS.049	T.CS.036	T.CS.026	T.CS.031	T.CS.055	TFS.021	T.CS.043	T.CS.008	TFS.020	T.CS.066	TFS.025	T.CS.064	TFS.027	TFS.022	T.CS.157	T.CS.158	T.CS.095	T.CS.109	T.CS.166	T.CS.151	T.CS.152	T.CS.141	T.CS.142
CS.194	0.721033248542	0.767361967557	0.717935496797	0.704945326044	0.768205798945	0.756470381823	0.787955389927	0.717063238287	0.772562014955	0.723154900087	0.783076124428	0.735340631457	0.727121730672	0.750748882668	0.779107459978	0.627864722259	0.610215200399	0.536601603393	0.678041686071	0.698337197879	0.686228126574	0.623561965979	0.651970641515	0.664791372623	0.603317825955	0.731443600398	0.759201872277	0.627232609867	0.649310907106	0.615083941546	0.567595599204	0.642576494741	0.576944841641	0.70976567526	0.601312390504	0.656431325666	0.605476935323	0.651941644713	0.734205337118	0.724333449168	0.507861384942	0.726303939213	0.608149620478	0.5570387202	0.671321621697	0.617682854665	0.61729896801	0.622756593941	0.654044773223	0.617992528519	0.619661288706	0.586770067515	0.592181980468	0.638146594418	0.552774161102	0.600507522217	0.656484715534	0.640803345225	0.642244432016	0.614428005382	0.679683934515	0.699869211492	0.707710123303	0.733155639085	0.656801310387	0.696717179466	0.703568371017	0.732771331252	0.73675851125	0.625674832702	0.681161579936	0.66191433637	0.586947409713	0.743757078803	0.701479361548	0.752599222215	0.652605304653	0.756049349963	0.722802099565	0.770808847531	0.768836243732	0.73091204741	0.778615982268	0.722881917317	0.761953774939	0.701526896635	0.749859813301	0.754406539984	0.751267181144	0.758012073184	0.616147706215	0.757139879461	0.766123621092	0.659842786682	0.706434294586	0.643350312405	0.735864072038	0.744270246016	0.751119527204	0.725459241991	0.750687496911	0.781585822764	0.705773632589	0.690952863652	0.717102830365	0.728516997436	0.608418026284	0.709806678836	0.702730454998	0.582839970869	0.688193856927	0.638914542458	0.535372620651	0.637706404339	0.710233659666	0.661154457572	0.706546404997	0.63182424946	0.639106254405	0.718638640578	0.639717867733	0.631716243646	0.553012384895	0.612019684917	0.647790493588	0.556203206227	0.600205987339	0.509208175665	0.67905429885	0.583473003168	0.59254941576	0.576798177436	0	0.6742532832	0.635948056905	0.676553186569	0.591673272793	0.627261568442	0.674254415783	0.594808437015	0.595115008702	0.574478584912	0.606785937606	0.620113945543	0.685472855757	0.583169377232	0.758341242283	0.586611329282	0.710888103487	0.70537379758	0.693900724822	0.714920661061	0.660401649865	0.755034167896	0.762896218668	0.662995191612	0.720997711514	0.721035906987	0.756043707711	0.740682570958	0.734104692567	0.770902106029	0.771462837454	0.723852458663	0.724835640685	0.725806056678	0.730110033616	0.72646567278
CS.163	0.64160218117	0.634336233368	0.61632334387	0.622553323219	0.60937100243	0.643872048195	0.670886936581	0.648190534431	0.616498200365	0.574708235268	0.641367432177	0.612099132449	0.583149953933	0.691526483151	0.613202367315	0.608711504116	0.575507208053	0.680090245241	0.630293654275	0.589195365445	0.644688986815	0.530422863571	0.558735428622	0.623291299641	0.631188251884	0.60676689714	0.591341350758	0.56857390516	0.571687475955	0.612073065106	0.606385493289	0.58861685022	0.666124364968	0.626909659225	0.580676253435	0.589537489956	0.605204452473	0.491538272483	0.585121529404	0.547164237833	0.638072943171	0.658308705623	0.627054541431	0.592245890882	0.609283521587	0.593108891978	0.615249091757	0.652778658026	0.606069803025	0.617996216531	0.613779496597	0.652283985477	0.637211105431	0.631208542831	0.592936268801	0.637174370625	0.608093214058	0.60093981914	0.618901195218	0.60396165764	0.598815533838	0.606509811167	0.622786838235	0.616807090702	0.62041723128	0.626866215153	0.629072503656	0.668198804069	0.642474027836	0.614039493913	0.60789138294	0.631982965763	0.650143834934	0.644955716987	0.650220569049	0.663233766284	0.631567383863	0.662711123048	0.654419149021	0.697413454103	0.687281388907	0.660599692763	0.677738759186	0.645845533049	0.689035974006	0.622209893908	0.670027473298	0.659162518357	0.678912750982	0.675816875644	0.576861425278	0.578019774242	0.669450132728	0.634176761987	0.612357363893	0.501388565908	0.576366962249	0.578925511198	0.636453501839	0.627869755957	0.675735066507	0.659721027129	0.60553678192	0.622196584407	0.57586426007	0.610059294465	0.589616749481	0.61778801344	0.537455243639	0.606779019947	0.606078952107	0.586143916558	0.61822577701	0.606816917448	0.583830535076	0.508346791492	0.580466942579	0.581871400076	0.614814646128	0.619375754874	0.534858155074	0.51199368733	0.586673331388	0.57024652525	0.608743059996	0.610102461515	0.620833078956	0.622273850099	0.545572698035	0.644692418588	0.602491796819	0.592087890306	0.6742532832	0	0.604720418006	0.604352741943	0.619140693268	0.615216997097	0.60564063605	0.597408348925	0.642899985722	0.6156300796	0.61024743796	0.614077230166	0.642068357918	0.632681178728	0.606772845108	0.673706623173	0.6389515394	0.643146703264	0.643239428597	0.645373246273	0.648652716245	0.671374367568	0.654860590603	0.621425295905	0.651434838716	0.651817127606	0.668343410475	0.644424120741	0.644745040373	0.691185821605	0.676664214554	0.637017047003	0.670444902124	0.620700257702	0.685638704445	0.6743076515
CS.339	0.615543505847	0.671220059251	0.630055469344	0.63361613293	0.654859046154	0.605963639777	0.695683468109	0.600039926215	0.678127376845	0.609383904107	0.701624469625	0.65881742703	0.621211009051	0.654273895355	0.694601478764	0.608120315388	0.586092966453	0.64385770321	0.624515500655	0.647436547792	0.648985784769	0.594537433481	0.583122993294	0.628224589735	0.659899702087	0.614395615093	0.639875965648	0.591267523188	0.579034070765	0.631872906312	0.593900450856	0.542272474317	0.68136143269	0.590743343481	0.573214717324	0.618560314429	0.616797209377	0.606997584566	0.681561047746	0.641959304141	0.611747500548	0.596395517932	0.596329134478	0.579454384232	0.584557029029	0.639570929532	0.63352645553	0.645173338367	0.633804182661	0.601163426993	0.665536812033	0.641546396582	0.657737083728	0.634737484518	0.574235411692	0.677269223189	0.623248874457	0.628379792188	0.624165048638	0.596993049552	0.626853024516	0.594121345273	0.626089506877	0.619023641198	0.557230414317	0.577566316923	0.613390262199	0.620047143782	0.620969110928	0.575421747695	0.587120342033	0.633049710025	0.654463937147	0.637413510772	0.618738384845	0.667683442552	0.624459529043	0.659936669125	0.644829940649	0.680323101242	0.703540280034	0.632107358925	0.65734970355	0.615684551416	0.665885177013	0.624835766997	0.628954050038	0.635807803541	0.66129839408	0.666502260273	0.633456739453	0.674147161026	0.669340640047	0.62507065114	0.619901212841	0.633239860505	0.651344907122	0.658266216946	0.616199413654	0.606018403559	0.63910587815	0.669586906949	0.594495462613	0.640749486119	0.58737300585	0.5995335249	0.624234711215	0.659229675311	0.69733702455	0.600063879399	0.586637118571	0.618304358219	0.558620871887	0.649170239219	0.615219112338	0.626262616624	0.580697723598	0.622483711386	0.579199931255	0.589785848289	0.630265458038	0.622435198478	0.581509906043	0.640636153659	0.646921810223	0.589956642984	0.58570991193	0.619968094912	0.585476516182	0.679948803934	0.606627621684	0.597086342622	0.635948056905	0.604720418006	0	0.60794158881	0.652194522167	0.625938877094	0.642327668099	0.591546140462	0.588757722225	0.606431228216	0.63147067388	0.614900910156	0.589276819816	0.57856436652	0.662464477157	0.641335207335	0.619385285858	0.64554760454	0.58999733683	0.599972086845	0.585270046827	0.637325668662	0.649925074879	0.548844010759	0.60647041443	0.6042171181	0.650346492687	0.606206368168	0.620994865027	0.678954661106	0.665162797346	0.623899003793	0.625469742271	0.604268388898	0.634958245425	0.614922549995
CS.145	0.625220480496	0.613431729508	0.636266092348	0.597832289089	0.60366987153	0.541797246809	0.628628794954	0.525358689343	0.6259311281	0.553479008705	0.61555273439	0.653776816168	0.526043946432	0.601397742644	0.617255196138	0.548318028873	0.552861708972	0.675124370317	0.716187644822	0.681676021712	0.534014716351	0.597210579822	0.631761150092	0.519012618095	0.712082033043	0.632787156762	0.613279713466	0.545425218823	0.52481194196	0.555058098912	0.583254806946	0.535919778381	0.701975262436	0.500501921695	0.563996941432	0.67103232461	0.571923866224	0.569221803178	0.684031876375	0.56438302526	0.608411231535	0.508882390126	0.671897441319	0.534400521629	0.445022937173	0.521634321104	0.645779927277	0.564693146165	0.556528435199	0.473894699235	0.656371528152	0.658435569875	0.613846724917	0.516577611455	0.558182633471	0.645193205634	0.476348358042	0.501059846312	0.48938233888	0.547306699602	0.49324228326	0.506379954189	0.509717081804	0.542203200787	0.508983997644	0.514923571283	0.531641982143	0.555972035878	0.542270561648	0.597695618559	0.505487226126	0.502535186102	0.645990964613	0.529130230734	0.52583774171	0.566637103923	0.517556859146	0.560319702596	0.514788522161	0.578044509195	0.586389416157	0.516302155462	0.606926099233	0.515219677449	0.597745321291	0.517326546541	0.509867953845	0.553270192904	0.582244066865	0.606975265552	0.638465857794	0.589003877836	0.597371569248	0.662001485026	0.581121009863	0.623332824913	0.608685037054	0.611952322351	0.671248405084	0.543021995091	0.602382098639	0.654334498453	0.533346514736	0.584615082765	0.570973184452	0.588827231553	0.62727902845	0.655342450237	0.723290432017	0.558217547418	0.540024116891	0.562838157604	0.571825309121	0.71344954697	0.558413889281	0.618967166076	0.562452706271	0.628313063408	0.569158804414	0.577909977641	0.639674330563	0.61240436264	0.543066765207	0.661549865491	0.517222746152	0.588608433354	0.517463999687	0.570393783839	0.583395887566	0.734188170356	0.525808887712	0.534301803758	0.676553186569	0.604352741943	0.60794158881	0	0.697381874302	0.544835740441	0.589265220136	0.54088868561	0.584352100085	0.550330459152	0.501652712478	0.506747368308	0.518606104172	0.582693189201	0.617836290581	0.671625677558	0.559212313283	0.573296149036	0.571122924865	0.571647315612	0.518681641392	0.549477238051	0.578418036916	0.512471412936	0.541107065776	0.515691632865	0.544238703353	0.598631427353	0.503938987528	0.598328153691	0.553619586805	0.516131348569	0.549935932416	0.541952170486	0.62079017831	0.595541216449
CS.253	0.751593280515	0.733276634689	0.709386524697	0.701077909428	0.722978383611	0.74383138195	0.759619425135	0.752649757137	0.742820708354	0.706087460489	0.739141813304	0.702532078021	0.732808055917	0.76676564922	0.721671558201	0.642222172921	0.643313473504	0.604353424719	0.624587140151	0.653729245422	0.704792570256	0.62567600862	0.630869334569	0.709346631479	0.595896771326	0.698300292207	0.706397568955	0.665105352025	0.607677069741	0.623385502006	0.642595171729	0.638312183684	0.648255909349	0.731569968358	0.606527081536	0.511180193812	0.608035662525	0.636080106271	0.684389533247	0.675007964409	0.605419171078	0.734456038434	0.615200676259	0.591854153281	0.673851172643	0.644884281628	0.567936156412	0.620087428749	0.645947991899	0.647450541808	0.577576525754	0.587154953572	0.621631902038	0.640802779645	0.572667181189	0.577001367933	0.664345000576	0.654321541616	0.653541813663	0.581222305507	0.695170440386	0.697505071052	0.71287558921	0.726570893728	0.687007663863	0.725372313124	0.697467044774	0.746388374382	0.726672651256	0.662001327469	0.671844179349	0.703012608758	0.626195420086	0.717859652172	0.736529145204	0.743091965728	0.67744177666	0.733292436435	0.725059180939	0.768562317267	0.762844158136	0.738424959549	0.761940394983	0.728293780161	0.749424145176	0.734789982415	0.768481789638	0.754459792322	0.741418767031	0.751990056824	0.638788591317	0.717024811544	0.757337232197	0.647670767627	0.70612276181	0.637639535593	0.672388148864	0.696800373553	0.719914271551	0.714693298374	0.738118176357	0.783233189302	0.699800134362	0.718086606411	0.704081200882	0.720468641745	0.635015422436	0.666601814883	0.662336028353	0.597018320862	0.702576916799	0.624362695448	0.600184267851	0.613700945104	0.69267718743	0.630078930466	0.694469137716	0.564972024189	0.648884455055	0.720059013488	0.646450184033	0.62407966209	0.622754627166	0.619259039213	0.664549521933	0.646886460816	0.654587884029	0.603788906862	0.661719270709	0.630788547695	0.632619696271	0.61939127263	0.591673272793	0.619140693268	0.652194522167	0.697381874302	0	0.651179599114	0.670629596187	0.58704215071	0.606320060003	0.593378714191	0.646147988905	0.628573617417	0.712886275864	0.660513452651	0.705963139587	0.624106288952	0.713504716237	0.734275239537	0.728578192309	0.728603206493	0.721114425489	0.739163250627	0.735826814854	0.700366158706	0.720674027413	0.746036929814	0.745667907668	0.721185223461	0.73742334217	0.757420797508	0.757516472421	0.738287653872	0.747898824276	0.70166843539	0.745053483786	0.744940471813
CS.390	0.676394105583	0.665214088314	0.663612534486	0.663551260461	0.681081317258	0.668885626766	0.687254258769	0.649343754868	0.687540312688	0.601408479458	0.645624008961	0.677606143492	0.632897313542	0.690025223791	0.663588797632	0.569163751206	0.571853814698	0.665273412343	0.670843128835	0.660263426438	0.582514896476	0.584574247099	0.626634724326	0.56367834601	0.66089407335	0.677730025784	0.671744021446	0.573207582134	0.517152387213	0.531098437602	0.51836550048	0.575827344923	0.623313359694	0.635673537529	0.537593227679	0.636840500413	0.584119813534	0.567639609512	0.650920489478	0.574624149433	0.585367315984	0.585795870227	0.635983287617	0.528384055961	0.556424365574	0.483986518414	0.60379332986	0.482673391972	0.577351491587	0.483431428835	0.589762532084	0.560387776971	0.499924027704	0.484251901936	0.531410143949	0.573072906784	0.491042028508	0.493858406596	0.471916737426	0.516118760385	0.603311109082	0.592206508964	0.628971960832	0.647442530249	0.579388777851	0.618690603503	0.630585705581	0.657666985982	0.642904623941	0.593853803494	0.589707185558	0.58821807658	0.658067237644	0.639709263641	0.617638940084	0.649181886928	0.56755389311	0.672662628661	0.646720754476	0.67829264057	0.684325735795	0.64016984525	0.690749888423	0.630659766632	0.69374388619	0.606369844924	0.651542525914	0.642010000104	0.664565564196	0.686998358889	0.5890362111	0.642802189463	0.666327595007	0.694162523762	0.636518004451	0.574982949861	0.623198651052	0.641499681144	0.712144278871	0.634865952467	0.695542114137	0.693968799399	0.621487272954	0.641341074245	0.637193580506	0.652068410901	0.609822430662	0.593116120394	0.697360892946	0.555907938707	0.58482739313	0.576840384171	0.556099652543	0.657086998072	0.634211704662	0.617804607249	0.616222038194	0.592509185035	0.607346078825	0.635924320873	0.59951338493	0.613470154889	0.509685830979	0.603078884467	0.550862032512	0.527908060292	0.514732057252	0.550157713108	0.583282371439	0.669856623216	0.496747069938	0.505052118646	0.627261568442	0.615216997097	0.625938877094	0.544835740441	0.651179599114	0	0.586094967252	0.537496725438	0.586016348755	0.508799371168	0.507430128286	0.528664259645	0.604829488854	0.619077528055	0.646541600588	0.658736513171	0.623723114867	0.628607604692	0.644955033138	0.637714745243	0.637903369223	0.65014467208	0.683059561665	0.603887292469	0.634108159478	0.653636475489	0.653926575837	0.668351036656	0.644002236899	0.692062973103	0.663209080164	0.62958521097	0.654024239304	0.63504765064	0.679455300404	0.684546334044
CS.393	0.655252835271	0.677335043267	0.618719868104	0.630045465375	0.664872520576	0.662499677341	0.707541771943	0.660815760224	0.664407564803	0.606200688848	0.670982744894	0.641780678641	0.651328826263	0.706757760937	0.668899684752	0.612016196268	0.626816240986	0.706052520805	0.703220469701	0.642398616777	0.65092126126	0.601866758815	0.637485394754	0.644409276581	0.68837070744	0.656769087254	0.651857808892	0.597893836993	0.566143551142	0.613954036058	0.605864058451	0.584231391469	0.693440955654	0.632000531467	0.597870307891	0.643984076462	0.600852116359	0.589209244262	0.637071305668	0.605993989678	0.667782941991	0.653692030119	0.683245408337	0.607107783433	0.596498929366	0.593418712635	0.718272900734	0.606937238439	0.612526790626	0.59416325946	0.630352041252	0.659386247596	0.614825467157	0.590869672415	0.638590083775	0.630856458135	0.611972662166	0.589533356503	0.590358402437	0.638966246268	0.599113816294	0.633395141984	0.6095922658	0.645020882231	0.642659590794	0.642782973622	0.609698385841	0.680555614292	0.642819941926	0.663065255708	0.622299285565	0.638956040567	0.649165212695	0.638092933384	0.653086147451	0.683136855959	0.668216347143	0.683886805113	0.655866260451	0.696352851606	0.703791712676	0.658845292321	0.701532425117	0.667551617808	0.701212399306	0.63315735423	0.677615359539	0.688309085462	0.664078135618	0.683286588983	0.622957350573	0.63260411317	0.683954048233	0.666972010222	0.662177265193	0.604530751259	0.636149747502	0.642304691409	0.694226934844	0.637258569416	0.697264338233	0.665735852641	0.632792957534	0.630444975014	0.6495080316	0.650452147231	0.656410823555	0.602970129315	0.667718153517	0.621381056573	0.604883012307	0.614619715223	0.666535342283	0.693452599214	0.617866989307	0.591133891039	0.627021589054	0.623168048441	0.64335403881	0.645211654442	0.592406557503	0.582852677132	0.623283933419	0.642708333405	0.619227727133	0.616145345727	0.628970403798	0.611257732434	0.623273344208	0.727917241375	0.618702889499	0.599533905986	0.674254415783	0.60564063605	0.642327668099	0.589265220136	0.670629596187	0.586094967252	0	0.62393139329	0.618891016165	0.607039402009	0.557964062247	0.612935551451	0.644783515981	0.683812710925	0.659291401059	0.691145148926	0.636995438986	0.658635041913	0.665510896559	0.648951143432	0.62624371415	0.67906565733	0.695821118949	0.644983677919	0.647720609602	0.655424233614	0.675953862646	0.667605608861	0.659273847387	0.69768149973	0.698343847843	0.649434011206	0.689534608344	0.654772671231	0.684250533682	0.693373982029
CS.326	0.665707245144	0.628851702392	0.642005181373	0.610180199035	0.645988968932	0.639898739843	0.626651667938	0.619020629874	0.642800186071	0.61116830764	0.625906094122	0.638374842827	0.63348189029	0.65134385365	0.62054539779	0.566122498485	0.51871211496	0.618697500839	0.639264440974	0.632590366536	0.57991669174	0.56684841204	0.583472589237	0.556638041065	0.649508727202	0.648109979744	0.629479838064	0.581671170548	0.523344616792	0.53907573131	0.521720031764	0.563484075258	0.648461528025	0.610862283881	0.52270433209	0.609051332234	0.549970112145	0.566630269217	0.652217949218	0.58463791583	0.577714192053	0.589187695188	0.624573274502	0.479541553959	0.538313315108	0.5396925943	0.573624785381	0.568247029743	0.57859774893	0.518722478041	0.612995178475	0.589024764891	0.561421973193	0.530436678053	0.48010724909	0.607485272742	0.486753281391	0.534810250252	0.52869293421	0.525907542085	0.586027011745	0.568501907148	0.601445723925	0.610761827194	0.545666900246	0.603472377268	0.5771832583	0.632753668602	0.613810629114	0.578069687892	0.569583557761	0.577484917644	0.604146349305	0.604819918955	0.605515368018	0.596963645323	0.517176360101	0.61479611185	0.585308252467	0.633569756902	0.628019156936	0.595398975085	0.643361858538	0.573009343898	0.634360992794	0.584166286616	0.617512181451	0.591732756903	0.587010245982	0.640453958689	0.601064236801	0.599255980622	0.640337280107	0.63491332127	0.605491695233	0.574383479182	0.621294835773	0.598530393905	0.703722089967	0.585635849398	0.643682061699	0.676085431178	0.568298148746	0.618437879727	0.593215143529	0.648866525197	0.596024781644	0.640549614154	0.700705480468	0.481746397596	0.58595393294	0.523001884492	0.553870506307	0.648985593172	0.620167886751	0.601868743992	0.600936830069	0.542360781374	0.598378007639	0.63914459179	0.603560906424	0.586351962662	0.515482305307	0.607316470173	0.522783528493	0.518167876262	0.508426523812	0.543620907814	0.560590619421	0.657113271439	0.507568186627	0.525837171687	0.594808437015	0.597408348925	0.591546140462	0.54088868561	0.58704215071	0.537496725438	0.62393139329	0	0.531909380129	0.522160041021	0.541353287741	0.502371767686	0.611161039847	0.555294795507	0.610550265034	0.60980387723	0.59858144549	0.606447148412	0.624472807285	0.617076610448	0.611913373117	0.612198171094	0.621682679913	0.575507523681	0.602737177607	0.622955306943	0.609479123443	0.619913670582	0.583635327303	0.647041595228	0.607421907826	0.580385327218	0.621406292833	0.587957796221	0.655518198768	0.642031682598
CS.262	0.659390828302	0.694341472258	0.609742909627	0.648091608909	0.676666231699	0.680865386512	0.702838630589	0.644115332882	0.709393396917	0.639063534905	0.688906979566	0.659313680397	0.651505965019	0.691202929228	0.688170547681	0.551791702988	0.566928523676	0.594813515394	0.649965237334	0.63783994874	0.588427899319	0.587764327489	0.627942181228	0.589695902504	0.60788919154	0.64317253134	0.68455850874	0.583820300931	0.550899736978	0.550281885774	0.601867235635	0.578950686924	0.653320271412	0.642061675658	0.53222310164	0.619752591543	0.577648468128	0.620695945012	0.6799206684	0.659888418954	0.604831565215	0.604927633085	0.594616940778	0.556041014662	0.589224053919	0.574790836638	0.622523563623	0.575393524827	0.577421908054	0.560841243221	0.619425265067	0.580239494061	0.5873290645	0.546074047157	0.529489176708	0.602697243166	0.56107538419	0.584326476583	0.545079640115	0.559272475109	0.598635133297	0.636819592704	0.607674800106	0.664813087427	0.587722390431	0.630942140199	0.616791226245	0.667623727169	0.638093510255	0.572718892391	0.591320417469	0.620035842612	0.558742634275	0.620663437788	0.656674788247	0.67793421371	0.531737627732	0.663294588664	0.640358682393	0.697329497726	0.683299155097	0.648336549755	0.684857860653	0.637565349899	0.68938350948	0.621126499316	0.672654474254	0.660413464342	0.668515638024	0.70198952635	0.609316595716	0.681309660086	0.685063361321	0.640125757059	0.634962048139	0.611776108669	0.643324471082	0.649592292965	0.663737346553	0.631223592371	0.672956044664	0.691130364381	0.652900958932	0.605977529293	0.638897890515	0.613566295406	0.584198238512	0.674282634729	0.691415520121	0.555022380632	0.643263276577	0.573167278545	0.558216715269	0.654647246482	0.616383373422	0.619513077597	0.608200579645	0.601663260205	0.625492896246	0.652348548192	0.608478977153	0.586887075976	0.551869300722	0.62695312311	0.585446970152	0.567538885048	0.528655149612	0.548990385926	0.597690966429	0.673936170994	0.548219669387	0.573838657912	0.595115008702	0.642899985722	0.588757722225	0.584352100085	0.606320060003	0.586016348755	0.618891016165	0.531909380129	0	0.523215796001	0.518613504694	0.545677399602	0.616155660893	0.536246229496	0.65024813326	0.578642406849	0.613061705	0.631067850687	0.616000916851	0.654499597209	0.588559134711	0.66794957043	0.671876155965	0.586191055603	0.587820889201	0.62482686689	0.675721305106	0.651565022191	0.665410756331	0.695125308638	0.689574207882	0.654778809899	0.64319152908	0.641350564936	0.64425151287	0.650834516842
CS.270	0.695670079916	0.679187551212	0.649356400935	0.643606974715	0.658490977465	0.666896359237	0.687938807284	0.646713810949	0.690691511727	0.634022430258	0.666546232366	0.673156712256	0.65177387175	0.686525249642	0.675354019264	0.566625638002	0.550826682552	0.594977545306	0.686076737792	0.648617337565	0.610357510416	0.586449599411	0.620380168804	0.583953888648	0.639348135413	0.686396989137	0.664115085517	0.54956911872	0.538900905771	0.501055298089	0.536506763429	0.576474639288	0.649328334164	0.635867422229	0.515464649221	0.621300259198	0.567088970053	0.543567752205	0.662389345033	0.584449945761	0.573930889421	0.619631955826	0.617984222298	0.511365003599	0.560792903505	0.505277095534	0.613555999765	0.503320525275	0.572067232604	0.482655681273	0.516691492543	0.593806806199	0.489362909456	0.46856897816	0.513433041631	0.560974164664	0.501994129154	0.50530254807	0.49744317128	0.526114038089	0.588581471467	0.628089288341	0.629527488072	0.666369453628	0.598125047752	0.63340800041	0.612747497535	0.676810794014	0.628361149488	0.608989313809	0.570778712588	0.589815495462	0.583214244023	0.649162835158	0.632031669773	0.657686615301	0.559888262316	0.633943055075	0.633485299535	0.682900566304	0.669713185308	0.646936317759	0.691423632962	0.623328087355	0.679611320334	0.619302720749	0.66711757746	0.643991806467	0.660729363173	0.685909369206	0.57454396662	0.646997153476	0.687674781183	0.643846156697	0.654969873276	0.595088410159	0.621316151941	0.651799279715	0.705484795714	0.627281284092	0.678309560261	0.700064417087	0.613192703207	0.622197107163	0.645345648825	0.654485385338	0.594032149857	0.627791176559	0.701512077555	0.530740470137	0.596948448335	0.545406233761	0.555130978312	0.689507276963	0.634656531471	0.626783469765	0.645624573351	0.589880964242	0.608457278895	0.66540947805	0.627587588694	0.555134733644	0.501878701101	0.612694577876	0.538010823742	0.547649847926	0.519682672025	0.497355021019	0.586297464869	0.653098869226	0.513405224731	0.510541809768	0.574478584912	0.6156300796	0.606431228216	0.550330459152	0.593378714191	0.508799371168	0.607039402009	0.522160041021	0.523215796001	0	0.493698903269	0.493647234418	0.620277350851	0.573332695523	0.655299746234	0.599227304896	0.638809786035	0.634411280554	0.652306398364	0.663472552792	0.639944136798	0.643293957462	0.662726486635	0.607890844942	0.622023946593	0.665987286731	0.646008593012	0.646811533399	0.637635086779	0.68836700017	0.674272232285	0.629260332373	0.649084418486	0.636227265831	0.665778898891	0.670839443315
CS.370	0.685389182679	0.676309148797	0.671229081184	0.633758092661	0.675659507073	0.655965044676	0.68751633618	0.631978529724	0.68096369645	0.610444092809	0.645448800794	0.673956583745	0.616667846911	0.686355730364	0.672338435479	0.503356439585	0.545832233906	0.628489623547	0.678472549439	0.674217976485	0.562486347325	0.594636832083	0.619456115674	0.540330815867	0.652719563008	0.670405739083	0.667251349714	0.537794838495	0.515839654903	0.503742917486	0.560833385565	0.581225320959	0.683566171127	0.599433745443	0.529042644829	0.650667515088	0.571147483263	0.575824701674	0.640230550474	0.588393752175	0.598910777087	0.573639616994	0.659840410044	0.524145759981	0.556825053337	0.511390288569	0.649866197059	0.495039186838	0.578287942615	0.455206122149	0.584384029472	0.609374961235	0.560477099752	0.444749209866	0.526378668899	0.55134318734	0.494701424197	0.471719041576	0.462065228699	0.531843922003	0.551656418166	0.597135169892	0.604115136015	0.647178924158	0.589054508728	0.63772380446	0.577084965122	0.662858266199	0.625669450579	0.61872066076	0.544875410117	0.579398717244	0.609410832663	0.626822674873	0.612218038394	0.651435103812	0.556131549449	0.644825035038	0.618536055513	0.673602806677	0.669242696129	0.617665830966	0.680890709687	0.609240771475	0.698776293319	0.6250422378	0.656934032579	0.659753747013	0.639234943269	0.677568067142	0.592473629447	0.638099024751	0.666687539057	0.698375536751	0.629291108522	0.6000950804	0.621695152053	0.633364240572	0.708183046051	0.627107237304	0.696365267385	0.702565673797	0.604537418956	0.613091046789	0.651894851705	0.637553242104	0.62252753836	0.651243060159	0.704167472488	0.529711223267	0.564163863213	0.579180553172	0.600102411061	0.680249954023	0.62659143653	0.585871435844	0.619491564417	0.61184280091	0.620818358723	0.662310235431	0.616645880683	0.587142391692	0.520182541581	0.622417481433	0.521688093913	0.55646808384	0.497239731906	0.504125084644	0.586020947658	0.690864876142	0.517170356655	0.520053089826	0.606785937606	0.61024743796	0.63147067388	0.501652712478	0.646147988905	0.507430128286	0.557964062247	0.541353287741	0.518613504694	0.493698903269	0	0.525760741523	0.57468917216	0.58370981728	0.653671846735	0.632873339971	0.620801849096	0.621808353966	0.638333007736	0.643365633198	0.606605779884	0.656178865753	0.663949004982	0.601961893092	0.596275387625	0.616780129308	0.639380668118	0.679900705502	0.635704098793	0.691785688316	0.672523049694	0.618765844233	0.653993727132	0.639212015652	0.676293500383	0.681645088207
