CS.199	L.012.M1	CS.091	CS.295	L.004.M1	CS.243	CS.263	CS.106	CS.007	CS.174	CS.314	CS.280	CS.084	CS.260	CS.143	CS.117	CS.122	CS.050	CS.382	CS.137	CS.327	CS.153	CS.377	CS.171	CS.360	CS.040	CS.127	CS.149	CS.186	CS.287	CS.203	CS.224	CS.375	CS.374	CS.380	CS.376	CS.041	CS.213	CS.292	CS.378	CS.282	CS.136	CS.302	CS.126	CS.205	CS.256	CS.147	CS.166	CS.389	CS.148	CS.181	CS.177	CS.385	CS.386	CS.268	CS.183	CS.214	CS.348	CS.349	CS.129	T.CS.042	TFS.023	TFS.024	T.CS.016	T.CS.059	T.CS.023	T.CS.079	T.CS.029	T.CS.022	T.CS.014	T.CS.004	T.CS.028	T.CS.071	T.CS.034	T.CS.082	T.CS.121	T.CS.111	T.CS.105	T.CS.134	T.CS.097	T.CS.167	T.CS.118	T.CS.131	T.CS.119	T.CS.092	T.CS.177	T.CS.107	T.CS.147	T.CS.117	T.CS.120	CS.087	CS.088	L.034.M1	CS.110	L.024.M1	CS.103	CS.082	CS.242	CS.356	CS.238	CS.085	CS.237	CS.246	CS.241	CS.015	CS.164	CS.151	CS.311	CS.188	CS.387	CS.338	CS.165	CS.233	CS.187	CS.150	CS.330	CS.345.0	CS.207	CS.113	CS.078	CS.361	CS.152	CS.080	CS.321	CS.194	CS.319	CS.331	CS.227	CS.322	CS.318	CS.320	CS.223	CS.285	CS.158	CS.339	CS.270	CS.253	CS.255	CS.393	CS.390	CS.370	CS.326	CS.262	CS.145	T.CS.061	T.CS.026	T.CS.008	TFS.020	TFS.021	T.CS.045	TFS.025	T.CS.064	T.CS.036	T.CS.049	T.CS.066	T.CS.031	T.CS.043	T.CS.055	TFS.027	T.CS.095	T.CS.157	T.CS.109	T.CS.158	T.CS.152	T.CS.151	T.CS.142	T.CS.141	T.CS.166
T.CS.008	0.615133753466	0.587063332828	0.660878115565	0.556617033089	0.577847075612	0.613645284648	0.618058929726	0.657126561334	0.571738839604	0.566044453233	0.573905113431	0.610284068336	0.663916724868	0.567658933388	0.624466484115	0.606148309792	0.640398573561	0.684138484164	0.457394974048	0.53298585658	0.611577381655	0.634113817102	0.668382186281	0.627436702622	0.571870553168	0.633388696321	0.535322273716	0.618311176437	0.684348207127	0.624255490034	0.519069414935	0.706861373072	0.555931211427	0.633315165068	0.520021987083	0.586382744478	0.621965249892	0.616141728541	0.639712222671	0.673698410203	0.618494833656	0.638813943981	0.629721980459	0.502327013271	0.616164894054	0.633149846571	0.611061162198	0.662376054352	0.615993218	0.662403028019	0.624634697919	0.641682690538	0.635897919645	0.681121822273	0.703427143586	0.682380641943	0.605154199497	0.626563127267	0.61894296031	0.628791100215	0.569178122641	0.511810114011	0.512912838687	0.521618561223	0.669951126791	0.656536664324	0.584447366507	0.628837587028	0.561046696527	0.585171491567	0.466669194617	0.523915538832	0.515726587124	0.522222029864	0.537333749146	0.610623919716	0.523676017097	0.72271878048	0.527460017165	0.605675946905	0.577473668368	0.551956104165	0.583563277007	0.696513402304	0.646598025029	0.614399724309	0.564041617645	0.617210771625	0.589451455997	0.539427430218	0.586397399489	0.629072774347	0.602537233708	0.655788323394	0.623676439547	0.667777160254	0.668973373483	0.556625627708	0.608599584705	0.623667637277	0.653183868373	0.6634110998	0.596728206638	0.615823950269	0.626166089067	0.728721889969	0.611347264875	0.575582747482	0.539258740449	0.517868929461	0.637291910834	0.598587292927	0.688293132027	0.591243741074	0.622677463468	0.598041156493	0.720349533337	0.67093504748	0.55024890226	0.553108297283	0.588927935609	0.556414743742	0.617465446267	0.527084715009	0.660401649865	0.588520786444	0.615342888606	0.719257921355	0.605889892652	0.57362861023	0.579544641808	0.615982441647	0.669575625351	0.652846363288	0.585270046827	0.639944136798	0.721114425489	0.618391919682	0.62624371415	0.637903369223	0.606605779884	0.611913373117	0.588559134711	0.518681641392	0.479963322137	0.65888888191	0	0.574171987206	0.523350488419	0.491788629682	0.454670694065	0.53654956369	0.650079545319	0.558495568702	0.623498225619	0.526031821167	0.50399028044	0.568668507967	0.467666288808	0.622091729066	0.579488126743	0.624630023837	0.553872057552	0.542430479985	0.537256172307	0.542789806099	0.553242446272	0.550368494428
TFS.020	0.607582137595	0.506931719812	0.677055872543	0.58423764439	0.432330625229	0.56137414708	0.535101807945	0.581948186419	0.513313530423	0.41584430248	0.564804727884	0.471674188621	0.546366769113	0.618957307215	0.583994077303	0.588319898232	0.551224600949	0.692488542909	0.546451180398	0.464539897134	0.575881002657	0.591271062078	0.656861851507	0.612112281405	0.625405467647	0.586151875327	0.542871283288	0.635410821138	0.555830311151	0.62744860783	0.527809134163	0.782569612627	0.632105757091	0.674922919026	0.470749128977	0.656359874919	0.67321024191	0.70132164546	0.615570581119	0.710897239102	0.682695512526	0.630634935643	0.733435376521	0.497566094858	0.702385164949	0.677241951296	0.661100795084	0.686029506051	0.642022669224	0.695571744235	0.629592903697	0.693980787372	0.646138223829	0.72319263122	0.691096289738	0.750746378109	0.647484880053	0.591108156731	0.621781402892	0.623313961124	0.437284656941	0.498894105811	0.49151715034	0.537288855647	0.611210416158	0.75849823036	0.68500543845	0.620436660687	0.583558153311	0.514270566761	0.522368488609	0.517320322217	0.474205985137	0.492828084465	0.52047596169	0.530808990293	0.489027928532	0.560267994699	0.502399020961	0.47766428663	0.455944856787	0.52654139555	0.461249854223	0.540189363246	0.526891743106	0.483925945297	0.430025926731	0.437381928213	0.494203474592	0.515870164957	0.600005792573	0.667426644291	0.578491081727	0.659780862073	0.533403389789	0.577635503233	0.547699927084	0.455778164017	0.700110714001	0.579440809204	0.540947287512	0.673734335541	0.520252752092	0.514405642519	0.577335854457	0.757193042967	0.597633249651	0.60419060092	0.633549747804	0.587228971139	0.64251743512	0.694977443791	0.616946872219	0.634764518532	0.57381735241	0.651387133511	0.780183855423	0.68300370985	0.566152253504	0.564465512138	0.680634264993	0.479029824669	0.60103514135	0.528566711777	0.755034167896	0.660730739271	0.559063522306	0.795947911076	0.688299030707	0.647791115028	0.592053121006	0.654710029784	0.741005758748	0.666715178821	0.637325668662	0.643293957462	0.739163250627	0.589082713745	0.67906565733	0.65014467208	0.656178865753	0.612198171094	0.66794957043	0.549477238051	0.570924709338	0.714417066824	0.574171987206	0	0.536444063694	0.527562667401	0.525367910963	0.488822586131	0.53963750468	0.636852143747	0.459314336318	0.516351413873	0.474549005291	0.506998100085	0.481077483546	0.463877810056	0.526164805367	0.430957788665	0.443206102396	0.462158866391	0.473433762902	0.520541007402	0.535907941756	0.45872513711
TFS.021	0.582017489309	0.565796978908	0.659618910879	0.597506002751	0.539449371013	0.571604566549	0.584623370277	0.619318651905	0.557862880099	0.546608175414	0.566145110109	0.606599416376	0.630612281233	0.617085916196	0.616572747009	0.57957447183	0.593727582639	0.652693199563	0.543554803216	0.56868886153	0.559949230571	0.637677286434	0.683583584075	0.64175026629	0.605784134259	0.625628831911	0.564016507088	0.630845677238	0.638646632202	0.634317602656	0.569814842061	0.710830730395	0.586613239642	0.647068128834	0.525814281081	0.639571602516	0.657365024192	0.67209769417	0.622258125817	0.674798769864	0.664764188388	0.628779967913	0.692870740742	0.538269243182	0.66810667145	0.646896926423	0.63804320367	0.685684259796	0.646210659465	0.663664272034	0.646677755827	0.640530591739	0.659272852987	0.682626476499	0.670096991273	0.71404396268	0.6450430131	0.668515052003	0.629209896771	0.604840952745	0.583964058792	0.499901884331	0.496689793468	0.570319408101	0.654713317181	0.709281822308	0.626924680443	0.626293576695	0.581337461632	0.586651678064	0.538029901257	0.577774107044	0.582464829101	0.555902620554	0.531266612666	0.634969306213	0.508983781731	0.679407169472	0.54054567521	0.597976733219	0.539630919611	0.578446150165	0.591892200877	0.665735591552	0.650738190571	0.591941491116	0.573314180527	0.572720878294	0.564289895639	0.562538167864	0.588988252063	0.618901395983	0.585203313419	0.642927976871	0.551842161376	0.620537397732	0.642774320823	0.560029098068	0.669518070595	0.570670732853	0.620469147317	0.652286277993	0.603161319984	0.573700058716	0.607929297532	0.704952313572	0.645080651367	0.592967671576	0.604161174465	0.571086446865	0.658085175824	0.646443070103	0.62860542221	0.617294281814	0.610868352358	0.647624625244	0.727231861298	0.657420561508	0.534799345717	0.526021631071	0.653730716139	0.560366229605	0.578308568073	0.551597710867	0.693900724822	0.649833622544	0.627644133267	0.740032012215	0.63651389832	0.624289440803	0.595147468323	0.633164273089	0.704361107315	0.653124288875	0.58999733683	0.652306398364	0.728578192309	0.626459832076	0.665510896559	0.644955033138	0.638333007736	0.624472807285	0.616000916851	0.571122924865	0.566917047581	0.664079157922	0.523350488419	0.536444063694	0	0.530546253247	0.513042562367	0.518889233144	0.617280144204	0.607358267221	0.560402069898	0.51038546795	0.535801616421	0.551497497201	0.470776013315	0.574899126941	0.553108082293	0.569485318459	0.553188032039	0.531700911986	0.536583123787	0.533624393738	0.545501850133	0.560237008654
T.CS.045	0.606257587353	0.569333674914	0.661896879901	0.603416155172	0.53967537085	0.602442324735	0.569955631176	0.607126794352	0.566168931349	0.530558024718	0.559869049636	0.585903193743	0.615272875695	0.596806180569	0.613656019243	0.572646431728	0.590150318517	0.653438091456	0.522350461268	0.54227623284	0.58085615823	0.601972865968	0.662256811033	0.578542730041	0.588776717635	0.600981683501	0.568693802198	0.620934770758	0.639663834866	0.64007057745	0.552975149766	0.723628770729	0.579586365911	0.658964308933	0.527805159494	0.622699913812	0.627237881936	0.652363083948	0.622213421468	0.675698106272	0.659324965824	0.617517460764	0.66393059478	0.528391171788	0.675327529858	0.665031946951	0.642726328599	0.672566931398	0.634594295042	0.677226540985	0.62920382979	0.66002674299	0.660665430647	0.697638385481	0.686051902677	0.72884181732	0.633753515654	0.646781364915	0.63933938517	0.609005267942	0.551790689164	0.494210437321	0.543116243181	0.530204707875	0.631085977793	0.672134954501	0.630708483235	0.59506401569	0.581136035193	0.556538837718	0.504189394744	0.514049210741	0.519337383203	0.511549809922	0.500630385573	0.60204470783	0.502463375057	0.669654008642	0.509834607189	0.559455165379	0.537449646807	0.5407555043	0.565470014484	0.650465151888	0.638740184697	0.580571178331	0.550887523015	0.576829712124	0.556992886579	0.556341469848	0.564476477151	0.634032302203	0.605748826492	0.648194193786	0.590096950315	0.612950877528	0.592726757251	0.556179809266	0.639529480306	0.592182073087	0.607916797217	0.654821988214	0.580143863211	0.568987827177	0.622251331884	0.706787067814	0.623945617911	0.571364904174	0.572687308184	0.564546444959	0.646676235183	0.603412784471	0.636222810096	0.618898733867	0.614368111611	0.639667653546	0.723809558304	0.657919007152	0.532027247974	0.564595700585	0.619554983742	0.557776805546	0.584113882366	0.503914820867	0.717990278314	0.642151927807	0.619222129315	0.747506257854	0.674875276261	0.627780368333	0.578294330962	0.632966634739	0.703565293126	0.631532253683	0.59805162123	0.656212435962	0.715527306933	0.628209488753	0.640457848632	0.649475309799	0.654520642043	0.637895858423	0.634011779959	0.554455686154	0.557472082781	0.66660955461	0.491788629682	0.527562667401	0.530546253247	0	0.497511212719	0.506592371271	0.605727564717	0.601871260251	0.568456149502	0.521954537261	0.50053887827	0.547163829627	0.501262038166	0.57684668707	0.555641166543	0.569008446912	0.544256533091	0.509676036626	0.530484093854	0.543052857707	0.536980789705	0.517571267286
TFS.025	0.590359767158	0.575377789008	0.638798046486	0.548710254667	0.543015182772	0.609021213907	0.593546191651	0.634869343718	0.553650773511	0.534745748019	0.573794902691	0.580632245661	0.651937793673	0.572974953956	0.606461903207	0.565996969645	0.616912921171	0.666425968604	0.460753407996	0.498430919624	0.581670884041	0.609334016221	0.642081861583	0.617557191188	0.581334681934	0.626229709213	0.523866019324	0.597205070459	0.660561763749	0.617199691459	0.516866928229	0.693021069317	0.540867179242	0.619007387332	0.5034390939	0.577024847723	0.637743221315	0.610384029333	0.624370189504	0.667279417054	0.599138523088	0.597726893226	0.611965814648	0.491136714605	0.59678274544	0.624817603437	0.597372959226	0.656090446741	0.590339447444	0.646424448262	0.617287708626	0.618708757914	0.614271084668	0.654504591198	0.675169000696	0.679701515668	0.578383041491	0.629254526841	0.607314887068	0.626768893423	0.544729495137	0.432992547709	0.467489759043	0.518008288906	0.66226231691	0.689649990444	0.584386040186	0.608858165582	0.55650485975	0.574836271267	0.44846736319	0.492186050634	0.500355493199	0.533430470742	0.506021139294	0.565052444079	0.523402086268	0.699564763153	0.538711519073	0.575006741523	0.526496506922	0.519283121733	0.536130323084	0.674379498489	0.629282942718	0.591515157723	0.53308960691	0.596314040043	0.554467994202	0.538901260619	0.569251418782	0.630055527887	0.597618775063	0.637170565631	0.57797694647	0.634251441628	0.627264421198	0.536808196657	0.61993166964	0.590208893079	0.628733303186	0.629017742408	0.553236152566	0.611786849934	0.637651425139	0.724245343881	0.601075698549	0.56652294613	0.524585755929	0.500883990915	0.630941575801	0.581175615942	0.662469748611	0.571558095162	0.588535522228	0.583169539465	0.699174547202	0.632844325902	0.534508191978	0.52680953137	0.596137458964	0.518814309715	0.589126862321	0.517758871037	0.662995191612	0.55980447671	0.60485006612	0.706371161282	0.599897893052	0.548065343738	0.556113671034	0.595321861866	0.657264503277	0.63796456751	0.548844010759	0.607890844942	0.700366158706	0.587848082405	0.644983677919	0.603887292469	0.601961893092	0.575507523681	0.586191055603	0.512471412936	0.482803709993	0.65752514748	0.454670694065	0.525367910963	0.513042562367	0.497511212719	0	0.536160057678	0.644883964205	0.54661125505	0.57684662946	0.534063305001	0.517230463396	0.559765698775	0.447521553403	0.599279238972	0.560066618125	0.569683482555	0.516349887768	0.514094949441	0.51601851392	0.522965511206	0.539886100883	0.512312817535
T.CS.064	0.596110377598	0.546158062523	0.651786832661	0.560075618781	0.493078816807	0.555467503602	0.525840124885	0.591499807316	0.500098085443	0.484621522746	0.54807771045	0.526575327799	0.590242180563	0.604543651466	0.565169085275	0.562945375373	0.533240493061	0.663362957418	0.494117908203	0.502837697047	0.564272054449	0.573034802831	0.65025876151	0.593179623805	0.587027063267	0.571659749917	0.534683902912	0.604423899161	0.565682261184	0.608256684119	0.510195632578	0.757265160945	0.586632471504	0.65050833589	0.474730195394	0.626604949418	0.646518130396	0.666169636617	0.579026663304	0.684054719092	0.6745029621	0.621150988828	0.710780234667	0.485245070097	0.672956164083	0.617945564273	0.624333817932	0.645780739077	0.631068710284	0.657745506629	0.604091374301	0.64740533283	0.621284545961	0.679024578074	0.636645483577	0.712128218034	0.619188434605	0.589441235189	0.570716132052	0.559493267795	0.502414927455	0.513591387381	0.522964086021	0.506794226533	0.59429176747	0.715273535665	0.644927199837	0.600731788896	0.526209564555	0.551250374493	0.515298456565	0.499433026971	0.503344799833	0.502182878917	0.501921669676	0.553560225223	0.471523458492	0.618567397511	0.507004634211	0.519453837299	0.483613199875	0.501735693036	0.507305360325	0.598921670872	0.596718259941	0.515146639357	0.505666332783	0.494709415116	0.513586945048	0.49333636114	0.583847949749	0.629697918661	0.543804955129	0.626058505009	0.533161529471	0.567158082246	0.572201817346	0.485174957541	0.692306259424	0.52876359269	0.546768739646	0.637614381613	0.518941265971	0.509025895558	0.586652844209	0.71368269328	0.601014300302	0.558185979836	0.607436459882	0.527721236393	0.62009026916	0.667456648234	0.598926555374	0.604775649363	0.568645567091	0.608088559587	0.759342852837	0.668429874574	0.510873428615	0.546909019283	0.658844744486	0.498790413898	0.584359926795	0.50535994277	0.720997711514	0.630047111925	0.562851105422	0.759001573386	0.65980729703	0.623750668271	0.556358700222	0.615901265738	0.709442192681	0.638788401665	0.60647041443	0.622023946593	0.720674027413	0.585878117883	0.647720609602	0.634108159478	0.596275387625	0.602737177607	0.587820889201	0.541107065776	0.527809693348	0.6844282208	0.53654956369	0.488822586131	0.518889233144	0.506592371271	0.536160057678	0	0.551815077189	0.611851358877	0.472887546072	0.493944746582	0.507596904054	0.489126891442	0.479471669028	0.521476262657	0.519318436861	0.504903622932	0.486208472703	0.520008864737	0.471493654173	0.528060491491	0.520131276554	0.519504078422
T.CS.036	0.614461920654	0.577344652553	0.65629291823	0.637473437052	0.544809903663	0.567759968746	0.553996460002	0.52880975065	0.591500324277	0.550723973815	0.552491121539	0.538112879025	0.512705726273	0.629487665467	0.581260407171	0.582101904626	0.536966295849	0.633028857805	0.626336098845	0.606875161866	0.580642072915	0.562687321644	0.641550143998	0.568342286064	0.616351955606	0.587339859375	0.585144868751	0.626643559862	0.528434907151	0.615144260611	0.599380701557	0.745385720093	0.636698765993	0.64068919635	0.586104465599	0.641295332598	0.639991681544	0.6834204301	0.579614922297	0.64504869069	0.679738613948	0.607232738005	0.71609836957	0.579540252095	0.715262898703	0.655451481125	0.657241628873	0.682202813514	0.634543087109	0.684280198341	0.611901418657	0.684428238091	0.637613446695	0.68416934252	0.639634406706	0.705405738207	0.648855615316	0.593189163544	0.621808910997	0.595261658176	0.554913056091	0.630017324487	0.595150573489	0.587061134024	0.549552370484	0.747148173032	0.676221549476	0.584714827215	0.600305862941	0.560945999743	0.614713120667	0.582372433338	0.586556883153	0.570177033038	0.569426837843	0.592452521427	0.560855386418	0.533501078403	0.577982808979	0.547492548872	0.535364365011	0.576556805284	0.56573526301	0.535400394063	0.571894721829	0.554237307165	0.562664875074	0.534540492167	0.554396978883	0.566962424407	0.60547688522	0.657128539784	0.580096785083	0.613422213574	0.579242879333	0.547760304961	0.531869362809	0.536555657163	0.701457840565	0.546972773901	0.50952469803	0.601044099522	0.557986096538	0.574387459375	0.615628606104	0.672136518842	0.60606635177	0.62555417522	0.706101430638	0.609253073918	0.601272317415	0.706555740167	0.557541977648	0.627940963057	0.559381044173	0.640520753202	0.737368615649	0.652363598241	0.595574204503	0.633397618825	0.680316041214	0.549933964847	0.574004480164	0.571402447437	0.758341242283	0.664757266388	0.571531054954	0.761555087182	0.69758922684	0.654382210019	0.599351823358	0.645496554679	0.715332909452	0.604393639319	0.662464477157	0.655299746234	0.705963139587	0.589132581154	0.659291401059	0.646541600588	0.653671846735	0.610550265034	0.65024813326	0.617836290581	0.632774142448	0.68921853085	0.650079545319	0.53963750468	0.617280144204	0.605727564717	0.644883964205	0.551815077189	0	0.6429683286	0.538179532125	0.56161058698	0.583291357638	0.553515536924	0.606298862555	0.546031648505	0.568134302048	0.540872015036	0.551645013609	0.550323037473	0.579341762354	0.621637117832	0.596632008522	0.568553445593
T.CS.049	0.646783584151	0.628720874688	0.635305462393	0.61633898891	0.624192947567	0.651262869606	0.64158397352	0.650573889753	0.65162898048	0.65443684389	0.611101546205	0.652196854494	0.672665397661	0.564377548882	0.621304215482	0.647041104367	0.675487035841	0.657172887593	0.568260389484	0.600034801574	0.648310310037	0.665502840133	0.624990972901	0.66825295967	0.540233111119	0.685056580116	0.593821915633	0.596017636051	0.672401900613	0.565911733234	0.636169609181	0.640452258841	0.591745972304	0.572004532834	0.608321463851	0.536855338111	0.627620636318	0.55057493289	0.614403438875	0.661108002457	0.546912200467	0.608459710618	0.598800910907	0.585985892422	0.568698592535	0.55047699425	0.55342687253	0.627609153964	0.576957842678	0.607543841739	0.603497465653	0.60529699958	0.595296915414	0.628879847093	0.662823114674	0.633284029545	0.611764069652	0.61858620813	0.583831098247	0.618683635711	0.64762135818	0.597025592978	0.592712265397	0.581470691406	0.673075019894	0.678701067155	0.524596366491	0.649833612786	0.598671705953	0.620788979135	0.53155741654	0.57527232648	0.590338450088	0.639428843558	0.634335855834	0.652959575146	0.62471204984	0.697070684112	0.63628546764	0.674960674116	0.618660838131	0.521619882486	0.644249157672	0.675971648502	0.680622781113	0.665799809745	0.651797773258	0.678550544135	0.62702079309	0.594055587107	0.641682196659	0.672015431549	0.641746099679	0.619331232423	0.647741496239	0.66832748863	0.680255884705	0.624431690285	0.591219645118	0.623124988761	0.644785533538	0.600280912423	0.625426922399	0.68826673223	0.693924542191	0.6955654543	0.62527146745	0.645009262352	0.61396584905	0.53108162506	0.605127373687	0.628367814385	0.685139247705	0.562500656824	0.562498404712	0.538083233927	0.659999623505	0.592909553843	0.645937525464	0.64687158339	0.622336565707	0.617609154354	0.613064578925	0.641289556575	0.583169377232	0.518104149132	0.595455184067	0.663534833068	0.538605479312	0.520449078225	0.555113159442	0.568238337351	0.630779709332	0.636059129927	0.57856436652	0.573332695523	0.660513452651	0.559432877067	0.683812710925	0.619077528055	0.58370981728	0.555294795507	0.536246229496	0.582693189201	0.553914937794	0.617394726933	0.558495568702	0.636852143747	0.607358267221	0.601871260251	0.54661125505	0.611851358877	0.6429683286	0	0.664323459128	0.595953337911	0.61112422056	0.612126009384	0.595058119365	0.671958776224	0.618357505159	0.658441533393	0.63377605742	0.615645751954	0.608219754971	0.589421301266	0.621051669391	0.61387846553
T.CS.066	0.612901198154	0.547828598156	0.680388415063	0.609927690332	0.45548212736	0.542969460972	0.545091503768	0.597241183991	0.508808691294	0.451117543559	0.556066961609	0.481259994081	0.575882382483	0.663574142647	0.592396219901	0.578546160326	0.53932362514	0.677475238787	0.555423594633	0.536862140803	0.582956092012	0.591280964321	0.680356097368	0.604025783316	0.659675576575	0.597358695981	0.564805718101	0.649474142698	0.522150883366	0.650087789587	0.544580747317	0.765511926228	0.631990888267	0.685724567718	0.528769181033	0.681337483771	0.692707680854	0.705914356537	0.619448338933	0.699367540171	0.698982421727	0.652144960285	0.735669114305	0.533472640129	0.717920826878	0.679731666656	0.673463877077	0.695712681242	0.663785877177	0.702673626913	0.648757012336	0.690214456635	0.649458397297	0.707343559427	0.6705432146	0.750632153822	0.633253820489	0.618864686976	0.647088039166	0.602152716757	0.474982539646	0.57228129726	0.56985764499	0.571899296007	0.619043237789	0.745148896837	0.70636609615	0.634486368133	0.612370434147	0.550158598215	0.590223932556	0.549926565679	0.547871966907	0.49275271036	0.4974524927	0.539387075283	0.494199753394	0.581139495197	0.489049969613	0.477706868121	0.42304056885	0.572695873294	0.480640586662	0.56514784093	0.545408766867	0.503486859258	0.474546968152	0.436083928306	0.490085140503	0.524675772767	0.585496995619	0.658555846034	0.570900783737	0.647861818619	0.484282373731	0.564673737776	0.573706093142	0.503506052664	0.698664049473	0.559857290179	0.546146793074	0.664794678821	0.517139308008	0.515638485679	0.572263963227	0.728256966055	0.613223880741	0.618787693921	0.650672916665	0.599422623719	0.654678258406	0.699755676308	0.594134999014	0.626990097865	0.594231296644	0.650239091403	0.787290620275	0.679443754927	0.562509296458	0.589632725302	0.679778120813	0.511197350805	0.604796648791	0.52282599401	0.762896218668	0.675634011065	0.581837428339	0.782522211588	0.699440015429	0.669485904404	0.619760583323	0.668485110599	0.746229797118	0.680536442488	0.649925074879	0.662726486635	0.735826814854	0.60705936769	0.695821118949	0.683059561665	0.663949004982	0.621682679913	0.671876155965	0.578418036916	0.598119071272	0.719102484598	0.623498225619	0.459314336318	0.560402069898	0.568456149502	0.57684662946	0.472887546072	0.538179532125	0.664323459128	0	0.528382723554	0.509848519653	0.496830079314	0.528946378311	0.46243847027	0.518732983585	0.444796446534	0.461784669181	0.511213681401	0.453957952176	0.527084619188	0.532448051241	0.489109127899
T.CS.031	0.598715768971	0.567434852243	0.65924844437	0.588543277231	0.521560533902	0.567615889566	0.564983425303	0.595251888558	0.526599032163	0.501716738103	0.553624439975	0.549014724262	0.587047124815	0.603386472479	0.595766606447	0.55070981102	0.569599682554	0.660041852823	0.523221303985	0.555055695301	0.551605778068	0.598042812159	0.665744400256	0.599442870733	0.609940115572	0.586039744882	0.541720084954	0.606669475674	0.590897098645	0.626769797928	0.531883609299	0.73296485776	0.557053612067	0.631565752637	0.540242043721	0.623544438063	0.630461820086	0.654948581218	0.616789291402	0.655883364406	0.66883205128	0.615591315968	0.69423634677	0.524513726527	0.663276839507	0.639357241798	0.625863009605	0.665653668136	0.623020819627	0.656433876791	0.614663123843	0.653433076428	0.638468857005	0.661934864943	0.656017790212	0.700013671418	0.599611245014	0.622976820471	0.610548892943	0.584551584254	0.518425811059	0.522087066332	0.523459680244	0.543939815395	0.601340769869	0.717252152904	0.623944714198	0.592559164289	0.556390653348	0.583236111923	0.533153087214	0.524926860369	0.545105553578	0.507221700854	0.522367419694	0.580720951981	0.497308839916	0.636438179417	0.498120103341	0.546178501251	0.513788313096	0.536635477369	0.548171365487	0.605063617248	0.607134961609	0.533999782617	0.530925280966	0.540771669247	0.532862182706	0.527669780802	0.59477965015	0.619065230673	0.549894585744	0.636714649289	0.55857965953	0.584614467371	0.60258439661	0.503393335801	0.658593321276	0.554520735472	0.576076530035	0.637571017578	0.552290404761	0.548067507547	0.610535523405	0.714528442197	0.596878685774	0.585045465916	0.604513432327	0.537866458413	0.619737516448	0.64220036723	0.603366418461	0.615331333628	0.597259791765	0.620787443335	0.738734536528	0.654904876844	0.499471151206	0.563227038318	0.634717786072	0.512865466753	0.586035251659	0.533207804081	0.710888103487	0.636539325832	0.582504045464	0.758617338963	0.649056229725	0.64024162722	0.593790680185	0.638668130325	0.715331278744	0.621757600944	0.619385285858	0.638809786035	0.713504716237	0.594111712375	0.636995438986	0.623723114867	0.620801849096	0.59858144549	0.613061705	0.559212313283	0.556043881371	0.66462517938	0.526031821167	0.516351413873	0.51038546795	0.521954537261	0.534063305001	0.493944746582	0.56161058698	0.595953337911	0.528382723554	0	0.506452186234	0.520889523316	0.497720952828	0.546255589816	0.540431065538	0.552726180748	0.516906032086	0.499850790434	0.523648491345	0.54401204269	0.537184178935	0.521724880913
T.CS.043	0.606867230954	0.562389534488	0.671588652849	0.558050842365	0.511423461182	0.563200873711	0.574286272534	0.607313353817	0.549707025935	0.490277608155	0.568254163581	0.529904197644	0.623291115371	0.620662342198	0.62282093762	0.576809484491	0.585087577251	0.678261209988	0.499706651611	0.489984028532	0.576828296589	0.590465023516	0.664028535632	0.587948092653	0.609552351686	0.607170948394	0.522530178872	0.630196471337	0.617105300188	0.63102968857	0.509069493887	0.740495440691	0.572378356867	0.666364997592	0.51358514462	0.637029129015	0.645576235397	0.680486172011	0.635842646045	0.683325401867	0.649929099991	0.617721549504	0.681495417226	0.500815008865	0.674539607268	0.665304487273	0.655447385521	0.677617335377	0.644680632484	0.66748587544	0.638062460292	0.670562209735	0.655964690521	0.706129230722	0.68512824296	0.709702206891	0.61726793605	0.634553468068	0.627486221081	0.630217071127	0.497120999274	0.484759528049	0.505769056141	0.552178485494	0.632887435037	0.697779047379	0.614293907933	0.61160252542	0.548791653649	0.525768658896	0.504957548002	0.538721409999	0.495572395813	0.466430809046	0.504248006153	0.577931026327	0.481701013821	0.662143765291	0.479032185952	0.518756799732	0.499374520592	0.574079500024	0.530453659377	0.643324231955	0.584884597516	0.552031368176	0.51656550271	0.537623794154	0.542168037911	0.523780222097	0.546376849768	0.624042845741	0.584945965351	0.646839651395	0.548242215818	0.615749517628	0.591736530197	0.489134545198	0.661083659907	0.575859485228	0.596961848875	0.651785653003	0.551106756679	0.567221708734	0.564557937483	0.7340807082	0.594780931253	0.603405799147	0.565028777674	0.565807066835	0.653302121396	0.635998849702	0.641566657113	0.63917629892	0.606472132216	0.621304302596	0.737106283802	0.670363963086	0.542182181594	0.562064829471	0.638850487751	0.535318142218	0.59042348563	0.49318719301	0.714920661061	0.638708160988	0.608063848131	0.761892146696	0.65565489896	0.644660514984	0.576792618668	0.628331911693	0.718778958828	0.63652571055	0.599972086845	0.663472552792	0.728603206493	0.612332106612	0.648951143432	0.637714745243	0.643365633198	0.617076610448	0.654499597209	0.571647315612	0.534421543336	0.681298290553	0.50399028044	0.474549005291	0.535801616421	0.50053887827	0.517230463396	0.507596904054	0.583291357638	0.61112422056	0.509848519653	0.506452186234	0	0.488048832548	0.481279430404	0.523191832044	0.507825885978	0.531594098913	0.491339325252	0.493056451474	0.48256564296	0.481840128531	0.503225843281	0.470998818687
