CS.037	L.002.M1	CS.021	CS.101	CS.099	CS.257	CS.260	CS.297	L.031.M1	CS.277	L.035.M1	CS.019	CS.084	CS.199	CS.357	CS.058	CS.305	CS.248	CS.062	CS.301	CS.382	CS.341	CS.040	CS.368	CS.381	CS.388	CS.115	CS.154	CS.367	CS.063	CS.205	CS.378	CS.236	CS.125	CS.374	CS.282	CS.376	CS.302	CS.380	CS.041	CS.224	CS.128	CS.232	CS.136	CS.203	CS.369	CS.372	CS.181	CS.254	CS.148	CS.166	CS.349	CS.178	CS.385	CS.147	CS.359	CS.129	CS.177	CS.395	CS.183	T.CS.058	TFS.024	T.CS.023	T.CS.057	T.CS.069	T.CS.012	T.CS.040	T.CS.050	T.CS.029	T.CS.082	T.CS.085	T.CS.001	T.CS.080	T.CS.067	T.CS.024	T.CS.159	T.CS.139	T.CS.112	T.CS.144	T.CS.161	T.CS.122	T.CS.153	T.CS.167	T.CS.105	T.CS.108	T.CS.131	T.CS.130	T.CS.098	T.CS.110	T.CS.180	L.034.M1	CS.246	CS.087	CS.241	CS.015	CS.082	CS.110	CS.085	L.024.M1	CS.238	CS.237	CS.356	CS.088	CS.103	CS.242	CS.338	CS.113	CS.364	CS.308.0	CS.044	CS.188	CS.336	CS.189	CS.387	CS.274	CS.346	CS.311	CS.304	CS.234	CS.151	CS.343	CS.322	CS.112	CS.158	CS.080	CS.321	CS.318	CS.320	CS.227	CS.223	CS.202	CS.194	CS.339	CS.361	CS.163	CS.370	CS.262	CS.390	CS.393	CS.145	CS.255	CS.270	CS.253	CS.326	T.CS.026	T.CS.036	T.CS.064	TFS.020	T.CS.049	T.CS.055	TFS.027	T.CS.008	TFS.025	T.CS.031	T.CS.066	TFS.021	T.CS.045	T.CS.043	T.CS.061	T.CS.158	T.CS.166	T.CS.152	T.CS.141	T.CS.095	T.CS.109	T.CS.142	T.CS.151	T.CS.157
TFS.020	0.701919660693	0.65827828182	0.635275576625	0.520937666453	0.539003298739	0.608569323764	0.618957307215	0.462118770498	0.525536945391	0.533349300952	0.572096190909	0.541295583131	0.546366769113	0.607582137595	0.461611105479	0.617330896404	0.446789513548	0.6404201093	0.532026798217	0.573223578768	0.546451180398	0.670488301966	0.586151875327	0.511441226315	0.514358353698	0.705597103446	0.68862370895	0.791467617004	0.760134952186	0.723244356174	0.702385164949	0.710897239102	0.721002066575	0.651239325303	0.674922919026	0.682695512526	0.656359874919	0.733435376521	0.470749128977	0.67321024191	0.782569612627	0.594296082461	0.545784097942	0.630634935643	0.527809134163	0.755994059843	0.639740761316	0.629592903697	0.653937261092	0.695571744235	0.686029506051	0.621781402892	0.577978282719	0.646138223829	0.661100795084	0.739816347179	0.623313961124	0.693980787372	0.645803656992	0.750746378109	0.536132421425	0.49151715034	0.75849823036	0.703705347963	0.512395957894	0.683101359912	0.466398834127	0.609488835973	0.620436660687	0.52047596169	0.467778203124	0.712636419645	0.610665372676	0.48718307405	0.527942721496	0.53291346335	0.427881352524	0.53140092498	0.491353543833	0.537206651722	0.421591268429	0.482613093877	0.455944856787	0.560267994699	0.476614874503	0.461249854223	0.468696453312	0.472060176877	0.468337656807	0.574165257572	0.578491081727	0.520252752092	0.600005792573	0.514405642519	0.577335854457	0.547699927084	0.659780862073	0.540947287512	0.533403389789	0.579440809204	0.673734335541	0.700110714001	0.667426644291	0.577635503233	0.455778164017	0.64251743512	0.566152253504	0.736579552411	0.702069540027	0.5319539008	0.633549747804	0.576033847541	0.637615469152	0.587228971139	0.668348299686	0.767111544173	0.60419060092	0.714940912946	0.673823671737	0.597633249651	0.66778725955	0.688299030707	0.664324535484	0.666715178821	0.60103514135	0.528566711777	0.647791115028	0.592053121006	0.795947911076	0.654710029784	0.658508923644	0.755034167896	0.637325668662	0.680634264993	0.671374367568	0.656178865753	0.66794957043	0.65014467208	0.67906565733	0.549477238051	0.589082713745	0.643293957462	0.739163250627	0.612198171094	0.714417066824	0.53963750468	0.488822586131	0	0.636852143747	0.506998100085	0.481077483546	0.574171987206	0.525367910963	0.516351413873	0.459314336318	0.536444063694	0.527562667401	0.474549005291	0.570924709338	0.443206102396	0.45872513711	0.462158866391	0.535907941756	0.463877810056	0.430957788665	0.520541007402	0.473433762902	0.526164805367
T.CS.049	0.616148655006	0.6149431342	0.557609203962	0.69601401026	0.683654037456	0.673465047909	0.564377548882	0.60709115319	0.628745245278	0.586165520802	0.540953601133	0.63208914031	0.672665397661	0.646783584151	0.62037959111	0.605606635499	0.638718162019	0.601703234542	0.649309871713	0.56793670736	0.568260389484	0.520762790343	0.685056580116	0.61801736404	0.644977365634	0.642794916581	0.650091877671	0.67968967356	0.602335542527	0.667198302365	0.568698592535	0.661108002457	0.714886546872	0.563548741085	0.572004532834	0.546912200467	0.536855338111	0.598800910907	0.608321463851	0.627620636318	0.640452258841	0.616036890474	0.63129272381	0.608459710618	0.636169609181	0.671075387242	0.586827087519	0.603497465653	0.579815680791	0.607543841739	0.627609153964	0.583831098247	0.647037206293	0.595296915414	0.55342687253	0.629973702372	0.618683635711	0.60529699958	0.616498188215	0.633284029545	0.634273235431	0.592712265397	0.678701067155	0.58482266013	0.553569733109	0.617778074644	0.639140042004	0.627157415627	0.649833612786	0.634335855834	0.604900382961	0.584710875145	0.591606008455	0.578657093087	0.561382837214	0.69103669824	0.65440865357	0.591591070398	0.658578232036	0.61677428479	0.603183948673	0.656840365652	0.618660838131	0.697070684112	0.672149212045	0.644249157672	0.652769759609	0.653926861733	0.651752615799	0.690689701957	0.641746099679	0.625426922399	0.641682196659	0.68826673223	0.693924542191	0.680255884705	0.619331232423	0.644785533538	0.647741496239	0.623124988761	0.600280912423	0.591219645118	0.672015431549	0.66832748863	0.624431690285	0.605127373687	0.645937525464	0.5984883615	0.608400208759	0.602119343043	0.61396584905	0.56811850784	0.567080402652	0.53108162506	0.503181773307	0.640677286825	0.645009262352	0.686662161082	0.59180703044	0.62527146745	0.540666062452	0.538605479312	0.615296705327	0.636059129927	0.613064578925	0.641289556575	0.520449078225	0.555113159442	0.663534833068	0.568238337351	0.644858598246	0.583169377232	0.57856436652	0.622336565707	0.632681178728	0.58370981728	0.536246229496	0.619077528055	0.683812710925	0.582693189201	0.559432877067	0.573332695523	0.660513452651	0.555294795507	0.617394726933	0.6429683286	0.611851358877	0.636852143747	0	0.612126009384	0.595058119365	0.558495568702	0.54661125505	0.595953337911	0.664323459128	0.607358267221	0.601871260251	0.61112422056	0.553914937794	0.63377605742	0.61387846553	0.615645751954	0.621051669391	0.671958776224	0.658441533393	0.589421301266	0.608219754971	0.618357505159
T.CS.055	0.675850129334	0.642904023858	0.590362665147	0.558343268478	0.556356185403	0.58614635618	0.601777835082	0.488232419012	0.608455123005	0.552531310198	0.565775259042	0.545340708308	0.598172851204	0.6107843474	0.500621023751	0.61116715453	0.541059070671	0.63908080967	0.558893839483	0.616545148376	0.540482539853	0.634980362189	0.620861137356	0.541798538142	0.56491986077	0.684146621935	0.664135016037	0.737523586773	0.726402080623	0.665217396142	0.658106998764	0.694981154016	0.688118988138	0.622652508218	0.651380562117	0.66733922471	0.633767823919	0.707423099434	0.555505904587	0.631431634839	0.735955329739	0.575300975819	0.588586762687	0.60961338009	0.556806910013	0.726948126932	0.611489048495	0.597371305818	0.642048531493	0.649520991457	0.676124640548	0.625324480499	0.592816547322	0.635998378147	0.632883843538	0.710540112392	0.588827370231	0.656973713465	0.649328288984	0.72058519023	0.534133399209	0.540313999929	0.728982450562	0.675115997099	0.551980885967	0.657202994884	0.492606332254	0.574957786077	0.621462077933	0.531101743631	0.489620797771	0.654303129244	0.581256217194	0.531375259312	0.524461686497	0.609107338558	0.537606677358	0.496743806345	0.510407735142	0.561051546019	0.524403319098	0.555027112437	0.480016063348	0.633224857417	0.527751616809	0.541487509461	0.515337633731	0.544898056281	0.538990201801	0.596215312175	0.529147623793	0.55971758335	0.578689878166	0.533742341333	0.549472003897	0.60706281438	0.620541425818	0.59096447746	0.540683722599	0.569638924128	0.632898735987	0.669393706524	0.614568952905	0.595735693271	0.53865462646	0.646001434193	0.552861529566	0.700557358575	0.692601669597	0.548323142856	0.627851268331	0.584564758602	0.636845002242	0.569783005319	0.649712267448	0.731504239728	0.580912412464	0.690035783088	0.676311360205	0.631364333974	0.623535822054	0.667456914839	0.628315533621	0.632050986099	0.592881468816	0.536886196201	0.624548337568	0.566405807187	0.75791113463	0.621269813295	0.655531301091	0.70537379758	0.64554760454	0.641365473553	0.643146703264	0.621808353966	0.631067850687	0.628607604692	0.658635041913	0.573296149036	0.602757329556	0.634411280554	0.734275239537	0.606447148412	0.680714258043	0.553515536924	0.489126891442	0.506998100085	0.612126009384	0	0.522501161548	0.568668507967	0.559765698775	0.520889523316	0.496830079314	0.551497497201	0.547163829627	0.488048832548	0.585306264903	0.510701424235	0.506389189537	0.528946542936	0.516788125448	0.537836889649	0.521841646445	0.52801015288	0.4887545359	0.54366304837
TFS.027	0.647497001997	0.658316830372	0.597660819169	0.565219140433	0.568524919889	0.605733379461	0.606427072807	0.433367431061	0.620418948166	0.536357689646	0.560405710731	0.516024132792	0.612464907588	0.595168972353	0.467160286757	0.619281153872	0.518980118525	0.637181308627	0.536018158519	0.559245753954	0.473026910062	0.634137293049	0.602407608937	0.513773630483	0.540092232247	0.659161540678	0.690891303214	0.764196281772	0.736191610226	0.703658383009	0.670768641962	0.702671971568	0.718751677433	0.629659584155	0.661080419796	0.662307415887	0.627991737251	0.702215949542	0.499738741928	0.650405818827	0.755787045486	0.573561161107	0.590185869993	0.628867813785	0.47393048381	0.74601462812	0.643355422572	0.639717717028	0.644353209197	0.680193782199	0.68494115742	0.625805491087	0.580842245171	0.653873071311	0.641931234573	0.734732114594	0.612051880079	0.670612141599	0.661067521667	0.721715427775	0.537289666344	0.467517793965	0.697216607854	0.645563827531	0.502328201391	0.639329111383	0.504215728774	0.614576084905	0.627546342575	0.487437223678	0.455978415664	0.67299584283	0.528733430139	0.478939446447	0.494883961571	0.615435277824	0.509547533249	0.509943392428	0.492995146685	0.588652712804	0.510119905959	0.583504611682	0.496967138439	0.676521935351	0.5392416258	0.5123567941	0.523938401871	0.548347794735	0.550377523448	0.616675433128	0.549541000392	0.529161183008	0.576972214248	0.522627378661	0.586653077724	0.605919265994	0.646257141794	0.592096732832	0.54641429784	0.536847397983	0.657083995918	0.670124909412	0.618421913419	0.594805668785	0.509401437922	0.662912331044	0.512873762385	0.697651016592	0.696197927453	0.494290307961	0.580538986692	0.567555152805	0.653739593771	0.550432290029	0.650821972825	0.754162462104	0.580685015802	0.693735806341	0.692697910872	0.621523686326	0.652753587519	0.64871657658	0.64284488086	0.656870681969	0.622844668601	0.509978021477	0.621537590351	0.579807600953	0.767797747801	0.645391738171	0.618535715857	0.721035906987	0.6042171181	0.64466124325	0.651817127606	0.616780129308	0.62482686689	0.653636475489	0.655424233614	0.515691632865	0.623914411722	0.665987286731	0.746036929814	0.622955306943	0.686681746205	0.606298862555	0.479471669028	0.481077483546	0.595058119365	0.522501161548	0	0.467666288808	0.447521553403	0.497720952828	0.528946378311	0.470776013315	0.501262038166	0.481279430404	0.502556258249	0.475743839698	0.502994011481	0.510628732152	0.512963508431	0.525462184605	0.490709786852	0.482771504994	0.482916628382	0.536621385836
T.CS.008	0.629281373647	0.642311683672	0.590489904464	0.645755028975	0.658941824956	0.665049426701	0.567658933388	0.492733506789	0.667292663502	0.570907884875	0.531426994424	0.575007550343	0.663916724868	0.615133753466	0.531555742999	0.635262991977	0.562391788077	0.638154139437	0.611707404893	0.570367422077	0.457394974048	0.573500425375	0.633388696321	0.562842625144	0.564735389718	0.603311096549	0.685692343893	0.716164860568	0.687990400791	0.691825215679	0.616164894054	0.673698410203	0.717149569777	0.590255116188	0.633315165068	0.618494833656	0.586382744478	0.629721980459	0.520021987083	0.621965249892	0.706861373072	0.581576016325	0.644261935255	0.638813943981	0.519069414935	0.724854738975	0.62546251145	0.624634697919	0.617809014315	0.662403028019	0.662376054352	0.61894296031	0.591639241377	0.635897919645	0.611061162198	0.699937463981	0.628791100215	0.641682690538	0.654761319813	0.682380641943	0.565908065448	0.512912838687	0.656536664324	0.602133926858	0.480825810189	0.602779125693	0.585971280058	0.584050499746	0.628837587028	0.537333749146	0.527508124282	0.634915538195	0.520254558273	0.473675253165	0.506393487594	0.688509282799	0.618244767219	0.539058247514	0.587892458288	0.64079995822	0.540438609859	0.648603805735	0.577473668368	0.72271878048	0.632410685069	0.583563277007	0.595386021755	0.618877956732	0.619694241127	0.65705408638	0.602537233708	0.596728206638	0.586397399489	0.615823950269	0.626166089067	0.668973373483	0.655788323394	0.653183868373	0.623676439547	0.623667637277	0.6634110998	0.608599584705	0.629072774347	0.667777160254	0.556625627708	0.637291910834	0.55024890226	0.649291838048	0.65015875926	0.529668661591	0.539258740449	0.534268635277	0.660682775557	0.517868929461	0.592868545405	0.720162362911	0.575582747482	0.68526719368	0.65661907491	0.611347264875	0.594538794801	0.605889892652	0.625343707649	0.652846363288	0.617465446267	0.527084715009	0.57362861023	0.579544641808	0.719257921355	0.615982441647	0.582117940325	0.660401649865	0.585270046827	0.588927935609	0.648652716245	0.606605779884	0.588559134711	0.637903369223	0.62624371415	0.518681641392	0.618391919682	0.639944136798	0.721114425489	0.611913373117	0.65888888191	0.650079545319	0.53654956369	0.574171987206	0.558495568702	0.568668507967	0.467666288808	0	0.454670694065	0.526031821167	0.623498225619	0.523350488419	0.491788629682	0.50399028044	0.479963322137	0.553872057552	0.550368494428	0.542430479985	0.553242446272	0.622091729066	0.624630023837	0.542789806099	0.537256172307	0.579488126743
TFS.025	0.655004838693	0.638274418151	0.561345788536	0.625030471804	0.635440095435	0.623268608588	0.572974953956	0.499367445931	0.627586843343	0.544048305064	0.513866071554	0.550633117515	0.651937793673	0.590359767158	0.494424783919	0.603053273783	0.544556957309	0.613110837433	0.562487469046	0.55945900938	0.460753407996	0.551935843018	0.626229709213	0.533204568997	0.550173455421	0.594018859309	0.674371880008	0.708010075258	0.685676939092	0.665215907121	0.59678274544	0.667279417054	0.703745382089	0.561347149103	0.619007387332	0.599138523088	0.577024847723	0.611965814648	0.5034390939	0.637743221315	0.693021069317	0.564270509341	0.604484658005	0.597726893226	0.516866928229	0.721889223262	0.602902883296	0.617287708626	0.607227999478	0.646424448262	0.656090446741	0.607314887068	0.576882249167	0.614271084668	0.597372959226	0.677348341226	0.626768893423	0.618708757914	0.643162702455	0.679701515668	0.549139916704	0.467489759043	0.689649990444	0.60539854239	0.487337972371	0.604771546176	0.559716684658	0.601018209887	0.608858165582	0.506021139294	0.47803734587	0.644317118981	0.509799965181	0.454348925064	0.512144184062	0.672595634112	0.587887038925	0.51674011929	0.569393051831	0.624347712322	0.508823240135	0.631415750752	0.526496506922	0.699564763153	0.609591744099	0.536130323084	0.562448238517	0.599303214994	0.614655493957	0.643643067751	0.597618775063	0.553236152566	0.569251418782	0.611786849934	0.637651425139	0.627264421198	0.637170565631	0.628733303186	0.57797694647	0.590208893079	0.629017742408	0.61993166964	0.630055527887	0.634251441628	0.536808196657	0.630941575801	0.534508191978	0.639819640063	0.629283552124	0.503762376825	0.524585755929	0.531918093109	0.636844466467	0.500883990915	0.540299492741	0.685079129206	0.56652294613	0.661543052666	0.632499337578	0.601075698549	0.563085840918	0.599897893052	0.62939407185	0.63796456751	0.589126862321	0.517758871037	0.548065343738	0.556113671034	0.706371161282	0.595321861866	0.597558000864	0.662995191612	0.548844010759	0.596137458964	0.621425295905	0.601961893092	0.586191055603	0.603887292469	0.644983677919	0.512471412936	0.587848082405	0.607890844942	0.700366158706	0.575507523681	0.65752514748	0.644883964205	0.536160057678	0.525367910963	0.54661125505	0.559765698775	0.447521553403	0.454670694065	0	0.534063305001	0.57684662946	0.513042562367	0.497511212719	0.517230463396	0.482803709993	0.516349887768	0.512312817535	0.514094949441	0.539886100883	0.599279238972	0.569683482555	0.522965511206	0.51601851392	0.560066618125
T.CS.031	0.663788998295	0.617187138622	0.585342102589	0.555128199744	0.575748137173	0.592110893375	0.603386472479	0.501922868956	0.597382281016	0.532866576379	0.528232713024	0.532485887945	0.587047124815	0.598715768971	0.497042607378	0.583715568666	0.540762654761	0.610477853535	0.538263267517	0.586485083879	0.523221303985	0.628138413845	0.586039744882	0.557065811638	0.545904030461	0.664737073584	0.674163869891	0.746564515007	0.722104017494	0.672513367292	0.663276839507	0.655883364406	0.709307369169	0.630021379171	0.631565752637	0.66883205128	0.623544438063	0.69423634677	0.540242043721	0.630461820086	0.73296485776	0.583621726925	0.581461040516	0.615591315968	0.531883609299	0.717447352188	0.620512378296	0.614663123843	0.617998376008	0.656433876791	0.665653668136	0.610548892943	0.583190168804	0.638468857005	0.625863009605	0.726382911055	0.584551584254	0.653433076428	0.630228522802	0.700013671418	0.526797240026	0.523459680244	0.717252152904	0.648556243659	0.537887508272	0.624509666501	0.496396596614	0.562848348287	0.592559164289	0.522367419694	0.506329411478	0.653366595531	0.542987285976	0.501927177893	0.518199721129	0.607510509968	0.547522350444	0.528585279818	0.530310649196	0.573830404854	0.506431532538	0.576733050475	0.513788313096	0.636438179417	0.552125119039	0.548171365487	0.532839315115	0.589707460858	0.550695032824	0.598821945512	0.549894585744	0.552290404761	0.59477965015	0.548067507547	0.610535523405	0.60258439661	0.636714649289	0.576076530035	0.55857965953	0.554520735472	0.637571017578	0.658593321276	0.619065230673	0.584614467371	0.503393335801	0.619737516448	0.499471151206	0.708496188219	0.669913179688	0.525267665964	0.604513432327	0.567311367561	0.622654796659	0.537866458413	0.631207535771	0.727037517099	0.585045465916	0.682608942959	0.66340966967	0.596878685774	0.627296950601	0.649056229725	0.61302271515	0.621757600944	0.586035251659	0.533207804081	0.64024162722	0.593790680185	0.758617338963	0.638668130325	0.600183440912	0.710888103487	0.619385285858	0.634717786072	0.6389515394	0.620801849096	0.613061705	0.623723114867	0.636995438986	0.559212313283	0.594111712375	0.638809786035	0.713504716237	0.59858144549	0.66462517938	0.56161058698	0.493944746582	0.516351413873	0.595953337911	0.520889523316	0.497720952828	0.526031821167	0.534063305001	0	0.528382723554	0.51038546795	0.521954537261	0.506452186234	0.556043881371	0.516906032086	0.521724880913	0.499850790434	0.537184178935	0.546255589816	0.552726180748	0.54401204269	0.523648491345	0.540431065538
T.CS.066	0.720454437969	0.656638362842	0.638834221441	0.526573181135	0.522838897998	0.56157932779	0.663574142647	0.470136380202	0.554071549009	0.5526709497	0.582488480393	0.538799573187	0.575882382483	0.612901198154	0.472727678043	0.626154852961	0.522694704926	0.65495859379	0.54831894542	0.605868365677	0.555423594633	0.686637252668	0.597358695981	0.512855463682	0.551964838373	0.692967943671	0.70013691584	0.784820912169	0.734184798157	0.7092739657	0.717920826878	0.699367540171	0.720344089142	0.669888857093	0.685724567718	0.698982421727	0.681337483771	0.735669114305	0.528769181033	0.692707680854	0.765511926228	0.606301091884	0.57055657336	0.652144960285	0.544580747317	0.754681043319	0.644419379215	0.648757012336	0.677266287438	0.702673626913	0.695712681242	0.647088039166	0.594511221316	0.649458397297	0.673463877077	0.719835873418	0.602152716757	0.690214456635	0.66365957439	0.750632153822	0.532425708774	0.56985764499	0.745148896837	0.718283508938	0.577650815766	0.69323901985	0.462552055543	0.604768331368	0.634486368133	0.4974524927	0.50791678994	0.72104535535	0.619587982834	0.529465630796	0.57011324502	0.549570250255	0.459605582397	0.541817042501	0.489812766455	0.531516496465	0.49069234761	0.500137421403	0.42304056885	0.581139495197	0.47236218388	0.480640586662	0.462302705359	0.502732733283	0.502438707239	0.552241981429	0.570900783737	0.517139308008	0.585496995619	0.515638485679	0.572263963227	0.573706093142	0.647861818619	0.546146793074	0.484282373731	0.559857290179	0.664794678821	0.698664049473	0.658555846034	0.564673737776	0.503506052664	0.654678258406	0.562509296458	0.735186928992	0.720599440164	0.549206347589	0.650672916665	0.607535318731	0.658726505542	0.599422623719	0.689961462154	0.758281478927	0.618787693921	0.726019990838	0.672392778238	0.613223880741	0.661540200691	0.699440015429	0.672440608983	0.680536442488	0.604796648791	0.52282599401	0.669485904404	0.619760583323	0.782522211588	0.668485110599	0.663603759036	0.762896218668	0.649925074879	0.679778120813	0.654860590603	0.663949004982	0.671876155965	0.683059561665	0.695821118949	0.578418036916	0.60705936769	0.662726486635	0.735826814854	0.621682679913	0.719102484598	0.538179532125	0.472887546072	0.459314336318	0.664323459128	0.496830079314	0.528946378311	0.623498225619	0.57684662946	0.528382723554	0	0.560402069898	0.568456149502	0.509848519653	0.598119071272	0.461784669181	0.489109127899	0.511213681401	0.532448051241	0.46243847027	0.444796446534	0.527084619188	0.453957952176	0.518732983585
TFS.021	0.659225020404	0.626875937459	0.607493184412	0.5918024782	0.596478776344	0.62437299807	0.617085916196	0.503739117186	0.643722827803	0.537494380448	0.555803302502	0.57583481917	0.630612281233	0.582017489309	0.529780403708	0.615733158124	0.585822953364	0.639512699324	0.570971877277	0.610653252852	0.543554803216	0.63015808736	0.625628831911	0.579636215035	0.58077583731	0.675182360802	0.678728469469	0.73669325493	0.716331587382	0.68075961666	0.66810667145	0.674798769864	0.702478474116	0.652947276198	0.647068128834	0.664764188388	0.639571602516	0.692870740742	0.525814281081	0.657365024192	0.710830730395	0.597493942136	0.618854371098	0.628779967913	0.569814842061	0.739750877484	0.656349673312	0.646677755827	0.643193284871	0.663664272034	0.685684259796	0.629209896771	0.600757147389	0.659272852987	0.63804320367	0.731367106538	0.604840952745	0.640530591739	0.656894197356	0.71404396268	0.581728276897	0.496689793468	0.709281822308	0.632603864196	0.578821574455	0.644566660969	0.533563241607	0.594139661438	0.626293576695	0.531266612666	0.543533451568	0.674220952864	0.511792434723	0.504604122903	0.560575094293	0.655316267305	0.602479226374	0.559542327811	0.587019958697	0.635155077463	0.566492755785	0.620618397347	0.539630919611	0.679407169472	0.594719923511	0.591892200877	0.567205838242	0.610019372752	0.591063949985	0.635295903918	0.585203313419	0.603161319984	0.588988252063	0.573700058716	0.607929297532	0.642774320823	0.642927976871	0.620469147317	0.551842161376	0.570670732853	0.652286277993	0.669518070595	0.618901395983	0.620537397732	0.560029098068	0.658085175824	0.534799345717	0.681851757649	0.674707178107	0.548874147044	0.604161174465	0.577635803275	0.656895310554	0.571086446865	0.628955737128	0.726747067435	0.592967671576	0.671011269739	0.682554290051	0.645080651367	0.621944548727	0.63651389832	0.643305965582	0.653124288875	0.578308568073	0.551597710867	0.624289440803	0.595147468323	0.740032012215	0.633164273089	0.623220870934	0.693900724822	0.58999733683	0.653730716139	0.643239428597	0.638333007736	0.616000916851	0.644955033138	0.665510896559	0.571122924865	0.626459832076	0.652306398364	0.728578192309	0.624472807285	0.664079157922	0.617280144204	0.518889233144	0.536444063694	0.607358267221	0.551497497201	0.470776013315	0.523350488419	0.513042562367	0.51038546795	0.560402069898	0	0.530546253247	0.535801616421	0.566917047581	0.553188032039	0.560237008654	0.531700911986	0.545501850133	0.574899126941	0.569485318459	0.533624393738	0.536583123787	0.553108082293
T.CS.045	0.667328289577	0.639474883835	0.602426088195	0.594053208213	0.603512051571	0.625571539587	0.596806180569	0.489328915437	0.621932941045	0.558804406986	0.527206866163	0.544950546548	0.615272875695	0.606257587353	0.523618371704	0.599060042685	0.548426340067	0.638178890183	0.564288732592	0.577715162111	0.522350461268	0.607830330758	0.600981683501	0.556303520058	0.564889288989	0.630013818816	0.6788458133	0.732156986357	0.712804303823	0.665480894338	0.675327529858	0.675698106272	0.7013286885	0.639382617196	0.658964308933	0.659324965824	0.622699913812	0.66393059478	0.527805159494	0.627237881936	0.723628770729	0.611165067621	0.597746946741	0.617517460764	0.552975149766	0.735312447895	0.657464583074	0.62920382979	0.660127659772	0.677226540985	0.672566931398	0.63933938517	0.606741756962	0.660665430647	0.642726328599	0.703498672923	0.609005267942	0.66002674299	0.656161105064	0.72884181732	0.567002198271	0.543116243181	0.672134954501	0.677264412502	0.496012564434	0.629509205465	0.53710898768	0.551997878893	0.59506401569	0.500630385573	0.537926060431	0.691122487632	0.575019487687	0.471553724944	0.521959676561	0.639336787652	0.584852173209	0.544780694665	0.57097665211	0.607513145271	0.551699352814	0.608988610225	0.537449646807	0.669654008642	0.593908441378	0.565470014484	0.564762686588	0.574284580195	0.58633618571	0.603161751289	0.605748826492	0.580143863211	0.564476477151	0.568987827177	0.622251331884	0.592726757251	0.648194193786	0.607916797217	0.590096950315	0.592182073087	0.654821988214	0.639529480306	0.634032302203	0.612950877528	0.556179809266	0.646676235183	0.532027247974	0.689834684928	0.658042088507	0.534610858458	0.572687308184	0.55447270147	0.628985150981	0.564546444959	0.612982524783	0.717511072731	0.571364904174	0.674941697935	0.660826268098	0.623945617911	0.632966779915	0.674875276261	0.630634036196	0.631532253683	0.584113882366	0.503914820867	0.627780368333	0.578294330962	0.747506257854	0.632966634739	0.614417968082	0.717990278314	0.59805162123	0.619554983742	0.621113804709	0.654520642043	0.634011779959	0.649475309799	0.640457848632	0.554455686154	0.628209488753	0.656212435962	0.715527306933	0.637895858423	0.66660955461	0.605727564717	0.506592371271	0.527562667401	0.601871260251	0.547163829627	0.501262038166	0.491788629682	0.497511212719	0.521954537261	0.568456149502	0.530546253247	0	0.50053887827	0.557472082781	0.544256533091	0.517571267286	0.509676036626	0.536980789705	0.57684668707	0.569008446912	0.543052857707	0.530484093854	0.555641166543
T.CS.043	0.686869837876	0.652348041924	0.616201227979	0.575798552574	0.595394338363	0.604870451913	0.620662342198	0.438819072923	0.621834185137	0.548458606343	0.549411147549	0.538948386397	0.623291115371	0.606867230954	0.435289888325	0.617193725795	0.519243004668	0.637685302814	0.548557470696	0.577901909131	0.499706651611	0.605015867977	0.607170948394	0.521060631861	0.547467044031	0.631202049615	0.678583958024	0.745692499276	0.723833076493	0.701645736344	0.674539607268	0.683325401867	0.699093928922	0.644043084877	0.666364997592	0.649929099991	0.637029129015	0.681495417226	0.51358514462	0.645576235397	0.740495440691	0.590296169524	0.575432190469	0.617721549504	0.509069493887	0.749679567255	0.628626687768	0.638062460292	0.6598256459	0.66748587544	0.677617335377	0.627486221081	0.582778434137	0.655964690521	0.655447385521	0.726302281938	0.630217071127	0.670562209735	0.642419059215	0.709702206891	0.550610845435	0.505769056141	0.697779047379	0.667396317611	0.499717311603	0.630637697413	0.49911649761	0.584738018855	0.61160252542	0.504248006153	0.463302977677	0.685347396154	0.548560525194	0.463923986138	0.511659489798	0.628451371542	0.532936643199	0.52387700561	0.499557823583	0.588836411205	0.487778873934	0.570796620692	0.499374520592	0.662143765291	0.558294715375	0.530453659377	0.560666760654	0.53261039503	0.550815229885	0.606880575798	0.584945965351	0.551106756679	0.546376849768	0.567221708734	0.564557937483	0.591736530197	0.646839651395	0.596961848875	0.548242215818	0.575859485228	0.651785653003	0.661083659907	0.624042845741	0.615749517628	0.489134545198	0.653302121396	0.542182181594	0.706822636947	0.677441586182	0.511609219412	0.565028777674	0.552576700004	0.641120113431	0.565807066835	0.634801411386	0.732959202607	0.603405799147	0.699820743149	0.669144888197	0.594780931253	0.613831940349	0.65565489896	0.653333821763	0.63652571055	0.59042348563	0.49318719301	0.644660514984	0.576792618668	0.761892146696	0.628331911693	0.605458687052	0.714920661061	0.599972086845	0.638850487751	0.645373246273	0.643365633198	0.654499597209	0.637714745243	0.648951143432	0.571647315612	0.612332106612	0.663472552792	0.728603206493	0.617076610448	0.681298290553	0.583291357638	0.507596904054	0.474549005291	0.61112422056	0.488048832548	0.481279430404	0.50399028044	0.517230463396	0.506452186234	0.509848519653	0.535801616421	0.50053887827	0	0.534421543336	0.491339325252	0.470998818687	0.493056451474	0.503225843281	0.523191832044	0.531594098913	0.481840128531	0.48256564296	0.507825885978
