g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	g__Gemella	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.088	0	0.00296426185704743	0.000167000668002672	0.000542752171008684	4.1750167000668e-05	0.00555277221108884	0.00563627254509018	0.0477621910487642	0.00642952571810287	0	0	4.1750167000668e-05	0	0.00271376085504342	0	0	0.0125250501002004	0	0	0.00212925851703407	0	4.1750167000668e-05	0.00171175684702739	0	0	0.277930861723447	0.0450484301937208	0	0.000459251837007348	0	0.0010437541750167	0	0	0	0	0	0.000334001336005344	0.00020875083500334	0	4.1750167000668e-05	0.00425851703406814	0	0.00254676018704075	0.00901803607214429	0	0.000459251837007348	0.00083500334001336	0	0.000250501002004008	4.1750167000668e-05	0	0.00989478957915832	0.000584502338009352	0.00513527054108216	8.3500334001336e-05	0	0	0	0	0.0356128924515698	0	0.00647127588510354	4.1750167000668e-05	0.00288076152304609	0.0410821643286573	0	0.0050935203740815	0	0.0261773547094188	0	0	0.0176185704742819	0.0011690046760187	0	0.00964428857715431	0.0251753507014028	0.000375751503006012	0	0	0	0.0250083500334001	0.00237975951903808	0.000709752839011356	0.00020875083500334	0	8.3500334001336e-05	0	0	0.157189378757515	0	0.000125250501002004	0.000167000668002672	0	0	0	0.0344438877755511	0.000709752839011356	0	8.3500334001336e-05	0.0240063460253841	0	0.000876753507014028	0.000334001336005344	4.1750167000668e-05	0.000501002004008016	0.0555277221108884	0	0	4.1750167000668e-05	0	4.1750167000668e-05	0	0	0.0290163660654643	4.1750167000668e-05	0.00384101536406146	0	0	0	0	0	0.00150300601202405	0	0.0165330661322645	0	0.00020875083500334	0	0.0274298597194389	0.00020875083500334	0.000459251837007348	0.000375751503006012	0	0
CS.103	7.82105427811669e-05	3.91052713905835e-05	3.91052713905835e-05	0.022720162677929	0.000156421085562334	0.00144689504145159	0.00132957922727984	0.0496245893946504	0.00829031753480369	0.000664789613639919	0.000273736899734084	0.00320663225402784	3.91052713905835e-05	0.00551384326607227	0	0.00758642264977319	0.0414515876740185	0	0	0.000391052713905834	0.000430157985296418	3.91052713905835e-05	0.00531831690911935	0.000469263256687001	0	0.165923666510246	0.0376192710777413	0.000156421085562334	0.00312842171124668	0.000625684342249335	0.00265915845455967	0.00250273736899734	0	0.00011731581417175	3.91052713905835e-05	7.82105427811669e-05	0.00156421085562334	3.91052713905835e-05	0.000273736899734084	0.018966056624433	0.0134913186297513	0	0.0901376505552949	0.00872047552010011	0.000156421085562334	0.000156421085562334	0.00218989519787267	0.000156421085562334	0.00109494759893634	0.000351947442515251	0.000938526513374003	0.00965900203347411	0.011927107774128	0.00527921163772877	3.91052713905835e-05	0.000625684342249335	0.00125136868449867	0	0.000664789613639919	0.0403175348036915	0	0.015681213827624	0.000156421085562334	0.00183794775535742	0.0508759580791491	0.00215078992648209	0.00965900203347411	0.00011731581417175	0.00731268575003911	0.000156421085562334	0	0.0154074769278899	0.000273736899734084	0	0.0275301110589707	0.00324573752541843	0.000351947442515251	0.00136868449867042	0.00109494759893634	0.000195526356952917	0.0280775848584389	0.00218989519787267	0.000547473799468168	0.00832942280619428	0.000156421085562334	0	0.00265915845455967	0	0.00977631784764586	0.000234631628343501	0.0111841076177069	0.00136868449867042	0.00011731581417175	0.000625684342249335	0.000195526356952917	0.0685515407476928	0.0106366338182387	0.0011731581417175	0.00254184264038792	0.0459877991553261	0.00332394806819959	0.00203347411231034	0.00195526356952917	0.0063741592366651	7.82105427811669e-05	0.00340215861098076	0.000156421085562334	0.000351947442515251	0.00480994838104176	0	0	3.91052713905835e-05	0.000469263256687001	0.0320663225402784	0.000351947442515251	0.00539652745190052	0	0.00011731581417175	0.000195526356952917	0	0	0.00774284373533552	0.000273736899734084	0.00699984357891444	7.82105427811669e-05	0.00132957922727984	0	0.000625684342249335	0.0016424213984045	0.00156421085562334	0.000351947442515251	3.91052713905835e-05	0.0044971062099171
CS.237	0	3.58590024025532e-05	0.00595259439882382	0.0341736292896332	0	0	7.17180048051063e-05	0.0966400114748808	0.000358590024025532	0.000143436009610213	0.00200810413454298	0.000251013016817872	0.00068132104564851	3.58590024025532e-05	0	7.17180048051063e-05	0.147021909850468	0	0.000107577007207659	0	0.000717180048051063	0.000215154014415319	0.000537885036038297	0	7.17180048051063e-05	0.00684906945888765	0.000537885036038297	0	0.00573744038440851	0	0.00376519525226808	7.17180048051063e-05	0	0	0.000502026033635744	3.58590024025532e-05	0.00369347724746298	0.000537885036038297	0.0028328611898017	0.00078889805285617	0	7.17180048051063e-05	0.0932334062466382	0.00466167031233191	0	0.000968193064868935	0.00125506508408936	0	0.000968193064868935	0.000573744038440851	0.000215154014415319	0.00121920608168681	0.00498440133395489	0.00688492846129021	0	0.000502026033635744	0.000286872019220425	0.0157779610571234	0.000394449026428085	0.0724710438555599	0	0.0105425467063506	0	0.00347832323304766	0.0562986337720085	0	0.000968193064868935	7.17180048051063e-05	0.00139850109369957	0.000430308028830638	0	0.0251371606841898	0.000179295012012766	3.58590024025532e-05	0.0158496790619285	0.00598845340122638	0.000717180048051063	0	0	0	0.0311973320902212	0.00692078746369276	0.000358590024025532	0.00961021264388425	0	0	0.00103991106967404	3.58590024025532e-05	0.00351418223545021	0.000179295012012766	0.00200810413454298	0.00100405206727149	0.000107577007207659	0.000537885036038297	0.00136264209129702	0.159429124681751	0.00455409330512425	0.00333488722343744	0.000573744038440851	0.012837522860114	0.000968193064868935	0.000932334062466382	0.00623946641804425	3.58590024025532e-05	0.00111162907447915	0.000322731021622978	0.000215154014415319	0.000573744038440851	0.00125506508408936	0.00236669415856851	0.000143436009610213	0	0	0.0150607810090723	3.58590024025532e-05	0.0256391867178255	0.00103991106967404	0	0	0	3.58590024025532e-05	0.000107577007207659	0.00519955534837021	0.00860616057661276	3.58590024025532e-05	0.00182880912253021	0	0.000968193064868935	0.0114031627640119	0.00469752931473446	0.0161365510811489	0	0.0079606985333668
CS.356	1.30485274736746e-05	1.30485274736746e-05	0.000717669011052103	0.0039537038245234	0.000208776439578794	1.30485274736746e-05	0	0.0426817333663896	0.000156582329684095	0	5.21941098946984e-05	0	0	0.000300116131894516	2.60970549473492e-05	0.000117436747263071	0.139906311572739	1.30485274736746e-05	2.60970549473492e-05	1.30485274736746e-05	0	6.5242637368373e-05	5.21941098946984e-05	1.30485274736746e-05	0.000234873494526143	0.0621892819395331	2.60970549473492e-05	0	6.5242637368373e-05	1.30485274736746e-05	0.00660255490167935	0	0	0	0.000521941098946984	0	0	0.000247922021999817	1.30485274736746e-05	1.30485274736746e-05	0.00197032764852486	5.21941098946984e-05	0.0063154872972585	5.21941098946984e-05	0	7.82911648420476e-05	5.21941098946984e-05	0	0	1.30485274736746e-05	0	0.00262275402220859	0.030755379255451	0.00536294479168026	0	0	0	0	0	0.0025183658024192	0	0.00189203648368282	0	0.0261883946396649	0.109594582251393	0	0.000717669011052103	0	0.00260970549473492	0	0	2.60970549473492e-05	0	0	0.00927750303378264	0.000404504351683912	0	0	0	0	0.0123700040450435	0.0234482038701932	0	6.5242637368373e-05	0	0.0334564244425017	0.000182679384631444	0	0.016963085715777	7.82911648420476e-05	6.5242637368373e-05	7.82911648420476e-05	0	1.30485274736746e-05	0	0.0461395931469134	0.00212690997820896	0	1.30485274736746e-05	0.000782911648420476	0	2.60970549473492e-05	1.30485274736746e-05	0	0.0309250101126088	5.21941098946984e-05	1.30485274736746e-05	0.018124404660934	0.00173545415399872	0	0	1.30485274736746e-05	0	0	0	0.000678523428631079	0.256155642835706	0	0	0	0	7.82911648420476e-05	0	0.0380886516956561	0	1.30485274736746e-05	0	5.21941098946984e-05	0.00927750303378264	0.0225087098920887	0.00776387384683638	0	0
CS.207	3.02407161001573e-05	6.04814322003145e-05	0.00235877585581227	0.050955606628765	0.000181444296600944	0	0	0.0586972299504052	0	0	0.00087698076690456	0	3.02407161001573e-05	0	0	0.000120962864400629	0.145155437280755	0	0	0	0	0.000423370025402202	0.000120962864400629	3.02407161001573e-05	0	0.000816499334704246	9.07221483004718e-05	0	0.00538284746582799	0	0.00526188460142736	6.04814322003145e-05	3.02407161001573e-05	0	0.000483851457602516	0	0.000604814322003145	0.00154227652110802	0.000272166444901415	0.00272166444901415	0	0.000181444296600944	0.0134268779484698	0.000241925728801258	0	0.000544332889802831	0.000120962864400629	0	0.000211685012701101	3.02407161001573e-05	0	0.0045965888472239	0.00102818434740535	0.0229224628039192	0.000181444296600944	0.000120962864400629	0	0	0.000120962864400629	0.0164811902745857	0	0.00526188460142736	0	0.0138200072577719	0.092687794846982	0	0.000181444296600944	0	0.0389802830531027	3.02407161001573e-05	0	0.0168138381516874	0	0	0.0261884601427362	0	0	0	0	0	0.00299383089391557	0.00477803314382485	6.04814322003145e-05	0.000302407161001573	0	0	3.02407161001573e-05	0.00441514455062296	0.00308455304221604	0.00123986936010645	0.0010584250635055	3.02407161001573e-05	0	0.00120962864400629	3.02407161001573e-05	0.102667231160034	0.0133663965162695	0.00166323938550865	3.02407161001573e-05	0.087123503084553	6.04814322003145e-05	0.000272166444901415	3.02407161001573e-05	6.04814322003145e-05	0.00943510342324906	0.0603604693359139	0.000120962864400629	0.000241925728801258	0.00886052981734608	0	0	0	0	0.000151203580500786	0	0.00217733155921132	0.13644611104391	0	0	3.02407161001573e-05	0.000120962864400629	6.04814322003145e-05	0	0.00489899600822548	9.07221483004718e-05	0.00120962864400629	0	6.04814322003145e-05	9.07221483004718e-05	0.00831619692754324	0.00892101124954639	3.02407161001573e-05	0.000272166444901415
CS.164	0	8.61141011840689e-05	0.000731969860064586	0.00142088266953714	4.30570505920344e-05	4.30570505920344e-05	0	0.00129171151776103	4.30570505920344e-05	8.61141011840689e-05	0.00800861141011841	0	0	0.000129171151776103	0	0	0.132615715823466	0	8.61141011840689e-05	0	4.30570505920344e-05	8.61141011840689e-05	4.30570505920344e-05	0	8.61141011840689e-05	0.00318622174381055	0.000172228202368138	0	0.000861141011840689	0	0.00129171151776103	0	0	0	0.000301399354144241	0	0	0.000215285252960172	0.0243272335844995	8.61141011840689e-05	0	8.61141011840689e-05	0.0515823466092573	0.0597631862217438	0	8.61141011840689e-05	0	0	4.30570505920344e-05	0	0	0.0040043057050592	0.0219160387513455	0.000473627556512379	0	4.30570505920344e-05	8.61141011840689e-05	0	0.000258342303552207	0.00116254036598493	0	0.0492572658772874	0	0.000516684607104413	0.275220667384284	0.000172228202368138	0.000516684607104413	0	0.00077502691065662	0	0	0.00038751345532831	0	0	0.00210979547900969	0.000172228202368138	0	0	0	0	0.00038751345532831	0.000301399354144241	4.30570505920344e-05	0.000818083961248655	0	0.000258342303552207	0.0844348762109795	8.61141011840689e-05	0.000430570505920344	0.000129171151776103	0.000473627556512379	0.000129171151776103	0	0.000129171151776103	0	0.00245425188374596	0.000344456404736276	8.61141011840689e-05	0	0.00155005382131324	0.000215285252960172	0.000129171151776103	8.61141011840689e-05	0	0.013735199138859	0.000172228202368138	8.61141011840689e-05	0	0.000645855758880517	0	0	0	0	0.000172228202368138	0.000344456404736276	0.11767491926803	0.000645855758880517	0	0	0	0.000172228202368138	0.000215285252960172	0	0.000516684607104413	0	0.000172228202368138	0	0	0.00176533907427341	0.104585575888052	0.0011194833153929	4.30570505920344e-05	0
CS.311	0	0	0.000278507201400493	0.0611522240789369	0	0	0.000915095090315907	0.0282883743136787	0.00385931407654969	0.00147210949311689	7.95734861144267e-05	0.00139253600700247	0	0.00083552160420148	0	0.00151189623617411	0.0245484204663006	0	0.000676374631972627	0.00950903159067399	0.00047744091668656	0.0005968011458582	0.0389114347099546	0	0.000557014402800987	0.281093339699212	0	0	0.00397867430572133	0	0.00214848412508952	0	0	7.95734861144267e-05	0	0	0.00171082995146017	0.00011936022917164	0	0.00978753879207448	0	0	0.00115381554865919	0.00457547545157953	0	0.00011936022917164	0.000397867430572133	0.000198933715286067	0.00135274926394525	0.00011936022917164	0.000557014402800987	0.00413782127795019	0.000517227659743773	0.00680353306278348	0.00023872045834328	0.00286464550011936	0	3.97867430572133e-05	0.000198933715286067	0.0445213654810217	3.97867430572133e-05	0.0275324261955916	3.97867430572133e-05	0.0035808068751492	0.0368027373279223	0	0.0194159306119201	0.00011936022917164	0.00958860507678841	7.95734861144267e-05	0	0.00576907774329593	0.00167104320840296	3.97867430572133e-05	0.00915095090315907	0.002984005729291	0	0	0.000557014402800987	7.95734861144267e-05	0.0258215962441315	0.0005968011458582	0.000159146972228853	0.00194955040980345	0	3.97867430572133e-05	0.00254635155566165	0	0.0128909047505371	0.00023872045834328	0.00338187315986313	0.00023872045834328	0	0	0	0.082438131614546	0.00497334288215167	0.000278507201400493	0.000994668576430333	0.085979151746638	0.00095488183337312	0.00445611522240789	0.0122145301185645	0.0041776080210074	0.00011936022917164	0.00326251293069149	3.97867430572133e-05	0.00035808068751492	0.000795734861144267	0.00011936022917164	0	0.0124134638338506	0.00071616137502984	0.0469085700644545	0	0	0.00011936022917164	0	0	0	0.000557014402800987	0.0222407893689823	0.00011936022917164	0.00441632847935068	0	0.00183019018063181	0	0	0	0.00127317577783083	0	0	0.00011936022917164
CS.188	0	0.000783494384956908	9.14076782449726e-05	0.0173805171062941	7.83494384956908e-05	0	0	0.0561243144424132	0.00304256986158266	0	0.000809610864455471	0	0.000352572473230609	0	0	0.000208931835988509	0.0780099242622095	0	0.000208931835988509	0.0230216766779838	0.0078218856098198	0.0108122225124053	0.00228519195612431	1.30582397492818e-05	0	0.238051710629407	0	0	0.00534082005745625	0	0.02127187255158	0	0	1.30582397492818e-05	0	0	0	2.61164794985636e-05	0	0.00306868634108122	0	0	0.000992426220945417	0.00402193784277879	0	0.00147558109166884	0.000221990075737791	0	0.000914076782449726	5.22329589971272e-05	9.14076782449726e-05	0.00109689213893967	0.000208931835988509	0.000679028466962653	0.00112300861843823	1.30582397492818e-05	0	0	0.00270305562810133	0.0656698876991382	0	0.00300339514233481	0.000182815356489945	0.00697310002611648	0.0460433533559676	0	0.00472708278924001	0	0.0155654217811439	0.000221990075737791	0.000195873596239227	0.00632018803865239	1.30582397492818e-05	6.5291198746409e-05	0.0105510577174197	0	0	0	0	0	0.00974144685296422	0.00130582397492818	0.00167145468790807	0.000535387829720554	0	0	0.000744319665709062	0	0.000130582397492818	0	0.00707756594411073	0	0.000443980151475581	0	0.000169757116740663	0.0625620266388091	0.0254505092713502	2.61164794985636e-05	0.00376077304779316	0.0165970227213372	0	0.000274223034734918	0.000130582397492818	0	0.00246800731261426	1.30582397492818e-05	0.000744319665709062	0	0.0850744319665709	0	0	0	0.00278140506659702	0	0	0.000182815356489945	0	0	0	0	0	0.00754766257508488	0	0.0214938626273178	0.0002872812744842	0.0220292504570384	0	3.91747192478454e-05	0.000221990075737791	0.0080308174458083	0.0002872812744842	0	0.0721075998955341
CS.347.0	0.000293136931589169	0.000989337144113444	0.00150232677439449	0.0152431204426368	3.66421164486461e-05	0	0	0.0378879484079	3.66421164486461e-05	0	0.000439705397383753	0.000769484445421568	3.66421164486461e-05	0.00425048550804294	0	3.66421164486461e-05	0.202191198563629	0	0	0	0	0	7.32842328972921e-05	3.66421164486461e-05	0	0.000659558096075629	0	0	0.000256494815140523	0	0.00249166391850793	0	0	7.32842328972921e-05	0.000219852698691876	0	0.000219852698691876	0.000586273863178337	0	0.0398299805796783	0	7.32842328972921e-05	0.0873914477300209	0.00721849694038328	0	7.32842328972921e-05	0.000219852698691876	0	0.000146568465794584	0.00018321058224323	0.000256494815140523	0.00399399069290242	0.000769484445421568	0.00608259133047525	0.000109926349345938	0	3.66421164486461e-05	0	0	0.0559525118170826	0	0.0364589058664028	0	0.0345901579275219	0.0618518925653146	0	0.00762156022131838	0	0.00989337144113444	7.32842328972921e-05	0	0.0242937232054523	7.32842328972921e-05	0	0.0182111318749771	0	0.00146568465794584	3.66421164486461e-05	0	0	0.0162324575867502	0.00131911619215126	0.000219852698691876	0.000476347513832399	0	0	0.000439705397383753	7.32842328972921e-05	0.00806126561870214	3.66421164486461e-05	0.00274815873364846	0	0	0.00124583195925397	3.66421164486461e-05	0.0846799311128211	0.00857425524898318	0.000329779048037815	0.000659558096075629	0.0748598439045839	3.66421164486461e-05	0	0.0202997325125499	0.0209592906086256	0.000146568465794584	0	0.000146568465794584	0.000329779048037815	0.000146568465794584	0	0	0	0	0.000439705397383753	0	0.0256494815140523	0.0291304825766736	0	0	0	0	0.00549631746729691	3.66421164486461e-05	0.00809790773515078	0	0.000293136931589169	0	0	0.000256494815140523	0.00131911619215126	0.0196035323000257	0	0
CS.233	0.00260750962772786	0.00100288831835687	0.00176508344030809	0.178875160462131	0	0.000842426187419769	0.000441270860077022	0.0103498074454429	0.000200577663671374	0	0.000160462130937099	0.000240693196405648	0	0.000441270860077022	4.01155327342747e-05	0.000280808729139923	0.012997432605905	0.00340982028241335	0.000160462130937099	0.000160462130937099	0	0.000401155327342747	0.00505455712451861	0.00068196405648267	8.02310654685494e-05	0.0938703465982028	0.0115131578947368	0.000561617458279846	0.000641848523748395	0.000601732991014121	0.00144415917843389	8.02310654685494e-05	0	0	0.000200577663671374	8.02310654685494e-05	0.000922657252888318	0.000722079589216945	0.00409178433889602	0.00124358151476252	0.00710044929396662	0.000200577663671374	0.0301668806161746	0.012114890885751	0	0.000802310654685494	0.00068196405648267	4.01155327342747e-05	0.000401155327342747	0.000120346598202824	0.000481386392811297	0.00104300385109114	0.00702021822849807	0.00136392811296534	0.000521501925545571	0.000601732991014121	4.01155327342747e-05	8.02310654685494e-05	0.00240693196405648	0.012556161745828	0.000200577663671374	0.0203786906290116	0	0.00433247753530167	0.176789152759949	0.000922657252888318	0.0162869062901155	4.01155327342747e-05	0.00441270860077022	0	0	0.00160462130937099	0.000240693196405648	0	0.0512676508344031	0.000280808729139923	0	4.01155327342747e-05	4.01155327342747e-05	4.01155327342747e-05	0.0064987163029525	0.000521501925545571	0.00068196405648267	0.00405166880616175	0.00128369704749679	0.000320924261874198	0.000601732991014121	0	0.00196566110397946	8.02310654685494e-05	0.00870507060333761	0.000641848523748395	0	4.01155327342747e-05	0	0.0275192554557125	0.00248716302952503	0.000842426187419769	0.000240693196405648	0.023507702182285	0.0028482028241335	0.000320924261874198	0.00124358151476252	0.00353016688061617	0.00204589216944801	0.00216623876765083	0	0.000120346598202824	0.00336970474967908	8.02310654685494e-05	0	0.00353016688061617	0	0.00754172015404365	0.0369865211810013	0.0989650192554557	0.000280808729139923	0	0	0.000120346598202824	0	0.00120346598202824	0.0257140564826701	0.000401155327342747	0.000160462130937099	0.00164473684210526	0	0.000120346598202824	0.00581675224646983	0.0069801026957638	0.000361039794608472	0.000120346598202824	0.000200577663671374
