CS.022	CS.036	CS.005	CS.017	L.036.M1	CS.174	CS.265	CS.098	L.002.M1	CS.016	CS.093	L.031.M1	CS.176	CS.172	CS.264	CS.373	CS.076	CS.064	CS.118	CS.127	CS.149	CS.137	CS.062	CS.154	CS.153	CS.065	CS.366	CS.230	CS.073	CS.269	CS.380	CS.213	CS.282	CS.374	CS.375	CS.232	CS.205	CS.125	CS.376	CS.203	CS.302	CS.224	CS.236	CS.136	CS.041	CS.256	CS.254	CS.181	CS.166	CS.178	CS.182	CS.183	CS.395	CS.268	CS.214	CS.147	CS.323	CS.177	CS.372	CS.386	T.CS.050	T.CS.024	T.CS.012	TFS.024	T.CS.029	T.CS.035	T.CS.034	T.CS.056	T.CS.020	T.CS.057	T.CS.048	T.CS.046	T.CS.019	T.CS.003	T.CS.038	T.CS.131	T.CS.156	T.CS.126	T.CS.128	T.CS.129	T.CS.159	T.CS.107	T.CS.180	T.CS.111	T.CS.139	T.CS.118	T.CS.108	T.CS.121	T.CS.161	T.CS.116	CS.085	L.024.M1	L.034.M1	CS.006	CS.242	CS.015	CS.246	CS.082	CS.087	CS.241	CS.238	CS.088	CS.103	CS.237	CS.356	CS.207	CS.164	CS.311	CS.188	CS.347.0	CS.233	CS.304	CS.363	CS.234	CS.308.0	CS.151	CS.044	CS.191	CS.364	CS.113	CS.343	CS.202	CS.339	CS.322	CS.319	CS.227	CS.331	CS.163	CS.223	CS.318	CS.285	CS.152	CS.320	CS.321	CS.194	CS.393	CS.145	CS.326	CS.262	CS.390	CS.370	CS.253	CS.270	CS.255	T.CS.043	T.CS.055	T.CS.036	T.CS.064	TFS.022	T.CS.049	T.CS.031	TFS.020	T.CS.008	T.CS.045	T.CS.026	TFS.027	T.CS.066	TFS.025	TFS.021	T.CS.152	T.CS.142	T.CS.109	T.CS.141	T.CS.157	T.CS.166	T.CS.158	T.CS.095	T.CS.151
CS.370	0.614347343822	0.592973934784	0.676309148797	0.649764726646	0.626736941878	0.657983866145	0.675644809833	0.65076134323	0.607460599751	0.621986977534	0.68096369645	0.624438547934	0.547244156585	0.663617475241	0.648911645375	0.545832233906	0.623183243351	0.637413522619	0.659117561566	0.553134661154	0.515839654903	0.573119591269	0.647285936091	0.678259326591	0.608836008619	0.536352734557	0.599275881537	0.619456115674	0.679326725133	0.678472549439	0.573639616994	0.553050894876	0.560833385565	0.571147483263	0.581225320959	0.588393752175	0.598910777087	0.524145759981	0.529042644829	0.599433745443	0.659840410044	0.683566171127	0.640230550474	0.575824701674	0.583966888651	0.481626556839	0.462152640021	0.511390288569	0.495039186838	0.559854253811	0.494701424197	0.55134318734	0.495582747062	0.543072070911	0.562875086478	0.526378668899	0.455206122149	0.56092351759	0.444749209866	0.609374961235	0.63643392363	0.551656418166	0.660244749329	0.610596036049	0.580884863494	0.605363562674	0.626822674873	0.659157559245	0.701921739379	0.616900947739	0.609559720206	0.570467000902	0.630776498972	0.662858266199	0.663746746101	0.617665830966	0.66126344907	0.601045991643	0.617166824883	0.644825035038	0.682539625518	0.656934032579	0.663068127592	0.640280370597	0.673602806677	0.556131549449	0.679345930322	0.618009471565	0.636149173312	0.661013583709	0.633364240572	0.696365267385	0.613091046789	0.651894851705	0.627107237304	0.702565673797	0.604537418956	0.638099024751	0.665517574976	0.666687539057	0.629291108522	0.708183046051	0.621695152053	0.6000950804	0.698375536751	0.61184280091	0.704167472488	0.62659143653	0.620818358723	0.62252753836	0.667817556961	0.651243060159	0.491263775755	0.645317861773	0.641804702339	0.564163863213	0.619491564417	0.644673122986	0.611749204351	0.637553242104	0.55646808384	0.673956966439	0.63147067388	0.504125084644	0.497239731906	0.690864876142	0.521688093913	0.61024743796	0.520053089826	0.520182541581	0.622417481433	0.550039433647	0.517170356655	0.62859286643	0.606785937606	0.557964062247	0.501652712478	0.541353287741	0.518613504694	0.507430128286	0	0.646147988905	0.493698903269	0.525760741523	0.643365633198	0.621808353966	0.653671846735	0.596275387625	0.639380668118	0.58370981728	0.620801849096	0.656178865753	0.606605779884	0.654520642043	0.632873339971	0.616780129308	0.663949004982	0.601961893092	0.638333007736	0.639212015652	0.681645088207	0.672523049694	0.676293500383	0.679900705502	0.618765844233	0.635704098793	0.691785688316	0.653993727132
CS.253	0.672500162501	0.699344574367	0.733276634689	0.741795861636	0.750035629418	0.757943825926	0.753436441053	0.756540727757	0.68842637361	0.719836460814	0.742820708354	0.701495978527	0.70470994705	0.682630239837	0.665106246122	0.643313473504	0.632495747667	0.721881421172	0.708097151659	0.670903943194	0.607677069741	0.716452594994	0.705865108601	0.615933690032	0.674086543167	0.678729276626	0.624021659986	0.630869334569	0.677475414215	0.624587140151	0.734456038434	0.593927140635	0.642595171729	0.608035662525	0.638312183684	0.675007964409	0.605419171078	0.591854153281	0.606527081536	0.731569968358	0.615200676259	0.648255909349	0.684389533247	0.636080106271	0.672798571039	0.619387853315	0.622540610998	0.644884281628	0.620087428749	0.679420683777	0.664345000576	0.577001367933	0.644548091794	0.643208505064	0.613637582726	0.572667181189	0.647450541808	0.578778643093	0.640802779645	0.587154953572	0.685931035132	0.695170440386	0.654298368145	0.721217190012	0.665387189238	0.716621067948	0.717859652172	0.693979646961	0.754334022234	0.634246752202	0.716398179445	0.652850546174	0.682090333608	0.746388374382	0.750059153704	0.738424959549	0.734724273967	0.723904296447	0.705954429746	0.733292436435	0.76254793764	0.768481789638	0.721165244517	0.738901324992	0.768562317267	0.67744177666	0.76753484886	0.737224262875	0.695613822872	0.697188083201	0.696800373553	0.738118176357	0.718086606411	0.704081200882	0.714693298374	0.783233189302	0.699800134362	0.717024811544	0.699530028944	0.757337232197	0.70612276181	0.719914271551	0.672388148864	0.637639535593	0.647670767627	0.564972024189	0.662336028353	0.69267718743	0.648884455055	0.635015422436	0.674942587164	0.666601814883	0.598028070049	0.607004261122	0.634556199947	0.702576916799	0.694469137716	0.715808972509	0.60341726915	0.720468641745	0.646886460816	0.66735343159	0.652194522167	0.603788906862	0.654587884029	0.630788547695	0.664549521933	0.619140693268	0.61939127263	0.622754627166	0.619259039213	0.720171666537	0.632619696271	0.711029336959	0.591673272793	0.670629596187	0.697381874302	0.58704215071	0.606320060003	0.651179599114	0.646147988905	0	0.593378714191	0.628573617417	0.728603206493	0.734275239537	0.705963139587	0.720674027413	0.745667907668	0.660513452651	0.713504716237	0.739163250627	0.721114425489	0.715527306933	0.624106288952	0.746036929814	0.735826814854	0.700366158706	0.728578192309	0.70166843539	0.744940471813	0.757516472421	0.745053483786	0.721185223461	0.738287653872	0.73742334217	0.757420797508	0.747898824276
CS.270	0.608659994552	0.655004360139	0.679187551212	0.676835048396	0.638757171951	0.659282936316	0.677284177744	0.67101558754	0.621261194884	0.656417443786	0.690691511727	0.633051998095	0.617122875556	0.658273762444	0.646248102024	0.550826682552	0.598694328438	0.648718246777	0.683185801982	0.536018678619	0.538900905771	0.589275714575	0.62938529363	0.656147242509	0.628666406712	0.578017052367	0.588593667944	0.620380168804	0.680530120726	0.686076737792	0.619631955826	0.54767136691	0.536506763429	0.567088970053	0.576474639288	0.584449945761	0.573930889421	0.511365003599	0.515464649221	0.635867422229	0.617984222298	0.649328334164	0.662389345033	0.543567752205	0.578749034065	0.487194664725	0.481828575693	0.505277095534	0.503320525275	0.555863202099	0.501994129154	0.560974164664	0.530598628826	0.531902404614	0.513103294413	0.513433041631	0.482655681273	0.55011875957	0.46856897816	0.593806806199	0.620879063399	0.588581471467	0.632957925335	0.615807862543	0.584449679502	0.628269946298	0.649162835158	0.663748217695	0.689656513431	0.590797185429	0.634216902496	0.570353906651	0.600655308344	0.676810794014	0.673551292449	0.646936317759	0.649474043889	0.613605298385	0.633151342435	0.633943055075	0.683745122791	0.66711757746	0.679744122138	0.650489903666	0.682900566304	0.559888262316	0.68009856308	0.640934657818	0.640889569379	0.66203446932	0.651799279715	0.678309560261	0.622197107163	0.645345648825	0.627281284092	0.700064417087	0.613192703207	0.646997153476	0.679573484639	0.687674781183	0.654969873276	0.705484795714	0.621316151941	0.595088410159	0.643846156697	0.589880964242	0.701512077555	0.634656531471	0.608457278895	0.594032149857	0.675365130897	0.627791176559	0.50457506276	0.609139085964	0.634644389107	0.596948448335	0.645624573351	0.649103754241	0.605952808769	0.654485385338	0.547649847926	0.660461313243	0.606431228216	0.497355021019	0.519682672025	0.653098869226	0.538010823742	0.6156300796	0.510541809768	0.501878701101	0.612694577876	0.575927984523	0.513405224731	0.651517265983	0.574478584912	0.607039402009	0.550330459152	0.522160041021	0.523215796001	0.508799371168	0.493698903269	0.593378714191	0	0.493647234418	0.663472552792	0.634411280554	0.655299746234	0.622023946593	0.646008593012	0.573332695523	0.638809786035	0.643293957462	0.639944136798	0.656212435962	0.599227304896	0.665987286731	0.662726486635	0.607890844942	0.652306398364	0.636227265831	0.670839443315	0.674272232285	0.665778898891	0.646811533399	0.629260332373	0.637635086779	0.68836700017	0.649084418486
CS.255	0.60644131432	0.606425432986	0.613595519464	0.641863662453	0.626234527641	0.595404894974	0.623070762748	0.610067092413	0.59399752945	0.614726066194	0.624636683078	0.568936692217	0.546945519018	0.62173672142	0.624652382739	0.529107395408	0.612021289061	0.608010861873	0.635391804233	0.527490819682	0.534566816337	0.56786601333	0.59415771082	0.709913715447	0.609541917194	0.564824226695	0.588781572618	0.633632103871	0.667941487387	0.681025899207	0.553093760689	0.56826503468	0.537766360658	0.541737842007	0.567773467392	0.574606756187	0.583800090098	0.530768442891	0.508852315564	0.594728005059	0.648381073294	0.66270322833	0.679376773704	0.566880008733	0.621288844374	0.499586824418	0.503060266544	0.521636610817	0.558995745217	0.587761537009	0.495087556571	0.561585737174	0.520106574349	0.556684633892	0.54527890318	0.509681908413	0.465209545333	0.536521705478	0.479032194551	0.594047451552	0.615351063055	0.540826502728	0.669639117366	0.592498510086	0.598389079216	0.584421677431	0.595001552383	0.653297446872	0.635675917831	0.656160931118	0.59178093545	0.555025574152	0.624892084651	0.611547753801	0.581062318951	0.567544220687	0.59275223527	0.552189638425	0.570299361288	0.602697714739	0.615903393684	0.597746744581	0.621739097409	0.608850007061	0.610404969521	0.513723991299	0.601022223128	0.58512718231	0.577897620571	0.602148577977	0.576831652599	0.650496980445	0.609254953855	0.594207707827	0.571045935884	0.670529489507	0.55725220635	0.60718777006	0.654911212033	0.648570563105	0.612229240674	0.700520566625	0.578251093827	0.586756254558	0.679652938795	0.573136294827	0.715859613163	0.630781913642	0.61394936539	0.567864290483	0.645881448164	0.664127773755	0.506167650638	0.609296919014	0.643531250276	0.578539564328	0.597709590919	0.606584241099	0.619280246117	0.631398236202	0.521902951045	0.64678999473	0.614900910156	0.50792766541	0.506622293875	0.666867376078	0.471943780578	0.614077230166	0.538494129034	0.506888640674	0.631837225339	0.537058669056	0.50011365135	0.607618354134	0.620113945543	0.612935551451	0.506747368308	0.502371767686	0.545677399602	0.528664259645	0.525760741523	0.628573617417	0.493647234418	0	0.612332106612	0.602757329556	0.589132581154	0.585878117883	0.602190293916	0.559432877067	0.594111712375	0.589082713745	0.618391919682	0.628209488753	0.635034816556	0.623914411722	0.60705936769	0.587848082405	0.626459832076	0.592729489974	0.658736585777	0.612599738596	0.641782166011	0.613239277981	0.584379863214	0.561784554192	0.641091737598	0.621278297616
T.CS.043	0.636575541286	0.63431045364	0.586029128237	0.600419660955	0.507172769001	0.490277608155	0.612122353044	0.582344458927	0.652348041924	0.602350401786	0.576154051546	0.621834185137	0.590103258723	0.570747848038	0.626236725933	0.595550800374	0.674142299115	0.593907476188	0.587748094592	0.522530178872	0.630196471337	0.489984028532	0.548557470696	0.745692499276	0.590465023516	0.608602604401	0.677483489042	0.676321954602	0.65002171051	0.721187549506	0.51358514462	0.680486172011	0.649929099991	0.666364997592	0.572378356867	0.575432190469	0.674539607268	0.644043084877	0.637029129015	0.509069493887	0.681495417226	0.740495440691	0.699093928922	0.617721549504	0.645576235397	0.665304487273	0.6598256459	0.638062460292	0.677617335377	0.582778434137	0.605825545649	0.709702206891	0.642419059215	0.68512824296	0.61726793605	0.655447385521	0.63093612478	0.670562209735	0.628626687768	0.706129230722	0.584738018855	0.511659489798	0.630637697413	0.505769056141	0.61160252542	0.508760024732	0.466430809046	0.590344911198	0.56705439964	0.667396317611	0.528014932638	0.588794342832	0.621022442276	0.465308965936	0.609763372105	0.530453659377	0.47426424448	0.517404081822	0.592691312791	0.553014039199	0.628451371542	0.51656550271	0.606880575798	0.481701013821	0.532936643199	0.574079500024	0.558294715375	0.577931026327	0.588836411205	0.597735801679	0.596961848875	0.548242215818	0.584945965351	0.548364152211	0.489134545198	0.564557937483	0.551106756679	0.591736530197	0.546376849768	0.567221708734	0.575859485228	0.624042845741	0.615749517628	0.651785653003	0.661083659907	0.670363963086	0.7340807082	0.603405799147	0.565028777674	0.678004120334	0.641566657113	0.699820743149	0.627227948529	0.669144888197	0.677441586182	0.594780931253	0.511609219412	0.458424582876	0.706822636947	0.542182181594	0.613831940349	0.605458687052	0.599972086845	0.65565489896	0.638708160988	0.761892146696	0.608063848131	0.645373246273	0.628331911693	0.644660514984	0.718778958828	0.535318142218	0.576792618668	0.49318719301	0.714920661061	0.648951143432	0.571647315612	0.617076610448	0.654499597209	0.637714745243	0.643365633198	0.728603206493	0.663472552792	0.612332106612	0	0.488048832548	0.583291357638	0.507596904054	0.503817126063	0.61112422056	0.506452186234	0.474549005291	0.50399028044	0.50053887827	0.681298290553	0.481279430404	0.509848519653	0.517230463396	0.535801616421	0.493056451474	0.481840128531	0.531594098913	0.503225843281	0.507825885978	0.470998818687	0.491339325252	0.523191832044	0.48256564296
T.CS.055	0.595657130594	0.632258745453	0.577549188528	0.565728936659	0.525206511778	0.501842421242	0.592035914141	0.555733816695	0.642904023858	0.607918741027	0.567273748218	0.608455123005	0.605703310503	0.588061431436	0.626873865745	0.568455026366	0.647642669676	0.605192556712	0.601156304315	0.555140604905	0.61835794251	0.560768609504	0.558893839483	0.737523586773	0.607347092146	0.596887085855	0.67464664771	0.685125082235	0.644311530747	0.719827516184	0.555505904587	0.672085448651	0.66733922471	0.651380562117	0.608407455792	0.588586762687	0.658106998764	0.622652508218	0.633767823919	0.556806910013	0.707423099434	0.735955329739	0.688118988138	0.60961338009	0.631431634839	0.631531781029	0.642048531493	0.597371305818	0.676124640548	0.592816547322	0.586350414981	0.72058519023	0.649328288984	0.649340947735	0.625630599244	0.632883843538	0.618043342545	0.656973713465	0.611489048495	0.682752401541	0.574957786077	0.524461686497	0.657202994884	0.540313999929	0.621462077933	0.524527088324	0.498663500122	0.586963562949	0.559072228292	0.675115997099	0.540607083741	0.565996093484	0.632542093791	0.491431624171	0.581135582516	0.541487509461	0.503734000439	0.53257339311	0.575027775958	0.559069340506	0.609107338558	0.508551934623	0.596215312175	0.476852903233	0.537606677358	0.551171931349	0.527751616809	0.572006854317	0.561051546019	0.592028065956	0.59096447746	0.540683722599	0.529147623793	0.511671297965	0.53865462646	0.549472003897	0.55971758335	0.60706281438	0.578689878166	0.533742341333	0.569638924128	0.614568952905	0.595735693271	0.632898735987	0.669393706524	0.662024203185	0.710302946836	0.580912412464	0.627851268331	0.692037272303	0.627677978096	0.690035783088	0.613275086396	0.676311360205	0.692601669597	0.631364333974	0.548323142856	0.545106766618	0.700557358575	0.552861529566	0.623535822054	0.655531301091	0.64554760454	0.667456914839	0.647238550976	0.75791113463	0.588694563292	0.643146703264	0.621269813295	0.624548337568	0.706921413656	0.527072463065	0.566405807187	0.536886196201	0.70537379758	0.658635041913	0.573296149036	0.606447148412	0.631067850687	0.628607604692	0.621808353966	0.734275239537	0.634411280554	0.602757329556	0.488048832548	0	0.553515536924	0.489126891442	0.519679016272	0.612126009384	0.520889523316	0.506998100085	0.568668507967	0.547163829627	0.680714258043	0.522501161548	0.496830079314	0.559765698775	0.551497497201	0.528946542936	0.52801015288	0.521841646445	0.516788125448	0.54366304837	0.506389189537	0.510701424235	0.537836889649	0.4887545359
T.CS.036	0.610628506623	0.61504651329	0.513874523522	0.585365020391	0.574398770253	0.550723973815	0.547374016214	0.548872449824	0.643016220285	0.609435069697	0.520746472906	0.543262037255	0.620960228981	0.566797452895	0.584392773333	0.603439128033	0.617517872874	0.574258109547	0.580794705233	0.585144868751	0.626643559862	0.606875161866	0.561042664644	0.753553530757	0.562687321644	0.628210217889	0.708353779326	0.685363173126	0.602414744194	0.73668130944	0.586104465599	0.6834204301	0.679738613948	0.64068919635	0.636698765993	0.540741363303	0.715262898703	0.649350008573	0.641295332598	0.599380701557	0.71609836957	0.745385720093	0.670238774415	0.607232738005	0.639991681544	0.655451481125	0.645179198521	0.611901418657	0.682202813514	0.604468514238	0.586190592917	0.705405738207	0.63701256944	0.639634406706	0.648855615316	0.657241628873	0.632706589365	0.684428238091	0.651525730165	0.68416934252	0.578132747275	0.58372651187	0.701044597571	0.595150573489	0.584714827215	0.588321710341	0.570177033038	0.594077650455	0.496143848728	0.701875970386	0.569588764034	0.602728299943	0.621995900326	0.547185228826	0.558465111815	0.56573526301	0.558947013167	0.561614760139	0.560008501267	0.572206763689	0.543636413411	0.562664875074	0.535394123531	0.560855386418	0.558895768861	0.576556805284	0.532069810619	0.592452521427	0.522010238873	0.547638712911	0.50952469803	0.579242879333	0.580096785083	0.550329470976	0.536555657163	0.615628606104	0.557986096538	0.531869362809	0.60547688522	0.574387459375	0.546972773901	0.657128539784	0.547760304961	0.601044099522	0.701457840565	0.652363598241	0.672136518842	0.62555417522	0.706101430638	0.674942464015	0.557541977648	0.698210896459	0.649397608871	0.648703892063	0.654892197252	0.60606635177	0.586351207646	0.549759968758	0.712646513072	0.595574204503	0.659219864725	0.664071458947	0.662464477157	0.69758922684	0.664757266388	0.761555087182	0.571531054954	0.606772845108	0.645496554679	0.654382210019	0.715332909452	0.549933964847	0.599351823358	0.571402447437	0.758341242283	0.659291401059	0.617836290581	0.610550265034	0.65024813326	0.646541600588	0.653671846735	0.705963139587	0.655299746234	0.589132581154	0.583291357638	0.553515536924	0	0.551815077189	0.547958277649	0.6429683286	0.56161058698	0.53963750468	0.650079545319	0.605727564717	0.68921853085	0.606298862555	0.538179532125	0.644883964205	0.617280144204	0.550323037473	0.621637117832	0.540872015036	0.596632008522	0.568134302048	0.568553445593	0.551645013609	0.546031648505	0.579341762354
T.CS.064	0.627187009162	0.633179844685	0.568157144735	0.569949757736	0.521282460504	0.484621522746	0.576030789062	0.532274506326	0.609330401046	0.559554523557	0.577076445436	0.590385882025	0.582043328559	0.565322425288	0.597731095367	0.568679531815	0.653150575352	0.595203022186	0.592745985503	0.534683902912	0.604423899161	0.502837697047	0.53359070331	0.764052877897	0.573034802831	0.576022129679	0.686991843715	0.692421862327	0.624503284702	0.748864926617	0.474730195394	0.666169636617	0.6745029621	0.65050833589	0.586632471504	0.560206804114	0.672956164083	0.633147525914	0.626604949418	0.510195632578	0.710780234667	0.757265160945	0.699792704779	0.621150988828	0.646518130396	0.617945564273	0.612294356781	0.604091374301	0.645780739077	0.588060201685	0.541089280975	0.712128218034	0.620958244843	0.636645483577	0.619188434605	0.624333817932	0.588316748783	0.64740533283	0.59789650604	0.679024578074	0.548916945667	0.504762334614	0.64648015562	0.522964086021	0.600731788896	0.501381975835	0.502182878917	0.573114857596	0.551663782247	0.676016513141	0.523796646676	0.57899234164	0.608372157994	0.4695191845	0.581230566346	0.507305360325	0.496880549219	0.491264877834	0.567173479482	0.544595789534	0.577539235636	0.505666332783	0.567457723962	0.471523458492	0.511808065762	0.501735693036	0.524708553252	0.553560225223	0.543279722212	0.566988776761	0.546768739646	0.533161529471	0.543804955129	0.530517405164	0.485174957541	0.586652844209	0.518941265971	0.572201817346	0.583847949749	0.509025895558	0.52876359269	0.629697918661	0.567158082246	0.637614381613	0.692306259424	0.668429874574	0.71368269328	0.558185979836	0.607436459882	0.664575349354	0.598926555374	0.695074552754	0.60183184969	0.661768967318	0.681445174046	0.601014300302	0.522130970707	0.49119889026	0.706331413282	0.510873428615	0.636213368056	0.630049021767	0.60647041443	0.65980729703	0.630047111925	0.759001573386	0.562851105422	0.651434838716	0.615901265738	0.623750668271	0.709442192681	0.498790413898	0.556358700222	0.50535994277	0.720997711514	0.647720609602	0.541107065776	0.602737177607	0.587820889201	0.634108159478	0.596275387625	0.720674027413	0.622023946593	0.585878117883	0.507596904054	0.489126891442	0.551815077189	0	0.489812350717	0.611851358877	0.493944746582	0.488822586131	0.53654956369	0.506592371271	0.6844282208	0.479471669028	0.472887546072	0.536160057678	0.518889233144	0.520008864737	0.528060491491	0.504903622932	0.520131276554	0.519318436861	0.519504078422	0.486208472703	0.521476262657	0.471493654173
TFS.022	0.675035895484	0.65455553436	0.503237796916	0.602182699356	0.511182683537	0.423932135072	0.49675472575	0.516285433209	0.662637885097	0.614235348648	0.528555865275	0.517070807789	0.590030963742	0.600445615074	0.607008277997	0.609793962303	0.670851304971	0.601857972023	0.625415697445	0.557952506794	0.652546878431	0.472383666318	0.542805352968	0.793388928127	0.587711433661	0.601220430983	0.737006615054	0.718620384037	0.681308195322	0.772282711925	0.483751958994	0.70083438888	0.684721397444	0.677997853247	0.628097131269	0.546441635433	0.711748798252	0.662031324512	0.656256360482	0.518657551029	0.737674874869	0.77415938034	0.719379199355	0.642960925131	0.681564772195	0.657754624821	0.640877773634	0.634614346638	0.681466694626	0.553659639595	0.590320942768	0.734730607931	0.627373931964	0.690317970177	0.645797108706	0.664879671673	0.610566244563	0.67599148453	0.636683479865	0.714668244198	0.631101881946	0.540636946846	0.677439594994	0.505446957656	0.617485278698	0.518770310537	0.499035930898	0.652758791301	0.499202920062	0.705372785482	0.551404971713	0.617474437099	0.630313278001	0.439643262055	0.518555672041	0.420713127645	0.491705412356	0.436724870371	0.509932026365	0.472670396666	0.531143904366	0.438006242268	0.579887642987	0.492329310767	0.432708802043	0.538490892449	0.456287618043	0.497080607432	0.52966030652	0.625932082044	0.552334414848	0.533750380116	0.585693951964	0.550587793257	0.451463107921	0.608452505811	0.490460072268	0.537285538564	0.619606702228	0.519846169143	0.589335802128	0.67211770107	0.578552735398	0.681864135257	0.700262178124	0.691065365452	0.754422805122	0.60646228737	0.623689161112	0.713582513763	0.609315419162	0.70773155077	0.644251614136	0.679769830637	0.712285952753	0.591116858889	0.538078064387	0.462552545587	0.7384790237	0.577514269355	0.669505122906	0.659536593686	0.650346492687	0.687665404851	0.650572527663	0.79347183352	0.55627661458	0.668343410475	0.648939721304	0.652284732002	0.745970959433	0.476779484731	0.592786992591	0.538318739278	0.756043707711	0.675953862646	0.544238703353	0.609479123443	0.675721305106	0.653926575837	0.639380668118	0.745667907668	0.646008593012	0.602190293916	0.503817126063	0.519679016272	0.547958277649	0.489812350717	0	0.645224692279	0.526268891405	0.375689554593	0.588921501334	0.54904731311	0.730010947358	0.470612688797	0.45694077301	0.530855855759	0.549526078008	0.486549821159	0.534904841789	0.422110487417	0.551107809012	0.548982973521	0.458847986193	0.428953691104	0.44225619455	0.46950683006
T.CS.049	0.612272195861	0.657142935356	0.66644007955	0.663277449773	0.629902054819	0.65443684389	0.693307578703	0.678423929681	0.6149431342	0.645927960491	0.673564362317	0.628745245278	0.630866248846	0.626534720581	0.666164322234	0.530514774249	0.629670112721	0.666390916286	0.660269258887	0.593821915633	0.596017636051	0.600034801574	0.649309871713	0.67968967356	0.665502840133	0.618452013743	0.585630500392	0.594135683291	0.669829100093	0.644534754849	0.608321463851	0.55057493289	0.546912200467	0.572004532834	0.591745972304	0.63129272381	0.568698592535	0.563548741085	0.536855338111	0.636169609181	0.598800910907	0.640452258841	0.714886546872	0.608459710618	0.627620636318	0.55047699425	0.579815680791	0.603497465653	0.627609153964	0.647037206293	0.579206688983	0.633284029545	0.616498188215	0.662823114674	0.611764069652	0.55342687253	0.551386795329	0.60529699958	0.586827087519	0.628879847093	0.627157415627	0.561382837214	0.617778074644	0.592712265397	0.649833612786	0.61092407815	0.639428843558	0.65720701431	0.674857724214	0.58482266013	0.591935955247	0.518639311522	0.631472183498	0.613194087436	0.667171348298	0.644249157672	0.63239458283	0.623672672225	0.638327125831	0.664702838441	0.69103669824	0.651797773258	0.690689701957	0.62471204984	0.65440865357	0.521619882486	0.672149212045	0.652959575146	0.61677428479	0.649783502932	0.644785533538	0.647741496239	0.641746099679	0.61155537866	0.624431690285	0.693924542191	0.625426922399	0.680255884705	0.641682196659	0.68826673223	0.623124988761	0.672015431549	0.66832748863	0.600280912423	0.591219645118	0.592909553843	0.6955654543	0.645009262352	0.61396584905	0.591471025624	0.685139247705	0.686662161082	0.540634168601	0.59180703044	0.608400208759	0.62527146745	0.602119343043	0.645515813719	0.5984883615	0.645937525464	0.540666062452	0.644858598246	0.57856436652	0.538605479312	0.518104149132	0.663534833068	0.595455184067	0.632681178728	0.568238337351	0.520449078225	0.630779709332	0.617609154354	0.555113159442	0.641289556575	0.583169377232	0.683812710925	0.582693189201	0.555294795507	0.536246229496	0.619077528055	0.58370981728	0.660513452651	0.573332695523	0.559432877067	0.61112422056	0.612126009384	0.6429683286	0.611851358877	0.645224692279	0	0.595953337911	0.636852143747	0.558495568702	0.601871260251	0.617394726933	0.595058119365	0.664323459128	0.54661125505	0.607358267221	0.615645751954	0.589421301266	0.658441533393	0.621051669391	0.618357505159	0.61387846553	0.63377605742	0.671958776224	0.608219754971
T.CS.031	0.605726953292	0.651183142323	0.574620307484	0.571661614606	0.528902186264	0.501716738103	0.614926184529	0.552503176518	0.617187138622	0.574159577417	0.573351415394	0.597382281016	0.594747683409	0.548778842758	0.623375752486	0.587349311729	0.641763494841	0.598654077168	0.570122726949	0.541720084954	0.606669475674	0.555055695301	0.538263267517	0.746564515007	0.598042812159	0.593641802404	0.696527478817	0.69311852185	0.626683918233	0.734882778615	0.540242043721	0.654948581218	0.66883205128	0.631565752637	0.557053612067	0.581461040516	0.663276839507	0.630021379171	0.623544438063	0.531883609299	0.69423634677	0.73296485776	0.709307369169	0.615591315968	0.630461820086	0.639357241798	0.617998376008	0.614663123843	0.665653668136	0.583190168804	0.592563665464	0.700013671418	0.630228522802	0.656017790212	0.599611245014	0.625863009605	0.608924501696	0.653433076428	0.620512378296	0.661934864943	0.562848348287	0.518199721129	0.624509666501	0.523459680244	0.592559164289	0.529411392537	0.507221700854	0.581547285503	0.573474513781	0.648556243659	0.529144343057	0.580938852201	0.585889421001	0.502197466141	0.58912800717	0.548171365487	0.502947087855	0.537517262151	0.581348220806	0.574505912319	0.607510509968	0.530925280966	0.598821945512	0.497308839916	0.547522350444	0.536635477369	0.552125119039	0.580720951981	0.573830404854	0.567638199731	0.576076530035	0.55857965953	0.549894585744	0.532336957651	0.503393335801	0.610535523405	0.552290404761	0.60258439661	0.59477965015	0.548067507547	0.554520735472	0.619065230673	0.584614467371	0.637571017578	0.658593321276	0.654904876844	0.714528442197	0.585045465916	0.604513432327	0.645848059723	0.603366418461	0.682608942959	0.622559512961	0.66340966967	0.669913179688	0.596878685774	0.525267665964	0.523276374299	0.708496188219	0.499471151206	0.627296950601	0.600183440912	0.619385285858	0.649056229725	0.636539325832	0.758617338963	0.582504045464	0.6389515394	0.638668130325	0.64024162722	0.715331278744	0.512865466753	0.593790680185	0.533207804081	0.710888103487	0.636995438986	0.559212313283	0.59858144549	0.613061705	0.623723114867	0.620801849096	0.713504716237	0.638809786035	0.594111712375	0.506452186234	0.520889523316	0.56161058698	0.493944746582	0.526268891405	0.595953337911	0	0.516351413873	0.526031821167	0.521954537261	0.66462517938	0.497720952828	0.528382723554	0.534063305001	0.51038546795	0.499850790434	0.54401204269	0.552726180748	0.537184178935	0.540431065538	0.521724880913	0.516906032086	0.546255589816	0.523648491345
