CS.021	CS.293	CS.172	CS.297	L.001.M1	CS.091	CS.244	CS.354	L.006.M1	CS.245	CS.105	CS.019	CS.038	CS.007	CS.039	CS.127	CS.269	CS.062	CS.334	CS.122	CS.287	CS.073	CS.186	CS.154	CS.149	CS.230	CS.171	CS.229	CS.072	CS.341	CS.380	CS.378	CS.041	CS.374	CS.213	CS.136	CS.376	CS.302	CS.205	CS.282	CS.224	CS.236	CS.232	CS.203	CS.128	CS.359	CS.349	CS.268	CS.369	CS.254	CS.385	CS.183	CS.395	CS.386	CS.129	CS.323	CS.182	CS.177	CS.214	CS.372	T.CS.025	T.CS.057	T.CS.038	T.CS.079	T.CS.004	T.CS.016	T.CS.085	T.CS.056	T.CS.062	T.CS.042	T.CS.001	T.CS.080	T.CS.050	T.CS.048	T.CS.012	T.CS.159	T.CS.098	T.CS.180	T.CS.130	T.CS.115	T.CS.153	T.CS.097	T.CS.161	T.CS.120	T.CS.110	T.CS.108	T.CS.091	T.CS.156	T.CS.107	T.CS.128	CS.082	CS.237	CS.242	CS.085	CS.103	L.024.M1	CS.015	CS.006	CS.087	CS.238	CS.246	L.034.M1	CS.110	CS.241	CS.356	CS.345.0	CS.150	CS.187	CS.338	CS.189	CS.164	CS.304	CS.387	CS.165	CS.234	CS.113	CS.364	CS.188	CS.311	CS.346	CS.318	CS.319	CS.320	CS.152	CS.194	CS.331	CS.321	CS.361	CS.080	CS.158	CS.322	CS.227	CS.163	CS.112	CS.223	CS.255	CS.270	CS.326	CS.370	CS.262	CS.253	CS.390	CS.145	CS.393	TFS.021	TFS.025	T.CS.066	TFS.022	T.CS.031	T.CS.036	T.CS.064	T.CS.045	T.CS.061	TFS.027	T.CS.055	TFS.020	T.CS.043	T.CS.008	T.CS.026	T.CS.095	T.CS.157	T.CS.109	T.CS.152	T.CS.141	T.CS.166	T.CS.158	T.CS.142	T.CS.151
TFS.025	0.561345788536	0.572500652674	0.575191743065	0.499367445931	0.645560539223	0.638798046486	0.729295571418	0.623403804608	0.609023514565	0.529124179642	0.515341306909	0.550633117515	0.600082309319	0.553650773511	0.625343315433	0.523866019324	0.689920933261	0.562487469046	0.639948576755	0.616912921171	0.617199691459	0.668574754662	0.660561763749	0.708010075258	0.597205070459	0.630256385062	0.617557191188	0.579312763363	0.538349762539	0.551935843018	0.5034390939	0.667279417054	0.637743221315	0.619007387332	0.610384029333	0.597726893226	0.577024847723	0.611965814648	0.59678274544	0.599138523088	0.693021069317	0.703745382089	0.604484658005	0.516866928229	0.564270509341	0.677348341226	0.607314887068	0.675169000696	0.721889223262	0.607227999478	0.614271084668	0.679701515668	0.643162702455	0.654504591198	0.626768893423	0.582895771358	0.55539073572	0.618708757914	0.578383041491	0.602902883296	0.509959135307	0.60539854239	0.652873830965	0.584386040186	0.44846736319	0.518008288906	0.47803734587	0.639129288338	0.519313434117	0.544729495137	0.644317118981	0.509799965181	0.601018209887	0.534225595841	0.604771546176	0.672595634112	0.599303214994	0.643643067751	0.562448238517	0.597102018043	0.631415750752	0.575006741523	0.624347712322	0.538901260619	0.614655493957	0.609591744099	0.571615182878	0.511450312122	0.53308960691	0.612100062542	0.627264421198	0.629017742408	0.536808196657	0.628733303186	0.634251441628	0.57797694647	0.637651425139	0.54207847671	0.569251418782	0.590208893079	0.553236152566	0.597618775063	0.637170565631	0.611786849934	0.61993166964	0.699174547202	0.588535522228	0.571558095162	0.630941575801	0.636844466467	0.724245343881	0.661543052666	0.500883990915	0.581175615942	0.632499337578	0.534508191978	0.639819640063	0.524585755929	0.56652294613	0.685079129206	0.548065343738	0.55980447671	0.556113671034	0.518814309715	0.662995191612	0.60485006612	0.517758871037	0.596137458964	0.589126862321	0.63796456751	0.599897893052	0.706371161282	0.621425295905	0.62939407185	0.595321861866	0.587848082405	0.607890844942	0.575507523681	0.601961893092	0.586191055603	0.700366158706	0.603887292469	0.512471412936	0.644983677919	0.513042562367	0	0.57684662946	0.530855855759	0.534063305001	0.644883964205	0.536160057678	0.497511212719	0.482803709993	0.447521553403	0.559765698775	0.525367910963	0.517230463396	0.454670694065	0.65752514748	0.599279238972	0.560066618125	0.569683482555	0.514094949441	0.539886100883	0.512312817535	0.516349887768	0.522965511206	0.51601851392
T.CS.066	0.638834221441	0.470982575536	0.567485777567	0.470136380202	0.578663832347	0.680388415063	0.649346456054	0.616132802115	0.548613004428	0.581576272554	0.521044908075	0.538799573187	0.62869902613	0.508808691294	0.629196227398	0.564805718101	0.75556906395	0.54831894542	0.722357990004	0.53932362514	0.650087789587	0.661049457264	0.522150883366	0.784820912169	0.649474142698	0.717464726462	0.604025783316	0.683107806312	0.497328715822	0.686637252668	0.528769181033	0.699367540171	0.692707680854	0.685724567718	0.705914356537	0.652144960285	0.681337483771	0.735669114305	0.717920826878	0.698982421727	0.765511926228	0.720344089142	0.57055657336	0.544580747317	0.606301091884	0.719835873418	0.647088039166	0.6705432146	0.754681043319	0.677266287438	0.649458397297	0.750632153822	0.66365957439	0.707343559427	0.602152716757	0.649141590314	0.608299248651	0.690214456635	0.633253820489	0.644419379215	0.542209499925	0.718283508938	0.555989835526	0.70636609615	0.590223932556	0.571899296007	0.50791678994	0.62849854182	0.467489660898	0.474982539646	0.72104535535	0.619587982834	0.604768331368	0.54939886602	0.69323901985	0.549570250255	0.502732733283	0.552241981429	0.462302705359	0.462661714153	0.500137421403	0.477706868121	0.531516496465	0.524675772767	0.502438707239	0.47236218388	0.435641235306	0.483654687034	0.474546968152	0.53610265011	0.573706093142	0.664794678821	0.503506052664	0.546146793074	0.564673737776	0.484282373731	0.572263963227	0.522223109445	0.585496995619	0.559857290179	0.517139308008	0.570900783737	0.647861818619	0.515638485679	0.698664049473	0.787290620275	0.594231296644	0.626990097865	0.654678258406	0.658726505542	0.728256966055	0.726019990838	0.599422623719	0.699755676308	0.672392778238	0.562509296458	0.735186928992	0.650672916665	0.618787693921	0.758281478927	0.669485904404	0.675634011065	0.619760583323	0.511197350805	0.762896218668	0.581837428339	0.52282599401	0.679778120813	0.604796648791	0.680536442488	0.699440015429	0.782522211588	0.654860590603	0.672440608983	0.668485110599	0.60705936769	0.662726486635	0.621682679913	0.663949004982	0.671876155965	0.735826814854	0.683059561665	0.578418036916	0.695821118949	0.560402069898	0.57684662946	0	0.45694077301	0.528382723554	0.538179532125	0.472887546072	0.568456149502	0.598119071272	0.528946378311	0.496830079314	0.459314336318	0.509848519653	0.623498225619	0.719102484598	0.46243847027	0.518732983585	0.444796446534	0.511213681401	0.532448051241	0.489109127899	0.461784669181	0.527084619188	0.453957952176
TFS.022	0.642465821414	0.455203062448	0.600445615074	0.463552911363	0.561507829211	0.674664145966	0.67564328206	0.646441656039	0.53915660019	0.581718840683	0.489559145706	0.540747971458	0.64229982795	0.509995842719	0.634179945916	0.557952506794	0.772282711925	0.542805352968	0.700736246815	0.559814979935	0.619461375973	0.681308195322	0.571025028528	0.793388928127	0.652546878431	0.718620384037	0.628619706162	0.650944609096	0.474941035211	0.668302548182	0.483751958994	0.707741106323	0.681564772195	0.677997853247	0.70083438888	0.642960925131	0.656256360482	0.737674874869	0.711748798252	0.684721397444	0.77415938034	0.719379199355	0.546441635433	0.518657551029	0.582610666787	0.74091560637	0.606197031661	0.690317970177	0.74780874948	0.640877773634	0.636115533733	0.734730607931	0.627373931964	0.714668244198	0.623142704413	0.610566244563	0.590320942768	0.67599148453	0.645797108706	0.636683479865	0.519949543488	0.705372785482	0.518555672041	0.692430660534	0.537555617988	0.544069203459	0.457812184397	0.652758791301	0.461900837092	0.432889612652	0.720229129723	0.596111330527	0.631101881946	0.551404971713	0.677439594994	0.531143904366	0.489853774215	0.579887642987	0.465202241	0.43755156842	0.504462643409	0.458630806251	0.52966030652	0.499123723564	0.494574373531	0.456287618043	0.425406490172	0.491705412356	0.438006242268	0.509932026365	0.537285538564	0.681864135257	0.451463107921	0.552334414848	0.578552735398	0.533750380116	0.608452505811	0.550587793257	0.619606702228	0.589335802128	0.490460072268	0.585693951964	0.669952767604	0.519846169143	0.700262178124	0.796904441006	0.584832724949	0.624337046199	0.64675460854	0.650385616962	0.754422805122	0.70773155077	0.578324391695	0.703884740857	0.679769830637	0.577514269355	0.7384790237	0.623689161112	0.60646228737	0.783919589475	0.652284732002	0.650572527663	0.592786992591	0.476779484731	0.756043707711	0.55627661458	0.538318739278	0.682013626799	0.610286289173	0.682977280296	0.687665404851	0.79347183352	0.668343410475	0.677771922527	0.648939721304	0.602190293916	0.646008593012	0.609479123443	0.639380668118	0.675721305106	0.745667907668	0.653926575837	0.544238703353	0.675953862646	0.549526078008	0.530855855759	0.45694077301	0	0.526268891405	0.547958277649	0.489812350717	0.54904731311	0.566937500591	0.470612688797	0.519679016272	0.375689554593	0.503817126063	0.588921501334	0.730010947358	0.44225619455	0.548982973521	0.422110487417	0.486549821159	0.551107809012	0.458847986193	0.428953691104	0.534904841789	0.46950683006
T.CS.031	0.585342102589	0.525371900455	0.548778842758	0.501922868956	0.593661989089	0.65924844437	0.642451969519	0.550190562508	0.575993364907	0.52619114946	0.518366789954	0.532485887945	0.577076064037	0.526599032163	0.589025586853	0.541720084954	0.734882778615	0.538263267517	0.688992112455	0.569599682554	0.626769797928	0.626683918233	0.590897098645	0.746564515007	0.606669475674	0.69311852185	0.599442870733	0.624577926322	0.522747021304	0.628138413845	0.540242043721	0.655883364406	0.630461820086	0.631565752637	0.654948581218	0.615591315968	0.623544438063	0.69423634677	0.663276839507	0.66883205128	0.73296485776	0.709307369169	0.581461040516	0.531883609299	0.583621726925	0.726382911055	0.610548892943	0.656017790212	0.717447352188	0.617998376008	0.638468857005	0.700013671418	0.630228522802	0.661934864943	0.584551584254	0.608924501696	0.592563665464	0.653433076428	0.599611245014	0.620512378296	0.537196535234	0.648556243659	0.58912800717	0.623944714198	0.533153087214	0.543939815395	0.506329411478	0.581547285503	0.494470762262	0.518425811059	0.653366595531	0.542987285976	0.562848348287	0.529144343057	0.624509666501	0.607510509968	0.589707460858	0.598821945512	0.532839315115	0.548233268123	0.576733050475	0.546178501251	0.573830404854	0.527669780802	0.550695032824	0.552125119039	0.526306203994	0.502947087855	0.530925280966	0.581348220806	0.60258439661	0.637571017578	0.503393335801	0.576076530035	0.584614467371	0.55857965953	0.610535523405	0.532336957651	0.59477965015	0.554520735472	0.552290404761	0.549894585744	0.636714649289	0.548067507547	0.658593321276	0.738734536528	0.597259791765	0.615331333628	0.619737516448	0.622654796659	0.714528442197	0.682608942959	0.537866458413	0.64220036723	0.66340966967	0.499471151206	0.708496188219	0.604513432327	0.585045465916	0.727037517099	0.64024162722	0.636539325832	0.593790680185	0.512865466753	0.710888103487	0.582504045464	0.533207804081	0.634717786072	0.586035251659	0.621757600944	0.649056229725	0.758617338963	0.6389515394	0.61302271515	0.638668130325	0.594111712375	0.638809786035	0.59858144549	0.620801849096	0.613061705	0.713504716237	0.623723114867	0.559212313283	0.636995438986	0.51038546795	0.534063305001	0.528382723554	0.526268891405	0	0.56161058698	0.493944746582	0.521954537261	0.556043881371	0.497720952828	0.520889523316	0.516351413873	0.506452186234	0.526031821167	0.66462517938	0.546255589816	0.540431065538	0.552726180748	0.499850790434	0.537184178935	0.521724880913	0.516906032086	0.54401204269	0.523648491345
T.CS.036	0.617738131898	0.545003037855	0.566797452895	0.559739890909	0.531063606562	0.65629291823	0.59085847062	0.605859224523	0.562646938903	0.608812889953	0.55231373003	0.558785927662	0.643356068203	0.591500324277	0.581321295328	0.585144868751	0.73668130944	0.561042664644	0.697158647789	0.536966295849	0.615144260611	0.602414744194	0.528434907151	0.753553530757	0.626643559862	0.685363173126	0.568342286064	0.653178319499	0.543090132196	0.683089172775	0.586104465599	0.64504869069	0.639991681544	0.64068919635	0.6834204301	0.607232738005	0.641295332598	0.71609836957	0.715262898703	0.679738613948	0.745385720093	0.670238774415	0.540741363303	0.599380701557	0.596122397035	0.704304469015	0.621808910997	0.639634406706	0.703618046909	0.645179198521	0.637613446695	0.705405738207	0.63701256944	0.68416934252	0.595261658176	0.632706589365	0.586190592917	0.684428238091	0.648855615316	0.651525730165	0.597709615142	0.701875970386	0.558465111815	0.676221549476	0.614713120667	0.587061134024	0.572836583956	0.594077650455	0.515919567803	0.554913056091	0.699306320896	0.64482527429	0.578132747275	0.569588764034	0.701044597571	0.543636413411	0.568458454684	0.535394123531	0.54821570139	0.539451257824	0.51825860955	0.547492548872	0.522010238873	0.566962424407	0.536362702594	0.532069810619	0.542774017174	0.558947013167	0.562664875074	0.560008501267	0.531869362809	0.601044099522	0.536555657163	0.50952469803	0.547760304961	0.579242879333	0.615628606104	0.550329470976	0.60547688522	0.546972773901	0.557986096538	0.580096785083	0.613422213574	0.574387459375	0.701457840565	0.737368615649	0.559381044173	0.627940963057	0.601272317415	0.597032927823	0.672136518842	0.698210896459	0.609253073918	0.706555740167	0.648703892063	0.595574204503	0.712646513072	0.706101430638	0.62555417522	0.707346712145	0.654382210019	0.664757266388	0.599351823358	0.549933964847	0.758341242283	0.571531054954	0.571402447437	0.680316041214	0.574004480164	0.604393639319	0.69758922684	0.761555087182	0.606772845108	0.613880592371	0.645496554679	0.589132581154	0.655299746234	0.610550265034	0.653671846735	0.65024813326	0.705963139587	0.646541600588	0.617836290581	0.659291401059	0.617280144204	0.644883964205	0.538179532125	0.547958277649	0.56161058698	0	0.551815077189	0.605727564717	0.632774142448	0.606298862555	0.553515536924	0.53963750468	0.583291357638	0.650079545319	0.68921853085	0.546031648505	0.568134302048	0.540872015036	0.550323037473	0.596632008522	0.568553445593	0.551645013609	0.621637117832	0.579341762354
T.CS.064	0.61202618972	0.511791740471	0.565322425288	0.447927676746	0.582714582268	0.651786832661	0.641488116169	0.568992445916	0.549117064394	0.54141794112	0.503337592185	0.513299369971	0.577889420402	0.500098085443	0.582522673955	0.534683902912	0.748864926617	0.53359070331	0.664705695452	0.533240493061	0.608256684119	0.624503284702	0.565682261184	0.764052877897	0.604423899161	0.692421862327	0.593179623805	0.613327131621	0.498782779158	0.628789963546	0.474730195394	0.684054719092	0.646518130396	0.65050833589	0.666169636617	0.621150988828	0.626604949418	0.710780234667	0.672956164083	0.6745029621	0.757265160945	0.699792704779	0.560206804114	0.510195632578	0.54740850556	0.705617493358	0.570716132052	0.636645483577	0.725222163461	0.612294356781	0.621284545961	0.712128218034	0.620958244843	0.679024578074	0.559493267795	0.588316748783	0.541089280975	0.64740533283	0.619188434605	0.59789650604	0.512075947971	0.676016513141	0.581230566346	0.644927199837	0.515298456565	0.506794226533	0.483324844356	0.573114857596	0.456779263669	0.502414927455	0.68074735506	0.555146415141	0.548916945667	0.523796646676	0.64648015562	0.577539235636	0.549448136228	0.567457723962	0.492281917875	0.51776031225	0.555995332579	0.519453837299	0.543279722212	0.49333636114	0.527182868716	0.524708553252	0.486410454973	0.496880549219	0.505666332783	0.567173479482	0.572201817346	0.637614381613	0.485174957541	0.546768739646	0.567158082246	0.533161529471	0.586652844209	0.530517405164	0.583847949749	0.52876359269	0.518941265971	0.543804955129	0.626058505009	0.509025895558	0.692306259424	0.759342852837	0.568645567091	0.604775649363	0.62009026916	0.641898246013	0.71368269328	0.695074552754	0.527721236393	0.667456648234	0.661768967318	0.510873428615	0.706331413282	0.607436459882	0.558185979836	0.734306429092	0.623750668271	0.630047111925	0.556358700222	0.498790413898	0.720997711514	0.562851105422	0.50535994277	0.658844744486	0.584359926795	0.638788401665	0.65980729703	0.759001573386	0.651434838716	0.634673138274	0.615901265738	0.585878117883	0.622023946593	0.602737177607	0.596275387625	0.587820889201	0.720674027413	0.634108159478	0.541107065776	0.647720609602	0.518889233144	0.536160057678	0.472887546072	0.489812350717	0.493944746582	0.551815077189	0	0.506592371271	0.527809693348	0.479471669028	0.489126891442	0.488822586131	0.507596904054	0.53654956369	0.6844282208	0.521476262657	0.519318436861	0.504903622932	0.520008864737	0.520131276554	0.519504078422	0.486208472703	0.528060491491	0.471493654173
T.CS.045	0.602426088195	0.544954784694	0.56252545814	0.489328915437	0.604014592326	0.661896879901	0.673817570494	0.609126070264	0.599491722036	0.535073161706	0.523688568715	0.544950546548	0.595695275287	0.566168931349	0.603606677084	0.568693802198	0.712739363184	0.564288732592	0.680336621328	0.590150318517	0.64007057745	0.637730659829	0.639663834866	0.732156986357	0.620934770758	0.65021955803	0.578542730041	0.605870606047	0.553564834972	0.607830330758	0.527805159494	0.675698106272	0.627237881936	0.658964308933	0.652363083948	0.617517460764	0.622699913812	0.66393059478	0.675327529858	0.659324965824	0.723628770729	0.7013286885	0.597746946741	0.552975149766	0.611165067621	0.703498672923	0.63933938517	0.686051902677	0.735312447895	0.660127659772	0.660665430647	0.72884181732	0.656161105064	0.697638385481	0.609005267942	0.633282332932	0.602331792136	0.66002674299	0.633753515654	0.657464583074	0.496813255473	0.677264412502	0.625227086747	0.630708483235	0.504189394744	0.530204707875	0.537926060431	0.600595898289	0.50937224694	0.551790689164	0.691122487632	0.575019487687	0.551997878893	0.556971292964	0.629509205465	0.639336787652	0.574284580195	0.603161751289	0.564762686588	0.579460261147	0.608988610225	0.559455165379	0.607513145271	0.556341469848	0.58633618571	0.593908441378	0.561777352708	0.521632339184	0.550887523015	0.624164234501	0.592726757251	0.654821988214	0.556179809266	0.607916797217	0.612950877528	0.590096950315	0.622251331884	0.561799469442	0.564476477151	0.592182073087	0.580143863211	0.605748826492	0.648194193786	0.568987827177	0.639529480306	0.723809558304	0.614368111611	0.618898733867	0.646676235183	0.628985150981	0.706787067814	0.674941697935	0.564546444959	0.603412784471	0.660826268098	0.532027247974	0.689834684928	0.572687308184	0.571364904174	0.717511072731	0.627780368333	0.642151927807	0.578294330962	0.557776805546	0.717990278314	0.619222129315	0.503914820867	0.619554983742	0.584113882366	0.631532253683	0.674875276261	0.747506257854	0.621113804709	0.630634036196	0.632966634739	0.628209488753	0.656212435962	0.637895858423	0.654520642043	0.634011779959	0.715527306933	0.649475309799	0.554455686154	0.640457848632	0.530546253247	0.497511212719	0.568456149502	0.54904731311	0.521954537261	0.605727564717	0.506592371271	0	0.557472082781	0.501262038166	0.547163829627	0.527562667401	0.50053887827	0.491788629682	0.66660955461	0.57684668707	0.555641166543	0.569008446912	0.509676036626	0.536980789705	0.517571267286	0.544256533091	0.543052857707	0.530484093854
T.CS.061	0.590481990552	0.583528621142	0.600036642142	0.509955889234	0.632585997283	0.650939940153	0.710142472591	0.635342610559	0.591122053997	0.560478540773	0.54141000321	0.565681226364	0.581749985932	0.54883920245	0.618084024113	0.530780493551	0.685091507322	0.578069862886	0.612541968162	0.634583548605	0.596185530397	0.661318801602	0.665620858148	0.735839576376	0.578702701775	0.62441246454	0.613855390469	0.562271531149	0.540479022088	0.597736617323	0.522956576619	0.688061389291	0.650166468377	0.62943118816	0.60361440634	0.606699391963	0.586483997055	0.652813342283	0.624474041156	0.60374488639	0.709014639772	0.698922273935	0.601147101527	0.539975573735	0.548994696545	0.68847569578	0.583117682653	0.650368608901	0.683566629565	0.591828304351	0.598793353559	0.67953443513	0.614896824934	0.651766664444	0.603895478219	0.568926874384	0.540722781662	0.632676897778	0.571889395326	0.578141547982	0.535067175628	0.615275729149	0.626398531612	0.597206417754	0.485105067717	0.510379312181	0.533416971166	0.627857786418	0.546311141721	0.535601252487	0.665552552133	0.547238055755	0.59590118154	0.542052570431	0.621375651712	0.658917078894	0.616902177517	0.625550817424	0.563998960273	0.599364380131	0.632530411998	0.583921273777	0.631095874467	0.533706346119	0.59788030793	0.627721274032	0.593592886381	0.557325312431	0.557786245281	0.607347887817	0.624702515394	0.629857904822	0.540739315768	0.608404169696	0.63654372928	0.619477423287	0.655004961723	0.5880394481	0.610968101978	0.582200043221	0.556953599804	0.597981514244	0.637022052505	0.60004385748	0.630328230419	0.7172409047	0.574193682313	0.586674363039	0.64362489961	0.634843961582	0.719803892852	0.653633452073	0.504313631837	0.623510268939	0.64982260203	0.562913176358	0.636041155736	0.540990795584	0.584267679916	0.696633627409	0.569837033573	0.540430859614	0.581786014846	0.538529461801	0.685472855757	0.59498691175	0.543137208927	0.597213395561	0.600410224421	0.637451110314	0.610763123723	0.738343200273	0.642068357918	0.638732885665	0.568657324754	0.603021319781	0.620277350851	0.611161039847	0.57468917216	0.616155660893	0.712886275864	0.604829488854	0.518606104172	0.644783515981	0.566917047581	0.482803709993	0.598119071272	0.566937500591	0.556043881371	0.632774142448	0.527809693348	0.557472082781	0	0.502556258249	0.585306264903	0.570924709338	0.534421543336	0.479963322137	0.692449888728	0.611671017695	0.579670828962	0.585802251561	0.547971615549	0.58796891015	0.535021680497	0.549256463344	0.56017091475	0.542665239766
TFS.027	0.597660819169	0.514291197089	0.58039701297	0.433367431061	0.597643568172	0.677966531408	0.697266307778	0.609513652465	0.544756245203	0.513133717842	0.523570040727	0.516024132792	0.577030482367	0.515248724403	0.599017938447	0.536345029789	0.752137079068	0.536018158519	0.669778330127	0.569469818281	0.627378822119	0.669453494999	0.624172032673	0.764196281772	0.628504812002	0.689047935175	0.601543080027	0.606542654606	0.516738222056	0.634137293049	0.499738741928	0.702671971568	0.650405818827	0.661080419796	0.671665454895	0.628867813785	0.627991737251	0.702215949542	0.670768641962	0.662307415887	0.755787045486	0.718751677433	0.590185869993	0.47393048381	0.573561161107	0.734732114594	0.625805491087	0.69780242655	0.74601462812	0.644353209197	0.653873071311	0.721715427775	0.661067521667	0.702845109026	0.612051880079	0.622773425963	0.596452161087	0.670612141599	0.647906649419	0.643355422572	0.496652696542	0.645563827531	0.623189763332	0.648964836533	0.482517382984	0.515765655107	0.455978415664	0.615016117228	0.471060196001	0.507926112593	0.67299584283	0.528733430139	0.614576084905	0.515236148551	0.639329111383	0.615435277824	0.548347794735	0.616675433128	0.523938401871	0.542633007388	0.583504611682	0.533025412386	0.588652712804	0.488270394214	0.550377523448	0.5392416258	0.496686807062	0.486985731321	0.47136794922	0.592805515333	0.605919265994	0.657083995918	0.509401437922	0.592096732832	0.594805668785	0.54641429784	0.586653077724	0.532664673037	0.576972214248	0.536847397983	0.529161183008	0.549541000392	0.646257141794	0.522627378661	0.670124909412	0.764852326197	0.614819533793	0.61945646626	0.662912331044	0.653739593771	0.721595266972	0.693735806341	0.550432290029	0.642511782381	0.692697910872	0.512873762385	0.697651016592	0.580538986692	0.580685015802	0.754162462104	0.621537590351	0.619133062786	0.579807600953	0.50223747221	0.721035906987	0.600348381933	0.509978021477	0.64466124325	0.622844668601	0.656870681969	0.64871657658	0.767797747801	0.651817127606	0.64284488086	0.645391738171	0.623914411722	0.665987286731	0.622955306943	0.616780129308	0.62482686689	0.746036929814	0.653636475489	0.515691632865	0.655424233614	0.470776013315	0.447521553403	0.528946378311	0.470612688797	0.497720952828	0.606298862555	0.479471669028	0.501262038166	0.502556258249	0	0.522501161548	0.481077483546	0.481279430404	0.467666288808	0.686681746205	0.525462184605	0.536621385836	0.490709786852	0.510628732152	0.512963508431	0.502994011481	0.475743839698	0.482771504994	0.482916628382
T.CS.055	0.590362665147	0.515355401241	0.588061431436	0.488232419012	0.602948114375	0.662373043497	0.635948299579	0.581757623161	0.569037730458	0.552461584437	0.551335593914	0.545340708308	0.609807009013	0.538931397269	0.604207909807	0.555140604905	0.719827516184	0.558893839483	0.673617036589	0.566790806705	0.625926548877	0.644311530747	0.588627631841	0.737523586773	0.61835794251	0.685125082235	0.608289225458	0.620315354938	0.541880763911	0.634980362189	0.555505904587	0.694981154016	0.631431634839	0.651380562117	0.672085448651	0.60961338009	0.633767823919	0.707423099434	0.658106998764	0.66733922471	0.735955329739	0.688118988138	0.588586762687	0.556806910013	0.575300975819	0.710540112392	0.625324480499	0.649340947735	0.726948126932	0.642048531493	0.635998378147	0.72058519023	0.649328288984	0.682752401541	0.588827370231	0.618043342545	0.586350414981	0.656973713465	0.625630599244	0.611489048495	0.552846220317	0.675115997099	0.581135582516	0.634289196624	0.557430257376	0.585850379086	0.489620797771	0.586963562949	0.521664784466	0.526977010805	0.654303129244	0.581256217194	0.574957786077	0.540607083741	0.657202994884	0.609107338558	0.544898056281	0.596215312175	0.515337633731	0.53725806027	0.555027112437	0.554641024972	0.561051546019	0.522344913179	0.538990201801	0.527751616809	0.504389024621	0.503734000439	0.508551934623	0.575027775958	0.60706281438	0.632898735987	0.53865462646	0.59096447746	0.595735693271	0.540683722599	0.549472003897	0.511671297965	0.578689878166	0.569638924128	0.55971758335	0.529147623793	0.620541425818	0.533742341333	0.669393706524	0.751593462824	0.592315678054	0.599656255365	0.646001434193	0.636845002242	0.710302946836	0.690035783088	0.569783005319	0.653406665412	0.676311360205	0.552861529566	0.700557358575	0.627851268331	0.580912412464	0.731504239728	0.624548337568	0.647238550976	0.566405807187	0.527072463065	0.70537379758	0.588694563292	0.536886196201	0.641365473553	0.592881468816	0.632050986099	0.667456914839	0.75791113463	0.643146703264	0.628315533621	0.621269813295	0.602757329556	0.634411280554	0.606447148412	0.621808353966	0.631067850687	0.734275239537	0.628607604692	0.573296149036	0.658635041913	0.551497497201	0.559765698775	0.496830079314	0.519679016272	0.520889523316	0.553515536924	0.489126891442	0.547163829627	0.585306264903	0.522501161548	0	0.506998100085	0.488048832548	0.568668507967	0.680714258043	0.537836889649	0.54366304837	0.521841646445	0.528946542936	0.516788125448	0.506389189537	0.510701424235	0.52801015288	0.4887545359
TFS.020	0.635275576625	0.443384652829	0.59194584183	0.462118770498	0.561215806274	0.677055872543	0.680982054281	0.638877662758	0.540340889819	0.570629594229	0.495197674914	0.541295583131	0.636949472211	0.513313530423	0.621956318647	0.542871283288	0.765312052564	0.532026798217	0.720663079292	0.551224600949	0.62744860783	0.671859296158	0.555830311151	0.791467617004	0.635410821138	0.713326095121	0.612112281405	0.654159600148	0.476109308752	0.670488301966	0.470749128977	0.710897239102	0.67321024191	0.674922919026	0.70132164546	0.630634935643	0.656359874919	0.733435376521	0.702385164949	0.682695512526	0.782569612627	0.721002066575	0.545784097942	0.527809134163	0.594296082461	0.739816347179	0.621781402892	0.691096289738	0.755994059843	0.653937261092	0.646138223829	0.750746378109	0.645803656992	0.72319263122	0.623313961124	0.618244578785	0.585499046059	0.693980787372	0.647484880053	0.639740761316	0.523755824754	0.703705347963	0.522210379605	0.68500543845	0.522368488609	0.537288855647	0.467778203124	0.646673801099	0.473162626683	0.437284656941	0.712636419645	0.610665372676	0.609488835973	0.551444298337	0.683101359912	0.53291346335	0.472060176877	0.574165257572	0.468696453312	0.45479256961	0.482613093877	0.47766428663	0.537206651722	0.515870164957	0.468337656807	0.476614874503	0.441638469021	0.470497215383	0.430025926731	0.527696507007	0.547699927084	0.673734335541	0.455778164017	0.540947287512	0.577635503233	0.533403389789	0.577335854457	0.528935655201	0.600005792573	0.579440809204	0.520252752092	0.578491081727	0.659780862073	0.514405642519	0.700110714001	0.780183855423	0.57381735241	0.634764518532	0.64251743512	0.637615469152	0.757193042967	0.714940912946	0.587228971139	0.694977443791	0.673823671737	0.566152253504	0.736579552411	0.633549747804	0.60419060092	0.767111544173	0.647791115028	0.660730739271	0.592053121006	0.479029824669	0.755034167896	0.559063522306	0.528566711777	0.680634264993	0.60103514135	0.666715178821	0.688299030707	0.795947911076	0.671374367568	0.664324535484	0.654710029784	0.589082713745	0.643293957462	0.612198171094	0.656178865753	0.66794957043	0.739163250627	0.65014467208	0.549477238051	0.67906565733	0.536444063694	0.525367910963	0.459314336318	0.375689554593	0.516351413873	0.53963750468	0.488822586131	0.527562667401	0.570924709338	0.481077483546	0.506998100085	0	0.474549005291	0.574171987206	0.714417066824	0.463877810056	0.526164805367	0.430957788665	0.462158866391	0.535907941756	0.45872513711	0.443206102396	0.520541007402	0.473433762902
