CS.002	CS.261	CS.314	L.002.M1	CS.357	L.005.M1	CS.094	CS.263	CS.010	CS.017	L.035.M1	CS.084	CS.035	CS.280	CS.039	CS.062	CS.186	CS.072	CS.058	CS.335	CS.161	CS.388	CS.366	CS.063	CS.050	CS.341	CS.118	CS.154	CS.367	CS.064	CS.125	CS.375	CS.203	CS.376	CS.232	CS.136	CS.041	CS.282	CS.378	CS.374	CS.126	CS.205	CS.236	CS.302	CS.292	CS.178	CS.348	CS.147	CS.256	CS.386	CS.369	CS.323	CS.385	CS.183	CS.181	CS.214	CS.395	CS.177	CS.389	CS.349	T.CS.034	T.CS.023	T.CS.059	T.CS.076	T.CS.042	T.CS.040	T.CS.089	TFS.024	T.CS.062	T.CS.071	T.CS.069	T.CS.057	T.CS.035	T.CS.038	T.CS.029	T.CS.104	T.CS.100	T.CS.092	T.CS.107	T.CS.178	T.CS.147	T.CS.134	T.CS.108	T.CS.130	T.CS.161	T.CS.117	T.CS.120	T.CS.119	T.CS.128	T.CS.106	CS.246	CS.087	CS.241	CS.103	CS.085	CS.082	CS.356	CS.110	L.034.M1	CS.006	CS.242	L.024.M1	CS.015	CS.238	CS.088	CS.304	CS.151	CS.330	CS.274	CS.207	CS.165	CS.347.0	CS.150	CS.228	CS.325	CS.191	CS.189	CS.187	CS.336	CS.387	CS.331	CS.285	CS.158	CS.318	CS.320	CS.361	CS.339	CS.194	CS.343	CS.227	CS.163	CS.112	CS.202	CS.319	CS.223	CS.326	CS.255	CS.253	CS.262	CS.390	CS.145	CS.393	CS.370	CS.270	TFS.022	T.CS.066	TFS.020	T.CS.064	T.CS.026	TFS.021	T.CS.036	T.CS.031	T.CS.043	TFS.027	T.CS.049	TFS.025	T.CS.045	T.CS.061	T.CS.008	T.CS.158	T.CS.152	T.CS.109	T.CS.157	T.CS.141	T.CS.151	T.CS.166	T.CS.095	T.CS.142
CS.319	0.633312030066	0.648895764802	0.637127556	0.62248912794	0.629609573223	0.678361294693	0.659633366241	0.638293002259	0.746233768818	0.66188808918	0.547393247684	0.685972940802	0.655064552921	0.672617721329	0.640811572338	0.642777867933	0.683569869266	0.634943765426	0.562876291104	0.575031861183	0.550651335307	0.643226254919	0.537755834715	0.634213896708	0.676259962551	0.535655172702	0.660101977952	0.651900413171	0.59091405695	0.635838005878	0.480528869595	0.558872824952	0.593757383647	0.473592180107	0.618520257819	0.541853940003	0.607680920997	0.482596634283	0.63878953225	0.542498044322	0.556233224994	0.532529397739	0.646009901315	0.57536322616	0.569934119689	0.613582778838	0.548912244392	0.504378723901	0.50701495131	0.604762268029	0.613091992725	0.458512542355	0.487500252952	0.572910996171	0.516156343001	0.535589405594	0.539006652597	0.574188444395	0.523978989084	0.489014263044	0.628377465475	0.719296007844	0.688457417932	0.572941991426	0.631520742143	0.650579084601	0.569396743422	0.590358475611	0.640505796025	0.604687434033	0.563622537315	0.596677846399	0.613225437306	0.679847517398	0.616545085097	0.683105675957	0.675512313268	0.67484678351	0.649875115538	0.651311631279	0.689601992501	0.633756737973	0.688645635564	0.643781607345	0.646162901991	0.640565935408	0.613215436871	0.693002993432	0.614261922953	0.693906015093	0.597129789453	0.653992479995	0.671079997262	0.643909220728	0.647863802343	0.654470181827	0.645108699449	0.619746044782	0.615783398069	0.632663431088	0.622930229573	0.684672809926	0.693956374962	0.633464931971	0.687367622862	0.627382201445	0.559926053719	0.495905359764	0.518707341328	0.580459420243	0.623525387259	0.596766109365	0.561551601323	0.630464537075	0.664551617734	0.654894935313	0.601271623145	0.489751536879	0.537879729819	0.488624990589	0.520434369041	0.583956103705	0.61012351238	0.432685998575	0.499260940639	0.563718726667	0.58570991193	0.600205987339	0.498451358848	0.644633186313	0.620833078956	0.585768662214	0.652487517443	0	0.494395574462	0.508426523812	0.506622293875	0.654587884029	0.528655149612	0.514732057252	0.517463999687	0.628970403798	0.497239731906	0.519682672025	0.650572527663	0.675634011065	0.660730739271	0.630047111925	0.663899862822	0.649833622544	0.664757266388	0.636539325832	0.638708160988	0.619133062786	0.518104149132	0.55980447671	0.642151927807	0.540430859614	0.588520786444	0.628998402636	0.642056449922	0.665554560072	0.680282750651	0.671656865116	0.644190318607	0.615121218305	0.692335275262	0.658504085852
CS.223	0.617857735285	0.641023755058	0.619280095101	0.642696973786	0.65269741548	0.693017522699	0.663495170553	0.621019938635	0.737236627013	0.690800986053	0.540639306621	0.658470370209	0.640681996517	0.67526973762	0.655317480719	0.63418654013	0.664589812165	0.610383352765	0.562994490946	0.61526416931	0.551750254929	0.631376447435	0.554854046177	0.609175975038	0.658549070632	0.506509584287	0.656338072475	0.665041488131	0.595648656654	0.623686252549	0.466959863723	0.555169446541	0.627361426905	0.502468855322	0.584802239543	0.537717782775	0.585399340128	0.498626489992	0.629549520518	0.564628756424	0.536617707392	0.551733487482	0.659884034791	0.604838287235	0.559238026743	0.569138773424	0.553789510139	0.506508306733	0.512317909698	0.602717345716	0.555872123114	0.467356280031	0.500395612468	0.541073809012	0.494638339656	0.509424192278	0.512002225836	0.538813723194	0.495123984982	0.496859728011	0.640802494286	0.709268924052	0.657374494423	0.571062437172	0.642567883982	0.649576421563	0.57525729542	0.616641132232	0.634255060347	0.606413728121	0.542611805092	0.614396557223	0.598837701543	0.658500575232	0.594500664767	0.674418845326	0.684840545307	0.654488773771	0.653898288654	0.637522672275	0.690660614059	0.632053720595	0.684414582816	0.611734680991	0.636226158493	0.635747602845	0.596276481965	0.669800457024	0.596169109026	0.68796749849	0.609478263965	0.647751502005	0.674777624725	0.632498656081	0.640465427847	0.633073199581	0.638045528706	0.581445755199	0.632125869586	0.62860058578	0.62449981138	0.679287427966	0.694704924497	0.634672741574	0.692342796705	0.62380468568	0.556705680592	0.498764244174	0.529253250565	0.571735901843	0.62653465275	0.604491554385	0.558985081257	0.612550852041	0.65501153695	0.649378230208	0.586928010558	0.496757785313	0.539366994045	0.497491087219	0.542895356488	0.590880045389	0.595133162157	0.496420517123	0.486663876065	0.552610710219	0.597086342622	0.576798177436	0.521738461644	0.640930500572	0.592087890306	0.577132925691	0.626678117165	0.494395574462	0	0.525837171687	0.538494129034	0.61939127263	0.573838657912	0.505052118646	0.534301803758	0.599533905986	0.520053089826	0.510541809768	0.648939721304	0.668485110599	0.654710029784	0.615901265738	0.63787165124	0.633164273089	0.645496554679	0.638668130325	0.628331911693	0.645391738171	0.568238337351	0.595321861866	0.632966634739	0.568657324754	0.615982441647	0.633933707486	0.616576529709	0.663990588526	0.669528792835	0.678433306867	0.649081041931	0.596907509752	0.695377987695	0.667086675904
CS.326	0.637427156468	0.612955946508	0.589791329866	0.624420203544	0.611959927035	0.65134385365	0.665707245144	0.581479751561	0.710977709243	0.668096661141	0.527823828566	0.622384824982	0.63106618925	0.63799138223	0.643141614314	0.603879240226	0.617956416457	0.581193731727	0.547116442047	0.618697500839	0.56684841204	0.649006111352	0.589361733191	0.628664711832	0.632590366536	0.533856854515	0.632139355973	0.669520009591	0.612324152867	0.636374005768	0.479541553959	0.563484075258	0.610862283881	0.52270433209	0.58463791583	0.566630269217	0.6077738079	0.521720031764	0.609051332234	0.549970112145	0.538313315108	0.577714192053	0.652217949218	0.624573274502	0.547706320025	0.598255121358	0.549428123055	0.48010724909	0.545218833357	0.589024764891	0.612995178475	0.518722478041	0.534810250252	0.607485272742	0.5396925943	0.535580725061	0.55142258372	0.57344039907	0.525907542085	0.52869293421	0.604819918955	0.705220030995	0.644893881436	0.566732073634	0.591228859057	0.611091498692	0.566128097382	0.612261439828	0.613810629114	0.605515368018	0.577484917644	0.599671468714	0.591273847749	0.644304621168	0.587410672993	0.629717248265	0.64834873439	0.638430581532	0.617512181451	0.596963645323	0.644536017188	0.616198524576	0.636003396384	0.585308252467	0.557612089814	0.567295939911	0.604381041256	0.626427406971	0.583121394869	0.636507732001	0.568298148746	0.634752133225	0.640337280107	0.621294835773	0.598530393905	0.599255980622	0.63491332127	0.601064236801	0.618437879727	0.593215143529	0.585635849398	0.643682061699	0.676085431178	0.605491695233	0.703722089967	0.640549614154	0.58595393294	0.481746397596	0.553870506307	0.542360781374	0.641484302653	0.596024781644	0.523001884492	0.601868743992	0.648093654182	0.62480481718	0.552938494334	0.488250297717	0.567547379492	0.512079031808	0.522783528493	0.607316470173	0.603560906424	0.515482305307	0.507568186627	0.600344486005	0.591546140462	0.594808437015	0.518167876262	0.657113271439	0.597408348925	0.586351962662	0.599505526406	0.508426523812	0.525837171687	0	0.502371767686	0.58704215071	0.531909380129	0.537496725438	0.54088868561	0.62393139329	0.541353287741	0.522160041021	0.609479123443	0.621682679913	0.612198171094	0.602737177607	0.60980387723	0.624472807285	0.610550265034	0.59858144549	0.617076610448	0.622955306943	0.555294795507	0.575507523681	0.637895858423	0.611161039847	0.611913373117	0.583635327303	0.587957796221	0.607421907826	0.619913670582	0.655518198768	0.621406292833	0.580385327218	0.647041595228	0.642031682598
CS.255	0.604550083115	0.571597340837	0.601557925204	0.59399752945	0.6161410873	0.643211384456	0.678336651516	0.574525203523	0.718507978108	0.641863662453	0.538082953671	0.616164350806	0.621918376958	0.618084880735	0.638425751948	0.59415771082	0.618043094874	0.583803649222	0.543559242824	0.632422533194	0.583454610503	0.695192561232	0.588781572618	0.630967903538	0.64934824229	0.581543363054	0.635391804233	0.709913715447	0.618753150884	0.608010861873	0.530768442891	0.567773467392	0.594728005059	0.508852315564	0.574606756187	0.566880008733	0.621288844374	0.537766360658	0.628781090926	0.541737842007	0.515626644049	0.583800090098	0.679376773704	0.648381073294	0.544850763623	0.587761537009	0.51067671212	0.509681908413	0.499586824418	0.594047451552	0.613282784398	0.465209545333	0.510999399254	0.561585737174	0.521636610817	0.54527890318	0.520106574349	0.536521705478	0.513306965749	0.489862803435	0.595001552383	0.736497561103	0.621059104635	0.541924145201	0.597742447001	0.593804082407	0.567374501437	0.592498510086	0.568432610102	0.578866769329	0.560899713613	0.656160931118	0.584421677431	0.581062318951	0.598389079216	0.618249851002	0.636232220756	0.64234849833	0.597746744581	0.587023524868	0.622087254811	0.613078770012	0.601022223128	0.579555318393	0.577897620571	0.580431289861	0.582162631751	0.60615810815	0.570299361288	0.630832751418	0.55725220635	0.654911212033	0.648570563105	0.578251093827	0.576831652599	0.60718777006	0.679652938795	0.58377161154	0.609254953855	0.594207707827	0.571045935884	0.650496980445	0.670529489507	0.612229240674	0.700520566625	0.664127773755	0.578539564328	0.517071692742	0.554920475157	0.573136294827	0.649090972379	0.567864290483	0.52961973796	0.606045642496	0.6757099084	0.606584241099	0.573887095198	0.491228572228	0.554124851576	0.519597095227	0.471943780578	0.631837225339	0.587833596181	0.506888640674	0.50011365135	0.608038772445	0.614900910156	0.620113945543	0.521902951045	0.666867376078	0.614077230166	0.582320649056	0.64678999473	0.506622293875	0.538494129034	0.502371767686	0	0.628573617417	0.545677399602	0.528664259645	0.506747368308	0.612935551451	0.525760741523	0.493647234418	0.602190293916	0.60705936769	0.589082713745	0.585878117883	0.635034816556	0.626459832076	0.589132581154	0.594111712375	0.612332106612	0.623914411722	0.559432877067	0.587848082405	0.628209488753	0.603021319781	0.618391919682	0.561784554192	0.592729489974	0.612599738596	0.613239277981	0.641782166011	0.621278297616	0.584379863214	0.641091737598	0.658736585777
CS.253	0.694409050447	0.745963036413	0.686054614076	0.68842637361	0.74438501472	0.76676564922	0.751593280515	0.687923214281	0.709458877554	0.741795861636	0.667424411618	0.712118241538	0.704437279678	0.753098372429	0.68242520039	0.705865108601	0.7303018322	0.715790764506	0.6079920194	0.604353424719	0.62567600862	0.688543022068	0.624021659986	0.670168754336	0.653729245422	0.609292914105	0.708097151659	0.615933690032	0.562612193975	0.721881421172	0.591854153281	0.638312183684	0.731569968358	0.606527081536	0.675007964409	0.636080106271	0.672798571039	0.642595171729	0.511180193812	0.608035662525	0.673851172643	0.605419171078	0.684389533247	0.615200676259	0.648592736037	0.679420683777	0.693342383409	0.572667181189	0.619387853315	0.587154953572	0.577576525754	0.647450541808	0.654321541616	0.577001367933	0.644884281628	0.613637582726	0.644548091794	0.578778643093	0.581222305507	0.653541813663	0.717859652172	0.667105542812	0.677707460479	0.69397675176	0.731279425611	0.732931725563	0.694660296329	0.721217190012	0.726672651256	0.736529145204	0.703012608758	0.634246752202	0.716621067948	0.750059153704	0.665387189238	0.757957897839	0.739883768563	0.754114031089	0.768481789638	0.743091965728	0.762530406888	0.73199877589	0.76753484886	0.725059180939	0.695613822872	0.725821328931	0.731012856123	0.753399656882	0.705954429746	0.77475705599	0.699800134362	0.699530028944	0.757337232197	0.672388148864	0.696800373553	0.717024811544	0.647670767627	0.638788591317	0.718086606411	0.704081200882	0.714693298374	0.738118176357	0.783233189302	0.70612276181	0.719914271551	0.666601814883	0.702576916799	0.597018320862	0.600184267851	0.564972024189	0.628611772748	0.635015422436	0.624362695448	0.630078930466	0.63808108724	0.715808972509	0.600230523325	0.625810885428	0.660519893987	0.645789009175	0.664549521933	0.619259039213	0.646450184033	0.622754627166	0.632619696271	0.636299393292	0.652194522167	0.591673272793	0.646886460816	0.630788547695	0.619140693268	0.62407966209	0.66735343159	0.654587884029	0.61939127263	0.58704215071	0.628573617417	0	0.606320060003	0.651179599114	0.697381874302	0.670629596187	0.646147988905	0.593378714191	0.745667907668	0.735826814854	0.739163250627	0.720674027413	0.624106288952	0.728578192309	0.705963139587	0.713504716237	0.728603206493	0.746036929814	0.660513452651	0.700366158706	0.715527306933	0.712886275864	0.721114425489	0.73742334217	0.70166843539	0.757516472421	0.721185223461	0.745053483786	0.747898824276	0.738287653872	0.757420797508	0.744940471813
CS.262	0.661815994858	0.657402000411	0.620363364231	0.590144173374	0.665798550276	0.691202929228	0.659390828302	0.631484985706	0.682007728795	0.648155543064	0.55582729737	0.66410167126	0.647378385283	0.684852840419	0.631312073376	0.62489207099	0.68358802509	0.639270870426	0.571059371084	0.594813515394	0.587764327489	0.664937249823	0.60775626765	0.658255178271	0.63783994874	0.532315883048	0.667168877711	0.651802170395	0.590332230301	0.67448263991	0.556041014662	0.578950686924	0.642061675658	0.53222310164	0.659888418954	0.620695945012	0.613356499374	0.601867235635	0.619752591543	0.577648468128	0.589224053919	0.604831565215	0.6799206684	0.594616940778	0.584746589647	0.61715827937	0.595028562107	0.529489176708	0.551717882608	0.580239494061	0.619425265067	0.560841243221	0.584326476583	0.602697243166	0.574790836638	0.588975877879	0.578589561595	0.541882208481	0.559272475109	0.545079640115	0.620663437788	0.666829982541	0.641473501428	0.600166826323	0.682831495097	0.616939210617	0.59173147968	0.627224605161	0.638093510255	0.656674788247	0.620035842612	0.557608537735	0.624308785523	0.687663419792	0.635871901575	0.693531789584	0.677273039161	0.711618206069	0.672654474254	0.67793421371	0.691269919891	0.655865635226	0.690101064942	0.640358682393	0.642171345615	0.651926813444	0.62611178411	0.697928628498	0.632923101602	0.699199167696	0.652900958932	0.657020862247	0.685063361321	0.643324471082	0.649592292965	0.681309660086	0.640125757059	0.609316595716	0.605977529293	0.638897890515	0.631223592371	0.672956044664	0.691130364381	0.634962048139	0.663737346553	0.674282634729	0.643263276577	0.555022380632	0.558216715269	0.601663260205	0.630982573117	0.584198238512	0.573167278545	0.619513077597	0.630270355394	0.656085150686	0.597070812095	0.552313947119	0.583588465236	0.536972173717	0.585446970152	0.62695312311	0.608478977153	0.551869300722	0.548219669387	0.602886657536	0.588757722225	0.595115008702	0.567538885048	0.673936170994	0.642899985722	0.586887075976	0.624302400393	0.528655149612	0.573838657912	0.531909380129	0.545677399602	0.606320060003	0	0.586016348755	0.584352100085	0.618891016165	0.518613504694	0.523215796001	0.675721305106	0.671876155965	0.66794957043	0.587820889201	0.578642406849	0.616000916851	0.65024813326	0.613061705	0.654499597209	0.62482686689	0.536246229496	0.586191055603	0.634011779959	0.616155660893	0.588559134711	0.665410756331	0.641350564936	0.689574207882	0.651565022191	0.64425151287	0.64319152908	0.654778809899	0.695125308638	0.650834516842
CS.390	0.598180692888	0.650438168035	0.625777316768	0.614996484573	0.658385581414	0.690025223791	0.676394105583	0.619951598571	0.719789980592	0.678471048035	0.555756370504	0.663826941397	0.646956021376	0.66472178472	0.646281608054	0.623326935001	0.673598754615	0.626348458504	0.576311820543	0.665273412343	0.584574247099	0.670789081148	0.582131282863	0.60093637566	0.660263426438	0.578448382166	0.662800285241	0.682582192564	0.672506417943	0.606372989171	0.528384055961	0.575827344923	0.635673537529	0.537593227679	0.574624149433	0.567639609512	0.617618533822	0.51836550048	0.636840500413	0.584119813534	0.556424365574	0.585367315984	0.650920489478	0.635983287617	0.562766314111	0.581621731429	0.550841667576	0.531410143949	0.528125027212	0.560387776971	0.589762532084	0.483431428835	0.493858406596	0.573072906784	0.483986518414	0.554991238351	0.531098443486	0.553057404656	0.516118760385	0.471916737426	0.639709263641	0.757510583888	0.654105793857	0.587446332207	0.635302289223	0.653238102156	0.59216909833	0.608476952905	0.642904623941	0.617638940084	0.58821807658	0.639481001958	0.632586825142	0.661619254986	0.572024413187	0.669511063061	0.688826815918	0.687390913599	0.651542525914	0.649181886928	0.692699133543	0.651256514279	0.677786156693	0.646720754476	0.642695301077	0.634736720981	0.645588722284	0.674375929489	0.63055803571	0.68613156634	0.621487272954	0.657852786015	0.666327595007	0.623198651052	0.641499681144	0.642802189463	0.694162523762	0.5890362111	0.641341074245	0.637193580506	0.634865952467	0.695542114137	0.693968799399	0.636518004451	0.712144278871	0.593116120394	0.58482739313	0.555907938707	0.556099652543	0.592509185035	0.64790354249	0.609822430662	0.576840384171	0.617804607249	0.67382865807	0.635257467571	0.628812377204	0.525166354792	0.56543189959	0.550939027435	0.550862032512	0.603078884467	0.59951338493	0.509685830979	0.496747069938	0.622430397561	0.625938877094	0.627261568442	0.527908060292	0.669856623216	0.615216997097	0.613470154889	0.65743836401	0.514732057252	0.505052118646	0.537496725438	0.528664259645	0.651179599114	0.586016348755	0	0.544835740441	0.586094967252	0.507430128286	0.508799371168	0.653926575837	0.683059561665	0.65014467208	0.634108159478	0.658736513171	0.644955033138	0.646541600588	0.623723114867	0.637714745243	0.653636475489	0.619077528055	0.603887292469	0.649475309799	0.604829488854	0.637903369223	0.644002236899	0.63504765064	0.663209080164	0.668351036656	0.679455300404	0.654024239304	0.62958521097	0.692062973103	0.684546334044
CS.145	0.625993811116	0.562510996776	0.569179052098	0.609350066976	0.562131223442	0.601397742644	0.625220480496	0.546909005143	0.736178615085	0.62154530346	0.514285057356	0.620400596764	0.595619890681	0.585169449734	0.62705440583	0.567898368681	0.636049901335	0.54400561161	0.560679669827	0.675124370317	0.597210579822	0.671415025554	0.653121370594	0.657562397574	0.681676021712	0.608198019442	0.641764319275	0.742186089646	0.674060929813	0.601221991657	0.534400521629	0.535919778381	0.500501921695	0.563996941432	0.56438302526	0.569221803178	0.616708215117	0.583254806946	0.67103232461	0.571923866224	0.445022937173	0.608411231535	0.684031876375	0.671897441319	0.553953850192	0.540625712951	0.515354164266	0.558182633471	0.554888579114	0.658435569875	0.656371528152	0.473894699235	0.501059846312	0.645193205634	0.521634321104	0.545959097382	0.538535670263	0.59831029963	0.547306699602	0.48938233888	0.529130230734	0.703692558575	0.663818742894	0.541379126966	0.519566846034	0.563206107061	0.510644824864	0.539708496613	0.542270561648	0.52583774171	0.502535186102	0.643097171491	0.532571667775	0.623304446812	0.574480478867	0.581020051911	0.612098793179	0.591219113062	0.509867953845	0.566637103923	0.595369495953	0.552910863287	0.580458025356	0.514788522161	0.58855626241	0.547196222038	0.516598429544	0.643727148966	0.588721648147	0.587464095301	0.533346514736	0.616907248697	0.597371569248	0.608685037054	0.611952322351	0.589003877836	0.662001485026	0.638465857794	0.584615082765	0.570973184452	0.543021995091	0.602382098639	0.654334498453	0.581121009863	0.671248405084	0.655342450237	0.540024116891	0.558217547418	0.571825309121	0.628313063408	0.636163641901	0.62727902845	0.562838157604	0.618967166076	0.717251940936	0.550794935444	0.621544270116	0.510924941106	0.531690905803	0.480913271272	0.517222746152	0.661549865491	0.639674330563	0.543066765207	0.525808887712	0.566817730052	0.60794158881	0.676553186569	0.588608433354	0.734188170356	0.604352741943	0.61240436264	0.623158299789	0.517463999687	0.534301803758	0.54088868561	0.506747368308	0.697381874302	0.584352100085	0.544835740441	0	0.589265220136	0.501652712478	0.550330459152	0.544238703353	0.578418036916	0.549477238051	0.541107065776	0.671625677558	0.571122924865	0.617836290581	0.559212313283	0.571647315612	0.515691632865	0.582693189201	0.512471412936	0.554455686154	0.518606104172	0.518681641392	0.503938987528	0.541952170486	0.553619586805	0.598631427353	0.62079017831	0.549935932416	0.516131348569	0.598328153691	0.595541216449
CS.393	0.611944070507	0.670767440846	0.644788319363	0.664634394526	0.675625273821	0.706757760937	0.655252835271	0.62116460753	0.674930918859	0.649032395829	0.625360929384	0.650969883678	0.628711760532	0.688645749424	0.634074922305	0.639809843782	0.679159291417	0.656612951583	0.604012947736	0.706052520805	0.601866758815	0.671994371825	0.667502071262	0.629084544757	0.642398616777	0.655781664106	0.620798995092	0.706791065593	0.666774866076	0.626837620264	0.607107783433	0.584231391469	0.632000531467	0.597870307891	0.605993989678	0.589209244262	0.584933261826	0.605864058451	0.643984076462	0.600852116359	0.596498929366	0.667782941991	0.637071305668	0.683245408337	0.590982669237	0.603208747792	0.623780158185	0.638590083775	0.606388400648	0.659386247596	0.630352041252	0.59416325946	0.589533356503	0.630856458135	0.593418712635	0.594771618846	0.574730713229	0.634145907832	0.638966246268	0.590358402437	0.638092933384	0.703767187128	0.629905920988	0.655344360877	0.666172676711	0.651013038711	0.624680385882	0.640093422937	0.642819941926	0.653086147451	0.638956040567	0.670815246874	0.638074799456	0.668518767386	0.57057517859	0.681155777677	0.673249724267	0.686284459387	0.677615359539	0.683136855959	0.710732952759	0.662036493928	0.714200732453	0.655866260451	0.665739400374	0.674448971262	0.647304044497	0.694705880331	0.67171603468	0.716507376293	0.632792957534	0.647018954482	0.683954048233	0.636149747502	0.642304691409	0.63260411317	0.666972010222	0.622957350573	0.630444975014	0.6495080316	0.637258569416	0.697264338233	0.665735852641	0.662177265193	0.694226934844	0.602970129315	0.604883012307	0.621381056573	0.666535342283	0.623168048441	0.656141056665	0.656410823555	0.614619715223	0.591133891039	0.703252823171	0.645399951702	0.675416458269	0.602798528323	0.600854470187	0.613547156323	0.619227727133	0.642708333405	0.592406557503	0.623283933419	0.618702889499	0.573969273332	0.642327668099	0.674254415783	0.616145345727	0.727917241375	0.60564063605	0.582852677132	0.649588998445	0.628970403798	0.599533905986	0.62393139329	0.612935551451	0.670629596187	0.618891016165	0.586094967252	0.589265220136	0	0.557964062247	0.607039402009	0.675953862646	0.695821118949	0.67906565733	0.647720609602	0.691145148926	0.665510896559	0.659291401059	0.636995438986	0.648951143432	0.655424233614	0.683812710925	0.644983677919	0.640457848632	0.644783515981	0.62624371415	0.659273847387	0.654772671231	0.698343847843	0.667605608861	0.684250533682	0.689534608344	0.649434011206	0.69768149973	0.693373982029
CS.370	0.605682861714	0.633697705337	0.630574308745	0.607460599751	0.668644012771	0.686355730364	0.685389182679	0.606517570476	0.724604595917	0.649764726646	0.568109262301	0.650973166672	0.654030340508	0.66959556546	0.645905059742	0.647285936091	0.681188611484	0.611737820122	0.549402558198	0.628489623547	0.594636832083	0.700627520331	0.599275881537	0.634166195537	0.674217976485	0.555476591098	0.659117561566	0.678259326591	0.633086115103	0.637413522619	0.524145759981	0.581225320959	0.599433745443	0.529042644829	0.588393752175	0.575824701674	0.583966888651	0.560833385565	0.650667515088	0.571147483263	0.556825053337	0.598910777087	0.640230550474	0.659840410044	0.546128983121	0.559854253811	0.505388450306	0.526378668899	0.481626556839	0.609374961235	0.584384029472	0.455206122149	0.471719041576	0.55134318734	0.511390288569	0.562875086478	0.495582747062	0.56092351759	0.531843922003	0.462065228699	0.626822674873	0.715706173526	0.656030978448	0.561738234319	0.626115499793	0.646307266766	0.557600384675	0.610596036049	0.625669450579	0.612218038394	0.579398717244	0.616900947739	0.605363562674	0.663746746101	0.580884863494	0.673639081373	0.653585835669	0.654038361691	0.656934032579	0.651435103812	0.68645619477	0.652724353411	0.679345930322	0.618536055513	0.636149173312	0.661966676985	0.606344580929	0.683510451349	0.617166824883	0.685966300022	0.604537418956	0.665517574976	0.666687539057	0.621695152053	0.633364240572	0.638099024751	0.698375536751	0.592473629447	0.613091046789	0.651894851705	0.627107237304	0.696365267385	0.702565673797	0.629291108522	0.708183046051	0.651243060159	0.564163863213	0.529711223267	0.600102411061	0.61184280091	0.655504831871	0.62252753836	0.579180553172	0.585871435844	0.676445217909	0.644673122986	0.623289699774	0.520431345514	0.557480585158	0.520116767056	0.521688093913	0.622417481433	0.616645880683	0.520182541581	0.517170356655	0.596635086674	0.63147067388	0.606785937606	0.55646808384	0.690864876142	0.61024743796	0.587142391692	0.673956966439	0.497239731906	0.520053089826	0.541353287741	0.525760741523	0.646147988905	0.518613504694	0.507430128286	0.501652712478	0.557964062247	0	0.493698903269	0.639380668118	0.663949004982	0.656178865753	0.596275387625	0.632873339971	0.638333007736	0.653671846735	0.620801849096	0.643365633198	0.616780129308	0.58370981728	0.601961893092	0.654520642043	0.57468917216	0.606605779884	0.635704098793	0.639212015652	0.672523049694	0.679900705502	0.676293500383	0.653993727132	0.618765844233	0.691785688316	0.681645088207
CS.270	0.624162794255	0.649763299232	0.62542987032	0.621261194884	0.661738411008	0.686525249642	0.695670079916	0.622249048993	0.706609288239	0.676835048396	0.57453061663	0.671442616619	0.636689088356	0.672385334812	0.652608863894	0.62938529363	0.654469230987	0.63433119737	0.556404623111	0.594977545306	0.586449599411	0.662858418355	0.588593667944	0.649732622547	0.648617337565	0.537374896831	0.683185801982	0.656147242509	0.60102771885	0.648718246777	0.511365003599	0.576474639288	0.635867422229	0.515464649221	0.584449945761	0.543567752205	0.578749034065	0.536506763429	0.621300259198	0.567088970053	0.560792903505	0.573930889421	0.662389345033	0.617984222298	0.522327798823	0.555863202099	0.549440726036	0.513433041631	0.487194664725	0.593806806199	0.516691492543	0.482655681273	0.50530254807	0.560974164664	0.505277095534	0.513103294413	0.530598628826	0.55011875957	0.526114038089	0.49744317128	0.649162835158	0.697914799465	0.661705476416	0.598335592328	0.648753681285	0.652340985094	0.601720168437	0.615807862543	0.628361149488	0.632031669773	0.589815495462	0.590797185429	0.628269946298	0.673551292449	0.584449679502	0.671379913438	0.674303172665	0.685729908991	0.66711757746	0.657686615301	0.688517599532	0.647632252822	0.68009856308	0.633485299535	0.640889569379	0.642378151259	0.630721991254	0.69244356751	0.633151342435	0.688652324431	0.613192703207	0.679573484639	0.687674781183	0.621316151941	0.651799279715	0.646997153476	0.643846156697	0.57454396662	0.622197107163	0.645345648825	0.627281284092	0.678309560261	0.700064417087	0.654969873276	0.705484795714	0.627791176559	0.596948448335	0.530740470137	0.555130978312	0.589880964242	0.618953044906	0.594032149857	0.545406233761	0.626783469765	0.654635923395	0.649103754241	0.584069957838	0.509170095854	0.554682667886	0.535119030816	0.538010823742	0.612694577876	0.627587588694	0.501878701101	0.513405224731	0.578026224015	0.606431228216	0.574478584912	0.547649847926	0.653098869226	0.6156300796	0.555134733644	0.660461313243	0.519682672025	0.510541809768	0.522160041021	0.493647234418	0.593378714191	0.523215796001	0.508799371168	0.550330459152	0.607039402009	0.493698903269	0	0.646008593012	0.662726486635	0.643293957462	0.622023946593	0.599227304896	0.652306398364	0.655299746234	0.638809786035	0.663472552792	0.665987286731	0.573332695523	0.607890844942	0.656212435962	0.620277350851	0.639944136798	0.637635086779	0.636227265831	0.674272232285	0.646811533399	0.665778898891	0.649084418486	0.629260332373	0.68836700017	0.670839443315
