L.005.M1	CS.280	CS.263	CS.005	L.035.M1	CS.017	CS.293	L.025.M1	CS.259	CS.092	CS.086	CS.059	CS.098	CS.022	L.008.M1	CS.058	CS.050	CS.229	CS.388	CS.154	CS.042	CS.117	CS.382	CS.066	CS.287	CS.155	CS.149	CS.381	CS.360	CS.371.1	CS.302	CS.203	CS.232	CS.205	CS.213	CS.128	CS.125	CS.292	CS.376	CS.041	CS.236	CS.375	CS.374	CS.282	CS.378	CS.148	CS.359	CS.147	CS.214	CS.372	CS.129	CS.268	CS.385	CS.254	CS.166	CS.389	CS.369	CS.183	CS.349	CS.395	T.CS.082	T.CS.079	T.CS.085	T.CS.056	T.CS.016	T.CS.004	T.CS.071	T.CS.028	T.CS.001	T.CS.019	T.CS.067	T.CS.029	T.CS.052	T.CS.007	T.CS.025	T.CS.105	T.CS.134	T.CS.100	T.CS.092	T.CS.106	T.CS.144	T.CS.104	T.CS.153	T.CS.102	T.CS.112	T.CS.108	T.CS.116	T.CS.128	T.CS.147	T.CS.117	CS.246	CS.238	CS.241	CS.088	CS.356	CS.242	CS.103	CS.015	CS.237	CS.087	L.024.M1	L.034.M1	CS.082	CS.085	CS.006	CS.304	CS.191	CS.347.0	CS.336	CS.308.0	CS.228	CS.274	CS.338	CS.330	CS.165	CS.387	CS.187	CS.212	CS.233	CS.188	CS.361	CS.343	CS.285	CS.158	CS.320	CS.223	CS.319	CS.339	CS.322	CS.331	CS.112	CS.227	CS.163	CS.202	CS.080	CS.390	CS.262	CS.370	CS.145	CS.326	CS.255	CS.270	CS.253	CS.393	T.CS.061	TFS.020	T.CS.026	TFS.022	T.CS.064	TFS.025	T.CS.031	T.CS.066	T.CS.045	TFS.021	T.CS.008	TFS.027	T.CS.036	T.CS.049	T.CS.055	T.CS.157	T.CS.141	T.CS.152	T.CS.095	T.CS.158	T.CS.142	T.CS.151	T.CS.109	T.CS.166
T.CS.061	0.58497637267	0.593417274613	0.588483398427	0.614482717945	0.521895303845	0.62864266103	0.583528621142	0.614149807387	0.543402707636	0.651571936485	0.630447143777	0.58440323999	0.638972155219	0.62870366734	0.590886240773	0.573503674793	0.686219154521	0.562271531149	0.614171908603	0.735839576376	0.585852620718	0.57624624725	0.460440853695	0.618963208	0.596185530397	0.549162879434	0.578702701775	0.548045103073	0.571475987467	0.523885381988	0.652813342283	0.539975573735	0.601147101527	0.624474041156	0.60361440634	0.548994696545	0.595647678093	0.630151044598	0.586483997055	0.650166468377	0.698922273935	0.542086088196	0.62943118816	0.60374488639	0.688061389291	0.645171412471	0.68847569578	0.603510135993	0.571889395326	0.578141547982	0.603895478219	0.650368608901	0.598793353559	0.591828304351	0.624333441643	0.580769270863	0.683566629565	0.67953443513	0.583117682653	0.614896824934	0.540492451447	0.597206417754	0.533416971166	0.627857786418	0.510379312181	0.485105067717	0.49523132163	0.492507924321	0.665552552133	0.574966283543	0.503050582591	0.602154517026	0.567107813283	0.565811898642	0.535067175628	0.694208051053	0.533068765315	0.609555664999	0.620172217161	0.612790432226	0.579329611381	0.600762550374	0.632530411998	0.63437866596	0.519986164737	0.627721274032	0.608599089151	0.607347887817	0.61028616577	0.585336329693	0.556953599804	0.582200043221	0.60004385748	0.648725921076	0.630328230419	0.540739315768	0.63654372928	0.655004961723	0.629857904822	0.610968101978	0.619477423287	0.597981514244	0.624702515394	0.608404169696	0.5880394481	0.653633452073	0.549148422116	0.645974799678	0.534101333347	0.651737434299	0.622376542783	0.566010027885	0.64362489961	0.571782969593	0.623510268939	0.504313631837	0.586674363039	0.599869001368	0.668070222239	0.540990795584	0.597213395561	0.598404072428	0.675355927937	0.637451110314	0.581786014846	0.568657324754	0.540430859614	0.589276819816	0.610763123723	0.59498691175	0.638732885665	0.738343200273	0.642068357918	0.590585248737	0.600410224421	0.604829488854	0.616155660893	0.57468917216	0.518606104172	0.611161039847	0.603021319781	0.620277350851	0.712886275864	0.644783515981	0	0.570924709338	0.692449888728	0.566937500591	0.527809693348	0.482803709993	0.556043881371	0.598119071272	0.557472082781	0.566917047581	0.479963322137	0.502556258249	0.632774142448	0.553914937794	0.585306264903	0.579670828962	0.58796891015	0.547971615549	0.611671017695	0.549256463344	0.56017091475	0.542665239766	0.585802251561	0.535021680497
TFS.020	0.47710349953	0.471674188621	0.535101807945	0.507986878208	0.572096190909	0.594504770108	0.443384652829	0.63278257573	0.446846556424	0.533607678267	0.552207002545	0.507874047581	0.498681432676	0.652137160449	0.662735849057	0.617330896404	0.692488542909	0.654159600148	0.705597103446	0.791467617004	0.64660653401	0.588319898232	0.546451180398	0.617824097776	0.62744860783	0.524956715648	0.635410821138	0.514358353698	0.625405467647	0.592314956588	0.733435376521	0.527809134163	0.545784097942	0.702385164949	0.70132164546	0.594296082461	0.651239325303	0.615570581119	0.656359874919	0.67321024191	0.721002066575	0.632105757091	0.674922919026	0.682695512526	0.710897239102	0.695571744235	0.739816347179	0.661100795084	0.647484880053	0.639740761316	0.623313961124	0.691096289738	0.646138223829	0.653937261092	0.686029506051	0.642022669224	0.755994059843	0.750746378109	0.621781402892	0.645803656992	0.52047596169	0.68500543845	0.467778203124	0.646673801099	0.537288855647	0.522368488609	0.474205985137	0.517320322217	0.712636419645	0.641491249587	0.48718307405	0.620436660687	0.618088587154	0.623429313133	0.523755824754	0.560267994699	0.502399020961	0.533232280327	0.526891743106	0.44587754107	0.491353543833	0.452617434106	0.482613093877	0.503039061366	0.53140092498	0.476614874503	0.607478290153	0.527696507007	0.437381928213	0.494203474592	0.520252752092	0.579440809204	0.514405642519	0.667426644291	0.700110714001	0.455778164017	0.577635503233	0.577335854457	0.673734335541	0.600005792573	0.533403389789	0.578491081727	0.547699927084	0.540947287512	0.528935655201	0.714940912946	0.446595618219	0.709767547838	0.576033847541	0.702069540027	0.650912514012	0.668348299686	0.64251743512	0.651387133511	0.694977443791	0.587228971139	0.634764518532	0.662656596225	0.616946872219	0.633549747804	0.680634264993	0.66778725955	0.741005758748	0.666715178821	0.592053121006	0.654710029784	0.660730739271	0.637325668662	0.688299030707	0.559063522306	0.664324535484	0.795947911076	0.671374367568	0.658508923644	0.60103514135	0.65014467208	0.66794957043	0.656178865753	0.549477238051	0.612198171094	0.589082713745	0.643293957462	0.739163250627	0.67906565733	0.570924709338	0	0.714417066824	0.375689554593	0.488822586131	0.525367910963	0.516351413873	0.459314336318	0.527562667401	0.536444063694	0.574171987206	0.481077483546	0.53963750468	0.636852143747	0.506998100085	0.526164805367	0.535907941756	0.462158866391	0.463877810056	0.443206102396	0.520541007402	0.473433762902	0.430957788665	0.45872513711
T.CS.026	0.730532675148	0.741336787612	0.701948063203	0.733492962004	0.627964771582	0.726174287275	0.725929768672	0.709068992812	0.702162720764	0.731156729295	0.746232928835	0.691061615333	0.734120867344	0.64702105753	0.641437588633	0.626087734626	0.675422552098	0.638146358983	0.625564498213	0.653361562508	0.71133025669	0.71090817734	0.666136383019	0.708791612111	0.619290425447	0.670979024792	0.651456065771	0.682920086167	0.630628733016	0.646287995648	0.574252020008	0.723699474518	0.703623644252	0.622977392142	0.641531200306	0.693964761265	0.590018516385	0.657414153685	0.633141673591	0.632310207852	0.718247892002	0.641095529343	0.646444186776	0.660732081784	0.660847537252	0.620587535438	0.639382821259	0.607627903188	0.653461635718	0.646246518832	0.653755442023	0.665928323571	0.651903914551	0.619203683594	0.629481817861	0.587406322585	0.622428476551	0.635614537929	0.635754196888	0.650240597961	0.711570917285	0.558161580277	0.697298253414	0.680409343935	0.650788916277	0.661420125627	0.703196775977	0.666982977699	0.558414167367	0.646620080649	0.667945544513	0.68366554717	0.617422909489	0.573453095091	0.687788010333	0.747928949673	0.706515656883	0.738537453423	0.739295214489	0.750567898853	0.734228071767	0.750348625445	0.733717483943	0.724423025956	0.683406527199	0.735521849951	0.726935608729	0.70224934284	0.741325647192	0.720725122244	0.701425184859	0.693347343244	0.745197878786	0.721438363848	0.622069171727	0.690147858043	0.702695887656	0.750145897936	0.662390108357	0.699645545066	0.716295071592	0.693613545428	0.72018583191	0.698128208069	0.683429970779	0.694502546911	0.707445658279	0.632411495177	0.627214049902	0.653775538818	0.662460680469	0.579192092331	0.656114382422	0.612003211538	0.641667013482	0.614173928616	0.630396818647	0.627386586112	0.715058496689	0.652827174325	0.638058569358	0.653730743525	0.648704313889	0.665396761247	0.638212712406	0.63787165124	0.663899862822	0.641335207335	0.625990729848	0.670660587566	0.624915929767	0.661246019705	0.673706623173	0.661980649481	0.684138960946	0.658736513171	0.578642406849	0.632873339971	0.671625677558	0.60980387723	0.635034816556	0.599227304896	0.624106288952	0.691145148926	0.692449888728	0.714417066824	0	0.730010947358	0.6844282208	0.65752514748	0.66462517938	0.719102484598	0.66660955461	0.664079157922	0.65888888191	0.686681746205	0.68921853085	0.617394726933	0.680714258043	0.68374147238	0.688227831877	0.671209082082	0.742005272995	0.714946379834	0.688042799663	0.71785971495	0.747843062393	0.705973381087
TFS.022	0.479621899557	0.468897721871	0.539782253126	0.503237796916	0.5816382526	0.602182699356	0.455203062448	0.657775800938	0.471521875104	0.538721572488	0.55020283177	0.512940270048	0.516285433209	0.675035895484	0.686739072696	0.625163473205	0.698725542032	0.650944609096	0.699282468615	0.793388928127	0.657533983165	0.594129922598	0.533721589844	0.629436742447	0.619461375973	0.527757421614	0.652546878431	0.505194829455	0.625409995855	0.599808937268	0.737674874869	0.518657551029	0.546441635433	0.711748798252	0.70083438888	0.582610666787	0.662031324512	0.609458904666	0.656256360482	0.681564772195	0.719379199355	0.628097131269	0.677997853247	0.684721397444	0.707741106323	0.686650288213	0.74091560637	0.664879671673	0.645797108706	0.636683479865	0.623142704413	0.690317970177	0.636115533733	0.640877773634	0.681466694626	0.657835986369	0.74780874948	0.734730607931	0.606197031661	0.627373931964	0.499066455741	0.692430660534	0.457812184397	0.652758791301	0.544069203459	0.537555617988	0.470537991033	0.515097488021	0.720229129723	0.630313278001	0.505793568644	0.617485278698	0.624899883642	0.639170527358	0.519949543488	0.558455809512	0.49100709289	0.528309337065	0.495435906212	0.439974017145	0.477866076308	0.448300597378	0.504462643409	0.511184597532	0.528804167264	0.456287618043	0.625932082044	0.509932026365	0.435501081418	0.4931125069	0.490460072268	0.589335802128	0.519846169143	0.67211770107	0.700262178124	0.451463107921	0.578552735398	0.608452505811	0.681864135257	0.619606702228	0.533750380116	0.585693951964	0.537285538564	0.552334414848	0.550587793257	0.70773155077	0.462552545587	0.713582513763	0.586823434151	0.712285952753	0.649772514627	0.674515451287	0.64675460854	0.639404793713	0.703884740857	0.578324391695	0.624337046199	0.674286112849	0.609315419162	0.623689161112	0.682013626799	0.669505122906	0.745970959433	0.682977280296	0.592786992591	0.648939721304	0.650572527663	0.650346492687	0.687665404851	0.55627661458	0.677771922527	0.79347183352	0.668343410475	0.659536593686	0.610286289173	0.653926575837	0.675721305106	0.639380668118	0.544238703353	0.609479123443	0.602190293916	0.646008593012	0.745667907668	0.675953862646	0.566937500591	0.375689554593	0.730010947358	0	0.489812350717	0.530855855759	0.526268891405	0.45694077301	0.54904731311	0.549526078008	0.588921501334	0.470612688797	0.547958277649	0.645224692279	0.519679016272	0.548982973521	0.551107809012	0.486549821159	0.44225619455	0.428953691104	0.534904841789	0.46950683006	0.422110487417	0.458847986193
T.CS.064	0.507561113869	0.526575327799	0.525840124885	0.568157144735	0.5161941375	0.569949757736	0.511791740471	0.603645917496	0.475284558907	0.575846798215	0.565368842618	0.528335765543	0.532274506326	0.627187009162	0.627072731845	0.564175342941	0.663362957418	0.613327131621	0.675271162028	0.764052877897	0.615089255334	0.562945375373	0.494117908203	0.568699087995	0.608256684119	0.541579786701	0.604423899161	0.515142027487	0.587027063267	0.555904302737	0.710780234667	0.510195632578	0.560206804114	0.672956164083	0.666169636617	0.54740850556	0.633147525914	0.579026663304	0.626604949418	0.646518130396	0.699792704779	0.586632471504	0.65050833589	0.6745029621	0.684054719092	0.657745506629	0.705617493358	0.624333817932	0.619188434605	0.59789650604	0.559493267795	0.636645483577	0.621284545961	0.612294356781	0.645780739077	0.631068710284	0.725222163461	0.712128218034	0.570716132052	0.620958244843	0.501921669676	0.644927199837	0.483324844356	0.573114857596	0.506794226533	0.515298456565	0.503344799833	0.499433026971	0.68074735506	0.608372157994	0.493071051659	0.600731788896	0.598878814662	0.58777299393	0.512075947971	0.618567397511	0.507004634211	0.5567184145	0.596718259941	0.502408114806	0.511914050145	0.52031403958	0.555995332579	0.526102773084	0.520338149711	0.524708553252	0.566988776761	0.567173479482	0.494709415116	0.513586945048	0.518941265971	0.52876359269	0.509025895558	0.629697918661	0.692306259424	0.485174957541	0.567158082246	0.586652844209	0.637614381613	0.583847949749	0.533161529471	0.543804955129	0.572201817346	0.546768739646	0.530517405164	0.695074552754	0.49119889026	0.664575349354	0.562280310963	0.681445174046	0.606151495171	0.633213190625	0.62009026916	0.608088559587	0.667456648234	0.527721236393	0.604775649363	0.644684400304	0.598926555374	0.607436459882	0.658844744486	0.636213368056	0.709442192681	0.638788401665	0.556358700222	0.615901265738	0.630047111925	0.60647041443	0.65980729703	0.562851105422	0.634673138274	0.759001573386	0.651434838716	0.630049021767	0.584359926795	0.634108159478	0.587820889201	0.596275387625	0.541107065776	0.602737177607	0.585878117883	0.622023946593	0.720674027413	0.647720609602	0.527809693348	0.488822586131	0.6844282208	0.489812350717	0	0.536160057678	0.493944746582	0.472887546072	0.506592371271	0.518889233144	0.53654956369	0.479471669028	0.551815077189	0.611851358877	0.489126891442	0.519318436861	0.520131276554	0.520008864737	0.521476262657	0.486208472703	0.528060491491	0.471493654173	0.504903622932	0.519504078422
TFS.025	0.556318030343	0.580632245661	0.593546191651	0.624296275419	0.513866071554	0.629441812964	0.572500652674	0.619588871036	0.529186995337	0.659787586309	0.629187248806	0.576166613791	0.632970250778	0.634681766288	0.562940532627	0.603053273783	0.666425968604	0.579312763363	0.594018859309	0.708010075258	0.566735054943	0.565996969645	0.460753407996	0.615652116524	0.617199691459	0.550280479811	0.597205070459	0.550173455421	0.581334681934	0.523361801884	0.611965814648	0.516866928229	0.604484658005	0.59678274544	0.610384029333	0.564270509341	0.561347149103	0.624370189504	0.577024847723	0.637743221315	0.703745382089	0.540867179242	0.619007387332	0.599138523088	0.667279417054	0.646424448262	0.677348341226	0.597372959226	0.578383041491	0.602902883296	0.626768893423	0.675169000696	0.614271084668	0.607227999478	0.656090446741	0.590339447444	0.721889223262	0.679701515668	0.607314887068	0.643162702455	0.506021139294	0.584386040186	0.47803734587	0.639129288338	0.518008288906	0.44846736319	0.500355493199	0.492186050634	0.644317118981	0.588073801726	0.454348925064	0.608858165582	0.581728733552	0.528549084563	0.509959135307	0.699564763153	0.538711519073	0.620173768519	0.629282942718	0.592121254354	0.569393051831	0.603230572594	0.631415750752	0.587173526015	0.51674011929	0.609591744099	0.617195708802	0.612100062542	0.596314040043	0.554467994202	0.553236152566	0.590208893079	0.611786849934	0.630055527887	0.61993166964	0.536808196657	0.634251441628	0.637651425139	0.629017742408	0.569251418782	0.57797694647	0.597618775063	0.627264421198	0.628733303186	0.54207847671	0.661543052666	0.530113173105	0.615891257572	0.531918093109	0.629283552124	0.622829849613	0.540299492741	0.630941575801	0.583169539465	0.581175615942	0.500883990915	0.571558095162	0.562330407714	0.662469748611	0.524585755929	0.596137458964	0.563085840918	0.657264503277	0.63796456751	0.556113671034	0.595321861866	0.55980447671	0.548844010759	0.599897893052	0.60485006612	0.62939407185	0.706371161282	0.621425295905	0.597558000864	0.589126862321	0.603887292469	0.586191055603	0.601961893092	0.512471412936	0.575507523681	0.587848082405	0.607890844942	0.700366158706	0.644983677919	0.482803709993	0.525367910963	0.65752514748	0.530855855759	0.536160057678	0	0.534063305001	0.57684662946	0.497511212719	0.513042562367	0.454670694065	0.447521553403	0.644883964205	0.54661125505	0.559765698775	0.560066618125	0.539886100883	0.514094949441	0.599279238972	0.516349887768	0.522965511206	0.51601851392	0.569683482555	0.512312817535
T.CS.031	0.535250406912	0.549014724262	0.564983425303	0.574620307484	0.528232713024	0.571661614606	0.525371900455	0.603649795341	0.525834676595	0.618978984255	0.595619608403	0.526842567857	0.552503176518	0.605726953292	0.634821376362	0.583715568666	0.660041852823	0.624577926322	0.664737073584	0.746564515007	0.591768065267	0.55070981102	0.523221303985	0.589980387598	0.626769797928	0.574683588817	0.606669475674	0.545904030461	0.609940115572	0.536364960286	0.69423634677	0.531883609299	0.581461040516	0.663276839507	0.654948581218	0.583621726925	0.630021379171	0.616789291402	0.623544438063	0.630461820086	0.709307369169	0.557053612067	0.631565752637	0.66883205128	0.655883364406	0.656433876791	0.726382911055	0.625863009605	0.599611245014	0.620512378296	0.584551584254	0.656017790212	0.638468857005	0.617998376008	0.665653668136	0.623020819627	0.717447352188	0.700013671418	0.610548892943	0.630228522802	0.522367419694	0.623944714198	0.506329411478	0.581547285503	0.543939815395	0.533153087214	0.545105553578	0.524926860369	0.653366595531	0.585889421001	0.501927177893	0.592559164289	0.60927879938	0.604195297628	0.537196535234	0.636438179417	0.498120103341	0.585306745719	0.607134961609	0.559084639702	0.530310649196	0.571654042596	0.576733050475	0.560219725933	0.528585279818	0.552125119039	0.567638199731	0.581348220806	0.540771669247	0.532862182706	0.552290404761	0.554520735472	0.548067507547	0.619065230673	0.658593321276	0.503393335801	0.584614467371	0.610535523405	0.637571017578	0.59477965015	0.55857965953	0.549894585744	0.60258439661	0.576076530035	0.532336957651	0.682608942959	0.523276374299	0.645848059723	0.567311367561	0.669913179688	0.618339502196	0.631207535771	0.619737516448	0.620787443335	0.64220036723	0.537866458413	0.615331333628	0.62674882897	0.603366418461	0.604513432327	0.634717786072	0.627296950601	0.715331278744	0.621757600944	0.593790680185	0.638668130325	0.636539325832	0.619385285858	0.649056229725	0.582504045464	0.61302271515	0.758617338963	0.6389515394	0.600183440912	0.586035251659	0.623723114867	0.613061705	0.620801849096	0.559212313283	0.59858144549	0.594111712375	0.638809786035	0.713504716237	0.636995438986	0.556043881371	0.516351413873	0.66462517938	0.526268891405	0.493944746582	0.534063305001	0	0.528382723554	0.521954537261	0.51038546795	0.526031821167	0.497720952828	0.56161058698	0.595953337911	0.520889523316	0.540431065538	0.537184178935	0.499850790434	0.546255589816	0.516906032086	0.54401204269	0.523648491345	0.552726180748	0.521724880913
T.CS.066	0.473383576922	0.481259994081	0.545091503768	0.527411251761	0.582488480393	0.570281200017	0.470982575536	0.633030405566	0.463650436291	0.556482400771	0.521606673915	0.543034730956	0.533172212163	0.665984863019	0.669964635643	0.626154852961	0.677475238787	0.683107806312	0.692967943671	0.784820912169	0.653356569794	0.578546160326	0.555423594633	0.578236256676	0.650087789587	0.566511586984	0.649474142698	0.551964838373	0.659675576575	0.615943971023	0.735669114305	0.544580747317	0.57055657336	0.717920826878	0.705914356537	0.606301091884	0.669888857093	0.619448338933	0.681337483771	0.692707680854	0.720344089142	0.631990888267	0.685724567718	0.698982421727	0.699367540171	0.702673626913	0.719835873418	0.673463877077	0.633253820489	0.644419379215	0.602152716757	0.6705432146	0.649458397297	0.677266287438	0.695712681242	0.663785877177	0.754681043319	0.750632153822	0.647088039166	0.66365957439	0.4974524927	0.70636609615	0.50791678994	0.62849854182	0.571899296007	0.590223932556	0.547871966907	0.549926565679	0.72104535535	0.634764048557	0.529465630796	0.634486368133	0.649835554371	0.660470001772	0.542209499925	0.581139495197	0.489049969613	0.521230302081	0.545408766867	0.446260699515	0.489812766455	0.471503546838	0.500137421403	0.485221249494	0.541817042501	0.47236218388	0.59314221138	0.53610265011	0.436083928306	0.490085140503	0.517139308008	0.559857290179	0.515638485679	0.658555846034	0.698664049473	0.503506052664	0.564673737776	0.572263963227	0.664794678821	0.585496995619	0.484282373731	0.570900783737	0.573706093142	0.546146793074	0.522223109445	0.726019990838	0.475393534739	0.69665926027	0.607535318731	0.720599440164	0.649331996592	0.689961462154	0.654678258406	0.650239091403	0.699755676308	0.599422623719	0.626990097865	0.667113046375	0.594134999014	0.650672916665	0.679778120813	0.661540200691	0.746229797118	0.680536442488	0.619760583323	0.668485110599	0.675634011065	0.649925074879	0.699440015429	0.581837428339	0.672440608983	0.782522211588	0.654860590603	0.663603759036	0.604796648791	0.683059561665	0.671876155965	0.663949004982	0.578418036916	0.621682679913	0.60705936769	0.662726486635	0.735826814854	0.695821118949	0.598119071272	0.459314336318	0.719102484598	0.45694077301	0.472887546072	0.57684662946	0.528382723554	0	0.568456149502	0.560402069898	0.623498225619	0.528946378311	0.538179532125	0.664323459128	0.496830079314	0.518732983585	0.532448051241	0.511213681401	0.46243847027	0.461784669181	0.527084619188	0.453957952176	0.444796446534	0.489109127899
T.CS.045	0.557244613298	0.585903193743	0.569955631176	0.602841181095	0.527206866163	0.578542765812	0.544954784694	0.620968333918	0.522203863603	0.629217257793	0.610269273693	0.554453875112	0.599633839588	0.628260289891	0.643629106129	0.599060042685	0.653438091456	0.605870606047	0.630013818816	0.732156986357	0.594770537434	0.572646431728	0.522350461268	0.592171610885	0.64007057745	0.557593205998	0.620934770758	0.564889288989	0.588776717635	0.552439169863	0.66393059478	0.552975149766	0.597746946741	0.675327529858	0.652363083948	0.611165067621	0.639382617196	0.622213421468	0.622699913812	0.627237881936	0.7013286885	0.579586365911	0.658964308933	0.659324965824	0.675698106272	0.677226540985	0.703498672923	0.642726328599	0.633753515654	0.657464583074	0.609005267942	0.686051902677	0.660665430647	0.660127659772	0.672566931398	0.634594295042	0.735312447895	0.72884181732	0.63933938517	0.656161105064	0.500630385573	0.630708483235	0.537926060431	0.600595898289	0.530204707875	0.504189394744	0.519337383203	0.514049210741	0.691122487632	0.606311107249	0.471553724944	0.59506401569	0.605062689721	0.541872786182	0.496813255473	0.669654008642	0.509834607189	0.6092966465	0.638740184697	0.598444218493	0.57097665211	0.587069941815	0.608988610225	0.568322327381	0.544780694665	0.593908441378	0.598272825584	0.624164234501	0.576829712124	0.556992886579	0.580143863211	0.592182073087	0.568987827177	0.634032302203	0.639529480306	0.556179809266	0.612950877528	0.622251331884	0.654821988214	0.564476477151	0.590096950315	0.605748826492	0.592726757251	0.607916797217	0.561799469442	0.674941697935	0.53054874704	0.655266171832	0.55447270147	0.658042088507	0.609542455437	0.612982524783	0.646676235183	0.639667653546	0.603412784471	0.564546444959	0.618898733867	0.596678005316	0.636222810096	0.572687308184	0.619554983742	0.632966779915	0.703565293126	0.631532253683	0.578294330962	0.632966634739	0.642151927807	0.59805162123	0.674875276261	0.619222129315	0.630634036196	0.747506257854	0.621113804709	0.614417968082	0.584113882366	0.649475309799	0.634011779959	0.654520642043	0.554455686154	0.637895858423	0.628209488753	0.656212435962	0.715527306933	0.640457848632	0.557472082781	0.527562667401	0.66660955461	0.54904731311	0.506592371271	0.497511212719	0.521954537261	0.568456149502	0	0.530546253247	0.491788629682	0.501262038166	0.605727564717	0.601871260251	0.547163829627	0.555641166543	0.536980789705	0.509676036626	0.57684668707	0.544256533091	0.543052857707	0.530484093854	0.569008446912	0.517571267286
TFS.021	0.540659495886	0.606599416376	0.584623370277	0.630055747352	0.555803302502	0.63281555338	0.57076112967	0.602031191749	0.541131324771	0.645291837008	0.611824007189	0.568506711395	0.597391584078	0.635512247442	0.637467875783	0.615733158124	0.652693199563	0.59274367139	0.675182360802	0.73669325493	0.611828008111	0.57957447183	0.543554803216	0.571245727028	0.634317602656	0.584084463926	0.630845677238	0.58077583731	0.605784134259	0.574393412606	0.692870740742	0.569814842061	0.618854371098	0.66810667145	0.67209769417	0.597493942136	0.652947276198	0.622258125817	0.639571602516	0.657365024192	0.702478474116	0.586613239642	0.647068128834	0.664764188388	0.674798769864	0.663664272034	0.731367106538	0.63804320367	0.6450430131	0.656349673312	0.604840952745	0.670096991273	0.659272852987	0.643193284871	0.685684259796	0.646210659465	0.739750877484	0.71404396268	0.629209896771	0.656894197356	0.531266612666	0.626924680443	0.543533451568	0.61507784828	0.570319408101	0.538029901257	0.582464829101	0.577774107044	0.674220952864	0.621774121291	0.504604122903	0.626293576695	0.614790888802	0.605272230496	0.526609257981	0.679407169472	0.54054567521	0.620359932187	0.650738190571	0.598913590872	0.587019958697	0.61189762749	0.620618397347	0.574950455711	0.559542327811	0.594719923511	0.61979737101	0.627216473192	0.572720878294	0.564289895639	0.603161319984	0.570670732853	0.573700058716	0.618901395983	0.669518070595	0.560029098068	0.620537397732	0.607929297532	0.652286277993	0.588988252063	0.551842161376	0.585203313419	0.642774320823	0.620469147317	0.551738581772	0.671011269739	0.540628555388	0.651684316733	0.577635803275	0.674707178107	0.629443845025	0.628955737128	0.658085175824	0.647624625244	0.646443070103	0.571086446865	0.617294281814	0.643552948533	0.62860542221	0.604161174465	0.653730716139	0.621944548727	0.704361107315	0.653124288875	0.595147468323	0.633164273089	0.649833622544	0.58999733683	0.63651389832	0.627644133267	0.643305965582	0.740032012215	0.643239428597	0.623220870934	0.578308568073	0.644955033138	0.616000916851	0.638333007736	0.571122924865	0.624472807285	0.626459832076	0.652306398364	0.728578192309	0.665510896559	0.566917047581	0.536444063694	0.664079157922	0.549526078008	0.518889233144	0.513042562367	0.51038546795	0.560402069898	0.530546253247	0	0.523350488419	0.470776013315	0.617280144204	0.607358267221	0.551497497201	0.553108082293	0.545501850133	0.531700911986	0.574899126941	0.553188032039	0.533624393738	0.536583123787	0.569485318459	0.560237008654
T.CS.008	0.578107236944	0.610284068336	0.618058929726	0.667864308597	0.531426994424	0.623557435708	0.593553292295	0.62902180647	0.551228364421	0.703196532457	0.658558078573	0.58162999008	0.629418902764	0.653412500667	0.613012490204	0.635262991977	0.684138484164	0.577155931414	0.603311096549	0.716164860568	0.576515314748	0.606148309792	0.457394974048	0.622146271695	0.624255490034	0.566907096676	0.618311176437	0.564735389718	0.571870553168	0.521931827785	0.629721980459	0.519069414935	0.644261935255	0.616164894054	0.616141728541	0.581576016325	0.590255116188	0.639712222671	0.586382744478	0.621965249892	0.717149569777	0.555931211427	0.633315165068	0.618494833656	0.673698410203	0.662403028019	0.699937463981	0.611061162198	0.605154199497	0.62546251145	0.628791100215	0.703427143586	0.635897919645	0.617809014315	0.662376054352	0.615993218	0.724854738975	0.682380641943	0.61894296031	0.654761319813	0.537333749146	0.584447366507	0.527508124282	0.61624289693	0.521618561223	0.466669194617	0.515726587124	0.523915538832	0.634915538195	0.582754273641	0.473675253165	0.628837587028	0.568753338161	0.56146653479	0.522923996455	0.72271878048	0.527460017165	0.632429026073	0.646598025029	0.636411572385	0.587892458288	0.6249651739	0.648603805735	0.624698062384	0.539058247514	0.632410685069	0.628978809991	0.646379724035	0.617210771625	0.589451455997	0.596728206638	0.623667637277	0.615823950269	0.629072774347	0.608599584705	0.556625627708	0.667777160254	0.626166089067	0.6634110998	0.586397399489	0.623676439547	0.602537233708	0.668973373483	0.653183868373	0.589099285816	0.68526719368	0.549296315067	0.648502906739	0.534268635277	0.65015875926	0.645969214939	0.592868545405	0.637291910834	0.598041156493	0.598587292927	0.517868929461	0.591243741074	0.577413789758	0.688293132027	0.539258740449	0.588927935609	0.594538794801	0.669575625351	0.652846363288	0.579544641808	0.615982441647	0.588520786444	0.585270046827	0.605889892652	0.615342888606	0.625343707649	0.719257921355	0.648652716245	0.582117940325	0.617465446267	0.637903369223	0.588559134711	0.606605779884	0.518681641392	0.611913373117	0.618391919682	0.639944136798	0.721114425489	0.62624371415	0.479963322137	0.574171987206	0.65888888191	0.588921501334	0.53654956369	0.454670694065	0.526031821167	0.623498225619	0.491788629682	0.523350488419	0	0.467666288808	0.650079545319	0.558495568702	0.568668507967	0.579488126743	0.553242446272	0.542430479985	0.622091729066	0.553872057552	0.542789806099	0.537256172307	0.624630023837	0.550368494428
