CS.007	CS.104	L.005.M1	CS.028	L.002.M1	CS.001	CS.021	CS.295	CS.098	CS.199	L.031.M1	CS.257	CS.101	L.022.M1	CS.017	CS.230	CS.335	CS.269	CS.377	CS.360	CS.137	CS.381	CS.040	CS.153	CS.290	CS.064	CS.122	CS.117	CS.371.1	CS.063	CS.232	CS.136	CS.224	CS.302	CS.292	CS.203	CS.378	CS.125	CS.375	CS.128	CS.205	CS.282	CS.041	CS.213	CS.126	CS.214	CS.369	CS.386	CS.177	CS.372	CS.182	CS.323	CS.268	CS.348	CS.147	CS.385	CS.254	CS.148	CS.183	CS.129	T.CS.048	TFS.023	T.CS.076	T.CS.007	T.CS.072	T.CS.019	T.CS.016	T.CS.034	T.CS.062	T.CS.020	T.CS.059	TFS.024	T.CS.003	T.CS.024	T.CS.025	T.CS.108	T.CS.130	T.CS.125	T.CS.134	T.CS.117	T.CS.147	T.CS.110	T.CS.100	T.CS.129	T.CS.102	T.CS.106	T.CS.111	T.CS.132	T.CS.144	T.CS.161	CS.088	CS.006	CS.087	L.024.M1	CS.356	CS.238	L.034.M1	CS.246	CS.082	CS.237	CS.085	CS.015	CS.110	CS.241	CS.242	CS.364	CS.113	CS.233	CS.187	CS.189	CS.212	CS.150	CS.191	CS.207	CS.336	CS.044	CS.330	CS.325	CS.308.0	CS.164	CS.319	CS.339	CS.331	CS.112	CS.080	CS.285	CS.158	CS.223	CS.321	CS.318	CS.343	CS.320	CS.361	CS.163	CS.202	CS.145	CS.370	CS.253	CS.326	CS.262	CS.270	CS.390	CS.255	CS.393	TFS.021	T.CS.031	T.CS.061	T.CS.036	TFS.027	T.CS.008	T.CS.049	TFS.020	TFS.025	T.CS.045	T.CS.064	T.CS.043	TFS.022	T.CS.026	T.CS.055	T.CS.109	T.CS.166	T.CS.152	T.CS.142	T.CS.158	T.CS.141	T.CS.151	T.CS.095	T.CS.157
TFS.027	0.515248724403	0.543798436209	0.472391318473	0.596036563516	0.658316830372	0.625574870913	0.597660819169	0.574464413881	0.563592837153	0.595168972353	0.620418948166	0.605733379461	0.565219140433	0.605409598308	0.578562893219	0.689047935175	0.727169159151	0.752137079068	0.690874466037	0.596120915693	0.488904144261	0.540092232247	0.602407608937	0.602599015551	0.637738931176	0.626621951337	0.569469818281	0.562026048995	0.550461593457	0.703658383009	0.590185869993	0.628867813785	0.755787045486	0.702215949542	0.621565663321	0.47393048381	0.702671971568	0.629659584155	0.598147892099	0.573561161107	0.670768641962	0.662307415887	0.650405818827	0.671665454895	0.495308838313	0.647906649419	0.74601462812	0.702845109026	0.670612141599	0.643355422572	0.596452161087	0.622773425963	0.69780242655	0.626411312271	0.641931234573	0.653873071311	0.644353209197	0.680193782199	0.721715427775	0.612051880079	0.515236148551	0.484125000149	0.565201326709	0.593521823112	0.536119280345	0.602892148113	0.515765655107	0.480770641214	0.471060196001	0.584335121626	0.654206062311	0.467517793965	0.41832136705	0.494883961571	0.496652696542	0.5392416258	0.523938401871	0.516496719043	0.504920818383	0.533959038563	0.515524383018	0.550377523448	0.563111023862	0.546634677655	0.543200598705	0.521530146414	0.486649246714	0.578649409395	0.492995146685	0.588652712804	0.618421913419	0.532664673037	0.576972214248	0.54641429784	0.670124909412	0.536847397983	0.549541000392	0.529161183008	0.605919265994	0.657083995918	0.592096732832	0.586653077724	0.646257141794	0.522627378661	0.509401437922	0.697651016592	0.512873762385	0.633099288456	0.61945646626	0.653739593771	0.623572381183	0.614819533793	0.48851336273	0.69352724014	0.567555152805	0.494290307961	0.632011711297	0.740324273894	0.696197927453	0.721595266972	0.619133062786	0.6042171181	0.600348381933	0.64284488086	0.622844668601	0.715809499291	0.656870681969	0.645391738171	0.509978021477	0.621537590351	0.652753587519	0.579807600953	0.64466124325	0.651817127606	0.618535715857	0.515691632865	0.616780129308	0.746036929814	0.622955306943	0.62482686689	0.665987286731	0.653636475489	0.623914411722	0.655424233614	0.470776013315	0.497720952828	0.502556258249	0.606298862555	0	0.467666288808	0.595058119365	0.481077483546	0.447521553403	0.501262038166	0.479471669028	0.481279430404	0.470612688797	0.686681746205	0.522501161548	0.490709786852	0.502994011481	0.510628732152	0.482771504994	0.475743839698	0.512963508431	0.482916628382	0.525462184605	0.536621385836
T.CS.008	0.571738839604	0.600180740071	0.578107236944	0.653114537881	0.642311683672	0.691342967162	0.590489904464	0.556617033089	0.629418902764	0.615133753466	0.667292663502	0.665049426701	0.645755028975	0.67118688274	0.623557435708	0.613903865157	0.677469115834	0.701784407692	0.668382186281	0.571870553168	0.53298585658	0.564735389718	0.633388696321	0.634113817102	0.594062445047	0.632819882349	0.640398573561	0.606148309792	0.521931827785	0.691825215679	0.644261935255	0.638813943981	0.706861373072	0.629721980459	0.639712222671	0.519069414935	0.673698410203	0.590255116188	0.555931211427	0.581576016325	0.616164894054	0.618494833656	0.621965249892	0.616141728541	0.502327013271	0.605154199497	0.724854738975	0.681121822273	0.641682690538	0.62546251145	0.584518356949	0.613590523136	0.703427143586	0.626563127267	0.611061162198	0.635897919645	0.617809014315	0.662403028019	0.682380641943	0.628791100215	0.536510234309	0.511810114011	0.579949094842	0.56146653479	0.581750756943	0.582754273641	0.521618561223	0.522222029864	0.550235684454	0.655657777675	0.669951126791	0.512912838687	0.523107268419	0.506393487594	0.522923996455	0.632410685069	0.595386021755	0.527543626483	0.527460017165	0.589451455997	0.617210771625	0.619694241127	0.632429026073	0.621142575836	0.624698062384	0.636411572385	0.523676017097	0.651298854205	0.587892458288	0.64079995822	0.629072774347	0.589099285816	0.586397399489	0.623676439547	0.608599584705	0.623667637277	0.602537233708	0.596728206638	0.668973373483	0.6634110998	0.653183868373	0.626166089067	0.655788323394	0.615823950269	0.556625627708	0.649291838048	0.55024890226	0.688293132027	0.591243741074	0.660682775557	0.577413789758	0.622677463468	0.549296315067	0.67093504748	0.534268635277	0.529668661591	0.598041156493	0.673104024417	0.65015875926	0.728721889969	0.588520786444	0.585270046827	0.615342888606	0.625343707649	0.617465446267	0.669575625351	0.652846363288	0.615982441647	0.527084715009	0.57362861023	0.594538794801	0.579544641808	0.588927935609	0.648652716245	0.582117940325	0.518681641392	0.606605779884	0.721114425489	0.611913373117	0.588559134711	0.639944136798	0.637903369223	0.618391919682	0.62624371415	0.523350488419	0.526031821167	0.479963322137	0.650079545319	0.467666288808	0	0.558495568702	0.574171987206	0.454670694065	0.491788629682	0.53654956369	0.50399028044	0.588921501334	0.65888888191	0.568668507967	0.624630023837	0.550368494428	0.542430479985	0.542789806099	0.553872057552	0.553242446272	0.537256172307	0.622091729066	0.579488126743
T.CS.049	0.65162898048	0.635700398837	0.645037256654	0.645684204209	0.6149431342	0.68770499249	0.557609203962	0.61633898891	0.678423929681	0.646783584151	0.628745245278	0.673465047909	0.69601401026	0.687638673699	0.663277449773	0.594135683291	0.574088952046	0.644534754849	0.624990972901	0.540233111119	0.600034801574	0.644977365634	0.685056580116	0.665502840133	0.535894145012	0.666390916286	0.675487035841	0.647041104367	0.583445850095	0.667198302365	0.63129272381	0.608459710618	0.640452258841	0.598800910907	0.614403438875	0.636169609181	0.661108002457	0.563548741085	0.591745972304	0.616036890474	0.568698592535	0.546912200467	0.627620636318	0.55057493289	0.585985892422	0.611764069652	0.671075387242	0.628879847093	0.60529699958	0.586827087519	0.579206688983	0.551386795329	0.662823114674	0.61858620813	0.55342687253	0.595296915414	0.579815680791	0.607543841739	0.633284029545	0.618683635711	0.591935955247	0.597025592978	0.560331596399	0.547326657487	0.64261855696	0.631472183498	0.581470691406	0.639428843558	0.620933903563	0.674857724214	0.673075019894	0.592712265397	0.613194087436	0.561382837214	0.594084279352	0.672149212045	0.652769759609	0.547619770757	0.63628546764	0.62702079309	0.678550544135	0.651752615799	0.671324826784	0.664702838441	0.681520397137	0.678544035778	0.62471204984	0.671129769954	0.658578232036	0.61677428479	0.672015431549	0.61155537866	0.641682196659	0.647741496239	0.591219645118	0.623124988761	0.641746099679	0.625426922399	0.680255884705	0.600280912423	0.644785533538	0.693924542191	0.619331232423	0.68826673223	0.624431690285	0.5984883615	0.645937525464	0.685139247705	0.562500656824	0.567080402652	0.581492564804	0.562498404712	0.645515813719	0.592909553843	0.56811850784	0.602119343043	0.538083233927	0.607020139476	0.608400208759	0.6955654543	0.518104149132	0.57856436652	0.595455184067	0.615296705327	0.613064578925	0.630779709332	0.636059129927	0.568238337351	0.641289556575	0.520449078225	0.540666062452	0.555113159442	0.622336565707	0.632681178728	0.644858598246	0.582693189201	0.58370981728	0.660513452651	0.555294795507	0.536246229496	0.573332695523	0.619077528055	0.559432877067	0.683812710925	0.607358267221	0.595953337911	0.553914937794	0.6429683286	0.595058119365	0.558495568702	0	0.636852143747	0.54661125505	0.601871260251	0.611851358877	0.61112422056	0.645224692279	0.617394726933	0.612126009384	0.658441533393	0.61387846553	0.615645751954	0.589421301266	0.63377605742	0.621051669391	0.608219754971	0.671958776224	0.618357505159
TFS.020	0.513313530423	0.551256972999	0.47710349953	0.541678845313	0.65827828182	0.511883602289	0.635275576625	0.58423764439	0.498681432676	0.607582137595	0.525536945391	0.608569323764	0.520937666453	0.510454899783	0.594504770108	0.713326095121	0.767058903013	0.765312052564	0.656861851507	0.625405467647	0.464539897134	0.514358353698	0.586151875327	0.591271062078	0.654617644586	0.606502233862	0.551224600949	0.588319898232	0.592314956588	0.723244356174	0.545784097942	0.630634935643	0.782569612627	0.733435376521	0.615570581119	0.527809134163	0.710897239102	0.651239325303	0.632105757091	0.594296082461	0.702385164949	0.682695512526	0.67321024191	0.70132164546	0.497566094858	0.647484880053	0.755994059843	0.72319263122	0.693980787372	0.639740761316	0.585499046059	0.618244578785	0.691096289738	0.591108156731	0.661100795084	0.646138223829	0.653937261092	0.695571744235	0.750746378109	0.623313961124	0.551444298337	0.498894105811	0.524332258556	0.623429313133	0.516007497894	0.641491249587	0.537288855647	0.492828084465	0.473162626683	0.491302374094	0.611210416158	0.49151715034	0.439535919484	0.527942721496	0.523755824754	0.476614874503	0.468696453312	0.506212939668	0.502399020961	0.494203474592	0.437381928213	0.468337656807	0.533232280327	0.46978277349	0.503039061366	0.44587754107	0.489027928532	0.477757589548	0.491353543833	0.537206651722	0.667426644291	0.528935655201	0.600005792573	0.533403389789	0.700110714001	0.579440809204	0.578491081727	0.520252752092	0.547699927084	0.673734335541	0.540947287512	0.577335854457	0.659780862073	0.514405642519	0.455778164017	0.736579552411	0.566152253504	0.616946872219	0.634764518532	0.637615469152	0.662656596225	0.57381735241	0.446595618219	0.68300370985	0.576033847541	0.5319539008	0.651387133511	0.76201055117	0.702069540027	0.757193042967	0.660730739271	0.637325668662	0.559063522306	0.664324535484	0.60103514135	0.741005758748	0.666715178821	0.654710029784	0.528566711777	0.647791115028	0.66778725955	0.592053121006	0.680634264993	0.671374367568	0.658508923644	0.549477238051	0.656178865753	0.739163250627	0.612198171094	0.66794957043	0.643293957462	0.65014467208	0.589082713745	0.67906565733	0.536444063694	0.516351413873	0.570924709338	0.53963750468	0.481077483546	0.574171987206	0.636852143747	0	0.525367910963	0.527562667401	0.488822586131	0.474549005291	0.375689554593	0.714417066824	0.506998100085	0.430957788665	0.45872513711	0.462158866391	0.520541007402	0.443206102396	0.535907941756	0.473433762902	0.463877810056	0.526164805367
TFS.025	0.553650773511	0.564662769002	0.556318030343	0.62383323587	0.638274418151	0.66109902598	0.561345788536	0.548710254667	0.632970250778	0.590359767158	0.627586843343	0.623268608588	0.625030471804	0.65563529375	0.629441812964	0.630256385062	0.649443798923	0.689920933261	0.642081861583	0.581334681934	0.498430919624	0.550173455421	0.626229709213	0.609334016221	0.578220552631	0.631035874277	0.616912921171	0.565996969645	0.523361801884	0.665215907121	0.604484658005	0.597726893226	0.693021069317	0.611965814648	0.624370189504	0.516866928229	0.667279417054	0.561347149103	0.540867179242	0.564270509341	0.59678274544	0.599138523088	0.637743221315	0.610384029333	0.491136714605	0.578383041491	0.721889223262	0.654504591198	0.618708757914	0.602902883296	0.55539073572	0.582895771358	0.675169000696	0.629254526841	0.597372959226	0.614271084668	0.607227999478	0.646424448262	0.679701515668	0.626768893423	0.534225595841	0.432992547709	0.565630525773	0.528549084563	0.547738925438	0.588073801726	0.518008288906	0.533430470742	0.519313434117	0.638670584768	0.66226231691	0.467489759043	0.503740301842	0.512144184062	0.509959135307	0.609591744099	0.562448238517	0.506602546106	0.538711519073	0.554467994202	0.596314040043	0.614655493957	0.620173768519	0.590785071753	0.587173526015	0.592121254354	0.523402086268	0.631068098242	0.569393051831	0.624347712322	0.630055527887	0.54207847671	0.569251418782	0.57797694647	0.61993166964	0.590208893079	0.597618775063	0.553236152566	0.627264421198	0.629017742408	0.628733303186	0.637651425139	0.637170565631	0.611786849934	0.536808196657	0.639819640063	0.534508191978	0.662469748611	0.571558095162	0.636844466467	0.562330407714	0.588535522228	0.530113173105	0.632844325902	0.531918093109	0.503762376825	0.583169539465	0.685872848686	0.629283552124	0.724245343881	0.55980447671	0.548844010759	0.60485006612	0.62939407185	0.589126862321	0.657264503277	0.63796456751	0.595321861866	0.517758871037	0.548065343738	0.563085840918	0.556113671034	0.596137458964	0.621425295905	0.597558000864	0.512471412936	0.601961893092	0.700366158706	0.575507523681	0.586191055603	0.607890844942	0.603887292469	0.587848082405	0.644983677919	0.513042562367	0.534063305001	0.482803709993	0.644883964205	0.447521553403	0.454670694065	0.54661125505	0.525367910963	0	0.497511212719	0.536160057678	0.517230463396	0.530855855759	0.65752514748	0.559765698775	0.569683482555	0.512312817535	0.514094949441	0.522965511206	0.516349887768	0.539886100883	0.51601851392	0.599279238972	0.560066618125
T.CS.045	0.566168931349	0.566031329661	0.557244613298	0.601753581558	0.639474883835	0.642078099773	0.602426088195	0.603416155172	0.599633839588	0.606257587353	0.621932941045	0.625571539587	0.594053208213	0.632050098898	0.578542765812	0.65021955803	0.734456520449	0.712739363184	0.662256811033	0.588776717635	0.54227623284	0.564889288989	0.600981683501	0.601972865968	0.623351138644	0.589511944348	0.590150318517	0.572646431728	0.552439169863	0.665480894338	0.597746946741	0.617517460764	0.723628770729	0.66393059478	0.622213421468	0.552975149766	0.675698106272	0.639382617196	0.579586365911	0.611165067621	0.675327529858	0.659324965824	0.627237881936	0.652363083948	0.528391171788	0.633753515654	0.735312447895	0.697638385481	0.66002674299	0.657464583074	0.602331792136	0.633282332932	0.686051902677	0.646781364915	0.642726328599	0.660665430647	0.660127659772	0.677226540985	0.72884181732	0.609005267942	0.556971292964	0.494210437321	0.57277833751	0.541872786182	0.552423339674	0.606311107249	0.530204707875	0.511549809922	0.50937224694	0.593967958963	0.631085977793	0.543116243181	0.49305423622	0.521959676561	0.496813255473	0.593908441378	0.564762686588	0.537759334224	0.509834607189	0.556992886579	0.576829712124	0.58633618571	0.6092966465	0.590768449519	0.568322327381	0.598444218493	0.502463375057	0.615136869155	0.57097665211	0.607513145271	0.634032302203	0.561799469442	0.564476477151	0.590096950315	0.639529480306	0.592182073087	0.605748826492	0.580143863211	0.592726757251	0.654821988214	0.607916797217	0.622251331884	0.648194193786	0.568987827177	0.556179809266	0.689834684928	0.532027247974	0.636222810096	0.618898733867	0.628985150981	0.596678005316	0.614368111611	0.53054874704	0.657919007152	0.55447270147	0.534610858458	0.639667653546	0.731422196304	0.658042088507	0.706787067814	0.642151927807	0.59805162123	0.619222129315	0.630634036196	0.584113882366	0.703565293126	0.631532253683	0.632966634739	0.503914820867	0.627780368333	0.632966779915	0.578294330962	0.619554983742	0.621113804709	0.614417968082	0.554455686154	0.654520642043	0.715527306933	0.637895858423	0.634011779959	0.656212435962	0.649475309799	0.628209488753	0.640457848632	0.530546253247	0.521954537261	0.557472082781	0.605727564717	0.501262038166	0.491788629682	0.601871260251	0.527562667401	0.497511212719	0	0.506592371271	0.50053887827	0.54904731311	0.66660955461	0.547163829627	0.569008446912	0.517571267286	0.509676036626	0.543052857707	0.544256533091	0.536980789705	0.530484093854	0.57684668707	0.555641166543
T.CS.064	0.500098085443	0.527451867293	0.507561113869	0.559833856062	0.609330401046	0.593839307725	0.61202618972	0.560075618781	0.532274506326	0.596110377598	0.590385882025	0.587869542268	0.553124084512	0.578522780656	0.569949757736	0.692421862327	0.727281371076	0.748864926617	0.65025876151	0.587027063267	0.502837697047	0.515142027487	0.571659749917	0.573034802831	0.63699377192	0.595203022186	0.533240493061	0.562945375373	0.555904302737	0.670209091919	0.560206804114	0.621150988828	0.757265160945	0.710780234667	0.579026663304	0.510195632578	0.684054719092	0.633147525914	0.586632471504	0.54740850556	0.672956164083	0.6745029621	0.646518130396	0.666169636617	0.485245070097	0.619188434605	0.725222163461	0.679024578074	0.64740533283	0.59789650604	0.541089280975	0.588316748783	0.636645483577	0.589441235189	0.624333817932	0.621284545961	0.612294356781	0.657745506629	0.712128218034	0.559493267795	0.523796646676	0.513591387381	0.522157611699	0.58777299393	0.521425576875	0.608372157994	0.506794226533	0.502182878917	0.456779263669	0.551663782247	0.59429176747	0.522964086021	0.4695191845	0.504762334614	0.512075947971	0.524708553252	0.492281917875	0.492225716568	0.507004634211	0.513586945048	0.494709415116	0.527182868716	0.5567184145	0.544595789534	0.526102773084	0.502408114806	0.471523458492	0.55767367987	0.511914050145	0.543279722212	0.629697918661	0.530517405164	0.583847949749	0.533161529471	0.692306259424	0.52876359269	0.543804955129	0.518941265971	0.572201817346	0.637614381613	0.546768739646	0.586652844209	0.626058505009	0.509025895558	0.485174957541	0.706331413282	0.510873428615	0.598926555374	0.604775649363	0.641898246013	0.644684400304	0.568645567091	0.49119889026	0.668429874574	0.562280310963	0.522130970707	0.608088559587	0.740387526611	0.681445174046	0.71368269328	0.630047111925	0.60647041443	0.562851105422	0.634673138274	0.584359926795	0.709442192681	0.638788401665	0.615901265738	0.50535994277	0.623750668271	0.636213368056	0.556358700222	0.658844744486	0.651434838716	0.630049021767	0.541107065776	0.596275387625	0.720674027413	0.602737177607	0.587820889201	0.622023946593	0.634108159478	0.585878117883	0.647720609602	0.518889233144	0.493944746582	0.527809693348	0.551815077189	0.479471669028	0.53654956369	0.611851358877	0.488822586131	0.536160057678	0.506592371271	0	0.507596904054	0.489812350717	0.6844282208	0.489126891442	0.504903622932	0.519504078422	0.520008864737	0.528060491491	0.486208472703	0.520131276554	0.471493654173	0.521476262657	0.519318436861
T.CS.043	0.549707025935	0.548950426477	0.46994096677	0.608376112398	0.652348041924	0.620593353502	0.616201227979	0.558050842365	0.582344458927	0.606867230954	0.621834185137	0.604870451913	0.575798552574	0.610951910913	0.600419660955	0.676321954602	0.730446752212	0.721187549506	0.664028535632	0.609552351686	0.489984028532	0.547467044031	0.607170948394	0.590465023516	0.641284053115	0.593907476188	0.585087577251	0.576809484491	0.549947328362	0.701645736344	0.575432190469	0.617721549504	0.740495440691	0.681495417226	0.635842646045	0.509069493887	0.683325401867	0.644043084877	0.572378356867	0.590296169524	0.674539607268	0.649929099991	0.645576235397	0.680486172011	0.500815008865	0.61726793605	0.749679567255	0.706129230722	0.670562209735	0.628626687768	0.605825545649	0.63093612478	0.68512824296	0.634553468068	0.655447385521	0.655964690521	0.6598256459	0.66748587544	0.709702206891	0.630217071127	0.528014932638	0.484759528049	0.554012750864	0.592288759785	0.539434708786	0.621022442276	0.552178485494	0.466430809046	0.499320406636	0.56705439964	0.632887435037	0.505769056141	0.465308965936	0.511659489798	0.504520464383	0.558294715375	0.560666760654	0.493817036254	0.479032185952	0.542168037911	0.537623794154	0.550815229885	0.550164306485	0.553014039199	0.568346815373	0.553650624309	0.481701013821	0.591308262849	0.499557823583	0.588836411205	0.624042845741	0.548364152211	0.546376849768	0.548242215818	0.661083659907	0.575859485228	0.584945965351	0.551106756679	0.591736530197	0.651785653003	0.596961848875	0.564557937483	0.646839651395	0.567221708734	0.489134545198	0.706822636947	0.542182181594	0.641566657113	0.63917629892	0.641120113431	0.620795021255	0.606472132216	0.458424582876	0.670363963086	0.552576700004	0.511609219412	0.621304302596	0.731319426498	0.677441586182	0.7340807082	0.638708160988	0.599972086845	0.608063848131	0.653333821763	0.59042348563	0.718778958828	0.63652571055	0.628331911693	0.49318719301	0.644660514984	0.613831940349	0.576792618668	0.638850487751	0.645373246273	0.605458687052	0.571647315612	0.643365633198	0.728603206493	0.617076610448	0.654499597209	0.663472552792	0.637714745243	0.612332106612	0.648951143432	0.535801616421	0.506452186234	0.534421543336	0.583291357638	0.481279430404	0.50399028044	0.61112422056	0.474549005291	0.517230463396	0.50053887827	0.507596904054	0	0.503817126063	0.681298290553	0.488048832548	0.531594098913	0.470998818687	0.493056451474	0.481840128531	0.491339325252	0.503225843281	0.48256564296	0.523191832044	0.507825885978
TFS.022	0.509995842719	0.547024486173	0.479621899557	0.537870298529	0.662637885097	0.521624234362	0.642465821414	0.58824864003	0.516285433209	0.630189830842	0.517070807789	0.608443853105	0.525979293123	0.520159734598	0.602182699356	0.718620384037	0.77173591605	0.772282711925	0.650043305591	0.625409995855	0.472383666318	0.505194829455	0.593293439851	0.587711433661	0.664706446454	0.601857972023	0.559814979935	0.594129922598	0.599808937268	0.72408811853	0.546441635433	0.642960925131	0.77415938034	0.737674874869	0.609458904666	0.518657551029	0.707741106323	0.662031324512	0.628097131269	0.582610666787	0.711748798252	0.684721397444	0.681564772195	0.70083438888	0.497998883193	0.645797108706	0.74780874948	0.714668244198	0.67599148453	0.636683479865	0.590320942768	0.610566244563	0.690317970177	0.61003353215	0.664879671673	0.636115533733	0.640877773634	0.686650288213	0.734730607931	0.623142704413	0.551404971713	0.513014167992	0.523346463478	0.639170527358	0.505309594196	0.630313278001	0.544069203459	0.499035930898	0.461900837092	0.499202920062	0.629712893696	0.505446957656	0.439643262055	0.540636946846	0.519949543488	0.456287618043	0.465202241	0.516356686144	0.49100709289	0.4931125069	0.435501081418	0.494574373531	0.528309337065	0.472670396666	0.511184597532	0.439974017145	0.492329310767	0.471816160435	0.477866076308	0.52966030652	0.67211770107	0.550587793257	0.619606702228	0.533750380116	0.700262178124	0.589335802128	0.585693951964	0.490460072268	0.537285538564	0.681864135257	0.552334414848	0.608452505811	0.669952767604	0.519846169143	0.451463107921	0.7384790237	0.577514269355	0.609315419162	0.624337046199	0.650385616962	0.674286112849	0.584832724949	0.462552545587	0.691065365452	0.586823434151	0.538078064387	0.639404793713	0.776913747257	0.712285952753	0.754422805122	0.650572527663	0.650346492687	0.55627661458	0.677771922527	0.610286289173	0.745970959433	0.682977280296	0.648939721304	0.538318739278	0.652284732002	0.669505122906	0.592786992591	0.682013626799	0.668343410475	0.659536593686	0.544238703353	0.639380668118	0.745667907668	0.609479123443	0.675721305106	0.646008593012	0.653926575837	0.602190293916	0.675953862646	0.549526078008	0.526268891405	0.566937500591	0.547958277649	0.470612688797	0.588921501334	0.645224692279	0.375689554593	0.530855855759	0.54904731311	0.489812350717	0.503817126063	0	0.730010947358	0.519679016272	0.422110487417	0.458847986193	0.486549821159	0.534904841789	0.428953691104	0.551107809012	0.46950683006	0.44225619455	0.548982973521
T.CS.026	0.724973671837	0.699852243296	0.730532675148	0.708938805589	0.673211586848	0.753683072977	0.601086405771	0.681397849893	0.734120867344	0.696174146769	0.713801010643	0.703687383274	0.74361117429	0.746609601283	0.726174287275	0.67383647171	0.583745843144	0.682624272824	0.642582468511	0.630628733016	0.693273204037	0.682920086167	0.736387537947	0.699896020295	0.631313950607	0.716000547749	0.721643696752	0.71090817734	0.646287995648	0.684337800289	0.703623644252	0.662219063443	0.66233268889	0.574252020008	0.657414153685	0.723699474518	0.660847537252	0.590018516385	0.641095529343	0.693964761265	0.622977392142	0.660732081784	0.632310207852	0.641531200306	0.650369835198	0.653461635718	0.622428476551	0.632903761322	0.646310694586	0.646246518832	0.622184384256	0.629210410906	0.665928323571	0.662629687853	0.607627903188	0.651903914551	0.619203683594	0.620587535438	0.635614537929	0.653755442023	0.656333513706	0.672003966708	0.647691432278	0.573453095091	0.687613037504	0.646620080649	0.650788916277	0.68890334523	0.683151180907	0.723666423671	0.68512569212	0.693324628983	0.712680671888	0.644556987462	0.687788010333	0.735521849951	0.705684417006	0.656079304238	0.706515656883	0.720725122244	0.741325647192	0.705194040416	0.738537453423	0.727248004793	0.724423025956	0.750567898853	0.675428414766	0.736106654902	0.734228071767	0.692765929966	0.721438363848	0.683429970779	0.699645545066	0.716295071592	0.622069171727	0.693347343244	0.693613545428	0.701425184859	0.72018583191	0.662390108357	0.698128208069	0.750145897936	0.637975054111	0.745197878786	0.690147858043	0.612140267281	0.670978247269	0.715058496689	0.630396818647	0.591263385309	0.627386586112	0.638335765052	0.707445658279	0.623947617373	0.627214049902	0.687138282986	0.612003211538	0.6223342451	0.653775538818	0.665590307979	0.663899862822	0.641335207335	0.670660587566	0.624915929767	0.684138960946	0.648704313889	0.665396761247	0.63787165124	0.720454058434	0.629170618078	0.653730743525	0.638212712406	0.638058569358	0.673706623173	0.661980649481	0.671625677558	0.632873339971	0.624106288952	0.60980387723	0.578642406849	0.599227304896	0.658736513171	0.635034816556	0.691145148926	0.664079157922	0.66462517938	0.692449888728	0.68921853085	0.686681746205	0.65888888191	0.617394726933	0.714417066824	0.65752514748	0.66660955461	0.6844282208	0.681298290553	0.730010947358	0	0.680714258043	0.747843062393	0.705973381087	0.671209082082	0.688042799663	0.714946379834	0.688227831877	0.71785971495	0.742005272995	0.68374147238
T.CS.055	0.538931397269	0.539242227706	0.512929170719	0.581132070601	0.642904023858	0.577531245963	0.590362665147	0.580088189027	0.555733816695	0.6107843474	0.608455123005	0.58614635618	0.558343268478	0.60146759115	0.565728936659	0.685125082235	0.744763971115	0.719827516184	0.647217035638	0.606478700008	0.560768609504	0.56491986077	0.620861137356	0.607347092146	0.648532915215	0.605192556712	0.566790806705	0.588084328386	0.571092548511	0.665217396142	0.588586762687	0.60961338009	0.735955329739	0.707423099434	0.607240864108	0.556806910013	0.694981154016	0.622652508218	0.608407455792	0.575300975819	0.658106998764	0.66733922471	0.631431634839	0.672085448651	0.551704065838	0.625630599244	0.726948126932	0.682752401541	0.656973713465	0.611489048495	0.586350414981	0.618043342545	0.649340947735	0.609814490652	0.632883843538	0.635998378147	0.642048531493	0.649520991457	0.72058519023	0.588827370231	0.540607083741	0.571414605877	0.568540684408	0.605828996696	0.557505498084	0.632542093791	0.585850379086	0.498663500122	0.521664784466	0.559072228292	0.622352431196	0.540313999929	0.491431624171	0.524461686497	0.552846220317	0.527751616809	0.515337633731	0.526685787127	0.530883814387	0.520081791039	0.517664343132	0.538990201801	0.58356572081	0.559069340506	0.536866746379	0.53870384155	0.476852903233	0.554579428157	0.510407735142	0.561051546019	0.614568952905	0.511671297965	0.578689878166	0.540683722599	0.669393706524	0.569638924128	0.529147623793	0.55971758335	0.60706281438	0.632898735987	0.59096447746	0.549472003897	0.620541425818	0.533742341333	0.53865462646	0.700557358575	0.552861529566	0.627677978096	0.599656255365	0.636845002242	0.63566906622	0.592315678054	0.545106766618	0.662024203185	0.584564758602	0.548323142856	0.603869584262	0.7248832132	0.692601669597	0.710302946836	0.647238550976	0.64554760454	0.588694563292	0.628315533621	0.592881468816	0.706921413656	0.632050986099	0.621269813295	0.536886196201	0.624548337568	0.623535822054	0.566405807187	0.641365473553	0.643146703264	0.655531301091	0.573296149036	0.621808353966	0.734275239537	0.606447148412	0.631067850687	0.634411280554	0.628607604692	0.602757329556	0.658635041913	0.551497497201	0.520889523316	0.585306264903	0.553515536924	0.522501161548	0.568668507967	0.612126009384	0.506998100085	0.559765698775	0.547163829627	0.489126891442	0.488048832548	0.519679016272	0.680714258043	0	0.521841646445	0.506389189537	0.528946542936	0.52801015288	0.510701424235	0.516788125448	0.4887545359	0.537836889649	0.54366304837
