CS.143	CS.036	CS.005	CS.021	L.004.M1	CS.016	CS.265	L.031.M1	L.005.M1	CS.003	CS.028	CS.098	CS.314	CS.217	CS.281	CS.077	CS.341	CS.115	CS.127	CS.301	CS.117	CS.063	CS.365	CS.373	CS.161	CS.072	CS.367	CS.368	CS.377	CS.381	CS.125	CS.203	CS.224	CS.136	CS.292	CS.374	CS.236	CS.380	CS.128	CS.378	CS.376	CS.302	CS.213	CS.282	CS.205	CS.385	CS.359	CS.166	CS.147	CS.148	CS.183	CS.349	CS.389	CS.372	CS.214	CS.323	CS.182	CS.129	CS.386	CS.395	T.CS.042	T.CS.056	T.CS.012	T.CS.052	T.CS.014	T.CS.024	T.CS.034	T.CS.004	T.CS.048	T.CS.038	T.CS.023	T.CS.041	TFS.023	T.CS.035	TFS.024	T.CS.120	T.CS.139	T.CS.123	T.CS.153	T.CS.160	T.CS.161	T.CS.147	T.CS.117	T.CS.167	T.CS.111	T.CS.180	T.CS.107	T.CS.177	T.CS.098	T.CS.116	CS.085	CS.356	CS.015	CS.237	CS.242	CS.082	CS.103	L.024.M1	CS.088	CS.246	CS.087	CS.238	CS.241	CS.006	CS.110	CS.338	CS.234	CS.078	CS.363	CS.308.0	CS.387	CS.345.0	CS.164	CS.358	CS.189	CS.151	CS.346	CS.325	CS.228	CS.304	CS.320	CS.158	CS.318	CS.321	CS.194	CS.227	CS.361	CS.331	CS.202	CS.112	CS.285	CS.339	CS.152	CS.223	CS.163	CS.270	CS.255	CS.262	CS.390	CS.145	CS.326	CS.253	CS.393	CS.370	TFS.021	T.CS.045	T.CS.064	T.CS.043	T.CS.049	T.CS.026	TFS.022	TFS.027	TFS.025	T.CS.066	T.CS.055	T.CS.036	T.CS.031	TFS.020	T.CS.008	T.CS.109	T.CS.158	T.CS.157	T.CS.152	T.CS.142	T.CS.095	T.CS.166	T.CS.151	T.CS.141
CS.339	0.641798137089	0.660157158975	0.671220059251	0.604573191152	0.641811468814	0.599623705811	0.714534723984	0.670146915635	0.654273895355	0.681550518235	0.672294866077	0.689343883326	0.614669966809	0.654859046154	0.611268823274	0.626497051679	0.612661218631	0.663235623909	0.583773684605	0.628224589735	0.639055492752	0.654086650837	0.583335876934	0.586092966453	0.594537433481	0.632135167627	0.641154435238	0.602707555982	0.637883325508	0.61808538729	0.579454384232	0.590743343481	0.68136143269	0.606997584566	0.636451429731	0.616797209377	0.681561047746	0.596395517932	0.595484269387	0.618560314429	0.573214717324	0.596329134478	0.580989627766	0.593900450856	0.611747500548	0.628379792188	0.63352645553	0.645173338367	0.574235411692	0.657737083728	0.677269223189	0.624165048638	0.596993049552	0.634737484518	0.568145312025	0.601163426993	0.623248874457	0.633804182661	0.641546396582	0.644444846133	0.633339091235	0.633506986498	0.619469172362	0.635514110984	0.634162386508	0.626853024516	0.637413510772	0.557230414317	0.612811760873	0.706713338299	0.683570210381	0.626089506877	0.565629242583	0.616871675331	0.608466413641	0.619735282557	0.680323101242	0.589932894466	0.677479141729	0.685794645696	0.674125053168	0.6681738329	0.632485068693	0.635807803541	0.61917548362	0.643671531873	0.628954050038	0.66129839408	0.666502260273	0.631360396625	0.658266216946	0.62507065114	0.669586906949	0.633239860505	0.606018403559	0.674147161026	0.651344907122	0.63910587815	0.616199413654	0.594495462613	0.598072601589	0.619901212841	0.669340640047	0.58737300585	0.633456739453	0.636145258797	0.636146125607	0.589785848289	0.60843172425	0.59222734655	0.581277833191	0.625916765855	0.69733702455	0.632776555702	0.614886049322	0.586637118571	0.649170239219	0.681771540223	0.626262616624	0.659229675311	0.606627621684	0.630265458038	0.581509906043	0.567579974271	0.635948056905	0.679948803934	0.559613756014	0.646921810223	0.574391326302	0.622435198478	0.640636153659	0	0.616642645779	0.597086342622	0.604720418006	0.606431228216	0.614900910156	0.588757722225	0.625938877094	0.60794158881	0.591546140462	0.652194522167	0.642327668099	0.63147067388	0.58999733683	0.59805162123	0.60647041443	0.599972086845	0.57856436652	0.641335207335	0.650346492687	0.6042171181	0.548844010759	0.649925074879	0.64554760454	0.662464477157	0.619385285858	0.637325668662	0.585270046827	0.665162797346	0.620994865027	0.606206368168	0.604268388898	0.614922549995	0.678954661106	0.623899003793	0.625469742271	0.634958245425
CS.152	0.566251623708	0.582662123707	0.538515685973	0.586780728685	0.524252309917	0.568556846117	0.541034133798	0.517715808445	0.557735864632	0.557190343869	0.549274459137	0.532352734367	0.561517434295	0.555343902368	0.474493278743	0.547965919242	0.625936031406	0.651072161957	0.454468806708	0.504041078326	0.589302217308	0.651013313651	0.520866051233	0.547905561198	0.617695580744	0.464193174245	0.723103576914	0.451402629397	0.572505268959	0.468237594817	0.573301710483	0.483648868721	0.737415432909	0.566950364357	0.558114992486	0.611281329928	0.674006925198	0.463253023987	0.474914961047	0.678896000163	0.596128255034	0.696092250407	0.650437532097	0.621731221584	0.646552285945	0.522628136148	0.696148241857	0.608909515251	0.614802883291	0.647134537528	0.673387486327	0.528606388654	0.59331330392	0.536786461778	0.567073675115	0.50846958023	0.488537428718	0.571110846081	0.692575636311	0.557604034206	0.459987900406	0.632192530866	0.636322293885	0.575532725688	0.518897745896	0.484058962955	0.491972913195	0.503087786653	0.545132705747	0.55523768775	0.71035585699	0.513443296275	0.547035192704	0.505972091431	0.525315804613	0.502051159626	0.529080883203	0.520622982368	0.542886333492	0.511158184284	0.56260194675	0.532837784222	0.514465256018	0.525232718399	0.520517479426	0.568772060987	0.470584431685	0.518419121927	0.556059454278	0.602624729717	0.54397804333	0.663236950015	0.635206717879	0.612713311696	0.472305691728	0.540667634147	0.558457914491	0.582155156891	0.659208759487	0.502148664285	0.612629904904	0.565269002672	0.541681025436	0.522335551275	0.614911061733	0.555735537155	0.632842739149	0.564679363624	0.57534168423	0.655637951006	0.511915722326	0.734548782332	0.723750169327	0.729903863726	0.620791934682	0.514521840297	0.72723694619	0.734863522848	0.607363908264	0.638379867711	0.541916202916	0.619763534267	0.580267322477	0.511552080184	0.713830111131	0.757408776763	0.60397105524	0.490542178741	0.627793965927	0.62175729664	0.684521236236	0.616642645779	0	0.576423779094	0.620705882353	0.575927984523	0.537058669056	0.621783561445	0.576726406523	0.452569062419	0.574598026794	0.720171666537	0.602235976068	0.550039433647	0.560366229605	0.557776805546	0.498790413898	0.535318142218	0.617609154354	0.69063388771	0.476779484731	0.50223747221	0.518814309715	0.511197350805	0.527072463065	0.549933964847	0.512865466753	0.479029824669	0.556414743742	0.495439123401	0.457963131326	0.58104455376	0.513485615043	0.591913302033	0.545917254274	0.480171243737	0.535405927939	0.592198671125
CS.223	0.612808533153	0.61752254483	0.661261559655	0.582572194101	0.684209506203	0.64142626271	0.665247077851	0.593564658834	0.693017522699	0.672745904728	0.647395890817	0.67484754918	0.619280095101	0.682546715459	0.610120082895	0.625070811898	0.506509584287	0.622102467245	0.518846180021	0.561193536612	0.63244722429	0.609175975038	0.61194706198	0.502769144072	0.551750254929	0.610383352765	0.595648656654	0.552221526264	0.505869136403	0.562015328136	0.466959863723	0.627361426905	0.609967713298	0.537717782775	0.559238026743	0.564628756424	0.659884034791	0.610889084433	0.510716140163	0.629549520518	0.502468855322	0.604838287235	0.554936619685	0.498626489992	0.551733487482	0.500395612468	0.572638672514	0.5190476826	0.506508306733	0.536327854099	0.541073809012	0.496859728011	0.495123984982	0.476599524337	0.509424192278	0.467356280031	0.472929495732	0.56084349541	0.602717345716	0.512002225836	0.642567883982	0.679047483979	0.620137709511	0.568268315839	0.595737533106	0.586309095444	0.640802494286	0.572809552683	0.612177785297	0.658500575232	0.709268924052	0.615960023355	0.608387523726	0.598837701543	0.616641132232	0.596276481965	0.67803666751	0.601053211543	0.668131856276	0.652768368661	0.636226158493	0.690660614059	0.635747602845	0.654439958141	0.628454581224	0.656338544696	0.653898288654	0.674166188077	0.687611414064	0.646912780552	0.640465427847	0.638045528706	0.694704924497	0.557280355987	0.62449981138	0.633073199581	0.632498656081	0.679287427966	0.692342796705	0.609478263965	0.647751502005	0.634672741574	0.674777624725	0.62860058578	0.581445755199	0.573235079754	0.573774713237	0.643338473177	0.518016566031	0.600793470509	0.497491087219	0.647179635408	0.677054462749	0.620093638796	0.586928010558	0.556705680592	0.612749735484	0.65501153695	0.612550852041	0.62380468568	0.486663876065	0.595133162157	0.496420517123	0.639164456714	0.576798177436	0.640930500572	0.552610710219	0.542895356488	0.626678117165	0.577132925691	0.590880045389	0.597086342622	0.576423779094	0	0.592087890306	0.510541809768	0.538494129034	0.573838657912	0.505052118646	0.534301803758	0.525837171687	0.61939127263	0.599533905986	0.520053089826	0.633164273089	0.632966634739	0.615901265738	0.628331911693	0.568238337351	0.63787165124	0.648939721304	0.645391738171	0.595321861866	0.668485110599	0.621269813295	0.645496554679	0.638668130325	0.654710029784	0.615982441647	0.663990588526	0.633933707486	0.669528792835	0.616576529709	0.667086675904	0.695377987695	0.596907509752	0.649081041931	0.678433306867
CS.163	0.610142036691	0.567966190336	0.634336233368	0.570838566199	0.685558994738	0.598624495691	0.673949482664	0.626749338211	0.691526483151	0.607218906215	0.594954374105	0.676045422133	0.587257205207	0.60937100243	0.617434395213	0.588849485591	0.647454991281	0.548630094397	0.590380015515	0.623291299641	0.577130952772	0.550272320708	0.610023787569	0.575507208053	0.530422863571	0.618094924691	0.612262092052	0.607363085695	0.581320177674	0.605336683381	0.592245890882	0.626909659225	0.666124364968	0.491538272483	0.561792092003	0.605204452473	0.585121529404	0.658308705623	0.621515016322	0.589537489956	0.580676253435	0.627054541431	0.60649410174	0.606385493289	0.638072943171	0.60093981914	0.615249091757	0.652778658026	0.592936268801	0.637211105431	0.637174370625	0.618901195218	0.60396165764	0.631208542831	0.589416765886	0.617996216531	0.608093214058	0.606069803025	0.652283985477	0.614585024132	0.658609891641	0.60078842733	0.667595095766	0.628176665477	0.611880887859	0.598815533838	0.644955716987	0.62041723128	0.608953042232	0.663768096314	0.674162333445	0.622786838235	0.632983742682	0.624204748156	0.62703525001	0.628557463648	0.697413454103	0.633819008086	0.647853460037	0.683932120149	0.630222827474	0.705089842985	0.654454536177	0.659162518357	0.647631847771	0.61511077641	0.670027473298	0.678912750982	0.675816875644	0.584176540142	0.578925511198	0.634176761987	0.659721027129	0.501388565908	0.627869755957	0.578019774242	0.576366962249	0.675735066507	0.636453501839	0.60553678192	0.576296899199	0.612357363893	0.669450132728	0.57586426007	0.576861425278	0.590453178064	0.598001535251	0.619375754874	0.580626162647	0.541442223416	0.596251397878	0.598058815299	0.537455243639	0.669377351703	0.606380626404	0.606078952107	0.606816917448	0.695691784079	0.508346791492	0.61778801344	0.602491796819	0.534858155074	0.586673331388	0.604594936312	0.6742532832	0.644692418588	0.582636502366	0.608743059996	0.625188840036	0.51199368733	0.57024652525	0.604720418006	0.620705882353	0.592087890306	0	0.6156300796	0.614077230166	0.642899985722	0.615216997097	0.604352741943	0.597408348925	0.619140693268	0.60564063605	0.61024743796	0.643239428597	0.621113804709	0.651434838716	0.645373246273	0.632681178728	0.673706623173	0.668343410475	0.651817127606	0.621425295905	0.654860590603	0.643146703264	0.606772845108	0.6389515394	0.671374367568	0.648652716245	0.676664214554	0.644745040373	0.644424120741	0.620700257702	0.6743076515	0.691185821605	0.637017047003	0.670444902124	0.685638704445
CS.270	0.622025465529	0.655004360139	0.679187551212	0.592613365268	0.677371877676	0.656417443786	0.677284177744	0.633051998095	0.686525249642	0.705151517001	0.627301047232	0.67101558754	0.62542987032	0.658490977465	0.597302265668	0.655415790151	0.537374896831	0.634097045345	0.536018678619	0.583953888648	0.668411142539	0.649732622547	0.642335814464	0.550826682552	0.586449599411	0.63433119737	0.60102771885	0.573853664857	0.532914489534	0.569476519946	0.511365003599	0.635867422229	0.649328334164	0.543567752205	0.522327798823	0.567088970053	0.662389345033	0.619631955826	0.547295261466	0.621300259198	0.515464649221	0.617984222298	0.54767136691	0.536506763429	0.573930889421	0.50530254807	0.613555999765	0.503320525275	0.513433041631	0.489362909456	0.560974164664	0.49744317128	0.526114038089	0.46856897816	0.513103294413	0.482655681273	0.501994129154	0.572067232604	0.593806806199	0.530598628826	0.648753681285	0.663748217695	0.632957925335	0.57777699065	0.621937791833	0.588581471467	0.649162835158	0.598125047752	0.634216902496	0.673551292449	0.697914799465	0.629527488072	0.631023640217	0.628269946298	0.615807862543	0.630721991254	0.682900566304	0.616259580027	0.682233464055	0.666718232873	0.640889569379	0.688517599532	0.642378151259	0.643991806467	0.650489903666	0.679744122138	0.66711757746	0.660729363173	0.685909369206	0.66203446932	0.651799279715	0.643846156697	0.700064417087	0.595088410159	0.627281284092	0.646997153476	0.621316151941	0.678309560261	0.705484795714	0.613192703207	0.679573484639	0.654969873276	0.687674781183	0.645345648825	0.57454396662	0.554923934942	0.609139085964	0.66540947805	0.50457506276	0.634644389107	0.535119030816	0.656850041577	0.701512077555	0.602975266844	0.584069957838	0.596948448335	0.689507276963	0.654635923395	0.626783469765	0.627791176559	0.513405224731	0.627587588694	0.501878701101	0.651517265983	0.574478584912	0.653098869226	0.578026224015	0.538010823742	0.660461313243	0.555134733644	0.612694577876	0.606431228216	0.575927984523	0.510541809768	0.6156300796	0	0.493647234418	0.523215796001	0.508799371168	0.550330459152	0.522160041021	0.593378714191	0.607039402009	0.493698903269	0.652306398364	0.656212435962	0.622023946593	0.663472552792	0.573332695523	0.599227304896	0.646008593012	0.665987286731	0.607890844942	0.662726486635	0.634411280554	0.655299746234	0.638809786035	0.643293957462	0.639944136798	0.674272232285	0.637635086779	0.646811533399	0.636227265831	0.670839443315	0.68836700017	0.629260332373	0.649084418486	0.665778898891
CS.255	0.595721656854	0.606425432986	0.613595519464	0.547419900186	0.618199721969	0.614726066194	0.623070762748	0.568936692217	0.643211384456	0.620550347548	0.596202217834	0.610067092413	0.601557925204	0.62574698903	0.573026510433	0.615117993101	0.581543363054	0.638843307836	0.527490819682	0.513491305122	0.642554142617	0.630967903538	0.595726158178	0.529107395408	0.583454610503	0.583803649222	0.618753150884	0.545139213656	0.532542752501	0.548516157881	0.530768442891	0.594728005059	0.66270322833	0.566880008733	0.544850763623	0.541737842007	0.679376773704	0.553093760689	0.534977764558	0.628781090926	0.508852315564	0.648381073294	0.56826503468	0.537766360658	0.583800090098	0.510999399254	0.616379609626	0.558995745217	0.509681908413	0.562462867158	0.561585737174	0.489862803435	0.513306965749	0.479032194551	0.54527890318	0.465209545333	0.495087556571	0.538772709999	0.594047451552	0.520106574349	0.597742447001	0.653297446872	0.669639117366	0.57166602247	0.593197946788	0.540826502728	0.595001552383	0.566845441881	0.59178093545	0.581062318951	0.736497561103	0.569620270902	0.6011657272	0.584421677431	0.592498510086	0.582162631751	0.610404969521	0.579268811826	0.607094650979	0.587486621847	0.577897620571	0.622087254811	0.580431289861	0.608311190985	0.608850007061	0.621739097409	0.597746744581	0.60247354834	0.627025017492	0.602148577977	0.576831652599	0.679652938795	0.670529489507	0.586756254558	0.571045935884	0.60718777006	0.578251093827	0.650496980445	0.700520566625	0.55725220635	0.654911212033	0.612229240674	0.648570563105	0.594207707827	0.58377161154	0.539631362802	0.609296919014	0.649667904156	0.506167650638	0.643531250276	0.519597095227	0.6678440497	0.715859613163	0.650604258501	0.573887095198	0.578539564328	0.665506799387	0.6757099084	0.606045642496	0.664127773755	0.50011365135	0.587833596181	0.506888640674	0.607618354134	0.620113945543	0.666867376078	0.608038772445	0.471943780578	0.64678999473	0.582320649056	0.631837225339	0.614900910156	0.537058669056	0.538494129034	0.614077230166	0.493647234418	0	0.545677399602	0.528664259645	0.506747368308	0.502371767686	0.628573617417	0.612935551451	0.525760741523	0.626459832076	0.628209488753	0.585878117883	0.612332106612	0.559432877067	0.635034816556	0.602190293916	0.623914411722	0.587848082405	0.60705936769	0.602757329556	0.589132581154	0.594111712375	0.589082713745	0.618391919682	0.612599738596	0.561784554192	0.613239277981	0.592729489974	0.658736585777	0.641091737598	0.584379863214	0.621278297616	0.641782166011
CS.262	0.624936023256	0.673391743271	0.694341472258	0.568561499512	0.677754792373	0.637807815075	0.695987241037	0.672325183015	0.691202929228	0.697519404703	0.638544212243	0.665655415963	0.620363364231	0.676666231699	0.641971744798	0.621330388148	0.532315883048	0.637724717439	0.586014890259	0.589695902504	0.640542053805	0.658255178271	0.646890744634	0.566928523676	0.587764327489	0.639270870426	0.590332230301	0.624282434433	0.609051693971	0.624895345188	0.556041014662	0.642061675658	0.653320271412	0.620695945012	0.584746589647	0.577648468128	0.6799206684	0.604927633085	0.577270264598	0.619752591543	0.53222310164	0.594616940778	0.557415791384	0.601867235635	0.604831565215	0.584326476583	0.622523563623	0.575393524827	0.529489176708	0.5873290645	0.602697243166	0.545079640115	0.559272475109	0.546074047157	0.588975877879	0.560841243221	0.56107538419	0.577421908054	0.580239494061	0.578589561595	0.682831495097	0.637480128054	0.607475547079	0.606608094796	0.662639976637	0.598635133297	0.620663437788	0.587722390431	0.60396730621	0.687663419792	0.666829982541	0.607674800106	0.616421660522	0.624308785523	0.627224605161	0.62611178411	0.697329497726	0.624861773783	0.68828817042	0.677844098588	0.642171345615	0.691269919891	0.651926813444	0.660413464342	0.621926173804	0.690636672931	0.672654474254	0.668515638024	0.70198952635	0.658413980652	0.649592292965	0.640125757059	0.691130364381	0.611776108669	0.631223592371	0.681309660086	0.643324471082	0.672956044664	0.663737346553	0.652900958932	0.657020862247	0.634962048139	0.685063361321	0.638897890515	0.609316595716	0.588201387882	0.602385633022	0.652348548192	0.53783942111	0.601485235946	0.536972173717	0.651678289403	0.691415520121	0.592573102205	0.597070812095	0.643263276577	0.654647246482	0.630270355394	0.619513077597	0.674282634729	0.548219669387	0.608478977153	0.551869300722	0.662652170436	0.595115008702	0.673936170994	0.602886657536	0.585446970152	0.624302400393	0.586887075976	0.62695312311	0.588757722225	0.621783561445	0.573838657912	0.642899985722	0.523215796001	0.545677399602	0	0.586016348755	0.584352100085	0.531909380129	0.606320060003	0.618891016165	0.518613504694	0.616000916851	0.634011779959	0.587820889201	0.654499597209	0.536246229496	0.578642406849	0.675721305106	0.62482686689	0.586191055603	0.671876155965	0.631067850687	0.65024813326	0.613061705	0.66794957043	0.588559134711	0.689574207882	0.665410756331	0.651565022191	0.641350564936	0.650834516842	0.695125308638	0.654778809899	0.64319152908	0.64425151287
CS.390	0.632712446651	0.618307513568	0.665214088314	0.599533188166	0.684600168768	0.622966673366	0.684745293575	0.639060949819	0.690025223791	0.672565321357	0.64621372983	0.663431830261	0.625777316768	0.681081317258	0.610116962331	0.615673038106	0.578448382166	0.634746794905	0.531143589277	0.56367834601	0.651575511877	0.60093637566	0.628182888899	0.571853814698	0.584574247099	0.626348458504	0.672506417943	0.583429958278	0.513241985148	0.543262233441	0.528384055961	0.635673537529	0.623313359694	0.567639609512	0.562766314111	0.584119813534	0.650920489478	0.585795870227	0.543501973896	0.636840500413	0.537593227679	0.635983287617	0.587766081763	0.51836550048	0.585367315984	0.493858406596	0.60379332986	0.482673391972	0.531410143949	0.499924027704	0.573072906784	0.471916737426	0.516118760385	0.484251901936	0.554991238351	0.483431428835	0.491042028508	0.577351491587	0.560387776971	0.531098443486	0.635302289223	0.687048566194	0.689710665667	0.577185594351	0.600529102472	0.603311109082	0.639709263641	0.579388777851	0.633560693971	0.661619254986	0.757510583888	0.628971960832	0.608305490064	0.632586825142	0.608476952905	0.645588722284	0.67829264057	0.600075052421	0.666621486039	0.658970029176	0.642695301077	0.692699133543	0.634736720981	0.642010000104	0.645214401004	0.659140001164	0.651542525914	0.664565564196	0.686998358889	0.634042257476	0.641499681144	0.694162523762	0.693968799399	0.574982949861	0.634865952467	0.642802189463	0.623198651052	0.695542114137	0.712144278871	0.621487272954	0.657852786015	0.636518004451	0.666327595007	0.637193580506	0.5890362111	0.540435189717	0.640165130033	0.635924320873	0.505892101834	0.644083897132	0.550939027435	0.67495675057	0.697360892946	0.660810534378	0.628812377204	0.58482739313	0.657086998072	0.67382865807	0.617804607249	0.593116120394	0.496747069938	0.59951338493	0.509685830979	0.626140582357	0.627261568442	0.669856623216	0.622430397561	0.550862032512	0.65743836401	0.613470154889	0.603078884467	0.625938877094	0.576726406523	0.505052118646	0.615216997097	0.508799371168	0.528664259645	0.586016348755	0	0.544835740441	0.537496725438	0.651179599114	0.586094967252	0.507430128286	0.644955033138	0.649475309799	0.634108159478	0.637714745243	0.619077528055	0.658736513171	0.653926575837	0.653636475489	0.603887292469	0.683059561665	0.628607604692	0.646541600588	0.623723114867	0.65014467208	0.637903369223	0.663209080164	0.644002236899	0.668351036656	0.63504765064	0.684546334044	0.692062973103	0.62958521097	0.654024239304	0.679455300404
CS.145	0.607470893604	0.631335747195	0.613431729508	0.585323979723	0.573861572629	0.60407462197	0.615078073845	0.571908078567	0.601397742644	0.622385258617	0.609817431898	0.611253501839	0.569179052098	0.60366987153	0.547231088306	0.558230483237	0.608198019442	0.657855364936	0.490734927532	0.519012618095	0.623777940037	0.657562397574	0.535679514072	0.552861708972	0.597210579822	0.54400561161	0.674060929813	0.468741129765	0.560684292193	0.478919032057	0.534400521629	0.500501921695	0.701975262436	0.569221803178	0.553953850192	0.571923866224	0.684031876375	0.508882390126	0.4956959608	0.67103232461	0.563996941432	0.671897441319	0.613368573361	0.583254806946	0.608411231535	0.501059846312	0.645779927277	0.564693146165	0.558182633471	0.613846724917	0.645193205634	0.48938233888	0.547306699602	0.516577611455	0.545959097382	0.473894699235	0.476348358042	0.556528435199	0.658435569875	0.538535670263	0.519566846034	0.647239538379	0.613465919724	0.565892213933	0.586107706113	0.49324228326	0.529130230734	0.508983997644	0.569882871415	0.623304446812	0.703692558575	0.509717081804	0.544336977146	0.532571667775	0.539708496613	0.516598429544	0.578044509195	0.544009426553	0.603618393145	0.574813863899	0.58855626241	0.595369495953	0.547196222038	0.553270192904	0.538548056104	0.600515088057	0.509867953845	0.582244066865	0.606975265552	0.618351458494	0.611952322351	0.662001485026	0.654334498453	0.623332824913	0.543021995091	0.589003877836	0.608685037054	0.602382098639	0.671248405084	0.533346514736	0.616907248697	0.581121009863	0.597371569248	0.570973184452	0.638465857794	0.55299552395	0.631792096823	0.577909977641	0.55345107156	0.64486778925	0.480913271272	0.720987927799	0.723290432017	0.675951700605	0.621544270116	0.540024116891	0.71344954697	0.717251940936	0.618967166076	0.655342450237	0.525808887712	0.639674330563	0.543066765207	0.540168400494	0.676553186569	0.734188170356	0.566817730052	0.517222746152	0.623158299789	0.61240436264	0.661549865491	0.60794158881	0.452569062419	0.534301803758	0.604352741943	0.550330459152	0.506747368308	0.584352100085	0.544835740441	0	0.54088868561	0.697381874302	0.589265220136	0.501652712478	0.571122924865	0.554455686154	0.541107065776	0.571647315612	0.582693189201	0.671625677558	0.544238703353	0.515691632865	0.512471412936	0.578418036916	0.573296149036	0.617836290581	0.559212313283	0.549477238051	0.518681641392	0.553619586805	0.503938987528	0.598631427353	0.541952170486	0.595541216449	0.598328153691	0.516131348569	0.549935932416	0.62079017831
CS.326	0.623392361507	0.652154925794	0.628851702392	0.563407249698	0.635877837977	0.617308767954	0.645779981715	0.580237507582	0.65134385365	0.646259720729	0.608290498367	0.65022129682	0.589791329866	0.645988968932	0.572707174209	0.602251217698	0.533856854515	0.600455704994	0.536409548286	0.556638041065	0.615864575282	0.628664711832	0.610972301172	0.51871211496	0.56684841204	0.581193731727	0.612324152867	0.553986972148	0.538923259336	0.566722005618	0.479541553959	0.610862283881	0.648461528025	0.566630269217	0.547706320025	0.549970112145	0.652217949218	0.589187695188	0.556120031797	0.609051332234	0.52270433209	0.624573274502	0.566911793833	0.521720031764	0.577714192053	0.534810250252	0.573624785381	0.568247029743	0.48010724909	0.561421973193	0.607485272742	0.52869293421	0.525907542085	0.530436678053	0.535580725061	0.518722478041	0.486753281391	0.57859774893	0.589024764891	0.55142258372	0.591228859057	0.671674186181	0.640241557564	0.582070994547	0.607472878498	0.586027011745	0.604819918955	0.545666900246	0.580975751859	0.644304621168	0.705220030995	0.601445723925	0.594937130324	0.591273847749	0.612261439828	0.604381041256	0.633569756902	0.574826425778	0.614927465837	0.607440368764	0.557612089814	0.644536017188	0.567295939911	0.591732756903	0.612772467339	0.630019563779	0.617512181451	0.587010245982	0.640453958689	0.608677216326	0.598530393905	0.63491332127	0.676085431178	0.574383479182	0.585635849398	0.599255980622	0.621294835773	0.643682061699	0.703722089967	0.568298148746	0.634752133225	0.605491695233	0.640337280107	0.593215143529	0.601064236801	0.55550220366	0.578973424703	0.63914459179	0.519480689908	0.58929679129	0.512079031808	0.657442149469	0.700705480468	0.626286017563	0.552938494334	0.58595393294	0.648985593172	0.648093654182	0.601868743992	0.640549614154	0.507568186627	0.603560906424	0.515482305307	0.619334564783	0.594808437015	0.657113271439	0.600344486005	0.522783528493	0.599505526406	0.586351962662	0.607316470173	0.591546140462	0.574598026794	0.525837171687	0.597408348925	0.522160041021	0.502371767686	0.531909380129	0.537496725438	0.54088868561	0	0.58704215071	0.62393139329	0.541353287741	0.624472807285	0.637895858423	0.602737177607	0.617076610448	0.555294795507	0.60980387723	0.609479123443	0.622955306943	0.575507523681	0.621682679913	0.606447148412	0.610550265034	0.59858144549	0.612198171094	0.611913373117	0.607421907826	0.583635327303	0.619913670582	0.587957796221	0.642031682598	0.647041595228	0.580385327218	0.621406292833	0.655518198768
CS.253	0.708885957662	0.699344574367	0.733276634689	0.659145350691	0.754594373136	0.719836460814	0.753436441053	0.701495978527	0.76676564922	0.721323172657	0.706458562808	0.756540727757	0.686054614076	0.722978383611	0.698291150978	0.701335130849	0.609292914105	0.619341453584	0.670903943194	0.709346631479	0.690722994189	0.670168754336	0.72901545927	0.643313473504	0.62567600862	0.715790764506	0.562612193975	0.709347490272	0.620459734975	0.682704150943	0.591854153281	0.731569968358	0.648255909349	0.636080106271	0.648592736037	0.608035662525	0.684389533247	0.734456038434	0.690567547829	0.511180193812	0.606527081536	0.615200676259	0.593927140635	0.642595171729	0.605419171078	0.654321541616	0.567936156412	0.620087428749	0.572667181189	0.621631902038	0.577001367933	0.653541813663	0.581222305507	0.640802779645	0.613637582726	0.647450541808	0.664345000576	0.645947991899	0.587154953572	0.644548091794	0.731279425611	0.693979646961	0.654298368145	0.670013284312	0.708056238168	0.695170440386	0.717859652172	0.687007663863	0.716398179445	0.750059153704	0.667105542812	0.71287558921	0.693564469153	0.716621067948	0.721217190012	0.731012856123	0.768562317267	0.70997950107	0.732840820944	0.749921874354	0.695613822872	0.762530406888	0.725821328931	0.754459792322	0.738901324992	0.721165244517	0.768481789638	0.741418767031	0.751990056824	0.697188083201	0.696800373553	0.647670767627	0.783233189302	0.637639535593	0.714693298374	0.717024811544	0.672388148864	0.738118176357	0.719914271551	0.699800134362	0.699530028944	0.70612276181	0.757337232197	0.704081200882	0.638788591317	0.659844858429	0.607004261122	0.720059013488	0.598028070049	0.634556199947	0.645789009175	0.613567594879	0.662336028353	0.597740085416	0.600230523325	0.702576916799	0.613700945104	0.63808108724	0.630078930466	0.666601814883	0.632619696271	0.646450184033	0.622754627166	0.711029336959	0.591673272793	0.630788547695	0.636299393292	0.664549521933	0.66735343159	0.62407966209	0.619259039213	0.652194522167	0.720171666537	0.61939127263	0.619140693268	0.593378714191	0.628573617417	0.606320060003	0.651179599114	0.697381874302	0.58704215071	0	0.670629596187	0.646147988905	0.728578192309	0.715527306933	0.720674027413	0.728603206493	0.660513452651	0.624106288952	0.745667907668	0.746036929814	0.700366158706	0.735826814854	0.734275239537	0.705963139587	0.713504716237	0.739163250627	0.721114425489	0.757516472421	0.73742334217	0.721185223461	0.70166843539	0.744940471813	0.757420797508	0.738287653872	0.747898824276	0.745053483786
