CS.092	L.004.M1	CS.257	CS.028	CS.265	CS.280	L.011.M1	CS.260	CS.357	CS.009	CS.313	L.002.M1	CS.104	CS.106	CS.005	CS.056	CS.062	CS.067	CS.161	CS.301	CS.122	CS.367	CS.382	CS.366	CS.073	CS.287	CS.373	CS.381	CS.063	CS.327	CS.236	CS.378	CS.125	CS.213	CS.380	CS.041	CS.376	CS.205	CS.375	CS.136	CS.302	CS.374	CS.292	CS.224	CS.232	CS.369	CS.183	CS.148	CS.178	CS.349	CS.323	CS.182	CS.254	CS.177	CS.386	CS.372	CS.395	CS.166	CS.385	CS.348	T.CS.042	T.CS.003	T.CS.076	T.CS.059	T.CS.007	T.CS.019	T.CS.023	T.CS.034	T.CS.052	T.CS.014	T.CS.020	TFS.024	T.CS.050	T.CS.041	T.CS.012	T.CS.123	T.CS.107	T.CS.115	T.CS.112	T.CS.110	T.CS.167	T.CS.131	T.CS.180	T.CS.161	T.CS.105	T.CS.100	T.CS.144	T.CS.120	T.CS.097	T.CS.098	CS.103	CS.237	CS.088	CS.241	CS.087	CS.242	CS.238	CS.356	CS.085	CS.246	L.024.M1	CS.082	CS.015	CS.110	L.034.M1	CS.311	CS.308.0	CS.325	CS.078	CS.358	CS.228	CS.330	CS.187	CS.387	CS.336	CS.189	CS.191	CS.234	CS.165	CS.274	CS.080	CS.320	CS.158	CS.318	CS.322	CS.194	CS.112	CS.343	CS.223	CS.339	CS.152	CS.319	CS.331	CS.202	CS.361	CS.326	CS.255	CS.270	CS.253	CS.145	CS.393	CS.390	CS.262	CS.370	TFS.022	T.CS.031	T.CS.008	TFS.020	T.CS.043	TFS.027	T.CS.064	T.CS.061	T.CS.055	T.CS.036	T.CS.045	T.CS.066	T.CS.049	T.CS.026	TFS.021	T.CS.151	T.CS.157	T.CS.152	T.CS.095	T.CS.158	T.CS.109	T.CS.142	T.CS.141	T.CS.166
CS.202	0.684868211098	0.651371717354	0.649229131108	0.658767818462	0.716098726716	0.678938612717	0.639965119695	0.650434920838	0.630981763408	0.656777799921	0.664969656072	0.700911555468	0.636822426172	0.651819291457	0.668428382524	0.676709408754	0.594075318185	0.662891375692	0.638072108736	0.679928520316	0.647629385399	0.669835080408	0.602548636723	0.656980077942	0.658065667841	0.646777793856	0.626435805891	0.624025149324	0.636782234472	0.613531468992	0.67547206228	0.631785460831	0.629955988092	0.624748835641	0.627341296056	0.651187026157	0.619736600328	0.664727299884	0.546807631242	0.63522076944	0.623571219617	0.641061772404	0.633114668279	0.692734048434	0.634657668838	0.679843656613	0.674663151866	0.668942745088	0.624025318666	0.659433818936	0.653450791529	0.620971826045	0.668168078637	0.645292066606	0.649862394692	0.654861232569	0.663210199527	0.665291486462	0.661000583357	0.653770926421	0.646459717838	0.636590509127	0.678937247137	0.671326493718	0.617212068566	0.614763902938	0.634844717133	0.610966398403	0.633420011307	0.647144473117	0.684019226895	0.647985859786	0.59268843598	0.620058636691	0.619654589743	0.613093423047	0.653745471805	0.668476608541	0.603029879168	0.649929024444	0.638843595097	0.651755844297	0.667558962034	0.662755519213	0.710152958642	0.69860920895	0.663145923623	0.638035023386	0.660522988164	0.68620192549	0.64193534721	0.631328876172	0.644043671526	0.653583880084	0.623139688864	0.625122499159	0.649801395114	0.607275147608	0.666144819336	0.626499482472	0.664533079763	0.66036473048	0.654345521844	0.67082730667	0.669034264967	0.630027017364	0.618363895382	0.683829342869	0.611585818116	0.68985736999	0.637485512237	0.60946815492	0.627337496305	0.586440583099	0.565399692162	0.614016281763	0.637917556477	0.61241244956	0.615538117683	0.605753060208	0.640392588269	0.615203116936	0.640371804314	0.645992295295	0.666075350278	0.701104849528	0.618968573836	0.650457881367	0.626678117165	0.574391326302	0.627793965927	0.652487517443	0.664454940151	0	0.601152501834	0.599505526406	0.64678999473	0.660461313243	0.66735343159	0.623158299789	0.649588998445	0.65743836401	0.624302400393	0.673956966439	0.659536593686	0.600183440912	0.582117940325	0.658508923644	0.605458687052	0.618535715857	0.630049021767	0.590585248737	0.655531301091	0.664071458947	0.614417968082	0.663603759036	0.644858598246	0.661980649481	0.623220870934	0.655974350681	0.605442783729	0.596499079382	0.690541976496	0.644521473202	0.662787433113	0.632141664166	0.644175008266	0.61728111175
CS.361	0.693472866558	0.69604809709	0.667416967118	0.676833095256	0.72426818275	0.682985179559	0.611656071137	0.609731391189	0.643183890846	0.60242964483	0.68054506525	0.658354971808	0.615654757827	0.662797218159	0.693361161559	0.624198814407	0.61674861498	0.639637630537	0.564964743824	0.6472422668	0.663330053386	0.608097161178	0.593448023562	0.59445662326	0.630415161954	0.607650676561	0.578978694824	0.621554694398	0.623652165401	0.670330199212	0.671175554193	0.613331990916	0.554211557342	0.568606326649	0.649779695906	0.604448835678	0.575210392154	0.596728556432	0.522847654842	0.576694640801	0.598815499028	0.596910062016	0.601377705096	0.659432988997	0.643003821219	0.609028116138	0.596564574642	0.615287887603	0.612356560628	0.616246886555	0.582907763515	0.599260945459	0.584614868049	0.604661190074	0.635820656898	0.60689669303	0.605868953348	0.625245080341	0.589231225851	0.64349711297	0.667694982231	0.667543778315	0.653403114659	0.67380283979	0.622951640563	0.586701575688	0.636540736693	0.62004150707	0.622171698091	0.636255949834	0.724583767383	0.627434084136	0.608013624046	0.621334297774	0.589536785358	0.620524986193	0.673844717038	0.704862435416	0.611047825645	0.687616964282	0.662882028002	0.645200348487	0.66227015093	0.692395482927	0.729529229696	0.708050827328	0.689500660097	0.626479160628	0.703095851923	0.69736195022	0.641842619021	0.597139256576	0.632781980262	0.687846868281	0.614225560477	0.64424281106	0.655891429002	0.607652917489	0.677793674871	0.619277545596	0.678591367814	0.668995696183	0.681910961569	0.615496866182	0.641177111468	0.590159348115	0.589341993216	0.675849453068	0.617092155561	0.633118991302	0.632732845605	0.552373750501	0.561395404756	0.543167546005	0.5541941649	0.617111179011	0.66251249141	0.621502121878	0.588777538991	0.554536899989	0.613468673184	0.589137497896	0.61569020576	0.569852263095	0.57982121521	0.631127863618	0.585387118862	0.592706612016	0.552610710219	0.559613756014	0.60397105524	0.563718726667	0.615671734181	0.601152501834	0	0.600344486005	0.608038772445	0.578026224015	0.636299393292	0.566817730052	0.573969273332	0.622430397561	0.602886657536	0.596635086674	0.682013626799	0.634717786072	0.588927935609	0.680634264993	0.638850487751	0.64466124325	0.658844744486	0.597213395561	0.641365473553	0.680316041214	0.619554983742	0.679778120813	0.622336565707	0.638058569358	0.653730716139	0.669049982066	0.64782893338	0.617587542281	0.714597598392	0.645159689524	0.694066342612	0.65126611379	0.654279780374	0.619527866011
CS.326	0.62054539779	0.635877837977	0.638374842827	0.608290498367	0.645779981715	0.63799138223	0.595876864274	0.540837468473	0.611959927035	0.560966726213	0.615091081697	0.624420203544	0.61116830764	0.59202925693	0.628851702392	0.62000446939	0.603879240226	0.649508727202	0.56684841204	0.556638041065	0.629479838064	0.612324152867	0.571630535053	0.589361733191	0.667607019905	0.53907573131	0.51871211496	0.566722005618	0.628664711832	0.639945961881	0.652217949218	0.609051332234	0.479541553959	0.566911793833	0.589187695188	0.6077738079	0.52270433209	0.577714192053	0.563484075258	0.566630269217	0.624573274502	0.549970112145	0.547706320025	0.648461528025	0.58463791583	0.612995178475	0.607485272742	0.561421973193	0.598255121358	0.52869293421	0.518722478041	0.486753281391	0.526706137363	0.57344039907	0.589024764891	0.530436678053	0.55142258372	0.568247029743	0.534810250252	0.549428123055	0.591228859057	0.632753668602	0.566732073634	0.644893881436	0.578069687892	0.614180611416	0.705220030995	0.604819918955	0.582070994547	0.607472878498	0.650627054912	0.612261439828	0.606089142929	0.601445723925	0.640241557564	0.574826425778	0.617512181451	0.627408389475	0.584166286616	0.608615799256	0.591732756903	0.595398975085	0.630019563779	0.557612089814	0.649322415585	0.64834873439	0.631383269773	0.604381041256	0.643361858538	0.640453958689	0.621294835773	0.574383479182	0.703722089967	0.640337280107	0.634752133225	0.585635849398	0.605491695233	0.63491332127	0.598530393905	0.568298148746	0.643682061699	0.599255980622	0.676085431178	0.601064236801	0.618437879727	0.620167886751	0.58929679129	0.648093654182	0.63914459179	0.626286017563	0.601868743992	0.481746397596	0.488250297717	0.512079031808	0.567547379492	0.552938494334	0.62480481718	0.578973424703	0.641484302653	0.553870506307	0.560590619421	0.507568186627	0.603560906424	0.515482305307	0.543620907814	0.594808437015	0.586351962662	0.518167876262	0.525837171687	0.591546140462	0.574598026794	0.508426523812	0.522783528493	0.599505526406	0.600344486005	0	0.502371767686	0.522160041021	0.58704215071	0.54088868561	0.62393139329	0.537496725438	0.531909380129	0.541353287741	0.609479123443	0.59858144549	0.611913373117	0.612198171094	0.617076610448	0.622955306943	0.602737177607	0.611161039847	0.606447148412	0.610550265034	0.637895858423	0.621682679913	0.555294795507	0.60980387723	0.624472807285	0.621406292833	0.619913670582	0.587957796221	0.647041595228	0.583635327303	0.607421907826	0.642031682598	0.655518198768	0.580385327218
CS.255	0.622330555921	0.618199721969	0.63594375857	0.596202217834	0.623070762748	0.618084880735	0.59308636473	0.557549657894	0.6161410873	0.57862009549	0.613001909877	0.59399752945	0.589918219432	0.592471529922	0.613595519464	0.582302867757	0.59415771082	0.67781633395	0.583454610503	0.513491305122	0.634776646783	0.618753150884	0.568926748607	0.588781572618	0.667941487387	0.510803111008	0.529107395408	0.548516157881	0.630967903538	0.643762841251	0.679376773704	0.628781090926	0.530768442891	0.56826503468	0.553093760689	0.621288844374	0.508852315564	0.583800090098	0.567773467392	0.566880008733	0.648381073294	0.541737842007	0.544850763623	0.66270322833	0.574606756187	0.613282784398	0.561585737174	0.562462867158	0.587761537009	0.489862803435	0.465209545333	0.495087556571	0.503060266544	0.536521705478	0.594047451552	0.479032194551	0.520106574349	0.558995745217	0.510999399254	0.51067671212	0.597742447001	0.611547753801	0.541924145201	0.621059104635	0.607356958719	0.624892084651	0.736497561103	0.595001552383	0.57166602247	0.593197946788	0.635675917831	0.592498510086	0.615351063055	0.569620270902	0.669639117366	0.579268811826	0.597746744581	0.603517034753	0.598587409835	0.609058870783	0.608311190985	0.567544220687	0.621739097409	0.577897620571	0.628239099925	0.636232220756	0.628177081602	0.582162631751	0.639261232391	0.627025017492	0.578251093827	0.586756254558	0.700520566625	0.648570563105	0.654911212033	0.571045935884	0.612229240674	0.679652938795	0.576831652599	0.55725220635	0.650496980445	0.60718777006	0.670529489507	0.58377161154	0.609254953855	0.630781913642	0.643531250276	0.6757099084	0.649667904156	0.650604258501	0.606045642496	0.517071692742	0.491228572228	0.519597095227	0.554124851576	0.573887095198	0.606584241099	0.609296919014	0.649090972379	0.554920475157	0.563123518603	0.50011365135	0.587833596181	0.506888640674	0.50792766541	0.620113945543	0.582320649056	0.521902951045	0.538494129034	0.614900910156	0.537058669056	0.506622293875	0.471943780578	0.64678999473	0.608038772445	0.502371767686	0	0.493647234418	0.628573617417	0.506747368308	0.612935551451	0.528664259645	0.545677399602	0.525760741523	0.602190293916	0.594111712375	0.618391919682	0.589082713745	0.612332106612	0.623914411722	0.585878117883	0.603021319781	0.602757329556	0.589132581154	0.628209488753	0.60705936769	0.559432877067	0.635034816556	0.626459832076	0.621278297616	0.613239277981	0.592729489974	0.641091737598	0.561784554192	0.612599738596	0.658736585777	0.641782166011	0.584379863214
CS.270	0.675354019264	0.677371877676	0.673156712256	0.627301047232	0.677284177744	0.672385334812	0.631098987612	0.547630770139	0.661738411008	0.592650881523	0.671558142555	0.621261194884	0.634022430258	0.650256571726	0.679187551212	0.581307361842	0.62938529363	0.639348135413	0.586449599411	0.583953888648	0.664115085517	0.60102771885	0.595788857199	0.588593667944	0.680530120726	0.501055298089	0.550826682552	0.569476519946	0.649732622547	0.659705564199	0.662389345033	0.621300259198	0.511365003599	0.54767136691	0.619631955826	0.578749034065	0.515464649221	0.573930889421	0.576474639288	0.543567752205	0.617984222298	0.567088970053	0.522327798823	0.649328334164	0.584449945761	0.516691492543	0.560974164664	0.489362909456	0.555863202099	0.49744317128	0.482655681273	0.501994129154	0.481828575693	0.55011875957	0.593806806199	0.46856897816	0.530598628826	0.503320525275	0.50530254807	0.549440726036	0.648753681285	0.676810794014	0.598335592328	0.661705476416	0.608989313809	0.600655308344	0.697914799465	0.649162835158	0.57777699065	0.621937791833	0.689656513431	0.615807862543	0.620879063399	0.629527488072	0.632957925335	0.616259580027	0.66711757746	0.678096743516	0.619302720749	0.660792943851	0.643991806467	0.646936317759	0.679744122138	0.640889569379	0.709560802203	0.674303172665	0.66831154309	0.630721991254	0.691423632962	0.685909369206	0.621316151941	0.595088410159	0.705484795714	0.687674781183	0.679573484639	0.627281284092	0.654969873276	0.643846156697	0.651799279715	0.613192703207	0.678309560261	0.646997153476	0.700064417087	0.57454396662	0.622197107163	0.634656531471	0.634644389107	0.654635923395	0.66540947805	0.602975266844	0.626783469765	0.530740470137	0.509170095854	0.535119030816	0.554682667886	0.584069957838	0.649103754241	0.609139085964	0.618953044906	0.555130978312	0.586297464869	0.513405224731	0.627587588694	0.501878701101	0.497355021019	0.574478584912	0.555134733644	0.547649847926	0.510541809768	0.606431228216	0.575927984523	0.519682672025	0.538010823742	0.660461313243	0.578026224015	0.522160041021	0.493647234418	0	0.593378714191	0.550330459152	0.607039402009	0.508799371168	0.523215796001	0.493698903269	0.646008593012	0.638809786035	0.639944136798	0.643293957462	0.663472552792	0.665987286731	0.622023946593	0.620277350851	0.634411280554	0.655299746234	0.656212435962	0.662726486635	0.573332695523	0.599227304896	0.652306398364	0.649084418486	0.646811533399	0.636227265831	0.68836700017	0.637635086779	0.674272232285	0.670839443315	0.665778898891	0.629260332373
CS.253	0.721671558201	0.754594373136	0.702532078021	0.706458562808	0.753436441053	0.753098372429	0.727447416651	0.616630543067	0.74438501472	0.647751538432	0.734025716213	0.68842637361	0.706087460489	0.703290188249	0.733276634689	0.682641351114	0.705865108601	0.595896771326	0.62567600862	0.709346631479	0.706397568955	0.562612193975	0.686515888861	0.624021659986	0.677475414215	0.623385502006	0.643313473504	0.682704150943	0.670168754336	0.720873266716	0.684389533247	0.511180193812	0.591854153281	0.593927140635	0.734456038434	0.672798571039	0.606527081536	0.605419171078	0.638312183684	0.636080106271	0.615200676259	0.608035662525	0.648592736037	0.648255909349	0.675007964409	0.577576525754	0.577001367933	0.621631902038	0.679420683777	0.653541813663	0.647450541808	0.664345000576	0.622540610998	0.578778643093	0.587154953572	0.640802779645	0.644548091794	0.620087428749	0.654321541616	0.693342383409	0.731279425611	0.746388374382	0.69397675176	0.677707460479	0.662001327469	0.682090333608	0.667105542812	0.717859652172	0.670013284312	0.708056238168	0.754334022234	0.721217190012	0.685931035132	0.71287558921	0.654298368145	0.70997950107	0.768481789638	0.748585785637	0.734789982415	0.744948753655	0.754459792322	0.738424959549	0.721165244517	0.695613822872	0.744568912863	0.739883768563	0.769996652179	0.731012856123	0.761940394983	0.751990056824	0.672388148864	0.637639535593	0.719914271551	0.757337232197	0.699530028944	0.714693298374	0.70612276181	0.647670767627	0.696800373553	0.699800134362	0.738118176357	0.717024811544	0.783233189302	0.638788591317	0.718086606411	0.69267718743	0.634556199947	0.63808108724	0.720059013488	0.597740085416	0.630078930466	0.597018320862	0.625810885428	0.645789009175	0.660519893987	0.600230523325	0.715808972509	0.607004261122	0.628611772748	0.600184267851	0.661719270709	0.632619696271	0.646450184033	0.622754627166	0.603788906862	0.591673272793	0.62407966209	0.646886460816	0.61939127263	0.652194522167	0.720171666537	0.654587884029	0.664549521933	0.66735343159	0.636299393292	0.58704215071	0.628573617417	0.593378714191	0	0.697381874302	0.670629596187	0.651179599114	0.606320060003	0.646147988905	0.745667907668	0.713504716237	0.721114425489	0.739163250627	0.728603206493	0.746036929814	0.720674027413	0.712886275864	0.734275239537	0.705963139587	0.715527306933	0.735826814854	0.660513452651	0.624106288952	0.728578192309	0.747898824276	0.721185223461	0.70166843539	0.757420797508	0.73742334217	0.757516472421	0.744940471813	0.745053483786	0.738287653872
CS.145	0.617255196138	0.573861572629	0.653776816168	0.609817431898	0.615078073845	0.585169449734	0.534089740892	0.559218159724	0.562131223442	0.61317226882	0.598930983647	0.609350066976	0.553479008705	0.614694544241	0.613431729508	0.606713807008	0.567898368681	0.712082033043	0.597210579822	0.519012618095	0.613279713466	0.674060929813	0.483971043134	0.653121370594	0.665383074195	0.555058098912	0.552861708972	0.478919032057	0.657562397574	0.641530389985	0.684031876375	0.67103232461	0.534400521629	0.613368573361	0.508882390126	0.616708215117	0.563996941432	0.608411231535	0.535919778381	0.569221803178	0.671897441319	0.571923866224	0.553953850192	0.701975262436	0.56438302526	0.656371528152	0.645193205634	0.613846724917	0.540625712951	0.48938233888	0.473894699235	0.476348358042	0.493763076709	0.59831029963	0.658435569875	0.516577611455	0.538535670263	0.564693146165	0.501059846312	0.515354164266	0.519566846034	0.555972035878	0.541379126966	0.663818742894	0.597695618559	0.580024713217	0.703692558575	0.529130230734	0.565892213933	0.586107706113	0.646017245966	0.539708496613	0.59857363641	0.509717081804	0.613465919724	0.544009426553	0.509867953845	0.585184819067	0.517326546541	0.593624625983	0.553270192904	0.516302155462	0.600515088057	0.58855626241	0.664109100724	0.612098793179	0.59479740143	0.516598429544	0.606926099233	0.606975265552	0.608685037054	0.623332824913	0.671248405084	0.597371569248	0.616907248697	0.543021995091	0.581121009863	0.662001485026	0.611952322351	0.533346514736	0.602382098639	0.589003877836	0.654334498453	0.638465857794	0.584615082765	0.558413889281	0.64486778925	0.717251940936	0.577909977641	0.675951700605	0.618967166076	0.558217547418	0.510924941106	0.480913271272	0.531690905803	0.621544270116	0.550794935444	0.631792096823	0.636163641901	0.571825309121	0.583395887566	0.525808887712	0.639674330563	0.543066765207	0.570393783839	0.676553186569	0.61240436264	0.588608433354	0.534301803758	0.60794158881	0.452569062419	0.517463999687	0.517222746152	0.623158299789	0.566817730052	0.54088868561	0.506747368308	0.550330459152	0.697381874302	0	0.589265220136	0.544835740441	0.584352100085	0.501652712478	0.544238703353	0.559212313283	0.518681641392	0.549477238051	0.571647315612	0.515691632865	0.541107065776	0.518606104172	0.573296149036	0.617836290581	0.554455686154	0.578418036916	0.582693189201	0.671625677558	0.571122924865	0.549935932416	0.598631427353	0.541952170486	0.598328153691	0.503938987528	0.553619586805	0.595541216449	0.62079017831	0.516131348569
CS.393	0.668899684752	0.70981008903	0.641780678641	0.639306742463	0.6928871714	0.688645749424	0.638177137999	0.62237146505	0.675625273821	0.633567218902	0.672463924333	0.664634394526	0.606200688848	0.627738747845	0.677335043267	0.631356217549	0.639809843782	0.68837070744	0.601866758815	0.644409276581	0.651857808892	0.666774866076	0.6330331118	0.667502071262	0.658864516585	0.613954036058	0.626816240986	0.595366703476	0.629084544757	0.641612956879	0.637071305668	0.643984076462	0.607107783433	0.638815256296	0.653692030119	0.584933261826	0.597870307891	0.667782941991	0.584231391469	0.589209244262	0.683245408337	0.600852116359	0.590982669237	0.693440955654	0.605993989678	0.630352041252	0.630856458135	0.614825467157	0.603208747792	0.590358402437	0.59416325946	0.611972662166	0.562772724129	0.634145907832	0.659386247596	0.590869672415	0.574730713229	0.606937238439	0.589533356503	0.623780158185	0.666172676711	0.680555614292	0.655344360877	0.629905920988	0.663065255708	0.609794211251	0.703767187128	0.638092933384	0.637806353746	0.63434158238	0.702223522121	0.640093422937	0.629345227963	0.6095922658	0.664304857153	0.658015021923	0.677615359539	0.695753308951	0.63315735423	0.669141268431	0.688309085462	0.658845292321	0.639181171358	0.665739400374	0.698309588078	0.673249724267	0.679889589342	0.647304044497	0.701532425117	0.683286588983	0.636149747502	0.604530751259	0.694226934844	0.683954048233	0.647018954482	0.637258569416	0.662177265193	0.666972010222	0.642304691409	0.632792957534	0.697264338233	0.63260411317	0.665735852641	0.622957350573	0.630444975014	0.617866989307	0.661425531097	0.703252823171	0.645211654442	0.698410997857	0.591133891039	0.621381056573	0.602798528323	0.613547156323	0.600854470187	0.675416458269	0.645399951702	0.659486710796	0.656141056665	0.666535342283	0.623273344208	0.618702889499	0.592406557503	0.623283933419	0.611257732434	0.674254415783	0.582852677132	0.616145345727	0.599533905986	0.642327668099	0.602235976068	0.628970403798	0.619227727133	0.649588998445	0.573969273332	0.62393139329	0.612935551451	0.607039402009	0.670629596187	0.589265220136	0	0.586094967252	0.618891016165	0.557964062247	0.675953862646	0.636995438986	0.62624371415	0.67906565733	0.648951143432	0.655424233614	0.647720609602	0.644783515981	0.658635041913	0.659291401059	0.640457848632	0.695821118949	0.683812710925	0.691145148926	0.665510896559	0.689534608344	0.667605608861	0.654772671231	0.69768149973	0.659273847387	0.698343847843	0.693373982029	0.684250533682	0.649434011206
CS.390	0.663588797632	0.684600168768	0.677606143492	0.64621372983	0.684745293575	0.66472178472	0.6119968543	0.560016790122	0.658385581414	0.604833024523	0.666602117711	0.614996484573	0.601408479458	0.631758576065	0.665214088314	0.555240655422	0.623326935001	0.66089407335	0.584574247099	0.56367834601	0.671744021446	0.672506417943	0.585852602961	0.582131282863	0.667483486141	0.531098437602	0.571853814698	0.543262233441	0.60093637566	0.659984403509	0.650920489478	0.636840500413	0.528384055961	0.587766081763	0.585795870227	0.617618533822	0.537593227679	0.585367315984	0.575827344923	0.567639609512	0.635983287617	0.584119813534	0.562766314111	0.623313359694	0.574624149433	0.589762532084	0.573072906784	0.499924027704	0.581621731429	0.471916737426	0.483431428835	0.491042028508	0.503816612274	0.553057404656	0.560387776971	0.484251901936	0.531098443486	0.482673391972	0.493858406596	0.550841667576	0.635302289223	0.657666985982	0.587446332207	0.654105793857	0.593853803494	0.608628380179	0.757510583888	0.639709263641	0.577185594351	0.600529102472	0.700574686357	0.608476952905	0.610668513817	0.628971960832	0.689710665667	0.600075052421	0.651542525914	0.686907681438	0.606369844924	0.651833379394	0.642010000104	0.64016984525	0.659140001164	0.642695301077	0.700081006796	0.688826815918	0.668735143719	0.645588722284	0.690749888423	0.686998358889	0.623198651052	0.574982949861	0.712144278871	0.666327595007	0.657852786015	0.634865952467	0.636518004451	0.694162523762	0.641499681144	0.621487272954	0.695542114137	0.642802189463	0.693968799399	0.5890362111	0.641341074245	0.634211704662	0.644083897132	0.67382865807	0.635924320873	0.660810534378	0.617804607249	0.555907938707	0.525166354792	0.550939027435	0.56543189959	0.628812377204	0.635257467571	0.640165130033	0.64790354249	0.556099652543	0.583282371439	0.496747069938	0.59951338493	0.509685830979	0.550157713108	0.627261568442	0.613470154889	0.527908060292	0.505052118646	0.625938877094	0.576726406523	0.514732057252	0.550862032512	0.65743836401	0.622430397561	0.537496725438	0.528664259645	0.508799371168	0.651179599114	0.544835740441	0.586094967252	0	0.586016348755	0.507430128286	0.653926575837	0.623723114867	0.637903369223	0.65014467208	0.637714745243	0.653636475489	0.634108159478	0.604829488854	0.628607604692	0.646541600588	0.649475309799	0.683059561665	0.619077528055	0.658736513171	0.644955033138	0.654024239304	0.668351036656	0.63504765064	0.692062973103	0.644002236899	0.663209080164	0.684546334044	0.679455300404	0.62958521097
CS.262	0.688170547681	0.677754792373	0.659313680397	0.638544212243	0.695987241037	0.684852840419	0.620981770163	0.574274137475	0.665798550276	0.5860174377	0.670708322128	0.590144173374	0.639063534905	0.651473600065	0.694341472258	0.600332175631	0.62489207099	0.60788919154	0.587764327489	0.589695902504	0.68455850874	0.590332230301	0.581657884898	0.60775626765	0.647603388493	0.550281885774	0.566928523676	0.624895345188	0.658255178271	0.669105315435	0.6799206684	0.619752591543	0.556041014662	0.557415791384	0.604927633085	0.613356499374	0.53222310164	0.604831565215	0.578950686924	0.620695945012	0.594616940778	0.577648468128	0.584746589647	0.653320271412	0.659888418954	0.619425265067	0.602697243166	0.5873290645	0.61715827937	0.545079640115	0.560841243221	0.56107538419	0.528231306156	0.541882208481	0.580239494061	0.546074047157	0.578589561595	0.575393524827	0.584326476583	0.595028562107	0.682831495097	0.667623727169	0.600166826323	0.641473501428	0.572718892391	0.616169006833	0.666829982541	0.620663437788	0.606608094796	0.662639976637	0.697787510006	0.627224605161	0.628126013131	0.607674800106	0.607475547079	0.624861773783	0.672654474254	0.686789285128	0.621126499316	0.666459714064	0.660413464342	0.648336549755	0.690636672931	0.642171345615	0.725485446567	0.677273039161	0.678696756091	0.62611178411	0.684857860653	0.70198952635	0.643324471082	0.611776108669	0.663737346553	0.685063361321	0.657020862247	0.631223592371	0.634962048139	0.640125757059	0.649592292965	0.652900958932	0.672956044664	0.681309660086	0.691130364381	0.609316595716	0.605977529293	0.616383373422	0.601485235946	0.630270355394	0.652348548192	0.592573102205	0.619513077597	0.555022380632	0.552313947119	0.536972173717	0.583588465236	0.597070812095	0.656085150686	0.602385633022	0.630982573117	0.558216715269	0.597690966429	0.548219669387	0.608478977153	0.551869300722	0.548990385926	0.595115008702	0.586887075976	0.567538885048	0.573838657912	0.588757722225	0.621783561445	0.528655149612	0.585446970152	0.624302400393	0.602886657536	0.531909380129	0.545677399602	0.523215796001	0.606320060003	0.584352100085	0.618891016165	0.586016348755	0	0.518613504694	0.675721305106	0.613061705	0.588559134711	0.66794957043	0.654499597209	0.62482686689	0.587820889201	0.616155660893	0.631067850687	0.65024813326	0.634011779959	0.671876155965	0.536246229496	0.578642406849	0.616000916851	0.64319152908	0.651565022191	0.641350564936	0.695125308638	0.665410756331	0.689574207882	0.650834516842	0.64425151287	0.654778809899
CS.370	0.672338435479	0.688223795371	0.673956583745	0.627484386929	0.675644809833	0.66959556546	0.625863132464	0.544788568389	0.668644012771	0.578349923625	0.67680637691	0.607460599751	0.610444092809	0.636277040315	0.676309148797	0.547329002655	0.647285936091	0.652719563008	0.594636832083	0.540330815867	0.667251349714	0.633086115103	0.562847676877	0.599275881537	0.679326725133	0.503742917486	0.545832233906	0.533644397354	0.634166195537	0.677024079261	0.640230550474	0.650667515088	0.524145759981	0.553050894876	0.573639616994	0.583966888651	0.529042644829	0.598910777087	0.581225320959	0.575824701674	0.659840410044	0.571147483263	0.546128983121	0.683566171127	0.588393752175	0.584384029472	0.55134318734	0.560477099752	0.559854253811	0.462065228699	0.455206122149	0.494701424197	0.462152640021	0.56092351759	0.609374961235	0.444749209866	0.495582747062	0.495039186838	0.471719041576	0.505388450306	0.626115499793	0.662858266199	0.561738234319	0.656030978448	0.61872066076	0.630776498972	0.715706173526	0.626822674873	0.575519286348	0.621786060606	0.701921739379	0.610596036049	0.63643392363	0.604115136015	0.660244749329	0.614281638394	0.656934032579	0.673855847026	0.6250422378	0.655492347805	0.659753747013	0.617665830966	0.663068127592	0.636149173312	0.697689125975	0.653585835669	0.660399513664	0.606344580929	0.680890709687	0.677568067142	0.621695152053	0.6000950804	0.708183046051	0.666687539057	0.665517574976	0.627107237304	0.629291108522	0.698375536751	0.633364240572	0.604537418956	0.696365267385	0.638099024751	0.702565673797	0.592473629447	0.613091046789	0.62659143653	0.641804702339	0.676445217909	0.662310235431	0.633013117298	0.585871435844	0.529711223267	0.520431345514	0.520116767056	0.557480585158	0.623289699774	0.644673122986	0.645317861773	0.655504831871	0.600102411061	0.586020947658	0.517170356655	0.616645880683	0.520182541581	0.504125084644	0.606785937606	0.587142391692	0.55646808384	0.520053089826	0.63147067388	0.550039433647	0.497239731906	0.521688093913	0.673956966439	0.596635086674	0.541353287741	0.525760741523	0.493698903269	0.646147988905	0.501652712478	0.557964062247	0.507430128286	0.518613504694	0	0.639380668118	0.620801849096	0.606605779884	0.656178865753	0.643365633198	0.616780129308	0.596275387625	0.57468917216	0.621808353966	0.653671846735	0.654520642043	0.663949004982	0.58370981728	0.632873339971	0.638333007736	0.653993727132	0.679900705502	0.639212015652	0.691785688316	0.635704098793	0.672523049694	0.681645088207	0.676293500383	0.618765844233
