CS.010	L.005.M1	CS.174	CS.043	CS.086	CS.106	CS.260	L.001.M1	CS.245	CS.101	CS.098	CS.003	CS.264	L.011.M1	CS.108	CS.122	CS.060	CS.117	CS.155	CS.382	CS.365	CS.290	CS.073	CS.334	CS.067	CS.040	CS.371.1	CS.058	CS.186	CS.062	CS.125	CS.282	CS.213	CS.203	CS.236	CS.232	CS.126	CS.136	CS.375	CS.128	CS.041	CS.292	CS.205	CS.374	CS.224	CS.166	CS.323	CS.214	CS.254	CS.349	CS.129	CS.183	CS.181	CS.395	CS.385	CS.348	CS.147	CS.372	CS.182	CS.359	T.CS.025	T.CS.042	T.CS.007	T.CS.016	T.CS.014	TFS.023	T.CS.057	T.CS.003	T.CS.001	T.CS.058	T.CS.052	T.CS.035	T.CS.050	T.CS.079	T.CS.056	T.CS.117	T.CS.106	T.CS.177	T.CS.118	T.CS.110	T.CS.097	T.CS.128	T.CS.126	T.CS.147	T.CS.098	T.CS.123	T.CS.091	T.CS.092	T.CS.180	T.CS.144	CS.085	CS.087	CS.237	CS.238	CS.356	L.024.M1	CS.088	L.034.M1	CS.082	CS.015	CS.242	CS.103	CS.241	CS.110	CS.246	CS.325	CS.336	CS.164	CS.363	CS.228	CS.207	CS.304	CS.347.0	CS.191	CS.165	CS.044	CS.308.0	CS.189	CS.212	CS.151	CS.343	CS.320	CS.322	CS.202	CS.158	CS.152	CS.318	CS.223	CS.194	CS.227	CS.163	CS.321	CS.339	CS.285	CS.361	CS.262	CS.393	CS.370	CS.390	CS.253	CS.270	CS.145	CS.255	CS.326	T.CS.049	T.CS.045	T.CS.036	T.CS.031	T.CS.008	TFS.022	T.CS.066	T.CS.064	T.CS.043	T.CS.026	TFS.025	TFS.021	TFS.020	TFS.027	T.CS.055	T.CS.158	T.CS.095	T.CS.142	T.CS.152	T.CS.109	T.CS.157	T.CS.166	T.CS.151	T.CS.141
CS.321	0.706667188314	0.507640628692	0.502421451112	0.594701358637	0.560804661621	0.598143100829	0.616510182546	0.586906489548	0.544374522967	0.542899674895	0.57436105276	0.579706041135	0.609233170617	0.529241419778	0.621056109912	0.525503243142	0.61143066118	0.560517086273	0.570303847937	0.470289385313	0.466223894346	0.630904127087	0.598488399245	0.672046560605	0.749848984133	0.574803208591	0.540156434444	0.602202505607	0.609533586844	0.521163923043	0.626694323907	0.650991959602	0.631256722556	0.459157026584	0.679890010623	0.569558084957	0.505710698232	0.622672532184	0.568276590564	0.542467190135	0.649466346531	0.615867625792	0.666798634374	0.638919692215	0.733533236736	0.685508697002	0.616996617433	0.606025041017	0.647965653628	0.628818073644	0.60896012544	0.719547285301	0.624640110435	0.651451180268	0.624064451012	0.633713747981	0.642782123558	0.634146343788	0.603369191038	0.694832057692	0.515270767396	0.487660509823	0.626683257454	0.549854483535	0.547697951316	0.512238993663	0.695539965464	0.470516537679	0.715737557681	0.533173389984	0.630785939149	0.516324503201	0.565609275598	0.666684286414	0.585972591596	0.516638920087	0.554908304774	0.550691835461	0.603972722156	0.575509872129	0.529207250786	0.618676654571	0.495564131333	0.527741146155	0.540085111802	0.514879052445	0.544954932062	0.590844534286	0.547095681359	0.522801478617	0.590961131654	0.545868989268	0.642885537489	0.538940600736	0.661086793306	0.543716715253	0.591116680117	0.583105366764	0.581314262419	0.581733077404	0.520427280163	0.590779018993	0.521338036756	0.639378099637	0.509211381954	0.735555442105	0.556894692946	0.710437074119	0.628514438664	0.597323228416	0.667970728909	0.682459403827	0.671209565996	0.501157129243	0.636560756351	0.514780162078	0.660764763701	0.640570730518	0.628855047983	0.567971823633	0.62978175214	0.585680444888	0.657438978311	0.603585918129	0.62059250257	0.511552080184	0.604465072629	0.639164456714	0.712241276174	0.751917780569	0.604594936312	0	0.567579974271	0.702364363417	0.621484518886	0.662652170436	0.62998543697	0.62859286643	0.626140582357	0.711029336959	0.651517265983	0.540168400494	0.607618354134	0.619334564783	0.641289556575	0.503914820867	0.571402447437	0.533207804081	0.527084715009	0.538318739278	0.52282599401	0.50535994277	0.49318719301	0.720454058434	0.517758871037	0.551597710867	0.528566711777	0.509978021477	0.536886196201	0.470614782652	0.54834121646	0.527480165506	0.4986244074	0.531568515651	0.53331786873	0.491379923176	0.510256592694	0.52786553851
CS.339	0.707317847651	0.654273895355	0.636069201196	0.625200933239	0.660729721678	0.650896740538	0.593827058816	0.681960193853	0.612412928372	0.668225792545	0.689343883326	0.681550518235	0.647221428036	0.622975591238	0.700599722406	0.639875965648	0.595164136887	0.639055492752	0.648985784769	0.566101212607	0.583335876934	0.590839537935	0.624209022992	0.654019061561	0.659899702087	0.655429903996	0.574779605332	0.620143855727	0.671589118633	0.600214335854	0.579454384232	0.593900450856	0.580989627766	0.590743343481	0.681561047746	0.641959304141	0.584557029029	0.606997584566	0.542272474317	0.595484269387	0.645553880494	0.636451429731	0.611747500548	0.616797209377	0.68136143269	0.645173338367	0.601163426993	0.568145312025	0.621238756343	0.624165048638	0.633804182661	0.677269223189	0.639570929532	0.644444846133	0.628379792188	0.658994901184	0.574235411692	0.634737484518	0.623248874457	0.63352645553	0.594121345273	0.633339091235	0.575421747695	0.587120342033	0.634162386508	0.565629242583	0.630042683637	0.620047143782	0.654463937147	0.613390262199	0.635514110984	0.616871675331	0.605277155622	0.578074392	0.633506986498	0.632485068693	0.693777468218	0.66129839408	0.624459529043	0.671140347101	0.65734970355	0.677004781358	0.603049740835	0.6681738329	0.666502260273	0.589932894466	0.687415438549	0.67674841863	0.643671531873	0.657905641125	0.658266216946	0.598072601589	0.633239860505	0.619901212841	0.62507065114	0.63910587815	0.616199413654	0.640749486119	0.674147161026	0.669586906949	0.606018403559	0.651344907122	0.669340640047	0.633456739453	0.594495462613	0.681771540223	0.555606440813	0.69733702455	0.60843172425	0.626262616624	0.622483711386	0.659229675311	0.624234711215	0.612220223104	0.622892131501	0.580697723598	0.59222734655	0.614886049322	0.615444223568	0.586637118571	0.589956642984	0.606627621684	0.619968094912	0.574391326302	0.630265458038	0.616642645779	0.581509906043	0.597086342622	0.635948056905	0.679948803934	0.604720418006	0.567579974271	0	0.640636153659	0.559613756014	0.588757722225	0.642327668099	0.63147067388	0.625938877094	0.652194522167	0.606431228216	0.60794158881	0.614900910156	0.591546140462	0.57856436652	0.59805162123	0.662464477157	0.619385285858	0.585270046827	0.650346492687	0.649925074879	0.60647041443	0.599972086845	0.641335207335	0.548844010759	0.58999733683	0.637325668662	0.6042171181	0.64554760454	0.620994865027	0.678954661106	0.614922549995	0.604268388898	0.665162797346	0.606206368168	0.623899003793	0.625469742271	0.634958245425
CS.285	0.705168478982	0.761482585962	0.749794340802	0.638458277806	0.711984027569	0.675244816928	0.611692058104	0.728170850353	0.683498877727	0.755430065029	0.752665941699	0.718095959881	0.673704024173	0.686614001999	0.722404976855	0.713961761777	0.621216590172	0.677178863577	0.671041481431	0.665797509317	0.697141970355	0.574604329154	0.673023952329	0.559297884993	0.593594461017	0.712872320127	0.660869195931	0.622334263547	0.738121039702	0.674121454994	0.567358022807	0.579959932729	0.58285275868	0.70407065831	0.648818366769	0.659671890571	0.680258606378	0.578307623964	0.624526930683	0.647432890988	0.609034790506	0.575489890561	0.570753021918	0.576604315411	0.60979418928	0.624458197751	0.615729157491	0.596038986375	0.614881568138	0.633965909301	0.665263371145	0.539765612627	0.608306596432	0.654744353207	0.610003346956	0.653409858063	0.573622239636	0.610961025179	0.628924832419	0.602973903939	0.685254145021	0.743445897722	0.609883125221	0.665646799504	0.676387491982	0.707979421408	0.619483498386	0.748120170723	0.582808595402	0.708510917888	0.613309585746	0.687022677203	0.674217189875	0.567842145923	0.69034554373	0.720034394704	0.774882997441	0.76455194782	0.655388782664	0.719297885076	0.76693719136	0.698180732065	0.716093658402	0.777094592145	0.753594747271	0.694755817549	0.772325810462	0.755490653963	0.726755086932	0.75015759214	0.692048594559	0.666019410064	0.559195032655	0.689233845557	0.63408265359	0.741876541604	0.678980451492	0.681012037141	0.697428455239	0.734543081324	0.720359118592	0.671865808907	0.731939252438	0.638352283291	0.702975943917	0.645308416299	0.647951570884	0.647151311377	0.543334509869	0.635203037026	0.590960155927	0.633903275893	0.587162197218	0.731790324752	0.605415452243	0.683186727565	0.572535051856	0.629253893324	0.616291343289	0.645888024049	0.601521241037	0.604248795457	0.583709864568	0.655147738254	0.595139553139	0.684521236236	0.54838012595	0.590880045389	0.612019684917	0.585387893015	0.57024652525	0.702364363417	0.640636153659	0	0.583633891152	0.62695312311	0.642708333405	0.622417481433	0.603078884467	0.619259039213	0.612694577876	0.661549865491	0.631837225339	0.607316470173	0.630779709332	0.703565293126	0.715332909452	0.715331278744	0.669575625351	0.745970959433	0.746229797118	0.709442192681	0.718778958828	0.648704313889	0.657264503277	0.704361107315	0.741005758748	0.715809499291	0.706921413656	0.738245621508	0.768067082306	0.736395158216	0.703777199073	0.759706130051	0.732012339322	0.717751489182	0.753181978799	0.737136974776
CS.361	0.70345616368	0.70345846165	0.686914339728	0.633047943855	0.676947330242	0.662797218159	0.609731391189	0.685457018756	0.613337073452	0.691674781378	0.706679484822	0.683283539258	0.630037423386	0.611656071137	0.727123513557	0.663330053386	0.612539160801	0.641657382632	0.649966584117	0.593448023562	0.630872506396	0.584904424413	0.630415161954	0.604574192785	0.639637630537	0.679128710401	0.565077472994	0.598332582278	0.697832101391	0.61674861498	0.554211557342	0.560362887215	0.568606326649	0.621010579325	0.671175554193	0.643003821219	0.591385691215	0.576694640801	0.522847654842	0.573334762342	0.604448835678	0.601377705096	0.596728556432	0.596910062016	0.659432988997	0.625245080341	0.582907763515	0.522832010573	0.584614868049	0.616246886555	0.620561978658	0.596564574642	0.592274580056	0.605868953348	0.589231225851	0.64349711297	0.540712302734	0.60689669303	0.599260945459	0.649448075357	0.6129259496	0.667694982231	0.622951640563	0.592397083829	0.636255949834	0.609341450442	0.599749812655	0.667543778315	0.623955963757	0.615825344387	0.622171698091	0.607066850382	0.608013624046	0.562302094159	0.641829970035	0.667319018418	0.721652972075	0.674191218527	0.629524511482	0.687616964282	0.703095851923	0.670279230942	0.632626265525	0.715713012935	0.69736195022	0.620524986193	0.719581459193	0.676656102625	0.66227015093	0.689500660097	0.677793674871	0.614225560477	0.597139256576	0.655891429002	0.607652917489	0.678591367814	0.632781980262	0.641177111468	0.668995696183	0.681910961569	0.64424281106	0.641842619021	0.687846868281	0.615496866182	0.619277545596	0.675849453068	0.5541941649	0.672987498722	0.575483294256	0.632732845605	0.612528430044	0.640982180148	0.625928653632	0.66251249141	0.588777538991	0.614929995949	0.589341993216	0.617111179011	0.567446844147	0.595600549723	0.592706612016	0.589137497896	0.57982121521	0.601152501834	0.61569020576	0.60397105524	0.569852263095	0.552610710219	0.631127863618	0.653825579573	0.582636502366	0.621484518886	0.559613756014	0.583633891152	0	0.602886657536	0.573969273332	0.596635086674	0.622430397561	0.636299393292	0.578026224015	0.566817730052	0.608038772445	0.600344486005	0.622336565707	0.619554983742	0.680316041214	0.634717786072	0.588927935609	0.682013626799	0.679778120813	0.658844744486	0.638850487751	0.638058569358	0.596137458964	0.653730716139	0.680634264993	0.64466124325	0.641365473553	0.645159689524	0.714597598392	0.65126611379	0.617587542281	0.694066342612	0.64782893338	0.619527866011	0.669049982066	0.654279780374
CS.262	0.682007728795	0.691202929228	0.65768081003	0.622845785126	0.703989776217	0.651473600065	0.574274137475	0.681622414666	0.626284132889	0.697668412701	0.665655415963	0.697519404703	0.65596240856	0.620981770163	0.713799002089	0.68455850874	0.576568080178	0.640542053805	0.588427899319	0.581657884898	0.646890744634	0.555992337165	0.647603388493	0.567740562232	0.60788919154	0.680785110439	0.566868166702	0.571059371084	0.68358802509	0.62489207099	0.556041014662	0.601867235635	0.557415791384	0.642061675658	0.6799206684	0.659888418954	0.589224053919	0.620695945012	0.578950686924	0.577270264598	0.613356499374	0.584746589647	0.604831565215	0.577648468128	0.653320271412	0.575393524827	0.560841243221	0.588975877879	0.528231306156	0.545079640115	0.577421908054	0.602697243166	0.574790836638	0.578589561595	0.584326476583	0.595028562107	0.529489176708	0.546074047157	0.56107538419	0.622523563623	0.636819592704	0.682831495097	0.572718892391	0.591320417469	0.662639976637	0.616421660522	0.557608537735	0.667623727169	0.558742634275	0.616791226245	0.606608094796	0.624308785523	0.628126013131	0.559540559557	0.637480128054	0.651926813444	0.699199167696	0.668515638024	0.531737627732	0.666459714064	0.684857860653	0.632923101602	0.64151089886	0.691269919891	0.70198952635	0.624861773783	0.67017875282	0.711618206069	0.690636672931	0.678696756091	0.649592292965	0.657020862247	0.611776108669	0.634962048139	0.640125757059	0.672956044664	0.663737346553	0.605977529293	0.681309660086	0.691130364381	0.631223592371	0.643324471082	0.685063361321	0.609316595716	0.652900958932	0.630270355394	0.583588465236	0.691415520121	0.53783942111	0.619513077597	0.601663260205	0.674282634729	0.584198238512	0.656085150686	0.630982573117	0.608200579645	0.601485235946	0.597070812095	0.607285248048	0.643263276577	0.567538885048	0.548219669387	0.548990385926	0.624302400393	0.608478977153	0.621783561445	0.551869300722	0.573838657912	0.595115008702	0.673936170994	0.642899985722	0.662652170436	0.588757722225	0.62695312311	0.602886657536	0	0.618891016165	0.518613504694	0.586016348755	0.606320060003	0.523215796001	0.584352100085	0.545677399602	0.531909380129	0.536246229496	0.634011779959	0.65024813326	0.613061705	0.588559134711	0.675721305106	0.671876155965	0.587820889201	0.654499597209	0.578642406849	0.586191055603	0.616000916851	0.66794957043	0.62482686689	0.631067850687	0.665410756331	0.695125308638	0.650834516842	0.641350564936	0.689574207882	0.651565022191	0.654778809899	0.64319152908	0.64425151287
CS.393	0.674930918859	0.706757760937	0.687562262187	0.637528772504	0.659364944149	0.627738747845	0.62237146505	0.650368906401	0.636571296825	0.68637346069	0.679446276804	0.673673828825	0.631399520823	0.638177137999	0.685806889258	0.651857808892	0.634836952646	0.644539058981	0.65092126126	0.6330331118	0.648448416011	0.612287919486	0.658864516585	0.643657748345	0.68837070744	0.67087758512	0.598234961949	0.604012947736	0.679159291417	0.639809843782	0.607107783433	0.605864058451	0.638815256296	0.632000531467	0.637071305668	0.605993989678	0.596498929366	0.589209244262	0.584231391469	0.576362961832	0.584933261826	0.590982669237	0.667782941991	0.600852116359	0.693440955654	0.606937238439	0.59416325946	0.594771618846	0.562772724129	0.590358402437	0.612526790626	0.630856458135	0.593418712635	0.574730713229	0.589533356503	0.623780158185	0.638590083775	0.590869672415	0.611972662166	0.718272900734	0.633395141984	0.666172676711	0.663065255708	0.622299285565	0.63434158238	0.636365915429	0.670815246874	0.680555614292	0.649165212695	0.609698385841	0.637806353746	0.638074799456	0.629345227963	0.638500302306	0.642858857788	0.674448971262	0.716507376293	0.664078135618	0.668216347143	0.669141268431	0.701532425117	0.67171603468	0.651265861482	0.710732952759	0.683286588983	0.658015021923	0.714677533055	0.686284459387	0.639181171358	0.679889589342	0.642304691409	0.647018954482	0.604530751259	0.662177265193	0.666972010222	0.697264338233	0.694226934844	0.630444975014	0.63260411317	0.665735852641	0.637258569416	0.636149747502	0.683954048233	0.622957350573	0.632792957534	0.703252823171	0.600854470187	0.667718153517	0.610690505634	0.591133891039	0.623168048441	0.602970129315	0.656410823555	0.645399951702	0.656141056665	0.627021589054	0.661425531097	0.675416458269	0.663722858044	0.604883012307	0.616145345727	0.618702889499	0.611257732434	0.649588998445	0.592406557503	0.602235976068	0.623283933419	0.599533905986	0.674254415783	0.727917241375	0.60564063605	0.62998543697	0.642327668099	0.642708333405	0.573969273332	0.618891016165	0	0.557964062247	0.586094967252	0.670629596187	0.607039402009	0.589265220136	0.612935551451	0.62393139329	0.683812710925	0.640457848632	0.659291401059	0.636995438986	0.62624371415	0.675953862646	0.695821118949	0.647720609602	0.648951143432	0.691145148926	0.644983677919	0.665510896559	0.67906565733	0.655424233614	0.658635041913	0.659273847387	0.69768149973	0.693373982029	0.654772671231	0.698343847843	0.667605608861	0.649434011206	0.689534608344	0.684250533682
CS.370	0.724604595917	0.686355730364	0.657983866145	0.607504513893	0.663156341318	0.636277040315	0.544788568389	0.663127984644	0.65907355061	0.684245976754	0.65076134323	0.678119312007	0.648911645375	0.625863132464	0.684903895609	0.667251349714	0.608244043807	0.638959859661	0.562486347325	0.562847676877	0.624026776303	0.512427578078	0.679326725133	0.516157323839	0.652719563008	0.660273476769	0.584606542469	0.549402558198	0.681188611484	0.647285936091	0.524145759981	0.560833385565	0.553050894876	0.599433745443	0.640230550474	0.588393752175	0.556825053337	0.575824701674	0.581225320959	0.511870138529	0.583966888651	0.546128983121	0.598910777087	0.571147483263	0.683566171127	0.495039186838	0.455206122149	0.562875086478	0.462152640021	0.462065228699	0.578287942615	0.55134318734	0.511390288569	0.495582747062	0.471719041576	0.505388450306	0.526378668899	0.444749209866	0.494701424197	0.649866197059	0.597135169892	0.626115499793	0.61872066076	0.544875410117	0.621786060606	0.632514928662	0.616900947739	0.662858266199	0.609410832663	0.577084965122	0.575519286348	0.605363562674	0.63643392363	0.563174241913	0.659157559245	0.661966676985	0.685966300022	0.639234943269	0.556131549449	0.655492347805	0.680890709687	0.617166824883	0.601045991643	0.68645619477	0.677568067142	0.614281638394	0.670386399587	0.654038361691	0.663068127592	0.660399513664	0.633364240572	0.665517574976	0.6000950804	0.629291108522	0.698375536751	0.696365267385	0.708183046051	0.613091046789	0.638099024751	0.702565673797	0.627107237304	0.621695152053	0.666687539057	0.592473629447	0.604537418956	0.676445217909	0.557480585158	0.704167472488	0.491263775755	0.585871435844	0.61184280091	0.651243060159	0.62252753836	0.644673122986	0.655504831871	0.619491564417	0.641804702339	0.623289699774	0.655738753273	0.564163863213	0.55646808384	0.517170356655	0.504125084644	0.673956966439	0.616645880683	0.550039433647	0.520182541581	0.520053089826	0.606785937606	0.690864876142	0.61024743796	0.62859286643	0.63147067388	0.622417481433	0.596635086674	0.518613504694	0.557964062247	0	0.507430128286	0.646147988905	0.493698903269	0.501652712478	0.525760741523	0.541353287741	0.58370981728	0.654520642043	0.653671846735	0.620801849096	0.606605779884	0.639380668118	0.663949004982	0.596275387625	0.643365633198	0.632873339971	0.601961893092	0.638333007736	0.656178865753	0.616780129308	0.621808353966	0.635704098793	0.691785688316	0.681645088207	0.639212015652	0.672523049694	0.679900705502	0.618765844233	0.653993727132	0.676293500383
CS.390	0.719789980592	0.690025223791	0.656520993064	0.601966878273	0.678920161742	0.631758576065	0.560016790122	0.665326649783	0.640068338588	0.688034331605	0.663431830261	0.672565321357	0.662644490537	0.6119968543	0.670546137065	0.671744021446	0.630791927523	0.651575511877	0.582514896476	0.585852602961	0.628182888899	0.50086947915	0.667483486141	0.584519548498	0.66089407335	0.667330400362	0.582515895386	0.576311820543	0.673598754615	0.623326935001	0.528384055961	0.51836550048	0.587766081763	0.635673537529	0.650920489478	0.574624149433	0.556424365574	0.567639609512	0.575827344923	0.543501973896	0.617618533822	0.562766314111	0.585367315984	0.584119813534	0.623313359694	0.482673391972	0.483431428835	0.554991238351	0.503816612274	0.471916737426	0.577351491587	0.573072906784	0.483986518414	0.531098443486	0.493858406596	0.550841667576	0.531410143949	0.484251901936	0.491042028508	0.60379332986	0.592206508964	0.635302289223	0.593853803494	0.589707185558	0.600529102472	0.608305490064	0.639481001958	0.657666985982	0.658067237644	0.630585705581	0.577185594351	0.632586825142	0.610668513817	0.580848249189	0.687048566194	0.634736720981	0.68613156634	0.664565564196	0.56755389311	0.651833379394	0.690749888423	0.63055803571	0.612729979628	0.692699133543	0.686998358889	0.600075052421	0.686534028931	0.687390913599	0.659140001164	0.668735143719	0.641499681144	0.657852786015	0.574982949861	0.636518004451	0.694162523762	0.695542114137	0.712144278871	0.641341074245	0.642802189463	0.693968799399	0.634865952467	0.623198651052	0.666327595007	0.5890362111	0.621487272954	0.67382865807	0.56543189959	0.697360892946	0.505892101834	0.617804607249	0.592509185035	0.593116120394	0.609822430662	0.635257467571	0.64790354249	0.616222038194	0.644083897132	0.628812377204	0.641973558859	0.58482739313	0.527908060292	0.496747069938	0.550157713108	0.65743836401	0.59951338493	0.576726406523	0.509685830979	0.505052118646	0.627261568442	0.669856623216	0.615216997097	0.626140582357	0.625938877094	0.603078884467	0.622430397561	0.586016348755	0.586094967252	0.507430128286	0	0.651179599114	0.508799371168	0.544835740441	0.528664259645	0.537496725438	0.619077528055	0.649475309799	0.646541600588	0.623723114867	0.637903369223	0.653926575837	0.683059561665	0.634108159478	0.637714745243	0.658736513171	0.603887292469	0.644955033138	0.65014467208	0.653636475489	0.628607604692	0.644002236899	0.692062973103	0.684546334044	0.63504765064	0.663209080164	0.668351036656	0.62958521097	0.654024239304	0.679455300404
CS.253	0.709458877554	0.76676564922	0.757943825926	0.663216338285	0.726306519486	0.703290188249	0.616630543067	0.693526335938	0.727249385162	0.754830765828	0.756540727757	0.721323172657	0.665106246122	0.727447416651	0.732181433534	0.706397568955	0.624371130632	0.690722994189	0.704792570256	0.686515888861	0.72901545927	0.635024495964	0.677475414215	0.59845549627	0.595896771326	0.726770807954	0.670700000671	0.6079920194	0.7303018322	0.705865108601	0.591854153281	0.642595171729	0.593927140635	0.731569968358	0.684389533247	0.675007964409	0.673851172643	0.636080106271	0.638312183684	0.690567547829	0.672798571039	0.648592736037	0.605419171078	0.608035662525	0.648255909349	0.620087428749	0.647450541808	0.613637582726	0.622540610998	0.653541813663	0.645947991899	0.577001367933	0.644884281628	0.644548091794	0.654321541616	0.693342383409	0.572667181189	0.640802779645	0.664345000576	0.567936156412	0.697505071052	0.731279425611	0.662001327469	0.671844179349	0.708056238168	0.693564469153	0.634246752202	0.746388374382	0.626195420086	0.697467044774	0.670013284312	0.716621067948	0.685931035132	0.641902770162	0.693979646961	0.725821328931	0.77475705599	0.741418767031	0.67744177666	0.744948753655	0.761940394983	0.705954429746	0.723904296447	0.762530406888	0.751990056824	0.70997950107	0.76321146519	0.754114031089	0.721165244517	0.769996652179	0.696800373553	0.699530028944	0.637639535593	0.70612276181	0.647670767627	0.738118176357	0.719914271551	0.718086606411	0.717024811544	0.783233189302	0.714693298374	0.672388148864	0.757337232197	0.638788591317	0.699800134362	0.63808108724	0.660519893987	0.662336028353	0.598028070049	0.630078930466	0.564972024189	0.666601814883	0.635015422436	0.715808972509	0.628611772748	0.694469137716	0.634556199947	0.600230523325	0.638377778492	0.702576916799	0.646886460816	0.632619696271	0.603788906862	0.66735343159	0.646450184033	0.720171666537	0.622754627166	0.61939127263	0.591673272793	0.630788547695	0.619140693268	0.711029336959	0.652194522167	0.619259039213	0.636299393292	0.606320060003	0.670629596187	0.646147988905	0.651179599114	0	0.593378714191	0.697381874302	0.628573617417	0.58704215071	0.660513452651	0.715527306933	0.705963139587	0.713504716237	0.721114425489	0.745667907668	0.735826814854	0.720674027413	0.728603206493	0.624106288952	0.700366158706	0.728578192309	0.739163250627	0.746036929814	0.734275239537	0.73742334217	0.757420797508	0.744940471813	0.70166843539	0.757516472421	0.721185223461	0.738287653872	0.747898824276	0.745053483786
CS.270	0.706609288239	0.686525249642	0.659282936316	0.614362678631	0.691304814317	0.650256571726	0.547630770139	0.663200343147	0.645149889173	0.698598420203	0.67101558754	0.705151517001	0.646248102024	0.631098987612	0.693527965942	0.664115085517	0.577625388264	0.668411142539	0.610357510416	0.595788857199	0.642335814464	0.542426427529	0.680530120726	0.543672047872	0.639348135413	0.669137922055	0.57394510278	0.556404623111	0.654469230987	0.62938529363	0.511365003599	0.536506763429	0.54767136691	0.635867422229	0.662389345033	0.584449945761	0.560792903505	0.543567752205	0.576474639288	0.547295261466	0.578749034065	0.522327798823	0.573930889421	0.567088970053	0.649328334164	0.503320525275	0.482655681273	0.513103294413	0.481828575693	0.49744317128	0.572067232604	0.560974164664	0.505277095534	0.530598628826	0.50530254807	0.549440726036	0.513433041631	0.46856897816	0.501994129154	0.613555999765	0.628089288341	0.648753681285	0.608989313809	0.570778712588	0.621937791833	0.631023640217	0.590797185429	0.676810794014	0.583214244023	0.612747497535	0.57777699065	0.628269946298	0.620879063399	0.572762079609	0.663748217695	0.642378151259	0.688652324431	0.660729363173	0.559888262316	0.660792943851	0.691423632962	0.633151342435	0.613605298385	0.688517599532	0.685909369206	0.616259580027	0.672966234292	0.685729908991	0.679744122138	0.66831154309	0.651799279715	0.679573484639	0.595088410159	0.654969873276	0.643846156697	0.678309560261	0.705484795714	0.622197107163	0.646997153476	0.700064417087	0.627281284092	0.621316151941	0.687674781183	0.57454396662	0.613192703207	0.654635923395	0.554682667886	0.701512077555	0.50457506276	0.626783469765	0.589880964242	0.627791176559	0.594032149857	0.649103754241	0.618953044906	0.645624573351	0.634644389107	0.584069957838	0.590823305688	0.596948448335	0.547649847926	0.513405224731	0.497355021019	0.660461313243	0.627587588694	0.575927984523	0.501878701101	0.510541809768	0.574478584912	0.653098869226	0.6156300796	0.651517265983	0.606431228216	0.612694577876	0.578026224015	0.523215796001	0.607039402009	0.493698903269	0.508799371168	0.593378714191	0	0.550330459152	0.493647234418	0.522160041021	0.573332695523	0.656212435962	0.655299746234	0.638809786035	0.639944136798	0.646008593012	0.662726486635	0.622023946593	0.663472552792	0.599227304896	0.607890844942	0.652306398364	0.643293957462	0.665987286731	0.634411280554	0.637635086779	0.68836700017	0.670839443315	0.636227265831	0.674272232285	0.646811533399	0.629260332373	0.649084418486	0.665778898891
CS.145	0.736178615085	0.601397742644	0.548137004201	0.611842338457	0.628057286863	0.614694544241	0.559218159724	0.631978897485	0.587532873781	0.606790952334	0.611253501839	0.622385258617	0.639848129491	0.534089740892	0.655851877472	0.613279713466	0.619200674734	0.623777940037	0.534014716351	0.483971043134	0.535679514072	0.555581089201	0.665383074195	0.598547020181	0.712082033043	0.627121689663	0.544292636863	0.560679669827	0.636049901335	0.567898368681	0.534400521629	0.583254806946	0.613368573361	0.500501921695	0.684031876375	0.56438302526	0.445022937173	0.569221803178	0.535919778381	0.4956959608	0.616708215117	0.553953850192	0.608411231535	0.571923866224	0.701975262436	0.564693146165	0.473894699235	0.545959097382	0.493763076709	0.48938233888	0.556528435199	0.645193205634	0.521634321104	0.538535670263	0.501059846312	0.515354164266	0.558182633471	0.516577611455	0.476348358042	0.645779927277	0.506379954189	0.519566846034	0.597695618559	0.505487226126	0.586107706113	0.544336977146	0.643097171491	0.555972035878	0.645990964613	0.531641982143	0.565892213933	0.532571667775	0.59857363641	0.60074223781	0.647239538379	0.547196222038	0.587464095301	0.582244066865	0.517556859146	0.593624625983	0.606926099233	0.588721648147	0.480833773435	0.595369495953	0.606975265552	0.544009426553	0.571465516181	0.591219113062	0.600515088057	0.59479740143	0.611952322351	0.616907248697	0.623332824913	0.581121009863	0.662001485026	0.602382098639	0.671248405084	0.584615082765	0.589003877836	0.654334498453	0.543021995091	0.608685037054	0.597371569248	0.638465857794	0.533346514736	0.717251940936	0.531690905803	0.723290432017	0.55345107156	0.618967166076	0.628313063408	0.655342450237	0.62727902845	0.550794935444	0.636163641901	0.562452706271	0.64486778925	0.621544270116	0.587027928037	0.540024116891	0.588608433354	0.525808887712	0.570393783839	0.623158299789	0.639674330563	0.452569062419	0.543066765207	0.534301803758	0.676553186569	0.734188170356	0.604352741943	0.540168400494	0.60794158881	0.661549865491	0.566817730052	0.584352100085	0.589265220136	0.501652712478	0.544835740441	0.697381874302	0.550330459152	0	0.506747368308	0.54088868561	0.582693189201	0.554455686154	0.617836290581	0.559212313283	0.518681641392	0.544238703353	0.578418036916	0.541107065776	0.571647315612	0.671625677558	0.512471412936	0.571122924865	0.549477238051	0.515691632865	0.573296149036	0.503938987528	0.598328153691	0.595541216449	0.541952170486	0.553619586805	0.598631427353	0.516131348569	0.549935932416	0.62079017831
