CS.219	CS.007	CS.011	CS.314	CS.019	CS.094	CS.098	CS.244	CS.084	CS.245	CS.105	CS.260	CS.043	CS.039	L.011.M1	CS.040	CS.327	CS.073	CS.368	CS.366	CS.290	CS.066	CS.186	CS.371.1	CS.137	CS.171	CS.122	CS.050	CS.365	CS.072	CS.126	CS.376	CS.378	CS.232	CS.224	CS.041	CS.205	CS.282	CS.128	CS.375	CS.292	CS.136	CS.302	CS.380	CS.125	CS.148	CS.254	CS.268	CS.182	CS.129	CS.389	CS.348	CS.181	CS.323	CS.166	CS.395	CS.178	CS.386	CS.177	CS.385	T.CS.071	T.CS.072	T.CS.048	T.CS.022	TFS.024	T.CS.067	T.CS.057	T.CS.014	T.CS.076	T.CS.001	T.CS.028	T.CS.052	T.CS.041	T.CS.019	T.CS.082	T.CS.108	T.CS.110	T.CS.129	T.CS.167	T.CS.178	T.CS.126	T.CS.124	T.CS.125	T.CS.180	T.CS.139	T.CS.177	T.CS.107	T.CS.106	T.CS.104	T.CS.160	CS.015	CS.246	L.024.M1	CS.085	CS.103	CS.087	CS.241	L.034.M1	CS.082	CS.088	CS.110	CS.242	CS.237	CS.356	CS.006	CS.228	CS.189	CS.325	CS.304	CS.358	CS.164	CS.364	CS.165	CS.233	CS.212	CS.150	CS.187	CS.330	CS.387	CS.347.0	CS.202	CS.223	CS.321	CS.343	CS.339	CS.319	CS.152	CS.194	CS.361	CS.163	CS.158	CS.331	CS.320	CS.080	CS.318	CS.270	CS.262	CS.145	CS.326	CS.370	CS.390	CS.255	CS.393	CS.253	T.CS.043	T.CS.008	T.CS.045	TFS.022	T.CS.066	T.CS.026	T.CS.055	TFS.020	TFS.027	T.CS.049	TFS.025	T.CS.031	T.CS.061	TFS.021	T.CS.036	T.CS.166	T.CS.095	T.CS.151	T.CS.142	T.CS.109	T.CS.158	T.CS.141	T.CS.152	T.CS.157
CS.361	0.64703343959	0.643073301446	0.683264820271	0.611685406034	0.624075885426	0.612454054987	0.706679484822	0.712998997996	0.683389969946	0.613337073452	0.655710292017	0.609731391189	0.633047943855	0.637976015107	0.611656071137	0.679128710401	0.670330199212	0.630415161954	0.597632914428	0.59445662326	0.584904424413	0.658307701776	0.697832101391	0.565077472994	0.63944348752	0.654785746927	0.663330053386	0.64727789699	0.630872506396	0.64850752113	0.591385691215	0.575210392154	0.613331990916	0.643003821219	0.659432988997	0.604448835678	0.596728556432	0.560362887215	0.573334762342	0.522847654842	0.601377705096	0.576694640801	0.598815499028	0.649779695906	0.554211557342	0.615287887603	0.584614868049	0.635766086074	0.599260945459	0.620561978658	0.582973615046	0.64349711297	0.592274580056	0.582907763515	0.625245080341	0.605868953348	0.612356560628	0.635820656898	0.604661190074	0.589231225851	0.65214211045	0.666706649108	0.626361006378	0.602308199959	0.627434084136	0.614537793117	0.599749812655	0.636255949834	0.653403114659	0.623955963757	0.625653528789	0.622171698091	0.621334297774	0.586701575688	0.626154389166	0.721103158108	0.687616964282	0.67829626543	0.662882028002	0.677885903236	0.632626265525	0.679870599607	0.621608460898	0.66227015093	0.704827350941	0.674191218527	0.673844717038	0.721652972075	0.70225367803	0.701419102104	0.681910961569	0.619277545596	0.678591367814	0.677793674871	0.641842619021	0.614225560477	0.687846868281	0.641177111468	0.668995696183	0.632781980262	0.615496866182	0.64424281106	0.597139256576	0.607652917489	0.614312916979	0.632732845605	0.617111179011	0.675849453068	0.640982180148	0.633118991302	0.672987498722	0.586436088075	0.588777538991	0.674514759517	0.567446844147	0.613596033254	0.561395404756	0.552373750501	0.543167546005	0.625928653632	0.601152501834	0.552610710219	0.621484518886	0.592706612016	0.559613756014	0.563718726667	0.60397105524	0.631127863618	0	0.582636502366	0.61569020576	0.615671734181	0.589137497896	0.613468673184	0.569852263095	0.578026224015	0.602886657536	0.566817730052	0.600344486005	0.596635086674	0.622430397561	0.608038772445	0.573969273332	0.636299393292	0.638850487751	0.588927935609	0.619554983742	0.682013626799	0.679778120813	0.638058569358	0.641365473553	0.680634264993	0.64466124325	0.622336565707	0.596137458964	0.634717786072	0.597213395561	0.653730716139	0.680316041214	0.619527866011	0.714597598392	0.669049982066	0.65126611379	0.694066342612	0.645159689524	0.654279780374	0.617587542281	0.64782893338
CS.163	0.567802421553	0.650674663718	0.614671155925	0.587257205207	0.583149953933	0.64160218117	0.676045422133	0.632986766853	0.596922650017	0.622187941601	0.619953405293	0.596392235014	0.613051422215	0.584198058123	0.619658703346	0.617061643193	0.621519612511	0.595648209941	0.607363085695	0.632082647337	0.617294775363	0.60676689714	0.653636152176	0.605770486699	0.634931848848	0.562818346006	0.591341350758	0.589195365445	0.610023787569	0.618094924691	0.609283521587	0.580676253435	0.589537489956	0.547164237833	0.666124364968	0.570525047478	0.638072943171	0.606385493289	0.621515016322	0.58861685022	0.561792092003	0.491538272483	0.627054541431	0.658308705623	0.592245890882	0.637211105431	0.624858894758	0.61521400144	0.608093214058	0.606069803025	0.60396165764	0.631311395788	0.593108891978	0.617996216531	0.652778658026	0.614585024132	0.626419486413	0.652283985477	0.639854543668	0.60093981914	0.650220569049	0.630243118584	0.608953042232	0.629761430944	0.62703525001	0.626866215153	0.659644411397	0.611880887859	0.649956306029	0.650143834934	0.62432247488	0.628176665477	0.622786838235	0.596712904127	0.616807090702	0.70118216821	0.657215188915	0.662711123048	0.659162518357	0.663233766284	0.631802380602	0.627412879136	0.627779695993	0.61511077641	0.697413454103	0.678912750982	0.670027473298	0.710408219561	0.67894822845	0.683932120149	0.659721027129	0.60553678192	0.675735066507	0.578925511198	0.576366962249	0.576296899199	0.669450132728	0.622196584407	0.578019774242	0.636453501839	0.576861425278	0.627869755957	0.501388565908	0.634176761987	0.57586426007	0.508346791492	0.606380626404	0.695691784079	0.61778801344	0.669377351703	0.537455243639	0.606881656478	0.590132366133	0.577340248401	0.620394126385	0.586143916558	0.561480923949	0.606779019947	0.596251397878	0.589616749481	0.625188840036	0.592087890306	0.604594936312	0.610102461515	0.604720418006	0.620833078956	0.620705882353	0.6742532832	0.582636502366	0	0.534858155074	0.608743059996	0.602491796819	0.545572698035	0.586673331388	0.6156300796	0.642899985722	0.604352741943	0.597408348925	0.61024743796	0.615216997097	0.614077230166	0.60564063605	0.619140693268	0.645373246273	0.648652716245	0.621113804709	0.668343410475	0.654860590603	0.673706623173	0.643146703264	0.671374367568	0.651817127606	0.632681178728	0.621425295905	0.6389515394	0.642068357918	0.643239428597	0.606772845108	0.637017047003	0.691185821605	0.670444902124	0.6743076515	0.676664214554	0.644745040373	0.685638704445	0.620700257702	0.644424120741
CS.158	0.567411934843	0.643007438184	0.633256218797	0.607290822333	0.606547228358	0.635653213233	0.665600787704	0.640622462094	0.579848512644	0.616196127561	0.625600572575	0.577516835934	0.555322425442	0.567234620691	0.627791590479	0.619193775435	0.61341648071	0.563254951222	0.623907197638	0.625308109811	0.600838838654	0.588517881478	0.644473605956	0.626526879479	0.648268997717	0.560721808171	0.59452238076	0.565821679688	0.621729654572	0.618701090978	0.625857575505	0.571022453657	0.603111810097	0.570960990965	0.670966060946	0.546385288337	0.631488596466	0.605764582329	0.600594569429	0.58930392303	0.569900032079	0.533538777731	0.641738688481	0.65655871785	0.594521078065	0.603853394435	0.614747716765	0.607948343578	0.603041500824	0.588810218779	0.606631869272	0.617341388797	0.606001291567	0.614494959468	0.637605325549	0.617335405702	0.644301086141	0.634058998716	0.646934570786	0.625231401596	0.652725442942	0.637981300721	0.621029552019	0.641257899742	0.627279915912	0.630166234115	0.656713557139	0.604634865841	0.628971996325	0.62314082119	0.640244487719	0.622007698677	0.616238491098	0.612613799152	0.639141180756	0.705068413437	0.649252896995	0.680808102514	0.667870448064	0.6633181961	0.638482932882	0.628467494635	0.641765374047	0.620589109816	0.683174602627	0.670990092655	0.688695774377	0.708698339546	0.673206907508	0.684187122096	0.64561012	0.628413717467	0.661097706696	0.541801221483	0.577329155183	0.5825797856	0.652181098343	0.613082136575	0.590438157868	0.640361978171	0.545093521176	0.625452570859	0.521307405572	0.649077013044	0.58829171822	0.500444279739	0.603623246469	0.678007047305	0.630959017007	0.6440434502	0.570291655166	0.623454925779	0.617003435721	0.566727635057	0.65441444644	0.564591622184	0.602152268832	0.611424715078	0.605976254905	0.586182143053	0.640371804314	0.595133162157	0.62059250257	0.593285180319	0.630265458038	0.61012351238	0.619763534267	0.639717867733	0.61569020576	0.534858155074	0	0.593795561787	0.584379028798	0.543563757889	0.576904477698	0.627587588694	0.608478977153	0.639674330563	0.603560906424	0.616645880683	0.59951338493	0.587833596181	0.592406557503	0.646450184033	0.63652571055	0.652846363288	0.631532253683	0.682977280296	0.680536442488	0.665396761247	0.632050986099	0.666715178821	0.656870681969	0.636059129927	0.63796456751	0.621757600944	0.637451110314	0.653124288875	0.604393639319	0.639987934016	0.684316722432	0.676577840166	0.674344339983	0.681151248101	0.660689155174	0.666363331683	0.645472883226	0.635372274267
CS.331	0.525204537357	0.561050387833	0.544296547709	0.596478983311	0.58850458855	0.689297789226	0.576751088079	0.673891681017	0.574835194211	0.647446540252	0.577462906023	0.543640204776	0.567850340657	0.607426195825	0.56277706058	0.618895361224	0.626039776262	0.637670169068	0.501021144463	0.627973153323	0.583699668085	0.635534964379	0.574012426582	0.611604041755	0.539685579198	0.610682808876	0.597252196489	0.636759656209	0.551213667052	0.556553804257	0.499813478737	0.56878009585	0.650475135353	0.530866423754	0.710292089637	0.609000337228	0.600003882605	0.561097830486	0.493776909133	0.582416160091	0.494860640821	0.549760057745	0.666272941963	0.547168111547	0.551245534235	0.611513187259	0.493632465879	0.58025738361	0.490512011009	0.543815870711	0.544319856219	0.505682543755	0.52020280033	0.466175105027	0.548239717003	0.502517213267	0.555653214322	0.647989338826	0.59144043228	0.470134441557	0.550435843549	0.551009185734	0.573632435531	0.577234089202	0.584957938036	0.590529871995	0.667600621888	0.559546446878	0.522026889688	0.634825626287	0.55456023417	0.574027963496	0.571438932284	0.595495744889	0.598919044928	0.57814294053	0.564814042748	0.553521872249	0.588675289507	0.486993656005	0.517607178595	0.548380005313	0.574974386685	0.540886777004	0.579593716492	0.539621227186	0.57739952326	0.586974125849	0.561735392104	0.547351771785	0.654763253284	0.514025652924	0.656950711098	0.562299513055	0.549854802114	0.658344990499	0.575611667532	0.568440496255	0.557991798776	0.70498676794	0.597492118342	0.53832574349	0.588168919441	0.691159628596	0.588027690073	0.590719675598	0.579722016162	0.700776202552	0.662815057176	0.672232820477	0.70639364836	0.63793061521	0.680878065824	0.588251223543	0.669455939541	0.514025065905	0.492836216173	0.528383127254	0.551169344712	0.62650826786	0.664454940151	0.542895356488	0.580246923935	0.575755004834	0.646921810223	0.520434369041	0.490542178741	0.647790493588	0.615671734181	0.608743059996	0.593795561787	0	0.503225636492	0.575544052353	0.50860893808	0.538010823742	0.585446970152	0.517222746152	0.522783528493	0.521688093913	0.550862032512	0.471943780578	0.619227727133	0.664549521933	0.608063848131	0.615342888606	0.619222129315	0.55627661458	0.581837428339	0.670660587566	0.588694563292	0.559063522306	0.600348381933	0.595455184067	0.60485006612	0.582504045464	0.59498691175	0.627644133267	0.571531054954	0.550610845696	0.591020640889	0.609388729578	0.661627656592	0.558399814014	0.537749946774	0.651754168427	0.564934159658	0.625672412177
CS.320	0.601447220875	0.563914795289	0.611532617781	0.561835862518	0.587708777339	0.658581777757	0.60851567208	0.691561494273	0.62902862194	0.585883783485	0.579903070213	0.538342757866	0.568030536542	0.619642023351	0.588046874319	0.643982702358	0.611292345047	0.667241671555	0.518573973507	0.5688458142	0.534502797959	0.651729516213	0.604218410217	0.544400585728	0.518497885287	0.631886215194	0.62291421271	0.648018417853	0.58113512436	0.564525147458	0.493218106219	0.504555068911	0.620949225525	0.555067241711	0.649397738489	0.570595446922	0.573926626493	0.521097714822	0.483041203	0.555585527619	0.508432781901	0.531461808393	0.609845481331	0.541575620912	0.483239488178	0.546146331298	0.505988594788	0.560885254562	0.464852144859	0.538402250294	0.522832273026	0.552655784028	0.500878028876	0.488268199236	0.544984211365	0.537235813435	0.567697885001	0.609301683158	0.533688770799	0.517530969357	0.558285320072	0.577168517669	0.563090799005	0.573523919914	0.575268483976	0.565179959026	0.618290144091	0.576861660842	0.53964884608	0.608042585837	0.525403754011	0.553002268951	0.563540494586	0.613812533348	0.607183040102	0.608517380498	0.588140026481	0.603477022254	0.574782893583	0.588160608528	0.551473810171	0.599799543972	0.543254462629	0.64261649091	0.628176891577	0.604509824376	0.591907883995	0.611606853123	0.616105718622	0.604639964266	0.649901340358	0.562033166425	0.636988691635	0.58996916083	0.599139766267	0.614230482055	0.620123160042	0.60950926223	0.600824967435	0.68337040237	0.56934905294	0.57294129678	0.573204817455	0.667197629408	0.579613564799	0.599550047194	0.556470284085	0.656565922894	0.648518228888	0.637483513131	0.704047818528	0.606243463639	0.616413422651	0.631316296313	0.583959053888	0.533503793554	0.485216058519	0.49532623805	0.488333410212	0.594141736444	0.615203116936	0.486663876065	0.585680444888	0.506718562878	0.606627621684	0.499260940639	0.541916202916	0.59254941576	0.589137497896	0.602491796819	0.584379028798	0.503225636492	0	0.540775230647	0.461800584716	0.513405224731	0.548219669387	0.525808887712	0.507568186627	0.517170356655	0.496747069938	0.50011365135	0.618702889499	0.632619696271	0.576792618668	0.579544641808	0.578294330962	0.592786992591	0.619760583323	0.638212712406	0.566405807187	0.592053121006	0.579807600953	0.555113159442	0.556113671034	0.593790680185	0.581786014846	0.595147468323	0.599351823358	0.569289840202	0.620444466812	0.585287007405	0.607417256936	0.602703290077	0.57892932127	0.618890730107	0.574621812453	0.609200739752
CS.080	0.565847609479	0.608558425232	0.600580860482	0.574982078327	0.554890016642	0.613716720355	0.597440707781	0.643272447345	0.558794373231	0.596763902134	0.492381881941	0.590126704134	0.556067348453	0.580202639425	0.582284946899	0.578785195998	0.58539865534	0.561716424271	0.579927521911	0.636030588098	0.566411199097	0.568524878588	0.626167098238	0.593242040541	0.595797292119	0.5787598175	0.569640772624	0.564941099564	0.584695410617	0.582544603767	0.564286565927	0.585989583956	0.61091863452	0.549015359309	0.666415230256	0.519354458071	0.652316304351	0.612756478426	0.582581636193	0.586209600685	0.542665935584	0.5245003337	0.650894127814	0.586765633552	0.59674567588	0.602991972145	0.602678292159	0.593642361431	0.576183324903	0.574131493621	0.585464095484	0.592931177155	0.573823195481	0.583873445806	0.621367373627	0.593618585237	0.603835675232	0.636901356075	0.616917906119	0.585931551837	0.596609980686	0.589724148895	0.592976423816	0.604141287759	0.557206631639	0.56435101936	0.638472666241	0.596164175649	0.598156330901	0.662914771084	0.602997658486	0.595078886608	0.590697296821	0.598633959297	0.590678635683	0.648224298632	0.622164942295	0.638831780074	0.608055297955	0.621436600799	0.588041387264	0.591183129382	0.580583378317	0.603730834215	0.651191347255	0.629647074706	0.62711321798	0.660600619573	0.624291532351	0.633883898039	0.618440522068	0.581491698803	0.629101971877	0.532529811872	0.552408701901	0.576736044394	0.600541958842	0.593143497398	0.575009580827	0.624671800878	0.563685159592	0.588929874905	0.548038720526	0.654038109968	0.535251787084	0.556121153312	0.584649359732	0.684283122418	0.640772264803	0.686884714311	0.629171312451	0.622807287887	0.603747038526	0.57534923811	0.636442993953	0.55153922263	0.558562768395	0.57770647847	0.562117050373	0.575545529841	0.640392588269	0.58849417704	0.565171001872	0.576579593107	0.585476516182	0.590141121621	0.558083457904	0.67905429885	0.613468673184	0.545572698035	0.543563757889	0.575544052353	0.540775230647	0	0.576000184174	0.586297464869	0.597690966429	0.583395887566	0.560590619421	0.586020947658	0.583282371439	0.563123518603	0.623273344208	0.661719270709	0.59042348563	0.617465446267	0.584113882366	0.610286289173	0.604796648791	0.684138960946	0.592881468816	0.60103514135	0.622844668601	0.613064578925	0.589126862321	0.586035251659	0.600410224421	0.578308568073	0.574004480164	0.59609838873	0.638984340022	0.620759801936	0.638637147587	0.63189817617	0.595856949336	0.634764907948	0.585483640396	0.594960763999
CS.318	0.616493049477	0.638356846166	0.668166429551	0.620288726844	0.635396963168	0.65970920425	0.687776215423	0.74412855931	0.666654605834	0.640248024507	0.628471720539	0.514035351848	0.590798931761	0.634910507759	0.611988605332	0.690128889754	0.645655317605	0.664122231271	0.565480379192	0.519400906495	0.476856027264	0.680050519004	0.67500995699	0.57635372725	0.563228468375	0.650613155991	0.675601289663	0.667650425555	0.590639425408	0.633377191536	0.560276583102	0.487000541547	0.616230008739	0.601669380598	0.620767676361	0.607394388372	0.488963710088	0.443730217451	0.531414230607	0.574777686571	0.544100367129	0.538739572018	0.582544067095	0.603159342984	0.484210757331	0.551299793096	0.499013299466	0.591997082262	0.502840449056	0.591681047035	0.508706422064	0.574228143864	0.514205490984	0.47376824118	0.540577861267	0.555953481677	0.607802789819	0.604691729908	0.553226906232	0.504809819393	0.585774498056	0.62655740822	0.597251027957	0.596182684379	0.59432860038	0.593654990972	0.60532429899	0.597951643528	0.574544480706	0.549033222077	0.580029952394	0.542545778607	0.613416267149	0.609846184003	0.626651354015	0.693631678168	0.667955729729	0.656817434231	0.644504762147	0.656068262129	0.605475836379	0.655945861886	0.594201065193	0.669225170796	0.673510474365	0.67786919105	0.662155857165	0.695765668926	0.68451817254	0.670356037701	0.707980243895	0.611593370608	0.686326521581	0.64098597681	0.641615310205	0.64094693218	0.680638550333	0.609123012161	0.646857331085	0.692769249083	0.591255220967	0.638233062326	0.559483872429	0.645857377695	0.623383836132	0.616819066268	0.591869999771	0.62030662686	0.630129534987	0.56023860063	0.688504152776	0.533257825259	0.60953474618	0.666818417974	0.605319121043	0.554874603718	0.466376410021	0.511592103969	0.49181731841	0.577781270487	0.645992295295	0.496420517123	0.604465072629	0.47833167163	0.581509906043	0.432685998575	0.580267322477	0.553012384895	0.569852263095	0.586673331388	0.576904477698	0.50860893808	0.461800584716	0.576000184174	0	0.501878701101	0.551869300722	0.543066765207	0.515482305307	0.520182541581	0.509685830979	0.506888640674	0.623283933419	0.622754627166	0.644660514984	0.57362861023	0.627780368333	0.652284732002	0.669485904404	0.629170618078	0.624548337568	0.647791115028	0.621537590351	0.520449078225	0.548065343738	0.64024162722	0.569837033573	0.624289440803	0.654382210019	0.619847217307	0.690587949242	0.649949519095	0.65870268842	0.661553804669	0.624357654102	0.6841832153	0.630437826499	0.66902103327
CS.270	0.619741865047	0.636336881561	0.665457467816	0.62542987032	0.65177387175	0.695670079916	0.67101558754	0.711238916043	0.671442616619	0.645149889173	0.630858727556	0.547630770139	0.614362678631	0.652608863894	0.631098987612	0.669137922055	0.659705564199	0.680530120726	0.573853664857	0.588593667944	0.542426427529	0.686396989137	0.654469230987	0.57394510278	0.589275714575	0.672894082599	0.664115085517	0.648617337565	0.642335814464	0.63433119737	0.560792903505	0.515464649221	0.621300259198	0.584449945761	0.649328334164	0.578749034065	0.573930889421	0.536506763429	0.547295261466	0.576474639288	0.522327798823	0.543567752205	0.617984222298	0.619631955826	0.511365003599	0.489362909456	0.481828575693	0.531902404614	0.501994129154	0.572067232604	0.526114038089	0.549440726036	0.505277095534	0.482655681273	0.503320525275	0.530598628826	0.555863202099	0.593806806199	0.55011875957	0.50530254807	0.632031669773	0.643768786497	0.634216902496	0.603777249167	0.615807862543	0.63340800041	0.590797185429	0.621937791833	0.598335592328	0.583214244023	0.592704037137	0.57777699065	0.629527488072	0.600655308344	0.666369453628	0.68009856308	0.660792943851	0.633943055075	0.643991806467	0.657686615301	0.613605298385	0.664205599528	0.600363858715	0.679744122138	0.682900566304	0.660729363173	0.66711757746	0.688652324431	0.671379913438	0.666718232873	0.700064417087	0.613192703207	0.678309560261	0.651799279715	0.621316151941	0.679573484639	0.687674781183	0.622197107163	0.646997153476	0.705484795714	0.57454396662	0.627281284092	0.595088410159	0.643846156697	0.645345648825	0.626783469765	0.584069957838	0.654635923395	0.627791176559	0.602975266844	0.701512077555	0.605952808769	0.618953044906	0.675365130897	0.590823305688	0.545406233761	0.509170095854	0.530740470137	0.535119030816	0.594032149857	0.660461313243	0.510541809768	0.651517265983	0.547649847926	0.606431228216	0.519682672025	0.575927984523	0.574478584912	0.578026224015	0.6156300796	0.627587588694	0.538010823742	0.513405224731	0.586297464869	0.501878701101	0	0.523215796001	0.550330459152	0.522160041021	0.493698903269	0.508799371168	0.493647234418	0.607039402009	0.593378714191	0.663472552792	0.639944136798	0.656212435962	0.646008593012	0.662726486635	0.599227304896	0.634411280554	0.643293957462	0.665987286731	0.573332695523	0.607890844942	0.638809786035	0.620277350851	0.652306398364	0.655299746234	0.629260332373	0.68836700017	0.649084418486	0.670839443315	0.674272232285	0.637635086779	0.665778898891	0.636227265831	0.646811533399
CS.262	0.639298637839	0.639897190363	0.678782529494	0.620363364231	0.651505965019	0.659390828302	0.665655415963	0.710914767394	0.66410167126	0.626284132889	0.65416465774	0.574274137475	0.622845785126	0.631312073376	0.620981770163	0.680785110439	0.669105315435	0.647603388493	0.624282434433	0.60775626765	0.555992337165	0.64317253134	0.68358802509	0.566868166702	0.618945903225	0.690132705657	0.68455850874	0.63783994874	0.646890744634	0.639270870426	0.589224053919	0.53222310164	0.619752591543	0.659888418954	0.653320271412	0.613356499374	0.604831565215	0.601867235635	0.577270264598	0.578950686924	0.584746589647	0.620695945012	0.594616940778	0.604927633085	0.556041014662	0.5873290645	0.528231306156	0.628355202624	0.56107538419	0.577421908054	0.559272475109	0.595028562107	0.574790836638	0.560841243221	0.575393524827	0.578589561595	0.61715827937	0.580239494061	0.541882208481	0.584326476583	0.656674788247	0.634287563585	0.60396730621	0.615919078284	0.627224605161	0.630942140199	0.557608537735	0.662639976637	0.600166826323	0.558742634275	0.595747623989	0.606608094796	0.607674800106	0.616169006833	0.664813087427	0.690101064942	0.666459714064	0.663294588664	0.660413464342	0.67793421371	0.64151089886	0.664839971895	0.58195145311	0.690636672931	0.697329497726	0.668515638024	0.672654474254	0.699199167696	0.693531789584	0.677844098588	0.691130364381	0.652900958932	0.672956044664	0.649592292965	0.643324471082	0.657020862247	0.685063361321	0.605977529293	0.681309660086	0.663737346553	0.609316595716	0.631223592371	0.611776108669	0.640125757059	0.638897890515	0.619513077597	0.597070812095	0.630270355394	0.674282634729	0.592573102205	0.691415520121	0.615443942792	0.630982573117	0.66089711391	0.607285248048	0.573167278545	0.552313947119	0.555022380632	0.536972173717	0.584198238512	0.624302400393	0.573838657912	0.662652170436	0.567538885048	0.588757722225	0.528655149612	0.621783561445	0.595115008702	0.602886657536	0.642899985722	0.608478977153	0.585446970152	0.548219669387	0.597690966429	0.551869300722	0.523215796001	0	0.584352100085	0.531909380129	0.518613504694	0.586016348755	0.545677399602	0.618891016165	0.606320060003	0.654499597209	0.588559134711	0.634011779959	0.675721305106	0.671876155965	0.578642406849	0.631067850687	0.66794957043	0.62482686689	0.536246229496	0.586191055603	0.613061705	0.616155660893	0.616000916851	0.65024813326	0.654778809899	0.695125308638	0.64319152908	0.650834516842	0.689574207882	0.665410756331	0.64425151287	0.641350564936	0.651565022191
CS.145	0.595709683547	0.532828653831	0.594894076309	0.569179052098	0.526043946432	0.625220480496	0.611253501839	0.720374387816	0.620400596764	0.587532873781	0.550924740866	0.559218159724	0.611842338457	0.62705440583	0.534089740892	0.627121689663	0.641530389985	0.665383074195	0.468741129765	0.653121370594	0.555581089201	0.632787156762	0.636049901335	0.544292636863	0.520624788159	0.635278466023	0.613279713466	0.681676021712	0.535679514072	0.54400561161	0.445022937173	0.563996941432	0.67103232461	0.56438302526	0.701975262436	0.616708215117	0.608411231535	0.583254806946	0.4956959608	0.535919778381	0.553953850192	0.569221803178	0.671897441319	0.508882390126	0.534400521629	0.613846724917	0.493763076709	0.594600435529	0.476348358042	0.556528435199	0.547306699602	0.515354164266	0.521634321104	0.473894699235	0.564693146165	0.538535670263	0.540625712951	0.658435569875	0.59831029963	0.501059846312	0.52583774171	0.552409595284	0.569882871415	0.552810213105	0.539708496613	0.514923571283	0.643097171491	0.586107706113	0.541379126966	0.645990964613	0.501541816847	0.565892213933	0.509717081804	0.580024713217	0.542203200787	0.580458025356	0.593624625983	0.560319702596	0.553270192904	0.566637103923	0.480833773435	0.594349762215	0.533159880257	0.600515088057	0.578044509195	0.582244066865	0.509867953845	0.587464095301	0.581020051911	0.574813863899	0.654334498453	0.533346514736	0.602382098639	0.611952322351	0.608685037054	0.616907248697	0.597371569248	0.584615082765	0.589003877836	0.671248405084	0.638465857794	0.543021995091	0.623332824913	0.662001485026	0.570973184452	0.618967166076	0.621544270116	0.717251940936	0.655342450237	0.675951700605	0.723290432017	0.627609829543	0.636163641901	0.64191382975	0.587027928037	0.562838157604	0.510924941106	0.558217547418	0.480913271272	0.62727902845	0.623158299789	0.534301803758	0.540168400494	0.588608433354	0.60794158881	0.517463999687	0.452569062419	0.676553186569	0.566817730052	0.604352741943	0.639674330563	0.517222746152	0.525808887712	0.583395887566	0.543066765207	0.550330459152	0.584352100085	0	0.54088868561	0.501652712478	0.544835740441	0.506747368308	0.589265220136	0.697381874302	0.571647315612	0.518681641392	0.554455686154	0.544238703353	0.578418036916	0.671625677558	0.573296149036	0.549477238051	0.515691632865	0.582693189201	0.512471412936	0.559212313283	0.518606104172	0.571122924865	0.617836290581	0.516131348569	0.598328153691	0.549935932416	0.595541216449	0.553619586805	0.503938987528	0.62079017831	0.541952170486	0.598631427353
CS.326	0.58739124702	0.628710488623	0.597106343243	0.589791329866	0.63348189029	0.665707245144	0.65022129682	0.685607547811	0.622384824982	0.619479517207	0.602860337722	0.540837468473	0.597035273823	0.643141614314	0.595876864274	0.654566486039	0.639945961881	0.667607019905	0.553986972148	0.589361733191	0.536203528267	0.648109979744	0.617956416457	0.603748254837	0.572375451577	0.641906182971	0.629479838064	0.632590366536	0.610972301172	0.581193731727	0.538313315108	0.52270433209	0.609051332234	0.58463791583	0.648461528025	0.6077738079	0.577714192053	0.521720031764	0.556120031797	0.563484075258	0.547706320025	0.566630269217	0.624573274502	0.589187695188	0.479541553959	0.561421973193	0.526706137363	0.595643651086	0.486753281391	0.57859774893	0.525907542085	0.549428123055	0.5396925943	0.518722478041	0.568247029743	0.55142258372	0.598255121358	0.589024764891	0.57344039907	0.534810250252	0.605515368018	0.586780021316	0.580975751859	0.616982326927	0.612261439828	0.603472377268	0.599671468714	0.607472878498	0.566732073634	0.604146349305	0.564032527135	0.582070994547	0.601445723925	0.614180611416	0.610761827194	0.636003396384	0.608615799256	0.61479611185	0.591732756903	0.596963645323	0.562103757876	0.616818472393	0.573732650942	0.630019563779	0.633569756902	0.587010245982	0.617512181451	0.636507732001	0.629717248265	0.607440368764	0.676085431178	0.568298148746	0.643682061699	0.598530393905	0.621294835773	0.634752133225	0.640337280107	0.618437879727	0.599255980622	0.703722089967	0.601064236801	0.585635849398	0.574383479182	0.63491332127	0.593215143529	0.601868743992	0.552938494334	0.648093654182	0.640549614154	0.626286017563	0.700705480468	0.58155578393	0.641484302653	0.619871408897	0.610465525396	0.523001884492	0.488250297717	0.481746397596	0.512079031808	0.596024781644	0.599505526406	0.525837171687	0.619334564783	0.518167876262	0.591546140462	0.508426523812	0.574598026794	0.594808437015	0.600344486005	0.597408348925	0.603560906424	0.522783528493	0.507568186627	0.560590619421	0.515482305307	0.522160041021	0.531909380129	0.54088868561	0	0.541353287741	0.537496725438	0.502371767686	0.62393139329	0.58704215071	0.617076610448	0.611913373117	0.637895858423	0.609479123443	0.621682679913	0.60980387723	0.606447148412	0.612198171094	0.622955306943	0.555294795507	0.575507523681	0.59858144549	0.611161039847	0.624472807285	0.610550265034	0.580385327218	0.647041595228	0.621406292833	0.642031682598	0.607421907826	0.583635327303	0.655518198768	0.587957796221	0.619913670582
