CS.108	CS.354	CS.007	CS.174	CS.277	CS.295	CS.016	CS.084	CS.259	CS.019	CS.011	CS.093	CS.005	CS.105	CS.245	CS.230	CS.042	CS.290	CS.301	CS.388	CS.064	CS.040	CS.072	CS.062	CS.066	CS.373	CS.365	CS.360	CS.127	CS.076	CS.126	CS.205	CS.213	CS.136	CS.292	CS.380	CS.203	CS.374	CS.224	CS.378	CS.232	CS.376	CS.282	CS.125	CS.302	CS.395	CS.349	CS.372	CS.389	CS.386	CS.178	CS.369	CS.182	CS.256	CS.148	CS.359	CS.129	CS.177	CS.348	CS.268	T.CS.034	T.CS.023	T.CS.067	T.CS.071	T.CS.082	T.CS.048	T.CS.085	T.CS.028	T.CS.080	T.CS.041	T.CS.007	T.CS.014	TFS.023	T.CS.029	T.CS.040	T.CS.121	T.CS.147	T.CS.177	T.CS.139	T.CS.178	T.CS.120	T.CS.107	T.CS.159	T.CS.124	T.CS.131	T.CS.111	T.CS.180	T.CS.153	T.CS.098	T.CS.128	L.034.M1	CS.238	CS.241	CS.087	CS.110	CS.015	CS.356	CS.006	CS.082	CS.237	CS.085	CS.242	L.024.M1	CS.088	CS.246	CS.164	CS.387	CS.338	CS.345.0	CS.188	CS.347.0	CS.274	CS.191	CS.189	CS.151	CS.228	CS.150	CS.233	CS.363	CS.308.0	CS.163	CS.321	CS.319	CS.223	CS.158	CS.322	CS.331	CS.339	CS.152	CS.080	CS.320	CS.202	CS.343	CS.194	CS.285	CS.262	CS.370	CS.270	CS.253	CS.255	CS.326	CS.393	CS.145	CS.390	T.CS.008	T.CS.036	TFS.022	T.CS.043	TFS.025	TFS.027	T.CS.045	T.CS.055	T.CS.064	TFS.020	T.CS.061	T.CS.031	T.CS.066	T.CS.026	T.CS.049	T.CS.109	T.CS.157	T.CS.141	T.CS.158	T.CS.151	T.CS.166	T.CS.095	T.CS.152	T.CS.142
CS.319	0.689535647975	0.680775181102	0.638477794599	0.649577510924	0.57104404004	0.563416935732	0.62670967639	0.685972940802	0.638569567436	0.633340175294	0.658732886551	0.704975311819	0.690013985892	0.627692881571	0.641722109069	0.546061367253	0.600841714996	0.494339785059	0.51545521367	0.643226254919	0.635838005878	0.676075287194	0.634943765426	0.642777867933	0.680552532285	0.519035111042	0.593515482833	0.505161047447	0.530037484796	0.593671322402	0.556233224994	0.532529397739	0.498478468097	0.541853940003	0.569934119689	0.587438195641	0.593757383647	0.542498044322	0.636700601089	0.63878953225	0.618520257819	0.473592180107	0.482596634283	0.480528869595	0.57536322616	0.539006652597	0.489014263044	0.486716450708	0.523978989084	0.604762268029	0.613582778838	0.613091992725	0.49902937907	0.50701495131	0.575998943614	0.584761875524	0.600426553692	0.574188444395	0.548912244392	0.601375608485	0.628377465475	0.719296007844	0.619053952987	0.604687434033	0.632285197067	0.607555667568	0.616597292696	0.569253208521	0.604557482869	0.626696380189	0.580648880769	0.617580852018	0.605871485935	0.616545085097	0.650579084601	0.623520030218	0.689601992501	0.663017819591	0.67488386521	0.651311631279	0.613215436871	0.649875115538	0.690503181061	0.651531496007	0.633846482382	0.653773551635	0.657243739356	0.686742412414	0.682133957325	0.614261922953	0.615783398069	0.633464931971	0.671079997262	0.653992479995	0.619746044782	0.693956374962	0.645108699449	0.632663431088	0.654470181827	0.58584407278	0.647863802343	0.622930229573	0.684672809926	0.687367622862	0.597129789453	0.702148822606	0.488624990589	0.561106212167	0.64076708324	0.570736155448	0.596766109365	0.518707341328	0.654894935313	0.601271623145	0.559926053719	0.630464537075	0.561551601323	0.68636234064	0.506180173637	0.585358503136	0.620833078956	0.620134117314	0	0.494395574462	0.61012351238	0.501781606667	0.520434369041	0.58570991193	0.58384288025	0.590141121621	0.499260940639	0.652487517443	0.498451358848	0.600205987339	0.583956103705	0.528655149612	0.497239731906	0.519682672025	0.654587884029	0.506622293875	0.508426523812	0.628970403798	0.517463999687	0.514732057252	0.588520786444	0.664757266388	0.650572527663	0.638708160988	0.55980447671	0.619133062786	0.642151927807	0.647238550976	0.630047111925	0.660730739271	0.540430859614	0.636539325832	0.675634011065	0.663899862822	0.518104149132	0.665554560072	0.680282750651	0.671656865116	0.628998402636	0.644190318607	0.615121218305	0.692335275262	0.642056449922	0.658504085852
CS.223	0.68316904869	0.669646188822	0.620231805536	0.653277533211	0.568369321582	0.55296321261	0.64142626271	0.658470370209	0.633739844272	0.633202927314	0.635614117457	0.685178954357	0.661261559655	0.638514994768	0.622195064583	0.563420739818	0.608208917219	0.484054151546	0.561193536612	0.631376447435	0.623686252549	0.669103208884	0.610383352765	0.63418654013	0.684583941528	0.502769144072	0.61194706198	0.53848584296	0.518846180021	0.566151177673	0.536617707392	0.551733487482	0.554936619685	0.537717782775	0.559238026743	0.610889084433	0.627361426905	0.564628756424	0.609967713298	0.629549520518	0.584802239543	0.502468855322	0.498626489992	0.466959863723	0.604838287235	0.512002225836	0.496859728011	0.476599524337	0.495123984982	0.602717345716	0.569138773424	0.555872123114	0.472929495732	0.512317909698	0.536327854099	0.572638672514	0.56084349541	0.538813723194	0.553789510139	0.56838320734	0.640802494286	0.709268924052	0.61424632832	0.606413728121	0.648439244923	0.612177785297	0.614946858876	0.584061340171	0.59710794886	0.615960023355	0.57473439698	0.595737533106	0.608387523726	0.594500664767	0.649576421563	0.606040480942	0.690660614059	0.674166188077	0.67803666751	0.637522672275	0.596276481965	0.653898288654	0.70424249404	0.658710197648	0.617558341391	0.628454581224	0.656338544696	0.668131856276	0.687611414064	0.596169109026	0.632125869586	0.634672741574	0.674777624725	0.647751502005	0.581445755199	0.694704924497	0.638045528706	0.62860058578	0.633073199581	0.557280355987	0.640465427847	0.62449981138	0.679287427966	0.692342796705	0.609478263965	0.677054462749	0.497491087219	0.573235079754	0.647179635408	0.543515495596	0.604491554385	0.529253250565	0.649378230208	0.586928010558	0.556705680592	0.612550852041	0.558985081257	0.66101708273	0.518016566031	0.600793470509	0.592087890306	0.639164456714	0.494395574462	0	0.595133162157	0.523606400769	0.542895356488	0.597086342622	0.576423779094	0.58849417704	0.486663876065	0.626678117165	0.521738461644	0.576798177436	0.590880045389	0.573838657912	0.520053089826	0.510541809768	0.61939127263	0.538494129034	0.525837171687	0.599533905986	0.534301803758	0.505052118646	0.615982441647	0.645496554679	0.648939721304	0.628331911693	0.595321861866	0.645391738171	0.632966634739	0.621269813295	0.615901265738	0.654710029784	0.568657324754	0.638668130325	0.668485110599	0.63787165124	0.568238337351	0.663990588526	0.669528792835	0.678433306867	0.633933707486	0.649081041931	0.596907509752	0.695377987695	0.616576529709	0.667086675904
CS.158	0.623309530314	0.59506746127	0.643007438184	0.677391107818	0.610145455179	0.648136633514	0.572135317564	0.579848512644	0.654761567805	0.606547228358	0.633256218797	0.620773495954	0.623893921155	0.625600572575	0.616196127561	0.596822460267	0.576257763989	0.600838838654	0.622469991632	0.680890972937	0.572575883663	0.619193775435	0.618701090978	0.58340842899	0.588517881478	0.576742746661	0.621729654572	0.599808629432	0.596996423579	0.529971149025	0.625857575505	0.631488596466	0.578489912428	0.533538777731	0.569900032079	0.65655871785	0.639222467363	0.587635618477	0.670966060946	0.603111810097	0.570960990965	0.571022453657	0.605764582329	0.594521078065	0.641738688481	0.617335405702	0.620855757114	0.603613104229	0.606631869272	0.634058998716	0.644301086141	0.626207418926	0.603041500824	0.605960774678	0.603853394435	0.651075234053	0.588810218779	0.646934570786	0.617341388797	0.607948343578	0.649373556379	0.70012632893	0.630166234115	0.652725442942	0.639141180756	0.621029552019	0.630963117849	0.640244487719	0.646324794552	0.616238491098	0.631951769849	0.604634865841	0.654946054528	0.584056332015	0.62115683732	0.657179388769	0.692097946004	0.670990092655	0.683174602627	0.6633181961	0.652827987544	0.688695774377	0.682955738089	0.628467494635	0.669920858869	0.653736895549	0.620589109816	0.639001119641	0.660139982042	0.610109116994	0.613082136575	0.598624567182	0.652181098343	0.5825797856	0.545093521176	0.64561012	0.649077013044	0.58829171822	0.590438157868	0.521307405572	0.541801221483	0.625452570859	0.661097706696	0.640361978171	0.628413717467	0.570291655166	0.605976254905	0.577829668394	0.599544948835	0.67819138176	0.586182143053	0.612011415789	0.648256048895	0.603623246469	0.616601840266	0.500444279739	0.564591622184	0.566727635057	0.585247612345	0.551236147412	0.534858155074	0.62059250257	0.61012351238	0.595133162157	0	0.620675960369	0.593795561787	0.630265458038	0.619763534267	0.543563757889	0.584379028798	0.640371804314	0.593285180319	0.639717867733	0.595139553139	0.608478977153	0.616645880683	0.627587588694	0.646450184033	0.587833596181	0.603560906424	0.592406557503	0.639674330563	0.59951338493	0.652846363288	0.604393639319	0.682977280296	0.63652571055	0.63796456751	0.656870681969	0.631532253683	0.632050986099	0.638788401665	0.666715178821	0.637451110314	0.621757600944	0.680536442488	0.665396761247	0.636059129927	0.681151248101	0.635372274267	0.666363331683	0.660689155174	0.676577840166	0.639987934016	0.684316722432	0.645472883226	0.674344339983
CS.322	0.735841279714	0.671459826888	0.662264751486	0.688717483347	0.621877898368	0.617607311378	0.679071130376	0.696855760825	0.679401396401	0.659082298322	0.700491422979	0.700282918188	0.71009069073	0.673630584812	0.662988117056	0.587025219906	0.632759397921	0.507924931933	0.58452798939	0.676289586001	0.67685222391	0.712442717885	0.66230324844	0.664662538512	0.687128793414	0.544420163973	0.636627015743	0.53373113513	0.560839040258	0.639019399391	0.60335952873	0.534328929119	0.514616395468	0.579163358197	0.56419129984	0.648819477104	0.633008636918	0.543494405572	0.606035645886	0.622961469496	0.632526443548	0.505884470171	0.504767368351	0.514226924329	0.626042393746	0.553376112034	0.542859707029	0.524564921218	0.539952603272	0.606374745721	0.586283247779	0.552631301905	0.545694755159	0.460703540422	0.511074782824	0.609358332331	0.582125726185	0.511472121713	0.604174480422	0.580350588417	0.667583067644	0.70877252673	0.639563958003	0.651882876387	0.684861601303	0.631501912756	0.645165783621	0.629327894107	0.596932844636	0.645622582522	0.608804535518	0.657743859037	0.617193310292	0.62037380707	0.688938157916	0.674339263744	0.722288751966	0.691628857218	0.709547946106	0.681228137584	0.634383973953	0.683090603596	0.725880256758	0.695381041426	0.665747215875	0.678820004409	0.71344556025	0.703702322559	0.704337777357	0.655275155128	0.631608353645	0.665241448968	0.719887109394	0.675674540146	0.566002183684	0.726101359579	0.651135219058	0.662373185205	0.680747097874	0.582805150788	0.671441283409	0.669768428621	0.706176321161	0.703874520653	0.653618803032	0.695158036844	0.542055199312	0.559506166892	0.628055091903	0.600762396891	0.555490790302	0.529702621359	0.677232558234	0.607810961619	0.606987538393	0.621777396939	0.572355708067	0.69421162483	0.483674207978	0.625945785476	0.622273850099	0.657438978311	0.501781606667	0.523606400769	0.620675960369	0	0.557613418944	0.619968094912	0.617008305128	0.604405404277	0.501388522373	0.666075350278	0.497338103126	0.509208175665	0.583709864568	0.548990385926	0.504125084644	0.497355021019	0.603788906862	0.50792766541	0.543620907814	0.611257732434	0.570393783839	0.550157713108	0.605889892652	0.69758922684	0.687665404851	0.65565489896	0.599897893052	0.64871657658	0.674875276261	0.667456914839	0.65980729703	0.688299030707	0.610763123723	0.649056229725	0.699440015429	0.625990729848	0.538605479312	0.706895361496	0.693103476387	0.692192918226	0.66835163312	0.668526833803	0.660130289245	0.713853537999	0.672142166621	0.670041077951
CS.331	0.557349938676	0.646994957412	0.561050387833	0.555770753121	0.515873872841	0.567485254002	0.600627705727	0.574835194211	0.582954242005	0.58850458855	0.544296547709	0.586557438897	0.565080542143	0.577462906023	0.647446540252	0.647677371134	0.627012125244	0.583699668085	0.491303333099	0.710863429744	0.571749795595	0.618895361224	0.556553804257	0.566820078822	0.635534964379	0.520125511837	0.551213667052	0.535215621065	0.497551986801	0.577355295769	0.499813478737	0.600003882605	0.570259689367	0.549760057745	0.494860640821	0.547168111547	0.560149151991	0.565130131674	0.710292089637	0.650475135353	0.530866423754	0.56878009585	0.561097830486	0.551245534235	0.666272941963	0.502517213267	0.503967011196	0.513484225204	0.544319856219	0.647989338826	0.555653214322	0.628329942315	0.490512011009	0.533441375096	0.611513187259	0.656434465938	0.543815870711	0.59144043228	0.505682543755	0.58025738361	0.554002382371	0.735903911736	0.590529871995	0.550435843549	0.598919044928	0.573632435531	0.583791788158	0.55456023417	0.61694877956	0.571438932284	0.63631319832	0.559546446878	0.602474691053	0.564574123759	0.563759330091	0.552397398387	0.570424763495	0.539621227186	0.579593716492	0.486993656005	0.564744476367	0.57739952326	0.568413545063	0.548380005313	0.544282676812	0.585851548618	0.540886777004	0.564167823398	0.572967220302	0.513261612603	0.568440496255	0.607173571849	0.575611667532	0.658344990499	0.597492118342	0.654763253284	0.691159628596	0.588027690073	0.557991798776	0.588168919441	0.562299513055	0.53832574349	0.656950711098	0.70498676794	0.514025652924	0.70639364836	0.551169344712	0.497678244185	0.71595392375	0.625154616152	0.62650826786	0.613412637896	0.575854855898	0.579722016162	0.536228298428	0.590719675598	0.514025065905	0.588251223543	0.532353931168	0.642600935415	0.608743059996	0.580246923935	0.520434369041	0.542895356488	0.593795561787	0.557613418944	0	0.646921810223	0.490542178741	0.575544052353	0.503225636492	0.664454940151	0.575755004834	0.647790493588	0.650006823693	0.585446970152	0.521688093913	0.538010823742	0.664549521933	0.471943780578	0.522783528493	0.619227727133	0.517222746152	0.550862032512	0.615342888606	0.571531054954	0.55627661458	0.608063848131	0.60485006612	0.600348381933	0.619222129315	0.588694563292	0.562851105422	0.559063522306	0.59498691175	0.582504045464	0.581837428339	0.670660587566	0.595455184067	0.558399814014	0.625672412177	0.651754168427	0.537749946774	0.609388729578	0.550610845696	0.591020640889	0.564934159658	0.661627656592
CS.339	0.700599722406	0.630055469344	0.62510765387	0.636069201196	0.605002908909	0.588420322166	0.599623705811	0.670511973763	0.612832949511	0.621211009051	0.671838510562	0.678127376845	0.671220059251	0.610070344752	0.612412928372	0.583122993294	0.620760169447	0.590839537935	0.628224589735	0.615424826286	0.679088332401	0.655429903996	0.632135167627	0.600214335854	0.614395615093	0.586092966453	0.583335876934	0.608120315388	0.583773684605	0.632239240294	0.584557029029	0.611747500548	0.580989627766	0.606997584566	0.636451429731	0.596395517932	0.590743343481	0.616797209377	0.68136143269	0.618560314429	0.641959304141	0.573214717324	0.593900450856	0.579454384232	0.596329134478	0.644444846133	0.624165048638	0.634737484518	0.596993049552	0.641546396582	0.634400462887	0.665536812033	0.623248874457	0.636757561399	0.657737083728	0.63352645553	0.633804182661	0.613938891063	0.658994901184	0.675760296512	0.637413510772	0.683570210381	0.577566316923	0.618738384845	0.619023641198	0.612811760873	0.594317844879	0.608571245587	0.570727915256	0.626089506877	0.575421747695	0.634162386508	0.565629242583	0.646822072714	0.623976884181	0.653209440793	0.6681738329	0.66129839408	0.680323101242	0.667683442552	0.619735282557	0.628954050038	0.707260087316	0.639123478681	0.632107358925	0.61917548362	0.643671531873	0.677479141729	0.666502260273	0.677004781358	0.640749486119	0.619901212841	0.669340640047	0.598072601589	0.633456739453	0.669586906949	0.62507065114	0.58737300585	0.674147161026	0.633239860505	0.658266216946	0.606018403559	0.63910587815	0.616199413654	0.594495462613	0.69733702455	0.581277833191	0.636145258797	0.625916765855	0.579199931255	0.624234711215	0.558620871887	0.612220223104	0.614886049322	0.586637118571	0.626262616624	0.618304358219	0.678066951439	0.60843172425	0.59222734655	0.604720418006	0.567579974271	0.58570991193	0.597086342622	0.630265458038	0.619968094912	0.646921810223	0	0.616642645779	0.585476516182	0.606627621684	0.574391326302	0.589956642984	0.635948056905	0.640636153659	0.588757722225	0.63147067388	0.606431228216	0.652194522167	0.614900910156	0.591546140462	0.642327668099	0.60794158881	0.625938877094	0.585270046827	0.662464477157	0.650346492687	0.599972086845	0.548844010759	0.6042171181	0.59805162123	0.64554760454	0.60647041443	0.637325668662	0.589276819816	0.619385285858	0.649925074879	0.641335207335	0.57856436652	0.665162797346	0.606206368168	0.634958245425	0.620994865027	0.625469742271	0.623899003793	0.678954661106	0.604268388898	0.614922549995
CS.152	0.593871496403	0.629603395452	0.518820171209	0.486823438706	0.508118608873	0.51645236334	0.568556846117	0.56190335014	0.529432725493	0.533061041115	0.515182236439	0.558222907644	0.538515685973	0.484009601765	0.574859461884	0.663170647696	0.613546532443	0.603169580508	0.504041078326	0.668036101277	0.570595235812	0.598311649186	0.464193174245	0.517262712279	0.628831034919	0.547905561198	0.520866051233	0.582856587594	0.454468806708	0.618917562547	0.429396577442	0.646552285945	0.650437532097	0.566950364357	0.558114992486	0.463253023987	0.483648868721	0.611281329928	0.737415432909	0.678896000163	0.514871867178	0.596128255034	0.621731221584	0.573301710483	0.696092250407	0.557604034206	0.528606388654	0.536786461778	0.59331330392	0.692575636311	0.524919691926	0.687351435448	0.488537428718	0.582093323795	0.647134537528	0.696148241857	0.571110846081	0.634789381051	0.527450617936	0.609392887643	0.491972913195	0.71035585699	0.497539346522	0.485127750143	0.502053896256	0.545132705747	0.488966869717	0.503716084456	0.558488496334	0.513443296275	0.612439542602	0.518897745896	0.547035192704	0.545518277447	0.509825118392	0.499968590611	0.532837784222	0.518419121927	0.529080883203	0.500588344587	0.502051159626	0.470584431685	0.5723908431	0.525540506205	0.48791816341	0.520517479426	0.568772060987	0.542886333492	0.556059454278	0.528917085959	0.566846712315	0.565269002672	0.541681025436	0.612629904904	0.614911061733	0.635206717879	0.663236950015	0.522335551275	0.540667634147	0.612713311696	0.54397804333	0.472305691728	0.582155156891	0.659208759487	0.502148664285	0.723750169327	0.511915722326	0.555735537155	0.734548782332	0.597270517518	0.654730355633	0.618270247512	0.490733488421	0.620791934682	0.514521840297	0.607363908264	0.548969803183	0.605745995863	0.57534168423	0.655637951006	0.620705882353	0.511552080184	0.58384288025	0.576423779094	0.619763534267	0.617008305128	0.490542178741	0.616642645779	0	0.558083457904	0.541916202916	0.627793965927	0.602216357905	0.713830111131	0.684521236236	0.621783561445	0.550039433647	0.575927984523	0.720171666537	0.537058669056	0.574598026794	0.602235976068	0.452569062419	0.576726406523	0.556414743742	0.549933964847	0.476779484731	0.535318142218	0.518814309715	0.50223747221	0.557776805546	0.527072463065	0.498790413898	0.479029824669	0.538529461801	0.512865466753	0.511197350805	0.69063388771	0.617609154354	0.495439123401	0.58104455376	0.592198671125	0.457963131326	0.535405927939	0.480171243737	0.545917254274	0.513485615043	0.591913302033
CS.080	0.616123529981	0.60837384776	0.608558425232	0.629677210791	0.57814679057	0.615056433144	0.561099281106	0.558794373231	0.599621348378	0.554890016642	0.600580860482	0.603747678442	0.590912125749	0.492381881941	0.596763902134	0.603494490928	0.574690379557	0.566411199097	0.597084191168	0.655596557225	0.545967777079	0.578785195998	0.582544603767	0.544139602556	0.568524878588	0.576969148217	0.584695410617	0.598002303222	0.545400123237	0.538647039602	0.564286565927	0.652316304351	0.616542134244	0.5245003337	0.542665935584	0.586765633552	0.597430355328	0.607189833184	0.666415230256	0.61091863452	0.549015359309	0.585989583956	0.612756478426	0.59674567588	0.650894127814	0.593618585237	0.571530635889	0.591937423024	0.585464095484	0.636901356075	0.603835675232	0.641869395079	0.576183324903	0.611688200109	0.602991972145	0.648853025252	0.574131493621	0.616917906119	0.592931177155	0.593642361431	0.609944606261	0.730112564626	0.56435101936	0.596609980686	0.590678635683	0.592976423816	0.579617665471	0.602997658486	0.595355345014	0.590697296821	0.610718523777	0.596164175649	0.58128423231	0.571151240746	0.589854197395	0.636860401503	0.645508835209	0.629647074706	0.651191347255	0.621436600799	0.583258800992	0.62711321798	0.646651264849	0.591183129382	0.619589487269	0.593832596547	0.603730834215	0.614618648805	0.630757090983	0.610472169997	0.593143497398	0.582155597895	0.600541958842	0.576736044394	0.563685159592	0.618440522068	0.654038109968	0.535251787084	0.575009580827	0.548038720526	0.532529811872	0.588929874905	0.629101971877	0.624671800878	0.581491698803	0.629171312451	0.562117050373	0.596779908066	0.653070431962	0.628640219274	0.575545529841	0.609443014921	0.598125835898	0.584649359732	0.587194185011	0.556121153312	0.55153922263	0.57534923811	0.579186295673	0.564815089313	0.545572698035	0.565171001872	0.590141121621	0.58849417704	0.543563757889	0.604405404277	0.575544052353	0.585476516182	0.558083457904	0	0.540775230647	0.640392588269	0.576579593107	0.67905429885	0.614295602872	0.597690966429	0.586020947658	0.586297464869	0.661719270709	0.563123518603	0.560590619421	0.623273344208	0.583395887566	0.583282371439	0.617465446267	0.574004480164	0.610286289173	0.59042348563	0.589126862321	0.622844668601	0.584113882366	0.592881468816	0.584359926795	0.60103514135	0.600410224421	0.586035251659	0.604796648791	0.684138960946	0.613064578925	0.63189817617	0.594960763999	0.634764907948	0.595856949336	0.620759801936	0.59609838873	0.638984340022	0.585483640396	0.638637147587
CS.320	0.659010531098	0.632482658515	0.563914795289	0.592354293788	0.548735521453	0.572255268087	0.615818567992	0.62902862194	0.593664903197	0.587708777339	0.611532617781	0.637424931219	0.617663205555	0.579903070213	0.585883783485	0.604469100525	0.591618317895	0.534502797959	0.517344975399	0.662701869264	0.594393882846	0.643982702358	0.564525147458	0.601245623191	0.651729516213	0.511996244215	0.58113512436	0.500400695577	0.479861091173	0.596288782618	0.493218106219	0.573926626493	0.544851230864	0.531461808393	0.508432781901	0.541575620912	0.573008167699	0.550675970199	0.649397738489	0.620949225525	0.555067241711	0.504555068911	0.521097714822	0.483239488178	0.609845481331	0.537235813435	0.501095913675	0.487700566294	0.522832273026	0.609301683158	0.567697885001	0.612377859161	0.464852144859	0.460873556658	0.546146331298	0.599975734482	0.538402250294	0.533688770799	0.552655784028	0.560885254562	0.581682119684	0.731050152264	0.565179959026	0.558285320072	0.607183040102	0.563090799005	0.555308087299	0.525403754011	0.557712201163	0.563540494586	0.551377742123	0.576861660842	0.585033270266	0.570264090083	0.596922686708	0.59518720205	0.600362263645	0.604509824376	0.628176891577	0.588160608528	0.563874881684	0.591907883995	0.630177286227	0.599799543972	0.584369610641	0.578274156999	0.64261649091	0.606223310083	0.615109588125	0.575120776732	0.60950926223	0.605145807133	0.620123160042	0.614230482055	0.56934905294	0.649901340358	0.667197629408	0.579613564799	0.600824967435	0.573204817455	0.58996916083	0.57294129678	0.636988691635	0.68337040237	0.562033166425	0.704047818528	0.488333410212	0.548550797371	0.672958835191	0.573071914272	0.594141736444	0.561377756632	0.58532014135	0.556470284085	0.562619980436	0.599550047194	0.533503793554	0.631316296313	0.478838461077	0.595595200161	0.602491796819	0.585680444888	0.499260940639	0.486663876065	0.584379028798	0.501388522373	0.503225636492	0.606627621684	0.541916202916	0.540775230647	0	0.615203116936	0.506718562878	0.59254941576	0.604248795457	0.548219669387	0.517170356655	0.513405224731	0.632619696271	0.50011365135	0.507568186627	0.618702889499	0.525808887712	0.496747069938	0.579544641808	0.599351823358	0.592786992591	0.576792618668	0.556113671034	0.579807600953	0.578294330962	0.566405807187	0.556358700222	0.592053121006	0.581786014846	0.593790680185	0.619760583323	0.638212712406	0.555113159442	0.602703290077	0.609200739752	0.618890730107	0.57892932127	0.585287007405	0.569289840202	0.620444466812	0.574621812453	0.607417256936
CS.202	0.710815808917	0.623806567275	0.612385010568	0.653449550088	0.627689992089	0.640354557462	0.624776101339	0.66903960477	0.641124647702	0.635216317998	0.665845233644	0.653531494452	0.668428382524	0.634305858426	0.586220867218	0.610988343497	0.593361373375	0.640181884704	0.679928520316	0.597519007782	0.651173229794	0.648896609047	0.615100905568	0.594075318185	0.637067463221	0.626435805891	0.635666433149	0.653196010556	0.575156876892	0.645264924051	0.583140845341	0.664727299884	0.624748835641	0.63522076944	0.633114668279	0.627341296056	0.622554810142	0.641061772404	0.692734048434	0.631785460831	0.634657668838	0.619736600328	0.64833750998	0.629955988092	0.623571219617	0.663210199527	0.659433818936	0.654861232569	0.621927844789	0.649862394692	0.624025318666	0.679843656613	0.620971826045	0.651125265264	0.668942745088	0.657895008819	0.640462471979	0.645292066606	0.653770926421	0.670183948213	0.610966398403	0.634844717133	0.606875702701	0.637681526899	0.601450637283	0.619984761766	0.623105550175	0.614248823657	0.594820969498	0.620058636691	0.617212068566	0.647144473117	0.621256012314	0.644349593303	0.631911358302	0.660813275449	0.678939319024	0.664993863289	0.680028447466	0.652971435726	0.638035023386	0.653745471805	0.689185171227	0.658400948424	0.651755844297	0.622248129732	0.667558962034	0.669840674267	0.68620192549	0.67288775481	0.669034264967	0.649801395114	0.653583880084	0.623139688864	0.67082730667	0.654345521844	0.607275147608	0.614741690605	0.66036473048	0.631328876172	0.666144819336	0.625122499159	0.664533079763	0.644043671526	0.626499482472	0.702330361182	0.586440583099	0.661220125486	0.665545709936	0.587733863938	0.645346212233	0.605753060208	0.637917556477	0.614016281763	0.638738038566	0.637485512237	0.618170295077	0.659168071015	0.623128618574	0.618363895382	0.625188840036	0.603585918129	0.652487517443	0.626678117165	0.640371804314	0.666075350278	0.664454940151	0.574391326302	0.627793965927	0.640392588269	0.615203116936	0	0.650457881367	0.701104849528	0.655147738254	0.624302400393	0.673956966439	0.660461313243	0.66735343159	0.64678999473	0.599505526406	0.649588998445	0.623158299789	0.65743836401	0.582117940325	0.664071458947	0.659536593686	0.605458687052	0.597558000864	0.618535715857	0.614417968082	0.655531301091	0.630049021767	0.658508923644	0.590585248737	0.600183440912	0.663603759036	0.661980649481	0.644858598246	0.662787433113	0.605442783729	0.644175008266	0.644521473202	0.655974350681	0.61728111175	0.690541976496	0.596499079382	0.632141664166
CS.343	0.700565052191	0.669168626075	0.635200399663	0.648408754158	0.606835428081	0.575460256519	0.637243254236	0.695215348871	0.66094230957	0.616485712307	0.676628072077	0.704346484241	0.689944169826	0.642603261872	0.633264972553	0.590617950666	0.600375709506	0.465655877372	0.573698498456	0.64997724924	0.653600037459	0.699181853071	0.641256849996	0.646693669821	0.678463462726	0.552384628476	0.627664011969	0.573060353275	0.565474016862	0.619625464301	0.570490603616	0.517393129484	0.524332726757	0.590549458364	0.58966707686	0.619218365474	0.61437403687	0.545321760268	0.555298489428	0.611660340002	0.626202825007	0.502693152609	0.495633828635	0.507250710087	0.589905751887	0.575457274977	0.564063633054	0.532358061111	0.544239494025	0.567309055271	0.635985084335	0.65229982255	0.552343889806	0.520422889526	0.559550571557	0.604620966066	0.589592740711	0.526856002195	0.622788692082	0.590307889386	0.644911836663	0.734217737635	0.61977480967	0.629992527415	0.631293574	0.617351655809	0.616354526624	0.615225630166	0.585437589414	0.634008110651	0.579694546904	0.639476551635	0.580977439513	0.62072631615	0.650326390251	0.664934637681	0.693246879537	0.671842114249	0.684045083712	0.662678993833	0.621141902825	0.660789143676	0.710181804404	0.674706450761	0.644643064022	0.630189014662	0.665365420137	0.684465610126	0.677029474776	0.622572072667	0.626004423801	0.631265087916	0.680811775233	0.641930285381	0.597037723491	0.689439901088	0.629737228977	0.616720855959	0.673486019036	0.564338089379	0.665510672213	0.62714828147	0.664585080447	0.697829603893	0.629083079882	0.684450226764	0.526653901084	0.578178172626	0.630305407414	0.597292454071	0.584771577546	0.534188180025	0.646955392894	0.599100559105	0.631650861907	0.615437087728	0.576327869047	0.688888363118	0.524129328823	0.608555220543	0.610102461515	0.62978175214	0.498451358848	0.521738461644	0.593285180319	0.497338103126	0.575755004834	0.589956642984	0.602216357905	0.576579593107	0.506718562878	0.650457881367	0	0.556203206227	0.601521241037	0.567538885048	0.55646808384	0.547649847926	0.646886460816	0.521902951045	0.518167876262	0.616145345727	0.588608433354	0.527908060292	0.594538794801	0.659219864725	0.669505122906	0.613831940349	0.563085840918	0.652753587519	0.632966779915	0.623535822054	0.636213368056	0.66778725955	0.598404072428	0.627296950601	0.661540200691	0.653730743525	0.540666062452	0.677515758584	0.646769578828	0.65941753648	0.627575659141	0.640654924991	0.600647041132	0.696063665426	0.632820983971	0.651683843736
