CS.001	L.005.M1	CS.281	CS.259	CS.038	L.007.M1	CS.295	L.036.M1	CS.017	CS.028	CS.091	CS.263	CS.277	L.022.M1	L.035.M1	CS.065	CS.230	CS.341	CS.117	CS.248	CS.050	CS.161	CS.171	CS.062	CS.287	CS.122	CS.072	CS.269	CS.367	CS.366	CS.125	CS.374	CS.128	CS.302	CS.203	CS.292	CS.376	CS.213	CS.126	CS.205	CS.282	CS.224	CS.236	CS.380	CS.232	CS.214	CS.147	CS.348	CS.182	CS.129	CS.359	CS.268	CS.349	CS.389	CS.385	CS.369	CS.177	CS.386	CS.166	CS.181	T.CS.042	T.CS.014	T.CS.069	T.CS.046	T.CS.072	TFS.023	T.CS.020	T.CS.076	T.CS.085	T.CS.067	T.CS.057	T.CS.059	T.CS.082	T.CS.056	T.CS.035	T.CS.131	T.CS.128	T.CS.102	T.CS.092	T.CS.159	T.CS.160	T.CS.161	T.CS.156	T.CS.106	T.CS.110	T.CS.130	T.CS.098	T.CS.167	T.CS.097	T.CS.180	CS.015	CS.238	CS.103	CS.082	CS.241	CS.110	CS.237	L.034.M1	CS.246	L.024.M1	CS.087	CS.085	CS.242	CS.356	CS.006	CS.364	CS.207	CS.346	CS.150	CS.191	CS.311	CS.188	CS.165	CS.189	CS.164	CS.336	CS.304	CS.387	CS.113	CS.187	CS.320	CS.223	CS.318	CS.080	CS.158	CS.361	CS.163	CS.152	CS.285	CS.194	CS.339	CS.112	CS.322	CS.227	CS.331	CS.270	CS.262	CS.255	CS.390	CS.253	CS.370	CS.326	CS.145	CS.393	TFS.022	T.CS.055	T.CS.066	T.CS.026	T.CS.008	T.CS.064	TFS.020	T.CS.031	TFS.025	T.CS.036	TFS.021	T.CS.061	T.CS.043	T.CS.045	T.CS.049	T.CS.152	T.CS.142	T.CS.166	T.CS.157	T.CS.109	T.CS.158	T.CS.151	T.CS.141	T.CS.095
CS.152	0.527316994945	0.557735864632	0.474493278743	0.529432725493	0.636923642873	0.539361331	0.51645236334	0.537278333144	0.58874103118	0.549274459137	0.62545218816	0.510320842134	0.508118608873	0.567031284858	0.548589250197	0.54125923322	0.663170647696	0.625936031406	0.589302217308	0.530244141486	0.675931669217	0.617695580744	0.596919391899	0.517262712279	0.561994611866	0.570558892535	0.464193174245	0.741267722784	0.723103576914	0.666422579678	0.573301710483	0.611281329928	0.474914961047	0.696092250407	0.483648868721	0.558114992486	0.596128255034	0.650437532097	0.429396577442	0.646552285945	0.621731221584	0.737415432909	0.674006925198	0.463253023987	0.514871867178	0.567073675115	0.614802883291	0.527450617936	0.488537428718	0.571110846081	0.696148241857	0.609392887643	0.528606388654	0.59331330392	0.522628136148	0.687351435448	0.634789381051	0.692575636311	0.608909515251	0.555232946103	0.459987900406	0.518897745896	0.492870509683	0.551467966981	0.480583082689	0.547035192704	0.560196962912	0.516985800849	0.488966869717	0.497539346522	0.665979324483	0.618353802777	0.502053896256	0.632192530866	0.505972091431	0.48791816341	0.528917085959	0.551614999923	0.540677724046	0.5723908431	0.511158184284	0.56260194675	0.508806888432	0.517972698894	0.549484151662	0.4783909339	0.556059454278	0.525232718399	0.543944493093	0.568772060987	0.635206717879	0.565269002672	0.558457914491	0.540667634147	0.541681025436	0.614911061733	0.612713311696	0.566846712315	0.502148664285	0.582155156891	0.612629904904	0.54397804333	0.472305691728	0.663236950015	0.522335551275	0.666455256041	0.638510355286	0.72723694619	0.548969803183	0.490733488421	0.584291971811	0.597270517518	0.649720558712	0.620791934682	0.723750169327	0.498759588566	0.638379867711	0.511915722326	0.569653847564	0.55633986435	0.541916202916	0.576423779094	0.580267322477	0.558083457904	0.619763534267	0.60397105524	0.620705882353	0	0.684521236236	0.713830111131	0.616642645779	0.62175729664	0.617008305128	0.757408776763	0.490542178741	0.575927984523	0.621783561445	0.537058669056	0.576726406523	0.720171666537	0.550039433647	0.574598026794	0.452569062419	0.602235976068	0.476779484731	0.527072463065	0.511197350805	0.69063388771	0.556414743742	0.498790413898	0.479029824669	0.512865466753	0.518814309715	0.549933964847	0.560366229605	0.538529461801	0.535318142218	0.557776805546	0.617609154354	0.513485615043	0.591913302033	0.480171243737	0.58104455376	0.495439123401	0.457963131326	0.535405927939	0.592198671125	0.545917254274
CS.285	0.719799406415	0.761482585962	0.69941391238	0.72758461425	0.684674597611	0.757073694419	0.66117918082	0.726202993109	0.720722839622	0.700224025347	0.614585299153	0.697282324646	0.661388677395	0.752058767053	0.644942734092	0.586991012135	0.531052488121	0.605834569074	0.677178863577	0.588669224634	0.644637050316	0.550135459522	0.689124055214	0.674121454994	0.626266367037	0.713961761777	0.722089709555	0.589846226222	0.551007510156	0.534527740216	0.567358022807	0.576604315411	0.647432890988	0.57782264925	0.70407065831	0.575489890561	0.55620877554	0.58285275868	0.680258606378	0.570753021918	0.579959932729	0.60979418928	0.648818366769	0.71920597428	0.659671890571	0.596038986375	0.573622239636	0.653409858063	0.628924832419	0.665263371145	0.602973903939	0.621345441959	0.633965909301	0.577167797969	0.610003346956	0.569175576774	0.630123681768	0.61223965331	0.624458197751	0.608306596432	0.743445897722	0.676387491982	0.689900880133	0.613428708153	0.702629707774	0.707979421408	0.765904660048	0.665895459257	0.709293169675	0.700404575191	0.619483498386	0.7121003436	0.709831972538	0.69034554373	0.687022677203	0.739107490106	0.698180732065	0.761833828924	0.755490653963	0.770256374397	0.758452891528	0.711279724159	0.722572907991	0.774882997441	0.719297885076	0.736862033937	0.753594747271	0.741529220124	0.76693719136	0.726755086932	0.734543081324	0.689233845557	0.671865808907	0.697428455239	0.731939252438	0.638352283291	0.559195032655	0.681012037141	0.702975943917	0.741876541604	0.666019410064	0.692048594559	0.720359118592	0.63408265359	0.675232549431	0.537398863149	0.590960155927	0.569492400503	0.634238475866	0.731790324752	0.6536980664	0.620244779899	0.605415452243	0.629253893324	0.647151311377	0.647951570884	0.633903275893	0.591307853867	0.690884122225	0.589386475267	0.604248795457	0.590880045389	0.54838012595	0.614295602872	0.595139553139	0.583633891152	0.57024652525	0.684521236236	0	0.612019684917	0.640636153659	0.594379834984	0.583709864568	0.585387893015	0.650006823693	0.612694577876	0.62695312311	0.631837225339	0.603078884467	0.619259039213	0.622417481433	0.607316470173	0.661549865491	0.642708333405	0.745970959433	0.706921413656	0.746229797118	0.648704313889	0.669575625351	0.709442192681	0.741005758748	0.715331278744	0.657264503277	0.715332909452	0.704361107315	0.675355927937	0.718778958828	0.703565293126	0.630779709332	0.703777199073	0.736395158216	0.717751489182	0.732012339322	0.759706130051	0.738245621508	0.753181978799	0.737136974776	0.768067082306
CS.194	0.783076124428	0.750748882668	0.714351663301	0.731845487908	0.7254713469	0.755519639716	0.689281130061	0.74044821777	0.740201270532	0.732819036974	0.664982165957	0.721097837624	0.678860535518	0.787955389927	0.618953183649	0.685296361199	0.651970641515	0.524827085176	0.716812202071	0.671517875828	0.698337197879	0.623561965979	0.753887177966	0.7306264774	0.615083941546	0.759201872277	0.728942544175	0.678041686071	0.582217316438	0.540398964661	0.5570387202	0.605476935323	0.67424967731	0.608149620478	0.70976567526	0.645699243688	0.601312390504	0.547701740918	0.671321621697	0.507861384942	0.567595599204	0.576944841641	0.734205337118	0.726303939213	0.724333449168	0.64421104819	0.552774161102	0.68953781447	0.656484715534	0.654044773223	0.61729896801	0.680329761679	0.642244432016	0.614428005382	0.640803345225	0.619661288706	0.586834669443	0.586770067515	0.622756593941	0.617682854665	0.757345182221	0.740505548605	0.66191433637	0.628540204252	0.736301162664	0.683174610147	0.779826380236	0.687678988194	0.710757894735	0.696717179466	0.607524578143	0.72814462685	0.733155639085	0.724151641664	0.715770678138	0.73091204741	0.72359866838	0.761953774939	0.779019412584	0.793172241963	0.761492483456	0.731382598746	0.741587119859	0.7827064725	0.759450675237	0.722802099565	0.758012073184	0.754406539984	0.778615982268	0.768551787773	0.781585822764	0.706434294586	0.735864072038	0.757139879461	0.766123621092	0.616147706215	0.643350312405	0.690952863652	0.705773632589	0.750687496911	0.73070163949	0.744270246016	0.725459241991	0.659842786682	0.717102830365	0.619708288764	0.63182424946	0.637706404339	0.638914542458	0.738685336084	0.710233659666	0.639106254405	0.637820351954	0.627645815375	0.702730454998	0.659614481415	0.709806678836	0.622557177096	0.728516997436	0.615823802093	0.59254941576	0.576798177436	0.553012384895	0.67905429885	0.639717867733	0.631127863618	0.6742532832	0.713830111131	0.612019684917	0	0.635948056905	0.631716243646	0.509208175665	0.583473003168	0.647790493588	0.574478584912	0.595115008702	0.620113945543	0.627261568442	0.591673272793	0.606785937606	0.594808437015	0.676553186569	0.674254415783	0.756043707711	0.70537379758	0.762896218668	0.586611329282	0.660401649865	0.720997711514	0.755034167896	0.710888103487	0.662995191612	0.758341242283	0.693900724822	0.685472855757	0.714920661061	0.717990278314	0.583169377232	0.725806056678	0.72646567278	0.723852458663	0.740682570958	0.771462837454	0.734104692567	0.724835640685	0.730110033616	0.770902106029
CS.339	0.701624469625	0.654273895355	0.611268823274	0.612832949511	0.602455719329	0.654790186716	0.588420322166	0.647041186964	0.673391630047	0.672294866077	0.634933759015	0.655591471478	0.605002908909	0.695683468109	0.576776116053	0.603103481362	0.583122993294	0.612661218631	0.639055492752	0.615323234593	0.647436547792	0.594537433481	0.66520578753	0.600214335854	0.631872906312	0.639875965648	0.632135167627	0.624515500655	0.641154435238	0.617558882482	0.579454384232	0.616797209377	0.595484269387	0.596329134478	0.590743343481	0.636451429731	0.573214717324	0.580989627766	0.584557029029	0.611747500548	0.593900450856	0.68136143269	0.681561047746	0.596395517932	0.641959304141	0.568145312025	0.574235411692	0.658994901184	0.623248874457	0.633804182661	0.63352645553	0.675760296512	0.624165048638	0.596993049552	0.628379792188	0.665536812033	0.613938891063	0.641546396582	0.645173338367	0.639570929532	0.633339091235	0.634162386508	0.633049710025	0.563941181212	0.642125800525	0.565629242583	0.68260813197	0.632764218721	0.594317844879	0.577566316923	0.630042683637	0.668103299132	0.619023641198	0.633506986498	0.616871675331	0.632107358925	0.677004781358	0.665885177013	0.67674841863	0.707260087316	0.685794645696	0.674125053168	0.616578678433	0.693777468218	0.671140347101	0.644829940649	0.666502260273	0.635807803541	0.65734970355	0.643671531873	0.669586906949	0.619901212841	0.651344907122	0.674147161026	0.669340640047	0.633456739453	0.633239860505	0.640749486119	0.594495462613	0.63910587815	0.598072601589	0.658266216946	0.606018403559	0.62507065114	0.58737300585	0.585370525908	0.622483711386	0.649170239219	0.618304358219	0.612220223104	0.615219112338	0.579199931255	0.622892131501	0.614886049322	0.69733702455	0.555606440813	0.659229675311	0.581277833191	0.5995335249	0.577886956719	0.606627621684	0.597086342622	0.581509906043	0.585476516182	0.630265458038	0.559613756014	0.604720418006	0.616642645779	0.640636153659	0.635948056905	0	0.622435198478	0.619968094912	0.679948803934	0.646921810223	0.606431228216	0.588757722225	0.614900910156	0.625938877094	0.652194522167	0.63147067388	0.591546140462	0.60794158881	0.642327668099	0.650346492687	0.64554760454	0.649925074879	0.641335207335	0.585270046827	0.60647041443	0.637325668662	0.619385285858	0.548844010759	0.662464477157	0.58999733683	0.589276819816	0.599972086845	0.59805162123	0.57856436652	0.604268388898	0.614922549995	0.623899003793	0.606206368168	0.665162797346	0.620994865027	0.625469742271	0.634958245425	0.678954661106
CS.112	0.631944433135	0.682020850575	0.603681459926	0.643361837387	0.602645670735	0.684262007527	0.617444944911	0.620539006941	0.60934894568	0.561316870275	0.622108829513	0.604096785498	0.583219840375	0.668725127664	0.617415138351	0.586594464779	0.584339376173	0.582810095979	0.544995776403	0.569423969779	0.552583235955	0.497349767336	0.572489824207	0.582762710272	0.565283804061	0.57376034738	0.6233693634	0.66772277381	0.609269337374	0.62775193361	0.589463221021	0.575283462832	0.5966408501	0.62868295802	0.639985081015	0.515246683125	0.56858087459	0.554260882744	0.613218184447	0.630305417872	0.587402726693	0.682527847485	0.593547016318	0.642188461049	0.562722125921	0.604902121065	0.583211319913	0.610648919013	0.598013943022	0.590667891314	0.656728265714	0.589624910505	0.613795991525	0.583490582497	0.602130647501	0.579149439339	0.630620411545	0.634627468564	0.604450805568	0.584056059237	0.662905051881	0.607086504514	0.628904712143	0.58273799293	0.648452087343	0.664216903063	0.682061799778	0.638083602826	0.631445882799	0.632107490703	0.631396456216	0.597664503864	0.638211484492	0.612338700212	0.629946054788	0.665148215178	0.632941546225	0.686960705825	0.677173701635	0.678773250949	0.682185806963	0.605974287839	0.631428255696	0.704270290273	0.641807802536	0.646849646614	0.661090929605	0.656212681664	0.687402787304	0.608569328503	0.639312233116	0.611461341	0.550445169897	0.580842581139	0.652589699919	0.532749613173	0.521679589725	0.589079259089	0.621176728083	0.675180269155	0.600797061852	0.558779751915	0.621289319272	0.643632807728	0.57606559044	0.606158857122	0.607864683138	0.621731162827	0.545607797493	0.646057475922	0.569732093109	0.641474590604	0.590758326786	0.591144162294	0.581867781581	0.592366973403	0.613501992725	0.582480385785	0.583469429108	0.568114944262	0.576441973726	0.577132925691	0.557786818604	0.533698194404	0.483595846201	0.585387118862	0.51199368733	0.62175729664	0.594379834984	0.631716243646	0.622435198478	0	0.586176069406	0.645691283399	0.579509044864	0.555134733644	0.586887075976	0.582320649056	0.613470154889	0.62407966209	0.587142391692	0.586351962662	0.61240436264	0.582852677132	0.677771922527	0.628315533621	0.672440608983	0.624915929767	0.625343707649	0.634673138274	0.664324535484	0.61302271515	0.62939407185	0.613880592371	0.643305965582	0.638732885665	0.653333821763	0.630634036196	0.615296705327	0.627652503842	0.678036317809	0.64590169481	0.633476241127	0.677684382269	0.654006289296	0.666215265068	0.657824611475	0.678099739856
CS.322	0.702464619582	0.697775806925	0.641285106824	0.679401396401	0.684369578176	0.698207187851	0.617607311378	0.670737910024	0.699390248794	0.684129902519	0.61093121022	0.651141348564	0.621877898368	0.723771651951	0.579764027763	0.58671061911	0.587025219906	0.492679109464	0.669912049655	0.570323958111	0.668751927217	0.56178177805	0.696675154378	0.664662538512	0.518715552752	0.713069641686	0.66230324844	0.643095732971	0.595198937527	0.54975828655	0.514226924329	0.543494405572	0.550594415454	0.626042393746	0.633008636918	0.56419129984	0.505884470171	0.514616395468	0.60335952873	0.534328929119	0.504767368351	0.606035645886	0.668661411259	0.648819477104	0.632526443548	0.573007425234	0.496228949835	0.604174480422	0.545694755159	0.582125726185	0.609358332331	0.580350588417	0.542859707029	0.539952603272	0.53588714877	0.552631301905	0.511472121713	0.606374745721	0.537927203324	0.52793599338	0.68138431822	0.657743859037	0.595023209673	0.565387816943	0.653893081079	0.617193310292	0.731095993633	0.614083875593	0.645165783621	0.639563958003	0.591021684577	0.692414515686	0.684861601303	0.674170748668	0.652048908989	0.665747215875	0.655275155128	0.710615072006	0.711910842195	0.725880256758	0.699857100408	0.673104002971	0.671542752132	0.727502337262	0.695027908947	0.669100335019	0.704337777357	0.695505296962	0.722034609334	0.71344556025	0.726101359579	0.665241448968	0.672884931835	0.680747097874	0.719887109394	0.566002183684	0.582805150788	0.631608353645	0.653618803032	0.706176321161	0.675674540146	0.671441283409	0.669768428621	0.651135219058	0.662373185205	0.577326503733	0.592734065616	0.643084816355	0.572355708067	0.677232558234	0.650862135311	0.600762396891	0.624417839682	0.607810961619	0.695158036844	0.57106588269	0.670564795565	0.542055199312	0.675974962177	0.508522763022	0.501388522373	0.523606400769	0.462201104679	0.604405404277	0.620675960369	0.57982121521	0.622273850099	0.617008305128	0.583709864568	0.509208175665	0.619968094912	0.586176069406	0	0.611228373817	0.557613418944	0.497355021019	0.548990385926	0.50792766541	0.550157713108	0.603788906862	0.504125084644	0.543620907814	0.570393783839	0.611257732434	0.687665404851	0.667456914839	0.699440015429	0.625990729848	0.605889892652	0.65980729703	0.688299030707	0.649056229725	0.599897893052	0.69758922684	0.63651389832	0.610763123723	0.65565489896	0.674875276261	0.538605479312	0.672142166621	0.670041077951	0.660130289245	0.693103476387	0.706895361496	0.66835163312	0.668526833803	0.692192918226	0.713853537999
CS.227	0.796606999685	0.792147233638	0.751581478513	0.776455105728	0.736159831281	0.796834452538	0.732306223533	0.779841184931	0.766260678054	0.769361696256	0.636678209721	0.763965225573	0.717717108048	0.809876289334	0.694307105031	0.682170014212	0.625711324143	0.647454126255	0.739295621916	0.66994715292	0.699693252821	0.618638131421	0.736533037698	0.748793402535	0.692474651605	0.772071273534	0.768142962766	0.654834791889	0.558788566525	0.585476074205	0.656287035296	0.630768362427	0.715143575141	0.621165757808	0.751595793352	0.67178138156	0.63039015962	0.631227559769	0.731034888173	0.596728787082	0.64548075673	0.576155658621	0.719061696391	0.76276167436	0.746091958688	0.649315341126	0.636738056466	0.722920994617	0.711973887659	0.722363045174	0.628222264953	0.699495562951	0.700489664087	0.648776219054	0.686264256152	0.652897077732	0.636332244751	0.641041402303	0.690465822532	0.68003224931	0.805793691644	0.749520263521	0.739238971129	0.678182127373	0.777065828824	0.73169591773	0.804327463687	0.72737621396	0.759803819752	0.752374958357	0.66671828786	0.767074277533	0.765041593999	0.744053871335	0.763707672374	0.785933328893	0.773744214115	0.792381553621	0.803206311403	0.825391020049	0.816461945945	0.781168029048	0.764849362271	0.824105249673	0.8004399366	0.776596620824	0.802432528717	0.783361745044	0.819438737235	0.776828275189	0.782491130933	0.730274099012	0.737412005284	0.760475807596	0.786673772823	0.66218998044	0.587151325165	0.730475689608	0.760871300042	0.771797819671	0.721605913468	0.759281107842	0.77629626737	0.674907115924	0.732727968465	0.614054803976	0.620937178819	0.608426333896	0.695548780852	0.775632796519	0.727835109154	0.657999288218	0.623646903991	0.672842572944	0.69394409892	0.696414111453	0.702680031926	0.666663632184	0.730177261644	0.664975731833	0.672247626894	0.640930500572	0.6201628503	0.681402302496	0.665414960395	0.653825579573	0.644692418588	0.757408776763	0.585387893015	0.583473003168	0.679948803934	0.645691283399	0.611228373817	0	0.711416238073	0.653098869226	0.673936170994	0.666867376078	0.669856623216	0.630788547695	0.690864876142	0.657113271439	0.734188170356	0.727917241375	0.79347183352	0.75791113463	0.782522211588	0.661246019705	0.719257921355	0.759001573386	0.795947911076	0.758617338963	0.706371161282	0.761555087182	0.740032012215	0.738343200273	0.761892146696	0.747506257854	0.663534833068	0.766897173382	0.772149295898	0.762133388491	0.765941795979	0.805744471363	0.772291660174	0.783309933365	0.772447633377	0.817477682009
CS.331	0.512947997101	0.610825495844	0.515835324162	0.582954242005	0.675882631422	0.607843863865	0.567485254002	0.585396745433	0.617215002737	0.539065795289	0.59333009622	0.509056100179	0.515873872841	0.572679639356	0.577557331142	0.571023593981	0.647677371134	0.585838889504	0.611323386707	0.517310741258	0.636759656209	0.591315364268	0.610682808876	0.566820078822	0.503585309936	0.597252196489	0.556553804257	0.723130375955	0.669128074707	0.627973153323	0.551245534235	0.565130131674	0.493776909133	0.666272941963	0.560149151991	0.494860640821	0.56878009585	0.570259689367	0.499813478737	0.600003882605	0.561097830486	0.710292089637	0.637622231109	0.547168111547	0.530866423754	0.568047658786	0.564199515591	0.505682543755	0.490512011009	0.543815870711	0.656434465938	0.58025738361	0.503967011196	0.544319856219	0.470134441557	0.628329942315	0.59144043228	0.647989338826	0.548239717003	0.52020280033	0.548751540079	0.559546446878	0.555264992568	0.568060613412	0.551009185734	0.602474691053	0.609186415358	0.522026889688	0.583791788158	0.590529871995	0.667600621888	0.60198021756	0.598919044928	0.666451125132	0.552130298153	0.544282676812	0.513261612603	0.605061453855	0.568981701932	0.568413545063	0.547351771785	0.539102037141	0.562440295458	0.586974125849	0.564814042748	0.510356253435	0.572967220302	0.588675289507	0.591865349129	0.540886777004	0.654763253284	0.607173571849	0.549854802114	0.557991798776	0.575611667532	0.597492118342	0.588168919441	0.568440496255	0.514025652924	0.656950711098	0.658344990499	0.562299513055	0.53832574349	0.691159628596	0.588027690073	0.63793061521	0.605797704335	0.71669111097	0.514025065905	0.575854855898	0.630877348244	0.625154616152	0.680878065824	0.579722016162	0.70639364836	0.544270369586	0.662815057176	0.551169344712	0.628604218415	0.492836216173	0.503225636492	0.542895356488	0.50860893808	0.575544052353	0.593795561787	0.615671734181	0.608743059996	0.490542178741	0.650006823693	0.647790493588	0.646921810223	0.579509044864	0.557613418944	0.711416238073	0	0.538010823742	0.585446970152	0.471943780578	0.550862032512	0.664549521933	0.521688093913	0.522783528493	0.517222746152	0.619227727133	0.55627661458	0.588694563292	0.581837428339	0.670660587566	0.615342888606	0.562851105422	0.559063522306	0.582504045464	0.60485006612	0.571531054954	0.627644133267	0.59498691175	0.608063848131	0.619222129315	0.595455184067	0.564934159658	0.661627656592	0.550610845696	0.625672412177	0.558399814014	0.537749946774	0.609388729578	0.651754168427	0.591020640889
CS.270	0.666546232366	0.686525249642	0.597302265668	0.645513768193	0.683841832175	0.678532079543	0.61485757434	0.638757171951	0.676835048396	0.627301047232	0.579021189982	0.622249048993	0.587222210212	0.687938807284	0.57453061663	0.578017052367	0.620380168804	0.537374896831	0.668411142539	0.53714798629	0.648617337565	0.586449599411	0.672894082599	0.62938529363	0.501055298089	0.664115085517	0.63433119737	0.686076737792	0.60102771885	0.588593667944	0.511365003599	0.567088970053	0.547295261466	0.617984222298	0.635867422229	0.522327798823	0.515464649221	0.54767136691	0.560792903505	0.573930889421	0.536506763429	0.649328334164	0.662389345033	0.619631955826	0.584449945761	0.513103294413	0.513433041631	0.549440726036	0.501994129154	0.572067232604	0.613555999765	0.531902404614	0.49744317128	0.526114038089	0.50530254807	0.516691492543	0.55011875957	0.593806806199	0.503320525275	0.505277095534	0.648753681285	0.621937791833	0.589815495462	0.570353906651	0.643768786497	0.631023640217	0.689656513431	0.598335592328	0.626675320905	0.63340800041	0.590797185429	0.661705476416	0.666369453628	0.663748217695	0.628269946298	0.646936317759	0.633151342435	0.679611320334	0.685729908991	0.683745122791	0.666718232873	0.640889569379	0.649474043889	0.688652324431	0.660792943851	0.633485299535	0.685909369206	0.643991806467	0.691423632962	0.679744122138	0.700064417087	0.654969873276	0.621316151941	0.646997153476	0.687674781183	0.57454396662	0.595088410159	0.622197107163	0.613192703207	0.678309560261	0.679573484639	0.651799279715	0.627281284092	0.643846156697	0.645345648825	0.605952808769	0.589880964242	0.689507276963	0.545406233761	0.649103754241	0.634656531471	0.608457278895	0.618953044906	0.584069957838	0.701512077555	0.554682667886	0.627791176559	0.535119030816	0.654485385338	0.509170095854	0.513405224731	0.510541809768	0.501878701101	0.586297464869	0.627587588694	0.578026224015	0.6156300796	0.575927984523	0.612694577876	0.574478584912	0.606431228216	0.555134733644	0.497355021019	0.653098869226	0.538010823742	0	0.523215796001	0.493647234418	0.508799371168	0.593378714191	0.493698903269	0.522160041021	0.550330459152	0.607039402009	0.646008593012	0.634411280554	0.662726486635	0.599227304896	0.639944136798	0.622023946593	0.643293957462	0.638809786035	0.607890844942	0.655299746234	0.652306398364	0.620277350851	0.663472552792	0.656212435962	0.573332695523	0.636227265831	0.670839443315	0.629260332373	0.646811533399	0.674272232285	0.637635086779	0.649084418486	0.665778898891	0.68836700017
CS.262	0.688906979566	0.691202929228	0.641971744798	0.631220257338	0.64291908768	0.664676253032	0.633194181817	0.633980215393	0.648155543064	0.638544212243	0.607573052032	0.631484985706	0.580975179464	0.702838630589	0.55582729737	0.603274351184	0.627942181228	0.532315883048	0.640542053805	0.58942354364	0.63783994874	0.587764327489	0.690132705657	0.62489207099	0.550281885774	0.68455850874	0.639270870426	0.649965237334	0.590332230301	0.60775626765	0.556041014662	0.577648468128	0.577270264598	0.594616940778	0.642061675658	0.584746589647	0.53222310164	0.557415791384	0.589224053919	0.604831565215	0.601867235635	0.653320271412	0.6799206684	0.604927633085	0.659888418954	0.588975877879	0.529489176708	0.595028562107	0.56107538419	0.577421908054	0.622523563623	0.628355202624	0.545079640115	0.559272475109	0.584326476583	0.619425265067	0.541882208481	0.580239494061	0.575393524827	0.574790836638	0.682831495097	0.662639976637	0.620035842612	0.568960452154	0.634287563585	0.616421660522	0.697787510006	0.600166826323	0.631341170487	0.630942140199	0.557608537735	0.641473501428	0.664813087427	0.637480128054	0.624308785523	0.648336549755	0.632923101602	0.68938350948	0.711618206069	0.699791504768	0.677844098588	0.642171345615	0.66631414378	0.699199167696	0.666459714064	0.640358682393	0.70198952635	0.660413464342	0.684857860653	0.690636672931	0.691130364381	0.634962048139	0.643324471082	0.681309660086	0.685063361321	0.609316595716	0.611776108669	0.605977529293	0.652900958932	0.672956044664	0.657020862247	0.649592292965	0.631223592371	0.640125757059	0.638897890515	0.615443942792	0.601663260205	0.654647246482	0.573167278545	0.656085150686	0.616383373422	0.625492896246	0.630982573117	0.597070812095	0.691415520121	0.583588465236	0.674282634729	0.536972173717	0.613566295406	0.552313947119	0.548219669387	0.573838657912	0.551869300722	0.597690966429	0.608478977153	0.602886657536	0.642899985722	0.621783561445	0.62695312311	0.595115008702	0.588757722225	0.586887075976	0.548990385926	0.673936170994	0.585446970152	0.523215796001	0	0.545677399602	0.586016348755	0.606320060003	0.518613504694	0.531909380129	0.584352100085	0.618891016165	0.675721305106	0.631067850687	0.671876155965	0.578642406849	0.588559134711	0.587820889201	0.66794957043	0.613061705	0.586191055603	0.65024813326	0.616000916851	0.616155660893	0.654499597209	0.634011779959	0.536246229496	0.641350564936	0.650834516842	0.654778809899	0.651565022191	0.689574207882	0.665410756331	0.64319152908	0.64425151287	0.695125308638
CS.255	0.585500288331	0.643211384456	0.573026510433	0.613743460007	0.671428931235	0.632083792289	0.593657354042	0.626234527641	0.641863662453	0.596202217834	0.579821166252	0.574525203523	0.551463980764	0.621926287958	0.538082953671	0.564824226695	0.633632103871	0.581543363054	0.642554142617	0.519546021547	0.64934824229	0.583454610503	0.633716436969	0.59415771082	0.510803111008	0.634776646783	0.583803649222	0.681025899207	0.618753150884	0.588781572618	0.530768442891	0.541737842007	0.534977764558	0.648381073294	0.594728005059	0.544850763623	0.508852315564	0.56826503468	0.515626644049	0.583800090098	0.537766360658	0.66270322833	0.679376773704	0.553093760689	0.574606756187	0.54527890318	0.509681908413	0.51067671212	0.495087556571	0.538772709999	0.616379609626	0.556684633892	0.489862803435	0.513306965749	0.510999399254	0.613282784398	0.536521705478	0.594047451552	0.558995745217	0.521636610817	0.597742447001	0.593197946788	0.560899713613	0.555025574152	0.565814881366	0.6011657272	0.635675917831	0.541924145201	0.597414622693	0.600499926139	0.656160931118	0.621059104635	0.625484269169	0.653297446872	0.584421677431	0.567544220687	0.570299361288	0.631964456711	0.64234849833	0.615903393684	0.587486621847	0.577897620571	0.59275223527	0.630832751418	0.609058870783	0.579555318393	0.627025017492	0.608311190985	0.639261232391	0.621739097409	0.670529489507	0.612229240674	0.578251093827	0.60718777006	0.648570563105	0.58377161154	0.586756254558	0.609254953855	0.55725220635	0.650496980445	0.654911212033	0.576831652599	0.571045935884	0.679652938795	0.594207707827	0.619280246117	0.573136294827	0.665506799387	0.52961973796	0.606584241099	0.630781913642	0.61394936539	0.649090972379	0.573887095198	0.715859613163	0.554124851576	0.664127773755	0.519597095227	0.631398236202	0.491228572228	0.50011365135	0.538494129034	0.506888640674	0.563123518603	0.587833596181	0.608038772445	0.614077230166	0.537058669056	0.631837225339	0.620113945543	0.614900910156	0.582320649056	0.50792766541	0.666867376078	0.471943780578	0.493647234418	0.545677399602	0	0.528664259645	0.628573617417	0.525760741523	0.502371767686	0.506747368308	0.612935551451	0.602190293916	0.602757329556	0.60705936769	0.635034816556	0.618391919682	0.585878117883	0.589082713745	0.594111712375	0.587848082405	0.589132581154	0.626459832076	0.603021319781	0.612332106612	0.628209488753	0.559432877067	0.592729489974	0.658736585777	0.584379863214	0.613239277981	0.612599738596	0.561784554192	0.621278297616	0.641782166011	0.641091737598
