CS.035	CS.219	CS.143	CS.092	CS.037	CS.105	CS.086	CS.098	L.004.M1	L.036.M1	CS.295	CS.296	CS.021	CS.002	CS.101	CS.067	CS.155	CS.341	CS.050	CS.063	CS.060	CS.230	CS.269	CS.072	CS.171	CS.290	CS.366	CS.388	CS.118	CS.073	CS.128	CS.136	CS.224	CS.125	CS.374	CS.205	CS.041	CS.376	CS.380	CS.302	CS.232	CS.203	CS.378	CS.213	CS.126	CS.166	CS.254	CS.181	CS.148	CS.177	CS.268	CS.178	CS.256	CS.372	CS.385	CS.389	CS.129	CS.395	CS.214	CS.369	T.CS.079	T.CS.076	T.CS.062	T.CS.003	T.CS.072	T.CS.058	T.CS.001	T.CS.040	T.CS.080	T.CS.020	T.CS.012	T.CS.014	T.CS.046	T.CS.038	T.CS.089	T.CS.097	T.CS.128	T.CS.121	T.CS.119	T.CS.161	T.CS.134	T.CS.147	T.CS.115	T.CS.092	T.CS.114	T.CS.100	T.CS.118	T.CS.139	T.CS.106	T.CS.153	CS.241	CS.110	CS.088	CS.237	CS.242	CS.085	CS.015	CS.087	CS.103	L.034.M1	CS.082	CS.238	L.024.M1	CS.246	CS.356	CS.212	CS.363	CS.044	CS.346	CS.191	CS.233	CS.207	CS.187	CS.234	CS.164	CS.188	CS.330	CS.165	CS.325	CS.364	CS.322	CS.339	CS.152	CS.112	CS.223	CS.163	CS.158	CS.321	CS.320	CS.080	CS.318	CS.319	CS.331	CS.227	CS.194	CS.390	CS.326	CS.393	CS.262	CS.370	CS.145	CS.270	CS.255	CS.253	T.CS.026	T.CS.045	T.CS.064	TFS.021	T.CS.036	T.CS.008	T.CS.055	T.CS.043	T.CS.031	TFS.022	T.CS.061	TFS.020	TFS.027	T.CS.066	TFS.025	T.CS.095	T.CS.166	T.CS.142	T.CS.152	T.CS.158	T.CS.157	T.CS.151	T.CS.109	T.CS.141
T.CS.026	0.71810566686	0.677608949745	0.689277455945	0.731156729295	0.668300788979	0.693399416437	0.746232928835	0.734120867344	0.716506267433	0.70615887665	0.681397849893	0.732690309398	0.601086405771	0.71669450696	0.74361117429	0.604338006848	0.670979024792	0.548790002205	0.675422552098	0.684337800289	0.64566353637	0.67383647171	0.682624272824	0.691113910403	0.708988696466	0.631313950607	0.616427612199	0.625564498213	0.702947680605	0.705546082176	0.693964761265	0.662219063443	0.66233268889	0.590018516385	0.646444186776	0.622977392142	0.632310207852	0.633141673591	0.665888448033	0.574252020008	0.703623644252	0.723699474518	0.660847537252	0.641531200306	0.650369835198	0.629481817861	0.619203683594	0.64024133935	0.620587535438	0.646310694586	0.665928323571	0.637234851958	0.635339948386	0.646246518832	0.651903914551	0.587406322585	0.653755442023	0.650240597961	0.653461635718	0.622428476551	0.558161580277	0.647691432278	0.683151180907	0.712680671888	0.687613037504	0.670158459315	0.558414167367	0.680719537757	0.601065270196	0.723666423671	0.626880893911	0.70708207391	0.599254235408	0.7265162191	0.66956021418	0.735713381437	0.70224934284	0.711868385218	0.737653565898	0.692765929966	0.706515656883	0.741325647192	0.721372384899	0.739295214489	0.727843750598	0.738537453423	0.615807152323	0.745813407659	0.750567898853	0.733717483943	0.745197878786	0.637975054111	0.721438363848	0.662390108357	0.690147858043	0.698128208069	0.750145897936	0.699645545066	0.702695887656	0.693613545428	0.72018583191	0.693347343244	0.716295071592	0.701425184859	0.622069171727	0.627386586112	0.621970077556	0.687138282986	0.654677718884	0.707445658279	0.715058496689	0.623947617373	0.630396818647	0.630786448424	0.665590307979	0.652827174325	0.612003211538	0.641667013482	0.6223342451	0.612140267281	0.625990729848	0.641335207335	0.69063388771	0.624915929767	0.63787165124	0.673706623173	0.665396761247	0.720454058434	0.638212712406	0.684138960946	0.629170618078	0.663899862822	0.670660587566	0.661246019705	0.586611329282	0.658736513171	0.60980387723	0.691145148926	0.578642406849	0.632873339971	0.671625677558	0.599227304896	0.635034816556	0.624106288952	0	0.66660955461	0.6844282208	0.664079157922	0.68921853085	0.65888888191	0.680714258043	0.681298290553	0.66462517938	0.730010947358	0.692449888728	0.714417066824	0.686681746205	0.719102484598	0.65752514748	0.742005272995	0.705973381087	0.688042799663	0.671209082082	0.714946379834	0.68374147238	0.71785971495	0.747843062393	0.688227831877
T.CS.045	0.571249995377	0.630449172428	0.613656019243	0.629217257793	0.667328289577	0.523688568715	0.610269273693	0.599633839588	0.53967537085	0.578257582603	0.603416155172	0.551957523352	0.602426088195	0.637087048222	0.594053208213	0.720626415161	0.557593205998	0.607830330758	0.653438091456	0.665480894338	0.621415063527	0.65021955803	0.712739363184	0.553564834972	0.578542730041	0.623351138644	0.689528573889	0.630013818816	0.594486729957	0.637730659829	0.611165067621	0.617517460764	0.723628770729	0.639382617196	0.658964308933	0.675327529858	0.627237881936	0.622699913812	0.527805159494	0.66393059478	0.597746946741	0.552975149766	0.675698106272	0.652363083948	0.528391171788	0.672566931398	0.660127659772	0.62920382979	0.677226540985	0.66002674299	0.686051902677	0.606741756962	0.665031946951	0.657464583074	0.660665430647	0.634594295042	0.609005267942	0.656161105064	0.633753515654	0.735312447895	0.630708483235	0.57277833751	0.50937224694	0.49305423622	0.552423339674	0.567002198271	0.691122487632	0.53710898768	0.575019487687	0.593967958963	0.629509205465	0.556538837718	0.601327944449	0.625227086747	0.518764940188	0.559455165379	0.624164234501	0.60204470783	0.650465151888	0.607513145271	0.509834607189	0.576829712124	0.579460261147	0.638740184697	0.612108978716	0.6092966465	0.5407555043	0.584852173209	0.598444218493	0.608988610225	0.568987827177	0.648194193786	0.634032302203	0.654821988214	0.556179809266	0.607916797217	0.622251331884	0.564476477151	0.612950877528	0.605748826492	0.592726757251	0.592182073087	0.590096950315	0.580143863211	0.639529480306	0.596678005316	0.632274812509	0.534610858458	0.717511072731	0.53054874704	0.636222810096	0.657919007152	0.618898733867	0.660826268098	0.706787067814	0.572687308184	0.639667653546	0.603412784471	0.731422196304	0.689834684928	0.674875276261	0.59805162123	0.557776805546	0.630634036196	0.632966634739	0.621113804709	0.631532253683	0.503914820867	0.578294330962	0.584113882366	0.627780368333	0.642151927807	0.619222129315	0.747506257854	0.717990278314	0.649475309799	0.637895858423	0.640457848632	0.634011779959	0.654520642043	0.554455686154	0.656212435962	0.628209488753	0.715527306933	0.66660955461	0	0.506592371271	0.530546253247	0.605727564717	0.491788629682	0.547163829627	0.50053887827	0.521954537261	0.54904731311	0.557472082781	0.527562667401	0.501262038166	0.568456149502	0.497511212719	0.57684668707	0.517571267286	0.543052857707	0.509676036626	0.544256533091	0.555641166543	0.530484093854	0.569008446912	0.536980789705
T.CS.064	0.552642297014	0.61153139791	0.565169085275	0.575846798215	0.651001971315	0.503337592185	0.565368842618	0.532274506326	0.493078816807	0.521282460504	0.560075618781	0.513756468495	0.61202618972	0.611312029274	0.553124084512	0.737101811957	0.541579786701	0.628789963546	0.663362957418	0.670209091919	0.591041274153	0.692421862327	0.748864926617	0.498782779158	0.593179623805	0.63699377192	0.686991843715	0.675271162028	0.592745985503	0.624503284702	0.54740850556	0.621150988828	0.757265160945	0.633147525914	0.65050833589	0.672956164083	0.646518130396	0.626604949418	0.474730195394	0.710780234667	0.560206804114	0.510195632578	0.684054719092	0.666169636617	0.485245070097	0.645780739077	0.612294356781	0.604091374301	0.657745506629	0.64740533283	0.636645483577	0.588060201685	0.617945564273	0.59789650604	0.621284545961	0.631068710284	0.559493267795	0.620958244843	0.619188434605	0.725222163461	0.644927199837	0.522157611699	0.456779263669	0.4695191845	0.521425576875	0.507755715648	0.68074735506	0.483076768866	0.555146415141	0.551663782247	0.64648015562	0.551250374493	0.57899234164	0.581230566346	0.53832992445	0.519453837299	0.567173479482	0.553560225223	0.598921670872	0.543279722212	0.507004634211	0.494709415116	0.51776031225	0.596718259941	0.550547251878	0.5567184145	0.501735693036	0.511808065762	0.502408114806	0.555995332579	0.509025895558	0.626058505009	0.629697918661	0.637614381613	0.485174957541	0.546768739646	0.586652844209	0.583847949749	0.567158082246	0.543804955129	0.572201817346	0.52876359269	0.533161529471	0.518941265971	0.692306259424	0.644684400304	0.60183184969	0.522130970707	0.734306429092	0.49119889026	0.598926555374	0.668429874574	0.604775649363	0.661768967318	0.71368269328	0.607436459882	0.608088559587	0.667456648234	0.740387526611	0.706331413282	0.65980729703	0.60647041443	0.498790413898	0.634673138274	0.615901265738	0.651434838716	0.638788401665	0.50535994277	0.556358700222	0.584359926795	0.623750668271	0.630047111925	0.562851105422	0.759001573386	0.720997711514	0.634108159478	0.602737177607	0.647720609602	0.587820889201	0.596275387625	0.541107065776	0.622023946593	0.585878117883	0.720674027413	0.6844282208	0.506592371271	0	0.518889233144	0.551815077189	0.53654956369	0.489126891442	0.507596904054	0.493944746582	0.489812350717	0.527809693348	0.488822586131	0.479471669028	0.472887546072	0.536160057678	0.521476262657	0.519504078422	0.528060491491	0.520008864737	0.486208472703	0.519318436861	0.471493654173	0.504903622932	0.520131276554
TFS.021	0.587422791822	0.6572709713	0.616572747009	0.645291837008	0.659225020404	0.556721874214	0.611824007189	0.597391584078	0.539449371013	0.581165869308	0.597506002751	0.563486695986	0.607493184412	0.65580091013	0.5918024782	0.690548838921	0.584084463926	0.63015808736	0.652693199563	0.68075961666	0.603947785651	0.680697419132	0.723364760494	0.558898237352	0.64175026629	0.63772839223	0.683054352525	0.675182360802	0.616758263799	0.629046300688	0.597493942136	0.628779967913	0.710830730395	0.652947276198	0.647068128834	0.66810667145	0.657365024192	0.639571602516	0.525814281081	0.692870740742	0.618854371098	0.569814842061	0.674798769864	0.67209769417	0.538269243182	0.685684259796	0.643193284871	0.646677755827	0.663664272034	0.640530591739	0.670096991273	0.600757147389	0.646896926423	0.656349673312	0.659272852987	0.646210659465	0.604840952745	0.656894197356	0.6450430131	0.739750877484	0.626924680443	0.594442953588	0.550434357263	0.481053265306	0.593824855286	0.581728276897	0.674220952864	0.533563241607	0.511792434723	0.608663331508	0.644566660969	0.586651678064	0.612223165752	0.657726510154	0.603377992428	0.597976733219	0.627216473192	0.634969306213	0.665735591552	0.635155077463	0.54054567521	0.572720878294	0.600472293219	0.650738190571	0.637586245707	0.620359932187	0.578446150165	0.602479226374	0.598913590872	0.620618397347	0.573700058716	0.642927976871	0.618901395983	0.652286277993	0.560029098068	0.620469147317	0.607929297532	0.588988252063	0.620537397732	0.585203313419	0.642774320823	0.570670732853	0.551842161376	0.603161319984	0.669518070595	0.643552948533	0.633288723918	0.548874147044	0.726747067435	0.540628555388	0.62860542221	0.657420561508	0.617294281814	0.682554290051	0.704952313572	0.604161174465	0.647624625244	0.646443070103	0.706934757732	0.681851757649	0.63651389832	0.58999733683	0.560366229605	0.643305965582	0.633164273089	0.643239428597	0.653124288875	0.551597710867	0.595147468323	0.578308568073	0.624289440803	0.649833622544	0.627644133267	0.740032012215	0.693900724822	0.644955033138	0.624472807285	0.665510896559	0.616000916851	0.638333007736	0.571122924865	0.652306398364	0.626459832076	0.728578192309	0.664079157922	0.530546253247	0.518889233144	0	0.617280144204	0.523350488419	0.551497497201	0.535801616421	0.51038546795	0.549526078008	0.566917047581	0.536444063694	0.470776013315	0.560402069898	0.513042562367	0.574899126941	0.560237008654	0.533624393738	0.531700911986	0.553188032039	0.553108082293	0.536583123787	0.569485318459	0.545501850133
T.CS.036	0.567733467329	0.547731108922	0.581260407171	0.526778367554	0.667225092976	0.55231373003	0.546538874948	0.548872449824	0.544809903663	0.574398770253	0.637473437052	0.543634603957	0.617738131898	0.564393601562	0.57148449537	0.729931947476	0.580047926866	0.683089172775	0.633028857805	0.644926107505	0.604152503607	0.685363173126	0.73668130944	0.543090132196	0.568342286064	0.653199827329	0.708353779326	0.712402097429	0.580794705233	0.602414744194	0.596122397035	0.607232738005	0.745385720093	0.649350008573	0.64068919635	0.715262898703	0.639991681544	0.641295332598	0.586104465599	0.71609836957	0.540741363303	0.599380701557	0.64504869069	0.6834204301	0.579540252095	0.682202813514	0.645179198521	0.611901418657	0.684280198341	0.684428238091	0.639634406706	0.604468514238	0.655451481125	0.651525730165	0.637613446695	0.634543087109	0.595261658176	0.63701256944	0.648855615316	0.703618046909	0.676221549476	0.575515234094	0.515919567803	0.547185228826	0.553092402905	0.569452310633	0.699306320896	0.506410236787	0.64482527429	0.496143848728	0.701044597571	0.560945999743	0.602728299943	0.558465111815	0.597011393474	0.547492548872	0.560008501267	0.592452521427	0.535400394063	0.522010238873	0.577982808979	0.534540492167	0.539451257824	0.571894721829	0.52115185666	0.564420300673	0.576556805284	0.558895768861	0.544650625231	0.51825860955	0.574387459375	0.613422213574	0.657128539784	0.601044099522	0.536555657163	0.50952469803	0.615628606104	0.60547688522	0.547760304961	0.580096785083	0.531869362809	0.546972773901	0.579242879333	0.557986096538	0.701457840565	0.694185152232	0.649397608871	0.586351207646	0.707346712145	0.549759968758	0.557541977648	0.652363598241	0.627940963057	0.648703892063	0.672136518842	0.706101430638	0.640520753202	0.706555740167	0.751153313482	0.712646513072	0.69758922684	0.662464477157	0.549933964847	0.613880592371	0.645496554679	0.606772845108	0.604393639319	0.571402447437	0.599351823358	0.574004480164	0.654382210019	0.664757266388	0.571531054954	0.761555087182	0.758341242283	0.646541600588	0.610550265034	0.659291401059	0.65024813326	0.653671846735	0.617836290581	0.655299746234	0.589132581154	0.705963139587	0.68921853085	0.605727564717	0.551815077189	0.617280144204	0	0.650079545319	0.553515536924	0.583291357638	0.56161058698	0.547958277649	0.632774142448	0.53963750468	0.606298862555	0.538179532125	0.644883964205	0.546031648505	0.568553445593	0.621637117832	0.550323037473	0.551645013609	0.568134302048	0.579341762354	0.540872015036	0.596632008522
T.CS.008	0.618030642288	0.667127010326	0.624466484115	0.703196532457	0.629281373647	0.556448308545	0.658558078573	0.629418902764	0.577847075612	0.543943991263	0.556617033089	0.582311183618	0.590489904464	0.66965463631	0.645755028975	0.697084746073	0.566907096676	0.573500425375	0.684138484164	0.691825215679	0.651284714247	0.613903865157	0.701784407692	0.585177707269	0.627436702622	0.594062445047	0.639374811553	0.603311096549	0.626943493185	0.654186800772	0.581576016325	0.638813943981	0.706861373072	0.590255116188	0.633315165068	0.616164894054	0.621965249892	0.586382744478	0.520021987083	0.629721980459	0.644261935255	0.519069414935	0.673698410203	0.616141728541	0.502327013271	0.662376054352	0.617809014315	0.624634697919	0.662403028019	0.641682690538	0.703427143586	0.591639241377	0.633149846571	0.62546251145	0.635897919645	0.615993218	0.628791100215	0.654761319813	0.605154199497	0.724854738975	0.584447366507	0.579949094842	0.550235684454	0.523107268419	0.581750756943	0.565908065448	0.634915538195	0.585971280058	0.520254558273	0.655657777675	0.602779125693	0.585171491567	0.543901508233	0.665223803191	0.520272802598	0.605675946905	0.646379724035	0.610623919716	0.696513402304	0.64079995822	0.527460017165	0.617210771625	0.631217438297	0.646598025029	0.645220821353	0.632429026073	0.551956104165	0.618244767219	0.636411572385	0.648603805735	0.615823950269	0.655788323394	0.629072774347	0.6634110998	0.556625627708	0.653183868373	0.626166089067	0.586397399489	0.667777160254	0.602537233708	0.668973373483	0.623667637277	0.623676439547	0.596728206638	0.608599584705	0.577413789758	0.592121774186	0.529668661591	0.720162362911	0.549296315067	0.688293132027	0.67093504748	0.591243741074	0.65661907491	0.728721889969	0.539258740449	0.598041156493	0.598587292927	0.673104024417	0.649291838048	0.605889892652	0.585270046827	0.556414743742	0.625343707649	0.615982441647	0.648652716245	0.652846363288	0.527084715009	0.579544641808	0.617465446267	0.57362861023	0.588520786444	0.615342888606	0.719257921355	0.660401649865	0.637903369223	0.611913373117	0.62624371415	0.588559134711	0.606605779884	0.518681641392	0.639944136798	0.618391919682	0.721114425489	0.65888888191	0.491788629682	0.53654956369	0.523350488419	0.650079545319	0	0.568668507967	0.50399028044	0.526031821167	0.588921501334	0.479963322137	0.574171987206	0.467666288808	0.623498225619	0.454670694065	0.622091729066	0.550368494428	0.542789806099	0.542430479985	0.553872057552	0.579488126743	0.537256172307	0.624630023837	0.553242446272
T.CS.055	0.576229916307	0.618164385362	0.589885428396	0.597739496367	0.675850129334	0.551335593914	0.58711156902	0.555733816695	0.522053474703	0.525206511778	0.580088189027	0.525201151606	0.590362665147	0.604686385495	0.558343268478	0.729614612141	0.577305908648	0.634980362189	0.662040680618	0.665217396142	0.619226459436	0.685125082235	0.719827516184	0.541880763911	0.608289225458	0.648532915215	0.67464664771	0.684146621935	0.601156304315	0.644311530747	0.575300975819	0.60961338009	0.735955329739	0.622652508218	0.651380562117	0.658106998764	0.631431634839	0.633767823919	0.555505904587	0.707423099434	0.588586762687	0.556806910013	0.694981154016	0.672085448651	0.551704065838	0.676124640548	0.642048531493	0.597371305818	0.649520991457	0.656973713465	0.649340947735	0.592816547322	0.631531781029	0.611489048495	0.635998378147	0.641454962145	0.588827370231	0.649328288984	0.625630599244	0.726948126932	0.634289196624	0.568540684408	0.521664784466	0.491431624171	0.557505498084	0.534133399209	0.654303129244	0.492606332254	0.581256217194	0.559072228292	0.657202994884	0.544038848451	0.565996093484	0.581135582516	0.565559312464	0.554641024972	0.575027775958	0.572006854317	0.58925965532	0.561051546019	0.530883814387	0.517664343132	0.53725806027	0.601169898656	0.577030978585	0.58356572081	0.551171931349	0.537606677358	0.53870384155	0.555027112437	0.533742341333	0.620541425818	0.614568952905	0.632898735987	0.53865462646	0.59096447746	0.549472003897	0.578689878166	0.595735693271	0.529147623793	0.60706281438	0.569638924128	0.540683722599	0.55971758335	0.669393706524	0.63566906622	0.613275086396	0.548323142856	0.731504239728	0.545106766618	0.627677978096	0.662024203185	0.599656255365	0.676311360205	0.710302946836	0.627851268331	0.603869584262	0.653406665412	0.7248832132	0.700557358575	0.667456914839	0.64554760454	0.527072463065	0.628315533621	0.621269813295	0.643146703264	0.632050986099	0.536886196201	0.566405807187	0.592881468816	0.624548337568	0.647238550976	0.588694563292	0.75791113463	0.70537379758	0.628607604692	0.606447148412	0.658635041913	0.631067850687	0.621808353966	0.573296149036	0.634411280554	0.602757329556	0.734275239537	0.680714258043	0.547163829627	0.489126891442	0.551497497201	0.553515536924	0.568668507967	0	0.488048832548	0.520889523316	0.519679016272	0.585306264903	0.506998100085	0.522501161548	0.496830079314	0.559765698775	0.537836889649	0.506389189537	0.52801015288	0.528946542936	0.510701424235	0.54366304837	0.4887545359	0.521841646445	0.516788125448
T.CS.043	0.556418901102	0.634055157073	0.62282093762	0.620642862626	0.686869837876	0.531002669371	0.602504400328	0.582344458927	0.511423461182	0.507172769001	0.558050842365	0.477488677948	0.616201227979	0.61607241442	0.575798552574	0.732141569835	0.574488466766	0.605015867977	0.678261209988	0.701645736344	0.626670805571	0.676321954602	0.721187549506	0.526306424899	0.587948092653	0.641284053115	0.677483489042	0.631202049615	0.587748094592	0.65002171051	0.590296169524	0.617721549504	0.740495440691	0.644043084877	0.666364997592	0.674539607268	0.645576235397	0.637029129015	0.51358514462	0.681495417226	0.575432190469	0.509069493887	0.683325401867	0.680486172011	0.500815008865	0.677617335377	0.6598256459	0.638062460292	0.66748587544	0.670562209735	0.68512824296	0.582778434137	0.665304487273	0.628626687768	0.655964690521	0.644680632484	0.630217071127	0.642419059215	0.61726793605	0.749679567255	0.614293907933	0.554012750864	0.499320406636	0.465308965936	0.539434708786	0.550610845435	0.685347396154	0.49911649761	0.548560525194	0.56705439964	0.630637697413	0.525768658896	0.588794342832	0.609763372105	0.548114151718	0.518756799732	0.592691312791	0.577931026327	0.643324231955	0.588836411205	0.479032185952	0.537623794154	0.55793518151	0.584884597516	0.603959221367	0.550164306485	0.574079500024	0.532936643199	0.553650624309	0.570796620692	0.567221708734	0.646839651395	0.624042845741	0.651785653003	0.489134545198	0.596961848875	0.564557937483	0.546376849768	0.615749517628	0.584945965351	0.591736530197	0.575859485228	0.548242215818	0.551106756679	0.661083659907	0.620795021255	0.627227948529	0.511609219412	0.732959202607	0.458424582876	0.641566657113	0.670363963086	0.63917629892	0.669144888197	0.7340807082	0.565028777674	0.621304302596	0.635998849702	0.731319426498	0.706822636947	0.65565489896	0.599972086845	0.535318142218	0.653333821763	0.628331911693	0.645373246273	0.63652571055	0.49318719301	0.576792618668	0.59042348563	0.644660514984	0.638708160988	0.608063848131	0.761892146696	0.714920661061	0.637714745243	0.617076610448	0.648951143432	0.654499597209	0.643365633198	0.571647315612	0.663472552792	0.612332106612	0.728603206493	0.681298290553	0.50053887827	0.507596904054	0.535801616421	0.583291357638	0.50399028044	0.488048832548	0	0.506452186234	0.503817126063	0.534421543336	0.474549005291	0.481279430404	0.509848519653	0.517230463396	0.523191832044	0.470998818687	0.481840128531	0.493056451474	0.491339325252	0.507825885978	0.48256564296	0.531594098913	0.503225843281
T.CS.031	0.563545502311	0.621363692134	0.595766606447	0.618978984255	0.663788998295	0.518366789954	0.595619608403	0.552503176518	0.521560533902	0.528902186264	0.588543277231	0.534044337931	0.585342102589	0.609607400625	0.555128199744	0.712209684203	0.574683588817	0.628138413845	0.660041852823	0.672513367292	0.626439646042	0.69311852185	0.734882778615	0.522747021304	0.599442870733	0.640292000874	0.696527478817	0.664737073584	0.570122726949	0.626683918233	0.583621726925	0.615591315968	0.73296485776	0.630021379171	0.631565752637	0.663276839507	0.630461820086	0.623544438063	0.540242043721	0.69423634677	0.581461040516	0.531883609299	0.655883364406	0.654948581218	0.524513726527	0.665653668136	0.617998376008	0.614663123843	0.656433876791	0.653433076428	0.656017790212	0.583190168804	0.639357241798	0.620512378296	0.638468857005	0.623020819627	0.584551584254	0.630228522802	0.599611245014	0.717447352188	0.623944714198	0.567728154705	0.494470762262	0.502197466141	0.545007187391	0.526797240026	0.653366595531	0.496396596614	0.542987285976	0.573474513781	0.624509666501	0.583236111923	0.580938852201	0.58912800717	0.548202796355	0.546178501251	0.581348220806	0.580720951981	0.605063617248	0.573830404854	0.498120103341	0.540771669247	0.548233268123	0.607134961609	0.573348634313	0.585306745719	0.536635477369	0.547522350444	0.559084639702	0.576733050475	0.548067507547	0.636714649289	0.619065230673	0.637571017578	0.503393335801	0.576076530035	0.610535523405	0.59477965015	0.584614467371	0.549894585744	0.60258439661	0.554520735472	0.55857965953	0.552290404761	0.658593321276	0.62674882897	0.622559512961	0.525267665964	0.727037517099	0.523276374299	0.603366418461	0.654904876844	0.615331333628	0.66340966967	0.714528442197	0.604513432327	0.620787443335	0.64220036723	0.72686809533	0.708496188219	0.649056229725	0.619385285858	0.512865466753	0.61302271515	0.638668130325	0.6389515394	0.621757600944	0.533207804081	0.593790680185	0.586035251659	0.64024162722	0.636539325832	0.582504045464	0.758617338963	0.710888103487	0.623723114867	0.59858144549	0.636995438986	0.613061705	0.620801849096	0.559212313283	0.638809786035	0.594111712375	0.713504716237	0.66462517938	0.521954537261	0.493944746582	0.51038546795	0.56161058698	0.526031821167	0.520889523316	0.506452186234	0	0.526268891405	0.556043881371	0.516351413873	0.497720952828	0.528382723554	0.534063305001	0.546255589816	0.521724880913	0.54401204269	0.499850790434	0.516906032086	0.540431065538	0.523648491345	0.552726180748	0.537184178935
TFS.022	0.558063400203	0.591350291833	0.583596118282	0.538721572488	0.696772016363	0.489559145706	0.55020283177	0.516285433209	0.438660159026	0.511182683537	0.58824864003	0.440842645949	0.642465821414	0.629540583368	0.525979293123	0.770399222567	0.527757421614	0.668302548182	0.698725542032	0.72408811853	0.647714196238	0.718620384037	0.772282711925	0.474941035211	0.628619706162	0.664706446454	0.737006615054	0.699282468615	0.625415697445	0.681308195322	0.582610666787	0.642960925131	0.77415938034	0.662031324512	0.677997853247	0.711748798252	0.681564772195	0.656256360482	0.483751958994	0.737674874869	0.546441635433	0.518657551029	0.707741106323	0.70083438888	0.497998883193	0.681466694626	0.640877773634	0.634614346638	0.686650288213	0.67599148453	0.690317970177	0.553659639595	0.657754624821	0.636683479865	0.636115533733	0.657835986369	0.623142704413	0.627373931964	0.645797108706	0.74780874948	0.692430660534	0.523346463478	0.461900837092	0.439643262055	0.505309594196	0.525786302309	0.720229129723	0.468569414398	0.596111330527	0.499202920062	0.677439594994	0.539143730826	0.617474437099	0.518555672041	0.547163374246	0.458630806251	0.509932026365	0.497080607432	0.522460550418	0.52966030652	0.49100709289	0.435501081418	0.43755156842	0.495435906212	0.55001482654	0.528309337065	0.538490892449	0.432708802043	0.439974017145	0.504462643409	0.519846169143	0.669952767604	0.67211770107	0.681864135257	0.451463107921	0.552334414848	0.608452505811	0.619606702228	0.578552735398	0.585693951964	0.537285538564	0.589335802128	0.533750380116	0.490460072268	0.700262178124	0.674286112849	0.644251614136	0.538078064387	0.783919589475	0.462552545587	0.609315419162	0.691065365452	0.624337046199	0.679769830637	0.754422805122	0.623689161112	0.639404793713	0.703884740857	0.776913747257	0.7384790237	0.687665404851	0.650346492687	0.476779484731	0.677771922527	0.648939721304	0.668343410475	0.682977280296	0.538318739278	0.592786992591	0.610286289173	0.652284732002	0.650572527663	0.55627661458	0.79347183352	0.756043707711	0.653926575837	0.609479123443	0.675953862646	0.675721305106	0.639380668118	0.544238703353	0.646008593012	0.602190293916	0.745667907668	0.730010947358	0.54904731311	0.489812350717	0.549526078008	0.547958277649	0.588921501334	0.519679016272	0.503817126063	0.526268891405	0	0.566937500591	0.375689554593	0.470612688797	0.45694077301	0.530855855759	0.44225619455	0.458847986193	0.534904841789	0.486549821159	0.428953691104	0.548982973521	0.46950683006	0.422110487417	0.551107809012
T.CS.061	0.601442370274	0.645153645836	0.594320053734	0.651571936485	0.634166431323	0.54141000321	0.630447143777	0.638972155219	0.56850796916	0.551454114614	0.52380765999	0.549887856155	0.590481990552	0.619514177583	0.636421476893	0.708924158846	0.549162879434	0.597736617323	0.686219154521	0.671894784788	0.613692071806	0.62441246454	0.685091507322	0.540479022088	0.613855390469	0.553531700219	0.654106470791	0.614171908603	0.599870337698	0.661318801602	0.548994696545	0.606699391963	0.709014639772	0.595647678093	0.62943118816	0.624474041156	0.650166468377	0.586483997055	0.522956576619	0.652813342283	0.601147101527	0.539975573735	0.688061389291	0.60361440634	0.504417974845	0.624333441643	0.591828304351	0.594989559273	0.645171412471	0.632676897778	0.650368608901	0.557705874071	0.613625705443	0.578141547982	0.598793353559	0.580769270863	0.603895478219	0.614896824934	0.571889395326	0.683566629565	0.597206417754	0.55621312933	0.546311141721	0.548286731345	0.536442370117	0.554327452112	0.665552552133	0.582624956964	0.547238055755	0.645116057231	0.621375651712	0.571422771331	0.532434584576	0.626398531612	0.494465681846	0.583921273777	0.607347887817	0.555167646168	0.662010942268	0.631095874467	0.533068765315	0.61028616577	0.599364380131	0.620172217161	0.643294829937	0.609555664999	0.520660754865	0.569335349135	0.612790432226	0.632530411998	0.60004385748	0.637022052505	0.648725921076	0.629857904822	0.540739315768	0.608404169696	0.655004961723	0.610968101978	0.63654372928	0.597981514244	0.624702515394	0.582200043221	0.619477423287	0.556953599804	0.630328230419	0.599869001368	0.572901023777	0.534646352115	0.696633627409	0.549148422116	0.668070222239	0.654103748605	0.586674363039	0.64982260203	0.719803892852	0.540990795584	0.571782969593	0.623510268939	0.70591033039	0.636041155736	0.610763123723	0.589276819816	0.538529461801	0.638732885665	0.568657324754	0.642068357918	0.637451110314	0.543137208927	0.581786014846	0.600410224421	0.569837033573	0.540430859614	0.59498691175	0.738343200273	0.685472855757	0.604829488854	0.611161039847	0.644783515981	0.616155660893	0.57468917216	0.518606104172	0.620277350851	0.603021319781	0.712886275864	0.692449888728	0.557472082781	0.527809693348	0.566917047581	0.632774142448	0.479963322137	0.585306264903	0.534421543336	0.556043881371	0.566937500591	0	0.570924709338	0.502556258249	0.598119071272	0.482803709993	0.611671017695	0.535021680497	0.56017091475	0.547971615549	0.549256463344	0.579670828962	0.542665239766	0.585802251561	0.58796891015
