CS.039	L.008.M1	L.001.M1	CS.108	CS.017	L.005.M1	CS.022	L.022.M1	L.012.M1	CS.245	CS.019	CS.293	CS.010	CS.263	CS.257	CS.381	CS.149	CS.388	CS.064	CS.154	CS.365	CS.305	CS.334	CS.063	CS.118	CS.290	CS.248	CS.155	CS.067	CS.040	CS.224	CS.375	CS.213	CS.232	CS.205	CS.380	CS.128	CS.292	CS.374	CS.126	CS.302	CS.376	CS.282	CS.203	CS.136	CS.181	CS.348	CS.395	CS.323	CS.268	CS.148	CS.359	CS.147	CS.349	CS.254	CS.369	CS.385	CS.178	CS.214	CS.129	T.CS.080	T.CS.042	TFS.024	T.CS.003	T.CS.025	T.CS.012	T.CS.085	T.CS.016	T.CS.079	T.CS.020	T.CS.057	T.CS.046	T.CS.004	T.CS.059	T.CS.040	T.CS.122	T.CS.144	T.CS.115	T.CS.130	T.CS.119	T.CS.118	T.CS.092	T.CS.120	T.CS.139	T.CS.178	T.CS.156	T.CS.129	T.CS.117	T.CS.131	T.CS.123	CS.246	CS.088	CS.242	CS.238	CS.110	CS.087	CS.103	L.024.M1	CS.085	CS.006	CS.241	CS.237	CS.356	L.034.M1	CS.015	CS.274	CS.164	CS.387	CS.188	CS.233	CS.338	CS.304	CS.325	CS.347.0	CS.191	CS.311	CS.189	CS.113	CS.364	CS.234	CS.194	CS.343	CS.331	CS.080	CS.202	CS.227	CS.163	CS.361	CS.152	CS.339	CS.158	CS.318	CS.321	CS.322	CS.223	CS.393	CS.270	CS.255	CS.326	CS.370	CS.262	CS.145	CS.390	CS.253	TFS.020	TFS.027	TFS.025	T.CS.049	T.CS.036	T.CS.066	T.CS.064	T.CS.026	T.CS.043	TFS.021	T.CS.008	T.CS.031	T.CS.055	T.CS.061	T.CS.045	T.CS.141	T.CS.109	T.CS.095	T.CS.166	T.CS.157	T.CS.158	T.CS.152	T.CS.151	T.CS.142
CS.262	0.631312073376	0.575918761215	0.681622414666	0.713799002089	0.648155543064	0.691202929228	0.610254372293	0.702838630589	0.673656058681	0.626284132889	0.651505965019	0.683205465107	0.682007728795	0.631484985706	0.659313680397	0.624895345188	0.550899736978	0.664937249823	0.67448263991	0.651802170395	0.646890744634	0.672904184499	0.567740562232	0.658255178271	0.667168877711	0.555992337165	0.58942354364	0.588427899319	0.60788919154	0.680785110439	0.653320271412	0.578950686924	0.557415791384	0.659888418954	0.604831565215	0.604927633085	0.577270264598	0.584746589647	0.577648468128	0.589224053919	0.594616940778	0.53222310164	0.601867235635	0.642061675658	0.620695945012	0.574790836638	0.595028562107	0.578589561595	0.560841243221	0.628355202624	0.5873290645	0.622523563623	0.529489176708	0.545079640115	0.528231306156	0.619425265067	0.584326476583	0.61715827937	0.588975877879	0.577421908054	0.553504907657	0.682831495097	0.627224605161	0.667623727169	0.636819592704	0.607475547079	0.631341170487	0.591320417469	0.559540559557	0.697787510006	0.557608537735	0.568960452154	0.587722390431	0.641473501428	0.616939210617	0.637565349899	0.678696756091	0.686789285128	0.640358682393	0.697928628498	0.531737627732	0.711618206069	0.62611178411	0.697329497726	0.67793421371	0.66631414378	0.663294588664	0.651926813444	0.648336549755	0.624861773783	0.652900958932	0.663737346553	0.631223592371	0.634962048139	0.609316595716	0.657020862247	0.643324471082	0.672956044664	0.649592292965	0.638897890515	0.685063361321	0.611776108669	0.640125757059	0.605977529293	0.691130364381	0.558216715269	0.691415520121	0.536972173717	0.625492896246	0.66089711391	0.588201387882	0.674282634729	0.630270355394	0.584198238512	0.656085150686	0.616383373422	0.597070812095	0.613566295406	0.615443942792	0.602385633022	0.595115008702	0.567538885048	0.585446970152	0.597690966429	0.624302400393	0.673936170994	0.642899985722	0.602886657536	0.621783561445	0.588757722225	0.608478977153	0.551869300722	0.662652170436	0.548990385926	0.573838657912	0.618891016165	0.523215796001	0.545677399602	0.531909380129	0.518613504694	0	0.584352100085	0.586016348755	0.606320060003	0.66794957043	0.62482686689	0.586191055603	0.536246229496	0.65024813326	0.671876155965	0.587820889201	0.578642406849	0.654499597209	0.616000916851	0.588559134711	0.613061705	0.631067850687	0.616155660893	0.634011779959	0.64425151287	0.689574207882	0.695125308638	0.654778809899	0.651565022191	0.665410756331	0.641350564936	0.64319152908	0.650834516842
CS.145	0.62705440583	0.613032148233	0.631978897485	0.655851877472	0.62154530346	0.601397742644	0.633603003377	0.628628794954	0.607534140738	0.587532873781	0.526043946432	0.593834019239	0.736178615085	0.546909005143	0.653776816168	0.478919032057	0.52481194196	0.671415025554	0.601221991657	0.742186089646	0.535679514072	0.516254927699	0.598547020181	0.657562397574	0.641764319275	0.555581089201	0.529670087436	0.534014716351	0.712082033043	0.627121689663	0.701975262436	0.535919778381	0.613368573361	0.56438302526	0.608411231535	0.508882390126	0.4956959608	0.553953850192	0.571923866224	0.445022937173	0.671897441319	0.563996941432	0.583254806946	0.500501921695	0.569221803178	0.521634321104	0.515354164266	0.538535670263	0.473894699235	0.594600435529	0.613846724917	0.645779927277	0.558182633471	0.48938233888	0.493763076709	0.656371528152	0.501059846312	0.540625712951	0.545959097382	0.556528435199	0.578294737973	0.519566846034	0.539708496613	0.555972035878	0.506379954189	0.613465919724	0.514370952337	0.505487226126	0.60074223781	0.646017245966	0.643097171491	0.525361240282	0.508983997644	0.663818742894	0.563206107061	0.515219677449	0.59479740143	0.585184819067	0.514788522161	0.643727148966	0.517556859146	0.591219113062	0.516598429544	0.578044509195	0.566637103923	0.523130951467	0.560319702596	0.547196222038	0.516302155462	0.544009426553	0.533346514736	0.671248405084	0.543021995091	0.581121009863	0.638465857794	0.616907248697	0.608685037054	0.602382098639	0.611952322351	0.570973184452	0.597371569248	0.623332824913	0.662001485026	0.584615082765	0.654334498453	0.571825309121	0.723290432017	0.480913271272	0.569158804414	0.64191382975	0.55299552395	0.655342450237	0.717251940936	0.62727902845	0.550794935444	0.558413889281	0.621544270116	0.588827231553	0.627609829543	0.631792096823	0.676553186569	0.588608433354	0.517222746152	0.583395887566	0.623158299789	0.734188170356	0.604352741943	0.566817730052	0.452569062419	0.60794158881	0.639674330563	0.543066765207	0.540168400494	0.570393783839	0.534301803758	0.589265220136	0.550330459152	0.506747368308	0.54088868561	0.501652712478	0.584352100085	0	0.544835740441	0.697381874302	0.549477238051	0.515691632865	0.512471412936	0.582693189201	0.617836290581	0.578418036916	0.541107065776	0.671625677558	0.571647315612	0.571122924865	0.518681641392	0.559212313283	0.573296149036	0.518606104172	0.554455686154	0.62079017831	0.553619586805	0.598328153691	0.516131348569	0.598631427353	0.503938987528	0.541952170486	0.549935932416	0.595541216449
CS.390	0.646281608054	0.57015702913	0.665326649783	0.670546137065	0.678471048035	0.690025223791	0.583541872375	0.687254258769	0.675817036163	0.640068338588	0.632897313542	0.685388218859	0.719789980592	0.619951598571	0.677606143492	0.543262233441	0.517152387213	0.670789081148	0.606372989171	0.682582192564	0.628182888899	0.621016378511	0.584519548498	0.60093637566	0.662800285241	0.50086947915	0.504021064111	0.582514896476	0.66089407335	0.667330400362	0.623313359694	0.575827344923	0.587766081763	0.574624149433	0.585367315984	0.585795870227	0.543501973896	0.562766314111	0.584119813534	0.556424365574	0.635983287617	0.537593227679	0.51836550048	0.635673537529	0.567639609512	0.483986518414	0.550841667576	0.531098443486	0.483431428835	0.528166467934	0.499924027704	0.60379332986	0.531410143949	0.471916737426	0.503816612274	0.589762532084	0.493858406596	0.581621731429	0.554991238351	0.577351491587	0.597029582596	0.635302289223	0.608476952905	0.657666985982	0.592206508964	0.689710665667	0.615832564148	0.589707185558	0.580848249189	0.700574686357	0.639481001958	0.595730490487	0.579388777851	0.654105793857	0.653238102156	0.630659766632	0.668735143719	0.686907681438	0.646720754476	0.674375929489	0.56755389311	0.687390913599	0.645588722284	0.67829264057	0.649181886928	0.646735850453	0.672662628661	0.634736720981	0.64016984525	0.600075052421	0.621487272954	0.712144278871	0.634865952467	0.636518004451	0.5890362111	0.657852786015	0.623198651052	0.695542114137	0.641499681144	0.637193580506	0.666327595007	0.574982949861	0.694162523762	0.641341074245	0.693968799399	0.556099652543	0.697360892946	0.550939027435	0.607346078825	0.676429329359	0.540435189717	0.593116120394	0.67382865807	0.609822430662	0.635257467571	0.634211704662	0.628812377204	0.652068410901	0.609656328031	0.640165130033	0.627261568442	0.527908060292	0.550862032512	0.583282371439	0.65743836401	0.669856623216	0.615216997097	0.622430397561	0.576726406523	0.625938877094	0.59951338493	0.509685830979	0.626140582357	0.550157713108	0.505052118646	0.586094967252	0.508799371168	0.528664259645	0.537496725438	0.507430128286	0.586016348755	0.544835740441	0	0.651179599114	0.65014467208	0.653636475489	0.603887292469	0.619077528055	0.646541600588	0.683059561665	0.634108159478	0.658736513171	0.637714745243	0.644955033138	0.637903369223	0.623723114867	0.628607604692	0.604829488854	0.649475309799	0.679455300404	0.663209080164	0.692062973103	0.62958521097	0.668351036656	0.644002236899	0.63504765064	0.654024239304	0.684546334044
CS.253	0.68242520039	0.674463824301	0.693526335938	0.732181433534	0.741795861636	0.76676564922	0.672500162501	0.759619425135	0.754244178332	0.727249385162	0.732808055917	0.761344609712	0.709458877554	0.687923214281	0.702532078021	0.682704150943	0.607677069741	0.688543022068	0.721881421172	0.615933690032	0.72901545927	0.739927878295	0.59845549627	0.670168754336	0.708097151659	0.635024495964	0.661210658794	0.704792570256	0.595896771326	0.726770807954	0.648255909349	0.638312183684	0.593927140635	0.675007964409	0.605419171078	0.734456038434	0.690567547829	0.648592736037	0.608035662525	0.673851172643	0.615200676259	0.606527081536	0.642595171729	0.731569968358	0.636080106271	0.644884281628	0.693342383409	0.644548091794	0.647450541808	0.643208505064	0.621631902038	0.567936156412	0.572667181189	0.653541813663	0.622540610998	0.577576525754	0.654321541616	0.679420683777	0.613637582726	0.645947991899	0.683456340686	0.731279425611	0.721217190012	0.746388374382	0.697505071052	0.654298368145	0.710461726345	0.671844179349	0.641902770162	0.754334022234	0.634246752202	0.652850546174	0.687007663863	0.677707460479	0.732931725563	0.728293780161	0.769996652179	0.748585785637	0.725059180939	0.753399656882	0.67744177666	0.754114031089	0.731012856123	0.768562317267	0.743091965728	0.734724273967	0.733292436435	0.725821328931	0.738424959549	0.70997950107	0.699800134362	0.719914271551	0.714693298374	0.70612276181	0.638788591317	0.699530028944	0.672388148864	0.738118176357	0.696800373553	0.704081200882	0.757337232197	0.637639535593	0.647670767627	0.718086606411	0.783233189302	0.600184267851	0.662336028353	0.645789009175	0.648884455055	0.674942587164	0.659844858429	0.666601814883	0.63808108724	0.635015422436	0.715808972509	0.69267718743	0.600230523325	0.720468641745	0.60341726915	0.607004261122	0.591673272793	0.646886460816	0.664549521933	0.661719270709	0.66735343159	0.630788547695	0.619140693268	0.636299393292	0.720171666537	0.652194522167	0.646450184033	0.622754627166	0.711029336959	0.603788906862	0.61939127263	0.670629596187	0.593378714191	0.628573617417	0.58704215071	0.646147988905	0.606320060003	0.697381874302	0.651179599114	0	0.739163250627	0.746036929814	0.700366158706	0.660513452651	0.705963139587	0.735826814854	0.720674027413	0.624106288952	0.728603206493	0.728578192309	0.721114425489	0.713504716237	0.734275239537	0.712886275864	0.715527306933	0.745053483786	0.757516472421	0.757420797508	0.738287653872	0.721185223461	0.73742334217	0.70166843539	0.747898824276	0.744940471813
TFS.020	0.621956318647	0.662735849057	0.561215806274	0.572256751006	0.594504770108	0.47710349953	0.652137160449	0.510454899783	0.506931719812	0.570629594229	0.541295583131	0.443384652829	0.738354472716	0.535101807945	0.608569323764	0.514358353698	0.635410821138	0.705597103446	0.606502233862	0.791467617004	0.517922724077	0.446789513548	0.720663079292	0.723244356174	0.622002949031	0.654617644586	0.6404201093	0.524956715648	0.770376463778	0.586151875327	0.782569612627	0.632105757091	0.70132164546	0.545784097942	0.702385164949	0.470749128977	0.594296082461	0.615570581119	0.674922919026	0.497566094858	0.733435376521	0.656359874919	0.682695512526	0.527809134163	0.630634935643	0.629592903697	0.591108156731	0.645803656992	0.618244578785	0.691096289738	0.695571744235	0.739816347179	0.661100795084	0.621781402892	0.653937261092	0.755994059843	0.646138223829	0.577978282719	0.647484880053	0.623313961124	0.610665372676	0.437284656941	0.49151715034	0.439535919484	0.523755824754	0.683101359912	0.467778203124	0.537288855647	0.68500543845	0.491302374094	0.703705347963	0.604964375544	0.522368488609	0.611210416158	0.466398834127	0.421591268429	0.491353543833	0.45479256961	0.468696453312	0.540189363246	0.52654139555	0.526891743106	0.515870164957	0.427881352524	0.483676197707	0.470497215383	0.46978277349	0.494203474592	0.461249854223	0.504463841288	0.520252752092	0.667426644291	0.455778164017	0.579440809204	0.659780862073	0.600005792573	0.577635503233	0.533403389789	0.540947287512	0.528935655201	0.514405642519	0.673734335541	0.700110714001	0.578491081727	0.577335854457	0.668348299686	0.757193042967	0.587228971139	0.633549747804	0.616946872219	0.64251743512	0.714940912946	0.76201055117	0.709767547838	0.446595618219	0.60419060092	0.637615469152	0.566152253504	0.736579552411	0.673823671737	0.755034167896	0.66778725955	0.559063522306	0.60103514135	0.658508923644	0.795947911076	0.671374367568	0.680634264993	0.479029824669	0.637325668662	0.666715178821	0.647791115028	0.528566711777	0.688299030707	0.654710029784	0.67906565733	0.643293957462	0.589082713745	0.612198171094	0.656178865753	0.66794957043	0.549477238051	0.65014467208	0.739163250627	0	0.481077483546	0.525367910963	0.636852143747	0.53963750468	0.459314336318	0.488822586131	0.714417066824	0.474549005291	0.536444063694	0.574171987206	0.516351413873	0.506998100085	0.570924709338	0.527562667401	0.535907941756	0.430957788665	0.463877810056	0.45872513711	0.526164805367	0.443206102396	0.462158866391	0.473433762902	0.520541007402
TFS.027	0.599017938447	0.63820255084	0.597643568172	0.681137539211	0.578562893219	0.472391318473	0.64167038883	0.605409598308	0.522296923685	0.513133717842	0.516024132792	0.514291197089	0.736886177694	0.578833903253	0.605733379461	0.540092232247	0.628504812002	0.659161540678	0.626621951337	0.764196281772	0.496676465541	0.518980118525	0.669778330127	0.703658383009	0.610122444567	0.637738931176	0.637181308627	0.551780957108	0.739872922673	0.602407608937	0.755787045486	0.598147892099	0.671665454895	0.590185869993	0.670768641962	0.499738741928	0.573561161107	0.621565663321	0.661080419796	0.495308838313	0.702215949542	0.627991737251	0.662307415887	0.47393048381	0.628867813785	0.639717717028	0.626411312271	0.661067521667	0.622773425963	0.69780242655	0.680193782199	0.734732114594	0.641931234573	0.625805491087	0.644353209197	0.74601462812	0.653873071311	0.580842245171	0.647906649419	0.612051880079	0.528733430139	0.507926112593	0.467517793965	0.41832136705	0.496652696542	0.639329111383	0.455978415664	0.515765655107	0.648964836533	0.584335121626	0.645563827531	0.566090791563	0.482517382984	0.654206062311	0.504215728774	0.510119905959	0.492995146685	0.542633007388	0.523938401871	0.644113862549	0.527744777825	0.593639321641	0.488270394214	0.509547533249	0.559407719549	0.486985731321	0.546634677655	0.533959038563	0.5123567941	0.515278207723	0.529161183008	0.618421913419	0.509401437922	0.536847397983	0.646257141794	0.576972214248	0.594805668785	0.54641429784	0.592096732832	0.532664673037	0.522627378661	0.657083995918	0.670124909412	0.549541000392	0.586653077724	0.650821972825	0.721595266972	0.550432290029	0.580538986692	0.633099288456	0.662912331044	0.693735806341	0.740324273894	0.677209802097	0.48851336273	0.580685015802	0.653739593771	0.512873762385	0.697651016592	0.692697910872	0.721035906987	0.652753587519	0.600348381933	0.622844668601	0.618535715857	0.767797747801	0.651817127606	0.64466124325	0.50223747221	0.6042171181	0.656870681969	0.621537590351	0.509978021477	0.64871657658	0.645391738171	0.655424233614	0.665987286731	0.623914411722	0.622955306943	0.616780129308	0.62482686689	0.515691632865	0.653636475489	0.746036929814	0.481077483546	0	0.447521553403	0.595058119365	0.606298862555	0.528946378311	0.479471669028	0.686681746205	0.481279430404	0.470776013315	0.467666288808	0.497720952828	0.522501161548	0.502556258249	0.501262038166	0.512963508431	0.490709786852	0.525462184605	0.502994011481	0.536621385836	0.475743839698	0.510628732152	0.482916628382	0.482771504994
TFS.025	0.625343315433	0.562940532627	0.645560539223	0.717202328437	0.629441812964	0.556318030343	0.634681766288	0.65563529375	0.575377789008	0.529124179642	0.550633117515	0.572500652674	0.750304589753	0.593546191651	0.623268608588	0.550173455421	0.597205070459	0.594018859309	0.631035874277	0.708010075258	0.530722058755	0.544556957309	0.639948576755	0.665215907121	0.624198905744	0.578220552631	0.613110837433	0.550280479811	0.691900062277	0.626229709213	0.693021069317	0.540867179242	0.610384029333	0.604484658005	0.59678274544	0.5034390939	0.564270509341	0.624370189504	0.619007387332	0.491136714605	0.611965814648	0.577024847723	0.599138523088	0.516866928229	0.597726893226	0.617287708626	0.629254526841	0.643162702455	0.582895771358	0.675169000696	0.646424448262	0.677348341226	0.597372959226	0.607314887068	0.607227999478	0.721889223262	0.614271084668	0.576882249167	0.578383041491	0.626768893423	0.509799965181	0.544729495137	0.467489759043	0.503740301842	0.509959135307	0.604771546176	0.47803734587	0.518008288906	0.584386040186	0.638670584768	0.60539854239	0.532421161654	0.44846736319	0.66226231691	0.559716684658	0.508823240135	0.569393051831	0.597102018043	0.562448238517	0.674379498489	0.519283121733	0.629282942718	0.538901260619	0.587887038925	0.601195644484	0.511450312122	0.590785071753	0.554467994202	0.536130323084	0.529630780376	0.553236152566	0.630055527887	0.536808196657	0.590208893079	0.637170565631	0.569251418782	0.634251441628	0.57797694647	0.628733303186	0.54207847671	0.611786849934	0.629017742408	0.61993166964	0.597618775063	0.637651425139	0.540299492741	0.724245343881	0.500883990915	0.524585755929	0.662469748611	0.630941575801	0.661543052666	0.685872848686	0.615891257572	0.530113173105	0.56652294613	0.636844466467	0.534508191978	0.639819640063	0.632499337578	0.662995191612	0.563085840918	0.60485006612	0.589126862321	0.597558000864	0.706371161282	0.621425295905	0.596137458964	0.518814309715	0.548844010759	0.63796456751	0.548065343738	0.517758871037	0.599897893052	0.595321861866	0.644983677919	0.607890844942	0.587848082405	0.575507523681	0.601961893092	0.586191055603	0.512471412936	0.603887292469	0.700366158706	0.525367910963	0.447521553403	0	0.54661125505	0.644883964205	0.57684662946	0.536160057678	0.65752514748	0.517230463396	0.513042562367	0.454670694065	0.534063305001	0.559765698775	0.482803709993	0.497511212719	0.539886100883	0.569683482555	0.599279238972	0.512312817535	0.560066618125	0.516349887768	0.514094949441	0.51601851392	0.522965511206
T.CS.049	0.651475737951	0.515975162519	0.658213717343	0.721349586171	0.663277449773	0.645037256654	0.612272195861	0.687638673699	0.628720874688	0.61883814636	0.63208914031	0.653839013123	0.742019610812	0.64158397352	0.673465047909	0.644977365634	0.596017636051	0.642794916581	0.666390916286	0.67968967356	0.614324898991	0.638718162019	0.577046123245	0.667198302365	0.660269258887	0.535894145012	0.601703234542	0.571724169345	0.640877111815	0.685056580116	0.640452258841	0.591745972304	0.55057493289	0.63129272381	0.568698592535	0.608321463851	0.616036890474	0.614403438875	0.572004532834	0.585985892422	0.598800910907	0.536855338111	0.546912200467	0.636169609181	0.608459710618	0.603497465653	0.61858620813	0.616498188215	0.551386795329	0.662823114674	0.607543841739	0.629973702372	0.55342687253	0.583831098247	0.579815680791	0.671075387242	0.595296915414	0.647037206293	0.611764069652	0.618683635711	0.591606008455	0.64762135818	0.592712265397	0.613194087436	0.594084279352	0.617778074644	0.604900382961	0.581470691406	0.524596366491	0.674857724214	0.58482266013	0.518639311522	0.53155741654	0.673075019894	0.639140042004	0.603183948673	0.658578232036	0.668113157946	0.652769759609	0.675971648502	0.521619882486	0.680622781113	0.594055587107	0.65440865357	0.654272243098	0.63239458283	0.664702838441	0.62702079309	0.644249157672	0.600437614842	0.625426922399	0.672015431549	0.624431690285	0.623124988761	0.619331232423	0.641682196659	0.66832748863	0.647741496239	0.644785533538	0.61155537866	0.68826673223	0.600280912423	0.591219645118	0.641746099679	0.693924542191	0.503181773307	0.6955654543	0.53108162506	0.61396584905	0.685139247705	0.605127373687	0.686662161082	0.607020139476	0.591471025624	0.645515813719	0.645009262352	0.567080402652	0.645937525464	0.5984883615	0.59180703044	0.583169377232	0.540666062452	0.595455184067	0.613064578925	0.644858598246	0.663534833068	0.632681178728	0.622336565707	0.617609154354	0.57856436652	0.636059129927	0.520449078225	0.641289556575	0.538605479312	0.568238337351	0.683812710925	0.573332695523	0.559432877067	0.555294795507	0.58370981728	0.536246229496	0.582693189201	0.619077528055	0.660513452651	0.636852143747	0.595058119365	0.54661125505	0	0.6429683286	0.664323459128	0.611851358877	0.617394726933	0.61112422056	0.607358267221	0.558495568702	0.595953337911	0.612126009384	0.553914937794	0.601871260251	0.621051669391	0.658441533393	0.671958776224	0.61387846553	0.618357505159	0.63377605742	0.615645751954	0.608219754971	0.589421301266
T.CS.036	0.581321295328	0.672947650971	0.531063606562	0.532379150975	0.585365020391	0.582138999721	0.610628506623	0.539305326347	0.577344652553	0.608812889953	0.558785927662	0.545003037855	0.690678254685	0.553996460002	0.582992167879	0.571874518316	0.626643559862	0.712402097429	0.574258109547	0.753553530757	0.56675153472	0.560799720068	0.697158647789	0.644926107505	0.580794705233	0.653199827329	0.617419207161	0.580047926866	0.729931947476	0.587339859375	0.745385720093	0.636698765993	0.6834204301	0.540741363303	0.715262898703	0.586104465599	0.596122397035	0.579614922297	0.64068919635	0.579540252095	0.71609836957	0.641295332598	0.679738613948	0.599380701557	0.607232738005	0.611901418657	0.593189163544	0.63701256944	0.632706589365	0.639634406706	0.684280198341	0.704304469015	0.657241628873	0.621808910997	0.645179198521	0.703618046909	0.637613446695	0.604468514238	0.648855615316	0.595261658176	0.64482527429	0.554913056091	0.595150573489	0.547185228826	0.597709615142	0.701044597571	0.572836583956	0.587061134024	0.676221549476	0.496143848728	0.701875970386	0.602728299943	0.614713120667	0.549552370484	0.506410236787	0.550200655884	0.563568915717	0.539451257824	0.54821570139	0.535400394063	0.576556805284	0.571894721829	0.566962424407	0.558895768861	0.544758620352	0.558947013167	0.572206763689	0.554396978883	0.56573526301	0.569938958861	0.557986096538	0.657128539784	0.536555657163	0.546972773901	0.613422213574	0.60547688522	0.547760304961	0.579242879333	0.50952469803	0.550329470976	0.574387459375	0.601044099522	0.701457840565	0.580096785083	0.615628606104	0.677483280087	0.672136518842	0.609253073918	0.706101430638	0.557541977648	0.601272317415	0.698210896459	0.751153313482	0.674942464015	0.549759968758	0.62555417522	0.597032927823	0.595574204503	0.712646513072	0.648703892063	0.758341242283	0.659219864725	0.571531054954	0.574004480164	0.664071458947	0.761555087182	0.606772845108	0.680316041214	0.549933964847	0.662464477157	0.604393639319	0.654382210019	0.571402447437	0.69758922684	0.645496554679	0.659291401059	0.655299746234	0.589132581154	0.610550265034	0.653671846735	0.65024813326	0.617836290581	0.646541600588	0.705963139587	0.53963750468	0.606298862555	0.644883964205	0.6429683286	0	0.538179532125	0.551815077189	0.68921853085	0.583291357638	0.617280144204	0.650079545319	0.56161058698	0.553515536924	0.632774142448	0.605727564717	0.596632008522	0.540872015036	0.546031648505	0.568553445593	0.568134302048	0.551645013609	0.550323037473	0.579341762354	0.621637117832
T.CS.066	0.629196227398	0.669964635643	0.578663832347	0.599751102397	0.570281200017	0.473383576922	0.665984863019	0.525080711999	0.547828598156	0.581576272554	0.538799573187	0.470982575536	0.725899080493	0.545091503768	0.56157932779	0.551964838373	0.649474142698	0.692967943671	0.61004581416	0.784820912169	0.527051528802	0.522694704926	0.722357990004	0.7092739657	0.613555275409	0.700701684322	0.65495859379	0.566511586984	0.766596958627	0.597358695981	0.765511926228	0.631990888267	0.705914356537	0.57055657336	0.717920826878	0.528769181033	0.606301091884	0.619448338933	0.685724567718	0.533472640129	0.735669114305	0.681337483771	0.698982421727	0.544580747317	0.652144960285	0.648757012336	0.618864686976	0.66365957439	0.649141590314	0.6705432146	0.702673626913	0.719835873418	0.673463877077	0.647088039166	0.677266287438	0.754681043319	0.649458397297	0.594511221316	0.633253820489	0.602152716757	0.619587982834	0.474982539646	0.56985764499	0.450599002278	0.542209499925	0.69323901985	0.50791678994	0.571899296007	0.70636609615	0.477731435126	0.718283508938	0.62628608858	0.590223932556	0.619043237789	0.462552055543	0.49069234761	0.489812766455	0.462661714153	0.462302705359	0.56514784093	0.572695873294	0.545408766867	0.524675772767	0.459605582397	0.487797422976	0.483654687034	0.496358894045	0.490085140503	0.480640586662	0.515697289867	0.517139308008	0.658555846034	0.503506052664	0.559857290179	0.647861818619	0.585496995619	0.564673737776	0.484282373731	0.546146793074	0.522223109445	0.515638485679	0.664794678821	0.698664049473	0.570900783737	0.572263963227	0.689961462154	0.728256966055	0.599422623719	0.650672916665	0.594134999014	0.654678258406	0.726019990838	0.765902635898	0.69665926027	0.475393534739	0.618787693921	0.658726505542	0.562509296458	0.735186928992	0.672392778238	0.762896218668	0.661540200691	0.581837428339	0.604796648791	0.663603759036	0.782522211588	0.654860590603	0.679778120813	0.511197350805	0.649925074879	0.680536442488	0.669485904404	0.52282599401	0.699440015429	0.668485110599	0.695821118949	0.662726486635	0.60705936769	0.621682679913	0.663949004982	0.671876155965	0.578418036916	0.683059561665	0.735826814854	0.459314336318	0.528946378311	0.57684662946	0.664323459128	0.538179532125	0	0.472887546072	0.719102484598	0.509848519653	0.560402069898	0.623498225619	0.528382723554	0.496830079314	0.598119071272	0.568456149502	0.532448051241	0.444796446534	0.46243847027	0.489109127899	0.518732983585	0.461784669181	0.511213681401	0.453957952176	0.527084619188
T.CS.064	0.582522673955	0.627072731845	0.582714582268	0.632346042665	0.569949757736	0.507561113869	0.627187009162	0.578522780656	0.546158062523	0.54141794112	0.513299369971	0.511791740471	0.700132590961	0.525840124885	0.587869542268	0.515142027487	0.604423899161	0.675271162028	0.595203022186	0.764052877897	0.505784347442	0.518635330352	0.664705695452	0.670209091919	0.592745985503	0.63699377192	0.609417024109	0.541579786701	0.737101811957	0.571659749917	0.757265160945	0.586632471504	0.666169636617	0.560206804114	0.672956164083	0.474730195394	0.54740850556	0.579026663304	0.65050833589	0.485245070097	0.710780234667	0.626604949418	0.6745029621	0.510195632578	0.621150988828	0.604091374301	0.589441235189	0.620958244843	0.588316748783	0.636645483577	0.657745506629	0.705617493358	0.624333817932	0.570716132052	0.612294356781	0.725222163461	0.621284545961	0.588060201685	0.619188434605	0.559493267795	0.555146415141	0.502414927455	0.522964086021	0.4695191845	0.512075947971	0.64648015562	0.483324844356	0.506794226533	0.644927199837	0.551663782247	0.676016513141	0.57899234164	0.515298456565	0.59429176747	0.483076768866	0.49006654631	0.511914050145	0.51776031225	0.492281917875	0.598921670872	0.501735693036	0.596718259941	0.49333636114	0.511808065762	0.538569836948	0.496880549219	0.544595789534	0.513586945048	0.507305360325	0.486201139497	0.518941265971	0.629697918661	0.485174957541	0.52876359269	0.626058505009	0.583847949749	0.567158082246	0.533161529471	0.546768739646	0.530517405164	0.509025895558	0.637614381613	0.692306259424	0.543804955129	0.586652844209	0.633213190625	0.71368269328	0.527721236393	0.607436459882	0.598926555374	0.62009026916	0.695074552754	0.740387526611	0.664575349354	0.49119889026	0.558185979836	0.641898246013	0.510873428615	0.706331413282	0.661768967318	0.720997711514	0.636213368056	0.562851105422	0.584359926795	0.630049021767	0.759001573386	0.651434838716	0.658844744486	0.498790413898	0.60647041443	0.638788401665	0.623750668271	0.50535994277	0.65980729703	0.615901265738	0.647720609602	0.622023946593	0.585878117883	0.602737177607	0.596275387625	0.587820889201	0.541107065776	0.634108159478	0.720674027413	0.488822586131	0.479471669028	0.536160057678	0.611851358877	0.551815077189	0.472887546072	0	0.6844282208	0.507596904054	0.518889233144	0.53654956369	0.493944746582	0.489126891442	0.527809693348	0.506592371271	0.520131276554	0.504903622932	0.521476262657	0.519504078422	0.519318436861	0.486208472703	0.520008864737	0.471493654173	0.528060491491
